ticker,NAHD US Equity
2007-11-27,-28.5714
2007-11-28,0.0
2007-11-29,0.0
2007-11-30,20.0
2007-12-03,-16.6667
2007-12-04,20.0
2007-12-05,-33.3333
2007-12-06,0.0
2007-12-07,62.5
2007-12-10,-38.4615
2007-12-11,-7.8125
2007-12-12,8.4746
2007-12-13,50.0
2007-12-14,16.6667
2007-12-17,-28.5714
2007-12-18,33.75
2007-12-19,12.1495
2007-12-20,-42.5
2007-12-21,15.942
2007-12-24,-20.0
2007-12-26,12.5
2007-12-27,11.1111
2007-12-28,-20.0
2007-12-31,25.0
2008-01-03,-20.0
2008-01-04,0.0
2008-01-07,-12.5
2008-01-08,-14.2857
2008-01-09,-10.4167
2008-01-10,-2.3256
2008-01-11,0.0
2008-01-14,9.5238
2008-01-15,-13.0435
2008-01-16,-20.0
2008-01-18,50.0
2008-01-22,0.0
2008-01-23,-16.6667
2008-01-24,60.0
2008-01-25,25.0
2008-01-28,-50.0
2008-01-29,12.5
2008-01-30,-11.1111
2008-01-31,12.5
2008-02-04,-17.7778
2008-02-05,0.0
2008-02-06,-5.4054
2008-02-07,-8.5714
2008-02-11,50.0
2008-02-12,6.25
2008-02-13,25.4902
2008-02-14,25.0
2008-02-15,-20.0
2008-02-19,-25.0
2008-02-21,0.0
2008-02-22,0.0
2008-02-25,-6.25
2008-02-26,-28.8889
2008-02-27,25.0
2008-02-28,0.0
2008-02-29,55.0
2008-03-03,-22.5806
2008-03-04,0.0
2008-03-05,0.0
2008-03-06,0.0
2008-03-07,0.0
2008-03-11,0.0
2008-03-12,0.0
2008-03-13,0.0
2008-03-24,-33.3333
2008-03-28,15.625
2008-04-01,-35.1351
2008-04-04,33.3333
2008-04-07,0.0
2008-04-08,0.0
2008-04-10,0.0
2008-04-11,-9.375
2008-04-14,0.0
2008-04-15,0.0
2008-04-22,10.3448
2008-04-25,0.0
2008-04-28,-18.75
2008-05-02,0.0
2008-05-05,-38.4615
2008-05-13,81.25
2008-05-15,-6.8966
2008-05-20,7.4074
2008-06-03,-44.8276
2008-06-05,0.0
2008-06-06,0.0
2008-06-18,0.0
2008-06-27,0.0
2008-07-10,0.0
2008-07-15,100.0
2008-07-16,-50.0
2008-07-17,81.25
2008-07-22,0.0
2008-07-25,0.0
2008-08-07,-37.931
2008-08-11,-11.1111
2008-08-25,0.0
2008-08-28,0.0
2008-09-16,50.0
2008-09-23,-33.3333
2008-09-24,-50.0
2008-09-25,25.0
2008-10-06,-20.0
2008-10-16,0.0
2008-10-23,0.0
2008-10-29,0.0
2008-11-24,125.0
2008-12-10,-72.2222
2008-12-17,60.0
2008-12-19,0.0
2008-12-26,-62.5
2008-12-31,333.3333
2009-01-16,23.0769
2009-01-21,-81.25
2009-01-27,433.3333
2009-02-03,0.0
2009-02-04,0.0
2009-02-10,-81.25
2009-02-20,433.3333
2009-03-06,-81.25
2009-03-09,0.0
2009-03-16,0.0
2009-03-26,0.0
2009-04-03,433.3333
2009-04-09,0.0
2009-04-14,0.0
2009-04-27,-87.5
2009-05-19,0.0
2009-06-02,0.0
2009-06-18,300.0
2009-06-26,0.0
2009-06-30,25.0
2009-07-06,540.0
2009-07-07,-32.8125
2009-07-08,30.2326
2009-07-09,-5.3571
2009-07-10,-24.5283
2009-07-13,-35.0
2009-07-14,0.0
2009-07-15,0.0
2009-07-16,-26.9231
2009-07-17,78.9474
2009-07-21,-5.8824
2009-07-22,0.0
2009-07-24,-68.75
2009-07-27,30.0
2009-07-28,69.2308
2009-07-29,-4.5455
2009-07-30,0.0
2009-08-03,204.7619
2009-08-04,-50.0
2009-08-05,-15.625
2009-08-06,-48.1481
2009-08-07,0.0
2009-08-10,0.0
2009-08-11,28.5714
2009-08-12,-11.1111
2009-08-13,-18.75
2009-08-17,23.0769
2009-08-18,0.0
2009-08-19,81.25
2009-08-20,0.0
2009-08-24,-10.3448
2009-08-25,-26.9231
2009-08-26,26.3158
2009-08-27,0.0
2009-09-02,33.3333
2009-09-09,-25.0
2009-09-10,0.0
2009-09-22,-33.3333
2009-09-23,0.0
2009-09-30,-31.25
2009-10-05,172.7273
2009-10-06,0.0
2009-10-07,-46.6667
2009-10-09,0.0
2009-10-12,0.0
2009-10-20,87.5
2009-10-22,-46.6667
2009-10-27,12.5
2009-10-28,77.7778
2009-10-29,0.0
2009-10-30,15.625
2009-11-02,-35.1351
2009-11-03,-20.8333
2009-11-05,0.0
2009-11-11,-15.7895
2009-11-12,50.0
2009-11-13,-20.8333
2009-11-17,-15.7895
2009-11-20,62.5
2009-11-23,-7.6923
2009-11-24,33.3333
2009-11-25,-15.625
2009-11-27,40.7407
2009-11-30,-42.1053
2009-12-01,-13.6364
2009-12-02,0.0
2009-12-03,26.3158
2009-12-04,-20.8333
2009-12-08,26.3158
2009-12-11,-8.3333
2009-12-14,-27.2727
2009-12-22,0.0
2009-12-28,0.0
2009-12-30,0.0
2009-12-31,0.0
2010-01-06,0.0
2010-01-08,50.0
2010-01-12,-33.3333
2010-01-13,37.5
2010-01-26,-13.6364
2010-01-27,0.0
2010-01-28,0.0
2010-01-29,0.0
2010-02-01,0.0
2010-02-02,-15.7895
2010-02-04,18.75
2010-02-05,-15.7895
2010-02-08,18.75
2010-02-09,10.526299999999999
2010-02-11,-14.2857
2010-02-17,-22.2222
2010-02-22,150.0
2010-02-23,-2.8571
2010-02-24,41.1765
2010-02-25,6.25
2010-02-26,25.4902
2010-03-01,-3.125
2010-03-05,-1.6129
2010-03-10,0.0
2010-03-11,21.3115
2010-03-15,-5.4054
2010-03-17,-54.2857
2010-03-18,-9.375
2010-03-19,-34.4828
2010-03-22,57.8947
2010-03-23,33.3333
2010-03-24,-20.0
2010-03-25,0.0
2010-03-26,0.0
2010-03-29,6.25
2010-03-30,135.2941
2010-03-31,100.0
2010-04-01,20.0
2010-04-05,-20.8333
2010-04-06,5.2632
2010-04-07,0.0
2010-04-08,0.0
2010-04-09,0.0
2010-04-12,20.0
2010-04-13,-20.8333
2010-04-14,-21.0526
2010-04-15,11.6667
2010-04-16,-14.9254
2010-04-19,10.526299999999999
2010-04-20,-31.746
2010-04-21,20.9302
2010-04-22,23.0769
2010-04-23,18.75
2010-04-26,-15.7895
2010-04-27,6.25
2010-04-28,-5.8824
2010-04-29,-12.5
2010-05-03,0.0
2010-05-05,14.2857
2010-05-06,0.0
2010-05-07,-12.5
2010-05-10,0.0
2010-05-11,0.0
2010-05-12,0.0
2010-05-13,-23.2143
2010-05-14,2.3256
2010-05-18,-3.4091
2010-05-20,-3.5294
2010-05-21,-2.439
2010-05-26,20.0
2010-05-27,-16.6667
2010-05-28,40.0
2010-06-02,-41.0714
2010-06-09,9.0909
2010-06-10,33.3333
2010-06-17,-2.0833
2010-06-23,-26.5957
2010-06-24,-14.4928
2010-06-25,0.0
2010-06-28,32.2034
2010-06-29,-15.3846
2010-07-02,-12.1212
2010-08-09,-17.2414
2010-08-16,-72.9167
2010-08-17,207.6923
2010-08-19,20.0
2010-08-23,54.1667
2010-08-24,-2.7027
2010-08-26,0.0
2010-08-27,-77.7778
2010-08-30,350.0
2010-09-01,-11.1111
2010-09-08,0.0
2010-09-20,-50.0
2010-09-24,0.0
2010-09-27,0.0
2010-10-08,50.0
2010-10-11,-10.4167
2010-10-13,11.6279
2010-10-15,-10.4167
2010-10-18,53.4884
2010-10-19,81.8182
2010-10-20,-33.3333
2010-10-21,-17.5
2010-10-22,0.0
2010-11-01,0.0
2010-11-04,37.8788
2010-11-11,-27.4725
2010-11-15,84.8485
2010-11-16,-34.4262
2010-11-17,0.0
2010-11-18,0.0
2010-11-19,-20.0
2010-11-22,25.0
2010-11-24,26.25
2010-11-29,-4.9505
2010-11-30,-6.25
2010-12-01,-11.1111
2010-12-02,20.0
2010-12-03,25.0
2010-12-06,-20.0
2010-12-07,-21.875
2010-12-09,28.0
2010-12-13,-8.3333
2010-12-14,-14.7727
2010-12-15,-1.3333
2010-12-16,0.0
2010-12-17,-2.7027
2010-12-20,33.3333
2010-12-21,0.0
2010-12-22,0.0
2010-12-31,-22.9167
2011-01-03,8.1081
2011-01-04,10.0
2011-01-06,5.6818
2011-01-11,3.2258
2011-01-12,-16.6667
2011-01-14,20.0
2011-01-18,-8.3333
2011-01-19,-9.0909
2011-01-20,0.0
2011-01-24,0.0
2011-01-25,-10.0
2011-01-27,0.0
2011-02-03,13.8889
2011-02-04,7.3171
2011-02-07,6.8182
2011-02-08,-8.5106
2011-02-10,-13.9535
2011-02-14,37.8378
2011-02-18,-0.9804
2011-02-22,-33.6634
2011-03-01,-4.4776
2011-03-02,57.8125
2011-03-10,-30.6931
2011-03-15,-20.0
2011-03-16,39.2857
2011-03-23,16.6667
2011-03-28,-32.967
2011-03-30,18.0328
2011-04-01,-2.7778
2011-04-04,-20.0
2011-04-05,25.0
2011-04-06,-20.0
2011-04-07,-3.5714
2011-04-11,3.7037
2011-04-12,0.0
2011-04-20,0.0
2011-05-05,-14.2857
2011-05-09,0.0
2011-05-13,-29.1667
2011-05-16,8.8235
2011-05-19,0.0
2011-05-24,-18.9189
2011-06-03,-40.0
2011-06-07,5.5556
2011-06-14,0.0
2011-07-08,0.0
2011-07-12,0.0
2011-07-20,0.0
2011-07-26,57.8947
2011-08-05,-36.6667
2011-08-10,-26.3158
2011-08-11,-7.1429
2011-08-12,130.7692
2011-08-15,-46.6667
2011-08-23,50.0
2011-09-07,-33.3333
2011-09-08,0.0
2011-09-21,12.5
2011-09-28,0.0
2011-09-30,0.0
2011-10-05,61.1111
2011-10-11,-17.2414
2011-10-25,66.6667
2011-11-07,-20.0
2011-11-09,-9.375
2011-11-14,0.0
2011-11-17,0.0
2011-11-23,-17.2414
2011-11-28,0.0
2011-12-13,-12.5
2011-12-19,0.0
2011-12-29,-23.8095
2012-02-13,0.0
2012-02-27,0.0
2012-03-16,-37.5
2012-04-19,90.0
2012-04-20,136.8421
2012-05-02,-75.5556
2012-05-10,45.4545
2012-05-14,-12.5
2012-05-22,128.5714
2012-05-30,0.0
2012-08-24,-56.25
2012-09-10,0.0
2012-09-11,-42.8571
2012-09-28,37.5
2012-10-08,-9.0909
2012-10-09,0.0
2012-10-22,10.0
2012-11-30,218.1818
2012-12-14,-62.8571
2013-01-17,0.0
2013-01-22,0.0
2013-03-20,253.8462
2013-03-21,-41.3043
2013-03-22,-22.2222
2013-03-25,-14.2857
2013-03-27,22.2222
2013-04-01,59.0909
2013-04-24,-8.5714
2013-04-30,-6.25
2013-05-01,0.0
2013-05-03,6.6667
2013-05-08,0.0
2013-05-09,150.0
2013-05-10,-2.5
2013-05-13,5.1282
2013-05-14,-43.9024
2013-05-15,10.8696
2013-05-16,9.8039
2013-05-17,39.2857
2013-05-20,0.0
2013-05-21,-1.2821
2013-05-23,-6.4935
2013-05-24,44.4444
2013-05-28,-9.6154
2013-05-29,-11.7021
2013-05-31,0.0
2013-06-03,-34.9398
2013-06-05,44.4444
2013-06-07,-17.9487
2013-06-10,0.0
2013-06-11,-59.375
2013-06-12,30.7692
2013-06-13,-23.5294
2013-06-14,11.538499999999999
2013-06-17,3.4483
2013-06-18,60.0
2013-06-20,16.6667
2013-06-24,-67.8571
2013-06-25,5.5556
2013-06-26,-15.7895
2013-06-27,12.5
2013-06-28,0.0
2013-07-01,44.4444
2013-07-02,-7.6923
2013-07-03,0.0
2013-07-05,0.0
2013-07-08,0.0
2013-07-11,-8.3333
2013-07-15,9.0909
2013-07-16,-54.1667
2013-07-23,-92.2631
2013-08-07,300.0
2013-09-11,275.0
2013-09-12,0.0
2013-09-16,33.3333
2013-09-18,0.0
2013-09-23,0.0
2013-09-25,-5.0
2013-10-18,-63.1579
2013-10-21,0.0
2013-10-24,0.0
2013-12-20,42.8571
2013-12-23,0.0
2013-12-27,0.0
2014-01-13,0.0
2014-02-14,-50.0
2014-02-18,0.0
2014-03-19,0.0
2014-03-28,0.0
2014-04-10,2.0
2014-04-30,0.0
2014-05-30,0.0
2014-07-29,-1.9607999999999999
2014-08-01,2.0
2014-09-04,0.0
2014-10-22,0.0
2014-10-27,0.0
2014-11-04,0.0
2014-12-26,1.9607999999999999
2015-01-12,246.1538
2015-01-14,5.0
2015-01-15,5.8201
2015-01-20,40.0
2015-01-21,-7.1429
2015-01-23,7.6923
2015-01-26,7.1429
2015-01-27,-3.3333
2015-01-28,-13.7931
2015-01-29,12.0
2015-01-30,71.4286
2015-02-02,-27.0833
2015-02-03,2.8571
2015-02-04,-16.6667
2015-02-05,0.0
2015-02-11,0.0
2015-02-18,26.6667
2015-02-24,5.2632
2015-02-25,27.5
2015-02-26,56.8627
2015-02-27,25.0
2015-03-02,0.0
2015-03-05,0.0
2015-05-11,-65.0
2015-05-12,182.8571
2015-05-13,1.0101
2015-05-18,0.0
2015-05-19,-25.0
2015-05-20,4.0
2015-05-21,12.1795
2015-05-22,-10.857099999999999
2015-05-26,26.9231
2015-05-27,0.0
2015-05-28,0.0
2015-05-29,-4.0404
2015-06-01,4.2105
2015-06-08,-1.0101
2015-06-11,-28.5714
2015-06-12,40.0
2015-06-15,-28.5714
2015-06-16,0.0
2015-06-17,0.0
2015-06-22,0.0
2015-06-23,-14.2857
2015-06-25,61.6667
2015-06-30,-38.1443
2015-07-02,-4.3854
2015-07-06,0.0
2015-07-13,-12.8445
2015-07-15,-20.0
2015-07-31,25.0
2015-08-11,0.0
2015-08-20,2.0
2015-08-21,37.2549
2015-08-24,-27.1429
2015-08-26,-11.7647
2015-08-27,-8.8889
2015-08-31,24.3902
2015-09-02,66.6667
2015-09-03,-57.6471
2015-09-08,150.0
2015-09-11,-60.0
2015-09-15,150.0
2015-09-16,-60.0
2015-09-17,177.7778
2015-09-18,-49.0
2015-09-21,3.9215999999999998
2015-09-22,0.0
2015-09-24,-32.0755
2015-10-02,0.0
2015-10-26,-58.3333
2015-10-27,233.3333
2015-10-28,-60.0
2015-10-29,0.0
2016-01-14,0.0
2016-01-19,-45.0
2016-02-04,81.8182
2016-03-01,-45.0
2016-03-17,0.0
2016-03-21,400.0
2016-03-23,0.0
2016-04-01,-63.2727
2016-05-25,0.0
2016-06-27,0.0
2016-07-08,0.0
2016-07-11,0.0
2016-08-22,35.0557
2016-09-13,-34.0206
2016-09-27,0.0
2016-11-18,0.0
2016-12-09,0.0
2016-12-12,0.0
2016-12-20,-44.4444
2016-12-21,0.0
2016-12-22,-50.0
2016-12-29,-60.0
2017-02-08,-88.125
2017-02-13,18215.7895
2017-03-29,-65.5172
2017-03-31,-26.6667
2017-04-05,-9.0909
2017-04-12,100.0
2017-04-17,-50.0
2017-06-07,100.0
2017-06-08,0.0
2017-06-21,67.5
2017-06-22,-1.4925
2017-06-23,-39.697
2017-06-26,94.9749
2017-07-20,-2.5773
2017-08-02,0.0
2017-08-14,2.6455
2017-08-15,-47.1649
2017-08-17,46.3415
2017-08-18,33.3333
2017-08-30,-28.875
2017-09-05,-12.1265
2017-09-06,-40.0
2017-10-05,50.0
2017-12-01,-18.0
2018-01-02,-18.6992
2018-01-03,0.0
2018-01-09,-33.3333
2018-01-16,-3.0
2018-02-12,39.1753
2018-05-18,-48.1481
2018-08-08,85.7143
2018-10-24,-53.8462
2018-10-31,0.0
2018-11-27,0.0
2018-11-30,0.0
2019-02-26,0.0
2019-03-18,-16.6667
2019-05-14,0.0
2019-05-24,0.0
2019-06-10,95.8
2019-06-19,-41.8795
2019-06-28,-12.1265
2019-08-01,340.0
2019-08-02,-11.3636
2019-08-05,0.0
2019-08-06,2.5641
2019-08-07,-9.375
2019-08-08,7.5862
2019-08-09,-3.5897
2019-08-12,-6.9149
2019-08-13,-14.2857
2019-08-14,0.0
2019-08-15,-13.3333
2019-08-16,-23.0769
2019-08-19,0.0
2019-08-20,35.25
2019-08-26,-32.7172
2019-08-27,-12.0879
2019-08-28,12.5
2019-08-30,0.0
2019-09-13,-16.6667
2019-09-25,20.0
2019-10-14,-14.4444
2019-10-15,-7.7922
2019-10-17,0.0
2019-10-18,58.1408
2019-10-31,-19.3979
2019-11-01,21.547
2019-11-19,10.0
2019-11-22,-41.3223
2019-11-26,0.0
2019-11-27,-1.2676
2019-12-04,0.0
2019-12-06,0.0
2019-12-11,0.0
2019-12-16,0.0
2019-12-30,0.5706
2019-12-31,-0.5674
2020-01-06,0.0
2020-01-10,0.0
2020-01-21,0.0
2020-02-10,0.0
2020-02-18,0.0
2020-03-03,0.0
2020-03-04,-25.8203
2020-03-11,0.0
2020-03-30,0.0
2020-03-31,-1.9231
2020-05-07,-37.2549
2020-05-11,56.25
2020-05-12,-34.0
2020-05-26,-9.0909
2020-06-11,3.8333
2020-07-08,57.3034
2020-07-10,0.0
2020-07-13,-4.0816
2020-07-16,0.0
2020-07-31,0.0
