ticker,SMMT US Equity
2015-07-27,0.5197
2015-07-28,1.833
2015-07-29,-1.1538
2015-07-30,-0.1556
2015-07-31,0.9353
2015-08-03,1.9304999999999999
2015-08-04,0.6818
2015-08-05,-2.1821
2015-08-06,-2.1538
2015-08-07,0.2132
2015-08-10,-1.9377
2015-08-11,1.599
2015-08-12,-0.7874
2015-08-13,1.1111
2015-08-14,-1.7268
2015-08-17,-0.0799
2015-08-18,0.6385
2015-08-19,-0.6344
2015-08-20,-0.0799
2015-08-21,-2.0
2015-08-24,-3.2653
2015-08-25,-0.3376
2015-08-26,2.1169000000000002
2015-08-27,0.9121
2015-08-28,-1.8077
2015-08-31,-0.4184
2015-09-01,1.1764999999999999
2015-09-02,-1.9933999999999998
2015-09-03,-0.339
2015-09-04,-1.7856999999999998
2015-09-08,-1.2987
2015-09-09,4.4737
2015-09-10,-1.6793
2015-09-11,2.3057
2015-09-14,-4.1736
2015-09-15,2.7875
2015-09-16,-1.6949
2015-09-17,2.931
2015-09-18,-5.5276
2015-09-21,1.5070999999999999
2015-09-22,-1.048
2015-09-23,1.5004
2015-09-24,0.087
2015-09-25,-0.9557
2015-09-28,-8.3333
2015-09-29,-0.4785
2015-09-30,0.0962
2015-10-01,1.9212
2015-10-02,-3.0408
2015-10-05,0.8032
2015-10-06,-1.35
2015-10-07,0.5865
2015-10-08,-0.5831
2015-10-09,1.173
2015-10-12,1.3527
2015-10-13,-1.7159
2015-10-14,-0.097
2015-10-15,1.4563
2015-10-16,0.7943
2015-10-19,-3.8261
2015-10-20,1.0859
2015-10-21,-1.0742
2015-10-22,1.1254
2015-10-26,-0.7212
2015-10-27,-0.3945
2015-10-29,-0.2962
2015-11-02,-2.2772
2015-11-03,-0.8105
2015-11-04,-2.9622
2015-11-05,-2.9474
2015-11-06,0.5423
2015-11-09,-1.5628
2015-11-11,-0.1658
2015-11-13,-0.1098
2015-11-17,11.7582
2015-11-18,-6.0964
2015-11-23,13.9267
2015-11-24,2.0221
2015-11-25,-4.0541
2015-11-27,-0.0939
2015-11-30,-1.6917
2015-12-01,-2.5813
2015-12-02,2.5515
2015-12-03,1.0526
2015-12-04,2.2727
2015-12-07,-1.8519
2015-12-08,1.8868
2015-12-09,0.0
2015-12-10,1.2037
2015-12-11,-1.5554000000000001
2015-12-14,0.1859
2015-12-15,-0.1855
2015-12-16,-0.0929
2015-12-17,1.9535
2015-12-18,-0.0912
2015-12-21,2.2831
2015-12-22,-3.5714
2015-12-24,-1.3889
2015-12-28,10.7981
2015-12-29,-6.6939
2015-12-30,3.0869
2015-12-31,1.3216
2016-01-04,-4.3467
2016-01-05,0.9977
2016-01-06,-0.0889
2016-01-07,-9.1892
2016-01-08,0.5952
2016-01-11,-1.2808
2016-01-12,0.4982
2016-01-13,-8.3499
2016-01-14,2.6029999999999998
2016-01-15,-4.8613
2016-01-19,2.2208
2016-01-20,-5.5435
2016-01-21,3.3386
2016-01-22,-3.1194
2016-01-25,10.0
2016-01-26,1.4628999999999999
2016-01-27,-15.036
2016-01-28,9.0909
2016-02-01,2.6035
2016-02-02,-11.2008
2016-02-03,-1.9512
2016-02-05,-2.7363
2016-02-08,-0.6394
2016-02-09,-4.2471
2016-02-10,7.5252
2016-02-11,-8.122
2016-02-16,2.3112
2016-02-18,-0.266
2016-02-22,-2.8
2016-02-23,-0.5504
2016-02-24,4.8294
2016-02-26,-5.0
2016-02-29,-6.5097000000000005
2016-03-01,-2.2222
2016-03-02,-2.2727
2016-03-03,-1.5504
2016-03-04,3.935
2016-03-07,2.2747
2016-03-10,2.1676
2016-03-11,-0.8311
2016-03-15,-1.8862
2016-03-16,1.3413
2016-03-17,11.7647
2016-03-22,-5.2632
2016-03-23,-4.7222
2016-03-24,-2.3324
2016-03-28,3.1343
2016-03-29,1.1577
2016-03-30,1.1445
2016-03-31,-3.5361000000000002
2016-04-01,2.0235
2016-04-04,-0.1222
2016-04-05,0.7267
2016-04-06,-0.1429
2016-04-07,0.1332
2016-04-08,-0.133
2016-04-11,-1.3135
2016-04-12,2.9238
2016-04-13,-1.4067
2016-04-14,0.0
2016-04-15,-0.1429
2016-04-18,1.8598
2016-04-19,1.1236
2016-04-20,-4.7222
2016-04-21,1.6035
2016-04-22,0.4304
2016-04-25,2.8554
2016-04-26,52.3638
2016-04-27,-4.1021
2016-04-28,-3.0418
2016-04-29,-2.1569
2016-05-02,-1.4529
2016-05-03,-6.6599
2016-05-04,-2.0684
2016-05-05,-6.5899
2016-05-06,2.0519
2016-05-09,4.4341
2016-05-10,-4.6927
2016-05-11,-0.2345
2016-05-12,-3.5451
2016-05-13,1.117
2016-05-16,-0.1664
2016-05-17,0.6449
2016-05-18,1.0836999999999999
2016-05-19,2.1352
2016-05-20,-3.9104
2016-05-23,0.3226
2016-05-24,-0.9639
2016-05-25,-0.0608
2016-05-26,0.0609
2016-05-27,1.9465
2016-05-31,2.6253
2016-06-01,-1.0465
2016-06-02,0.4568
2016-06-03,0.6624
2016-06-06,-7.0362
2016-06-07,2.5016
2016-06-08,4.0228
2016-06-09,-7.3857
2016-06-10,18.9873
2016-06-13,-9.7872
2016-06-14,-1.533
2016-06-15,-2.2754
2016-06-16,-1.7992
2016-06-17,0.9547
2016-06-20,-3.9518
2016-06-21,2.2973
2016-06-22,0.6479
2016-06-23,1.875
2016-06-24,-1.839
2016-06-27,-3.6265
2016-06-28,2.594
2016-06-29,2.2756
2016-07-01,-3.9555
2016-07-05,1.1663000000000001
2016-07-06,-3.3156
2016-07-07,0.2632
2016-07-08,-4.7244
2016-07-11,-0.6887
2016-07-12,3.8834999999999997
2016-07-13,0.8011
2016-07-14,-4.5033
2016-07-15,4.7139
2016-07-18,-3.308
2016-07-19,-1.3716
2016-07-20,-1.1667
2016-07-21,0.4778
2016-07-27,0.0
2016-07-28,-2.028
2016-07-29,-0.0714
2016-08-01,-4.9982
2016-08-02,5.2358
2016-08-04,0.7243
2016-08-08,-3.1068
2016-08-09,-1.9034
2016-08-10,-0.4478
2016-08-11,6.1451
2016-08-12,-5.9164
2016-08-15,1.3361
2016-08-16,0.4444
2016-08-18,2.8494
2016-08-19,-2.1968
2016-08-22,6.3032
2016-08-23,-1.3776
2016-08-24,-5.5192
2016-08-25,7.2627
2016-08-29,-3.3967
2016-08-30,-5.284
2016-08-31,0.1489
2016-09-01,0.1374
2016-09-02,0.015
2016-09-06,-0.7519
2016-09-07,1.0606
2016-09-08,-6.8947
2016-09-09,-0.4851
2016-09-12,0.3014
2016-09-13,0.9901
2016-09-14,-0.1617
2016-09-15,-11.9982
2016-09-16,8.1818
2016-09-19,15.6303
2016-09-20,3.9244
2016-09-21,9.0892
2016-09-22,10.2582
2016-09-23,1.5116
2016-09-26,14.7766
2016-09-27,-7.0858
2016-09-28,0.9667
2016-09-29,-0.9574
2016-09-30,-2.6423
2016-10-03,-4.5675
2016-10-04,65.896
2016-10-05,0.0
2016-10-06,-6.8293
2016-10-07,-10.8452
2016-10-10,-0.3356
2016-10-11,-7.9125
2016-10-12,-4.2962
2016-10-13,-0.382
2016-10-14,2.6846
2016-10-17,-3.7348
2016-10-18,3.7827
2016-10-19,4.6729
2016-10-20,5.8036
2016-10-21,1.8565
2016-10-24,-0.9942
2016-10-25,-7.8661
2016-10-26,14.1689
2016-10-27,-3.1822
2016-10-28,2.3007
2016-10-31,-5.4618
2016-11-01,2.6338
2016-11-02,-3.8907
2016-11-03,-4.1344
2016-11-04,7.8167
2016-11-07,-1.6667
2016-11-08,0.0
2016-11-09,-4.7458
2016-11-10,0.5338
2016-11-11,-2.5664
2016-11-14,7.1753
2016-11-15,-1.6524999999999999
2016-11-16,-4.7824
2016-11-17,-4.9774
2016-11-18,0.0143
2016-11-21,-6.3943
2016-11-22,12.919599999999999
2016-11-23,-4.5946
2016-11-25,2.284
2016-11-28,4.0759
2016-11-29,-1.0057
2016-11-30,-6.0036
2016-12-01,-3.3234
2016-12-02,0.085
2016-12-05,-1.3793
2016-12-06,2.5974
2016-12-07,-0.779
2016-12-08,-2.0608
2016-12-09,-5.6112
2016-12-12,0.4246
2016-12-13,-0.5285
2016-12-14,-1.4878
2016-12-15,-8.3064
2016-12-16,4.1176
2016-12-19,0.113
2016-12-20,-1.9279
2016-12-21,1.7356
2016-12-22,-2.8281
2016-12-23,-1.7462
2016-12-27,-1.6588
2016-12-28,2.4096
2016-12-29,-4.4706
2016-12-30,5.4187
2017-01-03,-1.0514000000000001
2017-01-04,6.6116
2017-01-05,-0.2215
2017-01-06,0.0
2017-01-09,-0.7769
2017-01-10,16.443
2017-01-11,-2.0173
2017-01-12,-5.0
2017-01-13,0.2064
2017-01-17,5.822
2017-01-18,1.7048999999999999
2017-01-19,5.1624
2017-01-20,1.7277
2017-01-23,5.0996
2017-01-24,0.8926
2017-01-25,-2.9935
2017-01-26,0.0
2017-01-27,-2.4348
2017-01-30,-8.1996
2017-01-31,1.6505
2017-02-01,13.9446
2017-02-02,-5.7837
2017-02-03,-2.1352
2017-02-06,-2.1818
2017-02-07,4.6468
2017-02-08,-2.3091
2017-02-09,2.4545
2017-02-10,-1.8634
2017-02-13,2.9837
2017-02-14,0.9219
2017-02-15,-0.3915
2017-02-16,2.0961
2017-02-17,-0.4277
2017-02-21,2.2321
2017-02-22,0.3377
2017-02-23,1.34
2017-02-24,0.5785
2017-02-27,0.4904
2017-02-28,-0.161
2017-03-01,4.2588
2017-03-02,0.9687
2017-03-03,-1.7374
2017-03-06,0.7126
2017-03-07,-0.7075
2017-03-08,-0.3959
2017-03-09,-2.5437
2017-03-10,1.1419
2017-03-13,-0.0806
2017-03-14,0.0807
2017-03-15,-0.9073
2017-03-16,-1.4445999999999999
2017-03-17,9.0834
2017-03-20,-4.3513
2017-03-21,-2.732
2017-03-22,5.3702
2017-03-23,-2.3938
2017-03-24,-0.8703
2017-03-27,0.7183
2017-03-28,3.3281
2017-03-29,1.8405
2017-03-30,-3.991
2017-03-31,4.1176
2017-04-03,-0.565
2017-04-04,-1.5152
2017-04-05,-8.2308
2017-04-06,-1.6764000000000001
2017-04-07,2.3018
2017-04-10,-4.0
2017-04-11,-2.7778
2017-04-12,3.8393
2017-04-13,-2.6654999999999998
2017-04-17,-0.7951
2017-04-18,2.8495
2017-04-19,-6.6667
2017-04-20,-3.8961
2017-04-21,3.0888
2017-04-24,-0.4682
2017-04-25,0.6585
2017-04-26,1.5888
2017-04-27,4.8758
2017-04-28,-3.5088
2017-05-01,-1.1818
2017-05-02,3.9558
2017-05-03,-0.708
2017-05-04,-3.0292
2017-05-05,0.5503
2017-05-08,0.1828
2017-05-09,0.2737
2017-05-10,-0.8189
2017-05-11,-2.6606
2017-05-12,2.262
2017-05-15,2.6728
2017-05-16,2.6481
2017-05-17,1.4429
2017-05-18,-3.9655
2017-05-19,7.0321
2017-05-22,-2.7132
2017-05-23,-1.6369
2017-05-24,4.2945
2017-05-25,-0.8403
2017-05-26,-3.3898
2017-05-30,-1.7544
2017-05-31,-0.7143
2017-06-01,-5.3434
2017-06-02,1.4649
2017-06-05,6.6479
2017-06-06,1.4925
2017-06-07,0.2595
2017-06-08,-3.1924
2017-06-09,-1.1586
2017-06-12,-1.8043
2017-06-13,-2.3866
2017-06-14,0.4139
2017-06-15,4.4594
2017-06-16,-1.374
2017-06-19,-0.4892
2017-06-20,-2.2206
2017-06-21,3.5869
2017-06-22,3.6648
2017-06-23,-1.2185
2017-06-26,2.5551
2017-06-27,-0.945
2017-06-28,-1.6479
2017-06-29,2.1164
2017-06-30,-1.6408
2017-07-03,0.439
2017-07-05,0.6119
2017-07-06,1.2163
2017-07-07,1.9742
2017-07-10,-1.2626
2017-07-11,-2.4271
2017-07-12,0.3906
2017-07-13,3.7424
2017-07-14,3.3498
2017-07-17,-4.2153
2017-07-18,4.4915
2017-07-19,3.7307
2017-07-20,4.9257
2017-07-21,-5.4396
2017-07-24,-0.7092
2017-07-25,3.1738
2017-07-26,5.3854
2017-07-27,-1.4599
2017-07-28,1.9807000000000001
2017-07-31,1.5442
2017-08-01,-0.4292
2017-08-02,3.0165
2017-08-03,-0.6269
2017-08-04,0.0
2017-08-07,1.5439
2017-08-08,-1.4686
2017-08-09,-1.245
2017-08-10,-10.1563
2017-08-11,2.6877
2017-08-14,-7.3133
2017-08-15,3.8205999999999998
2017-08-16,0.2456
2017-08-17,1.3511
2017-08-18,-3.8583
2017-08-21,0.9828
2017-08-22,3.0008
2017-08-23,-2.5197000000000003
2017-08-24,0.9693
2017-08-25,0.96
2017-08-28,0.7147
2017-08-29,-3.9354
2017-08-30,5.4054
2017-08-31,0.0
2017-09-01,4.2564
2017-09-05,-1.176
2017-09-06,4.9774
2017-09-07,4.8132
2017-09-08,-1.3708
2017-09-11,11.1883
2017-09-12,-1.6875
2017-09-13,-3.0521
2017-09-14,-20.9831
2017-09-15,2.4896
2017-09-18,-0.8097
2017-09-19,-0.0816
2017-09-20,3.6765
2017-09-21,-0.4728
2017-09-22,0.3563
2017-09-25,1.0651
2017-09-26,-0.9368
2017-09-27,0.2364
2017-09-28,0.8648
2017-09-29,-2.1824
2017-10-02,-0.3984
2017-10-03,-1.28
2017-10-04,1.2156
2017-10-05,2.4019
2017-10-06,-0.2346
2017-10-09,-2.0376
2017-10-10,1.6800000000000002
2017-10-11,0.0
2017-10-12,-2.5177
2017-10-13,0.0
2017-10-16,-2.0985
2017-10-17,-0.8566
2017-10-18,-0.9654
2017-10-19,0.3359
2017-10-20,-2.5941
2017-10-23,-6.3574
2017-10-24,-10.7339
2017-10-25,3.186
2017-10-26,-2.2908
2017-10-27,3.16
2017-10-30,2.2727
2017-10-31,-0.6763
2017-11-01,-3.8911
2017-11-02,-5.1619
2017-11-03,-3.4152
2017-11-06,3.8674
2017-11-07,5.0
2017-11-08,3.6474
2017-11-09,2.6393
2017-11-10,4.5714
2017-11-13,2.3679
2017-11-14,-5.9609
2017-11-15,3.122
2017-11-16,-1.7431
2017-11-17,-0.155
2017-11-20,10.2549
2017-11-21,-4.1561
2017-11-22,2.7434
2017-11-24,0.3445
2017-11-27,0.515
2017-11-28,1.3664
2017-11-29,0.7582
2017-11-30,-1.5886
2017-12-01,-0.7647
2017-12-04,2.911
2017-12-05,-1.7471
2017-12-06,-3.0483
2017-12-07,0.0873
2017-12-08,2.5305
2017-12-11,-2.383
2017-12-12,-7.0619
2017-12-13,-1.97
2017-12-14,-1.5311
2017-12-15,-0.2915
2017-12-18,0.9747
2017-12-19,-1.0618
2017-12-20,-3.5122
2017-12-21,6.9767
2017-12-22,2.0794
2017-12-26,1.8519
2017-12-27,1.8182
2017-12-28,-1.7856999999999998
2017-12-29,0.7273
2018-01-02,1.083
2018-01-03,-0.5357
2018-01-04,1.0772
2018-01-05,-1.5986
2018-01-08,0.9928
2018-01-09,4.5576
2018-01-10,5.3581
2018-01-11,0.8364
2018-01-12,2.0121
2018-01-16,-4.5748999999999995
2018-01-17,-0.8264
2018-01-18,-0.7408
2018-01-19,2.1736
2018-01-22,3.4593
2018-01-23,-1.517
2018-01-24,-1.5323
2018-01-25,12.8583
2018-01-26,7.1843
2018-01-29,-4.7393
2018-01-30,3.4115
2018-01-31,-5.6357
2018-02-01,-0.6555
2018-02-02,-9.0176
2018-02-05,-5.2377
2018-02-06,1.7006999999999999
2018-02-07,-1.9231
2018-02-08,-3.5806
2018-02-09,-6.2776
2018-02-12,1.8868
2018-02-13,6.6667
2018-02-14,4.6007
2018-02-15,1.0788
2018-02-16,-4.1051
2018-02-20,-2.226
2018-02-21,-0.4378
2018-02-22,2.7265
2018-02-23,4.4521
2018-02-26,0.4098
2018-02-27,2.6122
2018-02-28,-6.8417
2018-03-01,-2.9889
2018-03-02,8.0986
2018-03-05,3.5831
2018-03-06,-0.4717
2018-03-07,5.8452
2018-03-08,-0.5224
2018-03-09,-0.9752
2018-03-12,4.0909
2018-03-13,1.1645
2018-03-14,-0.7194
2018-03-15,-1.2319
2018-03-16,-1.4674
2018-03-19,-2.4572
2018-03-20,0.3053
2018-03-21,2.5114
2018-03-22,-0.2227
2018-03-23,-4.7619
2018-03-26,5.7031
2018-03-27,-2.5129
2018-03-28,-2.1228
2018-03-29,-0.0775
2018-04-02,-2.1705
2018-04-03,1.3471
2018-04-04,-2.0328
2018-04-05,-4.2298
2018-04-06,2.4167
2018-04-09,5.6143
2018-04-10,3.0817
2018-04-11,-0.0747
2018-04-12,2.7674
2018-04-13,-0.8006
2018-04-16,-0.807
2018-04-17,2.8106999999999998
2018-04-18,-0.4317
2018-04-19,-0.6503
2018-04-20,0.9455
2018-04-23,-4.683
2018-04-24,2.2676
2018-04-25,1.4043
2018-04-26,1.7492999999999999
2018-04-27,0.0716
2018-04-30,-6.7287
2018-05-01,2.9931
2018-05-02,2.5335
2018-05-03,-0.0727
2018-05-04,-0.0727
2018-05-07,0.2183
2018-05-08,-0.0726
2018-05-09,0.5814
2018-05-10,-1.0838
2018-05-11,2.2644
2018-05-14,-0.1429
2018-05-15,-2.0029
2018-05-16,1.8248
2018-05-17,0.8602
2018-05-18,0.1421
2018-05-21,-1.5614
2018-05-22,-1.5862
2018-05-23,-1.1722
2018-05-24,-2.0015
2018-05-25,-0.3782
2018-05-29,1.8982999999999999
2018-05-30,-1.5648
2018-05-31,1.0598
2018-06-01,0.6742
2018-06-04,1.1905000000000001
2018-06-05,-2.5
2018-06-06,1.1312
2018-06-07,-4.176
2018-06-08,1.1673
2018-06-11,-0.6923
2018-06-12,-0.6197
2018-06-13,-1.4809
2018-06-14,-0.2373
2018-06-15,-0.3965
2018-06-18,-4.4586
2018-06-19,-0.9167
2018-06-20,11.4382
2018-06-21,0.7547
2018-06-22,-7.4906
2018-06-25,4.3725
2018-06-26,-1.8618999999999999
2018-06-27,-79.8419
2018-06-28,-6.6667
2018-06-29,2.9412000000000003
2018-07-02,1.2245
2018-07-03,4.8387
2018-07-05,-5.0
2018-07-06,2.0243
2018-07-09,-1.1905000000000001
2018-07-10,8.8353
2018-07-11,-6.6421
2018-07-12,-2.7668
2018-07-13,-2.0325
2018-07-16,-4.9793
2018-07-17,-3.9301
2018-07-18,-1.3636
2018-07-19,4.6083
2018-07-20,8.37
2018-07-23,5.2846
2018-07-24,-1.1583
2018-07-25,-1.9531
2018-07-26,-1.1952
2018-07-27,-4.4355
2018-07-30,-3.7975
2018-07-31,0.8772
2018-08-01,1.3043
2018-08-02,2.1459
2018-08-03,2.521
2018-08-06,1.2295
2018-08-07,-4.8583
2018-08-08,0.4255
2018-08-09,-0.4237
2018-08-10,-0.8511
2018-08-13,0.8584
2018-08-14,-4.2553
2018-08-15,-9.1111
2018-08-16,5.4132
2018-08-17,-3.5116
2018-08-20,-1.9231
2018-08-21,0.4902
2018-08-22,-1.4634
2018-08-23,5.4455
2018-08-24,-3.7559
2018-08-27,0.0
2018-08-28,2.9268
2018-08-29,5.2133
2018-08-30,10.3604
2018-08-31,-4.0816
2018-09-04,-0.8511
2018-09-05,-3.0043
2018-09-06,-4.4248
2018-09-07,1.8519
2018-09-10,-2.2727
2018-09-11,1.8605
2018-09-12,0.4566
2018-09-13,-3.6364
2018-09-14,7.5472
2018-09-17,1.3158
2018-09-18,0.4329
2018-09-19,0.8621
2018-09-20,-0.8547
2018-09-21,-1.7241
2018-09-24,-3.0702
2018-09-25,1.3575
2018-09-26,-0.4464
2018-09-27,0.0
2018-09-28,-0.4484
2018-10-01,-4.5045
2018-10-02,1.4151
2018-10-03,0.0
2018-10-04,1.3953
2018-10-05,-5.0459
2018-10-08,-1.4493
2018-10-09,0.0
2018-10-10,-3.1863
2018-10-11,-6.3291
2018-10-12,0.5405
2018-10-15,0.0
2018-10-16,0.0
2018-10-17,4.8387
2018-10-18,-5.1282
2018-10-19,1.6216
2018-10-22,6.9149
2018-10-23,-4.9751
2018-10-24,-2.0942
2018-10-25,-2.1390000000000002
2018-10-26,1.6393
2018-10-29,-7.5269
2018-10-30,3.4884
2018-10-31,-4.4944
2018-11-01,-1.1764999999999999
2018-11-02,-1.7917
2018-11-05,0.0061
2018-11-06,-1.8182
2018-11-07,-4.321
2018-11-08,-1.9355
2018-11-09,-1.3158
2018-11-12,-6.0
2018-11-13,1.4184
2018-11-14,-2.7972
2018-11-15,0.7194
2018-11-16,-3.5714
2018-11-19,-5.9259
2018-11-20,4.7244
2018-11-21,0.7519
2018-11-26,-7.4627
2018-11-27,-0.8065
2018-11-28,3.252
2018-11-29,-0.7874
2018-11-30,3.1746
2018-12-03,1.5385
2018-12-04,0.0
2018-12-06,-3.7879
2018-12-07,-3.9370000000000003
2018-12-10,13.9426
2018-12-11,-8.6397
2018-12-12,-1.5748
2018-12-13,-2.4
2018-12-14,-0.8197
2018-12-17,4.1322
2018-12-18,-1.5794000000000001
2018-12-19,-2.3466
2018-12-20,-3.3856
2018-12-21,0.0085
2018-12-24,-1.7178
2018-12-26,6.087
2018-12-27,-3.2787
2018-12-28,5.9322
2018-12-31,-8.0
2019-01-02,4.3478
2019-01-03,11.6667
2019-01-04,5.2239
2019-01-07,13.4752
2019-01-08,1.25
2019-01-09,-4.9383
2019-01-10,0.6494
2019-01-11,1.2903
2019-01-14,-2.5478
2019-01-15,-3.9215999999999998
2019-01-16,0.6803
2019-01-17,1.3514
2019-01-18,-5.3333
2019-01-22,4.2254
2019-01-23,-1.3514
2019-01-24,2.7397
2019-01-25,-6.6667
2019-01-28,2.1429
2019-01-29,-5.5944
2019-01-30,-3.7037
2019-01-31,2.2692
2019-02-01,4.5506
2019-02-04,2.1583
2019-02-05,-2.4648
2019-02-06,5.7762
2019-02-07,-7.1672
2019-02-08,0.0
2019-02-11,0.7353
2019-02-12,-4.3796
2019-02-13,-0.7634
2019-02-14,-1.5385
2019-02-15,-2.3438
2019-02-19,4.0
2019-02-20,0.0
2019-02-21,2.0769
2019-02-22,1.2434
2019-02-25,7.9271
2019-02-26,28.9655
2019-02-27,21.9251
2019-02-28,0.8772
2019-03-01,-1.3043
2019-03-04,-7.489
2019-03-05,7.1429
2019-03-06,-2.6667
2019-03-07,-1.8218999999999999
2019-03-08,-5.5858
2019-03-11,-1.4778
2019-03-12,-6.0
2019-03-13,4.7926
2019-03-14,6.5936
2019-03-15,-3.3905
2019-03-18,-4.8699
2019-03-19,1.5544
2019-03-20,-4.0816
2019-03-21,-0.9468
2019-03-22,-1.4123
2019-03-25,-0.8661
2019-03-26,-3.8462
2019-03-27,4.0
2019-03-28,0.0
2019-03-29,0.5495
2019-04-01,2.7321999999999997
2019-04-02,-4.2553
2019-04-03,5.0
2019-04-04,-3.1746
2019-04-05,9.2896
2019-04-08,-0.5
2019-04-09,-3.0151
2019-04-10,1.0104
2019-04-11,-2.5391
2019-04-12,-0.5263
2019-04-15,7.4074
2019-04-16,-0.4926
2019-04-17,-3.9604
2019-04-18,-1.5464
2019-04-22,-3.1414
2019-04-23,7.5676
2019-04-24,-6.5327
2019-04-25,2.6882
2019-04-26,-0.5236
2019-04-29,-1.0526
2019-04-30,-6.1383
2019-05-01,-8.7612
2019-05-02,7.764
2019-05-03,2.0173
2019-05-06,-0.565
2019-05-07,2.8409
2019-05-08,-2.2099
2019-05-09,0.0
2019-05-10,0.0
2019-05-13,-2.2599
2019-05-14,-2.8902
2019-05-15,-4.7619
2019-05-16,8.125
2019-05-17,-6.9364
2019-05-20,6.2112
2019-05-21,-0.5848
2019-05-22,-3.5294
2019-05-23,-1.2195
2019-05-24,-1.8519
2019-05-28,-2.5157
2019-05-29,-1.9355
2019-05-30,-1.3158
2019-05-31,1.3333
2019-06-03,0.6579
2019-06-04,-0.9804
2019-06-05,0.33
2019-06-06,-1.3158
2019-06-07,2.0
2019-06-10,-0.6536
2019-06-11,-5.2632
2019-06-12,-1.3889
2019-06-13,-11.2676
2019-06-14,-1.5873
2019-06-17,13.3065
2019-06-18,1.7793999999999999
2019-06-19,0.5035
2019-06-20,1.5864
2019-06-21,1.3699
2019-06-24,0.0
2019-06-25,-2.1081
2019-06-26,-4.7488
2019-06-27,-5.0725
2019-06-28,-3.4046
2019-07-01,3.5246
2019-07-02,8.3969
2019-07-03,-11.9718
2019-07-05,3.2
2019-07-08,0.7752
2019-07-09,11.538499999999999
2019-07-10,-6.8966
2019-07-11,0.0
2019-07-12,-0.7407
2019-07-15,0.7463
2019-07-16,-0.3259
2019-07-17,-3.7753
2019-07-18,1.1739
2019-07-19,0.0
2019-07-22,-3.8167999999999997
2019-07-23,6.3492
2019-07-24,2.5448
2019-07-25,1.8849
2019-07-26,2.6571
2019-07-29,-2.5884
2019-07-30,-6.4286
2019-07-31,0.7634
2019-08-01,3.0303
2019-08-02,0.0
2019-08-05,-4.4118
2019-08-06,-1.6154
2019-08-07,2.4238
2019-08-08,-2.2901
2019-08-09,2.3359
2019-08-12,0.0076
2019-08-13,-1.5267
2019-08-14,0.0
2019-08-15,0.0
2019-08-16,-1.5504
2019-08-19,1.5748
2019-08-20,0.7752
2019-08-21,-3.0769
2019-08-22,0.5079
2019-08-23,-0.5054
2019-08-26,3.9683
2019-08-27,-3.8244
2019-08-28,0.0079
2019-08-29,0.7937
2019-08-30,5.252
2019-09-03,3.2393
2019-09-04,-2.8986
2019-09-05,-1.4925
2019-09-06,2.2727
2019-09-09,1.4815
2019-09-10,0.2336
