ticker,PRAH US Equity
2015-04-09,-0.3697
2015-04-10,2.1255
2015-04-13,0.5286
2015-04-14,-3.9763
2015-04-15,-0.7871
2015-04-16,-2.8286
2015-04-17,-2.0944
2015-04-20,0.6526
2015-04-21,-1.0086
2015-04-22,1.5284
2015-04-23,1.362
2015-04-24,-1.8740999999999999
2015-04-27,-1.7297
2015-04-28,4.6205
2015-04-29,2.0329
2015-04-30,-2.1642
2015-05-01,1.0183
2015-05-04,2.0681
2015-05-05,-1.0046
2015-05-06,-0.2408
2015-05-07,-0.4828
2015-05-08,1.2821
2015-05-11,0.5816
2015-05-12,2.483
2015-05-13,-1.8918
2015-05-14,2.977
2015-05-15,2.4638999999999998
2015-05-18,2.9176
2015-05-19,-0.1558
2015-05-20,1.7473
2015-05-21,-0.7053
2015-05-22,-0.0309
2015-05-26,-0.2162
2015-05-27,1.3313
2015-05-28,0.0
2015-05-29,2.2304
2015-06-01,0.1793
2015-06-02,0.8353
2015-06-03,-0.0888
2015-06-04,-0.1481
2015-06-05,0.7414
2015-06-08,0.2061
2015-06-09,2.262
2015-06-10,2.5567
2015-06-11,-1.1764999999999999
2015-06-12,-1.0204
2015-06-15,-0.0286
2015-06-16,0.487
2015-06-17,1.0547
2015-06-18,1.213
2015-06-19,0.3344
2015-06-22,1.6667
2015-06-23,0.0546
2015-06-24,-2.0754
2015-06-25,-0.251
2015-06-26,0.8387
2015-06-29,-1.5803
2015-06-30,2.338
2015-07-01,-0.7432
2015-07-02,-0.305
2015-07-06,0.2782
2015-07-07,0.0
2015-07-08,-0.1942
2015-07-09,0.4169
2015-07-10,4.4285
2015-07-13,1.6433
2015-07-14,0.4433
2015-07-15,2.2326
2015-07-16,0.1524
2015-07-17,0.2535
2015-07-20,0.3794
2015-07-21,-0.3527
2015-07-22,1.4918
2015-07-23,-0.2491
2015-07-24,-2.6723
2015-07-27,4.2084
2015-07-28,2.7826
2015-07-29,0.2156
2015-07-30,0.6933
2015-07-31,-0.3086
2015-08-03,0.5477
2015-08-04,1.3264
2015-08-05,0.0935
2015-08-06,-1.7048
2015-08-07,1.6631
2015-08-10,-1.6125
2015-08-11,-0.2138
2015-08-12,-2.7136
2015-08-13,-0.6606
2015-08-14,1.2808
2015-08-17,1.8726
2015-08-18,1.313
2015-08-19,-2.7096999999999998
2015-08-20,-6.2969
2015-08-21,1.4216
2015-08-24,-10.2446
2015-08-25,5.1391
2015-08-26,0.027
2015-08-27,1.1879
2015-08-28,0.7204
2015-08-31,-0.3179
2015-09-01,-0.9833
2015-09-02,3.5158
2015-09-03,0.7778
2015-09-04,-0.566
2015-09-08,2.7683999999999997
2015-09-09,0.3273
2015-09-10,-1.0289
2015-09-11,3.3215
2015-09-14,2.7975
2015-09-15,2.7692
2015-09-16,1.3705
2015-09-17,4.1247
2015-09-18,-0.7042
2015-09-21,-2.1498
2015-09-22,-1.0646
2015-09-23,-3.8462
2015-09-24,1.7143000000000002
2015-09-25,-3.0899
2015-09-28,-7.7778
2015-09-29,0.1572
2015-09-30,1.5429
2015-10-01,0.0773
2015-10-02,1.7499
2015-10-05,-2.1244
2015-10-06,-1.8088
2015-10-07,2.6052999999999997
2015-10-08,-1.385
2015-10-09,0.7282
2015-10-12,1.1103
2015-10-13,-1.5066000000000002
2015-10-14,-1.1149
2015-10-15,3.0676
2015-10-16,1.6026
2015-10-19,3.6304
2015-10-20,-0.6765
2015-10-21,-8.0759
2015-10-22,-10.082
2015-10-23,3.8994
2015-10-26,-1.9402
2015-10-27,0.0
2015-10-28,4.8816
2015-10-29,-3.1121
2015-10-30,-0.398
2015-11-02,7.734
2015-11-03,9.4305
2015-11-04,-1.3556
2015-11-05,1.5706
2015-11-06,0.0242
2015-11-09,1.2077
2015-11-10,3.7709
2015-11-11,-2.2539
2015-11-12,-1.4824
2015-11-13,0.3105
2015-11-16,-0.5952
2015-11-17,3.3054
2015-11-18,-1.5766
2015-11-19,-3.086
2015-11-20,4.4239
2015-11-23,0.5121
2015-11-24,1.8527
2015-11-25,0.6821
2015-11-27,3.7489
2015-11-30,-1.4367
2015-12-01,0.4417
2015-12-02,-4.4855
2015-12-03,-2.9926
2015-12-04,3.8443
2015-12-07,-2.468
2015-12-08,4.9906
2015-12-09,-3.526
2015-12-10,0.4395
2015-12-11,2.4873
2015-12-14,4.9663
2015-12-15,-0.0642
2015-12-16,0.2999
2015-12-17,2.4135
2015-12-18,-0.6674
2015-12-21,-0.3779
2015-12-22,-1.0327
2015-12-23,1.3629
2015-12-24,0.2521
2015-12-28,3.1852
2015-12-29,-2.6198
2015-12-30,-1.5224
2015-12-31,-4.1296
2016-01-04,-2.5624000000000002
2016-01-05,-0.272
2016-01-06,3.4781
2016-01-07,-3.2513
2016-01-08,2.5204
2016-01-11,-5.1163
2016-01-12,3.4314
2016-01-13,-5.9806
2016-01-14,4.9688
2016-01-15,1.9209
2016-01-19,-1.5032999999999999
2016-01-20,1.2073
2016-01-21,-0.9678
2016-01-22,6.6136
2016-01-25,-1.8759000000000001
2016-01-26,1.0428
2016-01-27,-3.7411
2016-01-28,-3.9981999999999998
2016-01-29,0.2327
2016-02-01,1.2303
2016-02-02,-1.9032
2016-02-03,-2.8752
2016-02-04,-0.698
2016-02-05,-5.841
2016-02-08,-0.4376
2016-02-09,-0.3102
2016-02-10,-1.8932
2016-02-11,-0.1586
2016-02-12,0.3971
2016-02-16,4.9578
2016-02-17,-0.1759
2016-02-18,-1.5857
2016-02-19,2.6854
2016-02-22,1.8679999999999999
2016-02-23,-0.0733
2016-02-24,4.6734
2016-02-25,-0.3506
2016-02-26,3.1433
2016-02-29,-1.8194
2016-03-01,4.6328
2016-03-02,-1.1069
2016-03-03,-7.2084
2016-03-04,0.8203
2016-03-07,2.5604
2016-03-08,-1.9132
2016-03-09,0.2379
2016-03-10,-1.0441
2016-03-11,0.5036
2016-03-14,0.6442
2016-03-15,-3.7696
2016-03-16,0.1478
2016-03-17,0.2706
2016-03-18,0.6869
2016-03-21,-0.0975
2016-03-22,0.4878
2016-03-23,-0.7282
2016-03-24,0.2689
2016-03-28,1.5118
2016-03-29,3.2429
2016-03-30,-1.0005
2016-03-31,0.4935
2016-04-01,2.8765
2016-04-04,2.4096
2016-04-05,0.1332
2016-04-06,3.7020999999999997
2016-04-07,0.513
2016-04-08,-1.0208
2016-04-11,0.2364
2016-04-12,1.3719000000000001
2016-04-13,1.9243000000000001
2016-04-14,-0.3112
2016-04-15,0.6868
2016-04-18,1.8189
2016-04-19,-1.1165
2016-04-20,0.6775
2016-04-21,0.9992
2016-04-22,-0.0202
2016-04-25,1.3328
2016-04-26,-0.7373
2016-04-27,-0.4618
2016-04-28,-1.9363000000000001
2016-04-29,-2.4064
2016-05-02,3.0558
2016-05-03,-8.7117
2016-05-04,-1.1649
2016-05-05,3.2865
2016-05-06,0.3731
2016-05-09,1.8365
2016-05-10,-0.1717
2016-05-11,-1.6989
2016-05-12,-0.897
2016-05-13,1.2583
2016-05-16,0.5668
2016-05-17,-0.8238
2016-05-18,1.4426
2016-05-19,-1.0127
2016-05-20,-0.0653
2016-05-23,0.8931
2016-05-24,0.8636
2016-05-25,0.8776
2016-05-26,-0.2334
2016-05-27,0.6806
2016-05-31,-0.2324
2016-06-01,0.3599
2016-06-02,0.2321
2016-06-03,-0.2526
2016-06-06,-0.9285
2016-06-07,0.4473
2016-06-08,0.106
2016-06-09,-1.4827
2016-06-10,-2.7521
2016-06-13,-0.7517
2016-06-14,-0.802
2016-06-15,-0.6962
2016-06-16,-0.7237
2016-06-17,-4.5558
2016-06-20,1.9809
2016-06-21,-0.5851
2016-06-22,1.0122
2016-06-23,2.2838
2016-06-24,-4.2834
2016-06-27,-5.4035
2016-06-28,3.1706
2016-06-29,1.5122
2016-06-30,0.3364
2016-07-01,-0.8381
2016-07-05,-1.787
2016-07-06,1.1802
2016-07-07,0.0
2016-07-08,3.3293
2016-07-11,1.0583
2016-07-12,0.9309
2016-07-13,-0.2306
2016-07-14,2.2186
2016-07-15,-0.2487
2016-07-18,0.9973
2016-07-19,-1.728
2016-07-20,1.9411
2016-07-21,-0.7616
2016-07-22,-0.1806
2016-07-25,-1.99
2016-07-26,0.0
2016-07-27,0.6691
2016-07-28,0.573
2016-07-29,5.6974
2016-08-01,1.5093
2016-08-02,-0.3823
2016-08-03,2.8785
2016-08-04,1.8237999999999999
2016-08-05,0.5903
2016-08-08,-1.7807
2016-08-09,0.103
2016-08-10,0.0617
2016-08-11,0.4525
2016-08-12,0.8395
2016-08-15,5.4619
2016-08-16,-0.6161
2016-08-17,-0.4649
2016-08-18,0.0
2016-08-19,-0.2141
2016-08-22,0.9362
2016-08-23,1.6232
2016-08-24,-2.6621
2016-08-25,-1.4651
2016-08-26,1.7248
2016-08-29,0.2534
2016-08-30,-1.2247
2016-08-31,-0.5117
2016-09-01,0.0198
2016-09-02,-0.356
2016-09-06,-1.5085
2016-09-07,1.2898
2016-09-08,0.577
2016-09-09,-0.8309
2016-09-12,3.2116
2016-09-13,-0.6378
2016-09-14,0.6419
2016-09-15,3.5369
2016-09-16,0.84
2016-09-19,-0.0185
2016-09-20,1.3700999999999999
2016-09-21,1.3333
2016-09-22,0.5588
2016-09-23,0.1972
2016-09-26,-0.8587
2016-09-27,1.1548
2016-09-28,-0.0535
2016-09-29,-1.3564
2016-09-30,2.2435
2016-10-03,0.1593
2016-10-04,0.212
2016-10-05,-0.0176
2016-10-06,-1.2696
2016-10-07,2.1611
2016-10-10,1.1364
2016-10-11,-1.9533
2016-10-12,-2.8385
2016-10-13,-0.7621
2016-10-14,-0.9691
2016-10-17,-0.517
2016-10-18,2.6355
2016-10-19,0.6148
2016-10-20,1.9051
2016-10-21,0.0176
2016-10-24,0.4232
2016-10-25,-1.7032
2016-10-26,-3.7692
2016-10-27,-2.7102
2016-10-28,-1.7363
2016-10-31,3.3398
2016-11-01,-0.451
2016-11-02,0.6229
2016-11-03,-0.6565
2016-11-04,0.2644
2016-11-07,3.3522
2016-11-08,1.0569
2016-11-09,5.1749
2016-11-10,0.0857
2016-11-11,-5.4985
2016-11-14,-1.8488
2016-11-15,-0.5171
2016-11-16,1.1509
2016-11-17,0.2019
2016-11-18,-0.7875
2016-11-21,0.8307
2016-11-22,-0.1465
2016-11-23,0.8251
2016-11-25,0.1273
2016-11-28,-1.1623999999999999
2016-11-29,0.294
2016-11-30,-1.5756999999999999
2016-12-01,-3.2018
2016-12-02,1.0769
2016-12-05,1.6743000000000001
2016-12-06,1.2725
2016-12-07,-0.2217
2016-12-08,1.0556
2016-12-09,0.788
2016-12-12,0.7273
2016-12-13,0.2708
2016-12-14,-0.5761
2016-12-15,0.5613
2016-12-16,-0.3601
2016-12-19,-0.3253
2016-12-20,0.145
2016-12-21,-0.5612
2016-12-22,-2.0572
2016-12-23,1.803
2016-12-27,0.0548
2016-12-28,-1.0036
2016-12-29,1.1244
2016-12-30,0.4739
2017-01-03,0.4536
2017-01-04,1.1739
2017-01-05,-0.125
2017-01-06,1.5192
2017-01-09,-0.3521
2017-01-10,0.106
2017-01-11,0.9178
2017-01-12,1.3641
2017-01-13,-0.6384
2017-01-17,-2.3442
2017-01-18,-0.889
2017-01-19,-0.4306
2017-01-20,-0.5586
2017-01-23,-1.2683
2017-01-24,-0.0918
2017-01-25,1.2858
2017-01-26,0.5078
2017-01-27,2.039
2017-01-30,0.0531
2017-01-31,3.5525
2017-02-01,-0.0853
2017-02-02,-0.4441
2017-02-03,1.2697
2017-02-06,-0.2033
2017-02-07,-0.6621
2017-02-08,-0.1538
2017-02-09,1.3009
2017-02-10,0.0507
2017-02-13,-0.0676
2017-02-14,2.8562
2017-02-15,0.1972
2017-02-16,0.164
2017-02-17,0.3929
2017-02-21,-1.0274
2017-02-22,-1.1699
2017-02-23,1.8006
2017-02-24,-1.4412
2017-02-27,1.3958
2017-02-28,-3.294
2017-03-01,0.5592
2017-03-02,-1.2808
2017-03-03,0.8877
2017-03-06,-0.3046
2017-03-07,-0.0509
2017-03-08,1.1547
2017-03-09,-1.4101
2017-03-10,1.6516
2017-03-13,0.0503
2017-03-14,-1.3059
2017-03-15,1.9508
2017-03-16,-1.8469
2017-03-17,0.695
2017-03-20,-0.404
2017-03-21,-0.7437
2017-03-22,1.9414
2017-03-23,-0.0501
2017-03-24,3.2091
2017-03-27,2.4615
2017-03-28,1.786
2017-03-29,0.823
2017-03-30,0.4312
2017-03-31,0.0307
2017-04-03,-0.6745
2017-04-04,-0.108
2017-04-05,-0.1082
2017-04-06,0.2784
2017-04-07,-0.3239
2017-04-10,-1.1761
2017-04-11,0.3758
2017-04-12,-0.7956
2017-04-13,0.2516
2017-04-17,0.1255
2017-04-18,1.6763
2017-04-19,-0.5393
2017-04-20,0.9915
2017-04-21,-0.6289
2017-04-24,0.7873
2017-04-25,0.1838
2017-04-26,-4.4947
2017-04-27,2.2411
2017-04-28,0.1409
2017-05-01,-0.0156
2017-05-02,-0.5942
2017-05-03,2.3439
2017-05-04,1.5678
2017-05-05,0.4843
2017-05-08,0.0753
2017-05-09,0.6622
2017-05-10,3.0348
2017-05-11,-0.2322
2017-05-12,1.2944
2017-05-15,1.2204
2017-05-16,-0.1135
2017-05-17,-1.5194999999999999
2017-05-18,1.2978
2017-05-19,-0.4555
2017-05-22,1.6301999999999999
2017-05-23,0.4221
2017-05-24,0.1821
2017-05-25,0.979
2017-05-26,0.2355
2017-05-30,-0.7185
2017-05-31,0.5567
2017-06-01,1.0242
2017-06-02,0.2877
2017-06-05,-0.4645
2017-06-06,-0.3706
2017-06-07,1.1296
2017-06-08,1.8526
2017-06-09,-2.9691
2017-06-12,-1.3646
2017-06-13,1.9144999999999999
2017-06-14,-1.7277
2017-06-15,0.6976
2017-06-16,0.6512
2017-06-19,3.9372
2017-06-20,-0.4371
2017-06-21,2.7138
2017-06-22,-2.7328
2017-06-23,0.3728
2017-06-26,-0.3715
2017-06-27,-2.2104
2017-06-28,2.0833
2017-06-29,0.2935
2017-06-30,-0.2394
2017-07-03,-1.5198
2017-07-05,1.8411
2017-07-06,-1.8344
2017-07-07,2.2072
2017-07-10,-0.5697
2017-07-11,1.1193
2017-07-12,1.1332
2017-07-13,-0.8469
2017-07-14,-0.8673
2017-07-17,0.1193
2017-07-18,-0.7017
2017-07-19,0.72
2017-07-20,0.9267
2017-07-21,-1.1411
2017-07-24,2.1627
2017-07-25,-0.2468
2017-07-26,0.0
2017-07-27,-3.8406000000000002
2017-07-28,1.7601
2017-07-31,-1.0112
2017-08-01,0.2016
2017-08-02,0.2951
2017-08-03,-0.9228
2017-08-04,0.0
2017-08-07,0.2025
2017-08-08,6.6146
2017-08-09,-6.3306000000000004
2017-08-10,-0.4317
2017-08-11,0.5284
2017-08-14,0.7682
2017-08-15,1.2438
2017-08-16,-0.7133
2017-08-17,0.1064
2017-08-18,-0.638
2017-08-21,0.4682
2017-08-22,1.5178
2017-08-23,1.2066
2017-08-24,-1.5291000000000001
2017-08-25,-0.4211
2017-08-28,0.185
2017-08-29,0.9629
2017-08-30,0.5749
2017-08-31,0.5456
2017-09-01,0.7106
2017-09-05,-0.1283
2017-09-06,-0.3468
2017-09-07,-0.232
2017-09-08,-0.491
2017-09-11,0.2856
2017-09-12,-1.0875
2017-09-13,-2.055
2017-09-14,-1.2562
2017-09-15,0.1489
2017-09-18,1.2703
2017-09-19,0.2402
2017-09-20,0.6789
2017-09-21,0.0661
2017-09-22,-0.7796
2017-09-25,-1.4116
2017-09-26,-0.2431
2017-09-27,2.7082
2017-09-28,0.0527
2017-09-29,0.369
2017-10-02,-0.0788
2017-10-03,1.8789
2017-10-04,1.9087
2017-10-05,0.8479
2017-10-06,0.1506
2017-10-09,1.8669
2017-10-10,-0.2583
2017-10-11,0.7276
2017-10-12,-0.2938
2017-10-13,0.8227
2017-10-16,1.5345
2017-10-17,-1.3434
2017-10-18,0.1824
2017-10-19,0.2427
2017-10-20,0.339
2017-10-23,-1.5927
2017-10-24,0.564
2017-10-25,-1.8654
2017-10-26,2.1742
2017-10-27,-0.2432
2017-10-30,-0.8654
2017-10-31,0.123
2017-11-01,-0.1596
2017-11-02,0.369
2017-11-03,2.2304
2017-11-06,-0.7912
2017-11-07,0.58
2017-11-08,0.3123
2017-11-09,-3.7246
2017-11-10,-1.6543999999999999
2017-11-13,0.683
2017-11-14,-1.2688
2017-11-15,-0.229
2017-11-16,1.9003
2017-11-17,1.0013
2017-11-20,0.8798
2017-11-21,2.6532
2017-11-22,-0.2752
2017-11-24,-0.108
2017-11-27,-0.8288
2017-11-28,0.0969
2017-11-29,-1.5973000000000002
2017-11-30,1.2912
2017-12-01,-0.6313
2017-12-04,-1.6494
2017-12-05,0.6211
2017-12-06,0.5679
2017-12-07,0.1719
2017-12-08,1.3603
2017-12-11,1.2574
2017-12-12,1.0269
2017-12-13,3.0966
2017-12-14,2.1781
2017-12-15,1.2566
2017-12-18,-0.5873
2017-12-19,1.7945
2017-12-20,-0.5913
2017-12-21,0.3084
2017-12-22,0.5051
2017-12-26,-0.4261
2017-12-27,0.2304
2017-12-28,-0.3175
2017-12-29,0.011
2018-01-02,-0.3075
2018-01-03,-0.3855
2018-01-04,-0.0553
2018-01-05,0.354
2018-01-08,0.441
2018-01-09,0.5049
2018-01-10,0.6334
2018-01-11,-0.879
2018-01-12,-1.4014
2018-01-16,0.3442
2018-01-17,1.9144
2018-01-18,0.8578
2018-01-19,0.6567
2018-01-22,0.9198
2018-01-23,-0.1484
2018-01-24,-1.7618
2018-01-25,1.0156
2018-01-26,0.7273
2018-01-29,0.1805
2018-01-30,-2.6709
2018-01-31,-0.8385
2018-02-01,1.5924
2018-02-02,-3.3942
2018-02-05,-2.1931
2018-02-06,1.0067
2018-02-07,-0.034
2018-02-08,-4.8833
2018-02-09,1.763
2018-02-12,0.7492
2018-02-13,2.0565
2018-02-14,1.2295
2018-02-15,0.2812
2018-02-16,-0.3028
2018-02-20,-0.8549
2018-02-21,0.9644
2018-02-22,-6.7423
2018-02-23,3.8438
2018-02-26,-2.2859
2018-02-27,0.1425
2018-02-28,-0.3913
2018-03-01,-1.5952
2018-03-02,0.5686
2018-03-05,1.5157
2018-03-06,0.3436
2018-03-07,0.6731
2018-03-08,3.1202
2018-03-09,2.9007
2018-03-12,2.6531000000000002
2018-03-13,-0.7431
2018-03-14,-1.5949
2018-03-15,0.1764
2018-03-16,-0.0991
2018-03-19,-1.0796999999999999
2018-03-20,-0.3787
2018-03-21,-1.1962
2018-03-22,-3.1229
2018-03-23,-1.9038
2018-03-26,3.4647
2018-03-27,-1.7031
2018-03-28,-2.6223
2018-03-29,-0.2645
2018-04-02,-2.0733
2018-04-03,0.3323
2018-04-04,2.4291
2018-04-05,-0.2036
2018-04-06,-2.3284000000000002
2018-04-09,1.0076
2018-04-10,2.2993
2018-04-11,1.1297
2018-04-12,1.611
2018-04-13,0.6828
2018-04-16,1.1264
2018-04-17,0.7161
2018-04-18,-0.1919
2018-04-19,-0.3166
2018-04-20,-1.0095
2018-04-23,0.0458
2018-04-24,-2.348
2018-04-25,-0.5864
2018-04-26,-3.7164
2018-04-27,4.1539
2018-04-30,-3.3294
2018-05-01,-0.5355
2018-05-02,-0.1224
2018-05-03,1.0168
2018-05-04,1.5038
2018-05-07,-2.9988
2018-05-08,0.3449
2018-05-09,-0.27
2018-05-10,-0.2585
2018-05-11,1.7892000000000001
2018-05-14,0.7395
2018-05-15,-3.2611
2018-05-16,-0.2861
2018-05-17,-0.262
2018-05-18,0.3377
2018-05-21,1.097
2018-05-22,-0.074
2018-05-23,0.4689
2018-05-24,-0.6509
2018-05-25,0.272
2018-05-29,5.1411999999999995
2018-05-30,3.9634
2018-05-31,-4.2409
2018-06-01,-0.1885
2018-06-04,1.0267
2018-06-05,-0.4556
2018-06-06,0.4576
2018-06-07,0.3738
2018-06-08,2.9210000000000003
2018-06-11,-0.0339
2018-06-12,3.7439
2018-06-13,1.4501
2018-06-14,2.2676
2018-06-15,0.8827
2018-06-18,0.2292
2018-06-19,-0.8938
2018-06-20,0.1049
2018-06-21,0.2409
2018-06-22,-0.4912
2018-06-25,-1.0292
2018-06-26,-0.7958
2018-06-27,-1.5295999999999998
2018-06-28,0.7712
2018-06-29,0.636
2018-07-02,0.2999
2018-07-03,0.3097
2018-07-05,0.7878
2018-07-06,1.1302
2018-07-09,0.8356
2018-07-10,1.2741
2018-07-11,0.1125
2018-07-12,1.6347
2018-07-13,0.4825
2018-07-16,-0.4402
2018-07-17,-0.1005
2018-07-18,0.4225
2018-07-19,1.3622
2018-07-20,1.3043
2018-07-23,1.3753
2018-07-24,0.9333
2018-07-25,1.8683999999999998
2018-07-26,0.7861
2018-07-27,-0.7242
2018-07-30,-3.9282
2018-07-31,2.3559
2018-08-01,-0.3044
2018-08-02,0.2194
2018-08-03,0.1523
2018-08-06,-0.8364
2018-08-07,-2.4825
2018-08-08,-0.5111
2018-08-09,-0.079
2018-08-10,0.2768
2018-08-13,-0.3648
2018-08-14,0.3859
2018-08-15,-0.276
2018-08-16,1.2652999999999999
2018-08-17,-0.7419
2018-08-20,0.3442
2018-08-21,1.725
2018-08-22,0.7708
2018-08-23,-0.1147
2018-08-24,0.8902
2018-08-27,0.9867
2018-08-28,-0.667
2018-08-29,-0.0946
2018-08-30,-0.587
2018-08-31,0.5619
2018-09-04,1.714
2018-09-05,-0.2141
2018-09-06,-1.1756
2018-09-07,1.2179
2018-09-10,1.8935
2018-09-11,0.0915
2018-09-12,0.6219
2018-09-13,1.2543
2018-09-14,0.2065
2018-09-17,-3.0458
2018-09-18,1.5522
2018-09-19,-2.1654
2018-09-20,0.8742
2018-09-21,-0.6361
2018-09-24,0.6124
2018-09-25,0.6732
2018-09-26,-0.1832
2018-09-27,0.4955
2018-09-28,0.6209
2018-10-01,0.5445
2018-10-02,-1.5253999999999999
2018-10-03,0.6324
2018-10-04,-3.9348
2018-10-05,0.8533
2018-10-08,-1.8708
2018-10-09,-1.37
2018-10-10,-3.6717
2018-10-11,-0.8067
2018-10-12,1.5249000000000001
2018-10-15,-1.4819
2018-10-16,5.4375
2018-10-17,-0.4627
2018-10-18,-0.9684
2018-10-19,-1.2517
2018-10-22,-0.8219
2018-10-23,-0.4593
2018-10-24,-7.9848
2018-10-25,6.8353
2018-10-26,-1.6735
2018-10-29,-1.5152
2018-10-30,-0.2845
2018-10-31,2.3670999999999998
2018-11-01,2.4466
2018-11-02,1.2596
2018-11-05,1.9902
2018-11-06,1.7172
2018-11-07,3.2038
2018-11-08,-1.3756
2018-11-09,0.3016
2018-11-12,-3.7677
2018-11-13,-0.5272
2018-11-14,-0.108
2018-11-15,-0.3046
2018-11-16,-0.8476
2018-11-19,-3.9661999999999997
2018-11-20,0.6314
2018-11-21,1.0389
2018-11-23,3.1355
2018-11-26,2.6552
2018-11-27,0.9904
2018-11-28,6.1221
2018-11-29,2.1712
2018-11-30,2.5114
2018-12-03,-0.5397
2018-12-04,-4.5819
2018-12-06,-4.0166
2018-12-07,-3.075
2018-12-10,1.7755
2018-12-11,-0.858
2018-12-12,1.7692
2018-12-13,-2.2014
2018-12-14,-3.6615
2018-12-17,-3.5199
2018-12-18,-0.2183
2018-12-19,0.0521
2018-12-20,-2.7798
2018-12-21,-6.3504
2018-12-24,-3.6707
2018-12-26,6.8732
2018-12-27,-0.5443
2018-12-28,-0.7594
2018-12-31,3.4886
2019-01-02,-2.1857
2019-01-03,-5.5809
2019-01-04,3.7207
2019-01-07,3.7689
2019-01-08,3.2491
2019-01-09,1.9919
2019-01-10,0.7688
2019-01-11,0.1237
2019-01-14,-1.9563000000000001
2019-01-15,3.3291
2019-01-16,1.0062
2019-01-17,0.5031
2019-01-18,1.7721
2019-01-22,-1.4658
2019-01-23,0.7887
2019-01-24,-0.2377
2019-01-25,1.2511
2019-01-28,0.1667
2019-01-29,0.1566
2019-01-30,2.4731
2019-01-31,1.0875
2019-02-01,1.2645
2019-02-04,1.0623
2019-02-05,-0.2766
2019-02-06,-0.1294
2019-02-07,-2.0091
2019-02-08,0.6614
2019-02-11,2.2057
2019-02-12,1.9194
2019-02-13,-0.2253
2019-02-14,1.2282
2019-02-15,1.8913
2019-02-19,-0.4465
2019-02-20,0.1759
2019-02-21,-1.6768999999999998
2019-02-22,1.9109
2019-02-25,-0.6659
2019-02-26,-2.5492
2019-02-27,1.059
2019-02-28,-4.1827
2019-03-01,1.6265
2019-03-04,-0.138
2019-03-05,-0.6263
2019-03-06,-3.6889
2019-03-07,-1.8574000000000002
2019-03-08,-0.1275
2019-03-11,0.648
2019-03-12,0.3512
2019-03-13,0.5735
2019-03-14,0.406
2019-03-15,0.876
2019-03-18,1.8322
2019-03-19,2.5583
2019-03-20,-1.5716
2019-03-21,0.2971
2019-03-22,-3.4802
2019-03-25,1.8796
2019-03-26,1.6755
2019-03-27,-2.3051
2019-03-28,2.5396
2019-03-29,1.9222000000000001
2019-04-01,0.6166
2019-04-02,-0.1802
2019-04-03,0.2257
2019-04-04,-3.1706
2019-04-05,-0.1116
2019-04-08,-0.1583
2019-04-09,-1.5577
2019-04-10,0.0284
2019-04-11,-1.6766
2019-04-12,-2.1098
2019-04-15,-0.5511
2019-04-16,-2.4245
2019-04-17,-4.5335
