ticker,CBYAA US Equity
2005-10-28,3.2258
2005-10-31,-3.125
2005-11-01,6.4516
2005-11-02,0.6061
2005-11-03,0.6024
2005-11-08,1.7964
2005-11-11,0.0
2005-11-14,0.5882
2005-11-15,-3.5088
2005-11-16,6.0606
2005-11-17,-2.8571
2005-11-21,5.8824
2005-11-22,-5.5556
2005-11-28,4.1176
2005-11-29,4.5198
2005-11-30,-5.4054
2005-12-01,1.1429
2005-12-02,1.6949
2005-12-05,-2.7778
2005-12-06,0.0
2005-12-07,5.7143
2005-12-08,-2.7027
2005-12-09,5.5556
2005-12-12,1.0526
2005-12-14,-3.6458
2005-12-16,4.3243
2005-12-20,-4.1451
2005-12-22,2.7027
2005-12-28,5.2632
2005-12-29,-2.5
2005-12-30,2.5641
2006-01-03,0.0
2006-01-05,-7.5
2006-01-11,1.6216
2006-01-12,2.1277
2006-01-19,-3.6458
2006-01-20,10.8108
2006-01-23,-7.3171
2006-01-24,6.8421
2006-01-25,7.8818
2006-01-26,2.7397
2006-02-01,-2.2222
2006-02-03,1.6364
2006-02-08,1.0733
2006-02-10,-4.8673
2006-02-13,4.186
2006-02-17,-4.0179
2006-02-24,2.3256
2006-02-28,0.0
2006-03-02,-2.2727
2006-03-03,0.9302
2006-03-06,3.6866
2006-03-14,3.5556
2006-03-15,0.8584
2006-03-16,0.8511
2006-03-20,-2.9536
2006-03-21,0.0
2006-03-27,-4.3478
2006-04-05,0.0
2006-04-07,3.1818
2006-04-13,-3.0837
2006-04-19,0.4545
2006-04-20,7.2398
2006-04-21,-5.0633
2006-04-24,6.6667
2006-04-25,0.0
2006-04-26,-2.0833
2006-04-27,2.1277
2006-04-28,0.0
2006-05-03,-5.8333
2006-05-04,-1.3274
2006-05-12,5.3812
2006-05-16,2.1277
2006-05-18,0.0
2006-05-31,-3.75
2006-06-02,3.8961
2006-06-05,-2.0833
2006-06-07,-2.1277
2006-06-12,4.3478
2006-06-13,-4.1667
2006-06-15,0.0
2006-06-16,1.3043
2006-06-19,-5.5794
2006-06-20,0.9091
2006-06-22,0.0
2006-06-23,12.6126
2006-06-26,-11.6
2006-06-27,0.0
2006-06-28,-0.4525
2006-07-03,0.0
2006-07-05,2.2727
2006-07-11,4.4444
2006-07-12,-6.383
2006-07-17,0.0
2006-07-18,2.2727
2006-07-20,0.0
2006-07-25,0.0
2006-07-27,4.4444
2006-08-01,-2.1277
2006-08-02,0.0
2006-08-04,2.1739
2006-08-07,0.0
2006-08-08,0.0
2006-08-16,-2.1277
2006-08-17,0.0
2006-08-22,-2.1739
2006-08-23,1.7778
2006-08-28,-1.7467000000000001
2006-09-08,0.0
2006-09-11,2.2222
2006-09-14,-0.4348
2006-09-20,-1.7467000000000001
2006-09-21,4.4444
2006-09-25,0.0
2006-10-04,-2.5532
2006-10-05,-1.7467000000000001
2006-10-10,2.2222
2006-10-11,-1.7391
2006-10-16,1.3274
2006-10-23,-0.8734
2006-10-26,-0.8811
2006-10-27,0.0
2006-10-30,-2.2222
2006-10-31,0.0
2006-11-16,0.0
2006-11-21,0.0
2006-11-22,0.0
2006-11-28,-2.2727
2006-11-29,0.0
2006-11-30,2.3256
2006-12-05,-5.4545
2006-12-07,-1.4423
2006-12-08,-6.8293
2006-12-11,7.3298
2006-12-12,0.0
2006-12-13,0.0
2006-12-14,1.4634
2006-12-20,-3.8462
2006-12-21,2.5
2006-12-22,-2.439
2007-01-08,5.5
2007-01-12,1.8957000000000002
2007-01-18,-6.0465
2007-01-19,-10.8911
2007-01-22,11.1111
2007-01-24,0.0
2007-01-25,-2.5
2007-01-29,0.5128
2007-01-30,3.0612
2007-02-01,-5.9406
2007-02-02,0.0
2007-02-06,0.5263
2007-02-07,0.0
2007-02-14,-5.7592
2007-02-16,0.0
2007-02-21,0.0
2007-02-22,0.0
2007-02-28,-0.5556
2007-03-01,6.7039
2007-03-05,-3.1414
2007-03-09,-2.7027
2007-03-12,0.0
2007-03-16,0.0
2007-03-23,0.0
2007-03-29,2.7778
2007-04-02,0.0
2007-04-03,0.0
2007-04-05,0.0
2007-04-17,9.7297
2007-04-23,-6.4039
2007-04-25,-5.2632
2007-04-30,0.0
2007-05-01,5.5556
2007-05-02,0.0
2007-05-03,0.0
2007-05-04,0.0
2007-05-09,-2.6316
2007-05-15,-1.0811
2007-05-16,0.0
2007-05-21,1.0929
2007-06-07,-2.7027
2007-06-11,-1.1111
2007-06-13,0.5618
2007-06-14,0.5587
2007-06-15,0.0
2007-06-18,-1.1111
2007-06-19,1.1236
2007-06-22,0.0
2007-06-26,-2.7778
2007-06-28,0.0
2007-06-29,0.0
2007-07-06,2.2857
2007-07-10,-2.2346
2007-07-13,-2.8571
2007-07-16,0.0
2007-07-17,0.0
2007-07-18,0.0
2007-07-20,-1.1764999999999999
2007-07-23,2.3810000000000002
2007-07-24,0.0
2007-07-25,-2.3256
2007-07-26,0.0
2007-07-31,4.1667
2007-08-01,-4.0
2007-08-03,1.1905000000000001
2007-08-07,2.9412000000000003
2007-08-08,-2.8571
2007-08-09,-5.8824
2007-08-10,3.125
2007-08-13,-3.0303
2007-08-15,0.0
2007-08-16,6.25
2007-08-20,0.0
2007-08-23,0.0
2007-08-27,-2.9412000000000003
2007-08-28,3.0303
2007-08-29,-1.7647
2007-08-30,4.7904
2007-08-31,8.5714
2007-09-06,0.0
2007-09-07,-7.8947
2007-09-13,0.0
2007-09-14,2.8571
2007-09-19,5.5556
2007-09-24,-5.2632
2007-09-26,10.0
2007-09-27,-9.0909
2007-09-28,2.7778
2007-10-01,-2.7027
2007-10-03,0.0
2007-10-04,-5.5556
2007-10-05,5.8824
2007-10-08,-2.7778
2007-10-09,0.0
2007-10-16,0.0
2007-10-17,2.2857
2007-10-18,0.5587
2007-10-19,2.7778
2007-10-23,1.6216
2007-10-26,-1.0638
2007-10-29,1.0753
2007-11-07,-1.0638
2007-11-08,-1.6129
2007-11-12,2.1858
2007-11-13,-3.7433
2007-11-15,4.4444
2007-11-16,-4.2553
2007-11-19,8.8889
2007-11-27,-5.6122
2007-12-03,8.2162
2007-12-05,-2.5974
2007-12-10,1.0256
2007-12-21,-3.5533
2007-12-27,5.7895
2008-01-11,0.4975
2008-01-14,-5.9406
2008-01-28,-5.2632
2008-02-01,0.0
2008-02-15,0.0
2008-02-20,5.5556
2008-02-21,-7.8947
2008-02-28,0.0
2008-03-03,-8.5714
2008-03-17,-3.125
2008-04-07,1.2903
2008-04-15,-7.6433
2008-04-16,0.0
2008-04-21,0.0
2008-04-22,0.0
2008-04-23,0.0
2008-05-01,3.4483
2008-05-07,-1.3333
2008-05-09,-4.7297
2008-05-12,-0.7092
2008-05-13,0.0
2008-05-15,0.0
2008-05-20,-7.0
2008-05-22,-0.1536
2008-05-27,0.0
2008-05-30,-3.8462
2008-06-18,4.0
2008-06-26,0.0
2008-06-27,0.0
2008-07-02,0.0
2008-07-03,-3.8462
2008-07-07,0.0
2008-07-16,-8.0
2008-07-17,4.3478
2008-07-29,-8.3333
2008-07-31,9.0909
2008-08-06,0.0
2008-08-07,0.0
2008-08-29,0.0
2008-09-02,0.0
2008-09-08,0.0
2008-09-23,-4.1667
2008-10-09,-13.0435
2008-10-20,0.0
2008-11-11,-10.0
2008-12-10,-11.1111
2008-12-22,25.0
2009-01-06,0.0
2009-01-07,-13.0
2009-01-14,-8.046
2009-01-15,18.75
2009-01-16,-20.0
2009-01-20,25.0
2009-03-10,-21.0526
2009-03-24,-12.0
2009-03-26,-16.6667
2009-03-31,36.3636
2009-04-08,0.0
2009-04-09,0.0
2009-04-24,-26.6667
2009-04-27,0.0
2009-04-30,18.1818
2009-05-18,-7.6923
2009-05-19,0.0
2009-06-18,-31.6667
2009-06-23,34.1463
2009-07-15,0.0
2009-07-23,-27.2727
2009-09-30,-5.0
2009-10-09,-5.2632
2009-10-12,11.1111
2009-10-22,12.5
2009-10-23,32.8889
2009-10-28,0.0
2009-11-02,-3.01
2009-11-03,-8.6207
2009-11-11,3.7736
2009-11-16,-21.8182
2009-11-17,-6.9767
2009-11-18,37.5
2009-11-20,-9.0909
2009-11-23,0.0
2009-11-24,8.0
2009-11-25,25.9259
2009-12-02,-9.1176
2009-12-03,-1.2945
2009-12-04,22.9508
2009-12-07,-13.3333
2009-12-08,0.0
2009-12-11,-6.1538
2009-12-14,6.5574
2009-12-15,26.1538
2009-12-18,-20.7317
2009-12-21,0.0
2009-12-23,0.0
2009-12-24,26.1538
2010-01-13,-13.4146
2010-01-14,-8.4507
2010-01-15,-7.6923
2010-01-20,5.0
2010-01-21,3.1746
2010-01-26,0.0
2010-02-08,7.6923
2010-02-11,-14.2857
2010-02-12,8.3333
2010-02-16,7.6923
2010-02-23,-7.1429
2010-02-25,-4.6154
2010-02-26,4.8387
2010-03-01,7.6923
2010-03-04,-7.1429
2010-03-05,-3.0769
2010-03-09,3.1746
2010-03-10,-7.6923
2010-03-15,8.3333
2010-03-22,-3.0769
2010-03-23,0.0
2010-03-24,0.0
2010-03-26,1.5873
2010-03-29,-1.5625
2010-03-30,11.1111
2010-03-31,7.1429
2010-04-01,-6.6667
2010-04-06,0.0
2010-05-04,-14.2857
2010-05-05,0.0
2010-05-06,0.0
2010-05-07,0.0
2010-05-18,0.0
2010-05-19,0.0
2010-05-24,0.0
2010-06-04,-8.3333
2010-06-22,9.0909
2010-06-29,8.3333
2010-07-09,-15.3846
2010-07-14,9.0909
2010-07-15,-10.0
2010-07-19,0.0
2010-07-20,-1.8519
2010-07-22,1.8868
2010-07-26,5.5556
2010-07-28,14.0351
2010-07-29,7.6923
2010-07-30,-11.1429
2010-08-02,-3.537
2010-08-03,0.0
2010-08-04,-8.3333
2010-08-05,5.4545
2010-08-10,12.069
2010-08-11,-7.6923
2010-08-16,11.6667
2010-08-19,-6.8657
2010-08-20,-7.0513
2010-08-25,-3.4483
2010-08-31,7.1429
2010-09-03,0.0
2010-09-07,0.0
2010-09-08,0.0
2010-09-09,-1.6667
2010-09-10,6.1017
2010-09-14,-4.1534
2010-09-16,16.6667
2010-09-17,0.0
2010-09-21,-17.1429
2010-09-22,13.7931
2010-09-23,-10.6061
2010-09-24,3.3898
2010-09-27,-1.6393
2010-09-28,8.3333
2010-10-01,-10.7692
2010-10-05,10.3448
2010-10-06,-9.375
2010-10-11,-5.1724
2010-10-18,0.0
2010-10-21,9.0909
2010-10-27,0.0
2010-10-29,8.0
2010-11-02,-13.5802
2010-11-04,7.1429
2010-11-08,0.0
2010-11-12,0.0
2010-11-15,0.0
2010-11-16,0.0
2010-11-17,0.0
2010-11-19,8.0
2010-11-30,-7.4074
2010-12-02,0.0
2010-12-03,16.6667
2010-12-07,-12.857099999999999
2010-12-08,-1.6393
2010-12-10,0.6667
2010-12-20,-2.3179
2010-12-22,1.6949
2010-12-23,0.0
2010-12-28,6.6667
2010-12-29,9.375
2010-12-30,2.8571
2011-01-04,-2.7778
2011-01-06,-15.7143
2011-01-13,10.1695
2011-01-25,7.6923
2011-01-26,-14.2857
2011-01-31,0.0
2011-02-01,-3.3333
2011-02-03,-4.8276
2011-02-07,8.6957
2011-02-09,0.0
2011-02-14,-6.6667
2011-02-15,-1.0714
2011-02-16,-0.722
2011-02-17,0.0
2011-02-22,-5.0909
2011-02-23,-1.9157
2011-02-24,1.5625
2011-02-28,0.0
2011-03-03,9.6154
2011-03-04,1.7544
2011-03-07,-10.3448
2011-03-09,0.0
2011-03-11,-1.9231
2011-03-15,0.0
2011-03-21,5.8824
2011-03-22,-3.7037
2011-03-23,-3.8462
2011-03-25,4.0
2011-03-31,0.0
2011-04-05,-3.8462
2011-04-06,0.0
2011-04-25,0.0
2011-04-27,4.0
2011-04-29,3.8462
2011-05-05,0.0
2011-05-06,14.8148
2011-05-09,-12.9032
2011-05-11,0.0
2011-05-18,-5.5556
2011-05-19,3.9215999999999998
2011-05-20,13.2075
2011-05-25,-13.3333
2011-05-26,-1.9231
2011-06-02,0.0
2011-06-07,0.0
2011-06-13,-1.9607999999999999
2011-06-17,0.0
2011-06-28,-2.0
2011-06-29,-10.2041
2011-06-30,0.0
2011-07-07,0.0
2011-07-14,13.6364
2011-07-15,3.2
2011-07-19,-8.9147
2011-07-28,0.0
2011-07-29,0.0
2011-08-01,0.0
2011-08-02,0.0
2011-08-03,-14.8936
2011-08-04,10.0
2011-08-05,2.2727
2011-08-16,-2.2222
2011-08-18,0.0
2011-08-23,6.8182
2011-08-25,-4.2553
2011-08-26,4.4444
2011-08-29,0.0
2011-09-20,-10.6383
2011-09-22,4.7619
2011-10-03,13.6364
2011-10-17,-20.0
2011-10-18,7.5
2011-10-27,2.3256
2011-10-31,13.6364
2011-11-04,-16.0
2011-11-07,4.7619
2011-11-09,-9.0909
2011-11-15,10.0
2011-11-16,0.0
2011-11-28,-13.6364
2011-11-29,-4.7368
2011-12-05,0.0
2011-12-06,24.3094
2011-12-08,0.0
2011-12-09,-20.0
2011-12-13,-1.1111
2011-12-20,-1.6854
2011-12-21,-10.857099999999999
2011-12-23,8.9744
2011-12-28,0.0
2011-12-29,2.9412000000000003
2011-12-30,17.1429
2012-01-09,-2.439
2012-01-10,-12.5
2012-01-17,8.5714
2012-01-20,7.8947
2012-01-24,-2.439
2012-02-06,-2.5
2012-02-07,-7.6923
2012-02-10,-2.7778
2012-02-24,-14.2857
2012-02-28,0.0
2012-02-29,6.6667
2012-03-05,12.5
2012-03-07,0.0
2012-03-09,5.5556
2012-03-12,11.0526
2012-03-16,6.6350999999999996
2012-04-09,-11.1111
2012-04-11,-9.0
2012-04-16,15.3846
2012-04-17,-4.7619
2012-05-02,0.0
2012-05-03,0.0
2012-05-07,0.0
2012-05-15,0.0
2012-05-17,7.5
2012-05-24,0.0
2012-05-30,-2.3256
2012-05-31,2.3810000000000002
2012-06-01,0.0
2012-06-04,4.186
2012-06-05,0.0
2012-06-06,0.4464
2012-06-12,0.0
2012-06-15,-2.2222
2012-06-29,0.0
2012-07-02,-9.0909
2012-07-11,0.0
2012-07-19,0.0
2012-07-23,0.0
2012-07-24,0.0
2012-07-27,0.0
2012-08-01,1.0
2012-08-02,0.0
2012-08-03,0.0
2012-08-09,2.9703
2012-08-14,3.3654
2012-08-22,0.0
2012-08-24,0.0
2012-08-27,0.9302
2012-08-28,1.3825
2012-08-29,2.2727
2012-09-05,0.8889
2012-09-06,0.0
2012-09-07,1.3216
2012-09-10,2.1739
2012-09-12,-2.1277
2012-09-13,0.0
2012-09-18,0.0
2012-09-27,2.1739
2012-10-09,2.1277
2012-10-11,4.1667
2012-10-25,12.0
2012-10-31,-3.5714
2012-11-01,2.2222
2012-11-08,8.6957
2012-11-12,0.0
2012-11-13,1.6667
2012-11-15,1.6393
2012-11-16,4.8387
2012-11-19,-1.5385
2012-11-23,1.5625
2012-11-28,3.0769
2012-11-29,0.0
2012-11-30,-2.9851
2012-12-05,3.0769
2012-12-07,-5.9701
2012-12-11,6.3492
2012-12-21,-4.4776
2012-12-27,0.0
2012-12-28,0.0
2012-12-31,-9.375
2013-01-02,20.6897
2013-01-04,-11.4286
2013-01-07,0.3226
2013-01-08,1.2862
2013-01-09,14.2857
2013-01-11,-5.5556
2013-01-15,1.4706000000000001
2013-01-16,11.5942
2013-01-23,-10.3896
2013-01-24,-1.4493
2013-01-29,0.0
2013-01-30,5.8824
2013-02-01,0.0
2013-02-04,-8.3333
2013-02-07,3.0303
2013-02-11,2.9412000000000003
2013-02-12,2.2857
2013-02-13,-5.0279
2013-02-19,10.2941
2013-02-20,0.0
2013-02-22,0.0
2013-02-26,0.0
2013-02-28,0.0
2013-03-06,-1.3333
2013-03-08,-4.0541
2013-03-11,0.0
2013-03-13,5.6338
2013-03-15,0.0
2013-03-18,-5.3333
2013-03-20,-1.4085
2013-03-25,-2.0
2013-03-28,9.3294
2013-04-02,-5.3333
2013-04-03,0.0
2013-04-05,1.4085
2013-04-08,0.0
2013-04-12,-2.7778
2013-04-16,2.8571
2013-04-17,1.3889
2013-04-19,-1.0959
2013-04-25,-0.277
2013-04-26,4.1667
2013-04-29,0.0
2013-05-01,0.0
2013-05-02,0.0
2013-05-03,1.6
2013-05-06,-1.3123
2013-05-07,2.3936
2013-05-08,0.0
2013-05-09,0.0
2013-05-10,6.4935
2013-05-13,1.2195
2013-05-14,-6.0241
2013-05-16,2.5641
2013-05-17,2.5
2013-05-20,-2.439
2013-05-24,6.25
2013-05-31,0.0
2013-06-05,3.5294
2013-06-06,3.4091
2013-06-07,-8.7912
2013-06-10,0.0
2013-06-11,1.2048
2013-06-12,0.0
2013-06-13,-3.5714
2013-06-14,3.7037
2013-06-21,-3.5714
2013-07-01,2.4691
2013-07-02,1.2048
2013-07-09,1.1905000000000001
2013-07-10,-5.8824
2013-07-15,10.0
2013-07-17,0.0
2013-07-18,2.2727
2013-07-19,0.0
2013-07-23,2.2222
2013-07-24,-2.1739
2013-07-25,-3.3333
2013-07-26,1.8391
2013-07-29,3.8375
2013-07-30,-4.3478
2013-07-31,1.1364
2013-08-01,8.9888
2013-08-12,-9.2784
2013-08-13,0.0
2013-08-15,0.0
2013-08-19,2.2727
2013-08-21,7.7778
2013-08-26,-5.1546
2013-08-28,-5.4348
2013-08-29,0.2299
2013-09-03,0.9174
2013-09-04,-1.1364
2013-09-05,1.1494
2013-09-16,0.0
2013-09-19,-3.4091
2013-09-24,3.5294
2013-09-27,-4.5455
2013-10-03,-2.3810000000000002
2013-10-07,0.0
2013-10-08,0.0
2013-10-14,0.0
2013-10-15,0.0
2013-10-16,11.9512
2013-10-23,0.0
2013-10-28,-6.3181
2013-10-30,1.1628
2013-10-31,2.2989
2013-11-01,0.0
2013-11-05,10.1124
2013-11-06,0.0
2013-11-07,-3.0612
2013-11-08,0.0
2013-11-14,-5.4737
2013-11-15,0.2227
2013-11-18,-3.1111
2013-11-19,2.9817
2013-11-21,-3.118
2013-11-25,6.6667
2013-12-02,-4.0948
2013-12-05,-2.2472
2013-12-09,1.1494
2013-12-10,0.0
2013-12-11,-2.2727
2013-12-12,-1.1628
2013-12-13,11.5294
2013-12-16,-9.2827
2013-12-17,2.3256
2013-12-20,1.1364
2013-12-23,6.7416
2013-12-26,-7.3684
2014-01-03,-0.2273
2014-01-06,-4.1002
2014-01-08,-0.2375
2014-01-09,0.0
2014-01-13,0.0
2014-01-15,-1.1905000000000001
2014-01-16,1.2048
2014-01-17,1.1905000000000001
2014-01-22,-1.1764999999999999
2014-01-23,10.4762
2014-01-28,-5.1724
2014-01-31,0.0
2014-02-03,0.0
2014-02-06,-7.9545
2014-02-07,2.716
2014-02-10,0.0
2014-02-11,0.0
2014-02-13,-1.4423
2014-02-19,3.6585
2014-02-20,1.1764999999999999
2014-02-21,2.093
2014-02-24,-3.1891
2014-02-25,1.1764999999999999
2014-02-26,0.0
2014-02-27,-0.2326
2014-03-04,2.331
2014-03-05,-2.0501
2014-03-07,1.1628
2014-03-11,0.0
2014-03-18,-1.1494
2014-03-20,0.0
2014-03-25,0.0
2014-03-26,-1.1628
2014-03-31,-2.3529
2014-04-07,0.0
2014-04-14,4.8193
2014-04-15,-3.4483
2014-04-23,2.3810000000000002
2014-04-24,-2.3256
2014-04-29,0.0
2014-04-30,-1.1905000000000001
2014-05-01,0.0
2014-05-08,0.7229
2014-05-12,0.4785
2014-05-21,-2.3810000000000002
2014-05-22,0.0
2014-05-23,2.439
2014-05-27,-0.2381
2014-05-28,0.0
2014-05-29,-0.4773
2014-06-02,0.7194
2014-06-03,-2.3810000000000002
2014-06-04,0.0
2014-06-05,1.2195
2014-06-09,0.0
2014-06-10,0.0
2014-06-13,-1.9277
2014-06-16,0.7371
2014-06-17,-0.4878
2014-06-19,-0.7353
2014-06-20,0.0
2014-06-23,1.2346
2014-07-02,-0.2439
2014-07-10,-1.7115
2014-07-11,2.9851
2014-07-14,-0.9662
2014-07-16,-0.4878
2014-07-17,0.0
2014-07-21,0.0
2014-07-22,0.0
2014-07-23,0.0
2014-07-28,2.9412000000000003
2014-07-29,0.9524
2014-07-30,0.2358
2014-08-01,0.0
2014-08-12,-4.7059
2014-08-13,1.7284000000000002
2014-08-15,0.0
2014-08-19,-2.4272
2014-08-20,-0.2488
2014-08-21,-0.2494
2014-08-26,-0.95
2014-08-28,5.2499
2014-08-29,-0.4796
2014-09-03,1.6867
2014-09-12,-1.1848
2014-09-15,1.9184999999999999
2014-09-17,-0.2353
2014-09-18,-2.1226
2014-09-19,-1.2048
2014-09-25,0.9756
2014-09-26,2.4154999999999998
2014-09-29,0.0
2014-10-01,2.5943
2014-10-02,1.6092
2014-10-03,1.81
2014-10-08,-3.3333
2014-10-09,-3.4483
2014-10-10,0.0
2014-10-13,1.4285999999999999
2014-10-15,-3.7559
2014-10-22,0.0
2014-10-27,0.0
2014-10-30,3.6585
2014-11-05,-1.1764999999999999
2014-11-06,0.0
2014-11-11,-0.2381
2014-11-13,-0.9547
2014-11-14,0.0
2014-11-17,0.0
2014-11-20,-2.4096
2014-11-24,1.2346
2014-12-01,-0.122
2014-12-02,0.1221
2014-12-05,-1.2195
2014-12-08,1.2346
2014-12-10,0.2439
2014-12-11,9.4891
2014-12-12,-6.6667
2014-12-17,1.1905000000000001
2014-12-23,0.0
2014-12-26,0.0
2015-01-06,0.0
2015-01-14,0.0
2015-01-16,3.5294
2015-01-21,-3.4091
2015-01-29,5.6471
2015-01-30,0.2227
2015-02-04,0.0
2015-02-05,0.0
2015-02-18,2.2222
2015-02-24,-4.3478
2015-02-27,-1.1364
2015-03-04,-1.6092
2015-03-06,-0.7009
2015-03-09,-1.8824
2015-03-10,0.7194
2015-03-12,0.9524
2015-03-13,1.4151
2015-03-16,-2.7907
2015-03-17,2.8708
2015-03-19,6.9767
2015-03-20,1.087
2015-03-23,0.0
2015-03-31,-7.5269
2015-04-01,0.0
2015-04-02,6.9767
2015-04-06,-4.3478
2015-04-07,-2.2727
2015-04-08,0.0
2015-04-10,9.3023
2015-04-17,-6.383
2015-04-20,5.6818
2015-04-22,1.0753
2015-04-24,-6.1702
2015-04-27,0.0
2015-04-28,2.0408
2015-05-01,-1.1111
2015-05-05,-2.2472
2015-05-06,0.4598
2015-05-07,-0.2288
2015-05-08,-0.2294
2015-05-11,7.8161000000000005
2015-05-12,-3.4115
2015-05-13,0.0
2015-05-29,1.5453000000000001
2015-06-04,-2.1739
2015-06-11,0.0
2015-06-12,2.2222
2015-06-15,-3.2609
2015-06-17,0.6742
2015-06-18,0.4464
2015-06-22,1.1111
2015-06-23,0.0
2015-06-25,4.3956
2015-06-29,-3.1579
2015-06-30,0.0
2015-07-01,-1.087
2015-07-08,0.0
2015-07-09,3.2967
2015-07-10,-3.1915
2015-07-13,0.0
2015-07-15,-2.1978
2015-07-16,-3.1461
2015-07-17,4.4084
2015-07-21,-0.6667
2015-07-24,-1.5659999999999998
2015-07-27,-1.1364
2015-08-04,3.4483
2015-08-05,0.0
2015-08-06,0.0
2015-08-07,0.0
2015-08-10,0.0
2015-08-17,0.0
2015-08-20,0.0
2015-08-21,0.6667
2015-08-24,0.4415
2015-08-25,0.0
2015-08-28,-1.0989
2015-08-31,1.1111
2015-09-02,-1.0989
2015-09-09,2.2222
2015-09-14,-1.087
2015-09-16,1.0989
2015-09-17,0.0
2015-09-18,1.087
2015-09-22,0.4301
2015-09-24,0.0
2015-09-28,0.6424
2015-09-29,-2.3404
2015-10-01,4.5752
2015-10-02,-0.8333
2015-10-05,1.8908
2015-10-06,3.0928
2015-10-08,0.0
2015-10-09,2.4
2015-10-12,6.4453
2015-10-13,-0.1835
2015-10-16,-7.1691
2015-10-22,0.9901
2015-10-26,1.9607999999999999
2015-10-27,0.0
2015-10-28,0.9615
2015-10-29,0.9524
2015-10-30,-1.8868
2015-11-06,4.8077
2015-11-09,0.0
2015-11-10,-0.9174
2015-11-19,-1.6667
2015-12-04,-0.1883
2015-12-07,0.7547
2015-12-08,0.1873
2015-12-11,0.0
2015-12-15,1.8692
2015-12-17,-0.9174
2015-12-18,0.0
2015-12-22,0.0
2015-12-24,0.3704
2015-12-28,0.0
2015-12-31,-0.738
2016-01-04,2.0446
2016-01-06,0.0
2016-01-15,-4.3716
2016-01-19,-0.7619
2016-01-21,-0.1919
2016-01-22,0.0
2016-01-29,0.0
2016-02-01,-0.1923
2016-02-02,-0.7707
2016-02-04,-1.9417
2016-02-05,-8.7129
2016-02-10,0.0
2016-02-12,-1.3014999999999999
2016-02-19,-3.2967
2016-02-22,4.5455
2016-02-23,0.0
2016-02-29,5.4348
2016-03-02,1.0309
2016-03-04,-1.0204
2016-03-08,-3.0928
2016-03-14,-4.2553
2016-03-15,-1.1111
2016-03-16,1.1236
2016-03-17,0.0
2016-03-18,-2.2222
2016-03-23,-0.6818
2016-03-24,0.6865
2016-03-28,0.2273
2016-03-29,0.0
2016-03-30,2.0408
2016-04-07,0.0
2016-04-08,-1.1111
2016-04-11,2.2472
2016-04-13,0.0
2016-04-14,0.0
2016-04-18,-1.0989
2016-04-26,1.1111
2016-04-27,-1.0989
2016-04-28,0.0
2016-05-02,1.1111
2016-05-04,1.0989
2016-05-09,-1.087
2016-05-17,0.0
2016-05-20,0.0
2016-05-24,0.0
2016-06-09,-2.8571
2016-06-13,1.3575
2016-06-23,-1.5625
2016-06-24,0.0
