ticker,CWGL US Equity
2013-07-16,1.7341
2013-07-17,0.0
2013-07-18,1.7045
2013-07-19,0.0
2013-07-22,-0.2235
2013-07-23,-0.3359
2013-07-24,0.4494
2013-07-25,-0.783
2013-07-26,1.2401
2013-07-29,-0.6682
2013-07-30,0.5605
2013-07-31,0.3344
2013-08-01,0.5556
2013-08-02,-0.3315
2013-08-05,1.2195
2013-08-06,0.3286
2013-08-07,0.4367
2013-08-08,3.2609
2013-08-09,1.0526
2013-08-12,-0.5208
2013-08-13,-0.4188
2013-08-14,-0.8412
2013-08-15,-0.9544
2013-08-16,1.1777
2013-08-19,-0.1058
2013-08-20,0.1059
2013-08-21,-0.5291
2013-08-22,-0.7447
2013-08-23,1.2862
2013-08-26,0.4233
2013-08-27,-1.4752
2013-08-28,-0.5348
2013-08-29,0.6452
2013-08-30,0.4274
2013-09-03,-1.383
2013-09-04,0.4315
2013-09-05,0.4296
2013-09-06,0.4278
2013-09-09,-0.1065
2013-09-10,0.4264
2013-09-11,0.3185
2013-09-12,0.3175
2013-09-13,0.211
2013-09-16,0.2105
2013-09-17,1.8908
2013-09-18,0.0
2013-09-19,0.2062
2013-09-20,0.7202
2013-09-23,-0.6129
2013-09-24,-1.6444
2013-09-25,-0.209
2013-09-26,0.1047
2013-09-27,-0.6276
2013-09-30,0.5263
2013-10-01,-1.0471
2013-10-02,0.4233
2013-10-03,-0.5269
2013-10-04,0.1059
2013-10-07,0.1058
2013-10-08,0.4228
2013-10-09,-0.5263
2013-10-10,0.0
2013-10-11,0.2116
2013-10-14,0.4224
2013-10-15,-0.5258
2013-10-16,0.1057
2013-10-17,0.1056
2013-10-18,0.211
2013-10-21,0.0
2013-10-22,-0.2105
2013-10-23,0.211
2013-10-24,-0.3158
2013-10-25,-1.9535
2013-10-28,-2.1002
2013-10-29,-1.1001
2013-10-30,-0.8899
2013-10-31,-1.7957
2013-11-01,-1.0286
2013-11-04,-1.6166
2013-11-05,0.2347
2013-11-06,-1.6393
2013-11-07,-0.5952
2013-11-08,-1.1976
2013-11-11,-0.7273
2013-11-12,0.1221
2013-11-13,3.0488
2013-11-14,-0.8284
2013-11-15,0.0
2013-11-18,1.432
2013-11-19,0.0
2013-11-20,-2.9412000000000003
2013-11-21,0.6061
2013-11-22,0.6024
2013-11-25,2.3952
2013-11-26,0.5848
2013-11-27,0.0
2013-11-29,0.0
2013-12-02,-0.6977
2013-12-03,0.1171
2013-12-04,0.0
2013-12-05,-0.7018
2013-12-06,-2.1201
2013-12-09,3.4898
2013-12-10,-0.5814
2013-12-11,1.1696
2013-12-12,-0.578
2013-12-13,-1.1628
2013-12-16,-0.4706
2013-12-17,-0.1182
2013-12-18,0.4734
2013-12-19,0.7067
2013-12-20,-1.9883
2013-12-23,2.6253
2013-12-24,1.1628
2013-12-26,-3.1034
2013-12-27,-0.3559
2013-12-30,0.0
2013-12-31,5.2381
2014-01-02,-2.3756
2014-01-03,0.2317
2014-01-06,2.8902
2014-01-07,0.0
2014-01-08,-4.4944
2014-01-09,-0.9412
2014-01-10,0.1188
2014-01-13,-0.949
2014-01-14,0.5988
2014-01-15,0.119
2014-01-16,-0.5945
2014-01-17,0.3589
2014-01-21,-0.4768
2014-01-22,0.1198
2014-01-23,0.0
2014-01-24,-1.1962
2014-01-27,-0.6053
2014-01-28,-0.9744
2014-01-29,1.22
2014-01-30,-0.4762
2014-01-31,0.2442
2014-02-03,0.1218
2014-02-04,0.365
2014-02-05,-0.8485
2014-02-06,-0.1222
2014-02-07,-0.2448
2014-02-10,-1.3497
2014-02-11,1.99
2014-02-12,-0.122
2014-02-13,-0.1221
2014-02-14,-1.5892
2014-02-18,0.6211
2014-02-19,-0.8642
2014-02-20,0.4981
2014-02-21,1.487
2014-02-24,-1.9536
2014-02-25,0.4981
2014-02-26,1.487
2014-02-27,0.4884
2014-02-28,-2.5516
2014-03-03,0.3741
2014-03-04,2.9814
2014-03-05,-0.2413
2014-03-06,-0.8464
2014-03-07,0.6098
2014-03-10,0.0
2014-03-11,0.0
2014-03-12,-0.1212
2014-03-13,3.1553
2014-03-14,-1.4118
2014-03-17,7.3986
2014-03-18,-1.1111
2014-03-19,-1.1236
2014-03-20,-1.5909
2014-03-21,0.4619
2014-03-24,-0.1149
2014-03-25,0.1151
2014-03-26,-2.069
2014-03-27,0.1174
2014-03-28,3.517
2014-03-31,0.2265
2014-04-01,-1.4689
2014-04-02,0.9174
2014-04-03,0.5682
2014-04-04,-1.2429000000000001
2014-04-07,2.2654
2014-04-08,-0.9846
2014-04-09,1.0169
2014-04-10,-3.0201
2014-04-11,1.4994
2014-04-14,0.2273
2014-04-15,-0.2268
2014-04-16,0.1136
2014-04-17,-0.3405
2014-04-21,0.9112
2014-04-22,-2.1445
2014-04-23,1.4994
2014-04-24,0.0
2014-04-25,1.4773
2014-04-28,0.224
2014-04-29,-1.1173
2014-04-30,0.452
2014-05-01,-2.0247
2014-05-02,0.4592
2014-05-05,1.7143000000000002
2014-05-06,0.5618
2014-05-07,-1.1173
2014-05-08,-1.1299
2014-05-09,1.6
2014-05-12,1.2373
2014-05-13,0.0
2014-05-14,-0.7778
2014-05-15,-0.112
2014-05-16,-0.2242
2014-05-19,0.2247
2014-05-20,0.3363
2014-05-21,-0.3352
2014-05-22,-1.2332
2014-05-23,-0.227
2014-05-27,0.3413
2014-05-28,0.2268
2014-05-29,0.6787
2014-05-30,-0.5618
2014-06-02,0.565
2014-06-03,-0.5618
2014-06-04,-0.113
2014-06-05,-0.1131
2014-06-06,0.2265
2014-06-09,0.565
2014-06-10,-1.4607
2014-06-11,0.4561
2014-06-12,0.1135
2014-06-13,0.5669
2014-06-16,-0.2255
2014-06-17,0.226
2014-06-18,0.3382
2014-06-19,0.0
2014-06-20,-0.5618
2014-06-23,-0.226
2014-06-24,-1.6987999999999999
2014-06-25,1.6129
2014-06-26,-0.2268
2014-06-27,0.0
2014-06-30,2.8409
2014-07-01,0.3315
2014-07-02,0.5507
2014-07-03,4.0526
2014-07-07,0.0
2014-07-08,-1.0526
2014-07-09,3.617
2014-07-10,-0.4107
2014-07-11,0.0
2014-07-14,0.2062
2014-07-15,0.1029
2014-07-16,-0.8222
2014-07-17,-0.3109
2014-07-18,0.3119
2014-07-21,-2.0725
2014-07-22,-0.7407
2014-07-23,0.1066
2014-07-24,0.426
2014-07-25,0.6363
2014-07-28,-0.843
2014-07-29,0.3188
2014-07-30,-0.4237
2014-07-31,0.0
2014-08-01,-2.1277
2014-08-04,-2.1739
2014-08-05,0.0
2014-08-06,2.1111
2014-08-07,-1.5234
2014-08-08,-0.5525
2014-08-11,0.2222
2014-08-12,-0.1109
2014-08-13,-0.111
2014-08-14,0.0
2014-08-15,0.0
2014-08-18,0.1111
2014-08-19,-0.111
2014-08-20,0.5556
2014-08-21,0.0
2014-08-22,1.105
2014-08-25,-0.5464
2014-08-26,1.3187
2014-08-27,-0.5423
2014-08-28,-0.2181
2014-08-29,1.6393
2014-09-02,0.0
2014-09-03,-1.6129
2014-09-04,2.1311
2014-09-05,1.1236
2014-09-08,-0.9524
2014-09-09,0.4274
2014-09-10,0.0
2014-09-11,0.0
2014-09-12,2.1277
2014-09-15,0.0
2014-09-16,-0.5208
2014-09-17,0.0
2014-09-18,0.0
2014-09-19,0.0
2014-09-22,-0.5236
2014-09-23,-0.5263
2014-09-24,-1.0582
2014-09-25,-0.3209
2014-09-26,0.0
2014-09-29,-0.6438
2014-09-30,-0.9719
2014-10-01,0.2181
2014-10-02,0.8705
2014-10-03,-0.6472
2014-10-06,1.5201
2014-10-07,-1.0695000000000001
2014-10-08,0.3243
2014-10-09,-1.9397
2014-10-10,-0.3297
2014-10-13,-0.1103
2014-10-14,-0.883
2014-10-15,-0.5568
2014-10-16,-0.224
2014-10-17,5.4994
2014-10-20,-0.5319
2014-10-21,-1.0695000000000001
2014-10-22,-1.5135
2014-10-23,-0.6586
2014-10-24,0.0
2014-10-27,-0.5525
2014-10-28,2.7778
2014-10-29,-1.6216
2014-10-30,-1.0989
2014-10-31,1.1111
2014-11-03,0.3297
2014-11-04,-1.6429
2014-11-05,-0.8909
2014-11-06,1.1236
2014-11-07,-0.5556
2014-11-10,0.5587
2014-11-11,-1.6667
2014-11-12,1.6949
2014-11-13,0.0
2014-11-14,-1.0
2014-11-17,-0.1122
2014-11-18,0.0
2014-11-19,-0.4494
2014-11-20,0.1129
2014-11-21,0.9019
2014-11-24,-0.5587
2014-11-25,1.6854
2014-11-26,0.442
2014-11-28,-1.3201
2014-12-01,-0.1115
2014-12-02,-0.6696
2014-12-03,0.2247
2014-12-04,-0.2242
2014-12-05,0.0
2014-12-08,0.0
2014-12-09,-0.1124
2014-12-10,-0.4499
2014-12-11,0.0
2014-12-12,2.8249
2014-12-15,0.5495
2014-12-16,1.4208
2014-12-17,-1.9397
2014-12-18,-1.0989
2014-12-19,-0.5556
2014-12-22,5.5866
2014-12-23,-1.0582
2014-12-24,0.4278
2014-12-26,-0.213
2014-12-29,0.3202
2014-12-30,0.8511
2014-12-31,0.211
2015-01-02,-1.5789
2015-01-05,0.0
2015-01-06,-0.5348
2015-01-07,0.0
2015-01-08,0.1075
2015-01-09,0.4296
2015-01-12,0.0
2015-01-13,0.5348
2015-01-14,-1.5957
2015-01-15,-2.1622
2015-01-16,1.105
2015-01-20,1.0929
2015-01-21,-2.1622
2015-01-22,2.2099
2015-01-23,-1.0811
2015-01-26,0.5464
2015-01-27,1.087
2015-01-28,-2.6882
2015-01-29,-1.105
2015-01-30,0.5587
2015-02-02,-0.4444
2015-02-03,0.4464
2015-02-04,1.6667
2015-02-05,-0.5464
2015-02-06,-1.0989
2015-02-09,0.5556
2015-02-10,0.0
2015-02-11,0.0
2015-02-12,-1.6575
2015-02-13,1.236
2015-02-17,-0.6659
2015-02-18,0.5587
2015-02-19,-0.3333
2015-02-20,0.3344
2015-02-23,0.0
2015-02-24,0.0
2015-02-25,0.0
2015-02-26,0.0
2015-02-27,-0.2778
2015-03-02,0.2786
2015-03-03,1.6667
2015-03-04,-1.0929
2015-03-05,-0.5525
2015-03-06,0.5556
2015-03-09,0.0
2015-03-10,-0.442
2015-03-11,-0.111
2015-03-12,1.1111
2015-03-13,-0.5495
2015-03-16,1.4365
2015-03-17,-1.9607999999999999
2015-03-18,-0.5556
2015-03-19,1.6760000000000002
2015-03-20,2.1978
2015-03-23,-2.6882
2015-03-24,0.7735
2015-03-25,-0.2193
2015-03-26,0.0
2015-03-27,0.4396
2015-03-30,0.0
2015-03-31,-0.4376
2015-04-01,0.5495
2015-04-02,1.0929
2015-04-06,0.5405
2015-04-07,0.0
2015-04-08,1.0753
2015-04-09,0.2128
2015-04-10,-0.1062
2015-04-13,0.4251
2015-04-14,0.0013
2015-04-15,0.1045
2015-04-16,0.1057
2015-04-17,-1.7951000000000001
2015-04-20,1.0753
2015-04-21,1.0638
2015-04-22,0.0
2015-04-23,0.0
2015-04-24,0.5263
2015-04-27,-3.1414
2015-04-28,0.0
2015-04-29,0.0
2015-04-30,0.5405
2015-05-01,0.0
2015-05-04,0.3226
2015-05-05,-0.8574
2015-05-06,0.0
2015-05-07,-1.0811
2015-05-08,7.1038
2015-05-11,-2.0408
2015-05-12,0.0
2015-05-13,-1.5625
2015-05-14,0.4233
2015-05-15,2.2129
2015-05-18,-2.0619
2015-05-19,0.0
2015-05-20,-2.6316
2015-05-21,-0.5405
2015-05-22,1.087
2015-05-26,-0.3226
2015-05-27,-0.2157
2015-05-28,0.0
2015-05-29,0.6486
2015-06-01,-0.6445
2015-06-02,1.0811
2015-06-03,0.0
2015-06-04,0.7487
2015-06-05,0.8493
2015-06-08,-1.5789
2015-06-09,-0.9626
2015-06-10,-0.108
2015-06-11,0.0
2015-06-12,-0.5405
2015-06-15,0.0
2015-06-16,3.0435
2015-06-17,-2.4262
2015-06-18,0.0
2015-06-19,-0.5405
2015-06-22,-0.4348
2015-06-23,-0.4367
2015-06-24,1.4254
2015-06-25,0.1081
2015-06-26,0.108
2015-06-29,0.3236
2015-06-30,0.5376
2015-07-01,0.0
2015-07-02,-1.6042999999999998
2015-07-06,-0.5435
2015-07-07,0.0
2015-07-08,0.0
2015-07-09,0.0
2015-07-10,0.0
2015-07-13,0.0
2015-07-14,0.0
2015-07-15,-0.4372
2015-07-16,0.4391
2015-07-17,0.0
2015-07-20,-0.3279
2015-07-21,-0.1096
2015-07-22,0.4391
2015-07-23,-0.8743
2015-07-24,0.3308
2015-07-27,0.2198
2015-07-28,-0.7675
2015-07-29,0.5525
2015-07-30,-0.989
2015-07-31,1.6648
2015-08-03,-0.1092
2015-08-04,0.0
2015-08-05,-1.0929
2015-08-06,0.0
2015-08-07,0.7735
2015-08-10,0.0
2015-08-11,-0.7675
2015-08-12,0.5525
2015-08-13,0.6593
2015-08-14,-0.1092
2015-08-17,0.0
2015-08-18,-0.2186
2015-08-19,0.2191
2015-08-20,0.0
2015-08-21,0.0
2015-08-24,-1.9672
2015-08-25,1.6722000000000001
2015-08-26,0.3289
2015-08-27,0.1093
2015-08-28,-0.655
2015-08-31,1.0989
2015-09-01,-1.087
2015-09-02,2.3077
2015-09-03,-0.6445
2015-09-04,-0.1081
2015-09-08,0.6494
2015-09-09,-0.5376
2015-09-10,0.3243
2015-09-11,-0.3233
2015-09-14,0.0
2015-09-15,0.1081
2015-09-16,-0.108
2015-09-17,0.0
2015-09-18,0.0
2015-09-21,-1.0811
2015-09-22,0.8743
2015-09-23,-0.8667
2015-09-24,0.6557
2015-09-25,-0.2172
2015-09-28,-0.6529
2015-09-29,-0.5476
2015-09-30,-0.3304
2015-10-01,2.2099
2015-10-02,-0.4324
2015-10-05,0.2172
2015-10-06,-1.0834
2015-10-07,0.5476
2015-10-08,0.2179
2015-10-09,0.5435
2015-10-12,0.0
2015-10-13,0.0
2015-10-14,0.3243
2015-10-15,0.0
2015-10-16,-0.3233
2015-10-19,-1.0811
2015-10-20,-0.4372
2015-10-21,0.2195
2015-10-22,0.1095
2015-10-23,0.1094
2015-10-26,0.0
2015-10-27,-0.5464
2015-10-28,0.1099
2015-10-29,0.1098
2015-10-30,0.0
2015-11-02,-0.7675
2015-11-03,0.9945
2015-11-04,-0.1094
2015-11-05,-0.7338
2015-11-06,-0.1434
2015-11-09,0.0
2015-11-10,0.0
2015-11-11,0.442
2015-11-12,-0.33
2015-11-13,0.0
2015-11-16,0.1104
2015-11-17,-0.1103
2015-11-18,-0.1104
2015-11-19,-0.1105
2015-11-20,0.1106
2015-11-23,0.5525
2015-11-24,-0.7692
2015-11-25,-0.5537
2015-11-27,0.4454
2015-11-30,-0.4435
2015-12-01,-0.3341
2015-12-02,0.4469
2015-12-03,-0.5562
2015-12-04,-0.3356
2015-12-07,-0.6734
2015-12-08,-1.6949
2015-12-09,0.0
2015-12-10,0.0
2015-12-11,0.0
2015-12-14,-1.1494
2015-12-15,0.5814
2015-12-16,0.0
2015-12-17,-0.578
2015-12-18,-1.7442
2015-12-21,1.7751000000000001
2015-12-22,0.7907
2015-12-23,0.3692
2015-12-24,1.2644
2015-12-28,-1.2486
2015-12-29,-0.9195
2015-12-30,0.0
2015-12-31,2.0882
2016-01-04,-1.3636
2016-01-05,-2.6498
2016-01-06,-1.1834
2016-01-07,0.3593
2016-01-08,-1.5513
2016-01-11,0.6061
2016-01-12,0.3614
2016-01-13,-2.0408
2016-01-14,1.7157
2016-01-15,-1.2048
2016-01-19,-2.8049
2016-01-20,-2.5094
2016-01-21,3.0888
2016-01-22,-0.2497
2016-01-25,0.1252
2016-01-26,0.0
2016-01-27,0.0
2016-01-28,0.125
2016-01-29,2.1223
2016-02-01,-1.8336999999999999
2016-02-02,0.8717
2016-02-03,0.1235
2016-02-04,-1.9729
2016-02-05,-0.6289
2016-02-08,-2.1519
2016-02-09,1.2937
2016-02-10,-1.4049
2016-02-11,-0.5181
2016-02-12,-0.651
2016-02-16,0.2621
2016-02-17,0.7843
2016-02-18,2.7237
2016-02-19,-0.8838
2016-02-22,4.4586
2016-02-23,0.0
2016-02-24,2.3171
2016-02-25,0.1192
2016-02-26,0.0
2016-02-29,-0.5952
2016-03-01,0.9581
2016-03-02,0.2372
2016-03-03,-0.5917
2016-03-04,0.5952
2016-03-07,0.0
2016-03-08,0.0
2016-03-09,-0.5917
2016-03-10,0.3571
2016-03-11,-1.3049
2016-03-14,0.9615
2016-03-15,-1.1905000000000001
2016-03-16,0.0
2016-03-17,-0.6024
2016-03-18,0.4848
2016-03-21,0.1206
2016-03-22,1.2048
2016-03-23,-1.7856999999999998
2016-03-24,4.0
2016-03-28,-0.9324
2016-03-29,-1.6471
2016-03-30,0.3589
2016-03-31,-0.1192
2016-04-01,-1.6705999999999999
2016-04-04,3.7621
2016-04-05,0.0
2016-04-06,0.117
2016-04-07,1.285
2016-04-08,-0.8074
2016-04-11,0.5814
2016-04-12,0.2312
2016-04-13,-0.8074
2016-04-14,0.3488
2016-04-15,0.0
2016-04-18,0.6952
2016-04-19,-0.8055
2016-04-20,-1.5081
2016-04-21,0.4711
2016-04-22,0.8206
2016-04-25,-1.3953
2016-04-26,0.0
2016-04-27,0.8255
2016-04-28,0.0
2016-04-29,-0.5863
2016-05-02,0.0015
2016-05-03,0.1176
2016-05-04,-0.1175
2016-05-05,-0.5882
2016-05-06,1.4201
2016-05-09,-0.2334
2016-05-10,-1.0526
2016-05-11,1.5366
2016-05-12,0.2328
2016-05-13,-0.1161
2016-05-16,-0.9302
2016-05-17,1.0563
2016-05-18,-0.1161
2016-05-19,0.0
2016-05-20,-1.1628
2016-05-23,-0.5882
2016-05-24,-0.1183
2016-05-25,-1.6588
2016-05-26,0.9639
2016-05-27,-1.074
2016-05-31,0.7238
2016-06-01,0.8383
2016-06-02,0.1188
2016-06-03,0.1186
2016-06-06,0.7109
2016-06-07,-0.3529
2016-06-08,-0.3542
2016-06-09,-0.0592
2016-06-10,-0.4149
2016-06-13,0.0
2016-06-14,-0.3571
2016-06-15,0.5974
2016-06-16,-0.2375
2016-06-17,0.0
2016-06-20,0.0
2016-06-21,0.119
2016-06-22,-1.308
2016-06-23,0.241
2016-06-24,-0.2404
2016-06-27,1.0843
2016-06-28,-0.4768
2016-06-29,0.1198
2016-06-30,0.0
2016-07-01,0.7177
2016-07-05,1.5439
2016-07-06,0.4678
2016-07-07,-1.6298
2016-07-08,0.5917
2016-07-11,-0.5882
2016-07-12,0.7101
2016-07-13,-0.7051
2016-07-14,-0.355
2016-07-15,-0.7126
2016-07-18,-0.7177
2016-07-19,0.4819
2016-07-20,0.2398
2016-07-21,3.3493
2016-07-22,-2.3148
2016-07-25,0.0
2016-07-26,-0.3555
2016-07-27,0.5945
2016-07-28,-0.7092
2016-07-29,0.8333
2016-08-01,1.0626
2016-08-02,-0.7009
2016-08-03,-0.3529
2016-08-04,0.4723
2016-08-05,0.9401
2016-08-08,-1.0477
2016-08-09,-0.6471
2016-08-10,-1.0065
2016-08-11,1.9139
2016-08-12,-0.1159
2016-08-15,-0.119
2016-08-16,-0.2353
2016-08-17,0.2358
2016-08-18,-0.2353
2016-08-19,2.0047
2016-08-22,0.1156
2016-08-23,-0.6928
2016-08-24,-1.6279
2016-08-25,0.3546
2016-08-26,-0.3534
2016-08-29,0.3546
2016-08-30,0.823
2016-08-31,1.0529
2016-09-01,-0.9249
2016-09-02,0.5834
2016-09-06,-1.3921000000000001
2016-09-07,0.0
2016-09-08,-0.7044
2016-09-09,0.8279
2016-09-12,0.5875
2016-09-13,-0.4673
2016-09-14,0.939
2016-09-15,0.2326
2016-09-16,0.0
2016-09-19,-1.1601
2016-09-20,1.1737
2016-09-21,-0.8121
2016-09-22,0.2339
2016-09-23,0.3501
2016-09-26,0.0
2016-09-27,0.4651
2016-09-28,0.3472
2016-09-29,0.0
2016-09-30,-0.2307
2016-10-03,2.7746
2016-10-04,-1.4623
2016-10-05,0.2283
2016-10-06,-0.3417
2016-10-07,1.1429
2016-10-10,0.339
2016-10-11,0.7883
2016-10-12,0.2235
2016-10-13,1.1148
2016-10-14,-0.9923
2016-10-17,-0.8909
2016-10-18,1.0112
2016-10-19,-1.0011
2016-10-20,-0.2247
2016-10-21,6.982
2016-10-24,-1.2631999999999999
2016-10-25,-0.7463
2016-10-26,0.2148
2016-10-27,1.8221
2016-10-28,0.0
2016-10-31,-2.0
2016-11-01,-0.1074
2016-11-02,-2.3656
2016-11-03,3.1388
2016-11-04,-1.228
2016-11-07,-1.6216
2016-11-08,0.0
2016-11-09,4.3956
2016-11-10,0.0
2016-11-11,-0.5263
2016-11-14,-2.1164
2016-11-15,1.6216
2016-11-16,1.0638
2016-11-18,0.0
2016-11-21,-0.5263
2016-11-22,0.5291
2016-11-23,-1.0526
2016-11-28,1.0638
2016-11-29,-1.0526
2016-11-30,1.0638
2016-12-01,0.9474
2016-12-02,-1.4599
2016-12-05,0.6349
2016-12-06,0.1052
2016-12-07,1.3655
2016-12-08,-1.0363
2016-12-09,-0.5236
2016-12-12,0.0
2016-12-13,-1.5789
2016-12-14,2.6738
2016-12-15,-2.6042
2016-12-16,-1.0695000000000001
2016-12-19,-1.6216
2016-12-20,2.1978
2016-12-21,0.5376
2016-12-22,2.6738
2016-12-23,-1.6667
2016-12-27,0.5297
2016-12-28,-0.9484
2016-12-29,-0.3191
2016-12-30,0.0
2017-01-03,1.2807
2017-01-04,1.1591
2017-01-05,-1.1458
2017-01-06,-0.9484
2017-01-09,-0.5319
2017-01-10,3.5294
2017-01-11,0.1033
2017-01-12,-0.9288
2017-01-13,-1.6667
2017-01-17,-0.2119
2017-01-18,-0.2123
2017-01-19,0.5319
2017-01-20,0.5291
2017-01-23,-1.0526
2017-01-24,-0.4255
2017-01-25,0.3205
2017-01-26,-0.426
2017-01-27,-0.5348
2017-01-30,0.0
2017-01-31,0.3226
2017-02-01,-2.2508
2017-02-02,0.8772
2017-02-03,0.5435
2017-02-06,0.0
2017-02-07,0.2162
2017-02-08,-0.1079
2017-02-09,0.3348
2017-02-10,0.8503
2017-02-13,0.2134
2017-02-14,0.1065
2017-02-15,1.383
2017-02-16,-0.7765
2017-02-17,-1.3325
2017-02-21,0.2144
2017-02-22,0.0
2017-02-23,1.1764999999999999
2017-02-24,-0.6342
2017-02-27,-0.9574
2017-02-28,0.1074
2017-03-01,1.9313
2017-03-02,-1.8947
2017-03-03,-1.8239999999999998
2017-03-06,-0.3279
2017-03-07,-0.1096
2017-03-08,-0.8782
2017-03-09,1.6611
2017-03-10,0.7625
2017-03-13,-0.7568
2017-03-14,0.7625
2017-03-15,-1.6216
2017-03-16,-0.7692
2017-03-17,0.1107
2017-03-20,0.3319
2017-03-21,1.9846
2017-03-22,0.0
2017-03-23,-1.0811
2017-03-24,1.3115
2017-03-27,0.863
2017-03-28,-0.5348
2017-03-29,2.1505
2017-03-30,-1.5789
2017-03-31,6.9519
2017-04-03,-0.1
2017-04-04,-1.9019
2017-04-05,1.9388
2017-04-06,-0.9009
2017-04-07,0.5051
2017-04-10,0.1005
2017-04-11,1.3052000000000001
2017-04-12,3.8651999999999997
2017-04-13,0.6679
2017-04-17,0.0
2017-04-18,3.3175
2017-04-19,-5.5046
2017-04-20,0.4854
2017-04-21,1.4493
2017-04-24,-1.9048
2017-04-25,5.8252
2017-04-26,-3.6696999999999997
2017-04-27,-1.9048
2017-04-28,0.0
2017-05-01,0.4854
2017-05-02,0.1932
2017-05-03,0.7715
2017-05-04,0.4785
2017-05-05,0.9524
2017-05-08,1.4151
2017-05-09,0.4651
2017-05-10,0.9259
2017-05-11,0.0
2017-05-12,3.578
2017-05-15,0.3543
2017-05-16,0.0
2017-05-17,-2.9126
2017-05-18,-0.2727
2017-05-19,2.5524
2017-05-22,-0.4444
2017-05-23,0.8929
2017-05-24,0.0
2017-05-25,-0.885
2017-05-26,-3.5714
2017-05-30,4.6296
2017-05-31,-0.885
2017-06-01,-0.8929
2017-06-02,0.0
2017-06-05,-0.4505
2017-06-06,-0.4525
2017-06-07,-0.4545
2017-06-08,0.4566
2017-06-09,-0.9091
2017-06-12,-0.1835
2017-06-13,1.011
2017-06-14,-0.9099
2017-06-15,-0.8264
2017-06-16,-0.463
2017-06-19,2.3256
2017-06-20,0.4545
2017-06-21,-1.3575
2017-06-22,2.7523
2017-06-23,0.0
2017-06-26,0.0
2017-06-27,-1.4285999999999999
2017-06-28,-2.6268000000000002
2017-06-29,-0.4651
2017-06-30,0.0935
2017-07-05,1.3072
2017-07-06,0.0
2017-07-07,-0.4608
2017-07-10,-1.3889
2017-07-11,0.4225
2017-07-12,0.4208
2017-07-13,-1.6760000000000002
2017-07-14,-0.5691
2017-07-17,-1.2372
2017-07-18,-0.729
2017-07-19,-0.4313
2017-07-20,-0.5854
2017-07-21,1.0795
2017-07-24,1.9417
2017-07-25,-1.3333
2017-07-26,1.3514
2017-07-27,-0.4762
2017-07-28,0.1914
2017-07-31,2.1968
2017-08-01,0.1869
2017-08-02,-2.3321
2017-08-03,0.2865
2017-08-04,0.0
2017-08-07,0.0
2017-08-08,-0.4095
2017-08-09,0.4112
2017-08-10,-1.9048
2017-08-11,1.4563
2017-08-14,1.9139
2017-08-15,0.0
2017-08-16,0.0
2017-08-17,-1.8779
2017-08-18,-0.9569
2017-08-21,0.9662
