ticker,WOW US Equity
2017-10-12,-2.5538
2017-10-13,-0.1379
2017-10-16,-1.3122
2017-10-17,0.2799
2017-10-18,-0.2791
2017-10-19,-0.3499
2017-10-20,0.4916
2017-10-23,-2.2362
2017-10-24,-1.3580999999999999
2017-10-25,-0.2174
2017-10-26,-1.6703000000000001
2017-10-27,-3.1758
2017-10-30,-1.4493
2017-10-31,-1.0062
2017-11-01,0.6255
2017-11-02,0.9324
2017-11-03,-4.6959
2017-11-06,0.8078
2017-11-07,-1.9231
2017-11-08,-0.6536
2017-11-09,-0.4112
2017-11-10,-1.3212
2017-11-13,-3.2636
2017-11-14,-11.5917
2017-11-15,1.272
2017-11-16,-3.285
2017-11-17,-0.0999
2017-11-20,-0.1
2017-11-21,-2.5025
2017-11-22,1.0267
2017-11-24,-2.3374
2017-11-27,-0.4162
2017-11-28,3.9707
2017-11-29,1.206
2017-11-30,-0.6951
2017-12-01,-0.8
2017-12-04,-0.4032
2017-12-05,-2.0243
2017-12-06,-3.8223000000000003
2017-12-07,-2.7927
2017-12-08,-2.2099
2017-12-11,-0.565
2017-12-12,0.2273
2017-12-13,-0.6803
2017-12-14,5.7078
2017-12-15,2.2678
2017-12-18,3.1679
2017-12-19,0.2047
2017-12-20,0.2043
2017-12-21,6.3201
2017-12-22,2.0134
2017-12-26,0.9398
2017-12-27,-0.3724
2017-12-28,-3.4579
2017-12-29,2.3233
2018-01-02,0.473
2018-01-03,0.4708
2018-01-04,2.1556
2018-01-05,2.3853
2018-01-08,0.8065
2018-01-09,-2.5778
2018-01-10,-6.4781
2018-01-11,-1.9512
2018-01-12,2.9851
2018-01-16,-0.5797
2018-01-17,0.2915
2018-01-18,2.7132
2018-01-19,-1.1320999999999999
2018-01-22,0.5725
2018-01-23,-1.7078
2018-01-24,-2.6062
2018-01-25,2.2795
2018-01-26,0.1938
2018-01-29,-1.5474
2018-01-30,1.2770000000000001
2018-01-31,-0.679
2018-02-01,0.4883
2018-02-02,-0.3887
2018-02-05,-4.4878
2018-02-06,-0.8172
2018-02-07,1.7508
2018-02-08,-2.4291
2018-02-09,0.0
2018-02-12,0.6224
2018-02-13,1.8557000000000001
2018-02-14,3.8462
2018-02-15,1.462
2018-02-16,-0.3842
2018-02-20,-0.3857
2018-02-21,-2.7106
2018-02-22,1.0945
2018-02-23,2.8543
2018-02-26,-0.2871
2018-02-27,-1.5354999999999999
2018-02-28,-5.848
2018-03-01,-0.3106
2018-03-02,0.1038
2018-03-05,1.3485
2018-03-06,1.433
2018-03-07,0.8073
2018-03-08,-5.1051
2018-03-09,-2.4262
2018-03-12,-1.2973
2018-03-13,1.0953
2018-03-14,-0.5417
2018-03-15,-23.3115
2018-03-16,5.2557
2018-03-19,-0.8097
2018-03-20,0.0
2018-03-21,4.6259
2018-03-22,-4.6814
2018-03-23,-0.2729
2018-03-26,-1.6416
2018-03-27,-0.2782
2018-03-28,0.1395
2018-03-29,-0.4178
2018-04-02,-1.5385
2018-04-03,-0.5682
2018-04-04,1.4285999999999999
2018-04-05,0.4225
2018-04-06,-3.9271000000000003
2018-04-09,-0.8759
2018-04-10,0.2946
2018-04-11,-0.8811
2018-04-12,1.037
2018-04-13,1.173
2018-04-16,-0.8696
2018-04-17,0.1462
2018-04-18,0.7299
2018-04-19,0.8696
2018-04-20,0.5747
2018-04-23,0.7143
2018-04-24,-1.1348
2018-04-25,0.0
2018-04-26,-0.5739
2018-04-27,-6.0606
2018-04-30,-2.765
2018-05-01,0.158
2018-05-02,0.9464
2018-05-03,-2.3438
2018-05-04,3.36
2018-05-07,3.7152
2018-05-08,-2.9851
2018-05-09,1.5385
2018-05-10,2.2727
2018-05-11,28.7407
2018-05-14,0.5754
2018-05-15,-4.6911000000000005
2018-05-16,-0.6002
2018-05-17,2.4154999999999998
2018-05-18,2.2406
2018-05-21,2.9988
2018-05-22,-0.6719
2018-05-23,0.9019
2018-05-24,-2.0112
2018-05-25,-1.0262
2018-05-29,0.4608
2018-05-30,-2.4083
2018-05-31,3.9953
2018-06-01,0.791
2018-06-04,-3.0269
2018-06-05,1.3873
2018-06-06,1.9384000000000001
2018-06-07,0.6711
2018-06-08,2.5556
2018-06-11,2.7086
2018-06-12,0.4219
2018-06-13,-2.9412000000000003
2018-06-14,0.974
2018-06-15,3.7513
2018-06-18,-0.8264
2018-06-19,1.5625
2018-06-20,-0.6154
2018-06-21,-2.58
2018-06-22,3.7076000000000002
2018-06-25,-0.5107
2018-06-26,-0.4107
2018-06-27,-1.3402
2018-06-28,0.9404
2018-06-29,0.0
2018-07-02,1.6562999999999999
2018-07-03,4.888
2018-07-05,2.6214
2018-07-06,4.0681
2018-07-09,3.9091
2018-07-10,-3.9370000000000003
2018-07-11,-3.0055
2018-07-12,2.3474
2018-07-13,-0.1835
2018-07-16,2.3897
2018-07-17,-3.3214
2018-07-18,1.7642
2018-07-19,-1.8248
2018-07-20,-0.9294
2018-07-23,-0.0938
2018-07-24,-2.2535
2018-07-25,-2.7858
2018-07-26,2.7668
2018-07-27,0.0
2018-07-30,1.9231
2018-07-31,2.6414999999999997
2018-08-01,0.9191
2018-08-02,-1.9125999999999999
2018-08-03,1.2999
2018-08-06,0.55
2018-08-07,-0.3646
2018-08-08,-0.5489
2018-08-09,0.552
2018-08-10,15.7365
2018-08-13,-5.3755
2018-08-14,-1.4202
2018-08-15,0.1695
2018-08-16,0.6768
2018-08-17,-1.7647
2018-08-20,0.941
2018-08-21,-0.0847
2018-08-22,-0.5089
2018-08-23,-1.023
2018-08-24,1.3780999999999999
2018-08-27,0.7647
2018-08-28,-0.7589
2018-08-29,0.5098
2018-08-30,-1.8597000000000001
2018-08-31,0.3445
2018-09-04,-2.1459
2018-09-05,-0.9649
2018-09-06,-3.3658
2018-09-07,2.1082
2018-09-10,0.2693
2018-09-11,0.0895
2018-09-12,0.8945
2018-09-13,-1.2411
2018-09-14,0.3591
2018-09-17,0.8945
2018-09-18,1.8617
2018-09-19,0.2611
2018-09-20,0.8681
2018-09-21,-1.2909
2018-09-24,-2.0924
2018-09-25,1.5138
2018-09-26,0.0877
2018-09-27,-0.7011
2018-09-28,-1.0591
2018-10-01,0.0
2018-10-02,4.2819
2018-10-03,2.3097
2018-10-04,2.8428
2018-10-05,-4.5527999999999995
2018-10-08,-3.322
2018-10-09,1.674
2018-10-10,-2.773
2018-10-11,-1.2478
2018-10-12,0.0903
2018-10-15,1.8936
2018-10-16,0.6195
2018-10-17,-2.9903
2018-10-18,-1.5413000000000001
2018-10-19,-0.2762
2018-10-22,-2.1237
2018-10-23,-1.9811
2018-10-24,-5.1011
2018-10-25,0.6085
2018-10-26,-3.5282
2018-10-29,-2.7168
2018-10-30,2.4705
2018-10-31,2.0964
2018-11-01,0.1027
2018-11-02,0.2051
2018-11-05,2.2518000000000002
2018-11-06,2.3023
2018-11-07,2.0548
2018-11-08,-0.4794
2018-11-09,4.817
2018-11-12,-1.2868
2018-11-13,-2.6071
2018-11-14,0.2868
2018-11-15,-1.6206
2018-11-16,-1.3566
2018-11-19,-1.4735
2018-11-20,-2.991
2018-11-21,2.7749
2018-11-23,-1.4
2018-11-26,-2.2312
2018-11-27,-2.6971
2018-11-28,1.2793
2018-11-29,-1.0526
2018-11-30,-0.6383
2018-12-03,-1.8201
2018-12-04,-3.8167999999999997
2018-12-06,-1.3605
2018-12-07,-2.5286999999999997
2018-12-10,-4.1274
2018-12-11,-0.984
2018-12-12,1.1179999999999999
2018-12-13,-2.8256
2018-12-14,0.885
2018-12-17,-1.6291
2018-12-18,1.2739
2018-12-19,-1.0063
2018-12-20,-7.2427
2018-12-21,-3.8356
2018-12-24,-3.7037
2018-12-26,1.9231
2018-12-27,-1.8868
2018-12-28,3.9941
2018-12-31,1.4224999999999999
2019-01-02,5.0491
2019-01-03,-0.8011
2019-01-04,2.8264
2019-01-07,2.6178
2019-01-08,2.6786
2019-01-09,-2.1118
2019-01-10,0.8883
2019-01-11,-0.1258
2019-01-14,0.3778
2019-01-15,1.6311
2019-01-16,-3.3333
2019-01-17,-0.3831
2019-01-18,1.1538
2019-01-22,-2.9151
2019-01-23,-1.0444
2019-01-24,2.7704
2019-01-25,-2.6958
2019-01-28,-0.7916
2019-01-29,-2.1277
2019-01-30,-1.7663
2019-01-31,4.5643
2019-02-01,3.836
2019-02-04,0.5096
2019-02-05,-1.1407
2019-02-06,-3.0769
2019-02-07,-0.5291
2019-02-08,2.3936
2019-02-11,2.0779
2019-02-12,0.7634
2019-02-13,-0.3788
2019-02-14,2.4081
2019-02-15,5.0743
2019-02-19,1.2955999999999999
2019-02-20,-3.9535
2019-02-21,0.7264
2019-02-22,3.6058
2019-02-25,-1.2761
2019-02-26,-1.1751
2019-02-27,-0.9512
2019-02-28,-1.3205
2019-03-01,0.9732
2019-03-04,-1.3253
2019-03-05,-2.0757
2019-03-06,-1.1222
2019-03-07,0.6305
2019-03-08,-6.015
2019-03-11,5.4667
2019-03-12,-0.6321
2019-03-13,4.8346
2019-03-14,3.1553
2019-03-15,8.0
2019-03-18,0.3268
2019-03-19,1.0858
2019-03-20,-0.9667
2019-03-21,2.3861
2019-03-22,0.6356
2019-03-25,-0.4211
2019-03-26,-0.5285
2019-03-27,-1.0627
2019-03-28,-0.1074
2019-03-29,-2.1505
2019-04-01,3.7363
2019-04-02,-0.1059
2019-04-03,0.106
2019-04-04,0.5297
2019-04-05,2.6344
2019-04-08,-2.1561
2019-04-09,-1.6789
2019-04-10,3.842
2019-04-11,-1.4388
2019-04-12,-0.7299
2019-04-15,-3.3613
2019-04-16,0.1087
2019-04-17,2.063
2019-04-18,-1.5957
2019-04-22,-2.1622
2019-04-23,-2.9834
2019-04-24,-3.0752
2019-04-25,-3.1727
2019-04-26,0.4854
2019-04-29,-0.1208
2019-04-30,-3.3857
2019-05-01,0.0
2019-05-02,0.3755
2019-05-03,0.7481
2019-05-06,0.7426
2019-05-07,-2.7027
2019-05-08,-1.1364
2019-05-09,6.8966
2019-05-10,0.5974
2019-05-13,-3.9192
2019-05-14,0.9889
2019-05-15,1.5912
2019-05-16,0.3614
2019-05-17,0.7203
2019-05-20,0.1192
2019-05-21,-0.8333
2019-05-22,-0.8403
2019-05-23,-3.8741
2019-05-24,0.1259
2019-05-28,-1.5093999999999999
2019-05-29,-0.7663
2019-05-30,-1.8018
2019-05-31,-2.228
2019-06-03,-1.7426
2019-06-04,-0.4093
2019-06-05,-2.0548
2019-06-06,1.2587
2019-06-07,0.6906
2019-06-10,-0.2743
2019-06-11,-0.9629
2019-06-12,-0.4167
2019-06-13,-0.6974
2019-06-14,0.5618
2019-06-17,-1.1173
2019-06-18,3.6723
2019-06-19,1.6349
2019-06-20,-0.5362
2019-06-21,-3.504
2019-06-24,0.1397
2019-06-25,-1.9526
2019-06-26,-0.4267
2019-06-27,0.2857
2019-06-28,3.4188
2019-07-01,0.6887
2019-07-02,0.684
2019-07-03,2.5815
2019-07-05,4.3709
2019-07-08,-0.2538
2019-07-09,-2.799
2019-07-10,-0.1309
2019-07-11,-0.6553
2019-07-12,1.3193
2019-07-15,-1.0417
2019-07-16,1.9737
2019-07-17,0.2581
2019-07-18,-5.5341000000000005
2019-07-19,-0.4087
2019-07-22,-0.1368
2019-07-23,1.9178
2019-07-24,5.1075
2019-07-25,-1.7903
2019-07-26,1.6926999999999999
2019-07-29,-1.5365
2019-07-30,0.0
2019-07-31,-1.3004
2019-08-01,-1.7128
2019-08-02,-1.8767
2019-08-05,-3.4153000000000002
2019-08-06,-7.2136
2019-08-07,-5.7927
2019-08-08,0.0
2019-08-09,-1.9417
2019-08-12,-1.6502
2019-08-13,-4.5302
2019-08-14,-0.8787
2019-08-15,-1.2411
2019-08-16,2.1544
2019-08-19,-0.5272
2019-08-20,-2.4735
2019-08-21,-2.3551
2019-08-22,-3.525
2019-08-23,-4.0385
2019-08-26,4.4088
2019-08-27,1.1516
2019-08-28,5.3131
2019-08-29,1.4414
2019-08-30,-0.1776
2019-09-03,-4.0925
2019-09-04,1.2987
2019-09-05,0.0
2019-09-06,0.3663
2019-09-09,2.7372
2019-09-10,0.8881
2019-09-11,0.3521
2019-09-12,1.4035
2019-09-13,2.2491
2019-09-16,5.0761
2019-09-17,3.0596
2019-09-18,0.0
2019-09-19,-0.625
2019-09-20,-0.1572
2019-09-23,2.3622
2019-09-24,-0.3077
2019-09-25,-0.463
2019-09-26,-2.9457
2019-09-27,-4.3131
2019-09-30,2.8381
2019-10-01,-2.5974
2019-10-02,1.8333
2019-10-03,-1.6367
2019-10-04,1.3311
2019-10-07,-2.6273
2019-10-08,-3.8786
2019-10-09,-1.7544
2019-10-10,2.6786
2019-10-11,0.0
2019-10-14,0.8696
2019-10-15,3.4483
2019-10-16,-1.5
2019-10-17,1.3536000000000001
2019-10-18,-0.6678
2019-10-21,-0.3361
2019-10-22,0.3373
2019-10-23,4.0336
2019-10-24,-2.4233000000000002
2019-10-25,1.1589
2019-10-28,1.3093
2019-10-29,0.3231
2019-10-30,0.9662
2019-10-31,1.2759
2019-11-01,12.5984
2019-11-04,-6.014
2019-11-05,-3.8689999999999998
2019-11-06,0.4644
2019-11-07,-0.9245
2019-11-08,0.4666
2019-11-11,1.548
2019-11-12,-0.1524
2019-11-13,-1.0687
2019-11-14,-0.9259
2019-11-15,-0.3115
2019-11-18,-0.3125
2019-11-19,-0.7837
2019-11-20,-1.5798
2019-11-21,-1.9262000000000001
2019-11-22,0.6547
2019-11-25,-1.3008
2019-11-26,-2.9654
2019-11-27,1.528
2019-11-29,2.5084
2019-12-02,-3.0995
2019-12-03,0.6734
2019-12-04,4.8495
2019-12-05,7.496
2019-12-06,2.2255
2019-12-09,-3.193
2019-12-10,-2.3988
2019-12-11,1.0753
2019-12-12,1.0638
2019-12-13,-1.6541000000000001
2019-12-16,-0.1529
2019-12-17,-0.1531
2019-12-18,0.1534
2019-12-19,0.0
2019-12-20,1.5314
2019-12-23,5.5807
2019-12-24,-0.2857
2019-12-26,1.5758999999999999
2019-12-27,-0.4231
2019-12-30,-0.5666
2019-12-31,5.698
2020-01-02,-3.0997
2020-01-03,-0.9736
2020-01-06,-0.5618
2020-01-07,-1.1299
2020-01-08,0.2857
2020-01-09,-1.9943
2020-01-10,-2.3256
2020-01-13,0.0
2020-01-14,-1.0417
2020-01-15,1.5038
2020-01-16,-1.037
2020-01-17,0.2994
2020-01-21,-1.6418
2020-01-22,0.1517
2020-01-23,0.0
2020-01-24,1.0606
2020-01-27,0.7496
2020-01-28,1.9344999999999999
2020-01-29,-1.1679
2020-01-30,0.4431
2020-01-31,-0.7353
2020-02-03,2.5185
2020-02-04,2.4566
2020-02-05,3.5261
2020-02-06,2.4523
2020-02-07,0.133
2020-02-10,3.9840999999999998
2020-02-11,2.2989
2020-02-12,-3.7453
2020-02-13,-2.7237
2020-02-14,-0.6667
2020-02-18,-0.9396
2020-02-19,1.084
2020-02-20,0.6702
2020-02-21,-0.7989
2020-02-24,-5.7718
2020-02-25,-1.567
2020-02-26,-2.7496
2020-02-27,-3.4226
2020-02-28,-3.0817
2020-03-02,0.159
2020-03-03,-1.2698
2020-03-04,0.6431
2020-03-05,-15.9744
2020-03-06,-1.3308
2020-03-09,-9.8266
2020-03-10,0.2137
2020-03-11,-12.7932
2020-03-12,-17.3594
2020-03-13,13.3136
2020-03-16,-12.5326
2020-03-17,6.2687
2020-03-18,-5.618
2020-03-19,16.6667
2020-03-20,-17.602
2020-03-23,-2.7864
2020-03-24,14.0127
2020-03-25,7.2626
2020-03-26,13.0208
2020-03-27,-7.3733
2020-03-30,2.4876
2020-03-31,15.534
2020-04-01,-15.5462
2020-04-02,-0.2488
2020-04-03,0.2494
2020-04-06,12.9353
2020-04-07,-1.3216
2020-04-08,-0.6696
2020-04-09,5.8427
2020-04-13,-4.4586
2020-04-14,1.7778
2020-04-15,-3.4934
2020-04-16,3.8462
2020-04-17,27.6688
2020-04-20,-6.314
2020-04-21,-3.4608
2020-04-22,0.7547
2020-04-23,3.9326
2020-04-24,-1.4414
2020-04-27,0.5484
2020-04-28,2.0
2020-04-29,10.6952
2020-04-30,-4.6699
2020-05-01,-1.3514
2020-05-04,-6.1644
2020-05-05,-7.6642
2020-05-06,-0.1976
2020-05-07,7.7228
2020-05-08,0.3676
2020-05-11,-1.0989
2020-05-12,-2.2222
2020-05-13,0.7576
2020-05-14,-1.3158
2020-05-15,0.7619
2020-05-18,-1.7013
2020-05-19,0.9615
2020-05-20,7.2381
2020-05-21,9.5915
2020-05-22,-0.6483
2020-05-26,2.9364
2020-05-27,3.1696
2020-05-28,-5.2227
2020-05-29,5.5105
2020-06-01,-0.6144
2020-06-02,-1.0819
2020-06-03,1.5625
2020-06-04,4.7692
2020-06-05,-1.3216
2020-06-08,2.6786
2020-06-09,-1.5941999999999998
2020-06-10,-1.0309
2020-06-11,-6.3988
2020-06-12,-1.4308
2020-06-15,2.4194
2020-06-16,1.8898000000000001
2020-06-17,-4.0185
2020-06-18,1.4493
2020-06-19,1.5873
2020-06-22,-3.9063
2020-06-23,-0.3252
2020-06-24,-5.0571
2020-06-25,3.7801
2020-06-26,-11.9205
2020-06-29,6.015
2020-06-30,-6.5603
2020-07-01,3.9848
2020-07-02,-4.1971
2020-07-06,1.5238
2020-07-07,-3.1895
2020-07-08,-0.969
2020-07-09,-2.9354
2020-07-10,6.0484
2020-07-13,0.9506
2020-07-14,-0.565
2020-07-15,4.1667
2020-07-16,-0.3636
2020-07-17,0.365
2020-07-20,-2.1818
2020-07-21,-1.6729
2020-07-22,6.4272
2020-07-23,-1.5986
2020-07-24,10.1083
2020-07-27,-6.0656
2020-07-28,-0.5236
2020-07-29,1.4035
2020-07-30,-1.0381
2020-07-31,-4.5455
