ticker,OLB US Equity
2007-05-24,0.0
2007-05-25,5.5556
2007-05-29,2.6316
2007-05-31,-7.6923
2007-06-04,-2.7778
2007-06-05,31.4286
2007-06-06,-4.3478
2007-06-07,0.0
2007-06-08,9.0909
2007-06-11,4.1667
2007-06-12,0.0
2007-06-13,0.0
2007-06-14,-4.0
2007-06-15,4.1667
2007-06-18,12.0
2007-06-19,-21.4286
2007-06-20,-27.2727
2007-06-21,12.5
2007-06-22,11.1111
2007-06-25,0.0
2007-06-26,0.0
2007-06-27,0.0
2007-06-28,-15.0
2007-06-29,5.8824
2007-07-02,0.0
2007-07-03,22.2222
2007-07-05,0.0
2007-07-06,0.0
2007-07-09,-4.5455
2007-07-10,-28.5714
2007-07-11,0.0
2007-07-12,5.3333
2007-07-13,13.9241
2007-07-16,-33.3333
2007-07-17,-16.6667
2007-07-18,-10.0
2007-07-19,-11.1111
2007-07-20,18.75
2007-07-23,15.7895
2007-07-24,18.1818
2007-07-25,0.0
2007-07-26,-7.6923
2007-07-27,0.0
2007-07-30,0.0
2007-07-31,0.0
2007-08-01,16.6667
2007-08-02,0.0
2007-08-06,-7.1429
2007-08-07,0.0
2007-08-08,7.6923
2007-08-09,-14.2857
2007-08-10,-8.3333
2007-08-13,0.0
2007-08-14,-9.0909
2007-08-15,0.0
2007-08-16,0.0
2007-08-17,0.0
2007-08-20,20.0
2007-08-27,-8.3333
2007-08-28,-9.0909
2007-09-04,20.0
2007-09-07,-25.0
2007-09-10,11.1111
2007-09-11,0.0
2007-09-18,0.0
2007-09-19,15.0
2007-09-21,4.3478
2007-09-26,-25.0
2007-09-27,33.3333
2007-10-01,-8.3333
2007-10-05,18.1818
2007-10-08,15.3846
2007-10-09,-6.6667
2007-10-11,0.0
2007-10-12,7.1429
2007-10-15,-6.6667
2007-10-24,-14.2857
2007-10-31,41.6667
2007-11-01,11.7647
2007-12-06,-47.3684
2007-12-07,-10.0
2007-12-21,0.0
2007-12-27,11.1111
2008-01-03,0.0
2008-01-07,0.0
2008-01-14,0.0
2008-01-17,10.0
2008-01-24,0.0
2008-01-25,27.2727
2008-01-29,0.0
2008-02-04,0.0
2008-02-06,0.0
2008-02-14,21.4286
2008-02-15,-11.7647
2008-02-19,-13.3333
2008-02-26,0.0
2008-02-28,15.3846
2008-02-29,0.0
2008-03-11,-13.3333
2008-03-12,15.3846
2008-03-13,46.6667
2008-03-17,0.0
2008-03-19,-18.1818
2008-03-24,-5.5556
2008-03-26,5.8824
2008-03-27,-5.5556
2008-03-28,0.0
2008-04-01,0.0
2008-04-08,23.5294
2008-04-10,-4.7619
2008-04-23,-25.0
2008-04-24,0.0
2008-05-02,-13.3333
2008-05-05,0.0
2008-05-30,15.3846
2008-06-02,0.0
2008-06-13,-26.6667
2008-06-26,-9.0909
2008-06-27,200.0
2008-07-01,0.0
2008-07-15,-66.6667
2008-07-31,0.0
2008-10-01,-30.0
2008-10-14,-71.4286
2008-10-16,-65.0
2008-10-17,114.2857
2008-10-20,0.0
2008-10-24,33.3333
2008-10-29,37.5
2008-10-31,-27.2727
2008-12-16,-75.0
2008-12-17,100.0
2008-12-31,13.125
2009-01-08,-11.6022
2009-01-16,-80.0
2009-01-20,400.0
2009-01-22,400.0
2009-01-23,-20.0
2009-02-20,-75.0
2009-02-23,300.0
2009-03-11,0.0
2009-03-20,-75.0
2009-03-23,300.0
2009-04-07,0.0
2009-04-20,25.0
2009-05-01,0.0
2009-05-11,0.0
2009-05-15,20.0
2009-05-27,-16.6667
2009-06-24,40.0
2009-06-26,0.0
2009-06-30,14.2857
2009-07-02,25.0
2009-07-07,-20.0
2009-07-08,0.0
2009-07-10,0.0
2009-07-17,0.0
2009-07-23,0.0
2009-07-28,0.0
2009-07-29,0.0
2009-08-03,0.0
2009-08-07,0.0
2009-08-11,-12.5
2009-08-12,57.1429
2009-08-13,-9.0909
2009-08-14,-10.0
2009-08-17,0.0
2009-08-18,13.3333
2009-08-19,2.9412000000000003
2009-08-20,14.2857
2009-08-21,4.1667
2009-08-24,-12.8
2009-08-25,0.9174
2009-08-26,4.5455
2009-08-27,-4.3478
2009-08-28,0.0
2009-08-31,-13.6364
2009-09-01,15.7895
2009-09-02,-9.0909
2009-09-03,0.0
2009-09-04,-10.0
2009-09-08,-11.1111
2009-09-09,0.0
2009-09-10,25.0
2009-09-11,-10.0
2009-09-14,-22.2222
2009-09-15,7.1429
2009-09-16,0.0
2009-09-17,20.0
2009-09-18,-6.6667
2009-09-21,7.1429
2009-09-22,-1.1111
2009-09-23,0.0
2009-09-24,11.236
2009-09-25,6.0606
2009-09-28,-4.7619
2009-09-29,9.0
2009-09-30,-17.4312
2009-10-01,-11.1111
2009-10-02,12.5
2009-10-05,-5.5556
2009-10-06,5.8824
2009-10-07,-5.5556
2009-10-08,5.8824
2009-10-09,0.0
2009-10-12,0.0
2009-10-13,-3.3333
2009-10-15,3.4483
2009-10-16,0.0
2009-10-19,0.0
2009-10-20,0.0
2009-10-21,0.0
2009-10-22,-5.5556
2009-10-23,4.7059
2009-10-26,0.0
2009-10-27,-4.4944
2009-10-28,-11.7647
2009-10-29,-6.6667
2009-10-30,6.4286
2009-11-02,7.3826
2009-11-03,-37.5
2009-11-04,34.0
2009-11-05,-22.3881
2009-11-06,-3.8462
2009-11-09,10.0
2009-11-10,-18.1818
2009-11-11,23.3333
2009-11-12,-9.9099
2009-11-13,-10.0
2009-11-17,33.3333
2009-11-18,-16.6667
2009-11-19,0.0
2009-11-20,-10.0
2009-11-23,11.1111
2009-11-24,6.0
2009-11-25,13.2075
2009-11-30,0.0
2009-12-01,0.0
2009-12-03,0.0
2009-12-04,-1.6667
2009-12-07,1.6949
2009-12-15,-16.6667
2009-12-16,20.0
2009-12-17,-16.6667
2009-12-18,20.0
2009-12-22,-4.1667
2009-12-28,-55.6522
2009-12-29,78.4314
2009-12-30,-0.2747
2009-12-31,0.0
2010-01-05,-0.8264
2010-01-06,-22.2222
2010-01-07,0.0
2010-01-08,29.6429
2010-01-11,-22.865
2010-01-13,7.1429
2010-01-20,0.0
2010-01-21,0.0
2010-01-25,-23.0
2010-01-26,20.1299
2010-01-27,-41.2613
2010-01-28,70.2454
2010-01-29,-0.1802
2010-02-01,-13.3574
2010-02-02,0.0
2010-02-03,15.625
2010-02-04,8.1081
2010-02-05,6.6667
2010-02-08,12.5
2010-02-09,0.0
2010-02-11,0.0
2010-02-16,-46.25
2010-02-18,0.0
2010-02-22,0.0
2010-02-23,0.0
2010-02-24,0.0
2010-03-01,3.3592
2010-03-04,20.0
2010-03-09,-33.3333
2010-03-17,-25.0
2010-03-22,0.0
2010-03-23,0.0
2010-03-25,0.0
2010-03-26,0.0
2010-03-30,33.3333
2010-04-07,35.0
2010-04-12,-44.4444
2010-04-14,85.8333
2010-04-30,-42.6009
2010-05-04,25.0
2010-05-07,25.0
2010-05-10,12.0
2010-05-12,0.0
2010-05-28,0.0
2010-06-14,-10.7143
2010-06-15,0.0
2010-06-18,0.0
2010-06-21,-70.75
2010-06-22,241.8803
2010-06-23,36.0
2010-06-24,-11.7647
2010-06-29,-33.3333
2010-07-08,0.0
2010-08-20,-50.0
2010-08-23,240.0
2010-10-05,-64.7059
2010-10-07,-16.6667
2010-10-22,130.0
2010-10-25,-56.5217
2010-10-26,-35.0
2010-10-27,0.0
2010-11-08,69.2308
2010-11-19,63.6364
2010-12-01,-63.8889
2010-12-03,0.0
2010-12-07,0.0
2010-12-22,-7.6923
2010-12-30,-16.6667
2010-12-31,0.0
2011-01-18,0.0
2011-01-20,0.0
2011-01-21,0.0
2011-01-27,0.0
2011-02-24,0.0
2011-02-28,-33.75
2011-03-01,352.8302
2011-03-22,-76.6667
2011-03-23,328.5714
2011-04-28,-60.0
2011-06-03,150.0
2011-07-20,0.0
2011-08-26,-72.5
2011-09-19,142.4242
2011-10-12,0.0
2011-10-21,-1.25
2011-11-03,-94.9367
2011-11-14,2400.0
2011-11-17,-99.525
2011-11-18,29373.6842
2011-11-22,0.0
2011-12-06,2.8571
2011-12-09,-44.4444
2011-12-12,0.0
2011-12-15,0.0
2011-12-20,0.0
2012-02-15,0.0
2012-03-13,0.0
2012-05-31,155.0
2012-06-12,-50.9804
2012-07-02,20.0
2012-07-17,0.0
2012-08-20,16.6667
2012-09-11,0.0
2012-09-12,0.0
2013-01-28,42.8571
2013-05-02,102.0
2013-05-07,-55.4455
2013-05-16,0.0
2013-06-17,-55.5556
2013-06-18,125.0
2013-06-21,124.4444
2013-06-25,0.0
2013-06-28,-10.8911
2013-07-19,0.0
2013-10-16,-55.5556
2013-10-23,-25.0
2013-10-24,66.6667
2013-12-31,20.0
2014-01-31,8.3333
2014-02-27,-53.8462
2014-02-28,100.0
2014-04-08,13.3333
2014-04-09,47.0588
2014-05-13,0.0
2014-09-03,-97.5
2014-09-05,3860.0
2014-10-16,-74.7475
2014-10-17,300.0
2014-12-18,-73.9
2014-12-31,225.6705
2015-06-11,-68.0956
2015-06-22,-7.8129
2015-06-23,28.0
2015-10-13,25.0
2015-10-16,-37.5
2015-10-20,-36.0
2015-10-21,0.0
2015-11-09,0.0
2016-01-19,0.0
2016-01-21,-25.0
2016-01-25,108.3333
2016-03-17,-52.0
2016-05-11,-16.6667
2016-07-13,0.0
2016-09-02,0.0
2016-09-15,100.0
2016-09-30,50.0
2016-10-10,33.3333
2016-11-30,-12.5
2016-12-15,0.0
2016-12-22,-71.4286
2016-12-23,250.0
2017-03-13,-71.4286
2017-03-15,200.0
2017-06-07,-66.6667
2017-09-05,0.0
2017-09-08,0.0
2017-11-27,200.0
2017-12-08,0.0
2017-12-14,-33.3333
2018-01-19,0.0
2018-03-16,-25.0
2018-03-28,0.0
2018-04-13,233.3333
2018-04-16,2.0
2018-04-19,56.8627
2018-04-20,-16.0
2018-04-23,-37.5
2018-04-24,0.0
2018-04-25,-11.9048
2018-04-26,8.1081
2018-04-30,0.0
2018-05-01,0.0
2018-05-10,0.0
2018-05-11,0.0
2018-05-21,0.0
2018-05-25,0.0
2018-06-05,0.0
2018-06-21,25.0
2018-06-25,16.0
2018-06-26,-5.1724
2018-06-27,-7.2727
2018-06-28,1.9607999999999999
2018-06-29,1.9231
2018-07-02,-1.8868
2018-07-03,-1.9231
2018-07-05,0.0
2018-07-06,-1.9607999999999999
2018-07-09,-10.0
2018-07-10,0.0
2018-07-11,0.0
2018-07-12,11.1111
2018-07-13,4.0
2018-07-16,-5.7692
2018-07-17,-2.0408
2018-07-18,-1.0417
2018-07-20,1.0526
2018-07-23,0.0
2018-07-26,-6.25
2018-08-01,-26.6667
2018-08-02,33.3333
2018-08-06,-1.8864
2018-08-07,-0.5791
2018-08-08,-8.5391
2018-08-09,-1.1591
2018-08-15,-35.3093
2018-08-16,33.4661
2018-08-22,-5.0448
2018-08-23,22.4772
2018-08-27,0.1027
2018-08-28,-2.3462
2018-08-30,-1.8774
2018-08-31,0.6422
2018-09-05,3.1641
2018-09-06,-12.9639
2018-09-07,2.7539
2018-09-10,-0.2882
2018-09-27,-40.8382
2018-10-01,66.0967
2018-10-02,-5.8824
2018-10-03,-0.625
2018-10-09,-8.805
2018-10-10,3.4483
2018-10-11,-3.3333
2018-10-15,0.0
2018-10-22,-13.7931
2018-10-24,8.0
2018-11-14,-25.9259
2018-11-15,0.0
2018-11-21,46.425
2018-11-29,2.4415
2018-12-14,-16.6667
2018-12-31,8.0
2019-03-05,-50.0
2019-03-20,0.0
2019-04-11,77.7778
2019-04-23,-16.6667
2019-04-24,4.0
2019-04-26,-34.1346
2019-05-03,32.1898
2019-05-14,-24.3512
2019-05-20,45.9854
2019-05-31,0.0
2019-06-04,0.0
2019-06-10,0.0
2019-06-20,60.0
2019-06-24,25.0
2019-06-25,0.0
2019-06-27,12.5
2019-06-28,-11.1111
2019-07-05,0.0
2019-07-10,0.0
2019-07-25,-22.5
2019-07-30,0.0
2019-08-07,29.0323
2019-08-14,0.0
2019-08-28,-22.5
2019-08-29,0.0
2019-08-30,12.9032
2019-09-06,14.2857
2019-09-18,-25.0
2019-09-19,33.3333
2019-09-23,0.0
2019-09-26,0.0
2019-10-18,0.0
2019-10-28,0.0
2019-11-11,27.5
2019-11-27,-64.3791
2019-12-12,175.2294
2020-04-30,-48.3327
2020-05-07,80.6415
2020-05-29,-24.9995
2020-07-23,-35.7143
2020-07-28,54.0741
