ticker,BAYP US Equity
2008-02-28,0.2506
2008-03-03,-0.375
2008-03-04,20.4517
2008-03-05,-0.3125
2008-03-06,0.3135
2008-03-07,33.0208
2008-03-11,-6.0298
2008-03-12,-6.6667
2008-03-13,-0.2679
2008-03-14,-28.3796
2008-03-17,0.0
2008-03-20,-6.0
2008-03-24,0.0
2008-03-25,4.2553
2008-03-26,0.0
2008-03-28,-2.0408
2008-03-31,0.0
2008-04-08,-16.6667
2008-04-09,25.0
2008-04-10,0.0
2008-04-11,-20.0
2008-04-14,25.0
2008-04-15,-20.0
2008-04-16,0.0
2008-04-17,0.0
2008-04-18,25.0
2008-04-21,-4.0
2008-04-22,-16.6667
2008-04-23,0.0
2008-04-24,25.0
2008-04-25,0.0
2008-04-28,-10.0
2008-04-29,-11.1111
2008-04-30,25.0
2008-05-01,-20.0
2008-05-02,12.5
2008-05-05,-11.1111
2008-05-06,-2.5
2008-05-08,2.5641
2008-05-09,-10.0
2008-05-12,-30.5556
2008-05-13,40.0
2008-05-15,-14.2857
2008-05-16,0.0
2008-05-19,0.0
2008-05-20,-16.6667
2008-05-21,-16.0
2008-05-22,-28.5714
2008-05-23,33.3333
2008-05-27,-25.0
2008-05-28,0.0
2008-05-29,20.0
2008-05-30,66.6667
2008-06-02,-33.3333
2008-06-03,-10.0
2008-06-04,-16.6667
2008-06-05,0.0
2008-06-09,-60.0
2008-06-10,33.3333
2008-06-11,-25.0
2008-06-12,66.6667
2008-06-13,0.0
2008-06-16,0.0
2008-06-17,0.0
2008-06-19,-10.0
2008-06-20,11.1111
2008-06-24,-10.0
2008-06-25,11.1111
2008-06-26,-30.0
2008-06-27,-33.0357
2008-06-30,-36.0
2008-07-01,16.6667
2008-07-02,0.0
2008-07-03,-42.8571
2008-07-07,-34.375
2008-07-08,52.381
2008-07-09,0.0
2008-07-10,-31.25
2008-07-11,81.8182
2008-07-14,-20.0
2008-07-15,-34.375
2008-07-16,42.8571
2008-07-17,113.3333
2008-07-18,0.0
2008-07-21,-37.5
2008-07-22,-27.5
2008-07-23,10.3448
2008-07-24,-18.75
2008-07-25,3.8462
2008-07-28,-51.8519
2008-07-29,7.6923
2008-07-30,0.0
2008-07-31,0.0
2008-08-01,14.2857
2008-08-04,-18.75
2008-08-05,23.0769
2008-08-07,-37.5
2008-08-12,0.0
2008-08-13,10.0
2008-08-14,90.9091
2008-08-15,0.0
2008-08-18,0.0
2008-08-19,-33.3333
2008-08-20,0.0
2008-08-21,0.0
2008-08-25,-7.1429
2008-08-26,61.5385
2008-08-27,28.5714
2008-08-28,18.5185
2008-08-29,0.0
2008-09-02,-25.0
2008-09-03,-8.3333
2008-09-04,-27.2727
2008-09-08,81.25
2008-09-09,-17.2414
2008-09-10,33.3333
2008-09-11,0.0
2008-09-12,-50.0
2008-09-16,18.75
2008-09-17,0.0
2008-09-18,26.3158
2008-09-19,0.0
2008-09-22,-33.3333
2008-09-23,50.0
2008-09-24,-20.8333
2008-09-25,15.7895
2008-09-26,9.0909
2008-09-29,25.0
2008-09-30,0.0
2008-10-01,0.0
2008-10-02,-3.3333
2008-10-03,3.4483
2008-10-06,0.0
2008-10-07,-26.6667
2008-10-08,36.3636
2008-10-09,-3.3333
2008-10-13,3.4483
2008-10-14,-46.6667
2008-10-15,0.0
2008-10-16,81.25
2008-10-17,-44.8276
2008-10-20,-12.5
2008-10-21,107.1429
2008-10-22,-17.2414
2008-10-23,-33.3333
2008-10-24,62.5
2008-10-27,-50.0
2008-10-28,223.0769
2008-10-29,-11.9048
2008-10-30,64.8649
2008-10-31,136.0656
2008-11-03,-22.2222
2008-11-04,14.2857
2008-11-05,-6.25
2008-11-06,6.6667
2008-11-07,-37.5
2008-11-10,60.0
2008-11-11,0.0
2008-11-12,0.0
2008-11-13,0.0
2008-11-14,0.0
2008-11-17,0.0
2008-11-18,-25.0
2008-11-19,16.6667
2008-11-20,0.0
2008-11-21,42.8571
2008-11-24,50.0
2008-11-25,-20.0
2008-11-26,0.0
2008-11-28,16.6667
2008-12-01,-28.5714
2008-12-02,20.0
2008-12-03,0.0
2008-12-04,-8.3333
2008-12-05,-18.1818
2008-12-08,0.0
2008-12-09,-11.1111
2008-12-10,0.0
2008-12-11,0.0
2008-12-12,-18.75
2008-12-15,7.6923
2008-12-16,-14.2857
2008-12-17,16.6667
2008-12-18,7.1429
2008-12-19,-6.6667
2008-12-22,-7.1429
2008-12-23,-7.6923
2008-12-24,8.3333
2008-12-26,38.4615
2008-12-29,-16.6667
2008-12-30,-13.3333
2008-12-31,15.3846
2009-01-02,13.3333
2009-01-05,29.4118
2009-01-06,31.8182
2009-01-07,-3.4483
2009-01-08,7.1429
2009-01-09,6.6667
2009-01-12,9.375
2009-01-13,0.0
2009-01-14,-14.2857
2009-01-15,-6.6667
2009-01-16,7.1429
2009-01-20,-13.3333
2009-01-21,-15.3846
2009-01-22,36.3636
2009-01-23,-10.0
2009-01-26,11.1111
2009-01-27,-6.6667
2009-01-28,-14.2857
2009-01-29,25.0
2009-01-30,-6.6667
2009-02-02,-7.1429
2009-02-03,0.0
2009-02-04,7.6923
2009-02-05,-14.2857
2009-02-06,25.0
2009-02-09,0.0
2009-02-10,-20.0
2009-02-11,16.6667
2009-02-12,-14.2857
2009-02-13,-8.3333
2009-02-17,-9.0909
2009-02-18,10.0
2009-02-19,-9.0909
2009-02-20,0.0
2009-02-23,10.0
2009-02-24,-9.0909
2009-02-25,-10.0
2009-02-26,0.0
2009-02-27,11.1111
2009-03-02,-10.0
2009-03-03,11.1111
2009-03-04,-20.0
2009-03-05,25.0
2009-03-06,-10.0
2009-03-09,11.1111
2009-03-10,-10.0
2009-03-11,11.1111
2009-03-12,-10.0
2009-03-13,11.1111
2009-03-16,-10.0
2009-03-17,11.1111
2009-03-18,0.0
2009-03-19,0.0
2009-03-20,-10.0
2009-03-23,11.1111
2009-03-24,-20.0
2009-03-25,-12.5
2009-03-26,7.1429
2009-03-27,33.3333
2009-03-30,0.0
2009-03-31,-10.0
2009-04-01,-5.5556
2009-04-02,5.8824
2009-04-03,-38.8889
2009-04-06,-9.0909
2009-04-07,0.0
2009-04-08,0.0
2009-04-13,10.0
2009-04-14,0.0
2009-04-15,45.4545
2009-04-16,-12.5
2009-04-17,0.0
2009-04-20,-14.2857
2009-04-22,25.0
2009-04-23,-6.6667
2009-04-24,-14.2857
2009-04-27,0.0
2009-04-28,0.0
2009-04-29,16.6667
2009-04-30,0.0
2009-05-01,5.3571
2009-05-04,-5.0847
2009-05-05,-4.4643
2009-05-07,-10.2804
2009-05-08,16.6667
2009-05-11,-1.7856999999999998
2009-05-12,1.8182
2009-05-13,-9.8214
2009-05-14,0.9901
2009-05-15,-3.9215999999999998
2009-05-18,4.0816
2009-05-19,6.8627
2009-05-20,0.0
2009-05-21,0.0
2009-05-22,10.0917
2009-05-26,13.3333
2009-05-27,-23.5294
2009-05-28,0.0
2009-05-29,7.6923
2009-06-01,0.0
2009-06-02,-5.3571
2009-06-03,-1.8868
2009-06-04,1.9231
2009-06-05,0.0
2009-06-08,3.7736
2009-06-09,0.0
2009-06-10,1.8182
2009-06-11,0.0
2009-06-12,0.0
2009-06-15,-1.7856999999999998
2009-06-16,1.8182
2009-06-17,-7.1429
2009-06-18,36.5385
2009-06-19,7.0423
2009-06-22,-10.526299999999999
2009-06-23,0.0
2009-06-24,0.0
2009-06-25,5.8824
2009-06-26,0.0
2009-06-29,0.0
2009-06-30,0.0
2009-07-01,-11.1111
2009-07-02,0.0
2009-07-06,-6.25
2009-07-07,26.6667
2009-07-08,-15.7895
2009-07-09,0.0
2009-07-10,18.75
2009-07-13,-5.2632
2009-07-14,0.0
2009-07-15,11.1111
2009-07-16,-1.875
2009-07-17,1.9108
2009-07-20,20.0
2009-07-21,0.0
2009-07-22,0.0
2009-07-23,-16.6667
2009-07-24,50.0
2009-07-27,0.0
2009-07-28,6.6667
2009-07-29,31.25
2009-07-30,-23.8095
2009-07-31,50.0
2009-08-03,0.0
2009-08-04,-33.3333
2009-08-05,-6.25
2009-08-06,-17.5
2009-08-07,16.1616
2009-08-10,-20.8696
2009-08-11,-13.7363
2009-08-12,-23.5669
2009-08-13,0.0
2009-08-14,0.0
2009-08-17,78.3333
2009-08-19,-7.9439
2009-08-20,-18.7817
2009-08-21,23.125
2009-08-24,0.0
2009-08-25,0.0
2009-08-26,-18.7817
2009-08-27,-20.0
2009-08-28,12.5
2009-08-31,0.0
2009-09-01,11.1111
2009-09-03,-5.0
2009-09-04,0.0
2009-09-09,-14.473700000000001
2009-09-10,4.6154
2009-09-11,0.0
2009-09-14,-5.8824
2009-09-15,18.75
2009-09-16,-7.2368
2009-09-17,24.8227
2009-09-18,-14.7727
2009-09-21,-14.6667
2009-09-22,25.0
2009-09-24,0.0
2009-09-25,-20.0
2009-09-28,25.0
2009-09-29,0.0
2009-09-30,0.0
2009-10-01,-10.0
2009-10-02,11.1111
2009-10-05,0.0
2009-10-06,10.0
2009-10-07,0.0
2009-10-08,0.0
2009-10-09,0.0
2009-10-12,-1.1364
2009-10-13,1.1494
2009-10-14,-40.9091
2009-10-15,0.0
2009-10-16,15.3846
2009-10-19,13.3333
2009-10-20,17.647100000000002
2009-10-21,-25.0
2009-10-22,0.0
2009-10-23,-1.6667
2009-10-26,15.2542
2009-10-27,0.0
2009-10-28,-2.2059
2009-10-29,0.7519
2009-10-30,-4.4776
2009-11-02,0.0
2009-11-03,6.25
2009-11-04,0.0
2009-11-05,11.7647
2009-11-06,-31.5789
2009-11-09,46.1538
2009-11-10,-5.2632
2009-11-11,0.0
2009-11-12,0.0
2009-11-13,0.0
2009-11-16,-48.6111
2009-11-17,51.3514
2009-11-18,0.0
2009-11-19,21.4286
2009-11-20,-5.8824
2009-11-23,-12.5
2009-11-24,-7.1429
2009-11-27,13.461500000000001
2009-11-30,-5.0847
2009-12-01,7.1429
2009-12-02,13.3333
2009-12-03,5.8824
2009-12-04,0.0
2009-12-07,0.0
2009-12-08,-16.6667
2009-12-09,33.3333
2009-12-10,-5.0
2009-12-11,5.2632
2009-12-14,-5.0
2009-12-15,0.0
2009-12-16,-5.2632
2009-12-17,11.1111
2009-12-18,0.0
2009-12-21,0.0
2009-12-22,0.0
2009-12-23,-5.0
2009-12-29,0.0
2009-12-30,-10.526299999999999
2009-12-31,-5.8824
2010-01-04,6.25
2010-01-05,-5.8824
2010-01-06,-3.9063
2010-01-07,10.5691
2010-01-08,16.1765
2010-01-11,0.0
2010-01-14,-3.7975
2010-01-15,-5.2632
2010-01-20,-11.1111
2010-01-21,12.5
2010-01-22,0.0
2010-01-25,18.0556
2010-01-26,15.8824
2010-01-27,-2.5381
2010-01-28,0.0
2010-01-29,-16.6667
2010-02-01,0.0
2010-02-02,0.0
2010-02-03,65.0
2010-02-04,-9.0909
2010-02-05,-3.3333
2010-02-08,13.7931
2010-02-09,-0.7576
2010-02-10,-2.2901
2010-02-11,15.625
2010-02-12,-5.4054
2010-02-16,-10.357099999999999
2010-02-17,-4.3825
2010-02-18,-10.0
2010-02-19,11.1111
2010-02-22,6.6667
2010-02-23,0.0
2010-02-24,-12.5
2010-02-25,-14.2857
2010-02-26,3.125
2010-03-01,-3.0303
2010-03-02,25.0
2010-03-03,-20.0
2010-03-04,0.0
2010-03-05,0.0
2010-03-08,0.0
2010-03-09,7.2917
2010-03-10,-6.7961
2010-03-11,-8.3333
2010-03-12,7.9545
2010-03-15,-15.7895
2010-03-16,-10.0
2010-03-17,-16.6667
2010-03-18,53.3333
2010-03-19,-4.3478
2010-03-22,4.5455
2010-03-23,-30.4348
2010-03-24,25.0
2010-03-25,-10.0
2010-03-26,15.2778
2010-03-29,0.0
2010-03-31,-4.8193
2010-04-01,21.519
2010-04-05,-8.3333
2010-04-07,-22.7273
2010-04-08,17.647100000000002
2010-04-09,1.25
2010-04-12,-1.2346
2010-04-13,-1.875
2010-04-14,-3.1847
2010-04-15,-5.2632
2010-04-16,-11.1111
2010-04-19,0.0
2010-04-20,12.5
2010-04-21,-5.5556
2010-04-22,0.0
2010-04-23,0.0
2010-04-26,5.8824
2010-04-28,-11.1111
2010-04-29,0.0
2010-04-30,12.5
2010-05-03,0.0
2010-05-05,-5.5556
2010-05-06,0.0
2010-05-07,5.8824
2010-05-10,5.5556
2010-05-11,-5.2632
2010-05-12,-11.1111
2010-05-13,18.75
2010-05-14,5.2632
2010-05-17,0.0
2010-05-18,-1.25
2010-05-19,-13.9241
2010-05-20,11.7647
2010-05-24,-1.3158
2010-05-25,-5.3333
2010-05-27,1.4085
2010-05-28,0.0
2010-06-01,5.5556
2010-06-02,-5.2632
2010-06-03,5.5556
2010-06-04,-15.7895
2010-06-07,3.9063
2010-06-08,-15.7895
2010-06-09,28.5714
2010-06-11,-11.1111
2010-06-14,0.0
2010-06-16,-25.0
2010-06-17,2.0833
2010-06-18,6.1224
2010-06-21,-27.8846
2010-06-22,6.6667
2010-06-23,20.0
2010-06-24,0.0
2010-06-25,0.0
2010-06-28,-14.5833
2010-06-30,-2.439
2010-07-01,0.0
2010-07-02,-10.0
2010-07-06,-11.1111
2010-07-07,-12.5
2010-07-08,-66.0714
2010-07-09,-47.3684
2010-07-12,10.0
2010-07-13,0.0
2010-07-14,0.0
2010-07-15,-27.2727
2010-07-16,0.0
2010-07-19,0.0
2010-07-20,0.0
2010-07-21,0.0
2010-07-22,0.0
2010-07-23,-25.0
2010-07-26,33.3333
2010-07-27,0.0
2010-07-28,-25.0
2010-07-29,0.0
2010-07-30,0.0
2010-08-02,0.0
2010-08-03,0.0
2010-08-04,0.0
2010-08-05,-16.6667
2010-08-06,120.0
2010-08-09,0.0
2010-08-10,-27.2727
2010-08-11,-25.0
2010-08-12,0.0
2010-08-13,0.0
2010-08-16,33.3333
2010-08-17,62.5
2010-08-18,0.0
2010-08-19,0.0
2010-08-20,0.0
2010-08-23,0.0
2010-08-24,84.6154
2010-08-25,-12.5
2010-08-26,-23.8095
2010-08-27,31.25
2010-08-30,0.0
2010-08-31,4.7619
2010-09-01,22.7273
2010-09-02,-40.7407
2010-09-03,-31.25
2010-09-07,45.4545
2010-09-08,-31.25
2010-09-09,0.0
2010-09-10,18.1818
2010-09-13,7.6923
2010-09-14,-7.1429
2010-09-15,23.0769
2010-09-16,0.0
2010-09-17,12.5
2010-09-20,-38.8889
2010-09-21,27.2727
2010-09-22,-7.1429
2010-09-23,-15.3846
2010-09-24,27.2727
2010-09-27,-7.1429
2010-09-28,0.0
2010-09-29,-15.3846
2010-09-30,18.1818
2010-10-01,-23.0769
2010-10-04,10.0
2010-10-05,0.0
2010-10-06,-9.0909
2010-10-07,30.0
2010-10-08,7.6923
2010-10-11,0.0
2010-10-12,-7.1429
2010-10-13,-15.3846
2010-10-14,18.1818
2010-10-15,0.0
2010-10-18,0.0
2010-10-19,-15.3846
2010-10-21,-9.0909
2010-10-22,10.0
2010-10-25,0.0
2010-10-26,-9.0909
2010-10-27,0.0
2010-10-28,0.0
2010-11-01,10.0
2010-11-02,-9.0909
2010-11-03,0.0
2010-11-04,10.0
2010-11-05,18.1818
2010-11-08,7.6923
2010-11-09,0.0
2010-11-10,0.0
2010-11-11,0.0
2010-11-12,0.0
2010-11-15,28.5714
2010-11-16,22.2222
2010-11-17,9.0909
2010-11-18,-20.8333
2010-11-19,15.7895
2010-11-22,18.1818
2010-11-24,-7.6923
2010-11-26,-8.3333
2010-11-29,-4.5455
2010-11-30,0.0
2010-12-01,0.0
2010-12-02,-9.5238
2010-12-03,10.526299999999999
2010-12-06,-9.5238
2010-12-07,0.0
2010-12-08,-5.2632
2010-12-09,22.2222
2010-12-10,-4.5455
2010-12-13,0.0
2010-12-15,0.0
2010-12-16,23.8095
2010-12-17,-19.2308
2010-12-20,14.2857
2010-12-21,-8.3333
2010-12-22,0.0
2010-12-23,0.0
2010-12-29,18.1818
2010-12-30,-7.6923
2010-12-31,79.1667
2011-01-03,11.6279
2011-01-04,0.0
2011-01-05,0.0
2011-01-06,12.5
2011-01-07,-11.1111
2011-01-10,-6.25
2011-01-11,6.6667
2011-01-12,20.8333
2011-01-13,-12.069
2011-01-14,-9.8039
2011-01-18,21.7391
2011-01-19,-5.3571
2011-01-20,35.8491
2011-01-21,4.1667
2011-01-24,10.6667
2011-01-25,0.0
2011-01-26,3.6145
2011-01-27,-1.1628
2011-01-28,-9.4118
2011-01-31,24.6753
2011-02-01,-3.125
2011-02-02,-3.2258
2011-02-03,6.6667
2011-02-04,10.4167
2011-02-07,0.0
2011-02-08,-16.9811
2011-02-09,39.7727
2011-02-10,-2.439
2011-02-11,-6.6667
2011-02-14,2.6786
2011-02-15,4.3478
2011-02-16,-6.6667
2011-02-17,14.2857
2011-02-18,-10.1563
2011-02-22,-7.8261
2011-02-23,-4.717
2011-02-24,16.8317
2011-02-25,-18.6441
2011-02-28,-10.4167
2011-03-01,0.0
2011-03-02,-6.9767
2011-03-03,-16.25
2011-03-04,19.403
2011-03-07,-10.0
2011-03-08,-13.8889
2011-03-09,3.2258
2011-03-10,-12.5
2011-03-11,14.2857
2011-03-14,-21.875
2011-03-15,12.0
2011-03-16,-5.3571
2011-03-17,1.8868
2011-03-18,0.0
2011-03-21,-11.1111
2011-03-22,29.1667
2011-03-23,29.0323
2011-03-24,3.75
2011-03-25,2.4096
2011-03-28,5.8824
2011-03-29,-2.2222
2011-03-30,-2.2727
2011-03-31,-6.9767
2011-04-01,-6.25
2011-04-04,-6.6667
2011-04-05,-4.2857
2011-04-06,0.0
2011-04-07,0.0
2011-04-08,0.0
2011-04-11,10.4478
2011-04-12,27.027
2011-04-13,-28.7234
2011-04-14,14.9254
2011-04-15,-9.0909
2011-04-18,7.1429
2011-04-19,6.6667
2011-04-20,-6.25
2011-04-21,-1.3333
2011-04-25,-17.5676
2011-04-26,4.918
2011-04-27,-7.8125
2011-04-28,-1.6949
2011-04-29,13.7931
2011-05-02,4.5455
2011-05-03,-14.4928
2011-05-04,5.0847
2011-05-05,-19.3548
2011-05-06,-4.0
2011-05-09,4.1667
2011-05-10,0.0
2011-05-11,12.0
2011-05-12,8.9286
2011-05-13,1.6393
2011-05-16,3.2258
2011-05-17,-4.6875
2011-05-18,-13.1148
2011-05-19,0.0
2011-05-20,-5.6604
2011-05-23,12.0
2011-05-24,17.8571
2011-05-25,-6.0606
2011-05-26,8.0645
2011-05-27,7.4627
2011-05-31,6.9444
2011-06-01,-6.4935
2011-06-02,-11.1111
2011-06-03,4.6875
2011-06-06,-8.9552
2011-06-07,0.0
2011-06-08,-11.4754
2011-06-09,0.0
2011-06-10,14.8148
2011-06-13,-14.5161
2011-06-14,-20.7547
2011-06-15,0.0
2011-06-16,-9.5238
2011-06-17,-7.8947
2011-06-20,5.7143
2011-06-21,2.7027
2011-06-22,13.1579
2011-06-23,-6.9767
2011-06-24,0.0
2011-06-27,12.5
2011-06-28,-17.7778
2011-06-29,0.0
2011-06-30,0.0
2011-07-01,8.1081
2011-07-05,5.0
2011-07-06,-9.5238
2011-07-07,10.526299999999999
2011-07-08,40.4762
2011-07-11,13.5593
2011-07-12,-1.4925
2011-07-13,-3.0303
2011-07-14,12.5
2011-07-15,8.3333
2011-07-18,-10.2564
2011-07-19,-5.7143
2011-07-20,1.5152
2011-07-21,-4.4776
2011-07-22,7.8125
2011-07-25,0.0
2011-07-26,-2.8986
2011-07-27,4.4776
2011-07-28,17.1429
2011-07-29,7.3171
2011-08-01,12.5
2011-08-02,15.1515
2011-08-03,-4.386
2011-08-04,-6.422
2011-08-05,-0.9804
2011-08-08,-4.9505
2011-08-09,-3.125
2011-08-10,8.6022
2011-08-11,8.9109
2011-08-12,-10.9091
2011-08-15,9.1837
2011-08-16,-4.6729
2011-08-17,-3.9215999999999998
2011-08-18,40.8163
2011-08-19,-5.7971
2011-08-22,-6.1538
2011-08-23,9.8361
2011-08-24,0.0
2011-08-25,-8.209
2011-08-26,4.065
2011-08-29,28.9062
2011-08-30,-13.9394
2011-08-31,4.9296
2011-09-01,23.4899
2011-09-02,11.413
2011-09-06,-6.3415
2011-09-07,0.0
2011-09-08,-8.3333
2011-09-09,7.3864
2011-09-12,-15.3439
2011-09-13,-3.75
2011-09-14,-2.5974
2011-09-15,5.3333
2011-09-16,-5.6962
2011-09-19,-7.3826
2011-09-20,-7.2464
2011-09-21,-3.9063
2011-09-22,-8.9431
2011-09-23,11.607099999999999
2011-09-26,-1.6
2011-09-27,0.0
2011-09-28,14.6341
2011-09-29,5.6738
2011-09-30,-10.0671
2011-10-03,-10.4478
2011-10-04,4.1667
2011-10-05,-5.6
2011-10-06,5.9322
2011-10-07,7.2
2011-10-10,8.9552
2011-10-11,-6.8493
2011-10-12,-5.8824
2011-10-13,2.3437
2011-10-14,-2.2901
2011-10-17,0.0
2011-10-18,0.0
2011-10-19,0.0
2011-10-20,-10.1563
2011-10-21,-2.6087
2011-10-24,-1.7856999999999998
2011-10-25,13.6364
2011-10-26,0.0
2011-10-27,-29.6
2011-10-28,0.0
2011-10-31,0.0
2011-11-01,20.4545
2011-11-02,-1.8868
2011-11-03,25.9615
2011-11-04,-6.1068999999999996
2011-11-07,-8.9431
2011-11-08,-5.3571
2011-11-09,-1.8868
2011-11-10,0.0
2011-11-11,17.3077
2011-11-14,-6.5574
2011-11-15,-13.1579
2011-11-16,5.0505
2011-11-17,0.0
2011-11-18,0.0
2011-11-21,0.0
2011-11-22,-7.6923
2011-11-23,0.0
2011-11-25,2.0833
2011-11-28,-7.1429
2011-11-29,-1.0989
2011-11-30,-2.2222
2011-12-01,0.0
2011-12-02,-2.2727
2011-12-05,-1.1628
2011-12-06,10.5882
2011-12-07,8.5106
2011-12-08,-5.8824
2011-12-09,0.0
2011-12-12,-16.6667
2011-12-13,12.5
2011-12-14,8.8889
2011-12-15,12.2449
2011-12-16,-10.9091
2011-12-19,19.3878
2011-12-20,-17.9487
2011-12-21,0.0
2011-12-22,-8.3333
2011-12-23,0.0
2011-12-27,11.3636
2011-12-28,-10.2041
2011-12-29,11.3636
2011-12-30,4.0816
2012-01-03,14.7059
2012-01-04,0.0
2012-01-05,-5.9829
2012-01-06,-0.9091
2012-01-09,-11.9266
2012-01-10,0.0
2012-01-11,0.0
2012-01-12,10.4167
2012-01-13,3.7736
2012-01-17,-14.5455
2012-01-18,4.2553
2012-01-19,11.2245
2012-01-20,7.3394
2012-01-23,0.8547
2012-01-24,5.9322
2012-01-25,-4.0
2012-01-26,-2.5
2012-01-27,0.8547
2012-01-30,-5.0847
2012-01-31,0.0
2012-02-01,-8.9286
2012-02-02,1.9607999999999999
2012-02-03,4.8077
2012-02-06,-2.7523
2012-02-07,10.3774
2012-02-08,-4.2735
2012-02-09,0.0
2012-02-10,-1.7856999999999998
2012-02-13,-5.4545
2012-02-14,2.8846
2012-02-15,-2.8037
2012-02-16,-1.9231
2012-02-17,-2.9412000000000003
2012-02-21,21.2121
2012-02-22,15.0
2012-02-23,-7.2464
2012-02-24,-12.5
2012-02-27,-7.1429
2012-02-28,0.0
2012-02-29,12.5
2012-03-01,-4.2735
2012-03-02,-7.1429
2012-03-05,0.0
2012-03-06,4.8077
2012-03-07,-9.1743
2012-03-08,5.0505
2012-03-09,-5.7692
2012-03-12,6.1224
2012-03-13,7.6923
2012-03-14,-7.1429
2012-03-15,0.0
2012-03-16,-7.6923
2012-03-19,10.4167
2012-03-21,-12.2642
2012-03-22,0.0
2012-03-23,3.2258
2012-03-26,-8.3333
2012-03-27,0.0
2012-03-28,3.4091
2012-03-29,5.4945
2012-03-30,-2.0833
2012-04-02,-8.5106
2012-04-03,18.6047
2012-04-04,-5.8824
2012-04-05,8.3333
2012-04-09,5.7692
2012-04-10,0.0
2012-04-11,-12.7273
2012-04-12,-3.125
2012-04-13,18.2796
2012-04-16,-5.4545
2012-04-17,-2.8846
2012-04-18,4.9505
2012-04-19,-1.8868
2012-04-20,-7.6923
2012-04-23,0.0
2012-04-24,-11.4583
2012-04-25,3.5294
2012-04-26,3.4091
2012-04-27,-1.0989
2012-04-30,-7.7778
2012-05-01,8.4337
2012-05-02,-7.7778
2012-05-03,0.0
2012-05-04,0.0
2012-05-07,8.4337
2012-05-08,0.0
2012-05-09,-17.7778
2012-05-10,18.9189
2012-05-11,-9.0909
2012-05-14,10.0
2012-05-15,-18.1818
2012-05-16,-11.1111
2012-05-17,-3.125
2012-05-18,-9.6774
2012-05-21,0.0
2012-05-22,8.9286
2012-05-23,-8.1967
2012-05-24,-8.9286
2012-05-25,3.9215999999999998
2012-05-29,9.434
2012-05-30,-17.2414
2012-06-01,20.8333
2012-06-04,29.3103
2012-06-05,-6.6667
2012-06-06,-1.4285999999999999
2012-06-07,0.0
2012-06-08,0.0
2012-06-11,-4.3478
2012-06-13,-10.6061
2012-06-14,13.5593
2012-06-18,0.0
2012-06-19,-7.4627
2012-06-20,-9.6774
2012-06-21,-5.3571
2012-06-22,-5.6604
2012-06-25,8.0
2012-06-26,-11.1111
2012-06-27,0.0
2012-06-28,4.1667
2012-06-29,-4.0
2012-07-02,-16.6667
2012-07-03,0.0
2012-07-05,0.0
2012-07-06,-5.0
2012-07-09,60.5263
2012-07-10,-4.918
2012-07-11,-3.4483
2012-07-13,28.5714
2012-07-16,-2.7778
