ticker,TIPT US Equity
2007-11-12,-4.1096
2007-11-13,0.7619
2007-11-14,0.0
2007-11-15,-1.0567
2007-11-16,-0.9709
2007-11-19,-2.451
2007-11-20,0.201
2007-11-21,-0.8024
2007-11-23,-1.6178
2007-11-26,1.0277
2007-11-27,0.2035
2007-11-28,1.9289
2007-11-29,-0.0996
2007-11-30,-0.7976
2007-12-03,6.8342
2007-12-04,0.0941
2007-12-05,-1.5038
2007-12-06,1.2405
2007-12-07,-1.0368
2007-12-10,0.6667
2007-12-11,-1.2299
2007-12-12,-1.2452
2007-12-13,0.0
2007-12-14,-0.8729
2007-12-17,-1.9569
2007-12-18,3.0938
2007-12-19,0.1936
2007-12-20,-0.5797
2007-12-21,1.1662
2007-12-24,2.8818
2007-12-26,1.2138
2007-12-27,-1.1993
2007-12-28,-0.0934
2007-12-31,0.3738
2008-01-02,0.5587
2008-01-03,0.0
2008-01-04,8.0556
2008-01-07,-0.5998
2008-01-08,0.0
2008-01-09,3.8792999999999997
2008-01-10,1.4938
2008-01-11,-3.843
2008-01-14,0.5952
2008-01-15,-3.6348000000000003
2008-01-16,-0.2632
2008-01-17,-1.9348999999999998
2008-01-18,-2.1525
2008-01-22,-1.1916
2008-01-23,-0.2783
2008-01-24,-0.4651
2008-01-25,-0.2804
2008-01-28,0.2812
2008-01-29,-0.8411
2008-01-30,-4.2413
2008-01-31,6.2008
2008-02-01,0.4634
2008-02-04,-1.2915
2008-02-05,-2.243
2008-02-06,0.1912
2008-02-07,1.2405
2008-02-08,0.0931
2008-02-11,-0.3755
2008-02-12,-0.3781
2008-02-13,1.6129
2008-02-14,-1.0271
2008-02-15,0.0943
2008-02-19,0.2828
2008-02-20,1.4098
2008-02-21,0.0927
2008-02-22,-0.2778
2008-02-25,-0.1887
2008-02-26,0.4726
2008-02-27,1.5992
2008-02-28,0.0
2008-02-29,-1.1111
2008-03-03,-0.5618
2008-03-04,-0.6591
2008-03-05,0.9479
2008-03-06,-2.1596
2008-03-07,-1.1516
2008-03-10,-1.4563
2008-03-11,6.3054
2008-03-12,0.5561
2008-03-13,-0.553
2008-03-14,0.0
2008-03-17,-2.6877
2008-03-18,-1.4285999999999999
2008-03-19,-1.3527
2008-03-20,-1.2732999999999999
2008-03-24,1.6865
2008-03-25,4.878
2008-03-26,-2.7907
2008-03-27,0.4785
2008-03-28,0.4762
2008-03-31,0.0
2008-04-01,-0.6635
2008-04-02,-1.4313
2008-04-03,2.9042
2008-04-04,0.5644
2008-04-07,3.1805
2008-04-08,-0.3626
2008-04-09,-1.1829
2008-04-10,-0.5525
2008-04-11,-0.8333
2008-04-14,0.6536
2008-04-15,-0.2783
2008-04-16,0.9302
2008-04-17,-0.8295
2008-04-18,-0.0929
2008-04-21,0.3721
2008-04-22,-0.5561
2008-04-23,-0.2796
2008-04-24,2.0561
2008-04-25,0.4579
2008-04-28,0.8204
2008-04-29,1.4466999999999999
2008-04-30,-0.9804
2008-05-01,-1.5302
2008-05-02,-1.5539
2008-05-05,0.0929
2008-05-06,1.2059
2008-05-07,-1.1916
2008-05-08,-0.1855
2008-05-09,0.4647
2008-05-12,-0.555
2008-05-13,2.1395
2008-05-14,-0.7286
2008-05-15,4.1284
2008-05-16,0.7048
2008-05-19,-1.1374
2008-05-20,-1.6814
2008-05-21,-2.6103
2008-05-22,0.939
2008-05-23,0.5581
2008-05-27,-0.6475
2008-05-28,0.6518
2008-05-29,1.5726
2008-05-30,4.7359
2008-06-02,-1.8260999999999998
2008-06-03,-4.9601
2008-06-04,0.6524
2008-06-05,-0.0926
2008-06-06,0.7414
2008-06-09,3.0359
2008-06-10,-1.875
2008-06-11,-2.2748
2008-06-12,0.5587
2008-06-13,0.463
2008-06-16,-0.8295
2008-06-17,0.0929
2008-06-18,-0.0929
2008-06-19,0.5576
2008-06-20,-0.1848
2008-06-23,-2.3148
2008-06-24,0.9479
2008-06-25,-2.3474
2008-06-26,-1.9231
2008-06-27,-2.3529
2008-06-30,-5.3213
2008-07-01,-4.666
2008-07-02,-2.1135
2008-07-03,1.5909
2008-07-07,1.3423
2008-07-08,2.9801
2008-07-09,4.9303
2008-07-10,-2.3493
2008-07-11,4.7071
2008-07-14,-0.1998
2008-07-15,-3.2032
2008-07-16,0.8273
2008-07-17,0.1026
2008-07-18,-4.5082
2008-07-21,2.0386
2008-07-22,4.1009
2008-07-23,0.0
2008-07-24,-1.9192
2008-07-25,6.1792
2008-07-28,5.2376
2008-07-29,1.659
2008-07-30,-0.0907
2008-07-31,-2.4501
2008-08-01,-1.3953
2008-08-04,-2.9245
2008-08-05,5.1506
2008-08-06,-2.9575
2008-08-07,-3.2381
2008-08-08,8.2677
2008-08-11,0.1818
2008-08-12,-2.3593
2008-08-13,0.2788
2008-08-14,1.2974999999999999
2008-08-15,0.183
2008-08-18,1.3699
2008-08-19,-0.8234
2008-08-20,-1.0148
2008-08-21,-0.2796
2008-08-22,1.1215
2008-08-25,-5.915
2008-08-26,3.1434
2008-08-27,2.5714
2008-08-28,4.2711
2008-08-29,-2.2262
2008-09-02,1.6393
2008-09-03,-0.7168
2008-09-04,-1.3538000000000001
2008-09-05,4.5746
2008-09-08,3.6745
2008-09-09,-2.5316
2008-09-10,0.0
2008-09-11,-0.0866
2008-09-12,-4.5061
2008-09-15,-6.9873
2008-09-16,9.4634
2008-09-17,-12.656
2008-09-18,22.449
2008-09-19,-4.5833
2008-09-22,-8.2969
2008-09-23,2.5714
2008-09-24,3.8068999999999997
2008-09-25,2.0572
2008-09-26,0.6135
2008-09-29,-5.9233
2008-09-30,6.2963000000000005
2008-10-01,-6.5331
2008-10-02,0.1864
2008-10-03,-0.3721
2008-10-06,5.2288
2008-10-07,-6.8323
2008-10-08,-7.0476
2008-10-09,-0.6148
2008-10-10,1.5464
2008-10-13,17.2589
2008-10-14,-11.6883
2008-10-15,-12.9412
2008-10-16,30.7432
2008-10-17,-2.584
2008-10-20,0.4421
2008-10-21,-7.2183
2008-10-22,-5.6926
2008-10-23,-0.1006
2008-10-24,-6.3444
2008-10-27,-1.0753
2008-10-28,21.1957
2008-10-29,-7.6233
2008-10-30,6.699
2008-10-31,1.7288000000000001
2008-11-03,-3.3095
2008-11-04,-4.9954
2008-11-05,-4.6738
2008-11-06,5.0051
2008-11-07,0.2918
2008-11-10,-0.7759
2008-11-11,3.8123
2008-11-12,-4.9906
2008-11-13,9.1179
2008-11-14,-17.0754
2008-11-17,-1.3143
2008-11-18,-11.2098
2008-11-19,-14.375
2008-11-20,3.3577
2008-11-21,13.2768
2008-11-24,9.4763
2008-11-25,-1.2776
2008-11-26,4.7059
2008-11-28,-2.809
2008-12-01,-7.5145
2008-12-02,4.625
2008-12-03,2.1505
2008-12-04,-5.731
2008-12-05,9.1811
2008-12-08,-3.6364
2008-12-09,-3.8914999999999997
2008-12-10,-0.3681
2008-12-11,-4.803
2008-12-12,9.9612
2008-12-15,-6.9412
2008-12-16,4.9305
2008-12-17,-3.6145
2008-12-18,-0.375
2008-12-19,-5.8971
2008-12-22,-6.4
2008-12-23,4.1311
2008-12-24,0.4104
2008-12-26,4.4959
2008-12-29,-5.867
2008-12-30,4.4321
2008-12-31,3.3156
2009-01-02,-2.439
2009-01-05,1.7105000000000001
2009-01-06,7.5032
2009-01-07,-1.8051
2009-01-08,5.2696
2009-01-09,-6.5192
2009-01-12,7.9701
2009-01-13,-1.8454000000000002
2009-01-14,-1.7626
2009-01-15,5.7416
2009-01-16,-2.9412000000000003
2009-01-20,-10.0233
2009-01-21,4.9223
2009-01-22,-2.4691
2009-01-23,2.0253
2009-01-26,4.2184
2009-01-27,4.7619
2009-01-28,2.6136
2009-01-29,-9.856
2009-01-30,-3.9312
2009-02-02,11.8926
2009-02-03,1.7143000000000002
2009-02-04,-3.3708
2009-02-05,0.5814
2009-02-06,2.8902
2009-02-09,-2.9213
2009-02-10,-10.4167
2009-02-11,-2.9716
2009-02-12,6.1252
2009-02-13,-1.7566000000000002
2009-02-17,-13.41
2009-02-18,0.0
2009-02-19,-0.4425
2009-02-20,-0.5926
2009-02-23,-6.8554
2009-02-24,15.2
2009-02-25,-9.0278
2009-02-26,-8.3969
2009-02-27,-11.6667
2009-03-02,-16.0377
2009-03-03,-0.6742
2009-03-04,-2.9412000000000003
2009-03-05,6.0606
2009-03-06,8.1319
2009-03-09,-3.8618
2009-03-10,3.3827
2009-03-11,4.2945
2009-03-12,16.8627
2009-03-13,-2.1812
2009-03-16,-6.0034
2009-03-17,2.5547
2009-03-18,7.1174
2009-03-19,-9.800699999999999
2009-03-20,-12.523
2009-03-23,13.6842
2009-03-24,-4.2593
2009-03-25,1.8
2009-03-26,8.4479
2009-03-27,-9.4203
2009-03-30,0.4
2009-03-31,8.7649
2009-04-01,1.4652
2009-04-02,9.2058
2009-04-03,-4.4628
2009-04-06,-6.2284
2009-04-07,-3.1365
2009-04-08,6.4762
2009-04-09,8.5868
2009-04-13,0.659
2009-04-14,-8.5106
2009-04-15,0.3578
2009-04-16,5.5258
2009-04-17,-0.5068
2009-04-20,-11.0357
2009-04-21,6.8702
2009-04-22,-7.1429
2009-04-23,-2.6923
2009-04-24,8.8933
2009-04-27,-6.5336
2009-04-28,5.2427
2009-04-29,8.1181
2009-04-30,-12.9693
2009-05-01,-1.7647
2009-05-04,4.7904
2009-05-05,-4.381
2009-05-06,-0.996
2009-05-07,0.0
2009-05-08,20.7243
2009-05-11,-9.0
2009-05-12,0.5495
2009-05-13,-1.4572
2009-05-14,7.9482
2009-05-15,-8.2192
2009-05-18,12.8731
2009-05-19,-4.7934
2009-05-20,-0.5208
2009-05-21,-1.9197
2009-05-22,1.9573
2009-05-26,7.1553
2009-05-27,-8.4691
2009-05-28,0.1779
2009-05-29,5.6838
2009-06-01,3.8655
2009-06-02,-0.3236
2009-06-03,-2.1104
2009-06-04,3.3167
2009-06-05,-1.7657
2009-06-08,-4.2484
2009-06-09,-5.6314
2009-06-10,4.34
2009-06-11,-0.1733
2009-06-12,-2.0833
2009-06-15,-0.7092
2009-06-16,-0.7143
2009-06-17,3.5971
2009-06-18,2.0833
2009-06-19,-3.0612
2009-06-22,-0.5425
2009-06-23,-1.8182
2009-06-24,-2.2222
2009-06-25,5.8712
2009-06-26,-6.7979
2009-06-29,0.1919
2009-06-30,-0.3831
2009-07-01,0.9615
2009-07-02,-1.9048
2009-07-06,12.4272
2009-07-07,-4.4905
2009-07-08,-4.1591
2009-07-09,-3.0189
2009-07-10,3.8911
2009-07-13,9.5506
2009-07-14,3.2479
2009-07-15,0.1656
2009-07-16,0.8264
2009-07-17,-0.3279
2009-07-20,0.0
2009-07-21,0.0
2009-07-22,1.1513
2009-07-23,2.6016
2009-07-24,1.4263
2009-07-27,-0.9375
2009-07-28,0.6309
2009-07-29,0.3135
2009-07-30,1.5625
2009-07-31,-0.7692
2009-08-03,-0.155
2009-08-04,-0.6211
2009-08-05,-1.0937000000000001
2009-08-06,-1.7378
2009-08-07,2.09
2009-08-10,3.1496
2009-08-11,-1.0687
2009-08-12,1.3889
2009-08-13,1.2177
2009-08-14,-2.1053
2009-08-17,5.2227
2009-08-18,0.438
2009-08-19,0.436
2009-08-20,0.5789
2009-08-21,1.7266
2009-08-24,1.4144
2009-08-25,0.4184
2009-08-26,1.3889
2009-08-27,0.6849
2009-08-28,-2.3129
2009-08-31,-2.0891
2009-09-01,0.7112
2009-09-02,1.4123999999999999
2009-09-03,0.0
2009-09-04,-1.2535
2009-09-08,1.1283
2009-09-09,0.8368
2009-09-10,2.4079
2009-09-11,2.9046
2009-09-14,5.5108
2009-09-15,-5.4777000000000005
2009-09-16,2.1563
2009-09-17,0.5277
2009-09-18,-2.7559
2009-09-21,-0.135
2009-09-22,6.7568
2009-09-23,-0.1266
2009-09-24,-3.2953
2009-09-25,4.4561
2009-09-28,-0.1255
2009-09-29,-0.1256
2009-09-30,-3.5220000000000002
2009-10-01,-2.086
2009-10-02,-0.1332
2009-10-05,5.3333
2009-10-06,0.5063
2009-10-07,0.0
2009-10-08,0.0
2009-10-09,-0.5038
2009-10-12,-0.1266
2009-10-13,-1.5209000000000001
2009-10-14,3.2175
2009-10-15,-2.2444
2009-10-16,1.2755
2009-10-19,1.3854
2009-10-20,-0.6211
2009-10-21,-1.375
2009-10-22,1.6477
2009-10-23,-1.2469000000000001
2009-10-26,0.1263
2009-10-27,0.5044
2009-10-28,-0.3764
2009-10-29,1.0076
2009-10-30,-0.1247
2009-11-02,0.2497
2009-11-03,0.1245
2009-11-04,-1.8657
2009-11-05,2.0279
2009-11-06,-0.7453
2009-11-09,2.1277
2009-11-10,0.7353
2009-11-11,0.7299
2009-11-12,-0.9662
2009-11-13,0.3659
2009-11-16,0.8505
2009-11-17,0.3614
2009-11-18,1.4405999999999999
2009-11-19,-1.7751000000000001
2009-11-20,0.4819
2009-11-23,0.3597
2009-11-24,0.3584
2009-11-25,-0.5952
2009-11-27,-3.8323
2009-11-30,2.8643
2009-12-01,0.2421
2009-12-02,1.6907999999999999
2009-12-03,-4.3943
2009-12-04,4.5963
2009-12-07,-1.0689
2009-12-08,0.9604
2009-12-09,0.5945
2009-12-10,-3.6643
2009-12-11,-8.7719
2009-12-14,0.9615
2009-12-15,-1.3605
2009-12-16,0.8276
2009-12-17,-0.4104
2009-12-18,0.0
2009-12-21,1.5110000000000001
2009-12-22,-0.8119
2009-12-23,0.1364
2009-12-24,0.1362
2009-12-28,1.0884
2009-12-29,2.1534
2009-12-30,2.7668
2009-12-31,-0.2564
2010-01-04,0.5141
2010-01-05,-0.7673
2010-01-06,-0.1289
2010-01-07,0.3871
2010-01-08,-0.7712
2010-01-11,1.1658
2010-01-12,-0.128
2010-01-13,0.8974
2010-01-14,1.6518000000000002
2010-01-15,0.25
2010-01-19,1.7456
2010-01-20,-0.7353
2010-01-21,0.6173
2010-01-22,0.1227
2010-01-25,0.0
2010-01-26,0.4902
2010-01-27,0.122
2010-01-28,0.609
2010-01-29,-0.7264
2010-02-01,0.4878
2010-02-02,-0.4854
2010-02-03,0.122
2010-02-04,-0.609
2010-02-05,0.2451
2010-02-08,-0.2445
2010-02-09,0.4902
2010-02-10,0.6098
2010-02-11,0.3636
2010-02-12,1.087
2010-02-16,0.2389
2010-02-17,0.0
2010-02-18,-0.5959
2010-02-19,0.7194
2010-02-22,-0.3571
2010-02-23,-0.5974
2010-02-24,-0.1202
2010-02-25,0.9627
2010-02-26,-0.8343
2010-03-01,0.7212
2010-03-02,0.0
2010-03-03,-0.1193
2010-03-04,-0.2389
2010-03-05,-0.1198
2010-03-08,-0.4796
2010-03-09,-0.241
2010-03-10,0.2415
2010-03-11,0.4819
2010-03-12,0.4796
2010-03-15,-0.2387
2010-03-16,6.5789
2010-03-17,0.1122
2010-03-18,-0.1121
2010-03-19,0.3367
2010-03-22,-0.1119
2010-03-23,-0.112
2010-03-24,0.1121
2010-03-25,-0.112
2010-03-26,0.0
2010-03-29,-0.2242
2010-03-30,0.0
2010-03-31,0.2247
2010-04-01,0.2242
2010-04-05,0.0
2010-04-06,0.0
2010-04-07,-0.3356
2010-04-08,-0.1122
2010-04-09,0.4494
2010-04-12,-0.1119
2010-04-13,0.112
2010-04-14,-0.2237
2010-04-15,0.2242
2010-04-16,-0.2237
2010-04-19,0.2242
2010-04-20,-0.1119
2010-04-21,0.112
2010-04-22,-0.2237
2010-04-23,0.2242
2010-04-26,0.1119
2010-04-27,-0.2235
2010-04-28,0.224
2010-04-29,-0.2235
2010-04-30,0.112
2010-05-03,-0.1119
2010-05-04,-0.112
2010-05-05,-0.3363
2010-05-06,-0.1125
2010-05-07,-0.4505
2010-05-10,0.1131
2010-05-11,-0.226
2010-05-12,0.0
2010-05-13,0.0
2010-05-14,0.0
2010-05-17,0.1133
2010-05-18,0.0
2010-05-19,-0.1131
2010-05-20,-0.6795
2010-05-21,0.3421
2010-05-24,-0.9091
2010-05-25,0.0
2010-05-26,-0.344
2010-05-27,0.4603
2010-05-28,-0.3436
2010-06-01,-0.2299
2010-06-02,-0.576
2010-06-03,-0.2317
2010-06-04,0.6969
2010-06-07,1.6148
2010-06-08,0.1135
2010-06-09,0.0
2010-06-10,0.907
2010-06-11,-0.1124
2010-06-14,-0.8999
2010-06-15,1.0216
2010-06-16,-0.5618
2010-06-17,-0.226
2010-06-18,-0.2265
2010-06-21,0.1135
2010-06-22,-0.6803
2010-06-23,-0.3425
2010-06-24,-0.2291
2010-06-25,-0.4592
2010-06-28,0.5767
2010-06-29,-1.3761
2010-06-30,0.6977
2010-07-01,0.1155
2010-07-02,0.4614
2010-07-06,0.2296
2010-07-07,-0.2291
2010-07-08,0.0
2010-07-09,-0.1148
2010-07-12,0.1149
2010-07-13,0.3444
2010-07-14,-0.2288
2010-07-15,-0.2294
2010-07-16,1.8391
2010-07-19,0.4515
2010-07-20,0.0
2010-07-21,0.0
2010-07-22,-0.2247
2010-07-23,0.0
2010-07-26,0.0
2010-07-27,0.2252
2010-07-28,0.0
2010-07-29,0.1124
2010-07-30,0.1122
2010-08-02,0.2242
2010-08-03,0.0
2010-08-04,0.1119
2010-08-05,0.1117
2010-08-06,0.1116
2010-08-09,0.0
2010-08-10,0.0
2010-08-11,-0.1115
2010-08-12,-0.3348
2010-08-13,0.3226
2010-08-16,-6.9073
2010-08-17,-5.8753
2010-08-18,1.9108
2010-08-19,0.625
2010-08-20,-3.4783
2010-08-23,-3.4749
2010-08-24,0.4
2010-08-25,0.5312
2010-08-26,-6.0766
2010-09-03,-1.5471
2010-09-07,-7.1429
2010-09-08,0.0
2010-09-09,3.8462
2010-09-10,0.1481
2010-09-13,1.3314
2010-09-14,2.1898
2010-09-15,0.0
2010-09-16,-14.2857
2010-09-17,-7.5
2010-09-20,8.1081
2010-09-21,-6.6667
2010-09-22,-10.7143
2010-09-23,32.0
2010-09-24,0.0
2010-09-27,13.6364
2010-09-28,5.0
2010-09-29,-13.9048
2010-09-30,10.6195
2010-10-01,-2.0
2010-10-04,-8.1633
2010-10-05,0.0
2010-10-06,0.0
2010-10-07,-5.5556
2010-10-08,1.1764999999999999
2010-10-11,0.0
2010-10-12,-3.4884
2010-10-13,0.0
2010-10-14,16.8675
2010-10-15,-0.4124
2010-10-18,-12.0083
2010-10-19,11.7647
2010-10-20,0.0
2010-10-21,-10.526299999999999
2010-10-25,0.0
2010-10-26,10.5882
2010-10-27,-8.5106
2010-10-29,11.6279
2010-11-01,-10.2083
2010-11-02,8.8167
2010-11-03,0.2132
2010-11-05,-1.0638
2010-11-08,-3.2258
2010-11-09,0.0
2010-11-10,-2.2222
2010-11-11,4.5455
2010-11-15,-1.087
2010-11-18,0.0
2010-11-19,1.0989
2010-11-23,-5.4348
2010-11-24,1.1494
2010-11-26,12.2727
2010-11-29,-10.7287
2010-11-30,-0.2268
2010-12-01,9.0909
2010-12-02,-7.2917
2010-12-03,0.0
2010-12-06,0.0
2010-12-07,-1.1236
2010-12-08,-1.1364
2010-12-10,0.0
2010-12-13,-1.1494
2010-12-14,-4.6512
2010-12-16,17.0732
2010-12-17,-2.0833
2010-12-20,-3.617
2010-12-21,0.2208
2010-12-22,0.0
2010-12-23,0.0
2010-12-28,1.3216
2010-12-29,0.0
2010-12-30,1.087
2010-12-31,2.1505
2011-01-03,0.0
2011-01-04,8.4211
2011-01-07,-5.8252
2011-01-10,0.0
2011-01-11,3.0928
2011-01-12,0.0
2011-01-14,0.0
2011-01-18,0.0
2011-01-19,-1.8
2011-01-20,9.9796
2011-01-21,-7.4074
2011-01-24,5.0
2011-01-25,-4.1905
2011-01-26,0.5964
2011-01-27,0.9881
2011-01-28,-0.1957
2011-01-31,0.0
2011-02-01,0.0
2011-02-02,4.902
2011-02-03,-4.6729
2011-02-04,0.0
2011-02-08,0.1961
2011-02-09,0.1957
2011-02-10,1.5625
2011-02-14,-1.5385
2011-02-15,0.0
2011-02-22,1.5625
2011-02-24,0.0
2011-02-28,-1.5385
2011-03-01,3.5156
2011-03-03,0.0
2011-03-04,0.9434
2011-03-07,0.9346
2011-03-08,0.0
2011-03-09,0.0
2011-03-10,1.8519
2011-03-14,-2.7273
2011-03-15,0.0
2011-03-17,0.0
2011-03-21,-2.8037
2011-03-22,-0.3846
2011-03-23,-1.5444
2011-03-25,0.0
2011-03-28,0.9804
2011-03-29,0.0
2011-03-30,0.0
2011-03-31,0.0
2011-04-05,0.9709
2011-04-07,0.0
2011-04-11,0.9615
2011-04-12,0.0
2011-04-18,0.0
2011-04-19,0.0
2011-04-20,8.5714
2011-04-21,2.6316
2011-04-25,2.5641
2011-04-26,0.8333
2011-04-27,0.0
2011-04-28,1.6529
2011-04-29,1.626
2011-05-02,5.6
2011-05-03,1.5152
2011-05-04,0.0
2011-05-05,0.7463
2011-05-06,-2.2222
2011-05-09,-6.8182
2011-05-10,0.813
2011-05-11,7.2581
2011-05-12,6.7669
2011-05-13,-0.7042
2011-05-17,-3.5461
2011-05-19,4.4118
2011-05-20,3.3099
2011-05-23,-4.8611
2011-05-26,5.6934000000000005
2011-05-31,0.0
2011-06-01,-1.3812
2011-06-06,0.1401
2011-06-07,0.6993
2011-06-08,-6.9444
2011-06-09,0.7463
2011-06-10,0.0
2011-06-14,0.0
2011-06-16,1.4815
2011-06-17,-2.9196999999999997
2011-06-20,3.3083
2011-06-21,-0.2911
2011-06-24,5.8394
2011-06-27,-4.8276
2011-06-29,3.6231999999999998
2011-06-30,0.0
2011-07-01,-0.6993
2011-07-05,-4.7887
2011-07-12,0.1479
2011-07-13,0.0
2011-07-18,0.0
2011-07-29,7.0901
2011-08-04,-3.4483
2011-08-05,0.0
2011-08-08,-3.5714
2011-08-09,-3.7037
2011-08-12,3.0769
2011-08-19,-2.5133
2011-08-22,0.0
2011-08-25,-2.0313
2011-08-26,9.7289
2011-08-31,-2.6163
2011-09-07,0.7463
2011-09-12,-6.6667
2011-09-15,4.7619
2011-09-16,2.2727
2011-09-20,-8.8889
2011-09-21,-2.439
2011-09-22,-8.3333
2011-09-23,21.0909
2011-09-26,-12.1622
2011-09-30,13.8462
2011-10-03,-13.6637
2011-10-04,-2.6087
2011-10-05,-0.8929
2011-10-11,0.9009
2011-10-12,0.1786
2011-10-13,6.9519
2011-10-14,0.0
2011-10-18,-3.3333
2011-10-20,-4.3103
2011-10-25,-0.9009
2011-11-03,16.3636
2011-11-04,0.0
2011-11-07,-6.0938
2011-11-08,-6.4892
2011-11-11,11.21
2011-11-15,2.96
2011-11-17,1.5873
2011-11-21,-11.7188
2011-11-25,-0.885
2011-11-28,0.0
2011-12-02,14.2857
2011-12-06,0.0
2011-12-07,1.5625
2011-12-08,3.8462
2011-12-20,-7.4074
2011-12-23,8.0
2011-12-27,0.0
2011-12-29,-7.4074
2011-12-30,4.0
2012-01-05,-6.3077
2012-01-06,1.4778
2012-01-09,0.0
2012-01-13,0.0
2012-01-18,5.178
2012-01-19,0.0
2012-01-23,0.0
2012-01-25,0.0
2012-01-30,2.9231
2012-02-01,0.1495
2012-02-02,2.9851
2012-02-03,0.7246
2012-02-06,-0.5755
2012-02-07,-3.0391
2012-02-08,-0.7463
2012-02-09,0.0
2012-02-10,-0.7519
2012-02-13,0.0
2012-02-14,-1.5152
2012-02-16,0.0
2012-02-17,6.9231
2012-02-21,0.0
2012-02-22,-3.5971
2012-02-24,-0.597
2012-02-27,4.3544
2012-03-07,-6.4748
2012-03-08,2.4615
2012-03-09,1.3514
2012-03-12,-2.963
2012-03-14,6.1068999999999996
2012-03-15,0.0
2012-03-16,-0.2878
2012-03-19,2.4531
2012-03-21,-2.1127
2012-03-22,-0.7194
2012-03-23,1.4493
2012-03-27,-4.2857
2012-03-28,1.4925
2012-03-29,3.6765
2012-04-03,-6.383
2012-04-05,3.0303
2012-04-10,-0.7353
2012-04-11,2.963
2012-04-12,1.4388
2012-04-13,-3.0496
2012-04-17,5.2239
2012-04-18,-4.9645
2012-04-19,1.4925
2012-04-25,0.0
2012-04-27,2.2059
2012-05-01,0.0
2012-05-02,0.7194
2012-05-03,0.0
2012-05-11,-2.1429
2012-05-14,0.0
2012-05-16,5.8394
2012-05-17,-2.069
2012-05-18,-2.8169
2012-05-22,3.4058
2012-05-29,-0.4286
2012-05-30,-3.1564
2012-06-05,3.7037
2012-06-06,0.0
2012-06-14,2.8571
2012-06-15,0.0
2012-06-19,-0.6944
2012-06-20,0.0
2012-06-25,-4.8951
2012-06-29,2.7941000000000003
2012-07-03,-2.7182
2012-07-05,-1.4706000000000001
2012-07-10,4.1791
2012-07-11,-22.9226
2012-07-12,24.5353
2012-07-16,0.0
2012-08-06,1.4925
2012-08-09,0.0
2012-08-13,1.4706000000000001
2012-08-16,-3.6231999999999998
2012-08-17,2.2556
2012-08-23,6.5266
2012-08-24,-4.9296
2012-08-31,5.1852
2012-09-05,-0.7042
2012-09-06,-4.9645
2012-09-07,-0.2985
2012-09-10,1.0479
2012-09-11,-0.7407
2012-09-13,4.6269
2012-09-14,6.7047
2012-09-17,-3.7433
2012-09-19,-2.0833
2012-09-20,6.2411
2012-09-21,-3.2043
2012-09-25,-3.4483
2012-09-27,0.0
2012-09-28,1.4285999999999999
2012-10-01,-1.4085
2012-10-02,-3.5714
2012-10-04,3.7037
2012-10-11,-2.5714
2012-10-16,0.0
