ticker,CHMA US Equity
2015-12-04,-0.9649
2015-12-07,-4.473
2015-12-08,0.0464
2015-12-09,-3.2437
2015-12-10,-1.1015
2015-12-11,-0.8717
2015-12-14,4.6898
2015-12-15,6.5796
2015-12-16,3.0648
2015-12-17,-10.8326
2015-12-18,-1.5722
2015-12-21,-2.1297
2015-12-22,-0.4946
2015-12-23,-0.2982
2015-12-24,0.7976
2015-12-28,-1.2364
2015-12-29,0.651
2015-12-30,-3.7313
2015-12-31,1.137
2016-01-04,-0.6132
2016-01-05,-0.9254
2016-01-06,-4.7743
2016-01-07,-5.2861
2016-01-08,-11.1047
2016-01-11,-15.9871
2016-01-12,2.2342
2016-01-13,-3.2404
2016-01-14,-4.6729
2016-01-15,1.0621
2016-01-19,-8.4883
2016-01-20,-9.9823
2016-01-21,-4.0236
2016-01-22,-3.2720000000000002
2016-01-25,-3.9112
2016-01-26,2.7503
2016-01-27,-9.743
2016-01-28,-2.847
2016-01-29,25.7631
2016-02-01,-2.3301
2016-02-02,-0.6958
2016-02-03,3.9039
2016-02-04,2.9865
2016-02-05,-5.0514
2016-02-08,-5.9113
2016-02-09,-2.6178
2016-02-10,6.7742
2016-02-11,0.5035
2016-02-12,5.4108
2016-02-16,5.6084
2016-02-17,-0.9001
2016-02-18,-6.6303
2016-02-19,7.7821
2016-02-22,-0.361
2016-02-23,-10.6884
2016-02-24,-0.2028
2016-02-25,2.1341
2016-02-26,1.8904999999999998
2016-02-29,-3.6132999999999997
2016-03-01,0.304
2016-03-02,4.5455
2016-03-03,0.2899
2016-03-04,-2.6012
2016-03-07,7.2206
2016-03-08,-5.7196
2016-03-09,2.9354
2016-03-10,-5.038
2016-03-11,4.2042
2016-03-14,3.2661
2016-03-15,-4.0
2016-03-16,-0.5814
2016-03-17,-5.848
2016-03-18,1.4493
2016-03-21,3.1633
2016-03-22,-2.3739
2016-03-23,-7.0922
2016-03-24,-7.9607
2016-03-28,-4.5024
2016-03-29,8.4367
2016-03-30,-1.4874
2016-03-31,6.3879
2016-04-01,6.8777
2016-04-04,7.6609
2016-04-05,1.2334
2016-04-06,-1.2184
2016-04-07,4.1746
2016-04-08,15.847
2016-04-11,-9.512599999999999
2016-04-12,-4.4309
2016-04-13,-0.9091
2016-04-14,-7.9358
2016-04-15,1.3453
2016-04-18,-63.1268
2016-04-19,1.0667
2016-04-20,-5.277
2016-04-21,6.4067
2016-04-22,0.2618
2016-04-25,-3.9164
2016-04-26,-4.8913
2016-04-27,0.0
2016-04-28,-1.1429
2016-04-29,-2.6012
2016-05-02,0.2967
2016-05-03,-7.3964
2016-05-04,-4.7923
2016-05-05,1.6779
2016-05-06,-2.6403
2016-05-09,3.0508
2016-05-10,1.6447
2016-05-11,-5.5016
2016-05-12,-12.6712
2016-05-13,3.9215999999999998
2016-05-16,7.1698
2016-05-17,1.0563
2016-05-18,4.5296
2016-05-19,-5.6667
2016-05-20,1.0601
2016-05-23,5.2448
2016-05-24,2.99
2016-05-25,0.3226
2016-05-26,-2.8939
2016-05-27,2.649
2016-05-31,3.5484
2016-06-01,3.1153
2016-06-02,0.3021
2016-06-03,-0.9036
2016-06-06,-0.6079
2016-06-07,-0.3058
2016-06-08,2.7607
2016-06-09,-6.2687
2016-06-10,-7.3248
2016-06-13,-3.7801
2016-06-14,-8.2143
2016-06-15,3.8911
2016-06-16,0.0
2016-06-17,0.0
2016-06-20,1.1236
2016-06-21,-1.8519
2016-06-22,-3.7736
2016-06-23,7.451
2016-06-24,1.0949
2016-06-27,-0.361
2016-06-28,1.087
2016-06-29,4.3011
2016-06-30,-0.6873
2016-07-01,3.8062
2016-07-05,-5.3333
2016-07-06,0.3521
2016-07-07,1.0526
2016-07-08,3.4722
2016-07-11,-5.3690999999999995
2016-07-12,-1.0638
2016-07-13,-1.4337
2016-07-14,1.4545
2016-07-15,0.7168
2016-07-18,2.1352
2016-07-19,-1.0453
2016-07-20,1.0563
2016-07-21,-1.0453
2016-07-22,-3.5211
2016-07-25,-2.9196999999999997
2016-07-26,-1.8797000000000001
2016-07-27,2.2989
2016-07-28,-0.3745
2016-07-29,-0.3759
2016-08-01,1.8868
2016-08-02,0.0
2016-08-03,0.7407
2016-08-04,2.5735
2016-08-05,5.0179
2016-08-08,-1.3652
2016-08-09,-1.7301
2016-08-10,-1.0563
2016-08-11,1.7793999999999999
2016-08-12,1.7483
2016-08-15,1.0309
2016-08-16,-7.8231
2016-08-17,0.738
2016-08-18,0.0
2016-08-19,-0.7326
2016-08-22,0.738
2016-08-23,0.0
2016-08-24,-3.2967
2016-08-25,-0.3788
2016-08-26,-6.4639
2016-08-29,4.065
2016-08-30,-0.7813
2016-08-31,-2.7559
2016-09-01,-0.4049
2016-09-02,2.0325
2016-09-06,1.5936
2016-09-07,2.7451
2016-09-08,1.145
2016-09-09,-3.7736
2016-09-12,5.4902
2016-09-13,-2.2305
2016-09-14,1.9011
2016-09-15,1.1194
2016-09-16,-5.1661
2016-09-19,1.9455
2016-09-20,1.145
2016-09-21,-1.8868
2016-09-22,3.0769
2016-09-23,5.9701
2016-09-26,7.3944
2016-09-27,-2.2951
2016-09-28,-0.6711
2016-09-29,-2.7027
2016-09-30,2.0833
2016-10-03,1.0204
2016-10-04,3.367
2016-10-05,10.4235
2016-10-06,-5.3097
2016-10-07,-4.9844
2016-10-10,0.9836
2016-10-11,-2.5974
2016-10-12,-5.0
2016-10-13,-8.0702
2016-10-14,-1.5267
2016-10-17,1.5504
2016-10-18,3.0534
2016-10-19,-1.1111
2016-10-20,5.2434
2016-10-21,-2.4911
2016-10-24,-3.2847
2016-10-25,-1.8868
2016-10-26,-0.7692
2016-10-27,-2.3256
2016-10-28,-9.9206
2016-10-31,-0.8811
2016-11-01,-6.6667
2016-11-02,-7.1429
2016-11-03,2.5641
2016-11-04,7.5
2016-11-07,-9.3023
2016-11-08,-2.5641
2016-11-09,13.1579
2016-11-10,2.3256
2016-11-11,-2.2727
2016-11-14,2.3256
2016-11-15,-4.5455
2016-11-16,4.7619
2016-11-17,11.3636
2016-11-18,-8.1633
2016-11-21,-2.2222
2016-11-22,-4.5455
2016-11-23,-2.3810000000000002
2016-11-25,-2.439
2016-11-28,0.0
2016-11-29,2.5
2016-11-30,-4.878
2016-12-01,-2.5641
2016-12-02,-2.6316
2016-12-05,2.7027
2016-12-06,0.0
2016-12-07,0.0
2016-12-08,0.0
2016-12-09,0.0
2016-12-12,-2.6316
2016-12-13,2.7027
2016-12-14,-2.6316
2016-12-15,5.4054
2016-12-16,-2.5641
2016-12-19,2.6316
2016-12-20,7.6923
2016-12-21,0.0
2016-12-22,-2.3810000000000002
2016-12-23,4.878
2016-12-27,2.3256
2016-12-28,-9.0909
2016-12-29,0.0
2016-12-30,-2.5
2017-01-03,2.5641
2017-01-04,5.0
2017-01-05,7.1429
2017-01-06,-6.6667
2017-01-09,-4.7619
2017-01-10,2.5
2017-01-11,-4.878
2017-01-12,5.1282
2017-01-13,-2.439
2017-01-17,-2.5
2017-01-18,2.5641
2017-01-19,-2.5
2017-01-20,0.0
2017-01-23,-2.5641
2017-01-24,0.0
2017-01-25,-2.6316
2017-01-26,5.4054
2017-01-27,-5.1282
2017-01-30,2.7027
2017-01-31,5.2632
2017-02-01,2.5
2017-02-02,-2.439
2017-02-03,-2.5
2017-02-06,-2.5641
2017-02-07,-5.2632
2017-02-08,0.0
2017-02-09,0.0
2017-02-10,2.7778
2017-02-13,-8.1081
2017-02-14,-2.9412000000000003
2017-02-15,0.0
2017-02-16,-3.0303
2017-02-17,12.5
2017-02-21,-5.5556
2017-02-22,-5.8824
2017-02-23,0.0
2017-02-24,0.0
2017-02-27,3.125
2017-02-28,-3.0303
2017-03-01,3.125
2017-03-02,-3.0303
2017-03-03,3.125
2017-03-06,0.0
2017-03-07,-3.0303
2017-03-08,-3.125
2017-03-09,4.8387
2017-03-10,4.6154
2017-03-13,2.9412000000000003
2017-03-14,-2.8571
2017-03-15,-2.9412000000000003
2017-03-16,3.0303
2017-03-17,-2.9412000000000003
2017-03-20,3.0303
2017-03-21,-2.9412000000000003
2017-03-22,0.0
2017-03-23,-3.0303
2017-03-24,0.0
2017-03-27,9.375
2017-03-28,0.0
2017-03-29,-5.7143
2017-03-30,9.0909
2017-03-31,-5.5556
2017-04-03,-2.9412000000000003
2017-04-04,0.0
2017-04-05,-3.0303
2017-04-06,0.0
2017-04-07,1.5625
2017-04-10,-4.6154
2017-04-11,0.0
2017-04-12,6.4516
2017-04-13,-3.0303
2017-04-17,-3.125
2017-04-18,-3.2258
2017-04-19,5.0
2017-04-20,-1.5873
2017-04-21,-6.4516
2017-04-24,10.3448
2017-04-25,0.0
2017-04-26,3.125
2017-04-27,-6.0606
2017-04-28,0.0
2017-05-01,1.6129
2017-05-02,-1.5873
2017-05-03,0.0
2017-05-04,-3.2258
2017-05-05,0.0
2017-05-08,10.0
2017-05-09,-3.0303
2017-05-10,0.0
2017-05-11,0.0
2017-05-12,0.0
2017-05-15,3.125
2017-05-16,-3.0303
2017-05-17,-3.125
2017-05-18,-2.5806
2017-05-19,-3.9735
2017-05-22,3.4483
2017-05-23,0.0
2017-05-24,0.0
2017-05-25,0.0
2017-05-26,0.0
2017-05-30,-3.3333
2017-05-31,0.0
2017-06-01,-3.4483
2017-06-02,3.5714
2017-06-05,0.0
2017-06-06,0.0
2017-06-07,3.4483
2017-06-08,-5.0
2017-06-09,-1.7544
2017-06-12,-1.7856999999999998
2017-06-13,0.0
2017-06-14,1.8182
2017-06-15,-3.5714
2017-06-16,3.7037
2017-06-19,-3.5714
2017-06-20,3.7037
2017-06-21,3.5714
2017-06-22,3.4483
2017-06-23,-3.3333
2017-06-26,0.0
2017-06-27,1.7241
2017-06-28,-1.6949
2017-06-29,3.4483
2017-06-30,-3.3333
2017-07-03,-3.4483
2017-07-05,0.0
2017-07-06,7.1429
2017-07-07,0.0
2017-07-10,0.0
2017-07-11,-6.6667
2017-07-12,-3.5714
2017-07-13,3.7037
2017-07-14,0.0
2017-07-17,3.5714
2017-07-18,3.4483
2017-07-19,-3.3333
2017-07-20,0.0
2017-07-21,-1.7241
2017-07-24,-1.7544
2017-07-25,3.5714
2017-07-26,1.7241
2017-07-27,1.6949
2017-07-28,-6.6667
2017-07-31,-3.5714
2017-08-01,0.0
2017-08-02,-7.4074
2017-08-03,16.0
2017-08-04,0.0
2017-08-07,3.4483
2017-08-08,-3.3333
2017-08-09,0.0
2017-08-10,-3.4483
2017-08-11,32.1429
2017-08-14,2.7027
2017-08-15,-5.2632
2017-08-16,2.7778
2017-08-17,0.0
2017-08-18,0.0
2017-08-21,2.7027
2017-08-22,-1.3158
2017-08-23,1.3333
2017-08-24,2.6316
2017-08-25,12.8205
2017-08-28,-7.9545
2017-08-29,6.1728
2017-08-30,0.0
2017-08-31,2.3256
2017-09-01,4.5455
2017-09-05,-4.3478
2017-09-06,-2.2727
2017-09-07,-2.3256
2017-09-08,1.1905000000000001
2017-09-11,1.1764999999999999
2017-09-12,4.6512
2017-09-13,2.2222
2017-09-14,0.0
2017-09-15,4.3478
2017-09-18,0.0
2017-09-19,0.0
2017-09-20,0.0
2017-09-21,2.0833
2017-09-22,-2.0408
2017-09-25,2.0833
2017-09-26,-4.0816
2017-09-27,4.2553
2017-09-28,4.0816
2017-09-29,0.0
2017-10-02,5.8824
2017-10-03,0.0
2017-10-04,1.8519
2017-10-05,0.0
2017-10-06,5.4545
2017-10-09,0.8621
2017-10-10,-0.8547
2017-10-11,-12.069
2017-10-12,3.9215999999999998
2017-10-13,-3.7736
2017-10-16,1.9607999999999999
2017-10-17,-5.7692
2017-10-18,0.0
2017-10-19,2.0408
2017-10-20,0.0
2017-10-23,-6.0
2017-10-24,-6.383
2017-10-25,0.0
2017-10-26,-4.5455
2017-10-27,4.7619
2017-10-30,0.0
2017-10-31,-4.5455
2017-11-01,0.0
2017-11-02,4.7619
2017-11-03,-4.5455
2017-11-06,-2.3810000000000002
2017-11-07,-4.878
2017-11-08,2.5641
2017-11-09,0.0
2017-11-10,1.25
2017-11-13,3.7037
2017-11-14,-2.3810000000000002
2017-11-15,2.439
2017-11-16,-4.7619
2017-11-17,-5.0
2017-11-20,-2.6316
2017-11-21,0.0
2017-11-22,5.4054
2017-11-24,2.5641
2017-11-27,-2.5
2017-11-28,0.0
2017-11-29,-2.5641
2017-11-30,-5.2632
2017-12-01,0.0
2017-12-04,2.7778
2017-12-05,0.0
2017-12-06,0.0
2017-12-07,0.0
2017-12-08,-2.7027
2017-12-11,0.0
2017-12-12,5.5556
2017-12-13,-5.2632
2017-12-14,2.7778
2017-12-15,-2.7027
2017-12-18,-3.3333
2017-12-19,-5.1724
2017-12-20,3.0303
2017-12-21,-2.9412000000000003
2017-12-22,0.0
2017-12-26,-3.0303
2017-12-27,3.125
2017-12-28,3.0303
2017-12-29,0.0
2018-01-02,0.0
2018-01-03,-2.9412000000000003
2018-01-04,0.0
2018-01-05,0.0
2018-01-08,0.0
2018-01-09,0.0
2018-01-10,-3.0303
2018-01-11,-3.9875
2018-01-12,-3.9839
2018-01-16,1.6949
2018-01-17,0.0
2018-01-18,3.3333
2018-01-19,6.4516
2018-01-22,0.0
2018-01-23,0.0
2018-01-24,-3.0303
2018-01-25,3.125
2018-01-26,1.5152
2018-01-29,7.4627
2018-01-30,-8.3333
2018-01-31,0.0
2018-02-01,0.0
2018-02-02,-6.0606
2018-02-05,0.0
2018-02-06,1.6129
2018-02-07,1.5873
2018-02-08,-3.125
2018-02-09,-3.2258
2018-02-12,0.0
2018-02-13,3.3333
2018-02-14,3.2258
2018-02-15,-6.25
2018-02-16,3.3333
2018-02-20,0.0
2018-02-21,3.2258
2018-02-22,0.0
2018-02-23,-4.6875
2018-02-26,4.918
2018-02-27,0.0
2018-02-28,-3.125
2018-03-01,0.0
2018-03-02,6.4516
2018-03-05,0.0
2018-03-06,-3.0303
2018-03-07,0.0
2018-03-08,3.125
2018-03-09,-3.0303
2018-03-12,-1.5625
2018-03-13,1.5873
2018-03-14,-3.125
2018-03-15,6.4516
2018-03-16,-6.0606
2018-03-19,-3.2258
2018-03-20,3.3333
2018-03-21,-3.2258
2018-03-22,3.3333
2018-03-23,0.0
2018-03-26,-3.2258
2018-03-27,0.0
2018-03-28,0.0
2018-03-29,0.0
2018-04-02,0.0
2018-04-03,-3.3333
2018-04-04,10.3448
2018-04-05,-6.25
2018-04-06,-3.3333
2018-04-09,0.0
2018-04-10,0.0
2018-04-11,0.0
2018-04-12,0.0
2018-04-13,-3.4483
2018-04-16,2.3571
2018-04-17,1.1863
2018-04-18,0.0
2018-04-19,6.8966
2018-04-20,-3.2258
2018-04-23,0.0
2018-04-24,1.6667
2018-04-25,-4.918
2018-04-26,0.0
2018-04-27,6.8966
2018-04-30,-6.4516
2018-05-01,3.4483
2018-05-02,-3.3333
2018-05-03,3.4483
2018-05-04,0.0
2018-05-07,-3.3333
2018-05-08,3.4483
2018-05-09,3.3333
2018-05-10,-6.4516
2018-05-11,6.8966
2018-05-14,-6.4516
2018-05-15,13.7931
2018-05-16,-6.0606
2018-05-17,0.0
2018-05-18,6.4516
2018-05-21,-3.0303
2018-05-22,0.0
2018-05-23,-3.125
2018-05-24,-3.2258
2018-05-25,3.3333
2018-05-29,0.0
2018-05-30,-3.2258
2018-05-31,0.0
2018-06-01,6.6667
2018-06-04,-6.25
2018-06-05,0.0
2018-06-06,0.0
2018-06-07,-3.3333
2018-06-08,3.4483
2018-06-11,-3.3333
2018-06-12,0.0
2018-06-13,3.4483
2018-06-14,3.3333
2018-06-15,0.0
2018-06-18,-3.2258
2018-06-19,3.3333
2018-06-20,3.2258
2018-06-21,-1.5625
2018-06-22,1.5873
2018-06-25,-3.125
2018-06-26,-3.2258
2018-06-27,5.0
2018-06-28,-4.7619
2018-06-29,0.0
2018-07-02,3.3333
2018-07-03,-3.2258
2018-07-05,0.0
2018-07-06,3.3333
2018-07-09,0.0
2018-07-10,-3.2258
2018-07-11,3.3333
2018-07-12,-3.2258
2018-07-13,3.3333
2018-07-16,-3.2258
2018-07-17,3.3333
2018-07-18,-3.2258
2018-07-19,-3.3333
2018-07-20,10.3448
2018-07-23,-3.125
2018-07-24,0.0
2018-07-25,3.2258
2018-07-26,-9.375
2018-07-27,3.4483
2018-07-30,-6.6667
2018-07-31,0.0
2018-08-01,1.8
2018-08-02,-5.2765
2018-08-03,3.7037
2018-08-06,0.0
2018-08-07,1.7856999999999998
2018-08-08,-8.7719
2018-08-09,-3.8462
2018-08-10,40.0
2018-08-13,-5.7143
2018-08-14,6.0606
2018-08-15,1.4285999999999999
2018-08-16,-1.4085
2018-08-17,14.2857
2018-08-20,15.0
2018-08-21,4.3478
2018-08-22,-2.0833
2018-08-23,-2.1277
2018-08-24,-2.1739
2018-08-27,4.4444
2018-08-28,0.0
2018-08-29,2.1277
2018-08-30,0.0
2018-08-31,-2.0833
2018-09-04,6.383
2018-09-05,4.0
2018-09-06,-5.7692
2018-09-07,0.0
2018-09-10,6.1224
2018-09-11,-1.9231
2018-09-12,0.0
2018-09-13,1.9607999999999999
2018-09-14,1.9231
2018-09-17,5.6604
2018-09-18,8.9286
2018-09-19,0.0
2018-09-20,3.2787
2018-09-21,4.7619
2018-09-24,10.6061
2018-09-25,-2.7397
2018-09-26,1.4085
2018-09-27,0.0
2018-09-28,0.0
2018-10-01,-2.2222
2018-10-02,-1.7045
2018-10-03,1.1561
2018-10-04,0.0
2018-10-05,3.4286
2018-10-08,-5.8011
2018-10-09,1.173
2018-10-10,-3.7681
2018-10-11,0.0
2018-10-12,3.9157
2018-10-15,3.7681
2018-10-16,2.5140000000000002
2018-10-17,1.3624
2018-10-18,-1.3441
2018-10-19,1.6349
2018-10-22,-0.5362
2018-10-23,-5.6604
2018-10-24,-0.5714
2018-10-25,0.5747
2018-10-26,3.7143
2018-10-29,-1.9284
2018-10-30,2.2472
2018-10-31,1.6484
2018-11-01,4.3243
2018-11-02,1.0363
2018-11-05,5.1282
2018-11-06,-0.9756
2018-11-07,0.4926
2018-11-08,2.9412000000000003
2018-11-09,-2.6189999999999998
2018-11-12,-2.934
2018-11-13,0.1259
2018-11-14,0.6289
2018-11-15,-1.75
2018-11-16,-2.2901
2018-11-19,-0.5208
2018-11-20,-2.6178
2018-11-21,4.8387
2018-11-23,-1.2821
2018-11-26,5.1948
2018-11-27,-1.2346
2018-11-28,-0.5
2018-11-29,6.5327
2018-11-30,-5.1887
2018-12-03,-3.7313
2018-12-04,-3.6176
2018-12-06,-5.63
2018-12-07,0.8523
2018-12-10,1.6901000000000002
2018-12-11,3.3241
2018-12-12,1.8767
2018-12-13,-0.5263
2018-12-14,-1.8519
2018-12-17,-10.7817
2018-12-18,1.8127
2018-12-19,-15.727
2018-12-20,-16.5493
2018-12-21,1.2658
2018-12-24,-4.1667
2018-12-26,-7.8261
2018-12-27,24.0566
2018-12-28,13.308
2018-12-31,4.3624
2019-01-02,-4.1801
2019-01-03,14.7651
2019-01-04,0.8772
2019-01-07,-4.6377
2019-01-08,10.3343
2019-01-09,0.2755
2019-01-10,-7.1429
2019-01-11,-0.2959
2019-01-14,2.0772
2019-01-15,0.8721
2019-01-16,2.3055
2019-01-17,2.2535
2019-01-18,3.3058
2019-01-22,0.5333
2019-01-23,-5.0398
2019-01-24,3.0726
2019-01-25,0.813
2019-01-28,2.4194
2019-01-29,-3.1496
2019-01-30,-6.2331
2019-01-31,1.1561
2019-02-01,-0.5714
2019-02-04,3.1609
2019-02-05,-4.7354
2019-02-06,0.2924
2019-02-07,2.0408
2019-02-08,-2.8571
2019-02-11,3.2353
2019-02-12,0.5698
2019-02-13,4.8159
2019-02-14,1.3514
2019-02-15,3.2
2019-02-19,0.7752
2019-02-20,1.2821
2019-02-21,1.0127
2019-02-22,0.0
2019-02-25,0.5013
2019-02-26,-1.7456
2019-02-27,4.8223
2019-02-28,2.1792
2019-03-01,3.5545
2019-03-04,8.6957
2019-03-05,10.526299999999999
2019-03-06,11.2381
2019-03-07,-0.0856
2019-03-08,1.114
2019-03-11,5.0847
2019-03-12,7.5806000000000004
2019-03-13,3.8981
2019-03-14,-6.3492
2019-03-15,1.5408
2019-03-18,-1.214
2019-03-19,0.3072
2019-03-20,-5.0536
2019-03-21,-18.871
2019-03-22,9.5427
2019-03-25,9.2559
2019-03-26,1.8272
2019-03-27,-9.6248
2019-03-28,3.9711
2019-03-29,-9.7222
2019-04-01,-3.0769
2019-04-02,8.9286
2019-04-03,-2.3679
2019-04-04,6.7164
2019-04-05,-2.0979
2019-04-08,3.2143
2019-04-09,2.7682
2019-04-10,3.7037
2019-04-11,-1.1364
2019-04-12,-1.4778
2019-04-15,-8.1667
2019-04-16,5.9891
2019-04-17,0.0
2019-04-18,1.7123
2019-04-22,0.8418
2019-04-23,-0.1669
2019-04-24,2.1739
2019-04-25,-0.6547
2019-04-26,-0.1647
2019-04-29,-2.1452
2019-04-30,2.5295
2019-05-01,-4.4408
2019-05-02,2.0654
2019-05-03,2.3609
2019-05-06,-0.659
2019-05-07,-1.1609
2019-05-08,1.6779
2019-05-09,2.3102
2019-05-10,6.6129
2019-05-13,-7.2617
2019-05-14,-0.9788
2019-05-15,-0.9885
2019-05-16,-1.8303
2019-05-17,1.5253999999999999
2019-05-20,1.1686
2019-05-21,1.4851
2019-05-22,0.1626
2019-05-23,0.8117
2019-05-24,4.1868
2019-05-28,5.4096
2019-05-29,9.6774
2019-05-30,-1.6042999999999998
2019-05-31,-3.5326
2019-06-03,-5.6338
2019-06-04,2.6866
2019-06-05,4.6512
2019-06-06,1.25
2019-06-07,2.0576
2019-06-10,6.3172
2019-06-11,-2.0228
2019-06-12,1.9355
2019-06-13,1.0127
2019-06-14,-2.005
2019-06-17,3.3247999999999998
2019-06-18,-0.8663
2019-06-19,-0.2497
2019-06-20,-2.7534
2019-06-21,-2.9600999999999997
2019-06-24,2.2546
2019-06-25,-1.297
2019-06-26,-0.2628
2019-06-27,-1.8445
2019-06-28,0.2685
2019-07-01,6.6934000000000005
2019-07-02,-0.8783
2019-07-03,-0.3797
2019-07-05,-2.2872
2019-07-08,-7.1521
2019-07-09,-2.6611000000000002
2019-07-10,4.0288
2019-07-11,-8.7137
2019-07-12,-2.4242
2019-07-15,1.087
2019-07-16,-2.765
2019-07-17,-7.267
2019-07-18,6.644
2019-07-19,0.639
2019-07-22,-1.5873
2019-07-23,26.7742
2019-07-24,-17.3028
2019-07-25,-12.9231
2019-07-26,-3.5336
2019-07-29,1.8315000000000001
2019-07-30,-0.8993
2019-07-31,-0.363
2019-08-01,-6.3751999999999995
2019-08-02,-1.3618999999999999
2019-08-05,-4.3393
2019-08-06,2.8866
2019-08-07,-0.4008
2019-08-08,1.2072
2019-08-09,0.7952
2019-08-12,2.7613
2019-08-13,-1.1516
2019-08-14,-3.4951
2019-08-15,0.4024
2019-08-16,-2.2044
2019-08-19,4.0984
2019-08-20,7.6772
2019-08-21,0.5484
2019-08-22,-0.1818
2019-08-23,-5.6466
2019-08-26,3.4749
2019-08-27,-5.0373
2019-08-28,-1.1788
2019-08-29,2.5845000000000002
2019-08-30,0.3876
2019-09-03,-2.5097
2019-09-04,-0.7921
2019-09-05,2.3952
2019-09-06,1.1696
2019-09-09,-6.9364
2019-09-10,4.5549
2019-09-11,3.9604
2019-09-12,-0.1905
2019-09-13,-0.3817
2019-09-16,0.5747
2019-09-17,4.5714
2019-09-18,4.0073
2019-09-19,-1.0508
2019-09-20,0.531
2019-09-23,-1.9365999999999999
2019-09-24,-5.5655
2019-09-25,1.7109999999999999
2019-09-26,-7.1028
2019-09-27,-2.0121
2019-09-30,1.6427
2019-10-01,-4.6465
2019-10-02,2.9661
2019-10-03,2.6749
2019-10-04,-0.4008
2019-10-07,-2.4145
2019-10-08,-3.5052
2019-10-09,-2.3504
2019-10-10,0.8753
2019-10-11,3.9046
2019-10-14,-1.4614
2019-10-15,2.5423999999999998
2019-10-16,5.1653
2019-10-17,-0.7859
2019-10-18,0.7921
2019-10-21,1.3752
2019-10-22,-0.7752
2019-10-23,1.5625
2019-10-24,-1.3462
2019-10-25,4.2885
2019-10-28,-0.7477
2019-10-29,-2.0716
2019-10-30,1.3462
2019-10-31,-0.5693
2019-11-01,4.1985
2019-11-04,-1.4652
2019-11-05,0.0
2019-11-06,0.7435
2019-11-07,-1.2915
2019-11-08,-1.8692
2019-11-11,0.381
2019-11-12,0.3795
2019-11-13,-0.7561
2019-11-14,-4.1905
2019-11-15,-0.1988
2019-11-18,1.5936
2019-11-19,7.6471
2019-11-20,0.0
2019-11-21,-0.1821
2019-11-22,-2.0073
2019-11-25,0.5587
2019-11-26,-1.4815
2019-11-27,2.4436
2019-11-29,-1.8349
2019-12-02,-2.4299
2019-12-03,1.5326
2019-12-04,0.3774
2019-12-05,-0.3759
2019-12-06,-0.566
2019-12-09,0.3795
2019-12-10,1.5123
2019-12-11,-0.9311
2019-12-12,0.188
2019-12-13,-0.5629
2019-12-16,0.0
2019-12-17,0.3774
2019-12-18,2.6316
2019-12-19,1.6484
2019-12-20,-0.9009
2019-12-23,0.3636
2019-12-24,0.3623
2019-12-26,-0.722
2019-12-27,-6.0
2019-12-30,-2.3211
2019-12-31,-1.7822
