ticker,CLSD US Equity
2016-10-20,-3.4175
2016-10-21,-3.1795
2016-10-24,4.4492
2016-10-25,0.1521
2016-10-26,-1.5695999999999999
2016-10-27,-0.1029
2016-10-28,2.6262
2016-10-31,8.5299
2016-11-01,-16.0888
2016-11-02,-20.2204
2016-11-03,2.2099
2016-11-04,8.7838
2016-11-07,2.3602
2016-11-08,1.3956
2016-11-09,5.9844
2016-11-10,7.7357
2016-11-11,3.9308
2016-11-14,5.8497
2016-11-15,-0.7146
2016-11-16,-0.8157
2016-11-17,6.1925
2016-11-18,5.0114
2016-11-21,-0.4338
2016-11-22,-2.4401
2016-11-23,-2.9924
2016-11-25,-1.3812
2016-11-28,1.8674
2016-11-29,-15.1696
2016-11-30,-20.9076
2016-12-01,4.918
2016-12-02,1.6926999999999999
2016-12-05,-5.0576
2016-12-06,2.3601
2016-12-07,-4.9407
2016-12-08,-20.097
2016-12-09,-21.9428
2016-12-12,-3.5556
2016-12-13,-2.0737
2016-12-14,0.9412
2016-12-15,3.7296
2016-12-16,1.9101
2016-12-19,2.0948
2016-12-20,-2.9158
2016-12-21,0.2225
2016-12-22,0.8879
2016-12-23,-0.44
2016-12-27,-0.5525
2016-12-28,0.0
2016-12-29,-0.1111
2016-12-30,-0.5562
2017-01-03,4.8098
2017-01-04,5.3362
2017-01-05,2.1277
2017-01-06,0.7937
2017-01-09,-7.9724
2017-01-10,3.3155
2017-01-11,-2.588
2017-01-12,-2.5505
2017-01-13,0.8724
2017-01-17,-4.7568
2017-01-18,-2.4972
2017-01-19,-4.3073
2017-01-20,-6.4477
2017-01-23,-2.6008
2017-01-24,5.8745
2017-01-25,5.0441
2017-01-26,-2.8811999999999998
2017-01-27,-2.7194000000000003
2017-01-30,-7.878
2017-01-31,2.7586
2017-02-01,0.2685
2017-02-02,-1.2048
2017-02-03,3.523
2017-02-06,-5.1047
2017-02-07,-2.069
2017-02-08,1.5493000000000001
2017-02-09,4.7157
2017-02-10,2.1192
2017-02-13,-2.2049
2017-02-14,0.5305
2017-02-15,1.1873
2017-02-16,-0.3911
2017-02-17,0.3927
2017-02-21,-0.3911
2017-02-22,-5.8901
2017-02-23,-4.0334
2017-02-24,16.8116
2017-02-27,7.196
2017-02-28,-9.1435
2017-03-01,7.6433
2017-03-02,0.9467
2017-03-03,-0.7034
2017-03-06,-8.9728
2017-03-07,-7.6524
2017-03-08,1.9663
2017-03-09,0.4132
2017-03-10,0.823
2017-03-13,-0.5442
2017-03-14,-12.7223
2017-03-15,3.2915
2017-03-16,11.3809
2017-03-17,-5.5858
2017-03-20,-0.2886
2017-03-21,1.3025
2017-03-22,-0.1429
2017-03-23,1.8598
2017-03-24,-0.8427
2017-03-27,3.966
2017-03-28,2.9973
2017-03-29,4.3651
2017-03-30,-3.0418
2017-03-31,3.7908
2017-04-03,-5.2897
2017-04-04,2.7926
2017-04-05,-0.3881
2017-04-06,1.6883
2017-04-07,2.2989
2017-04-10,-4.3695
2017-04-11,-0.1305
2017-04-12,-0.7843
2017-04-13,1.581
2017-04-17,-2.8534
2017-04-18,-0.6676
2017-04-19,-0.1344
2017-04-20,0.8075
2017-04-21,-0.8011
2017-04-24,1.6151
2017-04-25,1.3245
2017-04-26,4.183
2017-04-27,-1.7566000000000002
2017-04-28,1.6602999999999999
2017-05-01,2.5126
2017-05-02,3.9215999999999998
2017-05-03,-3.4198
2017-05-04,-0.9768
2017-05-05,-2.5894
2017-05-08,0.5063
2017-05-09,-0.8816
2017-05-10,4.0661
2017-05-11,5.4945
2017-05-12,3.9352
2017-05-15,-2.5612
2017-05-16,-0.6857
2017-05-17,-2.9919000000000002
2017-05-18,0.4745
2017-05-19,-5.1948
2017-05-22,-6.9738
2017-05-23,-1.6064
2017-05-24,2.585
2017-05-25,-0.5305
2017-05-26,-3.3333
2017-05-30,-2.7586
2017-05-31,-2.4112999999999998
2017-06-01,4.0698
2017-06-02,2.933
2017-06-05,0.4071
2017-06-06,-0.1351
2017-06-07,-0.6766
2017-06-08,8.7193
2017-06-09,-4.1353
2017-06-12,-0.5229
2017-06-13,3.6794000000000002
2017-06-14,2.9151
2017-06-15,-4.5567
2017-06-16,0.9032
2017-06-19,5.1151
2017-06-20,6.8126999999999995
2017-06-21,-1.9362
2017-06-22,2.3229
2017-06-23,9.9886
2017-06-26,2.064
2017-06-27,-6.3701
2017-06-28,4.1037
2017-06-29,-2.9046
2017-06-30,-2.6709
2017-07-03,3.1833
2017-07-05,3.0851
2017-07-06,-2.9928
2017-07-07,1.1702
2017-07-10,-2.5237
2017-07-11,1.5102
2017-07-12,4.3571
2017-07-13,-0.9165
2017-07-14,-2.1583
2017-07-17,1.0504
2017-07-18,1.4553
2017-07-19,0.7172
2017-07-20,-0.1017
2017-07-21,1.1202
2017-07-24,-6.9486
2017-07-25,0.6494
2017-07-26,-1.3978
2017-07-27,-2.2901
2017-07-28,-1.8973
2017-07-31,-1.9340000000000002
2017-08-01,-1.9722
2017-08-02,-2.6036
2017-08-03,-0.9721
2017-08-04,-0.2454
2017-08-07,-1.599
2017-08-08,-0.5
2017-08-09,-10.4271
2017-08-10,-3.8569
2017-08-11,2.6988
2017-08-14,0.8523
2017-08-15,-2.6761
2017-08-16,2.4602
2017-08-17,-0.7062
2017-08-18,-1.138
2017-08-21,-3.1655
2017-08-22,3.2689
2017-08-23,0.2878
2017-08-24,0.1435
2017-08-25,-2.8653
2017-08-28,2.5074
2017-08-29,-1.295
2017-08-30,0.5831
2017-08-31,1.3043
2017-09-01,3.0043
2017-09-05,1.3889
2017-09-06,2.4657999999999998
2017-09-07,1.2032
2017-09-08,1.321
2017-09-11,5.2151
2017-09-12,-5.0805
2017-09-13,-1.6971
2017-09-14,0.1328
2017-09-15,0.7958
2017-09-18,0.0
2017-09-19,-0.5263
2017-09-20,2.3810000000000002
2017-09-21,5.2972
2017-09-22,1.8405
2017-09-25,0.0
2017-09-26,-4.6988
2017-09-27,8.091
2017-09-28,-0.5848
2017-09-29,2.8235
2017-10-02,4.3478
2017-10-03,-3.3991
2017-10-04,-4.8808
2017-10-05,1.1933
2017-10-06,-1.533
2017-10-09,-6.7066
2017-10-10,-0.7702
2017-10-11,-1.423
2017-10-12,-0.7874
2017-10-13,2.3810000000000002
2017-10-16,0.3876
2017-10-17,0.5148
2017-10-18,0.8963
2017-10-19,0.1269
2017-10-20,0.1267
2017-10-23,1.2658
2017-10-24,-3.625
2017-10-25,-2.594
2017-10-26,-4.1278
2017-10-27,-1.1111
2017-10-30,-1.4045
2017-10-31,1.4245
2017-11-01,-1.5449000000000002
2017-11-02,-1.5692
2017-11-03,0.7246
2017-11-06,1.8705
2017-11-07,5.791
2017-11-08,-1.4686
2017-11-09,-0.542
2017-11-10,-0.545
2017-11-13,1.0959
2017-11-14,-4.4715
2017-11-15,-1.5603
2017-11-16,0.2882
2017-11-17,1.8678
2017-11-20,-1.2694
2017-11-21,0.1429
2017-11-22,2.2824999999999998
2017-11-24,1.2551999999999999
2017-11-27,-1.3774
2017-11-28,2.095
2017-11-29,-3.0096
2017-11-30,0.4231
2017-12-01,-1.6854
2017-12-04,-2.1429
2017-12-05,-9.854
2017-12-06,-3.3198
2017-12-07,3.8526
2017-12-08,-5.0
2017-12-11,19.6944
2017-12-12,-5.1064
2017-12-13,-4.3347999999999995
2017-12-14,-7.1875
2017-12-15,0.5051
2017-12-18,1.5074999999999998
2017-12-19,-4.6205
2017-12-20,5.1903
2017-12-21,7.7303
2017-12-22,-3.2061
2017-12-26,3.7855
2017-12-27,4.2553
2017-12-28,1.895
2017-12-29,0.1431
2018-01-02,2.7143
2018-01-03,-1.5299
2018-01-04,1.9774
2018-01-05,3.8781
2018-01-08,-7.4667
2018-01-09,-4.3948
2018-01-10,-4.7476
2018-01-11,-1.5823
2018-01-12,2.09
2018-01-16,-1.7323
2018-01-17,-1.6026
2018-01-18,1.3029
2018-01-19,3.537
2018-01-22,-3.4161
2018-01-23,1.7685
2018-01-24,4.5814
2018-01-25,2.568
2018-01-26,-4.5655
2018-01-29,-0.7716
2018-01-30,-0.9331
2018-01-31,2.0408
2018-02-01,-2.6154
2018-02-02,-2.6856
2018-02-05,-6.8182
2018-02-06,-2.9617
2018-02-07,6.8223
2018-02-08,-5.5462
2018-02-09,2.669
2018-02-12,-0.3466
2018-02-13,3.8261
2018-02-14,-1.675
2018-02-15,1.0221
2018-02-16,8.6003
2018-02-20,-3.1056
2018-02-21,3.0449
2018-02-22,-1.7107
2018-02-23,-3.7975
2018-02-26,2.4671
2018-02-27,2.0867
2018-02-28,1.5723
2018-03-01,8.8235
2018-03-02,11.2376
2018-03-05,32.0972
2018-03-06,25.363
2018-03-07,10.2703
2018-03-08,-8.9636
2018-03-09,0.0
2018-03-12,-2.7692
2018-03-13,-1.6614
2018-03-14,-3.7812
2018-03-15,-1.505
2018-03-16,-0.4244
2018-03-19,1.8755
2018-03-20,-0.8368
2018-03-21,2.616
2018-03-22,-3.6184
2018-03-23,0.256
2018-03-26,-0.5957
2018-03-27,-10.8733
2018-03-28,3.17
2018-03-29,-0.0931
2018-04-02,-4.3802
2018-04-03,1.1696
2018-04-04,2.9865
2018-04-05,-3.5547
2018-04-06,1.0669
2018-04-09,0.9597
2018-04-10,2.5665
2018-04-11,-2.0389
2018-04-12,-1.4191
2018-04-13,1.4395
2018-04-16,-0.473
2018-04-17,9.6958
2018-04-18,-1.0399
2018-04-19,0.0
2018-04-20,0.0
2018-04-23,-1.8389
2018-04-24,4.1035
2018-04-25,-2.3136
2018-04-26,6.0526
2018-04-27,0.3309
2018-04-30,0.4122
2018-05-01,2.3810000000000002
2018-05-02,0.1604
2018-05-03,-2.7222
2018-05-04,0.0
2018-05-07,-2.2222
2018-05-08,-2.1886
2018-05-09,7.8313
2018-05-10,-7.7813
2018-05-11,0.8222
2018-05-14,3.5193
2018-05-15,0.3317
2018-05-16,0.5785
2018-05-17,7.1487
2018-05-18,-0.1534
2018-05-21,1.1521
2018-05-22,0.3797
2018-05-23,1.2103
2018-05-24,0.299
2018-05-25,-0.5961
2018-05-29,5.8471
2018-05-30,2.9745
2018-05-31,-32.1871
2018-06-01,-1.1156
2018-06-04,-5.7436
2018-06-05,-2.2851
2018-06-06,-0.7795
2018-06-07,5.3872
2018-06-08,5.0053
2018-06-11,-2.7382999999999997
2018-06-12,2.5026
2018-06-13,3.0519
2018-06-14,3.5538
2018-06-15,2.0019
2018-06-18,-1.028
2018-06-19,0.1889
2018-06-20,1.2253
2018-06-21,-3.9106
2018-06-22,0.3876
2018-06-25,-2.6062
2018-06-26,1.6848
2018-06-27,-0.4873
2018-06-28,5.191
2018-06-29,-0.4655
2018-07-02,0.7484
2018-07-03,2.5998
2018-07-05,-2.2624
2018-07-06,1.4815
2018-07-09,-1.2774
2018-07-10,-1.4787
2018-07-11,2.8143000000000002
2018-07-12,2.5547
2018-07-13,-8.5409
2018-07-16,3.4047
2018-07-17,-2.4459
2018-07-18,0.0
2018-07-19,-3.6644
2018-07-20,0.1001
2018-07-23,0.1
2018-07-24,-5.0949
2018-07-25,-2.3158
2018-07-26,-3.4483
2018-07-27,-4.4643
2018-07-30,2.5701
2018-07-31,1.4806
2018-08-01,-7.4074
2018-08-02,-0.9697
2018-08-03,-4.4064
2018-08-06,0.128
2018-08-07,-4.9872
2018-08-08,6.0565
2018-08-09,-4.0609
2018-08-10,0.3968
2018-08-13,-3.9526
2018-08-14,-1.2346
2018-08-15,-5.6944
2018-08-16,2.651
2018-08-17,-2.8693999999999997
2018-08-20,-2.3634
2018-08-21,2.5719
2018-08-22,0.0
2018-08-23,-3.8348
2018-08-24,3.2209
2018-08-27,-1.3373
2018-08-28,-0.6024
2018-08-29,-0.7576
2018-08-30,6.1068999999999996
2018-08-31,-2.0144
2018-09-04,0.8811
2018-09-05,-0.4367
2018-09-06,-3.2164
2018-09-07,0.3021
2018-09-10,-1.3554
2018-09-11,-4.1221
2018-09-12,-0.9554
2018-09-13,7.2347
2018-09-14,-1.3493
2018-09-17,-3.6474
2018-09-18,-0.7886
2018-09-19,2.3847
2018-09-20,1.2422
2018-09-21,-4.4479
2018-09-24,-0.8026
2018-09-25,2.2654
2018-09-26,-4.5886
2018-09-27,0.995
2018-09-28,0.9852
2018-10-01,-0.9756
2018-10-02,-5.5829
2018-10-03,6.4348
2018-10-04,-5.3922
2018-10-05,-2.9361
2018-10-08,3.2028
2018-10-09,-0.3448
2018-10-10,-4.8443000000000005
2018-10-11,1.4545
2018-10-12,-3.9427
2018-10-15,5.4104
2018-10-16,3.3628
2018-10-17,-6.8493
2018-10-18,-2.0221
2018-10-19,2.8143000000000002
2018-10-22,-3.2847
2018-10-23,0.3774
2018-10-24,-5.2632
2018-10-25,14.6825
2018-10-26,-0.519
2018-10-29,-11.4783
2018-10-30,8.2515
2018-10-31,-1.6334
2018-11-01,12.3616
2018-11-02,-8.7028
2018-11-05,-62.769800000000004
2018-11-06,7.2464
2018-11-07,-1.3514
2018-11-08,-9.8174
2018-11-09,-6.8354
2018-11-12,-6.5217
2018-11-13,-7.5581
2018-11-14,-5.6604
2018-11-15,8.0
2018-11-16,0.0
2018-11-19,8.642
2018-11-20,3.4091
2018-11-21,-1.0989
2018-11-23,2.7778
2018-11-26,-6.4865
2018-11-27,-12.1387
2018-11-28,4.6053
2018-11-29,-3.1447
2018-11-30,-4.5455
2018-12-03,3.4013999999999998
2018-12-04,-10.526299999999999
2018-12-06,3.6765
2018-12-07,-2.8369
2018-12-10,5.1095
2018-12-11,-4.8611
2018-12-12,-1.4599
2018-12-13,-3.7037
2018-12-14,-3.0769
2018-12-17,0.0
2018-12-18,3.1746
2018-12-19,-4.6154
2018-12-20,-2.4194
2018-12-21,-17.3554
2018-12-24,3.0
2018-12-26,1.9417
2018-12-27,2.8571
2018-12-28,-3.7037
2018-12-31,2.8846
2019-01-02,7.4766
2019-01-03,8.6957
2019-01-04,-0.8
2019-01-07,-4.0323
2019-01-08,0.8403
2019-01-09,-1.6667
2019-01-10,1.6949
2019-01-11,0.8333
2019-01-14,-7.438
2019-01-15,-1.7856999999999998
2019-01-16,0.9091
2019-01-17,1.8018
2019-01-18,2.6549
2019-01-22,-3.4483
2019-01-23,4.4643
2019-01-24,0.0
2019-01-25,-0.8547
2019-01-28,-3.4483
2019-01-29,-0.8929
2019-01-30,5.4054
2019-01-31,0.8547
2019-02-01,0.8475
2019-02-04,2.521
2019-02-05,1.6393
2019-02-06,2.4194
2019-02-07,-3.1496
2019-02-08,10.5691
2019-02-11,3.6765
2019-02-12,-3.5461
2019-02-13,5.8824
2019-02-14,7.6389
2019-02-15,1.9355
2019-02-19,-8.2278
2019-02-20,20.0
2019-02-21,-13.2184
2019-02-22,-1.3245
2019-02-25,3.3557
2019-02-26,-1.9481000000000002
2019-02-27,0.0
2019-02-28,-3.9735
2019-03-01,-1.3793
2019-03-04,-2.0979
2019-03-05,-0.7143
2019-03-06,-0.7194
2019-03-07,-2.8986
2019-03-08,-2.9851
2019-03-11,-1.5385
2019-03-12,9.375
2019-03-13,-2.1429
2019-03-14,-2.9196999999999997
2019-03-15,6.7669
2019-03-18,-0.7042
2019-03-19,0.7092
2019-03-20,2.8169
2019-03-21,5.4795
2019-03-22,-4.5455
2019-03-25,-6.1224
2019-03-26,-0.7246
2019-03-27,0.0
2019-03-28,0.0
2019-03-29,0.7299
2019-04-01,0.0
2019-04-02,-2.1739
2019-04-03,0.7407
2019-04-04,4.4118
2019-04-05,-1.4085
2019-04-08,-1.4285999999999999
2019-04-09,0.7246
2019-04-10,0.0
2019-04-11,-2.1583
2019-04-12,-1.4706000000000001
2019-04-15,-1.4925
2019-04-16,-3.0303
2019-04-17,-1.5625
2019-04-18,-1.5873
2019-04-22,0.8065
2019-04-23,4.0
2019-04-24,-3.0769
2019-04-25,-1.5873
2019-04-26,1.6129
2019-04-29,-0.7937
2019-04-30,-0.8
2019-05-01,0.0
2019-05-02,-4.0323
2019-05-03,2.521
2019-05-06,1.6393
2019-05-07,-1.6129
2019-05-08,-0.8197
2019-05-09,0.0
2019-05-10,-2.4793
2019-05-13,0.8475
2019-05-14,7.563
2019-05-15,-1.5625
2019-05-16,-2.3810000000000002
2019-05-17,-0.813
2019-05-20,-0.8197
2019-05-21,-0.8264
2019-05-22,0.0
2019-05-23,-2.5
2019-05-24,2.5641
2019-05-28,-3.3333
2019-05-29,-0.8621
2019-05-30,-2.6087
2019-05-31,-2.6786
2019-06-03,-0.9174
2019-06-04,4.6296
2019-06-05,-8.8496
2019-06-06,3.3981
2019-06-07,-2.3474
2019-06-10,3.8462
2019-06-11,-3.7037
2019-06-12,-2.8846
2019-06-13,4.9505
2019-06-14,-1.8868
2019-06-17,-0.9615
2019-06-18,2.4272
2019-06-19,-0.4739
2019-06-20,1.9048
2019-06-21,-3.7382999999999997
2019-06-24,0.0
2019-06-25,0.0
2019-06-26,-2.9126
2019-06-27,-1.0
2019-06-28,-1.8384
2019-07-01,7.0179
2019-07-02,7.6923
2019-07-03,0.0
2019-07-05,-4.0179
2019-07-08,1.3953
2019-07-09,0.0
2019-07-10,1.8349
2019-07-11,8.1081
2019-07-12,-1.6667
2019-07-15,0.8475
2019-07-16,0.0
2019-07-17,-3.3613
2019-07-18,2.6087
2019-07-19,-2.5423999999999998
2019-07-22,-4.3478
2019-07-23,-0.9091
2019-07-24,0.9174
2019-07-25,0.0
2019-07-26,2.7273
2019-07-29,-1.7699
2019-07-30,3.6036
2019-07-31,-1.7391
2019-08-01,-0.885
2019-08-02,-5.3571
2019-08-05,0.0
2019-08-06,-3.7736
2019-08-07,-1.9607999999999999
2019-08-08,28.0
2019-08-09,3.125
2019-08-12,-1.5152
2019-08-13,-1.5385
2019-08-14,-6.25
2019-08-15,-3.3333
2019-08-16,1.7241
2019-08-19,0.8475
2019-08-20,-1.6806999999999999
2019-08-21,7.6923
2019-08-22,-38.2063
2019-08-23,-9.4529
2019-08-26,-7.8014
2019-08-27,-9.2154
2019-08-28,4.2535
2019-08-29,-0.8453
2019-08-30,-0.8197
2019-09-03,-3.1736
2019-09-04,15.9611
2019-09-05,-4.3133
2019-09-06,3.0769
2019-09-09,0.7612
2019-09-10,8.8728
2019-09-11,11.4286
2019-09-12,-4.7619
2019-09-13,1.2821
2019-09-16,3.3291
2019-09-17,-8.0485
2019-09-18,-3.384
2019-09-19,2.3304
2019-09-20,-1.0645
2019-09-23,-3.5685000000000002
2019-09-24,-2.6836
2019-09-25,3.4833
2019-09-26,-4.6283
2019-09-27,-3.2059
2019-09-30,-4.2844
2019-10-01,-2.4603
2019-10-02,5.7771
2019-10-03,12.538499999999999
2019-10-04,2.529
2019-10-07,1.1867
2019-10-08,-1.1728
2019-10-09,-1.96
2019-10-10,-1.4008
2019-10-11,6.2069
2019-10-14,-2.3506
2019-10-15,6.3838
2019-10-16,3.763
2019-10-17,-2.5542
2019-10-18,2.3739
2019-10-21,-1.1232
2019-10-22,-2.9680999999999997
2019-10-23,18.3283
2019-10-24,-2.3298
2019-10-25,1.2962
2019-10-28,4.3118
2019-10-29,5.1438
2019-10-30,17.647100000000002
2019-10-31,5.0
2019-11-01,0.7937
2019-11-04,1.5748
2019-11-05,-1.5504
2019-11-06,-4.7244
2019-11-07,-7.438
2019-11-08,1.7856999999999998
2019-11-11,1.7544
2019-11-12,-4.3103
2019-11-13,0.0
2019-11-14,-3.6036
2019-11-15,-5.6075
2019-11-18,0.0
2019-11-19,2.9703
2019-11-20,-2.8846
2019-11-21,4.9505
2019-11-22,8.4906
2019-11-25,9.5652
2019-11-26,1.5873
2019-11-27,12.5
2019-11-29,0.0
2019-12-02,19.4444
2019-12-03,0.0
2019-12-04,-4.0698
2019-12-05,-1.8182
2019-12-06,1.2346
2019-12-09,-4.2683
2019-12-10,4.4586
2019-12-11,4.2683
2019-12-12,1.1696
2019-12-13,4.6243
2019-12-16,22.6519
2019-12-17,-2.7027
2019-12-18,9.2593
2019-12-19,4.661
2019-12-20,1.6194
2019-12-23,7.3705
2019-12-24,13.5436
2019-12-26,11.1111
2019-12-27,-7.6471
2019-12-30,-0.6369
2019-12-31,-7.0513
2020-01-02,-27.2414
2020-01-03,-8.5308
2020-01-06,23.8342
2020-01-07,4.1841
2020-01-08,-4.8193
2020-01-09,-2.1097
2020-01-10,-5.1724
2020-01-13,-4.5455
2020-01-14,14.2857
2020-01-15,0.8333
2020-01-16,2.4793
2020-01-17,14.5161
2020-01-21,0.3521
2020-01-22,-4.2105
2020-01-23,0.3663
2020-01-24,1.0949
2020-01-27,5.7762
2020-01-28,7.1672
2020-01-29,10.5096
2020-01-30,3.17
2020-01-31,5.3073
2020-02-03,-15.6499
2020-02-04,4.4025
2020-02-05,1.2048
2020-02-06,-6.8452
2020-02-07,0.3195
2020-02-10,-7.6433
2020-02-11,-3.4483
2020-02-12,4.6429
2020-02-13,-5.4608
2020-02-14,-9.0253
2020-02-18,4.7619
2020-02-19,4.9242
2020-02-20,-1.8051
2020-02-21,-2.2059
2020-02-24,-4.8872
2020-02-25,1.3834
2020-02-26,-2.1442
2020-02-27,-14.342600000000001
2020-02-28,4.186
2020-03-02,14.732099999999999
2020-03-03,-5.4475
2020-03-04,10.6996
2020-03-05,20.8178
2020-03-06,-7.0769
2020-03-09,-18.543
2020-03-10,1.626
2020-03-11,3.6
2020-03-12,-25.8687
2020-03-13,4.6875
2020-03-16,-26.3682
2020-03-17,-8.7838
2020-03-18,-1.4815
2020-03-19,4.5113
2020-03-20,-5.036
2020-03-23,3.7879
2020-03-24,9.4891
2020-03-25,14.6667
2020-03-26,7.5581
2020-03-27,-5.9459
2020-03-30,1.1494
2020-03-31,-3.4091
2020-04-01,-8.8235
2020-04-02,3.2258
2020-04-03,-1.25
2020-04-06,-0.6329
2020-04-07,2.5478
2020-04-08,6.8323
2020-04-09,1.1628
2020-04-13,2.8736
2020-04-14,17.8771
2020-04-15,14.218
2020-04-16,-10.3734
2020-04-17,0.9259
2020-04-20,-2.2936
2020-04-21,-1.8779
2020-04-22,-4.7847
2020-04-23,4.0201
2020-04-24,6.2802
2020-04-27,-1.3636
2020-04-28,-12.4424
2020-04-29,3.6842
2020-04-30,0.5076
2020-05-01,-2.5253
2020-05-04,0.5181
2020-05-05,0.0
2020-05-06,-5.6701
2020-05-07,0.0
2020-05-08,0.5464
2020-05-11,7.6087
2020-05-12,-1.0101
2020-05-13,5.6122
2020-05-14,2.8986
2020-05-15,-7.0423
2020-05-18,2.0202
2020-05-19,-7.4257
2020-05-20,1.6042999999999998
2020-05-21,-1.0526
2020-05-22,5.3191
2020-05-26,2.5253
2020-05-27,2.4631
2020-05-28,-9.1346
2020-05-29,-1.5873
2020-06-01,-0.5376
2020-06-02,2.1622
2020-06-03,1.0582
2020-06-04,16.2304
2020-06-05,-3.1532
2020-06-08,1.8605
2020-06-09,-0.4566
2020-06-10,0.4587
2020-06-11,-10.5023
2020-06-12,1.0204
2020-06-15,3.5354
2020-06-16,0.4878
2020-06-17,-2.4272
2020-06-18,-0.4975
2020-06-19,-1.0
2020-06-22,1.5152
2020-06-23,-1.4925
2020-06-24,-2.5253
2020-06-25,0.0
2020-06-26,0.0
2020-06-29,0.0
2020-06-30,-2.5907
2020-07-01,6.383
2020-07-02,-3.0
2020-07-06,-1.5464
2020-07-07,-1.0471
2020-07-08,-1.0582
2020-07-09,-5.3476
2020-07-10,-1.6949
2020-07-13,-1.1494
2020-07-14,-2.3256
2020-07-15,11.3095
2020-07-16,1.6042999999999998
2020-07-17,-0.5263
2020-07-20,2.1164
2020-07-21,-2.0725
2020-07-22,-2.6455
2020-07-23,-3.2609
2020-07-24,0.0
2020-07-27,-4.4944
2020-07-28,1.7647
2020-07-29,-2.3121
2020-07-30,-1.1834
2020-07-31,-1.7964
