ticker,IQST US Equity
2016-05-20,-0.0181
2016-05-23,-1.4314
2016-05-24,0.0
2016-05-25,-2.2059
2016-05-26,-6.7669
2016-05-27,1.6129
2016-05-31,9.5238
2016-06-01,1.4674
2016-06-02,7.1416
2016-06-03,-1.3498
2016-06-06,4.0541
2016-06-07,-10.414
2016-06-08,-0.0181
2016-06-10,-7.9474
2016-06-13,-24.3946
2016-06-14,6.25
2016-06-15,11.7647
2016-06-17,3.5088
2016-06-20,-13.5593
2016-06-21,-11.7647
2016-06-22,-19.1389
2016-06-23,-17.5885
2016-06-24,46.7278
2016-06-27,-40.9091
2016-06-28,-3.7981
2016-06-29,4.023
2016-06-30,19.1208
2016-07-01,-11.7564
2016-07-05,-10.4205
2016-07-06,-23.4184
2016-07-07,6.5956
2016-07-08,5.0
2016-07-11,45.2381
2016-07-12,-16.7623
2016-07-13,6.3516
2016-07-14,-11.1111
2016-07-15,-12.5
2016-07-18,3.8095
2016-07-19,14.6789
2016-07-20,2.0
2016-07-21,-16.3235
2016-07-22,12.478
2016-07-25,-6.25
2016-07-26,-11.1111
2016-07-27,2.5
2016-07-28,-7.3171
2016-07-29,23.0921
2016-08-02,-14.4842
2016-08-03,0.0
2016-08-04,7.5
2016-08-05,2.4709
2016-08-08,-18.2411
2016-08-09,0.2429
2016-08-10,10.765
2016-08-11,-7.5
2016-08-12,0.0
2016-08-15,0.0
2016-08-16,-2.7027
2016-08-17,-27.8472
2016-08-18,0.0
2016-08-19,-2.2618
2016-08-22,-21.2211
2016-08-23,1.375
2016-08-24,11.1591
2016-08-25,0.6656
2016-08-26,-9.8072
2016-08-29,-1.2828
2016-08-30,0.0
2016-08-31,-21.9059
2016-09-01,-4.9128
2016-09-02,-33.3333
2016-09-06,-20.0
2016-09-07,10.0
2016-09-08,13.6364
2016-09-09,-10.0
2016-09-12,-44.1667
2016-09-13,19.403
2016-09-15,66.6667
2016-09-19,-40.0
2016-09-20,-33.3333
2016-09-21,-10.0
2016-09-22,-61.1111
2016-09-23,0.0
2016-09-26,26.7857
2016-09-27,-14.0845
2016-09-28,-47.541
2016-09-29,29.6875
2016-09-30,-1.2048
2016-10-03,13.4146
2016-10-04,3.2258
2016-10-05,-11.4583
2016-10-06,12.9412
2016-10-07,41.6667
2016-10-10,-5.8824
2016-10-11,3.125
2016-10-12,-15.1515
2016-10-13,14.2857
2016-10-14,-50.0
2016-10-17,-1.5625
2016-10-18,-4.7619
2016-10-19,-6.6667
2016-10-20,-5.3571
2016-10-21,-18.8679
2016-10-24,11.6279
2016-10-25,154.1667
2016-10-26,-35.2459
2016-10-27,-1.2658
2016-10-28,-17.9487
2016-10-31,-9.375
2016-11-01,27.5862
2016-11-02,-17.5676
2016-11-03,4.918
2016-11-04,-9.375
2016-11-07,-12.069
2016-11-08,-1.9607999999999999
2016-11-09,-26.0
2016-11-10,-5.4054
2016-11-11,0.0
2016-11-14,-8.5714
2016-11-15,9.375
2016-11-16,37.1429
2016-11-17,-16.6667
2016-11-18,0.0
2016-11-21,0.0
2016-11-22,0.0
2016-11-23,7.5
2016-11-25,-6.9767
2016-11-28,7.5
2016-11-29,0.0
2016-11-30,-20.9302
2016-12-01,-5.8824
2016-12-02,-9.375
2016-12-05,3.4483
2016-12-06,-3.3333
2016-12-07,27.5862
2016-12-08,0.0
2016-12-09,-8.1081
2016-12-12,-20.5882
2016-12-13,18.5185
2016-12-14,-9.375
2016-12-15,3.4483
2016-12-16,-13.3333
2016-12-19,0.0
2016-12-20,34.6154
2016-12-21,-22.8571
2016-12-22,7.4074
2016-12-23,-17.2414
2016-12-27,20.8333
2016-12-28,0.0
2016-12-29,-17.2414
2016-12-30,8.3333
2017-01-03,0.0
2017-01-04,3.8462
2017-01-05,0.0
2017-01-06,-11.1111
2017-01-09,-8.3333
2017-01-10,0.0
2017-01-11,68.1818
2017-01-12,-27.027
2017-01-13,37.037
2017-01-17,21.6216
2017-01-18,-6.6667
2017-01-19,-19.0476
2017-01-20,2.9412000000000003
2017-01-23,8.5714
2017-01-24,0.0
2017-01-25,5.2632
2017-01-26,20.0
2017-01-27,-6.25
2017-01-30,-4.4444
2017-01-31,0.0
2017-02-01,-11.6279
2017-02-02,0.0
2017-02-03,0.0
2017-02-06,0.0
2017-02-07,-2.6316
2017-02-08,0.0
2017-02-09,2.7027
2017-02-10,5.2632
2017-02-13,0.0
2017-02-14,-20.0
2017-02-15,6.25
2017-02-16,5.8824
2017-02-17,2.7778
2017-02-21,0.0
2017-02-22,-18.9189
2017-02-23,-10.0
2017-02-24,-18.5185
2017-02-27,-13.6364
2017-02-28,15.7895
2017-03-01,-13.6364
2017-03-02,15.7895
2017-03-03,-9.0909
2017-03-06,-20.0
2017-03-07,-18.75
2017-03-08,46.1538
2017-03-09,-15.7895
2017-03-10,0.0
2017-03-13,12.5
2017-03-14,5.5556
2017-03-15,0.0
2017-03-16,-5.2632
2017-03-17,-22.2222
2017-03-20,35.7143
2017-03-21,-26.3158
2017-03-22,14.2857
2017-03-23,-12.5
2017-03-24,14.2857
2017-03-27,12.5
2017-03-28,-11.1111
2017-03-29,18.75
2017-03-30,0.0
2017-03-31,10.526299999999999
2017-04-03,0.0
2017-04-04,4.7619
2017-04-05,4.5455
2017-04-06,-17.3913
2017-04-07,0.0
2017-04-10,-5.2632
2017-04-11,5.5556
2017-04-12,10.526299999999999
2017-04-13,4.7619
2017-04-17,-13.6364
2017-04-18,-5.2632
2017-04-19,0.0
2017-04-20,-11.1111
2017-04-21,-12.5
2017-04-24,0.0
2017-04-25,14.2857
2017-04-26,-12.5
2017-04-27,0.0
2017-04-28,0.0
2017-05-01,-7.1429
2017-05-02,7.6923
2017-05-03,0.0
2017-05-04,-7.1429
2017-05-05,-15.3846
2017-05-08,18.1818
2017-05-09,-15.3846
2017-05-10,18.1818
2017-05-11,-15.3846
2017-05-12,-9.0909
2017-05-15,60.0
2017-05-16,-18.75
2017-05-17,0.0
2017-05-18,23.0769
2017-05-19,-12.5
2017-05-22,-7.1429
2017-05-23,0.0
2017-05-24,7.6923
2017-05-25,0.0
2017-05-26,28.5714
2017-05-30,-22.2222
2017-05-31,14.2857
2017-06-01,-12.5
2017-06-02,0.0
2017-06-05,-7.1429
2017-06-06,-1.5385
2017-06-07,0.0
2017-06-08,0.0
2017-06-09,12.5
2017-06-12,-11.1111
2017-06-13,12.5
2017-06-14,-11.1111
2017-06-15,37.5
2017-06-16,-10.0
2017-06-19,-9.0909
2017-06-20,0.0
2017-06-21,0.0
2017-06-22,-11.1111
2017-06-23,0.0
2017-06-26,-12.5
2017-06-27,0.0
2017-06-28,0.0
2017-06-29,0.0
2017-06-30,0.0
2017-07-03,14.2857
2017-07-05,-12.5
2017-07-06,0.0
2017-07-07,0.0
2017-07-10,28.5714
2017-07-11,0.0
2017-07-12,-11.1111
2017-07-13,-12.5
2017-07-14,14.2857
2017-07-17,-25.0
2017-07-18,16.6667
2017-07-19,28.5714
2017-07-20,-22.2222
2017-07-21,14.2857
2017-07-24,12.5
2017-07-25,-12.2222
2017-07-26,1.2658
2017-07-27,25.0
2017-07-28,-10.0
2017-07-31,-11.1111
2017-08-01,-12.5
2017-08-02,14.2857
2017-08-03,0.0
2017-08-04,0.0
2017-08-07,0.0
2017-08-08,0.0
2017-08-09,-12.5
2017-08-10,0.0
2017-08-11,14.2857
2017-08-14,0.0
2017-08-15,-12.5
2017-08-16,-14.2857
2017-08-17,0.0
2017-08-18,-16.6667
2017-08-21,0.0
2017-08-22,0.0
2017-08-23,20.0
2017-08-24,0.0
2017-08-25,-8.3333
2017-08-28,9.0909
2017-08-29,-16.6667
2017-08-30,0.0
2017-08-31,0.0
2017-09-01,0.0
2017-09-05,0.0
2017-09-06,0.0
2017-09-07,-20.0
2017-09-08,25.0
2017-09-11,18.0
2017-09-12,18.6441
2017-09-13,0.0
2017-09-14,0.0
2017-09-15,-14.2857
2017-09-18,-16.6667
2017-09-19,0.0
2017-09-20,-20.0
2017-09-21,0.0
2017-09-22,0.0
2017-09-25,25.0
2017-09-26,0.0
2017-09-27,0.0
2017-09-28,0.0
2017-09-29,20.0
2017-10-02,-16.6667
2017-10-03,0.0
2017-10-04,0.0
2017-10-05,-20.0
2017-10-06,0.0
2017-10-09,0.0
2017-10-10,0.0
2017-10-11,0.0
2017-10-13,0.0
2017-10-16,0.0
2017-10-17,25.0
2017-10-18,-20.0
2017-10-19,25.0
2017-10-20,-20.0
2017-10-23,0.0
2017-10-24,0.0
2017-10-25,-25.0
2017-10-26,33.3333
2017-10-27,-12.5
2017-10-30,-14.2857
2017-10-31,66.6667
2017-11-01,0.0
2017-11-02,0.0
2017-11-03,0.0
2017-11-06,0.0
2017-11-07,0.0
2017-11-08,0.0
2017-11-09,0.0
2017-11-10,-20.0
2017-11-13,25.0
2017-11-14,-20.0
2017-11-15,0.0
2017-11-16,0.0
2017-11-17,-25.0
2017-11-20,0.0
2017-11-21,33.3333
2017-11-22,0.0
2017-11-27,-26.0
2017-11-28,1.3514
2017-11-29,-33.3333
2017-11-30,0.0
2017-12-01,50.0
2017-12-04,-33.3333
2017-12-05,50.0
2017-12-06,-33.3333
2017-12-07,-1.5
2017-12-08,1.5228000000000002
2017-12-11,50.0
2017-12-12,-34.0
2017-12-13,1.0101
2017-12-14,0.0
2017-12-15,0.0
2017-12-18,0.0
2017-12-19,50.0
2017-12-20,-33.3333
2017-12-21,0.0
2017-12-22,0.0
2017-12-26,0.0
2017-12-27,0.0
2017-12-28,0.0
2017-12-29,0.0
2018-01-02,50.0
2018-01-03,66.6667
2018-01-04,-40.0
2018-01-05,33.3333
2018-01-08,0.0
2018-01-09,0.0
2018-01-10,25.0
2018-01-11,-20.0
2018-01-12,25.0
2018-01-16,0.0
2018-01-17,0.0
2018-01-18,-10.0
2018-01-19,11.1111
2018-01-22,0.0
2018-01-23,0.0
2018-01-24,-20.0
2018-01-25,0.0
2018-01-26,25.0
2018-01-29,0.0
2018-01-30,0.0
2018-02-01,-20.0
2018-02-02,0.0
2018-02-05,0.0
2018-02-06,-25.0
2018-02-07,-22.3333
2018-02-08,-14.1631
2018-02-09,50.0
2018-02-12,0.0
2018-02-14,0.0
2018-02-15,-33.3333
2018-02-16,0.0
2018-02-21,0.0
2018-02-22,0.0
2018-02-23,0.0
2018-02-26,0.0
2018-02-27,0.0
2018-02-28,50.0
2018-03-01,-33.3333
2018-03-02,0.0
2018-03-05,50.0
2018-03-06,-16.6667
2018-03-07,-20.0
2018-03-08,50.0
2018-03-09,0.0
2018-03-12,-33.3333
2018-03-13,0.0
2018-03-14,0.0
2018-03-15,0.0
2018-03-16,0.0
2018-03-19,0.0
2018-03-20,0.0
2018-03-21,0.0
2018-03-26,0.0
2018-03-27,-50.0
2018-03-28,100.0
2018-03-29,0.0
2018-04-02,0.0
2018-04-03,-50.0
2018-04-04,100.0
2018-04-05,0.0
2018-04-06,-50.0
2018-04-09,50.0
2018-04-10,33.3333
2018-04-11,-50.0
2018-04-12,0.0
2018-04-16,0.0
2018-04-17,0.0
2018-04-18,0.0
2018-04-19,0.0
2018-04-20,0.0
2018-04-23,0.0
2018-04-24,0.0
2018-04-25,0.0
2018-04-26,0.0
2018-04-27,0.0
2018-05-01,0.0
2018-05-03,0.0
2018-05-07,0.0
2018-05-08,0.0
2018-05-09,-86.9465
2018-05-10,71.0
2018-05-11,-1.1696
2018-05-14,-38.4615
2018-05-15,0.0
2018-05-16,111.5385
2018-05-22,-18.1818
2018-05-23,22.2222
2018-05-24,-36.3636
2018-05-31,100.0
2018-06-05,-42.8571
2018-06-06,50.0
2018-06-25,-16.6667
2018-06-26,-20.0
2018-06-29,525.0
2018-07-02,61.2
2018-07-03,-18.1141
2018-07-05,11.5152
2018-07-06,-7.6087
2018-07-09,-23.2353
2018-07-10,8.8123
2018-07-11,5.6338
2018-07-12,9.6667
2018-07-13,6.383
2018-07-16,8.5714
2018-07-17,5.0
2018-07-18,0.0
2018-07-19,-17.2932
2018-07-20,21.2121
2018-07-23,20.0
2018-07-24,-23.9583
2018-07-25,0.0
2018-07-26,16.4384
2018-07-30,-19.0588
2018-08-03,-19.4767
2018-08-06,2.3646
2018-08-07,0.0
2018-08-08,42.1266
2018-08-09,-25.5583
2018-08-10,29.6667
2018-08-13,-45.5013
2018-08-14,82.5472
2018-08-15,-16.0207
2018-08-16,-23.0769
2018-08-20,0.0
2018-08-21,34.0
2018-08-23,0.0
2018-08-27,-42.6866
2018-08-29,30.2083
2018-09-04,0.0
2018-09-06,35.6
2018-09-07,-0.295
2018-09-11,-11.2426
2018-09-12,0.0
2018-09-13,11.6667
2018-09-14,3.8806000000000003
2018-09-19,-3.7356
2018-09-28,-10.4478
2018-10-08,0.0
2018-10-15,-19.6667
2018-10-18,-0.4149
2018-10-19,-20.4167
2018-10-22,-0.5236
2018-10-23,0.0
2018-10-24,-21.0526
2018-10-25,0.0
2018-10-26,26.0
2018-10-30,0.0
2018-11-01,-4.7619
2018-11-02,0.0
2018-11-05,-44.4444
2018-11-07,0.0
2018-11-13,25.0
2018-11-14,0.0
2018-11-15,44.0
2018-11-16,-0.5556
2018-11-19,-16.2011
2018-11-21,40.0
2018-11-26,-7.1429
2018-11-30,-20.5128
2018-12-04,-12.9032
2018-12-10,85.1852
2018-12-11,30.0
2018-12-12,6.1538
2018-12-13,-70.7246
2018-12-14,18.8119
2018-12-17,183.3333
2018-12-19,-12.0588
2018-12-20,-53.1773
2018-12-21,150.0
2018-12-26,0.0
2018-12-27,-28.5714
2018-12-28,40.0
2018-12-31,0.0
2019-01-02,0.0
2019-01-03,0.0
2019-01-07,-42.8571
2019-01-15,25.0
2019-01-25,-40.0
2019-01-29,0.6667
2019-01-31,0.0
2019-02-05,-0.6623
2019-02-08,0.6667
2019-02-11,-17.2185
2019-02-12,10.4
2019-02-13,-9.4203
2019-02-14,18.4
2019-02-19,-15.5405
2019-02-20,90.4
2019-03-13,0.8403
2019-03-18,-54.1667
2019-03-29,117.2727
2019-04-12,0.0
2019-05-31,2.0921
2019-06-07,0.0
2019-06-10,0.0
2019-08-06,-46.3115
2019-08-30,-19.084
2019-09-12,0.0
2019-09-16,4.717
2019-09-17,0.0
2019-09-18,17.1171
2019-09-23,-15.3846
2019-09-25,77.2727
2019-09-26,2.5641
2019-10-07,-42.5
2019-10-21,-13.0435
2019-10-31,10.0
2019-12-02,-86.3636
2019-12-03,0.0
2019-12-04,0.0
2019-12-05,0.0
2019-12-06,-40.0667
2019-12-09,44.6051
2019-12-10,-23.0769
2019-12-11,-30.0
2019-12-12,-28.5714
2019-12-13,22.0
2019-12-16,0.0
2019-12-17,0.0
2019-12-18,-1.6393
2019-12-19,-16.6667
2019-12-20,0.0
2019-12-26,0.0
2019-12-27,0.0
2019-12-30,20.0
2019-12-31,-29.1667
2020-01-02,-8.2353
2020-01-03,0.0
2020-01-06,258.9744
2020-01-07,10.7143
2020-01-08,-29.6774
2020-01-09,-10.0917
2020-01-10,-5.6122
2020-01-13,-4.8649000000000004
2020-01-14,-31.8182
2020-01-15,-16.5
2020-01-16,39.7206
2020-01-17,85.7143
2020-01-21,-42.3077
2020-01-22,67.2
2020-01-23,-28.2297
2020-01-24,-18.8889
2020-01-27,-10.9589
2020-01-28,0.0
2020-01-29,-7.6923
2020-01-30,-31.5
2020-01-31,58.1509
2020-02-03,21.5385
2020-02-04,-17.5949
2020-02-05,12.1352
2020-02-06,23.2877
2020-02-07,18.0556
2020-02-10,-1.1764999999999999
2020-02-11,-14.2857
2020-02-12,-11.1111
2020-02-13,-20.0
2020-02-14,17.0312
2020-02-18,-19.8932
2020-02-19,33.3333
2020-02-20,75.0
2020-02-21,28.3571
2020-02-24,83.6394
2020-02-25,24.2424
2020-02-26,-43.9024
2020-02-27,-37.7391
2020-02-28,11.7318
2020-03-02,0.0
2020-03-03,-6.25
2020-03-04,0.0
2020-03-05,80.0
2020-03-06,-40.0
2020-03-09,-12.963
2020-03-10,-9.9291
2020-03-11,-29.9213
2020-03-12,46.0674
2020-03-13,-34.6923
2020-03-16,-31.6843
2020-03-17,20.6897
2020-03-18,49.2857
2020-03-19,-8.3254
2020-03-20,-8.142
2020-03-23,7.9545
2020-03-24,0.0
2020-03-25,-21.1579
2020-03-26,-2.5366999999999997
2020-03-27,1.3699
2020-03-30,-16.723
2020-03-31,-2.4746
2020-04-01,3.4942
2020-04-02,36.6559
2020-04-03,-17.8588
2020-04-06,-14.0647
2020-04-07,3.3333
2020-04-08,-1.6129
2020-04-09,1.6393
2020-04-13,12.9032
2020-04-14,14.2857
2020-04-15,-6.25
2020-04-16,-9.4
2020-04-17,-2.8698
2020-04-20,-5.303
2020-04-21,-5.6
2020-04-22,-7.7966
2020-04-23,15.8088
2020-04-24,18.7302
2020-04-27,-7.754
2020-04-28,3.2609
2020-04-29,-1.7544
2020-04-30,-8.5714
2020-05-01,-5.3125
2020-05-04,-1.9802
2020-05-05,-4.0404
2020-05-06,3.8596
2020-05-07,-5.4054
2020-05-08,7.1429
2020-05-11,-1.6667
2020-05-12,-3.3898
2020-05-13,4.386
2020-05-14,5.2941
2020-05-15,1.9952
2020-05-18,-10.0156
2020-05-19,5.5652
2020-05-20,-1.9769
2020-05-21,0.3361
2020-05-22,-1.1724999999999999
2020-05-26,20.1695
2020-05-27,4.3724
2020-05-28,1.7568000000000001
2020-05-29,-7.0385
2020-06-01,2.8571
2020-06-02,16.6667
2020-06-03,25.0
2020-06-04,-15.7619
2020-06-05,1.6393
2020-06-08,9.5662
2020-06-09,21.3198
2020-06-10,-13.3054
2020-06-11,-1.0618
2020-06-12,-2.439
2020-06-15,10.0
2020-06-16,0.0
2020-06-17,-9.0909
2020-06-18,0.0
2020-06-19,9.9
2020-06-22,-11.283
2020-06-23,-10.1538
2020-06-24,-2.968
2020-06-25,-5.8824
2020-06-26,-3.6875
2020-06-29,14.4711
2020-06-30,-6.1791
2020-07-01,-5.7402
2020-07-02,0.0
2020-07-06,5.1282
2020-07-07,-8.5488
2020-07-08,6.6809
2020-07-09,-4.375
2020-07-10,-6.4052
2020-07-13,-2.2346
2020-07-14,5.7143
2020-07-15,-1.3514
2020-07-16,-1.3699
2020-07-17,2.0417
2020-07-20,13.1754
2020-07-21,-8.5989
2020-07-22,-6.5789
2020-07-23,1.6127
2020-07-24,-3.6662
2020-07-27,0.7194
2020-07-28,-5.1429
2020-07-29,14.4578
2020-07-30,2.5658
2020-07-31,-10.1988
