ticker,QRMLF US Equity
2009-07-23,16.7732
2009-07-24,0.1167
2009-07-27,18.7948
2009-07-28,-5.6612
2009-07-29,-3.2005
2009-07-30,0.8596
2009-07-31,-8.1708
2009-08-04,1.7849
2009-08-05,-7.4616
2009-08-06,-10.6595
2009-08-07,15.3038
2009-08-10,-0.5427
2009-08-11,-1.1838
2009-08-12,1.1979
2009-08-13,8.1476
2009-08-14,-1.0262
2009-08-17,8.0871
2009-08-18,24.7002
2009-08-19,18.9038
2009-08-20,9.5046
2009-08-21,3.5152
2009-08-24,3.8857
2009-08-25,-4.7017
2009-08-26,-11.8659
2009-08-27,-0.2998
2009-08-28,1.7768000000000002
2009-08-31,-1.9445999999999999
2009-09-01,-9.0062
2009-09-02,2.9922
2009-09-03,20.3601
2009-09-04,17.3677
2009-09-08,15.4142
2009-09-09,-2.2875
2009-09-10,13.2793
2009-09-11,9.9961
2009-09-14,-5.5834
2009-09-15,16.9734
2009-09-16,6.5565999999999995
2009-09-17,-7.2742
2009-09-18,11.4421
2009-09-21,-3.3247999999999998
2009-09-22,8.6567
2009-09-23,8.8269
2009-09-24,-3.5926
2009-09-25,-0.8899
2009-09-28,-4.0193
2009-09-29,17.5775
2009-09-30,8.8009
2009-10-01,0.4676
2009-10-02,-2.5017
2009-10-05,-7.1538
2009-10-06,-10.9827
2009-10-07,-7.6631
2009-10-08,6.9127
2009-10-09,-8.6707
2009-10-13,-5.353
2009-10-14,6.0399
2009-10-15,-10.869299999999999
2009-10-16,4.3415
2009-10-19,1.7677
2009-10-20,-2.7969
2009-10-21,-4.8385
2009-10-22,-9.2202
2009-10-23,-15.0101
2009-10-26,2.339
2009-10-27,0.6133
2009-10-28,-12.205
2009-10-29,19.8797
2009-10-30,-9.2932
2009-11-02,6.344
2009-11-03,23.3664
2009-11-04,14.5153
2009-11-05,-3.9336
2009-11-06,-4.8148
2009-11-09,-5.1016
2009-11-10,-4.5046
2009-11-11,5.9574
2009-11-12,4.0522
2009-11-13,1.4198
2009-11-16,6.7332
2009-11-17,7.71
2009-11-18,4.8989
2009-11-19,5.2118
2009-11-20,1.1055
2009-11-23,-2.114
2009-11-24,-4.3151
2009-11-25,-1.0764
2009-11-27,-5.712
2009-11-30,-4.0307
2009-12-01,6.3149
2009-12-02,-3.3022
2009-12-03,-5.2045
2009-12-04,-1.0914
2009-12-07,-7.4003
2009-12-08,1.7778
2009-12-09,16.0044
2009-12-10,0.7599
2009-12-11,0.1097
2009-12-14,-2.7289
2009-12-15,-8.5867
2009-12-16,13.3174
2009-12-17,-4.0741
2009-12-18,11.9691
2009-12-21,-0.1853
2009-12-22,-3.2819
2009-12-23,2.5539
2009-12-24,0.9056
2009-12-28,1.1347
2009-12-29,0.8404
2009-12-30,-0.1565
2009-12-31,9.5042
2010-01-04,5.7772
2010-01-05,-0.2049
2010-01-06,2.0528
2010-01-07,-3.7356
2010-01-08,3.5821
2010-01-11,-3.6852
2010-01-12,-8.7856
2010-01-13,3.3295
2010-01-14,1.9048
2010-01-15,-3.7382999999999997
2010-01-19,-1.3046
2010-01-20,-2.9859999999999998
2010-01-21,-0.9717
2010-01-22,-6.1393
2010-01-25,-1.4614
2010-01-26,9.1519
2010-01-27,-5.3354
2010-01-28,-0.0357
2010-01-29,-3.7223
2010-02-01,4.0889
2010-02-02,-1.5619
2010-02-03,-3.4111000000000002
2010-02-04,-6.1047
2010-02-05,-0.3744
2010-02-08,0.6088
2010-02-09,5.7321
2010-02-10,-1.2764
2010-02-11,-0.3817
2010-02-12,-1.6092
2010-02-16,9.7863
2010-02-17,-2.8132
2010-02-18,2.6870000000000003
2010-02-19,-1.5505
2010-02-22,2.1796
2010-02-23,-2.3583
2010-02-24,-3.2973
2010-02-25,3.2133
2010-02-26,3.8066
2010-03-01,-2.4643
2010-03-02,-1.533
2010-03-03,0.0
2010-03-04,0.3636
2010-03-05,1.087
2010-03-08,0.3584
2010-03-09,-0.7254
2010-03-10,-2.5789999999999997
2010-03-11,-2.2641
2010-03-12,-4.6166
2010-03-15,1.0101
2010-03-16,0.7843
2010-03-17,-1.9455
2010-03-18,-0.3968
2010-03-19,1.992
2010-03-22,10.9375
2010-03-23,2.7113
2010-03-24,-3.3253
2010-03-25,-0.3059
2010-03-26,-1.7029
2010-03-29,2.1101
2010-03-30,10.1243
2010-03-31,2.6549
2010-04-01,-1.4107
2010-04-05,3.9706
2010-04-06,7.2059
2010-04-07,8.1158
2010-04-08,9.7197
2010-04-09,-6.2013
2010-04-12,-6.504
2010-04-13,-2.9289
2010-04-14,4.5339
2010-04-15,-0.3327
2010-04-16,-9.4406
2010-04-19,-3.5329
2010-04-20,2.3239
2010-04-21,-2.9384
2010-04-22,-0.3125
2010-04-23,9.0909
2010-04-26,6.3218
2010-04-27,-6.2162
2010-04-28,-1.5652
2010-04-29,1.8829
2010-04-30,-4.5977
2010-05-03,3.9251
2010-05-04,-0.8785
2010-05-05,-5.3692
2010-05-06,-4.5228
2010-05-07,-2.8479
2010-05-10,1.0993
2010-05-11,0.8237
2010-05-12,-1.634
2010-05-13,2.99
2010-05-14,-8.3871
2010-05-17,-6.6901
2010-05-18,0.0
2010-05-19,-13.9623
2010-05-20,-12.2807
2010-05-21,6.0
2010-05-24,5.6604
2010-05-25,1.7913000000000001
2010-05-26,10.9369
2010-05-27,1.6011
2010-05-28,-4.4212
2010-06-01,-10.3761
2010-06-02,2.6516
2010-06-03,0.271
2010-06-04,-4.6777999999999995
2010-06-07,0.3704
2010-06-08,0.0548
2010-06-09,-2.8669000000000002
2010-06-10,1.0916
2010-06-11,-0.4695
2010-06-14,0.4717
2010-06-15,4.8591999999999995
2010-06-16,0.7388
2010-06-17,3.7917
2010-06-18,-1.9403000000000001
2010-06-21,0.9771
2010-06-22,-2.0325
2010-06-23,-0.6787
2010-06-24,-9.5333
2010-06-25,0.2211
2010-06-28,-1.0784
2010-06-29,1.5857
2010-06-30,-5.9695
2010-07-01,-6.1021
2010-07-02,-4.7238
2010-07-06,0.8988
2010-07-07,2.8736
2010-07-08,2.0182
2010-07-09,12.2596
2010-07-12,-0.4878
2010-07-13,11.2745
2010-07-14,1.7401
2010-07-15,-5.7372
2010-07-16,-5.3744
2010-07-19,-4.3447
2010-07-20,8.6019
2010-07-21,14.2056
2010-07-22,6.7921
2010-07-23,-0.1413
2010-07-26,7.4507
2010-07-27,2.1246
2010-07-28,-4.3488
2010-07-29,-4.2266
2010-07-30,-2.6718
2010-08-02,6.6667
2010-08-03,2.2725
2010-08-04,4.2486
2010-08-05,-2.069
2010-08-06,-0.7042
2010-08-09,6.7376000000000005
2010-08-10,-3.1292
2010-08-11,-5.7896
2010-08-12,1.5835
2010-08-13,-1.093
2010-08-16,-5.0725
2010-08-17,6.813
2010-08-18,0.0536
2010-08-19,-2.2545
2010-08-20,-2.8226
2010-08-23,-0.2937
2010-08-24,3.6225
2010-08-25,10.2557
2010-08-26,3.4987
2010-08-27,1.0943
2010-08-30,7.2555
2010-08-31,0.0
2010-09-01,-1.2941
2010-09-02,4.5888
2010-09-03,7.6923
2010-09-07,7.1429
2010-09-08,-9.3827
2010-09-09,2.8116
2010-09-10,-1.1446
2010-09-13,0.5362
2010-09-14,-2.7367
2010-09-15,-6.2339
2010-09-16,6.7251
2010-09-17,-1.0959
2010-09-20,3.8781
2010-09-21,-2.1333
2010-09-22,-2.6124
2010-09-23,9.1176
2010-09-24,15.641
2010-09-27,16.8514
2010-09-28,-5.6926
2010-09-29,-7.2837
2010-09-30,-5.816
2010-10-01,4.1475
2010-10-04,-2.2124
2010-10-05,0.3054
2010-10-06,-5.7178
2010-10-07,-5.0239
2010-10-08,20.403
2010-10-11,19.0377
2010-10-12,-6.1511
2010-10-13,-0.9363
2010-10-14,-5.6711
2010-10-15,-7.892
2010-10-18,6.4578
2010-10-19,1.7755
2010-10-20,7.8014
2010-10-21,-8.337
2010-10-22,-1.2358
2010-10-25,1.2346
2010-10-26,-1.5244
2010-10-27,-0.516
2010-10-28,-3.527
2010-10-29,-0.2151
2010-11-01,-6.0345
2010-11-02,4.1284
2010-11-03,-2.4229
2010-11-04,4.9661
2010-11-05,1.4758
2010-11-08,-2.9378
2010-11-09,-7.2052
2010-11-10,2.8235
2010-11-11,-0.6865
2010-11-12,-4.1475
2010-11-15,-6.1569
2010-11-16,3.9784
2010-11-17,5.6862
2010-11-18,4.123
2010-11-19,-0.6156
2010-11-22,8.3486
2010-11-23,-0.4184
2010-11-24,-0.7307
2010-11-26,7.8367
2010-11-29,-1.9015
2010-11-30,-5.251
2010-12-01,0.8839
2010-12-02,5.8795
2010-12-03,-0.6028
2010-12-06,0.7905
2010-12-07,-2.9436
2010-12-08,-3.4319
2010-12-09,0.8368
2010-12-10,-1.4523
2010-12-13,0.6316
2010-12-14,-0.6276
2010-12-15,-2.7368
2010-12-16,0.8658
2010-12-17,-3.0043
2010-12-20,-1.25
2010-12-21,8.6591
2010-12-22,-1.0309
2010-12-23,-0.2083
2010-12-27,2.5052
2010-12-28,15.0713
2010-12-29,-1.1117
2010-12-30,0.4083
2010-12-31,0.5169
2011-01-03,5.3378
2011-01-04,-3.1987
2011-01-05,-0.1739
2011-01-06,-10.6272
2011-01-07,11.1111
2011-01-10,0.875
2011-01-11,5.2392
2011-01-12,1.9645000000000001
2011-01-13,-5.0243
2011-01-14,-4.4369
2011-01-18,3.9286
2011-01-19,0.8591
2011-01-20,-1.7057
2011-01-21,-0.1711
2011-01-24,0.816
2011-01-25,0.2239
2011-01-26,2.5773
2011-01-27,-0.67
2011-01-28,-3.5413
2011-01-31,0.3497
2011-02-01,1.3937
2011-02-02,2.9210000000000003
2011-02-03,7.8464
2011-02-04,-1.548
2011-02-07,-1.2579
2011-02-08,1.1146
2011-02-09,-1.1024
2011-02-10,-1.1146
2011-02-11,1.9324
2011-02-14,1.3448
2011-02-15,-2.6812
2011-02-16,0.2012
2011-02-17,2.9433
2011-02-18,-5.1215
2011-02-22,-7.5286
2011-02-23,1.2389000000000001
2011-02-24,-4.1761
2011-02-25,2.3513
2011-02-28,1.9607999999999999
2011-03-01,0.5245
2011-03-02,0.8696
2011-03-03,2.069
2011-03-04,0.5068
2011-03-07,3.5294
2011-03-08,-1.1364
2011-03-09,-4.4356
2011-03-10,-4.9035
2011-03-11,-2.1355
2011-03-14,-4.9515
2011-03-15,-7.3449
2011-03-16,3.0228
2011-03-17,1.9497
2011-03-18,9.3812
2011-03-21,3.2847
2011-03-22,6.3604
2011-03-23,-0.3322
2011-03-24,-0.3313
2011-03-25,-0.7744
2011-03-28,0.7278
2011-03-29,4.2329
2011-03-30,0.321
2011-03-31,-0.48
2011-04-01,0.8039
2011-04-04,2.0554
2011-04-05,2.0492
2011-04-06,-1.9908000000000001
2011-04-07,4.6855
2011-04-08,1.9403000000000001
2011-04-11,9.226
2011-04-12,4.4236
2011-04-13,3.263
2011-04-14,6.4107
2011-04-15,-3.1375
2011-04-18,-4.1165
2011-04-19,-4.4025
2011-04-20,0.9194
2011-04-21,0.132
2011-04-25,5.4688
2011-04-26,-1.9769
2011-04-27,10.4551
2011-04-28,0.1276
2011-04-29,-1.6078000000000001
2011-05-02,-3.8484
2011-05-03,1.8252000000000002
2011-05-04,-1.5383
2011-05-05,-11.2183
2011-05-06,-0.8723
2011-05-09,12.2764
2011-05-10,3.2807
2011-05-11,-6.9397
2011-05-12,-1.0129
2011-05-13,-5.3089
2011-05-16,-8.6901
2011-05-17,6.2038
2011-05-18,0.6954
2011-05-19,9.5304
2011-05-20,0.294
2011-05-23,-1.6762000000000001
2011-05-24,-3.8875
2011-05-25,-1.2772999999999999
2011-05-26,-0.8086
2011-05-27,5.7065
2011-05-31,-0.2571
2011-06-01,-3.9948
2011-06-02,-4.8322
2011-06-03,-5.3032
2011-06-06,2.3235
2011-06-07,-1.7467000000000001
2011-06-08,-8.4444
2011-06-09,-1.6181
2011-06-10,-1.3158
2011-06-13,-11.1667
2011-06-14,5.8161000000000005
2011-06-15,-2.2518000000000002
2011-06-16,-4.7705
2011-06-17,-1.3333
2011-06-20,0.3861
2011-06-21,2.6923
2011-06-22,10.9984
2011-06-23,6.1189
2011-06-24,3.8156
2011-06-27,3.8285
2011-06-28,-5.8997
2011-06-29,3.1348
2011-06-30,5.0152
2011-07-01,-2.3155
2011-07-05,-8.4444
2011-07-06,-0.9709
2011-07-07,2.6144
2011-07-08,-2.8662
2011-07-11,-7.0492
2011-07-12,-2.8219
2011-07-13,3.539
2011-07-14,-6.2226
2011-07-15,2.6168
2011-07-18,-3.4608
2011-07-19,4.717
2011-07-20,5.5856
2011-07-21,4.9147
2011-07-22,-0.6181
2011-07-25,-4.7463
2011-07-26,5.8398
2011-07-27,-5.8422
2011-07-28,-3.9677
2011-07-29,-1.7931
2011-08-01,1.8282
2011-08-02,-5.7451
2011-08-03,-1.1429
2011-08-04,-11.368
2011-08-05,-5.4348
2011-08-08,-10.1149
2011-08-09,6.9054
2011-08-10,3.8278
2011-08-11,1.6129
2011-08-12,7.0295
2011-08-15,-1.4830999999999999
2011-08-16,-4.086
2011-08-17,3.1390000000000002
2011-08-18,-6.3043
2011-08-19,-6.0325
2011-08-22,-1.4815
2011-08-23,5.0125
2011-08-24,-2.6253
2011-08-25,-0.0031
2011-08-26,3.1894
2011-08-29,7.3634
2011-08-30,8.4071
2011-08-31,-0.8163
2011-09-01,-4.5267
2011-09-02,0.0
2011-09-06,-5.3879
2011-09-07,-0.2278
2011-09-08,-3.8813
2011-09-09,-2.8504
2011-09-12,-1.7115
2011-09-13,2.7612
2011-09-14,-0.9925
2011-09-15,-2.934
2011-09-16,-1.7631999999999999
2011-09-19,-4.1026
2011-09-20,-8.5561
2011-09-21,-6.462
2011-09-22,-17.4742
2011-09-23,-4.1667
2011-09-26,3.5573
2011-09-27,4.1985
2011-09-28,-8.0586
2011-09-29,-2.7888
2011-09-30,-8.1967
2011-10-03,-10.7143
2011-10-04,-4.0
2011-10-05,13.0208
2011-10-06,16.5899
2011-10-07,2.7668
2011-10-10,1.1538
2011-10-11,1.5209000000000001
2011-10-12,14.9813
2011-10-13,-2.2801
2011-10-14,7.3333
2011-10-17,-8.3851
2011-10-18,5.4237
2011-10-19,-8.6817
2011-10-20,-1.4085
2011-10-21,-1.7856999999999998
2011-10-24,4.7273
2011-10-25,-2.7778
2011-10-26,1.0714
2011-10-27,10.6007
2011-10-28,13.4185
2011-10-31,-6.1972
2011-11-01,-6.9069
2011-11-02,6.129
2011-11-03,-1.5198
2011-11-04,0.3086
2011-11-07,9.538499999999999
2011-11-08,7.5843
2011-11-09,-10.705
2011-11-10,0.5848
2011-11-11,3.4884
2011-11-14,-6.9382
2011-11-15,-1.5998
2011-11-16,-4.2945
2011-11-17,-8.9744
2011-11-18,0.3521
2011-11-21,-13.3333
2011-11-22,0.0
2011-11-23,1.6194
2011-11-25,7.5697
2011-11-28,2.5926
2011-11-29,-1.6313
2011-11-30,13.4023
2011-12-01,-0.6472
2011-12-02,-7.1661
2011-12-05,-3.5088
2011-12-06,-1.0909
2011-12-07,4.7794
2011-12-08,-3.8596
2011-12-09,2.1898
2011-12-12,-4.2902000000000005
2011-12-13,-6.7167
2011-12-14,-6.3953
2011-12-15,-2.9915000000000003
2011-12-16,1.3216
2011-12-19,-2.6087
2011-12-20,4.4643
2011-12-21,0.4274
2011-12-22,4.2553
2011-12-23,4.9133
2011-12-27,-5.4613
2011-12-28,-8.642
2011-12-29,1.3514
2011-12-30,-2.2222
2012-01-03,13.1818
2012-01-04,10.4418
2012-01-05,-1.8182
2012-01-06,1.4815
2012-01-09,-3.6496
2012-01-10,0.0
2012-01-11,-3.4091
2012-01-12,25.4902
2012-01-13,-7.8125
2012-01-17,4.0678
2012-01-18,8.1433
2012-01-19,-5.7229
2012-01-20,-3.5144
2012-01-23,-5.6291
2012-01-24,-4.5614
2012-01-25,6.25
2012-01-26,-3.1142
2012-01-27,6.4286
2012-01-30,3.6913
2012-01-31,3.5599
2012-02-01,2.8125
2012-02-02,6.079
2012-02-03,-4.0115
2012-02-06,-3.8806000000000003
2012-02-07,0.3106
2012-02-08,-2.7864
2012-02-09,-1.5924
2012-02-10,-3.8834999999999997
2012-02-13,1.6835
2012-02-14,-1.9868000000000001
2012-02-15,-2.3986
2012-02-16,2.8037
2012-02-17,-1.6835
2012-02-21,-1.7123
2012-02-22,2.0906
2012-02-23,0.6826
2012-02-24,-3.3898
2012-02-27,-2.1053
2012-02-28,-1.4337
2012-02-29,-1.1636
2012-03-01,-2.1339
2012-03-02,-4.1353
2012-03-05,-2.3529
2012-03-06,-2.008
2012-03-07,-0.356
2012-03-08,2.8251
2012-03-09,20.0
2012-03-12,-8.3333
2012-03-13,6.5455
2012-03-14,-4.4369
2012-03-15,0.3571
2012-03-16,0.0
2012-03-19,0.3559
2012-03-20,-2.4823
2012-03-21,0.0
2012-03-22,-6.1818
2012-03-23,0.7752
2012-03-26,-1.1538
2012-03-27,1.9455
2012-03-28,-1.5267
2012-03-29,5.0388
2012-03-30,-5.5351
2012-04-02,0.7813
2012-04-03,-2.3256
2012-04-04,-3.9683
2012-04-05,-2.0661
2012-04-09,-1.6878
2012-04-10,-4.721
2012-04-11,-3.1532
2012-04-12,3.1628
2012-04-13,1.4426999999999999
2012-04-16,-4.4444
2012-04-17,-0.9302
2012-04-18,-4.2254
2012-04-19,-0.4902
2012-04-20,2.9557
2012-04-23,-5.2632
2012-04-24,-0.4987
2012-04-25,-1.5291000000000001
2012-04-26,1.0309
2012-04-27,2.0408
2012-04-30,0.0
2012-05-01,3.0
2012-05-02,1.4563
2012-05-03,5.2632
2012-05-04,-2.2727
2012-05-07,-2.7907
2012-05-08,-9.5694
2012-05-09,0.0
2012-05-10,0.5291
2012-05-11,5.2632
2012-05-14,-0.5
2012-05-15,-7.0352
2012-05-16,1.0811
2012-05-17,-1.6042999999999998
2012-05-18,-4.3478
2012-05-21,6.25
2012-05-22,1.6042999999999998
2012-05-23,-1.5789
2012-05-24,0.5348
2012-05-25,-3.1915
2012-05-29,0.0
2012-05-30,-3.2967
2012-05-31,-2.8409
2012-06-01,-7.4854
2012-06-04,-3.9191000000000003
2012-06-05,-3.2895
2012-06-06,8.1633
2012-06-07,-5.0314
2012-06-08,1.6680000000000001
2012-06-11,-4.2462
2012-06-12,1.3605
2012-06-13,-0.6711
2012-06-14,1.3429
2012-06-15,6.0088
2012-06-18,-5.0314
2012-06-19,4.6358
2012-06-20,17.0886
2012-06-21,-1.6216
2012-06-22,-4.9451
2012-06-25,-4.6243
2012-06-26,-1.2121
2012-06-27,3.0675
2012-06-28,-8.3333
2012-06-29,7.1429
2012-07-02,0.0
2012-07-03,2.4242
2012-07-05,5.3254
2012-07-06,1.1236
2012-07-09,-6.1111
2012-07-10,-10.0592
2012-07-11,1.9737
2012-07-12,-0.6452
2012-07-13,-3.2468
2012-07-16,-2.0134
2012-07-17,-4.1096
2012-07-18,-2.8571
2012-07-19,-1.4706000000000001
2012-07-20,-3.7313
2012-07-23,-2.3256
2012-07-24,-4.7619
2012-07-25,10.8333
2012-07-26,1.5038
2012-07-27,0.0
2012-07-30,-5.9259
2012-07-31,0.7874
2012-08-01,-2.3438
2012-08-02,4.0
2012-08-03,-3.8462
2012-08-06,0.0
2012-08-07,1.6
2012-08-08,-0.7776
2012-08-09,1.5772
2012-08-10,8.5937
2012-08-13,-2.8777
2012-08-14,-3.7037
2012-08-15,0.7692
2012-08-16,-3.8167999999999997
2012-08-17,0.7937
2012-08-20,-3.9370000000000003
2012-08-21,0.8197
2012-08-22,-0.813
2012-08-23,-1.6393
2012-08-24,0.0
2012-08-27,-3.25
2012-08-28,7.6658
2012-08-29,6.4
2012-08-30,-7.5188
2012-08-31,4.878
2012-09-04,-3.876
2012-09-05,-2.4194
2012-09-06,0.0
2012-09-07,4.9587
2012-09-10,8.6614
2012-09-11,4.3478
2012-09-12,0.0
2012-09-13,2.0833
2012-09-14,4.7619
2012-09-17,11.6883
2012-09-18,-1.7442
2012-09-19,-2.3669000000000002
2012-09-20,-4.2424
2012-09-21,-5.0633
2012-09-24,-2.0
2012-09-25,-4.7619
2012-09-26,1.4285999999999999
2012-09-27,-0.7042
2012-09-28,2.1188
2012-10-01,1.3977
2012-10-02,-3.4247
2012-10-03,-3.5461
2012-10-04,2.9412000000000003
2012-10-05,0.7143
2012-10-08,0.7092
2012-10-09,-4.2254
2012-10-10,-2.2059
2012-10-11,-0.7519
2012-10-12,-3.0303
2012-10-15,-1.5625
2012-10-16,0.7937
2012-10-17,6.2992
2012-10-18,-0.7407
2012-10-19,-3.7313
2012-10-22,-2.3256
2012-10-23,-1.5873
2012-10-24,-0.8065
2012-10-25,-0.813
2012-10-26,0.8197
2012-10-31,-1.626
2012-11-01,5.7851
2012-11-02,-6.25
2012-11-05,4.1667
2012-11-06,-1.6
2012-11-07,-2.439
2012-11-08,0.0
2012-11-09,-4.1667
2012-11-12,-3.4783
2012-11-13,-7.2072
2012-11-14,-9.7087
2012-11-15,0.0
2012-11-16,4.3011
2012-11-19,4.1237
2012-11-20,1.9802
2012-11-21,0.9709
2012-11-23,7.6923
2012-11-26,-2.6786
2012-11-27,0.9174
2012-11-28,-4.5455
2012-11-29,1.9048
2012-11-30,-0.9346
2012-12-03,0.9434
2012-12-04,0.0
2012-12-05,-5.6075
2012-12-06,1.9802
2012-12-07,0.0
2012-12-10,8.7379
2012-12-11,8.9286
2012-12-12,0.0
2012-12-13,-1.6393
2012-12-14,5.8333
2012-12-17,-4.7244
2012-12-18,-6.6116
2012-12-19,-5.3097
2012-12-20,0.9346
2012-12-21,-6.4815
2012-12-24,0.0
2012-12-26,3.9604
2012-12-27,-4.7619
2012-12-28,1.0
2012-12-31,3.9604
2013-01-02,10.4762
2013-01-03,-3.4483
2013-01-04,0.8929
2013-01-07,6.1947
2013-01-08,0.0
2013-01-09,-3.3333
2013-01-10,-7.7586
2013-01-11,5.6075
2013-01-14,-2.6549
2013-01-15,2.7273
2013-01-16,-3.5398
2013-01-17,0.0
2013-01-18,2.7523
2013-01-22,-0.8929
2013-01-23,-0.9009
2013-01-24,-3.6364
2013-01-25,-2.8302
2013-01-28,-0.9709
2013-01-29,2.9412000000000003
2013-01-30,-1.9048
2013-01-31,0.0
2013-02-01,-0.9709
2013-02-04,-2.6287000000000003
2013-02-05,-0.3209
2013-02-06,0.0
2013-02-07,1.0101
2013-02-08,-4.0
2013-02-11,-1.0417
2013-02-12,-7.3684
2013-02-13,-1.1364
2013-02-14,-1.7241
2013-02-15,-3.5088
2013-02-19,-10.2879
2013-02-20,-5.4214
2013-02-21,5.4286
2013-02-22,-3.0996
2013-02-25,-2.115
2013-02-26,2.8571
2013-02-27,0.0174
2013-02-28,3.2720000000000002
2013-03-01,-2.4624
2013-03-04,-6.2554
2013-03-05,-1.4706000000000001
2013-03-06,1.4925
2013-03-07,13.0882
2013-03-08,-7.0221
2013-03-11,4.8951
2013-03-12,-3.8167
2013-03-13,-2.9631
2013-03-14,-2.1429
2013-03-15,0.7299
2013-03-18,0.0
2013-03-19,-4.3478
2013-03-20,-0.786
2013-03-21,-3.0257
2013-03-22,-1.4961
2013-03-25,-4.0767
2013-03-26,-3.0
2013-03-27,1.3746
2013-03-28,-1.6737
2013-04-01,-4.331
2013-04-02,-0.9009
2013-04-03,-7.9658999999999995
2013-04-04,-1.2224
2013-04-05,2.0
2013-04-08,-1.9607999999999999
2013-04-09,4.6375
2013-04-10,-6.6061
2013-04-11,1.2791000000000001
2013-04-12,-9.0679
2013-04-15,-4.8889
2013-04-16,-3.5923
2013-04-17,-1.1209
2013-04-18,0.4902
2013-04-19,4.7561
2013-04-22,-2.2119
2013-04-23,-3.7798
2013-04-24,2.1652
2013-04-25,1.4835
2013-04-26,-3.3413
2013-04-29,-1.2346
2013-04-30,19.375
2013-05-01,-5.7592
2013-05-02,8.8889
2013-05-03,11.1224
2013-05-06,-0.8035
2013-05-07,-0.0231
2013-05-08,-5.5556
2013-05-09,-1.9607999999999999
2013-05-10,38.0
2013-05-13,-10.1449
2013-05-14,4.3548
2013-05-15,-1.0819
2013-05-16,-10.9375
2013-05-17,5.2632
2013-05-20,9.9792
2013-05-21,0.0
2013-05-22,4.5937
2013-05-23,-4.3738
2013-05-24,0.0
2013-05-28,-4.2235
2013-05-29,-1.9181
2013-05-30,2.0968
2013-05-31,-6.2105
2013-06-03,-0.0947
2013-06-04,-3.8988
2013-06-05,-11.6009
2013-06-06,-5.7306
2013-06-07,4.8421
2013-06-10,0.4016
2013-06-11,2.2
2013-06-12,-4.1096
2013-06-13,-0.4337
2013-06-14,-1.6141
2013-06-17,-4.1667
2013-06-18,4.3478
2013-06-19,0.4167
2013-06-20,-6.639
2013-06-21,6.2222
2013-06-24,-2.1182
2013-06-25,6.8662
2013-06-26,-4.0
2013-06-27,-4.1667
2013-06-28,-1.2772000000000001
2013-07-01,5.6978
2013-07-02,-2.0833
2013-07-03,1.4628
2013-07-05,-3.5387
2013-07-08,-4.375
2013-07-09,13.6687
2013-07-10,18.0
2013-07-11,-4.428
2013-07-12,4.6331
2013-07-15,-3.3898
2013-07-16,-3.5088
2013-07-17,3.6364
2013-07-18,-1.7544
2013-07-19,-5.3571
