ticker,PEN US Equity
2016-02-05,-3.3266999999999998
2016-02-08,1.4813
2016-02-09,-1.6169
2016-02-10,0.8674
2016-02-11,-4.0054
2016-02-12,-0.3065
2016-02-16,4.5637
2016-02-17,0.6784
2016-02-18,2.8077
2016-02-19,7.7125
2016-02-22,1.8256000000000001
2016-02-23,-1.9323000000000001
2016-02-24,-5.261
2016-02-25,0.8791
2016-02-26,0.8502
2016-02-29,-1.7492
2016-03-01,-2.3810000000000002
2016-03-02,1.626
2016-03-03,-2.2702999999999998
2016-03-04,0.7965
2016-03-07,1.0536
2016-03-08,-2.7584999999999997
2016-03-09,-3.6185
2016-03-10,-2.6651
2016-03-11,1.7381
2016-03-14,8.425
2016-03-15,2.2879
2016-03-16,-5.4442
2016-03-17,0.4463
2016-03-18,4.5545
2016-03-21,-4.3561
2016-03-22,-0.0889
2016-03-23,-1.8234
2016-03-24,1.7894
2016-03-28,-1.9582000000000002
2016-03-29,2.6782
2016-03-30,0.0221
2016-03-31,1.6575
2016-04-01,1.587
2016-04-04,0.321
2016-04-05,-2.1758
2016-04-06,2.5512
2016-04-07,-0.0851
2016-04-08,-2.7027
2016-04-11,-0.4156
2016-04-12,6.5891
2016-04-13,5.2957
2016-04-14,2.818
2016-04-15,-2.1507
2016-04-18,2.3925
2016-04-19,0.209
2016-04-20,-1.0806
2016-04-21,4.2545
2016-04-22,0.9559
2016-04-25,0.346
2016-04-26,0.1633
2016-04-27,-1.4312
2016-04-28,-0.0368
2016-04-29,0.2022
2016-05-02,1.211
2016-05-03,-1.3234
2016-05-04,-0.0919
2016-05-05,0.2207
2016-05-06,0.3853
2016-05-09,-2.0654
2016-05-10,0.3546
2016-05-11,-2.7525
2016-05-12,-6.5213
2016-05-13,-0.0205
2016-05-16,0.1432
2016-05-17,-1.839
2016-05-18,-0.0833
2016-05-19,2.9792
2016-05-20,1.2948
2016-05-23,2.856
2016-05-24,0.5825
2016-05-25,1.139
2016-05-26,-2.5004999999999997
2016-05-27,4.4832
2016-05-31,-1.0868
2016-06-01,4.1864
2016-06-02,0.0727
2016-06-03,0.8721
2016-06-06,5.5115
2016-06-07,1.5876000000000001
2016-06-08,2.0837
2016-06-09,0.3621
2016-06-10,-1.3941
2016-06-13,-3.0605
2016-06-14,0.6863
2016-06-15,0.5283
2016-06-16,2.475
2016-06-17,-2.8453
2016-06-20,3.0308
2016-06-21,0.4958
2016-06-22,-0.1316
2016-06-23,-1.202
2016-06-24,-3.0833
2016-06-27,-2.5279
2016-06-28,-0.5646
2016-06-29,3.4954
2016-06-30,2.0058
2016-07-01,0.1008
2016-07-05,-0.1343
2016-07-06,0.4876
2016-07-07,0.3012
2016-07-08,0.9008
2016-07-11,0.3637
2016-07-12,-0.1482
2016-07-13,-1.7321
2016-07-14,1.343
2016-07-15,-0.5963
2016-07-18,0.5166
2016-07-19,-1.1936
2016-07-20,1.6442999999999999
2016-07-21,-1.8323
2016-07-22,1.5806
2016-07-25,1.1421999999999999
2016-07-26,0.9329
2016-07-27,5.87
2016-07-28,4.9778
2016-07-29,-0.3356
2016-08-01,0.3221
2016-08-02,-0.1751
2016-08-03,-1.7541
2016-08-04,0.4315
2016-08-05,-1.1703999999999999
2016-08-08,0.5247
2016-08-09,4.0561
2016-08-10,6.6208
2016-08-11,-0.0806
2016-08-12,-0.0538
2016-08-15,0.8075
2016-08-16,-0.494
2016-08-17,-1.1271
2016-08-18,0.6378
2016-08-19,0.0539
2016-08-22,-0.9838
2016-08-23,-0.8575
2016-08-24,-2.883
2016-08-25,0.1979
2016-08-26,1.2556
2016-08-29,-0.3065
2016-08-30,-0.573
2016-08-31,-0.8153
2016-09-01,-0.7653
2016-09-02,0.8712
2016-09-06,0.8353
2016-09-07,0.0983
2016-09-08,0.2525
2016-09-09,-4.5054
2016-09-12,3.0183
2016-09-13,-1.0809
2016-09-14,3.4508
2016-09-15,4.3363
2016-09-16,-1.7717
2016-09-19,0.5696
2016-09-20,0.0809
2016-09-21,5.6723
2016-09-22,1.224
2016-09-23,-2.6074
2016-09-26,-0.4656
2016-09-27,-0.2989
2016-09-28,-0.9514
2016-09-29,-1.3553
2016-09-30,1.3605
2016-10-03,-2.2503
2016-10-04,-0.1077
2016-10-05,0.0404
2016-10-06,-0.9834
2016-10-07,-0.4354
2016-10-10,2.4050000000000002
2016-10-11,-2.7222
2016-10-12,-1.5912
2016-10-13,-0.6551
2016-10-14,-0.4771
2016-10-17,2.3544
2016-10-18,1.2397
2016-10-19,2.0408
2016-10-20,-0.2
2016-10-21,-1.2024
2016-10-24,-0.0676
2016-10-25,-2.0974
2016-10-26,-7.6019
2016-10-27,-3.3657
2016-10-28,1.935
2016-10-31,0.1519
2016-11-01,0.3033
2016-11-02,-6.8783
2016-11-03,-4.789
2016-11-04,2.387
2016-11-07,2.1649
2016-11-08,2.8525
2016-11-09,-1.7433
2016-11-10,1.8548
2016-11-11,1.346
2016-11-14,0.0781
2016-11-15,1.0929
2016-11-16,0.6178
2016-11-17,5.2955
2016-11-18,0.8746
2016-11-21,-1.6618
2016-11-22,-2.4247
2016-11-23,1.8072
2016-11-25,1.6272
2016-11-28,-4.0029
2016-11-29,-2.1228
2016-11-30,-4.1053
2016-12-01,-4.6042
2016-12-02,-0.0847
2016-12-05,3.8983
2016-12-06,2.447
2016-12-07,3.8217
2016-12-08,1.9172
2016-12-09,-0.4515
2016-12-12,2.9478
2016-12-13,-0.514
2016-12-14,-3.1734
2016-12-15,-1.5244
2016-12-16,1.0062
2016-12-19,0.2299
2016-12-20,-2.7523
2016-12-21,-0.8648
2016-12-22,0.793
2016-12-23,1.0228
2016-12-27,-0.7788
2016-12-28,-0.471
2016-12-29,1.1041
2016-12-30,-0.468
2017-01-03,0.3918
2017-01-04,2.5761
2017-01-05,-0.0761
2017-01-06,3.4273
2017-01-09,2.7246
2017-01-10,2.2222
2017-01-11,-0.2104
2017-01-12,0.4216
2017-01-13,4.3387
2017-01-17,-0.8719
2017-01-18,0.1353
2017-01-19,-0.0676
2017-01-20,0.2705
2017-01-23,0.2697
2017-01-24,0.3362
2017-01-25,0.8043
2017-01-26,-2.1277
2017-01-27,-1.6984
2017-01-30,-2.0041
2017-01-31,0.9168
2017-02-01,-1.4675
2017-02-02,-1.1348
2017-02-03,1.8651
2017-02-06,-1.7606000000000002
2017-02-07,-0.8602
2017-02-08,1.3014999999999999
2017-02-09,2.9265
2017-02-10,-0.1387
2017-02-13,3.8889
2017-02-14,2.9412000000000003
2017-02-15,1.1688
2017-02-16,0.0
2017-02-17,1.0911
2017-02-21,0.8889
2017-02-22,-0.7552
2017-02-23,0.7609
2017-02-24,-1.3845
2017-02-27,0.1914
2017-02-28,-2.1656
2017-03-01,6.1198
2017-03-02,2.1471999999999998
2017-03-03,-0.7808
2017-03-06,-6.477
2017-03-07,-3.754
2017-03-08,2.0846999999999998
2017-03-09,3.4256
2017-03-10,2.2293
2017-03-13,0.9346
2017-03-14,-2.716
2017-03-15,0.0635
2017-03-16,-1.6487
2017-03-17,6.3185
2017-03-20,-2.4257
2017-03-21,-3.4804
2017-03-22,-0.322
2017-03-23,0.969
2017-03-24,3.7748
2017-03-27,0.7398
2017-03-28,-0.306
2017-03-29,1.5347
2017-03-30,2.2975
2017-03-31,-1.3593
2017-04-03,-0.4793
2017-04-04,-1.6255
2017-04-05,-1.4076
2017-04-06,0.6207
2017-04-07,0.802
2017-04-10,0.6732
2017-04-11,1.0942
2017-04-12,-1.8641
2017-04-13,-0.1838
2017-04-17,1.7187999999999999
2017-04-18,-1.3277
2017-04-19,3.0581
2017-04-20,0.2967
2017-04-21,0.1183
2017-04-24,0.1182
2017-04-25,2.7744999999999997
2017-04-26,0.3446
2017-04-27,-1.4883
2017-04-28,-0.6973
2017-05-01,2.048
2017-05-02,1.3188
2017-05-03,-0.283
2017-05-04,0.1703
2017-05-05,0.2833
2017-05-08,-3.1073
2017-05-09,-2.6822
2017-05-10,7.1899
2017-05-11,-0.6708
2017-05-12,-5.74
2017-05-15,1.4328
2017-05-16,-0.3531
2017-05-17,-4.2528
2017-05-18,1.0487
2017-05-19,-0.1221
2017-05-22,0.7946
2017-05-23,0.6064
2017-05-24,1.2055
2017-05-25,0.7743
2017-05-26,-0.591
2017-05-30,0.1784
2017-05-31,-1.6617
2017-06-01,2.4744
2017-06-02,1.8846
2017-06-05,-1.1561
2017-06-06,-1.345
2017-06-07,1.4226
2017-06-08,1.2858
2017-06-09,-4.2123
2017-06-12,-0.1205
2017-06-13,4.7648
2017-06-14,-2.1877
2017-06-15,0.0
2017-06-16,-0.5886
2017-06-19,2.6643
2017-06-20,0.0
2017-06-21,0.346
2017-06-22,2.6437
2017-06-23,1.2878
2017-06-26,-3.8695
2017-06-27,-2.5302
2017-06-28,4.5428
2017-06-29,-2.991
2017-06-30,2.0942
2017-07-03,-0.7977
2017-07-05,2.0678
2017-07-06,-2.7575
2017-07-07,2.9514
2017-07-10,-2.923
2017-07-11,0.7528
2017-07-12,0.3448
2017-07-13,-2.0619
2017-07-14,1.1696
2017-07-17,0.0578
2017-07-18,-0.8666
2017-07-19,0.0583
2017-07-20,-1.3978
2017-07-21,-3.1305
2017-07-24,2.9268
2017-07-25,1.3626
2017-07-26,-0.7013
2017-07-27,-1.6480000000000001
2017-07-28,1.0772
2017-07-31,-3.3156
2017-08-01,-1.041
2017-08-02,-1.4233
2017-08-03,0.565
2017-08-04,0.437
2017-08-07,3.4183
2017-08-08,1.0817
2017-08-09,4.6968
2017-08-10,-0.1136
2017-08-11,-1.4781
2017-08-14,-0.6347
2017-08-15,-0.5807
2017-08-16,0.4673
2017-08-17,-1.9186
2017-08-18,-1.4226
2017-08-21,1.0222
2017-08-22,1.1905000000000001
2017-08-23,0.5882
2017-08-24,-0.0585
2017-08-25,0.3511
2017-08-28,0.9913
2017-08-29,-0.9238
2017-08-30,-0.9324
2017-08-31,1.1764999999999999
2017-09-01,2.2093
2017-09-05,-0.4551
2017-09-06,-1.3714
2017-09-07,0.6952
2017-09-08,1.3234
2017-09-11,-0.2839
2017-09-12,1.082
2017-09-13,-0.6761
2017-09-14,-0.0567
2017-09-15,0.227
2017-09-18,0.6229
2017-09-19,0.6753
2017-09-20,0.6149
2017-09-21,-0.7778
2017-09-22,-0.4479
2017-09-25,-1.7997999999999998
2017-09-26,0.1718
2017-09-27,2.4585
2017-09-28,0.1674
2017-09-29,0.6128
2017-10-02,2.2148
2017-10-03,-0.7584
2017-10-04,1.3646
2017-10-05,0.377
2017-10-06,1.073
2017-10-09,-1.2208
2017-10-10,-1.612
2017-10-11,0.3823
2017-10-12,-0.3264
2017-10-13,0.5459
2017-10-16,0.4886
2017-10-17,1.0805
2017-10-18,1.4965
2017-10-19,0.2633
2017-10-20,0.3676
2017-10-23,-0.1047
2017-10-24,1.2048
2017-10-25,-0.4658
2017-10-26,0.988
2017-10-27,3.553
2017-10-30,-1.0443
2017-10-31,1.0553
2017-11-01,-0.8951
2017-11-02,0.3011
2017-11-03,1.3507
2017-11-06,2.5173
2017-11-07,-0.0481
2017-11-08,9.3931
2017-11-09,2.0255
2017-11-10,-8.2866
2017-11-13,2.5412
2017-11-14,-1.2391
2017-11-15,-2.6952
2017-11-16,0.0
2017-11-17,-0.1433
2017-11-20,1.913
2017-11-21,0.9385
2017-11-22,-2.185
2017-11-24,-0.2852
2017-11-27,-1.5253
2017-11-28,2.2265
2017-11-29,-0.4261
2017-11-30,0.1427
2017-12-01,0.5698
2017-12-04,-5.7129
2017-12-05,-0.3505
2017-12-06,1.1558
2017-12-07,-0.2484
2017-12-08,-1.8923999999999999
2017-12-11,0.3553
2017-12-12,-3.996
2017-12-13,1.2645
2017-12-14,-0.3642
2017-12-15,3.0809
2017-12-18,-5.0659
2017-12-19,0.7471
2017-12-20,2.5953
2017-12-21,-0.0516
2017-12-22,-1.7562
2017-12-26,1.3144
2017-12-27,0.3114
2017-12-28,-1.1381000000000001
2017-12-29,-1.5175
2018-01-02,-3.9851
2018-01-03,0.2214
2018-01-04,-6.571
2018-01-05,0.6501
2018-01-08,1.8203
2018-01-09,3.4602
2018-01-10,-1.6165
2018-01-11,4.136
2018-01-12,-0.8161
2018-01-16,-4.3335
2018-01-17,2.5803000000000003
2018-01-18,0.7267
2018-01-19,1.3873
2018-01-22,3.4483
2018-01-23,2.9101
2018-01-24,0.8226
2018-01-25,2.0908
2018-01-26,0.5495
2018-01-29,0.9439
2018-01-30,-0.2461
2018-01-31,-1.7267000000000001
2018-02-01,-1.6064
2018-02-02,-1.7856999999999998
2018-02-05,-0.987
2018-02-06,-1.2067
2018-02-07,0.5842
2018-02-08,-5.7022
2018-02-09,1.1198
2018-02-12,1.3843
2018-02-13,1.0377
2018-02-14,1.1892
2018-02-15,4.9145
2018-02-16,0.5092
2018-02-20,0.6586
2018-02-21,-0.6543
2018-02-22,0.9119
2018-02-23,2.5602
2018-02-26,1.9579
2018-02-27,0.144
2018-02-28,3.7392
2018-03-01,0.2311
2018-03-02,4.1494
2018-03-05,1.151
2018-03-06,1.488
2018-03-07,1.6385999999999998
2018-03-08,-0.0424
2018-03-09,0.7216
2018-03-12,2.0649
2018-03-13,1.7341
2018-03-14,-0.4058
2018-03-15,1.9967000000000001
2018-03-16,-0.6392
2018-03-19,-2.6136
2018-03-20,2.0644
2018-03-21,2.0227
2018-03-22,-2.9737999999999998
2018-03-23,-1.839
2018-03-26,-0.0833
2018-03-27,-3.5417
2018-03-28,-1.4687000000000001
2018-03-29,1.4029
2018-04-02,-2.9831
2018-04-03,0.9804
2018-04-04,4.5013
2018-04-05,3.125
2018-04-06,-1.2285
2018-04-09,0.0829
2018-04-10,1.367
2018-04-11,-0.0817
2018-04-12,1.5542
2018-04-13,-1.6512
2018-04-16,0.7371
2018-04-17,1.5041
2018-04-18,0.4405
2018-04-19,-0.1595
2018-04-20,-0.3594
2018-04-23,-1.4429
2018-04-24,-1.9113
2018-04-25,-0.1244
2018-04-26,3.5284
2018-04-27,1.4034
2018-04-30,-1.6606999999999998
2018-05-01,2.7342
2018-05-02,0.5871
2018-05-03,4.1245
2018-05-04,0.6726
2018-05-07,3.2665
2018-05-08,-2.3005
2018-05-09,12.0309
2018-05-10,1.3465
2018-05-11,-0.6157
2018-05-14,-2.1519
2018-05-15,-0.1333
2018-05-16,2.6693
2018-05-17,0.975
2018-05-18,1.8668
2018-05-21,-0.4107
2018-05-22,-1.047
2018-05-23,0.2565
2018-05-24,-0.2239
2018-05-25,0.6731
2018-05-29,0.191
2018-05-30,0.9533
2018-05-31,1.2905
2018-06-01,2.7035
2018-06-04,-0.0908
2018-06-05,-0.6663
2018-06-06,1.189
2018-06-07,-2.9828
2018-06-08,2.6708
2018-06-11,-1.5729
2018-06-12,0.1537
2018-06-13,-2.2093
2018-06-14,-1.5375
2018-06-15,-1.1791
2018-06-18,0.4192
2018-06-19,-1.5093
2018-06-20,0.8151
2018-06-21,-2.458
2018-06-22,-1.7241
2018-06-25,-1.8218999999999999
2018-06-26,3.2302
2018-06-27,-4.9933
2018-06-28,-1.6819
2018-06-29,-1.5324
2018-07-02,0.2895
2018-07-03,2.9953
2018-07-05,-0.4555
2018-07-06,0.2816
2018-07-09,-0.9477
2018-07-10,-0.7087
2018-07-11,-0.7852
2018-07-12,0.7194
2018-07-13,-3.3214
2018-07-16,0.628
2018-07-17,2.3862
2018-07-18,0.1076
2018-07-19,-0.6089
2018-07-20,-1.0811
2018-07-23,4.2259
2018-07-24,-3.4603
2018-07-25,5.2136
2018-07-26,-0.7226
2018-07-27,-2.2184
2018-07-30,-1.2407
2018-07-31,2.1177
2018-08-01,1.8629
2018-08-02,1.3112
2018-08-03,-0.5109
2018-08-06,1.3694
2018-08-07,0.3377
2018-08-08,-16.0889
2018-08-09,-0.4412
2018-08-10,0.2015
2018-08-13,-2.2517
2018-08-14,0.905
2018-08-15,0.9784
2018-08-16,3.5930999999999997
2018-08-17,-2.0265
2018-08-20,-0.5569
2018-08-21,1.6
2018-08-22,1.8898000000000001
2018-08-23,-0.0386
2018-08-24,-0.1933
2018-08-27,1.3168
2018-08-28,0.5352
2018-08-29,2.4715
2018-08-30,0.7792
2018-08-31,2.2459
2018-09-04,1.2604
2018-09-05,-1.3158
2018-09-06,2.6667
2018-09-07,-0.2457
2018-09-10,0.6334
2018-09-11,3.5664
2018-09-12,3.9838
2018-09-13,0.6818
2018-09-14,1.1287
2018-09-17,-2.4554
2018-09-18,-0.523
2018-09-19,-1.0845
2018-09-20,0.5316
2018-09-21,-1.2888
2018-09-24,1.7074
2018-09-25,2.4687
2018-09-26,-0.8995
2018-09-27,-3.3063000000000002
2018-09-28,0.3688
2018-10-01,-1.3694
2018-10-02,-3.4406
2018-10-03,-1.017
2018-10-04,-2.5581
2018-10-05,-1.5926
2018-10-08,-0.5764
2018-10-09,-0.7433
2018-10-10,-1.9021
2018-10-11,1.9237
2018-10-12,2.5614
2018-10-15,-0.5769
2018-10-16,4.6934000000000005
2018-10-17,-0.1333
2018-10-18,-1.0608
2018-10-19,-2.7478
2018-10-22,-0.1241
2018-10-23,1.0599
2018-10-24,0.0506
2018-10-25,-0.1735
2018-10-26,-0.0941
2018-10-29,-0.4494
2018-10-30,-1.1869
2018-10-31,0.2211
2018-11-01,3.7941000000000003
2018-11-02,-2.4157
2018-11-05,1.7349999999999999
2018-11-06,5.4017
2018-11-07,5.9373000000000005
2018-11-08,-0.5752
2018-11-09,-3.458
2018-11-12,-8.3555
2018-11-13,-2.5282
2018-11-14,-3.1602
2018-11-15,3.3326000000000002
2018-11-16,1.7205
2018-11-19,-9.68
2018-11-20,-1.062
2018-11-21,2.9499
2018-11-23,-0.1751
2018-11-26,3.0458
2018-11-27,0.5571
2018-11-28,4.132
2018-11-29,1.7734
2018-11-30,1.0818
2018-12-03,4.2882
2018-12-04,-4.0361
2018-12-06,-2.1675
2018-12-07,-3.3673
2018-12-10,0.6529
2018-12-11,-3.5526
2018-12-12,1.9316
2018-12-13,-3.0766
2018-12-14,-0.7362
2018-12-17,-5.3589
2018-12-18,1.8874
2018-12-19,-2.2163
2018-12-20,-1.2854999999999999
2018-12-21,-0.6169
2018-12-24,-2.2241
2018-12-26,9.7866
2018-12-27,1.7186
2018-12-28,-1.579
2018-12-31,-1.9734
2019-01-02,0.7119
2019-01-03,-5.8747
2019-01-04,6.5262
2019-01-07,-1.9287
2019-01-08,2.0575
2019-01-09,0.502
2019-01-10,4.4389
2019-01-11,-2.1521
2019-01-14,0.5834
2019-01-15,3.6602
2019-01-16,3.7880000000000003
2019-01-17,0.8523
2019-01-18,2.5715
2019-01-22,-0.8944
2019-01-23,-1.0659
2019-01-24,-0.3807
2019-01-25,3.6482
2019-01-28,-4.6814
2019-01-29,0.1387
2019-01-30,4.1612
2019-01-31,1.8051
2019-02-01,-0.5498
2019-02-04,1.5825
2019-02-05,1.381
2019-02-06,0.6576
2019-02-07,-1.1865999999999999
2019-02-08,-0.4992
2019-02-11,2.2713
2019-02-12,1.5513
2019-02-13,0.7508
2019-02-14,-0.5119
2019-02-15,1.3221
2019-02-19,-2.7897
2019-02-20,-1.4746000000000001
2019-02-21,-1.7919
2019-02-22,0.0068
2019-02-25,1.8176999999999999
2019-02-26,-1.5101
2019-02-27,-9.8671
2019-02-28,1.0584
2019-03-01,5.1246
2019-03-04,0.7686
2019-03-05,0.0
2019-03-06,-1.1299
2019-03-07,-0.9357
2019-03-08,0.2235
2019-03-11,1.4532
2019-03-12,2.6521
2019-03-13,2.7287
2019-03-14,1.1701
2019-03-15,3.2436
2019-03-18,-2.0086
2019-03-19,1.6293
2019-03-20,1.9781
2019-03-21,1.6228
2019-03-22,-1.4659
2019-03-25,-0.4495
2019-03-26,-1.3609
2019-03-27,-3.8682
2019-03-28,-1.1334
2019-03-29,-0.2781
2019-04-01,-2.2992
2019-04-02,0.5639
2019-04-03,-1.2116
2019-04-04,-1.6609
2019-04-05,0.4561
2019-04-08,0.5533
2019-04-09,-0.9172
2019-04-10,2.2572
2019-04-11,-1.706
2019-04-12,-0.3046
2019-04-15,-1.9754
2019-04-16,-2.5806
2019-04-17,-5.6254
2019-04-18,1.6873
2019-04-22,0.7289
2019-04-23,0.7236
2019-04-24,1.9106
2019-04-25,2.5572
2019-04-26,0.2047
2019-04-29,-1.7221
2019-04-30,-0.1337
2019-05-01,-5.2862
2019-05-02,3.2813
2019-05-03,0.3952
2019-05-06,-0.5905
2019-05-07,-1.287
2019-05-08,4.3435
2019-05-09,-1.7967
2019-05-10,-1.3477000000000001
2019-05-13,-4.8690999999999995
2019-05-14,7.3325
2019-05-15,0.9268
2019-05-16,6.206
2019-05-17,-0.6555
2019-05-20,-2.4005
2019-05-21,-1.0428
2019-05-22,-0.218
2019-05-23,-1.6897
2019-05-24,2.63
2019-05-28,-0.4909
2019-05-29,-0.6094
2019-05-30,6.7805
2019-05-31,-2.4607
2019-06-03,1.1352
2019-06-04,4.296
2019-06-05,1.3553
2019-06-06,1.4289
2019-06-07,3.9227
2019-06-10,2.9661999999999997
2019-06-11,-0.2235
2019-06-12,-1.2832
2019-06-13,0.3311
2019-06-14,1.9556
2019-06-17,0.0719
2019-06-18,0.2636
2019-06-19,-0.5855
2019-06-20,-0.7151
2019-06-21,-0.2421
2019-06-24,-0.1395
2019-06-25,1.446
2019-06-26,-3.0005
2019-06-27,-1.1978
2019-06-28,-0.0125
2019-07-01,0.2938
2019-07-02,1.8446
2019-07-03,-2.2762000000000002
2019-07-05,1.8596
2019-07-08,1.1433
2019-07-09,0.8691
2019-07-10,2.4462
2019-07-11,1.4586000000000001
2019-07-12,-1.6347
2019-07-15,1.7915
2019-07-16,-1.76
2019-07-17,2.5694
2019-07-18,1.6145
2019-07-19,-0.4071
2019-07-22,-2.8103
2019-07-23,3.5458
2019-07-24,3.4638
2019-07-25,-0.9706
2019-07-26,-0.6938
2019-07-29,0.3216
2019-07-30,-0.8014
2019-07-31,-6.6243
2019-08-01,0.1253
2019-08-02,-3.3907
2019-08-05,-2.64
2019-08-06,4.9354
2019-08-07,-11.2359
2019-08-08,1.7208999999999999
2019-08-09,-1.3307
2019-08-12,0.8742
2019-08-13,2.0961
2019-08-14,-2.2833
2019-08-15,-2.1886
2019-08-16,-0.0275
2019-08-19,-1.2258
2019-08-20,0.6763
2019-08-21,0.097
2019-08-22,0.2629
2019-08-23,-3.5744
2019-08-26,2.0467
2019-08-27,-0.9397
2019-08-28,1.1397
2019-08-29,1.5889
2019-08-30,0.2825
2019-09-03,0.6939
2019-09-04,-4.2849
2019-09-05,-4.4768
2019-09-06,-1.6269
2019-09-09,3.3
2019-09-10,3.1064
2019-09-11,4.2949
2019-09-12,1.8507
2019-09-13,-0.0939
2019-09-16,1.6442999999999999
2019-09-17,0.1122
2019-09-18,-1.0157
2019-09-19,-1.5125
2019-09-20,0.0609
2019-09-23,-2.6302
2019-09-24,-2.5762
2019-09-25,-0.2423
2019-09-26,-3.4867
2019-09-27,-2.2801
2019-09-30,1.8864
2019-10-01,0.2379
2019-10-02,0.5192
2019-10-03,2.723
2019-10-04,4.9353
2019-10-07,-1.6909999999999998
2019-10-08,-4.046
2019-10-09,3.2658
2019-10-10,0.2952
2019-10-11,2.2633
2019-10-14,-0.8223
2019-10-15,1.4854
2019-10-16,-0.4765
2019-10-17,0.4857
2019-10-18,0.211
2019-10-21,0.2853
2019-10-22,1.6054
2019-10-23,-0.24
2019-10-24,0.2406
2019-10-25,5.14
2019-10-28,0.0888
2019-10-29,3.1739
2019-10-30,-1.6947
2019-10-31,-2.5796
2019-11-01,2.6928
2019-11-04,0.206
2019-11-05,2.1869
2019-11-06,1.2377
2019-11-07,4.1496
2019-11-08,-4.736
2019-11-11,2.0881
2019-11-12,-0.6838
2019-11-13,-0.5987
2019-11-14,-0.7167
2019-11-15,1.1648
2019-11-18,-0.1619
2019-11-19,1.3695
2019-11-20,-0.3614
2019-11-21,-0.4341
2019-11-22,-0.1135
2019-11-25,2.7446
2019-11-26,2.6596
2019-11-27,0.7937
2019-11-29,-0.4949
2019-12-02,-1.5883
2019-12-03,-1.7690000000000001
2019-12-04,1.1226
2019-12-05,-1.9543
2019-12-06,-1.0851
2019-12-09,-3.9349
2019-12-10,-1.6446
2019-12-11,-1.1421000000000001
2019-12-12,1.6915
2019-12-13,0.0
2019-12-16,-0.6402
2019-12-17,-0.0379
2019-12-18,0.0569
2019-12-19,0.48
2019-12-20,0.3709
2019-12-23,1.9539
2019-12-24,-0.1351
2019-12-26,1.2609
2019-12-27,-0.3219
2019-12-30,-0.3595
2019-12-31,0.4648
2020-01-02,-0.2922
2020-01-03,-1.8927
2020-01-06,0.4481
2020-01-07,-1.6913
2020-01-08,-1.1659
2020-01-09,0.0255
2020-01-10,3.2384
2020-01-13,0.2964
2020-01-14,-2.6719
2020-01-15,1.0374
2020-01-16,0.4382
2020-01-17,-0.0436
2020-01-21,5.3193
2020-01-22,1.0066
2020-01-23,0.4279
2020-01-24,0.251
2020-01-27,0.4017
2020-01-28,2.0065
2020-01-29,0.9892
2020-01-30,0.2758
2020-01-31,-1.4989
2020-02-03,1.4362
2020-02-04,1.7923
2020-02-05,-1.5124
2020-02-06,1.1937
2020-02-07,-2.3316
2020-02-10,3.8957
