ticker,PFPT US Equity
2012-09-10,1.0234
2012-09-11,1.8090000000000002
2012-09-12,4.7619
2012-09-13,6.445
2012-09-14,-1.3384
2012-09-17,0.1292
2012-09-18,-0.129
2012-09-19,3.0362
2012-09-20,-3.9497999999999998
2012-09-21,-4.5692
2012-09-24,1.026
2012-09-25,-1.4218
2012-09-26,-1.6484
2012-09-27,2.2346
2012-09-28,1.4344000000000001
2012-10-01,-6.1279
2012-10-02,-6.8867
2012-10-03,-2.0801
2012-10-04,2.439
2012-10-05,1.6129
2012-10-08,0.0
2012-10-09,-3.0234
2012-10-10,1.1691
2012-10-11,3.9291
2012-10-12,4.8184000000000005
2012-10-15,-1.5558999999999998
2012-10-16,-0.2874
2012-10-17,-1.8012000000000001
2012-10-18,1.1739
2012-10-19,-9.2821
2012-10-22,2.4779999999999998
2012-10-23,4.4462
2012-10-24,-0.224
2012-10-25,0.1497
2012-10-26,0.8221
2012-10-31,-2.0756
2012-11-01,-1.5897000000000001
2012-11-02,-2.0
2012-11-05,-0.8634
2012-11-06,-2.3753
2012-11-07,-3.2441
2012-11-08,-1.5088
2012-11-09,-5.8723
2012-11-12,-5.425
2012-11-13,-1.3384
2012-11-14,-2.6163
2012-11-15,0.796
2012-11-16,0.8885
2012-11-19,-0.6849
2012-11-20,1.8719000000000001
2012-11-21,2.9013999999999998
2012-11-23,2.3496
2012-11-26,1.1019
2012-11-27,-7.4478
2012-11-28,4.318
2012-11-29,-1.223
2012-11-30,4.7619
2012-12-03,0.5239
2012-12-04,-0.5211
2012-12-05,-4.2727
2012-12-06,1.2381
2012-12-07,-1.7858
2012-12-10,0.382
2012-12-11,-0.4757
2012-12-12,3.6329000000000002
2012-12-13,-1.107
2012-12-14,0.1866
2012-12-17,8.473
2012-12-18,3.0043
2012-12-19,0.3333
2012-12-20,7.4751
2012-12-21,-4.1731
2012-12-24,0.8065
2012-12-26,-0.56
2012-12-27,-1.609
2012-12-28,1.1447
2012-12-31,-0.485
2013-01-02,5.3615
2013-01-03,-3.084
2013-01-04,4.3755
2013-01-07,2.439
2013-01-08,-1.2649
2013-01-09,-0.7536
2013-01-10,-0.3797
2013-01-11,0.8384
2013-01-14,-0.9826
2013-01-15,0.1527
2013-01-16,-0.686
2013-01-17,0.307
2013-01-18,0.0
2013-01-22,-0.4591
2013-01-23,-1.9985
2013-01-24,2.6667
2013-01-25,2.9794
2013-01-28,0.1484
2013-01-29,-1.5556
2013-01-30,0.9029
2013-01-31,-1.9388999999999998
2013-02-01,1.8251
2013-02-04,-2.0164
2013-02-05,2.2866
2013-02-06,2.3845
2013-02-07,-0.8734
2013-02-08,1.6153
2013-02-11,-2.3121
2013-02-12,0.1479
2013-02-13,-1.2555
2013-02-14,3.2162
2013-02-15,1.6667
2013-02-19,1.4968
2013-02-20,2.5983
2013-02-21,-0.2738
2013-02-22,1.304
2013-02-25,-5.1491
2013-02-26,4.1429
2013-02-27,-1.4403000000000001
2013-02-28,-2.714
2013-03-01,0.0715
2013-03-04,0.5004
2013-03-05,0.4267
2013-03-06,0.3541
2013-03-07,5.7163
2013-03-08,-0.9346
2013-03-11,0.4043
2013-03-12,0.9396
2013-03-13,3.1915
2013-03-14,4.317
2013-03-15,-0.3088
2013-03-18,0.3098
2013-03-19,3.3354
2013-03-20,1.6139000000000001
2013-03-21,0.7647
2013-03-22,-2.6853
2013-03-25,-0.12
2013-03-26,0.7808
2013-03-27,-0.4172
2013-03-28,0.8977
2013-04-01,-0.6524
2013-04-02,4.0
2013-04-03,-2.3536
2013-04-04,-0.2352
2013-04-05,-1.65
2013-04-08,-0.3595
2013-04-09,2.1648
2013-04-10,-0.0589
2013-04-11,0.2945
2013-04-12,-0.0587
2013-04-15,-1.9388999999999998
2013-04-16,2.9359
2013-04-17,-1.1059
2013-04-18,-0.1177
2013-04-19,0.825
2013-04-22,0.3507
2013-04-23,1.9220000000000002
2013-04-24,-3.0286
2013-04-25,6.1285
2013-04-26,5.1638
2013-04-29,-2.4287
2013-04-30,-0.8658
2013-05-01,-1.0917
2013-05-02,-0.3863
2013-05-03,3.9889
2013-05-06,-2.4507
2013-05-07,0.4369
2013-05-08,-3.5888999999999998
2013-05-09,-2.7637
2013-05-10,5.0464
2013-05-13,-0.6626
2013-05-14,2.3902
2013-05-15,0.1629
2013-05-16,-0.2168
2013-05-17,0.2173
2013-05-20,0.6504
2013-05-21,1.7771
2013-05-22,1.0053
2013-05-23,0.1572
2013-05-24,3.3473
2013-05-28,1.164
2013-05-29,0.8004
2013-05-30,-0.0496
2013-05-31,0.2979
2013-06-03,-0.396
2013-06-04,-0.2485
2013-06-05,-0.0997
2013-06-06,3.5411
2013-06-07,5.0096
2013-06-10,3.3486000000000002
2013-06-11,-1.6865999999999999
2013-06-12,1.5350000000000001
2013-06-13,1.9564
2013-06-14,0.0872
2013-06-17,-2.7015000000000002
2013-06-18,2.9109
2013-06-19,0.0435
2013-06-20,0.261
2013-06-21,2.4729
2013-06-24,1.6935
2013-06-25,-0.9575
2013-06-26,2.2278000000000002
2013-06-27,0.0822
2013-06-28,-0.3698
2013-07-01,0.3299
2013-07-02,1.0686
2013-07-03,1.5453000000000001
2013-07-05,0.1201
2013-07-08,-3.7199999999999998
2013-07-09,-2.0773
2013-07-10,-0.2121
2013-07-11,2.1684
2013-07-12,1.7062
2013-07-15,0.3273
2013-07-16,-2.1207
2013-07-17,4.0
2013-07-18,1.2019
2013-07-19,-1.9794
2013-07-22,-0.4847
2013-07-23,3.7744
2013-07-24,1.1732
2013-07-25,0.8118
2013-07-26,3.2592
2013-07-29,-1.0769
2013-07-30,1.0886
2013-07-31,-0.0743
2013-08-01,2.3411
2013-08-02,1.6703000000000001
2013-08-05,3.2143
2013-08-06,0.7266
2013-08-07,0.9962
2013-08-08,-0.7483
2013-08-09,-0.6169
2013-08-12,0.0
2013-08-13,-0.3793
2013-08-14,2.0422
2013-08-15,-1.5943
2013-08-16,-0.1379
2013-08-19,1.933
2013-08-20,-0.0339
2013-08-21,-0.4404
2013-08-22,0.9867
2013-08-23,-1.3814
2013-08-26,0.9224
2013-08-27,-4.0623
2013-08-28,0.6704
2013-08-29,2.2082
2013-08-30,-1.2003
2013-09-03,1.9438
2013-09-04,-1.2938
2013-09-05,-1.6902
2013-09-06,-2.0702
2013-09-09,1.3256999999999999
2013-09-10,4.1018
2013-09-11,0.6793
2013-09-12,1.4506999999999999
2013-09-13,4.9551
2013-09-16,-2.4715
2013-09-17,1.1696
2013-09-18,2.6975
2013-09-19,0.0938
2013-09-20,-0.3124
2013-09-23,0.3761
2013-09-24,-2.7786
2013-09-25,0.0963
2013-09-26,0.0642
2013-09-27,1.5390000000000001
2013-09-30,1.4209
2013-10-01,-0.3425
2013-10-02,-4.3112
2013-10-03,-6.6601
2013-10-04,0.9794
2013-10-07,-2.7018
2013-10-08,-4.5568
2013-10-09,0.2611
2013-10-10,4.7991
2013-10-11,4.5083
2013-10-14,-0.1359
2013-10-15,0.6122
2013-10-16,-0.7099
2013-10-17,1.3618999999999999
2013-10-18,3.0232
2013-10-21,3.3257
2013-10-22,-0.7573
2013-10-23,-0.9539
2013-10-24,0.9631
2013-10-25,-2.2258
2013-10-28,-4.5203
2013-10-29,-1.6008
2013-10-30,-4.7767
2013-10-31,15.0127
2013-11-01,-2.2439999999999998
2013-11-04,-0.0323
2013-11-05,-1.0996
2013-11-06,1.1445
2013-11-07,-3.6534
2013-11-08,5.2349
2013-11-11,-1.5625
2013-11-12,0.7775
2013-11-13,1.8001
2013-11-14,-3.4733
2013-11-15,1.1776
2013-11-18,-2.3278
2013-11-19,0.662
2013-11-20,-1.3482
2013-11-21,1.2667
2013-11-22,-0.4279
2013-11-25,-0.7934
2013-11-26,2.2326
2013-11-27,0.2282
2013-11-29,-0.813
2013-12-02,0.9836
2013-12-03,0.7468
2013-12-04,-2.1914
2013-12-05,-2.9654
2013-12-06,-4.8217
2013-12-09,0.4995
2013-12-10,2.9464
2013-12-11,-1.931
2013-12-12,-1.1955
2013-12-13,4.1637
2013-12-16,-1.8449
2013-12-17,1.9492
2013-12-18,-0.5804
2013-12-19,0.6868
2013-12-20,1.1255
2013-12-23,5.2951
2013-12-24,0.6086
2013-12-26,-0.382
2013-12-27,3.2598
2013-12-30,3.714
2013-12-31,-1.0146
2014-01-02,-2.3214
2014-01-03,5.4938
2014-01-06,2.4576000000000002
2014-01-07,3.1125
2014-01-08,0.1385
2014-01-09,-2.1847
2014-01-10,1.3005
2014-01-13,-2.2328
2014-01-14,2.0268
2014-01-15,3.1058
2014-01-16,2.1438
2014-01-17,1.4346
2014-01-21,-0.4976
2014-01-22,-0.6581
2014-01-23,-1.3249
2014-01-24,-1.7186
2014-01-27,-2.3224
2014-01-28,1.1748
2014-01-29,-3.4835
2014-01-30,4.6405
2014-01-31,10.813
2014-02-03,-5.0148
2014-02-04,0.3381
2014-02-05,-1.4774
2014-02-06,5.1039
2014-02-07,-0.826
2014-02-10,1.3125
2014-02-11,1.0962
2014-02-12,-2.2671
2014-02-13,-0.2521
2014-02-14,-0.0758
2014-02-18,0.6071
2014-02-19,-0.4777
2014-02-20,4.4467
2014-02-21,0.6531
2014-02-24,-0.4566
2014-02-25,-2.4143
2014-02-26,1.8555000000000001
2014-02-27,1.0687
2014-02-28,-0.3845
2014-03-03,-0.1086
2014-03-04,4.4439
2014-03-05,4.7751
2014-03-06,-2.3174
2014-03-07,-0.6778
2014-03-10,-1.3649
2014-03-11,-0.8533
2014-03-12,-0.093
2014-03-13,-3.0733
2014-03-14,2.234
2014-03-17,-1.3862999999999999
2014-03-18,4.6223
2014-03-19,-3.826
2014-03-20,-0.1894
2014-03-21,-7.1174
2014-03-24,-5.2363
2014-03-25,-1.1320999999999999
2014-03-26,-1.8538999999999999
2014-03-27,1.1944
2014-03-28,-1.7292999999999998
2014-03-31,3.5754
2014-04-01,1.6451
2014-04-02,-0.5572
2014-04-03,-2.5347
2014-04-04,0.438
2014-04-07,-8.5582
2014-04-08,1.2519
2014-04-09,5.7109
2014-04-10,-9.9694
2014-04-11,-2.0414
2014-04-14,-7.5781
2014-04-15,0.205
2014-04-16,-4.5687
2014-04-17,5.7878
2014-04-21,2.077
2014-04-22,5.1778
2014-04-23,-4.7185
2014-04-24,-7.9234
2014-04-25,-8.8558
2014-04-28,-3.659
2014-04-29,5.145
2014-04-30,-1.2039
2014-05-01,13.7972
2014-05-02,-0.3454
2014-05-05,0.1733
2014-05-06,-1.7301
2014-05-07,-6.7254000000000005
2014-05-08,2.0763
2014-05-09,2.6627
2014-05-12,5.0072
2014-05-13,-4.7341
2014-05-14,-2.3407
2014-05-15,2.5074
2014-05-16,2.5
2014-05-19,6.931
2014-05-20,0.3282
2014-05-21,1.3085
2014-05-22,2.3894
2014-05-23,0.1261
2014-05-27,2.8661
2014-05-28,0.0612
2014-05-29,2.5092
2014-05-30,-4.7164
2014-06-02,-1.0652
2014-06-03,-1.3616
2014-06-04,1.573
2014-06-05,4.0771
2014-06-06,0.0911
2014-06-09,0.2124
2014-06-10,-0.6358
2014-06-11,1.4321
2014-06-12,1.8925
2014-06-13,4.3632
2014-06-16,3.1356
2014-06-17,1.616
2014-06-18,1.5364
2014-06-19,-0.1593
2014-06-20,0.0532
2014-06-23,0.4252
2014-06-24,-3.3871
2014-06-25,2.7664
2014-06-26,-2.1855
2014-06-27,0.2997
2014-06-30,1.7658
2014-07-01,4.5382
2014-07-02,-6.0776
2014-07-03,-0.5438
2014-07-07,-5.2761
2014-07-08,-2.2799
2014-07-09,-1.7425000000000002
2014-07-10,0.9919
2014-07-11,0.8929
2014-07-14,0.3835
2014-07-15,-2.2627
2014-07-16,3.187
2014-07-17,-2.7389
2014-07-18,1.7675
2014-07-21,0.6476
2014-07-22,4.1533
2014-07-23,-1.1233
2014-07-24,4.0897
2014-07-25,2.9468
2014-07-28,-4.7177
2014-07-29,2.0862
2014-07-30,1.0354
2014-07-31,-4.8812999999999995
2014-08-01,-3.9127
2014-08-04,3.1573
2014-08-05,-0.4291
2014-08-06,-2.4418
2014-08-07,2.0318
2014-08-08,2.684
2014-08-11,3.5694
2014-08-12,4.1248
2014-08-13,2.6062
2014-08-14,0.0254
2014-08-15,-0.8634
2014-08-18,1.1783
2014-08-19,0.481
2014-08-20,0.5795
2014-08-21,0.6012
2014-08-22,-0.4731
2014-08-25,-1.5762
2014-08-26,3.8638
2014-08-27,-2.5942
2014-08-28,-2.8392
2014-08-29,3.129
2014-09-02,0.0502
2014-09-03,-0.9023
2014-09-04,-1.7704
2014-09-05,0.4377
2014-09-08,3.0249
2014-09-09,-1.3934
2014-09-10,-0.8075
2014-09-11,5.6983
2014-09-12,-0.5776
2014-09-15,-7.9884
2014-09-16,-1.1576
2014-09-17,2.0761
2014-09-18,0.1304
2014-09-19,0.7292
2014-09-22,-0.5946
2014-09-23,-5.2536
2014-09-24,6.7801
2014-09-25,-4.473
2014-09-26,2.3412
2014-09-29,0.1315
2014-09-30,-2.4685
2014-10-01,-3.0964
2014-10-02,4.0845
2014-10-03,5.4191
2014-10-06,0.1013
2014-10-07,-4.427
2014-10-08,1.9851999999999999
2014-10-09,-4.7495
2014-10-10,-6.4305
2014-10-13,-2.6209
2014-10-14,0.5682
2014-10-15,6.3931000000000004
2014-10-16,3.5215
2014-10-17,-2.9698
2014-10-20,3.4224
2014-10-21,2.7711
2014-10-22,-4.4503
2014-10-23,3.1507
2014-10-24,4.5684000000000005
2014-10-27,-0.9652
2014-10-28,5.1039
2014-10-29,0.5124
2014-10-30,3.9087
2014-10-31,2.8971999999999998
2014-11-03,-1.9527999999999999
2014-11-04,1.2737
2014-11-05,-1.8523
2014-11-06,-0.3961
2014-11-07,2.924
2014-11-10,2.7955
2014-11-11,-1.3266
2014-11-12,-0.3809
2014-11-13,-0.5623
2014-11-14,-0.7917
2014-11-17,-1.3908
2014-11-18,-0.5549
2014-11-19,-3.6038
2014-11-20,1.7125
2014-11-21,0.166
2014-11-24,0.9943
2014-11-25,-0.586
2014-11-26,4.4565
2014-11-28,-1.9865
2014-12-01,-3.1552
2014-12-02,6.4209
2014-12-03,1.095
2014-12-04,2.8294
2014-12-05,2.601
2014-12-08,-1.8018
2014-12-09,2.0909
2014-12-10,-1.3584
2014-12-11,0.4025
2014-12-12,-3.3129
2014-12-15,0.371
2014-12-16,-1.3916
2014-12-17,3.4399
2014-12-18,2.686
2014-12-19,4.2142
2014-12-22,-0.5578
2014-12-23,-0.4006
2014-12-24,-0.2615
2014-12-26,0.2823
2014-12-29,-1.0456
2014-12-30,-1.2396
2014-12-31,-0.7613
2015-01-02,-1.5965
2015-01-05,0.7585
2015-01-06,-1.422
2015-01-07,1.1455
2015-01-08,4.2576
2015-01-09,0.1609
2015-01-12,1.0042
2015-01-13,-0.1591
2015-01-14,-3.0671
2015-01-15,-4.397
2015-01-16,4.5777
2015-01-20,1.5619
2015-01-21,-0.8499
2015-01-22,2.4286
2015-01-23,2.7496
2015-01-26,1.5513
2015-01-27,-3.5898
2015-01-28,-1.7429000000000001
2015-01-29,1.028
2015-01-30,-0.2394
2015-02-02,1.6400000000000001
2015-02-03,-0.8068
2015-02-04,1.6663000000000001
2015-02-05,4.6049
2015-02-06,-0.9327
2015-02-09,-1.9205
2015-02-10,2.7644
2015-02-11,2.7088
2015-02-12,1.1095
2015-02-13,0.6836
2015-02-17,-0.8397
2015-02-18,-0.0991
2015-02-19,3.2194
2015-02-20,0.0175
2015-02-23,-1.0832
2015-02-24,-0.1236
2015-02-25,-0.1238
2015-02-26,1.505
2015-02-27,-1.2036
2015-03-02,0.7592
2015-03-03,-0.6834
2015-03-04,-2.7876
2015-03-05,3.2486
2015-03-06,-2.6367000000000003
2015-03-09,1.9498
2015-03-10,-5.0115
2015-03-11,-0.3542
2015-03-12,5.2198
2015-03-13,0.6579
2015-03-16,2.4201
2015-03-17,0.6037
2015-03-18,0.4629
2015-03-19,2.2355
2015-03-20,-1.2352
2015-03-23,-1.1492
2015-03-24,-2.6842
2015-03-25,-4.0583
2015-03-26,4.761
2015-03-27,2.115
2015-03-30,2.2253
2015-03-31,-0.8372
2015-04-01,-2.516
2015-04-02,-2.4251
2015-04-06,2.0593
2015-04-07,1.4959
2015-04-08,3.3247999999999998
2015-04-09,-0.4644
2015-04-10,3.0495
2015-04-13,-6.63
2015-04-14,0.8486
2015-04-15,2.5587999999999997
2015-04-16,-0.4521
2015-04-17,-4.1379
2015-04-20,1.123
2015-04-21,2.2037
2015-04-22,-0.764
2015-04-23,-2.6005000000000003
2015-04-24,-4.567
2015-04-27,-1.086
2015-04-28,3.9077
2015-04-29,0.4835
2015-04-30,-3.7961
2015-05-01,-0.0185
2015-05-04,1.1117
2015-05-05,-4.2697
2015-05-06,-0.4211
2015-05-07,1.3264
2015-05-08,1.9731
2015-05-11,0.8558
2015-05-12,-0.4796
2015-05-13,0.0741
2015-05-14,2.7968
2015-05-15,-1.4054
2015-05-18,2.5219
2015-05-19,0.8734
2015-05-20,2.5093
2015-05-21,-0.5344
2015-05-22,0.5719
2015-05-26,-1.8611
2015-05-27,2.4583
2015-05-28,2.3822
2015-05-29,-1.0211
2015-06-01,-0.5243
2015-06-02,0.153
2015-06-03,2.8688000000000002
2015-06-04,-2.8878
2015-06-05,6.1512
2015-06-08,-3.2336
2015-06-09,0.9429
2015-06-10,0.2294
2015-06-11,-1.6187
2015-06-12,0.6482
2015-06-15,4.1777
2015-06-16,0.9193
2015-06-17,1.1308
2015-06-18,3.5254
2015-06-19,-0.255
2015-06-22,0.2106
2015-06-23,0.4803
2015-06-24,-2.9126
2015-06-25,0.1692
2015-06-26,-0.1075
2015-06-29,-4.1205
2015-06-30,2.1007
2015-07-01,1.0994
2015-07-02,-1.1651
2015-07-06,-0.393
2015-07-07,-1.7358
2015-07-08,0.6424
2015-07-09,2.9679
2015-07-10,0.2789
2015-07-13,0.3554
2015-07-14,2.356
2015-07-15,0.2858
2015-07-16,1.4101
2015-07-17,-1.0503
2015-07-20,-0.284
2015-07-21,-0.03
2015-07-22,0.2699
2015-07-23,1.0171
2015-07-24,2.5318
2015-07-27,-5.0397
2015-07-28,0.9732
2015-07-29,-0.8133
2015-07-30,-2.5053
2015-07-31,0.7631
2015-08-03,-1.1747
2015-08-04,0.5787
2015-08-05,3.8407999999999998
2015-08-06,-4.0581
2015-08-07,0.7336
2015-08-10,1.9213
2015-08-11,-1.9306999999999999
2015-08-12,-1.0541
2015-08-13,-1.5979999999999999
2015-08-14,0.8597
2015-08-17,2.4467
2015-08-18,-3.1433
2015-08-19,-1.7499
2015-08-20,-6.0233
2015-08-21,-3.0669
2015-08-24,-2.8795
2015-08-25,2.0681
2015-08-26,1.5062
2015-08-27,0.7596
2015-08-28,-0.5785
2015-08-31,-0.6524
2015-09-01,-1.4909
2015-09-02,2.1081
2015-09-03,0.6
2015-09-04,-1.1577
2015-09-08,2.3602
2015-09-09,-1.9071
2015-09-10,2.6511
2015-09-11,1.9112
2015-09-14,-0.5913
2015-09-15,1.3426
2015-09-16,0.6876
2015-09-17,3.9141
2015-09-18,-0.8976
2015-09-21,2.9112
2015-09-22,-1.5402
2015-09-23,1.9473
2015-09-24,-2.7399
2015-09-25,-1.6259000000000001
2015-09-28,-4.6474
2015-09-29,-0.8581
2015-09-30,4.4141
2015-10-01,0.746
2015-10-02,1.7443
2015-10-05,2.1187
2015-10-06,-2.2015000000000002
2015-10-07,2.1862
2015-10-08,-4.4216
2015-10-09,0.5638
2015-10-12,-1.0882
2015-10-13,-3.4839
2015-10-14,-3.7133000000000003
2015-10-15,6.0628
2015-10-16,0.6596
2015-10-19,-1.2769
2015-10-20,-1.7699
2015-10-21,-4.0021
2015-10-22,12.2722
2015-10-23,1.3342
2015-10-26,0.5869
2015-10-27,1.6242999999999999
2015-10-28,6.5177
2015-10-29,-0.845
2015-10-30,3.4969
2015-11-02,0.5395
2015-11-03,0.0141
2015-11-04,1.0306
2015-11-05,-1.3136
2015-11-06,1.77
2015-11-09,0.7514
2015-11-10,-0.4143
2015-11-11,-0.0416
2015-11-12,-0.0971
2015-11-13,-1.2359
2015-11-16,0.1265
2015-11-17,2.6401
2015-11-18,1.5734
2015-11-19,0.5119
2015-11-20,-1.8494000000000002
2015-11-23,-0.3823
2015-11-24,2.2341
2015-11-25,-0.6033
2015-11-27,0.3642
2015-11-30,-1.4783
2015-12-01,1.3641
2015-12-02,-1.8705
2015-12-03,-4.3061
2015-12-04,1.734
2015-12-07,-3.916
2015-12-08,2.8295
2015-12-09,-3.2792
2015-12-10,-3.1103
2015-12-11,0.0913
2015-12-14,-2.4776
2015-12-15,0.9975
2015-12-16,1.5895000000000001
2015-12-17,1.033
2015-12-18,-2.2702999999999998
2015-12-21,1.2615
2015-12-22,0.2887
2015-12-23,-0.4999
2015-12-24,-0.2588
2015-12-28,1.496
2015-12-29,1.88
2015-12-30,-2.3915
2015-12-31,-1.6787999999999998
2016-01-04,-2.4765
2016-01-05,0.0315
2016-01-06,-2.7594
2016-01-07,-2.9674
2016-01-08,-2.4064
2016-01-11,0.6336
2016-01-12,0.034
2016-01-13,1.1226
2016-01-14,0.0
2016-01-15,-4.1211
2016-01-19,-1.2281
2016-01-20,-0.5861
2016-01-21,2.412
2016-01-22,3.559
2016-01-25,-4.1274
2016-01-26,3.1277
2016-01-27,-6.2021
2016-01-28,-2.2162
2016-01-29,-6.4462
2016-02-01,-1.4893
2016-02-02,-3.9105
2016-02-03,-1.1118
2016-02-04,-1.1455
2016-02-05,-12.4893
2016-02-08,-10.2501
2016-02-09,2.0492
2016-02-10,5.6225000000000005
2016-02-11,1.597
2016-02-12,-0.1996
2016-02-16,5.025
2016-02-17,2.547
2016-02-18,-4.3175
2016-02-19,7.1325
2016-02-22,3.8723
2016-02-23,-2.3981
2016-02-24,-0.067
2016-02-25,5.7443
2016-02-26,1.6276000000000002
2016-02-29,-2.5789999999999997
2016-03-01,6.661
2016-03-02,-1.8415
2016-03-03,1.4274
2016-03-04,1.8496000000000001
2016-03-07,-0.9672
2016-03-08,-1.2358
2016-03-09,2.8658
2016-03-10,-1.0006
2016-03-11,4.3995
2016-03-14,-0.0759
2016-03-15,-3.2295
2016-03-16,2.6894
2016-03-17,-0.1721
2016-03-18,1.6852
2016-03-21,-0.6403
2016-03-22,0.3033
2016-03-23,-2.5888
2016-03-24,-0.6014
2016-03-28,0.0976
2016-03-29,2.5346
2016-03-30,0.3613
2016-03-31,1.8947
2016-04-01,0.6136
2016-04-04,-0.8686
2016-04-05,-3.0761
2016-04-06,1.7119
2016-04-07,-2.6286
2016-04-08,-1.0876
2016-04-11,-2.0813
2016-04-12,-3.5693
2016-04-13,5.261
2016-04-14,1.778
2016-04-15,0.7958
2016-04-18,3.3891999999999998
2016-04-19,-0.6146
2016-04-20,-0.0562
2016-04-21,0.675
2016-04-22,5.7553
2016-04-25,0.7573
2016-04-26,0.839
2016-04-27,0.9014
2016-04-28,-2.01
2016-04-29,2.1388
2016-05-02,1.3732
2016-05-03,-2.2012
2016-05-04,-2.1295
2016-05-05,-0.8491
2016-05-06,-2.694
2016-05-09,0.7701
2016-05-10,1.6194
2016-05-11,0.0179
2016-05-12,-4.4934
2016-05-13,0.4499
2016-05-16,0.4292
2016-05-17,-1.9508999999999999
2016-05-18,1.4592
2016-05-19,0.8218
2016-05-20,1.9452
2016-05-23,-0.9813
2016-05-24,4.2026
2016-05-25,1.0039
2016-05-26,-0.0174
2016-05-27,-0.872
2016-05-31,3.1316
2016-06-01,2.32
2016-06-02,3.1344
2016-06-03,1.1962
2016-06-06,1.278
2016-06-07,0.205
2016-06-08,1.3694
2016-06-09,-1.9099
2016-06-10,-1.9471
2016-06-13,1.8889
2016-06-14,0.4754
2016-06-15,-1.6717
2016-06-16,-1.0425
2016-06-17,-0.8428
2016-06-20,1.324
2016-06-21,2.6456
2016-06-22,-3.6775
2016-06-23,4.1605
2016-06-24,-6.6573
2016-06-27,-3.071
2016-06-28,1.5234999999999999
2016-06-29,5.1671
2016-06-30,2.3026
2016-07-01,1.1729
2016-07-05,0.3133
2016-07-06,0.1562
2016-07-07,0.8264
2016-07-08,5.2119
2016-07-11,1.5434
2016-07-12,-2.0266
2016-07-13,-0.458
2016-07-14,-1.4101
2016-07-15,0.2108
2016-07-18,0.6611
2016-07-19,-1.0896
2016-07-20,2.9727
2016-07-21,-4.3523
2016-07-22,10.5408
2016-07-25,1.6078000000000001
2016-07-26,1.3368
2016-07-27,0.3365
2016-07-28,2.5892
2016-07-29,-0.7846
2016-08-01,-0.7513
2016-08-02,-0.8367
2016-08-03,1.0848
2016-08-04,-1.6428
2016-08-05,0.8755
2016-08-08,-1.4421
2016-08-09,2.1135
2016-08-10,-1.2206
2016-08-11,0.8731
2016-08-12,-0.2929
2016-08-15,1.6293
2016-08-16,-0.5519
2016-08-17,-1.2949
2016-08-18,1.7938
2016-08-19,0.1447
2016-08-22,-1.2213
2016-08-23,1.6884000000000001
2016-08-24,-0.9805
2016-08-25,1.0034
2016-08-26,0.915
2016-08-29,0.3886
2016-08-30,0.1806
2016-08-31,-0.8887
2016-09-01,1.6114000000000002
2016-09-02,1.4964
2016-09-06,0.7434
2016-09-07,-1.8260999999999998
