ticker,ZXAIY US Equity
2011-09-29,14.7971
2011-09-30,8.1081
2011-10-03,-9.0385
2011-10-04,-4.0169
2011-10-05,0.6608
2011-10-06,-0.6565
2011-10-07,-3.304
2011-10-10,0.0
2011-10-11,0.6834
2011-10-12,-2.2624
2011-10-13,-0.9259
2011-10-14,3.5047
2011-10-17,-2.4831
2011-10-18,1.6204
2011-10-19,-0.6834
2011-10-20,-1.3761
2011-10-21,0.0
2011-10-24,0.2326
2011-10-25,8.1206
2011-10-26,3.2189
2011-10-27,0.2079
2011-10-28,2.0747
2011-10-31,-0.2033
2011-11-01,-4.888
2011-11-02,0.0
2011-11-03,1.3276
2011-11-04,-1.5215999999999998
2011-11-07,0.8584
2011-11-08,2.9787
2011-11-09,0.2066
2011-11-10,0.0
2011-11-11,-9.0722
2011-11-14,0.907
2011-11-15,-1.3483
2011-11-16,0.2278
2011-11-17,-2.5071
2011-11-18,-0.4589
2011-11-21,-0.2342
2011-11-22,-0.939
2011-11-23,-2.8436
2011-11-25,-0.003
2011-11-28,0.7348
2011-11-29,-4.3584
2011-11-30,-4.3038
2011-12-01,4.4974
2011-12-02,0.7595
2011-12-05,2.0101
2011-12-06,-1.4778
2011-12-07,-0.5
2011-12-08,-1.5074999999999998
2011-12-09,-6.6327
2011-12-12,-23.224
2011-12-13,18.5053
2011-12-14,-1.2012
2011-12-15,-8.5106
2011-12-16,-2.99
2011-12-19,-0.6849
2011-12-20,2.069
2011-12-21,-1.3514
2011-12-22,-7.1918
2011-12-23,2.583
2011-12-27,-1.0791
2011-12-28,-2.1818
2011-12-29,5.5762
2011-12-30,7.0423
2012-01-03,2.3026
2012-01-04,-1.2862
2012-01-05,3.2573
2012-01-06,-3.5331
2012-01-09,1.5697
2012-01-10,1.0947
2012-01-11,-1.2739
2012-01-12,0.6452
2012-01-13,1.6026
2012-01-17,9.7792
2012-01-18,12.1839
2012-01-19,2.9713000000000003
2012-01-20,-0.9453
2012-01-23,-2.3104
2012-01-24,0.0
2012-01-25,-1.5424
2012-01-26,0.0
2012-01-27,4.1775
2012-01-30,-0.2506
2012-01-31,-1.005
2012-02-01,-0.5076
2012-02-02,-0.2551
2012-02-03,2.5575
2012-02-06,0.7481
2012-02-07,-0.7426
2012-02-08,-0.4988
2012-02-09,-1.0025
2012-02-10,-1.0127
2012-02-13,-2.046
2012-02-14,-2.0888
2012-02-15,-1.0667
2012-02-16,2.1563
2012-02-17,-1.5864
2012-02-21,2.1214
2012-02-22,-3.9118
2012-02-23,3.0055
2012-02-24,-1.3263
2012-02-27,-2.6882
2012-02-28,-0.5525
2012-02-29,-2.2552
2012-03-01,0.0337
2012-03-02,1.9886
2012-03-05,-1.1142
2012-03-06,-3.3803
2012-03-07,3.4985
2012-03-08,7.0423
2012-03-09,-0.2632
2012-03-12,2.9024
2012-03-13,-1.2821
2012-03-14,-1.2987
2012-03-15,-1.2368000000000001
2012-03-16,1.2523
2012-03-19,2.6316
2012-03-20,-0.7692
2012-03-21,-1.0336
2012-03-22,-2.6109999999999998
2012-03-23,1.8767
2012-03-26,-0.2632
2012-03-27,0.7916
2012-03-28,-2.5266
2012-03-29,-0.6821
2012-03-30,-1.6484
2012-04-02,3.9106
2012-04-03,1.8817
2012-04-04,-1.5831
2012-04-05,1.6086
2012-04-09,0.0
2012-04-10,0.0
2012-04-11,-1.847
2012-04-12,1.6129
2012-04-13,-0.7937
2012-04-16,-2.4
2012-04-17,0.765
2012-04-18,0.3254
2012-04-19,0.5405
2012-04-20,-1.8817
2012-04-23,0.8219
2012-04-24,1.5760999999999998
2012-04-25,-1.2841
2012-04-26,0.0
2012-04-27,-0.542
2012-04-30,1.0899
2012-05-01,0.0
2012-05-02,0.0
2012-05-03,0.0
2012-05-04,-3.2345
2012-05-07,-2.7298
2012-05-08,0.8018
2012-05-09,0.0
2012-05-10,-1.4205
2012-05-11,-0.2882
2012-05-14,2.8902
2012-05-15,-3.6517
2012-05-16,0.0
2012-05-17,-5.2478
2012-05-18,-5.8462
2012-05-21,0.6536
2012-05-22,0.4545
2012-05-23,-0.4525
2012-05-24,-0.974
2012-05-25,-0.6557
2012-05-29,1.9802
2012-05-30,-0.6472
2012-05-31,-0.6515
2012-06-01,0.3279
2012-06-04,-3.268
2012-06-05,-0.3378
2012-06-06,-2.0339
2012-06-07,4.4983
2012-06-08,-1.9868000000000001
2012-06-11,-0.6757
2012-06-12,-1.3605
2012-06-13,1.7241
2012-06-14,-6.4407
2012-06-15,-11.2319
2012-06-18,6.1224
2012-06-19,-0.7692
2012-06-20,6.5891
2012-06-21,-4.7273
2012-06-22,-0.3817
2012-06-25,-2.2989
2012-06-26,-0.3922
2012-06-27,-0.7874
2012-06-28,-4.3651
2012-06-29,0.4149
2012-07-02,0.0
2012-07-03,3.3058
2012-07-05,-1.6
2012-07-06,0.4065
2012-07-09,-0.4049
2012-07-10,-1.2195
2012-07-11,-5.3498
2012-07-12,0.4348
2012-07-13,1.7316
2012-07-16,-3.8298
2012-07-17,6.6372
2012-07-18,-5.3942
2012-07-19,3.5088
2012-07-20,-4.2373
2012-07-23,7.0796
2012-07-24,3.719
2012-07-25,-1.992
2012-07-26,1.626
2012-07-27,1.2
2012-07-30,1.9763
2012-07-31,0.7752
2012-08-01,0.3846
2012-08-02,-1.1494
2012-08-03,-0.3876
2012-08-06,0.0
2012-08-07,5.0584
2012-08-08,-2.2222
2012-08-09,-1.1364
2012-08-10,4.2146
2012-08-13,-1.8382
2012-08-14,-0.7491
2012-08-15,0.7547
2012-08-16,-2.2472
2012-08-17,3.0651
2012-08-20,12.6394
2012-08-21,0.6601
2012-08-22,5.2459
2012-08-23,3.7382999999999997
2012-08-24,-1.2012
2012-08-27,-10.0304
2012-08-28,0.6757
2012-08-29,0.6711
2012-08-30,-1.3333
2012-08-31,4.3919
2012-09-04,2.2654
2012-09-05,-0.9494
2012-09-06,1.9169
2012-09-07,-5.3292
2012-09-10,2.649
2012-09-11,0.9677
2012-09-12,-0.3195
2012-09-13,-3.2051
2012-09-14,4.3046
2012-09-17,-2.2222
2012-09-18,0.6494
2012-09-19,0.0
2012-09-20,-0.3226
2012-09-21,0.3236
2012-09-24,-1.2903
2012-09-25,4.5752
2012-09-26,0.3125
2012-09-27,-0.3115
2012-09-28,0.625
2012-10-01,1.5528
2012-10-02,-2.1407
2012-10-03,-1.875
2012-10-04,2.2293
2012-10-05,-2.4922
2012-10-08,-7.3482
2012-10-09,-1.7241
2012-10-10,-1.7544
2012-10-11,3.9286
2012-10-12,0.0
2012-10-15,-0.6873
2012-10-16,3.4602
2012-10-17,-0.3344
2012-10-18,0.0
2012-10-19,1.0067
2012-10-22,-0.3322
2012-10-23,-1.6667
2012-10-24,-2.0339
2012-10-25,0.519
2012-10-26,-1.8933
2012-10-31,5.2632
2012-11-01,-0.3333
2012-11-02,-1.6722000000000001
2012-11-05,-3.7415000000000003
2012-11-06,-2.1201
2012-11-07,1.083
2012-11-08,5.0
2012-11-09,-1.3605
2012-11-12,-1.7241
2012-11-13,0.3509
2012-11-14,-2.0979
2012-11-15,5.3571
2012-11-16,0.0
2012-11-19,-1.6949
2012-11-20,1.3793
2012-11-21,-2.3810000000000002
2012-11-23,4.5296
2012-11-26,-1.3333
2012-11-27,-0.3378
2012-11-28,-6.7797
2012-11-29,-0.7273
2012-11-30,-1.4652
2012-12-03,-2.974
2012-12-04,-1.5326
2012-12-05,13.2296
2012-12-06,-6.8729
2012-12-07,1.476
2012-12-10,-0.7273
2012-12-11,2.1978
2012-12-12,0.3584
2012-12-13,0.0
2012-12-14,0.7143
2012-12-17,-0.2837
2012-12-18,3.8407
2012-12-19,5.1370000000000005
2012-12-20,3.2573
2012-12-21,-5.3628
2012-12-24,-6.3333
2012-12-26,7.4733
2012-12-27,-0.327
2012-12-28,-1.9973999999999998
2012-12-31,1.3559
2013-01-02,5.0167
2013-01-03,-0.3185
2013-01-04,-1.278
2013-01-07,6.7961
2013-01-08,0.0
2013-01-09,3.0303
2013-01-10,10.2941
2013-01-11,1.6
2013-01-14,-1.3123
2013-01-15,-1.5957
2013-01-16,0.8108
2013-01-17,0.8043
2013-01-18,-4.2553
2013-01-22,0.0
2013-01-23,3.8889
2013-01-24,1.0695000000000001
2013-01-25,-0.5291
2013-01-28,1.8617
2013-01-29,0.2611
2013-01-30,1.3021
2013-01-31,-1.0283
2013-02-01,-1.039
2013-02-04,-0.7825
2013-02-05,4.4922
2013-02-06,0.0
2013-02-07,-1.0127
2013-02-08,-1.9693
2013-02-11,2.0089
2013-02-12,-0.7673
2013-02-13,2.3196
2013-02-14,2.267
2013-02-15,-4.9261
2013-02-19,-4.9223
2013-02-20,-2.4523
2013-02-21,0.2793
2013-02-22,-0.8357
2013-02-25,-3.0899
2013-02-26,-2.3188
2013-02-27,0.5935
2013-02-28,2.3599
2013-03-01,-2.5937
2013-03-04,-4.4379
2013-03-05,2.7864
2013-03-06,-4.8193
2013-03-07,-2.5316
2013-03-08,-0.3247
2013-03-11,2.6059
2013-03-12,0.3175
2013-03-13,-1.2658
2013-03-14,-1.9231
2013-03-15,-0.9804
2013-03-18,1.3201
2013-03-19,7.4919
2013-03-20,0.6061
2013-03-21,-0.9036
2013-03-22,4.2553
2013-03-25,-3.207
2013-03-26,0.6024
2013-03-27,-5.3892
2013-03-28,-2.5316
2013-04-01,-0.974
2013-04-02,-4.5902
2013-04-03,6.5292
2013-04-04,-2.2580999999999998
2013-04-05,-0.6601
2013-04-08,0.9967
2013-04-09,-0.6579
2013-04-10,0.6623
2013-04-11,-0.6579
2013-04-12,-4.6358
2013-04-15,1.3889
2013-04-16,0.0
2013-04-17,-1.0274
2013-04-18,2.4221
2013-04-19,0.0
2013-04-22,-2.027
2013-04-23,3.7931
2013-04-24,-1.6611
2013-04-25,-0.3378
2013-04-26,-0.339
2013-04-29,0.6803
2013-04-30,0.3378
2013-05-01,1.0101
2013-05-02,0.0
2013-05-03,0.0
2013-05-06,-0.6667
2013-05-07,-0.6711
2013-05-08,1.0135
2013-05-09,-0.2947
2013-05-10,0.631
2013-05-13,-0.6667
2013-05-14,0.0
2013-05-15,0.3356
2013-05-16,-2.0067
2013-05-17,-0.6826
2013-05-20,1.7182
2013-05-21,-1.6892
2013-05-22,-0.3436
2013-05-23,-2.7586
2013-05-24,2.8369
2013-05-28,-8.2759
2013-05-29,-0.3759
2013-05-30,-1.5093999999999999
2013-05-31,-1.1494
2013-06-03,2.3256
2013-06-04,-1.5152
2013-06-05,0.7692
2013-06-06,-0.7634
2013-06-07,3.0769
2013-06-10,0.0
2013-06-11,-2.6119
2013-06-12,4.5977
2013-06-13,0.0
2013-06-14,2.1978
2013-06-17,2.1505
2013-06-18,-3.5088
2013-06-19,-4.3636
2013-06-20,-3.4221
2013-06-21,1.1811
2013-06-24,-1.5564
2013-06-25,0.3953
2013-06-26,-1.5748
2013-06-27,1.6
2013-06-28,2.3622
2013-07-01,-4.6154
2013-07-02,0.0
2013-07-03,-1.2097
2013-07-05,0.0
2013-07-08,1.2245
2013-07-09,-1.2097
2013-07-10,1.8367
2013-07-11,-0.6012
2013-07-12,0.8065
2013-07-15,-1.2
2013-07-16,-0.8097
2013-07-17,2.0408
2013-07-18,0.4
2013-07-19,-0.3984
2013-07-22,-0.4
2013-07-23,-1.6064
2013-07-24,0.0
2013-07-25,2.0408
2013-07-26,0.8
2013-07-29,2.3810000000000002
2013-07-30,-0.3876
2013-07-31,1.1673
2013-08-01,-0.7692
2013-08-02,0.7752
2013-08-05,16.9231
2013-08-06,-2.9605
2013-08-07,0.0
2013-08-08,2.3729
2013-08-09,3.9735
2013-08-12,-7.9618
2013-08-13,5.8824
2013-08-14,2.2876
2013-08-15,-5.7508
2013-08-16,0.678
2013-08-19,-4.3771
2013-08-20,1.4085
2013-08-21,1.3889
2013-08-22,-2.3973
2013-08-23,4.5614
2013-08-26,-2.0134
2013-08-27,0.0
2013-08-28,1.0274
2013-08-29,-1.0169
2013-08-30,3.0822
2013-09-03,0.3322
2013-09-04,1.3245
2013-09-05,-3.9215999999999998
2013-09-06,0.3401
2013-09-09,3.3898
2013-09-10,-2.2951
2013-09-11,6.3758
2013-09-12,-1.8927
2013-09-13,6.4309
2013-09-16,3.3233
2013-09-17,13.4503
2013-09-18,-4.1237
2013-09-19,-4.8387
2013-09-20,1.6949
2013-09-23,6.6667
2013-09-24,0.0
2013-09-25,-2.6042
2013-09-26,2.4064
2013-09-27,-2.6109999999999998
2013-09-30,-0.8043
2013-10-01,-0.2703
2013-10-02,6.2331
2013-10-03,-1.7856999999999998
2013-10-04,1.2987
2013-10-07,0.2564
2013-10-08,1.7903
2013-10-09,-0.0251
2013-10-10,-2.2367
2013-10-11,-2.5707
2013-10-14,2.1108
2013-10-15,-0.2584
2013-10-16,3.1088
2013-10-17,-2.7638
2013-10-18,1.0336
2013-10-21,-1.5345
2013-10-22,1.2987
2013-10-23,-1.2821
2013-10-25,-6.4935
2013-10-28,0.2778
2013-10-29,0.554
2013-10-30,2.1315
2013-10-31,0.3405
2013-11-01,5.914
2013-11-04,1.2690000000000001
2013-11-05,-1.2530999999999999
2013-11-06,2.5349
2013-11-07,-7.6704
2013-11-08,5.3619
2013-11-11,-1.153
2013-11-12,-1.6652
2013-11-13,-0.0033
2013-11-14,0.2651
2013-11-15,0.0
2013-11-18,-5.2219
2013-11-19,1.9284
2013-11-20,0.8108
2013-11-21,1.6086
2013-11-22,-1.847
2013-11-25,-22.3118
2013-11-26,-21.7993
2013-11-27,-1.3274
2013-11-29,11.2108
2013-12-02,-3.629
2013-12-03,-8.3682
2013-12-04,0.4566
2013-12-05,3.1818
2013-12-06,-2.2026
2013-12-09,-1.3514
2013-12-10,1.3699
2013-12-11,-0.4505
2013-12-12,0.905
2013-12-13,-1.3453
2013-12-16,-0.4545
2013-12-17,5.7534
2013-12-18,0.6045
2013-12-19,-1.7167
2013-12-20,1.7467000000000001
2013-12-23,-2.5751
2013-12-24,0.446
2013-12-26,0.4331
2013-12-27,6.5502
2013-12-30,1.2295
2013-12-31,5.2632
2014-01-02,0.0
2014-01-03,-3.4615
2014-01-06,5.5777
2014-01-07,0.3774
2014-01-08,-1.8797000000000001
2014-01-09,-4.2146
2014-01-10,2.8
2014-01-13,-1.1673
2014-01-14,0.3937
2014-01-15,1.9607999999999999
2014-01-16,5.7692
2014-01-17,-1.8182
2014-01-21,0.7407
2014-01-22,13.9706
2014-01-23,-1.9355
2014-01-24,-4.6053
2014-01-27,-4.4828
2014-01-28,8.6643
2014-01-29,-4.3189
2014-01-30,-1.0373
2014-01-31,-1.7587000000000002
2014-02-03,-3.2143
2014-02-04,-3.321
2014-02-05,-1.7176
2014-02-06,-2.1359
2014-02-07,1.1905000000000001
2014-02-10,3.5294
2014-02-11,2.6515
2014-02-12,2.214
2014-02-13,-2.5271
2014-02-14,1.1111
2014-02-18,-0.3663
2014-02-19,-2.2059
2014-02-20,1.5038
2014-02-21,-1.1111
2014-02-24,-2.2472
2014-02-25,-0.7663
2014-02-26,-0.4247
2014-02-27,-1.1245
2014-02-28,-1.9607999999999999
2014-03-03,-5.6
2014-03-04,2.9661
2014-03-05,-0.823
2014-03-06,14.9378
2014-03-07,5.7762
2014-03-10,0.3413
2014-03-11,-0.6803
2014-03-12,-5.8219
2014-03-13,-1.8182
2014-03-14,-6.2963000000000005
2014-03-17,2.7668
2014-03-18,2.3077
2014-03-19,0.0
2014-03-20,0.3759
2014-03-21,-2.6217
2014-03-24,-0.7692
2014-03-25,0.3876
2014-03-26,1.9304999999999999
2014-03-27,0.7576
2014-03-28,-0.3759
2014-03-31,-2.6414999999999997
2014-04-01,-1.1628
2014-04-02,3.7108
2014-04-03,-1.6874
2014-04-04,-2.3077
2014-04-07,-6.2992
2014-04-08,2.1008
2014-04-09,4.1152
2014-04-10,-4.7431
2014-04-11,1.2448
2014-04-14,-1.2295
2014-04-15,-1.6598000000000002
2014-04-16,8.8608
2014-04-17,-5.814
2014-04-21,2.0576
2014-04-22,-1.2046000000000001
2014-04-23,1.2193
2014-04-24,-1.6129
2014-04-25,-2.459
2014-04-28,0.0
2014-04-29,-3.3613
2014-04-30,-0.8696
2014-05-01,-1.3158
2014-05-02,4.0
2014-05-05,-0.4274
2014-05-06,-5.1502
2014-05-07,-0.4525
2014-05-08,0.0
2014-05-09,0.0
2014-05-12,1.3636
2014-05-13,4.0359
2014-05-14,-0.8621
2014-05-15,-0.4348
2014-05-16,-3.4934
2014-05-19,0.905
2014-05-20,1.3453
2014-05-21,-1.7699
2014-05-22,0.4505
2014-05-23,1.7936999999999999
2014-05-27,-1.7566000000000002
2014-05-28,-0.454
2014-05-29,2.7027
2014-05-30,1.2719
2014-06-02,0.4764
2014-06-03,0.431
2014-06-04,1.7167
2014-06-05,-5.4852
2014-06-06,-0.4464
2014-06-09,-0.4484
2014-06-10,3.6036
2014-06-11,-3.4783
2014-06-12,2.7027
2014-06-13,0.7018
2014-06-16,-1.1324
2014-06-17,-1.3216
2014-06-18,-0.8929
2014-06-19,-0.3322
2014-06-20,-0.1186
2014-06-23,0.0057
2014-06-24,0.8993
2014-06-25,-0.4484
2014-06-26,-2.2523
2014-06-27,1.8376000000000001
2014-06-30,1.3632
2014-07-01,-1.3393
2014-07-02,-2.7149
2014-07-03,4.6512
2014-07-07,-2.7111
2014-07-08,-2.2385
2014-07-09,1.8692
2014-07-10,-3.211
2014-07-11,0.9479
2014-07-14,0.0
2014-07-15,-0.4695
2014-07-16,-3.3019
2014-07-17,5.8537
2014-07-18,1.3825
2014-07-21,8.1818
2014-07-22,7.1429
2014-07-23,-0.3922
2014-07-24,-1.5748
2014-07-25,-0.4
2014-07-28,0.0
2014-07-29,-1.8072
2014-07-30,-1.0225
2014-07-31,-4.7521
2014-08-01,-3.6875999999999998
2014-08-04,3.1532
2014-08-05,-3.4934
2014-08-06,-2.2624
2014-08-07,1.8519
2014-08-08,0.9091
2014-08-11,-0.9065
2014-08-12,0.0057
2014-08-13,1.3636
2014-08-14,-1.7993000000000001
2014-08-15,-0.9076
2014-08-18,4.1475
2014-08-19,0.885
2014-08-20,2.193
2014-08-21,-5.7940000000000005
2014-08-22,4.328
2014-08-25,-4.8035
2014-08-26,2.7523
2014-08-27,-2.2321
2014-08-28,-0.4566
2014-08-29,0.0
2014-09-02,-2.0958
2014-09-03,-0.2021
2014-09-04,-2.8169
2014-09-05,5.314
2014-09-08,-0.9174
2014-09-09,-1.3136999999999999
2014-09-10,-2.4219
2014-09-11,-2.8846
2014-09-12,-1.4851
2014-09-15,-4.5226
2014-09-16,2.6316
2014-09-17,-6.1538
2014-09-18,-0.5464
2014-09-19,-4.3956
2014-09-22,-1.7241
2014-09-23,3.5088
2014-09-24,0.0
2014-09-25,1.1299
2014-09-26,-2.2346
2014-09-29,0.3821
2014-09-30,0.1886
2014-10-01,0.0
2014-10-02,-1.1364
2014-10-03,0.0
2014-10-06,-0.5747
2014-10-07,-7.5145
2014-10-08,3.125
2014-10-09,-3.0303
2014-10-10,-1.875
2014-10-13,0.0
2014-10-14,0.6369
2014-10-15,-1.8987
2014-10-16,4.5161
2014-10-17,0.409
2014-10-20,3.8961
2014-10-21,-0.5917
2014-10-22,0.5952
2014-10-23,0.0
2014-10-24,-3.5503
2014-10-27,-1.8405
2014-10-28,-3.75
2014-10-29,-2.5974
2014-10-30,3.3333
2014-10-31,-2.5806
2014-11-03,5.9603
2014-11-04,-5.625
2014-11-05,-3.3113
2014-11-06,-0.6849
2014-11-07,1.3793
2014-11-10,4.0816
2014-11-11,0.0
2014-11-12,-0.6536
2014-11-13,-23.0263
2014-11-14,3.4188
2014-11-17,4.876
2014-11-18,4.8069
2014-11-19,-5.2632
2014-11-20,5.5655
2014-11-21,-2.4528
2014-11-24,-2.8902
2014-11-25,8.7302
2014-11-26,0.7299
2014-11-28,2.8986
2014-12-01,-1.4085
2014-12-02,-2.1429
2014-12-03,2.1898
2014-12-04,-0.7143
2014-12-05,-0.6969
2014-12-08,-11.6142
2014-12-09,-0.8197
2014-12-10,-2.4793
2014-12-11,-5.9322
2014-12-12,-1.8018
2014-12-15,2.7523
2014-12-16,0.0
2014-12-17,0.0
2014-12-18,-4.4643
2014-12-19,0.9346
2014-12-22,7.4074
2014-12-23,-4.3103
2014-12-24,-0.9009
2014-12-26,3.6364
2014-12-29,-3.5088
2014-12-30,33.6477
2014-12-31,-2.7294
2015-01-02,-13.2867
2015-01-05,6.4516
2015-01-06,-7.5758
2015-01-07,5.7377
2015-01-08,-8.9293
2015-01-09,8.1024
2015-01-12,0.7874
2015-01-13,-8.5938
2015-01-14,-2.5641
2015-01-15,-2.6316
2015-01-16,2.7027
2015-01-20,1.7544
2015-01-21,-2.5862
2015-01-22,-1.9137
2015-01-23,-1.6465999999999998
2015-01-26,1.8232
2015-01-27,1.7117
2015-01-28,-4.3401
2015-01-29,0.0116
2015-01-30,0.9142
2015-02-02,11.9266
2015-02-03,-1.6393
2015-02-04,-2.4896
2015-02-05,-0.0107
2015-02-06,0.8547
2015-02-09,0.0
2015-02-10,5.0847
2015-02-11,1.6129
2015-02-12,1.4931
2015-02-13,0.0929
2015-02-17,4.5996
2015-02-18,0.084
2015-02-19,2.3134
2015-02-20,1.3858
2015-02-23,-2.1583
2015-02-24,-5.579
2015-02-25,0.4575
2015-02-26,3.1008
2015-02-27,-0.7519
2015-03-02,6.0606
2015-03-03,-0.7143
2015-03-04,0.0
2015-03-05,0.0
2015-03-06,0.0
2015-03-09,-0.7284
2015-03-10,-3.0075
2015-03-11,2.3629
2015-03-12,-2.1898
2015-03-13,2.9851
2015-03-16,-5.0725
2015-03-17,6.1068999999999996
2015-03-18,-0.7194
2015-03-19,-1.4493
2015-03-20,2.5
2015-03-23,-3.8737
2015-03-24,-5.2239
2015-03-26,0.0
2015-03-27,-7.0866
2015-03-30,0.8475
2015-03-31,-0.0105
2015-04-01,-2.5003
2015-04-02,-3.4695
2015-04-06,3.583
2015-04-07,0.8621
2015-04-08,1.7094
2015-04-09,9.2437
2015-04-10,1.5385
2015-04-13,0.2557
2015-04-14,2.0119
2015-04-15,-0.75
2015-04-16,6.7264
2015-04-17,-6.2937
2015-04-20,0.3591
2015-04-21,-0.3579
2015-04-22,-1.4925
2015-04-23,1.5152
2015-04-24,0.7463
2015-04-27,0.0
2015-04-28,0.0
2015-04-29,-0.7407
2015-04-30,0.7463
2015-05-01,0.0
2015-05-04,-0.7407
2015-05-05,0.0
2015-05-06,-1.4412
2015-05-07,-4.5951
2015-05-08,-4.7619
2015-05-11,4.1667
2015-05-12,2.4
2015-05-13,0.7813
2015-05-14,1.5504
2015-05-15,-4.5802
2015-05-18,0.8
2015-05-19,-7.0635
2015-05-20,6.7463999999999995
2015-05-21,0.0
2015-05-22,-1.6
2015-05-26,0.813
2015-05-27,-1.4819
2015-05-28,-1.6065
2015-05-29,17.3045
2015-06-01,-7.0922
2015-06-02,0.7634
2015-06-03,-3.7879
2015-06-04,-0.7874
2015-06-05,-2.3810000000000002
2015-06-08,0.0
2015-06-09,0.0
2015-06-10,2.439
2015-06-11,-0.3323
2015-06-12,-0.4628
2015-06-15,0.8
2015-06-16,1.5873
2015-06-17,0.0
2015-06-18,-1.5625
2015-06-19,0.3819
2015-06-22,-1.1711
2015-06-23,0.0
2015-06-24,0.0
2015-06-25,-2.4
2015-06-26,-6.5574
2015-06-29,-3.5088
2015-06-30,2.7273
2015-07-01,0.885
2015-07-02,2.6316
2015-07-06,-5.9829
2015-07-07,-8.1818
2015-07-08,-18.8119
2015-07-09,9.7561
2015-07-10,-2.2222
2015-07-13,0.0
2015-07-14,0.9091
2015-07-15,-4.2582
2015-07-16,-1.1983
2015-07-17,4.7619
2015-07-20,-1.9886
2015-07-21,-2.6087
2015-07-22,-1.1905000000000001
2015-07-23,-2.4096
2015-07-24,-1.2346
2015-07-27,-2.5
2015-07-28,14.1026
2015-07-29,-4.4944
2015-07-30,-8.2353
2015-07-31,-1.2821
2015-08-03,3.8961
2015-08-04,7.4766
2015-08-05,5.4445
2015-08-06,16.9171
2015-08-07,-2.8302
2015-08-10,0.0
2015-08-11,-1.9417
2015-08-12,-14.8391
2015-08-13,6.9757
2015-08-14,2.16
2015-08-17,1.9149
2015-08-18,1.2526
2015-08-19,1.991
2015-08-20,-4.9845
2015-08-21,7.992
2015-08-24,-2.4874
2015-08-25,-4.0283
2015-08-26,3.1579
2015-08-27,2.0281
2015-08-28,0.0125
2015-08-31,1.0
2015-09-01,-1.9926
2015-09-02,1.73
2015-09-03,4.2701
2015-09-04,0.0
2015-09-08,2.8452
2015-09-09,-0.2662
2015-09-10,0.1857
2015-09-11,-5.468
2015-09-14,-0.9804
2015-09-15,0.9777
2015-09-16,-2.9293
2015-09-17,6.0606
2015-09-18,0.0
2015-09-21,-0.0119
2015-09-22,0.0119
2015-09-23,0.0
2015-09-24,-0.9524
2015-09-25,-0.9736
2015-09-28,0.9831
2015-09-30,-2.8846
2015-10-01,-5.9406
2015-10-05,-1.0526
2015-10-07,-0.2527
2015-10-08,5.5859
2015-10-13,-3.4533
2015-10-14,-1.9028
2015-10-15,2.493
2015-10-16,0.0
2015-10-19,1.1967
2015-10-20,-1.2725
2015-10-22,-0.026
