ticker,HUN US Equity
2005-07-05,1.5678999999999998
2005-07-06,3.9556
2005-07-07,0.4176
2005-07-08,5.3604
2005-07-11,3.8596
2005-07-12,-0.549
2005-07-13,-2.5053
2005-07-14,0.2613
2005-07-15,0.3475
2005-07-18,0.7792
2005-07-19,3.0928
2005-07-20,0.0833
2005-07-21,-1.5404
2005-07-22,-1.8605
2005-07-25,-3.8776
2005-07-26,-1.7481
2005-07-27,2.9653
2005-07-28,5.8928
2005-07-29,-2.5523
2005-08-01,0.4723
2005-08-02,1.1111
2005-08-03,-0.6762
2005-08-04,-6.9362
2005-08-05,-1.2346
2005-08-08,-0.6481
2005-08-09,-1.165
2005-08-10,1.2730000000000001
2005-08-11,5.7728
2005-08-12,-3.3891
2005-08-15,-2.7335000000000003
2005-08-16,-3.9344
2005-08-17,-0.7314
2005-08-18,-0.1965
2005-08-19,1.6732
2005-08-22,0.9197
2005-08-23,-0.2878
2005-08-24,-1.7797
2005-08-25,-2.9383
2005-08-26,-3.33
2005-08-29,-0.3653
2005-08-30,-3.1954
2005-08-31,1.9481000000000002
2005-09-01,2.6539
2005-09-02,-0.7239
2005-09-06,1.0417
2005-09-07,1.8041
2005-09-08,-0.4051
2005-09-09,-1.6268
2005-09-12,-0.7752
2005-09-13,-4.5833
2005-09-14,-0.3275
2005-09-15,-2.0811
2005-09-16,-0.8389
2005-09-19,-1.41
2005-09-20,-0.4577
2005-09-21,-2.2989
2005-09-22,-1.5293999999999999
2005-09-23,4.3011
2005-09-26,2.52
2005-09-27,-1.9553
2005-09-28,1.7094
2005-09-29,7.0588
2005-09-30,2.3025
2005-10-03,-1.9949
2005-10-04,0.6785
2005-10-05,-1.9699
2005-10-06,-0.8461
2005-10-07,3.7333
2005-10-10,-0.874
2005-10-11,-1.8672
2005-10-12,-0.0529
2005-10-13,-0.5288
2005-10-14,1.5949
2005-10-17,0.2616
2005-10-18,-0.4697
2005-10-19,-2.8317
2005-10-20,1.1333
2005-10-21,0.8538
2005-10-24,4.3915
2005-10-25,-0.9123
2005-10-26,0.1023
2005-10-27,0.9198
2005-10-28,0.557
2005-10-31,0.1007
2005-11-01,2.0121
2005-11-02,-5.0789
2005-11-03,4.1558
2005-11-04,-2.7431
2005-11-07,-0.8205
2005-11-08,-1.241
2005-11-09,0.5759
2005-11-10,0.5206
2005-11-11,0.4661
2005-11-14,-1.4433
2005-11-15,0.6799
2005-11-16,-3.0649
2005-11-17,0.2144
2005-11-18,0.0
2005-11-21,-1.0695000000000001
2005-11-22,0.0
2005-11-23,2.7027
2005-11-25,0.0
2005-11-28,1.1053
2005-11-29,0.6767
2005-11-30,-1.758
2005-12-01,-0.7368
2005-12-02,0.5832
2005-12-05,-0.4744
2005-12-06,1.1123
2005-12-07,-2.5667999999999997
2005-12-08,1.6129
2005-12-09,0.0
2005-12-12,-0.1587
2005-12-13,0.371
2005-12-14,0.5808
2005-12-15,-0.8399
2005-12-16,-2.8057
2005-12-19,-0.3268
2005-12-20,-3.0055
2005-12-21,-0.169
2005-12-22,-1.2415
2005-12-23,-0.0571
2005-12-27,-0.6289
2005-12-28,-0.2301
2005-12-29,-0.2307
2005-12-30,-0.4624
2006-01-03,-0.1161
2006-01-04,-0.2907
2006-01-05,4.9563
2006-01-06,4.2778
2006-01-09,4.3687000000000005
2006-01-10,1.3783
2006-01-11,-1.4602
2006-01-12,-0.4088
2006-01-13,-0.9749
2006-01-17,-2.0725
2006-01-18,-2.0106
2006-01-19,-0.108
2006-01-20,1.3514
2006-01-23,4.5867
2006-01-24,1.1729
2006-01-25,0.8065
2006-01-26,-1.8
2006-01-27,0.3055
2006-01-30,-1.5228000000000002
2006-01-31,11.4433
2006-02-01,7.4006
2006-02-02,-2.0241
2006-02-03,0.8791
2006-02-06,-8.2789
2006-02-07,-3.0404
2006-02-08,0.49
2006-02-09,-0.2925
2006-02-10,1.2225
2006-02-13,-3.0918
2006-02-14,1.8445
2006-02-15,0.6363
2006-02-16,0.0
2006-02-17,-0.0973
2006-02-21,1.8014000000000001
2006-02-22,-1.8173
2006-02-23,-1.0716
2006-02-24,2.1172
2006-02-27,0.5304
2006-02-28,-2.1103
2006-03-01,0.441
2006-03-02,-0.5854
2006-03-03,-0.736
2006-03-06,-0.9886
2006-03-07,-0.9985
2006-03-08,-0.8069
2006-03-09,1.1693
2006-03-10,0.9548
2006-03-13,-0.448
2006-03-14,-0.05
2006-03-15,0.05
2006-03-16,0.05
2006-03-17,-0.3498
2006-03-20,-4.0622
2006-03-21,-0.4182
2006-03-22,0.5774
2006-03-23,-0.9916
2006-03-24,-0.8962
2006-03-27,3.0851
2006-03-28,-3.7152
2006-03-29,1.179
2006-03-30,3.6017
2006-03-31,-1.3292
2006-04-03,0.5181
2006-04-04,0.9794
2006-04-05,-0.3063
2006-04-06,-3.533
2006-04-07,0.69
2006-04-10,-1.9504000000000001
2006-04-11,-1.3978
2006-04-12,1.3631
2006-04-13,1.6138
2006-04-17,-1.4293
2006-04-18,0.0
2006-04-19,2.3093
2006-04-20,0.6299
2006-04-21,0.1565
2006-04-24,-1.0417
2006-04-25,0.8947
2006-04-26,0.2087
2006-04-27,0.7288
2006-04-28,1.5504
2006-05-01,-3.4097
2006-05-02,-0.4215
2006-05-03,0.5291
2006-05-04,2.3684
2006-05-05,0.4113
2006-05-08,1.8944999999999999
2006-05-09,-0.1508
2006-05-10,-1.8117999999999999
2006-05-11,-1.2301
2006-05-12,-1.8681999999999999
2006-05-15,0.6875
2006-05-16,-0.3676
2006-05-17,-2.1086
2006-05-18,-0.4308
2006-05-19,-0.0541
2006-05-22,-4.1667
2006-05-23,3.3879
2006-05-24,0.7646
2006-05-25,1.9512
2006-05-26,-0.1063
2006-05-30,-1.4902
2006-05-31,1.2966
2006-06-01,-0.2133
2006-06-02,-0.8017
2006-06-05,-0.1616
2006-06-06,-0.7016
2006-06-07,-1.3587
2006-06-08,-2.4793
2006-06-09,-1.6383999999999999
2006-06-12,-1.6657
2006-06-13,-1.8692
2006-06-14,0.4167
2006-06-15,1.6598000000000002
2006-06-16,-0.8746
2006-06-19,-2.5882
2006-06-20,0.7246
2006-06-21,1.1391
2006-06-22,-0.652
2006-06-23,1.1337
2006-06-26,-0.885
2006-06-27,-2.0238
2006-06-28,2.3086
2006-06-29,2.4941
2006-06-30,0.3476
2006-07-03,0.0577
2006-07-05,-0.0577
2006-07-06,-1.4434
2006-07-07,1.4060000000000001
2006-07-10,2.0797
2006-07-11,0.5659
2006-07-12,-2.9826
2006-07-13,-3.4223
2006-07-14,-1.2012
2006-07-17,-0.8511
2006-07-18,-1.2262
2006-07-19,1.2415
2006-07-20,0.4905
2006-07-21,0.4271
2006-07-24,0.6075
2006-07-25,0.1208
2006-07-26,0.1809
2006-07-27,-3.0102
2006-07-28,1.5518
2006-07-31,-2.5061
2006-08-01,-0.815
2006-08-02,9.1024
2006-08-03,-0.7532
2006-08-04,2.4518
2006-08-07,-1.5954000000000002
2006-08-08,-0.7528
2006-08-09,-0.8751
2006-08-10,-0.4709
2006-08-11,-1.2419
2006-08-14,1.5569
2006-08-15,-0.1769
2006-08-16,3.1305
2006-08-17,-0.8018
2006-08-18,0.8661
2006-08-21,-1.4883
2006-08-22,-0.4067
2006-08-23,0.2334
2006-08-24,-0.8731
2006-08-25,0.4698
2006-08-28,1.3442
2006-08-29,1.6148
2006-08-30,0.227
2006-08-31,2.265
2006-09-01,1.052
2006-09-05,0.3836
2006-09-06,0.7096
2006-09-07,1.3008
2006-09-08,-0.9631
2006-09-11,0.3782
2006-09-12,0.592
2006-09-13,-0.3745
2006-09-14,0.1611
2006-09-15,-2.252
2006-09-18,-0.1646
2006-09-19,0.6593
2006-09-20,-0.3275
2006-09-21,0.7119
2006-09-22,-1.1419
2006-09-25,0.8801
2006-09-26,-0.9815
2006-09-27,0.1101
2006-09-28,0.11
2006-09-29,0.0
2006-10-02,0.0549
2006-10-03,0.0549
2006-10-04,-0.0549
2006-10-05,0.8786
2006-10-06,0.9254
2006-10-09,-0.2157
2006-10-10,0.8108
2006-10-11,-2.0375
2006-10-12,0.1642
2006-10-13,-0.4372
2006-10-16,0.4391
2006-10-17,-0.5464
2006-10-18,0.2747
2006-10-19,-0.3288
2006-10-20,-0.1649
2006-10-23,0.3855
2006-10-24,-0.384
2006-10-25,-0.2753
2006-10-26,0.6626
2006-10-27,-4.0044
2006-10-30,-2.1714
2006-10-31,0.8762
2006-11-01,0.2895
2006-11-02,1.2125
2006-11-03,-0.7416
2006-11-06,-0.5747
2006-11-07,-0.1156
2006-11-08,0.6366
2006-11-09,-0.2875
2006-11-10,-0.519
2006-11-13,1.4493
2006-11-14,0.0
2006-11-15,-0.0571
2006-11-16,-0.1144
2006-11-17,0.229
2006-11-20,-1.8846
2006-11-21,1.4552
2006-11-22,1.7212
2006-11-24,-1.0152
2006-11-27,-1.7094
2006-11-28,1.2753999999999999
2006-11-29,-1.0876
2006-11-30,0.7523
2006-12-01,3.0442
2006-12-04,0.6132
2006-12-05,1.8837000000000002
2006-12-06,-0.2719
2006-12-07,0.5453
2006-12-08,1.1388
2006-12-11,-1.6622
2006-12-12,2.6172
2006-12-13,0.4782
2006-12-14,0.4231
2006-12-15,-0.1053
2006-12-18,-1.0543
2006-12-19,-0.9057
2006-12-20,1.0215
2006-12-21,-2.2352
2006-12-22,-0.2177
2006-12-26,1.5821
2006-12-27,0.4834
2006-12-28,-0.3207
2006-12-29,1.7158
2007-01-03,2.8993
2007-01-04,0.2561
2007-01-05,0.2044
2007-01-08,1.5808
2007-01-09,1.2048
2007-01-10,-0.8433
2007-01-11,2.051
2007-01-12,1.4706000000000001
2007-01-16,-1.4493
2007-01-17,0.1961
2007-01-18,0.0978
2007-01-19,1.7107
2007-01-22,0.1922
2007-01-23,-0.3357
2007-01-24,1.0587
2007-01-25,-0.381
2007-01-26,0.717
2007-01-29,-0.9018
2007-01-30,-1.8199
2007-01-31,2.0
2007-02-01,0.6217
2007-02-02,-0.1901
2007-02-05,-1.381
2007-02-06,0.0966
2007-02-07,0.8201
2007-02-08,-1.0526
2007-02-09,-0.1451
2007-02-12,0.5327
2007-02-13,-0.8189
2007-02-14,2.2827
2007-02-15,-1.7569
2007-02-16,-0.435
2007-02-20,0.2913
2007-02-21,4.5015
2007-02-22,-1.3432
2007-02-23,0.4695
2007-02-26,-0.8879
2007-02-27,-4.1018
2007-02-28,0.3441
2007-03-01,-2.1068
2007-03-02,-3.0531
2007-03-05,-2.1683
2007-03-06,3.1662
2007-03-07,-1.3811
2007-03-08,1.6598000000000002
2007-03-09,-0.5612
2007-03-12,-0.7696
2007-03-13,-2.2234
2007-03-14,0.6911
2007-03-15,1.2144
2007-03-16,0.0522
2007-03-19,-1.2513
2007-03-20,1.4256
2007-03-21,2.5507999999999997
2007-03-22,-0.0508
2007-03-23,-1.6760000000000002
2007-03-26,1.4463
2007-03-27,-2.0876
2007-03-28,-1.04
2007-03-29,0.2102
2007-03-30,0.1049
2007-04-02,-0.2619
2007-04-03,-0.9454
2007-04-04,-1.9618
2007-04-05,1.1357
2007-04-09,0.0
2007-04-10,-0.8556
2007-04-11,2.3731999999999998
2007-04-12,1.7387000000000001
2007-04-13,-0.1036
2007-04-16,1.7626
2007-04-17,-0.2547
2007-04-18,0.9704
2007-04-19,-0.4047
2007-04-20,1.4727999999999999
2007-04-23,-0.6006
2007-04-24,-0.3525
2007-04-25,0.9601
2007-04-26,-0.2002
2007-04-27,-0.6018
2007-04-30,-1.11
2007-05-01,-2.9592
2007-05-02,1.2093
2007-05-03,3.5324999999999998
2007-05-04,0.2509
2007-05-07,1.0511
2007-05-08,-0.4458
2007-05-09,0.8955
2007-05-10,-0.9369
2007-05-11,0.2489
2007-05-14,-1.0427
2007-05-15,-0.1505
2007-05-16,0.5025
2007-05-17,0.65
2007-05-18,-0.4471
2007-05-21,0.2495
2007-05-22,0.0498
2007-05-23,-0.6965
2007-05-24,-2.004
2007-05-25,0.7157
2007-05-29,-0.3553
2007-05-30,-0.2547
2007-05-31,2.145
2007-06-01,1.9
2007-06-04,0.0981
2007-06-05,1.4706000000000001
2007-06-06,-2.7536
2007-06-07,-2.3348
2007-06-08,1.119
2007-06-11,0.0
2007-06-12,-1.4085
2007-06-13,0.6633
2007-06-14,1.3245
2007-06-15,0.7541
2007-06-18,-0.1996
2007-06-19,-2.0
2007-06-20,-1.5306
2007-06-21,-0.3627
2007-06-22,-0.364
2007-06-25,-1.357
2007-06-26,28.0952
2007-06-27,0.2065
2007-06-28,0.371
2007-06-29,-0.1643
2007-07-02,0.1645
2007-07-03,0.2053
2007-07-05,12.541
2007-07-06,1.9665
2007-07-09,0.25
2007-07-10,-1.2469000000000001
2007-07-11,-0.5411
2007-07-12,-4.28
2007-07-13,0.3789
2007-07-16,0.2643
2007-07-17,-0.4518
2007-07-18,-0.3026
2007-07-19,-0.3414
2007-07-20,0.0
2007-07-23,-0.2665
2007-07-24,-0.4962
2007-07-25,-1.9563000000000001
2007-07-26,-1.4867
2007-07-27,0.9929
2007-07-30,0.5899
2007-07-31,-0.4691
2007-08-01,-1.5711
2007-08-02,1.5563
2007-08-03,-1.7682
2007-08-06,-0.88
2007-08-07,0.2825
2007-08-08,0.8451
2007-08-09,-0.1995
2007-08-10,-2.2391
2007-08-13,1.3906
2007-08-14,-2.1783
2007-08-15,0.2062
2007-08-16,-0.4115
2007-08-17,-1.6529
2007-08-20,1.1764999999999999
2007-08-21,4.8588000000000005
2007-08-22,1.0693
2007-08-23,0.0
2007-08-24,1.0188
2007-08-27,-0.737
2007-08-28,-0.6643
2007-08-29,0.7081
2007-08-30,0.0
2007-08-31,1.3672
2007-09-04,-0.4239
2007-09-05,-0.1548
2007-09-06,0.969
2007-09-07,-0.3455
2007-09-10,0.1926
2007-09-11,0.6536
2007-09-12,-0.0764
2007-09-13,0.0384
2007-09-14,0.2685
2007-09-17,-0.6503
2007-09-18,1.0782
2007-09-19,0.3048
2007-09-20,0.1519
2007-09-21,-1.4031
2007-09-24,0.6538
2007-09-25,-0.1146
2007-09-26,0.3826
2007-09-27,0.686
2007-09-28,0.265
2007-10-01,-0.1133
2007-10-02,0.1134
2007-10-03,-0.3398
2007-10-04,-0.3788
2007-10-05,0.6844
2007-10-08,0.4532
2007-10-09,1.5038
2007-10-10,-1.6667
2007-10-11,-0.1507
2007-10-12,0.1509
2007-10-15,0.1883
2007-10-16,0.0376
2007-10-17,0.0752
2007-10-18,-0.2253
2007-10-19,-0.6022
2007-10-22,-0.1136
2007-10-23,0.2654
2007-10-24,0.0
2007-10-25,-0.2268
2007-10-26,-0.1516
2007-10-29,-0.0759
2007-10-30,-0.3038
2007-10-31,0.381
2007-11-01,0.0
2007-11-02,0.0
2007-11-05,-0.8729
2007-11-06,0.5743
2007-11-07,-1.1039
2007-11-08,0.6543
2007-11-09,-1.262
2007-11-12,0.2711
2007-11-13,-0.0772
2007-11-14,-1.3916
2007-11-15,-2.2344
2007-11-16,-1.5638
2007-11-19,-2.444
2007-11-20,0.4593
2007-11-21,1.7456
2007-11-23,1.1029
2007-11-26,1.8182
2007-11-27,0.873
2007-11-28,0.3147
2007-11-29,-1.3725
2007-11-30,0.835
2007-12-03,-2.6025
2007-12-04,-0.4453
2007-12-05,-0.1627
2007-12-06,0.2444
2007-12-07,0.5689
2007-12-10,0.1616
2007-12-11,-0.7664
2007-12-12,0.2439
2007-12-13,-0.1629
2007-12-14,1.4682
2007-12-17,0.1608
2007-12-18,-0.2006
2007-12-19,-0.7238
2007-12-20,2.1871
2007-12-21,0.2378
2007-12-24,0.435
2007-12-26,-0.5906
2007-12-27,-0.5941
2007-12-28,0.996
2007-12-31,1.3807
2008-01-02,-1.0506
2008-01-03,-0.2359
2008-01-04,-2.4438
2008-01-07,-1.0505
2008-01-08,-3.1033
2008-01-09,-0.6743
2008-01-10,2.885
2008-01-11,0.2887
2008-01-14,0.7813
2008-01-15,-0.7344
2008-01-16,-0.3288
2008-01-17,-2.2268
2008-01-18,0.0844
2008-01-22,-1.3906
2008-01-23,2.1795
2008-01-24,1.2965
2008-01-25,-0.289
2008-01-28,0.5383
2008-01-29,-1.2356
2008-01-30,-0.417
2008-01-31,1.5074999999999998
2008-02-01,2.6814999999999998
2008-02-04,-3.4552
2008-02-05,-2.1223
2008-02-06,-1.148
2008-02-07,-0.5591
2008-02-08,1.2976
2008-02-11,0.427
2008-02-12,-0.8078
2008-02-13,-0.0429
2008-02-14,-0.6003
2008-02-15,0.1294
2008-02-19,-0.0862
2008-02-20,-0.8193
2008-02-21,-1.5652
2008-02-22,3.2244
2008-02-25,3.3804
2008-02-26,1.6556
2008-02-27,0.0407
2008-02-28,-0.6919
2008-02-29,-1.1066
2008-03-03,-0.2901
2008-03-04,-1.33
2008-03-05,3.2013
2008-03-06,-1.0204
2008-03-07,-1.6907
2008-03-10,0.0
2008-03-11,2.349
2008-03-12,0.9836
2008-03-13,-0.163
2008-03-14,-2.9388
2008-03-17,-1.7241
2008-03-18,2.9953
2008-03-19,-1.9526
2008-03-20,0.0
2008-03-24,1.3559
2008-03-25,0.1672
2008-03-26,-1.7529
2008-03-27,0.5098
2008-03-28,-0.8876
2008-03-31,0.4264
2008-04-01,-0.0425
2008-04-02,-1.4868000000000001
2008-04-03,-2.0699
2008-04-04,0.0
2008-04-07,-0.7926
2008-04-08,-1.154
2008-04-09,-0.7185
2008-04-10,0.995
2008-04-11,-0.8061
2008-04-14,0.0
2008-04-15,0.0451
2008-04-16,-0.9928
2008-04-17,-0.1367
2008-04-18,0.5933
2008-04-21,-0.6352
2008-04-22,1.1416
2008-04-23,-0.7675
2008-04-24,0.2275
2008-04-25,0.8625
2008-04-28,0.36
2008-04-29,-0.6726
2008-04-30,1.5350000000000001
2008-05-01,2.3121
2008-05-02,0.8257
2008-05-05,1.2931
2008-05-06,-0.4255
2008-05-07,-1.4102999999999999
2008-05-08,0.6935
2008-05-09,-2.4968
2008-05-12,1.1038000000000001
2008-05-13,2.4454000000000002
2008-05-14,0.8099
2008-05-15,-1.0571
2008-05-16,-0.3846
2008-05-19,-2.8314
2008-05-20,-0.3091
2008-05-21,-1.24
2008-05-22,0.1345
2008-05-23,-0.627
2008-05-27,0.721
2008-05-28,-0.4474
2008-05-29,-1.4382
2008-05-30,0.0
2008-06-02,-1.596
2008-06-03,-1.7609
2008-06-04,1.3679000000000001
2008-06-05,0.7445
2008-06-06,-2.6328
2008-06-09,0.0474
2008-06-10,0.9483
2008-06-11,-1.3620999999999999
2008-06-12,1.2857
2008-06-13,-0.3307
2008-06-16,-0.9479
2008-06-17,-2.9187
2008-06-18,2.8093
2008-06-19,-38.3509
2008-06-20,-0.1555
2008-06-23,-0.3115
2008-06-24,2.1094
2008-06-25,-3.3665
2008-06-26,-7.9177
2008-06-27,-8.0825
2008-06-30,6.6417
2008-07-01,-2.2807
2008-07-02,-3.3214
2008-07-03,0.7428
2008-07-07,-5.3456
2008-07-08,0.0974
2008-07-09,0.0
2008-07-10,8.7549
2008-07-11,7.6029
2008-07-14,-2.8263
2008-07-15,3.0796
2008-07-16,-0.7469
2008-07-17,8.6957
2008-07-18,1.9231
2008-07-21,-1.8868
2008-07-22,2.4615
2008-07-23,1.3514
2008-07-24,-1.7037
2008-07-25,5.6518
2008-07-28,0.5706
2008-07-29,-2.1277
2008-07-30,-1.1594
2008-07-31,-1.0264
2008-08-01,-2.0741
2008-08-04,2.7988
2008-08-05,4.7829
2008-08-06,-0.7022
2008-08-07,-2.7580999999999998
2008-08-08,1.3818
2008-08-11,1.0043
2008-08-12,0.142
2008-08-13,0.6383
2008-08-14,1.4799
2008-08-15,-0.9722
2008-08-18,-2.1038
2008-08-19,-1.361
2008-08-20,-0.5084
2008-08-21,-1.0949
2008-08-22,0.8856
2008-08-25,-1.0973
2008-08-26,-0.2959
2008-08-27,-2.819
2008-08-28,0.0
2008-08-29,-0.3817
2008-09-02,2.7586
2008-09-03,-1.8643
2008-09-04,-4.1033
2008-09-05,3.1696
2008-09-08,-14.4393
2008-09-09,0.8977
2008-09-10,-2.758
2008-09-11,8.0512
2008-09-12,12.7242
2008-09-15,-9.697
2008-09-16,-3.943
2008-09-17,-16.3319
2008-09-18,-1.357
2008-09-19,15.1323
2008-09-22,-8.2721
2008-09-23,-1.4028
2008-09-24,-5.0813
2008-09-25,-3.9615
2008-09-26,-4.0134
2008-09-29,-14.6341
2008-09-30,71.4286
2008-10-01,-3.4920999999999998
2008-10-02,-10.3618
2008-10-03,-2.5688
2008-10-06,-6.6855
2008-10-07,-11.3017
2008-10-08,3.2992
2008-10-09,28.1938
2008-10-10,-0.2577
2008-10-13,14.9009
2008-10-14,1.2744
2008-10-15,-13.3975
2008-10-16,4.4444
2008-10-17,1.3093
2008-10-20,-4.1195
2008-10-21,-0.0842
2008-10-22,-7.3356
2008-10-23,3.0937
2008-10-24,2.7361
2008-10-27,3.0928
2008-10-28,2.3333
2008-10-29,4.7231
2008-10-30,6.1431000000000004
2008-10-31,-26.0073
2008-11-03,1.8812
2008-11-04,-2.8183
2008-11-05,-15.1
2008-11-06,-2.2379
2008-11-07,2.2892
2008-11-10,9.1873
2008-11-11,1.1865999999999999
2008-11-12,-4.371
2008-11-13,6.5775
2008-11-14,-3.1381
2008-11-17,-5.0756
2008-11-18,-2.1615
2008-11-19,-16.6279
2008-11-20,-7.113
2008-11-21,-1.8018
2008-11-24,-3.8226
2008-11-25,-0.7949
2008-11-26,6.891
2008-11-28,7.1964
2008-12-01,-16.3636
2008-12-02,2.6756
2008-12-03,-3.7459
2008-12-04,-7.2758
2008-12-05,7.8467
2008-12-08,5.2453
2008-12-09,-5.627
2008-12-10,-0.8518
2008-12-11,-5.1546
2008-12-12,7.9336
2008-12-15,-49.0598
2008-12-16,-0.6711
2008-12-17,6.7568
2008-12-18,6.6456
2008-12-19,2.6706
2008-12-22,5.2023
2008-12-23,-4.3956
2008-12-24,0.5747
2008-12-26,0.0
2008-12-29,-3.4286
2008-12-30,2.071
2008-12-31,-0.2899
2009-01-02,0.5814
2009-01-05,-3.1792
2009-01-06,4.7761
2009-01-07,5.698
2009-01-08,-2.1563
2009-01-09,-4.6832
2009-01-12,-6.3584
2009-01-13,-0.3086
2009-01-14,-4.9536
2009-01-15,-0.6515
2009-01-16,1.9672
2009-01-20,-7.3955
2009-01-21,5.5556
2009-01-22,-5.2632
2009-01-23,1.0417
2009-01-26,-1.0309
2009-01-27,0.0
2009-01-28,-1.3889
2009-01-29,-1.7606000000000002
2009-01-30,-4.6594999999999995
2009-02-02,-3.0075
2009-02-03,0.3876
2009-02-04,1.1583
2009-02-05,8.3969
2009-02-06,4.5775
2009-02-09,5.3872
2009-02-10,-8.9457
2009-02-11,4.9123
2009-02-12,-4.6823
2009-02-13,2.1053
2009-02-17,-8.2474
2009-02-18,-5.618
2009-02-19,-1.9841
2009-02-20,-6.8826
2009-02-23,-8.2609
2009-02-24,12.7962
2009-02-25,-5.4622
2009-02-26,3.5556
2009-02-27,13.3047
2009-03-02,-1.8939
2009-03-03,-6.1776
2009-03-04,0.0
2009-03-05,-11.1111
2009-03-06,4.1667
2009-03-09,9.3333
2009-03-10,12.1951
2009-03-11,1.087
2009-03-12,9.6774
2009-03-13,1.6892
2009-03-16,1.9933999999999998
2009-03-17,0.9772
2009-03-18,2.9032
2009-03-19,-0.627
2009-03-20,-3.4699999999999998
2009-03-23,3.9215999999999998
2009-03-24,-1.2579
2009-03-25,0.9554
2009-03-26,9.4637
2009-03-27,0.2882
2009-03-30,-8.3333
2009-03-31,-1.8809
2009-04-01,7.0288
2009-04-02,5.0746
2009-04-03,3.9773
2009-04-06,5.7377
2009-04-07,-2.3256
2009-04-08,1.5873
2009-04-09,7.2917
2009-04-13,4.8544
2009-04-14,-0.463
2009-04-15,2.5581
2009-04-16,7.7097999999999995
2009-04-17,-2.3158
2009-04-20,-11.6379
2009-04-21,-1.2195
2009-04-22,10.1235
2009-04-23,1.1211
2009-04-24,7.9823
2009-04-27,-2.0534
2009-04-28,2.0964
2009-04-29,5.7495
2009-04-30,4.0777
2009-05-01,1.8657
2009-05-04,7.8755
2009-05-05,0.8489
2009-05-06,2.5253
2009-05-07,-3.6125
2009-05-08,-2.8961
2009-05-11,0.7018
2009-05-12,6.0976
2009-05-13,-2.7915
2009-05-14,2.5338000000000003
2009-05-15,-2.8007
2009-05-18,8.3051
2009-05-19,8.2942
2009-05-20,-0.7225
2009-05-21,-4.0757
2009-05-22,1.6692
2009-05-26,1.0448
2009-05-27,-6.2038
2009-05-28,-2.9920999999999998
2009-05-29,2.5974
2009-06-01,4.5886
2009-06-02,-3.4796
2009-06-03,-3.7618
2009-06-04,2.6059
2009-06-05,1.5873
2009-06-08,-1.25
2009-06-09,6.6456
2009-06-10,2.3739
2009-06-11,0.7246
2009-06-12,-2.6277
2009-06-15,0.7496
2009-06-16,-1.9344999999999999
2009-06-17,-3.3384
2009-06-18,-2.6688
2009-06-19,2.5806
2009-06-22,-5.5031
2009-06-23,-1.4975
2009-06-24,-10.6419
2009-06-25,1.3233
2009-06-26,-1.4925
2009-06-29,-2.2727
2009-06-30,-2.5194
2009-07-01,4.9702
2009-07-02,0.947
2009-07-06,-1.8761999999999999
