ticker,BLXX US Equity
2014-01-22,12.5
2014-01-23,38.8889
2014-01-24,36.0
2014-02-10,-23.5294
2014-02-11,0.0
2014-02-13,15.3846
2014-02-19,0.0
2014-03-06,0.0
2014-03-07,0.0
2014-03-10,-16.6667
2014-03-11,20.0
2014-03-12,-16.6667
2014-03-25,11.2
2014-04-03,-6.4748
2014-04-04,6.9231
2014-04-08,0.0
2014-04-09,7.9137
2014-04-11,0.0
2014-04-14,0.0
2014-04-16,0.0
2014-04-17,-20.0
2014-04-21,25.0
2014-04-23,0.0
2014-04-25,-20.0
2014-04-28,25.0
2014-05-07,-10.0
2014-05-13,18.5185
2014-05-14,6.25
2014-05-15,0.0
2014-05-22,-17.5735
2014-05-27,21.3202
2014-05-28,0.0
2014-05-29,0.0
2014-06-02,0.0
2014-06-04,0.0
2014-06-06,0.0
2014-06-12,-5.8824
2014-06-13,0.0
2014-06-16,25.0
2014-06-18,10.0
2014-06-19,4.5455
2014-06-24,-4.3478
2014-06-25,81.8182
2014-07-02,-27.5
2014-07-03,-24.1379
2014-07-07,0.0
2014-07-17,-27.2727
2014-07-18,-23.75
2014-08-06,31.1475
2014-08-07,-6.25
2014-08-08,13.3333
2014-09-08,29.4118
2014-09-17,-18.1818
2014-09-19,0.0
2014-12-12,-72.2222
2014-12-19,100.0
2015-01-30,80.0
2015-02-02,0.0
2015-02-05,38.8889
2015-02-06,0.0
2015-02-10,0.0
2015-02-12,-10.0
2015-02-13,0.0
2015-02-17,0.0
2015-02-19,6.6667
2015-02-20,4.1667
2015-02-23,0.0
2015-03-02,-36.0
2015-03-05,-37.5
2015-03-10,49.0
2015-04-06,-19.4631
2015-04-08,0.0
2015-04-15,-33.3333
2015-04-24,0.0
2015-04-27,0.0
2015-04-29,-25.0
2015-05-04,-16.6667
2015-05-06,0.0
2015-05-07,-30.0
2015-05-12,0.0
2015-05-20,0.0
2015-05-21,-14.2857
2015-06-03,-16.6667
2015-06-04,0.0
2015-06-16,36.0
2015-06-17,0.0
2015-06-18,17.647100000000002
2015-06-22,62.5
2015-06-24,7.6923
2015-06-30,14.2857
2015-07-10,-12.5
2015-07-13,21.4286
2015-07-14,52.9412
2015-07-15,15.3846
2015-07-16,13.3333
2015-07-17,5.8824
2015-07-20,-16.6667
2015-07-21,-0.6667
2015-07-22,0.6711
2015-07-23,33.3333
2015-07-24,0.0
2015-07-27,0.0
2015-07-28,10.0
2015-07-29,-9.0909
2015-07-30,25.0
2015-07-31,-12.0
2015-08-03,-27.2727
2015-08-07,-18.75
2015-08-12,-30.7692
2015-08-13,-44.4444
2015-08-18,0.0
2015-08-19,-20.0
2015-08-24,50.0
2015-08-25,-25.0
2015-09-11,-31.1111
2015-09-15,-19.3548
2015-09-30,100.0
2015-10-05,-1.0
2015-10-06,-39.3939
2015-11-24,-33.3333
2016-01-19,-50.0
2016-02-03,40.0
2016-02-04,-28.5714
2016-02-11,20.0
2016-02-25,58.3333
2016-03-15,-36.8421
2016-03-29,66.6667
2016-03-30,0.0
2016-04-08,-35.0
2016-04-13,-7.6923
2016-05-04,25.0
2016-05-24,0.0
2016-06-10,-13.3333
2016-06-15,-13.9423
2016-07-14,-10.6145
2016-07-18,0.0
2016-07-20,60.0
2016-07-22,-6.25
2016-07-26,6.6667
2016-07-27,6.25
2016-07-28,-5.8824
2016-08-29,11.3281
2016-09-12,-27.0175
2016-09-22,15.3846
2016-10-04,-13.3333
2016-10-26,0.0
2016-10-27,15.3846
2016-10-28,0.0
2016-11-02,66.6667
2016-11-03,20.0
2016-11-04,-16.6667
2016-11-07,-20.0
2016-11-11,0.0
2016-11-14,25.0
2016-11-15,-16.0
2016-11-16,19.0476
2016-11-17,12.0
2016-11-18,7.1429
2016-11-21,0.0
2016-11-22,33.3333
2016-11-23,0.0
2016-11-25,25.0
2016-11-28,0.0
2016-11-29,0.0
2016-11-30,19.75
2016-12-02,0.4175
2016-12-09,16.4241
2016-12-12,-14.2857
2016-12-15,0.0
2016-12-19,16.6667
2016-12-20,0.0
2016-12-21,14.1071
2016-12-22,0.1565
2016-12-23,0.0
2016-12-27,25.0
2016-12-29,0.0
2016-12-30,0.0
2017-01-03,0.0
2017-01-05,0.0
2017-01-06,10.0
2017-01-09,0.0
2017-01-10,0.0
2017-01-11,0.0
2017-01-12,1.7614
2017-01-13,7.2027
2017-01-17,0.0
2017-01-20,0.0
2017-01-23,16.6667
2017-01-24,0.0
2017-01-25,-7.1429
2017-01-26,7.6923
2017-01-27,0.0
2017-01-30,14.2857
2017-01-31,-6.25
2017-02-01,6.6667
2017-02-02,6.25
2017-02-03,-2.7206
2017-02-06,8.768
2017-02-07,0.0
2017-02-08,0.0
2017-02-09,0.0
2017-02-10,0.0695
2017-02-13,5.5556
2017-02-14,5.2632
2017-02-15,-0.0625
2017-02-16,0.0
2017-02-17,0.0625
2017-02-21,10.0
2017-02-22,0.0
2017-02-23,-40.0
2017-02-24,74.2424
2017-02-27,0.0
2017-02-28,-8.6957
2017-03-01,-4.7619
2017-03-02,-25.0
2017-03-03,-3.0
2017-03-07,30.4983
2017-03-08,-10.4674
2017-03-09,11.7647
2017-03-10,-10.526299999999999
2017-03-13,11.7647
2017-03-14,-21.0526
2017-03-15,6.6667
2017-03-16,0.0
2017-03-17,0.0
2017-03-20,12.5
2017-03-24,0.0
2017-03-27,2.7778
2017-03-28,8.1081
2017-03-29,0.0
2017-03-30,5.0
2017-03-31,9.5238
2017-04-03,-4.3478
2017-04-04,5.0
2017-04-05,-4.7619
2017-04-06,9.0909
2017-04-07,0.0
2017-04-10,0.0
2017-04-11,0.0
2017-04-12,25.0
2017-04-13,16.6667
2017-04-17,-14.2857
2017-04-18,-16.6667
2017-04-20,0.0
2017-04-21,0.0
2017-04-24,0.0
2017-04-26,0.0
2017-04-27,0.0
2017-04-28,0.0
2017-05-01,0.0
2017-05-02,-16.0
2017-05-03,0.9524
2017-05-04,-0.9434
2017-05-05,0.0
2017-05-08,-4.7619
2017-05-10,0.0
2017-05-17,0.0
2017-05-19,-42.5
2017-05-22,-17.3913
2017-05-23,5.1316
2017-05-24,-19.8999
2017-05-25,0.0
2017-05-26,0.0
2017-05-30,-12.5
2017-05-31,42.6786
2017-06-01,-9.8874
2017-06-02,0.0
2017-06-05,0.0
2017-06-08,-33.3333
2017-06-12,-16.6667
2017-06-16,-20.0
2017-06-19,17.5
2017-06-20,70.2128
2017-06-21,12.5
2017-06-22,33.3333
2017-06-23,33.3333
2017-06-26,25.0
2017-06-27,5.0
2017-06-28,0.0
2017-06-29,0.0
2017-06-30,-14.2857
2017-07-03,-13.8889
2017-07-05,3.2258
2017-07-06,-6.25
2017-07-07,10.0
2017-07-10,-3.1515
2017-07-11,-6.1327
2017-07-12,-0.0667
2017-07-13,0.0667
2017-07-14,-20.0
2017-07-17,4.1667
2017-07-20,-12.0
2017-07-25,36.3636
2017-07-26,0.0
2017-07-31,0.0
2017-08-01,0.0
2017-08-02,-26.6667
2017-08-03,0.0
2017-08-04,5.0
2017-08-07,-22.0779
2017-08-08,33.3333
2017-08-09,0.0
2017-08-10,-8.3333
2017-08-11,9.0909
2017-08-14,0.0
2017-08-15,0.0
2017-08-16,0.0
2017-08-21,0.8333
2017-08-22,23.9669
2017-08-24,-9.9333
2017-08-28,18.3568
2017-08-29,6.3164
2017-08-30,0.0
2017-08-31,8.8235
2017-09-01,8.1081
2017-09-05,10.0
2017-09-06,-15.9091
2017-09-07,24.2703
2017-09-08,0.0435
2017-09-11,0.0
2017-09-12,0.0
2017-09-14,-8.6957
2017-09-15,4.7619
2017-09-18,0.0
2017-09-19,0.0
2017-09-20,4.5455
2017-09-21,0.0
2017-09-22,-4.3478
2017-09-25,4.5455
2017-09-26,2.1739
2017-09-27,0.0
2017-09-28,0.0
2017-09-29,-2.1277
2017-10-02,2.1739
2017-10-03,0.0
2017-10-04,0.0
2017-10-11,0.0
2017-10-18,0.0
2017-10-19,-4.2553
2017-10-24,-6.6667
2017-10-25,7.1429
2017-10-26,20.0
2017-10-27,-3.7037
2017-10-31,0.0
2017-11-02,3.8462
2017-11-06,7.4074
2017-11-10,-10.3448
2017-11-14,-9.6154
2017-11-15,-31.9149
2017-11-16,49.9375
2017-11-17,-24.9687
2017-11-20,-16.6667
2017-11-21,60.0
2017-11-22,0.0
2017-11-24,10.4167
2017-11-27,0.0
2017-11-29,-24.5283
2017-11-30,32.5
2017-12-05,-5.6604
2017-12-06,4.0
2017-12-07,-3.8462
2017-12-08,0.0
2017-12-12,-20.0
2017-12-13,15.0
2017-12-18,8.6957
2017-12-19,4.0
2017-12-20,3.8462
2017-12-21,7.4074
2017-12-22,-3.4483
2017-12-28,3.5714
2018-01-02,0.0
2018-01-04,0.0
2018-01-05,-1.7241
2018-01-09,1.7544
2018-01-10,-3.4483
2018-01-11,3.5714
2018-01-16,-3.4483
2018-01-18,3.5714
2018-01-19,0.0
2018-01-22,-6.8966
2018-01-25,0.0
2018-02-12,-14.8148
2018-02-14,30.4348
2018-02-20,-50.0
2018-02-21,98.6667
2018-02-23,0.6711
2018-03-01,0.0
2018-03-08,0.0
2018-03-09,0.0
2018-03-16,-6.6667
2018-03-21,-7.1429
2018-03-29,-7.6923
2018-04-05,0.0
2018-04-17,-16.6667
2018-04-18,50.0
2018-04-27,-16.6667
2018-05-01,-8.0
2018-05-02,0.0
2018-05-11,0.0
2018-05-14,-13.0435
2018-05-15,-10.0
2018-05-16,66.6667
2018-05-17,-45.9667
2018-05-18,72.7329
2018-05-22,0.0
2018-05-23,-10.7143
2018-05-24,0.0
2018-05-29,-8.0
2018-05-30,0.0
2018-06-01,0.0
2018-06-04,0.0
2018-06-05,0.0
2018-06-06,0.0
2018-06-12,0.0
2018-06-21,-29.1304
2018-06-22,0.0
2018-06-27,-0.5521
2018-06-28,0.0
2018-06-29,0.0
2018-07-02,0.0
2018-07-06,0.0
2018-07-18,0.0
2018-08-06,0.0
2018-08-07,41.8877
2018-08-13,0.0
2018-08-22,0.0
2018-09-12,8.6957
2018-09-17,-36.0
2018-09-20,56.25
2018-09-21,0.0
2018-09-25,-39.6
2018-09-26,-7.2848
2018-10-05,0.0
2018-10-26,0.0
2018-11-07,0.0
2018-11-08,0.0
2018-12-03,7.2143
2018-12-06,33.2445
2018-12-07,-12.15
2018-12-10,-20.3187
2018-12-12,-5.6429
2018-12-19,0.0
2018-12-31,0.0
2019-01-04,5.9803
2019-01-07,42.8571
2019-01-29,-0.5
2019-02-22,-29.6482
2019-02-25,-28.5714
2019-02-26,49.9
2019-02-27,13.3422
2019-03-01,-2.884
2019-04-02,-42.4242
2019-04-03,36.8421
2019-04-04,-7.6923
2019-04-05,7.5
2019-04-08,24.031
2019-04-17,-65.0
2019-04-18,185.7143
2019-05-03,-6.25
2019-05-16,-82.6667
2019-05-17,476.9231
2019-05-20,6.6667
2019-05-21,0.0
2019-05-23,-6.25
2019-05-30,0.0
2019-06-03,0.0
2019-06-04,0.0
2019-06-05,0.0
2019-06-06,0.0
2019-06-07,-33.3333
2019-06-10,50.0
2019-06-11,3.3333
2019-06-12,3.2258
2019-06-13,0.0
2019-06-14,-3.125
2019-06-17,9.6774
2019-06-19,0.0
2019-06-20,17.647100000000002
2019-06-21,0.0
2019-06-24,-2.5
2019-06-26,0.0
2019-06-27,0.0
2019-06-28,-2.5641
2019-07-03,0.0
2019-07-05,0.0
2019-07-09,0.0
2019-07-10,0.0
2019-07-11,-2.6316
2019-07-12,0.0
2019-07-16,0.0
2019-07-17,2.7027
2019-07-18,0.0
2019-07-19,0.0
2019-07-22,0.0
2019-07-23,0.0
2019-07-24,0.0
2019-07-26,0.0
2019-07-29,2.6316
2019-07-30,0.0
2019-07-31,0.0
2019-08-01,2.5641
2019-08-02,0.0
2019-08-07,0.0
2019-08-14,0.0
2019-08-15,0.0
2019-09-16,-40.0
2019-09-17,1.6667
2019-09-18,63.9344
2019-09-24,0.0
2019-09-30,0.0
2019-10-01,0.0
2019-10-02,0.0
2019-10-03,0.0
2019-10-04,-25.0
2019-10-09,33.3333
2019-10-10,0.0
2019-10-28,-32.0
2019-10-30,47.0588
2019-10-31,-32.0
2019-11-01,43.3824
2019-11-15,2.5641
2019-11-18,0.0
2019-11-19,0.0
2019-11-20,30.0
2019-11-22,-11.538499999999999
2019-11-25,-4.3478
2019-11-26,0.0
2019-12-02,36.3636
2019-12-09,-6.6667
2019-12-23,-3.5714
2019-12-24,-55.5556
2019-12-27,0.0
2019-12-30,125.0
2019-12-31,0.0
2020-01-02,-54.8148
2020-01-03,113.1148
2020-01-07,-3.8462
2020-01-08,-46.4
2020-01-09,101.4925
2020-01-24,-11.1111
2020-01-30,-30.8333
2020-01-31,14.4578
2020-02-19,0.0
2020-02-21,-12.6316
2020-02-24,20.4819
2020-02-27,-17.0
2020-03-04,-27.1084
2020-03-11,-66.9421
2020-03-12,-37.5
2020-03-13,24.0
2020-03-16,9.6774
2020-03-17,-8.8235
2020-03-18,-3.2258
2020-03-19,0.0
2020-03-20,-16.6667
2020-03-23,-16.0
2020-03-25,-4.7619
2020-03-26,35.0
2020-03-27,37.037
2020-03-30,-5.4054
2020-03-31,-14.2857
2020-04-01,-3.3333
2020-04-02,-65.5172
2020-04-03,-1.0
2020-04-06,11.1111
2020-04-07,-13.6364
2020-04-08,-20.0
2020-04-09,-7.8947
2020-04-13,21.4286
2020-04-14,-5.8824
2020-04-15,-40.0
2020-04-16,-14.5833
2020-04-17,0.0
2020-04-20,21.9512
2020-04-21,-2.0
2020-04-22,31.8367
2020-04-23,-19.5046
2020-04-24,-13.461500000000001
2020-04-27,-2.1111
2020-04-28,-13.7344
2020-04-29,-10.526299999999999
2020-04-30,17.647100000000002
2020-05-01,-2.5
2020-05-04,2.5641
2020-05-05,12.5
2020-05-06,66.6667
2020-05-07,-20.0
2020-05-08,6.6667
2020-05-11,-18.75
2020-05-12,-7.6923
2020-05-13,-16.6667
2020-05-14,-2.5
2020-05-15,7.6923
2020-05-18,-2.2619
2020-05-19,-7.43
2020-05-20,-7.8947
2020-05-21,45.7143
2020-05-22,33.3333
2020-05-26,-11.7647
2020-05-27,16.6667
2020-05-28,42.8571
2020-05-29,-20.0
2020-06-01,12.5
2020-06-02,-22.2222
2020-06-03,-7.8571
2020-06-04,-6.9767
2020-06-05,31.6667
2020-06-08,50.6329
2020-06-09,-27.7311
2020-06-10,-12.7907
2020-06-11,-6.6667
2020-06-12,7.1429
2020-06-15,-2.6667
2020-06-16,-2.7397
2020-06-17,-11.9718
2020-06-18,0.0
2020-06-19,0.8
2020-06-22,25.3968
2020-06-23,-5.0633
2020-06-24,13.3333
2020-06-25,11.7647
2020-06-26,-23.6842
2020-06-29,24.1379
2020-06-30,-14.4444
2020-07-01,-2.5974
2020-07-02,-4.0
2020-07-06,-4.1667
2020-07-07,0.0
2020-07-08,-7.2464
2020-07-09,8.5937
2020-07-10,20.8633
2020-07-13,34.5238
2020-07-14,-15.9292
2020-07-15,-26.3158
2020-07-16,1.4285999999999999
2020-07-17,4.2254
2020-07-20,-9.4595
2020-07-21,-2.2388
2020-07-22,0.7634
2020-07-23,-3.0303
2020-07-24,-3.125
2020-07-27,-9.6774
2020-07-28,12.5
2020-07-29,0.0
2020-07-30,-5.5556
2020-07-31,9.2437
