ticker,HBB US Equity
2018-02-20,-0.7952
2018-02-21,-0.8417
2018-02-22,-0.7276
2018-02-23,0.2443
2018-02-26,0.8123
2018-02-27,-0.8058
2018-02-28,0.9545
2018-03-01,0.6459
2018-03-02,0.3209
2018-03-05,1.3595
2018-03-06,-1.4201
2018-03-07,1.2405
2018-03-08,-4.1502
2018-03-09,0.0412
2018-03-12,0.7007
2018-03-13,-3.7659000000000002
2018-03-14,1.3186
2018-03-15,-1.9731
2018-03-16,-3.1263
2018-03-19,-1.1936
2018-03-20,2.953
2018-03-21,-1.9990999999999999
2018-03-22,-0.1774
2018-03-23,0.9773
2018-03-26,-0.088
2018-03-27,-4.1391
2018-03-28,-0.4593
2018-03-29,-2.0766
2018-04-02,4.0999
2018-04-03,4.7986
2018-04-04,4.3197
2018-04-05,-5.5072
2018-04-06,-3.4619
2018-04-09,-3.2229
2018-04-10,3.7992
2018-04-11,3.2083
2018-04-12,5.6042
2018-04-13,-0.7877
2018-04-16,0.6686
2018-04-17,-0.6642
2018-04-18,-2.1312
2018-04-19,-0.9821
2018-04-20,-1.6385999999999998
2018-04-23,3.288
2018-04-24,-0.8489
2018-04-25,-1.0274
2018-04-26,-4.3685
2018-04-27,-2.8042
2018-04-30,3.5365
2018-05-01,0.6742
2018-05-02,1.875
2018-05-03,6.5294
2018-05-04,0.7816
2018-05-07,0.6122
2018-05-08,-3.0832
2018-05-09,5.2323
2018-05-10,0.0796
2018-05-11,3.9746
2018-05-14,-4.396
2018-05-15,2.439
2018-05-16,4.0984
2018-05-17,2.9246
2018-05-18,2.878
2018-05-21,-1.4518
2018-05-22,-2.2637
2018-05-23,-0.0368
2018-05-24,1.9125
2018-05-25,1.7683
2018-05-29,-2.8369
2018-05-30,2.7737
2018-05-31,-0.1598
2018-06-01,0.7849
2018-06-04,5.0619
2018-06-05,-5.1213
2018-06-06,3.3736
2018-06-07,-9.8592
2018-06-08,2.2104
2018-06-11,2.7591
2018-06-12,6.7852
2018-06-13,3.0581
2018-06-14,0.0659
2018-06-15,-1.5815000000000001
2018-06-18,-0.6361
2018-06-19,-1.2129
2018-06-20,0.2729
2018-06-21,-6.2245
2018-06-22,-0.0725
2018-06-25,0.1815
2018-06-26,2.1377
2018-06-27,-0.7449
2018-06-28,0.9292
2018-06-29,2.8683
2018-07-02,-1.3081
2018-07-03,0.8022
2018-07-05,4.1176
2018-07-06,1.3626
2018-07-09,-1.9344000000000001
2018-07-10,1.1702
2018-07-11,-3.4699
2018-07-12,-2.8757
2018-07-13,-2.5026
2018-07-16,-0.3254
2018-07-17,-0.0363
2018-07-18,-2.0319
2018-07-19,-0.2222
2018-07-20,0.631
2018-07-23,-1.7337
2018-07-24,-0.5631
2018-07-25,-3.7373
2018-07-26,0.7059
2018-07-27,1.4798
2018-07-30,-2.4559
2018-07-31,-0.0787
2018-08-01,6.063
2018-08-02,-6.9042
2018-08-03,-0.638
2018-08-06,-0.8828
2018-08-07,-0.8907
2018-08-08,-2.2467
2018-08-09,-0.2089
2018-08-10,-0.1256
2018-08-13,1.1320999999999999
2018-08-14,1.4511
2018-08-15,3.678
2018-08-16,3.4292
2018-08-17,-2.2866
2018-08-20,-2.3401
2018-08-21,1.4377
2018-08-22,-0.5512
2018-08-23,-0.7918
2018-08-24,-0.3591
2018-08-27,0.7209
2018-08-28,1.7893
2018-08-29,-1.7969
2018-08-30,-7.0605
2018-08-31,-0.5584
2018-09-04,1.8575
2018-09-05,-1.8235999999999999
2018-09-06,3.9741
2018-09-07,1.9942
2018-09-10,-0.2037
2018-09-11,-4.8571
2018-09-12,2.4024
2018-09-13,-0.8798
2018-09-14,-0.2113
2018-09-17,1.3554
2018-09-18,-0.794
2018-09-19,1.4743
2018-09-20,-0.6227
2018-09-21,0.4595
2018-09-24,-6.4449
2018-09-25,1.1556
2018-09-26,-3.1634
2018-09-27,-1.7241
2018-09-28,1.2927
2018-10-01,0.3646
2018-10-02,-4.178
2018-10-03,0.7109
2018-10-04,0.0
2018-10-05,1.4118
2018-10-08,0.0
2018-10-09,-1.0673
2018-10-10,-2.1576
2018-10-11,-5.8965
2018-10-12,-3.7188
2018-10-15,3.2275
2018-10-16,2.5115
2018-10-17,3.7
2018-10-18,-3.568
2018-10-19,-3.9
2018-10-22,-1.0926
2018-10-23,-0.5786
2018-10-24,-2.1164
2018-10-25,5.9459
2018-10-26,0.1531
2018-10-29,3.6679
2018-10-30,-0.344
2018-10-31,14.497
2018-11-01,3.4453
2018-11-02,6.1199
2018-11-05,-5.767
2018-11-06,-0.2082
2018-11-07,0.8344
2018-11-08,-0.5379
2018-11-09,-0.1664
2018-11-12,-5.7917
2018-11-13,-0.6192
2018-11-14,2.0027
2018-11-15,2.7487
2018-11-16,-1.1465
2018-11-19,-5.1117
2018-11-20,-4.6175
2018-11-21,-0.3322
2018-11-23,-0.5714
2018-11-26,0.5747
2018-11-27,-1.0952
2018-11-28,0.7222
2018-11-29,9.6319
2018-11-30,-0.8753
2018-12-03,2.7373
2018-12-04,-7.6064
2018-12-06,1.2558
2018-12-07,-4.5935
2018-12-10,0.5296
2018-12-11,-1.772
2018-12-12,5.0707
2018-12-13,1.6705
2018-12-14,-0.3195
2018-12-17,-5.6319
2018-12-18,5.2887
2018-12-19,-1.8894
2018-12-20,-3.6167
2018-12-21,0.2924
2018-12-24,0.3401
2018-12-26,5.569
2018-12-27,-0.4587
2018-12-28,3.9631
2018-12-31,3.9894
2019-01-02,2.5149
2019-01-03,2.0374
2019-01-04,-4.6455
2019-01-07,5.4274000000000004
2019-01-08,2.4321
2019-01-09,2.0578
2019-01-10,1.0857
2019-01-11,7.4031
2019-01-14,-2.6786
2019-01-15,-0.8073
2019-01-16,-1.3319
2019-01-17,3.1121
2019-01-18,1.4182000000000001
2019-01-22,-0.3227
2019-01-23,-3.777
2019-01-24,0.785
2019-01-25,0.1484
2019-01-28,-1.8148
2019-01-29,0.8299
2019-01-30,-2.6188000000000002
2019-01-31,0.4226
2019-02-01,0.2295
2019-02-04,0.3817
2019-02-05,2.1673
2019-02-06,-3.6471999999999998
2019-02-07,-1.0815
2019-02-08,-2.3819
2019-02-11,-0.04
2019-02-12,0.04
2019-02-13,-0.04
2019-02-14,-0.6803
2019-02-15,0.2417
2019-02-19,-1.5272999999999999
2019-02-20,-0.1633
2019-02-21,0.2453
2019-02-22,0.4078
2019-02-25,0.0406
2019-02-26,-0.5684
2019-02-27,1.8375
2019-02-28,-2.3456
2019-03-01,0.618
2019-03-04,-0.1229
2019-03-05,-0.246
2019-03-06,-1.8496000000000001
2019-03-07,-16.4992
2019-03-08,5.4162
2019-03-11,-0.4757
2019-03-12,1.3384
2019-03-13,1.6509
2019-03-14,-3.2947
2019-03-15,2.975
2019-03-18,-0.0932
2019-03-19,-2.0522
2019-03-20,-2.2381
2019-03-21,-0.341
2019-03-22,0.0489
2019-03-25,2.5403000000000002
2019-03-26,2.2868
2019-03-27,-2.1891
2019-03-28,-0.2857
2019-03-29,2.4833
2019-04-01,-2.0037
2019-04-02,0.1427
2019-04-03,1.8519
2019-04-04,3.5431
2019-04-05,1.756
2019-04-08,-3.2743
2019-04-09,-1.0522
2019-04-10,0.5548
2019-04-11,4.3218
2019-04-12,-1.7629000000000001
2019-04-15,0.0897
2019-04-16,-0.0896
2019-04-17,0.6281
2019-04-18,-1.2037
2019-04-22,-1.9404
2019-04-23,-0.9664
2019-04-24,-1.0223
2019-04-25,-5.2113
2019-04-26,-4.7548
2019-04-29,-4.2122
2019-04-30,-1.7372
2019-05-01,-2.6519
2019-05-02,3.1215
2019-05-03,1.2658
2019-05-06,-2.2283
2019-05-07,-4.7248
2019-05-08,-1.6336
2019-05-09,-0.6524
2019-05-10,1.7313
2019-05-13,4.108
2019-05-14,2.2548
2019-05-15,1.4884
2019-05-16,1.5209000000000001
2019-05-17,-0.9631
2019-05-20,7.9957
2019-05-21,-0.1501
2019-05-22,-3.507
2019-05-23,-0.1558
2019-05-24,-0.78
2019-05-28,-1.5199
2019-05-29,0.4258
2019-05-30,-3.1267
2019-05-31,-3.8483
2019-06-03,-2.916
2019-06-04,-1.2367
2019-06-05,-0.0596
2019-06-06,0.2387
2019-06-07,1.1905000000000001
2019-06-10,4.4706
2019-06-11,3.9977
2019-06-12,0.4873
2019-06-13,1.2931
2019-06-14,-0.7447
2019-06-17,-1.7149
2019-06-18,-0.5453
2019-06-19,0.7127
2019-06-20,-1.9597
2019-06-21,-0.0555
2019-06-24,-4.8889
2019-06-25,1.4019
2019-06-26,0.1152
2019-06-27,3.2221
2019-06-28,6.1873
2019-07-01,-0.21
2019-07-02,-3.1036
2019-07-03,-2.6602
2019-07-05,-0.2789
2019-07-08,-5.8725000000000005
2019-07-09,-2.852
2019-07-10,-0.1223
2019-07-11,0.6736
2019-07-12,-1.3382
2019-07-15,1.1097
2019-07-16,0.4268
2019-07-17,-0.1214
2019-07-18,-1.5198
2019-07-19,0.4321
2019-07-22,-1.6595
2019-07-23,-0.625
2019-07-24,0.3774
2019-07-25,-2.193
2019-07-26,0.9609
2019-07-29,0.1904
2019-07-30,2.3433
2019-07-31,1.5470000000000002
2019-08-01,-15.1127
2019-08-02,-4.2355
2019-08-05,6.2969
2019-08-06,-1.2694
2019-08-07,4.2857
2019-08-08,1.1644
2019-08-09,-1.8279999999999998
2019-08-12,-3.6552
2019-08-13,2.7201
2019-08-14,-4.5296
2019-08-15,0.073
2019-08-16,3.574
2019-08-19,4.2958
2019-08-20,3.8487999999999998
2019-08-21,-1.0403
2019-08-22,0.5256
2019-08-23,-6.3399
2019-08-26,1.5352000000000001
2019-08-27,-4.2612
2019-08-28,-0.6461
2019-08-29,0.5058
2019-08-30,2.5326
2019-09-03,-0.4234
2019-09-04,1.9135
2019-09-05,-0.4868
2019-09-06,1.8169
2019-09-09,4.8044
2019-09-10,-0.131
2019-09-11,0.9836
2019-09-12,2.5324999999999998
2019-09-13,1.33
2019-09-16,-0.1875
2019-09-17,0.0626
2019-09-18,-0.7509
2019-09-19,-2.3329
2019-09-20,4.1317
2019-09-23,-0.744
2019-09-24,-2.3735
2019-09-25,0.4479
2019-09-26,-0.9554
2019-09-27,2.8939
2019-09-30,1.0625
2019-10-01,-2.2263
2019-10-02,-4.6173
2019-10-03,1.061
2019-10-04,0.1969
2019-10-07,1.6372
2019-10-08,-1.3531
2019-10-09,-0.5225
2019-10-10,1.3132
2019-10-11,2.8516
2019-10-14,0.3781
2019-10-15,4.5825
2019-10-16,-0.6603
2019-10-17,3.2024
2019-10-18,2.3419
2019-10-21,3.5469
2019-10-22,-0.4972
2019-10-23,1.5547
2019-10-24,0.5467
2019-10-25,1.1419
2019-10-28,-0.4301
2019-10-29,0.7019
2019-10-30,1.6622
2019-10-31,-1.635
2019-11-01,1.9303
2019-11-04,0.3156
2019-11-05,2.0451
2019-11-06,0.8222
2019-11-07,3.211
2019-11-08,2.4691
2019-11-11,-1.1084
2019-11-12,-5.1657
2019-11-13,-0.7708
2019-11-14,-1.2429000000000001
2019-11-15,-3.7756
2019-11-18,2.3433
2019-11-19,2.9286
2019-11-20,-0.3104
2019-11-21,0.1557
2019-11-22,1.8653
2019-11-25,0.8647
2019-11-26,-0.2521
2019-11-27,-1.5672000000000001
2019-11-29,1.4447999999999999
2019-12-02,-1.3225
2019-12-03,-3.4021
2019-12-04,1.8143
2019-12-05,-0.7338
2019-12-06,2.6927
2019-12-09,-0.8226
2019-12-10,-2.2291
2019-12-11,-0.3712
2019-12-12,-0.958
2019-12-13,-0.806
2019-12-16,-0.8667
2019-12-17,-0.2732
2019-12-18,4.1644
2019-12-19,-1.4203000000000001
2019-12-20,0.3735
2019-12-23,-0.3721
2019-12-24,0.0534
2019-12-26,1.0667
2019-12-27,0.4749
2019-12-30,0.5777
2019-12-31,-0.2611
2020-01-02,-0.7853
2020-01-03,-4.0106
2020-01-06,-1.0445
2020-01-07,-1.3889
2020-01-08,1.9718
2020-01-09,-1.3812
2020-01-10,-1.4566
2020-01-13,0.6254
2020-01-14,-0.226
2020-01-15,0.8494
2020-01-16,0.2807
2020-01-17,-1.9037
2020-01-21,0.3995
2020-01-22,-3.411
2020-01-23,-0.7652
2020-01-24,-1.0676
2020-01-27,-1.9184999999999999
2020-01-28,1.7726
2020-01-29,-2.3423
2020-01-30,1.4144999999999999
2020-01-31,-4.1844
2020-02-03,0.5063
2020-02-04,0.3149
2020-02-05,1.381
2020-02-06,0.3715
2020-02-07,-4.38
2020-02-10,-2.129
2020-02-11,-1.0547
2020-02-12,-0.3997
2020-02-13,-1.0033
2020-02-14,0.473
2020-02-18,0.6052
2020-02-19,-0.2674
2020-02-20,0.8713
2020-02-21,-1.8605
2020-02-24,-1.7603
2020-02-25,-8.8215
2020-02-26,0.2268
2020-02-27,-8.4465
2020-02-28,-3.7344
2020-03-02,-0.9483
2020-03-03,0.9574
2020-03-04,1.3793
2020-03-05,-2.466
2020-03-06,-1.3078
2020-03-09,-0.53
2020-03-10,2.1314
2020-03-11,-3.6522
2020-03-12,-0.6318
2020-03-13,-2.9064
2020-03-16,-17.7736
2020-03-17,7.1672
2020-03-18,-9.3418
2020-03-19,5.7377
2020-03-20,-13.9535
2020-03-23,-10.9395
2020-03-24,8.526
2020-03-25,38.2157
2020-03-26,-7.1291
2020-03-27,2.2822
2020-03-30,2.0284
2020-03-31,-5.4672
2020-04-01,-11.987400000000001
2020-04-02,-7.1685
2020-04-03,5.5341000000000005
2020-04-06,19.878
2020-04-07,1.6277
2020-04-08,4.4044
2020-04-09,11.8888
2020-04-13,-6.1697
2020-04-14,-3.5616
2020-04-15,-6.0606
2020-04-16,-1.5121
2020-04-17,10.9519
2020-04-20,-4.9815000000000005
2020-04-21,8.0583
2020-04-22,1.168
2020-04-23,-1.7762
2020-04-24,-1.5371000000000001
2020-04-27,6.7034
2020-04-28,3.3563
2020-04-29,12.9892
2020-04-30,-2.8003
2020-05-01,-6.8234
2020-05-04,0.6509
2020-05-05,2.1019
2020-05-06,-5.4632
2020-05-07,-6.3652
2020-05-08,2.5045
2020-05-11,-8.9878
2020-05-12,-0.6711
2020-05-13,-10.5212
2020-05-14,4.9622
2020-05-15,9.4553
2020-05-18,8.4507
2020-05-19,-4.7619
2020-05-20,12.3636
2020-05-21,-3.5599
2020-05-22,-1.3423
2020-05-26,0.4252
2020-05-27,-4.8264
2020-05-28,-8.0071
2020-05-29,-6.7698
2020-06-01,3.1414
2020-06-02,0.1015
2020-06-03,8.3164
2020-06-04,10.9551
2020-06-05,1.5190000000000001
2020-06-08,-1.2469000000000001
2020-06-09,-2.9461
2020-06-10,-10.3209
2020-06-11,-2.6112
2020-06-12,4.6673
2020-06-15,8.1594
2020-06-16,2.5439
2020-06-17,-6.5868
2020-06-18,-1.5568
2020-06-19,-0.9302
2020-06-22,3.0047
2020-06-23,0.8204
2020-06-24,-2.9837
2020-06-25,2.7027
2020-06-26,-3.2668
2020-06-29,15.4784
2020-06-30,-3.3306
2020-07-01,-3.8655
2020-07-02,-2.1853
2020-07-06,1.4298
2020-07-07,-2.467
2020-07-08,5.3297
2020-07-09,-6.7753
2020-07-10,-2.6679
2020-07-13,-3.4026
2020-07-14,-0.1957
2020-07-15,2.1569
2020-07-16,-1.0557
2020-07-17,-0.679
2020-07-20,5.0781
2020-07-21,2.974
2020-07-22,-6.1372
2020-07-23,-0.4808
2020-07-24,40.8696
2020-07-27,-0.2058
2020-07-28,5.0859
2020-07-29,3.3355
2020-07-30,-0.6329
2020-07-31,-3.1847
