ticker,LPI US Equity
2012-05-09,-2.3957
2012-05-10,4.6818
2012-05-11,0.304
2012-05-14,-4.0693
2012-05-15,-5.2798
2012-05-16,1.191
2012-05-17,-0.5179
2012-05-18,-0.4733
2012-05-21,4.4698
2012-05-22,-2.1393
2012-05-23,-1.8605
2012-05-24,0.0
2012-05-25,1.564
2012-05-29,3.8731
2012-05-30,-5.5705
2012-05-31,0.1427
2012-06-01,-3.1354
2012-06-04,-0.6866
2012-06-05,2.5185
2012-06-06,3.0829
2012-06-07,-0.0935
2012-06-08,-1.4032
2012-06-11,-3.4156
2012-06-12,1.8173
2012-06-13,-4.3898
2012-06-14,-1.8668
2012-06-15,-1.6966999999999999
2012-06-18,-1.7259
2012-06-19,3.2996
2012-06-20,0.5152
2012-06-21,-3.0241
2012-06-22,3.2241
2012-06-25,-2.6114
2012-06-26,1.4721
2012-06-27,3.8342
2012-06-28,-1.2974
2012-06-29,5.1567
2012-07-02,1.4423
2012-07-03,3.0806
2012-07-05,0.4138
2012-07-06,-0.641
2012-07-09,0.1843
2012-07-10,-2.6679
2012-07-11,2.5047
2012-07-12,-2.4435000000000002
2012-07-13,2.0794
2012-07-16,0.1852
2012-07-17,2.634
2012-07-18,0.9905
2012-07-19,0.7579
2012-07-20,1.7699
2012-07-23,-4.2609
2012-07-24,0.5904
2012-07-25,0.9029
2012-07-26,2.3266
2012-07-27,1.1806
2012-07-30,-0.605
2012-07-31,-0.087
2012-08-01,0.087
2012-08-02,-2.0435
2012-08-03,0.9765
2012-08-06,0.7912
2012-08-07,2.4858000000000002
2012-08-08,0.0426
2012-08-09,2.467
2012-08-10,-4.7323
2012-08-13,-2.1351
2012-08-14,-0.0445
2012-08-15,0.3118
2012-08-16,1.2877
2012-08-17,-1.3591
2012-08-20,-0.4
2012-08-21,-0.714
2012-08-22,1.1685
2012-08-23,-3.5984
2012-08-24,1.6129
2012-08-27,-0.2721
2012-08-28,0.2729
2012-08-29,-2.2222
2012-08-30,0.2319
2012-08-31,0.6941
2012-09-04,-1.7463
2012-09-05,1.45
2012-09-06,1.9825
2012-09-07,2.9385
2012-09-10,-1.8006
2012-09-11,1.4311
2012-09-12,2.0282
2012-09-13,-0.2161
2012-09-14,0.0
2012-09-17,-4.1576
2012-09-18,2.0334
2012-09-19,-2.5686
2012-09-20,0.3182
2012-09-21,-0.5437
2012-09-24,-0.82
2012-09-25,-0.1837
2012-09-26,-1.8408
2012-09-27,2.3441
2012-09-28,0.6871
2012-10-01,1.0919
2012-10-02,-1.9352
2012-10-03,-0.7802
2012-10-04,1.5726
2012-10-05,-1.1384
2012-10-08,-0.5527
2012-10-09,-4.0296
2012-10-10,-3.8127
2012-10-11,4.3653
2012-10-12,3.4615
2012-10-15,-2.4628
2012-10-16,0.2382
2012-10-17,-0.2376
2012-10-18,-0.1906
2012-10-19,0.2387
2012-10-22,-0.5238
2012-10-23,-2.7763999999999998
2012-10-24,-0.4431
2012-10-25,1.0386
2012-10-26,-0.6363
2012-10-31,-0.0493
2012-11-01,2.9078
2012-11-02,-3.0651
2012-11-05,2.3221
2012-11-06,-1.9314
2012-11-07,-1.1817
2012-11-08,-2.0429
2012-11-09,-2.8484
2012-11-12,0.6806
2012-11-13,0.208
2012-11-14,0.5708
2012-11-15,-2.4768
2012-11-16,0.7937
2012-11-19,4.6719
2012-11-20,-3.7613
2012-11-21,1.6154
2012-11-23,0.5641
2012-11-26,-1.0709
2012-11-27,-1.5979
2012-11-28,-0.8905
2012-11-29,1.4271
2012-11-30,-0.8859
2012-12-03,-0.3155
2012-12-04,-4.2722
2012-12-05,3.9669
2012-12-06,-1.8548
2012-12-07,-1.6199
2012-12-10,-0.6037
2012-12-11,0.1104
2012-12-12,0.3309
2012-12-13,-1.8142
2012-12-14,-0.4479
2012-12-17,-1.0124
2012-12-18,3.4659
2012-12-19,-2.1966
2012-12-20,1.2913999999999999
2012-12-21,0.0554
2012-12-24,-2.7701000000000002
2012-12-26,0.2279
2012-12-27,0.5685
2012-12-28,-1.5828
2012-12-31,4.3079
2013-01-02,-1.5969
2013-01-03,-0.9513
2013-01-04,0.7345
2013-01-07,3.8138
2013-01-08,-0.9184
2013-01-09,0.6543
2013-01-10,1.8418
2013-01-11,1.0106
2013-01-14,-2.475
2013-01-15,-0.8639
2013-01-16,0.5991
2013-01-17,-0.5414
2013-01-18,1.4154
2013-01-22,2.1471
2013-01-23,-1.7341
2013-01-24,-1.6042999999999998
2013-01-25,-0.6522
2013-01-28,0.6018
2013-01-29,0.3806
2013-01-30,3.0336
2013-01-31,-2.9968
2013-02-01,0.0542
2013-02-04,-3.8462
2013-02-05,3.0423
2013-02-06,0.0
2013-02-07,-0.8748
2013-02-08,0.5516
2013-02-11,-0.1646
2013-02-12,-2.6374
2013-02-13,-1.9752
2013-02-14,1.209
2013-02-15,-1.3652
2013-02-19,1.0381
2013-02-20,-2.1689
2013-02-21,-0.3501
2013-02-22,1.6979
2013-02-25,-2.1877
2013-02-26,0.5297
2013-02-27,1.2295
2013-02-28,-0.8676
2013-03-01,-1.6336
2013-03-04,-1.7793999999999999
2013-03-05,1.1473
2013-03-06,1.3134000000000001
2013-03-07,3.4767
2013-03-08,1.8223
2013-03-11,-0.1678
2013-03-12,5.4902
2013-03-13,1.4339
2013-03-14,3.5079000000000002
2013-03-15,0.7587
2013-03-18,0.5522
2013-03-19,-1.8972
2013-03-20,-2.8499
2013-03-21,-1.7287
2013-03-22,0.3731
2013-03-25,-1.009
2013-03-26,0.0
2013-03-27,-1.9313
2013-03-28,0.0547
2013-04-01,-2.5697
2013-04-02,-0.954
2013-04-03,-2.4929
2013-04-04,0.7554
2013-04-05,1.7301
2013-04-08,1.8707
2013-04-09,0.5008
2013-04-10,2.3256
2013-04-11,0.1082
2013-04-12,-1.027
2013-04-15,-7.2638
2013-04-16,0.1767
2013-04-17,-5.3498
2013-04-18,0.9317
2013-04-19,-1.8462
2013-04-22,1.1285
2013-04-23,0.434
2013-04-24,2.6543
2013-04-25,-0.6013
2013-04-26,1.0889
2013-04-29,2.5733
2013-04-30,0.3501
2013-05-01,-3.6047000000000002
2013-05-02,2.2316
2013-05-03,4.4248
2013-05-06,-0.1695
2013-05-07,0.8489
2013-05-08,0.0
2013-05-09,-7.1268
2013-05-10,3.3233
2013-05-13,-2.1053
2013-05-14,2.8674
2013-05-15,1.1614
2013-05-16,3.1573
2013-05-17,2.7824
2013-05-20,3.7899000000000003
2013-05-21,4.0689
2013-05-22,0.0501
2013-05-23,-0.0501
2013-05-24,-0.1504
2013-05-28,0.502
2013-05-29,0.0
2013-05-30,-1.3487
2013-05-31,-1.9747
2013-06-03,-0.2066
2013-06-04,0.8799
2013-06-05,-1.1288
2013-06-06,1.2455
2013-06-07,2.5115
2013-06-10,1.35
2013-06-11,-2.2694
2013-06-12,-0.5048
2013-06-13,1.1162
2013-06-14,0.0
2013-06-17,1.2042
2013-06-18,1.0412
2013-06-19,2.3062
2013-06-20,-3.4053
2013-06-21,0.9434
2013-06-24,-1.033
2013-06-25,0.8946
2013-06-26,-0.6404
2013-06-27,2.3798
2013-06-28,-0.4358
2013-07-01,-1.7023000000000001
2013-07-02,0.5443
2013-07-03,-0.2461
2013-07-05,1.3814
2013-07-08,0.5839
2013-07-09,1.0643
2013-07-10,0.6702
2013-07-11,-1.2839
2013-07-12,-1.3487
2013-07-15,-0.3418
2013-07-16,2.5478
2013-07-17,0.6211
2013-07-18,3.1814
2013-07-19,1.7027
2013-07-22,-1.1764999999999999
2013-07-23,-0.8242
2013-07-24,-2.7239
2013-07-25,-1.1391
2013-07-26,-0.3361
2013-07-29,0.0482
2013-07-30,-0.0963
2013-07-31,5.5904
2013-08-01,12.6426
2013-08-02,-1.4586999999999999
2013-08-05,1.1102
2013-08-06,-0.6507
2013-08-07,-0.5321
2013-08-08,3.6626
2013-08-09,2.9774000000000003
2013-08-12,-6.1295
2013-08-13,-4.5175
2013-08-14,-1.0753
2013-08-15,1.3043
2013-08-16,0.9871
2013-08-19,-1.275
2013-08-20,0.2152
2013-08-21,0.3866
2013-08-22,4.279
2013-08-23,3.8162000000000003
2013-08-26,4.3083
2013-08-27,-0.6821
2013-08-28,0.1908
2013-08-29,-0.0381
2013-08-30,0.0381
2013-09-03,0.0
2013-09-04,-0.0381
2013-09-05,0.7619
2013-09-06,-0.9074
2013-09-09,2.0984
2013-09-10,0.8595
2013-09-11,1.6673
2013-09-12,-0.328
2013-09-13,0.4388
2013-09-16,-1.6017000000000001
2013-09-17,5.9563
2013-09-18,1.8506
2013-09-19,0.1028
2013-09-20,0.5822
2013-09-23,-0.1702
2013-09-24,0.1023
2013-09-25,0.5451
2013-09-26,1.6604999999999999
2013-09-27,-0.4
2013-09-30,-0.6693
2013-10-01,0.0
2013-10-02,2.4596
2013-10-03,-0.6906
2013-10-04,4.0728
2013-10-07,-0.5409
2013-10-08,-0.9917
2013-10-09,-2.2617
2013-10-10,0.7273
2013-10-11,1.083
2013-10-14,0.2922
2013-10-15,0.3237
2013-10-16,3.5173
2013-10-17,0.9352
2013-10-18,2.2854
2013-10-21,1.2077
2013-10-22,-2.5955
2013-10-23,-3.5221999999999998
2013-10-24,5.8413
2013-10-25,0.06
2013-10-28,-0.7794
2013-10-29,0.7251
2013-10-30,-3.0894
2013-10-31,-1.6713
2013-11-01,-1.6053
2013-11-04,5.9501
2013-11-05,-0.6944
2013-11-06,-3.831
2013-11-07,-8.2833
2013-11-08,2.6198
2013-11-11,1.8475000000000001
2013-11-12,-3.628
2013-11-13,1.1636
2013-11-14,0.7781
2013-11-15,-0.8056
2013-11-18,-4.5685
2013-11-19,-1.0284
2013-11-20,-0.5016
2013-11-21,4.6093
2013-11-22,-0.1721
2013-11-25,-0.4828
2013-11-26,0.4851
2013-11-27,-5.2759
2013-11-29,-1.7473999999999998
2013-12-02,-2.8529
2013-12-03,1.0679
2013-12-04,3.4717000000000002
2013-12-05,-0.5106
2013-12-06,-4.9853
2013-12-09,-0.1157
2013-12-10,-0.1159
2013-12-11,-2.1655
2013-12-12,0.0395
2013-12-13,1.6594
2013-12-16,1.0105
2013-12-17,-2.3471
2013-12-18,1.5366
2013-12-19,2.988
2013-12-20,1.2434
2013-12-23,1.6375
2013-12-24,0.0366
2013-12-26,0.366
2013-12-27,2.1152
2013-12-30,-2.5357
2013-12-31,1.4657
2014-01-02,-4.3698
2014-01-03,-1.7749000000000001
2014-01-06,-1.7301
2014-01-07,2.1909
2014-01-08,-2.9862
2014-01-09,-4.854
2014-01-10,0.1244
2014-01-13,-5.0953
2014-01-14,5.2379
2014-01-15,3.2352
2014-01-16,1.2053
2014-01-17,-0.9131
2014-01-21,1.7628
2014-01-22,4.6850000000000005
2014-01-23,-1.9556
2014-01-24,-2.9152
2014-01-27,-2.2126
2014-01-28,0.9293
2014-01-29,-3.9231
2014-01-30,3.5417
2014-01-31,-0.4427
2014-02-03,-2.3444
2014-02-04,4.1805
2014-02-05,-1.3508
2014-02-06,0.6041
2014-02-07,2.1617
2014-02-10,1.8417
2014-02-11,1.7699
2014-02-12,-0.6805
2014-02-13,2.2459
2014-02-14,-0.1489
2014-02-18,2.4981
2014-02-19,-0.3274
2014-02-20,1.2409
2014-02-21,-1.0454
2014-02-24,2.2951
2014-02-25,-1.9586999999999999
2014-02-26,-0.3632
2014-02-27,-6.6715
2014-02-28,1.9141
2014-03-03,-0.8816
2014-03-04,5.2204
2014-03-05,-3.8221
2014-03-06,-2.3309
2014-03-07,3.2473
2014-03-10,-5.0777
2014-03-11,-0.6786
2014-03-12,-0.7235
2014-03-13,0.4453
2014-03-14,0.2821
2014-03-17,-3.336
2014-03-18,3.2432
2014-03-19,0.7249
2014-03-20,-1.4394
2014-03-21,0.284
2014-03-24,-0.8495
2014-03-25,1.3872
2014-03-26,-2.2133
2014-03-27,5.9671
2014-03-28,1.5146
2014-03-31,-1.0712
2014-04-01,-0.8507
2014-04-02,4.8751999999999995
2014-04-03,0.0372
2014-04-04,0.0743
2014-04-07,-5.5349
2014-04-08,3.3818
2014-04-09,2.6246
2014-04-10,-2.6686
2014-04-11,-1.904
2014-04-14,3.1056
2014-04-15,2.6732
2014-04-16,6.0506
2014-04-17,0.8299
2014-04-21,-0.3429
2014-04-22,2.9938000000000002
2014-04-23,1.1694
2014-04-24,-1.7173
2014-04-25,-3.6962
2014-04-28,0.1745
2014-04-29,1.8809
2014-04-30,-0.0684
2014-05-01,-1.0606
2014-05-02,1.4177
2014-05-05,3.2731
2014-05-06,-2.6081
2014-05-07,1.661
2014-05-08,-5.3018
2014-05-09,-0.4225
2014-05-12,2.157
2014-05-13,-1.5230000000000001
2014-05-14,0.0351
2014-05-15,-4.4624
2014-05-16,-0.662
2014-05-19,1.2588
2014-05-20,-2.1572
2014-05-21,1.7189999999999999
2014-05-22,-0.6245
2014-05-23,-0.2218
2014-05-27,0.741
2014-05-28,-0.0736
2014-05-29,2.3555
2014-05-30,-0.5034
2014-06-02,-1.6625
2014-06-03,1.3598
2014-06-04,0.8339
2014-06-05,0.5034
2014-06-06,1.7889
2014-06-09,1.0896
2014-06-10,0.452
2014-06-11,0.2769
2014-06-12,-0.863
2014-06-13,1.2883
2014-06-16,0.1719
2014-06-17,-1.6472
2014-06-18,1.6399
2014-06-19,1.2702
2014-06-20,1.8305
2014-06-23,2.2636
2014-06-24,-3.418
2014-06-25,1.5840999999999998
2014-06-26,0.8295
2014-06-27,1.1517
2014-06-30,0.7807
2014-07-01,-0.581
2014-07-02,-1.7856999999999998
2014-07-03,0.9917
2014-07-07,-2.1604
2014-07-08,-0.5353
2014-07-09,-0.4373
2014-07-10,-1.4527
2014-07-11,-2.8111
2014-07-14,1.5873
2014-07-15,-2.5
2014-07-16,1.4957
2014-07-17,-1.6491
2014-07-18,1.9264999999999999
2014-07-21,1.1551
2014-07-22,1.5225
2014-07-23,-0.2386
2014-07-24,-0.615
2014-07-25,-1.9594
2014-07-28,-0.3857
2014-07-29,0.88
2014-07-30,-0.8025
2014-07-31,-4.5375
2014-08-01,-1.6581000000000001
2014-08-04,2.6227
2014-08-05,-3.87
2014-08-06,-0.1139
2014-08-07,-8.327
2014-08-08,1.7005
2014-08-11,0.2039
2014-08-12,-3.0118
2014-08-13,1.175
2014-08-14,-2.3227
2014-08-15,1.4013
2014-08-18,-0.4606
2014-08-19,-2.7345
2014-08-20,0.1298
2014-08-21,-0.0432
2014-08-22,-0.9939
2014-08-25,0.5674
2014-08-26,1.8662999999999998
2014-08-27,-2.3008
2014-08-28,1.3956
2014-08-29,1.6774
2014-09-02,-0.5922
2014-09-03,-0.6809
2014-09-04,-2.0566
2014-09-05,4.5931999999999995
2014-09-08,0.3764
2014-09-09,0.375
2014-09-10,1.3284
2014-09-11,0.1639
2014-09-12,-2.5358
2014-09-15,0.2098
2014-09-16,0.0
2014-09-17,-1.5074999999999998
2014-09-18,-0.7228
2014-09-19,-1.97
2014-09-22,-3.8882
2014-09-23,0.5
2014-09-24,0.588
2014-09-25,-3.9568
2014-09-26,0.6086
2014-09-29,5.2583
2014-09-30,-0.9284
2014-10-01,1.8295
2014-10-02,-2.8484
2014-10-03,-3.1574
2014-10-06,2.422
2014-10-07,-4.6838999999999995
2014-10-08,-0.7634
2014-10-09,-3.6538
2014-10-10,-2.0958
2014-10-13,-10.6524
2014-10-14,-4.6207
2014-10-15,1.4354
2014-10-16,4.4811
2014-10-17,-1.2415
2014-10-20,1.7713999999999999
2014-10-21,6.5693
2014-10-22,-4.9526
2014-10-23,5.6541
2014-10-24,-0.7345
2014-10-27,-6.4482
2014-10-28,4.1243
2014-10-29,1.9533
2014-10-30,-3.0867
2014-10-31,4.1186
2014-11-03,-3.6391999999999998
2014-11-04,-6.4039
2014-11-05,6.5497
2014-11-06,-1.0428
2014-11-07,5.8236
2014-11-10,-4.4025
2014-11-11,0.6579
2014-11-12,-1.5251000000000001
2014-11-13,-5.6416
2014-11-14,3.8101000000000003
2014-11-17,-3.8396
2014-11-18,-2.1726
2014-11-19,-3.2413
2014-11-20,3.1017
2014-11-21,2.5271
2014-11-24,-1.2324
2014-11-25,-3.3868
2014-11-26,-3.321
2014-11-28,-33.5242
2014-12-01,-5.3589
2014-12-02,-4.8534
2014-12-03,1.4878
2014-12-04,-2.6178
2014-12-05,-1.2903
2014-12-08,-9.9129
2014-12-09,8.1016
2014-12-10,-8.2774
2014-12-11,-5.3659
2014-12-12,0.0
2014-12-15,-4.768
2014-12-16,4.1949
2014-12-17,14.2857
2014-12-18,1.4773
2014-12-19,11.982099999999999
2014-12-22,3.3
2014-12-23,6.0987
2014-12-24,-3.1934
2014-12-26,-1.7908
2014-12-29,0.7678
2014-12-30,0.0952
2014-12-31,-1.5224
2015-01-02,5.314
2015-01-05,-14.0367
2015-01-06,-10.1387
2015-01-07,-1.3064
2015-01-08,8.6643
2015-01-09,4.0975
2015-01-12,-7.6596
2015-01-13,2.4194
2015-01-14,3.3746
2015-01-15,-7.5082
2015-01-16,6.3529
2015-01-20,-0.3319
2015-01-21,9.545
2015-01-22,0.5066
2015-01-23,-6.4516
2015-01-26,4.4181
2015-01-27,3.7152
2015-01-28,-9.8507
2015-01-29,1.2141
2015-01-30,6.9793
2015-02-02,12.7421
2015-02-03,16.5461
2015-02-04,3.4135
2015-02-05,9.6024
2015-02-06,-8.7611
2015-02-09,-1.4254
2015-02-10,-5.9361
2015-02-11,-0.3236
2015-02-12,0.974
2015-02-13,6.5113
2015-02-17,4.3019
2015-02-18,-0.7236
2015-02-19,1.7492999999999999
2015-02-20,-6.3037
2015-02-23,-1.9113
2015-02-24,-0.8574
2015-02-25,2.5157
2015-02-26,-5.9816
2015-02-27,-2.6917
2015-03-02,-5.9514
2015-03-03,5.5258
2015-03-04,-0.1689
2015-03-05,-1.2690000000000001
2015-03-06,-0.3428
2015-03-09,0.086
2015-03-10,-3.5223
2015-03-11,2.4043
2015-03-12,-3.7391
2015-03-13,0.9937
2015-03-16,0.0
2015-03-17,-1.4311
2015-03-18,9.2559
2015-03-19,-2.2425
2015-03-20,1.7842
2015-03-23,-2.3372
2015-03-24,2.5641
2015-03-25,5.5833
2015-03-26,1.6575
2015-03-27,-1.0093
2015-03-30,3.6078
2015-03-31,-1.2869
2015-04-01,2.7607
2015-04-02,6.7164
2015-04-06,8.8112
2015-04-07,0.1928
2015-04-08,-7.8255
2015-04-09,2.8532
2015-04-10,-2.3681
2015-04-13,-2.4255
2015-04-14,0.9233
2015-04-15,6.8966
2015-04-16,0.9875
2015-04-17,-3.5854
2015-04-20,0.7437
2015-04-21,-4.2953
2015-04-22,1.4025
2015-04-23,4.0111
2015-04-24,-2.1277
2015-04-27,-0.7473
2015-04-28,-0.5476
2015-04-29,6.1941
2015-04-30,2.3979
2015-05-01,0.0
2015-05-04,-1.1392
2015-05-05,-3.7772
2015-05-06,-4.857
2015-05-07,-4.0559
2015-05-08,-2.7697000000000003
2015-05-11,0.3748
2015-05-12,4.8544
2015-05-13,-0.7835
2015-05-14,-2.2972
2015-05-15,1.6899
2015-05-18,3.396
2015-05-19,-6.1495
2015-05-20,-2.9784
2015-05-21,5.142
2015-05-22,0.438
2015-05-26,0.2907
2015-05-27,1.3043
2015-05-28,-6.2232
2015-05-29,3.8902
2015-06-01,3.9648
2015-06-02,0.6356
2015-06-03,-0.8421
2015-06-04,-1.9108
2015-06-05,3.3189
2015-06-08,-2.933
2015-06-09,4.0288
2015-06-10,2.4205
2015-06-11,0.8103
2015-06-12,0.8038
2015-06-15,-3.6545
2015-06-16,1.3793
2015-06-17,-2.9932
2015-06-18,0.0
2015-06-19,-2.3142
2015-06-22,3.0151
2015-06-23,-0.9756
2015-06-24,-2.3223
2015-06-25,-1.9452
2015-06-26,-3.8942
2015-06-29,-3.3639
2015-06-30,-0.4747
2015-07-01,-4.4515
2015-07-02,-1.9967000000000001
2015-07-06,-2.8014
2015-07-07,2.1834
2015-07-08,-5.5556
2015-07-09,4.4344
2015-07-10,-3.0329
2015-07-13,0.0
2015-07-14,5.7194
2015-07-15,-4.3111
2015-07-16,-2.7385
2015-07-17,-1.9982
2015-07-20,-6.2095
2015-07-21,-0.6917
2015-07-22,-3.3830999999999998
2015-07-23,-2.2657
2015-07-24,-6.2171
2015-07-27,-4.2697
2015-07-28,3.0516
2015-07-29,3.6446
2015-07-30,-1.5385
2015-07-31,-4.3527000000000005
2015-08-03,-3.3839
2015-08-04,-0.7246
2015-08-05,-5.2311
2015-08-06,9.2426
2015-08-07,-5.8754
2015-08-10,6.367
2015-08-11,0.3521
2015-08-12,13.6842
2015-08-13,-2.3663
2015-08-14,-2.0021
2015-08-17,2.6882
2015-08-18,4.1885
2015-08-19,-2.4121
2015-08-20,-1.1329
2015-08-21,-3.125
2015-08-24,4.5161
2015-08-25,3.6008
2015-08-26,-7.8451
2015-08-27,6.1422
2015-08-28,0.7107
2015-08-31,2.7218
2015-09-01,-2.2571
2015-09-02,0.0
2015-09-03,6.0241
2015-09-04,-3.6932
2015-09-08,0.0
2015-09-09,-2.7532
2015-09-10,0.1011
2015-09-11,-1.8182
2015-09-14,-2.6749
2015-09-15,6.2368
2015-09-16,13.3333
2015-09-17,-1.2291
2015-09-18,-8.0889
2015-09-21,1.2572999999999999
2015-09-22,-0.9551
2015-09-23,-6.6538
2015-09-24,-0.1033
2015-09-25,0.9307
2015-09-28,-7.377
2015-09-29,0.3319
2015-09-30,3.9691
2015-10-01,4.772
2015-10-02,11.9433
2015-10-05,6.4195
2015-10-06,14.6134
2015-10-07,-2.0756
2015-10-08,5.6775
2015-10-09,-4.0115
2015-10-12,-2.3134
2015-10-13,-2.8266
2015-10-14,0.1572
2015-10-15,1.8838
2015-10-16,-0.1541
2015-10-19,-2.392
2015-10-20,-0.7115
2015-10-21,-6.9268
2015-10-22,-1.1976
2015-10-23,1.1255
2015-10-26,0.7705
2015-10-27,-4.8428
2015-10-28,3.9286
2015-10-29,-1.1168
2015-10-30,-0.2606
2015-11-02,7.4042
2015-11-03,5.7583
2015-11-04,-2.5307
2015-11-05,-3.0685000000000002
2015-11-06,-2.1916
2015-11-09,4.3983
2015-11-10,1.2719
2015-11-11,-6.2794
2015-11-12,-4.9414
2015-11-13,1.8502
2015-11-16,8.737
2015-11-17,-3.3413
2015-11-18,0.7407
2015-11-19,-4.4118
2015-11-20,-4.9573
2015-11-23,-0.7194
2015-11-24,6.3406
2015-11-25,-1.5332
2015-11-27,-4.0657
2015-11-30,-1.8034
2015-12-01,-0.3673
2015-12-02,-4.1475
2015-12-03,-1.25
2015-12-04,-8.2765
2015-12-07,-7.0064
2015-12-08,5.9361
2015-12-09,1.2931
2015-12-10,-0.3191
2015-12-11,-5.8698
2015-12-14,3.6281
2015-12-15,-2.0788
2015-12-16,-6.8156
2015-12-17,-5.5156
2015-12-18,-1.1421000000000001
2015-12-21,-9.4994
2015-12-22,4.1135
2015-12-23,18.5286
2015-12-24,1.0345
2015-12-28,-5.802
2015-12-29,0.8454
2015-12-30,-5.9879999999999995
2015-12-31,1.7833999999999999
2016-01-04,6.6333
2016-01-05,0.0
2016-01-06,-15.1408
2016-01-07,-6.5007
2016-01-08,3.5503
2016-01-11,-6.2857
2016-01-12,-3.2012
2016-01-13,2.8346
2016-01-14,7.9632
2016-01-15,0.2837
2016-01-19,-4.5262
2016-01-20,-9.4815
2016-01-21,11.1293
2016-01-22,-3.5346
2016-01-25,-6.1068999999999996
2016-01-26,8.9431
2016-01-27,4.3284
2016-01-28,5.1502
2016-01-29,5.5782
2016-02-01,-6.4433
2016-02-02,-3.168
2016-02-03,5.4054
2016-02-04,-3.6437
2016-02-05,-9.8039
2016-02-08,-2.9503
2016-02-09,-2.4
2016-02-10,-7.377
2016-02-11,-3.1858
2016-02-12,-1.2797
2016-02-16,-11.2963
2016-02-17,5.8455
2016-02-18,-6.5089
2016-02-19,-13.5021
2016-02-22,13.9024
2016-02-23,-1.9272
2016-02-24,-4.1485
2016-02-25,7.5171
2016-02-26,4.8729
2016-02-29,3.2323
2016-03-01,-1.1742
2016-03-02,17.0297
2016-03-03,11.8443
2016-03-04,18.9107
2016-03-07,10.3053
2016-03-08,-14.3022
2016-03-09,7.537
2016-03-10,-2.378
2016-03-11,1.2821
2016-03-14,-5.1899
2016-03-15,1.0681
2016-03-16,1.5852
2016-03-17,11.3134
2016-03-18,3.972
2016-03-21,-0.8989
2016-03-22,-0.7937
2016-03-23,-7.2
2016-03-24,-2.4631
2016-03-28,-2.5253
2016-03-29,2.2021
2016-03-30,-1.2674
2016-03-31,1.7972000000000001
2016-04-01,-2.7743
2016-04-04,-2.4643
2016-04-05,-0.6649
2016-04-06,9.9063
2016-04-07,0.1218
2016-04-08,5.5961
2016-04-11,0.6912
2016-04-12,16.2471
2016-04-13,-0.3937
2016-04-14,0.6917
2016-04-15,-1.7664
2016-04-18,-0.0999
2016-04-19,8.3
2016-04-20,-0.0923
2016-04-21,-0.7394
2016-04-22,5.0279
2016-04-25,-0.1773
2016-04-26,5.9503
2016-04-27,1.3412
2016-04-28,-2.895
2016-04-29,3.7479
2016-05-02,-0.4926
2016-05-03,-3.4653
2016-05-04,-3.5042999999999997
2016-05-05,11.6032
2016-05-06,-5.2381
2016-05-09,-4.6901
