ticker,IONS US Equity
2004-06-07,-0.4747
2004-06-08,0.6359
2004-06-09,-9.1627
2004-06-10,1.5652
2004-06-14,-3.0822
2004-06-15,4.7703
2004-06-16,1.1804000000000001
2004-06-17,-4.0
2004-06-18,-0.434
2004-06-21,0.4359
2004-06-22,-1.5625
2004-06-23,6.3492
2004-06-24,-0.4975
2004-06-25,0.0
2004-06-28,-2.6667
2004-06-29,-1.0274
2004-06-30,-0.692
2004-07-01,-0.3484
2004-07-02,-4.021
2004-07-06,-4.3716
2004-07-07,-0.1905
2004-07-08,-8.7786
2004-07-09,4.1841
2004-07-12,-0.6024
2004-07-13,-2.4242
2004-07-14,0.207
2004-07-15,-0.8264
2004-07-16,-5.4167
2004-07-19,-2.4229
2004-07-20,3.8375
2004-07-21,-0.8696
2004-07-22,-0.4386
2004-07-23,-5.2863
2004-07-26,-0.6977
2004-07-27,8.8993
2004-07-28,-0.2151
2004-07-29,5.3879
2004-07-30,3.2720000000000002
2004-08-02,-5.7426
2004-08-03,-3.3613
2004-08-04,0.6522
2004-08-05,-0.8639
2004-08-06,2.6144
2004-08-09,-6.5817
2004-08-10,0.9091
2004-08-11,7.4324
2004-08-12,-0.2096
2004-08-13,-4.2017
2004-08-16,4.386
2004-08-17,9.6639
2004-08-18,10.1533
2004-08-19,-1.0435
2004-08-20,4.2179
2004-08-23,1.1804000000000001
2004-08-24,0.1667
2004-08-25,3.3278
2004-08-26,-3.2206
2004-08-27,1.9967000000000001
2004-08-30,-2.1207
2004-08-31,0.0
2004-09-01,-0.5
2004-09-02,0.1675
2004-09-03,1.1706
2004-09-07,0.1653
2004-09-08,-2.9703
2004-09-09,-1.8707
2004-09-10,-4.6794
2004-09-13,-2.1818
2004-09-14,-0.7435
2004-09-15,-3.3708
2004-09-16,7.1705
2004-09-17,-4.34
2004-09-20,0.3781
2004-09-21,-2.6365
2004-09-22,-2.5145
2004-09-23,-3.5714
2004-09-24,-0.4115
2004-09-27,1.8595000000000002
2004-09-28,0.8114
2004-09-29,-0.2012
2004-09-30,-1.2097
2004-10-01,0.102
2004-10-04,3.16
2004-10-05,-4.1502
2004-10-06,2.0619
2004-10-07,3.4343
2004-10-08,-4.2969
2004-10-11,1.6327
2004-10-12,-1.4056
2004-10-13,-1.6293
2004-10-14,-1.8634
2004-10-15,0.6329
2004-10-18,0.6289
2004-10-19,-1.0417
2004-10-20,1.2631999999999999
2004-10-21,1.6632
2004-10-22,-2.2495
2004-10-25,2.3013
2004-10-26,-0.2045
2004-10-27,3.6885
2004-10-28,-2.7668
2004-10-29,-5.3862
2004-11-01,-3.3298
2004-11-02,-1.7778
2004-11-03,0.6787
2004-11-04,0.2247
2004-11-05,3.1390000000000002
2004-11-08,-1.9565000000000001
2004-11-09,1.5521
2004-11-10,-0.8952
2004-11-11,-1.2998
2004-11-12,-0.2232
2004-11-15,-0.8949
2004-11-16,-0.2257
2004-11-17,-2.2624
2004-11-18,1.3889
2004-11-19,-2.0548
2004-11-22,-0.2331
2004-11-23,3.7382999999999997
2004-11-24,-1.5766
2004-11-26,3.2037
2004-11-29,0.8869
2004-11-30,3.7363
2004-12-01,4.2373
2004-12-02,22.1545
2004-12-03,-0.9983
2004-12-06,0.0
2004-12-07,-2.0168
2004-12-08,0.6861
2004-12-09,3.5775
2004-12-10,2.1382
2004-12-13,-0.3221
2004-12-14,-1.6155
2004-12-15,0.3284
2004-12-16,-2.455
2004-12-17,-3.1879
2004-12-20,1.2132
2004-12-21,1.3699
2004-12-22,1.5203
2004-12-23,-0.3328
2004-12-27,-1.3356
2004-12-28,1.8613
2004-12-29,1.1628
2004-12-30,-0.9852
2004-12-31,-2.1559
2005-01-03,-1.6949
2005-01-04,-6.7241
2005-01-05,-0.9242
2005-01-06,-2.9851
2005-01-07,-3.6538
2005-01-10,2.9939999999999998
2005-01-11,-3.6822
2005-01-12,0.8048
2005-01-13,-2.7944
2005-01-14,2.8747
2005-01-18,1.7964
2005-01-19,-1.9607999999999999
2005-01-20,-1.6
2005-01-21,1.8293
2005-01-24,-0.7984
2005-01-25,0.4024
2005-01-26,3.006
2005-01-27,-0.7782
2005-01-28,-0.9804
2005-01-31,0.5941
2005-02-01,0.0
2005-02-02,-0.5906
2005-02-03,-0.7921
2005-02-04,-1.1976
2005-02-07,-2.4242
2005-02-08,2.0704
2005-02-09,-2.2312
2005-02-10,-2.4896
2005-02-11,0.2128
2005-02-14,-4.4586
2005-02-15,0.4444
2005-02-16,2.4336
2005-02-17,-4.3197
2005-02-18,-1.1287
2005-02-22,-2.968
2005-02-23,-1.1764999999999999
2005-02-24,-1.6667
2005-02-25,-0.2421
2005-02-28,-1.4563
2005-03-01,-1.4778
2005-03-02,9.0
2005-03-03,2.5229
2005-03-04,0.4474
2005-03-07,-6.0134
2005-03-08,-0.4739
2005-03-09,-2.6189999999999998
2005-03-10,-2.6895
2005-03-11,-0.7538
2005-03-14,4.557
2005-03-15,-0.9685
2005-03-16,-1.2225
2005-03-17,1.4851
2005-03-18,-1.4634
2005-03-21,3.2178
2005-03-22,-1.6787
2005-03-23,-1.2195
2005-03-24,0.0
2005-03-28,-0.2469
2005-03-29,-4.4554
2005-03-30,1.8135
2005-03-31,-1.5267
2005-04-01,-4.3928
2005-04-04,-2.973
2005-04-05,1.9499
2005-04-06,-1.6393
2005-04-07,0.8333
2005-04-08,-1.1019
2005-04-11,-1.1142
2005-04-12,-0.2817
2005-04-13,-6.2147
2005-04-14,-2.1084
2005-04-15,-0.3077
2005-04-18,-8.3333
2005-04-19,0.6734
2005-04-20,6.689
2005-04-21,5.3292
2005-04-22,-6.8452
2005-04-25,-2.5559
2005-04-26,-1.9672
2005-04-27,3.3445
2005-04-28,-6.1489
2005-04-29,0.0
2005-05-02,2.069
2005-05-03,-2.027
2005-05-04,-2.069
2005-05-05,1.7606000000000002
2005-05-06,6.2284
2005-05-09,1.6287
2005-05-10,-4.4872
2005-05-11,-2.0134
2005-05-12,0.6849
2005-05-13,-0.6803
2005-05-16,-2.0548
2005-05-17,-2.0979
2005-05-18,4.6429
2005-05-19,0.0
2005-05-20,-0.6826
2005-05-23,1.0309
2005-05-24,15.3061
2005-05-25,16.2242
2005-05-26,-8.1218
2005-05-27,-1.6575
2005-05-31,2.809
2005-06-01,1.3660999999999999
2005-06-02,1.6173
2005-06-03,-1.061
2005-06-06,0.5362
2005-06-07,-6.6667
2005-06-08,0.5714
2005-06-09,6.8182
2005-06-10,1.3298
2005-06-13,2.3622
2005-06-14,-0.2564
2005-06-15,0.7712
2005-06-16,2.0408
2005-06-17,2.5
2005-06-20,1.4634
2005-06-21,-0.2404
2005-06-22,0.4819
2005-06-23,-3.8369
2005-06-24,2.2444
2005-06-27,-4.1463
2005-06-28,2.799
2005-06-29,1.7327
2005-06-30,-4.8662
2005-07-01,1.023
2005-07-05,-0.7595
2005-07-06,1.7856999999999998
2005-07-07,0.7519
2005-07-08,1.99
2005-07-11,2.6829
2005-07-12,6.8884
2005-07-13,0.6667
2005-07-14,3.532
2005-07-15,2.9851
2005-07-18,-6.0041
2005-07-19,1.2115
2005-07-20,-0.3264
2005-07-21,4.1485
2005-07-22,1.6771
2005-07-25,-3.299
2005-07-26,1.0661
2005-07-27,-0.8439
2005-07-28,-0.2128
2005-07-29,-1.4925
2005-08-01,1.0823
2005-08-02,5.1392
2005-08-03,1.4257
2005-08-04,7.8313
2005-08-05,5.2142
2005-08-08,-4.2478
2005-08-09,4.2514
2005-08-10,0.3546
2005-08-11,2.2968
2005-08-12,-3.6269
2005-08-15,-1.6129
2005-08-16,-3.8251
2005-08-17,-3.9773
2005-08-18,-1.7751000000000001
2005-08-19,2.008
2005-08-22,-0.5906
2005-08-23,-1.5842
2005-08-24,1.6097000000000001
2005-08-25,0.0
2005-08-26,-1.9802
2005-08-29,2.0202
2005-08-30,-3.3663
2005-08-31,4.3033
2005-09-01,-1.3752
2005-09-02,0.0
2005-09-06,0.3984
2005-09-07,0.1984
2005-09-08,6.9307
2005-09-09,0.3704
2005-09-12,0.9225
2005-09-13,-4.2048
2005-09-14,-3.4351
2005-09-15,3.7549
2005-09-16,0.7619
2005-09-19,1.1342
2005-09-20,0.1869
2005-09-21,0.5597
2005-09-22,-3.525
2005-09-23,0.0
2005-09-26,1.7308
2005-09-27,0.5671
2005-09-28,-2.8195
2005-09-29,-1.354
2005-09-30,-0.9804
2005-10-03,2.1782
2005-10-04,-1.7442
2005-10-05,0.1972
2005-10-06,0.0
2005-10-07,-0.5906
2005-10-10,-0.9901
2005-10-11,-7.8
2005-10-12,-4.5553
2005-10-13,2.7273
2005-10-14,4.4248
2005-10-17,-2.3305
2005-10-18,-1.7354
2005-10-19,2.4283
2005-10-20,-4.7414
2005-10-21,-2.0362
2005-10-24,5.7737
2005-10-25,-1.0917
2005-10-26,-2.2075
2005-10-27,-5.1919
2005-10-28,0.9524
2005-10-31,2.3585
2005-11-01,-2.5346
2005-11-02,6.383
2005-11-03,8.0
2005-11-04,-1.6461000000000001
2005-11-07,2.0921
2005-11-08,-0.6148
2005-11-09,2.6804
2005-11-10,0.6024
2005-11-11,-0.1996
2005-11-14,-0.8
2005-11-15,-5.6452
2005-11-16,-2.9915000000000003
2005-11-17,5.2863
2005-11-18,4.1841
2005-11-21,1.4056
2005-11-22,-0.198
2005-11-23,1.1905000000000001
2005-11-25,-0.3922
2005-11-28,2.7559
2005-11-29,1.5326
2005-11-30,-4.3396
2005-12-01,2.7613
2005-12-02,1.3436
2005-12-05,1.3258
2005-12-06,-2.0561
2005-12-07,-0.7634
2005-12-08,0.1923
2005-12-09,0.9597
2005-12-12,-0.5703
2005-12-13,-1.1472
2005-12-14,0.9671
2005-12-15,0.0
2005-12-16,0.9579
2005-12-19,-2.8463000000000003
2005-12-20,1.7578
2005-12-21,0.7678
2005-12-22,2.6667
2005-12-23,-2.2263
2005-12-27,-1.3283
2005-12-28,0.1923
2005-12-29,-0.1919
2005-12-30,0.7692
2006-01-03,0.1908
2006-01-04,-2.8571
2006-01-05,2.1569
2006-01-06,1.1516
2006-01-09,2.277
2006-01-10,3.525
2006-01-11,-2.3297
2006-01-12,-1.2844
2006-01-13,1.3011
2006-01-17,0.5505
2006-01-18,1.0926
2006-01-19,-2.7054
2006-01-20,-1.6698
2006-01-23,0.1887
2006-01-24,0.1883
2006-01-25,-1.5038
2006-01-26,4.9618
2006-01-27,0.3636
2006-01-30,-1.8115999999999999
2006-01-31,-0.1845
2006-02-01,3.8817
2006-02-02,-0.5338
2006-02-03,0.0
2006-02-06,5.3667
2006-02-07,-5.0934
2006-02-08,6.4401
2006-02-09,9.7479
2006-02-10,-1.6844999999999999
2006-02-13,-0.4673
2006-02-14,13.615
2006-02-15,3.8567
2006-02-16,5.1724
2006-02-17,3.9092000000000002
2006-02-21,-4.0049
2006-02-22,-0.885
2006-02-23,0.5102
2006-02-24,1.7766
2006-02-27,2.1197
2006-02-28,-1.8315000000000001
2006-03-01,1.2438
2006-03-02,0.7371
2006-03-03,-3.0488
2006-03-06,-1.7610000000000001
2006-03-07,2.1767
2006-03-08,1.2530999999999999
2006-03-09,-1.8564
2006-03-10,-2.9004
2006-03-13,0.1299
2006-03-14,2.3346
2006-03-15,1.1407
2006-03-16,0.3759
2006-03-17,1.7478
2006-03-20,11.5337
2006-03-21,-4.0704
2006-03-22,3.555
2006-03-23,-1.2182
2006-03-24,-0.1121
2006-03-27,-2.2447
2006-03-28,-0.5741
2006-03-29,1.963
2006-03-30,-1.2458
2006-03-31,3.3257
2006-04-03,-2.7747
2006-04-04,-1.3699
2006-04-05,1.6204
2006-04-06,-0.3417
2006-04-07,-1.3714
2006-04-10,-8.6906
2006-04-11,-7.868
2006-04-12,5.2342
2006-04-13,1.5707
2006-04-17,-1.4175
2006-04-18,-0.6536
2006-04-19,0.0
2006-04-20,0.3947
2006-04-21,-1.9659
2006-04-24,2.2727
2006-04-25,0.2614
2006-04-26,-1.4342
2006-04-27,14.2857
2006-04-28,-0.6944
2006-05-01,-3.8462
2006-05-02,-1.3333
2006-05-03,-0.9828
2006-05-04,3.4739
2006-05-05,2.518
2006-05-08,-1.9883
2006-05-09,-2.3866
2006-05-10,-0.489
2006-05-11,-1.7199
2006-05-12,-3.0
2006-05-15,2.9638999999999998
2006-05-16,-3.7547
2006-05-17,-4.9415
2006-05-18,-1.7784
2006-05-19,-0.5571
2006-05-22,0.4202
2006-05-23,-3.0683
2006-05-24,-1.4388
2006-05-25,4.6715
2006-05-26,-1.8131
2006-05-30,5.9658999999999995
2006-05-31,4.8257
2006-06-01,-3.4527
2006-06-02,-2.3841
2006-06-05,-2.0353
2006-06-06,-1.2465
2006-06-07,-1.683
2006-06-08,-0.3566
2006-06-09,-2.6485
2006-06-12,-6.1765
2006-06-13,-2.0376
2006-06-14,1.6
2006-06-15,5.5118
2006-06-16,-4.3284
2006-06-19,-1.248
2006-06-20,-0.6319
2006-06-21,2.2258
2006-06-22,-1.3997
2006-06-23,-2.2082
2006-06-26,0.3226
2006-06-27,-2.8939
2006-06-28,-3.9735
2006-06-29,3.1034
2006-06-30,1.1706
2006-07-03,-1.9835
2006-07-05,0.0
2006-07-06,-1.1804000000000001
2006-07-07,-1.0239
2006-07-10,0.0
2006-07-11,3.1034
2006-07-12,-2.0067
2006-07-13,0.1706
2006-07-14,-1.0221
2006-07-17,2.5818
2006-07-18,0.1678
2006-07-19,2.6801
2006-07-20,-2.9364
2006-07-21,-1.1764999999999999
2006-07-24,2.3810000000000002
2006-07-25,0.4983
2006-07-26,0.1653
2006-07-27,0.33
2006-07-28,-0.4934
2006-07-31,-0.6612
2006-08-01,-0.3328
2006-08-02,2.6711
2006-08-03,7.1545
2006-08-04,0.7587
2006-08-07,-3.7651
2006-08-08,-3.4429
2006-08-09,1.2966
2006-08-10,1.6
2006-08-11,-4.7244
2006-08-14,1.9835
2006-08-15,3.4036
2006-08-16,3.1348
2006-08-17,3.6474
2006-08-18,2.6393
2006-08-21,0.0
2006-08-22,1.4285999999999999
2006-08-23,-0.5634
2006-08-24,1.1331
2006-08-25,0.8403
2006-08-28,-2.2222
2006-08-29,0.0
2006-08-30,4.6875
2006-08-31,3.6635
2006-09-01,-0.7853
2006-09-05,-0.2639
2006-09-06,-3.5714
2006-09-07,1.6461000000000001
2006-09-08,0.5398
2006-09-11,-7.3826
2006-09-12,2.1739
2006-09-13,3.6879
2006-09-14,-2.052
2006-09-15,1.6760000000000002
2006-09-18,1.3736
2006-09-19,1.355
2006-09-20,-0.2674
2006-09-21,-2.681
2006-09-22,-2.0661
2006-09-25,2.391
2006-09-26,-2.1978
2006-09-27,4.2135
2006-09-28,0.9434
2006-09-29,-4.1389
2006-10-02,0.6964
2006-10-03,-0.6916
2006-10-04,5.0139
2006-10-05,3.4483
2006-10-06,2.8205
2006-10-09,8.7282
2006-10-10,-3.0963
2006-10-11,-3.1953
2006-10-12,5.5012
2006-10-13,-3.1286
2006-10-16,1.9139
2006-10-17,-1.9952999999999999
2006-10-18,3.8323
2006-10-19,5.3057
2006-10-20,-2.4096
2006-10-23,-3.9282
2006-10-24,-1.6355
2006-10-25,-0.1188
2006-10-26,1.9024999999999999
2006-10-27,-2.6837999999999997
2006-10-30,-1.0791
2006-10-31,4.0
2006-11-01,-4.1958
2006-11-02,-0.4866
2006-11-03,-0.1222
2006-11-06,6.8543
2006-11-07,4.3528
2006-11-08,0.9879
2006-11-09,10.7609
2006-11-10,1.8646
2006-11-13,19.7495
2006-11-14,-8.93
2006-11-15,-4.2403
2006-11-16,-3.1365
2006-11-17,3.0476
2006-11-20,1.4787
2006-11-21,-2.0036
2006-11-22,-0.1859
2006-11-24,-0.0931
2006-11-27,-4.9394
2006-11-28,-1.5686
2006-11-29,2.2908
2006-11-30,-0.779
2006-12-01,2.159
2006-12-04,8.9337
2006-12-05,3.6155
2006-12-06,-2.7234
2006-12-07,-2.8871
2006-12-08,9.2793
2006-12-11,2.9678
2006-12-12,-1.5211999999999999
2006-12-13,-0.7317
2006-12-14,-1.0647
2006-12-15,-0.3311
2006-12-18,0.9136
2006-12-19,-3.1276
2006-12-20,0.3398
2006-12-21,-0.7621
2006-12-22,-1.2799
2006-12-26,-0.4322
2006-12-27,1.3021
2006-12-28,-2.2279
2006-12-29,-2.5416
2007-01-03,-1.7086000000000001
2007-01-04,3.3852
2007-01-05,0.177
2007-01-08,-1.4134
2007-01-09,0.448
2007-01-10,1.0705
2007-01-11,5.4722
2007-01-12,3.5145999999999997
2007-01-16,-2.3444
2007-01-17,-6.8709
2007-01-18,-2.3111
2007-01-19,0.455
2007-01-22,-3.3514
2007-01-23,-2.5305
2007-01-24,3.2692
2007-01-25,-2.6071
2007-01-26,-0.2868
2007-01-29,3.2598
2007-01-30,-4.364
2007-01-31,0.8738
2007-02-01,3.6574
2007-02-02,-2.4141
2007-02-05,-0.0951
2007-02-06,-1.1429
2007-02-07,-0.1927
2007-02-08,1.834
2007-02-09,-3.7915
2007-02-12,-0.7882
2007-02-13,-0.5958
2007-02-14,0.1998
2007-02-15,2.0937
2007-02-16,-1.6602000000000001
2007-02-20,0.2979
2007-02-21,-1.8812
2007-02-22,-0.2018
2007-02-23,-1.8199999999999998
2007-02-26,-2.3687
2007-02-27,-5.0633
2007-02-28,1.3333
2007-03-01,0.2193
2007-03-02,-3.0635
2007-03-05,-5.5291
2007-03-06,7.6447
2007-03-07,3.8846
2007-03-08,4.9145
2007-03-09,-3.666
2007-03-12,-0.8457
2007-03-13,-3.0917
2007-03-14,-1.5402
2007-03-15,1.8994
2007-03-16,-1.7544
2007-03-19,1.2277
2007-03-20,-1.1025
2007-03-21,6.9119
2007-03-22,6.8822
2007-03-23,-1.0732
2007-03-26,-2.7613
2007-03-27,-2.4341
2007-03-28,-0.104
2007-03-29,-1.873
2007-03-30,-1.6966999999999999
2007-04-02,-0.5394
2007-04-03,1.9523000000000001
2007-04-04,2.9787
2007-04-05,-0.1033
2007-04-09,4.5502
2007-04-10,-3.9565
2007-04-11,-1.0299
2007-04-12,1.873
2007-04-13,-0.4086
2007-04-16,1.3333
2007-04-17,-2.1255
2007-04-18,-0.1034
2007-04-19,0.0
2007-04-20,-1.8634
2007-04-23,1.2658
2007-04-24,3.3333
2007-04-25,3.3266
2007-04-26,0.4878
2007-04-27,-1.068
2007-04-30,0.3925
2007-05-01,-3.0303
2007-05-02,3.0242
2007-05-03,-3.0333
2007-05-04,0.9082
2007-05-07,-0.5
2007-05-08,-0.402
2007-05-09,3.33
2007-05-10,-3.8086
2007-05-11,0.3046
2007-05-14,-2.3279
2007-05-15,-0.5181
2007-05-16,2.7083
2007-05-17,0.3043
2007-05-18,0.5056
2007-05-21,1.3078
2007-05-22,-1.3902999999999999
2007-05-23,1.1078000000000001
2007-05-24,-3.3865
2007-05-25,2.4742
2007-05-29,0.6036
2007-05-30,1.4
2007-05-31,-0.789
2007-06-01,-0.6958
2007-06-04,-1.1011
2007-06-05,-2.1255
2007-06-06,-1.3444
2007-06-07,-3.9832
2007-06-08,0.0
2007-06-11,-1.6376
2007-06-12,-1.6648
2007-06-13,1.4673
2007-06-14,-0.4449
2007-06-15,4.0223
2007-06-18,-3.5446
2007-06-19,1.6703999999999999
2007-06-20,2.1906
2007-06-21,3.0011
2007-06-22,-0.8325
2007-06-25,-3.5677
2007-06-26,-0.5441
2007-06-27,5.5799
2007-06-28,1.658
2007-06-29,-1.3252
2007-07-02,0.9298
2007-07-03,2.3541
2007-07-05,0.5
2007-07-06,0.199
2007-07-09,17.1797
2007-07-10,-1.3559
2007-07-11,-1.6322999999999999
2007-07-12,4.4531
2007-07-13,-1.5876000000000001
2007-07-16,-5.4376
2007-07-17,-1.9766
2007-07-18,0.275
2007-07-19,5.3016
2007-07-20,-4.1667
2007-07-23,-1.721
2007-07-24,-3.8698
2007-07-25,0.0947
2007-07-26,-3.6398
2007-07-27,-0.6958
2007-07-30,1.5015
2007-07-31,2.6627
2007-08-01,-1.7290999999999999
2007-08-02,-1.4663
2007-08-03,-3.373
2007-08-06,6.0575
2007-08-07,3.485
2007-08-08,6.3611
2007-08-09,3.4301
2007-08-10,-5.7823
2007-08-13,4.5126
2007-08-14,-1.3817
2007-08-15,-0.613
2007-08-16,2.6432
2007-08-17,2.1459
2007-08-20,2.8571
2007-08-21,5.0654
2007-08-22,-1.0886
2007-08-23,-1.1006
2007-08-24,0.7154
2007-08-27,-1.5785
2007-08-28,-4.0898
2007-08-29,2.592
2007-08-30,-0.815
2007-08-31,1.3969
2007-09-04,3.1605
2007-09-05,-2.0424
2007-09-06,2.1652
2007-09-07,0.0
2007-09-10,0.0
2007-09-11,1.2559
2007-09-12,-1.0853
2007-09-13,4.232
2007-09-14,6.2406
2007-09-17,-0.92
2007-09-18,2.7143
2007-09-19,1.5994000000000002
2007-09-20,-0.9582
2007-09-21,3.0408
2007-09-24,-2.4145
2007-09-25,1.512
2007-09-26,2.2343
2007-09-27,1.6556
2007-09-28,-2.4756
2007-10-01,1.9372
2007-10-02,1.5072
2007-10-03,1.6785
2007-10-04,-1.6508
2007-10-05,3.2923999999999998
2007-10-08,4.0
2007-10-09,-1.5017
2007-10-10,-3.2344
2007-10-11,3.9092000000000002
2007-10-12,2.1238
2007-10-15,3.2086
2007-10-16,1.5544
2007-10-17,-0.5669
2007-10-18,0.3991
2007-10-19,-4.0886
2007-10-22,0.0592
2007-10-23,3.3136
2007-10-24,1.3746
2007-10-25,-2.0339
2007-10-26,0.2307
2007-10-29,-1.0932
2007-10-30,-3.0832
2007-10-31,5.7623
2007-11-01,-4.8241
2007-11-02,0.5963
2007-11-05,-1.7783
2007-11-06,3.8624
2007-11-07,-4.8228
2007-11-08,-3.2967
2007-11-09,-2.7778
2007-11-12,1.3636
2007-11-13,2.8828
2007-11-14,0.1245
2007-11-15,2.2388
2007-11-16,1.8856000000000002
2007-11-19,-1.3731
2007-11-20,3.3898
2007-11-21,-3.3958
2007-11-23,2.6667
2007-11-26,0.7084
2007-11-27,2.9308
2007-11-28,-0.4556
2007-11-29,0.286
2007-11-30,0.9127
2007-12-03,-0.0565
2007-12-04,-3.733
2007-12-05,0.9401
2007-12-06,0.8731
2007-12-07,-3.0583
2007-12-10,3.3333
2007-12-11,-2.6498
2007-12-12,0.2959
2007-12-13,0.531
2007-12-14,-3.3451
2007-12-17,-5.2823
2007-12-18,0.3205
2007-12-19,1.0224
2007-12-20,1.7078
2007-12-21,1.1194
2007-12-24,1.5375
2007-12-26,0.4846
2007-12-27,-2.9536
2007-12-28,0.8696
2007-12-31,-3.0172
2008-01-02,-2.3492
2008-01-03,-1.6905000000000001
2008-01-04,-0.6614
2008-01-07,-2.9294000000000002
2008-01-08,27.4348
2008-01-09,-10.6028
2008-01-10,4.7562
2008-01-11,-1.7241
2008-01-14,-2.3977
2008-01-15,-0.5392
2008-01-16,-1.1446
2008-01-17,0.4266
2008-01-18,-4.2476
2008-01-22,-1.3308
2008-01-23,-1.7983
2008-01-24,-0.327
2008-01-25,-0.3281
2008-01-28,-0.2633
2008-01-29,2.5083
2008-01-30,-2.5113
2008-01-31,3.0383
2008-02-01,2.3718
2008-02-04,0.3131
2008-02-05,-2.6217
2008-02-06,-2.3077
2008-02-07,1.706
2008-02-08,-4.2581
2008-02-11,2.0889
2008-02-12,0.8581
2008-02-13,1.2435
2008-02-14,-3.4906
2008-02-15,0.2679
2008-02-19,0.7348
2008-02-20,-3.9125
2008-02-21,-2.8295
2008-02-22,-0.9233
2008-02-25,5.233
2008-02-26,0.8174
2008-02-27,4.3243
2008-02-28,-3.6917
2008-02-29,-3.1607
2008-03-03,0.8333
2008-03-04,5.1653
2008-03-05,1.7682
2008-03-06,-5.7272
2008-03-07,-1.0922
2008-03-10,-7.2464
2008-03-11,0.0744
2008-03-12,2.4535
2008-03-13,1.5965
2008-03-14,-1.3571
2008-03-17,-3.1861
2008-03-18,5.5348
2008-03-19,0.6378
2008-03-20,2.9577
2008-03-24,2.052
2008-03-25,0.5362
2008-03-26,-1.6
2008-03-27,-0.2033
2008-03-28,-1.7651
2008-03-31,-2.4879
2008-04-01,9.5677
2008-04-02,-1.8111000000000002
2008-04-03,0.1976
2008-04-04,1.5779
2008-04-07,2.0712
2008-04-08,-1.2682
2008-04-09,2.0552
2008-04-10,5.6639
2008-04-11,-3.6927
2008-04-14,0.3092
2008-04-15,-1.4797
2008-04-16,3.4418
2008-04-17,5.1422
2008-04-18,-2.8193
2008-04-21,-1.8946
2008-04-22,-0.9053
2008-04-23,2.1924
2008-04-24,0.1192
2008-04-25,-28.631
2008-04-28,4.9208
2008-04-29,-3.7361
2008-04-30,-2.725
2008-05-01,2.8862
2008-05-02,-1.7327
2008-05-05,-1.3434
2008-05-06,-0.5957
2008-05-07,-4.6233
2008-05-08,1.0772
2008-05-09,4.5293
2008-05-12,7.3917
2008-05-13,1.7405
2008-05-14,0.1555
2008-05-15,-1.2422
2008-05-16,1.3365
2008-05-19,-0.2327
2008-05-20,0.6998
2008-05-21,-2.0077
2008-05-22,0.1576
2008-05-23,-0.5507
2008-05-27,5.7753
2008-05-28,2.0194
2008-05-29,3.2258
2008-05-30,0.4261
2008-06-02,-1.0608
2008-06-03,-0.143
2008-06-04,-0.9306
2008-06-05,7.4422
2008-06-06,2.0846999999999998
2008-06-09,-4.4137
2008-06-10,3.1702
2008-06-11,-2.7388
2008-06-12,-1.1676
2008-06-13,3.4746
2008-06-16,-0.6044
2008-06-17,-2.027
2008-06-18,-1.1034
2008-06-19,2.9289
2008-06-20,-1.9647999999999999
2008-06-23,-3.0408
2008-06-24,1.0691
2008-06-25,-1.6219999999999999
2008-06-26,-1.362
2008-06-27,0.2907
2008-06-30,-1.2319
2008-07-01,1.8342
2008-07-02,-1.2248
2008-07-03,3.8658
2008-07-07,-2.5281000000000002
2008-07-08,4.1787
2008-07-09,-0.6916
2008-07-10,0.0
2008-07-11,3.1337
2008-07-14,-1.8906
2008-07-15,3.2347
2008-07-16,-0.9333
2008-07-17,2.3553
2008-07-18,-1.3807
2008-07-21,2.1333
2008-07-22,6.0052
2008-07-23,-1.601
2008-07-24,2.2528
2008-07-25,0.4896
2008-07-28,-0.4872
2008-07-29,1.1016
2008-07-30,-1.3923
2008-07-31,5.1565
2008-08-01,1.9264000000000001
2008-08-04,-0.1718
2008-08-05,0.5737
2008-08-06,-1.1409
2008-08-07,-6.7513
2008-08-08,10.0248
2008-08-11,6.5804
2008-08-12,-0.8443
2008-08-13,1.1708
2008-08-14,-0.0526
2008-08-15,0.4211
2008-08-18,-1.9392
2008-08-19,-2.9931
2008-08-20,-1.157
2008-08-21,0.0557
2008-08-22,3.0641
2008-08-25,-3.0811
2008-08-26,-0.6135
2008-08-27,-0.5051
2008-08-28,1.5228000000000002
2008-08-29,-1.7778
2008-09-02,0.0566
2008-09-03,1.6959
2008-09-04,-5.1695
2008-09-05,-0.3517
2008-09-08,1.0
2008-09-09,-0.2912
2008-09-10,3.271
2008-09-11,-0.1697
2008-09-12,-1.0765
2008-09-15,-5.7847
2008-09-16,0.0
2008-09-17,-6.3222
2008-09-18,6.4893
2008-09-19,4.4485
2008-09-22,-3.3839
2008-09-23,-2.7778
2008-09-24,3.9752
2008-09-25,2.7479
2008-09-26,1.4535
2008-09-29,-6.9914
2008-09-30,4.0665
2008-10-01,-0.296
2008-10-02,-6.057
2008-10-03,-1.3274
2008-10-06,-7.5593
2008-10-07,-5.5440000000000005
2008-10-08,-2.4211
2008-10-09,-5.1128
2008-10-10,-3.0903
2008-10-13,12.0196
2008-10-14,1.9708
2008-10-15,-8.9477
2008-10-16,3.4591
2008-10-17,1.5198
2008-10-20,6.3623
2008-10-21,-1.8296999999999999
2008-10-22,-2.6523
2008-10-23,0.3682
2008-10-24,-3.4483
2008-10-27,-6.9149
