ticker,VRRM US Equity
2017-11-07,0.0
2017-11-10,0.402
2017-11-14,-0.8008
2017-11-15,1.4127
2017-11-16,-0.4975
2017-11-17,-0.6
2017-11-20,-0.0302
2017-11-21,-0.0704
2017-11-22,0.0997
2017-11-24,0.0
2017-11-27,0.0
2017-11-28,-0.3008
2017-11-29,-0.1009
2017-11-30,-0.101
2017-12-01,0.0
2017-12-04,0.1011
2017-12-05,-0.101
2017-12-07,0.1011
2017-12-08,0.0
2017-12-11,0.0
2017-12-12,0.101
2017-12-13,-0.0525
2017-12-14,0.1535
2017-12-15,0.0
2017-12-18,0.1008
2017-12-19,0.0
2017-12-21,0.0
2017-12-27,-0.1007
2017-12-29,0.2016
2018-01-02,0.1006
2018-01-03,0.0
2018-01-04,0.201
2018-01-09,0.1003
2018-01-10,-0.1002
2018-01-11,-0.1003
2018-01-12,0.1004
2018-01-16,0.0
2018-01-22,-0.4012
2018-01-23,0.4028
2018-01-24,-0.1996
2018-01-29,-0.3025
2018-01-30,0.0
2018-02-02,0.0
2018-02-08,0.1008
2018-02-09,-0.3021
2018-02-12,0.0
2018-02-13,-0.101
2018-02-15,-0.2022
2018-02-16,-0.1013
2018-02-21,0.2028
2018-02-22,0.2024
2018-02-23,0.6061
2018-02-28,-0.1004
2018-03-01,0.3015
2018-03-02,-0.2695
2018-03-05,-0.0301
2018-03-06,0.401
2018-03-09,-0.1001
2018-03-12,-0.2405
2018-03-13,0.1647
2018-03-14,0.2768
2018-03-15,-0.1
2018-03-16,-0.3003
2018-03-20,0.2008
2018-03-21,0.1994
2018-03-22,0.101
2018-03-23,0.0999
2018-03-26,0.2984
2018-03-27,0.001
2018-03-29,-0.4965
2018-04-02,0.399
2018-04-04,0.0
2018-04-09,0.0996
2018-04-11,0.0
2018-04-13,0.0
2018-04-16,0.0
2018-04-18,0.0
2018-04-19,-0.2985
2018-04-20,0.5988
2018-04-23,0.0992
2018-04-24,0.0991
2018-04-25,-0.099
2018-04-30,-0.2973
2018-05-01,0.0
2018-05-04,-0.0994
2018-05-10,-0.0995
2018-05-11,-0.0996
2018-05-15,-0.2493
2018-05-18,-0.05
2018-05-21,0.2
2018-05-22,0.0
2018-05-23,0.1996
2018-05-24,0.7968
2018-05-31,-1.1858
2018-06-05,0.4
2018-06-06,0.0
2018-06-07,0.2988
2018-06-08,-0.1986
2018-06-11,0.0
2018-06-12,0.2647
2018-06-13,-0.6609
2018-06-14,0.4496
2018-06-18,-0.0497
2018-06-19,-0.0995
2018-06-20,0.3984
2018-06-21,0.8929
2018-06-22,0.0
2018-06-25,-0.1967
2018-06-26,0.2187
2018-06-27,0.0767
2018-06-28,-0.0982
2018-06-29,-0.1445
2018-07-02,0.2432
2018-07-03,-0.1965
2018-07-05,1.8700999999999999
2018-07-06,-1.5459
2018-07-09,-0.3925
2018-07-10,-0.197
2018-07-11,0.0987
2018-07-12,0.0986
2018-07-13,0.0985
2018-07-16,0.0984
2018-07-17,-0.295
2018-07-18,0.1972
2018-07-19,0.0
2018-07-20,-0.0984
2018-07-23,0.0985
2018-07-24,0.1969
2018-07-25,-0.0982
2018-07-26,0.295
2018-07-27,0.3922
2018-07-30,0.0977
2018-07-31,0.0976
2018-08-01,0.3899
2018-08-02,-0.3883
2018-08-03,0.2437
2018-08-06,-0.0486
2018-08-07,-0.0973
2018-08-08,0.8763
2018-08-09,0.0965
2018-08-10,0.7715
2018-08-13,-0.4785
2018-08-14,-0.4808
2018-08-15,-0.1932
2018-08-16,0.0
2018-08-17,-0.484
2018-08-20,-0.0973
2018-08-21,-0.2921
2018-08-22,0.0977
2018-08-23,0.0
2018-08-24,0.0927
2018-08-27,0.3948
2018-08-28,0.0
2018-08-29,-0.2913
2018-08-30,0.4869
2018-08-31,0.0969
2018-09-04,0.2904
2018-09-05,0.1931
2018-09-06,-0.289
2018-09-07,-0.0966
2018-09-10,0.2901
2018-09-11,0.0
2018-09-12,0.5786
2018-09-13,0.1918
2018-09-14,0.0
2018-09-17,-0.2871
2018-09-18,0.0
2018-09-19,1.2476
2018-09-20,-0.6635
2018-09-21,0.0
2018-09-24,-0.1908
2018-09-25,0.2868
2018-09-26,-0.572
2018-09-27,0.8629
2018-09-28,0.9506
2018-10-01,0.6591
2018-10-02,1.4032
2018-10-03,-1.107
2018-10-04,-0.3731
2018-10-05,-0.7959
2018-10-08,0.0472
2018-10-09,-1.0377
2018-10-10,-2.0019
2018-10-11,-0.9728
2018-10-12,0.1965
2018-10-15,1.0784
2018-10-16,1.7459
2018-10-17,0.1907
2018-10-18,2.0932
2018-10-19,-0.1864
2018-10-22,-1.9607999999999999
2018-10-23,-3.5238
2018-10-24,-0.3949
2018-10-25,0.5946
2018-10-26,-1.4778
2018-10-29,-3.2
2018-10-30,-2.2727
2018-10-31,-0.74
2018-11-01,3.0884
2018-11-02,3.0992
2018-11-05,-0.9018
2018-11-06,1.1122
2018-11-07,0.2
2018-11-08,0.2994
2018-11-09,4.0796
2018-11-12,0.2868
2018-11-13,-0.9533
2018-11-14,-2.0212
2018-11-15,-0.3929
2018-11-16,-1.2821
2018-11-19,-1.7982
2018-11-20,-2.645
2018-11-21,2.7168
2018-11-23,0.9156
2018-11-26,-0.4032
2018-11-27,-0.7085
2018-11-28,2.5484
2018-11-29,0.1988
2018-11-30,-0.7937
2018-12-03,0.4
2018-12-04,-1.1952
2018-12-06,0.0
2018-12-07,-0.8065
2018-12-10,0.0
2018-12-11,-0.1016
2018-12-12,0.9156
2018-12-13,0.6048
2018-12-14,-2.3045999999999998
2018-12-17,1.5385
2018-12-18,-0.303
2018-12-19,0.6079
2018-12-20,1.9134
2018-12-21,-3.1621
2018-12-24,-4.0816
2018-12-26,4.1489
2018-12-27,2.9622
2018-12-28,-1.6865
2018-12-31,-1.5135999999999998
2019-01-02,-1.6393
2019-01-03,-4.8958
2019-01-04,3.5049
2019-01-07,-0.2116
2019-01-08,1.0604
2019-01-09,2.5183999999999997
2019-01-10,1.5352999999999999
2019-01-11,-3.0242
2019-01-14,-3.8462
2019-01-15,1.1892
2019-01-16,0.8547
2019-01-17,0.5297
2019-01-18,1.1591
2019-01-22,1.1458
2019-01-23,2.9866
2019-01-24,1.5
2019-01-25,1.6749
2019-01-28,0.7752
2019-01-29,-0.5769
2019-01-30,-0.1934
2019-01-31,1.3566
2019-02-01,-0.478
2019-02-04,0.0961
2019-02-05,-0.7678
2019-02-06,-0.8704
2019-02-07,0.0
2019-02-08,-0.4878
2019-02-11,0.9804
2019-02-12,3.301
2019-02-13,1.6917
2019-02-14,0.647
2019-02-15,1.8365
2019-02-19,-0.1803
2019-02-20,-0.7227
2019-02-21,-1.4559
2019-02-22,0.7387
2019-02-25,0.275
2019-02-26,-0.457
2019-02-27,-2.2039
2019-02-28,-0.4695
2019-03-01,0.0
2019-03-04,0.9434
2019-03-05,-0.2804
2019-03-06,-1.2184
2019-03-07,-1.9924
2019-03-08,-1.0649
2019-03-11,0.8806
2019-03-12,1.0669
2019-03-13,2.5911999999999997
2019-03-14,0.0935
2019-03-15,0.4673
2019-03-18,1.4884
2019-03-19,-3.2997
2019-03-20,-1.1374
2019-03-21,-1.4382
2019-03-22,1.751
2019-03-25,-0.1912
2019-03-26,0.1916
2019-03-27,1.3384
2019-03-28,8.0189
2019-03-29,3.9301
2019-04-01,3.0252
2019-04-02,0.0
2019-04-03,1.6313
2019-04-04,2.809
2019-04-05,-2.7321999999999997
2019-04-08,-0.0803
2019-04-09,0.4819
2019-04-10,2.7178
2019-04-11,0.7782
2019-04-12,1.1583
2019-04-15,2.2901
2019-04-16,2.2388
2019-04-17,-1.8248
2019-04-18,-1.9331
2019-04-22,-0.4549
2019-04-23,-0.3808
2019-04-24,1.3761
2019-04-25,0.5279
2019-04-26,2.4756
2019-04-29,-1.1713
2019-04-30,0.1481
2019-05-01,-1.4053
2019-05-02,-2.9257
2019-05-03,3.323
2019-05-06,-1.1219
2019-05-07,5.0681
2019-05-08,0.7919
2019-05-09,3.4286
2019-05-10,2.2099
2019-05-13,0.4054
2019-05-14,-0.3365
2019-05-15,-0.4051
2019-05-16,1.2881
2019-05-17,-1.2718
2019-05-20,-0.0678
2019-05-21,-0.7463
2019-05-22,-2.6658
2019-05-23,-3.3006
2019-05-24,2.3965
2019-05-28,0.6383
2019-05-29,-1.198
2019-05-30,-0.7846
2019-05-31,0.5032
2019-06-03,-1.2876
2019-06-04,-3.7681
2019-06-05,-3.6898
2019-06-06,-2.0328
2019-06-07,-0.1596
2019-06-10,-1.199
2019-06-11,0.0
2019-06-12,0.0
2019-06-13,0.5663
2019-06-14,0.1609
2019-06-17,1.9277
2019-06-18,-0.1576
2019-06-19,-1.1839
2019-06-20,2.7157
2019-06-21,2.6439
2019-06-24,-1.5909
2019-06-25,-3.0793
2019-06-26,-0.6354
2019-06-27,0.3997
2019-06-28,4.2197
2019-07-01,4.2017
2019-07-02,-3.3724
2019-07-03,1.1381000000000001
2019-07-05,0.4501
2019-07-08,-1.419
2019-07-09,1.9697
2019-07-10,1.9316
2019-07-11,-1.2391
2019-07-12,0.8856
2019-07-15,-0.3658
2019-07-16,1.0279
2019-07-17,-0.2907
2019-07-18,1.0933
2019-07-19,-0.5768
2019-07-22,0.0
2019-07-23,0.2901
2019-07-24,0.0723
2019-07-25,0.0723
2019-07-26,0.722
2019-07-29,-1.0036
2019-07-30,0.3621
2019-07-31,-0.0722
2019-08-01,-1.2995999999999999
2019-08-02,-2.0483
2019-08-05,-4.0329
2019-08-06,1.0895
2019-08-07,5.3888
2019-08-08,1.8992
2019-08-09,0.0717
2019-08-12,0.2149
2019-08-13,0.0
2019-08-14,-1.2152
2019-08-15,-0.2894
2019-08-16,0.9434
2019-08-19,-0.647
2019-08-20,0.7236
2019-08-21,-0.1437
2019-08-22,0.6475
2019-08-23,-2.1444
2019-08-26,-0.7305
2019-08-27,-0.5151
2019-08-28,1.2574
2019-08-29,0.7305
2019-08-30,0.9427
2019-09-03,0.2874
2019-09-04,1.0029
2019-09-05,0.5674
2019-09-06,1.763
2019-09-09,-1.4553
2019-09-10,1.5471
2019-09-11,3.3241
2019-09-12,0.2681
2019-09-13,-0.7353
2019-09-16,0.3367
2019-09-17,-1.0067
2019-09-18,-0.0678
2019-09-19,-1.3569
2019-09-20,0.0688
2019-09-23,-1.0997
2019-09-24,-1.3204
2019-09-25,0.4225
2019-09-26,-0.9818
2019-09-27,-2.2309
2019-09-30,3.9478
2019-10-01,-3.2056
2019-10-02,-0.36
2019-10-03,0.1084
2019-10-04,0.83
2019-10-07,0.0716
2019-10-08,1.5737
2019-10-09,-1.1268
2019-10-10,-0.3561
2019-10-11,0.3931
2019-10-14,-0.6052
2019-10-15,0.4298
2019-10-16,1.3552
2019-10-17,2.6742
2019-10-18,-1.9877
2019-10-21,-0.5594
2019-10-22,-1.2658
2019-10-23,-1.2107999999999999
2019-10-24,0.0721
2019-10-25,-0.2882
2019-10-28,3.1792
2019-10-29,0.7003
2019-10-30,-0.4172
2019-10-31,0.2095
2019-11-01,4.5296
2019-11-04,-2.0
2019-11-05,0.2721
2019-11-06,2.4423
2019-11-07,-1.1258
2019-11-08,-0.9377
2019-11-11,0.4733
2019-11-12,-1.2113
2019-11-13,0.1362
2019-11-14,-2.517
2019-11-15,1.7446000000000002
2019-11-18,0.0
2019-11-19,1.3032
2019-11-20,-1.7603
2019-11-21,1.2405
2019-11-22,-1.0892
2019-11-25,2.2712
2019-11-26,0.4038
2019-11-27,0.5362
2019-11-29,-0.2
2019-12-02,-1.2692
2019-12-03,0.8796
2019-12-04,-4.6948
2019-12-05,0.4926
2019-12-06,0.6303
2019-12-09,-0.8003
2019-12-10,-1.2276
2019-12-11,0.5682
2019-12-12,-0.4237
2019-12-13,0.9929
2019-12-16,0.7725
2019-12-17,0.1394
2019-12-18,0.1392
2019-12-19,-1.2856
2019-12-20,0.2464
2019-12-23,-1.3694
2019-12-24,0.6052
2019-12-26,-1.2739
2019-12-27,0.6452
2019-12-30,-0.7835
2019-12-31,0.4307
2020-01-02,1.0007
2020-01-03,-0.6369
2020-01-06,0.7835
2020-01-07,-1.3428
2020-01-08,1.4327
2020-01-09,2.3305
2020-01-10,1.0352
2020-01-13,1.0929
2020-01-14,0.7432
2020-01-15,-1.006
2020-01-16,1.897
2020-01-17,1.3963
2020-01-21,-0.6885
2020-01-22,2.1459
2020-01-23,3.2321
2020-01-24,2.5673
2020-01-27,-2.2589
2020-01-28,1.5615
2020-01-29,-1.4144999999999999
2020-01-30,1.2165
2020-01-31,-1.8182
2020-02-03,0.565
2020-02-04,2.3407999999999998
2020-02-05,0.8539
2020-02-06,-0.2721
2020-02-07,-2.0012
2020-02-10,0.5569
2020-02-11,-0.4923
2020-02-12,1.6078999999999999
2020-02-13,1.2173
2020-02-14,-0.2405
2020-02-18,0.3014
2020-02-19,2.1635
2020-02-20,0.1765
2020-02-21,-0.1762
2020-02-24,-0.5294
2020-02-25,-2.4837
2020-02-26,-3.5173
2020-02-27,-4.5883
2020-02-28,-0.2306
2020-03-02,-1.5516999999999999
2020-03-03,-2.4145
2020-03-04,0.4124
2020-03-05,-13.6208
2020-03-06,-4.4374
2020-03-09,-7.6285
2020-03-10,-2.3339
2020-03-11,-9.8346
2020-03-12,-18.8583
2020-03-13,5.0251
2020-03-16,-22.3684
2020-03-17,8.7827
2020-03-18,-16.7139
2020-03-19,10.7143
2020-03-20,-2.4577999999999998
2020-03-23,-7.874
2020-03-24,10.2564
2020-03-25,6.5116
2020-03-26,5.5313
2020-03-27,-6.069
2020-03-30,4.8458
2020-03-31,0.0
2020-04-01,-12.0448
2020-04-02,7.4841
2020-04-03,-5.9259
2020-04-06,8.189
2020-04-07,2.9112
2020-04-08,6.6478
2020-04-09,8.7533
2020-04-13,-2.1951
2020-04-14,1.995
2020-04-15,-6.1125
2020-04-16,-7.0313
2020-04-17,2.2409
2020-04-20,-2.4657999999999998
2020-04-21,-4.073
2020-04-22,1.7570000000000001
2020-04-23,1.7266
2020-04-24,3.819
2020-04-27,12.9428
2020-04-28,4.5838
2020-04-29,8.1892
2020-04-30,-4.4776
2020-05-01,-6.0268
2020-05-04,4.3943
2020-05-05,-3.6405
2020-05-06,-1.5348000000000002
2020-05-07,6.1151
2020-05-08,2.2599
2020-05-11,0.663
2020-05-12,4.281
2020-05-13,-7.5789
2020-05-14,3.8724
2020-05-15,5.1535
2020-05-18,5.2138
2020-05-19,-2.0813
2020-05-20,3.4413
2020-05-21,-0.8806
2020-05-22,0.3949
2020-05-26,1.7699
2020-05-27,5.7971
2020-05-28,-0.7306
2020-05-29,0.368
2020-06-01,3.3914
2020-06-02,1.4184
2020-06-03,10.4021
2020-06-04,-5.7799
2020-06-05,3.9496
2020-06-08,1.4551
2020-06-09,-3.5857
2020-06-10,-2.5620000000000003
2020-06-11,-9.7116
2020-06-12,6.341
2020-06-15,-0.1767
2020-06-16,0.708
2020-06-17,-2.7241
2020-06-18,1.4905
2020-06-19,-2.8927
2020-06-22,0.3666
2020-06-23,-0.7306
2020-06-24,-4.8758
2020-06-25,-0.677
2020-06-26,-2.5316
2020-06-29,3.4965
2020-06-30,-0.7722
2020-07-01,2.9183
2020-07-02,1.0397
2020-07-06,-3.6483
2020-07-07,-3.4951
2020-07-08,1.1066
2020-07-09,-2.0896
2020-07-10,-1.1179000000000001
2020-07-13,2.0555
2020-07-14,-1.007
2020-07-15,10.1729
2020-07-16,0.0
2020-07-17,0.554
2020-07-20,-1.5611000000000002
2020-07-21,0.9328
2020-07-22,-0.3697
2020-07-23,0.4638
2020-07-24,-1.8467
2020-07-27,1.4111
2020-07-28,-2.5974
2020-07-29,0.8571
2020-07-30,-2.1719
2020-07-31,-1.2548
