ticker,PXYN US Equity
2009-11-16,-4.0
2009-11-17,0.0
2009-11-18,-16.6667
2009-11-19,0.0
2009-11-20,20.0
2009-11-23,0.0
2010-01-05,0.0
2010-01-11,0.0
2010-01-12,0.0
2010-01-14,0.0
2010-01-15,0.0
2010-01-19,108.3333
2010-01-20,0.0
2010-02-01,-74.0
2010-02-05,130.7692
2010-03-05,66.6667
2010-04-15,0.0
2010-04-16,0.0
2010-07-20,0.0
2010-07-22,0.0
2010-07-23,-0.025
2010-07-26,10.0275
2010-07-27,83.6364
2010-07-29,0.0
2010-07-30,38.6015
2010-08-02,114.3048
2010-08-10,-56.6667
2010-08-11,126.9231
2010-08-16,-2.0339
2010-08-17,0.0
2010-08-31,-13.4948
2010-09-01,-2.0
2010-09-02,2.0408
2010-09-03,-20.0
2010-09-07,50.0
2010-09-20,-20.0
2010-10-26,-50.0
2010-10-27,66.6667
2010-10-28,5.0
2010-10-29,-29.0476
2010-11-01,64.4295
2010-11-02,-4.0816
2010-11-03,-4.2553
2010-11-04,-0.4444
2010-11-05,6.6964
2010-11-08,-6.2762
2010-11-10,0.4464
2010-11-12,31.1111
2010-11-15,-24.4068
2010-11-16,-1.3453
2010-11-17,33.6364
2010-11-18,0.0
2010-11-19,-4.7619
2010-11-22,-25.0
2010-11-23,-4.7619
2010-11-24,-5.0
2010-11-26,0.0
2010-11-29,-8.4211
2010-11-30,14.9425
2010-12-06,-20.0
2010-12-07,0.0
2010-12-08,23.75
2010-12-09,-16.6667
2010-12-10,1.8182
2010-12-13,-1.7856999999999998
2010-12-14,9.0909
2010-12-15,-4.4444
2010-12-17,-1.1628
2010-12-20,2.9412000000000003
2010-12-21,2.8571
2010-12-22,-2.7778
2010-12-23,8.5714
2010-12-27,-0.5263
2010-12-28,-14.2857
2010-12-29,14.1975
2010-12-30,-3.2432
2010-12-31,-16.2011
2011-01-04,0.0
2011-01-05,0.0
2011-01-06,-6.6667
2011-01-07,25.0
2011-01-10,-20.0
2011-01-11,-7.1429
2011-01-12,23.0769
2011-01-13,-19.375
2011-01-14,0.0
2011-01-18,-14.7287
2011-01-19,-4.5455
2011-01-20,-4.7619
2011-01-21,0.0
2011-01-24,25.0
2011-01-25,-4.0
2011-01-26,5.8333
2011-01-28,-9.4488
2011-01-31,7.8261
2011-02-01,0.8065
2011-02-02,-8.0
2011-02-03,-0.8696
2011-02-04,9.6491
2011-02-07,-19.2
2011-02-08,22.7723
2011-02-09,0.0
2011-02-10,0.0
2011-02-14,0.8065
2011-02-17,12.0
2011-02-18,0.0
2011-02-22,0.0
2011-02-23,-21.4286
2011-02-24,27.2727
2011-02-25,0.0
2011-03-01,-39.2857
2011-03-03,17.647100000000002
2011-03-04,14.0
2011-03-08,-12.2807
2011-03-09,0.0
2011-03-10,-1.0
2011-03-11,1.0101
2011-03-15,-12.0
2011-03-16,-10.2273
2011-03-17,-1.2658
2011-03-18,0.0
2011-03-22,0.0
2011-03-24,-3.8462
2011-03-25,0.0
2011-03-28,0.0
2011-03-29,-6.6667
2011-03-30,-7.1429
2011-03-31,69.2308
2011-04-01,-7.2727
2011-04-04,0.0
2011-04-08,-1.9607999999999999
2011-04-11,-2.0
2011-04-12,-3.0612
2011-04-13,5.2632
2011-04-14,1.0
2011-04-18,-1.9802
2011-04-19,-4.0404
2011-04-20,-1.0526
2011-04-21,0.0
2011-04-25,-1.0638
2011-04-26,0.0
2011-04-27,0.0
2011-04-28,-27.957
2011-04-29,0.0
2011-05-02,0.0
2011-05-03,29.8507
2011-05-05,-37.931
2011-05-06,53.7037
2011-05-09,-27.7108
2011-05-10,1.6667
2011-05-11,0.0
2011-05-12,0.0
2011-05-13,-1.6393
2011-05-16,1.6667
2011-05-17,-11.4754
2011-05-20,24.0741
2011-05-23,-1.4925
2011-05-25,-19.697
2011-05-26,13.2075
2011-05-31,11.6667
2011-06-01,-17.9104
2011-06-02,0.0
2011-06-03,27.2727
2011-06-06,-14.2857
2011-06-08,-3.3333
2011-06-09,20.6897
2011-06-13,-1.4285999999999999
2011-06-15,0.0
2011-06-20,-2.8986
2011-06-21,0.0
2011-06-22,0.0
2011-06-23,0.0
2011-06-27,0.0
2011-06-28,-2.9851
2011-07-01,-7.6923
2011-07-05,-33.3333
2011-07-07,-12.5
2011-07-08,-8.5714
2011-07-11,-25.0
2011-07-12,0.0
2011-07-13,8.3333
2011-07-14,-7.6923
2011-07-15,-16.6667
2011-07-18,0.0
2011-07-19,0.0
2011-07-20,0.0
2011-07-21,0.0
2011-07-22,-25.0
2011-07-25,13.3333
2011-07-26,0.0
2011-07-27,0.0
2011-07-29,0.0
2011-08-01,0.0
2011-08-02,-11.7647
2011-08-03,140.0
2011-08-04,-27.7778
2011-08-05,0.0
2011-08-08,-38.4615
2011-08-09,0.0
2011-08-10,87.5
2011-08-11,6.6667
2011-08-12,0.0
2011-08-15,0.0
2011-08-17,-28.125
2011-08-18,43.4783
2011-08-19,0.0
2011-08-23,0.0
2011-08-24,0.0
2011-08-31,-39.3939
2011-09-02,65.0
2011-09-06,-9.0909
2011-09-07,0.0
2011-09-08,-30.0
2011-09-09,59.5238
2011-09-12,-25.3731
2011-09-14,34.0
2011-09-15,-25.3731
2011-09-16,0.0
2011-09-20,0.0
2011-09-21,20.0
2011-09-22,20.0
2011-09-23,-44.4444
2011-09-26,0.0
2011-09-27,50.0
2011-09-28,-3.3333
2011-09-29,-15.5172
2011-09-30,22.449
2011-10-04,0.0
2011-10-05,0.0
2011-10-07,-3.3333
2011-10-11,3.4483
2011-10-12,-40.0
2011-10-13,66.6667
2011-10-14,-43.3333
2011-10-17,47.0588
2011-10-18,-32.0
2011-10-19,17.647100000000002
2011-10-20,-15.0
2011-10-21,0.0
2011-10-24,0.0
2011-10-25,-11.7647
2011-10-27,6.6667
2011-10-28,25.0
2011-11-01,-20.0
2011-11-02,0.0
2011-11-03,12.5
2011-11-04,0.0
2011-11-07,-16.6667
2011-11-08,-13.3333
2011-11-09,46.1538
2011-11-10,15.7895
2011-11-11,27.2727
2011-11-14,-17.8571
2011-11-15,0.0
2011-11-16,0.0
2011-11-17,8.6957
2011-11-22,-20.0
2011-11-23,0.0
2011-11-28,0.0
2011-12-01,-25.0
2011-12-05,13.3333
2011-12-08,17.647100000000002
2011-12-12,-5.0
2011-12-13,-10.526299999999999
2011-12-14,8.8235
2011-12-15,0.0
2011-12-19,-13.5135
2011-12-20,-25.0
2011-12-21,0.0
2011-12-28,41.6667
2011-12-29,-29.4118
2011-12-30,16.6667
2012-01-04,-14.2857
2012-01-05,0.0
2012-01-06,0.0
2012-01-09,0.0
2012-01-10,0.0
2012-01-11,25.0
2012-01-13,-13.3333
2012-01-17,-7.6923
2012-01-19,0.0
2012-01-20,0.0
2012-01-24,0.0
2012-01-25,0.0
2012-01-26,0.0
2012-01-30,0.0
2012-02-01,-50.0
2012-02-07,133.3333
2012-02-08,0.0
2012-02-10,0.0
2012-02-13,-50.0
2012-02-15,100.0
2012-02-17,0.0
2012-02-22,0.0
2012-02-27,0.0
2012-02-28,-50.0
2012-02-29,0.0
2012-03-01,100.0
2012-03-02,0.0
2012-03-05,0.0
2012-03-06,17.8571
2012-03-07,-15.1515
2012-03-08,7.1429
2012-03-12,0.0
2012-03-19,-33.3333
2012-03-21,0.0
2012-03-28,0.0
2012-03-29,0.0
2012-03-30,-10.0
2012-04-02,0.0
2012-04-03,0.0
2012-04-04,44.4444
2012-04-05,-7.6923
2012-04-11,8.3333
2012-04-12,-42.3077
2012-04-13,85.3333
2012-04-16,-13.6691
2012-04-20,0.0
2012-04-24,0.0
2012-04-25,0.0
2012-04-27,0.0
2012-05-01,-41.6667
2012-05-02,71.4286
2012-05-03,-34.1667
2012-05-07,-36.7089
2012-05-08,0.0
2012-05-10,98.0
2012-05-15,-59.596
2012-05-16,47.5
2012-05-17,-30.5085
2012-05-21,21.9512
2012-05-23,20.0
2012-05-24,-50.0
2012-05-25,0.0
2012-05-29,33.3333
2012-05-30,-25.0
2012-05-31,16.6667
2012-06-01,-28.5714
2012-06-04,20.0
2012-06-05,25.0
2012-06-06,-20.0
2012-06-07,0.0
2012-06-08,0.0
2012-06-13,-26.6667
2012-06-27,81.8182
2012-06-28,-12.5
2012-06-29,21.4286
2012-07-03,5.8824
2012-07-05,-55.5556
2012-07-06,400.0
2012-07-09,-20.0
2012-07-10,-6.25
2012-07-11,-58.6667
2012-07-12,12.9032
2012-07-13,-28.5714
2012-07-16,0.0
2012-07-17,-8.0
2012-07-18,30.4348
2012-07-19,-16.6667
2012-07-20,0.0
2012-07-23,-2.0
2012-07-24,0.0
2012-07-25,-2.0408
2012-07-26,0.0
2012-07-27,4.1667
2012-07-30,180.0
2012-08-02,-68.5714
2012-08-03,13.6364
2012-08-06,-20.0
2012-08-07,37.5
2012-08-08,0.0
2012-08-15,9.0909
2012-08-22,-66.6667
2012-08-24,50.0
2012-08-27,-33.3333
2012-08-28,68.125
2012-08-29,-34.5725
2012-08-30,27.2727
2012-09-04,-14.2857
2012-09-06,-16.6667
2012-09-07,0.0
2012-09-10,-8.75
2012-09-11,0.0
2012-09-12,-23.2877
2012-09-13,-21.4286
2012-09-14,2.2727
2012-09-17,-2.2222
2012-09-19,0.0
2012-09-21,0.0
2012-09-24,0.0
2012-09-25,-9.0909
2012-09-26,0.0
2012-10-02,0.0
2012-10-05,0.0
2012-10-10,0.0
2012-10-17,0.0
2012-10-24,2.5
2012-11-07,32.9268
2012-11-12,-85.3211
2012-11-14,200.0
2012-11-29,0.0
2012-12-03,-33.3333
2012-12-07,0.0
2012-12-11,-25.0
2012-12-12,45.8333
2012-12-13,14.2857
2012-12-14,0.0
2012-12-17,27.5
2012-12-20,9.8039
2012-12-21,0.0
2012-12-27,114.2857
2013-01-03,-66.6667
2013-01-09,20.0
2013-01-15,100.0
2013-01-16,0.0
2013-01-17,21.875
2013-01-24,2.5641
2013-01-25,-10.8333
2013-01-28,7.4766
2013-01-29,-2.6087
2013-01-31,7.1429
2013-02-04,-4.1667
2013-02-08,-9.5652
2013-02-11,-23.0769
2013-02-12,0.0
2013-02-22,0.0
2013-02-28,0.0
2013-03-08,0.0
2013-03-11,50.0
2013-03-12,0.0
2013-03-14,-4.1667
2013-03-15,68.6957
2013-03-18,160.8247
2013-03-19,-5.1383
2013-03-20,-33.3333
2013-03-21,0.0
2013-03-22,25.0
2013-03-25,4.5
2013-03-26,3.3493
2013-03-27,3.7037
2013-04-01,-10.7143
2013-04-03,20.0
2013-04-04,33.3333
2013-04-05,17.5
2013-04-08,8.5106
2013-04-09,-31.3725
2013-04-10,14.2857
2013-04-11,0.0
2013-04-12,0.0
2013-04-16,12.5
2013-04-17,0.0
2013-04-19,-2.2222
2013-04-22,-25.0
2013-04-25,21.2121
2013-04-26,25.0
2013-04-29,-20.0
2013-04-30,0.0
2013-05-01,25.0
2013-05-03,58.0
2013-05-06,0.0
2013-05-09,-36.7089
2013-05-10,0.0
2013-05-13,-30.0
2013-05-14,28.5714
2013-05-15,11.1111
2013-05-16,-4.0
2013-05-20,4.1667
2013-05-21,-10.0
2013-05-23,-11.1111
2013-05-29,-12.5
2013-05-31,42.8571
2013-06-03,0.0
2013-06-04,-20.0
2013-06-05,0.0
2013-06-11,37.5
2013-06-12,0.0
2013-06-13,0.0
2013-06-14,27.2727
2013-06-18,0.0
2013-06-24,-42.8571
2013-06-25,75.0
2013-06-27,0.0
2013-07-01,-14.2857
2013-07-02,16.6667
2013-07-08,-7.1429
2013-07-09,-7.6923
2013-07-12,8.3333
2013-07-15,-7.6923
2013-07-16,16.6667
2013-07-17,-21.4286
2013-07-18,27.2727
2013-07-19,0.0
2013-07-22,-28.5714
2013-07-23,20.0
2013-07-24,-16.6667
2013-07-26,40.0
2013-08-01,-28.5714
2013-08-05,155.0
2013-08-06,-37.2549
2013-08-08,-37.3438
2013-08-09,6.7332
2013-08-13,-3.7382999999999997
2013-08-14,16.5049
2013-08-15,-16.6667
2013-08-16,-10.0
2013-08-19,0.0
2013-08-20,33.3333
2013-08-21,0.0
2013-08-22,31.6667
2013-08-23,-5.0633
2013-08-26,-17.75
2013-08-27,-5.6738
2013-08-28,-9.5596
2013-08-29,-4.9881
2013-08-30,-20.0
2013-09-03,25.0
2013-09-04,-29.25
2013-09-05,69.6113
2013-09-06,-25.0
2013-09-09,-2.2222
2013-09-10,-4.5455
2013-09-11,0.0
2013-09-12,-17.1131
2013-09-13,-28.1867
2013-09-16,80.0
2013-09-17,-23.3333
2013-09-18,44.9275
2013-09-19,-20.0
2013-09-20,5.0
2013-09-23,18.6012
2013-09-24,-10.9159
2013-09-25,-48.4507
2013-09-26,-19.6721
2013-09-27,52.381
2013-09-30,-33.9286
2013-10-01,7.4324
2013-10-02,-14.4654
2013-10-03,-5.8824
2013-10-04,-7.0313
2013-10-07,-31.9328
2013-10-08,59.2593
2013-10-09,55.0388
2013-10-10,4.75
2013-10-11,-4.5346
2013-10-14,-2.5
2013-10-15,-22.0513
2013-10-16,-5.2632
2013-10-17,-11.1111
2013-10-18,13.6719
2013-10-21,-1.0309
2013-10-22,-5.5556
2013-10-23,-2.9412000000000003
2013-10-24,6.0606
2013-10-25,20.0
2013-10-28,-20.8333
2013-10-29,55.2632
2013-10-30,4.6005
2013-10-31,3.7037
2013-11-01,7.1429
2013-11-04,-13.3333
2013-11-05,-15.3846
2013-11-06,-13.6364
2013-11-07,21.0526
2013-11-08,-3.5326
2013-11-12,7.6056
2013-11-13,-5.7592
2013-11-14,-2.7778
2013-11-15,-0.8571
2013-11-19,-21.0375
2013-11-20,-6.5693
2013-11-21,-17.5781
2013-11-22,-2.3697
2013-11-25,0.9709
2013-11-26,29.8077
2013-11-27,10.7407
2013-11-29,17.7258
2013-12-02,-9.0909
2013-12-03,-3.125
2013-12-04,-0.3226
2013-12-05,13.9159
2013-12-06,-9.0909
2013-12-09,-15.625
2013-12-10,11.8519
2013-12-11,-0.9934
2013-12-12,1.0033
2013-12-13,-2.649
2013-12-16,5.102
2013-12-17,-4.2071
2013-12-18,2.7027
2013-12-19,-13.1579
2013-12-20,17.0455
2013-12-23,-28.479
2013-12-24,8.5973
2013-12-26,8.75
2013-12-27,-2.682
2013-12-30,-11.811
2013-12-31,5.8036
2014-01-02,8.0169
2014-01-03,18.75
2014-01-06,15.7895
2014-01-07,4.5455
2014-01-08,-22.2826
2014-01-09,16.7832
2014-01-10,14.0719
2014-01-13,-17.3228
2014-01-14,1.5873
2014-01-15,5.0
2014-01-16,-4.7619
2014-01-17,0.0
2014-01-21,8.4375
2014-01-22,-3.17
2014-01-23,-9.5238
2014-01-24,-2.6316
2014-01-27,0.0
2014-01-28,1.0135
2014-01-29,5.3512
2014-01-30,0.0
2014-01-31,-8.5714
2014-02-03,10.0694
2014-02-04,3.4699999999999998
2014-02-05,0.0
2014-02-06,-3.0488
2014-02-07,0.6289
2014-02-10,175.0
2014-02-11,-36.3636
2014-02-12,33.9286
2014-02-13,0.2667
2014-02-14,-14.8936
2014-02-18,18.75
2014-02-19,25.9211
2014-02-20,20.3762
2014-02-21,108.3333
2014-02-24,36.6667
2014-02-25,-21.9512
2014-02-26,6.25
2014-02-27,-11.7647
2014-02-28,1.6667
2014-03-03,-8.1967
2014-03-04,-15.7143
2014-03-05,-8.8983
2014-03-06,-12.5581
2014-03-07,11.7021
2014-03-10,-0.119
2014-03-11,4.7676
2014-03-12,27.4175
2014-03-13,-0.7143
2014-03-14,-2.8777
2014-03-17,9.6296
2014-03-18,-5.4054
2014-03-19,-0.7143
2014-03-20,-9.3525
2014-03-21,4.3651
2014-03-24,14.0684
2014-03-25,8.0
2014-03-26,-10.4167
2014-03-27,3.7037
2014-03-28,6.2292
2014-03-31,-6.8804
2014-04-01,-6.0873
2014-04-02,-14.5284
2014-04-03,4.6025
2014-04-04,-8.4
2014-04-07,0.4367
2014-04-08,-9.1304
2014-04-09,14.8325
2014-04-10,-4.5833
2014-04-11,-3.4934
2014-04-14,-2.7149
2014-04-15,-2.3256
2014-04-16,-13.3333
2014-04-17,20.8791
2014-04-21,-6.3636
2014-04-22,6.7961
2014-04-23,1.9886
2014-04-24,6.9638
2014-04-25,-4.0104
2014-04-28,-0.1628
2014-04-29,-8.8587
2014-04-30,-12.2242
2014-05-01,-2.1739
2014-05-02,-0.2083
2014-05-05,-8.142
2014-05-06,-3.0303
2014-05-07,-0.625
2014-05-08,-15.2516
2014-05-09,7.6067
2014-05-12,8.9655
2014-05-13,-4.9051
2014-05-14,5.1581
2014-05-15,-2.6898999999999997
2014-05-16,-7.6423
2014-05-19,11.2676
2014-05-20,-4.4304
2014-05-21,-1.3245
2014-05-22,-7.5503
2014-05-23,-12.8857
2014-05-27,-2.8125
2014-05-28,2.8939
2014-05-29,0.0
2014-05-30,-7.7083
2014-06-02,-0.6772
2014-06-03,-8.75
2014-06-04,9.2154
2014-06-05,-1.4823
2014-06-06,3.7037
2014-06-09,7.1429
2014-06-10,5.0
2014-06-11,2.3810000000000002
2014-06-12,2.1318
2014-06-13,-5.3131
2014-06-16,-9.6192
2014-06-17,2.5499
2014-06-18,3.7838000000000003
2014-06-19,-3.3333
2014-06-20,3.2328
2014-06-23,1.8789
2014-06-24,1.8443
2014-06-25,0.9054
2014-06-26,-1.0967
2014-06-27,0.0
2014-06-30,-11.2903
2014-07-01,12.7273
2014-07-02,-4.8387
2014-07-03,5.0847
2014-07-07,4.8387
2014-07-08,-11.538499999999999
2014-07-09,3.4783
2014-07-10,2.521
2014-07-11,3.8933999999999997
2014-07-14,-6.9033999999999995
2014-07-15,6.7797
2014-07-16,-4.7619
2014-07-17,25.0
2014-07-18,-2.8333
2014-07-21,15.2659
2014-07-22,18.0804
2014-07-23,-9.2628
2014-07-24,0.0
2014-07-25,-22.2222
2014-07-28,0.0
2014-07-29,-10.0
2014-07-30,-6.3492
2014-07-31,-2.7542
2014-08-01,-6.1002
2014-08-04,-7.1926
2014-08-05,-0.25
2014-08-06,0.2506
2014-08-07,-2.0
2014-08-08,0.7653
2014-08-11,-2.7848
2014-08-12,-4.5573
2014-08-13,15.0068
2014-08-14,-8.8968
2014-08-15,6.25
2014-08-18,10.7843
2014-08-19,10.6195
2014-08-20,4.0
2014-08-21,-7.6923
2014-08-22,-2.1875
2014-08-25,2.2364
2014-08-26,-9.1667
2014-08-27,-2.7523
2014-08-28,13.2075
2014-08-29,4.1667
2014-09-02,-0.8
2014-09-03,-9.6774
2014-09-04,-10.7143
2014-09-05,8.0
2014-09-08,-5.3241
2014-09-09,4.6455
2014-09-10,-12.1495
2014-09-11,4.2553
2014-09-12,0.0
2014-09-15,-6.1224
2014-09-16,-2.1739
2014-09-17,-4.4444
2014-09-18,-6.9767
2014-09-19,2.5
2014-09-22,-7.3171
2014-09-23,15.7895
2014-09-24,-8.806799999999999
2014-09-25,-5.296
2014-09-26,-2.6316
2014-09-29,10.8108
2014-09-30,-0.4573
2014-10-01,-0.7657
2014-10-02,-2.0062
2014-10-03,-1.7323
2014-10-06,-5.1282
2014-10-07,-0.8446
2014-10-08,-4.5997
2014-10-09,-0.3571
2014-10-10,0.3584
2014-10-13,2.8571
2014-10-14,0.0
2014-10-15,-1.3889
2014-10-16,14.0845
2014-10-17,-1.2346
2014-10-20,1.25
2014-10-21,22.2222
2014-10-22,0.3788
2014-10-23,6.4151
2014-10-24,-5.6738
2014-10-27,4.2607
2014-10-28,-4.0865
2014-10-29,2.2556
2014-10-30,1.9607999999999999
2014-10-31,4.8077
2014-11-03,17.4312
2014-11-04,21.875
2014-11-05,-6.4103
2014-11-06,-10.9589
2014-11-07,15.3846
2014-11-10,-0.1667
2014-11-11,0.4174
2014-11-12,2.4106
2014-11-13,5.1948
2014-11-14,-11.1111
2014-11-17,-5.5556
2014-11-18,-14.7059
2014-11-19,-8.6207
2014-11-20,7.5472
2014-11-21,-7.0175
2014-11-24,-9.434
2014-11-25,-0.2604
2014-11-26,-1.8277
2014-11-28,3.1915
2014-12-01,5.1546
2014-12-02,-1.9607999999999999
2014-12-03,2.0
2014-12-04,-1.9607999999999999
2014-12-05,0.0
2014-12-08,-0.25
2014-12-09,0.2506
2014-12-10,-4.0
2014-12-11,-6.25
2014-12-12,-0.2778
2014-12-15,-1.9499
2014-12-16,-4.5455
2014-12-17,6.6964
2014-12-18,3.3473
2014-12-19,-7.1525
2014-12-22,4.3605
2014-12-23,10.3064
2014-12-24,2.0202
2014-12-26,2.9703
2014-12-29,5.5288
2014-12-30,5.6948
2014-12-31,-1.7241
2015-01-02,-7.0175
2015-01-05,-7.5472
2015-01-06,0.0
2015-01-07,12.2449
2015-01-08,-6.7045
2015-01-09,-6.4555
2015-01-12,2.0833
2015-01-13,-0.2551
2015-01-14,-9.9744
2015-01-15,0.0
2015-01-16,-4.5455
2015-01-20,-2.3810000000000002
2015-01-21,-2.439
2015-01-22,5.0
2015-01-23,0.0
2015-01-26,5.9524
2015-01-27,-5.618
2015-01-28,7.1429
2015-01-29,-16.25
2015-01-30,-7.131
2015-02-02,18.5714
2015-02-03,1.2048
2015-02-04,-4.7619
2015-02-05,2.5
2015-02-06,-9.7561
2015-02-09,-17.5676
2015-02-10,11.0656
2015-02-11,3.321
2015-02-12,22.8571
2015-02-13,-2.7616
2015-02-17,-7.1749
2015-02-18,3.0596
2015-02-19,2.5
2015-02-20,2.439
2015-02-23,2.3810000000000002
2015-02-24,-3.4884
2015-02-25,-4.5181000000000004
2015-02-26,5.205
2015-02-27,-2.5487
2015-03-02,-13.8462
2015-03-03,2.5
2015-03-04,5.9233
2015-03-05,2.6316
2015-03-06,-8.0128
2015-03-09,3.1359
2015-03-10,-5.4054
2015-03-11,1.4285999999999999
2015-03-12,0.3521
2015-03-13,-1.7544
2015-03-16,-2.8571
2015-03-17,2.5735
2015-03-18,0.0
2015-03-19,0.3584
2015-03-20,0.0
2015-03-23,-1.7856999999999998
2015-03-24,-2.5455
2015-03-25,11.9403
2015-03-26,-6.6667
2015-03-27,5.7143
2015-03-30,-5.4054
2015-03-31,1.6071
2015-04-01,-9.4903
2015-04-02,19.2233
2015-04-06,-0.4886
2015-04-07,-8.6743
2015-04-08,14.3369
2015-04-09,-15.9875
2015-04-10,10.2612
2015-04-13,-5.2453
2015-04-14,-2.8571
2015-04-15,-4.7794
2015-04-16,9.6525
2015-04-17,-7.0423
2015-04-20,-6.4394
2015-04-21,0.8097
2015-04-22,0.2008
2015-04-23,4.2084
2015-04-24,-1.5385
2015-04-27,-7.2266
2015-04-28,-9.0526
2015-04-29,1.8519
2015-04-30,5.4545
2015-05-01,6.8966
2015-05-04,-5.4435
2015-05-05,20.4691
2015-05-06,-15.0442
2015-05-07,6.6667
2015-05-08,9.9609
2015-05-11,-13.8544
2015-05-12,0.6186
2015-05-13,1.6393
2015-05-14,9.6774
2015-05-15,-4.7794
2015-05-18,-7.7219999999999995
2015-05-19,-0.6276
2015-05-20,-9.6842
2015-05-21,3.9627
2015-05-22,-6.2780000000000005
2015-05-26,-14.3541
2015-05-27,2.7933
2015-05-28,2.1739
2015-05-29,-6.383
2015-06-01,0.0
2015-06-02,-7.3864
2015-06-03,3.0675
2015-06-04,0.8929
2015-06-05,-5.6047
2015-06-08,-20.9375
2015-06-09,5.1383
2015-06-10,-15.0376
2015-06-11,0.0
2015-06-12,27.4336
2015-06-15,-20.4861
2015-06-16,6.5502
2015-06-17,20.082
2015-06-18,0.3413
2015-06-19,-10.2041
2015-06-22,15.9091
2015-06-23,21.2418
2015-06-24,7.0081
2015-06-25,-11.838799999999999
2015-06-26,7.4286
2015-06-29,-6.9149
2015-06-30,5.1429
2015-07-01,-13.0435
2015-07-02,21.875
2015-07-06,-13.8462
2015-07-07,9.5238
2015-07-08,-10.0543
2015-07-09,3.9275
2015-07-10,-6.9767
2015-07-13,12.5
2015-07-14,-3.8889
2015-07-15,2.3121
2015-07-16,-11.8644
2015-07-17,1.9231
2015-07-20,4.4025
2015-07-21,-8.4337
2015-07-22,10.8553
2015-07-23,-10.3858
2015-07-24,0.6623
2015-07-27,12.5
2015-07-28,3.8012
2015-07-29,2.8169
2015-07-30,-4.1096
2015-07-31,-2.2857
2015-08-03,-6.4327
2015-08-04,7.5
2015-08-05,-4.6512
2015-08-06,1.8293
2015-08-07,6.8862
2015-08-10,-10.3641
2015-08-11,1.5625
2015-08-12,-4.0
2015-08-13,10.2564
2015-08-14,-12.5
2015-08-17,-1.6611
2015-08-18,5.4054
2015-08-19,-12.8205
2015-08-20,17.647100000000002
2015-08-21,-10.0
2015-08-24,6.25
2015-08-25,0.3268
2015-08-26,-8.7948
2015-08-27,-2.8571
2015-08-28,-6.6176
2015-08-31,-3.1496
2015-09-01,1.626
2015-09-02,7.6
2015-09-03,-1.8587
2015-09-04,-3.0303
2015-09-08,-8.2031
2015-09-09,-10.6383
2015-09-10,14.2857
2015-09-11,0.8333
2015-09-14,11.5702
2015-09-15,-16.2963
2015-09-16,-4.4248
2015-09-17,5.0926
2015-09-18,4.8458
2015-09-21,-12.605
2015-09-22,14.4231
2015-09-23,-0.4202
2015-09-24,10.5485
2015-09-25,-3.0534
2015-09-28,7.0866
2015-09-29,-5.1471
2015-09-30,5.4264
2015-10-01,-11.7647
2015-10-02,6.6667
2015-10-05,-4.2969
