ticker,ITGR US Equity
2001-02-23,4.6325
2001-02-26,0.8514
2001-02-27,-0.591
2001-02-28,0.8493
2001-03-01,0.9684
2001-03-02,3.211
2001-03-05,0.8081
2001-03-06,-3.006
2001-03-07,2.5207
2001-03-08,0.3628
2001-03-09,-0.4016
2001-03-12,0.0
2001-03-13,-0.3226
2001-03-14,-0.445
2001-03-15,-6.5421
2001-03-16,-8.4783
2001-03-19,-0.7126
2001-03-20,-2.8708
2001-03-21,3.4483
2001-03-22,0.0
2001-03-23,4.7619
2001-03-26,-12.0455
2001-03-27,-1.8605
2001-03-28,0.0527
2001-03-29,-0.0526
2001-03-30,0.0
2001-04-02,1.8957000000000002
2001-04-03,1.6021
2001-04-04,-0.1526
2001-04-05,0.866
2001-04-06,-0.0505
2001-04-09,-0.9096
2001-04-10,-0.4589
2001-04-11,-9.8361
2001-04-12,-0.7955
2001-04-16,0.2291
2001-04-17,6.9714
2001-04-18,-3.312
2001-04-19,4.8619
2001-04-20,5.1106
2001-04-23,5.2632
2001-04-24,-2.0
2001-04-25,1.069
2001-04-26,7.2115
2001-04-27,3.8565
2001-04-30,5.7858
2001-05-01,0.4082
2001-05-02,1.2195
2001-05-03,1.6064
2001-05-04,8.3004
2001-05-07,6.3869
2001-05-08,1.0292
2001-05-09,4.584
2001-05-10,2.2403
2001-05-11,0.0953
2001-05-14,-0.2221
2001-05-15,-0.7949
2001-05-16,0.3846
2001-05-17,3.7676
2001-05-18,-0.0615
2001-05-21,-0.431
2001-05-22,-3.7724
2001-05-23,-4.8522
2001-05-24,-5.6738
2001-05-25,-6.1583
2001-05-29,4.1587
2001-05-30,0.1832
2001-05-31,9.6892
2001-06-01,0.9
2001-06-04,1.2884
2001-06-05,2.1853
2001-06-06,-1.4363000000000001
2001-06-07,-3.9508
2001-06-08,-1.5846
2001-06-11,2.7749
2001-06-12,0.4333
2001-06-13,-0.6306
2001-06-14,-2.2044
2001-06-15,-1.332
2001-06-18,-0.2423
2001-06-19,0.4511
2001-06-20,-6.0449
2001-06-21,-7.0588
2001-06-22,4.7864
2001-06-25,2.3783
2001-06-26,0.295
2001-06-27,-3.1618
2001-06-28,7.593
2001-06-29,2.3289
2001-07-02,-6.0345
2001-07-03,1.9817
2001-07-05,1.5112999999999999
2001-07-06,-4.3247
2001-07-09,0.0
2001-07-10,0.0371
2001-07-11,-5.0
2001-07-12,-5.4971
2001-07-13,0.6601
2001-07-16,3.4836
2001-07-17,-1.3860999999999999
2001-07-18,-6.6265
2001-07-19,3.0968
2001-07-20,2.2111
2001-07-23,4.8163
2001-07-24,-2.2586
2001-07-25,-7.3307
2001-07-26,8.7704
2001-07-27,3.3597
2001-07-30,-2.1033
2001-07-31,-2.0703
2001-08-01,2.9118
2001-08-02,-1.5504
2001-08-03,-1.1024
2001-08-06,-0.4777
2001-08-07,1.4
2001-08-08,-1.3807
2001-08-09,1.4
2001-08-10,-0.1183
2001-08-13,2.4882
2001-08-14,5.0096
2001-08-15,-1.6514
2001-08-16,-1.306
2001-08-17,1.9282
2001-08-20,-1.3353
2001-08-21,2.4436
2001-08-22,-1.2844
2001-08-23,-0.9665
2001-08-24,-0.5255
2001-08-27,-2.8302
2001-08-28,-1.3592
2001-08-29,0.1969
2001-08-30,-1.5324
2001-08-31,3.352
2001-09-04,1.9691
2001-09-05,-1.5524
2001-09-06,-1.3077
2001-09-07,-1.403
2001-09-10,0.0
2001-09-17,-1.1858
2001-09-18,-2.4
2001-09-19,1.2295
2001-09-20,-4.4534
2001-09-21,1.6524999999999999
2001-09-24,2.3343
2001-09-25,1.222
2001-09-26,2.9779
2001-09-27,11.6061
2001-09-28,2.591
2001-10-01,-3.0375
2001-10-02,1.1968
2001-10-03,-1.0435
2001-10-04,-1.5817
2001-10-05,2.7857
2001-10-08,4.2391
2001-10-09,0.0
2001-10-10,-1.3
2001-10-11,-3.0733
2001-10-12,-2.439
2001-10-15,0.3571
2001-10-16,6.4057
2001-10-17,-0.5017
2001-10-18,-4.2017
2001-10-19,3.1579
2001-10-22,1.8707
2001-10-23,1.0017
2001-10-24,-7.438
2001-10-25,1.6071
2001-10-26,1.0545
2001-10-29,-0.8696
2001-10-30,0.0
2001-10-31,0.8772
2001-11-01,2.9565
2001-11-02,3.7161999999999997
2001-11-05,1.9544000000000001
2001-11-06,-1.5016
2001-11-07,-4.9627
2001-11-08,1.3652
2001-11-09,0.7071
2001-11-12,-1.3708
2001-11-13,-9.8305
2001-11-14,1.5038
2001-11-15,6.1111
2001-11-16,-4.014
2001-11-19,-2.5455
2001-11-20,-0.1866
2001-11-21,10.3551
2001-11-23,2.8117
2001-11-26,-0.3295
2001-11-27,-1.5537
2001-11-28,-3.7945
2001-11-29,-1.3961999999999999
2001-11-30,0.531
2001-12-03,2.2887
2001-12-04,4.8193
2001-12-05,4.4335
2001-12-06,2.2013
2001-12-07,0.0923
2001-12-10,-2.8282
2001-12-11,2.1512000000000002
2001-12-12,-0.5265
2001-12-13,2.7397
2001-12-14,-1.3636
2001-12-17,6.6974
2001-12-18,-1.814
2001-12-19,-1.8475000000000001
2001-12-20,0.0896
2001-12-21,6.8657
2001-12-24,4.6089
2001-12-26,-0.3204
2001-12-27,-0.8572
2001-12-28,-1.351
2001-12-31,-1.123
2002-01-02,-2.133
2002-01-03,1.4718
2002-01-04,-2.0921
2002-01-07,-0.9687
2002-01-08,1.3809
2002-01-09,-2.8093
2002-01-10,2.8905
2002-01-11,0.0284
2002-01-14,0.9929
2002-01-15,1.1236
2002-01-16,0.9722
2002-01-17,2.1183
2002-01-18,-1.8050000000000002
2002-01-22,-1.9203999999999999
2002-01-23,-3.4126
2002-01-24,-1.7955
2002-01-25,0.2359
2002-01-28,-1.8241
2002-01-29,-12.4963
2002-01-30,-3.9384
2002-01-31,0.9626
2002-02-01,0.0706
2002-02-04,-4.3754
2002-02-05,0.0
2002-02-06,0.1845
2002-02-07,2.3941
2002-02-08,2.518
2002-02-11,-0.6316
2002-02-12,-1.1299
2002-02-13,0.5357
2002-02-14,3.0195
2002-02-15,0.0
2002-02-19,0.4138
2002-02-20,-0.4464
2002-02-21,-2.5526
2002-02-22,-2.6549
2002-02-25,-0.7273
2002-02-26,-0.7326
2002-02-27,-0.5535
2002-02-28,-4.1187
2002-03-01,-0.0774
2002-03-04,-1.7816
2002-03-05,-3.7855
2002-03-06,2.541
2002-03-07,4.5164
2002-03-08,1.0325
2002-03-11,5.0341
2002-03-12,2.8829000000000002
2002-03-13,4.9037
2002-03-14,-6.611
2002-03-15,2.5384
2002-03-18,-1.8479999999999999
2002-03-19,-1.0657
2002-03-20,-10.2334
2002-03-21,-2.6
2002-03-22,6.7762
2002-03-25,-1.3077
2002-03-26,-0.039
2002-03-27,2.924
2002-03-28,-2.6136
2002-04-01,-0.4278
2002-04-02,2.8125
2002-04-03,-0.076
2002-04-04,0.0
2002-04-05,-1.3308
2002-04-08,0.578
2002-04-09,-0.3831
2002-04-10,1.1538
2002-04-11,0.7985
2002-04-12,1.2825
2002-04-15,-1.4153
2002-04-16,-1.2089
2002-04-17,2.5621
2002-04-18,2.1626
2002-04-19,-0.8759
2002-04-22,-0.6627
2002-04-23,0.2595
2002-04-24,0.0
2002-04-25,0.2588
2002-04-26,-3.5766999999999998
2002-04-29,0.4589
2002-04-30,-0.0761
2002-05-01,4.7619
2002-05-02,1.8909
2002-05-03,-2.0343
2002-05-06,-3.3151
2002-05-07,-0.0754
2002-05-08,2.9412000000000003
2002-05-09,-1.5018
2002-05-10,-1.3016
2002-05-13,-1.4695
2002-05-14,-3.7476000000000003
2002-05-15,-1.0727
2002-05-16,-0.0402
2002-05-17,-3.2945
2002-05-20,-0.7063
2002-05-21,-8.41
2002-05-22,1.6446
2002-05-23,7.4157
2002-05-24,4.7699
2002-05-28,3.0351
2002-05-29,0.1938
2002-05-30,-0.5803
2002-05-31,0.5058
2002-06-03,-0.5033
2002-06-04,0.1946
2002-06-05,-1.5146
2002-06-06,-1.183
2002-06-07,-0.7582
2002-06-10,0.6836
2002-06-11,0.0
2002-06-12,-0.0399
2002-06-13,1.8777
2002-06-14,-0.549
2002-06-17,0.5521
2002-06-18,-0.1961
2002-06-19,-1.5716999999999999
2002-06-20,0.5988
2002-06-21,-1.1508
2002-06-24,-3.7334
2002-06-25,3.0442
2002-06-26,1.295
2002-06-27,-0.0799
2002-06-28,1.8792
2002-07-01,-3.8853999999999997
2002-07-02,-2.9808
2002-07-03,-0.2946
2002-07-05,4.2634
2002-07-08,-0.2024
2002-07-09,-0.568
2002-07-10,-4.1208
2002-07-11,-3.4043
2002-07-12,-0.1762
2002-07-15,-1.5887
2002-07-16,3.0942
2002-07-17,-0.174
2002-07-18,-4.5752
2002-07-19,2.4657999999999998
2002-07-22,5.615
2002-07-23,-3.4599
2002-07-24,1.8357
2002-07-25,-0.2146
2002-07-26,2.5806
2002-07-29,0.0
2002-07-30,-0.7966
2002-07-31,-1.3102
2002-08-01,-0.6424
2002-08-02,-3.6638
2002-08-05,-7.1141
2002-08-06,-1.7341
2002-08-07,2.6961
2002-08-08,6.2053
2002-08-09,3.3708
2002-08-12,0.0435
2002-08-13,-3.7375
2002-08-14,4.2889
2002-08-15,0.4329
2002-08-16,-0.8621
2002-08-19,1.087
2002-08-20,-3.0968
2002-08-21,4.7492
2002-08-22,2.0339
2002-08-23,1.495
2002-08-26,-0.5728
2002-08-27,0.6173
2002-08-28,2.1677
2002-08-29,5.9648
2002-08-30,5.0246
2002-09-03,-2.8777
2002-09-04,0.963
2002-09-05,-4.5855
2002-09-06,-0.0384
2002-09-09,0.1154
2002-09-10,2.8429
2002-09-11,1.3074
2002-09-12,0.295
2002-09-13,-0.1838
2002-09-16,1.2891
2002-09-17,2.7273
2002-09-18,-4.6018
2002-09-19,-3.3024
2002-09-20,2.1105
2002-09-23,-5.9376
2002-09-24,1.3584
2002-09-25,4.2176
2002-09-26,1.3616
2002-09-27,-2.2388
2002-09-30,6.1068999999999996
2002-10-01,-0.7914
2002-10-02,4.7861
2002-10-03,-3.7716
2002-10-04,-2.3731999999999998
2002-10-07,-3.1308
2002-10-08,2.8137
2002-10-09,-3.1805
2002-10-10,3.0558
2002-10-11,1.3714
2002-10-14,-0.1828
2002-10-15,0.7692
2002-10-16,-0.3999
2002-10-17,4.3796
2002-10-18,3.1818
2002-10-21,-1.7282
2002-10-22,-1.2069
2002-10-23,2.6178
2002-10-24,-6.6327
2002-10-25,3.2787
2002-10-28,-0.0705
2002-10-29,-0.0353
2002-10-30,-1.4830999999999999
2002-10-31,0.2509
2002-11-01,4.5763
2002-11-04,5.2991
2002-11-05,0.6494
2002-11-06,0.2581
2002-11-07,-3.5714
2002-11-08,-1.2346
2002-11-11,0.9797
2002-11-12,-1.9739
2002-11-13,4.2661999999999995
2002-11-14,0.0655
2002-11-15,-1.6029
2002-11-18,1.2965
2002-11-19,-1.3456000000000001
2002-11-20,-4.0253
2002-11-21,0.5199
2002-11-22,3.2759
2002-11-25,-1.2688
2002-11-26,-2.976
2002-11-27,-0.1394
2002-11-29,1.2216
2002-12-02,0.3103
2002-12-03,-5.1908
2002-12-04,0.7977
2002-12-05,1.5108000000000001
2002-12-06,-1.3111
2002-12-09,-3.0521
2002-12-10,0.9259
2002-12-11,-0.4771
2002-12-12,5.1991
2002-12-13,-0.5258
2002-12-16,1.5504
2002-12-17,-0.2082
2002-12-18,-1.5299
2002-12-19,-1.4830999999999999
2002-12-20,0.3226
2002-12-23,3.2512
2002-12-24,-0.3114
2002-12-26,1.8742999999999999
2002-12-27,-1.1925
2002-12-30,-0.8276
2002-12-31,1.5299
2003-01-02,0.6507
2003-01-03,-2.3477
2003-01-06,0.6272
2003-01-07,-1.662
2003-01-08,0.5282
2003-01-09,0.8757
2003-01-10,1.5972
2003-01-13,-0.5468
2003-01-14,1.0653
2003-01-15,-0.374
2003-01-16,1.6040999999999999
2003-01-17,-0.907
2003-01-21,-1.5253999999999999
2003-01-22,0.0
2003-01-23,2.2375
2003-01-24,-3.8047
2003-01-27,0.28
2003-01-28,-9.4241
2003-01-29,-2.3121
2003-01-30,-3.3531
2003-01-31,4.0
2003-02-03,-2.9435000000000002
2003-02-04,-2.5475
2003-02-05,-0.3734
2003-02-06,1.2078
2003-02-07,-3.2922000000000002
2003-02-10,1.0638
2003-02-11,1.0526
2003-02-12,2.5417
2003-02-13,-1.0565
2003-02-14,1.4374
2003-02-18,2.2267
2003-02-19,-0.9109
2003-02-20,-0.04
2003-02-21,0.04
2003-02-24,-0.04
2003-02-25,1.3595
2003-02-26,-0.9073
2003-02-27,0.3185
2003-02-28,-0.6746
2003-03-03,-0.04
2003-03-04,0.7194
2003-03-05,2.5
2003-03-06,-2.6713
2003-03-07,-0.5569
2003-03-10,0.04
2003-03-11,-0.7197
2003-03-12,2.0942
2003-03-13,2.998
2003-03-14,6.2811
2003-03-17,0.9009
2003-03-18,0.3571
2003-03-19,0.9609
2003-03-20,2.2207
2003-03-21,1.2759
2003-03-24,-2.111
2003-03-25,0.8348
2003-03-26,-2.5526
2003-03-27,2.7611
2003-03-28,-0.9645
2003-03-31,-2.6435
2003-04-01,0.393
2003-04-02,1.4947
2003-04-03,0.8415
2003-04-04,-1.6341999999999999
2003-04-07,-0.813
2003-04-08,0.8553
2003-04-09,-0.212
2003-04-10,0.3541
2003-04-11,-0.494
2003-04-14,-0.1773
2003-04-15,-2.3446
2003-04-16,-3.4194
2003-04-17,2.2222
2003-04-21,-0.6264
2003-04-22,2.2989
2003-04-23,0.9424
2003-04-24,1.6158000000000001
2003-04-25,-1.0247
2003-04-28,3.5345
2003-04-29,12.7586
2003-04-30,0.2752
2003-05-01,2.8971999999999998
2003-05-02,0.0296
2003-05-05,0.1481
2003-05-06,2.3077
2003-05-07,-1.9665
2003-05-08,-0.3245
2003-05-09,-0.0296
2003-05-12,2.4571
2003-05-13,0.1156
2003-05-14,-1.0101
2003-05-15,1.4577
2003-05-16,-1.8678
2003-05-19,-1.142
2003-05-20,0.4443
2003-05-21,-8.611
2003-05-22,2.6137
2003-05-23,2.1069
2003-05-27,2.2482
2003-05-28,3.7651
2003-05-29,4.1219
2003-05-30,2.5927
2003-06-02,-2.4185
2003-06-03,-1.6151
2003-06-04,3.0286
2003-06-05,1.0989
2003-06-06,0.4076
2003-06-09,-2.5709999999999997
2003-06-10,0.1389
2003-06-11,3.3287
2003-06-12,-3.4899
2003-06-13,0.1391
2003-06-16,0.3889
2003-06-17,1.6049
2003-06-18,-1.4706000000000001
2003-06-19,-2.2941
2003-06-20,-0.7072
2003-06-23,-1.2821
2003-06-24,0.1443
2003-06-25,0.634
2003-06-26,0.2291
2003-06-27,0.8571
2003-06-30,2.2663
2003-07-01,-1.108
2003-07-02,2.521
2003-07-03,-0.1913
2003-07-07,2.5459
2003-07-08,0.9076
2003-07-09,-1.5079
2003-07-10,-1.3967
2003-07-11,1.362
2003-07-14,2.8487
2003-07-15,0.2352
2003-07-16,-2.7633
2003-07-17,-0.7775
2003-07-18,2.7560000000000002
2003-07-21,-1.8669
2003-07-22,0.8039
2003-07-23,-0.1063
2003-07-24,0.9846
2003-07-25,0.7905
2003-07-28,1.8300999999999998
2003-07-29,-0.2311
2003-07-30,-0.1801
2003-07-31,0.825
2003-08-01,-3.324
2003-08-04,0.4232
2003-08-05,-1.0271
2003-08-06,-0.479
2003-08-07,-2.7005
2003-08-08,1.0992
2003-08-11,-0.598
2003-08-12,0.2734
2003-08-13,-2.318
2003-08-14,1.3679999999999999
2003-08-15,1.7626
2003-08-18,1.4885
2003-08-19,0.9867
2003-08-20,0.3433
2003-08-21,1.1316
2003-08-22,-1.7433999999999998
2003-08-25,-0.9534
2003-08-26,0.4011
2003-08-27,-1.3316
2003-08-28,1.0796000000000001
2003-08-29,5.6609
2003-09-02,1.8448
2003-09-03,-3.3499
2003-09-04,1.4121000000000001
2003-09-05,-2.3038
2003-09-08,0.9329
2003-09-09,-0.6418
2003-09-10,-0.2584
2003-09-11,-1.2953000000000001
2003-09-12,-0.2625
2003-09-15,-0.7368
2003-09-16,0.6098
2003-09-17,0.2372
2003-09-18,-0.4995
2003-09-19,-0.3435
2003-09-22,-1.7231999999999998
2003-09-23,1.079
2003-09-24,-3.2559
2003-09-25,-1.3793
2003-09-26,-0.6993
2003-09-29,-0.3662
2003-09-30,1.9224999999999999
2003-10-01,2.1359
2003-10-02,0.0815
2003-10-03,0.8412
2003-10-06,-0.1346
2003-10-07,-4.069
2003-10-08,0.2809
2003-10-09,3.7535
2003-10-10,-0.432
2003-10-13,1.0846
2003-10-14,1.0461
2003-10-15,0.9822
2003-10-16,0.2892
2003-10-17,-1.1533
2003-10-20,-0.5569
2003-10-21,0.1333
2003-10-22,-1.7309999999999999
2003-10-23,0.0542
2003-10-24,-0.6771
2003-10-27,0.2454
2003-10-28,1.605
2003-10-29,1.5796999999999999
2003-10-30,-0.5008
2003-10-31,-0.1325
2003-11-03,2.7851
2003-11-04,-1.8323
2003-11-05,0.6046
2003-11-06,-2.1427
2003-11-07,2.51
2003-11-10,-2.2923
2003-11-11,-1.9461
2003-11-12,3.2083
2003-11-13,-0.2898
2003-11-14,-2.1136
2003-11-17,-0.9447
2003-11-18,2.3161
2003-11-19,0.2929
2003-11-20,1.6994
2003-11-21,-0.47
2003-11-24,4.6957
2003-11-25,2.5056000000000003
2003-11-26,1.1978
2003-11-28,1.2077
2003-12-01,0.7637
2003-12-02,0.7342
2003-12-03,-3.668
2003-12-04,-0.4149
2003-12-05,-0.8824
2003-12-08,0.7666
2003-12-09,-0.2454
2003-12-10,1.2792
2003-12-11,0.7287
2003-12-12,0.434
2003-12-15,-1.2005
2003-12-16,0.6075
2003-12-17,-0.5314
2003-12-18,3.3754
2003-12-19,-2.2786
2003-12-22,-0.5048
2003-12-23,2.8993
2003-12-24,-0.4461
2003-12-26,-1.1792
2003-12-29,1.432
2003-12-30,1.2941
2003-12-31,-1.8117999999999999
2004-01-02,1.3721
2004-01-05,0.4667
2004-01-06,-1.928
2004-01-07,0.3553
2004-01-08,1.3689
2004-01-09,0.1397
2004-01-12,2.1855
2004-01-13,1.6837
2004-01-14,-0.9846
2004-01-15,-0.6102
2004-01-16,-0.2501
2004-01-20,-0.7066
2004-01-21,-1.056
2004-01-22,-2.8306
2004-01-23,0.3343
2004-01-26,-2.0704
2004-01-27,-2.3329
2004-01-28,-1.0699
2004-01-29,0.7545
2004-01-30,0.8487
2004-02-02,0.2475
2004-02-03,0.1728
2004-02-04,-3.2536
2004-02-05,-1.8854
2004-02-06,3.8691
2004-02-09,0.975
2004-02-10,1.5103
2004-02-11,-2.6341
2004-02-12,-3.7575
2004-02-13,-1.0411
2004-02-17,1.6307
2004-02-18,-1.5787
2004-02-19,-0.6048
2004-02-20,-1.1376
2004-02-23,-0.1606
2004-02-24,0.134
2004-02-25,-2.3822
2004-02-26,-0.0548
2004-02-27,-0.6036
2004-03-01,2.0701
2004-03-02,-2.4067
2004-03-03,1.1360000000000001
2004-03-04,2.137
2004-03-05,3.6749
2004-03-08,4.8124
2004-03-09,-1.2589000000000001
2004-03-10,-0.625
2004-03-11,-4.0503
2004-03-12,2.517
2004-03-15,-3.2992
2004-03-16,-0.9257
2004-03-17,-0.5339
2004-03-18,-0.5099
2004-03-19,-2.5357
2004-03-22,-2.9892
2004-03-23,-0.0856
2004-03-24,-0.4854
2004-03-25,0.4304
2004-03-26,0.2857
2004-03-29,1.1681
2004-03-30,1.6615
2004-03-31,0.4986
2004-04-01,-0.7718
2004-04-02,-2.0833
2004-04-05,-0.4539
2004-04-06,0.9689
2004-04-07,0.3387
2004-04-08,-1.5752000000000002
2004-04-12,-0.0286
2004-04-13,-4.6312
2004-04-14,-2.6079
2004-04-15,0.9849
2004-04-16,5.6385
2004-04-19,4.0681
2004-04-20,-2.606
2004-04-21,4.0137
2004-04-22,1.861
2004-04-23,0.3493
2004-04-26,-1.2851
2004-04-27,-2.5766
2004-04-28,-2.255
2004-04-29,-1.3102
2004-04-30,-0.4329
2004-05-03,1.5072
2004-05-04,0.2284
2004-05-05,0.0285
2004-05-06,-0.3133
2004-05-07,-3.3714
2004-05-10,-2.0698
2004-05-11,-0.0302
2004-05-12,-0.1208
2004-05-13,-10.0998
2004-05-14,-15.9099
2004-05-17,-1.6
2004-05-18,-0.3659
2004-05-19,2.1624
2004-05-20,-0.1198
2004-05-21,0.1599
2004-05-24,2.9939999999999998
2004-05-25,3.2946
2004-05-26,1.6886
2004-05-27,0.0
2004-05-28,0.369
2004-06-01,0.7721
2004-06-02,2.3349
2004-06-03,-0.3565
2004-06-04,0.1789
2004-06-07,0.7143
2004-06-08,1.4184
2004-06-09,-1.2587
2004-06-10,-1.7705
2004-06-14,-1.1175
2004-06-15,-0.6562
2004-06-16,0.367
2004-06-17,-1.2797
2004-06-18,0.1111
2004-06-21,-2.7747
2004-06-22,1.8265
2004-06-23,0.6726
2004-06-24,-0.9651
2004-06-25,2.2114
2004-06-28,-3.557
2004-06-29,4.1065
2004-06-30,2.0818
2004-07-01,-1.6099999999999999
2004-07-02,-1.3455
2004-07-06,-2.9488
2004-07-07,-2.0129
2004-07-08,-1.8605
2004-07-09,0.9479
2004-07-12,-2.1127
2004-07-13,-1.279
2004-07-14,0.0
2004-07-15,-4.8178
2004-07-16,0.6806
2004-07-19,-0.9294
2004-07-20,0.0
2004-07-21,-2.8998
2004-07-22,0.3513
2004-07-23,-2.5821
2004-07-26,-1.6173
2004-07-27,0.3653
2004-07-28,-0.7734
2004-07-29,0.7336
2004-07-30,-0.3186
2004-08-02,-1.8265
2004-08-03,-4.6512
2004-08-04,-2.1463
2004-08-05,7.1785
2004-08-06,-29.5349
2004-08-09,-0.9241
2004-08-10,0.4664
2004-08-11,-3.5808999999999997
2004-08-12,1.5131000000000001
2004-08-13,-1.2873
2004-08-16,2.9513
2004-08-17,0.4
2004-08-18,1.8592
2004-08-19,1.1082
2004-08-20,1.225
2004-08-23,0.7006
2004-08-24,1.9607999999999999
2004-08-25,-1.5509
2004-08-26,0.3151
2004-08-27,3.5804
2004-08-30,0.0606
2004-08-31,-0.7273
2004-09-01,1.9536
2004-09-02,0.0
2004-09-03,-2.2156000000000002
2004-09-07,3.4905
2004-09-08,-1.2426
2004-09-09,2.0971
2004-09-10,2.5822000000000003
2004-09-13,-1.9451
2004-09-14,-0.1167
2004-09-15,-0.7009
2004-09-16,0.9412
2004-09-17,-0.8159
2004-09-20,0.8813
2004-09-21,2.9121
2004-09-22,-1.528
2004-09-23,-0.6897
2004-09-24,1.8519
2004-09-27,-2.8977
2004-09-28,-0.9947
2004-09-29,6.6785
2004-09-30,-0.8864
2004-10-01,3.242
2004-10-04,-1.7325
2004-10-05,-2.0937
2004-10-06,0.1688
2004-10-07,-1.9663
2004-10-08,-4.298
2004-10-11,1.6766
2004-10-12,-4.3581
2004-10-13,-0.9852
2004-10-14,-3.607
2004-10-15,1.2903
2004-10-18,-0.5732
2004-10-19,-0.6406
2004-10-20,1.6118999999999999
2004-10-21,3.4898
2004-10-22,0.1226
2004-10-25,0.0612
2004-10-26,0.918
2004-10-27,1.1522000000000001
2004-10-28,1.1391
2004-10-29,0.4742
2004-11-01,5.7227
2004-11-02,-0.0558
2004-11-03,2.4567
2004-11-04,2.5068
2004-11-05,2.8177
2004-11-08,0.8273
2004-11-09,2.1538
2004-11-10,-2.0582
2004-11-11,2.5115
2004-11-12,1.85
2004-11-15,0.0982
2004-11-16,-1.7656
2004-11-17,1.3479999999999999
2004-11-18,-1.4285999999999999
2004-11-19,-0.2499
2004-11-22,0.9519
2004-11-23,-0.7444
2004-11-24,0.65
2004-11-26,-0.149
2004-11-29,0.2488
2004-11-30,-0.4963
2004-12-01,2.1446
2004-12-02,-0.6836
2004-12-03,-1.3766
2004-12-06,-1.0469
2004-12-07,0.1008
2004-12-08,-1.3588
2004-12-09,0.4082
2004-12-10,2.6423
2004-12-13,-0.8416
2004-12-14,6.5901
2004-12-15,2.5761
2004-12-16,1.5981999999999998
2004-12-17,0.2697
2004-12-20,-4.5719
2004-12-21,1.2212
2004-12-22,-0.7425
2004-12-23,4.0206
2004-12-27,-2.1573
2004-12-28,4.915
2004-12-29,-1.5324
2004-12-30,0.7114
2004-12-31,-1.0155
2005-01-03,-4.0143
2005-01-04,-5.5762
2005-01-05,-4.1339
2005-01-06,-3.6448
2005-01-07,-0.3729
2005-01-10,-0.4813
2005-01-11,-0.9135
2005-01-12,-2.2777
2005-01-13,-5.6604
2005-01-14,0.7059
2005-01-18,5.1986
2005-01-19,-0.2776
2005-01-20,-0.7238
2005-01-21,-0.673
2005-01-24,-2.7668
2005-01-25,-0.2904
2005-01-26,2.5044
2005-01-27,-0.5114
2005-01-28,-0.7424
2005-01-31,2.4166
2005-02-01,1.6292
2005-02-02,0.1106
2005-02-03,-2.4848
2005-02-04,0.2265
2005-02-07,-1.2429000000000001
2005-02-08,0.9153
2005-02-09,-4.3084
2005-02-10,-2.9621
2005-02-11,3.7241
2005-02-14,-0.1177
2005-02-15,0.1768
2005-02-16,0.0588
2005-02-17,-5.291
2005-02-18,11.049
2005-02-22,-3.8569
2005-02-23,0.2326
2005-02-24,-0.6961
2005-02-25,-0.1168
