ticker,ORGO US Equity
2017-11-17,0.001
2017-11-20,0.0994
2017-11-21,0.2006
2017-11-28,-0.4004
2017-11-29,-0.3015
2017-12-01,-0.9073
2017-12-04,0.2035
2017-12-05,-0.203
2017-12-06,0.5086
2017-12-07,-0.3036
2017-12-08,1.3197999999999999
2017-12-11,-5.3106
2017-12-12,4.127
2017-12-14,0.1016
2017-12-15,-0.203
2017-12-20,-0.6104
2017-12-21,1.1996
2017-12-28,-1.4888
2017-12-29,1.8479999999999999
2018-01-02,-0.1008
2018-01-03,0.3027
2018-01-05,0.3018
2018-01-08,-0.3009
2018-01-10,0.3018
2018-01-11,0.1003
2018-01-12,0.0
2018-01-16,-0.8016
2018-01-17,0.0
2018-01-18,0.101
2018-01-19,0.1009
2018-01-22,0.6048
2018-01-23,0.501
2018-01-25,0.3988
2018-01-26,-0.2979
2018-01-29,0.0
2018-01-30,-0.8964
2018-02-01,0.0
2018-02-02,0.9045
2018-02-05,0.0
2018-02-06,0.0996
2018-02-08,-0.0995
2018-02-09,-0.7968
2018-02-12,-0.6024
2018-02-14,0.202
2018-02-15,0.0
2018-02-23,-0.2016
2018-02-27,-0.101
2018-02-28,0.0
2018-03-02,0.1011
2018-03-08,-0.101
2018-03-09,0.1011
2018-03-15,0.0
2018-03-16,0.101
2018-03-19,0.9082
2018-03-21,0.0
2018-03-22,0.0
2018-03-27,0.0
2018-04-10,-0.1
2018-04-11,-0.9009
2018-04-16,1.0101
2018-04-17,-1.0
2018-04-18,1.0101
2018-04-19,-0.7
2018-04-20,0.9063
2018-04-23,-0.1996
2018-04-24,0.5
2018-04-25,-0.2985
2018-04-27,-0.2994
2018-05-11,0.02
2018-05-14,0.3803
2018-05-17,-0.2991
2018-05-18,0.0
2018-05-22,0.0
2018-05-23,0.0
2018-05-24,0.0
2018-05-25,0.0
2018-05-29,0.15
2018-05-30,-0.1498
2018-06-04,0.2
2018-06-08,0.0
2018-06-11,0.0
2018-06-12,0.0
2018-06-13,0.0599
2018-06-14,0.0399
2018-06-15,0.0997
2018-06-18,0.0996
2018-06-19,0.2985
2018-06-20,-0.495
2018-06-21,0.009
2018-06-22,0.1894
2018-06-25,-0.1303
2018-06-26,0.1305
2018-06-27,-0.0995
2018-06-28,-0.0996
2018-07-02,-0.1994
2018-07-03,0.2997
2018-07-05,0.0
2018-07-06,0.0996
2018-07-10,0.0
2018-07-11,0.0995
2018-07-12,-0.0994
2018-07-13,0.0
2018-07-16,0.199
2018-07-17,0.0993
2018-07-18,-0.0992
2018-07-19,-0.0993
2018-07-26,0.0994
2018-07-27,-0.1986
2018-07-31,0.4975
2018-08-01,0.0
2018-08-02,0.0
2018-08-08,0.297
2018-08-10,-0.0987
2018-08-14,0.0
2018-08-15,0.0
2018-08-17,-0.1146
2018-08-20,-0.281
2018-08-21,0.0992
2018-08-22,0.0991
2018-08-23,0.0
2018-08-24,0.0
2018-08-27,0.0
2018-08-28,0.0
2018-08-29,0.099
2018-08-31,0.0
2018-09-06,0.0
2018-09-10,0.1978
2018-09-11,-0.2962
2018-09-12,0.0
2018-09-13,0.495
2018-09-14,-0.197
2018-09-17,0.0681
2018-09-18,-0.1667
2018-09-24,0.2006
2018-09-26,-0.8905
2018-09-27,0.995
2018-09-28,-0.197
2018-10-01,-0.0987
2018-10-02,0.5929
2018-10-03,-0.2947
2018-10-05,0.0
2018-10-08,1.0836999999999999
2018-10-09,-1.7544
2018-10-10,-0.2976
2018-10-11,-0.4975
2018-10-12,0.9
2018-10-15,-0.2973
2018-10-17,-2.5845000000000002
2018-10-18,0.0
2018-10-22,-2.0408
2018-10-24,3.6583
2018-10-25,-0.9165
2018-10-26,8.5193
2018-10-29,-2.1495
2018-10-30,-3.0564
2019-01-08,32.4138
2019-01-09,512.724
2019-01-10,80.7527
2019-01-11,0.7726
2019-01-16,-8.6667
2019-01-17,-59.854
2019-01-18,-44.8182
2019-01-22,-29.2586
2019-01-23,-14.2292
2019-01-24,-8.133
2019-01-25,-3.4101
2019-01-28,-12.3032
2019-01-29,4.6754999999999995
2019-01-30,-9.0
2019-01-31,6.9597
2019-02-01,-4.5801
2019-02-04,-13.863
2019-02-05,-1.1667
2019-02-06,-7.5042
2019-02-07,-5.196
2019-02-08,-1.7298
2019-02-11,-9.9324
2019-02-12,-3.5307
2019-02-13,-7.545
2019-02-14,-2.5579
2019-02-15,0.0
2019-02-19,-1.25
2019-02-20,-3.1646
2019-02-21,3.0065
2019-02-22,-0.4822
2019-02-25,-4.3611
2019-02-26,-6.0
2019-02-27,2.1277
2019-02-28,-0.5556
2019-03-01,2.3743
2019-03-04,3.1378
2019-03-05,-6.4815
2019-03-06,8.0622
2019-03-07,-2.4869
2019-03-08,-0.9396
2019-03-11,38.0759
2019-03-12,-4.318
2019-03-13,-2.5641
2019-03-14,0.2105
2019-03-15,-1.1555
2019-03-18,0.9564
2019-03-19,-3.8947000000000003
2019-03-20,2.3001
2019-03-21,0.6424
2019-03-22,-5.2128
2019-03-25,-8.3053
2019-03-26,2.3256
2019-03-27,-2.3923
2019-03-28,-7.7206
2019-03-29,-0.3984
2019-04-01,2.8
2019-04-02,1.1673
2019-04-03,7.3077
2019-04-04,-3.5842
2019-04-05,-1.3631
2019-04-08,-0.5025
2019-04-09,9.7222
2019-04-10,-4.2578
2019-04-11,2.1635
2019-04-12,-0.8235
2019-04-15,-3.9146
2019-04-16,-2.4691
2019-04-17,-0.8861
2019-04-18,-0.2554
2019-04-22,-3.9693
2019-04-23,-4.9333
2019-04-24,-0.9818
2019-04-25,-0.9915
2019-04-26,0.1431
2019-04-29,-0.2857
2019-04-30,0.0
2019-05-01,1.0029
2019-05-02,11.9149
2019-05-03,-4.943
2019-05-06,-0.6667
2019-05-07,-5.1007
2019-05-08,-0.9901
2019-05-09,0.2857
2019-05-10,-0.1425
2019-05-13,-0.2853
2019-05-14,0.1431
2019-05-15,1.2857
2019-05-16,-1.4104
2019-05-17,-0.2861
2019-05-20,-1.5782
2019-05-21,3.9359
2019-05-22,-0.7013
2019-05-23,0.7062
2019-05-24,-3.0856
2019-05-28,2.4602
2019-05-29,-1.9774
2019-05-30,2.3055
2019-05-31,-4.9296
2019-06-03,0.5926
2019-06-04,-3.0928
2019-06-05,1.6717
2019-06-06,6.8759
2019-06-07,-1.1189
2019-06-10,3.2532
2019-06-11,0.137
2019-06-12,-0.1368
2019-06-13,-0.411
2019-06-14,0.8253
2019-06-17,0.955
2019-06-18,-0.6757
2019-06-19,0.5442
2019-06-20,-2.8417
2019-06-21,-0.5571
2019-06-24,0.9804
2019-06-25,1.8031000000000001
2019-06-26,0.1362
2019-06-27,1.0884
2019-06-28,2.288
2019-07-01,5.2632
2019-07-02,1.125
2019-07-03,-4.2027
2019-07-05,2.0645
2019-07-08,1.0114
2019-07-09,0.7509
2019-07-10,-1.1179999999999999
2019-07-11,-0.3769
2019-07-12,-2.396
2019-07-15,-11.8863
2019-07-16,-7.478
2019-07-17,1.4263
2019-07-18,-3.125
2019-07-19,-0.8065
2019-07-22,-4.065
2019-07-23,-7.7966
2019-07-24,-5.6985
2019-07-25,-6.2378
2019-07-26,6.237
2019-07-29,0.3914
2019-07-30,-2.3392
2019-07-31,-0.998
2019-08-01,-5.4435
2019-08-02,-5.3305
2019-08-05,-8.3333
2019-08-06,2.2113
2019-08-07,1.6827
2019-08-08,0.9456
2019-08-09,0.0
2019-08-12,-4.6838
2019-08-13,-3.4398
2019-08-14,-3.0534
2019-08-15,-6.2992
2019-08-16,29.1317
2019-08-19,7.5922
2019-08-20,-11.6935
2019-08-21,8.9041
2019-08-22,-2.3061
2019-08-23,-7.2961
2019-08-26,-1.8519
2019-08-27,-4.4811
2019-08-28,-1.6049
2019-08-29,3.8895999999999997
2019-08-30,-0.4831
2019-09-03,7.5243
2019-09-04,8.5779
2019-09-05,-3.5343
2019-09-06,16.3793
2019-09-09,-6.8519
2019-09-10,3.5785
2019-09-11,11.5163
2019-09-12,6.0241
2019-09-13,-2.4351
2019-09-16,0.9983
2019-09-17,-3.7891
2019-09-18,-1.8836
2019-09-19,2.0942
2019-09-20,14.7009
2019-09-23,-3.1297
2019-09-24,1.2308
2019-09-25,3.4954
2019-09-26,0.1468
2019-09-27,-2.7859
2019-09-30,-0.905
2019-10-01,-0.3044
2019-10-02,-3.8167999999999997
2019-10-03,7.9365
2019-10-04,2.3529
2019-10-07,1.0057
2019-10-08,2.5605
2019-10-09,-1.5257
2019-10-10,0.7042
2019-10-11,5.8741
2019-10-14,0.3963
2019-10-15,0.0
2019-10-16,-0.2632
2019-10-17,-0.1319
2019-10-18,-5.5482
2019-10-21,4.4755
2019-10-22,1.3387
2019-10-23,-1.9815
2019-10-24,-1.2129
2019-10-25,0.6821
2019-10-28,-0.542
2019-10-29,-0.545
2019-10-30,-2.8767
2019-10-31,-1.1283
2019-11-01,5.5635
2019-11-04,-2.2973
2019-11-05,1.6598000000000002
2019-11-06,-2.7211
2019-11-07,1.2587
2019-11-08,-0.4144
2019-11-11,1.9417
2019-11-12,2.3129
2019-11-13,7.8457
2019-11-14,-3.6991
2019-11-15,2.4328
2019-11-18,-2.625
2019-11-19,2.1823
2019-11-20,-8.919599999999999
2019-11-21,-16.2759
2019-11-22,-22.1582
2019-11-25,6.455
2019-11-26,-0.3976
2019-11-27,-2.0958
2019-11-29,4.5872
2019-12-02,-3.8986
2019-12-03,0.6085
2019-12-04,-2.8226
2019-12-05,-0.2075
2019-12-06,6.237
2019-12-09,-3.1311
2019-12-10,-0.404
2019-12-11,-1.217
2019-12-12,-3.4908
2019-12-13,4.2553
2019-12-16,2.0408
2019-12-17,0.4
2019-12-18,-0.7968
2019-12-19,1.4056
2019-12-20,-5.1485
2019-12-23,1.8789
2019-12-24,2.459
2019-12-26,-0.6
2019-12-27,-0.6036
2019-12-30,-2.0243
2019-12-31,-0.6198
2020-01-02,-0.6237
2020-01-03,-4.1841
2020-01-06,-2.1834
2020-01-07,0.0
2020-01-08,8.9286
2020-01-09,-0.8197
2020-01-10,-1.2397
2020-01-13,4.6025
2020-01-14,1.6
2020-01-15,2.3622
2020-01-16,2.1154
2020-01-17,-0.3766
2020-01-21,-6.6163
2020-01-22,1.417
2020-01-23,-0.998
2020-01-24,-2.4194
2020-01-27,-3.5124
2020-01-28,1.7130999999999998
2020-01-29,-0.4211
2020-01-30,-0.4228
2020-01-31,-5.0955
2020-02-03,3.3557
2020-02-04,0.4329
2020-02-05,1.2931
2020-02-06,-0.2128
2020-02-07,0.2132
2020-02-10,4.4681
2020-02-11,-2.2403
2020-02-12,0.4167
2020-02-13,1.4523
2020-02-14,-6.953
2020-02-18,1.0989
2020-02-19,6.7391
2020-02-20,0.0
2020-02-21,-1.6293
2020-02-24,-7.3499
2020-02-25,-2.7933
2020-02-26,-1.6092
2020-02-27,-8.8785
2020-02-28,0.5128
2020-03-02,3.0612
2020-03-03,-8.1683
2020-03-04,6.1995000000000005
2020-03-05,-6.8528
2020-03-06,-4.3597
2020-03-09,-11.9658
2020-03-10,-4.8544
2020-03-11,1.3605
2020-03-12,33.2215
2020-03-13,12.0907
2020-03-16,-11.9101
2020-03-17,-8.1633
2020-03-18,-18.8889
2020-03-19,0.6849
2020-03-20,3.0612
2020-03-23,-3.6304
2020-03-24,21.2329
2020-03-25,-3.3898
2020-03-26,3.5088
2020-03-27,-5.0847
2020-03-30,0.8929
2020-03-31,-4.7198
2020-04-01,-11.4551
2020-04-02,3.8462
2020-04-03,-0.3367
2020-04-06,1.0135
2020-04-07,3.6789
2020-04-08,3.871
2020-04-09,2.795
2020-04-13,4.5317
2020-04-14,-2.8902
2020-04-15,-8.631
2020-04-16,-5.5375
2020-04-17,11.0345
2020-04-20,2.1739
2020-04-21,-0.6079
2020-04-22,2.7523
2020-04-23,7.7381
2020-04-24,1.3812
2020-04-27,2.7248
2020-04-28,-3.9788
2020-04-29,4.1436
2020-04-30,-1.5915
2020-05-01,-4.8518
2020-05-04,-3.966
2020-05-05,-1.4748999999999999
2020-05-06,11.6766
2020-05-07,-4.8257
2020-05-08,7.8873
2020-05-11,-1.3054999999999999
2020-05-12,-8.7302
2020-05-13,-4.3478
2020-05-14,-3.6364
2020-05-15,-2.2013
2020-05-18,9.6463
2020-05-19,-6.1584
2020-05-20,12.5
2020-05-21,-6.1111
2020-05-22,-1.1834
2020-05-26,0.0
2020-05-27,3.5928
2020-05-28,33.237
2020-05-29,-10.4121
2020-06-01,-4.6005
2020-06-02,6.0914
2020-06-03,0.7177
2020-06-04,-2.6128
2020-06-05,5.8537
2020-06-08,-2.765
2020-06-09,-6.3981
2020-06-10,1.0127
2020-06-11,-8.2707
2020-06-12,4.918
2020-06-15,3.9063
2020-06-16,-0.7519
2020-06-17,-0.2525
2020-06-18,-3.2911
2020-06-19,1.3089
2020-06-22,0.2584
2020-06-23,-1.0309
2020-06-24,2.3438
2020-06-25,-2.5445
2020-06-26,0.2611
2020-06-29,-0.5208
2020-06-30,0.5236
2020-07-01,-2.3438
2020-07-02,-0.8
2020-07-06,-2.1505
2020-07-07,-1.6484
2020-07-08,-1.1173
2020-07-09,-6.2147
2020-07-10,3.9157
2020-07-13,-3.1884
2020-07-14,-1.4969999999999999
2020-07-15,16.7173
2020-07-16,-0.1302
2020-07-17,4.0417
2020-07-20,-0.2506
2020-07-21,0.2513
2020-07-22,-0.2506
2020-07-23,-1.7588
2020-07-24,-3.8363
2020-07-27,2.6596
2020-07-28,-2.0725
2020-07-29,0.5291
2020-07-30,-1.0526
2020-07-31,-2.1277
