ticker,CPS US Equity
2010-11-04,1.8182
2010-11-05,7.1429
2010-11-08,0.0
2010-11-09,2.2222
2010-11-10,0.0
2010-11-11,0.0
2010-11-12,-2.1739
2010-11-15,2.2222
2010-11-16,-2.7174
2010-11-17,-1.8994
2010-11-18,0.0
2010-11-19,0.0
2010-11-22,0.7973
2010-11-23,1.1299
2010-11-24,-1.7429999999999999
2010-11-29,-1.0689
2010-11-30,-2.2989
2010-12-01,1.1764999999999999
2010-12-02,-2.3256
2010-12-03,0.0
2010-12-06,1.1905000000000001
2010-12-07,0.5882
2010-12-08,0.0
2010-12-09,0.0
2010-12-10,-1.2865
2010-12-13,3.0806
2010-12-14,-0.2299
2010-12-15,0.2304
2010-12-16,0.0023
2010-12-17,2.2965
2010-12-20,0.0
2010-12-21,1.6854
2010-12-22,2.7624
2010-12-23,0.0
2010-12-28,0.0
2010-12-29,0.0
2010-12-30,-0.5376
2010-12-31,-2.7027
2011-01-03,6.6667
2011-01-04,-3.125
2011-01-05,1.6129
2011-01-07,1.5873
2011-01-10,-1.5208
2011-01-11,5.2465
2011-01-12,0.5025
2011-01-13,0.0
2011-01-14,3.0
2011-01-18,0.4854
2011-01-19,-0.9662
2011-01-20,-0.4878
2011-01-21,-0.8824
2011-01-24,-0.0989
2011-01-25,-0.495
2011-01-26,0.4975
2011-01-27,0.0
2011-01-28,-1.9802
2011-01-31,0.0
2011-02-01,0.404
2011-02-02,0.4024
2011-02-03,-0.3006
2011-02-04,0.402
2011-02-07,0.1001
2011-02-08,1.0
2011-02-09,-0.5941
2011-02-11,0.0996
2011-02-14,-0.4975
2011-02-16,0.0
2011-02-17,-0.4
2011-02-18,0.4016
2011-02-22,-0.3
2011-02-23,-0.1003
2011-02-24,-0.1004
2011-02-25,0.0
2011-02-28,-0.5025
2011-03-01,-1.6162
2011-03-02,-1.4374
2011-03-03,0.0
2011-03-04,-0.5208
2011-03-07,-1.0471
2011-03-08,0.0
2011-03-09,-0.5291
2011-03-10,0.0
2011-03-11,-0.3191
2011-03-14,-0.2134
2011-03-15,0.0
2011-03-18,-0.7487
2011-03-21,0.7543
2011-03-22,-1.0695000000000001
2011-03-23,-1.0811
2011-03-24,-2.7321999999999997
2011-03-25,0.0
2011-03-28,3.3708
2011-03-29,-1.9565000000000001
2011-03-30,0.0
2011-04-01,-0.2217
2011-04-04,-3.3333
2011-04-05,0.0
2011-04-06,1.1494
2011-04-07,1.1364
2011-04-08,0.0
2011-04-11,0.0
2011-04-12,-1.1236
2011-04-13,-2.2727
2011-04-14,0.0
2011-04-15,-1.7442
2011-04-18,-1.7751000000000001
2011-04-19,2.3149
2011-04-20,0.0926
2011-04-21,0.0
2011-04-25,0.0
2011-04-26,2.3529
2011-04-27,0.0
2011-04-28,1.1494
2011-04-29,1.7045
2011-05-02,2.7933
2011-05-03,0.0
2011-05-04,0.9783
2011-05-05,1.1841
2011-05-06,0.0
2011-05-10,2.1489
2011-05-11,4.145
2011-05-12,0.0
2011-05-13,-2.5
2011-05-16,-0.5128
2011-05-17,-0.5155
2011-05-18,0.0
2011-05-19,0.2073
2011-05-20,-0.6205
2011-05-23,-0.6243
2011-05-24,0.0
2011-05-25,0.5236
2011-05-26,-0.4167
2011-05-27,0.0
2011-05-31,0.3138
2011-06-01,1.147
2011-06-02,0.0
2011-06-03,-0.0206
2011-06-07,-1.0105
2011-06-08,-2.6042
2011-06-10,-0.5348
2011-06-13,0.0
2011-06-14,-3.2258
2011-06-15,1.1111
2011-06-16,-0.5495
2011-06-17,-2.3204000000000002
2011-06-20,-0.2262
2011-06-21,-0.2268
2011-06-22,0.1136
2011-06-24,0.1135
2011-06-27,-0.2268
2011-06-28,0.2273
2011-06-29,2.0408
2011-06-30,2.2222
2011-07-01,1.087
2011-07-05,0.5376
2011-07-06,-0.5348
2011-07-07,0.0
2011-07-08,1.0753
2011-07-11,-1.5957
2011-07-12,0.5405
2011-07-13,-0.5591
2011-07-14,0.5407
2011-07-15,0.0
2011-07-18,0.5593
2011-07-19,-1.0695000000000001
2011-07-20,0.1081
2011-07-21,0.9719
2011-07-25,0.107
2011-07-26,0.9615
2011-07-27,-0.127
2011-07-29,-0.4026
2011-08-01,0.0
2011-08-02,-1.0638
2011-08-03,-1.2903
2011-08-04,-1.9607999999999999
2011-08-05,-6.6889
2011-08-08,-4.1438
2011-08-09,0.6211
2011-08-10,0.0
2011-08-11,6.1728
2011-08-12,0.0
2011-08-15,1.1628
2011-08-16,0.0
2011-08-23,0.0
2011-08-24,-1.7471
2011-08-25,-7.5807
2011-08-26,2.5316
2011-08-29,4.9136
2011-08-31,14.1445
2011-09-01,-4.6392
2011-09-02,0.0
2011-09-06,-0.5405
2011-09-07,0.0
2011-09-09,-2.1739
2011-09-12,0.5556
2011-09-14,1.6575
2011-09-16,0.0
2011-09-20,-1.087
2011-09-22,-3.2967
2011-09-23,0.0
2011-09-28,-2.2727
2011-09-30,-2.3256
2011-10-03,-4.7619
2011-10-04,-2.525
2011-10-05,1.5645
2011-10-06,-1.6414
2011-10-07,-1.1553
2011-10-10,3.2468
2011-10-12,-1.8868
2011-10-13,-1.9231
2011-10-14,3.268
2011-10-18,1.2658
2011-10-19,-0.5
2011-10-21,0.2513
2011-10-24,-2.2556
2011-10-25,0.0
2011-10-27,5.8974
2011-10-28,-0.7264
2011-10-31,0.0
2011-11-01,0.0
2011-11-03,-0.6098
2011-11-04,-0.6135
2011-11-08,-1.2346
2011-11-09,-0.025
2011-11-11,0.025
2011-11-15,-0.5
2011-11-16,-2.0101
2011-11-17,-0.641
2011-11-21,-1.2903
2011-11-23,-0.6536
2011-11-28,0.6579
2011-11-30,0.6536
2011-12-01,-2.5974
2011-12-02,2.0
2011-12-05,0.0
2011-12-06,-1.9607999999999999
2011-12-07,-2.0
2011-12-08,1.3605
2011-12-09,-0.6711
2011-12-14,-1.3514
2011-12-16,-4.1096
2011-12-19,2.1429
2011-12-20,-2.0979
2011-12-21,2.1429
2011-12-22,-2.7972
2011-12-23,-0.7194
2011-12-27,0.0
2012-01-03,0.3623
2012-01-04,1.083
2012-01-05,1.4285999999999999
2012-01-06,0.0
2012-01-10,1.2676
2012-01-12,0.0556
2012-01-19,5.6436
2012-01-20,-2.6316
2012-01-24,-2.7027
2012-01-25,-1.3889
2012-01-26,2.8169
2012-01-27,2.5753
2012-01-30,0.1603
2012-01-31,0.0
2012-02-01,0.6667
2012-02-02,0.0
2012-02-03,5.298
2012-02-06,0.6289
2012-02-07,2.5
2012-02-08,1.7073
2012-02-09,2.8777
2012-02-10,0.2331
2012-02-13,-0.3721
2012-02-14,1.5406
2012-02-15,6.1149000000000004
2012-02-16,0.7366
2012-02-17,1.0753
2012-02-21,1.7021
2012-02-22,-1.6736
2012-02-23,-0.2128
2012-02-24,-0.8529
2012-02-27,0.0
2012-02-28,-0.6452
2012-02-29,-0.974
2012-03-01,0.5464
2012-03-02,0.5435
2012-03-05,-0.5405
2012-03-06,-1.9565000000000001
2012-03-07,-1.2195
2012-03-08,-0.6734
2012-03-09,1.6949
2012-03-12,-1.1111
2012-03-13,-1.236
2012-03-14,-0.3413
2012-03-15,-2.968
2012-03-16,0.3529
2012-03-19,2.6964
2012-03-20,-1.8265
2012-03-21,0.2326
2012-03-22,2.7842000000000002
2012-03-23,0.0
2012-03-27,0.0
2012-03-28,-2.4831
2012-03-30,1.25
2012-04-02,-2.1262
2012-04-03,-0.911
2012-04-04,1.1787
2012-04-05,-0.3961
2012-04-09,-2.924
2012-04-10,-1.2048
2012-04-11,1.1951
2012-04-12,0.0241
2012-04-13,-0.9157
2012-04-17,-2.7237
2012-04-18,-2.5
2012-04-19,-0.641
2012-04-20,0.0
2012-04-23,0.6452
2012-04-25,-0.3846
2012-04-26,0.3346
2012-04-27,-0.3079
2012-04-30,0.3603
2012-05-01,1.3077
2012-05-02,2.7588
2012-05-03,0.9852
2012-05-04,0.0
2012-05-07,0.0
2012-05-08,-2.439
2012-05-09,0.0
2012-05-10,-3.0
2012-05-11,-0.7732
2012-05-14,0.0
2012-05-15,-0.6494
2012-05-16,0.3922
2012-05-17,-3.6458
2012-05-18,-1.2162
2012-05-21,-0.2736
2012-05-22,0.0
2012-05-23,-1.2346
2012-05-24,-0.4167
2012-05-25,0.6974
2012-05-29,-0.554
2012-05-30,0.2786
2012-05-31,0.0
2012-06-01,-0.0278
2012-06-05,-0.2501
2012-06-06,0.9749
2012-06-07,3.4483
2012-06-11,0.0
2012-06-12,0.0
2012-06-18,0.0
2012-06-19,0.0
2012-06-20,0.0
2012-06-25,-0.2667
2012-06-26,-1.0695000000000001
2012-06-28,0.0
2012-07-02,-1.2162
2012-07-03,0.5472
2012-07-05,0.0
2012-07-06,0.0
2012-07-10,-0.2721
2012-07-11,0.2729
2012-07-13,-0.2721
2012-07-17,-1.7734999999999999
2012-07-20,1.3889
2012-07-23,-2.7397
2012-07-24,-0.7042
2012-07-27,0.7092
2012-07-30,0.0
2012-08-02,-3.9436999999999998
2012-08-03,0.0
2012-08-07,3.0792
2012-08-08,0.2845
2012-08-10,-0.7092
2012-08-15,-2.0
2012-08-17,2.7697000000000003
2012-08-20,-2.1277
2012-08-21,0.4348
2012-08-22,1.2987
2012-08-23,-0.5698
2012-08-27,0.0287
2012-08-28,0.2578
2012-08-29,0.0
2012-08-30,0.0
2012-08-31,0.7143
2012-09-06,-0.1418
2012-09-07,-0.142
2012-09-10,-0.0853
2012-09-11,0.0569
2012-09-12,0.0
2012-09-14,5.2931
2012-09-17,0.0
2012-09-19,1.3514
2012-09-20,-0.6667
2012-09-21,0.0
2012-09-24,0.0
2012-09-25,0.0
2012-09-26,1.0738
2012-09-27,-0.0266
2012-09-28,-0.3719
2012-10-03,0.4
2012-10-04,0.2656
2012-10-05,0.1325
2012-10-08,-0.2646
2012-10-09,0.1061
2012-10-10,0.0265
2012-10-11,-1.1921
2012-10-12,-0.134
2012-10-15,0.0
2012-10-16,0.1342
2012-10-17,0.5362
2012-10-18,0.0
2012-10-19,-0.6667
2012-10-22,-1.4765
2012-10-23,0.0
2012-10-24,-2.1798
2012-10-25,-4.5961
2012-10-26,0.0
2012-10-31,0.0
2012-11-01,0.7299
2012-11-05,-1.4493
2012-11-06,0.0
2012-11-07,-0.7353
2012-11-08,-0.7407
2012-11-09,2.9851
2012-11-12,0.0
2012-11-13,-0.7246
2012-11-14,-0.146
2012-11-15,-2.0468
2012-11-16,4.4776
2012-11-20,-0.0286
2012-11-21,-1.7576
2012-11-23,1.6726999999999999
2012-11-27,0.1431
2012-11-28,-1.4285999999999999
2012-11-29,0.4638
2012-11-30,0.6924
2012-12-03,0.0
2012-12-04,-1.1461000000000001
2012-12-05,1.4203000000000001
2012-12-06,-1.6862
2012-12-07,0.0
2012-12-10,1.7442
2012-12-11,0.6
2012-12-12,-0.0284
2012-12-14,0.0
2012-12-17,0.5682
2012-12-18,-0.2825
2012-12-19,0.1416
2012-12-21,1.8388
2012-12-26,6.9444
2012-12-27,0.0
2012-12-28,-1.2987
2013-01-02,0.0
2013-01-03,0.0
2013-01-07,0.3947
2013-01-09,-2.0183
2013-01-10,0.321
2013-01-11,-0.0267
2013-01-14,0.0267
2013-01-16,2.6667
2013-01-17,-0.6494
2013-01-18,1.9346
2013-01-22,0.0256
2013-01-23,-3.2051
2013-01-24,1.3245
2013-01-25,0.0
2013-01-28,0.0
2013-01-29,0.0
2013-01-30,-0.1307
2013-01-31,2.0942
2013-02-01,0.0
2013-02-04,0.0
2013-02-05,-1.2821
2013-02-06,0.2597
2013-02-07,0.3886
2013-02-08,-0.6452
2013-02-13,0.6494
2013-02-14,-0.0258
2013-02-19,-0.1291
2013-02-20,0.7754
2013-02-21,-0.0256
2013-02-22,0.0257
2013-02-25,-0.9233
2013-02-26,0.0777
2013-02-27,-1.7072
2013-02-28,-0.6579
2013-03-01,0.0
2013-03-04,-4.106
2013-03-05,0.0276
2013-03-06,-0.58
2013-03-07,1.3889
2013-03-08,1.3699
2013-03-11,-0.2703
2013-03-12,-0.4065
2013-03-13,0.0
2013-03-14,-0.6803
2013-03-18,-1.3699
2013-03-19,13.8889
2013-03-20,0.6098
2013-03-21,0.6061
2013-03-22,0.0
2013-03-25,0.0
2013-03-26,0.241
2013-03-27,0.0962
2013-03-28,-0.0961
2013-04-01,0.0
2013-04-02,0.0962
2013-04-03,-0.0961
2013-04-04,0.0
2013-04-05,0.7212
2013-04-08,0.2387
2013-04-09,0.0
2013-04-10,-0.1905
2013-04-11,0.0477
2013-04-12,0.3815
2013-04-15,-1.6627
2013-04-16,0.7488
2013-04-17,0.0
2013-04-18,-0.4795
2013-04-19,0.6986
2013-04-22,0.2392
2013-04-23,0.2387
2013-04-26,-0.0952
2013-04-29,0.3575
2013-04-30,0.0
2013-05-01,-0.2612
2013-05-02,0.5952
2013-05-03,0.5917
2013-05-06,0.5882
2013-05-07,0.0
2013-05-08,0.4678
2013-05-10,-0.0698
2013-05-13,-0.0466
2013-05-14,-0.1166
2013-05-15,2.6837999999999997
2013-05-16,0.6818
2013-05-17,2.6862
2013-05-20,-0.1539
2013-05-21,1.255
2013-05-22,-0.2174
2013-05-23,1.8087
2013-05-24,0.5137
2013-05-28,-0.3407
2013-05-29,0.3846
2013-05-30,0.5747
2013-05-31,-0.5291
2013-06-03,-0.234
2013-06-04,0.2346
2013-06-06,-1.0638
2013-06-10,-3.5484
2013-06-11,0.3344
2013-06-12,0.0
2013-06-13,4.2
2013-06-14,-1.8981
2013-06-17,0.6522
2013-06-18,0.432
2013-06-19,-1.0753
2013-06-20,0.4348
2013-06-25,0.6494
2013-06-28,0.0
2013-07-01,0.0
2013-07-02,0.6452
2013-07-03,-0.1709
2013-07-05,0.1712
2013-07-09,-0.1068
2013-07-10,-0.1711
2013-07-15,0.2786
2013-07-16,0.0
2013-07-17,-1.1752
2013-07-18,1.1892
2013-07-23,-1.1752
2013-07-24,0.3243
2013-07-25,0.7543
2013-07-26,1.6042999999999998
2013-07-29,-0.5263
2013-07-30,1.0582
2013-07-31,3.1414
2013-08-01,0.5076
2013-08-02,2.0202
2013-08-05,-0.9901
2013-08-06,2.0
2013-08-07,-0.7843
2013-08-08,2.7668
2013-08-09,-0.3846
2013-08-13,-0.8687
2013-08-14,1.7527
2013-08-15,-1.4354
2013-08-16,1.9417
2013-08-19,-0.4762
2013-08-20,-0.4402
2013-08-21,-5.5171
2013-08-22,5.7986
2013-08-23,-1.5385
2013-08-26,0.0977
2013-08-27,0.4878
2013-08-28,-0.1942
2013-08-29,-0.3891
2013-08-30,0.1953
2013-09-03,0.0
2013-09-04,-0.5848
2013-09-06,-0.0196
2013-09-10,1.0002
2013-09-12,-1.4563
2013-09-13,-2.2069
2013-09-16,0.0
2013-09-17,0.7657
2013-09-18,0.0
2013-09-19,0.0
2013-09-20,-0.02
2013-09-23,0.02
2013-09-24,-0.02
2013-09-25,0.02
2013-09-27,-0.02
2013-09-30,0.0
2013-10-01,0.0
2013-10-02,1.0
2013-10-04,-0.9901
2013-10-07,0.02
2013-10-08,0.9798
2013-10-09,-0.9901
2013-10-10,2.0
2013-10-11,0.8627
2013-10-14,4.0047
2013-10-15,1.8692
2013-10-16,-0.631
2013-10-17,1.5582
2013-10-18,-1.8182
2013-10-21,-1.8796
2013-10-22,0.972
2013-10-23,0.0
2013-10-24,0.8411
2013-10-25,0.0908
2013-10-28,0.0019
2013-10-29,0.9259
2013-10-30,0.1651
2013-10-31,0.7694
2013-11-01,-1.8359999999999999
2013-11-04,1.3889
2013-11-06,-0.4566
2013-11-07,-2.7523
2013-11-08,-0.5283
2013-11-12,-0.6222
2013-11-13,-0.2329
2013-11-14,-2.4297
2013-11-15,-1.9607999999999999
2013-11-18,-1.9
2013-11-19,-1.0194
2013-11-21,3.3986
2013-11-22,0.5976
2013-11-25,-3.9604
2013-11-26,3.0907
2013-11-27,-2.498
2013-11-29,0.0
2013-12-02,2.5641
2013-12-03,0.0
2013-12-04,0.0
2013-12-05,0.0
2013-12-06,0.0
2013-12-09,-1.0
2013-12-10,-3.0303
2013-12-11,-2.0833
2013-12-12,0.0
2013-12-13,-1.0213
2013-12-16,5.546
2013-12-17,0.2851
2013-12-18,0.1828
2013-12-19,-0.9325
2013-12-20,-0.2046
2013-12-23,-1.1893
2013-12-24,-0.3943
2013-12-26,2.125
2013-12-27,-0.1428
2013-12-30,-0.4086
2013-12-31,0.7385
2014-01-02,-2.0566
2014-01-03,1.6632
2014-01-06,-1.227
2014-01-07,1.2629000000000001
2014-01-08,2.249
2014-01-09,-1.1198
2014-01-10,4.1456
2014-01-13,2.8155
2014-01-14,1.3409
2014-01-15,2.0872
2014-01-16,1.2413
2014-01-17,2.6145
2014-01-21,2.091
2014-01-22,1.0327
2014-01-23,0.0
2014-01-24,-0.6508
2014-01-27,-0.974
2014-01-28,-0.8658
2014-01-29,-0.9083
2014-01-30,1.8155999999999999
2014-01-31,0.4155
2014-02-03,-1.8965999999999998
2014-02-04,2.4605
2014-02-05,-1.3721999999999999
2014-02-06,0.8348
2014-02-07,-0.4312
2014-02-10,-0.6063
2014-02-11,-1.7079
2014-02-12,1.5070999999999999
2014-02-13,0.0
2014-02-14,-0.2795
2014-02-18,0.2627
2014-02-19,0.3494
2014-02-20,0.4352
2014-02-21,-0.3467
2014-02-24,0.0174
2014-02-25,-0.887
2014-02-26,8.8086
2014-02-27,0.4193
2014-02-28,-0.3533
2014-03-03,-0.2417
2014-03-04,-0.3877
2014-03-05,0.5514
2014-03-06,-0.0161
2014-03-07,-0.0645
2014-03-10,2.1792
2014-03-11,3.9494
2014-03-12,-0.4559
2014-03-13,0.7634
2014-03-14,-0.3485
2014-03-17,0.5474
2014-03-18,-0.998
2014-03-19,0.9317
2014-03-20,0.227
2014-03-21,0.151
2014-03-24,0.3166
2014-03-25,0.6613
2014-03-26,0.0299
2014-03-27,0.1194
2014-03-28,3.876
2014-03-31,1.3921000000000001
2014-04-01,-0.6369
2014-04-02,-0.3419
2014-04-03,-0.1144
2014-04-04,-0.644
2014-04-07,-0.6337
2014-04-08,-1.0436
2014-04-09,-0.1904
2014-04-10,-0.0587
2014-04-11,-1.674
2014-04-14,0.4182
2014-04-15,-1.0857
2014-04-16,2.0598
2014-04-17,0.1179
2014-04-21,-0.1619
2014-04-22,0.1769
2014-04-23,0.1765
2014-04-24,-0.0587
2014-04-25,-0.4409
2014-04-28,0.0
2014-04-29,0.0
2014-04-30,0.0
2014-05-01,0.0
2014-05-02,-0.0738
2014-05-05,-0.325
2014-05-06,-0.2223
2014-05-07,-0.297
2014-05-08,-4.4987
2014-05-09,2.9481
2014-05-12,-3.9242
2014-05-13,0.1104
2014-05-14,-1.6383
2014-05-15,-1.5535
2014-05-16,-0.3742
2014-05-19,0.1143
2014-05-20,3.36
2014-05-21,0.9784
2014-05-22,-1.2189
2014-05-23,-0.2689
2014-05-27,0.2538
2014-05-28,0.9968
2014-05-29,0.0313
2014-05-30,0.2349
2014-06-02,-0.0781
2014-06-03,0.8288
2014-06-04,-0.7444
2014-06-05,0.75
2014-06-06,0.3102
2014-06-09,0.0928
2014-06-10,0.5252
2014-06-11,1.8746
2014-06-12,0.181
2014-06-13,2.7853
2014-06-16,0.2637
2014-06-17,0.6574
2014-06-18,-3.135
2014-06-19,0.3746
2014-06-20,0.5225
2014-06-23,0.6831
2014-06-24,-1.7257
2014-06-25,2.6865
2014-06-26,-1.6954
2014-06-27,-1.576
2014-06-30,-0.0604
2014-07-01,-1.2999
2014-07-02,-0.9495
2014-07-03,0.2628
2014-07-07,-0.4009
2014-07-08,0.2477
2014-07-09,-0.4479
2014-07-10,-1.8616000000000001
2014-07-11,0.3636
2014-07-14,1.2443
2014-07-15,0.3423
2014-07-16,-2.1705
2014-07-17,-3.4548
2014-07-18,2.1011
2014-07-21,0.0643
2014-07-22,-0.0643
2014-07-23,0.0804
2014-07-24,-0.0643
2014-07-25,-0.2411
2014-07-28,0.2417
2014-07-29,-0.4501
2014-07-30,0.4683
2014-07-31,-0.3536
2014-08-01,0.3548
2014-08-04,0.45
2014-08-05,-0.032
2014-08-06,0.4001
2014-08-07,0.1913
2014-08-08,1.6865999999999999
2014-08-11,-0.266
2014-08-12,-0.3138
2014-08-13,0.2361
2014-08-14,0.4867
2014-08-15,0.2031
2014-08-18,1.6684999999999999
2014-08-19,1.0276
2014-08-20,-1.1386
2014-08-21,-0.2764
2014-08-22,-0.5852
2014-08-25,0.5731
2014-08-26,0.4928
2014-08-27,0.1226
2014-08-28,-0.9796
2014-08-29,1.2676
2014-09-02,0.3664
2014-09-03,-0.2738
2014-09-04,-0.8388
2014-09-05,-0.7844
2014-09-08,-0.7906
2014-09-09,0.4531
2014-09-10,1.6799
2014-09-11,-0.2754
2014-09-12,-2.7305
2014-09-15,-1.3405
2014-09-16,-1.039
2014-09-17,1.5991
2014-09-18,1.4626000000000001
2014-09-19,0.6894
2014-09-22,-2.1786
2014-09-23,-0.5409
2014-09-24,0.7837
2014-09-25,-0.8253
2014-09-26,0.096
2014-09-29,-0.1279
2014-09-30,-0.1121
2014-10-01,-7.8205
2014-10-02,-0.6954
2014-10-03,0.8403
2014-10-06,-0.8854
2014-10-07,-0.8233
2014-10-08,-0.6535
2014-10-09,-2.2578
2014-10-10,-2.8738
2014-10-13,0.7116
2014-10-14,2.2685
2014-10-15,0.7818
2014-10-16,0.5051
2014-10-17,-0.9155
2014-10-20,0.9964
2014-10-21,2.3318
2014-10-22,-0.6661
2014-10-23,0.6529
2014-10-24,0.0175
2014-10-27,-1.0692
2014-10-28,2.2502
2014-10-29,0.8837
2014-10-30,-0.3779
2014-10-31,-5.8966
2014-11-03,1.8688
2014-11-04,0.4317
2014-11-05,-4.0115
2014-11-06,0.3918
2014-11-07,2.6389
2014-11-10,0.7061
2014-11-11,-2.4452
2014-11-12,-1.5481
2014-11-13,-1.666
2014-11-14,-0.0571
2014-11-17,-1.5048
2014-11-18,0.9669
2014-11-19,0.8428
2014-11-20,0.7977
2014-11-21,1.4321
2014-11-24,1.6534
2014-11-25,1.1148
2014-11-26,-2.1507
2014-11-28,-0.7019
2014-12-01,2.3996
2014-12-02,0.5631
2014-12-03,1.1199
2014-12-04,0.0715
2014-12-05,-0.482
2014-12-08,0.0179
2014-12-09,-0.1793
2014-12-10,-1.581
2014-12-11,-2.4644
2014-12-12,-1.647
2014-12-15,-2.9686
2014-12-16,1.5297
2014-12-17,6.5482
2014-12-18,1.4503
2014-12-19,3.9314
2014-12-22,0.0688
2014-12-23,-0.0687
2014-12-24,1.0316
2014-12-26,1.7189
2014-12-29,-0.5856
2014-12-30,-1.3463
2014-12-31,-1.2624
2015-01-02,0.2246
2015-01-05,-2.5858
2015-01-06,-1.4157
2015-01-07,0.7001
2015-01-08,1.5686
2015-01-09,-0.5792
2015-01-12,-0.7061
2015-01-13,-1.2267000000000001
2015-01-14,-1.4759
2015-01-15,-2.0278
2015-01-16,-0.7459
2015-01-20,-1.2775
2015-01-21,-1.313
2015-01-22,2.5839
2015-01-23,0.6579
2015-01-26,-0.8964
2015-01-27,-0.9987
2015-01-28,-3.0072
2015-01-29,5.0824
2015-01-30,-2.4276
2015-02-02,0.1914
2015-02-03,3.362
2015-02-04,0.9056
2015-02-05,0.1832
2015-02-06,-0.5119
2015-02-09,-0.4778
2015-02-10,-0.2585
2015-02-11,0.3517
2015-02-12,0.5165
2015-02-13,-0.2386
2015-02-17,0.4047
2015-02-18,0.7512
2015-02-19,2.3277
2015-02-20,1.0485
2015-02-23,-0.9673
2015-02-24,-7.8139
2015-02-25,4.8738
2015-02-26,-0.8266
2015-02-27,0.4075
2015-03-02,1.1253
2015-03-03,-1.3681
2015-03-04,-1.2576
2015-03-05,0.5994
2015-03-06,-0.2048
2015-03-09,0.056
2015-03-10,0.0
2015-03-11,-0.0373
2015-03-12,1.6042
2015-03-13,-0.3672
2015-03-16,0.0184
2015-03-17,-2.4134
2015-03-18,4.3798
2015-03-19,0.1085
2015-03-20,1.9693
2015-03-23,-0.5315
2015-03-24,0.8372
2015-03-25,-0.1943
2015-03-26,4.7611
2015-03-27,-1.1657
2015-03-30,0.9915
2015-03-31,0.2031
2015-04-01,0.9122
2015-04-02,1.222
2015-04-06,2.7948
2015-04-07,-0.2091
2015-04-08,-0.0161
2015-04-09,-0.3386
2015-04-10,0.5663
2015-04-13,-0.1126
2015-04-14,-0.1288
2015-04-15,1.1772
2015-04-16,-0.4144
2015-04-17,-1.1044
2015-04-20,0.7768
2015-04-21,0.0161
2015-04-22,0.1445
2015-04-23,0.3688
2015-04-24,0.1438
2015-04-27,2.297
2015-04-28,0.1715
2015-04-29,-3.6582
2015-04-30,-1.4057
2015-05-01,-0.8522
2015-05-04,0.2314
2015-05-05,-2.9848
2015-05-06,0.442
2015-05-07,2.4708
2015-05-08,5.3675
2015-05-11,-0.2665
2015-05-12,-1.6659000000000002
2015-05-13,0.3516
2015-05-14,-0.8759
2015-05-15,1.1889
2015-05-18,0.9527
2015-05-19,0.8651
2015-05-20,-0.2807
2015-05-21,0.1876
2015-05-22,-0.8897
2015-05-26,-1.8268
2015-05-27,1.5239
2015-05-28,0.6952
2015-05-29,-1.8202
2015-06-01,0.9749
2015-06-02,-1.0763
