ticker,WSFL US Equity
2006-06-29,-33.3333
2006-07-12,0.0
2006-07-20,50.0
2006-07-21,0.0
2006-07-25,-33.3333
2006-08-16,-5.0
2006-09-15,5.2632
2006-09-19,0.0
2006-09-26,0.0
2006-10-05,0.0
2006-11-03,-20.0
2007-01-04,6.25
2007-01-10,0.0
2007-01-17,0.0
2007-02-06,-11.7647
2007-02-07,33.3333
2007-03-02,0.0
2007-03-28,-35.0
2007-04-05,0.0
2007-04-20,15.3846
2007-05-02,0.0
2007-06-26,0.0
2007-10-30,-13.3333
2007-10-31,-23.0769
2007-11-01,-30.0
2007-11-19,71.4286
2007-12-18,-16.6667
2008-01-14,0.0
2008-01-29,0.0
2008-02-15,-20.0
2008-02-21,0.0
2008-02-27,0.0
2008-03-07,0.0
2008-03-17,0.0
2008-03-19,-12.5
2008-04-08,0.0
2008-04-18,0.0
2008-06-12,0.0
2008-06-13,0.0
2008-07-07,14.2857
2008-07-15,-62.5
2008-07-29,0.0
2008-08-07,0.0
2008-08-08,0.0
2008-08-18,16.6667
2008-08-19,0.0
2008-09-19,-14.2857
2008-09-22,16.6667
2008-10-06,-14.2857
2008-10-10,0.0
2008-10-13,0.0
2008-10-14,0.0
2008-11-12,0.0
2008-12-22,-33.3333
2008-12-23,0.0
2008-12-26,-50.0
2009-01-06,50.0
2009-01-13,166.6667
2009-01-20,-72.5
2009-02-10,0.0
2009-02-11,0.0
2009-02-18,263.6364
2009-02-19,-75.0
2009-03-04,100.0
2009-03-17,25.0
2009-03-24,-60.0
2009-03-26,150.0
2009-03-31,-20.0
2009-04-02,25.0
2009-04-06,100.0
2009-04-09,-50.0
2009-10-29,0.0
2009-12-02,0.0
2009-12-10,180.0
2009-12-14,0.0
2009-12-30,18.3036
2010-03-29,20.7547
2010-04-30,-50.0
2010-05-04,120.0
2010-05-14,-9.0909
2010-05-28,0.0
2010-06-01,-50.0
2010-08-02,-40.0
2010-08-12,0.0
2010-08-25,42.7083
2010-08-26,16.7883
2010-09-07,0.0
2010-12-03,-20.0
2010-12-09,50.0
2010-12-10,0.0
2010-12-14,-16.6667
2010-12-16,-20.0
2010-12-23,12.5
2010-12-27,33.3333
2010-12-28,8.3333
2010-12-29,7.6923
2010-12-30,0.0
2011-01-03,14.2857
2011-01-04,0.0
2011-01-05,0.0
2011-01-06,-1.4285999999999999
2011-01-10,30.4348
2011-01-12,-3.3333
2011-01-13,-19.5402
2011-01-14,12.857099999999999
2011-01-18,0.6329
2011-01-19,0.6289
2011-01-20,0.0
2011-01-21,-2.5
2011-01-24,-23.0769
2011-01-25,0.0
2011-01-26,28.3333
2011-01-28,0.0
2011-01-31,0.0
2011-02-01,3.8961
2011-02-04,-1.25
2011-02-07,0.0
2011-02-08,0.0
2011-02-09,0.0
2011-02-11,-17.7215
2011-02-14,23.0769
2011-02-15,0.0
2011-02-16,-12.5
2011-02-17,0.0
2011-02-23,14.2857
2011-02-25,18.75
2011-03-02,15.7895
2011-03-03,13.6364
2011-03-04,-4.0
2011-03-07,-5.4167
2011-03-08,-3.0837
2011-03-11,36.3636
2011-03-14,-19.3333
2011-03-15,0.0
2011-03-17,7.438
2011-03-18,-6.9231
2011-03-21,0.0
2011-03-22,-0.8264
2011-03-23,25.0
2011-03-24,13.3333
2011-03-25,-8.8235
2011-03-28,10.3226
2011-03-29,16.9591
2011-03-30,75.0
2011-03-31,-11.4286
2011-04-01,-3.2258
2011-04-05,0.0
2011-04-06,0.0
2011-04-07,0.0
2011-04-08,-16.6667
2011-04-14,0.0
2011-04-15,-20.0
2011-04-18,-20.0
2011-04-19,18.75
2011-04-21,-21.0526
2011-04-25,40.0
2011-04-26,-28.5714
2011-04-27,46.6667
2011-04-29,-9.0909
2011-05-02,10.0
2011-05-04,0.0
2011-05-05,-9.0909
2011-05-06,5.0
2011-05-09,0.0
2011-05-10,0.0
2011-05-11,-28.5714
2011-05-16,46.6667
2011-05-17,-9.0909
2011-05-20,-10.0
2011-05-23,0.0
2011-05-27,0.0
2011-05-31,-5.5556
2011-06-01,0.0
2011-06-03,0.0
2011-06-06,0.0
2011-06-08,5.2941
2011-06-14,11.7318
2011-06-17,0.0
2011-06-20,0.0
2011-06-21,0.0
2011-06-22,0.0
2011-06-23,0.0
2011-06-27,0.0
2011-06-30,0.0
2011-07-01,0.0
2011-07-06,-25.0
2011-07-11,0.0
2011-07-12,0.0
2011-07-18,0.0
2011-07-25,0.0
2011-07-29,33.3333
2011-08-02,0.0
2011-08-09,-65.0
2011-08-11,42.8571
2011-08-15,0.0
2011-08-18,80.0
2011-08-26,-44.4444
2011-08-29,0.0
2011-08-30,0.0
2011-09-06,0.0
2011-09-14,0.0
2011-09-19,100.0
2011-09-21,-50.0
2011-09-26,0.0
2011-09-28,0.0
2011-09-30,50.0
2011-10-04,-33.3333
2011-10-07,0.0
2011-10-26,0.0
2011-10-31,-20.0
2011-11-02,-12.5
2011-11-11,-28.5714
2011-11-17,0.0
2011-11-18,100.0
2011-11-21,-50.0
2011-11-23,80.0
2011-12-08,-44.4444
2011-12-09,100.0
2011-12-13,0.0
2011-12-19,0.0
2011-12-28,0.0
2011-12-30,0.0
2012-01-09,-20.0
2012-01-10,25.0
2012-01-13,0.0
2012-01-17,-20.0
2012-01-18,0.0
2012-01-25,0.0
2012-01-31,-37.5
2012-02-03,0.0
2012-02-07,0.0
2012-02-10,0.0
2012-02-17,-18.0
2012-02-21,0.0
2012-02-24,0.0
2012-02-29,2.439
2012-03-01,42.8571
2012-03-02,-28.3333
2012-03-06,51.1628
2012-03-07,-29.2308
2012-03-27,30.4348
2012-03-28,-25.0
2012-04-02,33.3333
2012-04-09,0.0
2012-04-12,-31.6667
2012-04-13,0.0
2012-04-24,0.0
2012-05-01,46.3415
2012-05-14,-28.6458
2012-05-23,0.0
2012-06-06,-4.2336
2012-06-11,46.3415
2012-06-13,0.0
2012-06-29,0.0
2012-07-03,0.0
2012-07-05,0.0
2012-07-06,0.0
2012-07-10,0.0
2012-07-16,0.0
2012-07-18,0.0
2012-07-25,0.0
2012-08-28,0.0
2012-09-04,0.0
2012-09-11,0.0
2012-09-14,33.3333
2012-09-18,0.0
2012-10-10,12.5
2012-10-16,0.0
2012-10-19,-22.2222
2012-10-23,-14.2857
2012-10-25,8.3333
2012-11-19,-7.6923
2012-11-27,58.3333
2012-11-28,0.0
2012-11-29,0.0
2013-01-07,-10.526299999999999
2013-01-09,5.8824
2013-01-15,-5.5556
2013-01-25,0.0
2013-01-31,-41.1765
2013-02-06,-60.0
2013-02-19,0.0
2013-03-04,0.0
2013-04-08,-75.0
2013-04-09,120.0
2013-04-17,0.0
2013-05-07,0.0
2013-09-10,36.3636
2013-09-18,0.0
2013-10-04,0.0
2013-10-07,0.0
2013-10-24,0.0
2013-11-19,0.0
2013-11-21,233.3333
2013-11-26,0.0
2013-12-03,0.0
2013-12-09,-20.0
2013-12-10,-12.5
2013-12-13,0.0
2013-12-23,-50.0
2014-01-09,100.0
2014-01-10,-21.4286
2014-01-30,81.8182
2014-03-03,-42.0
2014-03-04,0.0
2014-03-05,-31.0345
2014-03-07,45.0
2014-03-20,0.0
2014-03-28,0.0
2014-04-04,37.931
2014-04-07,75.0
2014-04-10,-21.4286
2014-04-17,81.8182
2014-04-21,0.0
2014-04-28,20.0
2014-04-29,0.0
2014-04-30,0.0
2014-05-05,0.0
2014-05-23,0.0
2014-05-30,-0.9375
2014-06-23,0.9464
2014-08-05,-16.6667
2014-08-06,0.0
2014-08-08,0.0
2014-08-19,-62.0
2014-08-21,0.3289
2014-08-22,56.0656
2014-08-29,34.4538
2014-09-04,-2.5
2014-09-17,2.5641
2014-09-22,0.0
2014-11-07,0.0
2014-11-10,-18.75
2014-11-11,53.8462
2014-11-12,0.0
2014-11-13,0.0
2014-11-17,-60.0
2014-11-18,50.0
2014-11-19,0.0
2014-12-03,7.8125
2014-12-09,15.942
2014-12-30,-39.1667
2015-01-07,-1.3699
2015-01-16,0.0
2015-01-29,0.0
2015-02-03,-8.8889
2015-02-04,0.0
2015-02-13,-61.8902
2015-02-17,248.0
2015-02-18,63.6782
2015-02-19,-10.1124
2015-02-20,18.75
2015-02-23,15.7895
2015-02-24,-27.2727
2015-02-25,10.625
2015-02-26,1.6949
2015-02-27,-11.1111
2015-03-02,-12.5
2015-03-04,-28.5714
2015-03-05,0.0
2015-03-06,-20.0
2015-03-10,-12.5
2015-03-11,5.7143
2015-03-13,-5.4054
2015-03-19,-28.5714
2015-03-25,0.0
2015-04-01,59.75
2015-04-02,-12.3631
2015-04-06,0.0
2015-04-07,0.0
2015-04-09,14.2857
2015-04-10,25.0
2015-04-15,0.0
2015-04-17,0.0
2015-04-20,0.0
2015-04-21,-0.25
2015-04-27,0.2506
2015-04-28,0.0
2015-04-30,0.0
2015-05-08,0.0
2015-05-12,0.0
2015-05-22,-26.875
2015-05-27,-3.9316
2015-05-28,-0.3559
2015-06-04,0.0
2015-06-08,0.0
2015-06-10,70.5357
2015-06-11,67.5393
2015-06-12,-25.0
2015-07-08,-60.0
2015-07-13,0.4167
2015-07-16,-0.4149
2015-07-21,100.0
2015-07-30,-33.3333
2015-08-04,0.0
2015-08-06,0.0
2015-08-11,0.0
2015-08-13,0.0
2015-08-18,0.0
2015-08-21,0.0
2015-08-25,0.0
2015-09-10,0.0
2015-09-15,0.0
2015-09-18,0.0
2015-09-21,0.0
2015-10-02,0.0
2015-10-05,0.0
2015-10-19,0.0
2015-11-02,-24.6875
2015-11-04,0.0
2015-11-12,0.0
2015-11-13,0.0
2015-12-14,0.0
2015-12-29,26.1411
2015-12-30,-20.5592
2015-12-31,25.8799
2016-01-06,0.0
2016-02-03,0.0
2016-02-11,0.0
2016-02-12,-33.8816
2016-03-01,-19.1542
2016-03-10,87.0769
2016-03-14,-21.0526
2016-03-17,0.0
2016-03-18,66.6667
2016-04-05,-40.0
2016-04-07,200.0
2016-04-11,-55.1389
2016-04-12,0.774
2016-04-14,85.5607
2016-04-29,5.9603
2016-05-13,-48.75
2016-05-17,21.9512
2016-05-19,100.0
2016-05-20,-59.0
2016-05-31,0.7622
2016-06-07,-3.177
2016-06-09,0.0
2016-06-13,0.0
2016-07-20,34.5313
2016-09-19,-44.2509
2016-10-07,233.3333
2016-11-04,-10.0
2016-11-15,-22.2222
2016-11-17,0.0
2016-11-21,0.0
2016-11-23,-57.1429
2016-11-30,10.4167
2016-12-23,156.6038
2016-12-27,0.0
2016-12-29,0.0
2017-01-03,-37.0588
2017-01-13,-43.5748
2017-02-28,-33.3747
2017-03-23,45.7116
2017-04-12,101.3222
2017-08-01,-7.0339
2017-08-07,-45.3054
2017-08-08,-23.3333
2017-08-09,0.0
2017-08-11,0.0
2017-08-22,0.0
2017-08-25,121.7391
2017-09-18,-54.902
2017-12-18,0.0
2018-01-26,0.0
2018-02-26,0.0
2018-04-03,13.0435
2018-05-07,0.0
2018-09-07,0.0
2018-10-01,0.0
2018-12-04,0.0
2018-12-10,-11.538499999999999
2019-02-08,0.0
2019-02-15,0.0
2019-02-25,-13.0435
2019-03-14,3.7475
2019-04-30,-3.6121
2019-05-03,0.0
2019-05-15,0.15
2019-05-20,-0.1498
2019-06-24,0.0
2019-06-25,198.5
2019-10-21,-70.6868
2019-11-08,71.4286
2019-11-25,-66.6667
2019-12-12,0.0
2020-01-27,-45.0
2020-03-06,81.8182
2020-03-11,-44.0
2020-03-12,259.8214
2020-03-18,-72.2084
2020-03-23,0.0
2020-04-09,432.1429
2020-04-20,-80.8725
2020-04-29,242.9825
2020-04-30,-70.844
