ticker,CHRW US Equity
2000-05-23,7.173
2000-05-24,-0.6562
2000-05-25,-2.7741
2000-05-26,0.0
2000-05-30,-1.3587
2000-05-31,-0.9642
2000-06-01,6.3978
2000-06-02,-3.7908
2000-06-05,-0.9511
2000-06-06,-1.166
2000-06-07,-0.347
2000-06-08,-3.7214
2000-06-09,0.2174
2000-06-12,7.303
2000-06-13,1.0782
2000-06-14,0.4
2000-06-15,-0.5312
2000-06-16,0.9346
2000-06-19,-2.6455
2000-06-20,-4.212
2000-06-21,-3.5461
2000-06-22,-2.3529
2000-06-23,0.6024
2000-06-26,0.0
2000-06-27,-0.4491
2000-06-28,2.2556
2000-06-29,-2.2059
2000-06-30,19.0977
2000-07-03,-4.1667
2000-07-05,0.6588
2000-07-06,-1.5707
2000-07-07,1.0638
2000-07-10,5.2632
2000-07-11,3.0
2000-07-12,3.2767
2000-07-13,-0.1175
2000-07-14,2.0
2000-07-17,2.1915
2000-07-18,0.4515
2000-07-19,-4.2697
2000-07-20,5.8685
2000-07-21,0.5543
2000-07-24,-1.4333
2000-07-25,2.0134
2000-07-26,4.7149
2000-07-27,-1.2565
2000-07-28,1.6966999999999999
2000-07-31,6.3869
2000-08-01,-6.1995000000000005
2000-08-02,-2.1944
2000-08-03,-0.7479
2000-08-04,-0.4306
2000-08-07,0.4324
2000-08-08,-2.2336
2000-08-09,2.3947
2000-08-10,1.7204000000000002
2000-08-11,1.6913
2000-08-14,0.0
2000-08-15,-4.158
2000-08-16,4.5553
2000-08-17,1.3485
2000-08-18,0.1024
2000-08-21,-0.8947
2000-08-22,-2.9146
2000-08-23,-1.8066
2000-08-24,3.0303
2000-08-25,3.7815
2000-08-28,-4.4534
2000-08-29,0.6356
2000-08-30,-0.1053
2000-08-31,-0.2107
2000-09-01,-0.9504
2000-09-05,-0.7463
2000-09-06,0.1375
2000-09-07,0.9667
2000-09-08,-0.5319
2000-09-11,-2.6738
2000-09-12,0.7692
2000-09-13,2.9989
2000-09-14,0.8999
2000-09-15,-0.1049
2000-09-18,-5.6723
2000-09-19,0.1114
2000-09-20,0.5562
2000-09-21,3.0973
2000-09-22,-0.7511
2000-09-25,-0.3243
2000-09-26,-2.2777
2000-09-27,-1.1931
2000-09-28,1.6568
2000-09-29,-0.3591
2000-10-02,-4.9626
2000-10-03,-1.9837
2000-10-04,4.6429
2000-10-05,-0.2275
2000-10-06,-3.6488
2000-10-09,-9.2308
2000-10-10,9.7784
2000-10-11,2.9691
2000-10-12,-1.6148
2000-10-13,4.3376
2000-10-16,1.573
2000-10-17,-0.885
2000-10-18,-8.705400000000001
2000-10-19,-0.9474
2000-10-20,2.6844
2000-10-23,-1.8029
2000-10-24,0.3366
2000-10-25,0.7624
2000-10-26,9.9274
2000-10-27,-2.065
2000-10-30,-0.9277
2000-10-31,-0.681
2000-11-01,1.6
2000-11-02,0.7874
2000-11-03,-2.0089
2000-11-06,0.0
2000-11-07,-1.5945
2000-11-08,1.8519
2000-11-09,-0.2273
2000-11-10,-3.0752
2000-11-13,0.9401
2000-11-14,2.2119
2000-11-15,0.9112
2000-11-16,0.4515
2000-11-17,2.0225
2000-11-20,0.4405
2000-11-21,1.9737
2000-11-22,3.2258
2000-11-24,0.8333
2000-11-27,0.9298
2000-11-28,-2.4565
2000-11-29,-1.0493
2000-11-30,-3.9236
2000-12-01,2.8698
2000-12-04,3.6481
2000-12-05,0.0
2000-12-06,2.4431
2000-12-07,3.2389
2000-12-08,1.9607999999999999
2000-12-11,0.0
2000-12-12,-6.5385
2000-12-13,-3.0864
2000-12-14,-0.2123
2000-12-15,-6.383
2000-12-18,7.5
2000-12-19,1.2685
2000-12-20,-1.2526
2000-12-21,-0.2114
2000-12-22,0.0
2000-12-26,-1.6949
2000-12-27,10.7759
2000-12-28,-0.9728
2000-12-29,-1.1788
2001-01-02,-4.9702
2001-01-03,6.9038
2001-01-04,-0.9785
2001-01-05,-1.1858
2001-01-08,-3.8
2001-01-09,-1.0395
2001-01-10,-1.0504
2001-01-11,-4.8832
2001-01-12,-2.4554
2001-01-16,1.8307
2001-01-17,0.8989
2001-01-18,1.1136
2001-01-19,-1.1013
2001-01-22,0.2227
2001-01-23,1.3333
2001-01-24,-5.9211
2001-01-25,3.7296
2001-01-26,-1.3483
2001-01-29,1.6515
2001-01-30,-0.5042
2001-01-31,7.8829
2001-02-01,-6.4718
2001-02-02,4.9107
2001-02-05,-1.7021
2001-02-06,2.3810000000000002
2001-02-07,-0.1057
2001-02-08,-0.7407
2001-02-09,-0.2132
2001-02-12,-0.641
2001-02-13,2.3656
2001-02-14,-0.4202
2001-02-15,1.8987
2001-02-16,-0.5694
2001-02-20,0.7808
2001-02-21,-2.2727
2001-02-22,0.2114
2001-02-23,0.211
2001-02-26,0.4211
2001-02-27,-0.6289
2001-02-28,0.8439
2001-03-01,0.4184
2001-03-02,-0.8333
2001-03-05,-0.6303
2001-03-06,2.5899
2001-03-07,2.3802
2001-03-08,-1.6129
2001-03-09,-0.4098
2001-03-12,-5.9671
2001-03-13,-1.0941
2001-03-14,-6.5819
2001-03-15,-3.6116
2001-03-16,-7.1253
2001-03-19,9.5238
2001-03-20,5.5556
2001-03-21,-0.1716
2001-03-22,-0.745
2001-03-23,2.5982
2001-03-26,0.619
2001-03-27,-3.132
2001-03-28,-5.3695
2001-03-29,2.7456
2001-03-30,4.038
2001-04-02,-3.4247
2001-04-03,-6.1466
2001-04-04,2.267
2001-04-05,0.4926
2001-04-06,-1.2255
2001-04-09,-3.8015
2001-04-10,3.3842
2001-04-11,-2.9939999999999998
2001-04-12,-2.963
2001-04-16,2.4173
2001-04-17,1.5735000000000001
2001-04-18,-0.9376
2001-04-19,4.4444
2001-04-20,2.4035
2001-04-23,-0.808
2001-04-24,3.5686999999999998
2001-04-25,2.6966
2001-04-26,-0.2918
2001-04-27,0.1829
2001-04-30,-1.2048
2001-05-01,1.626
2001-05-02,2.6545
2001-05-03,-1.7357
2001-05-04,1.5501
2001-05-07,-0.781
2001-05-08,1.0376
2001-05-09,-0.8144
2001-05-10,2.4277
2001-05-11,0.3834
2001-05-14,0.2431
2001-05-15,3.5331
2001-05-16,0.3346
2001-05-17,3.2011
2001-05-18,0.1292
2001-05-21,0.9358
2001-05-22,-3.5486
2001-05-23,-2.8837
2001-05-24,2.4232
2001-05-25,-0.3665
2001-05-29,-1.2709
2001-05-30,-1.7614999999999998
2001-05-31,2.931
2001-06-01,-3.6516
2001-06-04,1.5647
2001-06-05,2.191
2001-06-06,-2.9146
2001-06-07,0.8282
2001-06-08,0.9582
2001-06-11,-1.528
2001-06-12,1.8965999999999998
2001-06-13,-0.643
2001-06-14,0.1362
2001-06-15,-3.8776
2001-06-18,-3.8217
2001-06-19,-1.6556
2001-06-20,-0.8605
2001-06-21,0.5283
2001-06-22,2.3649
2001-06-25,-2.8236
2001-06-26,1.9245
2001-06-27,0.5553
2001-06-28,3.4242
2001-06-29,-0.712
2001-07-02,1.2908
2001-07-03,-0.7788
2001-07-05,0.8562
2001-07-06,-2.0163
2001-07-09,0.5054
2001-07-10,-2.5144
2001-07-11,2.1002
2001-07-12,2.6705
2001-07-13,0.5272
2001-07-16,1.2587
2001-07-17,0.1381
2001-07-18,-0.1379
2001-07-19,1.2086000000000001
2001-07-20,2.2859
2001-07-23,-0.7338
2001-07-24,-0.168
2001-07-25,0.3029
2001-07-26,2.1141
2001-07-27,1.5117
2001-07-30,0.0
2001-07-31,-0.4532
2001-08-01,-0.813
2001-08-02,1.1148
2001-08-03,-1.1997
2001-08-06,-1.7066
2001-08-07,0.3339
2001-08-08,-0.0666
2001-08-09,-0.8991
2001-08-10,0.8401
2001-08-13,-0.1999
2001-08-14,1.6694
2001-08-15,0.5583
2001-08-16,0.7511
2001-08-17,-0.3566
2001-08-20,0.0
2001-08-21,0.2277
2001-08-22,1.85
2001-08-23,-1.3703
2001-08-24,-0.3877
2001-08-27,-1.784
2001-08-28,-1.3871
2001-08-29,2.9806
2001-08-30,0.878
2001-08-31,0.2257
2001-09-04,0.4503
2001-09-05,-0.5443
2001-09-06,-5.6756
2001-09-07,-4.2393
2001-09-10,-0.0357
2001-09-17,0.0714
2001-09-18,-1.6774
2001-09-19,-2.6497
2001-09-20,0.2237
2001-09-21,-2.0833
2001-09-24,0.8359
2001-09-25,-0.5275
2001-09-26,3.4091
2001-09-27,0.9158
2001-09-28,5.118
2001-10-01,-4.8343
2001-10-02,0.8708
2001-10-03,1.6187
2001-10-04,0.885
2001-10-05,-0.6316
2001-10-08,0.6356
2001-10-09,-0.1754
2001-10-10,1.9332
2001-10-11,2.5172
2001-10-12,-0.2691
2001-10-15,-0.6408
2001-10-16,-0.1358
2001-10-17,-3.705
2001-10-18,-3.9181
2001-10-19,0.3674
2001-10-22,-0.4026
2001-10-23,0.9923
2001-10-24,-1.31
2001-10-25,-1.5118
2001-10-26,0.8611
2001-10-29,-0.5568
2001-10-30,-0.7092
2001-10-31,0.6391
2001-11-01,1.7557
2001-11-02,1.5051
2001-11-05,0.7233
2001-11-06,2.3339
2001-11-07,0.5263
2001-11-08,0.349
2001-11-09,0.6957
2001-11-12,-2.3143000000000002
2001-11-13,-0.0707
2001-11-14,4.3171
2001-11-15,-2.0692
2001-11-16,0.866
2001-11-19,2.8503
2001-11-20,-2.8381
2001-11-21,1.2027
2001-11-23,0.4754
2001-11-26,-2.636
2001-11-27,-0.9719
2001-11-28,-1.7875999999999999
2001-11-29,0.8922
2001-11-30,-1.6979
2001-12-03,-0.8636
2001-12-04,-0.4719
2001-12-05,2.1152
2001-12-06,2.7917
2001-12-07,0.5919
2001-12-10,-3.7037
2001-12-11,-3.3429
2001-12-12,-1.5991
2001-12-13,0.8314
2001-12-14,0.5622
2001-12-17,2.7954
2001-12-18,3.6258
2001-12-19,0.5948
2001-12-20,-0.0348
2001-12-21,0.2436
2001-12-24,2.1867
2001-12-26,2.3094
2001-12-27,-0.5972
2001-12-28,-0.2338
2001-12-31,-3.1972
2002-01-02,-0.4669
2002-01-03,-0.0347
2002-01-04,2.016
2002-01-07,1.1584
2002-01-08,1.2092
2002-01-09,-2.1598
2002-01-10,1.0204
2002-01-11,-1.3468
2002-01-14,-2.6962
2002-01-15,0.5261
2002-01-16,-0.314
2002-01-17,4.0602
2002-01-18,-0.4373
2002-01-22,0.0676
2002-01-23,1.3167
2002-01-24,1.6328
2002-01-25,0.6557
2002-01-28,0.9772
2002-01-29,-0.3226
2002-01-30,2.2977
2002-01-31,-1.8349
2002-02-01,-0.3867
2002-02-04,-2.2323
2002-02-05,0.5625
2002-02-06,-5.8572
2002-02-07,0.1398
2002-02-08,2.7574
2002-02-11,0.1359
2002-02-12,-0.2714
2002-02-13,0.3401
2002-02-14,-0.8136
2002-02-15,-0.0342
2002-02-19,-1.9487
2002-02-20,2.2315
2002-02-21,-2.7626
2002-02-22,0.7366
2002-02-25,1.4624
2002-02-26,0.3432
2002-02-27,1.4706000000000001
2002-02-28,-1.9211
2002-03-01,1.8900000000000001
2002-03-04,2.2934
2002-03-05,0.2638
2002-03-06,0.855
2002-03-07,0.1304
2002-03-08,1.6639
2002-03-11,-0.5648
2002-03-12,-1.2393
2002-03-13,1.1764999999999999
2002-03-14,0.2907
2002-03-15,1.1272
2002-03-18,0.0318
2002-03-19,0.7323
2002-03-20,1.1378
2002-03-21,-1.5312000000000001
2002-03-22,2.9196999999999997
2002-03-25,1.0792
2002-03-26,0.4881
2002-03-27,1.7001
2002-03-28,0.2985
2002-04-01,-0.3869
2002-04-02,-1.5535999999999999
2002-04-03,-1.8816000000000002
2002-04-04,2.0414
2002-04-05,0.97
2002-04-08,-1.381
2002-04-09,1.9482
2002-04-10,4.2102
2002-04-11,-1.6046
2002-04-12,1.689
2002-04-15,-1.6322999999999999
2002-04-16,1.9796
2002-04-17,-1.0277
2002-04-18,-1.0384
2002-04-19,0.408
2002-04-22,-2.061
2002-04-23,0.5928
2002-04-24,-5.0088
2002-04-25,0.6824
2002-04-26,-0.955
2002-04-29,-1.2442
2002-04-30,-0.8819
2002-05-01,2.6692
2002-05-02,0.7738
2002-05-03,1.3206
2002-05-06,0.3334
2002-05-07,-0.2115
2002-05-08,-0.0908
2002-05-09,-1.9667
2002-05-10,0.4266
2002-05-13,3.1118
2002-05-14,2.209
2002-05-15,0.4673
2002-05-16,-2.1802
2002-05-17,2.4963
2002-05-20,-1.4207
2002-05-21,-0.4412
2002-05-22,1.0635
2002-05-23,0.8769
2002-05-24,-0.5795
2002-05-28,-1.9527999999999999
2002-05-29,0.0
2002-05-30,0.981
2002-05-31,-0.2649
2002-06-03,-1.4168
2002-06-04,-0.6587
2002-06-05,1.1453
2002-06-06,-2.209
2002-06-07,0.1832
2002-06-10,1.4321
2002-06-11,-0.8711
2002-06-12,1.9091
2002-06-13,-0.3271
2002-06-14,2.1778
2002-06-17,0.3212
2002-06-18,1.5425
2002-06-19,-1.2898
2002-06-20,0.1742
2002-06-21,0.0
2002-06-24,-1.1884000000000001
2002-06-25,-1.7014
2002-06-26,-0.5073
2002-06-27,0.3299
2002-06-28,0.2392
2002-07-01,-2.6245000000000003
2002-07-02,-0.4288
2002-07-03,-0.4306
2002-07-05,1.0812
2002-07-08,-1.3142
2002-07-09,-1.3627
2002-07-10,-0.9419
2002-07-11,-0.6656
2002-07-12,0.0957
2002-07-15,-0.7332
2002-07-16,1.0276
2002-07-17,0.5722
2002-07-18,-1.9279
2002-07-19,-2.5137
2002-07-22,-5.9504
2002-07-23,-2.9525
2002-07-24,-0.0362
2002-07-25,6.6667
2002-07-26,-2.9891
2002-07-29,6.2325
2002-07-30,-0.4944
2002-07-31,-0.6293
2002-08-01,-5.2
2002-08-02,-1.7229
2002-08-05,-4.7943
2002-08-06,5.7873
2002-08-07,2.8419
2002-08-08,1.8653
2002-08-09,0.5086
2002-08-12,-1.0796000000000001
2002-08-13,-3.4447
2002-08-14,4.3094
2002-08-15,0.9143
2002-08-16,0.6711
2002-08-19,0.3333
2002-08-20,-1.9601
2002-08-21,2.4737
2002-08-22,1.0251
2002-08-23,-4.1899
2002-08-26,3.2456
2002-08-27,-4.3349
2002-08-28,-1.6949
2002-08-29,-2.1816
2002-08-30,-0.7554
2002-09-03,0.5074
2002-09-04,0.4327
2002-09-05,-5.5056
2002-09-06,0.457
2002-09-09,4.0182
2002-09-10,-1.3484
2002-09-11,0.1847
2002-09-12,-1.9174
2002-09-13,1.6680000000000001
2002-09-16,-0.7902
2002-09-17,-2.3108
2002-09-18,0.8775
2002-09-19,2.2693
2002-09-20,1.1834
2002-09-23,-0.0365
2002-09-24,-0.585
2002-09-25,1.9787
2002-09-26,4.6594999999999995
2002-09-27,-4.652
2002-09-30,-2.3491
2002-10-01,3.738
2002-10-02,-2.8541
2002-10-03,3.4521
2002-10-04,-2.2715
2002-10-07,-1.2791000000000001
2002-10-08,0.0736
2002-10-09,-3.9635
2002-10-10,2.1822
2002-10-11,0.7119
2002-10-14,-0.4464
2002-10-15,2.7653
2002-10-16,-0.8364
2002-10-17,1.2101
2002-10-18,0.0
2002-10-21,0.0362
2002-10-22,0.9743
2002-10-23,4.9894
2002-10-24,0.5125
2002-10-25,1.8014999999999999
2002-10-28,-2.7713
2002-10-29,0.0
2002-10-30,2.6786
2002-10-31,-1.1037
2002-11-01,1.4542
2002-11-04,1.4667
2002-11-05,1.3469
2002-11-06,-0.0972
2002-11-07,-3.2122
2002-11-08,2.112
2002-11-11,-3.5785
2002-11-12,0.7831
2002-11-13,2.1959
2002-11-14,2.5785
2002-11-15,0.7412
2002-11-18,-3.3269
2002-11-19,0.5923
2002-11-20,2.5034
2002-11-21,-0.8344
2002-11-22,-2.1036
2002-11-25,0.0331
2002-11-26,-2.6438
2002-11-27,2.6816
2002-11-29,1.0248
2002-12-02,0.2618
2002-12-03,1.0444
2002-12-04,0.969
2002-12-05,1.1225
2002-12-06,0.3489
2002-12-09,-2.3072
2002-12-10,2.1676
2002-12-11,1.5833
2002-12-12,1.8702999999999999
2002-12-13,-0.3978
2002-12-16,-0.1843
2002-12-17,-1.9391
2002-12-18,-0.8945
2002-12-19,0.6809
2002-12-20,0.4718
2002-12-23,0.0
2002-12-24,-1.3463
2002-12-26,-0.2856
2002-12-27,-1.3686
2002-12-30,0.1936
2002-12-31,0.4831
2003-01-02,1.859
2003-01-03,-1.3845
2003-01-06,0.9892
2003-01-07,-0.4739
2003-01-08,-1.4285999999999999
2003-01-09,1.2238
2003-01-10,-1.3681
2003-01-13,-1.2258
2003-01-14,-0.4246
2003-01-15,-1.8039
2003-01-16,-0.0334
2003-01-17,-1.2362
2003-01-21,-2.5744
2003-01-22,-1.4896
2003-01-23,0.1798
2003-01-24,-0.7072
2003-01-27,-0.815
2003-01-28,-0.2858
2003-01-29,1.8631
2003-01-30,-3.2712
2003-01-31,1.8909
2003-02-03,0.7138
2003-02-04,-1.0631
2003-02-05,8.596
2003-02-06,0.6596
2003-02-07,-2.8834
2003-02-10,1.7206000000000001
2003-02-11,1.0614
2003-02-12,-0.6892
2003-02-13,-1.0575
2003-02-14,1.9038
2003-02-18,2.9499
2003-02-19,-0.1592
2003-02-20,0.1913
2003-02-21,0.6047
2003-02-24,-4.1443
2003-02-25,1.7162
2003-02-26,-2.3361
2003-02-27,1.5979999999999999
2003-02-28,0.4218
2003-03-03,1.2374
2003-03-04,0.4825
2003-03-05,0.9923
2003-03-06,-0.3178
2003-03-07,-0.1275
2003-03-10,-1.8513
2003-03-11,-0.2602
2003-03-12,-0.2282
2003-03-13,5.7516
2003-03-14,0.4326
2003-03-17,2.5846
2003-03-18,-1.7995999999999999
2003-03-19,2.2602
2003-03-20,0.9558
2003-03-21,1.6568
2003-03-24,-1.688
2003-03-25,1.569
2003-03-26,-0.5246
2003-03-27,-1.7287
2003-03-28,-1.6099999999999999
2003-03-31,-0.9091
2003-04-01,0.2446
2003-04-02,2.6236
2003-04-03,-0.7134
2003-04-04,1.4072
2003-04-07,0.4724
2003-04-08,1.4399
2003-04-09,-1.6802000000000001
2003-04-10,0.3241
2003-04-11,-0.8223
2003-04-14,1.984
2003-04-15,1.597
2003-04-16,-2.2006
2003-04-17,2.6593
2003-04-21,-0.2562
2003-04-22,2.1975
2003-04-23,2.7087
2003-04-24,-0.7613
2003-04-25,-0.9863
2003-04-28,2.1859
2003-04-29,0.3249
2003-04-30,-0.7018
2003-05-01,-1.6581000000000001
2003-05-02,0.8015
2003-05-05,2.9339
2003-05-06,0.7192
2003-05-07,0.0264
2003-05-08,-0.899
2003-05-09,1.1206
2003-05-12,1.3719999999999999
2003-05-13,-0.9891
2003-05-14,-0.9989
2003-05-15,-0.1328
2003-05-16,-1.8612
2003-05-19,-2.6009
2003-05-20,-0.3338
2003-05-21,0.3907
2003-05-22,-0.1112
2003-05-23,0.0
2003-05-27,0.6123
2003-05-28,0.7746
2003-05-29,-0.3568
2003-05-30,2.6446
2003-06-02,-0.5636
2003-06-03,-0.8367
2003-06-04,2.1502
2003-06-05,-1.5754000000000001
2003-06-06,-3.4997
2003-06-09,-1.1527
2003-06-10,2.1047
2003-06-11,-1.0028
2003-06-12,-0.5346
2003-06-13,-0.9901
2003-06-16,1.3429
2003-06-17,-1.2687
2003-06-18,-0.0571
2003-06-19,-1.2
2003-06-20,-0.2313
2003-06-23,2.1739
2003-06-24,-1.1915
2003-06-25,0.8039
2003-06-26,1.1393
2003-06-27,0.5069
2003-06-30,-0.7005
2003-07-01,-0.0847
2003-07-02,-0.0282
2003-07-03,-1.6667
2003-07-07,2.7291
2003-07-08,3.0201
2003-07-09,0.4615
2003-07-10,-0.4053
2003-07-11,0.5426
2003-07-14,1.8618000000000001
2003-07-15,-0.7947
2003-07-16,1.4686
2003-07-17,-1.5526
2003-07-18,0.9088
2003-07-21,-1.9868000000000001
2003-07-22,0.5135
2003-07-23,-2.9309
2003-07-24,-0.4155
2003-07-25,2.1697
2003-07-28,-0.9801
2003-07-29,1.1823
2003-07-30,-0.2717
2003-07-31,0.5995
2003-08-01,-2.221
2003-08-04,0.7202
2003-08-05,-0.7976
2003-08-06,-0.8872
2003-08-07,1.035
2003-08-08,0.3876
2003-08-11,1.7926
2003-08-12,1.5985
2003-08-13,-0.72
2003-08-14,0.9132
2003-08-15,-0.1863
2003-08-18,-0.08
2003-08-19,-0.1601
2003-08-20,-0.9356
2003-08-21,1.9428
2003-08-22,-1.4558
2003-08-25,-0.9132
2003-08-26,0.0542
2003-08-27,-0.3522
2003-08-28,2.4198
2003-08-29,0.6371
2003-09-02,2.6642
2003-09-03,1.0534
2003-09-04,-0.4841
2003-09-05,-2.4066
2003-09-08,2.0462
2003-09-09,-0.617
2003-09-10,-0.6725
2003-09-11,0.4167
2003-09-12,0.389
2003-09-15,0.465
2003-09-16,2.9571
2003-09-17,-2.0979
2003-09-18,4.3112
2003-09-19,-3.1303
2003-09-22,-2.0449
2003-09-23,1.6495
2003-09-24,-3.9047
2003-09-25,-1.2665
2003-09-26,-0.4009
2003-09-29,1.8514
2003-09-30,-1.8704
2003-10-01,3.8121
2003-10-02,-0.7499
2003-10-03,1.6154
2003-10-06,-0.6667
2003-10-07,0.5163
2003-10-08,-1.1299
2003-10-09,1.7662
2003-10-10,0.4849
2003-10-13,1.397
2003-10-14,0.3507
2003-10-15,-0.7239
2003-10-16,1.0561
2003-10-17,-1.8164
2003-10-20,1.9260000000000002
2003-10-21,-0.2238
2003-10-22,-3.1896
2003-10-23,-0.1287
2003-10-24,2.216
2003-10-27,-0.2265
2003-10-28,1.5163
2003-10-29,-1.7177
2003-10-30,-0.6079
2003-10-31,0.2803
2003-11-03,2.5667
2003-11-04,0.0743
2003-11-05,0.0
2003-11-06,1.2379
2003-11-07,1.0027
2003-11-10,0.1937
2003-11-11,-1.2808
2003-11-12,3.06
2003-11-13,0.9976
2003-11-14,-5.2211
2003-11-17,-2.7295
2003-11-18,-1.9643000000000002
2003-11-19,1.3011
2003-11-20,-1.5154999999999998
2003-11-21,-0.0261
2003-11-24,1.5393
2003-11-25,0.1542
2003-11-26,0.3079
2003-11-28,0.7161
2003-12-01,4.0122
2003-12-02,-3.6621
2003-12-03,-1.5712000000000002
2003-12-04,0.8781
2003-12-05,-1.7153
2003-12-08,2.6309
2003-12-09,-1.7766
2003-12-10,0.7494
2003-12-11,2.0005
2003-12-12,-2.0619
2003-12-15,-2.0026
2003-12-16,-0.5764
2003-12-17,-0.8169
2003-12-18,-0.2391
2003-12-19,-1.4913
2003-12-22,0.7029
2003-12-23,0.6711
2003-12-24,-0.2667
2003-12-26,-0.4813
2003-12-29,2.2031
2003-12-30,0.368
2003-12-31,-0.7072
2004-01-02,0.0528
2004-01-05,2.1882
2004-01-06,0.5676
2004-01-07,-1.8214000000000001
2004-01-08,0.0784
2004-01-09,-1.3577
2004-01-12,-0.5558
2004-01-13,0.346
2004-01-14,-0.3183
2004-01-15,-0.9047
2004-01-16,3.1686
2004-01-20,1.0932
2004-01-21,0.5407
2004-01-22,-0.8451
2004-01-23,1.0331
2004-01-26,-0.0511
2004-01-27,-2.1228
2004-01-28,-0.9929
2004-01-29,1.0821
2004-01-30,-1.0183
2004-02-02,0.976
2004-02-03,0.8882
2004-02-04,3.8063000000000002
2004-02-05,-1.7210999999999999
2004-02-06,2.2843
2004-02-09,-0.3226
2004-02-10,1.2696
2004-02-11,0.9341
2004-02-12,-1.6561
2004-02-13,-1.4859
2004-02-17,0.1257
2004-02-18,-1.1549
2004-02-19,0.0254
2004-02-20,1.3966
2004-02-23,-1.6278000000000001
2004-02-24,1.0438
2004-02-25,0.2268
2004-02-26,0.2011
2004-02-27,-0.6272
2004-03-01,1.8176999999999999
2004-03-02,-1.0662
2004-03-03,-0.2005
2004-03-04,0.6278
2004-03-05,-0.1997
2004-03-08,-0.8002
2004-03-09,0.1512
2004-03-10,-2.0891
2004-03-11,0.0
2004-03-12,2.4497
2004-03-15,-2.5925000000000002
2004-03-16,-0.4393
2004-03-17,1.9725000000000001
2004-03-18,-0.0255
2004-03-19,-2.5204
2004-03-22,-1.7498
2004-03-23,4.0404
2004-03-24,3.6791
2004-03-25,1.1336
2004-03-26,-0.8285
2004-03-29,0.5405
2004-03-30,1.2708
2004-03-31,0.1448
2004-04-01,2.6024000000000003
2004-04-02,1.7144
2004-04-05,0.6234
2004-04-06,0.6196
2004-04-07,-1.5507
2004-04-08,-2.4554
2004-04-12,0.7837
2004-04-13,-1.3902
2004-04-14,-0.1195
2004-04-15,0.3589
2004-04-16,-0.7151
2004-04-19,1.0084
2004-04-20,-0.1902
2004-04-21,-1.0479
2004-04-22,1.0349
2004-04-23,-0.2144
2004-04-26,-0.8594
2004-04-27,0.5057
2004-04-28,-0.7667
2004-04-29,-0.4346
2004-04-30,-0.485
2004-05-03,1.2183
2004-05-04,-1.5166
2004-05-05,1.1
2004-05-06,0.1451
2004-05-07,-0.4829
2004-05-10,-0.8976
2004-05-11,-1.4687999999999999
2004-05-12,0.5466
2004-05-13,-0.3954
2004-05-14,-0.3225
2004-05-17,-1.3688
2004-05-18,-0.2271
2004-05-19,-1.4668999999999999
2004-05-20,0.2567
2004-05-21,1.6897
2004-05-24,0.6798
2004-05-25,4.051
2004-05-26,-0.8171
2004-05-27,-0.3392
2004-05-28,1.0941
