ticker,BHWB US Equity
2001-01-11,-22.8916
2001-01-12,3.125
2001-01-16,4.5455
2001-01-18,10.1449
2001-01-22,-13.1579
2001-01-30,0.0
2001-01-31,1.5152
2001-02-01,-1.4925
2001-02-08,15.1515
2001-02-15,-13.1579
2001-02-26,21.2121
2001-02-27,-15.0
2001-02-28,0.0
2001-03-01,0.0
2001-03-02,2.9412000000000003
2001-03-07,-2.8571
2001-03-12,-1.4706000000000001
2001-03-16,0.7463
2001-03-20,-2.2222
2001-03-21,0.0
2001-03-27,0.0
2001-04-10,10.7011
2001-04-11,0.0
2001-04-12,0.0
2001-04-16,-5.5556
2001-04-18,5.8824
2001-04-26,0.0
2001-04-30,-5.5556
2001-05-03,5.8824
2001-05-08,5.5556
2001-05-09,-5.2632
2001-05-17,11.1111
2001-05-21,1.5
2001-05-25,-3.9409
2001-06-12,0.5128
2001-06-14,3.5714
2001-06-15,1.9704000000000002
2001-06-19,0.0
2001-06-26,1.4493
2001-06-27,1.1429
2001-07-05,-4.5714
2001-07-06,0.0998
2001-07-10,4.6859
2001-07-11,-1.9048
2001-07-12,0.0
2001-07-13,4.3689
2001-07-17,-6.5116
2001-07-19,4.4776
2001-07-24,1.9048
2001-07-26,-3.271
2001-07-30,-3.285
2001-08-01,6.0939
2001-08-07,-5.7439
2001-08-20,2.3976
2001-08-29,-2.439
2001-09-17,-5.0
2001-09-18,7.8947
2001-09-19,-7.3171
2001-09-24,4.7368
2001-09-28,-8.7221
2001-10-01,1.1111
2001-10-03,10.989
2001-10-08,-12.8713
2001-10-10,2.2727
2001-10-12,0.0
2001-10-24,3.3333
2001-11-07,-8.6022
2001-11-12,5.8824
2001-11-20,5.5556
2001-11-28,-2.6316
2001-11-29,0.0
2001-12-03,0.0
2001-12-06,0.0
2001-12-07,8.1081
2001-12-12,-10.0
2001-12-14,0.0
2001-12-26,6.5556
2001-12-27,-1.0526
2001-12-28,0.1064
2001-12-31,0.0
2002-01-07,-1.169
2002-01-08,0.0
2002-01-09,9.6774
2002-01-10,0.0
2002-01-11,-1.9607999999999999
2002-01-17,0.0
2002-01-22,-5.0
2002-01-23,0.0
2002-01-28,0.5263
2002-01-29,2.6178
2002-01-30,0.0
2002-01-31,-2.0408
2002-02-04,-0.5208
2002-02-05,-0.5236
2002-02-11,0.0
2002-02-14,-0.5263
2002-02-20,0.0
2002-02-22,0.5291
2002-02-25,-1.5789
2002-02-27,-0.5348
2002-02-28,2.1505
2002-03-06,0.0
2002-03-11,0.0
2002-03-19,-2.1053
2002-03-20,2.1505
2002-03-22,-1.0526
2002-03-27,2.0408
2002-03-28,-1.5789
2002-04-01,1.6042999999999998
2002-04-02,0.0
2002-04-08,3.8947000000000003
2002-04-09,0.304
2002-04-10,1.0101
2002-04-12,-3.0
2002-04-16,-0.5155
2002-04-17,0.0
2002-04-18,-1.5544
2002-04-19,4.7368
2002-04-22,0.5025
2002-04-23,-1.0
2002-04-24,0.0
2002-04-25,-1.5152
2002-04-30,0.0
2002-05-02,-3.5897
2002-05-03,2.1277
2002-05-06,0.0
2002-05-07,-4.1667
2002-05-08,3.2609
2002-05-13,0.0
2002-05-14,2.1053
2002-05-16,-2.0619
2002-05-17,0.0
2002-06-03,0.5263
2002-06-04,1.0471
2002-06-05,0.5181
2002-06-06,0.0
2002-06-07,-2.0619
2002-06-12,-1.5789
2002-06-14,0.5348
2002-06-17,1.2766
2002-06-24,-0.2101
2002-06-28,2.0191
2002-07-01,-1.0417
2002-07-02,0.0
2002-07-03,0.0
2002-07-09,0.0
2002-07-10,2.6316
2002-07-12,-0.5128
2002-07-16,-2.0619
2002-07-19,-1.5789
2002-07-22,-1.0695000000000001
2002-07-23,-0.5405
2002-07-26,0.0
2002-07-29,0.0
2002-08-06,1.087
2002-08-08,-2.6882
2002-08-09,1.6575
2002-08-13,0.0
2002-08-15,0.0
2002-08-20,-1.6303999999999998
2002-08-22,-0.5525
2002-08-29,0.5556
2002-08-30,0.0
2002-09-03,1.6575
2002-09-04,-1.6303999999999998
2002-09-06,0.0
2002-09-09,0.0
2002-09-10,1.6575
2002-09-24,-2.1739
2002-10-01,1.0101
2002-10-09,-5.0
2002-10-10,5.2632
2002-10-14,-8.3333
2002-10-15,0.0
2002-10-16,0.0
2002-10-17,5.4545
2002-10-24,-4.5977
2002-11-04,0.0
2002-11-07,0.0
2002-11-12,-0.6024
2002-11-15,1.8182
2002-11-19,-1.7856999999999998
2002-11-20,0.1212
2002-11-25,-0.1211
2002-12-02,0.0
2002-12-03,1.2121
2002-12-04,-1.1976
2002-12-05,0.6061
2002-12-09,0.9639
2002-12-10,-1.074
2002-12-20,6.152
2002-12-23,7.9545
2002-12-30,0.9564
2003-01-06,2.5263
2003-01-08,-2.4641
2003-01-13,0.0
2003-01-14,0.0
2003-01-15,4.2105
2003-01-22,-4.0404
2003-01-30,0.0
2003-02-13,0.0
2003-02-14,-2.1053
2003-02-21,0.0
2003-02-25,0.3226
2003-02-28,2.6541
2003-03-03,3.3659
2003-03-18,1.1111
2003-03-19,-6.993
2003-03-20,-0.1074
2003-03-21,3.2258
2003-03-24,2.8125
2003-04-04,-5.4192
2003-04-08,5.4054
2003-04-09,-2.5641
2003-04-11,-2.1053
2003-04-21,3.7634
2003-04-24,4.6632
2003-04-25,1.4851
2003-05-06,-1.4634
2003-05-07,8.8119
2003-05-09,4.6406
2003-05-13,-4.3478
2003-05-14,0.9091
2003-05-15,-0.9009
2003-05-21,4.5455
2003-05-22,-2.1739
2003-05-23,2.2222
2003-05-27,0.0
2003-05-28,-2.1739
2003-06-02,3.5556
2003-06-03,0.8584
2003-06-04,2.1277
2003-06-05,0.0
2003-06-12,-1.25
2003-06-13,-0.8439
2003-06-16,-2.0426
2003-06-17,1.2163
2003-06-18,-1.2876
2003-06-19,-2.1739
2003-06-25,0.8
2003-06-26,2.2222
2003-06-30,3.4783
2003-07-07,-1.2605
2003-07-09,0.8511
2003-07-10,0.0
2003-07-24,0.8439
2003-07-29,-1.6736
2003-07-31,0.0
2003-08-04,0.0
2003-08-12,-1.2766
2003-08-13,-0.8621
2003-08-15,1.7391
2003-08-19,-1.7094
2003-08-21,0.0
2003-08-22,0.0
2003-08-29,2.1739
2003-09-02,-3.8298
2003-09-03,1.7699
2003-09-04,0.0
2003-09-05,-1.7391
2003-09-08,1.7699
2003-09-19,0.4348
2003-09-23,-2.1645
2003-09-29,1.2489
2003-09-30,1.3216
2003-10-02,-0.8696
2003-10-08,1.7544
2003-10-16,-1.7241
2003-10-17,0.8772
2003-10-20,-0.8696
2003-10-21,0.0
2003-10-23,0.0
2003-10-27,0.0
2003-10-28,0.8772
2003-10-30,0.0
2003-10-31,4.2609
2003-11-06,0.5004
2003-11-11,-2.4896
2003-11-12,0.1702
2003-11-13,1.7842
2003-11-17,-1.7529
2003-11-20,1.7842
2003-11-21,-1.7529
2003-11-25,1.1045
2003-11-28,0.7563
2003-12-01,-0.7506
2003-12-04,0.0
2003-12-05,0.0
2003-12-08,-1.2605
2003-12-09,1.9574
2003-12-10,0.1669
2003-12-12,-0.1667
2003-12-15,-0.2504
2003-12-16,-0.4184
2003-12-17,0.8403
2003-12-18,0.4167
2003-12-24,0.3344
2003-12-29,0.0
2003-12-30,-0.0833
2003-12-31,2.0017
2004-01-02,-3.5159000000000002
2004-01-05,1.6949
2004-01-06,1.6667
2004-01-07,2.459
2004-01-08,-4.0
2004-01-09,16.6667
2004-01-12,0.0
2004-01-15,-1.7856999999999998
2004-01-16,-7.2727
2004-01-20,0.0
2004-01-22,0.0
2004-01-23,-0.0784
2004-01-27,2.0408
2004-01-30,0.0
2004-02-09,-5.7692
2004-02-11,6.1224
2004-02-13,-3.6923
2004-02-19,-0.1597
2004-02-20,2.0
2004-02-23,1.9607999999999999
2004-02-25,0.0
2004-03-01,-1.9231
2004-03-05,1.9607999999999999
2004-03-09,-0.3846
2004-03-11,-1.5444
2004-03-12,-1.098
2004-03-29,1.8371
2004-03-31,0.0
2004-04-06,0.3922
2004-04-08,0.0
2004-04-12,1.5625
2004-04-13,-1.4615
2004-04-14,-0.0781
2004-04-20,1.5625
2004-04-23,-7.3077
2004-04-28,3.7344
2004-05-03,-2.0
2004-05-07,6.1224
2004-05-11,-0.3846
2004-05-13,-3.0888
2004-05-25,-1.992
2004-05-27,3.6585
2004-05-28,0.0
2004-06-02,0.7843
2004-06-04,1.1673
2004-06-08,0.0
2004-06-14,-3.8462
2004-06-16,0.0
2004-06-18,0.0
2004-06-21,0.0
2004-06-22,0.0
2004-06-24,0.7252
2004-06-25,-0.8
2004-06-29,0.8065
2004-07-01,1.2
2004-07-06,0.0
2004-07-07,-0.3953
2004-07-08,-0.7937
2004-07-19,0.0
2004-07-20,0.0
2004-07-26,-1.2
2004-07-28,0.0
2004-07-29,0.0
2004-08-04,0.0
2004-08-06,0.4049
2004-08-09,0.0
2004-08-10,0.0
2004-08-11,0.8065
2004-08-30,-0.8
2004-09-03,0.0
2004-09-07,0.0
2004-09-13,0.0
2004-09-14,-4.4355
2004-09-17,3.3755
2004-09-20,-2.0408
2004-09-21,2.0833
2004-09-22,0.7347
2004-09-24,1.2245
2004-09-29,-3.2258
2004-10-06,3.3333
2004-10-07,-3.2258
2004-10-08,0.0
2004-10-11,0.0
2004-10-15,-0.8333
2004-10-19,0.8403
2004-10-22,16.6667
2004-10-25,1.7856999999999998
2004-10-26,0.0
2004-10-27,1.4035
2004-10-28,0.0
2004-11-02,0.346
2004-11-03,-2.7586
2004-11-05,2.8369
2004-11-08,-1.6552
2004-11-09,0.6311
2004-11-11,-2.439
2004-11-12,0.0
2004-11-15,1.7856999999999998
2004-11-16,0.0
2004-11-17,-0.9123
2004-11-19,1.2748
2004-11-22,-0.3497
2004-11-23,0.0
2004-11-26,1.7544
2004-11-29,-1.7241
2004-11-30,-0.3509
2004-12-01,0.3521
2004-12-02,-0.3509
2004-12-03,0.3521
2004-12-06,0.3509
2004-12-07,-0.6993
2004-12-09,1.0563
2004-12-10,-1.0453
2004-12-15,1.0563
2004-12-16,0.0
2004-12-17,0.6969
2004-12-20,-1.3841
2004-12-21,1.0526
2004-12-22,-0.4193
2004-12-23,0.0
2004-12-28,1.7544
2004-12-29,-1.3793
2004-12-30,0.0
2004-12-31,0.3497
2005-01-04,1.0453
2005-01-05,-1.7241
2005-01-06,-0.3509
2005-01-07,0.3521
2005-01-10,0.0
2005-01-11,1.4035
2005-01-18,-1.3841
2005-01-19,-0.3509
2005-01-20,0.0
2005-01-21,0.2113
2005-01-24,0.1405
2005-01-26,-0.3509
2005-01-27,0.3521
2005-01-28,0.0
2005-01-31,0.7018
2005-02-01,-0.2787
2005-02-03,-0.1398
2005-02-04,-0.2799
2005-02-08,0.0
2005-02-09,0.0
2005-02-10,0.7018
2005-02-11,0.0
2005-02-14,-0.9059
2005-02-15,0.9142
2005-02-16,-0.4878
2005-02-17,0.0
2005-02-18,-0.07
2005-02-22,-0.1402
2005-02-23,-0.3509
2005-02-24,1.1268
2005-02-25,-0.0696
2005-02-28,-0.6969
2005-03-01,0.0
2005-03-02,0.0
2005-03-03,-8.0702
2005-03-04,6.8702
2005-03-07,1.0714
2005-03-08,-0.7067
2005-03-09,0.3559
2005-03-11,0.7092
2005-03-15,0.0
2005-03-16,-1.4085
2005-03-17,0.0
2005-03-18,-3.2143
2005-03-22,4.7232
2005-03-24,-4.2553
2005-03-28,0.3704
2005-03-31,0.0
2005-04-01,0.0
2005-04-04,-1.107
2005-04-05,4.4776
2005-04-06,-1.4285999999999999
2005-04-12,-1.9565000000000001
2005-04-13,-0.2217
2005-04-14,0.0
2005-04-15,-0.7407
2005-04-18,0.7463
2005-04-20,0.2222
2005-04-21,0.0
2005-04-22,-0.2217
2005-04-28,0.0
2005-05-02,0.0
2005-05-05,0.7407
2005-05-06,1.1029
2005-05-09,-5.4545
2005-05-10,1.1538
2005-05-11,2.6616
2005-05-12,0.0
2005-05-16,-3.3333
2005-05-17,0.0
2005-05-18,0.0
2005-05-19,0.0
2005-05-31,0.7663
2005-06-01,0.0
2005-06-02,3.4221
2005-06-03,-4.0441
2005-06-09,0.0
2005-06-14,0.7663
2005-06-15,0.0
2005-06-20,0.0
2005-06-22,-0.076
2005-06-23,0.0
2005-06-27,0.0
2005-06-30,1.5326
2005-07-06,5.5849
2005-07-08,-3.5025
2005-07-13,-3.3333
2005-07-14,0.0
2005-07-18,0.0
2005-07-19,0.0
2005-07-20,0.0
2005-07-21,0.3831
2005-07-22,-0.1527
2005-07-25,-0.2294
2005-07-26,1.9157
2005-07-29,4.5113
2005-08-02,-6.1151
2005-08-03,0.0
2005-08-04,0.0
2005-08-05,3.0651
2005-08-10,-2.974
2005-08-23,0.0
2005-09-01,1.1494
2005-09-02,-1.1364
2005-09-06,1.1494
2005-09-09,-0.7576
2005-09-12,0.0
2005-09-13,1.5267
2005-09-14,0.7519
2005-09-22,-1.5026000000000002
2005-10-05,1.4493
2005-10-06,0.0
2005-10-07,-4.5113
2005-10-13,0.3937
2005-10-17,-0.3922
2005-10-19,2.3622
2005-10-21,-2.3077
2005-11-08,0.3858
2005-11-09,-3.5218
2005-11-10,-4.4715
2005-11-16,0.0
2005-11-17,0.0
2005-11-18,0.4255
2005-11-25,-6.0169
2005-11-28,3.697
2005-11-30,0.0
2005-12-01,-3.0435
2005-12-08,7.1749
2005-12-12,0.0
2005-12-13,-1.6736
2005-12-15,0.8511
2005-12-19,-0.8439
2005-12-20,0.4255
2005-12-23,-2.6473
2005-12-27,3.5965
2005-12-29,-4.7417
2005-12-30,0.0
2006-01-04,4.8889
2006-01-06,0.0
2006-01-09,0.0
2006-01-10,0.0
2006-01-12,-0.8475
2006-01-17,-5.1282
2006-01-19,4.0541
2006-01-23,-0.4329
2006-01-25,0.0
2006-01-26,0.0
2006-01-31,-0.4348
2006-02-09,0.0
2006-02-10,-2.1834
2006-02-14,-1.7856999999999998
2006-02-15,4.5455
2006-02-28,0.0
2006-03-03,0.0
2006-03-17,0.4348
2006-03-21,-0.4329
2006-03-24,0.0
2006-03-27,0.3506
2006-03-31,3.0568
2006-04-04,0.0
2006-04-05,1.2711999999999999
2006-04-10,-4.5188
2006-04-12,4.7327
2006-04-13,-3.7657
2006-04-17,0.0
2006-04-18,0.0
2006-04-19,4.3478
2006-04-24,0.0
2006-04-25,-5.0
2006-05-05,-3.5088
2006-05-09,0.0909
2006-05-10,-0.0908
2006-05-11,-0.7273
2006-05-12,-0.0916
2006-05-15,0.6416
2006-05-16,1.5483
2006-05-17,-5.8296
2006-05-19,0.0
2006-05-23,0.0
2006-05-24,1.9048
2006-06-27,-5.4665
2006-06-28,-0.0997
2006-06-29,-0.1996
2006-07-05,4.9
2006-07-06,2.9552
2006-07-21,0.0
2006-07-26,-9.2593
2006-07-31,4.5918
2006-08-15,-0.9756
2006-08-17,-3.4483
2006-08-18,3.0612
2006-08-22,-3.4653
2006-08-23,3.5897
2006-08-29,0.0
2006-08-31,-0.5941
2006-09-05,-3.7849
2006-09-07,3.8302
2006-09-08,0.0
2006-09-14,0.0
2006-09-18,0.0
2006-09-19,-0.2991
2006-09-22,-1.6145
2006-09-25,3.0769
2006-09-26,-2.3881
2006-09-27,2.0387
2006-09-28,8.3916
2006-10-03,5.53
2006-10-04,-10.917
2006-10-05,7.3529
2006-10-06,-0.4566
2006-10-11,0.0
2006-10-12,0.0
2006-10-17,-0.9174
2006-10-19,-0.9259
2006-10-25,2.8037
2006-10-27,0.0
2006-10-30,0.0
2006-11-01,3.6364
2006-11-02,5.2632
2006-11-03,-9.9167
2006-11-06,0.4625
2006-11-07,7.2744
2006-11-10,3.0043
2006-11-14,-8.3333
2006-11-16,0.0
2006-11-22,0.9091
2006-11-28,0.4505
2006-12-13,0.8969
2006-12-14,0.4444
2006-12-15,-1.2389000000000001
2006-12-18,0.448
2006-12-20,1.1597
2006-12-21,0.0
2006-12-22,-0.8889
2006-12-26,0.4484
2006-12-27,0.0
2006-12-29,-1.7856999999999998
2007-01-03,9.0909
2007-01-04,-7.9167
2007-01-05,-0.4525
2007-01-08,2.2727
2007-01-11,-2.2222
2007-01-12,0.0
2007-01-19,1.8182
2007-01-24,2.2321
2007-02-02,-1.31
2007-02-06,0.4425
2007-02-07,0.0
2007-02-09,0.793
2007-02-14,-2.972
2007-02-16,0.0901
2007-02-22,0.45
2007-02-27,-0.5376
2007-02-28,3.6036
2007-03-06,-2.1739
2007-03-07,2.2222
2007-03-13,-3.0435
2007-03-16,-0.4484
2007-04-03,14.8955
2007-04-05,-5.1383
2007-04-16,-5.4167
2007-05-02,0.0
2007-05-11,0.4405
2007-05-17,-0.8772
2007-05-30,0.4425
2007-06-01,-2.2026
2007-06-11,0.0
2007-06-12,-0.4505
2007-06-14,0.0
2007-06-21,0.8212
2007-07-03,1.81
2007-07-16,-1.7778
2007-07-17,0.0
2007-07-18,0.0
2007-07-23,1.81
2007-07-24,-1.3333
2007-07-25,1.3514
2007-07-27,0.4444
2007-08-01,-0.885
2007-08-16,-4.0179
2007-08-17,0.0
2007-08-20,0.9302
2007-08-22,3.2258
2007-08-27,-1.7856999999999998
2007-08-31,2.7273
2007-09-04,-2.6549
2007-09-06,0.0
2007-09-10,0.0
2007-09-13,0.0
2007-09-14,0.0
2007-09-17,0.0
2007-09-21,-0.9091
2007-09-24,0.9174
2007-10-03,3.1164
2007-10-05,0.4444
2007-10-16,-3.5398
2007-10-19,0.9174
2007-10-23,-0.9091
2007-10-29,0.9174
2007-10-30,-0.9091
2007-10-31,4.1284
2007-11-12,-3.9648
2007-11-14,0.0
2007-11-19,-7.7982
2007-11-29,0.4975
2007-11-30,1.4851
2007-12-04,-3.4146
2007-12-06,-3.0303
2007-12-10,3.6458
2007-12-11,0.0
2007-12-12,-2.0101
2007-12-17,1.0256
2007-12-18,0.0
2007-12-19,1.9289
2007-12-21,-1.005
2007-12-26,-1.0152
2007-12-27,1.0256
2007-12-31,-2.5381
2008-01-02,17.1875
2008-01-18,-10.6667
2008-02-01,-2.9851
2008-02-05,2.5641
2008-02-26,0.0
2008-02-29,0.0
2008-03-05,-5.0
2008-03-17,1.0526
2008-03-18,0.9375
2008-03-24,1.0417
2008-03-28,1.0309
2008-04-02,0.0
2008-04-07,2.0408
2008-04-08,0.0
2008-04-09,0.0
2008-04-10,-2.0
2008-04-18,0.6122
2008-04-21,-0.1014
2008-04-28,1.5228000000000002
2008-05-05,0.0
2008-05-09,0.5
2008-05-16,-0.4975
2008-05-20,0.0
2008-05-28,0.5
2008-05-30,0.0
2008-06-03,-2.4876
2008-06-06,1.0204
2008-06-12,-1.0101
2008-06-13,0.0
2008-06-16,0.0
2008-06-17,0.0
2008-06-19,0.9269
2008-06-25,-1.5306
2008-06-26,0.0
2008-06-27,0.0
2008-07-02,3.6269
2008-07-08,0.0
2008-07-10,0.0
2008-07-11,0.0
2008-07-16,0.0
2008-07-17,-5.0
2008-07-21,4.7368
2008-07-25,-5.0251
2008-08-06,0.0
2008-08-11,5.8201
2008-08-22,0.0
2008-08-25,0.0
2008-08-26,0.0
2008-08-27,0.0
2008-09-09,-5.0
2008-09-11,-2.6316
2008-09-17,0.973
2008-09-18,22.7027
2008-09-22,0.0
2008-10-02,-19.3833
2008-10-10,9.2896
2008-10-14,-7.5
2008-10-16,-2.7027
2008-10-21,5.5556
2008-10-23,0.0
2008-10-24,-1.0526
2008-10-27,-1.5957
2008-10-31,0.5405
2008-11-05,-0.5376
2008-11-17,0.0
2008-11-18,-1.0811
2008-11-19,-1.6393
2008-11-21,0.0
2008-11-24,-5.5556
2008-11-28,-2.9412000000000003
2008-12-01,14.5455
2008-12-02,-0.5291
2008-12-05,-12.1277
2008-12-08,2.9055999999999997
2008-12-09,4.7059
2008-12-16,-4.4944
2008-12-24,-1.9024999999999999
2008-12-29,7.8788
2009-01-05,-1.6854
2009-01-06,6.8571
2009-01-28,-11.7647
2009-01-30,2.0606
2009-02-02,-0.2375
2009-02-05,-15.4762
2009-02-06,12.6761
2009-02-11,12.5
2009-02-20,0.0
2009-02-26,-2.2222
2009-03-06,-40.3409
2009-03-09,42.8571
2009-03-10,-10.0
2009-03-11,0.0
2009-03-12,0.0
2009-03-13,1.4815
2009-03-16,-8.7591
2009-03-24,2.2727
2009-03-26,-0.7937
2009-04-02,4.0
2009-04-09,38.4615
2009-04-14,-5.5556
2009-04-16,-2.9412000000000003
2009-05-01,7.8788
2009-05-04,1.1236
2009-05-20,2.7778
2009-05-21,-1.6216
2009-05-26,-3.8462
2009-05-28,2.8571
2009-05-29,0.0
2009-06-12,-8.3333
2009-06-29,4.1667
2009-07-02,1.1764999999999999
2009-07-07,4.6512
2009-07-15,0.0
2009-07-29,-3.3333
2009-08-11,1.7241
2009-08-14,-3.9548
2009-08-20,0.0
2009-08-21,0.0
2009-08-25,0.0
2009-08-31,2.9412000000000003
2009-09-01,2.8571
2009-09-04,0.0
2009-09-11,-9.4444
2009-09-18,8.5608
2009-09-29,-2.8571
2009-10-02,-5.1765
2009-10-08,1.1166
2009-10-09,10.4294
2009-10-12,-8.3333
2009-10-13,-2.303
2009-10-19,-0.7444
2009-10-21,0.0
2009-11-05,0.0
2009-11-12,-6.25
2009-11-17,-0.1333
2009-11-23,0.0
2009-11-24,-2.1362
2009-11-25,-4.502
2009-12-08,-7.1429
2009-12-09,-7.6923
2009-12-10,0.0
2009-12-11,-12.5
2009-12-14,0.0
2009-12-15,14.2857
2009-12-18,-8.3333
2009-12-21,0.0
2009-12-22,0.0
2009-12-28,-1.6364
2009-12-30,-0.1848
2010-01-11,11.1111
2010-01-14,0.0
2010-01-20,8.3333
2010-01-25,-7.6923
2010-01-27,0.0
2010-01-28,-8.3333
2010-02-01,0.0
2010-02-08,0.0
2010-02-09,27.0909
2010-03-22,-17.8827
2010-03-29,0.1742
2010-04-22,1.913
2010-04-28,3.2423
2010-05-04,0.0
2010-05-05,-0.8264
2010-05-10,0.0
2010-05-11,-4.1667
2010-05-12,0.0
2010-05-20,4.1739
2010-05-26,0.1669
2010-05-27,0.0
2010-06-01,0.0
2010-06-09,0.0
2010-06-10,-0.1667
2010-06-17,0.1669
2010-06-23,-2.5
2010-06-24,-6.8376
2010-06-28,-8.2569
2010-06-29,14.0
2010-07-09,5.2632
2010-07-13,-12.5
2010-07-15,-4.7619
2010-07-19,19.0
2010-07-20,-6.7227
2010-07-26,1.8018
2010-07-27,0.0
2010-07-28,-5.3097
2010-07-30,2.8037
2010-08-03,0.0
2010-08-05,0.0
2010-08-06,0.0
2010-08-10,-1.8182
2010-08-11,6.4815
2010-08-13,-2.6087
2010-08-17,0.0
2010-08-18,-8.9286
2010-08-19,2.9412000000000003
2010-08-20,4.7619
2010-08-26,-7.2727
2010-08-30,-0.9804
2010-08-31,1.9802
2010-09-01,1.9417
2010-09-03,-1.9048
2010-09-08,0.9709
2010-09-10,0.0
2010-09-20,1.9231
2010-09-21,1.8868
2010-09-22,-4.6296
2010-09-27,6.7961
2010-09-28,-7.0909
2010-10-04,12.5245
2010-10-13,-8.6957
2010-10-25,0.0
2010-10-26,3.6189999999999998
2010-10-27,0.0
2010-10-28,5.6985
2010-10-29,4.3478
2010-11-01,-6.6667
2010-11-02,0.0
2010-11-09,-2.6786
2010-11-11,0.9174
2010-11-12,0.0
2010-11-17,7.2727
2010-11-19,0.0
2010-11-23,-5.0847
2010-11-24,6.25
2010-12-03,-5.8824
2010-12-07,0.0
2010-12-09,3.5714
2010-12-14,2.5862
2010-12-15,0.8403
2010-12-16,0.8333
2010-12-17,0.0
2010-12-21,0.0
2010-12-22,-0.8264
2010-12-23,8.3333
2010-12-28,7.6923
2010-12-29,-10.7143
2010-12-30,4.0
2011-01-03,3.8462
2011-01-04,0.0
2011-01-05,3.7037
2011-01-14,-3.5714
2011-02-02,3.7037
2011-02-07,-3.5714
2011-02-10,-7.4074
2011-02-16,20.0
2011-02-17,23.3333
2011-02-18,2.7027
2011-02-22,-5.2632
2011-02-23,11.1111
2011-02-24,0.0
2011-02-25,-9.5
2011-03-02,-3.3149
2011-03-03,-5.7143
2011-03-11,6.0606
2011-03-17,11.4286
2011-03-18,-7.6923
2011-03-21,0.0
2011-03-23,0.0
2011-03-24,5.4444
2011-03-25,-5.1633
2011-03-28,2.7778
2011-03-30,0.0
2011-03-31,0.0
2011-04-06,0.0
2011-04-07,0.0
2011-04-18,0.0
2011-04-19,0.0
2011-04-21,0.0
2011-04-25,0.0
2011-04-26,8.1081
2011-04-27,-2.5
2011-04-29,-2.5641
2011-05-03,0.0
2011-05-12,-2.6316
2011-05-13,0.0
2011-05-17,0.0
2011-05-20,-1.6216
2011-05-23,0.0
2011-05-24,-1.0989
2011-05-31,-2.7778
2011-06-01,0.0
2011-06-02,0.0
2011-06-06,0.5714
2011-06-14,-0.5682
2011-06-16,-2.8571
2011-06-17,2.9412000000000003
2011-06-21,-2.8571
2011-06-22,0.0
2011-06-23,0.0
2011-06-24,0.0
2011-07-01,-4.7059
2011-07-06,0.0
2011-07-11,0.0
2011-07-18,1.8519
2011-08-01,-0.6061
2011-08-02,-3.6585
2011-08-03,0.0
2011-08-04,-5.0633
2011-08-08,-6.6667
2011-08-15,3.5714
2011-08-17,0.0
2011-08-30,-2.069
