ticker,VJET US Equity
2014-03-11,-1.5270000000000001
2014-03-12,-3.3228
2014-03-13,-2.8151
2014-03-14,-3.8734
2014-03-17,3.7491
2014-03-18,0.2364
2014-03-19,-1.0782
2014-03-20,-2.7589
2014-03-21,-4.2382
2014-03-24,-5.6328
2014-03-25,-0.3101
2014-03-26,-1.9828999999999999
2014-03-27,1.8247
2014-03-28,2.2594
2014-03-31,-4.1143
2014-04-01,3.2976
2014-04-02,-0.8077
2014-04-03,-1.5897999999999999
2014-04-04,-1.3396
2014-04-07,-2.7556000000000003
2014-04-08,-13.7166
2014-04-09,1.999
2014-04-10,-13.4391
2014-04-11,-18.5984
2014-04-14,-5.0331
2014-04-15,3.2078
2014-04-16,9.2568
2014-04-17,-2.4119
2014-04-21,0.6971
2014-04-22,7.8666
2014-04-23,0.2917
2014-04-24,-0.2909
2014-04-25,-8.8681
2014-04-28,-2.9449
2014-04-29,-3.8918
2014-04-30,7.8929
2014-05-01,0.8906
2014-05-02,-3.2156000000000002
2014-05-05,-0.5212
2014-05-06,-2.7504999999999997
2014-05-07,-2.0875
2014-05-08,-3.7827
2014-05-09,-2.7877
2014-05-12,-0.7353
2014-05-13,7.7036999999999995
2014-05-14,-3.7138999999999998
2014-05-15,-6.7143
2014-05-16,4.1348
2014-05-19,-2.2059
2014-05-20,-1.203
2014-05-21,-1.0654
2014-05-22,9.1538
2014-05-23,-3.5941
2014-05-27,4.6053
2014-05-28,-3.6338
2014-05-29,1.9579
2014-05-30,1.0669
2014-06-02,-2.6038
2014-06-03,0.578
2014-06-04,-0.5747
2014-06-05,0.0723
2014-06-06,-0.2888
2014-06-09,-1.231
2014-06-10,0.2933
2014-06-11,1.1696
2014-06-12,-1.6618
2014-06-13,4.335
2014-06-16,4.7183
2014-06-17,5.1782
2014-06-18,1.3427
2014-06-19,1.0726
2014-06-20,-1.1236
2014-06-23,10.479800000000001
2014-06-24,4.6286000000000005
2014-06-25,-1.1469
2014-06-26,3.2044
2014-06-27,5.0857
2014-06-30,6.6735
2014-07-01,23.6867
2014-07-02,-7.1429
2014-07-03,0.8732
2014-07-07,-11.8714
2014-07-08,-5.7998
2014-07-09,-2.5819
2014-07-10,-4.9949
2014-07-11,5.1502
2014-07-14,4.949
2014-07-15,-3.1113
2014-07-16,-6.5228
2014-07-17,-1.7713
2014-07-18,1.6393
2014-07-21,-0.2151
2014-07-22,0.1616
2014-07-23,1.5062
2014-07-24,-2.2258
2014-07-25,0.1626
2014-07-28,-4.3831
2014-07-29,3.7351
2014-07-30,8.5652
2014-07-31,-9.397
2014-08-01,-6.1009
2014-08-04,-4.2528
2014-08-05,-4.0716
2014-08-06,1.9293
2014-08-07,4.3533
2014-08-08,-3.0834
2014-08-11,0.6238
2014-08-12,-0.62
2014-08-13,0.8734
2014-08-14,-2.8448
2014-08-15,-3.4373
2014-08-18,0.6592
2014-08-19,0.5894
2014-08-20,-0.7161
2014-08-21,3.7377000000000002
2014-08-22,6.6372
2014-08-25,1.9561
2014-08-26,0.3488
2014-08-27,-1.3905
2014-08-28,4.1128
2014-08-29,-0.7901
2014-09-02,-3.1286
2014-09-03,-2.8186
2014-09-04,-1.8731
2014-09-05,1.5394
2014-09-08,3.5779
2014-09-09,-0.7026
2014-09-10,2.7123
2014-09-11,-1.4925
2014-09-12,-1.049
2014-09-15,-5.0648
2014-09-16,0.9305
2014-09-17,-1.1678
2014-09-18,-1.0572
2014-09-19,-3.4569
2014-09-22,0.4557
2014-09-23,1.2962
2014-09-24,1.0877
2014-09-25,-2.9747
2014-09-26,-1.4351
2014-09-29,-0.728
2014-09-30,-7.5333
2014-10-01,-4.3259
2014-10-02,4.6722
2014-10-03,-0.6479
2014-10-06,-2.1014
2014-10-07,-1.8505
2014-10-08,-3.9215999999999998
2014-10-09,0.7849
2014-10-10,-5.8411
2014-10-13,3.0604
2014-10-14,1.6854
2014-10-15,-0.4736
2014-10-16,6.1856
2014-10-17,5.3025
2014-10-20,-2.6241
2014-10-21,-1.0925
2014-10-22,-5.3756
2014-10-23,1.4786000000000001
2014-10-24,-0.9202
2014-10-27,0.6966
2014-10-28,7.917
2014-10-29,-5.1282
2014-10-30,1.8018
2014-10-31,1.9912
2014-11-03,1.3014999999999999
2014-11-04,-0.4996
2014-11-05,-7.5323
2014-11-06,0.3879
2014-11-07,-4.7141
2014-11-10,-1.4599
2014-11-11,-0.4115
2014-11-12,-0.8264
2014-11-13,2.0
2014-11-14,5.3105
2014-11-17,-1.8618999999999999
2014-11-18,-3.1621
2014-11-19,-1.7959
2014-11-20,-0.3325
2014-11-21,-5.588
2014-11-24,1.8551
2014-11-25,-1.4744
2014-11-26,-2.993
2014-11-28,-1.9964
2014-12-01,-5.463
2014-12-02,-0.3918
2014-12-03,-1.4748999999999999
2014-12-04,-0.6986
2014-12-05,-6.9347
2014-12-08,-7.3434
2014-12-09,-1.5152
2014-12-10,-6.7456
2014-12-11,0.5076
2014-12-12,4.4192
2014-12-15,-6.8924
2014-12-16,-2.3377
2014-12-17,-1.9947
2014-12-18,2.7137000000000002
2014-12-19,0.0
2014-12-22,-1.5852
2014-12-23,-0.1342
2014-12-24,-2.0161
2014-12-26,26.3374
2014-12-29,-8.2519
2014-12-30,-5.2071
2014-12-31,1.3733
2015-01-02,1.601
2015-01-05,-5.8182
2015-01-06,-3.2175
2015-01-07,-1.4628
2015-01-08,6.8826
2015-01-09,-0.7576
2015-01-12,-4.0712
2015-01-13,-0.7958
2015-01-14,0.0
2015-01-15,-1.8717000000000001
2015-01-16,0.1362
2015-01-20,4.0816
2015-01-21,12.6797
2015-01-22,-3.9443
2015-01-23,-1.9324
2015-01-26,5.2956
2015-01-27,0.0
2015-01-28,-5.848
2015-01-29,2.3602
2015-01-30,0.4854
2015-02-02,1.6907999999999999
2015-02-03,-3.4442
2015-02-04,-0.861
2015-02-05,3.1017
2015-02-06,0.4813
2015-02-09,2.7545
2015-02-10,1.8648
2015-02-11,6.0641
2015-02-12,7.3355
2015-02-13,4.5226
2015-02-17,-10.961500000000001
2015-02-18,3.5637
2015-02-19,-2.2941
2015-02-20,-0.7471
2015-02-23,-9.354800000000001
2015-02-24,3.7960000000000003
2015-02-25,-1.3714
2015-02-26,2.6651
2015-02-27,0.5643
2015-03-02,-3.367
2015-03-03,-0.3484
2015-03-04,-4.4289
2015-03-05,0.4878
2015-03-06,-2.4712
2015-03-09,-1.697
2015-03-10,-2.0253
2015-03-11,1.5504
2015-03-12,6.3613
2015-03-13,-1.5550000000000002
2015-03-16,-2.5516
2015-03-17,-0.7481
2015-03-18,0.2513
2015-03-19,0.7519
2015-03-20,-3.607
2015-03-23,-1.9355
2015-03-24,0.3947
2015-03-25,1.5727
2015-03-26,4.7742
2015-03-27,2.9557
2015-03-30,-2.6316
2015-03-31,-2.8256
2015-04-01,0.5057
2015-04-02,0.2516
2015-04-06,6.0226
2015-04-07,3.1953
2015-04-08,2.6376
2015-04-09,1.4525000000000001
2015-04-10,0.7709
2015-04-13,-7.3224
2015-04-14,1.2972000000000001
2015-04-15,3.4924
2015-04-16,-1.4623
2015-04-17,-1.8265
2015-04-20,5.0
2015-04-21,-2.2148
2015-04-22,-0.6795
2015-04-23,0.5701
2015-04-24,-1.2472
2015-04-27,-2.8703
2015-04-28,4.2553
2015-04-29,-4.7619
2015-04-30,-0.119
2015-05-01,-2.1454
2015-05-04,-2.1924
2015-05-05,1.2453
2015-05-06,-2.091
2015-05-07,2.1357
2015-05-08,2.46
2015-05-11,0.0
2015-05-12,-0.9604
2015-05-13,-6.4242
2015-05-14,1.2953000000000001
2015-05-15,3.0691
2015-05-18,0.3722
2015-05-19,-3.3375
2015-05-20,1.5345
2015-05-21,-1.7631999999999999
2015-05-22,-0.8974
2015-05-26,0.2587
2015-05-27,0.5161
2015-05-28,0.1284
2015-05-29,-2.1795
2015-06-01,-1.1796
2015-06-02,1.7241
2015-06-03,2.4772
2015-06-04,-1.6539000000000001
2015-06-05,2.5873
2015-06-08,-1.0088
2015-06-09,-0.3822
2015-06-10,0.3836
2015-06-11,0.8917
2015-06-12,-3.7879
2015-06-15,2.4934
2015-06-16,-0.3841
2015-06-17,0.1285
2015-06-18,-0.6418
2015-06-19,-1.938
2015-06-22,-0.3953
2015-06-23,4.4974
2015-06-24,-3.5443
2015-06-25,-1.4436
2015-06-26,-4.261
2015-06-29,-3.6161
2015-06-30,-1.2987
2015-07-01,-3.5088
2015-07-02,1.3636
2015-07-06,-9.1181
2015-07-07,-2.9605
2015-07-08,3.7288
2015-07-09,-1.3072
2015-07-10,1.8212000000000002
2015-07-13,5.3659
2015-07-14,-2.1605
2015-07-15,-3.1546
2015-07-16,7.4919
2015-07-17,9.8485
2015-07-20,-6.2069
2015-07-21,4.4118
2015-07-22,-1.831
2015-07-23,-2.5825
2015-07-24,-2.2091
2015-07-27,-2.8614
2015-07-28,1.7054
2015-07-29,2.5915
2015-07-30,-4.1605
2015-07-31,0.0
2015-08-03,-2.9457
2015-08-04,-2.2364
2015-08-05,-0.1634
2015-08-06,3.2733
2015-08-07,6.8146
2015-08-10,7.5668
2015-08-11,-1.1034
2015-08-12,4.6025
2015-08-13,-5.2
2015-08-14,-1.1252
2015-08-17,-3.5562
2015-08-18,-0.7375
2015-08-19,-6.3893
2015-08-20,-3.6508000000000003
2015-08-21,-0.4942
2015-08-24,-7.2848
2015-08-25,-1.4285999999999999
2015-08-26,-0.7246
2015-08-27,4.927
2015-08-28,2.6087
2015-08-31,6.6102
2015-09-01,-4.7695
2015-09-02,4.8414
2015-09-03,-5.7325
2015-09-04,-3.7161999999999997
2015-09-08,-0.3509
2015-09-09,0.3521
2015-09-10,-2.6316
2015-09-11,2.3423
2015-09-14,-1.0563
2015-09-15,0.0
2015-09-16,2.669
2015-09-17,-2.0797
2015-09-18,2.1239
2015-09-21,-3.9861
2015-09-22,-1.9856
2015-09-23,-2.3941
2015-09-24,-1.1320999999999999
2015-09-25,-1.7176
2015-09-28,-6.4078
2015-09-29,-8.7137
2015-09-30,2.7273
2015-10-01,0.2212
2015-10-02,4.8565000000000005
2015-10-05,14.7368
2015-10-06,8.4404
2015-10-07,13.8748
2015-10-08,-5.2006
2015-10-09,-1.2539
2015-10-12,1.1111
2015-10-13,1.8838
2015-10-14,-2.3112
2015-10-15,3.6278
2015-10-16,-1.5221
2015-10-19,-4.1731
2015-10-20,2.7419000000000002
2015-10-21,-2.9827
2015-10-22,-0.6472
2015-10-23,-5.8632
2015-10-26,2.4221
2015-10-27,-1.1824
2015-10-28,5.812
2015-10-29,-1.7771
2015-10-30,0.1645
2015-11-02,0.9852
2015-11-03,5.6911000000000005
2015-11-04,4.9231
2015-11-05,-4.5455
2015-11-06,-1.5361
2015-11-09,-5.3042
2015-11-10,-6.0956
2015-11-11,-3.8596
2015-11-12,3.4672
2015-11-13,0.3527
2015-11-16,-4.7452
2015-11-17,-3.8745000000000003
2015-11-18,-1.9194
2015-11-19,3.5225
2015-11-20,-2.0794
2015-11-23,-1.1583
2015-11-24,6.4453
2015-11-25,7.7064
2015-11-27,-2.8961
2015-11-30,-2.807
2015-12-01,1.083
2015-12-02,-3.5714
2015-12-03,-2.4074
2015-12-04,-1.7078
2015-12-07,-3.2819
2015-12-08,0.5988
2015-12-09,-0.9921
2015-12-10,-2.004
2015-12-11,-3.8855
2015-12-14,-7.8723
2015-12-15,5.0808
2015-12-16,1.0989
2015-12-17,0.0
2015-12-18,0.4348
2015-12-21,-1.0823
2015-12-22,1.7505
2015-12-23,7.7419
2015-12-24,2.7944
2015-12-28,-7.1845
2015-12-29,-3.7657
2015-12-30,-1.7391
2015-12-31,-0.6637
2016-01-04,10.6904
2016-01-05,-3.8228999999999997
2016-01-06,-1.8828
2016-01-07,-7.0362
2016-01-08,-1.3761
2016-01-11,0.0
2016-01-12,-1.1628
2016-01-13,-2.3529
2016-01-14,1.6867
2016-01-15,-5.6872
2016-01-19,-6.0302
2016-01-20,3.7433
2016-01-21,4.6392
2016-01-22,1.7241
2016-01-25,-2.4213
2016-01-26,3.2258
2016-01-27,2.1635
2016-01-28,-3.2941
2016-01-29,-0.7299
2016-02-01,-1.2255
2016-02-02,-1.737
2016-02-03,1.7677
2016-02-04,5.9553
2016-02-05,1.171
2016-02-08,-4.6296
2016-02-09,-1.6989999999999998
2016-02-10,2.4691
2016-02-11,8.1928
2016-02-12,2.4499
2016-02-16,-2.1739
2016-02-17,3.3333
2016-02-18,1.9355
2016-02-19,7.5949
2016-02-22,-9.4118
2016-02-23,-6.2771
2016-02-24,-1.8476
2016-02-25,0.9412
2016-02-26,4.4289
2016-02-29,-1.7856999999999998
2016-03-01,3.1818
2016-03-02,8.37
2016-03-03,7.2967
2016-03-04,9.4904
2016-03-07,-5.3633
2016-03-08,-5.4845
2016-03-09,-3.2882
2016-03-10,-6.0
2016-03-11,1.9149
2016-03-14,11.4823
2016-03-15,-8.2397
2016-03-16,1.8367
2016-03-17,4.8096
2016-03-18,1.7208
2016-03-21,1.1278
2016-03-22,-0.7435
2016-03-23,-0.7116
2016-03-24,0.9053
2016-03-28,-0.9346
2016-03-29,2.4528
2016-03-30,3.8674
2016-03-31,8.156
2016-04-01,-2.9508
2016-04-04,-4.7297
2016-04-05,-0.7092
2016-04-06,2.8571
2016-04-07,1.0417
2016-04-08,1.7182
2016-04-11,-1.1824
2016-04-12,1.1966
2016-04-13,0.0
2016-04-14,8.6149
2016-04-15,0.0
2016-04-18,0.311
2016-04-19,-1.3953
2016-04-20,0.7862
2016-04-21,0.0
2016-04-22,-3.2761
2016-04-25,-5.4839
2016-04-26,2.901
2016-04-27,1.3267
2016-04-28,-0.1637
2016-04-29,-0.9836
2016-05-02,-2.4834
2016-05-03,-1.0187
2016-05-04,0.6861
2016-05-05,-5.1107
2016-05-06,3.5907
2016-05-09,-4.3328
2016-05-10,0.9058
2016-05-11,-3.4111000000000002
2016-05-12,-5.3903
2016-05-13,-2.7504999999999997
2016-05-16,-0.404
2016-05-17,-2.0284
2016-05-18,0.8282
2016-05-19,-4.9281
2016-05-20,3.4557
2016-05-23,-1.4614
2016-05-24,3.178
2016-05-25,1.4374
2016-05-26,0.4049
2016-05-27,4.2339
2016-05-31,2.9013999999999998
2016-06-01,3.7594
2016-06-02,-2.7174
2016-06-03,0.9311
2016-06-06,0.738
2016-06-07,-0.9158
2016-06-08,-2.5878
2016-06-09,-2.4668
2016-06-10,-3.5019
2016-06-13,-5.2419
2016-06-14,1.2766
2016-06-15,2.3109
2016-06-16,1.232
2016-06-17,0.2028
2016-06-20,-0.6073
2016-06-21,-0.8147
2016-06-22,1.6427
2016-06-23,1.6162
2016-06-24,-4.5725999999999996
2016-06-27,-8.9583
2016-06-28,4.5767
2016-06-29,0.2161
2016-06-30,-0.6523
2016-07-01,-0.4396
2016-07-05,-3.3113
2016-07-06,-0.4566
2016-07-07,-1.1468
2016-07-08,7.1926
2016-07-11,-1.9521
2016-07-12,0.8872
2016-07-13,0.0
2016-07-14,0.2188
2016-07-15,-1.5284
2016-07-18,3.3259
2016-07-19,-1.2876
2016-07-20,-1.5217
2016-07-21,-2.649
2016-07-22,-1.5873
2016-07-25,-1.8433000000000002
2016-07-26,5.1643
2016-07-27,-1.3393
2016-07-28,-2.0362
2016-07-29,0.2309
2016-08-01,0.9217
2016-08-02,0.4566
2016-08-03,2.2727
2016-08-04,0.5778
2016-08-05,0.7512
2016-08-08,1.9737
2016-08-09,1.7204000000000002
2016-08-10,-2.537
2016-08-11,7.4837
2016-08-12,-10.1917
2016-08-15,-1.3483
2016-08-16,-0.4556
2016-08-17,0.0
2016-08-18,-0.6865
2016-08-19,-1.3825
2016-08-22,1.1682
2016-08-23,-1.1547
2016-08-24,-0.8762
2016-08-25,-1.0018
2016-08-26,-2.1458
2016-08-29,-1.9435
2016-08-30,0.9926
2016-08-31,1.4742
2016-09-01,-0.4843
2016-09-02,0.4866
2016-09-06,4.6005
2016-09-07,-2.0573
2016-09-08,4.7003
2016-09-09,1.1287
2016-09-12,-3.125
2016-09-13,1.8433000000000002
2016-09-14,-3.1673999999999998
2016-09-15,1.1682
2016-09-16,2.0785
2016-09-19,0.2262
2016-09-20,-1.1287
2016-09-21,1.3699
2016-09-22,0.4476
2016-09-23,0.6755
2016-09-26,1.3363
2016-09-27,5.7143
2016-09-28,-0.4158
2016-09-29,-4.5929
2016-09-30,2.6258
2016-10-03,-0.2132
2016-10-04,-2.7778
2016-10-05,1.0989
2016-10-06,1.5217
2016-10-07,-6.424
2016-10-10,2.5172
2016-10-11,-3.5714
2016-10-12,3.9352
2016-10-13,-2.4499
2016-10-14,-2.0548
2016-10-17,-0.4662
2016-10-18,0.9368
2016-10-19,0.232
2016-10-20,0.9259
2016-10-21,8.945
2016-10-24,-6.5263
2016-10-25,-0.6757
2016-10-26,-0.2268
2016-10-27,1.3636
2016-10-28,0.2214
2016-10-31,-0.2209
2016-11-01,-5.157
2016-11-02,-4.9645
2016-11-03,1.4925
2016-11-04,-1.2255
2016-11-07,0.2481
2016-11-08,1.7327
2016-11-09,4.6229
2016-11-10,-4.6512
2016-11-11,-2.439
2016-11-14,-1.75
2016-11-15,-2.0356
2016-11-16,-2.5974
2016-11-17,0.0
2016-11-18,-1.0667
2016-11-21,0.2695
2016-11-22,0.0
2016-11-23,-0.5376
2016-11-25,1.0811
2016-11-28,-0.8021
2016-11-29,-1.3477000000000001
2016-11-30,-2.1858
2016-12-01,-5.0279
2016-12-02,-1.1764999999999999
2016-12-05,2.3810000000000002
2016-12-06,-1.4535
2016-12-07,3.2448
2016-12-08,0.0
2016-12-09,1.4285999999999999
2016-12-12,-7.0423
2016-12-13,1.5152
2016-12-14,-2.6866
2016-12-15,-0.5253
2016-12-16,0.5281
2016-12-19,-5.5215
2016-12-20,-1.2987
2016-12-21,2.3026
2016-12-22,-3.1632
2016-12-23,-0.1141
2016-12-27,-1.6019
2016-12-28,0.0
2016-12-29,-2.3649
2016-12-30,-0.692
2017-01-03,6.6202
2017-01-04,8.8235
2017-01-05,-3.6036
2017-01-06,5.296
2017-01-09,4.7337
2017-01-10,1.1299
2017-01-11,-1.9553
2017-01-12,-4.8397
2017-01-13,3.8883
2017-01-17,-1.1527
2017-01-18,-0.8746
2017-01-19,4.1176
2017-01-20,-7.9096
2017-01-23,-7.362
2017-01-24,5.4036
2017-01-25,6.8112
2017-01-26,-1.4706000000000001
2017-01-27,-2.9851
2017-01-30,0.6154
2017-01-31,-1.2232
2017-02-01,0.0
2017-02-02,0.9288
2017-02-03,2.1471999999999998
2017-02-06,-5.1051
2017-02-07,0.3165
2017-02-08,0.3155
2017-02-09,4.717
2017-02-10,-6.3063
2017-02-13,0.9615
2017-02-14,1.2698
2017-02-15,-2.5078
2017-02-16,-1.9293
2017-02-17,3.2787
2017-02-21,-1.9048
2017-02-22,-2.2654
2017-02-23,1.1589
2017-02-24,-0.8183
2017-02-27,0.3342
2017-02-28,-1.9777
2017-03-01,0.0
2017-03-02,-1.3423
2017-03-03,0.6803
2017-03-06,-1.0135
2017-03-07,-0.6826
2017-03-08,0.0
2017-03-09,0.0
2017-03-10,-2.7491
2017-03-13,2.1201
2017-03-14,-1.0381
2017-03-15,1.049
2017-03-16,2.7682
2017-03-17,-1.6835
2017-03-20,-1.0274
2017-03-21,2.4221
2017-03-22,-4.3919
2017-03-23,-0.7067
2017-03-24,1.0676
2017-03-27,-1.0563
2017-03-28,1.4235
2017-03-29,-1.0526
2017-03-30,1.0638
2017-03-31,-5.614
2017-04-03,5.5762
2017-04-04,-1.7606000000000002
2017-04-05,-0.7168
2017-04-06,0.361
2017-04-07,-0.7914
2017-04-10,-1.3778000000000001
2017-04-11,2.9412000000000003
2017-04-12,0.0
2017-04-13,0.7143
2017-04-17,0.7092
2017-04-18,0.3521
2017-04-19,0.0
2017-04-20,8.0702
2017-04-21,1.2987
2017-04-24,0.9615
2017-04-25,-0.6349
2017-04-26,2.5559
2017-04-27,2.4922
2017-04-28,-0.6079
2017-05-01,0.3058
2017-05-02,5.4878
2017-05-03,1.7341
2017-05-04,-3.6932
2017-05-05,1.1799
2017-05-08,5.5394
2017-05-09,0.0
2017-05-10,12.1547
2017-05-11,9.1133
2017-05-12,-10.8352
2017-05-15,13.9241
2017-05-16,10.2222
2017-05-17,-5.2419
2017-05-18,1.9149
2017-05-19,7.5157
2017-05-22,0.3883
2017-05-23,1.5474
2017-05-24,4.1905
2017-05-25,2.011
2017-05-26,-0.7168
2017-05-30,-2.8881
2017-05-31,-1.3011
2017-06-01,-2.0716
2017-06-02,-5.3846
2017-06-05,1.626
2017-06-06,-0.6
2017-06-07,0.4024
2017-06-08,16.2325
2017-06-09,-0.8621
2017-06-12,-4.0
2017-06-13,0.3623
2017-06-14,-1.083
2017-06-15,0.0
2017-06-16,-3.1022
2017-06-19,-0.565
2017-06-20,-1.8939
2017-06-21,-0.3861
2017-06-22,0.1938
2017-06-23,1.354
2017-06-26,-1.3359
2017-06-27,-3.8685
2017-06-28,-0.8048
2017-06-29,-2.4341
2017-06-30,-9.3555
2017-07-03,-2.5229
2017-07-05,0.4706
2017-07-06,-0.4684
2017-07-07,-2.8235
2017-07-10,5.0847
2017-07-11,8.9862
2017-07-12,-0.8457
2017-07-13,-2.7719
2017-07-14,2.6316
2017-07-17,-6.1966
2017-07-18,-0.2278
2017-07-19,-0.9132
2017-07-20,-1.6129
2017-07-21,1.4052
2017-07-24,0.0
2017-07-25,7.8522
2017-07-26,-2.7837
2017-07-27,-1.9824000000000002
2017-07-28,-2.4718999999999998
2017-07-31,2.3041
2017-08-01,-3.491
2017-08-02,-0.3501
2017-08-03,-4.2155
2017-08-04,1.7115
2017-08-07,-2.4038
2017-08-08,6.101
2017-08-09,-2.5002
2017-08-10,-6.9048
2017-08-11,4.0921
2017-08-14,2.7027
2017-08-15,-11.9617
2017-08-16,-0.2717
2017-08-17,-0.545
2017-08-18,3.2877
2017-08-21,0.6631
2017-08-22,0.1318
2017-08-23,1.0526
2017-08-24,4.1667
2017-08-25,-1.75
2017-08-28,-1.5267
2017-08-29,2.584
2017-08-30,-1.7631999999999999
2017-08-31,-0.5128
2017-09-01,-1.8041
2017-09-05,0.0
2017-09-06,-1.5748
2017-09-07,2.6667
2017-09-08,3.8961
2017-09-11,3.75
2017-09-12,3.8554
2017-09-13,0.9281
2017-09-14,-2.069
2017-09-15,20.6573
2017-09-18,11.4786
2017-09-19,1.5707
2017-09-20,-2.0619
2017-09-21,-3.5088
2017-09-22,-1.4545
2017-09-25,-1.107
2017-09-26,1.6791
2017-09-27,1.2844
2017-09-28,0.5435
2017-09-29,-2.3423
2017-10-02,9.9631
2017-10-03,0.5034
2017-10-04,-3.5058
2017-10-05,-5.7093
2017-10-06,1.8349
2017-10-09,-5.7658000000000005
2017-10-10,-0.3824
2017-10-11,-1.9194
2017-10-12,1.5655999999999999
2017-10-13,-1.5413999999999999
2017-10-16,-3.1311
2017-10-17,1.2121
2017-10-18,-1.996
2017-10-19,0.4073
2017-10-20,3.4483
2017-10-23,-1.7647
2017-10-24,2.7944
2017-10-25,0.7767
2017-10-26,-2.3121
2017-10-27,-0.789
2017-10-30,2.1869
2017-10-31,-1.9455
2017-11-01,-0.5952
2017-11-02,-0.3992
2017-11-03,1.2024
2017-11-06,-2.1782
2017-11-07,-0.8097
2017-11-08,-2.6531000000000002
2017-11-09,0.0
2017-11-10,19.9161
2017-11-13,-8.042
2017-11-14,-1.1407
2017-11-15,-2.5
2017-11-16,7.1006
2017-11-17,-9.9448
2017-11-20,3.4765
2017-11-21,2.7668
2017-11-22,0.9615
2017-11-24,-2.2838
2017-11-27,2.727
2017-11-28,1.8975
2017-11-29,-5.4004
2017-11-30,0.8189
2017-12-01,-0.615
2017-12-04,-1.3772
2017-12-05,2.3904
2017-12-06,-0.7782
2017-12-07,1.7647
2017-12-08,-1.3487
2017-12-11,-0.1953
2017-12-12,2.7397
2017-12-13,-1.5238
2017-12-14,-1.1605
2017-12-15,0.3914
2017-12-18,-4.2885
2017-12-19,1.222
2017-12-20,0.6036
2017-12-21,-1.0
2017-12-22,-0.202
2017-12-26,0.4049
2017-12-27,0.2016
2017-12-28,-6.0362
2017-12-29,-2.1413
2018-01-02,4.1575
2018-01-03,0.6303
2018-01-04,2.2965
2018-01-05,9.3878
2018-01-08,-0.9328
2018-01-09,1.3183
2018-01-10,-3.9032999999999998
2018-01-11,0.1934
2018-01-12,0.3861
2018-01-16,-0.7692
2018-01-17,0.3876
2018-01-18,-1.9304999999999999
2018-01-19,0.7874
2018-01-22,0.7813
2018-01-23,-2.5194
2018-01-24,-3.3797
2018-01-25,2.8807
2018-01-26,-1.8
2018-01-29,2.444
2018-01-30,0.3976
2018-01-31,-0.6931
2018-02-01,-0.0997
2018-02-02,-1.5968
2018-02-05,-8.1136
2018-02-06,1.9868000000000001
2018-02-07,-1.5152
2018-02-08,-0.2198
2018-02-09,-7.489
2018-02-12,2.8571
2018-02-13,0.463
2018-02-14,4.6083
2018-02-15,-0.2203
2018-02-16,0.0
2018-02-20,-11.7881
2018-02-21,-1.4014
2018-02-22,-8.6294
2018-02-23,-6.9444
2018-02-26,9.5522
2018-02-27,1.6349
2018-02-28,-7.2386
2018-03-01,0.578
