ticker,GEFI US Equity
2010-11-10,0.0
2010-11-11,0.0
2010-11-12,-16.6667
2010-11-15,-6.6667
2010-11-16,-14.2857
2010-11-19,-16.6667
2010-11-22,0.0
2010-11-24,0.0
2010-11-26,0.0
2010-11-30,0.0
2010-12-01,-10.0
2010-12-02,0.0
2010-12-03,-11.1111
2010-12-08,0.0
2010-12-09,0.0
2010-12-15,-10.0
2010-12-16,11.1111
2010-12-17,0.0
2010-12-21,0.0
2010-12-23,0.0
2010-12-27,0.0
2010-12-28,0.0
2010-12-30,62.5
2010-12-31,-30.7692
2011-01-06,0.0
2011-01-10,0.0
2011-01-11,0.0
2011-01-18,0.0
2011-01-20,-11.1111
2011-01-24,-25.0
2011-01-25,0.0
2011-01-26,0.0
2011-02-02,0.0
2011-02-03,0.0
2011-02-07,33.3333
2011-02-17,5.3125
2011-02-18,0.0
2011-02-22,18.6944
2011-02-23,-38.0
2011-02-24,12.9032
2011-02-25,2.8571
2011-02-28,-22.2222
2011-03-01,7.1429
2011-03-02,16.6667
2011-03-03,34.2857
2011-03-04,0.0
2011-03-07,-8.5106
2011-03-08,0.0
2011-03-09,0.0
2011-03-10,4.6512
2011-03-11,11.1111
2011-03-14,0.0
2011-03-15,-10.25
2011-03-16,6.9638
2011-03-17,-27.0833
2011-03-18,48.5714
2011-03-22,-32.0913
2011-03-24,27.4336
2011-03-25,0.0
2011-03-28,0.0
2011-03-30,-21.9444
2011-03-31,25.2669
2011-04-04,-20.4545
2011-04-05,0.0
2011-04-06,-14.2857
2011-04-11,-11.25
2011-04-12,0.0
2011-04-15,-6.1033
2011-04-18,0.0
2011-04-19,0.0
2011-04-21,0.0
2011-04-25,-16.0
2011-04-26,0.0
2011-04-27,-47.0238
2011-04-29,79.7753
2011-05-09,70.0
2011-05-11,-55.8824
2011-05-23,6.6667
2011-05-26,-36.7188
2011-06-01,8.642
2011-06-10,81.8182
2011-06-13,95.0
2011-06-16,2.5641
2011-06-17,0.0
2011-06-23,0.0
2011-06-28,0.0
2011-06-30,0.0
2011-07-05,7.5
2011-07-06,2.3256
2011-07-08,-9.0909
2011-07-12,0.0
2011-07-13,0.0
2011-07-18,-1.25
2011-07-29,11.3924
2011-08-01,4.5455
2011-08-02,113.0435
2011-08-03,2.0408
2011-08-04,-40.125
2011-08-05,-34.8643
2011-08-08,0.0
2011-08-09,28.2051
2011-08-10,20.0
2011-08-11,0.0
2011-08-12,16.6667
2011-08-15,7.1429
2011-08-16,-20.0
2011-08-17,-20.0
2011-08-18,4.1667
2011-08-19,-26.0
2011-08-22,0.0
2011-08-23,1.3514
2011-08-24,20.0
2011-08-25,28.8889
2011-08-26,20.6897
2011-08-29,-28.5714
2011-08-30,18.0
2011-08-31,-2.5423999999999998
2011-09-01,4.3478
2011-09-02,4.1667
2011-09-06,-4.0
2011-09-07,-6.6667
2011-09-08,0.0
2011-09-09,7.1429
2011-09-12,-6.6667
2011-09-13,0.0
2011-09-14,0.0
2011-09-15,-10.7143
2011-09-16,0.0
2011-09-19,0.0
2011-09-20,0.0
2011-09-21,-19.75
2011-09-22,23.8318
2011-09-23,0.0
2011-09-27,-19.2453
2011-09-28,14.6417
2011-09-29,-8.6957
2011-10-03,-4.7619
2011-10-04,0.0
2011-10-05,0.0
2011-10-06,0.0
2011-10-07,0.0
2011-10-10,0.0
2011-10-12,-37.1875
2011-10-13,19.403
2011-10-18,0.0
2011-10-25,0.0
2011-10-26,66.6667
2011-10-27,-40.0
2011-10-28,33.3333
2011-10-31,25.0
2011-11-01,-20.0
2011-11-03,25.0
2011-11-04,-20.0
2011-11-07,25.0
2011-11-08,12.0
2011-11-09,7.1429
2011-11-10,-16.6667
2011-11-11,0.0
2011-11-14,0.0
2011-11-15,-20.0
2011-11-16,0.0
2011-11-17,25.0
2011-11-21,-20.0
2011-11-22,0.0
2011-11-23,-12.5
2011-11-25,0.0
2011-11-28,28.5714
2011-11-29,-11.1111
2011-12-01,10.0
2011-12-02,0.0
2011-12-05,-18.4659
2011-12-06,-2.439
2011-12-07,0.0
2011-12-08,0.0
2011-12-09,-14.2857
2011-12-12,6.6667
2011-12-13,0.0
2011-12-14,-6.25
2011-12-15,0.0
2011-12-16,0.0
2011-12-19,0.0
2011-12-20,0.0
2011-12-23,6.6667
2011-12-27,-18.75
2011-12-28,0.0
2011-12-29,7.6923
2011-12-30,-21.4286
2012-01-03,13.6364
2012-01-04,-12.0
2012-01-05,127.2727
2012-01-06,-40.0
2012-01-09,33.3333
2012-01-10,37.5
2012-01-11,-27.2727
2012-01-12,-22.5
2012-01-13,45.1613
2012-01-17,-33.3333
2012-01-18,3.3333
2012-01-19,0.0
2012-01-20,0.0
2012-01-23,0.0
2012-01-25,45.1613
2012-01-27,-31.1111
2012-01-30,0.0
2012-01-31,0.0
2012-02-01,41.9355
2012-02-03,0.0
2012-02-06,-20.4545
2012-02-07,14.2857
2012-02-08,0.0
2012-02-09,-22.5
2012-02-10,1.6129
2012-02-13,1.5873
2012-02-15,0.0
2012-02-16,31.25
2012-02-17,-23.8095
2012-02-21,31.25
2012-02-22,-23.8095
2012-02-23,0.0
2012-02-24,31.25
2012-02-27,-4.7619
2012-02-28,-25.0
2012-02-29,0.0
2012-03-01,3.3333
2012-03-08,0.0
2012-03-13,-16.129
2012-03-14,-23.0769
2012-03-15,0.0
2012-03-16,-25.0
2012-03-20,0.0
2012-03-21,0.0
2012-03-23,0.0
2012-03-26,0.0
2012-03-27,0.0
2012-03-29,0.0
2012-03-30,0.0
2012-04-10,-32.5
2012-04-12,8.642
2012-04-16,0.0
2012-04-18,54.5455
2012-04-20,17.647100000000002
2012-04-23,0.0
2012-04-25,25.0
2012-04-30,-20.0
2012-05-01,0.0
2012-05-03,70.0
2012-05-04,-41.1765
2012-05-07,0.0
2012-05-09,66.875
2012-05-10,-40.0749
2012-05-14,25.0
2012-05-15,33.25
2012-05-16,-39.9625
2012-05-17,65.625
2012-05-18,0.0
2012-05-21,-39.6226
2012-05-22,0.0
2012-05-25,0.0
2012-05-30,0.0
2012-05-31,50.0
2012-06-05,-33.3333
2012-06-08,0.0
2012-06-11,0.0
2012-06-18,0.0
2012-06-28,0.0
2012-06-29,0.0
2012-07-02,0.0
2012-07-03,0.0
2012-07-12,0.0
2012-07-16,0.0
2012-07-25,0.0
2012-07-26,0.0
2012-07-27,0.0
2012-07-30,0.0
2012-08-01,0.0
2012-08-16,-15.0
2012-08-17,0.0
2012-08-24,0.0
2012-08-27,0.0
2012-08-29,0.0
2012-09-11,-5.8824
2012-09-14,0.0
2012-09-25,0.0
2012-09-26,0.0
2012-09-27,0.0
2012-09-28,25.0
2012-10-09,55.0
2012-11-06,-35.4839
2012-11-07,50.0
2012-11-08,-3.3333
2012-11-13,-13.7931
2012-11-14,-40.0
2012-11-23,6.6667
2012-12-04,0.0
2012-12-06,56.25
2012-12-14,-36.0
2012-12-17,0.0
2012-12-26,0.0
2012-12-27,0.0
2012-12-28,0.0
2013-01-03,0.0
2013-01-14,0.0
2013-01-18,12.5
2013-01-22,0.0
2013-01-29,11.1111
2013-02-13,25.0
2013-02-19,12.0
2013-02-20,7.1429
2013-02-21,-15.0
2013-02-27,-5.3922
2013-03-11,0.0
2013-03-12,0.0
2013-03-14,-21.2435
2013-04-01,-42.1053
2013-04-03,0.0
2013-04-11,163.6364
2013-04-15,55.1724
2013-04-16,-2.2222
2013-04-17,-31.8182
2013-04-18,60.0
2013-04-19,0.0
2013-04-22,0.0
2013-04-23,4.1667
2013-04-24,0.0
2013-04-25,8.0
2013-04-26,6.4815
2013-04-29,-14.7826
2013-04-30,14.2857
2013-05-01,-10.7143
2013-05-02,12.0
2013-05-03,0.0
2013-05-06,-3.5714
2013-05-07,0.0
2013-05-08,0.0
2013-05-09,3.7037
2013-05-10,-8.9286
2013-05-13,9.5588
2013-05-14,0.0
2013-05-15,-10.5145
2013-05-16,-6.0
2013-05-17,17.0213
2013-05-20,-9.0909
2013-05-21,-6.0
2013-05-23,-4.2553
2013-05-24,-6.6667
2013-05-28,0.0
2013-05-29,16.6667
2013-05-30,-12.2449
2013-05-31,9.3023
2013-06-03,-4.2553
2013-06-04,0.0
2013-06-05,-2.2222
2013-06-06,-9.0909
2013-06-07,23.75
2013-06-10,-7.3232
2013-06-12,-1.9074
2013-06-14,-8.8889
2013-06-17,9.7561
2013-06-18,11.1111
2013-06-19,-12.0
2013-06-20,9.0909
2013-06-21,-10.4167
2013-06-24,-27.907
2013-06-25,-3.2258
2013-06-26,-20.0
2013-06-27,-16.6667
2013-06-28,-20.0
2013-07-01,0.0
2013-07-02,0.0
2013-07-03,0.0
2013-07-05,5.4688
2013-07-08,0.7407
2013-07-09,0.0
2013-07-10,38.2353
2013-07-11,-10.6383
2013-07-12,-18.4524
2013-07-16,-6.5693
2013-07-17,0.0
2013-07-18,0.0
2013-07-19,0.0
2013-07-22,0.0
2013-07-23,0.0
2013-07-24,0.0
2013-07-26,-37.5
2013-07-29,0.0
2013-07-30,0.0
2013-08-01,-20.0
2013-08-02,0.0
2013-08-06,0.0
2013-08-07,0.0
2013-08-08,0.0
2013-08-09,0.0
2013-08-13,25.0
2013-08-22,0.0
2013-08-26,0.0
2013-08-27,-40.0
2013-09-10,116.6667
2013-09-11,53.8462
2013-09-13,-24.375
2013-09-16,0.0
2013-09-17,0.0
2013-09-18,0.0
2013-09-20,-66.9421
2013-10-02,20.0
2013-10-07,0.0
2013-10-14,0.0
2013-10-17,0.0
2013-10-18,66.6667
2013-10-22,0.0
2013-10-25,-15.0
2013-10-29,-29.4118
2013-11-05,33.3333
2013-11-14,150.0
2013-11-15,0.0
2013-11-18,0.0
2013-11-19,40.0
2013-11-20,0.0
2013-11-21,-28.5714
2013-11-22,0.0
2013-11-25,0.0
2013-11-26,7.5
2013-11-27,16.2791
2013-12-02,0.0
2013-12-03,14.0
2013-12-04,-1.7544
2013-12-05,0.0
2013-12-06,-21.4286
2013-12-09,36.3636
2013-12-11,-26.6667
2013-12-12,0.0
2013-12-13,0.0
2013-12-16,36.3636
2013-12-17,-16.6667
2013-12-18,0.0
2013-12-19,0.0
2013-12-23,-56.0
2013-12-24,0.0
2013-12-27,0.0
2013-12-30,0.0
2013-12-31,0.0
2014-01-02,150.0
2014-01-03,-20.0
2014-01-06,31.8182
2014-01-07,-24.1379
2014-01-08,9.0909
2014-01-09,-36.7188
2014-01-10,95.4733
2014-01-13,-32.2105
2014-01-14,18.6335
2014-01-15,-15.7068
2014-01-16,-0.6211
2014-01-17,7.5
2014-01-21,-25.5814
2014-01-24,52.3438
2014-01-27,-34.359
2014-01-28,51.9531
2014-01-31,-45.7584
2014-02-03,20.3791
2014-02-04,0.7874
2014-02-05,0.0
2014-02-06,0.0
2014-02-07,0.0
2014-02-11,20.7031
2014-02-12,3.5599
2014-02-13,15.0
2014-02-14,6.5217
2014-02-18,2.0408
2014-02-19,60.0
2014-02-20,-20.0
2014-02-21,3.125
2014-02-24,-6.0606
2014-02-25,0.0
2014-02-26,-18.9516
2014-02-27,15.4229
2014-02-28,-12.069
2014-03-03,1.9607999999999999
2014-03-04,1.9231
2014-03-05,-5.1887
2014-03-06,16.6667
2014-03-07,-13.4328
2014-03-10,0.4926
2014-03-11,0.0
2014-03-12,-13.7255
2014-03-13,11.3636
2014-03-14,4.5918
2014-03-17,-18.0488
2014-03-18,35.7143
2014-03-19,3.5088
2014-03-20,42.3729
2014-03-21,-5.2083
2014-03-24,-2.0408
2014-03-25,-7.6923
2014-03-26,-25.0
2014-03-27,-18.5185
2014-03-28,4.5455
2014-03-31,-2.1739
2014-04-01,-7.2222
2014-04-02,-17.9641
2014-04-03,26.6423
2014-04-04,-25.6484
2014-04-07,11.6279
2014-04-08,-9.0278
2014-04-09,9.9237
2014-04-10,0.0
2014-04-11,5.5556
2014-04-14,-13.1579
2014-04-15,0.0
2014-04-16,-7.197
2014-04-17,30.6122
2014-04-21,-14.375
2014-04-22,10.219
2014-04-23,-9.2715
2014-04-24,0.365
2014-04-25,-1.0909
2014-04-28,0.0
2014-04-29,0.0
2014-04-30,0.0
2014-05-02,-2.9412000000000003
2014-05-05,1.8939
2014-05-06,0.0
2014-05-07,1.1152
2014-05-08,-15.8088
2014-05-09,-15.2838
2014-05-12,0.0
2014-05-13,16.4948
2014-05-14,-7.9646
2014-05-15,0.0
2014-05-16,3.8462
2014-05-19,0.0
2014-05-21,-10.1852
2014-05-22,0.0
2014-05-23,0.0
2014-05-27,-8.2474
2014-05-28,-1.1236
2014-05-29,26.1364
2014-05-30,0.0
2014-06-02,-14.4144
2014-06-03,17.8947
2014-06-04,0.0
2014-06-05,-10.7143
2014-06-09,1.5
2014-06-10,17.2414
2014-06-12,-3.3613
2014-06-13,3.4783
2014-06-16,-0.4202
2014-06-17,0.4219
2014-06-18,-15.1261
2014-06-19,14.8515
2014-06-23,-10.3448
2014-06-24,-12.9808
2014-06-25,14.9171
2014-06-26,0.0
2014-06-27,0.0
2014-06-30,-12.5
2014-07-01,-3.2967
2014-07-02,0.0
2014-07-03,0.0
2014-07-07,-6.25
2014-07-08,40.6061
2014-07-09,-24.1379
2014-07-10,32.9545
2014-07-11,-17.9487
2014-07-14,-8.3333
2014-07-15,-6.25
2014-07-16,35.7576
2014-07-18,-7.1429
2014-07-23,0.0
2014-07-24,0.0
2014-07-29,4.8077
2014-07-31,2.7523
2014-08-06,-24.1071
2014-08-07,31.7647
2014-08-11,-25.8929
2014-08-15,-1.8072
2014-08-18,0.0
2014-08-19,0.0
2014-08-21,0.0
2014-08-22,1.8405
2014-08-27,-2.4096
2014-08-28,0.0
2014-08-29,13.5802
2014-09-02,-27.7174
2014-09-03,62.406
2014-09-04,-3.7037
2014-09-11,-1.4423
2014-09-12,0.0
2014-09-16,1.4634
2014-09-17,-2.8846
2014-09-18,1.4851
2014-09-22,-4.878
2014-09-23,-0.5128
2014-09-24,0.0
2014-09-25,5.6701
2014-09-26,-5.3659
2014-09-30,-5.1546
2014-10-02,17.3913
2014-10-06,-33.3333
2014-10-07,50.0
2014-10-08,0.0
2014-10-10,-7.4074
2014-10-13,0.0
2014-10-15,0.0
2014-10-16,-1.0
2014-10-21,0.0
2014-10-22,0.0
2014-10-27,-27.2727
2014-10-28,36.8056
2014-11-04,-18.7817
2014-11-05,0.0
2014-11-07,23.75
2014-11-10,-2.0202
2014-11-11,-17.5258
2014-11-13,0.0
2014-11-14,0.0
2014-11-19,1.25
2014-11-20,27.1605
2014-11-26,8.7379
2014-11-28,0.0
2014-12-01,0.0
2014-12-02,27.6786
2014-12-03,-1.3986
2014-12-04,-0.7092
2014-12-05,11.4286
2014-12-08,1.9231
2014-12-09,-4.4025
2014-12-10,27.302599999999998
2014-12-11,-13.1783
2014-12-12,-27.0833
2014-12-15,-27.3469
2015-01-06,-10.1124
2015-01-07,-20.0
2015-01-08,-98.4375
2015-01-09,0.0
2015-01-12,0.0
2015-01-13,0.0
2015-01-14,0.0
2015-01-15,0.0
2015-01-16,0.0
2015-01-20,0.0
2015-01-21,0.0
2015-01-26,0.0
2015-01-27,0.0
2015-01-28,0.0
2015-01-29,0.0
2015-01-30,0.0
2015-02-02,0.0
2015-02-04,0.0
2015-02-05,0.0
2015-02-13,0.0
2015-02-17,0.0
2015-02-24,0.0
2015-03-02,0.0
2015-03-03,0.0
2015-03-10,0.0
2015-03-17,0.0
2015-03-23,0.0
2015-03-26,0.0
2015-03-27,0.0
2015-03-30,0.0
2015-04-02,0.0
2015-04-09,0.0
2015-04-10,0.0
2015-04-13,0.0
2015-04-20,0.0
2015-04-22,700.0
2015-05-01,-87.5
2015-05-05,0.0
2015-05-12,0.0
2015-05-15,700.0
2015-06-03,-87.5
2015-07-08,700.0
2015-07-31,0.0
2015-10-01,-87.5
2015-10-21,0.0
2015-11-13,700.0
2015-12-03,-87.5
2016-04-27,0.0
2016-06-24,700.0
2016-09-14,-87.5
2017-09-07,-92.0
2017-11-28,-90.0
2017-12-20,900.0
2017-12-28,0.0
2018-01-03,-90.0
2018-02-28,0.0
2018-04-12,9900.0
2018-04-30,0.0
2018-05-11,0.0
2018-05-14,0.0
2018-05-15,0.0
2018-05-22,100.0
2018-05-23,-50.0
2018-05-24,0.0
2018-05-25,100.0
2018-06-05,0.0
2018-06-07,-50.0
2018-06-28,0.0
2018-08-08,-99.0
2018-08-15,9900.0
2018-08-17,0.0
2018-08-24,0.0
2018-08-31,0.0
2018-09-07,0.0
2018-10-02,0.0
2018-10-15,-99.0
2018-10-16,900.0
2018-10-26,900.0
2018-11-28,-99.0
2018-12-13,9900.0
2018-12-26,-99.0
2018-12-31,0.0
2019-01-04,0.0
2019-01-17,900.0
2019-02-20,-90.0
2019-03-06,0.0
2019-04-02,9900.0
2019-04-04,-99.0
2019-04-15,0.0
2019-04-25,0.0
2019-05-14,0.0
2019-05-15,0.0
2019-05-16,0.0
2019-05-31,9900.0
2019-09-16,0.0
2019-09-17,-99.0
2019-10-14,0.0
2019-10-28,0.0
2019-11-22,9900.0
2019-11-26,900.0
2019-11-27,-99.9
2019-12-06,0.0
2020-01-07,99900.0003
2020-01-10,-90.0
2020-01-22,-99.0
2020-01-24,900.0
2020-02-10,900.0
2020-02-21,0.0
2020-02-26,0.0
2020-03-19,0.0
2020-03-20,0.0
2020-03-30,0.0
2020-03-31,0.0
2020-04-07,0.0
2020-04-21,0.0
2020-04-28,0.0
2020-04-29,0.0
2020-05-05,0.0
2020-05-19,0.0
2020-05-22,-99.0
2020-05-27,9900.0
2020-05-28,0.0
2020-06-02,0.0
2020-06-03,0.0
2020-06-04,0.0
2020-06-09,0.0
2020-06-12,0.0
2020-07-14,0.0
2020-07-29,-90.0
