ticker,NOHO US Equity
2011-07-29,0.0
2011-08-01,12.0582
2011-08-02,-4.4527
2011-08-03,-0.9709
2011-08-04,-4.902
2011-08-05,3.0928
2011-08-08,-7.0
2011-08-09,5.3763
2011-08-10,-1.0204
2011-08-11,7.2165
2011-08-12,0.9615
2011-08-15,0.9524
2011-08-16,-5.6604
2011-08-17,2.0
2011-08-18,29.4118
2011-08-19,-2.2727
2011-08-22,-5.4264
2011-08-23,-3.4426
2011-08-24,-4.0747
2011-08-25,0.0
2011-08-26,3.5398
2011-08-29,-0.8547
2011-08-30,-2.5862
2011-08-31,1.5929
2011-09-01,0.1742
2011-09-02,-0.8696
2011-09-06,5.2632
2011-09-07,-3.3333
2011-09-08,0.0
2011-09-09,-6.3793
2011-09-12,-2.3941
2011-09-13,5.6604
2011-09-14,0.0
2011-09-15,3.9286
2011-09-16,22.8522
2011-09-19,-2.0979
2011-09-20,-1.4285999999999999
2011-09-21,-10.1449
2011-09-22,-29.5161
2011-09-23,-10.0686
2011-09-26,19.3384
2011-09-27,-15.7783
2011-09-28,-29.1139
2011-09-29,-37.5
2011-09-30,-23.4286
2011-10-03,-34.3284
2011-10-04,67.0455
2011-10-05,-21.0884
2011-10-06,-27.1552
2011-10-07,-17.1598
2011-10-10,-5.7143
2011-10-11,-31.8182
2011-10-12,27.0833
2011-10-13,-0.3279
2011-10-14,19.2982
2011-10-17,-7.3529
2011-10-18,-3.1746
2011-10-19,1.6393
2011-10-20,0.0
2011-10-21,0.0
2011-10-24,-1.6129
2011-10-25,-6.5574
2011-10-26,1.7544
2011-10-27,-2.5862
2011-10-28,-4.4248
2011-10-31,-5.5556
2011-11-01,-11.7647
2011-11-02,-11.1111
2011-11-03,-4.6875
2011-11-04,0.9836
2011-11-07,-16.8831
2011-11-08,25.0
2011-11-09,0.0
2011-11-10,-11.25
2011-11-11,-23.9437
2011-11-14,-16.6667
2011-11-15,-4.4444
2011-11-16,-16.2791
2011-11-17,-19.4444
2011-11-18,11.2069
2011-11-21,-25.5814
2011-11-22,12.5
2011-11-23,17.5926
2011-11-25,-12.5984
2011-11-28,-20.7207
2011-11-29,-10.7955
2011-11-30,-8.2803
2011-12-01,-7.6389
2011-12-02,-3.7594
2011-12-05,-7.8125
2011-12-06,-6.7797
2011-12-07,-10.9091
2011-12-08,-8.1633
2011-12-09,110.0
2011-12-12,228.5714
2011-12-13,-33.0113
2011-12-14,-30.7692
2011-12-15,-22.2222
2011-12-16,-14.2857
2011-12-19,-8.3333
2011-12-20,251.7045
2011-12-21,4.2003
2011-12-22,-36.4341
2011-12-23,-14.878
2011-12-27,0.8596
2011-12-28,2.2727
2011-12-29,2.2222
2011-12-30,2.1739
2012-01-03,-1.3298
2012-01-04,-8.8949
2012-01-05,-5.3254
2012-01-06,-7.5
2012-01-09,-8.1081
2012-01-10,12.5
2012-01-11,-0.6536
2012-01-12,-9.8684
2012-01-13,8.7591
2012-01-17,-4.3624
2012-01-18,-10.1754
2012-01-19,-5.0781
2012-01-20,2.0576
2012-01-23,-9.6774
2012-01-24,-14.2857
2012-01-25,0.0
2012-01-26,5.7292
2012-01-27,-6.8966
2012-01-30,4.2328
2012-01-31,-5.0761
2012-02-01,0.0
2012-02-02,-1.6042999999999998
2012-02-03,-8.6957
2012-02-06,-20.8333
2012-02-07,102.2556
2012-02-08,74.3494
2012-02-09,-30.4904
2012-02-10,27.6074
2012-02-13,-11.538499999999999
2012-02-14,-4.3478
2012-02-15,2.2727
2012-02-16,-14.7222
2012-02-17,-10.7492
2012-02-21,-5.8394
2012-02-22,-19.3798
2012-02-23,-7.6923
2012-02-24,45.8333
2012-02-27,-18.9286
2012-02-28,-13.2159
2012-02-29,0.5076
2012-03-01,5.0505
2012-03-02,-3.8462
2012-03-05,3.0
2012-03-06,-2.9126
2012-03-07,-8.0
2012-03-08,1.6303999999999998
2012-03-09,-5.8824
2012-03-12,-2.8409
2012-03-13,-4.6784
2012-03-14,-3.0675
2012-03-15,9.4937
2012-03-16,18.4971
2012-03-19,24.878
2012-03-20,-8.5937
2012-03-21,3.4188
2012-03-22,4.9587
2012-03-23,-3.5433
2012-03-26,-11.8367
2012-03-27,-7.4074
2012-03-28,4.0
2012-03-29,-6.7308
2012-03-30,4.1237
2012-04-02,14.8515
2012-04-03,3.4483
2012-04-04,-5.8333
2012-04-05,-4.4248
2012-04-09,0.9259
2012-04-10,-12.844
2012-04-11,-5.7895
2012-04-12,1.6760000000000002
2012-04-13,-4.3956
2012-04-16,10.3448
2012-04-17,-8.3333
2012-04-18,0.0
2012-04-19,-3.4091
2012-04-20,3.5294
2012-04-23,-2.8409
2012-04-24,-0.5848
2012-04-25,-1.1764999999999999
2012-04-26,-1.7856999999999998
2012-04-27,0.6061
2012-04-30,-0.6024
2012-05-01,-1.8182
2012-05-02,-2.4691
2012-05-03,0.0
2012-05-04,3.1646
2012-05-07,0.0
2012-05-08,-8.589
2012-05-09,-1.3423
2012-05-10,1.3605
2012-05-11,-2.0134
2012-05-14,-4.7945
2012-05-15,-11.5108
2012-05-16,-4.065
2012-05-17,-9.322
2012-05-18,10.2804
2012-05-21,1.6949
2012-05-22,-1.6667
2012-05-23,-5.0847
2012-05-24,0.0
2012-05-25,-7.1429
2012-05-29,0.0
2012-05-30,2.8846
2012-05-31,-5.6075
2012-06-01,7.9208
2012-06-04,-11.9266
2012-06-05,-14.5833
2012-06-06,1.2195
2012-06-07,12.0482
2012-06-08,20.4301
2012-06-11,-9.8214
2012-06-12,-6.9307
2012-06-13,17.0213
2012-06-14,74.5455
2012-06-15,-33.3333
2012-06-18,-6.25
2012-06-19,0.0
2012-06-20,4.1667
2012-06-21,15.2
2012-06-22,9.0278
2012-06-25,-8.2803
2012-06-26,-9.0278
2012-06-27,9.9237
2012-06-28,-13.1944
2012-06-29,-4.0
2012-07-02,-4.1667
2012-07-03,0.0
2012-07-05,-6.9565
2012-07-06,12.1495
2012-07-09,-10.8333
2012-07-10,1.8692
2012-07-11,-2.7523
2012-07-12,3.7736
2012-07-13,1.8182
2012-07-16,0.0
2012-07-17,-7.1429
2012-07-18,0.0
2012-07-19,13.461500000000001
2012-07-20,-13.5593
2012-07-23,7.8431
2012-07-24,1.8182
2012-07-25,-16.0714
2012-07-26,7.4468
2012-07-27,-2.9703
2012-07-30,-4.0816
2012-07-31,0.0
2012-08-01,0.0
2012-08-02,0.0
2012-08-03,0.0
2012-08-06,0.0
2012-08-07,-1.0638
2012-08-08,-5.3763
2012-08-09,-9.0909
2012-08-10,7.5
2012-08-13,-13.9535
2012-08-14,5.4054
2012-08-15,-15.3846
2012-08-16,-6.0606
2012-08-17,0.0
2012-08-20,32.2581
2012-08-21,-12.1951
2012-08-22,11.1111
2012-08-23,-13.75
2012-08-24,-7.2464
2012-08-27,17.1875
2012-08-28,-4.0
2012-08-29,-8.3333
2012-08-30,-15.1515
2012-08-31,-14.2857
2012-09-04,12.5
2012-09-05,-5.5556
2012-09-06,0.0
2012-09-07,9.8039
2012-09-10,-17.8571
2012-09-11,0.0
2012-09-12,4.3478
2012-09-13,0.0
2012-09-14,0.0
2012-09-17,0.0
2012-09-18,-16.6667
2012-09-19,0.0
2012-09-20,0.0
2012-09-21,-5.0
2012-09-24,5.2632
2012-09-25,-15.0
2012-09-26,0.0
2012-09-27,8.8235
2012-09-28,-5.4054
2012-10-01,0.0
2012-10-02,-2.8571
2012-10-03,-5.8824
2012-10-04,9.375
2012-10-05,5.7143
2012-10-08,0.0
2012-10-09,0.0
2012-10-10,8.1081
2012-10-11,-12.5
2012-10-12,20.0
2012-10-15,19.0476
2012-10-16,-4.0
2012-10-17,0.0
2012-10-18,10.4167
2012-10-19,-9.434
2012-10-22,-10.4167
2012-10-23,6.9767
2012-10-24,-13.0435
2012-10-25,-7.5
2012-10-26,-5.4054
2012-10-31,5.7143
2012-11-01,-5.4054
2012-11-02,5.7143
2012-11-05,0.0
2012-11-06,-8.1081
2012-11-08,135.2941
2012-11-09,0.0
2012-11-12,-46.6667
2012-11-13,0.0
2012-11-14,20.0
2012-11-15,4.1667
2012-11-16,0.0
2012-11-19,0.0
2012-11-21,20.0
2012-11-23,8.3333
2012-11-26,-38.4615
2012-11-29,0.3125
2012-11-30,0.0
2012-12-03,-13.7072
2012-12-04,-7.5812
2012-12-05,-18.75
2012-12-10,246.1538
2012-12-11,-16.6667
2012-12-12,-33.3333
2012-12-13,-36.0
2012-12-14,-21.875
2012-12-17,-8.0
2012-12-18,17.3913
2012-12-19,-11.1111
2012-12-20,58.3333
2012-12-21,-36.5132
2012-12-24,-17.0984
2012-12-26,-10.0
2012-12-27,-19.4444
2012-12-28,20.6897
2012-12-31,-26.4286
2013-01-02,0.9709
2013-01-03,3.8462
2013-01-04,0.0
2013-01-07,0.9259
2013-01-08,0.4587
2013-01-09,21.9178
2013-01-10,-16.1049
2013-01-11,25.0
2013-01-14,-8.5714
2013-01-15,-18.75
2013-01-16,0.0
2013-01-17,15.3846
2013-01-18,-12.0833
2013-01-22,0.9479
2013-01-23,11.2676
2013-01-24,-10.1266
2013-01-25,-3.7559
2013-01-28,-21.9512
2013-01-29,0.0
2013-01-30,-28.75
2013-01-31,0.0
2013-02-01,5.2632
2013-02-04,-20.0
2013-02-05,16.6667
2013-02-06,21.4286
2013-02-07,-15.4412
2013-02-08,25.2174
2013-02-11,-33.3333
2013-02-12,41.6667
2013-02-13,-29.4118
2013-02-14,0.0
2013-02-15,0.0
2013-02-19,0.0
2013-02-20,-5.2083
2013-02-21,-12.0879
2013-02-22,-40.0
2013-02-25,0.0
2013-02-26,29.1667
2013-02-27,3.2258
2013-02-28,-25.0
2013-03-01,4.1667
2013-03-04,-4.0
2013-03-05,-12.5
2013-03-06,71.4286
2013-03-07,-30.5556
2013-03-08,48.0
2013-03-11,-13.5135
2013-03-12,-12.5
2013-03-13,-25.0
2013-03-14,83.3333
2013-03-15,0.0
2013-03-18,3.8961
2013-03-19,-20.0
2013-03-20,0.0
2013-03-21,-29.6875
2013-03-22,42.2222
2013-03-25,-32.8125
2013-03-26,-2.3256
2013-03-27,0.0
2013-03-28,-4.7619
2013-04-01,5.0
2013-04-02,0.0
2013-04-03,-4.7619
2013-04-04,-15.0
2013-04-05,17.647100000000002
2013-04-08,40.0
2013-04-09,-37.5
2013-04-10,0.0
2013-04-11,0.0
2013-04-12,5.7143
2013-04-15,8.1081
2013-04-16,80.0
2013-04-17,-22.2222
2013-04-18,42.8571
2013-04-19,2.5
2013-04-22,-2.439
2013-04-23,-30.0
2013-04-24,28.5714
2013-04-25,-33.3333
2013-04-26,0.0
2013-04-29,-16.6667
2013-04-30,-7.5
2013-05-01,-18.9189
2013-05-02,-20.0
2013-05-03,66.6667
2013-05-06,0.0
2013-05-07,15.0
2013-05-08,-6.5217
2013-05-09,0.0
2013-05-10,-25.5814
2013-05-13,9.375
2013-05-14,-37.1429
2013-05-15,109.0909
2013-05-16,-34.7826
2013-05-17,16.6667
2013-05-20,-25.7143
2013-05-21,15.3846
2013-05-22,13.3333
2013-05-23,8.8235
2013-05-24,-35.1351
2013-05-28,25.0
2013-05-29,-26.6667
2013-05-30,9.0909
2013-05-31,8.3333
2013-06-03,0.0
2013-06-04,-15.3846
2013-06-05,-18.1818
2013-06-06,0.0
2013-06-07,5.5556
2013-06-10,10.526299999999999
2013-06-11,-9.5238
2013-06-12,-15.7895
2013-06-13,-12.5
2013-06-14,-7.1429
2013-06-17,-15.3846
2013-06-18,45.4545
2013-06-19,0.0
2013-06-20,-18.75
2013-06-21,-15.3846
2013-06-24,63.6364
2013-06-25,-22.2222
2013-06-26,-7.1429
2013-06-27,38.4615
2013-06-28,-22.2222
2013-07-01,0.0
2013-07-02,14.2857
2013-07-03,18.75
2013-07-05,10.526299999999999
2013-07-08,0.0
2013-07-09,-23.8095
2013-07-10,-18.75
2013-07-11,0.0
2013-07-12,0.0
2013-07-15,0.0
2013-07-16,23.0769
2013-07-17,68.75
2013-07-18,-22.2222
2013-07-19,-14.2857
2013-07-22,-27.7778
2013-07-23,7.6923
2013-07-24,-21.4286
2013-07-25,0.0
2013-07-26,0.0
2013-07-29,-9.0909
2013-07-30,0.0
2013-07-31,10.0
2013-08-01,-9.0909
2013-08-02,0.0
2013-08-05,0.0
2013-08-06,10.0
2013-08-07,-9.0909
2013-08-08,10.0
2013-08-09,-9.0909
2013-08-12,0.0
2013-08-13,10.0
2013-08-14,0.0
2013-08-15,-9.0909
2013-08-16,0.0
2013-08-19,0.0
2013-08-20,0.0
2013-08-21,0.0
2013-08-22,0.0
2013-08-23,-20.0
2013-08-26,0.0
2013-08-27,0.0
2013-08-28,25.0
2013-08-29,-20.0
2013-08-30,25.0
2013-09-03,0.0
2013-09-04,0.0
2013-09-05,0.0
2013-09-06,10.0
2013-09-09,0.0
2013-09-10,0.0
2013-09-11,-9.0909
2013-09-12,0.0
2013-09-13,0.0
2013-09-16,0.0
2013-09-17,-20.0
2013-09-18,25.0
2013-09-19,-20.0
2013-09-20,-25.0
2013-09-23,33.3333
2013-09-24,0.0
2013-09-25,-25.0
2013-09-26,33.3333
2013-09-27,-25.0
2013-09-30,0.0
2013-10-01,33.3333
2013-10-02,0.0
2013-10-03,-37.5
2013-10-04,20.0
2013-10-07,0.0
2013-10-08,-16.6667
2013-10-09,0.0
2013-10-10,0.0
2013-10-11,0.0
2013-10-14,0.0
2013-10-15,20.0
2013-10-16,-16.6667
2013-10-17,0.0
2013-10-18,0.0
2013-10-21,0.0
2013-10-22,20.0
2013-10-23,0.0
2013-10-24,-16.6667
2013-10-25,0.0
2013-10-28,20.0
2013-10-29,33.3333
2013-10-30,75.0
2013-10-31,-21.4286
2013-11-01,0.0
2013-11-04,-9.0909
2013-11-05,-40.0
2013-11-06,0.0
2013-11-07,0.0
2013-11-08,0.0
2013-11-11,-50.0
2013-11-12,66.6667
2013-11-13,-40.0
2013-11-14,0.0
2013-11-15,66.6667
2013-11-18,0.0
2013-11-19,-40.0
2013-11-20,0.0
2013-11-21,0.0
2013-11-22,0.0
2013-11-25,0.0
2013-11-26,0.0
2013-11-27,-33.3333
2013-11-29,0.0
2013-12-02,0.0
2013-12-03,0.0
2013-12-04,50.0
2013-12-05,0.0
2013-12-06,0.0
2013-12-09,-33.3333
2013-12-10,50.0
2013-12-11,-33.3333
2013-12-12,0.0
2013-12-13,50.0
2013-12-16,0.0
2013-12-17,0.0
2013-12-18,0.0
2013-12-19,0.0
2013-12-20,0.0
2013-12-23,-33.3333
2013-12-24,0.0
2013-12-26,50.0
2013-12-27,0.0
2013-12-30,0.0
2013-12-31,0.0
2014-01-02,0.0
2014-01-03,0.0
2014-01-06,0.0
2014-01-07,0.0
2014-01-08,0.0
2014-01-09,66.6667
2014-01-10,-40.0
2014-01-13,-33.3333
2014-01-14,0.0
2014-01-15,50.0
2014-01-16,0.0
2014-01-17,-33.3333
2014-01-21,50.0
2014-01-22,0.0
2014-01-23,-33.3333
2014-01-24,0.0
2014-01-27,0.0
2014-01-28,0.0
2014-01-29,50.0
2014-01-30,-33.3333
2014-01-31,0.0
2014-02-03,0.0
2014-02-04,0.0
2014-02-05,0.0
2014-02-06,50.0
2014-02-07,100.0
2014-02-10,83.3333
2014-02-11,-9.0909
2014-02-12,-20.0
2014-02-13,0.0
2014-02-14,-25.0
2014-02-18,66.6667
2014-02-19,-20.0
2014-02-20,-25.0
2014-02-21,0.0
2014-02-24,0.0
2014-02-25,0.0
2014-02-26,0.0
2014-02-27,0.0
2014-02-28,-16.6667
2014-03-03,0.0
2014-03-04,0.0
2014-03-05,20.0
2014-03-06,-16.6667
2014-03-07,0.0
2014-03-10,0.0
2014-03-11,-40.0
2014-03-12,66.6667
2014-03-13,0.0
2014-03-14,0.0
2014-03-17,0.0
2014-03-18,60.0
2014-03-19,-37.5
2014-03-20,0.0
2014-03-21,20.0
2014-03-24,-16.6667
2014-03-25,0.0
2014-03-26,0.0
2014-03-27,0.0
2014-03-28,0.0
2014-03-31,0.0
2014-04-01,0.0
2014-04-02,0.0
2014-04-03,0.0
2014-04-04,0.0
2014-04-07,0.0
2014-04-08,0.0
2014-04-09,0.0
2014-04-10,0.0
2014-04-11,0.0
2014-04-14,0.0
2014-04-15,-40.0
2014-04-16,66.6667
2014-04-17,0.0
2014-04-21,0.0
2014-04-22,-40.0
2014-04-23,-33.3333
2014-04-24,50.0
2014-04-25,-33.3333
2014-04-28,0.0
2014-04-29,50.0
2014-04-30,0.0
2014-05-01,0.0
2014-05-02,0.0
2014-05-05,66.6667
2014-05-06,0.0
2014-05-07,0.0
2014-05-08,-60.0
2014-05-09,50.0
2014-05-12,-33.3333
2014-05-13,50.0
2014-05-14,0.0
2014-05-15,0.0
2014-05-16,0.0
2014-05-19,0.0
2014-05-20,0.0
2014-05-21,0.0
2014-05-22,0.0
2014-05-23,-33.3333
2014-05-27,0.0
2014-05-28,0.0
2014-05-29,50.0
2014-05-30,0.0
2014-06-02,0.0
2014-06-03,0.0
2014-06-04,0.0
2014-06-05,-33.3333
2014-06-06,50.0
2014-06-09,-33.3333
2014-06-10,0.0
2014-06-11,50.0
2014-06-12,0.0
2014-06-13,0.0
2014-06-16,0.0
2014-06-17,0.0
2014-06-18,0.0
2014-06-19,0.0
2014-06-23,-33.3333
2014-06-24,0.0
2014-06-25,0.0
2014-06-26,50.0
2014-06-27,-33.3333
2014-06-30,50.0
2014-07-01,-33.3333
2014-07-02,50.0
2014-07-03,0.0
2014-07-07,-33.3333
2014-07-08,0.0
2014-07-09,0.0
2014-07-10,0.0
2014-07-11,0.0
2014-07-14,0.0
2014-07-15,0.0
2014-07-16,0.0
2014-07-17,-20.0
2014-07-18,25.0
2014-07-21,0.0
2014-07-22,0.0
2014-07-23,-20.0
2014-07-24,25.0
2014-07-28,0.0
2014-07-29,0.0
2014-07-30,0.0
2014-07-31,0.0
2014-08-01,0.0
2014-08-04,0.0
2014-08-06,0.0
2014-08-07,0.0
2014-08-08,0.0
2014-08-11,0.0
2014-08-12,0.0
2014-08-13,0.0
2014-08-14,0.0
2014-08-15,0.0
2014-08-18,0.0
2014-08-21,0.0
2014-08-22,0.0
2014-08-26,0.0
2014-09-02,0.0
2014-09-03,-20.0
2014-09-09,25.0
2014-09-16,0.0
2014-09-17,0.0
2014-09-18,0.0
2014-09-22,0.0
2014-09-24,0.0
2014-09-25,0.0
2014-09-26,0.0
2014-10-02,0.0
2014-10-06,0.0
2014-10-08,0.0
2014-10-09,0.0
2014-10-14,0.0
2014-10-17,0.0
2014-10-22,-20.0
2014-10-31,25.0
2014-11-04,0.0
2014-11-05,-20.0
2014-11-18,25.0
2014-11-19,-20.0
2014-11-20,25.0
2014-11-21,-20.0
2014-11-26,25.0
2014-12-02,0.0
2014-12-03,-20.0
2014-12-05,25.0
2014-12-08,0.0
2014-12-09,-20.0
2014-12-10,0.0
2014-12-16,-99.0
2014-12-22,9900.0
2014-12-24,25.0
2014-12-26,-20.0
2014-12-30,-90.0
2014-12-31,0.0
2015-01-05,900.0
2015-01-06,0.0
2015-01-12,0.0
2015-01-13,-99.0
2015-01-21,12400.0
2015-01-22,0.0
2015-01-26,-20.0
2015-01-27,0.0
2015-01-29,25.0
2015-02-02,0.0
2015-02-09,0.0
2015-02-24,-99.2
2015-03-02,12400.0
2015-03-03,0.0
2015-03-06,-99.2
2015-03-31,12400.0
2015-04-13,0.0
2015-04-14,0.0
2015-04-20,0.0
2015-04-21,0.0
2015-04-22,0.0
2015-04-24,-99.2
2015-05-05,12400.0
2015-05-06,0.0
2015-05-11,-99.2
2015-05-12,12400.0
2015-05-13,0.0
2015-05-14,-99.2
2015-05-15,12400.0
2015-05-18,-99.2
2015-05-19,12400.0
2015-05-20,0.0
2015-05-22,0.0
2015-05-26,0.0
2015-05-27,0.0
2015-05-28,0.0
2015-05-29,0.0
2015-06-01,-99.2
2015-06-02,12400.0
2015-06-03,0.0
2015-06-04,-20.0
2015-06-05,25.0
2015-06-08,-99.2
2015-06-09,12400.0
2015-06-10,-20.0
2015-06-12,25.0
2015-06-15,0.0
2015-06-16,-99.2
2015-06-17,12400.0
2015-06-18,0.0
2015-06-19,0.0
2015-06-23,-99.2
2015-06-24,12400.0
2015-06-25,0.0
2015-06-26,0.0
2015-06-29,0.0
2015-07-02,0.0
2015-07-07,0.0
2015-07-21,0.0
2015-07-23,0.0
2015-07-27,0.0
2015-07-30,0.0
2015-08-03,0.0
2015-08-11,-99.2
2015-08-12,9900.0
2015-08-13,25.0
2015-08-14,0.0
2015-08-17,0.0
2015-08-20,0.0
2015-09-10,0.0
2015-09-14,0.0
2015-09-25,0.0
2015-09-28,-20.0
2015-10-02,25.0
2015-10-14,0.0
2015-10-16,0.0
2015-10-28,0.0
2015-11-04,-20.0
2015-11-05,0.0
2015-11-09,25.0
2015-11-12,-20.0
2015-11-13,25.0
2015-12-30,-60.0
2015-12-31,-80.0
2016-01-04,1150.0
2016-01-06,0.0
2016-01-07,0.0
2016-01-19,0.0
2016-02-01,0.0
2016-02-03,0.0
2016-02-19,0.0
2016-02-26,0.0
2016-03-03,700.0
2016-03-07,-87.5
2016-03-08,-20.0
2016-03-11,25.0
2016-03-16,0.0
2016-03-17,0.0
2016-03-18,0.0
2016-03-23,0.0
2016-03-28,0.0
2016-03-29,0.0
2016-04-04,0.0
2016-04-13,0.0
2016-05-02,0.0
2016-05-04,0.0
2016-05-24,0.0
2016-05-31,0.0
2016-06-03,-92.0
2016-06-08,1150.0
2016-06-13,0.0
2016-06-16,0.0
2016-06-17,0.0
2016-06-20,0.0
2016-06-22,0.0
2016-06-27,0.0
2016-07-07,0.0
2016-07-18,-20.0
2016-07-26,25.0
2016-07-28,0.0
2016-08-03,0.0
2016-08-10,0.0
2016-08-22,0.0
2016-08-26,0.0
2016-08-30,0.0
2016-09-01,0.0
2016-09-06,0.0
2016-09-23,700.0
2016-09-26,-87.5
2016-09-27,0.0
2016-10-04,0.0
2016-10-10,0.0
2016-10-12,-20.0
2016-10-19,-99.0
2016-10-20,12400.0
2016-10-21,0.0
2016-10-27,0.0
2016-11-03,0.0
2016-11-08,0.0
2016-11-10,0.0
2016-11-21,0.0
2016-11-22,0.0
2016-11-23,0.0
2016-11-28,0.0
2016-11-30,-20.0
2016-12-02,25.0
2016-12-05,0.0
2016-12-15,0.0
2016-12-16,0.0
2016-12-22,0.0
2016-12-23,0.0
2016-12-27,0.0
2016-12-28,-20.0
2016-12-30,-99.0
2017-01-04,99900.0
2017-01-05,-87.5
2017-01-06,0.0
2017-01-09,0.0
2017-01-10,0.0
2017-01-17,-20.0
2017-01-19,25.0
2017-01-20,0.0
2017-01-26,700.0
2017-01-27,-90.0
2017-01-30,0.0
2017-01-31,25.0
2017-02-01,0.0
2017-02-02,0.0
2017-02-03,0.0
2017-02-07,0.0
2017-02-08,0.0
2017-02-13,0.0
2017-02-16,0.0
2017-02-22,0.0
2017-02-23,0.0
2017-02-27,0.0
2017-02-28,0.0
2017-03-02,0.0
2017-03-03,0.0
2017-03-06,0.0
2017-03-07,0.0
2017-03-09,-20.0
2017-03-10,25.0
2017-03-13,0.0
2017-03-14,0.0
2017-03-15,0.0
2017-03-16,0.0
2017-03-17,0.0
2017-03-20,0.0
2017-03-21,0.0
2017-03-22,0.0
2017-03-23,0.0
2017-03-27,0.0
2017-03-28,0.0
2017-03-29,0.0
2017-03-30,0.0
2017-03-31,0.0
2017-04-04,0.0
2017-04-05,0.0
2017-04-06,0.0
2017-04-07,0.0
2017-04-10,0.0
2017-04-11,-20.0
2017-04-12,87.5
2017-04-13,0.0
2017-04-17,60.0
2017-04-18,-37.5
2017-04-19,0.0
2017-04-20,-33.3333
2017-04-21,50.0
2017-04-24,-33.3333
2017-04-25,0.0
2017-04-26,50.0
2017-04-27,-33.3333
2017-04-28,-20.0
2017-05-01,87.5
2017-05-02,-33.3333
2017-05-03,0.0
2017-05-04,20.0
2017-05-05,33.3333
2017-05-08,-37.5
2017-05-09,0.0
2017-05-10,0.0
2017-05-11,0.0
2017-05-12,-20.0
2017-05-15,87.5
2017-05-16,-33.3333
2017-05-17,0.0
2017-05-18,0.0
2017-05-19,0.0
2017-05-22,0.0
2017-05-23,-20.0
2017-05-24,25.0
2017-05-25,0.0
2017-05-26,0.0
2017-05-30,0.0
2017-05-31,50.0
2017-06-01,-33.3333
2017-06-02,0.0
2017-06-05,0.0
2017-06-06,-20.0
2017-06-07,0.0
2017-06-08,0.0
2017-06-09,0.0
2017-06-12,0.0
2017-06-13,0.0
2017-06-14,0.0
2017-06-15,0.0
2017-06-16,0.0
2017-06-19,0.0
2017-06-20,0.0
2017-06-21,0.0
2017-06-22,0.0
2017-06-23,0.0
2017-06-26,0.0
2017-06-27,0.0
2017-06-28,0.0
2017-06-29,0.0
2017-07-05,0.0
2017-07-06,0.0
2017-07-07,0.0
2017-07-10,0.0
2017-07-11,0.0
2017-07-12,0.0
2017-07-13,-90.0
2017-07-14,900.0
2017-07-17,0.0
2017-07-18,0.0
2017-07-19,0.0
2017-07-21,0.0
2017-07-27,0.0
2017-07-28,0.0
2017-07-31,0.0
2017-08-02,0.0
2017-08-04,0.0
2017-08-07,0.0
2017-08-10,0.0
2017-08-11,0.0
2017-08-17,0.0
