ticker,ACIU US Equity
2017-02-13,1.4988000000000001
2017-02-14,6.1526
2017-02-15,-2.0866
2017-02-16,0.3946
2017-02-17,-0.0786
2017-02-21,-0.1574
2017-02-22,-3.0733
2017-02-23,0.1626
2017-02-24,-3.8148999999999997
2017-02-27,3.4599
2017-02-28,1.4682
2017-03-01,0.9646
2017-03-02,0.7166
2017-03-03,2.4506
2017-03-06,-3.5494
2017-03-07,-8.0
2017-03-08,1.1304
2017-03-09,3.3534
2017-03-10,-1.7471
2017-03-13,3.3023
2017-03-14,-4.8361
2017-03-15,5.6848
2017-03-16,0.652
2017-03-17,-2.2672
2017-03-20,-4.3082
2017-03-21,0.0
2017-03-22,-0.6926
2017-03-23,-3.7489
2017-03-24,-0.1812
2017-03-27,0.9982
2017-03-28,4.4025
2017-03-29,-0.3442
2017-03-30,-0.0864
2017-03-31,-10.4581
2017-04-03,-1.834
2017-04-04,-6.4897
2017-04-05,1.6824
2017-04-06,2.7921
2017-04-07,1.4085
2017-04-10,0.6944
2017-04-11,0.0985
2017-04-12,-1.1811
2017-04-13,0.5976
2017-04-17,-0.8911
2017-04-18,0.0
2017-04-19,-0.2997
2017-04-20,-1.2024
2017-04-21,-2.0284
2017-04-24,-0.6211
2017-04-25,0.1042
2017-04-26,-0.4162
2017-04-27,-0.209
2017-04-28,0.0
2017-05-01,-6.4921
2017-05-02,4.0314
2017-05-03,-3.1216
2017-05-04,1.1111
2017-05-05,-1.0989
2017-05-08,1.3333
2017-05-09,-1.0965
2017-05-10,0.4435
2017-05-11,-1.2141
2017-05-12,1.6760000000000002
2017-05-15,-0.989
2017-05-16,-4.1065
2017-05-17,1.1574
2017-05-18,0.6865
2017-05-19,0.9091
2017-05-22,2.027
2017-05-23,-1.6556
2017-05-24,0.5612
2017-05-25,-0.558
2017-05-26,0.0
2017-05-30,-0.1122
2017-05-31,0.0
2017-06-01,-0.8989
2017-06-02,0.2268
2017-06-05,6.9005
2017-06-06,-4.4444
2017-06-07,2.8792999999999997
2017-06-08,0.4306
2017-06-09,-1.3934
2017-06-12,-3.0435
2017-06-13,0.7848
2017-06-14,-1.0011
2017-06-15,-0.7865
2017-06-16,-3.624
2017-06-19,4.1716
2017-06-20,1.0716
2017-06-21,2.0089
2017-06-22,-0.2188
2017-06-23,2.9605
2017-06-26,-1.5974
2017-06-27,1.0823
2017-06-28,-3.212
2017-06-29,-1.5487
2017-06-30,-1.1236
2017-07-03,1.1932
2017-07-05,-1.1791
2017-07-06,0.0
2017-07-07,-2.3864
2017-07-10,-3.376
2017-07-11,-0.7229
2017-07-12,1.4563
2017-07-13,1.6745999999999999
2017-07-14,1.2941
2017-07-17,-1.3937
2017-07-18,-2.9446
2017-07-19,-1.4563
2017-07-20,-1.2315
2017-07-21,0.7481
2017-07-24,0.3713
2017-07-25,-0.2466
2017-07-26,0.7417
2017-07-27,-1.7178
2017-07-28,-3.4956
2017-07-31,-5.1746
2017-08-01,-4.9113
2017-08-02,3.7302999999999997
2017-08-03,-7.3306000000000004
2017-08-04,0.0
2017-08-07,10.4478
2017-08-08,2.8378
2017-08-09,1.8397000000000001
2017-08-10,-5.6774000000000004
2017-08-11,-2.5991999999999997
2017-08-14,2.3876
2017-08-15,-1.3717
2017-08-16,3.338
2017-08-17,-0.9421
2017-08-18,4.3478
2017-08-21,1.5625
2017-08-22,5.7692
2017-08-23,-3.0303
2017-08-24,-1.25
2017-08-25,-6.0759
2017-08-28,-0.2695
2017-08-29,-4.5946
2017-08-30,8.0737
2017-08-31,2.7523
2017-09-01,4.3367
2017-09-05,3.3619
2017-09-06,6.8007
2017-09-07,5.7586
2017-09-08,-1.3613
2017-09-11,3.7155
2017-09-12,0.1024
2017-09-13,0.9202
2017-09-14,8.9159
2017-09-15,1.6743999999999999
2017-09-18,2.4703
2017-09-19,-2.5
2017-09-20,-3.2051
2017-09-21,-3.0274
2017-09-22,-0.0976
2017-09-25,0.5859
2017-09-26,0.8738
2017-09-27,4.9086
2017-09-28,-1.1009
2017-09-29,3.6178
2017-10-02,0.8057
2017-10-03,2.0426
2017-10-04,-2.3499
2017-10-05,0.713
2017-10-06,-0.354
2017-10-09,2.7531
2017-10-10,3.7165
2017-10-11,-0.1667
2017-10-12,-1.9199000000000002
2017-10-13,-1.1915
2017-10-16,1.6364999999999998
2017-10-17,-1.6949
2017-10-18,-0.1724
2017-10-19,1.468
2017-10-20,1.0213
2017-10-23,-2.6116
2017-10-24,-1.1246
2017-10-25,0.6999
2017-10-26,-1.5638999999999998
2017-10-27,2.8244
2017-10-30,0.515
2017-10-31,0.427
2017-11-01,1.6156000000000001
2017-11-02,4.7699
2017-11-03,-9.5847
2017-11-06,4.3286
2017-11-07,1.2701
2017-11-08,0.2508
2017-11-09,-2.0017
2017-11-10,-1.2766
2017-11-13,-1.2931
2017-11-14,-5.5022
2017-11-15,-0.647
2017-11-16,2.1395
2017-11-17,-3.3698
2017-11-20,-2.262
2017-11-21,13.1148
2017-11-22,-3.0691
2017-11-24,0.9675
2017-11-27,-1.4808
2017-11-28,3.4483
2017-11-29,0.1709
2017-11-30,-0.256
2017-12-01,1.3687
2017-12-04,-0.8439
2017-12-05,1.4468
2017-12-06,0.9228
2017-12-07,-0.2494
2017-12-08,2.25
2017-12-11,-2.2005
2017-12-12,3.0
2017-12-13,-1.5372
2017-12-14,1.0682
2017-12-15,2.6829
2017-12-18,1.7419
2017-12-19,-6.6148
2017-12-20,1.5833
2017-12-21,-1.3946
2017-12-22,6.0732
2017-12-26,0.2353
2017-12-27,-0.4695
2017-12-28,-0.5503
2017-12-29,1.1858
2018-01-02,4.2969
2018-01-03,-1.573
2018-01-04,-0.6088
2018-01-05,-0.1531
2018-01-08,-0.7669
2018-01-09,-0.1546
2018-01-10,1.3932
2018-01-11,1.2977
2018-01-12,1.5825
2018-01-16,-3.1899
2018-01-17,0.9962
2018-01-18,-0.9105
2018-01-19,0.6126
2018-01-22,2.8158
2018-01-23,1.7765
2018-01-24,0.2182
2018-01-25,-2.5399000000000003
2018-01-26,0.6701
2018-01-29,0.5917
2018-01-30,-0.3676
2018-01-31,-1.4022000000000001
2018-02-01,-0.9731
2018-02-02,-4.5351
2018-02-05,-0.2375
2018-02-06,1.1111
2018-02-07,-0.9419
2018-02-08,-0.5547
2018-02-09,-6.9323
2018-02-12,-0.2568
2018-02-13,-1.2876
2018-02-14,-1.8260999999999998
2018-02-15,0.9743
2018-02-16,2.807
2018-02-20,0.5973
2018-02-21,-7.5488
2018-02-22,-0.7339
2018-02-23,0.7394
2018-02-26,2.7523
2018-02-27,-2.5893
2018-02-28,-3.1164
2018-03-01,-0.7569
2018-03-02,6.0057
2018-03-05,-3.9568
2018-03-06,4.588
2018-03-07,2.4172000000000002
2018-03-08,3.2343
2018-03-09,2.3709
2018-03-12,-0.6617
2018-03-13,-1.4988000000000001
2018-03-14,-0.6762
2018-03-15,-1.4468
2018-03-16,3.1088
2018-03-19,-2.9313000000000002
2018-03-20,3.365
2018-03-21,4.7579
2018-03-22,-0.3984
2018-03-23,-9.12
2018-03-26,-7.0423
2018-03-27,1.5152
2018-03-28,-2.9851
2018-03-29,-0.5769
2018-04-02,-10.1547
2018-04-03,12.4865
2018-04-04,3.3493
2018-04-05,-11.1111
2018-04-06,-6.1458
2018-04-09,1.8868
2018-04-10,5.9913
2018-04-11,0.6166
2018-04-12,-2.8601
2018-04-13,-5.9937000000000005
2018-04-16,-1.5659999999999998
2018-04-17,4.7727
2018-04-18,8.6768
2018-04-19,4.99
2018-04-20,-0.9506
2018-04-23,2.0154
2018-04-24,1.1289
2018-04-25,-0.4651
2018-04-26,1.8692
2018-04-27,-2.2936
2018-04-30,-3.1925
2018-05-01,-1.8429
2018-05-02,-1.6798
2018-05-03,5.1256
2018-05-04,-5.1625
2018-05-07,3.8306
2018-05-08,-1.6505
2018-05-09,-3.2577
2018-05-10,-1.4285999999999999
2018-05-11,1.9668999999999999
2018-05-14,0.6091
2018-05-15,2.3209
2018-05-16,-0.789
2018-05-17,-0.3579
2018-05-18,4.2498
2018-05-21,-1.3578999999999999
2018-05-22,-0.7577
2018-05-23,1.6618
2018-05-24,-1.5385
2018-05-25,1.5625
2018-05-29,2.1154
2018-05-30,-3.1073
2018-05-31,1.8465
2018-06-01,-2.8626
2018-06-04,-19.7642
2018-06-05,20.8374
2018-06-06,-0.5066
2018-06-07,0.1018
2018-06-08,0.7121
2018-06-11,-0.6061
2018-06-12,0.0
2018-06-13,-1.9308999999999998
2018-06-14,-4.8705
2018-06-15,4.5752
2018-06-18,-3.2292
2018-06-19,2.6911
2018-06-20,2.4109
2018-06-21,-5.8342
2018-06-22,2.2826
2018-06-25,2.0191
2018-06-26,-0.8333
2018-06-27,-3.3613
2018-06-28,0.9783
2018-06-29,0.3229
2018-07-02,0.0
2018-07-03,-0.2146
2018-07-05,0.0
2018-07-06,38.2796
2018-07-09,2.0218
2018-07-10,0.6098
2018-07-11,21.5152
2018-07-12,-7.1072
2018-07-13,-7.5839
2018-07-16,-10.3123
2018-07-17,-0.081
2018-07-18,-4.5381
2018-07-19,21.4771
2018-07-20,13.7666
2018-07-23,-0.6143
2018-07-24,-1.2361
2018-07-25,2.9725
2018-07-26,-34.1234
2018-07-27,-13.0996
2018-07-30,0.1062
2018-07-31,2.333
2018-08-01,2.7979000000000003
2018-08-02,-2.7218
2018-08-03,-3.8342
2018-08-06,7.2198
2018-08-07,0.0
2018-08-08,-0.201
2018-08-09,-0.5035
2018-08-10,-5.0607
2018-08-13,-2.9851
2018-08-14,-0.8791
2018-08-15,-2.439
2018-08-16,-0.4545
2018-08-17,-2.2831
2018-08-20,-1.6355
2018-08-21,2.7316000000000003
2018-08-22,2.1965
2018-08-23,-4.1855
2018-08-24,0.0
2018-08-27,-1.889
2018-08-28,2.8881
2018-08-29,-0.117
2018-08-30,12.2951
2018-08-31,-3.1283
2018-09-04,1.2917
2018-09-05,-8.6079
2018-09-06,-4.6512
2018-09-07,-1.0976
2018-09-10,-1.603
2018-09-11,-0.7519
2018-09-12,-0.5051
2018-09-13,6.7259
2018-09-14,-3.6861
2018-09-17,-1.2346
2018-09-18,0.5
2018-09-19,3.2338
2018-09-20,1.6867
2018-09-21,1.8957000000000002
2018-09-24,-2.6744
2018-09-25,0.3584
2018-09-26,-0.8333
2018-09-27,-1.5606
2018-09-28,-2.439
2018-10-01,1.0
2018-10-02,-0.3713
2018-10-03,1.1179999999999999
2018-10-04,-2.5799
2018-10-05,-2.5221
2018-10-08,-4.9159
2018-10-09,8.1633
2018-10-10,0.3774
2018-10-11,0.3759
2018-10-12,7.8652
2018-10-15,2.662
2018-10-16,7.1026
2018-10-17,0.8421
2018-10-18,0.4175
2018-10-19,0.2079
2018-10-22,-5.4979
2018-10-23,-4.3908
2018-10-24,0.2296
2018-10-25,-7.7892
2018-10-26,5.9627
2018-10-29,-5.7444
2018-10-30,4.602
2018-10-31,-1.5457999999999998
2018-11-01,5.314
2018-11-02,3.4404
2018-11-05,-1.1086
2018-11-06,-3.5874
2018-11-07,2.5581
2018-11-08,0.7937
2018-11-09,-1.7997999999999998
2018-11-12,-0.8018
2018-11-13,3.1178
2018-11-14,-1.0078
2018-11-15,9.1629
2018-11-16,1.2435
2018-11-19,4.2989
2018-11-20,-2.4534000000000002
2018-11-21,5.2314
2018-11-23,3.1549
2018-11-26,-0.4634
2018-11-27,4.0037
2018-11-28,0.3581
2018-11-29,1.0705
2018-11-30,-1.8535
2018-12-03,1.6187
2018-12-04,-3.4513
2018-12-06,-2.2915
2018-12-07,4.5966000000000005
2018-12-10,-1.7936999999999999
2018-12-11,5.4795
2018-12-12,-3.8961
2018-12-13,5.4054
2018-12-14,-4.359
2018-12-17,0.8043
2018-12-18,-13.8298
2018-12-19,-7.9218
2018-12-20,0.5587
2018-12-21,-2.6667
2018-12-24,1.9405999999999999
2018-12-26,7.6148
2018-12-27,-1.6649
2018-12-28,3.4920999999999998
2018-12-31,-3.3742
2019-01-02,8.1481
2019-01-03,-7.7299
2019-01-04,6.5748
2019-01-07,4.4776
2019-01-08,2.0
2019-01-09,0.3735
2019-01-10,0.4651
2019-01-11,-0.463
2019-01-14,2.6977
2019-01-15,5.7971
2019-01-16,-1.6267
2019-01-17,-2.698
2019-01-18,1.4311
2019-01-22,-4.4974
2019-01-23,-5.3555
2019-01-24,0.4878
2019-01-25,5.4369
2019-01-28,-3.6832000000000003
2019-01-29,2.5813
2019-01-30,-65.9832
2019-01-31,12.8767
2019-02-01,-3.3981
2019-02-04,-0.2513
2019-02-05,-1.2594
2019-02-06,2.0408
2019-02-07,-0.75
2019-02-08,-1.2594
2019-02-11,0.0
2019-02-12,2.0408
2019-02-13,-2.25
2019-02-14,-0.2558
2019-02-15,1.7949000000000002
2019-02-19,1.0076
2019-02-20,4.9875
2019-02-21,9.9762
2019-02-22,-6.0475
2019-02-25,3.6782
2019-02-26,0.2217
2019-02-27,2.2124
2019-02-28,0.0
2019-03-01,-1.2987
2019-03-04,1.7544
2019-03-05,0.0
2019-03-06,-6.4655000000000005
2019-03-07,0.2304
2019-03-08,1.6092
2019-03-11,4.5249
2019-03-12,0.2165
2019-03-13,0.216
2019-03-14,-2.8017
2019-03-15,2.2173
2019-03-18,0.4338
2019-03-19,-1.9438
2019-03-20,2.4229
2019-03-21,-3.2258
2019-03-22,5.7778
2019-03-25,6.0924
2019-03-26,-4.1584
2019-03-27,3.719
2019-03-28,-2.1912
2019-03-29,2.8513
2019-04-01,-2.3762
2019-04-02,-1.0142
2019-04-03,-1.2295
2019-04-04,0.4149
2019-04-05,2.2727
2019-04-08,1.4141
2019-04-09,-3.7849
2019-04-10,0.0
2019-04-11,1.8634
2019-04-12,0.813
2019-04-15,2.2177
2019-04-16,-2.3669000000000002
2019-04-17,-4.6465
2019-04-18,0.0
2019-04-22,0.8475
2019-04-23,1.6806999999999999
2019-04-24,-1.4463
2019-04-25,1.2579
2019-04-26,0.4141
2019-04-29,-1.4433
2019-04-30,-0.4184
2019-05-01,0.8403
2019-05-02,-1.4583
2019-05-03,2.3256
2019-05-06,2.0661
2019-05-07,0.6073
2019-05-08,2.6157
2019-05-09,1.7647
2019-05-10,-0.578
2019-05-13,-0.5814
2019-05-14,-1.1696
2019-05-15,1.7751000000000001
2019-05-16,-0.1938
2019-05-17,-1.165
2019-05-20,-3.9293
2019-05-21,2.863
2019-05-22,-2.1869
2019-05-23,-1.4228
2019-05-24,3.7113
2019-05-28,2.7833
2019-05-29,2.3211
2019-05-30,-1.5123
2019-05-31,-2.8791
2019-06-03,-0.9881
2019-06-04,2.5948
2019-06-05,-1.5564
2019-06-06,-0.7905
2019-06-07,0.3984
2019-06-10,-1.7856999999999998
2019-06-11,6.0606
2019-06-12,11.2381
2019-06-13,-2.226
2019-06-14,2.9772
2019-06-17,-1.3605
2019-06-18,-1.0345
2019-06-19,0.8711
2019-06-20,-1.209
2019-06-21,-4.5455
2019-06-24,-3.8462
2019-06-25,0.1905
2019-06-26,1.3308
2019-06-27,2.0638
2019-06-28,2.0221
2019-07-01,-6.1261
2019-07-02,4.6065000000000005
2019-07-03,-0.9174
2019-07-05,-0.5556
2019-07-08,-0.7449
2019-07-09,2.6266
2019-07-10,-0.1828
2019-07-11,-3.1136
2019-07-12,2.0794
2019-07-15,2.037
2019-07-16,1.2704
2019-07-17,5.5556
2019-07-18,-6.961
2019-07-19,2.1898
2019-07-22,0.3571
2019-07-23,-3.5587
2019-07-24,1.845
2019-07-25,0.3623
2019-07-26,-0.9025
2019-07-29,-0.5464
2019-07-30,2.9304
2019-07-31,1.7793999999999999
2019-08-01,0.1748
2019-08-02,-2.2688
2019-08-05,-6.25
2019-08-06,3.4286
2019-08-07,-0.7366
2019-08-08,0.3711
2019-08-09,2.5878
2019-08-12,-3.964
2019-08-13,2.439
2019-08-14,-0.9158
2019-08-15,-4.9908
2019-08-16,4.6693
2019-08-19,6.5056
2019-08-20,-1.3961999999999999
2019-08-21,-0.177
2019-08-22,-1.0638
2019-08-23,-4.8387
2019-08-26,-1.5066000000000002
2019-08-27,-4.5889
2019-08-28,4.2084
2019-08-29,-1.1538
2019-08-30,1.5564
2019-09-03,-5.364
2019-09-04,1.0121
2019-09-05,2.8056
2019-09-06,-0.5848
2019-09-09,3.7255000000000003
2019-09-10,0.3781
2019-09-11,-0.1883
2019-09-12,-0.9434
2019-09-13,-3.8095
2019-09-16,7.1287
2019-09-17,-1.1091
2019-09-18,-2.8037
2019-09-19,3.0769
2019-09-20,0.5597
2019-09-23,-1.6698
2019-09-24,-3.5849
2019-09-25,0.5871
2019-09-26,-6.6148
2019-09-27,2.9167
2019-09-30,0.2024
2019-10-01,-4.0404
2019-10-02,3.7895
2019-10-03,0.4057
2019-10-04,1.0101
2019-10-07,0.4
2019-10-08,-4.7809
2019-10-09,-4.6025
2019-10-10,5.9211
2019-10-11,0.8282
2019-10-14,1.8479999999999999
2019-10-15,-1.0081
2019-10-16,-1.222
2019-10-17,2.0619
2019-10-18,-3.2323
2019-10-21,8.5595
2019-10-22,4.6154
2019-10-23,-3.125
2019-10-24,2.4668
2019-10-25,2.7778
2019-10-28,3.7838000000000003
2019-10-29,-1.0417
2019-10-30,0.0
2019-10-31,-2.2807
2019-11-01,-4.8474
2019-11-04,1.8868
2019-11-05,0.0
2019-11-06,0.5556
2019-11-07,2.2099
2019-11-08,1.4414
2019-11-11,0.5329
2019-11-12,-1.0601
2019-11-13,16.6071
2019-11-14,5.2067
2019-11-15,1.31
2019-11-18,1.2931
2019-11-19,5.8156
2019-11-20,4.6917
2019-11-21,-4.7375
2019-11-22,7.9301
2019-11-25,3.4869
2019-11-26,1.5644
2019-11-27,0.237
2019-11-29,-5.4374
2019-12-02,-1.875
2019-12-03,0.8917
2019-12-04,-2.2727
2019-12-05,5.814
2019-12-06,7.2039
2019-12-09,-1.2528000000000001
2019-12-10,-3.5755
2019-12-11,2.0335
2019-12-12,2.3447
2019-12-13,-2.1764
2019-12-16,-3.8642
2019-12-17,-5.2375
2019-12-18,3.0848
2019-12-19,1.6209
2019-12-20,-0.3681
2019-12-23,0.9852
2019-12-24,0.3659
2019-12-26,0.8505
2019-12-27,1.0843
2019-12-30,-2.2646
2019-12-31,3.9024
2020-01-02,1.6432
2020-01-03,0.2309
2020-01-06,3.5714
2020-01-07,4.6719
2020-01-08,4.7821
2020-01-09,-4.3611
2020-01-10,-1.3786
2020-01-13,1.0753
2020-01-14,4.7872
2020-01-15,0.4061
2020-01-16,-1.8199999999999998
2020-01-17,-5.2523
2020-01-21,2.7174
2020-01-22,2.1164
2020-01-23,-4.1451
2020-01-24,-6.5946
2020-01-27,0.8102
2020-01-28,1.0333
2020-01-29,0.9091
2020-01-30,3.3784
2020-01-31,1.1983
2020-02-03,3.6598
2020-02-04,-5.1921
2020-02-05,4.8193
2020-02-06,-0.209
2020-02-07,-0.6283
2020-02-10,-5.4795
2020-02-11,-3.7904
2020-02-12,0.2317
2020-02-13,-2.3121
2020-02-14,0.8284
2020-02-18,-2.1127
2020-02-19,2.6379
2020-02-20,-1.8692
2020-02-21,0.119
2020-02-24,-6.4209
2020-02-25,-7.3698
2020-02-26,0.2743
2020-02-27,-3.0096
2020-02-28,-3.103
2020-03-02,1.6012
2020-03-03,-1.1461000000000001
2020-03-04,4.9275
2020-03-05,1.2431
2020-03-06,-5.1842
2020-03-09,-14.532399999999999
2020-03-10,3.0303
2020-03-11,-10.2941
2020-03-12,-10.2004
2020-03-13,-5.2738
2020-03-16,-8.9936
2020-03-17,11.5294
2020-03-18,-10.5485
2020-03-19,10.3774
2020-03-20,1.2821
2020-03-23,13.5021
2020-03-24,7.8067
2020-03-25,4.6552
2020-03-26,9.3904
2020-03-27,-4.3675
2020-03-30,14.9606
2020-03-31,-5.3425
2020-04-01,3.4732
2020-04-02,6.014
2020-04-03,-0.9235
2020-04-06,-3.5952
2020-04-07,-5.9392
2020-04-08,2.79
2020-04-09,-0.2857
2020-04-13,3.0086
2020-04-14,4.4506
2020-04-15,-3.5952
2020-04-16,5.5249
2020-04-17,2.7487
2020-04-20,-2.9299
2020-04-21,-0.5249
2020-04-22,-0.6596
2020-04-23,1.1952
2020-04-24,3.6745
2020-04-27,-2.0253
2020-04-28,-6.9767
2020-04-29,2.0833
2020-04-30,-3.2653
2020-05-01,-4.0788
2020-05-04,9.6774
2020-05-05,3.6096
2020-05-06,-2.1935000000000002
2020-05-07,-1.0554
2020-05-08,3.2
2020-05-11,1.938
2020-05-12,5.1965
2020-05-13,-6.6265
2020-05-14,-8.2581
2020-05-15,4.782
2020-05-18,-0.4027
2020-05-19,-1.752
2020-05-20,1.9203999999999999
2020-05-21,-0.1346
2020-05-22,0.4043
2020-05-26,0.9396
2020-05-27,2.5266
2020-05-28,-1.0376
2020-05-29,1.4417
2020-06-01,-4.522
2020-06-02,-5.0068
2020-06-03,-4.1311
2020-06-04,-1.4859
2020-06-05,-0.905
2020-06-08,4.7184
2020-06-09,-1.0174
2020-06-10,0.4405
2020-06-11,-1.3158
2020-06-12,2.6667
2020-06-15,-1.2987
2020-06-16,0.2924
2020-06-17,1.312
2020-06-18,1.4388
2020-06-19,1.8439999999999999
2020-06-22,-0.6964
2020-06-23,0.0
2020-06-24,-4.9088
2020-06-25,0.4425
2020-06-26,-0.8811
2020-06-29,0.0
2020-06-30,-0.2963
2020-07-01,1.7831000000000001
2020-07-02,3.0657
2020-07-06,-2.6912000000000003
2020-07-07,5.968
2020-07-08,-0.1374
2020-07-09,0.2751
2020-07-10,-2.7435
2020-07-13,-3.2439999999999998
2020-07-14,3.9359
2020-07-15,0.8415
2020-07-16,18.9152
2020-07-17,-3.1579
2020-07-20,-10.1449
2020-07-21,-3.2258
2020-07-22,-4.0278
2020-07-23,-3.6179
2020-07-24,3.6036
2020-07-27,6.6667
2020-07-28,-1.9022000000000001
2020-07-29,-8.241
2020-07-30,5.8113
2020-07-31,-6.8474
