ticker,PMTS US Equity
2016-02-26,-1.0
2016-02-29,-0.1263
2016-03-01,-0.2528
2016-03-02,0.2535
2016-03-03,1.5171000000000001
2016-03-04,0.0
2016-03-07,0.8717
2016-03-08,-1.6049
2016-03-09,-0.8783
2016-03-10,-0.8861
2016-03-11,-0.5109
2016-03-14,2.439
2016-03-15,-0.8145
2016-03-16,0.3812
2016-03-17,1.2658
2016-03-18,-1.25
2016-03-21,-2.1519
2016-03-22,-0.7762
2016-03-23,0.3911
2016-03-24,1.2987
2016-03-28,1.4102999999999999
2016-03-29,1.1378
2016-03-30,0.25
2016-03-31,2.7431
2016-04-01,-2.9126
2016-04-04,0.125
2016-04-05,-0.1248
2016-04-06,4.875
2016-04-07,0.9535
2016-04-08,4.2503
2016-04-11,-0.453
2016-04-12,2.7304
2016-04-13,-0.6645
2016-04-14,-1.4493
2016-04-15,-0.6787
2016-04-18,-0.9112
2016-04-19,-0.6897
2016-04-20,1.8519
2016-04-21,-0.5682
2016-04-22,-2.6286
2016-04-25,-1.5258
2016-04-26,-0.5959
2016-04-27,-2.3981
2016-04-28,0.6143
2016-04-29,-3.1746
2016-05-02,1.8916
2016-05-03,-2.7228
2016-05-04,-0.7634
2016-05-05,-0.3846
2016-05-06,1.1583
2016-05-09,-0.8906
2016-05-10,0.6418
2016-05-11,-2.2959
2016-05-12,-47.6501
2016-05-13,0.4988
2016-05-16,-1.2407
2016-05-17,-2.6382
2016-05-18,0.129
2016-05-19,-7.4742
2016-05-20,5.2925
2016-05-23,5.5556
2016-05-24,1.5038
2016-05-25,1.9752999999999998
2016-05-26,-2.4213
2016-05-27,1.737
2016-05-31,1.4634
2016-06-01,0.9615
2016-06-02,4.0476
2016-06-03,-3.2037
2016-06-06,1.6548
2016-06-07,3.2558
2016-06-08,4.955
2016-06-09,-0.8584
2016-06-10,-0.4329
2016-06-13,0.4348
2016-06-14,2.7056
2016-06-15,-1.7021
2016-06-16,0.6494
2016-06-17,-0.2151
2016-06-20,4.0948
2016-06-21,0.0
2016-06-22,-0.6211
2016-06-23,-1.0417
2016-06-24,-5.2632
2016-06-27,-0.4444
2016-06-28,4.6875
2016-06-29,2.9851
2016-06-30,3.7267
2016-07-01,-0.1996
2016-07-05,0.0
2016-07-06,-1.8
2016-07-07,-1.6293
2016-07-08,-1.6562999999999999
2016-07-11,-5.6842
2016-07-12,6.0268
2016-07-13,6.3158
2016-07-14,-1.7822
2016-07-15,0.8065
2016-07-18,-4.4
2016-07-19,-1.2551999999999999
2016-07-20,1.6949
2016-07-21,-0.8333
2016-07-22,-0.4202
2016-07-25,0.0
2016-07-26,1.0549
2016-07-27,1.2526
2016-07-28,-0.2062
2016-07-29,-2.4793
2016-08-01,-2.5423999999999998
2016-08-02,0.0
2016-08-03,0.0
2016-08-04,0.2174
2016-08-05,-0.6508
2016-08-08,-3.0568
2016-08-09,0.0
2016-08-10,-6.0811
2016-08-11,10.3118
2016-08-12,3.2609
2016-08-15,1.6842000000000001
2016-08-16,-0.207
2016-08-17,0.0
2016-08-18,0.8299
2016-08-19,0.2058
2016-08-22,2.6694
2016-08-23,4.0
2016-08-24,-3.0769
2016-08-25,0.9921
2016-08-26,-1.2770000000000001
2016-08-29,5.0746
2016-08-30,4.5455
2016-08-31,0.0
2016-09-01,0.0
2016-09-02,-1.087
2016-09-06,2.0147
2016-09-07,1.4363000000000001
2016-09-08,1.7699
2016-09-09,-3.4783
2016-09-12,5.045
2016-09-13,0.6861
2016-09-14,0.4259
2016-09-15,2.906
2016-09-16,-0.3322
2016-09-19,-0.1667
2016-09-20,-0.8347
2016-09-21,-0.1684
2016-09-22,1.855
2016-09-23,0.3311
2016-09-26,-0.9901
2016-09-27,1.1667
2016-09-28,0.0
2016-09-29,-1.9769
2016-09-30,1.5126
2016-10-03,1.1589
2016-10-04,-0.8183
2016-10-05,0.9901
2016-10-06,-0.1634
2016-10-07,0.491
2016-10-10,3.0945
2016-10-11,-5.0553
2016-10-12,-4.8253
2016-10-13,0.0
2016-10-14,-4.1958
2016-10-17,-6.0219
2016-10-18,4.8544
2016-10-19,0.0
2016-10-20,2.7778
2016-10-21,3.6036
2016-10-24,0.8696
2016-10-25,-2.5862
2016-10-26,0.0
2016-10-27,-1.7699
2016-10-28,-2.7027
2016-10-31,1.8519
2016-11-01,4.5455
2016-11-02,-8.6957
2016-11-03,-5.7143
2016-11-04,-2.0202
2016-11-07,-3.0928
2016-11-08,0.0
2016-11-09,7.4468
2016-11-10,-26.7327
2016-11-11,9.4595
2016-11-14,-6.1728
2016-11-15,-1.3158
2016-11-16,5.3333
2016-11-17,-3.7975
2016-11-18,3.9474
2016-11-21,1.2658
2016-11-22,-2.5
2016-11-23,-1.2821
2016-11-25,1.2987
2016-11-28,-1.2821
2016-11-29,-2.5974
2016-11-30,0.0
2016-12-01,-1.3333
2016-12-02,-5.4054
2016-12-05,-1.4285999999999999
2016-12-06,1.4493
2016-12-07,4.2857
2016-12-08,5.4795
2016-12-09,-9.0909
2016-12-12,-1.4285999999999999
2016-12-13,2.8986
2016-12-14,5.493
2016-12-15,-2.7027
2016-12-16,5.5556
2016-12-19,-1.3158
2016-12-20,1.3333
2016-12-21,6.5789
2016-12-22,0.0
2016-12-23,2.4691
2016-12-27,-1.2048
2016-12-28,2.439
2016-12-29,-2.3810000000000002
2016-12-30,1.2195
2017-01-03,1.2048
2017-01-04,7.1429
2017-01-05,3.3333
2017-01-06,0.0
2017-01-09,-1.0753
2017-01-10,1.087
2017-01-11,-2.1505
2017-01-12,-4.3956
2017-01-13,0.0
2017-01-17,1.1494
2017-01-18,-3.4091
2017-01-19,0.0
2017-01-20,8.2353
2017-01-23,-3.2609
2017-01-24,3.3708
2017-01-25,0.0
2017-01-26,4.3478
2017-01-27,-3.125
2017-01-30,1.0753
2017-01-31,-3.1915
2017-02-01,4.3956
2017-02-02,0.0
2017-02-03,1.0526
2017-02-06,4.1667
2017-02-07,-7.0
2017-02-08,1.0753
2017-02-09,7.4468
2017-02-10,-0.9901
2017-02-13,-8.0
2017-02-14,0.0
2017-02-15,5.4348
2017-02-16,0.0
2017-02-17,1.0309
2017-02-21,-2.0408
2017-02-22,-6.25
2017-02-23,0.0
2017-02-24,-2.2222
2017-02-27,0.0
2017-02-28,2.2727
2017-03-01,-2.2222
2017-03-02,6.8182
2017-03-03,1.0638
2017-03-06,-5.2632
2017-03-07,-1.1111
2017-03-08,-1.1236
2017-03-09,0.0
2017-03-10,1.1364
2017-03-13,-2.2472
2017-03-14,-2.2989
2017-03-15,6.9412
2017-03-16,0.0
2017-03-17,-1.1111
2017-03-20,-3.3708
2017-03-21,0.0
2017-03-22,1.1628
2017-03-23,1.1494
2017-03-24,-1.1364
2017-03-27,-1.1494
2017-03-28,0.0
2017-03-29,-1.1628
2017-03-30,-2.3529
2017-03-31,1.2048
2017-04-03,0.0
2017-04-04,-2.3810000000000002
2017-04-05,-3.6585
2017-04-06,0.0
2017-04-07,0.0
2017-04-10,3.7975
2017-04-11,0.0
2017-04-12,-6.0976
2017-04-13,-1.2987
2017-04-17,-1.3158
2017-04-18,-1.3333
2017-04-19,0.0
2017-04-20,2.7027
2017-04-21,2.6316
2017-04-24,-5.1282
2017-04-25,-1.3514
2017-04-26,-4.1096
2017-04-27,1.4285999999999999
2017-04-28,1.4085
2017-05-01,1.3889
2017-05-02,-4.1096
2017-05-03,-10.0
2017-05-04,-16.6667
2017-05-05,4.7619
2017-05-08,-1.8182
2017-05-09,-3.7037
2017-05-10,5.7692
2017-05-11,0.0
2017-05-12,-1.8182
2017-05-15,-5.5556
2017-05-16,-1.9607999999999999
2017-05-17,-4.0
2017-05-18,0.0
2017-05-19,-6.25
2017-05-22,0.0
2017-05-23,-2.2222
2017-05-24,-6.8182
2017-05-25,-2.439
2017-05-26,-5.0
2017-05-30,0.0
2017-05-31,2.6316
2017-06-01,10.2564
2017-06-02,-2.3256
2017-06-05,-1.1905000000000001
2017-06-06,1.2048
2017-06-07,2.3810000000000002
2017-06-08,2.3256
2017-06-09,2.2727
2017-06-12,4.4444
2017-06-13,2.1277
2017-06-14,1.875
2017-06-15,0.0
2017-06-16,-4.1667
2017-06-19,0.0
2017-06-20,0.0
2017-06-21,0.0
2017-06-22,4.3478
2017-06-23,0.0
2017-06-26,-2.0833
2017-06-27,6.383
2017-06-28,2.0
2017-06-29,3.9215999999999998
2017-06-30,7.5472
2017-07-03,8.7719
2017-07-05,0.0
2017-07-06,-1.6129
2017-07-07,0.0
2017-07-10,-3.2787
2017-07-11,1.6949
2017-07-12,5.0
2017-07-13,-3.1746
2017-07-14,0.0
2017-07-17,-1.6393
2017-07-18,0.0
2017-07-19,3.3333
2017-07-20,1.6129
2017-07-21,-3.1746
2017-07-24,-6.5574
2017-07-25,0.0
2017-07-26,0.0
2017-07-27,0.0
2017-07-28,1.7544
2017-07-31,1.7241
2017-08-01,-5.0847
2017-08-02,-9.8214
2017-08-03,-36.6337
2017-08-04,-15.625
2017-08-07,-18.5185
2017-08-08,4.5455
2017-08-09,-13.0435
2017-08-10,20.0
2017-08-11,4.1667
2017-08-14,0.0
2017-08-15,-8.0
2017-08-16,-2.1739
2017-08-17,-6.6667
2017-08-18,0.0
2017-08-21,4.7619
2017-08-22,-13.6364
2017-08-23,0.0
2017-08-24,13.6842
2017-08-25,-2.7778
2017-08-28,-0.9524
2017-08-29,-1.9231
2017-08-30,-2.8333
2017-08-31,-3.1077
2017-09-01,-0.0417
2017-09-05,-2.0731
2017-09-06,-3.7128
2017-09-07,5.9772
2017-09-08,5.2961
2017-09-11,-2.2376
2017-09-12,1.2761
2017-09-13,5.0
2017-09-14,0.0
2017-09-15,-4.7619
2017-09-18,-3.01
2017-09-19,1.0413000000000001
2017-09-20,3.0612
2017-09-21,0.0
2017-09-22,0.0
2017-09-25,3.9604
2017-09-26,6.6667
2017-09-27,8.9286
2017-09-28,-2.459
2017-09-29,-0.8403
2017-10-02,-4.2373
2017-10-03,1.7699
2017-10-04,-1.7391
2017-10-05,5.3097
2017-10-06,-5.042
2017-10-09,0.0
2017-10-10,6.1947
2017-10-11,6.6667
2017-10-12,13.2812
2017-10-13,-5.5172
2017-10-16,-10.219
2017-10-17,-2.439
2017-10-18,-5.0
2017-10-19,2.6316
2017-10-20,1.7094
2017-10-23,-2.521
2017-10-24,6.8966
2017-10-25,-2.4194
2017-10-26,-5.7851
2017-10-27,2.6316
2017-10-30,-5.9829
2017-10-31,-1.8182
2017-11-01,-2.7778
2017-11-02,-1.9048
2017-11-03,3.8834999999999997
2017-11-06,0.9346
2017-11-07,-3.7037
2017-11-08,-4.4231
2017-11-09,-4.4266
2017-11-10,-4.0105
2017-11-13,-3.1802
2017-11-14,-2.8203
2017-11-15,1.9929999999999999
2017-11-16,5.3708
2017-11-17,1.9412
2017-11-20,-5.3298
2017-11-21,-1.6519
2017-11-22,2.8336
2017-11-24,0.3222
2017-11-27,1.8717000000000001
2017-11-28,-2.1526
2017-11-29,-2.7667
2017-11-30,0.5828
2017-12-01,-3.1925
2017-12-04,-3.3564
2017-12-05,-1.2265
2017-12-06,-0.209
2017-12-07,-1.4414
2017-12-08,-0.775
2017-12-11,-2.7967
2017-12-12,2.3976
2017-12-13,1.4935
2017-12-14,12.2334
2017-12-15,-4.3778
2017-12-18,3.4162
2017-12-19,-14.5955
2017-12-20,-9.4856
2017-12-21,6.686
2017-12-22,-1.9074
2017-12-26,1.1111
2017-12-27,4.9451
2017-12-28,0.7853
2017-12-29,-4.6753
2018-01-02,12.2616
2018-01-03,-0.2427
2018-01-04,0.4866
2018-01-05,-1.4527999999999999
2018-01-08,-8.1081
2018-01-09,-7.8877
2018-01-10,-1.8868
2018-01-11,5.3254
2018-01-12,-2.2472
2018-01-16,-3.4483
2018-01-17,0.0
2018-01-18,2.3810000000000002
2018-01-19,-3.1977
2018-01-22,0.3003
2018-01-23,-0.2994
2018-01-24,-1.2012
2018-01-25,-4.8632
2018-01-26,-1.278
2018-01-29,-4.5306999999999995
2018-01-30,-5.7627
2018-01-31,3.9568
2018-02-01,-5.5363
2018-02-02,-2.9304
2018-02-05,-4.5283
2018-02-06,3.1621
2018-02-07,2.682
2018-02-08,-1.8657
2018-02-09,2.6616
2018-02-12,4.0741
2018-02-13,0.0
2018-02-14,-4.9822
2018-02-15,-3.3708
2018-02-16,-0.7752
2018-02-20,-1.5625
2018-02-21,9.127
2018-02-22,-2.5455
2018-02-23,3.7313
2018-02-26,-5.3957
2018-02-27,0.0
2018-02-28,-3.0418
2018-03-01,0.7843
2018-03-02,-0.3891
2018-03-05,8.2031
2018-03-06,2.5271
2018-03-07,-2.1127
2018-03-08,3.2374
2018-03-09,7.3171
2018-03-12,1.9481000000000002
2018-03-13,-0.3185
2018-03-14,0.9585
2018-03-15,-2.5316
2018-03-16,0.3247
2018-03-19,-1.2945
2018-03-20,-0.6557
2018-03-21,0.0
2018-03-22,-0.9901
2018-03-23,1.0
2018-03-26,1.3201
2018-03-27,1.3029
2018-03-28,-0.6431
2018-03-29,-2.4272
2018-04-02,-1.1609
2018-04-03,-5.7047
2018-04-04,-1.7793999999999999
2018-04-05,-2.8986
2018-04-06,-4.8507
2018-04-09,-3.5294
2018-04-10,1.626
2018-04-11,-1.2
2018-04-12,-0.8097
2018-04-13,0.4082
2018-04-16,5.2846
2018-04-17,3.0888
2018-04-18,-1.1236
2018-04-19,-3.4091
2018-04-20,-2.3529
2018-04-23,-2.4096
2018-04-24,-0.4115
2018-04-25,2.8926
2018-04-26,0.8032
2018-04-27,4.7809
2018-04-30,-2.2814
2018-05-01,7.7821
2018-05-02,2.5271
2018-05-03,-0.7042
2018-05-04,-2.8369
2018-05-07,-7.2993
2018-05-08,-3.9370000000000003
2018-05-09,-8.1967
2018-05-10,9.375
2018-05-11,0.8163
2018-05-14,-2.0243
2018-05-15,-2.4793
2018-05-16,0.0
2018-05-17,12.2881
2018-05-18,1.1320999999999999
2018-05-21,1.1194
2018-05-22,-1.845
2018-05-23,6.7669
2018-05-24,-2.1127
2018-05-25,0.7194
2018-05-29,-3.5714
2018-05-30,1.1111
2018-05-31,-2.5641
2018-06-01,6.391
2018-06-04,-2.4735
2018-06-05,-0.7246
2018-06-06,-2.1898
2018-06-07,4.4776
2018-06-08,1.7856999999999998
2018-06-11,0.3509
2018-06-12,0.6993
2018-06-13,-2.4306
2018-06-14,-10.6762
2018-06-15,0.7968
2018-06-18,0.0
2018-06-19,-3.9526
2018-06-20,-0.4115
2018-06-21,-2.0661
2018-06-22,-3.7975
2018-06-25,-1.7544
2018-06-26,0.0
2018-06-27,1.3393
2018-06-28,-1.7621
2018-06-29,-10.3139
2018-07-02,-1.0
2018-07-03,-0.5051
2018-07-05,3.0457
2018-07-06,0.9852
2018-07-09,-1.4634
2018-07-10,5.9406
2018-07-11,-4.2056000000000004
2018-07-12,0.0
2018-07-13,3.4146
2018-07-16,-2.3585
2018-07-17,1.4493
2018-07-18,-1.4285999999999999
2018-07-19,0.4831
2018-07-20,-0.4808
2018-07-23,-0.4831
2018-07-24,-2.4272
2018-07-25,-2.4876
2018-07-26,1.5306
2018-07-27,2.5126
2018-07-30,1.4706000000000001
2018-07-31,0.4831
2018-08-01,1.4423
2018-08-02,-3.7915
2018-08-03,3.4483
2018-08-06,1.4285999999999999
2018-08-07,0.939
2018-08-08,-1.8605
2018-08-09,23.2227
2018-08-10,-4.2308
2018-08-13,-4.4177
2018-08-14,1.6806999999999999
2018-08-15,0.8264
2018-08-16,-1.2295
2018-08-17,-1.2448
2018-08-20,4.6218
2018-08-21,-2.8112
2018-08-22,-1.2397
2018-08-23,2.5105
2018-08-24,3.6734999999999998
2018-08-27,0.3937
2018-08-28,2.7451
2018-08-29,3.0534
2018-08-30,38.5185
2018-08-31,-15.508
2018-09-04,10.1266
2018-09-05,-2.2989
2018-09-06,2.0588
2018-09-07,-1.7290999999999999
2018-09-10,3.2258
2018-09-11,-2.8409
2018-09-12,2.0468
2018-09-13,-2.5788
2018-09-14,4.1176
2018-09-17,1.1299
2018-09-18,0.6983
2018-09-19,2.6352
2018-09-20,-1.0811
2018-09-21,1.3660999999999999
2018-09-24,6.469
2018-09-25,-7.5949
2018-09-26,-7.3972999999999995
2018-09-27,0.5917
2018-09-28,-0.2941
2018-10-01,-10.0295
2018-10-02,-1.6393
2018-10-03,0.0
2018-10-04,-3.3333
2018-10-05,-4.8276
2018-10-08,0.3623
2018-10-09,3.9711
2018-10-10,-4.5139
2018-10-11,-3.6364
2018-10-12,5.6604
2018-10-15,3.2143
2018-10-16,3.8062
2018-10-17,5.0
2018-10-18,-2.8571
2018-10-19,-1.9607999999999999
2018-10-22,-5.3333
2018-10-23,-1.4506999999999999
2018-10-24,-10.676
2018-10-25,4.0
2018-10-26,7.6923
2018-10-29,1.7856999999999998
2018-10-30,3.1579
2018-10-31,0.0
2018-11-01,0.3401
2018-11-02,1.6949
2018-11-05,-5.0
2018-11-06,5.2632
2018-11-07,-1.0
2018-11-08,-4.0404
2018-11-09,1.7544
2018-11-12,-1.7241
2018-11-13,3.6842
2018-11-14,-2.0778
2018-11-15,3.3315
2018-11-16,-1.6722000000000001
2018-11-19,-2.7211
2018-11-20,-3.8462
2018-11-21,0.0
2018-11-23,-8.7273
2018-11-26,-1.5936
2018-11-27,9.3117
2018-11-28,6.8296
2018-11-29,1.9276
2018-11-30,3.7415000000000003
2018-12-03,-3.2787
2018-12-04,1.0169
2018-12-06,-4.698
2018-12-07,2.4648
2018-12-10,3.0928
2018-12-11,-1.3333
2018-12-12,0.3378
2018-12-13,-1.0101
2018-12-14,-1.7006999999999999
2018-12-17,-3.1142
2018-12-18,-1.7856999999999998
2018-12-19,2.1818
2018-12-20,-7.8292
2018-12-21,-1.5444
2018-12-24,-1.9607999999999999
2018-12-26,-6.0
2018-12-27,-15.7447
2018-12-28,13.6364
2018-12-31,1.7778
2019-01-02,2.1834
2019-01-03,3.8462
2019-01-04,0.823
2019-01-07,17.1429
2019-01-08,-3.8327999999999998
2019-01-09,-1.087
2019-01-10,1.2381
2019-01-11,3.1189
2019-01-14,-0.7018
2019-01-15,1.7668
2019-01-16,3.0208
2019-01-17,1.1122
2019-01-18,-0.6667
2019-01-22,-12.7517
2019-01-23,10.7692
2019-01-24,2.7778
2019-01-25,1.0135
2019-01-28,0.3344
2019-01-29,-0.3333
2019-01-30,0.0
2019-01-31,1.3378
2019-02-01,1.9802
2019-02-04,1.9417
2019-02-05,-0.9524
2019-02-06,1.2821
2019-02-07,-1.8987
2019-02-08,-1.6129
2019-02-11,3.6066000000000003
2019-02-12,1.5823
2019-02-13,1.5575999999999999
2019-02-14,1.227
2019-02-15,6.0606
2019-02-19,3.4286
2019-02-20,-3.3149
2019-02-21,4.2857
2019-02-22,0.3425
2019-02-25,-1.7065000000000001
2019-02-26,-5.2778
2019-02-27,7.478
2019-02-28,0.0709
2019-03-01,0.0709
2019-03-04,-1.9127
2019-03-05,5.0
2019-03-06,-2.1164
2019-03-07,0.2703
2019-03-08,0.8086
2019-03-11,-2.6738
2019-03-12,3.2967
2019-03-13,-1.5957
2019-03-14,0.2703
2019-03-15,1.8868
2019-03-18,-1.0582
2019-03-19,2.5401
2019-03-20,1.4342
2019-03-21,-1.5424
2019-03-22,1.0444
2019-03-25,-0.7752
2019-03-26,-3.9062
2019-03-27,-4.878
2019-03-28,-1.7094
2019-03-29,-0.8696
2019-04-01,0.5848
2019-04-02,-0.3721
2019-04-03,-1.9607999999999999
2019-04-04,-1.7827
2019-04-05,-0.003
2019-04-08,-2.9182
2019-04-09,-0.7398
2019-04-10,-2.5157
2019-04-11,-1.6129
2019-04-12,-11.9049
2019-04-15,0.4876
2019-04-16,-4.2593
2019-04-17,2.9013999999999998
2019-04-18,6.7669
2019-04-22,-7.7465
2019-04-23,-2.6718
2019-04-24,-1.9607999999999999
2019-04-25,-2.0
2019-04-26,0.8163
2019-04-29,-0.4049
2019-04-30,-2.0325
2019-05-01,0.4149
2019-05-02,-3.7645
2019-05-03,-0.8115
2019-05-06,-2.5974
2019-05-07,6.6667
2019-05-08,-0.4167
2019-05-09,8.7866
2019-05-10,-2.3077
2019-05-13,-0.3976
2019-05-14,0.9368
2019-05-15,5.3415
2019-05-16,2.6766
2019-05-17,-0.8689
2019-05-20,-1.3879000000000001
2019-05-21,-7.7778
2019-05-22,11.1687
2019-05-23,-1.1416
2019-05-24,-0.603
2019-05-28,-0.7353
2019-05-29,-0.7407
2019-05-30,-0.7463
2019-05-31,-8.6466
2019-06-03,-13.1687
2019-06-04,13.5924
2019-06-05,3.8885
2019-06-06,12.0482
2019-06-07,-1.4337
2019-06-10,-6.1818
2019-06-11,-2.3256
2019-06-12,0.7937
2019-06-13,2.3622
2019-06-14,1.05
2019-06-17,-0.746
2019-06-18,5.0734
2019-06-19,-0.365
2019-06-20,-2.9304
2019-06-21,3.7736
2019-06-24,0.3636
2019-06-25,-2.1739
2019-06-26,-1.4815
2019-06-27,-1.5038
2019-06-28,-4.5802
2019-07-01,2.4
2019-07-02,2.3438
2019-07-03,1.9083999999999999
2019-07-05,0.7491
2019-07-08,-6.6914
2019-07-09,5.9761
2019-07-10,1.0714
2019-07-11,-0.729
2019-07-12,0.0412
2019-07-15,-2.2472
2019-07-16,1.5326
2019-07-17,1.8868
2019-07-18,-7.4074
2019-07-19,8.0
2019-07-22,-5.5556
2019-07-23,7.8431
2019-07-24,-7.6364
2019-07-25,-0.3937
2019-07-26,5.9289
2019-07-29,-3.7313
2019-07-30,2.3256
2019-07-31,-3.7879
2019-08-01,-1.9685000000000001
2019-08-02,0.4016
2019-08-05,-2.4
2019-08-06,0.0
2019-08-07,6.5574
2019-08-08,-9.6154
2019-08-09,-0.8511
2019-08-12,1.2876
2019-08-13,-2.1186
2019-08-14,10.3896
2019-08-15,-9.0196
2019-08-16,8.1897
2019-08-19,14.342600000000001
2019-08-20,8.0139
2019-08-21,4.8387
2019-08-22,-12.3077
2019-08-23,7.7193000000000005
2019-08-26,-1.3029
2019-08-27,-5.9406
2019-08-28,-2.4561
2019-08-29,1.0791
2019-08-30,2.4911
2019-09-03,1.1667
2019-09-04,-0.4668
2019-09-05,-0.3448
2019-09-06,2.7682
2019-09-09,0.3367
2019-09-10,-2.8523
2019-09-11,-0.1727
2019-09-12,2.0761
2019-09-13,0.678
2019-09-16,-6.3972999999999995
2019-09-17,-4.9712
2019-09-18,-1.9607999999999999
2019-09-19,-0.3861
2019-09-20,3.1008
2019-09-23,-1.5038
2019-09-24,-3.8167999999999997
2019-09-25,0.0
2019-09-26,0.0
2019-09-27,0.0
2019-09-30,2.7778
2019-10-01,-8.8803
2019-10-02,-0.8475
2019-10-03,-0.4274
2019-10-04,4.721
2019-10-07,-5.3279
2019-10-08,6.0606
2019-10-09,-8.1633
2019-10-10,-3.5556
2019-10-11,0.4608
2019-10-14,1.3761
2019-10-15,2.0362
2019-10-16,-2.8825
2019-10-17,0.0
2019-10-18,0.0
2019-10-21,-0.9132
2019-10-22,0.0
2019-10-23,0.6544
2019-10-24,-0.1923
2019-10-25,0.6881
2019-10-28,0.2278
2019-10-29,-2.2727
2019-10-30,0.9302
2019-10-31,-11.9816
2019-11-01,13.089
2019-11-04,-3.7037
2019-11-05,-22.1154
2019-11-06,-1.2346
2019-11-07,-0.625
2019-11-08,-2.5157
2019-11-11,-3.871
2019-11-12,0.6711
2019-11-13,-15.3333
2019-11-14,-4.7244
2019-11-15,-16.5289
2019-11-18,-1.9802
2019-11-19,-1.0101
2019-11-20,-2.0408
2019-11-21,4.1667
2019-11-22,-22.5
2019-11-25,35.4839
2019-11-26,14.2857
2019-11-27,1.6667
2019-11-29,-0.8197
2019-12-02,-0.8264
2019-12-03,-10.0
2019-12-04,-8.3333
2019-12-05,0.0
2019-12-06,-2.0303
2019-12-09,-6.9181
2019-12-10,-1.4068
2019-12-11,-2.8199
2019-12-12,1.7341
2019-12-13,1.1364
2019-12-16,-8.9888
2019-12-17,-3.0864
2019-12-18,5.7452
2019-12-19,-6.192
2019-12-20,0.1669
2019-12-23,2.0385
2019-12-24,-3.2542
2019-12-26,9.0909
2019-12-27,-2.3810000000000002
2019-12-30,3.6585
2019-12-31,5.8824
2020-01-02,4.7222
2020-01-03,-3.9788
2020-01-06,8.6298
2020-01-07,-1.4748
2020-01-08,-7.0825
2020-01-09,0.5556
2020-01-10,2.5746
2020-01-13,-3.0378
2020-01-14,2.633
2020-01-15,-1.4938
2020-01-16,-12.1978
2020-01-17,5.1314
2020-01-21,-4.7262
2020-01-22,2.1492
2020-01-23,2.63
2020-01-24,-4.6484
2020-01-27,6.25
2020-01-28,0.0
2020-01-29,-4.7059
2020-01-30,4.9383
2020-01-31,-3.5294
2020-02-03,-0.0244
2020-02-04,-6.9895
2020-02-05,-2.9508
2020-02-06,6.0811
2020-02-07,-4.4586
2020-02-10,-4.6667
2020-02-11,-0.3566
2020-02-12,23.2367
2020-02-13,-14.5786
2020-02-14,8.0
2020-02-18,4.9383
2020-02-19,0.0
2020-02-20,-4.8235
2020-02-21,-5.4388
2020-02-24,0.0
2020-02-25,2.281
2020-02-26,-1.9171
2020-02-27,0.0
2020-02-28,-6.1828
2020-03-02,1.3889
2020-03-03,1.3699
