ticker,AZRX US Equity
2017-03-10,1.995
2017-03-13,-0.0733
2017-03-14,-8.9797
2017-03-15,3.7634
2017-03-16,-1.2953000000000001
2017-03-17,-0.8563
2017-03-20,0.3342
2017-03-21,-3.9577999999999998
2017-03-22,-1.0989
2017-03-23,-0.9253
2017-03-24,1.7751000000000001
2017-03-27,4.6832
2017-03-28,5.5263
2017-03-29,-2.7431
2017-03-31,-1.0513
2017-04-03,-2.3581
2017-04-04,5.3609
2017-04-05,0.2519
2017-04-06,-0.7538
2017-04-07,-0.1092
2017-04-10,-2.4251
2017-04-11,3.1981
2017-04-12,1.1798
2017-04-13,-7.2139
2017-04-17,9.919599999999999
2017-04-18,-2.439
2017-04-19,0.0
2017-04-20,-0.75
2017-04-21,0.7557
2017-04-24,-4.0
2017-04-25,-8.5938
2017-04-26,1.1396
2017-04-27,-1.1268
2017-04-28,11.1111
2017-05-01,-7.6923
2017-05-02,8.3333
2017-05-03,-3.8462
2017-05-04,-4.5333
2017-05-05,-1.3966
2017-05-08,4.5326
2017-05-09,0.0
2017-05-10,-7.3171
2017-05-11,0.0
2017-05-12,3.2164
2017-05-15,2.8329
2017-05-16,0.551
2017-05-17,-5.0685
2017-05-18,0.4329
2017-05-19,3.4483
2017-05-22,0.8333
2017-05-23,-1.1019
2017-05-24,2.2284
2017-05-25,2.1798
2017-05-26,-0.2667
2017-05-30,-1.0695000000000001
2017-05-31,-5.1350999999999996
2017-06-01,1.9943
2017-06-02,5.3073
2017-06-05,-1.3263
2017-06-06,-1.6129
2017-06-07,-1.0929
2017-06-08,11.6022
2017-06-09,-1.2376
2017-06-12,-5.5138
2017-06-13,0.5305
2017-06-14,-4.4855
2017-06-15,0.0
2017-06-16,-4.4199
2017-06-19,2.6012
2017-06-20,-0.2817
2017-06-21,1.9774
2017-06-22,-0.831
2017-06-23,8.9385
2017-06-26,-2.8205
2017-06-27,5.5409
2017-06-28,0.75
2017-06-29,-1.737
2017-06-30,1.5152
2017-07-03,-2.4876
2017-07-05,-2.0408
2017-07-06,-1.0417
2017-07-07,-3.1579
2017-07-10,-1.6303999999999998
2017-07-11,-4.1436
2017-07-12,2.5937
2017-07-13,-1.6854
2017-07-14,3.4286
2017-07-17,-2.2099
2017-07-18,-7.6271
2017-07-19,-0.6116
2017-07-20,5.8462
2017-07-21,10.4651
2017-07-24,8.1579
2017-07-25,11.9221
2017-07-26,5.6522
2017-07-27,-6.3786
2017-07-28,-5.9341
2017-07-31,2.5701
2017-08-01,1.5945
2017-08-02,-0.4484
2017-08-03,-6.3063
2017-08-04,2.1635
2017-08-07,0.2353
2017-08-08,2.1127
2017-08-09,-3.6782
2017-08-10,-6.2053
2017-08-11,-1.7812000000000001
2017-08-14,-1.5544
2017-08-15,0.0
2017-08-16,-1.0526
2017-08-17,1.5957
2017-08-18,-2.8796
2017-08-21,0.0
2017-08-22,-1.0782
2017-08-23,-1.9074
2017-08-24,7.5
2017-08-25,-8.0103
2017-08-28,-5.8989
2017-08-29,8.9552
2017-08-30,3.5616
2017-08-31,-2.1164
2017-09-01,3.5135
2017-09-05,5.7440999999999995
2017-09-06,10.6173
2017-09-07,0.2232
2017-09-08,-0.8909
2017-09-11,6.4045
2017-09-12,0.3168
2017-09-13,-0.2105
2017-09-14,-1.4768
2017-09-15,-8.5653
2017-09-18,0.7026
2017-09-19,1.1628
2017-09-20,10.3448
2017-09-21,-6.875
2017-09-22,1.3423
2017-09-25,-3.0905
2017-09-26,-1.5945
2017-09-27,4.1667
2017-09-28,-5.5556
2017-09-29,-6.1176
2017-10-02,-5.0125
2017-10-03,-2.6385
2017-10-04,-2.168
2017-10-05,0.0
2017-10-06,-0.554
2017-10-09,-0.5571
2017-10-10,0.2801
2017-10-11,2.2904999999999998
2017-10-12,-8.2469
2017-10-13,1.1905000000000001
2017-10-16,-5.8824
2017-10-17,2.5
2017-10-18,-0.6098
2017-10-19,4.6012
2017-10-20,2.9326
2017-10-23,-5.9829
2017-10-24,-0.303
2017-10-25,-0.9119
2017-10-26,-2.1471999999999998
2017-10-27,0.3135
2017-10-30,-2.1875
2017-10-31,0.9585
2017-11-01,-3.7975
2017-11-02,-1.6447
2017-11-03,0.3344
2017-11-06,0.6667
2017-11-07,1.9868000000000001
2017-11-08,-2.5974
2017-11-09,0.3333
2017-11-10,-0.9967
2017-11-13,-5.7047
2017-11-14,-3.2028
2017-11-15,-4.0441
2017-11-16,11.1111
2017-11-17,0.3448
2017-11-20,4.4639
2017-11-21,-1.9705
2017-11-22,-4.0268
2017-11-24,3.8462
2017-11-27,-3.367
2017-11-28,11.4983
2017-11-29,-2.8125
2017-11-30,3.8585000000000003
2017-12-01,3.4056
2017-12-04,-2.9939999999999998
2017-12-05,3.0864
2017-12-06,-8.0838
2017-12-07,-1.9544000000000001
2017-12-08,3.9867
2017-12-11,-4.7923
2017-12-12,-1.6779
2017-12-13,-0.6826
2017-12-14,1.2027
2017-12-15,-2.2071
2017-12-18,0.0
2017-12-19,-0.3472
2017-12-20,-4.1812
2017-12-21,0.7273
2017-12-22,0.361
2017-12-26,10.6619
2017-12-27,2.3924
2017-12-28,11.1111
2017-12-29,3.9229000000000003
2018-01-02,1.9987
2018-01-03,-0.5391
2018-01-04,0.542
2018-01-05,2.965
2018-01-08,1.5707
2018-01-09,-0.3763
2018-01-10,0.3777
2018-01-11,-6.1856
2018-01-12,-3.8462
2018-01-16,-0.5714
2018-01-17,0.5747
2018-01-18,-2.5714
2018-01-19,-2.0528
2018-01-22,4.7904
2018-01-23,-1.4285999999999999
2018-01-24,-0.5797
2018-01-25,-6.9971
2018-01-26,-2.8213
2018-01-29,-1.2903
2018-01-30,13.7255
2018-01-31,3.1609
2018-02-01,-7.2423
2018-02-02,-7.5075
2018-02-05,-3.25
2018-02-06,-0.6678
2018-02-07,6.4189
2018-02-08,-2.8571
2018-02-09,1.6307
2018-02-12,0.9679
2018-02-13,-2.5478
2018-02-14,0.0
2018-02-15,-2.9412000000000003
2018-02-16,-0.3367
2018-02-20,-3.0405
2018-02-21,0.6969
2018-02-22,-3.4602
2018-02-23,-2.1505
2018-02-26,0.3663
2018-02-27,0.7299
2018-02-28,-5.7971
2018-03-01,0.3846
2018-03-02,-1.5326
2018-03-05,3.5019
2018-03-06,-5.6391
2018-03-07,3.5857
2018-03-08,6.9231
2018-03-09,5.3957
2018-03-12,-2.7304
2018-03-13,1.4035
2018-03-14,-6.5744
2018-03-15,3.3333
2018-03-16,3.5842
2018-03-19,-1.3841
2018-03-20,5.2632
2018-03-21,9.6667
2018-03-22,1.2158
2018-03-23,-1.5015
2018-03-26,-7.3171
2018-03-27,3.2895
2018-03-28,1.9108
2018-03-29,-1.875
2018-04-02,-4.1401
2018-04-03,0.9967
2018-04-04,0.9868
2018-04-05,-2.2801
2018-04-06,2.6667
2018-04-09,-5.5195
2018-04-10,4.811
2018-04-11,1.3115
2018-04-12,1.2945
2018-04-13,10.8626
2018-04-16,0.8646
2018-04-17,0.0
2018-04-18,2.2857
2018-04-19,-1.6760000000000002
2018-04-20,-2.2727
2018-04-23,-11.9186
2018-04-24,-4.2904
2018-04-25,-0.3448
2018-04-26,-5.8824
2018-04-27,4.7794
2018-04-30,-0.7404
2018-05-01,-7.7379999999999995
2018-05-02,8.046
2018-05-03,-9.5745
2018-05-04,7.8431
2018-05-07,-1.8218
2018-05-08,-1.1074
2018-05-09,1.1236
2018-05-10,-4.8148
2018-05-11,1.9455
2018-05-14,-0.7634
2018-05-15,-1.1538
2018-05-16,-4.2802
2018-05-17,0.0
2018-05-18,5.6911000000000005
2018-05-21,-4.2308
2018-05-22,-0.8032
2018-05-23,0.8097
2018-05-24,-1.2048
2018-05-25,1.626
2018-05-29,-5.336
2018-05-30,-0.2789
2018-05-31,2.9661
2018-06-01,8.2305
2018-06-04,1.9011
2018-06-05,-0.7463
2018-06-06,0.7519
2018-06-07,8.9552
2018-06-08,11.9863
2018-06-11,-2.1407
2018-06-12,2.8125
2018-06-13,-4.2553
2018-06-14,1.9048
2018-06-15,1.2461
2018-06-18,2.1538
2018-06-19,-1.8072
2018-06-20,0.9202
2018-06-21,1.5198
2018-06-22,3.5928
2018-06-25,-2.0231
2018-06-26,-5.8997
2018-06-27,-1.8809
2018-06-28,-2.8754
2018-06-29,5.5921
2018-07-02,0.0
2018-07-03,-1.0903
2018-07-05,-0.7874
2018-07-06,0.3175
2018-07-09,0.0
2018-07-10,-1.5823
2018-07-11,-4.8232
2018-07-12,1.6892
2018-07-13,-11.2957
2018-07-16,5.2434
2018-07-17,-1.4235
2018-07-18,-3.9711
2018-07-19,-0.7519
2018-07-20,-2.2727
2018-07-23,-0.3876
2018-07-24,-4.2802
2018-07-25,-1.2195
2018-07-26,-5.3498
2018-07-27,-0.6522
2018-07-30,-0.2188
2018-07-31,11.8421
2018-08-01,-6.2745
2018-08-02,0.2092
2018-08-03,-3.5491
2018-08-06,1.7316
2018-08-07,-3.8298
2018-08-08,2.2124
2018-08-09,1.2987
2018-08-10,-1.2821
2018-08-13,3.8961
2018-08-14,2.0833
2018-08-15,-3.0612
2018-08-16,-1.4737
2018-08-17,-0.4274
2018-08-20,2.5751
2018-08-21,4.6025
2018-08-22,1.6
2018-08-23,-6.6929
2018-08-24,3.3755
2018-08-27,1.6327
2018-08-28,0.4016
2018-08-29,0.8
2018-08-30,9.9206
2018-08-31,1.083
2018-09-04,-8.5714
2018-09-05,3.125
2018-09-06,-1.1364
2018-09-07,1.5326
2018-09-10,-0.7547
2018-09-11,4.943
2018-09-12,0.3623
2018-09-13,-4.3321
2018-09-14,-2.2641999999999998
2018-09-17,-1.1583
2018-09-18,3.5156
2018-09-19,-4.9056999999999995
2018-09-20,-1.1905000000000001
2018-09-21,6.4257
2018-09-24,11.3208
2018-09-25,1.6949
2018-09-26,-9.4
2018-09-27,-1.3981
2018-09-28,-4.1045
2018-10-01,8.9494
2018-10-02,-7.1429
2018-10-03,4.6154
2018-10-04,-6.6176
2018-10-05,-1.9685000000000001
2018-10-08,-4.4177
2018-10-09,-5.8824
2018-10-10,-0.4464
2018-10-11,5.3812
2018-10-12,4.2553
2018-10-15,2.0408
2018-10-16,0.0
2018-10-17,6.4
2018-10-18,0.3759
2018-10-19,-1.1236
2018-10-22,0.3788
2018-10-23,0.0
2018-10-24,-1.5093999999999999
2018-10-25,-6.1303
2018-10-26,3.6734999999999998
2018-10-29,-7.0866
2018-10-30,-4.661
2018-10-31,-1.7778
2018-11-01,8.5973
2018-11-02,-3.3333
2018-11-05,-2.1552
2018-11-06,1.3216
2018-11-07,-3.0435
2018-11-08,10.3139
2018-11-09,-0.4065
2018-11-12,-7.7551
2018-11-13,3.0973
2018-11-14,-7.7253
2018-11-15,6.5116
2018-11-16,-1.7467000000000001
2018-11-19,-3.5556
2018-11-20,-1.8433000000000002
2018-11-21,0.0
2018-11-23,0.0
2018-11-26,-6.1033
2018-11-27,-1.0
2018-11-28,0.0
2018-11-29,3.5354
2018-11-30,-4.878
2018-12-03,3.5897
2018-12-04,-1.4851
2018-12-06,-6.5327
2018-12-07,-2.6882
2018-12-10,2.2099
2018-12-11,-8.1081
2018-12-12,3.5294
2018-12-13,-1.7045
2018-12-14,1.7341
2018-12-17,-7.3864
2018-12-18,-6.4417
2018-12-19,0.9836
2018-12-20,-6.4935
2018-12-21,-16.6667
2018-12-24,-12.5
2018-12-26,0.0
2018-12-27,10.4762
2018-12-28,12.069
2018-12-31,-6.9231
2019-01-02,7.438
2019-01-03,25.3846
2019-01-04,1.8405
2019-01-07,6.6265
2019-01-08,6.2147
2019-01-09,17.5532
2019-01-10,1.3575
2019-01-11,1.7856999999999998
2019-01-14,3.9474
2019-01-15,-2.9536
2019-01-16,0.0
2019-01-17,5.2174
2019-01-18,0.8264
2019-01-22,1.6393
2019-01-23,-4.4355
2019-01-24,-0.8439
2019-01-25,-4.2553
2019-01-28,-4.0
2019-01-29,-5.5602
2019-01-30,-0.4853
2019-01-31,4.0739
2019-02-01,3.1855
2019-02-04,8.7156
2019-02-05,-1.2658
2019-02-06,1.2821
2019-02-07,-12.6582
2019-02-08,-9.1787
2019-02-11,-3.7234
2019-02-12,0.0
2019-02-13,-5.2376
2019-02-14,3.195
2019-02-15,2.2599
2019-02-19,-6.0773
2019-02-20,18.2353
2019-02-21,-1.4925
2019-02-22,8.0808
2019-02-25,-2.8037
2019-02-26,1.4423
2019-02-27,-3.3175
2019-02-28,1.4706000000000001
2019-03-01,0.0
2019-03-04,-0.9662
2019-03-05,-0.4878
2019-03-06,-3.9215999999999998
2019-03-07,-0.7449
2019-03-08,-5.4179
2019-03-11,0.0
2019-03-12,4.3478
2019-03-13,-1.0417
2019-03-14,0.0
2019-03-15,7.3684
2019-03-18,4.902
2019-03-19,0.4673
2019-03-20,6.9767
2019-03-21,-1.7391
2019-03-22,0.4425
2019-03-25,-0.8767
2019-03-26,3.3154
2019-03-27,2.5079000000000002
2019-03-28,0.7134
2019-03-29,0.8333
2019-04-01,2.8926
2019-04-02,2.4096
2019-04-03,0.7843
2019-04-04,-1.8405
2019-04-05,-1.7957
2019-04-08,0.9122
2019-04-09,-6.8
2019-04-10,11.588
2019-04-11,-1.9231
2019-04-12,-0.4863
2019-04-15,-3.8462
2019-04-16,3.6885
2019-04-17,-2.7668
2019-04-18,0.4065
2019-04-22,5.2632
2019-04-23,0.0
2019-04-24,-1.9231
2019-04-25,-1.9607999999999999
2019-04-26,0.0
2019-04-29,0.0
2019-04-30,-0.8
2019-05-01,-1.6129
2019-05-02,2.459
2019-05-03,2.108
2019-05-06,0.6777
2019-05-07,1.1673
2019-05-08,11.3192
2019-05-09,-6.7132
2019-05-10,-4.4444
2019-05-13,0.0
2019-05-14,-0.7752
2019-05-15,-1.0703
2019-05-16,3.8459
2019-05-17,-1.9011
2019-05-20,-3.876
2019-05-21,-5.2419
2019-05-22,-7.234
2019-05-23,-1.8349
2019-05-24,0.9346
2019-05-28,0.463
2019-05-29,1.8433000000000002
2019-05-30,-1.81
2019-05-31,0.9217
2019-06-03,2.2831
2019-06-04,-1.3393
2019-06-05,-7.2398
2019-06-06,-1.9512
2019-06-07,1.99
2019-06-10,-4.878
2019-06-11,-6.1538
2019-06-12,-2.7321999999999997
2019-06-13,-1.6854
2019-06-14,-4.5714
2019-06-17,-5.9879999999999995
2019-06-18,13.3758
2019-06-19,-3.3708
2019-06-20,-0.5814
2019-06-21,1.1696
2019-06-24,-2.8902
2019-06-25,1.7856999999999998
2019-06-26,0.0
2019-06-27,-4.0936
2019-06-28,3.6585
2019-07-01,-8.8235
2019-07-02,-0.6452
2019-07-03,-6.6818
2019-07-05,0.8976
2019-07-08,-13.7931
2019-07-09,-1.6
2019-07-10,5.6911000000000005
2019-07-11,8.461500000000001
2019-07-12,-10.6383
2019-07-15,-2.873
2019-07-16,-10.9332
2019-07-17,-3.6696999999999997
2019-07-18,-9.857099999999999
2019-07-19,10.935
2019-07-22,0.0
2019-07-23,-2.8571
2019-07-24,1.9607999999999999
2019-07-25,-1.9231
2019-07-26,-1.9607999999999999
2019-07-29,0.0
2019-07-30,6.0
2019-07-31,-4.717
2019-08-01,1.9802
2019-08-02,0.9709
2019-08-05,-3.9519
2019-08-06,-2.3426
2019-08-07,-0.164
2019-08-08,-2.4541
2019-08-09,4.3368
2019-08-12,-0.1211
2019-08-13,-1.6465
2019-08-14,1.674
2019-08-15,-2.9293
2019-08-16,3.0177
2019-08-19,6.0606
2019-08-20,2.8571
2019-08-21,-3.2407
2019-08-22,10.0478
2019-08-23,-8.6957
2019-08-26,2.3810000000000002
2019-08-27,-5.1163
2019-08-28,-1.9804
2019-08-29,-0.8702
2019-08-30,0.898
2019-09-03,-0.97
2019-09-04,3.504
2019-09-05,-3.4146
2019-09-06,1.0101
2019-09-09,-2.0
2019-09-10,9.6939
2019-09-11,-4.186
2019-09-12,9.7087
2019-09-13,8.8496
2019-09-16,-1.626
2019-09-17,-11.5702
2019-09-18,-6.5421
2019-09-19,0.0
2019-09-20,0.0
2019-09-23,-7.0
2019-09-24,-4.3225999999999996
2019-09-25,-21.0047
2019-09-26,-6.7719000000000005
2019-09-27,-11.0636
2019-09-30,2.9513
2019-10-01,8.3995
2019-10-02,-4.9042
2019-10-03,-0.7276
2019-10-04,-6.8078
2019-10-07,-2.1321
2019-10-08,-8.1071
2019-10-09,2.4679
2019-10-10,-9.9374
2019-10-11,3.0112
2019-10-14,-8.0131
2019-10-15,23.3556
2019-10-16,16.4115
2019-10-17,24.7105
2019-10-18,-10.6566
2019-10-21,10.4028
2019-10-22,-4.3905
2019-10-23,-10.526299999999999
2019-10-24,-1.3971
2019-10-25,1.7002000000000002
2019-10-28,-0.2786
2019-10-29,-3.9853
2019-10-30,0.0306
2019-10-31,0.6278
2019-11-01,8.3384
2019-11-04,9.5787
2019-11-05,1.2561
2019-11-06,-6.0759
2019-11-07,-6.4151
2019-11-08,-6.394
2019-11-11,2.1385
2019-11-12,-2.0937
2019-11-13,-6.1538
2019-11-14,26.9836
2019-11-15,2.0914
2019-11-18,1.1634
2019-11-19,-1.2375
2019-11-20,-8.6318
2019-11-21,-1.6484
2019-11-22,0.3251
2019-11-25,-4.3953
2019-11-26,-5.0703
2019-11-27,5.2947
2019-11-29,-3.041
2019-12-02,8.5758
2019-12-03,3.2654
2019-12-04,1.7838
2019-12-05,-0.0133
2019-12-06,1.5137
2019-12-09,5.2976
2019-12-10,-4.3850999999999996
2019-12-11,-3.8586
2019-12-12,6.5676
2019-12-13,-2.0796
2019-12-16,7.4851
2019-12-17,8.4337
2019-12-18,5.6667
2019-12-19,4.6267
2019-12-20,13.5678
2019-12-23,-10.6195
2019-12-24,0.9901
2019-12-26,3.9215999999999998
2019-12-27,4.717
2019-12-30,-5.4054
2019-12-31,-0.9524
2020-01-02,-0.9615
2020-01-03,-2.9126
2020-01-06,5.0
2020-01-07,25.7143
2020-01-08,-9.0909
2020-01-09,18.3333
2020-01-10,21.1268
2020-01-13,-1.7442
2020-01-14,-20.1183
2020-01-15,-9.6296
2020-01-16,-5.7377
2020-01-17,0.8696
2020-01-21,-5.1724
2020-01-22,0.8727
2020-01-23,-2.6226000000000003
2020-01-24,-2.8228
2020-01-27,-2.8571
2020-01-28,0.9804
2020-01-29,-0.9709
2020-01-30,-10.902
2020-01-31,4.0383
2020-02-03,9.9947
2020-02-04,1.9231
2020-02-05,-4.717
2020-02-06,-0.9901
2020-02-07,-1.0
2020-02-10,-4.5657
2020-02-11,-0.3175
2020-02-12,-0.8494
2020-02-13,-2.4523
2020-02-14,1.5479
2020-02-18,4.8649000000000004
2020-02-19,-0.1031
2020-02-20,-3.1373
2020-02-21,-3.1962
2020-02-24,-9.4871
2020-02-25,2.1766
2020-02-26,-3.0108
2020-02-27,-7.9755
2020-02-28,9.72
2020-03-02,-5.0796
2020-03-03,3.7127
2020-03-04,6.1597
2020-03-05,-5.814
2020-03-06,-3.6914
2020-03-09,-8.9988
2020-03-10,-2.7891
2020-03-11,-10.8825
2020-03-12,-16.748
2020-03-13,7.4219
2020-03-16,-9.0909
2020-03-17,14.0
2020-03-18,0.0
2020-03-19,5.2632
2020-03-20,5.5
2020-03-23,-5.2133
2020-03-24,-1.6833
2020-03-25,-3.3735
2020-03-26,-1.2281
2020-03-27,0.7993
2020-03-30,0.6167
2020-03-31,1.5762
2020-04-01,-1.8965999999999998
2020-04-02,-5.1845
2020-04-03,1.5755
2020-04-06,5.8759
2020-04-07,-1.7752
2020-04-08,-1.7370999999999999
2020-04-09,8.9304
2020-04-13,5.8017
2020-04-14,-3.9356999999999998
2020-04-15,-6.4516
2020-04-16,17.2414
2020-04-17,-2.9412000000000003
2020-04-20,-0.7576
2020-04-21,-9.1603
2020-04-22,-2.5378
2020-04-23,1.0691
2020-04-24,-1.0408
2020-04-27,1.7241
2020-04-28,-0.5085
2020-04-29,4.2249
2020-04-30,2.9748
2020-05-01,-3.5714
2020-05-04,8.2963
2020-05-05,3.3744
2020-05-06,8.3664
2020-05-07,2.9715
2020-05-08,-3.5446
2020-05-11,10.6557
2020-05-12,12.3457
2020-05-13,-2.4615
2020-05-14,-8.5174
2020-05-15,0.8621
2020-05-18,11.8437
2020-05-19,0.4476
2020-05-20,-1.0977
2020-05-21,0.0
2020-05-22,-1.0989
2020-05-26,-6.1111
2020-05-27,-3.0533
2020-05-28,0.0977
2020-05-29,-2.0732
2020-06-01,-0.3736
2020-06-02,6.275
2020-06-03,7.0689
2020-06-04,3.2627
2020-06-05,-3.5106
2020-06-08,5.8765
2020-06-09,6.2168
2020-06-10,-2.5098000000000003
2020-06-11,-5.7019
2020-06-12,-1.0451
2020-06-15,1.3148
2020-06-16,2.8614
2020-06-17,-1.7372999999999998
2020-06-18,-3.1467
2020-06-19,-0.0543
2020-06-22,-2.1526
2020-06-23,-1.1111
2020-06-24,3.3708
2020-06-25,1.087
2020-06-26,-3.2473
2020-06-29,0.0222
2020-06-30,0.6778
2020-07-01,-0.6622
2020-07-02,-0.3888
2020-07-06,-7.4169
2020-07-07,2.4093
2020-07-08,-1.741
2020-07-09,-0.0599
2020-07-10,1.8088
2020-07-13,-1.2825
2020-07-14,-2.503
2020-07-15,1.2225
2020-07-16,2.657
2020-07-17,9.1765
2020-07-20,4.5259
2020-07-21,8.2474
2020-07-22,9.5238
2020-07-23,0.0
2020-07-24,0.8696
2020-07-27,-4.3103
2020-07-28,-12.1622
2020-07-29,-0.5128
2020-07-30,1.0309
2020-07-31,-1.0612
