ticker,NEWR US Equity
2015-05-05,-0.3691
2015-05-06,0.0926
2015-05-07,0.2159
2015-05-08,0.7079
2015-05-11,-0.4584
2015-05-12,0.5527
2015-05-13,-1.313
2015-05-14,-2.2896
2015-05-15,-2.7549
2015-05-18,4.2331
2015-05-19,1.2808
2015-05-20,0.1542
2015-05-21,0.2772
2015-05-22,-0.3993
2015-05-26,-1.1718
2015-05-27,0.8736
2015-05-28,0.0619
2015-05-29,1.1747
2015-06-01,-2.322
2015-06-02,-0.1251
2015-06-03,0.2192
2015-06-04,-1.5937999999999999
2015-06-05,1.175
2015-06-08,-0.4708
2015-06-09,-1.5453000000000001
2015-06-10,2.7226
2015-06-11,0.3118
2015-06-12,2.207
2015-06-15,-1.9465
2015-06-16,0.0931
2015-06-17,1.1776
2015-06-18,0.1531
2015-06-19,1.4985
2015-06-22,0.4821
2015-06-23,0.7196
2015-06-24,0.7145
2015-06-25,3.2516
2015-06-26,1.1165
2015-06-29,-2.1234
2015-06-30,1.7934999999999999
2015-07-01,2.9838
2015-07-02,-2.2075
2015-07-06,-1.3544
2015-07-07,-2.1453
2015-07-08,-2.017
2015-07-09,1.432
2015-07-10,0.9118
2015-07-13,-0.9035
2015-07-14,2.2353
2015-07-15,2.1001
2015-07-16,1.6623999999999999
2015-07-17,-2.1896
2015-07-20,4.6472
2015-07-21,0.2437
2015-07-22,-0.054
2015-07-23,-0.1351
2015-07-24,-1.8674
2015-07-27,-2.7579000000000002
2015-07-28,0.0284
2015-07-29,-0.482
2015-07-30,1.7094
2015-07-31,-2.521
2015-08-03,0.2586
2015-08-04,-0.8312
2015-08-05,2.948
2015-08-06,-1.3195000000000001
2015-08-07,6.8279
2015-08-10,-0.3728
2015-08-11,-6.8164
2015-08-12,1.6925
2015-08-13,-2.3695
2015-08-14,-0.4045
2015-08-17,-0.2321
2015-08-18,0.0872
2015-08-19,-1.0459
2015-08-20,0.2349
2015-08-21,-2.314
2015-08-24,-3.4483
2015-08-25,1.7081
2015-08-26,2.0763
2015-08-27,-0.688
2015-08-28,1.2651
2015-08-31,-3.1529
2015-09-01,-0.9521
2015-09-02,0.3411
2015-09-03,2.3795
2015-09-04,0.3018
2015-09-08,5.0858
2015-09-09,2.1478
2015-09-10,0.3645
2015-09-11,0.3631
2015-09-14,1.0298
2015-09-15,0.6612
2015-09-16,1.2863
2015-09-17,1.8914
2015-09-18,-0.1856
2015-09-21,4.7556
2015-09-22,-1.3949
2015-09-23,0.9259
2015-09-24,0.1274
2015-09-25,-0.7381
2015-09-28,-2.1282
2015-09-29,-2.1483
2015-09-30,2.0348
2015-10-01,-2.2566
2015-10-02,5.8523
2015-10-05,-0.8623
2015-10-06,-0.2047
2015-10-07,0.769
2015-10-08,-0.7886
2015-10-09,1.1282
2015-10-12,-0.2028
2015-10-13,0.1016
2015-10-14,-3.4772
2015-10-15,1.1833
2015-10-16,1.3514
2015-10-19,-0.2308
2015-10-20,-0.3598
2015-10-21,-1.2381
2015-10-22,1.6453
2015-10-23,0.2055
2015-10-26,-0.3846
2015-10-27,-0.4633
2015-10-28,1.2413
2015-10-29,-0.4087
2015-10-30,1.6926999999999999
2015-11-02,0.6557
2015-11-03,-0.5512
2015-11-04,0.1512
2015-11-05,-1.3836
2015-11-06,-8.1378
2015-11-09,-1.6107
2015-11-10,-3.6974
2015-11-11,1.4068
2015-11-12,2.8324
2015-11-13,-2.6138
2015-11-16,0.9235
2015-11-17,1.5728
2015-11-18,2.2241
2015-11-19,0.3305
2015-11-20,3.5685000000000002
2015-11-23,-1.0072
2015-11-24,0.0535
2015-11-25,0.9901
2015-11-27,-0.8214
2015-11-30,0.4809
2015-12-01,-3.2172
2015-12-02,0.2198
2015-12-03,-1.0417
2015-12-04,1.4681
2015-12-07,1.2558
2015-12-08,-0.4853
2015-12-09,-0.5419
2015-12-10,-1.6617
2015-12-11,-1.0526
2015-12-14,-0.3359
2015-12-15,1.9101
2015-12-16,0.8545
2015-12-17,-0.2186
2015-12-18,-0.6847
2015-12-21,0.4413
2015-12-22,1.7847
2015-12-23,-0.0809
2015-12-24,1.1609
2015-12-28,-1.1209
2015-12-29,-1.4845
2015-12-30,0.4658
2015-12-31,-0.6545
2016-01-04,-1.0431
2016-01-05,-0.3883
2016-01-06,-1.6707999999999998
2016-01-07,-1.2178
2016-01-08,-1.5768
2016-01-11,-0.9613
2016-01-12,1.2353
2016-01-13,-5.3167
2016-01-14,0.3682
2016-01-15,-6.2061
2016-01-19,-3.7157999999999998
2016-01-20,-0.2708
2016-01-21,-1.8669
2016-01-22,1.937
2016-01-25,-2.3074
2016-01-26,0.1389
2016-01-27,-2.6361
2016-01-28,-1.4606
2016-01-29,2.0246
2016-02-01,1.0631
2016-02-02,0.1753
2016-02-03,-0.7
2016-02-04,5.393
2016-02-05,-22.2742
2016-02-08,-6.5404
2016-02-09,-4.0976
2016-02-10,7.9693000000000005
2016-02-11,4.5798
2016-02-12,0.8929
2016-02-16,4.5933
2016-02-17,8.4206
2016-02-18,0.4459
2016-02-19,-0.9619
2016-02-22,-0.0374
2016-02-23,-2.2422
2016-02-24,3.6315
2016-02-25,-2.0657
2016-02-26,0.8663
2016-02-29,-0.5975
2016-03-01,3.1555
2016-03-02,0.3277
2016-03-03,0.363
2016-03-04,-0.1808
2016-03-07,2.1739
2016-03-08,-2.6596
2016-03-09,0.8379
2016-03-10,-3.2876
2016-03-11,-0.8592
2016-03-14,-1.4318
2016-03-15,-4.1284
2016-03-16,-2.6316
2016-03-17,-0.819
2016-03-18,3.1379
2016-03-21,-1.9215
2016-03-22,1.5510000000000002
2016-03-23,-2.2508
2016-03-24,-1.3158
2016-03-28,-0.75
2016-03-29,6.2552
2016-03-30,2.3311
2016-03-31,0.695
2016-04-01,-4.1794
2016-04-04,0.2801
2016-04-05,0.5188
2016-04-06,1.1116
2016-04-07,-2.7091
2016-04-08,1.6949
2016-04-11,-2.7778
2016-04-12,-0.8163
2016-04-13,2.1399
2016-04-14,-2.0145
2016-04-15,-1.5213999999999999
2016-04-18,2.714
2016-04-19,-0.8537
2016-04-20,1.148
2016-04-21,4.9047
2016-04-22,-0.425
2016-04-25,-0.4269
2016-04-26,0.8574
2016-04-27,0.3864
2016-04-28,1.0778
2016-04-29,-1.8279
2016-05-02,-0.5431
2016-05-03,1.17
2016-05-04,-0.6554
2016-05-05,-0.8149
2016-05-06,-3.169
2016-05-09,2.0606
2016-05-10,2.4941
2016-05-11,0.2317
2016-05-12,0.3083
2016-05-13,-2.0745
2016-05-16,1.4515
2016-05-17,0.5027
2016-05-18,1.616
2016-05-19,-2.1583
2016-05-20,3.2895
2016-05-23,4.2338000000000005
2016-05-24,0.2876
2016-05-25,0.0717
2016-05-26,-0.788
2016-05-27,5.704
2016-05-31,3.0055
2016-06-01,1.1936
2016-06-02,1.9003999999999999
2016-06-03,0.3537
2016-06-06,0.8971
2016-06-07,2.731
2016-06-08,0.6182
2016-06-09,-0.8602
2016-06-10,-5.485
2016-06-13,-1.7705
2016-06-14,0.6008
2016-06-15,-0.5972
2016-06-16,-0.7677
2016-06-17,1.6818
2016-06-20,2.5802
2016-06-21,-0.0967
2016-06-22,-2.8083
2016-06-23,3.6201
2016-06-24,-3.3974
2016-06-27,-8.8587
2016-06-28,3.7131
2016-06-29,3.1941
2016-06-30,-0.068
2016-07-01,-0.6467
2016-07-05,1.6787
2016-07-06,0.0
2016-07-07,2.7965
2016-07-08,3.4087
2016-07-11,1.2361
2016-07-12,0.8453
2016-07-13,-2.5768
2016-07-14,2.7725
2016-07-15,0.3101
2016-07-18,0.6182
2016-07-19,-0.7988
2016-07-20,3.4066
2016-07-21,0.3893
2016-07-22,1.1635
2016-07-25,0.5013
2016-07-26,1.0857
2016-07-27,0.4064
2016-07-28,1.1853
2016-07-29,-1.6
2016-08-01,-1.3357
2016-08-02,-0.2943
2016-08-03,0.1476
2016-08-04,2.4167
2016-08-05,2.3022
2016-08-08,-0.7314
2016-08-09,0.5667
2016-08-10,-0.0845
2016-08-11,-0.3948
2016-08-12,0.453
2016-08-15,-0.1127
2016-08-16,-0.3386
2016-08-17,-0.9909
2016-08-18,0.5147
2016-08-19,0.7966
2016-08-22,0.4516
2016-08-23,2.1635
2016-08-24,-1.5952
2016-08-25,1.4813
2016-08-26,-0.4406
2016-08-29,0.9129
2016-08-30,-0.2467
2016-08-31,0.8519
2016-09-01,0.5722
2016-09-02,1.7881
2016-09-06,1.9697
2016-09-07,-3.7849
2016-09-08,1.1394
2016-09-09,-3.0579
2016-09-12,1.2175
2016-09-13,-1.9136
2016-09-14,0.5574
2016-09-15,2.3282
2016-09-16,0.1625
2016-09-19,2.1092
2016-09-20,-1.2977
2016-09-21,1.9586999999999999
2016-09-22,0.3684
2016-09-23,-1.0225
2016-09-26,-0.2649
2016-09-27,0.9562
2016-09-28,1.3944
2016-09-29,-2.2055
2016-09-30,1.6715
2016-10-03,-0.9395
2016-10-04,-0.764
2016-10-05,-1.5662
2016-10-06,-0.6203
2016-10-07,-0.0543
2016-10-10,2.3351
2016-10-11,-3.7145
2016-10-12,-1.2951
2016-10-13,-1.6192
2016-10-14,0.8797
2016-10-17,-0.1969
2016-10-18,-0.5355
2016-10-19,0.0
2016-10-20,-0.2267
2016-10-21,2.9537
2016-10-24,2.6207000000000003
2016-10-25,-0.7796
2016-10-26,-0.569
2016-10-27,-1.6621000000000001
2016-10-28,0.194
2016-10-31,0.802
2016-11-01,-2.8807
2016-11-02,-6.6667
2016-11-03,-1.9976
2016-11-04,-1.05
2016-11-07,7.2409
2016-11-08,-1.0186
2016-11-09,2.8815
2016-11-10,-1.5718999999999999
2016-11-11,3.7166
2016-11-14,-8.5666
2016-11-15,2.6026
2016-11-16,0.8356
2016-11-17,2.8411
2016-11-18,-2.6187
2016-11-21,-0.266
2016-11-22,-3.0815
2016-11-23,-1.0089
2016-11-25,-0.6485
2016-11-28,-3.8856
2016-11-29,0.3881
2016-11-30,2.1585
2016-12-01,-6.6225000000000005
2016-12-02,1.6886
2016-12-05,0.7639
2016-12-06,-0.824
2016-12-07,-0.7976
2016-12-08,2.4455999999999998
2016-12-09,-1.0137
2016-12-12,-0.1652
2016-12-13,3.0443
2016-12-14,-5.4271
2016-12-15,-1.4941
2016-12-16,1.241
2016-12-19,-1.9407999999999999
2016-12-20,-2.4306
2016-12-21,-0.5694
2016-12-22,0.9306
2016-12-23,0.5674
2016-12-27,0.5642
2016-12-28,-1.087
2016-12-29,0.1772
2016-12-30,-0.0354
2017-01-03,5.5575
2017-01-04,2.2803
2017-01-05,0.1639
2017-01-06,0.0
2017-01-09,2.0295
2017-01-10,0.0
2017-01-11,0.1604
2017-01-12,-0.3523
2017-01-13,2.6358
2017-01-17,-1.9731
2017-01-18,2.9712
2017-01-19,1.3031
2017-01-20,0.0
2017-01-23,0.5207
2017-01-24,1.4625
2017-01-25,10.6607
2017-01-26,-1.5468
2017-01-27,-1.6814
2017-01-30,0.3645
2017-01-31,1.1173
2017-02-01,-0.9116
2017-02-02,1.4497
2017-02-03,2.9129
2017-02-06,-1.2817
2017-02-07,-0.0541
2017-02-08,-3.1394
2017-02-09,1.2294
2017-02-10,-0.6348
2017-02-13,-1.1944
2017-02-14,-1.6025
2017-02-15,0.3143
2017-02-16,-1.4241
2017-02-17,2.6582
2017-02-21,0.1126
2017-02-22,-3.0082
2017-02-23,-1.5072
2017-02-24,0.2354
2017-02-27,1.145
2017-02-28,2.1189999999999998
2017-03-01,3.809
2017-03-02,-1.1227
2017-03-03,2.9632
2017-03-06,-0.4303
2017-03-07,-1.0535
2017-03-08,1.3377
2017-03-09,-0.9698
2017-03-10,-0.3536
2017-03-13,1.4742
2017-03-14,-0.4036
2017-03-15,0.9454
2017-03-16,-1.4718
2017-03-17,-0.8419
2017-03-20,1.2325
2017-03-21,-4.6537
2017-03-22,-0.6243
2017-03-23,2.7984
2017-03-24,1.2222
2017-03-27,1.0154
2017-03-28,0.6792
2017-03-29,-0.8904
2017-03-30,1.0618
2017-03-31,-0.1347
2017-04-03,-0.3237
2017-04-04,0.2977
2017-04-05,5.1808
2017-04-06,1.3853
2017-04-07,-0.6073
2017-04-10,-0.7892
2017-04-11,-0.3336
2017-04-12,0.1545
2017-04-13,-1.4396
2017-04-17,1.3563
2017-04-18,1.1323
2017-04-19,0.4326
2017-04-20,0.5574
2017-04-21,-0.7055
2017-04-24,-0.6851
2017-04-25,0.9709
2017-04-26,0.8856
2017-04-27,1.4296
2017-04-28,-1.1375
2017-05-01,1.2506
2017-05-02,0.5188
2017-05-03,-0.5161
2017-05-04,1.4575
2017-05-05,0.8035
2017-05-08,-1.8599
2017-05-09,1.6244
2017-05-10,5.2555
2017-05-11,-0.9664
2017-05-12,1.1617
2017-05-15,2.3886
2017-05-16,-0.7402
2017-05-17,-6.1695
2017-05-18,0.4094
2017-05-19,2.5666
2017-05-22,1.45
2017-05-23,-0.1614
2017-05-24,0.2078
2017-05-25,1.3825
2017-05-26,1.3636
2017-05-30,0.0
2017-05-31,-2.0852
2017-06-01,0.1603
2017-06-02,1.0288
2017-06-05,0.2489
2017-06-06,-0.4063
2017-06-07,-3.0825
2017-06-08,1.1693
2017-06-09,-4.6001
2017-06-12,0.7754
2017-06-13,0.8415
2017-06-14,-0.8584
2017-06-15,-1.5633
2017-06-16,0.3909
2017-06-19,5.8408
2017-06-20,-0.7358
2017-06-21,0.0927
2017-06-22,-0.1851
2017-06-23,1.0665
2017-06-26,-0.9635
2017-06-27,-1.7142
2017-06-28,2.1918
2017-06-29,-1.0609
2017-06-30,0.2564
2017-07-03,0.2093
2017-07-05,0.9977
2017-07-06,-0.4135
2017-07-07,2.8834999999999997
2017-07-10,0.852
2017-07-11,2.8902
2017-07-12,2.3768000000000002
2017-07-13,-2.596
2017-07-14,3.3586
2017-07-17,1.2159
2017-07-18,0.1243
2017-07-19,0.9516
2017-07-20,-2.2541
2017-07-21,-1.2998
2017-07-24,0.8496
2017-07-25,1.5164
2017-07-26,-0.1037
2017-07-27,-0.8723
2017-07-28,-0.419
2017-07-31,-1.1992
2017-08-01,0.2768
2017-08-02,-3.1854
2017-08-03,2.0399
2017-08-04,-1.0748
2017-08-07,-1.8904999999999998
2017-08-08,0.0
2017-08-09,-0.5759
2017-08-10,-2.1163
2017-08-11,1.8207
2017-08-14,1.8999000000000001
2017-08-15,0.6361
2017-08-16,1.4385
2017-08-17,-1.8694
2017-08-18,0.5693
2017-08-21,1.2846
2017-08-22,3.1814
2017-08-23,0.7708
2017-08-24,0.4135
2017-08-25,-1.5442
2017-08-28,0.481
2017-08-29,-0.7908
2017-08-30,-0.1468
2017-08-31,0.6303
2017-09-01,0.167
2017-09-05,1.3338999999999999
2017-09-06,-0.5759
2017-09-07,0.662
2017-09-08,0.0617
2017-09-11,2.6905
2017-09-12,-0.64
2017-09-13,-0.4227
2017-09-14,-0.3841
2017-09-15,-1.1567
2017-09-18,-0.4311
2017-09-19,0.3505
2017-09-20,-2.0957
2017-09-21,1.0283
2017-09-22,-0.27
2017-09-25,-2.2495
2017-09-26,0.5753
2017-09-27,4.0254
2017-09-28,-0.1426
2017-09-29,1.5705
2017-10-02,1.2248999999999999
2017-10-03,-0.5753
2017-10-04,0.3591
2017-10-05,1.0338
2017-10-06,1.4758
2017-10-09,-0.4654
2017-10-10,-1.2858
2017-10-11,0.2368
2017-10-12,-0.6891
2017-10-13,-0.2776
2017-10-16,-0.6362
2017-10-17,-0.1401
2017-10-18,2.1839
2017-10-19,1.2745
2017-10-20,0.7938
2017-10-23,-1.8248
2017-10-24,0.1565
2017-10-25,-2.0903
2017-10-26,0.1995
2017-10-27,0.1792
2017-10-30,-0.1391
2017-10-31,2.1696
2017-11-01,-0.0779
2017-11-02,1.8912
2017-11-03,-0.5166
2017-11-06,-0.1731
2017-11-07,-1.7726
2017-11-08,5.2373
2017-11-09,-2.4977
2017-11-10,1.4910999999999999
2017-11-13,2.298
2017-11-14,1.1048
2017-11-15,-0.6374
2017-11-16,1.4479
2017-11-17,0.5962
2017-11-20,1.5445
2017-11-21,1.2734
2017-11-22,0.3667
2017-11-24,2.8363
2017-11-27,0.1523
2017-11-28,0.9292
2017-11-29,-3.85
2017-11-30,-2.0195
2017-12-01,3.2516
2017-12-04,-3.4417
2017-12-05,0.0
2017-12-06,1.1406
2017-12-07,0.1233
2017-12-08,0.7216
2017-12-11,4.8401
2017-12-12,-5.45
2017-12-13,1.2515
2017-12-14,2.3677
2017-12-15,1.4966
2017-12-18,0.3016
2017-12-19,-0.9188
2017-12-20,-2.2087
2017-12-21,-0.1897
2017-12-22,-0.6391
2017-12-26,0.5563
2017-12-27,-0.1383
2017-12-28,-1.2812000000000001
2017-12-29,1.3153000000000001
2018-01-02,1.7829000000000002
2018-01-03,0.7143
2018-01-04,-0.6079
2018-01-05,0.7645
2018-01-08,-0.5901
2018-01-09,-1.306
2018-01-10,0.0172
2018-01-11,1.9588
2018-01-12,1.7694999999999999
2018-01-16,-3.6264
2018-01-17,-0.4639
2018-01-18,-0.3107
2018-01-19,0.6926
2018-01-22,1.0662
2018-01-23,2.246
2018-01-24,-0.7988
2018-01-25,0.0839
2018-01-26,3.8217
2018-01-29,-2.6639
2018-01-30,-1.8245
2018-01-31,0.9123
2018-02-01,0.2511
2018-02-02,-0.9519
2018-02-05,-1.4837
2018-02-06,1.4889999999999999
2018-02-07,8.988199999999999
2018-02-08,-2.5220000000000002
2018-02-09,2.1905
2018-02-12,-0.73
2018-02-13,4.0995
2018-02-14,4.0433
2018-02-15,0.26
2018-02-16,-1.5274
2018-02-20,3.6289
2018-02-21,0.6213
2018-02-22,-0.8841
2018-02-23,2.2229
2018-02-26,-1.6759
2018-02-27,0.0
2018-02-28,1.1128
2018-03-01,0.3761
2018-03-02,3.0951
2018-03-05,-0.175
2018-03-06,-1.1059
2018-03-07,2.7819000000000003
2018-03-08,0.3715
2018-03-09,-1.573
2018-03-12,-0.7924
2018-03-13,-1.3942999999999999
2018-03-14,3.4459
2018-03-15,0.6105
2018-03-16,-0.0791
2018-03-19,-1.1089
2018-03-20,3.4173999999999998
2018-03-21,1.3554
2018-03-22,-1.8085
2018-03-23,-0.5966
2018-03-26,1.8136999999999999
2018-03-27,-3.7422
2018-03-28,-3.4749
2018-03-29,2.2345
2018-04-02,0.3508
2018-04-03,-0.9142
2018-04-04,1.8182
2018-04-05,0.6663
2018-04-06,-2.2505
2018-04-09,-0.0542
2018-04-10,0.1355
2018-04-11,-0.203
2018-04-12,1.6678
2018-04-13,-2.4673
2018-04-16,-0.2598
2018-04-17,2.7557
2018-04-18,0.3202
2018-04-19,0.0798
2018-04-20,-0.3987
2018-04-23,-0.1334
2018-04-24,-4.5691
2018-04-25,-2.7719
2018-04-26,2.3614
2018-04-27,-2.2085
2018-04-30,0.5322
2018-05-01,0.6296
2018-05-02,1.6209
2018-05-03,1.6091
2018-05-04,0.8675
2018-05-07,2.9352
2018-05-08,2.2812
2018-05-09,14.082
2018-05-10,1.1707
2018-05-11,0.5617
2018-05-14,-1.2288999999999999
2018-05-15,-1.6966
2018-05-16,0.955
2018-05-17,2.724
2018-05-18,4.9928
2018-05-21,1.8599
2018-05-22,-2.3135
2018-05-23,2.5064
2018-05-24,-0.373
2018-05-25,0.468
2018-05-29,2.3807
2018-05-30,0.829
2018-05-31,1.865
2018-06-01,2.1557
2018-06-04,1.4068
2018-06-05,2.2995
2018-06-06,-0.1393
2018-06-07,-2.9207
2018-06-08,-0.0096
2018-06-11,0.7187
2018-06-12,2.1882
2018-06-13,0.8007
2018-06-14,0.6373
2018-06-15,-0.312
2018-06-18,1.8505
2018-06-19,-1.3739
2018-06-20,0.0092
2018-06-21,-3.1983
2018-06-22,-1.6757
2018-06-25,-3.8513
2018-06-26,1.2417
2018-06-27,-3.8477
2018-06-28,3.6519
2018-06-29,-0.1687
2018-07-02,2.0082
2018-07-03,-1.5593
2018-07-05,2.2077
2018-07-06,1.6951
2018-07-09,1.1905999999999999
2018-07-10,-2.212
2018-07-11,0.2695
2018-07-12,4.8766
2018-07-13,-0.5309
2018-07-16,0.3129
2018-07-17,1.9906000000000001
2018-07-18,0.0809
2018-07-19,0.0449
2018-07-20,0.5749
2018-07-23,1.3219
2018-07-24,-4.1432
2018-07-25,2.1151
2018-07-26,-0.9906
2018-07-27,-4.2023
2018-07-30,-5.8488
2018-07-31,-1.4724
2018-08-01,2.7431
2018-08-02,2.4706
2018-08-03,-2.1291
2018-08-06,1.8576000000000001
2018-08-07,1.1995
2018-08-08,-0.7998
2018-08-09,2.6035
2018-08-10,0.142
2018-08-13,-1.6924000000000001
2018-08-14,0.9713
2018-08-15,-2.8384
2018-08-16,-0.3627
2018-08-17,-1.1314
2018-08-20,-1.234
2018-08-21,0.5844
2018-08-22,1.192
2018-08-23,0.3663
2018-08-24,4.0241
2018-08-27,-0.8059
2018-08-28,-0.1243
2018-08-29,-0.6795
2018-08-30,-0.6071
2018-08-31,-0.3781
2018-09-04,2.6664
2018-09-05,-7.3365
2018-09-06,1.9947
2018-09-07,2.4972
2018-09-10,3.3464
2018-09-11,3.5505
2018-09-12,0.2469
2018-09-13,-1.815
2018-09-14,-0.6688
2018-09-17,-6.0507
2018-09-18,-0.1394
2018-09-19,-1.5251000000000001
2018-09-20,-0.7389
2018-09-21,-2.3863
2018-09-24,0.1567
2018-09-25,2.5764
2018-09-26,-1.8202
2018-09-27,-0.7457
2018-09-28,-1.6696
2018-10-01,-3.6506
2018-10-02,-3.4916
2018-10-03,1.8717000000000001
2018-10-04,-0.1905
2018-10-05,0.1347
2018-10-08,-3.5983
2018-10-09,-0.8721
2018-10-10,-4.6686
2018-10-11,-0.1723
2018-10-12,5.7932
2018-10-15,-1.7826
2018-10-16,6.3227
2018-10-17,-1.2384
2018-10-18,-1.8527
2018-10-19,-3.1998
2018-10-22,3.0678
2018-10-23,0.5307
2018-10-24,-5.7608
2018-10-25,3.5436
2018-10-26,-1.423
2018-10-29,0.6084
2018-10-30,0.3439
2018-10-31,5.4715
2018-11-01,1.8936
2018-11-02,-4.1896
2018-11-05,-1.2166
2018-11-06,0.0
2018-11-07,11.6649
2018-11-08,-4.1307
2018-11-09,-3.6574999999999998
2018-11-12,-6.0719
2018-11-13,-1.1154
2018-11-14,-0.8854
2018-11-15,4.699
2018-11-16,-0.9467
2018-11-19,-9.5811
2018-11-20,-2.4011
2018-11-21,1.8317999999999999
2018-11-23,0.9716
2018-11-26,3.7711
2018-11-27,-2.6942
2018-11-28,7.5982
2018-11-29,2.4656000000000002
2018-11-30,1.8456000000000001
2018-12-03,0.5849
2018-12-04,-5.2223
2018-12-06,3.513
2018-12-07,-3.3473
2018-12-10,2.7417
2018-12-11,-1.3811
2018-12-12,3.5366999999999997
2018-12-13,0.7107
2018-12-14,-0.7853
2018-12-17,-7.9041
2018-12-18,1.3951
2018-12-19,-0.8968
2018-12-20,-4.2519
2018-12-21,-4.1559
2018-12-24,-0.7159
2018-12-26,8.2041
2018-12-27,2.7914
2018-12-28,-1.7982
2018-12-31,0.8595
2019-01-02,-1.8525
2019-01-03,-5.0711
2019-01-04,7.211
2019-01-07,4.8961
2019-01-08,1.7090999999999998
2019-01-09,0.2318
2019-01-10,1.0175
2019-01-11,-0.6066
2019-01-14,-1.9922
2019-01-15,4.6998
2019-01-16,1.5038
2019-01-17,3.2283
2019-01-18,2.474
2019-01-22,-3.0623
2019-01-23,1.4123999999999999
2019-01-24,0.7867
2019-01-25,1.5401
2019-01-28,1.1116
2019-01-29,-1.5514000000000001
2019-01-30,1.9724
2019-01-31,4.0323
2019-02-01,2.9415
2019-02-04,1.3284
2019-02-05,-0.7545
2019-02-06,0.9598
2019-02-07,-5.3276
2019-02-08,2.6148
2019-02-11,-0.1066
2019-02-12,2.3375
2019-02-13,-0.417
2019-02-14,1.913
2019-02-15,0.0187
2019-02-19,-1.5406
2019-02-20,-2.4846
2019-02-21,-0.1459
2019-02-22,2.2594
2019-02-25,0.8
2019-02-26,-0.3118
2019-02-27,1.7155
2019-02-28,-1.4628999999999999
2019-03-01,2.1844
2019-03-04,-5.0435
2019-03-05,-0.2339
2019-03-06,-1.1722
2019-03-07,0.8204
2019-03-08,-1.4118
2019-03-11,3.5601000000000003
2019-03-12,0.941
2019-03-13,-0.6088
2019-03-14,0.67
2019-03-15,-1.0934
2019-03-18,-0.2115
2019-03-19,0.8092
2019-03-20,-1.9398
2019-03-21,2.7188
2019-03-22,-4.8952
2019-03-25,-0.2993
2019-03-26,0.9605
2019-03-27,-2.8937
2019-03-28,0.4388
2019-03-29,0.2845
2019-04-01,-3.232
2019-04-02,-0.0942
2019-04-03,3.2907
2019-04-04,-1.9075
2019-04-05,-0.4344
2019-04-08,-0.1143
2019-04-09,0.4888
2019-04-10,1.5110999999999999
2019-04-11,0.5404
2019-04-12,0.7403
2019-04-15,0.0
2019-04-16,1.2986
2019-04-17,-3.498
2019-04-18,-1.0504
2019-04-22,0.5412
2019-04-23,5.5687999999999995
2019-04-24,-0.902
2019-04-25,0.9696
2019-04-26,1.2543
2019-04-29,1.2194
2019-04-30,0.6215
2019-05-01,-0.5131
2019-05-02,0.8309
2019-05-03,2.2071
2019-05-06,0.5097
2019-05-07,-1.9364
