ticker,PRGS US Equity
2000-05-22,-1.5385
2000-05-23,-3.9063
2000-05-24,2.439
2000-05-25,-0.3968
2000-05-26,-2.7888
2000-05-30,2.459
2000-05-31,-3.2
2000-06-01,5.7851
2000-06-02,19.1406
2000-06-05,-6.2295
2000-06-06,0.0
2000-06-07,-6.993
2000-06-08,-1.5038
2000-06-09,-2.2901
2000-06-12,-3.9063
2000-06-13,1.2195
2000-06-14,-3.6145
2000-06-15,8.3333
2000-06-16,-3.8462
2000-06-19,0.0
2000-06-20,-1.2
2000-06-21,-2.834
2000-06-22,2.9167
2000-06-23,2.0243
2000-06-26,-1.1905000000000001
2000-06-27,-0.4016
2000-06-28,8.0645
2000-06-29,1.8657
2000-06-30,5.1282
2000-07-03,-6.2718
2000-07-05,-1.8587
2000-07-06,1.5152
2000-07-07,0.0
2000-07-10,-1.1194
2000-07-11,1.1320999999999999
2000-07-12,3.7313
2000-07-13,-1.0791
2000-07-14,-1.0909
2000-07-17,-0.3676
2000-07-18,-0.369
2000-07-19,-3.3333
2000-07-20,1.9157
2000-07-21,-3.7594
2000-07-24,-3.5156
2000-07-25,-2.0243
2000-07-26,-0.8264
2000-07-27,0.0
2000-07-28,-2.9167
2000-07-31,3.4335
2000-08-01,2.9046
2000-08-02,1.6129
2000-08-03,2.3810000000000002
2000-08-04,-5.814
2000-08-07,2.0576
2000-08-08,-1.6129
2000-08-09,-0.8197
2000-08-10,-3.3058
2000-08-11,2.5641
2000-08-14,-1.25
2000-08-15,-2.5316
2000-08-16,-9.0909
2000-08-17,-4.2857
2000-08-18,-3.4826
2000-08-21,-5.6701
2000-08-22,1.6393
2000-08-23,-0.5376
2000-08-24,0.5405
2000-08-25,3.7634
2000-08-28,6.7358
2000-08-29,0.9709
2000-08-30,4.3269
2000-08-31,0.9217
2000-09-01,1.3699
2000-09-05,-2.2523
2000-09-06,-4.1475
2000-09-07,10.0962
2000-09-08,-2.6201
2000-09-11,1.3453
2000-09-12,-2.6549
2000-09-13,-1.8182
2000-09-14,4.1667
2000-09-15,0.8889
2000-09-18,-12.7753
2000-09-19,9.596
2000-09-20,1.3825
2000-09-21,-1.3636
2000-09-22,0.4608
2000-09-25,-0.9174
2000-09-26,-0.9259
2000-09-27,1.4019
2000-09-28,-0.4608
2000-09-29,0.9259
2000-10-02,0.0
2000-10-03,-4.5872
2000-10-04,-0.9615
2000-10-05,-0.9709
2000-10-06,-5.3922
2000-10-09,7.772
2000-10-10,-2.4038
2000-10-11,0.4926
2000-10-12,0.0
2000-10-13,1.9607999999999999
2000-10-16,-0.9615
2000-10-17,0.4854
2000-10-18,0.4831
2000-10-19,7.6923
2000-10-20,4.4643
2000-10-23,-8.547
2000-10-24,3.7382999999999997
2000-10-25,-3.1532
2000-10-26,2.3256
2000-10-27,0.0
2000-10-30,0.4545
2000-10-31,14.4796
2000-11-01,-5.1383
2000-11-02,6.6667
2000-11-03,-2.7344
2000-11-06,-4.0161
2000-11-07,4.6025
2000-11-08,-4.4
2000-11-09,0.4184
2000-11-10,-0.5208
2000-11-13,0.9424
2000-11-14,2.0747
2000-11-15,-4.4715
2000-11-16,0.8511
2000-11-17,2.1097
2000-11-20,-2.8926
2000-11-21,1.7021
2000-11-22,-5.8577
2000-11-24,2.6667
2000-11-27,3.0303
2000-11-28,-12.1849
2000-11-29,3.5885
2000-11-30,-4.388
2000-12-01,5.314
2000-12-04,2.2936
2000-12-05,14.3498
2000-12-06,0.0
2000-12-07,-6.6667
2000-12-08,4.2017
2000-12-11,3.2258
2000-12-12,7.0313
2000-12-13,-6.2044
2000-12-14,2.7237
2000-12-15,-6.8182
2000-12-18,-2.8455
2000-12-19,-2.0921
2000-12-20,-6.4103
2000-12-21,-5.0228
2000-12-22,8.6538
2000-12-26,-3.0973
2000-12-27,0.4566
2000-12-28,9.5455
2000-12-29,-4.1494
2001-01-02,-4.7619
2001-01-03,0.0
2001-01-04,0.0
2001-01-05,3.6364
2001-01-08,-5.2632
2001-01-09,6.0185
2001-01-10,2.1834
2001-01-11,2.1368
2001-01-12,0.0
2001-01-16,-0.8368
2001-01-17,1.6878
2001-01-18,-0.4149
2001-01-19,-0.4167
2001-01-22,2.0921
2001-01-23,-2.0492
2001-01-24,-5.4393
2001-01-25,4.4248
2001-01-26,-1.2711999999999999
2001-01-29,3.0043
2001-01-30,-2.9167
2001-01-31,3.4335
2001-02-01,-0.4149
2001-02-02,-0.7292
2001-02-05,1.5739999999999998
2001-02-06,-1.2397
2001-02-07,0.8368
2001-02-08,1.2448
2001-02-09,0.4098
2001-02-12,-0.4082
2001-02-13,-2.0492
2001-02-14,1.2551999999999999
2001-02-15,1.2397
2001-02-16,-0.8163
2001-02-20,-4.1152
2001-02-21,0.8584
2001-02-22,-5.5319
2001-02-23,2.2523
2001-02-26,-1.3216
2001-02-27,3.125
2001-02-28,1.7316
2001-03-01,-1.7021
2001-03-02,6.0606
2001-03-05,-0.8163
2001-03-06,2.0576
2001-03-07,-0.8065
2001-03-08,-1.2195
2001-03-09,-2.8807
2001-03-12,-2.6483
2001-03-13,3.5909
2001-03-14,0.0
2001-03-15,2.521
2001-03-16,-0.8197
2001-03-19,-1.2397
2001-03-20,-7.5314
2001-03-21,0.4525
2001-03-22,0.9009
2001-03-23,3.5714
2001-03-26,-1.6164
2001-03-27,-0.5476
2001-03-28,-2.2026
2001-03-29,2.2523
2001-03-30,2.2026
2001-04-02,-2.5862
2001-04-03,-9.292
2001-04-04,0.9756
2001-04-05,8.2126
2001-04-06,-5.3571
2001-04-09,4.0
2001-04-10,-0.2177
2001-04-11,-1.7455
2001-04-12,1.0363
2001-04-16,-1.4652
2001-04-17,2.2305
2001-04-18,-1.4545
2001-04-19,1.476
2001-04-20,-1.2364
2001-04-23,1.62
2001-04-24,0.1449
2001-04-25,2.026
2001-04-26,-0.7092
2001-04-27,0.3571
2001-04-30,0.7117
2001-05-01,6.7844999999999995
2001-05-02,-5.6916
2001-05-03,0.0702
2001-05-04,0.2104
2001-05-07,-0.07
2001-05-08,2.3109
2001-05-09,-1.0267
2001-05-10,0.0692
2001-05-11,0.1382
2001-05-14,-2.6915
2001-05-15,1.4184
2001-05-16,0.3497
2001-05-17,4.2509
2001-05-18,0.2674
2001-05-21,3.6667
2001-05-22,-1.2219
2001-05-23,-1.0417
2001-05-24,2.3684
2001-05-25,7.7763
2001-05-29,2.0871
2001-05-30,-0.8178
2001-05-31,-4.6525
2001-06-01,-0.9883
2001-06-04,1.1229
2001-06-05,3.3313
2001-06-06,-4.7761
2001-06-07,7.3981
2001-06-08,-3.6193999999999997
2001-06-11,2.9679
2001-06-12,-2.9412000000000003
2001-06-13,0.303
2001-06-14,-0.6042
2001-06-15,-3.5866
2001-06-18,-2.2699
2001-06-19,4.5161
2001-06-20,6.1111
2001-06-21,-5.4101
2001-06-22,-1.9064999999999999
2001-06-25,0.3135
2001-06-26,6.0
2001-06-27,-0.059
2001-06-28,0.295
2001-06-29,-4.7059
2001-07-02,-1.2963
2001-07-03,-0.5629
2001-07-05,-0.6289
2001-07-06,-0.1899
2001-07-09,-4.2486
2001-07-10,0.6623
2001-07-11,2.9605
2001-07-12,6.7093
2001-07-13,0.2994
2001-07-16,-3.5821
2001-07-17,6.4396
2001-07-18,-9.8313
2001-07-19,5.7419
2001-07-20,-2.3795
2001-07-23,-0.625
2001-07-24,-0.2516
2001-07-25,2.2699
2001-07-26,2.651
2001-07-27,0.2774
2001-07-30,0.6817
2001-07-31,-5.116
2001-08-01,6.2696
2001-08-02,-2.2419000000000002
2001-08-03,3.7417
2001-08-06,1.1635
2001-08-07,-1.6101
2001-08-08,-2.5716
2001-08-09,1.0198
2001-08-10,-1.3658000000000001
2001-08-13,-0.301
2001-08-14,-1.087
2001-08-15,3.6630000000000003
2001-08-16,0.1178
2001-08-17,-1.7647
2001-08-20,1.976
2001-08-21,-2.4074999999999998
2001-08-22,0.7822
2001-08-23,-6.3881
2001-08-24,4.7194
2001-08-27,2.1315
2001-08-28,0.0596
2001-08-29,0.4172
2001-08-30,-5.2819
2001-08-31,-0.0627
2001-09-04,0.3762
2001-09-05,0.4997
2001-09-06,2.5482
2001-09-07,-3.1515
2001-09-10,-2.5031
2001-09-17,-7.3171
2001-09-18,-1.7313
2001-09-19,2.1846
2001-09-20,-0.4828
2001-09-21,-2.2869
2001-09-24,-2.1277
2001-09-25,1.2319
2001-09-26,0.2147
2001-09-27,-1.4285999999999999
2001-09-28,1.3768
2001-10-01,-5.218
2001-10-02,2.6395
2001-10-03,3.2329
2001-10-04,0.7117
2001-10-05,-2.1201
2001-10-08,-1.8051
2001-10-09,-4.2647
2001-10-10,0.4916
2001-10-11,10.5167
2001-10-12,9.9585
2001-10-15,3.6478
2001-10-16,-6.6141
2001-10-17,-0.1949
2001-10-18,4.4271
2001-10-19,0.6858
2001-10-22,0.0
2001-10-23,-1.1764999999999999
2001-10-24,2.3226
2001-10-25,4.0373
2001-10-26,-2.9429
2001-10-29,-8.0049
2001-10-30,-1.1206
2001-10-31,-1.4
2001-11-01,8.1812
2001-11-02,-3.0
2001-11-05,-1.6753
2001-11-06,-0.2621
2001-11-07,-1.774
2001-11-08,0.3344
2001-11-09,-0.6667
2001-11-12,-0.3356
2001-11-13,3.771
2001-11-14,2.4659
2001-11-15,-2.0899
2001-11-16,0.4528
2001-11-19,3.0264
2001-11-20,-2.0625
2001-11-21,2.4888
2001-11-23,1.1831
2001-11-26,3.2615
2001-11-27,0.4768
2001-11-28,-2.0166
2001-11-29,5.0847
2001-11-30,-1.4977
2001-12-03,-0.5263
2001-12-04,2.4103
2001-12-05,4.822
2001-12-06,1.4239
2001-12-07,-0.054
2001-12-10,-2.0529
2001-12-11,-0.717
2001-12-12,-0.3889
2001-12-13,-1.6732
2001-12-14,1.8151000000000002
2001-12-17,4.4568
2001-12-18,0.53
2001-12-19,-5.5672
2001-12-20,-5.9558
2001-12-21,5.4369
2001-12-24,-0.5666
2001-12-26,0.0
2001-12-27,2.2792
2001-12-28,-0.8914
2001-12-31,-2.8668
2002-01-02,5.3241
2002-01-03,-1.8681
2002-01-04,3.1355
2002-01-07,-7.6004000000000005
2002-01-08,7.8143
2002-01-09,4.6322
2002-01-10,-3.75
2002-01-11,-5.5195
2002-01-14,1.0309
2002-01-15,2.3243
2002-01-16,-6.1053
2002-01-17,3.9651
2002-01-18,-3.6322
2002-01-22,0.1178
2002-01-23,0.6471
2002-01-24,2.8638
2002-01-25,-1.9886
2002-01-28,-1.4493
2002-01-29,1.4706000000000001
2002-01-30,-4.0
2002-01-31,2.9589
2002-02-01,-1.7595
2002-02-04,-5.9701
2002-02-05,-0.4444
2002-02-06,-1.7219
2002-02-07,-1.1032
2002-02-08,2.3622
2002-02-11,-2.3077
2002-02-12,1.706
2002-02-13,0.6452
2002-02-14,1.6667
2002-02-15,0.5675
2002-02-19,-0.3135
2002-02-20,4.717
2002-02-21,-1.2012
2002-02-22,-1.5805
2002-02-25,-1.7912
2002-02-26,0.6981
2002-02-27,2.8043
2002-02-28,2.3086
2002-03-01,1.3658000000000001
2002-03-04,5.4482
2002-03-05,-1.9444
2002-03-06,0.7932
2002-03-07,0.6183
2002-03-08,1.6760000000000002
2002-03-11,0.0549
2002-03-12,-1.318
2002-03-13,-0.2226
2002-03-14,-0.2789
2002-03-15,-0.6152
2002-03-18,-2.0822
2002-03-19,3.4483
2002-03-20,-4.1667
2002-03-21,2.8986
2002-03-22,0.9014
2002-03-25,-2.4567
2002-03-26,2.8048
2002-03-27,0.2227
2002-03-28,0.7778
2002-04-01,-1.8742999999999999
2002-04-02,-3.4831
2002-04-03,-1.7462
2002-04-04,0.1185
2002-04-05,0.5917
2002-04-08,0.0
2002-04-09,-1.2353
2002-04-10,0.8338
2002-04-11,-5.7295
2002-04-12,4.01
2002-04-15,4.6988
2002-04-16,-1.3234
2002-04-17,-1.2187000000000001
2002-04-18,-2.308
2002-04-19,1.5106000000000002
2002-04-22,-2.0774
2002-04-23,1.6959
2002-04-24,-0.4782
2002-04-25,-1.3213
2002-04-26,-2.2459
2002-04-29,4.2276
2002-04-30,0.6571
2002-05-01,-3.1454
2002-05-02,3.8603
2002-05-03,-0.885
2002-05-06,-5.3571
2002-05-07,-1.4465
2002-05-08,2.8717
2002-05-09,-6.3275
2002-05-10,0.0
2002-05-13,2.3179
2002-05-14,1.8123
2002-05-15,1.5893000000000002
2002-05-16,-2.816
2002-05-17,-2.1893
2002-05-20,0.0
2002-05-21,-6.9124
2002-05-22,-2.1216
2002-05-23,4.1908
2002-05-24,-4.6463
2002-05-28,2.0364
2002-05-29,-0.2138
2002-05-30,-2.5
2002-05-31,2.7106
2002-06-03,-7.2753
2002-06-04,3.6923
2002-06-05,2.3739
2002-06-06,-1.7391
2002-06-07,1.4748999999999999
2002-06-10,1.3808
2002-06-11,0.3584
2002-06-12,0.0
2002-06-13,0.0
2002-06-14,3.5
2002-06-17,3.5197000000000003
2002-06-18,3.9333
2002-06-19,-4.4259
2002-06-20,-0.9396
2002-06-21,0.7453
2002-06-24,-0.4707
2002-06-25,-0.3378
2002-06-26,7.4576
2002-06-27,-0.0631
2002-06-28,-3.2828
2002-07-01,-3.3943
2002-07-02,0.2027
2002-07-03,-0.0742
2002-07-05,4.393
2002-07-08,-4.1370000000000005
2002-07-09,2.6298
2002-07-10,1.4455
2002-07-11,-2.0078
2002-07-12,-2.5116
2002-07-15,3.5932
2002-07-16,-3.1414
2002-07-17,0.2027
2002-07-18,-2.0904
2002-07-19,-1.4463
2002-07-22,0.2795
2002-07-23,-3.8327999999999998
2002-07-24,2.971
2002-07-25,-6.4039
2002-07-26,4.0602
2002-07-29,5.2023
2002-07-30,-4.3956
2002-07-31,0.0718
2002-08-01,2.4408
2002-08-02,-7.2179
2002-08-05,0.0755
2002-08-06,3.5472
2002-08-07,0.2915
2002-08-08,-0.9448
2002-08-09,0.1467
2002-08-12,2.7106
2002-08-13,-1.2839
2002-08-14,4.6243
2002-08-15,-0.4144
2002-08-16,-1.5257
2002-08-19,-1.7606000000000002
2002-08-20,6.0215
2002-08-21,0.0676
2002-08-22,0.5405
2002-08-23,-1.5457
2002-08-26,-4.0273
2002-08-27,1.138
2002-08-28,-4.993
2002-08-29,1.7024
2002-08-30,1.8923
2002-09-03,-5.5
2002-09-04,1.285
2002-09-05,-1.1194
2002-09-06,6.4151
2002-09-09,3.1206
2002-09-10,-1.6505999999999998
2002-09-11,-0.3497
2002-09-12,0.0
2002-09-13,-0.7719
2002-09-16,-1.6973
2002-09-17,-2.8696
2002-09-18,-0.3787
2002-09-19,0.4461
2002-09-20,-1.9245
2002-09-23,-5.6604
2002-09-24,-3.2800000000000002
2002-09-25,1.8197
2002-09-26,-1.1373
2002-09-27,-0.7395
2002-09-30,0.1656
2002-10-01,2.9752
2002-10-02,-0.4815
2002-10-03,-6.129
2002-10-04,0.5155
2002-10-07,1.2821
2002-10-08,-0.8439
2002-10-09,-0.3404
2002-10-10,1.0248
2002-10-11,2.1133
2002-10-14,-0.9106
2002-10-15,-0.1671
2002-10-16,-1.6736
2002-10-17,-0.3404
2002-10-18,4.0137
2002-10-21,-0.2463
2002-10-22,-1.5638
2002-10-23,0.5853
2002-10-24,1.995
2002-10-25,2.2005
2002-10-28,-0.319
2002-10-29,0.08
2002-10-30,-0.0799
2002-10-31,-0.16
2002-11-01,-1.8429
2002-11-04,3.2653
2002-11-05,-2.0553
2002-11-06,0.8878
2002-11-07,0.0
2002-11-08,-0.392
2002-11-11,-3.2929
2002-11-12,1.9018000000000002
2002-11-13,-0.2445
2002-11-14,0.4902
2002-11-15,-0.1626
2002-11-18,-0.9772
2002-11-19,0.0822
2002-11-20,5.5053
2002-11-21,5.6075
2002-11-22,0.0737
2002-11-25,1.3265
2002-11-26,-4.8727
2002-11-27,3.211
2002-11-29,0.5185
2002-12-02,2.2845
2002-12-03,-1.2968
2002-12-04,-1.8248
2002-12-05,-0.9665
2002-12-06,-0.1502
2002-12-09,-1.5789
2002-12-10,3.285
2002-12-11,-0.2293
2002-12-12,-1.9868000000000001
2002-12-13,-1.7471999999999999
2002-12-16,4.542
2002-12-17,4.1973
2002-12-18,-6.2898
2002-12-19,3.9215999999999998
2002-12-20,1.4514
2002-12-23,0.4292
2002-12-24,-0.641
2002-12-26,-2.4301
2002-12-27,-1.9176
2002-12-30,-1.7978
2002-12-31,-1.2204
2003-01-02,1.583
2003-01-03,-0.6461
2003-01-06,5.8914
2003-01-07,-1.5896
2003-01-08,-1.6078999999999999
2003-01-09,2.6043
2003-01-10,0.5818
2003-01-13,0.5785
2003-01-14,1.7254
2003-01-15,-0.212
2003-01-16,-1.4163999999999999
2003-01-17,-0.1437
2003-01-21,-2.8058
2003-01-22,0.074
2003-01-23,4.5118
2003-01-24,-1.9108
2003-01-27,0.5772
2003-01-28,-0.2869
2003-01-29,0.7986
2003-01-30,-0.0071
2003-01-31,2.4268
2003-02-03,-2.0906
2003-02-04,0.9253
2003-02-05,-1.2694
2003-02-06,1.1429
2003-02-07,-0.7768
2003-02-10,1.637
2003-02-11,1.6106
2003-02-12,-0.4135
2003-02-13,0.0623
2003-02-14,6.1553
2003-02-18,2.3519
2003-02-19,-0.8912
2003-02-20,0.1927
2003-02-21,-1.0256
2003-02-24,-2.3964
2003-02-25,3.1188
2003-02-26,-0.6435
2003-02-27,-0.2591
2003-02-28,1.6234
2003-03-03,-2.6198
2003-03-04,3.0184
2003-03-05,-0.5096
2003-03-06,1.4085
2003-03-07,-0.3157
2003-03-10,-3.5465
2003-03-11,-6.4347
2003-03-12,4.8421
2003-03-13,5.4217
2003-03-14,-3.873
2003-03-17,5.3501
2003-03-18,4.326
2003-03-19,-0.6611
2003-03-20,2.7828
2003-03-21,0.0
2003-03-24,0.5297
2003-03-25,-0.3513
2003-03-26,-0.9988
2003-03-27,1.8991
2003-03-28,2.0967
2003-03-31,2.3959
2003-04-01,-1.7214
2003-04-02,-0.6292
2003-04-03,0.3423
2003-04-04,0.1137
2003-04-07,0.1704
2003-04-08,-2.3810000000000002
2003-04-09,-2.0325
2003-04-10,0.2964
2003-04-11,1.9504000000000001
2003-04-14,3.4203
2003-04-15,0.8969
2003-04-16,0.1111
2003-04-17,5.1609
2003-04-21,-1.1082
2003-04-22,-1.5474999999999999
2003-04-23,2.6016
2003-04-24,-1.2678
2003-04-25,-0.1605
2003-04-28,2.09
2003-04-29,0.0
2003-04-30,2.2572
2003-05-01,-1.3860000000000001
2003-05-02,-1.5096
2003-05-05,1.2685
2003-05-06,0.3132
2003-05-07,2.1332
2003-05-08,-1.4773
2003-05-09,-0.6722
2003-05-12,-1.0932
2003-05-13,0.4211
2003-05-14,1.6247
2003-05-15,2.8881
2003-05-16,-1.9048
2003-05-19,-3.117
2003-05-20,1.7932000000000001
2003-05-21,-2.5907
2003-05-22,1.4309
2003-05-23,1.1065
2003-05-27,1.971
2003-05-28,0.763
2003-05-29,-0.9086
2003-05-30,3.8716
2003-06-02,4.6101
2003-06-03,2.5785
2003-06-04,0.5484
2003-06-05,2.5
2003-06-06,1.7295
2003-06-09,0.2616
2003-06-10,-1.6522000000000001
2003-06-11,0.3537
2003-06-12,3.4361
2003-06-13,-1.8313000000000001
2003-06-16,-2.6898
2003-06-17,-1.3820999999999999
2003-06-18,-4.4304
2003-06-19,-1.561
2003-06-20,1.2494
2003-06-23,-2.7053000000000003
2003-06-24,0.7805
2003-06-25,-0.8228
2003-06-26,-0.488
2003-06-27,1.7214
2003-06-30,0.0434
2003-07-01,0.0
2003-07-02,-0.2892
2003-07-03,-1.2083
2003-07-07,0.6849
2003-07-08,-1.1662
2003-07-09,-0.2458
2003-07-10,-0.7393
2003-07-11,0.6951
2003-07-14,4.783
2003-07-15,3.7176
2003-07-16,-0.726
2003-07-17,-8.2724
2003-07-18,2.5411
2003-07-21,-2.0408
2003-07-22,-0.1984
2003-07-23,2.0378
2003-07-24,-3.3609
2003-07-25,1.4113
2003-07-28,-0.2982
2003-07-29,0.1994
2003-07-30,-0.6965
2003-07-31,-0.2505
2003-08-01,-0.6529
2003-08-04,-1.4156
2003-08-05,-0.5128
2003-08-06,-0.7732
2003-08-07,-1.0909
2003-08-08,-0.5777
2003-08-11,3.5394
2003-08-12,3.2143
2003-08-13,-2.8176
2003-08-14,0.9664
2003-08-15,0.3526
2003-08-18,0.6526
2003-08-19,-0.7481
2003-08-20,0.2513
2003-08-21,1.2530999999999999
2003-08-22,-0.8911
2003-08-25,-0.2997
2003-08-26,0.7014
2003-08-27,-0.4975
2003-08-28,4.05
2003-08-29,-1.2494
2003-09-02,4.1849
2003-09-03,-0.0467
2003-09-04,1.6355
2003-09-05,-1.5632000000000001
2003-09-08,3.4563
2003-09-09,0.5418
2003-09-10,-4.3107
2003-09-11,3.3787
2003-09-12,-1.498
2003-09-15,2.1659
2003-09-16,0.3608
2003-09-17,-1.9325999999999999
2003-09-18,-0.55
2003-09-19,-1.8433000000000002
2003-09-22,-0.3286
2003-09-23,4.8045
2003-09-24,-0.9888
2003-09-25,-0.3631
2003-09-26,-2.0501
2003-09-29,0.1395
2003-09-30,0.4645
2003-10-01,1.7106
2003-10-02,-0.7727
2003-10-03,5.1306
2003-10-06,1.3942999999999999
2003-10-07,0.9884
2003-10-08,-0.6383
2003-10-09,0.0428
2003-10-10,-0.7277
2003-10-13,0.5606
2003-10-14,1.5436999999999999
2003-10-15,-1.7314
2003-10-16,1.2033
2003-10-17,-2.1231
2003-10-20,-0.1735
2003-10-21,3.0856
2003-10-22,-4.0472
2003-10-23,-3.2513
2003-10-24,-0.5904
2003-10-27,0.7309
2003-10-28,1.1338
2003-10-29,1.435
2003-10-30,-1.8126
2003-10-31,-0.5403
2003-11-03,3.4405
2003-11-04,-3.0197
2003-11-05,0.0
2003-11-06,1.0379
2003-11-07,0.268
2003-11-10,-2.2272
2003-11-11,-0.41
2003-11-12,2.9276999999999997
2003-11-13,0.2667
2003-11-14,-2.039
2003-11-17,-0.0452
2003-11-18,-4.3459
2003-11-19,0.3786
2003-11-20,-1.9331
2003-11-21,0.8173
2003-11-24,2.3844
2003-11-25,0.8384
2003-11-26,-2.5404
2003-11-28,-0.4692
2003-12-01,6.7092
2003-12-02,-3.9714
2003-12-03,-0.0929
2003-12-04,0.6047
2003-12-05,-2.9126
2003-12-08,2.9048
2003-12-09,-3.8871
2003-12-10,-0.0481
2003-12-11,1.3969
2003-12-12,1.2827
2003-12-15,-4.5966000000000005
2003-12-16,0.0983
2003-12-17,3.5362999999999998
2003-12-18,1.0436
2003-12-19,0.2817
2003-12-22,0.0936
2003-12-23,-0.3742
2003-12-24,-3.4742
2003-12-26,0.4377
2003-12-29,1.937
2003-12-30,-1.6627
2003-12-31,-1.1594
2004-01-02,1.0753
2004-01-05,5.8994
2004-01-06,1.9635
2004-01-07,2.7318
2004-01-08,0.9154
2004-01-09,-2.3758
2004-01-12,3.0973
2004-01-13,-1.2876
2004-01-14,1.8260999999999998
2004-01-15,3.7575
2004-01-16,-0.1235
2004-01-20,-0.9889
2004-01-21,-0.4994
2004-01-22,-2.0535
2004-01-23,3.5057
2004-01-26,-0.4538
2004-01-27,-4.6001
2004-01-28,-0.0434
2004-01-29,-0.565
2004-01-30,-2.229
2004-02-02,1.2517
2004-02-03,-0.4415
2004-02-04,-5.0998
2004-02-05,-1.215
2004-02-06,2.7909
2004-02-09,0.5522
2004-02-10,3.0206
2004-02-11,1.3327
2004-02-12,-4.3402
2004-02-13,-2.4748
2004-02-17,5.7801
2004-02-18,-2.2212
2004-02-19,-5.0432
2004-02-20,-0.2392
2004-02-23,0.1918
2004-02-24,2.2499000000000002
2004-02-25,-2.5281000000000002
2004-02-26,1.1047
2004-02-27,-1.1401
2004-03-01,4.9495000000000005
2004-03-02,-1.4194
2004-03-03,2.183
2004-03-04,3.3182
2004-03-05,0.176
2004-03-08,-2.5033
2004-03-09,-0.5856
2004-03-10,-0.5437
2004-03-11,-1.139
2004-03-12,1.5207000000000002
2004-03-15,-0.0454
2004-03-16,1.3624
2004-03-17,6.6756
2004-03-18,0.798
2004-03-19,0.625
2004-03-22,-6.4596
2004-03-23,3.3643
2004-03-24,-1.5846
2004-03-25,5.7440999999999995
2004-03-26,-0.6584
2004-03-29,0.7871
2004-03-30,-0.7398
2004-03-31,-0.6625
2004-04-01,1.5006
2004-04-02,1.3552
2004-04-05,0.1621
2004-04-06,-2.5080999999999998
2004-04-07,0.7884
2004-04-08,-2.1408
2004-04-12,3.4918
2004-04-13,-3.1707
2004-04-14,0.9656
2004-04-15,-1.9127
2004-04-16,0.6783
2004-04-19,0.0
2004-04-20,-1.8947
2004-04-21,1.03
2004-04-22,0.8921
2004-04-23,-2.4842
2004-04-26,-0.6908
2004-04-27,-2.6522
2004-04-28,-4.1536
2004-04-29,-2.5629
2004-04-30,-1.913
2004-05-03,1.3164
2004-05-04,2.0212
2004-05-05,-2.8302
2004-05-06,1.9417
2004-05-07,-2.7619
2004-05-10,-1.2732999999999999
2004-05-11,1.2401
2004-05-12,0.6859
2004-05-13,-1.3625
2004-05-14,-0.74
2004-05-17,-0.8946
2004-05-18,-1.003
2004-05-19,-0.304
2004-05-20,-6.3008
2004-05-21,2.4403
2004-05-24,-3.9173999999999998
