ticker,CHRS US Equity
2015-03-30,5.667
2015-03-31,1.8654
2015-04-01,-10.7914
2015-04-02,2.8226
2015-04-06,-2.246
2015-04-07,-1.4953
2015-04-08,-1.8881999999999999
2015-04-09,2.9057
2015-04-10,-4.4738
2015-04-13,-8.7908
2015-04-14,13.9731
2015-04-15,-2.031
2015-04-16,-1.9977
2015-04-17,-2.1538
2015-04-20,3.184
2015-04-21,-2.1714
2015-04-22,-3.4657
2015-04-23,-1.5732
2015-04-24,-3.6066000000000003
2015-04-27,-3.3163
2015-04-28,-4.5734
2015-04-29,4.3779
2015-04-30,-3.8852
2015-05-01,8.4979
2015-05-04,-0.2964
2015-05-05,-5.9448
2015-05-06,-0.9029
2015-05-07,-2.3235
2015-05-08,-1.7257
2015-05-11,0.0475
2015-05-12,0.0949
2015-05-13,0.6161
2015-05-14,6.5944
2015-05-15,6.2749
2015-05-18,2.2453
2015-05-19,2.8874
2015-05-20,-0.4348
2015-05-21,0.2779
2015-05-22,-1.1085
2015-05-26,0.5204
2015-05-27,0.916
2015-05-28,-1.4601
2015-05-29,-1.6019
2015-06-01,1.7094
2015-06-02,0.0
2015-06-03,-0.08
2015-06-04,-0.1602
2015-06-05,0.722
2015-06-08,5.3763
2015-06-09,-0.0756
2015-06-10,4.9546
2015-06-11,0.0
2015-06-12,-4.1441
2015-06-15,0.0752
2015-06-16,-0.1503
2015-06-17,1.6554
2015-06-18,0.2961
2015-06-19,2.7306
2015-06-22,2.9095
2015-06-23,-2.0593
2015-06-24,-2.8154
2015-06-25,0.7334
2015-06-26,3.0579
2015-06-29,-2.0134
2015-06-30,4.1817
2015-07-01,3.2526
2015-07-02,-2.815
2015-07-06,0.9655
2015-07-07,0.7172
2015-07-08,-3.1536
2015-07-09,4.5868
2015-07-10,10.6796
2015-07-13,2.8131
2015-07-14,1.3533
2015-07-15,0.8999
2015-07-16,6.0127
2015-07-17,-0.8955
2015-07-20,1.8072
2015-07-21,-0.269
2015-07-22,1.0248
2015-07-23,-3.9242
2015-07-24,-1.4726
2015-07-27,2.0869
2015-07-28,-0.3039
2015-07-29,-1.9396
2015-07-30,-4.7188
2015-07-31,4.0332
2015-08-03,-0.1425
2015-08-04,-1.0277
2015-08-05,2.1056
2015-08-06,-5.339
2015-08-07,0.9848
2015-08-10,0.0887
2015-08-11,-2.1258
2015-08-12,1.0558
2015-08-13,2.4179
2015-08-14,-0.4955
2015-08-17,-2.7534
2015-08-18,-3.6446
2015-08-19,-4.9078
2015-08-20,-2.9915000000000003
2015-08-21,1.2199
2015-08-24,-6.2939
2015-08-25,-2.1079
2015-08-26,0.0
2015-08-27,4.1606
2015-08-28,1.5417
2015-08-31,-4.7619
2015-09-01,-2.3551
2015-09-02,2.7087
2015-09-03,-3.4682
2015-09-04,1.3099
2015-09-08,-4.5068
2015-09-09,-0.8511
2015-09-10,0.5853
2015-09-11,2.4438
2015-09-14,-2.3855
2015-09-15,2.3662
2015-09-16,0.3789
2015-09-17,6.3043
2015-09-18,-1.669
2015-09-21,-2.4558
2015-09-22,-3.0359
2015-09-23,-0.3436
2015-09-24,0.6513
2015-09-25,-11.7244
2015-09-28,-3.0185
2015-09-29,-11.4273
2015-09-30,0.6024
2015-10-01,-6.0379
2015-10-02,9.5592
2015-10-05,9.3553
2015-10-06,4.078
2015-10-07,1.448
2015-10-08,-1.9312
2015-10-09,-0.2997
2015-10-12,-1.9322
2015-10-13,-5.8231
2015-10-14,1.3482
2015-10-15,7.9817
2015-10-16,5.3526
2015-10-19,-4.2742
2015-10-20,-2.3168
2015-10-21,-0.7331
2015-10-22,0.0434
2015-10-23,7.0777
2015-10-26,1.541
2015-10-27,8.4265
2015-10-28,1.4365
2015-10-29,3.0864
2015-10-30,-1.9021
2015-11-02,3.088
2015-11-03,0.3483
2015-11-04,1.7355
2015-11-05,-0.7506
2015-11-06,1.0657
2015-11-09,-1.1565
2015-11-10,1.6862
2015-11-11,-3.7563
2015-11-12,-5.2743
2015-11-13,-0.4454
2015-11-16,0.5966
2015-11-17,1.0378
2015-11-18,-0.1101
2015-11-19,-0.4774
2015-11-20,1.8819
2015-11-23,7.1713000000000005
2015-11-24,1.2504
2015-11-25,-1.4686
2015-11-27,3.523
2015-11-30,-0.6217
2015-12-01,-1.7781
2015-12-02,0.0
2015-12-03,-5.1291
2015-12-04,3.2862
2015-12-07,-5.3028
2015-12-08,1.8786
2015-12-09,-13.8298
2015-12-10,6.5432
2015-12-11,-5.0212
2015-12-14,-0.9353
2015-12-15,6.1987
2015-12-16,-2.0101
2015-12-17,-8.0868
2015-12-18,-3.8197
2015-12-21,-0.4462
2015-12-22,-3.4065
2015-12-23,3.9443
2015-12-24,2.5446
2015-12-28,-3.0475
2015-12-29,6.6008
2015-12-30,-1.7692
2015-12-31,-1.5436999999999999
2016-01-04,-8.2317
2016-01-05,-2.2781000000000002
2016-01-06,-8.3536
2016-01-07,-3.1267
2016-01-08,-0.0547
2016-01-11,-3.0651
2016-01-12,-5.703
2016-01-13,-15.7485
2016-01-14,13.7171
2016-01-15,1.1875
2016-01-19,-6.7326
2016-01-20,-0.5298
2016-01-21,-6.5912
2016-01-22,3.2787
2016-01-25,1.3803
2016-01-26,-0.953
2016-01-27,-6.4605
2016-01-28,-1.8369
2016-01-29,-0.7485
2016-02-01,-0.7541
2016-02-02,-0.304
2016-02-03,-2.8201
2016-02-04,3.8430999999999997
2016-02-05,8.2326
2016-02-08,-12.4913
2016-02-09,1.3557000000000001
2016-02-10,1.1015
2016-02-11,3.8132
2016-02-12,2.024
2016-02-16,7.9353
2016-02-17,4.9013
2016-02-18,-4.867
2016-02-19,-0.2046
2016-02-22,-0.2051
2016-02-23,-4.5205
2016-02-24,0.3587
2016-02-25,-1.2152
2016-02-26,4.4139
2016-02-29,-1.6632
2016-03-01,5.8492
2016-03-02,17.4434
2016-03-03,2.3810000000000002
2016-03-04,2.2148
2016-03-07,7.9632
2016-03-08,-3.3116
2016-03-09,1.7644
2016-03-10,-8.2101
2016-03-11,6.0556
2016-03-14,4.9764
2016-03-15,-8.8822
2016-03-16,0.8215
2016-03-17,0.0543
2016-03-18,5.266
2016-03-21,4.3837
2016-03-22,-1.1858
2016-03-23,-4.45
2016-03-24,1.5699
2016-03-28,-2.9882
2016-03-29,5.2576
2016-03-30,-2.8759
2016-03-31,10.2857
2016-04-01,5.8408
2016-04-04,-1.7802
2016-04-05,2.4920999999999998
2016-04-06,5.4376999999999995
2016-04-07,-5.5765
2016-04-08,-1.2877
2016-04-11,-2.834
2016-04-12,-0.1852
2016-04-13,2.551
2016-04-14,-1.0403
2016-04-15,-0.0914
2016-04-18,0.5947
2016-04-19,-3.729
2016-04-20,-0.5196
2016-04-21,2.849
2016-04-22,0.3693
2016-04-25,-3.4959
2016-04-26,-2.4786
2016-04-27,-1.8084
2016-04-28,-4.1812
2016-04-29,-2.1818
2016-05-02,6.0542
2016-05-03,-4.3065
2016-05-04,-2.4071
2016-05-05,-0.429
2016-05-06,3.4464
2016-05-09,-0.0521
2016-05-10,-6.25
2016-05-11,-4.6111
2016-05-12,-6.6977
2016-05-13,-4.9313
2016-05-16,6.8286
2016-05-17,15.8574
2016-05-18,3.3952
2016-05-19,-2.7193
2016-05-20,2.8481
2016-05-23,-7.0769
2016-05-24,0.883
2016-05-25,-0.1094
2016-05-26,-1.3691
2016-05-27,-0.2776
2016-05-31,3.8419
2016-06-01,1.2332
2016-06-02,3.125
2016-06-03,-6.112
2016-06-06,-2.5711
2016-06-07,-2.1898
2016-06-08,3.5591
2016-06-09,-6.0421
2016-06-10,-5.5457
2016-06-13,3.123
2016-06-14,-3.089
2016-06-15,2.75
2016-06-16,-2.6156
2016-06-17,-2.7483
2016-06-20,0.3854
2016-06-21,0.3839
2016-06-22,2.1033
2016-06-23,2.809
2016-06-24,-6.9824
2016-06-27,-7.7676
2016-06-28,10.6865
2016-06-29,7.3529
2016-06-30,0.5956
2016-07-01,-0.296
2016-07-05,-1.0689
2016-07-06,-0.9004
2016-07-07,-0.4846
2016-07-08,4.8083
2016-07-11,27.3519
2016-07-12,4.4688
2016-07-13,-1.3531
2016-07-14,-2.1239
2016-07-15,6.736
2016-07-18,-0.72
2016-07-19,1.7490999999999999
2016-07-20,9.434
2016-07-21,-8.1226
2016-07-22,1.0008
2016-07-25,-0.4129
2016-07-26,2.4046
2016-07-27,4.3725
2016-07-28,-4.6936
2016-07-29,3.3374
2016-08-01,1.6936
2016-08-02,5.8482
2016-08-03,2.1588
2016-08-04,0.6089
2016-08-05,3.6668
2016-08-08,3.1593
2016-08-09,-1.1318
2016-08-10,-2.2222
2016-08-11,3.4779999999999998
2016-08-12,-1.8303
2016-08-15,2.0339
2016-08-16,-3.1229
2016-08-17,1.8860999999999999
2016-08-18,1.4473
2016-08-19,1.2276
2016-08-22,-0.9833
2016-08-23,-1.0593
2016-08-24,-3.1449
2016-08-25,1.3817
2016-08-26,0.1363
2016-08-29,-0.4764
2016-08-30,0.8889
2016-08-31,0.8811
2016-09-01,0.7054
2016-09-02,2.7685
2016-09-06,-2.5316
2016-09-07,1.0656
2016-09-08,0.7578
2016-09-09,-2.6161
2016-09-12,5.3056
2016-09-13,-4.8469
2016-09-14,2.7815
2016-09-15,-1.4835
2016-09-16,2.5319000000000003
2016-09-19,-3.0665
2016-09-20,5.1282
2016-09-21,-2.5974
2016-09-22,0.4228
2016-09-23,-2.8497
2016-09-26,-1.0333
2016-09-27,4.1428
2016-09-28,-6.8887
2016-09-29,-8.6836
2016-09-30,1.8638
2016-10-03,-4.9664
2016-10-04,-0.4715
2016-10-05,1.7765
2016-10-06,-2.0559
2016-10-07,7.0891
2016-10-10,6.176
2016-10-11,-0.6618
2016-10-12,-2.2439999999999998
2016-10-13,2.0086
2016-10-14,-0.9142
2016-10-17,2.484
2016-10-18,1.1773
2016-10-19,1.8479999999999999
2016-10-20,2.1169000000000002
2016-10-21,0.3291
2016-10-24,0.656
2016-10-25,-0.5539
2016-10-26,-2.5885
2016-10-27,-0.7736
2016-10-28,-2.7119
2016-10-31,-4.7038
2016-11-01,1.6453
2016-11-02,4.4964
2016-11-03,-6.0241
2016-11-04,3.1136
2016-11-07,-9.0586
2016-11-08,-5.6641
2016-11-09,12.2153
2016-11-10,3.1365
2016-11-11,-1.0733
2016-11-14,1.4466999999999999
2016-11-15,1.6042999999999998
2016-11-16,-2.807
2016-11-17,1.083
2016-11-18,0.8929
2016-11-21,0.708
2016-11-22,-2.4605
2016-11-23,1.2612999999999999
2016-11-25,-0.1779
2016-11-28,-0.8913
2016-11-29,0.1799
2016-11-30,-3.4111000000000002
2016-12-01,2.4164
2016-12-02,1.2704
2016-12-05,0.8961
2016-12-06,0.0
2016-12-07,-2.3091
2016-12-08,1.2727
2016-12-09,1.0772
2016-12-12,-1.2433
2016-12-13,-0.7194
2016-12-14,0.7246
2016-12-15,-0.1799
2016-12-16,1.982
2016-12-19,-1.7668
2016-12-20,0.3597
2016-12-21,0.0
2016-12-22,0.3584
2016-12-23,0.1786
2016-12-27,-0.5348
2016-12-28,2.3297
2016-12-29,-1.0508
2016-12-30,-0.354
2017-01-03,-0.5329
2017-01-04,3.75
2017-01-05,-3.6145
2017-01-06,-0.3571
2017-01-09,-0.8961
2017-01-10,1.2658
2017-01-11,-2.6786
2017-01-12,-0.9174
2017-01-13,0.5556
2017-01-17,-7.1823
2017-01-18,0.9921
2017-01-19,2.5540000000000003
2017-01-20,-0.1916
2017-01-23,0.5758
2017-01-24,1.145
2017-01-25,4.717
2017-01-26,-0.7207
2017-01-27,0.726
2017-01-30,0.7207
2017-01-31,-0.1789
2017-02-01,-2.509
2017-02-02,-0.7353
2017-02-03,0.9259
2017-02-06,-1.1009
2017-02-07,-1.1132
2017-02-08,-11.4447
2017-02-09,-0.2119
2017-02-10,-1.2739
2017-02-13,-1.0753
2017-02-14,0.2174
2017-02-15,-1.0846
2017-02-16,0.8772
2017-02-17,-2.1739
2017-02-21,0.8889
2017-02-22,-4.4053
2017-02-23,-0.2304
2017-02-24,0.4619
2017-02-27,5.2874
2017-02-28,3.0568
2017-03-01,5.5085
2017-03-02,-0.4016
2017-03-03,2.621
2017-03-06,-2.5540000000000003
2017-03-07,-1.2097
2017-03-08,-2.0408
2017-03-09,-2.2917
2017-03-10,0.0
2017-03-13,0.0
2017-03-14,-5.4371
2017-03-15,1.4656
2017-03-16,3.1111
2017-03-17,0.2155
2017-03-20,1.9355
2017-03-21,-5.6962
2017-03-22,0.8949
2017-03-23,-3.1042
2017-03-24,-1.373
2017-03-27,-0.232
2017-03-28,-2.7907
2017-03-29,-0.9569
2017-03-30,-0.9662
2017-03-31,3.1707
2017-04-03,-4.7280999999999995
2017-04-04,-2.9777
2017-04-05,-0.2558
2017-04-06,-0.5128
2017-04-07,0.7732
2017-04-10,-0.7673
2017-04-11,-3.0928
2017-04-12,0.266
2017-04-13,2.6525
2017-04-17,1.8088
2017-04-18,-2.2843
2017-04-19,-3.1169000000000002
2017-04-20,0.5362
2017-04-21,-2.1333
2017-04-24,3.8147
2017-04-25,5.7743
2017-04-26,0.0
2017-04-27,-1.2407
2017-04-28,-3.5176
2017-05-01,5.7292
2017-05-02,-1.2315
2017-05-03,-2.4938000000000002
2017-05-04,-1.2788
2017-05-05,2.3316
2017-05-08,2.5316
2017-05-09,-3.9506
2017-05-10,10.0257
2017-05-11,3.5047
2017-05-12,0.9029
2017-05-15,-1.5659999999999998
2017-05-16,0.2273
2017-05-17,7.9365
2017-05-18,2.9412000000000003
2017-05-19,-8.9796
2017-05-22,-5.3812
2017-05-23,3.5545
2017-05-24,-6.6362
2017-05-25,-0.9804
2017-05-26,0.2475
2017-05-30,2.4691
2017-05-31,-4.8193
2017-06-01,8.1013
2017-06-02,5.1522
2017-06-05,-2.4499
2017-06-06,-2.5114
2017-06-07,-3.2787
2017-06-08,9.9274
2017-06-09,-9.0308
2017-06-12,-23.8499
2017-06-13,1.7488000000000001
2017-06-14,-3.125
2017-06-15,-2.9032
2017-06-16,-1.3289
2017-06-19,3.0303
2017-06-20,-0.9804
2017-06-21,1.9802
2017-06-22,2.2654
2017-06-23,-0.9494
2017-06-26,2.2364
2017-06-27,-3.75
2017-06-28,-3.5714
2017-06-29,-2.6936
2017-06-30,-0.692
2017-07-03,2.0906
2017-07-05,-1.7065000000000001
2017-07-06,-3.4722
2017-07-07,-2.8777
2017-07-10,-2.5926
2017-07-11,3.8023
2017-07-12,1.4652
2017-07-13,0.0
2017-07-14,-3.2491
2017-07-17,-1.1194
2017-07-18,1.5093999999999999
2017-07-19,1.487
2017-07-20,0.3663
2017-07-21,-0.365
2017-07-24,1.4652
2017-07-25,-1.083
2017-07-26,-0.365
2017-07-27,-3.2967
2017-07-28,1.5152
2017-07-31,-2.6119
2017-08-01,-1.9157
2017-08-02,0.3906
2017-08-03,-0.7782
2017-08-04,-0.3922
2017-08-07,-2.3622
2017-08-08,8.871
2017-08-09,-6.6667
2017-08-10,-8.5317
2017-08-11,1.0846
2017-08-14,4.721
2017-08-15,-3.6885
2017-08-16,-2.1277
2017-08-17,-1.3043
2017-08-18,-2.2026
2017-08-21,22.0721
2017-08-22,1.845
2017-08-23,-2.1739
2017-08-24,4.4444
2017-08-25,0.3546
2017-08-28,0.7067
2017-08-29,-1.7544
2017-08-30,1.7856999999999998
2017-08-31,1.4035
2017-09-01,-0.346
2017-09-05,0.6944
2017-09-06,-0.6897
2017-09-07,-6.25
2017-09-08,-7.037
2017-09-11,-1.992
2017-09-12,0.4065
2017-09-13,4.4534
2017-09-14,0.0
2017-09-15,0.7752
2017-09-18,-2.3077
2017-09-19,1.1811
2017-09-20,0.7782
2017-09-21,-3.0888
2017-09-22,2.3904
2017-09-25,5.0584
2017-09-26,-0.7407
2017-09-27,-0.7463
2017-09-28,1.5038
2017-09-29,-1.1111
2017-10-02,2.9962999999999997
2017-10-03,-1.8182
2017-10-04,3.3333
2017-10-05,0.3584
2017-10-06,-3.2143
2017-10-09,-1.107
2017-10-10,2.2388
2017-10-11,4.3796
2017-10-12,0.6993
2017-10-13,-1.7361
2017-10-16,-2.8269
2017-10-17,-0.3636
2017-10-18,1.0949
2017-10-19,0.361
2017-10-20,-1.4388
2017-10-23,-3.2847
2017-10-24,-4.9056999999999995
2017-10-25,-6.3492
2017-10-26,-8.0508
2017-10-27,2.3041
2017-10-30,3.6036
2017-10-31,-2.1739
2017-11-01,-1.3333
2017-11-02,2.2523
2017-11-03,5.2863
2017-11-06,2.5105
2017-11-07,-9.1837
2017-11-08,-0.6742
2017-11-09,-4.0724
2017-11-10,-5.1887
2017-11-13,-8.9552
2017-11-14,-0.5464
2017-11-15,2.1978
2017-11-16,1.6129
2017-11-17,-11.6402
2017-11-20,6.5868
2017-11-21,1.6854
2017-11-22,3.3149
2017-11-24,-6.4171
2017-11-27,-1.7143000000000002
2017-11-28,3.4884
2017-11-29,0.0
2017-11-30,0.5618
2017-12-01,-1.6760000000000002
2017-12-04,1.1364
2017-12-05,-4.4944
2017-12-06,-1.1764999999999999
2017-12-07,0.5952
2017-12-08,7.1006
2017-12-11,-4.9724
2017-12-12,0.0
2017-12-13,1.1628
2017-12-14,-1.1494
2017-12-15,2.907
2017-12-18,1.1299
2017-12-19,1.1173
2017-12-20,4.4199
2017-12-21,0.5291
2017-12-22,0.5263
2017-12-26,-3.1414
2017-12-27,0.5405
2017-12-28,-3.7634
2017-12-29,-1.6760000000000002
2018-01-02,8.5227
2018-01-03,19.3717
2018-01-04,4.8246
2018-01-05,3.3473
2018-01-08,-3.2389
2018-01-09,2.9289
2018-01-10,0.0
2018-01-11,11.3821
2018-01-12,-0.7299
2018-01-16,-7.3529
2018-01-17,-4.1667
2018-01-18,-5.5901
2018-01-19,-5.7018
2018-01-22,6.9767
2018-01-23,3.9130000000000003
2018-01-24,-2.5105
2018-01-25,3.8627000000000002
2018-01-26,0.0
2018-01-29,-0.4132
2018-01-30,-8.9212
2018-01-31,-7.9727
2018-02-01,-0.495
2018-02-02,-0.995
2018-02-05,-4.0201
2018-02-06,5.2356
2018-02-07,-1.4925
2018-02-08,-5.0505
2018-02-09,0.5319
2018-02-12,3.1746
2018-02-13,-1.0256
2018-02-14,1.5544
2018-02-15,-1.0204
2018-02-16,-1.5464
2018-02-20,-4.712
2018-02-21,0.5495
2018-02-22,0.0
2018-02-23,4.3716
2018-02-26,7.3298
2018-02-27,2.439
2018-02-28,-5.7143
2018-03-01,-1.0101
2018-03-02,2.551
2018-03-05,3.9801
2018-03-06,-8.134
2018-03-07,-4.1667
2018-03-08,-1.087
2018-03-09,30.2198
2018-03-12,5.0633
2018-03-13,0.0
2018-03-14,-1.6064
2018-03-15,-0.8163
2018-03-16,2.8807
2018-03-19,-3.2
2018-03-20,-0.8264
2018-03-21,-1.25
2018-03-22,-3.7975
2018-03-23,-2.193
2018-03-26,-0.8969
2018-03-27,-0.905
2018-03-28,2.2831
2018-03-29,-1.3393
2018-04-02,-7.2398
2018-04-03,6.3415
2018-04-04,8.7156
2018-04-05,-1.6878
2018-04-06,-2.1459
2018-04-09,-1.7544
2018-04-10,6.6964
2018-04-11,3.7657
2018-04-12,3.2258
2018-04-13,-0.7813
2018-04-16,0.3937
2018-04-17,1.9607999999999999
2018-04-18,-3.4615
2018-04-19,-3.9840999999999998
2018-04-20,-1.2448
2018-04-23,-0.8403
2018-04-24,-2.9661
2018-04-25,1.7467000000000001
2018-04-26,1.7167
2018-04-27,3.5865
2018-04-30,-1.4257
2018-05-01,0.4132
2018-05-02,4.5267
2018-05-03,17.3228
2018-05-04,2.0134
2018-05-07,1.9737
2018-05-08,-1.6129
2018-05-09,2.2951
2018-05-10,-4.1667
2018-05-11,10.3679
2018-05-14,1.5152
2018-05-15,-2.6866
2018-05-16,-1.227
2018-05-17,-0.9317
2018-05-18,-2.8213
2018-05-21,-1.6129
2018-05-22,0.9836
2018-05-23,-0.6494
2018-05-24,1.9607999999999999
2018-05-25,-1.9231
2018-05-29,-0.6536
2018-05-30,1.9737
2018-05-31,0.6452
2018-06-01,0.0
2018-06-04,-2.5641
2018-06-05,5.5921
2018-06-06,-2.4922
2018-06-07,5.1118
2018-06-08,-3.4954
2018-06-11,0.7874
2018-06-12,2.1875
2018-06-13,-4.2813
2018-06-14,-3.5144
2018-06-15,-1.9868000000000001
2018-06-18,3.0405
2018-06-19,7.541
2018-06-20,6.4024
2018-06-21,-6.5903
2018-06-22,5.5215
2018-06-25,-10.4651
2018-06-26,-1.9481000000000002
2018-06-27,-3.6424
2018-06-28,1.3746
2018-06-29,-5.0847
2018-07-02,6.7857
2018-07-03,1.0033
2018-07-05,-4.3046
2018-07-06,4.1522
2018-07-09,-0.9967
2018-07-10,-1.0067
2018-07-11,1.0169
2018-07-12,1.3423
2018-07-13,0.6623
2018-07-16,-2.3026
2018-07-17,0.3367
2018-07-18,20.1342
2018-07-19,3.0726
2018-07-20,0.813
2018-07-23,1.8817
2018-07-24,0.0
2018-07-25,-1.847
2018-07-26,-1.3441
2018-07-27,-4.0872
2018-07-30,2.2727
2018-07-31,5.8333
2018-08-01,-1.8373
2018-08-02,-3.4759
2018-08-03,0.554
2018-08-06,1.3774
2018-08-07,-0.5435
2018-08-08,0.2732
2018-08-09,2.1798
2018-08-10,1.3333
2018-08-13,-1.3158
2018-08-14,3.4667
2018-08-15,-5.1546
2018-08-16,1.9022000000000001
2018-08-17,1.3333
2018-08-20,0.5263
2018-08-21,0.2618
2018-08-22,0.5222
2018-08-23,-1.2987
2018-08-24,-0.5263
2018-08-27,-0.2646
2018-08-28,7.4271
2018-08-29,-0.4938
2018-08-30,-0.7444
2018-08-31,0.75
2018-09-04,-0.9926
2018-09-05,0.5013
2018-09-06,-1.2469000000000001
2018-09-07,-5.0505
2018-09-10,-4.7872
2018-09-11,-1.9553
2018-09-12,1.7094
2018-09-13,-0.5602
2018-09-14,-2.2535
2018-09-17,-2.0173
2018-09-18,0.5882
2018-09-19,-3.5088
2018-09-20,-0.9091
2018-09-21,-2.4465
2018-09-24,0.9404
2018-09-25,3.1056
2018-09-26,-3.6145
2018-09-27,1.875
2018-09-28,1.227
2018-10-01,-1.4545
2018-10-02,-0.492
2018-10-03,0.618
2018-10-04,-5.4668
2018-10-05,-3.0539
2018-10-08,-5.2949
2018-10-09,-3.1847
2018-10-10,-3.2164
2018-10-11,-0.2266
2018-10-12,0.9084
2018-10-15,-2.1005
2018-10-16,2.5286999999999997
2018-10-17,-2.9148
2018-10-18,-2.1555
2018-10-19,-2.9898
2018-10-22,-1.9465
2018-10-23,0.0
2018-10-24,-10.091
2018-10-25,6.9917
2018-10-26,-0.9458
2018-10-29,0.0868
2018-10-30,1.9081000000000001
2018-10-31,-0.5106
2018-11-01,-0.7699
2018-11-02,6.0345
2018-11-05,-7.9675
2018-11-06,5.3887
2018-11-07,4.6102
2018-11-08,-4.4071
2018-11-09,-15.7167
2018-11-12,8.8513
2018-11-13,1.7816
2018-11-14,-1.6158000000000001
2018-11-15,10.219
2018-11-16,1.5728
2018-11-19,-5.2975
2018-11-20,-0.0861
2018-11-21,4.7373
2018-11-23,-3.125
2018-11-26,-1.7827
2018-11-27,-5.7908
2018-11-28,0.9174
2018-11-29,-2.0909
2018-11-30,2.6927
2018-12-03,-1.6275
2018-12-04,-5.9743
2018-12-06,4.4966
2018-12-07,-2.3386
2018-12-10,-4.6935
2018-12-11,-0.7035
2018-12-12,1.417
2018-12-13,-0.3992
2018-12-14,-2.505
2018-12-17,-0.5139
2018-12-18,-1.8595000000000002
2018-12-19,-0.1053
2018-12-20,-0.9484
2018-12-21,-7.9787
2018-12-24,0.1156
2018-12-26,7.0439
2018-12-27,-5.178
2018-12-28,1.5927
2018-12-31,1.3437999999999999
2019-01-02,0.7735
2019-01-03,-8.114
2019-01-04,3.4606
2019-01-07,18.2238
2019-01-08,6.8293
2019-01-09,5.3881
2019-01-10,5.7192
2019-01-11,1.3934
2019-01-14,-0.2425
2019-01-15,-1.2156
2019-01-16,-5.5783000000000005
2019-01-17,-3.4752
2019-01-18,5.4905
2019-01-22,-0.1706
2019-01-23,-5.0427
2019-01-24,3.2403
2019-01-25,6.5388
2019-01-28,-0.4092
2019-01-29,4.2728
2019-01-30,2.9945
2019-01-31,2.9839
2019-02-01,6.2407
2019-02-04,1.7483
2019-02-05,0.2062
2019-02-06,-1.7147000000000001
2019-02-07,0.3489
2019-02-08,-2.0862
2019-02-11,-2.3438
2019-02-12,3.9273
2019-02-13,-0.14
2019-02-14,-0.6307
2019-02-15,-1.6925
2019-02-19,-1.076
2019-02-20,5.1487
2019-02-21,3.0345
2019-02-22,-1.3387
2019-02-25,0.4749
2019-02-26,-6.5496
2019-02-27,1.3728
2019-02-28,2.2096
2019-03-01,0.1395
2019-03-04,4.6657
2019-03-05,-4.2582
2019-03-06,-6.7408
2019-03-07,1.4903
2019-03-08,2.8634
2019-03-11,4.9251000000000005
2019-03-12,1.6327
2019-03-13,-0.6693
2019-03-14,-2.2237
2019-03-15,-0.6892
2019-03-18,3.4004
2019-03-19,-0.4027
2019-03-20,1.6846
2019-03-21,2.717
2019-03-22,-7.6129
2019-03-25,-1.3268
2019-03-26,-0.2123
2019-03-27,-4.1844
2019-03-28,1.7024
