ticker,KALV US Equity
2015-08-28,5.6974
2015-08-31,0.9294
2015-09-01,-6.4457
2015-09-02,-5.9055
2015-09-03,4.3933
2015-09-04,7.014
2015-09-08,6.7416
2015-09-09,-7.8947
2015-09-10,-2.0952
2015-09-11,2.5292
2015-09-14,0.5693
2015-09-15,-4.5283
2015-09-16,-1.1858
2015-09-17,1.2
2015-09-18,0.0
2015-09-21,-3.1621
2015-09-22,1.2245
2015-09-23,-2.0161
2015-09-24,-3.7037
2015-09-25,-7.4786
2015-09-28,-9.0069
2015-09-29,-5.5838
2015-09-30,-4.0323
2015-10-01,-2.8011
2015-10-02,17.8674
2015-10-05,4.89
2015-10-06,-4.4289
2015-10-07,4.3902
2015-10-08,0.9346
2015-10-09,-4.6296
2015-10-12,-0.2427
2015-10-13,-6.0827
2015-10-14,-1.8135
2015-10-15,4.2216
2015-10-16,-0.2532
2015-10-19,-3.8071
2015-10-20,-4.7493
2015-10-21,-4.1551
2015-10-22,-1.1561
2015-10-23,-3.2164
2015-10-26,0.9063
2015-10-27,-1.1976
2015-10-28,3.6364
2015-10-29,4.6784
2015-10-30,0.5587
2015-11-02,11.3889
2015-11-03,1.4963
2015-11-04,12.285
2015-11-05,3.0635
2015-11-06,-1.9108
2015-11-09,0.4329
2015-11-10,-9.0517
2015-11-11,-2.6066000000000003
2015-11-12,-2.9196999999999997
2015-11-13,-0.2506
2015-11-16,-3.2663
2015-11-17,-3.3766
2015-11-18,-0.8065
2015-11-19,-1.626
2015-11-20,-2.2039
2015-11-23,-0.5634
2015-11-24,-1.1331
2015-11-25,6.3037
2015-11-27,2.6954000000000002
2015-11-30,4.7244
2015-12-01,2.005
2015-12-02,-4.1769
2015-12-03,-6.9231
2015-12-04,-1.1019
2015-12-07,-1.9499
2015-12-08,-7.3864
2015-12-09,0.3067
2015-12-10,1.8349
2015-12-11,-6.006
2015-12-14,-9.9042
2015-12-15,14.8936
2015-12-16,3.3951000000000002
2015-12-17,-2.0896
2015-12-18,3.0488
2015-12-21,0.2959
2015-12-22,-1.4748999999999999
2015-12-23,3.5928
2015-12-24,3.7572
2015-12-28,0.2786
2015-12-29,1.6667
2015-12-30,3.0055
2015-12-31,-3.9788
2016-01-04,-8.011
2016-01-05,0.3003
2016-01-06,-2.3952
2016-01-07,-5.2147
2016-01-08,-4.8544
2016-01-11,-18.0272
2016-01-12,-10.7884
2016-01-13,-3.2558
2016-01-14,18.2692
2016-01-15,3.252
2016-01-19,-0.3937
2016-01-20,-0.7905
2016-01-21,1.5936
2016-01-22,1.1764999999999999
2016-01-25,-1.5504
2016-01-26,-1.9685000000000001
2016-01-27,-0.4016
2016-01-28,-10.4839
2016-01-29,9.4595
2016-02-01,1.6461000000000001
2016-02-02,-73.2794
2016-02-03,4.5455
2016-02-04,-7.2283
2016-02-05,-6.2683
2016-02-08,-3.3333
2016-02-09,-6.8966
2016-02-10,1.8519
2016-02-11,-3.6023
2016-02-12,1.2849
2016-02-16,6.0754
2016-02-17,6.6711
2016-02-18,2.8081
2016-02-19,-7.5738
2016-02-22,0.4763
2016-02-23,-1.3144
2016-02-24,3.8209999999999997
2016-02-25,0.4942
2016-02-26,0.2302
2016-02-29,3.5599
2016-03-01,-3.2258
2016-03-02,1.6875
2016-03-03,1.6185
2016-03-04,4.8387
2016-03-07,10.2019
2016-03-08,-5.0694
2016-03-09,-1.3235000000000001
2016-03-10,0.5961
2016-03-11,0.7407
2016-03-14,8.5018
2016-03-15,-3.7696
2016-03-16,-0.2817
2016-03-17,-6.7973
2016-03-18,5.986
2016-03-21,-5.0581
2016-03-22,-0.5836
2016-03-23,-6.0216
2016-03-24,-3.3045
2016-03-28,3.2194
2016-03-29,-3.0987999999999998
2016-03-30,0.0
2016-03-31,7.2187
2016-04-01,-0.9812
2016-04-04,0.471
2016-04-05,0.7812
2016-04-06,2.2674
2016-04-07,-4.548
2016-04-08,-1.5088
2016-04-11,0.4939
2016-04-12,-2.1462
2016-04-13,1.4759
2016-04-14,3.7673
2016-04-15,-1.0901
2016-04-18,-3.6705
2016-04-19,1.3178
2016-04-20,1.0184
2016-04-21,30.7715
2016-04-22,-1.0838
2016-04-25,-4.9383
2016-04-26,-5.1461
2016-04-27,-0.7359
2016-04-28,-3.431
2016-04-29,4.5527999999999995
2016-05-02,3.5348
2016-05-03,4.1564
2016-05-04,-6.2549
2016-05-05,1.3514
2016-05-06,-0.65
2016-05-09,0.6375
2016-05-10,-1.7336
2016-05-11,5.8524
2016-05-12,-5.1282
2016-05-13,1.9848
2016-05-16,6.0041
2016-05-17,35.0
2016-05-18,-18.5185
2016-05-19,-2.2372
2016-05-20,9.4007
2016-05-23,6.2488
2016-05-24,-0.0125
2016-05-25,10.0138
2016-05-26,-11.3523
2016-05-27,8.704
2016-05-31,3.7736
2016-06-01,-2.7273
2016-06-02,0.9346
2016-06-03,27.7778
2016-06-06,-9.4203
2016-06-07,2.4
2016-06-08,1.5625
2016-06-09,-4.6154
2016-06-10,-8.871
2016-06-13,8.8496
2016-06-14,-7.3171
2016-06-15,-31.1842
2016-06-16,-4.8837
2016-06-17,-2.5882
2016-06-20,-5.0731
2016-06-21,-0.0543
2016-06-22,0.7794
2016-06-23,10.8633
2016-06-24,-10.3585
2016-06-27,-11.2659
2016-06-28,4.5074
2016-06-29,7.904
2016-06-30,-4.1237
2016-07-01,3.4522
2016-07-05,0.5288
2016-07-06,-1.7595
2016-07-07,-3.5911999999999997
2016-07-08,2.6333
2016-07-11,-0.6251
2016-07-12,-2.1125
2016-07-13,1.2852000000000001
2016-07-14,-2.2443
2016-07-15,1.9859
2016-07-18,-3.068
2016-07-19,-8.2803
2016-07-20,4.9786
2016-07-21,-0.1832
2016-07-22,-1.5803
2016-07-25,-2.6727
2016-07-26,-1.9053
2016-07-27,0.3472
2016-07-28,0.346
2016-07-29,-6.7241
2016-08-01,-2.0564
2016-08-02,-5.6381
2016-08-03,5.975
2016-08-04,-0.2595
2016-08-05,-0.6859
2016-08-08,-2.2386
2016-08-09,-0.6334
2016-08-10,-1.52
2016-08-11,3.5599
2016-08-12,-0.5409
2016-08-15,0.9305
2016-08-16,1.341
2016-08-17,11.1886
2016-08-18,-3.9209
2016-08-19,-4.4791
2016-08-22,5.5922
2016-08-23,1.0526
2016-08-24,-7.5521
2016-08-25,-0.4695
2016-08-26,-6.4151
2016-08-29,-0.2016
2016-08-30,-3.0303
2016-08-31,-2.2526
2016-09-01,2.3711
2016-09-02,0.9759
2016-09-06,-3.5309
2016-09-07,-3.7937
2016-09-08,-1.4996
2016-09-09,1.6775
2016-09-12,2.7035
2016-09-13,-2.7673
2016-09-14,1.069
2016-09-15,1.4285999999999999
2016-09-16,5.5255
2016-09-19,-0.7829
2016-09-20,1.3452
2016-09-21,-3.7523999999999997
2016-09-22,2.9041
2016-09-23,2.7577
2016-09-26,-4.0883
2016-09-27,-5.3347
2016-09-28,-0.3315
2016-09-29,-0.194
2016-09-30,2.3049
2016-10-03,-2.6873
2016-10-04,3.8075
2016-10-05,6.973
2016-10-06,8.5154
2016-10-07,-3.7269
2016-10-10,-3.5585
2016-10-11,-0.6358
2016-10-12,-7.4395
2016-10-13,4.161
2016-10-14,-3.3962
2016-10-17,5.6034
2016-10-18,-1.6327
2016-10-19,4.6421
2016-10-20,1.1772
2016-10-21,-2.0208
2016-10-24,4.0
2016-10-25,-3.8221
2016-10-26,-2.9993
2016-10-27,2.4221
2016-10-28,2.5157
2016-10-31,2.9448
2016-11-01,-2.9558999999999997
2016-11-02,1.6335
2016-11-03,-3.1057
2016-11-04,0.0748
2016-11-07,3.7138999999999998
2016-11-08,-1.9226
2016-11-09,-0.0245
2016-11-10,1.9363000000000001
2016-11-11,-2.8012
2016-11-14,16.7594
2016-11-15,-0.1483
2016-11-16,-4.0314
2016-11-17,-0.7407
2016-11-18,22.6194
2016-11-21,-1.2988
2016-11-22,-11.7643
2016-11-23,-0.1192
2016-11-25,20.5251
2016-11-28,1.0891
2016-11-29,-8.8149
2016-11-30,-12.0301
2016-12-01,-2.5641
2016-12-02,-4.7619
2016-12-05,-1.8338999999999999
2016-12-06,7.2296
2016-12-07,-4.875
2016-12-08,-5.9133
2016-12-09,1.9553
2016-12-12,-4.3836
2016-12-13,-3.8682
2016-12-14,-5.8122
2016-12-15,19.462
2016-12-16,-2.2517
2016-12-19,-6.3686
2016-12-20,-5.4975
2016-12-21,-5.8211
2016-12-22,3.252
2016-12-23,0.4616
2016-12-27,12.5513
2016-12-28,0.2786
2016-12-29,-6.3889
2016-12-30,4.8961
2017-01-03,-3.819
2017-01-04,-2.3529
2017-01-05,1.2048
2017-01-06,10.8557
2017-01-09,3.4969
2017-01-10,9.7276
2017-01-11,-8.0378
2017-01-12,-1.0283
2017-01-13,-1.1688
2017-01-17,-0.1314
2017-01-18,-3.0263
2017-01-19,-2.4423
2017-01-20,1.5299
2017-01-23,0.5479
2017-01-24,0.2725
2017-01-25,-0.1359
2017-01-26,-2.585
2017-01-27,-0.6983
2017-01-30,-3.9381
2017-01-31,2.9283
2017-02-01,-1.2802
2017-02-02,5.9078
2017-02-03,-0.5442
2017-02-06,-1.9152
2017-02-07,-1.8131
2017-02-08,-1.1364
2017-02-09,2.4425
2017-02-10,-1.2623
2017-02-13,0.0
2017-02-14,5.9658999999999995
2017-02-15,4.6917
2017-02-16,-2.3047
2017-02-17,-1.5727
2017-02-21,-4.5273
2017-02-22,-1.2551999999999999
2017-02-23,-4.8023
2017-02-24,3.1157
2017-02-27,6.4748
2017-02-28,-0.9459
2017-03-01,-0.1364
2017-03-02,2.1858
2017-03-03,-1.6042999999999998
2017-03-06,5.5707
2017-03-07,6.8211
2017-03-08,-4.6988
2017-03-09,2.7813
2017-03-10,-0.984
2017-03-13,5.7143
2017-03-14,-1.8801
2017-03-15,-0.1198
2017-03-16,-0.9592
2017-03-17,2.9055999999999997
2017-03-20,-2.4706
2017-03-21,-0.3619
2017-03-22,-3.0266
2017-03-23,-1.623
2017-03-24,-4.4123
2017-03-27,1.5624
2017-03-28,-2.3529
2017-03-29,1.7403
2017-03-30,-3.4211
2017-03-31,6.4033
2017-04-03,-1.9205999999999999
2017-04-04,0.1305
2017-04-05,-0.6519
2017-04-06,0.0
2017-04-07,-1.5748
2017-04-10,0.6667
2017-04-11,-1.9868000000000001
2017-04-12,-0.4054
2017-04-13,-0.6784
2017-04-17,-2.5956
2017-04-18,-4.2076
2017-04-19,1.0249
2017-04-20,0.7246
2017-04-21,1.8705
2017-04-24,-1.1317
2017-04-25,0.8589
2017-04-26,6.2323
2017-04-27,3.0667
2017-04-28,-3.1218
2017-05-01,-3.1873
2017-05-02,0.0
2017-05-03,-3.4483
2017-05-04,3.1429
2017-05-05,-1.108
2017-05-08,-0.9804
2017-05-09,2.5460000000000003
2017-05-10,1.2414
2017-05-11,-1.0899
2017-05-12,0.2755
2017-05-16,0.8242
2017-05-17,-5.3134
2017-05-18,0.7194
2017-05-19,0.0
2017-05-22,1.2857
2017-05-23,-2.3977
2017-05-24,0.8671
2017-05-25,1.361
2017-05-26,2.4735
2017-05-30,-1.7931
2017-05-31,2.2472
2017-06-01,3.1593
2017-06-02,-0.1332
2017-06-05,2.6667
2017-06-06,-2.5974
2017-06-07,5.4667
2017-06-08,-1.3906
2017-06-09,0.3846
2017-06-12,0.3831
2017-06-13,-0.4491
2017-06-14,-1.8748
2017-06-15,-1.6671
2017-06-16,0.1325
2017-06-19,-1.8519
2017-06-20,1.0782
2017-06-21,-4.9467
2017-06-22,6.4665
2017-06-23,2.2398
2017-06-26,-2.7062
2017-06-27,-2.649
2017-06-28,-0.5442
2017-06-29,-0.8317
2017-06-30,1.5284
2017-07-03,-3.6671
2017-07-05,-0.0014
2017-07-06,0.4231
2017-07-07,0.4213
2017-07-10,2.5035
2017-07-11,0.423
2017-07-12,5.8696
2017-07-13,-4.1324
2017-07-14,2.6774
2017-07-17,-2.6076
2017-07-18,1.4685000000000001
2017-07-19,-4.8774999999999995
2017-07-20,1.5257
2017-07-21,-1.2295
2017-07-24,1.7842
2017-07-25,-1.7530000000000001
2017-07-26,1.6598000000000002
2017-07-27,0.2721
2017-07-28,-1.0855
2017-07-31,-0.6859
2017-08-01,-1.221
2017-08-02,-0.5817
2017-08-03,-0.1406
2017-08-04,2.1113
2017-08-07,-0.6869
2017-08-08,-0.0014
2017-08-09,-3.8889
2017-08-10,1.3006
2017-08-11,0.6462
2017-08-14,3.0431
2017-08-15,-6.5516
2017-08-16,-0.0545
2017-08-18,-0.539
2017-08-21,-5.0848
2017-08-22,-1.8721
2017-08-23,-4.7695
2017-08-24,-2.5042
2017-08-25,11.3014
2017-08-28,2.3077
2017-08-29,-8.7218
2017-08-30,8.5667
2017-08-31,0.3035
2017-09-01,1.3616
2017-09-05,4.3284
2017-09-06,4.4349
2017-09-07,12.3288
2017-09-08,0.4878
2017-09-11,0.7282
2017-09-12,6.9879999999999995
2017-09-13,-0.1126
2017-09-14,-9.6956
2017-09-15,-13.1086
2017-09-18,-3.8792999999999997
2017-09-19,1.2706
2017-09-20,0.5166
2017-09-21,1.6153
2017-09-22,1.1561
2017-09-25,3.5714
2017-09-26,-6.6207
2017-09-27,-0.8863
2017-09-28,1.3413
2017-09-29,-1.0294
2017-10-02,3.7147
2017-10-03,-2.5788
2017-10-04,2.0588
2017-10-05,1.2968
2017-10-06,3.1294
2017-10-09,1.3793
2017-10-10,38.6395
2017-10-11,-1.8646
2017-10-12,-9.4
2017-10-13,7.5055
2017-10-16,-2.7721
2017-10-17,1.5838999999999999
2017-10-18,-1.9750999999999999
2017-10-19,-1.6966999999999999
2017-10-20,21.4671
2017-10-23,15.6306
2017-10-24,1.9201000000000001
2017-10-25,2.0347
2017-10-26,-3.9882
2017-10-27,-3.0769
2017-10-30,4.2063
2017-10-31,-3.0465
2017-11-01,-5.6559
2017-11-02,3.164
2017-11-03,6.0533
2017-11-06,0.9893
2017-11-07,0.8289
2017-11-08,0.2242
2017-11-09,-1.1931
2017-11-10,0.0755
2017-11-13,-3.6199
2017-11-14,-9.2332
2017-11-15,-3.6207000000000003
2017-11-16,4.2934
2017-11-17,-4.0309
2017-11-20,-3.3959
2017-11-21,2.5902
2017-11-22,0.0902
2017-11-24,-3.6036
2017-11-27,-8.8785
2017-11-28,-0.5128
2017-11-29,-3.8144
2017-11-30,6.2165
2017-12-01,-6.1554
2017-12-04,-1.7204000000000002
2017-12-05,-0.6565
2017-12-06,1.2115
2017-12-07,4.7878
2017-12-08,4.6729
2017-12-11,-3.2738
2017-12-12,1.0256
2017-12-13,1.4213
2017-12-14,-7.8078
2017-12-15,3.2573
2017-12-18,-7.1504
2017-12-19,-0.7928
2017-12-20,2.1689
2017-12-21,1.1173
2017-12-22,1.105
2017-12-26,4.4809
2017-12-27,7.2176
2017-12-28,-2.3415
2017-12-29,-2.5974
2018-01-02,4.7179
2018-01-03,-1.8609
2018-01-04,5.2894
2018-01-05,-5.2133
2018-01-08,0.3
2018-01-09,0.3988
2018-01-10,-0.1986
2018-01-11,-0.597
2018-01-12,0.2002
2018-01-16,0.5994
2018-01-17,2.0854
2018-01-18,2.7237
2018-01-19,6.3447
2018-01-22,8.5485
2018-01-23,0.8203
2018-01-24,-3.0919
2018-01-25,3.6944
2018-01-26,-4.0486
2018-01-29,-3.7131
2018-01-30,-2.8045999999999998
2018-01-31,-5.8611
2018-02-01,2.682
2018-02-02,0.3731
2018-02-05,-4.461
2018-02-06,2.1401
2018-02-07,6.4762
2018-02-08,-5.9928
2018-02-09,0.9762
2018-02-12,1.9543
2018-02-13,0.0
2018-02-14,0.0924
2018-02-15,0.9234
2018-02-16,2.4703
2018-02-20,-3.2143
2018-02-21,0.1845
2018-02-22,0.3683
2018-02-23,-4.6789
2018-02-26,0.9625
2018-02-27,-1.8112
2018-02-28,0.8738
2018-03-01,-0.385
2018-03-02,-0.4831
2018-03-05,1.9417
2018-03-06,-1.2381
2018-03-07,-1.1572
2018-03-08,1.8537
2018-03-09,-0.7663
2018-03-12,-4.4402
2018-03-13,0.6061
2018-03-14,-2.9116
2018-03-15,-4.6536
2018-03-16,9.2191
2018-03-19,-4.1708
2018-03-20,4.6632
2018-03-21,1.9802
2018-03-22,-2.9126
2018-03-23,-3.5
2018-03-26,-1.8653
2018-03-27,-2.3231
2018-03-28,1.1892
2018-03-29,1.2821
2018-04-02,-3.5865
2018-04-03,-1.3129
2018-04-04,0.8869
2018-04-05,-2.5275
2018-04-06,2.1421
2018-04-09,0.1104
2018-04-10,-0.2205
2018-04-11,1.5470000000000002
2018-04-12,5.5495
2018-04-13,-4.2268
2018-04-16,3.014
2018-04-17,-0.5225
2018-04-18,0.105
2018-04-19,-3.2529
2018-04-20,-0.6508
2018-04-23,2.0742
2018-04-24,-1.7112
2018-04-25,-3.5909
2018-04-26,0.9029
2018-04-27,5.481
2018-04-30,2.0148
2018-05-01,2.2869
2018-05-02,-8.435
2018-05-03,0.9989
2018-05-04,0.3297
2018-05-07,0.7667
2018-05-08,-3.1522
2018-05-09,0.7856
2018-05-10,-0.2227
2018-05-11,0.6696
2018-05-14,-1.3171
2018-05-15,0.2112
2018-05-16,-0.1121
2018-05-17,-0.6734
2018-05-18,0.339
2018-05-21,-1.1261
2018-05-22,1.5945
2018-05-23,-0.6726
2018-05-24,1.4673
2018-05-25,-1.5573000000000001
2018-05-29,-1.5819
2018-05-30,-3.5591
2018-05-31,3.2143
2018-06-01,-2.0761
2018-06-04,-3.298
2018-06-05,6.5773
2018-06-06,-3.4286
2018-06-07,-2.1302
2018-06-08,3.7485
2018-06-11,-4.4289
2018-06-12,-0.6098
2018-06-13,-2.5766999999999998
2018-06-14,0.1259
2018-06-15,-1.1320999999999999
2018-06-18,-0.8906
2018-06-19,1.1553
2018-06-20,14.0863
2018-06-21,-5.1168
2018-06-22,5.2755
2018-06-25,-5.5679
2018-06-26,-0.5896
2018-06-27,-3.6785
2018-06-28,-0.8608
2018-06-29,0.8696
2018-07-02,0.1232
2018-07-03,4.551
2018-07-05,1.0588
2018-07-06,1.7462
2018-07-09,0.9153
2018-07-10,2.2676
2018-07-11,-0.2217
2018-07-12,1.6667
2018-07-13,0.765
2018-07-16,-6.2907
2018-07-17,-1.7361
2018-07-18,2.3557
2018-07-19,-1.496
2018-07-20,0.2336
2018-07-23,-0.8159
2018-07-24,-5.9929
2018-07-25,1.25
2018-07-26,-1.2346
2018-07-27,2.625
2018-07-30,3.2278000000000002
2018-07-31,10.5015
2018-08-01,8.9162
2018-08-02,2.7451
2018-08-03,4.9618
2018-08-06,3.4545
2018-08-07,8.0844
2018-08-08,-1.2195
2018-08-09,2.1481
2018-08-10,0.2337
2018-08-13,4.9035
2018-08-14,0.0
2018-08-15,-2.2222
2018-08-16,1.6458
2018-08-17,0.6168
2018-08-20,14.3295
2018-08-21,11.6622
2018-08-22,7.443
2018-08-23,-15.0838
2018-08-24,-0.3289
2018-08-27,8.844899999999999
2018-08-28,-0.849
2018-08-29,-0.3058
2018-08-30,0.8589
2018-08-31,4.0146
2018-09-04,5.731
2018-09-05,-0.9403
2018-09-06,1.34
2018-09-07,-3.3609
2018-09-10,-3.5348
2018-09-11,-2.4232
2018-09-12,-2.1199
2018-09-13,-3.7748
2018-09-14,10.418
2018-09-17,-0.6989
2018-09-18,-5.6891
2018-09-19,1.1194
2018-09-20,10.7011
2018-09-21,20.6667
2018-09-24,-2.6243
2018-09-25,-0.6619
2018-09-26,2.7606
2018-09-27,1.899
2018-09-28,0.5
2018-10-01,-0.1809
2018-10-02,1.5859
2018-10-03,1.0259
2018-10-04,-0.2208
2018-10-05,-19.5575
2018-10-08,-4.1804
2018-10-09,-2.8129
2018-10-10,-4.2528
2018-10-11,7.0327
2018-10-12,8.1268
2018-10-15,3.5181
2018-10-16,-0.1545
2018-10-17,1.5988
2018-10-18,0.3553
2018-10-19,0.0
2018-10-22,1.7704
2018-10-23,1.3917
2018-10-24,-2.5
2018-10-25,-4.726
2018-10-26,-0.686
2018-10-29,-1.1158
2018-10-30,-0.3761
2018-10-31,1.9417
2018-11-01,5.3439
2018-11-02,-0.6027
2018-11-05,-4.7499
2018-11-06,-2.3872999999999998
2018-11-07,3.2609
2018-11-08,-0.1579
2018-11-09,-0.7907
2018-11-12,-1.7534999999999998
2018-11-13,-6.8686
2018-11-14,-2.1487
2018-11-15,7.4184
2018-11-16,4.1436
2018-11-19,4.2971
2018-11-20,0.7121
2018-11-21,9.0909
2018-11-23,6.0185
2018-11-26,2.1834
2018-11-27,-2.1795
2018-11-28,0.1747
2018-11-29,-0.3925
2018-11-30,5.3415
2018-12-03,-1.2469000000000001
2018-12-04,-3.83
2018-12-06,0.2626
2018-12-07,-2.2261
2018-12-10,5.3125
2018-12-11,-1.7804
2018-12-12,3.5822000000000003
2018-12-13,-2.5417
2018-12-14,-3.0355
2018-12-17,-11.2875
2018-12-18,-2.3857
2018-12-19,-6.1609
2018-12-20,1.0852
2018-12-21,1.6103
2018-12-24,-10.1955
2018-12-26,4.1765
2018-12-27,0.3953
2018-12-28,10.0112
2018-12-31,0.9714
2019-01-02,1.2658
2019-01-03,-1.75
2019-01-04,3.6641
2019-01-07,-0.5891
2019-01-08,-2.716
2019-01-09,-0.9645
2019-01-10,3.7929
2019-01-11,-2.4198
2019-01-14,1.164
2019-01-15,-2.001
2019-01-16,-3.5221999999999998
2019-01-17,-3.9683
2019-01-18,-7.9338999999999995
2019-01-22,-1.1969
2019-01-23,0.6663
2019-01-24,1.9254
2019-01-25,6.9658
2019-01-28,-4.3046
2019-01-29,-0.2884
2019-01-30,1.7929
2019-01-31,6.1932
2019-02-01,-3.9593
2019-02-04,4.8468
2019-02-05,0.4251
2019-02-06,-1.9048
2019-02-07,-0.2697
2019-02-08,3.6236
2019-02-11,-0.4697
2019-02-12,0.0524
2019-02-13,0.8386
2019-02-14,1.8711
2019-02-15,8.9286
2019-02-19,-5.1522
2019-02-20,-1.2346
2019-02-21,4.05
2019-02-22,-0.9611
2019-02-25,8.1514
2019-02-26,-2.1983
2019-02-27,6.1009
2019-02-28,-1.9455
2019-03-01,3.1305
2019-03-04,-2.5224
2019-03-05,-0.5702
2019-03-06,-5.161
2019-03-07,4.6512
2019-03-08,-3.6
2019-03-11,2.8124000000000002
2019-03-12,7.0852
2019-03-13,9.8409
2019-03-14,18.5665
2019-03-15,-6.9132
2019-03-18,-9.0501
2019-03-19,7.1781
2019-03-20,-1.9135
2019-03-21,1.4812
2019-03-22,0.3916
2019-03-25,4.5035
2019-03-26,-2.3074
2019-03-27,-1.8757000000000001
2019-03-28,-1.1327
2019-03-29,2.4705
2019-04-01,-2.6904
2019-04-02,3.2316
2019-04-03,7.4435
2019-04-04,-3.4963
2019-04-05,2.0127
2019-04-08,-3.6172
2019-04-09,-2.5247
2019-04-10,2.1701
2019-04-11,-9.1812
2019-04-12,-1.2825
2019-04-15,-4.7382
2019-04-16,1.3638
2019-04-17,0.4749
2019-04-18,0.4332
2019-04-22,3.5294
2019-04-23,-1.6288
2019-04-24,-7.5087
2019-04-25,3.955
2019-04-26,-10.6928
2019-04-29,3.1839
2019-04-30,-0.0435
2019-05-01,-1.5217
2019-05-02,-2.5606999999999998
2019-05-03,-0.2266
2019-05-06,1.1807
2019-05-07,0.4937
2019-05-08,5.5382
2019-05-09,2.2852
2019-05-10,1.9445999999999999
2019-05-13,-3.125
2019-05-14,3.3934
2019-05-15,-1.8233000000000001
2019-05-16,0.5778
2019-05-17,-2.3388999999999998
2019-05-20,-3.1933
2019-05-21,1.6926999999999999
2019-05-22,-1.2377
2019-05-23,2.1608
2019-05-24,1.0575
2019-05-28,0.1256
2019-05-29,-3.3863
2019-05-30,-0.3894
2019-05-31,-7.689
2019-06-03,-6.8235
2019-06-04,-1.9697
2019-06-05,-0.103
2019-06-06,-2.2176
2019-06-07,6.5928
2019-06-10,-1.1875
2019-06-11,-7.6615
2019-06-12,3.8503
2019-06-13,3.1332
2019-06-14,0.7595
2019-06-17,4.1709
2019-06-18,-1.6884000000000001
2019-06-19,0.3435
2019-06-20,6.1614
2019-06-21,-0.8752
2019-06-24,-1.2546
2019-06-25,-3.2471
2019-06-26,0.2918
2019-06-27,4.7527
2019-06-28,2.5463
2019-07-01,-2.167
2019-07-02,-4.8916
2019-07-03,-4.0272
2019-07-05,-5.2578
2019-07-08,-2.9882999999999997
2019-07-09,1.7052
2019-07-10,2.4878
2019-07-11,-7.2823
2019-07-12,-1.4798
2019-07-15,-1.7909000000000002
2019-07-16,1.2941
2019-07-17,0.7549
2019-07-18,0.9222
2019-07-19,0.2284
2019-07-22,4.4444
2019-07-23,-2.7823
2019-07-24,0.3928
2019-07-25,-0.7826
2019-07-26,-4.6761
2019-07-29,-0.2955
2019-07-30,-2.134
2019-07-31,0.4846
2019-08-01,-1.5069
2019-08-02,-0.7956
2019-08-05,-4.4417
2019-08-06,1.9367
2019-08-07,-0.19
2019-08-08,1.2056
2019-08-09,-2.8213
2019-08-12,0.0
2019-08-13,8.5161
2019-08-14,-3.9834
2019-08-15,-0.2477
2019-08-16,1.6139000000000001
2019-08-19,1.2217
2019-08-20,0.6639
2019-08-21,0.4197
2019-08-22,-5.0149
2019-08-23,-2.0113
