ticker,ENHD US Equity
2010-02-04,-2.3881
2010-02-05,-2.1407
2010-02-08,3.125
2010-02-09,0.0
2010-02-10,0.0
2010-02-11,0.0
2010-02-16,0.0
2010-02-17,0.0
2010-02-18,0.303
2010-02-22,19.3353
2010-02-23,-5.0633
2010-02-24,-4.0
2010-02-25,13.8889
2010-03-01,-10.9756
2010-03-02,0.0
2010-03-03,-0.5479
2010-03-04,0.551
2010-03-08,30.137
2010-03-09,-5.2632
2010-03-11,-1.1111
2010-03-12,6.7416
2010-03-16,-3.1579
2010-03-17,0.0
2010-03-19,0.0
2010-03-23,3.2609
2010-03-24,-3.1579
2010-03-25,1.087
2010-03-26,2.1505
2010-03-29,3.1579
2010-03-30,1.0204
2010-03-31,-0.8081
2010-04-01,5.9063
2010-04-05,-0.9615
2010-04-06,-4.6602
2010-04-07,1.833
2010-04-09,-5.8
2010-04-12,4.034
2010-04-13,-1.0204
2010-04-14,1.0309
2010-04-15,-7.1429
2010-04-16,0.0
2010-04-19,0.0
2010-04-20,4.3956
2010-04-21,-0.4211
2010-04-23,0.0
2010-04-26,0.0
2010-04-28,-0.4228
2010-04-29,-5.5202
2010-04-30,-3.5955
2010-05-03,3.7296
2010-05-05,-10.1124
2010-05-06,0.0
2010-05-07,-1.25
2010-05-10,0.0
2010-05-14,-6.3291
2010-05-17,-2.7027
2010-05-18,13.0556
2010-05-20,-19.656
2010-05-21,14.9847
2010-05-24,-6.9149
2010-05-25,11.4286
2010-05-27,-3.8462
2010-06-01,2.6667
2010-06-07,-6.4935
2010-06-09,-6.6667
2010-06-10,0.0
2010-06-14,-2.6786
2010-06-15,2.4465
2010-06-16,-2.3881
2010-06-17,1.2232
2010-06-18,-22.6586
2010-06-21,0.3906
2010-06-22,12.8405
2010-06-24,9.6552
2010-06-25,-5.6604
2010-06-29,0.0
2010-06-30,0.0
2010-07-01,0.3333
2010-07-06,-0.3322
2010-07-07,0.3333
2010-07-09,7.9734
2010-07-15,-7.3846
2010-07-16,-0.3322
2010-07-21,0.0
2010-07-23,0.3333
2010-07-26,-0.3322
2010-07-27,0.0
2010-07-29,0.0
2010-07-30,0.0
2010-08-02,0.0
2010-08-05,0.0
2010-08-06,0.0
2010-08-09,3.3333
2010-08-10,0.0
2010-08-12,0.0
2010-08-13,-3.2258
2010-08-16,0.0
2010-08-17,0.0
2010-08-20,-3.0
2010-08-23,-9.2784
2010-08-24,-1.5152
2010-08-25,-3.8462
2010-08-27,0.0
2010-08-30,0.0
2010-08-31,4.8
2010-09-01,0.3817
2010-09-03,-3.0418
2010-09-07,0.0
2010-09-08,-5.8824
2010-09-09,4.1667
2010-09-13,-4.0
2010-09-14,0.0
2010-09-15,-2.0833
2010-09-17,-4.2553
2010-09-20,-6.6667
2010-09-21,-2.3810000000000002
2010-09-22,-3.4146
2010-09-23,0.0
2010-09-24,2.5253
2010-09-27,-1.4778
2010-09-28,0.0
2010-09-29,-1.0
2010-09-30,-1.5152
2010-10-01,0.0
2010-10-04,0.0
2010-10-05,-1.5385
2010-10-06,-1.5625
2010-10-07,-7.4074
2010-10-08,-2.8571
2010-10-11,5.8824
2010-10-12,1.1111
2010-10-13,12.6374
2010-10-14,12.6829
2010-10-15,3.8961
2010-10-18,4.5833
2010-10-19,-3.1873
2010-10-20,11.1111
2010-10-21,-14.8148
2010-10-22,2.1739
2010-10-25,10.6383
2010-10-26,-3.4615
2010-10-27,-4.3825
2010-10-28,4.1667
2010-10-29,-1.2
2010-11-01,-6.8826
2010-11-02,2.6087
2010-11-03,-2.5423999999999998
2010-11-04,4.3478
2010-11-05,1.25
2010-11-08,16.0494
2010-11-09,-5.6738
2010-11-10,0.0
2010-11-11,-2.2556
2010-11-12,-2.6923
2010-11-15,4.7431
2010-11-16,-7.9245
2010-11-17,0.8197
2010-11-18,0.813
2010-11-19,-3.2258
2010-11-22,-3.3333
2010-11-23,-4.7414
2010-11-24,1.81
2010-11-26,2.2222
2010-11-29,-4.3913
2010-11-30,-6.7758
2010-12-01,-2.9268
2010-12-02,-1.5074999999999998
2010-12-03,-3.0612
2010-12-06,3.6842
2010-12-07,1.5228000000000002
2010-12-08,-1.0
2010-12-09,-1.5152
2010-12-10,-5.1282
2010-12-13,2.7027
2010-12-14,0.5263
2010-12-15,-1.5707
2010-12-16,-2.6596
2010-12-17,-1.0929
2010-12-20,-3.3149
2010-12-21,-2.8571
2010-12-22,-5.8824
2010-12-23,3.1875
2010-12-27,1.1508
2010-12-28,-3.5928
2010-12-29,3.1056
2010-12-30,5.4217
2010-12-31,14.2857
2011-01-03,-65.0
2011-01-04,-18.5714
2011-01-05,0.0
2011-01-06,-7.8728
2011-01-07,0.9284
2011-01-10,1.8868
2011-01-11,5.5556
2011-01-12,-5.2632
2011-01-13,-1.8519
2011-01-14,0.0
2011-01-18,-1.8868
2011-01-19,1.9231
2011-01-20,-3.7736
2011-01-21,-1.7647
2011-01-24,11.7764
2011-01-25,-14.2857
2011-01-26,2.0833
2011-01-27,-2.0408
2011-01-28,-2.0833
2011-01-31,-4.2553
2011-02-01,0.0
2011-02-02,-13.3333
2011-02-03,-17.9487
2011-02-04,9.375
2011-02-07,-5.7143
2011-02-08,-3.0303
2011-02-09,18.75
2011-02-10,-15.7895
2011-02-11,0.0
2011-02-14,18.75
2011-02-15,0.0
2011-02-16,-15.7895
2011-02-17,18.75
2011-02-22,1.3158
2011-02-23,-1.2987
2011-02-25,-1.3158
2011-02-28,-1.3333
2011-03-01,-2.7027
2011-03-02,0.0
2011-03-03,0.0
2011-03-07,19.4444
2011-03-11,-39.5349
2011-03-14,-3.8462
2011-03-15,-20.0
2011-03-16,10.0
2011-03-17,-4.5455
2011-03-18,38.0952
2011-03-22,-13.7931
2011-03-23,-32.0
2011-03-24,47.0588
2011-03-25,-16.0
2011-03-29,-4.7619
2011-03-30,10.0
2011-03-31,-9.0909
2011-04-01,25.0
2011-04-04,0.0
2011-04-07,-20.0
2011-04-08,0.0
2011-04-11,-20.0
2011-04-12,0.0
2011-04-13,-12.5
2011-04-14,14.2857
2011-04-15,0.0
2011-04-18,0.0
2011-04-19,12.5
2011-04-20,-11.1111
2011-04-21,0.0
2011-04-25,0.0
2011-04-26,0.0
2011-04-27,0.0
2011-04-28,0.0
2011-05-02,0.0
2011-05-06,0.0
2011-05-16,-6.25
2011-05-18,0.0
2011-05-19,0.0
2011-05-20,-6.6667
2011-05-23,0.0
2011-05-24,0.0
2011-05-27,-7.1429
2011-06-01,-15.3846
2011-06-02,0.0
2011-06-03,1.8182
2011-06-08,2.6786
2011-06-09,-0.8696
2011-06-13,-12.2807
2011-06-14,0.0
2011-06-15,-10.0
2011-06-20,22.2222
2011-06-21,0.0
2011-06-22,0.0
2011-06-24,-3.6364
2011-06-30,-5.6604
2011-07-01,-13.875
2011-07-06,6.8215
2011-07-08,8.6957
2011-07-11,-13.875
2011-07-13,21.9158
2011-07-14,0.0
2011-07-15,0.0
2011-07-18,4.7619
2011-07-19,9.0909
2011-07-25,4.1667
2011-07-26,100.0
2011-07-27,-48.0
2011-07-28,0.0
2011-07-29,0.0
2011-08-01,-7.6923
2011-08-02,4.1667
2011-08-03,4.0
2011-08-04,-16.9231
2011-08-08,0.0
2011-08-10,0.0
2011-08-12,-7.4074
2011-08-22,-14.0
2011-08-24,-5.814
2011-08-25,6.1728
2011-08-26,-4.0698
2011-08-29,-1.8182
2011-08-30,1.2346
2011-09-13,-1.2195
2011-09-19,23.4568
2011-09-22,-19.0
2011-09-23,0.0
2011-09-26,-13.5802
2011-09-27,14.2857
2011-09-28,-10.0
2011-09-29,-2.7778
2011-09-30,0.0
2011-10-04,14.2857
2011-10-06,0.0
2011-10-07,0.0
2011-10-11,6.25
2011-10-14,-5.8824
2011-10-28,-12.5
2011-10-31,0.0
2011-11-08,0.0
2011-11-11,0.0
2011-11-14,1.4285999999999999
2011-11-15,-11.2676
2011-11-16,11.1111
2011-12-02,-10.0
2011-12-05,11.1111
2011-12-08,0.0
2011-12-09,-14.2857
2011-12-12,0.0
2011-12-16,-33.3333
2011-12-19,-20.0
2011-12-22,-15.0391
2011-12-27,-44.8276
2011-12-28,63.3333
2011-12-29,-26.5306
2011-12-30,11.1111
2012-01-04,8.125
2012-01-05,-7.5145
2012-01-19,50.0
2012-01-20,0.0
2012-01-23,48.3333
2012-01-24,12.3596
2012-01-25,60.0
2012-01-26,12.5
2012-01-30,-38.8889
2012-01-31,9.0909
2012-02-02,8.3333
2012-02-03,0.0
2012-02-06,0.0
2012-02-08,0.0
2012-02-09,0.0
2012-02-16,0.0
2012-02-17,0.0
2012-02-21,0.0
2012-02-23,0.0
2012-02-27,-20.0
2012-02-28,15.3846
2012-03-07,-16.6667
2012-03-23,0.0
2012-03-26,0.0
2012-03-29,20.0
2012-03-30,0.0
2012-04-04,0.0
2012-04-09,-16.6667
2012-04-10,0.0
2012-04-11,0.0
2012-04-12,-4.0
2012-04-13,4.1667
2012-04-16,0.0
2012-04-17,0.0
2012-04-18,0.0
2012-04-20,20.0
2012-05-01,-15.5208
2012-05-02,18.3724
2012-05-04,-8.3333
2012-05-07,-9.0909
2012-05-09,-5.0
2012-05-10,0.0
2012-05-11,26.3158
2012-05-16,-20.8333
2012-05-22,5.2632
2012-05-31,-5.0
2012-06-04,0.0
2012-06-06,0.0
2012-06-11,-15.7895
2012-06-12,75.0
2012-06-13,14.2857
2012-06-18,-37.5
2012-06-19,0.0
2012-06-21,0.0
2012-06-26,0.0
2012-06-28,10.0
2012-07-03,45.4545
2012-07-13,0.0
2012-07-20,-6.25
2012-07-25,-6.6667
2012-07-26,-28.5714
2012-08-03,-10.0
2012-08-06,-8.8889
2012-08-07,-26.8293
2012-08-08,33.3333
2012-08-09,0.0
2012-08-16,31.25
2012-08-17,0.0
2012-08-23,0.0
2012-08-27,2.8571
2012-08-30,29.6296
2012-09-05,-28.5714
2012-09-07,60.0
2012-09-12,-31.25
2012-09-13,0.0
2012-09-21,45.4545
2012-10-02,-25.0
2012-10-04,-8.3333
2012-10-11,4.5455
2012-10-15,4.3478
2012-10-19,0.0
2012-10-23,4.1667
2012-11-01,-8.8
2012-11-02,0.2193
2012-11-05,31.291
2012-11-07,-13.5833
2012-11-12,208.5824
2012-11-23,-72.5
2012-11-29,0.0
2012-12-05,0.0
2012-12-14,-27.2727
2012-12-19,0.0
2012-12-20,0.0
2012-12-24,30.0
2012-12-27,0.0
2012-12-28,-19.2308
2013-01-02,21.4286
2013-01-03,0.0
2013-01-18,0.0
2013-01-22,17.647100000000002
2013-02-07,-15.0
2013-02-15,0.0
2013-02-20,0.0
2013-02-21,17.647100000000002
2013-02-25,1.6667
2013-02-28,14.7541
2013-03-01,0.0
2013-03-04,-12.857099999999999
2013-03-08,1.6393
2013-03-14,0.0
2013-03-26,0.0
2013-04-03,0.0
2013-04-09,0.0
2013-04-11,1.6129
2013-04-15,26.9841
2013-04-16,25.0
2013-04-17,-15.0
2013-04-24,-23.5294
2013-04-26,0.0
2013-05-02,0.0
2013-05-06,0.0
2013-05-09,0.0
2013-05-15,53.8462
2013-05-16,-35.0
2013-05-23,53.8462
2013-05-28,50.0
2013-05-30,-6.6667
2013-05-31,-10.7143
2013-06-06,0.0
2013-06-12,0.0
2013-06-13,0.0
2013-06-24,-19.2
2013-06-25,-0.9901
2013-06-28,0.0
2013-07-03,-49.0
2013-07-10,96.0784
2013-07-11,0.0
2013-07-12,20.0
2013-07-15,25.0
2013-07-17,0.0
2013-07-22,0.0
2013-07-23,-16.0
2013-07-24,0.0
2013-08-01,0.0
2013-08-06,42.8571
2013-08-07,-27.7778
2013-08-09,0.0
2013-08-19,38.4615
2013-08-20,-27.7778
2013-08-21,-6.1538
2013-08-28,-13.9344
2013-09-05,0.9524
2013-09-11,2.5354
2013-09-12,-6.153
2013-09-16,37.2549
2013-09-17,-28.5714
2013-09-27,20.0
2013-10-02,-33.3333
2013-10-03,25.0
2013-10-04,-20.0
2013-10-07,0.0
2013-10-10,0.0
2013-10-14,25.0
2013-10-15,-10.0
2013-10-16,0.0
2013-10-17,44.4444
2013-10-21,-23.0769
2013-10-25,0.0
2013-10-29,0.0
2013-10-31,-20.0
2013-11-06,25.0
2013-11-12,0.0
2013-11-21,10.0
2013-11-27,-36.3636
2013-11-29,14.2857
2013-12-06,-25.0
2013-12-10,-0.8333
2013-12-11,-15.9664
2013-12-12,10.0
2013-12-19,-9.0909
2013-12-23,-20.0
2013-12-27,-10.0
2013-12-30,8.8542
2013-12-31,0.0
2014-01-06,0.0
2014-01-09,0.0
2014-01-10,14.8325
2014-01-14,-8.8889
2014-01-15,9.7561
2014-01-16,-11.1111
2014-01-21,0.0
2014-01-28,12.5
2014-02-10,-8.8889
2014-02-26,9.7561
2014-03-03,0.0
2014-03-20,-26.6667
2014-03-26,0.0
2014-04-04,0.0
2014-04-22,0.0
2014-05-09,0.0
2014-06-17,0.0
2014-06-19,0.0
2014-07-07,6.0606
2014-07-14,0.0
2014-07-24,-42.8571
2014-07-28,45.0
2014-09-03,-24.1379
2014-09-04,7.3864
2014-10-02,-6.8783
2014-10-07,7.3864
2014-10-08,2.3810000000000002
2014-10-14,-6.4599
2014-10-21,1.105
2014-10-27,0.0
2014-10-29,0.0
2014-11-20,-5.4645
2014-11-28,0.0
2014-12-15,0.0
2014-12-19,-16.763
2014-12-26,-10.4167
2014-12-30,0.0
2015-01-06,0.0
2015-01-08,0.0
2015-01-28,86.0465
2015-02-02,-20.0
2015-02-04,25.0
2015-02-23,0.0
2015-02-26,0.0
2015-03-10,0.0
2015-03-11,0.0
2015-03-23,0.0
2015-04-14,0.0
2015-04-21,0.0
2015-05-01,0.0
2015-05-20,0.0
2015-06-10,-33.3333
2015-06-12,0.0
2015-08-04,0.0
2015-09-25,0.0
2015-10-19,0.0
2015-10-28,0.0
2015-11-06,0.0
2015-12-07,0.0
2015-12-11,0.0
2015-12-15,-25.0
2015-12-21,6.6667
2015-12-23,25.0
2015-12-24,-20.0
2016-02-29,408.2031
2016-03-02,22.9823
2016-03-22,-64.6875
2016-03-30,128.4956
2016-04-26,-80.1704
2016-04-28,0.7813
2016-05-05,-0.7752
2016-05-31,-37.5
2016-06-14,60.0
2016-06-29,0.0
2016-07-06,0.0
2016-07-08,0.0
2016-08-05,0.0
2016-08-19,48.8281
2016-10-24,-32.8084
2016-10-31,0.0
2016-11-14,0.0
2016-11-21,0.0
2016-11-28,0.0
2016-12-28,-37.5
2017-02-21,91.875
2017-05-01,4.2345
2017-06-02,150.0
2017-06-05,-46.25
2017-06-14,-25.5814
2017-08-25,120.0
2017-09-19,-54.5455
2017-09-26,34.5
2017-11-07,-25.6506
2017-11-09,34.5
2017-12-11,-25.6506
2017-12-13,0.0
2017-12-19,0.0
2017-12-20,0.0
2017-12-21,0.0
2018-01-16,0.0
2018-01-19,34.5
2018-02-08,-25.6506
2018-02-15,0.0
2018-03-23,0.0
2018-04-18,0.0
2018-04-24,0.0
2018-05-17,0.0
2018-08-03,0.0
2018-08-07,0.0
2018-08-21,0.0
2018-08-23,0.0
2018-08-30,0.0
2018-12-03,-10.0
2018-12-13,-44.4444
2019-01-23,10.0
2019-03-06,27.2727
2019-03-07,-21.4286
2019-03-13,0.0
2019-03-19,18.1818
2019-03-20,53.8462
2019-03-21,-45.0
2019-03-28,81.8182
2019-04-04,-45.0
2019-04-26,0.0
2019-05-08,81.8182
2019-05-09,0.0
2019-05-14,-45.0
2019-05-17,81.8182
2019-06-20,0.0
2019-06-21,-44.5
2019-07-03,0.0
2019-07-16,-0.9009
2019-08-20,0.0
2019-09-06,0.0
2019-09-23,70.9091
2019-10-01,-46.8085
2019-10-08,-21.0
2019-10-14,-10.1266
2019-10-17,5.6338
2019-10-23,-20.0
2019-11-13,16.6667
2019-11-15,14.2857
2019-11-19,25.0
2019-11-26,0.0
2019-12-05,0.0
2019-12-09,0.0
2019-12-31,-19.0
2020-01-27,0.0
2020-02-19,0.0
2020-02-24,0.0
2020-03-17,0.0
2020-04-02,108.642
2020-04-03,95.6805
2020-04-06,-30.4506
2020-04-07,-30.0
2020-04-08,55.2795
2020-04-20,-36.0
2020-04-28,0.0
2020-04-29,25.0
2020-04-30,45.0
2020-05-05,-37.5862
2020-05-19,-44.7514
2020-05-20,66.75
2020-05-29,-48.4258
2020-06-03,16.2791
2020-06-12,0.0
2020-06-18,0.0
2020-06-19,100.0
2020-06-23,0.0
2020-06-30,-25.0
2020-07-06,25.0
2020-07-09,-20.0
2020-07-10,0.0
2020-07-16,0.0
2020-07-31,0.0
