ticker,CLWA US Equity
2005-02-22,1.0321
2005-02-23,-4.1998
2005-02-24,-5.5687
2005-02-25,3.6386
2005-02-28,9.322
2005-03-01,0.2215
2005-03-02,1.8784999999999998
2005-03-03,-0.2169
2005-03-04,-0.8696
2005-03-07,-34.2105
2005-03-08,-4.1667
2005-03-09,7.8261
2005-03-10,0.6452
2005-03-11,2.0833
2005-03-14,1.7268
2005-03-15,-2.0062
2005-03-16,-4.7244
2005-03-17,-2.4793
2005-03-18,-1.6949
2005-03-21,3.7931
2005-03-22,-1.8272
2005-03-23,0.6768
2005-03-24,0.5042
2005-03-28,0.5017
2005-03-29,-1.6639
2005-03-30,-0.6768
2005-03-31,0.5111
2005-04-01,-1.6949
2005-04-04,3.4483
2005-04-05,3.0
2005-04-06,1.1327
2005-04-07,2.4
2005-04-08,-6.4063
2005-04-11,2.1703
2005-04-12,-1.1438
2005-04-13,0.8264
2005-04-14,-0.4918
2005-04-15,-0.9885
2005-04-18,-1.6639
2005-04-19,4.5685
2005-04-20,-1.2945
2005-04-21,-0.8197
2005-04-22,-2.314
2005-04-25,0.6768
2005-04-26,-1.8487
2005-04-27,-4.4521
2005-04-28,-1.0753
2005-04-29,-2.1739
2005-05-02,-5.1852
2005-05-03,2.5391
2005-05-04,8.0
2005-05-05,2.2928
2005-05-06,-0.6897
2005-05-09,0.6944
2005-05-10,1.3793
2005-05-11,-2.2109
2005-05-12,0.3478
2005-05-13,-0.5199
2005-05-16,-3.4843
2005-05-17,-0.5415
2005-05-18,0.5445
2005-05-19,3.7906
2005-05-20,0.3478
2005-05-23,-1.0399
2005-05-24,-1.2259
2005-05-25,-1.0638
2005-05-26,1.2545
2005-05-27,-5.3097
2005-05-31,0.3738
2005-06-01,-0.3724
2005-06-02,0.9346
2005-06-03,0.1852
2005-06-06,-0.1848
2005-06-07,1.8519
2005-06-08,-0.9091
2005-06-09,0.0
2005-06-10,-0.9174
2005-06-13,-0.9259
2005-06-14,1.8692
2005-06-15,-0.9174
2005-06-16,-0.1852
2005-06-17,-1.2987
2005-06-20,-1.3158
2005-06-21,-0.9524
2005-06-22,0.0
2005-06-23,-1.1538
2005-06-24,-0.5837
2005-06-27,-1.3699
2005-06-28,-0.7937
2005-06-29,1.0
2005-06-30,-0.9901
2005-07-01,-1.6
2005-07-05,2.2358000000000002
2005-07-06,-0.3976
2005-07-07,0.5988
2005-07-08,0.7937
2005-07-11,-1.9685000000000001
2005-07-12,0.4016
2005-07-13,-7.6
2005-07-14,-5.8442
2005-07-15,-1.6092
2005-07-18,2.3364
2005-07-19,2.7397
2005-07-20,2.2222
2005-07-21,0.8696
2005-07-22,-4.0948
2005-07-25,0.4494
2005-07-26,3.5794
2005-07-27,-1.2959
2005-07-28,1.3129
2005-07-29,-1.7279
2005-08-01,-2.1978
2005-08-02,5.618
2005-08-03,3.1915
2005-08-04,3.0928
2005-08-05,0.0
2005-08-08,-6.0
2005-08-09,1.9149
2005-08-10,-3.7578
2005-08-11,-0.6508
2005-08-12,-0.4367
2005-08-15,0.2193
2005-08-16,2.6258
2005-08-17,-7.4627
2005-08-18,0.4608
2005-08-19,1.8349
2005-08-22,-0.9009
2005-08-23,-0.9091
2005-08-24,-2.2936
2005-08-25,-1.4085
2005-08-26,0.4762
2005-08-29,1.1848
2005-08-30,-3.2787
2005-08-31,-0.2391
2005-09-01,1.9386999999999999
2005-09-02,-0.4762
2005-09-06,3.3493
2005-09-07,-1.6204
2005-09-08,0.0
2005-09-09,2.8235
2005-09-12,-1.373
2005-09-13,4.1763
2005-09-14,-6.4588
2005-09-15,-2.3810000000000002
2005-09-16,-0.2439
2005-09-19,3.423
2005-09-20,-3.3097
2005-09-21,-0.489
2005-09-22,-0.4914
2005-09-23,1.4815
2005-09-26,-1.4599
2005-09-27,1.4815
2005-09-28,0.7299
2005-09-29,-1.2077
2005-09-30,-1.956
2005-10-03,-1.2469000000000001
2005-10-04,0.0
2005-10-05,-1.5152
2005-10-06,-1.2821
2005-10-07,-2.8571
2005-10-10,1.0695000000000001
2005-10-11,0.5291
2005-10-12,0.0
2005-10-13,0.7895
2005-10-14,-1.0444
2005-10-17,-0.2639
2005-10-18,0.0
2005-10-19,1.3228
2005-10-20,-1.5666
2005-10-21,-1.5915
2005-10-24,1.6173
2005-10-25,1.3263
2005-10-26,-0.7853
2005-10-27,-1.0554
2005-10-28,1.3333
2005-10-31,1.5789
2005-11-01,0.7772
2005-11-02,-1.7995
2005-11-03,4.4503
2005-11-04,6.2657
2005-11-07,6.8396
2005-11-08,-2.8698
2005-11-09,0.0
2005-11-10,-2.0455
2005-11-11,0.9281
2005-11-14,1.1494
2005-11-15,-0.9091
2005-11-16,-7.1101
2005-11-17,-0.7407
2005-11-18,1.2438
2005-11-21,2.7027
2005-11-22,1.6745999999999999
2005-11-23,4.4706
2005-11-25,-2.2523
2005-11-28,0.0
2005-11-29,3.2258
2005-11-30,-0.8929
2005-12-01,-0.2224
2005-12-02,0.6744
2005-12-05,4.4843
2005-12-06,2.5751
2005-12-07,0.8368
2005-12-08,1.6598000000000002
2005-12-09,3.6734999999999998
2005-12-12,-7.874
2005-12-13,-0.4274
2005-12-14,4.0773
2005-12-15,6.8041
2005-12-16,0.5792
2005-12-19,-11.7083
2005-12-20,-1.3043
2005-12-21,9.2511
2005-12-22,2.2177
2005-12-23,-0.5683
2005-12-27,-1.4121000000000001
2005-12-28,0.4024
2005-12-29,1.6032
2005-12-30,-1.5779
2006-01-03,-2.6052
2006-01-04,0.823
2006-01-05,-2.0408
2006-01-06,-1.875
2006-01-09,-0.2123
2006-01-10,1.4894
2006-01-11,0.6289
2006-01-12,-1.8776000000000002
2006-01-13,0.4273
2006-01-17,1.0571
2006-01-18,-0.6276
2006-01-19,0.6316
2006-01-20,-0.4184
2006-01-23,0.6303
2006-01-24,0.0
2006-01-25,0.0
2006-01-26,0.0
2006-01-27,0.2088
2006-01-30,-0.2083
2006-01-31,1.8789
2006-02-01,-1.6393
2006-02-02,-3.9583
2006-02-03,-1.3014999999999999
2006-02-06,6.5934
2006-02-07,0.0
2006-02-08,-8.6598
2006-02-09,1.1287
2006-02-10,4.9777000000000005
2006-02-13,2.7004
2006-02-14,-0.6211
2006-02-15,-0.625
2006-02-16,0.4193
2006-02-17,-0.6263
2006-02-21,-0.8403
2006-02-22,0.4237
2006-02-23,-0.6329
2006-02-24,-1.9108
2006-02-27,-0.4329
2006-02-28,-1.7391
2006-03-01,1.5487
2006-03-02,1.7429000000000001
2006-03-03,-0.6424
2006-03-06,-1.7241
2006-03-07,-1.3158
2006-03-08,0.8889
2006-03-09,-0.4405
2006-03-10,0.0
2006-03-13,1.3274
2006-03-14,-8.2969
2006-03-15,1.9048
2006-03-16,-0.7009
2006-03-17,0.7059
2006-03-20,-9.3458
2006-03-21,2.8350999999999997
2006-03-22,0.2506
2006-03-23,0.5
2006-03-24,0.4975
2006-03-27,3.2178
2006-03-28,5.9952
2006-03-29,1.5836999999999999
2006-03-30,-2.6726
2006-03-31,2.0595
2006-04-03,-0.4484
2006-04-04,-1.8018
2006-04-05,-1.6055000000000001
2006-04-06,3.7296
2006-04-07,-2.6966
2006-04-10,-1.8476
2006-04-11,-1.8824
2006-04-12,0.0
2006-04-13,0.7194
2006-04-17,-0.7143
2006-04-18,1.199
2006-04-19,1.4218
2006-04-20,4.4393
2006-04-21,-2.4609
2006-04-24,-2.7523
2006-04-25,-0.2358
2006-04-26,-0.2364
2006-04-27,0.7109
2006-04-28,-1.6471
2006-05-01,-1.1962
2006-05-02,0.0
2006-05-03,0.2421
2006-05-04,-2.1739
2006-05-05,-3.4568
2006-05-08,2.3018
2006-05-09,-1.0
2006-05-10,2.0202
2006-05-11,-2.2277
2006-05-12,-3.5443
2006-05-15,-0.5249
2006-05-16,0.0
2006-05-17,-3.9577999999999998
2006-05-18,1.4835
2006-05-19,-3.8982
2006-05-22,0.0
2006-05-23,1.4085
2006-05-24,0.4444
2006-05-25,3.7058
2006-05-26,-0.8
2006-05-30,-1.0753
2006-05-31,1.9022000000000001
2006-06-01,2.4
2006-06-02,-5.2083
2006-06-05,4.9451
2006-06-06,-1.3089
2006-06-07,-1.5915
2006-06-08,-0.8086
2006-06-09,0.5435
2006-06-12,-0.8108
2006-06-13,1.0899
2006-06-14,1.6173
2006-06-15,-0.2653
2006-06-16,-3.7234
2006-06-19,0.8287
2006-06-20,-0.274
2006-06-21,-0.5495
2006-06-22,-1.105
2006-06-23,0.838
2006-06-26,-0.554
2006-06-27,1.6713
2006-06-28,-2.3664
2006-06-29,1.0207
2006-06-30,1.3889
2006-07-03,0.0
2006-07-05,-0.274
2006-07-06,0.2747
2006-07-07,-0.8219
2006-07-10,2.4862
2006-07-11,-4.3126999999999995
2006-07-12,0.0
2006-07-13,-4.2254
2006-07-14,0.8824
2006-07-17,-2.9154999999999998
2006-07-18,-2.4024
2006-07-19,1.2308
2006-07-20,7.2948
2006-07-21,-1.983
2006-07-24,2.0231
2006-07-25,-2.8329
2006-07-26,6.1224
2006-07-27,-6.044
2006-07-28,2.924
2006-07-31,-5.9658999999999995
2006-08-01,-1.2085
2006-08-02,6.1162
2006-08-03,-2.3055
2006-08-04,-0.885
2006-08-07,-0.5952
2006-08-08,-2.0958
2006-08-09,3.3639
2006-08-10,5.0296
2006-08-11,-4.2254
2006-08-14,-2.9412000000000003
2006-08-15,-0.303
2006-08-16,0.6079
2006-08-17,1.2085
2006-08-18,-3.8806000000000003
2006-08-21,-0.3106
2006-08-22,-1.2461
2006-08-23,-1.2618
2006-08-24,-1.278
2006-08-25,-0.3236
2006-08-28,0.6494
2006-08-29,-2.2580999999999998
2006-08-30,-1.6502
2006-08-31,0.6711
2006-09-01,2.6667
2006-09-05,-1.6234
2006-09-06,0.0
2006-09-07,0.0
2006-09-08,-0.33
2006-09-11,0.0
2006-09-12,0.6623
2006-09-13,0.3289
2006-09-14,-1.3115
2006-09-15,0.6645
2006-09-18,-1.9472
2006-09-19,-0.7068
2006-09-20,0.0
2006-09-21,-3.0508
2006-09-22,-3.1469
2006-09-25,-2.5271
2006-09-26,-3.7037
2006-09-27,3.4615
2006-09-28,-1.487
2006-09-29,0.3774
2006-10-02,-0.7519
2006-10-03,-1.1364
2006-10-04,-1.1494
2006-10-05,1.938
2006-10-06,0.3802
2006-10-09,-1.5152
2006-10-10,0.7692
2006-10-11,-0.7634
2006-10-12,0.7692
2006-10-13,0.0
2006-10-16,5.3435
2006-10-17,-1.4493
2006-10-18,0.3676
2006-10-19,-2.1978
2006-10-20,1.1236
2006-10-23,-1.8519
2006-10-24,2.6414999999999997
2006-10-25,-0.3676
2006-10-26,0.369
2006-10-27,-0.7353
2006-10-30,-2.2222
2006-10-31,0.3788
2006-11-01,-0.3774
2006-11-02,1.8939
2006-11-03,-0.7435
2006-11-06,-0.7491
2006-11-07,-0.3774
2006-11-08,0.7576
2006-11-09,7.5188
2006-11-10,-1.3986
2006-11-13,-2.8369
2006-11-14,0.365
2006-11-15,0.0
2006-11-16,1.4545
2006-11-17,0.3584
2006-11-20,-0.7143
2006-11-21,-0.7194
2006-11-22,-0.3623
2006-11-24,1.4545
2006-11-27,-1.4337
2006-11-28,0.0
2006-11-29,0.0
2006-11-30,0.0
2006-12-01,0.0
2006-12-04,0.3636
2006-12-05,0.0
2006-12-06,1.087
2006-12-07,-1.4337
2006-12-08,4.0
2006-12-11,-1.3986
2006-12-12,-2.1277
2006-12-13,0.7246
2006-12-14,-1.0791
2006-12-15,0.3636
2006-12-18,-1.4493
2006-12-19,-0.3676
2006-12-20,-2.952
2006-12-21,0.0
2006-12-22,-2.6616
2006-12-26,1.5625
2006-12-27,2.6923
2006-12-28,1.4981
2006-12-29,-0.738
2007-01-03,-3.3457
2007-01-04,2.3077
2007-01-05,-1.8797000000000001
2007-01-08,-0.3831
2007-01-09,1.1538
2007-01-10,-2.6616
2007-01-11,0.7813
2007-01-12,-0.3876
2007-01-16,-0.7782
2007-01-17,-0.7843
2007-01-18,-0.3953
2007-01-19,3.1746
2007-01-22,0.0
2007-01-23,0.3846
2007-01-24,6.8966
2007-01-25,7.8853
2007-01-26,1.2458
2007-01-29,-2.8712
2007-01-30,1.0135
2007-01-31,3.3445
2007-02-01,-1.2945
2007-02-02,-3.2787
2007-02-05,-2.3729
2007-02-06,0.6944
2007-02-07,10.6897
2007-02-08,0.6231
2007-02-09,-7.1207
2007-02-12,-1.6667
2007-02-13,-4.7458
2007-02-14,7.8292
2007-02-15,2.3102
2007-02-16,-0.9677
2007-02-20,-4.886
2007-02-21,1.7123
2007-02-22,1.3468
2007-02-23,0.0
2007-02-26,0.3322
2007-02-27,-2.3179
2007-02-28,-1.3559
2007-03-01,-1.0309
2007-03-02,0.0
2007-03-05,-3.4722
2007-03-06,0.7194
2007-03-07,0.3571
2007-03-08,0.7117
2007-03-09,-2.4735
2007-03-12,-0.3623
2007-03-13,-1.4545
2007-03-14,3.69
2007-03-15,-1.4235
2007-03-16,1.083
2007-03-19,-1.7856999999999998
2007-03-20,-1.0909
2007-03-21,-1.1029
2007-03-22,0.3717
2007-03-23,-1.4815
2007-03-26,3.3835
2007-03-27,-2.5455
2007-03-28,2.6679
2007-03-29,2.4896
2007-03-30,1.4184
2007-04-02,3.8462
2007-04-03,1.6835
2007-04-04,2.649
2007-04-05,-1.2903
2007-04-09,2.2876
2007-04-10,0.0
2007-04-11,0.639
2007-04-12,-1.5873
2007-04-13,1.6129
2007-04-16,0.9524
2007-04-17,1.5723
2007-04-18,0.6192
2007-04-19,0.0
2007-04-20,1.2308
2007-04-23,-1.2158
2007-04-24,2.4615
2007-04-25,-0.9009
2007-04-26,1.5189
2007-04-27,2.3842
2007-04-30,4.0816
2007-05-01,-2.2409
2007-05-02,1.7191999999999998
2007-05-03,-2.5352
2007-05-04,-0.289
2007-05-07,0.0
2007-05-08,2.3188
2007-05-09,-3.966
2007-05-10,-0.885
2007-05-11,3.2738
2007-05-14,-0.2882
2007-05-15,-1.7341
2007-05-16,1.4706000000000001
2007-05-17,-1.7391
2007-05-18,3.2448
2007-05-21,2.5714
2007-05-22,-1.9499
2007-05-23,2.2727
2007-05-24,-2.7778
2007-05-25,3.4286
2007-05-29,-0.5525
2007-05-30,0.5556
2007-05-31,0.8287
2007-06-01,-0.274
2007-06-04,1.0989
2007-06-05,-0.2717
2007-06-06,-1.9074
2007-06-07,0.2778
2007-06-08,1.385
2007-06-11,-1.6393
2007-06-12,2.7778
2007-06-13,-1.8919000000000001
2007-06-14,0.0
2007-06-15,-0.2755
2007-06-18,1.105
2007-06-19,0.8197
2007-06-20,-0.813
2007-06-21,-0.5464
2007-06-22,-1.0989
2007-06-25,1.6667
2007-06-26,0.8197
2007-06-27,0.0
2007-06-28,-1.355
2007-06-29,-0.2747
2007-07-02,1.9284
2007-07-03,-0.2703
2007-07-05,-2.439
2007-07-06,1.9444
2007-07-09,-1.6349
2007-07-10,0.0
2007-07-11,-0.277
2007-07-12,0.5556
2007-07-13,0.0
2007-07-16,0.0
2007-07-17,3.3149
2007-07-18,0.0
2007-07-19,-1.8717000000000001
2007-07-20,-1.0899
2007-07-23,1.9284
2007-07-24,-1.6216
2007-07-25,-1.0989
2007-07-26,0.2778
2007-07-27,0.0
2007-07-30,0.277
2007-07-31,0.8287
2007-08-01,-0.6849
2007-08-02,-0.6897
2007-08-03,-2.7778
2007-08-06,-0.2857
2007-08-07,4.5845
2007-08-08,-1.6438000000000001
2007-08-09,-5.571
2007-08-10,-7.9646
2007-08-13,-6.0897
2007-08-14,-6.4846
2007-08-15,-13.5036
2007-08-16,2.9536
2007-08-17,7.377
2007-08-20,12.9771
2007-08-21,-0.1014
2007-08-22,1.116
2007-08-23,1.3378
2007-08-24,0.33
2007-08-27,-8.5526
2007-08-28,6.1151
2007-08-29,-2.0339
2007-08-30,-0.692
2007-08-31,4.1812
2007-09-04,-3.6789
2007-09-05,4.8611
2007-09-06,-3.9735
2007-09-07,-1.3793
2007-09-10,0.3497
2007-09-11,-1.7422
2007-09-12,2.1277
2007-09-13,1.3889
2007-09-14,-1.7123
2007-09-18,-2.0906
2007-09-19,1.7793999999999999
2007-09-20,-1.7483
2007-09-21,0.0
2007-09-24,1.4235
2007-09-25,-5.2632
2007-09-26,-4.0741
2007-09-27,5.0193
2007-09-28,6.6176
2007-10-01,-1.7241
2007-10-02,-2.1053
2007-10-03,3.2258
2007-10-04,0.0
2007-10-05,-0.3472
2007-10-08,2.7875
2007-10-09,-1.6949
2007-10-10,1.0345
2007-10-11,-1.7065000000000001
2007-10-12,1.0417
2007-10-15,-4.1237
2007-10-16,-3.2258
2007-10-17,-2.963
2007-10-18,0.3817
2007-10-19,0.3802
2007-10-22,0.7576
2007-10-23,3.0075
2007-10-24,1.0949
2007-10-25,-0.361
2007-10-26,1.4493
2007-10-29,-5.0
2007-10-30,5.6391
2007-10-31,3.2028
2007-11-01,-2.7586
2007-11-02,2.8369
2007-11-05,0.6897
2007-11-06,-0.6849
2007-11-07,2.7586
2007-11-08,-2.0134
2007-11-09,1.0274
2007-11-12,-2.0339
2007-11-13,-3.1142
2007-11-14,-1.0714
2007-11-15,-0.722
2007-11-16,1.0909
2007-11-19,0.0
2007-11-20,-2.8777
2007-11-21,-0.3704
2007-11-26,-2.974
2007-11-27,1.1494
2007-11-28,3.7879
2007-11-29,-5.4745
2007-11-30,8.1081
2007-12-03,-2.8571
2007-12-04,-1.1029
2007-12-05,-0.3717
2007-12-06,-0.7463
2007-12-07,3.7594
2007-12-10,2.8986
2007-12-11,1.4085
2007-12-12,-1.0417
2007-12-13,3.1579
2007-12-14,-1.7006999999999999
2007-12-17,1.3841
2007-12-18,3.7542999999999997
2007-12-19,0.3289
2007-12-20,-2.2951
2007-12-21,-1.0067
2007-12-24,0.3432
2007-12-26,2.3605
2007-12-27,2.3102
2007-12-28,-0.6452
2007-12-31,0.6494
2008-01-02,-2.5806
2008-01-03,1.6556
2008-01-04,-7.4919
2008-01-07,-2.8169
2008-01-08,-1.8115999999999999
2008-01-09,0.738
2008-01-10,5.8608
2008-01-11,-4.1522
2008-01-14,0.0
2008-01-15,0.0
2008-01-16,-1.444
2008-01-17,0.0
2008-01-18,-0.3663
2008-01-22,1.4706000000000001
2008-01-23,-0.3623
2008-01-24,-5.4545
2008-01-25,1.9231
2008-01-28,5.283
2008-01-29,2.1505
2008-01-30,-1.0526
2008-01-31,0.3546
2008-02-01,1.7668
2008-02-04,0.0
2008-02-05,-1.9097
2008-02-06,-1.2389000000000001
2008-02-07,-2.509
2008-02-08,6.25
2008-02-11,-3.4602
2008-02-12,0.7168
2008-02-13,-0.7117
2008-02-14,-10.7527
2008-02-15,4.4177
2008-02-19,-5.7692
2008-02-20,4.0816
2008-02-21,-1.9607999999999999
2008-02-22,-2.0
2008-02-25,0.4082
2008-02-26,1.2195
2008-02-27,-0.4016
2008-02-28,-0.8065
2008-02-29,3.252
2008-03-03,-2.3622
2008-03-04,-0.4032
2008-03-05,-0.8097
2008-03-06,-1.6327
2008-03-07,-1.2448
2008-03-10,0.4202
2008-03-11,-0.8368
2008-03-12,1.6878
2008-03-13,-1.6598000000000002
2008-03-14,0.8439
2008-03-17,-1.6736
2008-03-18,-2.9787
2008-03-19,3.5088
2008-03-20,0.4237
2008-03-24,-2.9536
2008-03-25,8.2609
2008-03-26,-1.2048
2008-03-27,5.6911000000000005
2008-03-28,0.3846
2008-03-31,0.0
2008-04-01,-8.046
2008-04-02,12.5
2008-04-03,-5.1852
2008-04-04,3.5156
2008-04-07,-1.1320999999999999
2008-04-08,-0.7634
2008-04-09,-0.7692
2008-04-10,-3.1008
2008-04-11,-0.4
2008-04-14,0.4016
2008-04-15,-4.0
2008-04-16,1.6667
2008-04-17,0.0
2008-04-18,-0.8197
2008-04-21,0.0
2008-04-22,-2.4793
2008-04-23,1.2711999999999999
2008-04-24,0.4184
2008-04-25,0.4167
2008-04-28,1.2448
2008-04-29,6.9672
2008-04-30,0.0
2008-05-01,-3.8314
2008-05-05,1.5936
2008-05-06,0.7843
2008-05-07,-3.8911
2008-05-08,-2.834
2008-05-09,-1.6667
2008-05-12,5.5085
2008-05-13,-2.008
2008-05-14,2.0492
2008-05-15,0.0
2008-05-16,-0.4016
2008-05-19,-0.4032
2008-05-20,1.6194
2008-05-21,-2.3904
2008-05-22,0.4082
2008-05-23,-1.2195
2008-05-27,0.0
2008-05-28,-0.4115
2008-05-29,0.4132
2008-05-30,0.0
2008-06-02,-2.4691
2008-06-03,4.2194
2008-06-04,0.8097
2008-06-05,4.0161
2008-06-06,-0.7722
2008-06-09,0.3891
2008-06-10,-0.7752
2008-06-11,11.3281
2008-06-12,-4.9123
2008-06-13,1.476
2008-06-16,0.3636
2008-06-17,-1.087
2008-06-18,1.4652
2008-06-19,-1.444
2008-06-20,0.7326
2008-06-23,0.0
2008-06-24,0.7273
2008-06-25,0.0
2008-06-26,-2.8881
2008-06-27,0.0
2008-06-30,-3.3457
2008-07-01,1.5385
2008-07-02,-5.303
2008-07-03,-1.6
2008-07-07,-1.2195
2008-07-08,0.4115
2008-07-09,-0.4098
2008-07-10,-0.823
2008-07-11,-2.0747
2008-07-14,-0.8475
2008-07-15,0.0
2008-07-16,-0.4274
2008-07-17,0.4292
2008-07-18,-0.4274
2008-07-21,2.5751
2008-07-22,0.4184
2008-07-23,3.75
2008-07-24,-0.4016
2008-07-25,1.6129
2008-07-28,-0.3968
2008-07-29,-4.7809
2008-07-30,-3.7657
2008-07-31,2.1739
2008-08-01,-2.1277
2008-08-04,3.0435
2008-08-05,-5.4852
2008-08-06,2.2321
2008-08-07,-1.31
2008-08-08,-2.6549
2008-08-11,1.3636
2008-08-12,2.2422
2008-08-13,-3.9474
2008-08-14,0.0
2008-08-15,0.0
2008-08-18,-3.1963
2008-08-19,2.8302
2008-08-20,-0.4587
2008-08-21,0.4608
2008-08-22,2.7523
2008-08-25,-2.2321
2008-08-26,0.4566
2008-08-27,-0.4545
2008-08-28,2.7397
2008-08-29,3.5556
2008-09-02,-3.8627000000000002
2008-09-03,1.7856999999999998
2008-09-04,-3.5088
2008-09-05,0.0
2008-09-08,-0.9091
2008-09-09,-1.3761
2008-09-10,0.0
2008-09-11,2.3198
2008-09-12,0.0057
2008-09-15,-2.7273
2008-09-16,-2.3364
2008-09-17,-2.8708
2008-09-18,-0.4926
2008-09-19,-1.4851
2008-09-22,-3.5176
2008-09-23,-1.0417
2008-09-24,2.6316
2008-09-25,2.5641
2008-09-26,0.0
2008-09-30,-5.5
2008-10-01,-7.1958
2008-10-02,-9.9202
2008-10-03,13.2911
2008-10-06,-9.4972
2008-10-07,-8.642
2008-10-08,2.0355
2008-10-09,-1.9949
2008-10-10,-8.7838
2008-10-13,-0.7407
2008-10-14,-6.7164
2008-10-15,-15.2
2008-10-16,16.9811
2008-10-17,-2.4194
2008-10-20,5.7851
2008-10-21,-2.3437
2008-10-22,0.0
2008-10-23,-13.6
2008-10-24,-6.9444
2008-10-27,-10.4602
2008-10-28,3.3477
2008-10-29,7.5269
2008-10-30,1.0
2008-10-31,7.9208
2008-11-03,-5.5046
2008-11-04,0.5825
2008-11-05,0.3861
2008-11-06,5.7692
2008-11-07,-0.9091
2008-11-10,-11.9266
2008-11-11,-8.3333
2008-11-12,1.1364
2008-11-13,1.1236
2008-11-14,-20.0
2008-11-17,-2.7778
2008-11-18,7.1429
2008-11-19,1.3333
2008-11-20,0.0
2008-11-21,7.2368
2008-11-24,-1.8405
2008-11-25,-1.25
2008-11-26,10.1266
2008-11-28,18.3908
2008-12-01,-7.767
2008-12-02,-3.1579
2008-12-03,-19.5652
2008-12-04,5.4054
2008-12-05,14.1026
2008-12-08,4.4944
2008-12-09,-5.3763
2008-12-10,-9.0909
2008-12-11,-12.5
2008-12-12,11.4286
2008-12-15,-1.2821
2008-12-16,3.8961
2008-12-17,-10.25
2008-12-18,-4.1783
2008-12-19,-22.9651
2008-12-22,11.3208
2008-12-23,0.0
2008-12-24,15.2542
2008-12-26,-2.9412000000000003
2008-12-29,-12.1212
2008-12-30,1.7241
2008-12-31,-13.5593
2009-01-02,15.6863
2009-01-05,0.0
2009-01-06,13.5593
2009-01-07,-4.4776
2009-01-08,6.25
2009-01-09,1.4706000000000001
2009-01-12,9.4203
2009-01-13,-6.755
2009-01-14,2.2727
2009-01-15,-9.7222
2009-01-16,12.3077
2009-01-20,1.3699
2009-01-21,-9.4595
2009-01-22,8.9552
2009-01-23,-9.589
2009-01-26,16.6477
2009-01-27,-3.8805
2009-01-28,-10.8108
2009-01-29,4.5455
2009-02-03,-10.1449
2009-02-04,12.9032
2009-02-05,5.7143
2009-02-06,-2.7027
2009-02-09,-19.4444
2009-02-10,17.2414
2009-02-11,0.0
2009-02-12,-12.5
2009-02-13,21.0084
2009-02-17,0.0
2009-02-18,-2.7778
2009-02-19,2.8571
2009-02-20,-9.7222
2009-02-23,1.5385
2009-02-24,6.0606
2009-02-25,-2.8571
2009-02-26,25.0
2009-02-27,2.3529
2009-03-02,1.7241
2009-03-03,-5.0847
2009-03-04,5.9524
2009-03-05,0.0
2009-03-06,1.1236
2009-03-09,0.0
2009-03-10,0.0
2009-03-11,-0.5556
2009-03-12,0.5587
