ticker,ORBC US Equity
2007-03-30,0.3937
2007-04-02,1.098
2007-04-03,2.8704
2007-04-04,1.81
2007-04-05,1.2593
2007-04-09,-0.3658
2007-04-10,-1.0279
2007-04-11,-2.0772
2007-04-12,1.8182
2007-04-13,0.0
2007-04-16,-1.6369
2007-04-17,1.1346
2007-04-18,-2.6178
2007-04-19,3.0722
2007-04-20,2.31
2007-04-23,-1.5295
2007-04-24,-3.4024
2007-04-25,-0.4594
2007-04-26,0.0
2007-04-27,-1.5385
2007-04-30,-9.6094
2007-05-01,5.4451
2007-05-02,3.6066000000000003
2007-05-03,3.4019
2007-05-04,-0.0765
2007-05-07,-0.7657
2007-05-08,0.3858
2007-05-09,-0.1537
2007-05-10,-3.7721
2007-05-11,-0.72
2007-05-14,1.6116000000000001
2007-05-15,-1.5067
2007-05-16,0.6441
2007-05-17,-0.72
2007-05-18,-0.8864
2007-05-21,0.1626
2007-05-22,-0.5682
2007-05-23,1.1429
2007-05-24,-6.2147
2007-05-25,19.105
2007-05-29,0.578
2007-05-30,7.3276
2007-05-31,6.4257
2007-06-01,-3.2075
2007-06-04,0.4548
2007-06-05,-1.8111000000000002
2007-06-06,-2.108
2007-06-07,0.4038
2007-06-08,2.815
2007-06-11,0.2608
2007-06-12,-1.6255
2007-06-13,5.0231
2007-06-14,3.2096
2007-06-15,-1.2195
2007-06-18,-0.679
2007-06-19,0.1243
2007-06-20,-0.9311
2007-06-21,2.8195
2007-06-22,0.0
2007-06-25,-1.3406
2007-06-26,1.9148
2007-06-27,3.8182
2007-06-28,-2.16
2007-06-29,-2.0883
2007-07-02,0.5484
2007-07-03,-1.3333
2007-07-05,-4.0541
2007-07-06,4.0973
2007-07-09,1.1685
2007-07-10,-1.3982
2007-07-11,0.0617
2007-07-12,3.3888
2007-07-13,0.2384
2007-07-16,-0.8918
2007-07-17,-1.3197
2007-07-18,-1.8237
2007-07-19,-0.9288
2007-07-20,-0.3125
2007-07-23,2.5078
2007-07-24,-1.7125
2007-07-25,-0.1245
2007-07-26,-3.7382999999999997
2007-07-27,-3.4951
2007-07-30,2.2803
2007-07-31,0.5902
2007-08-01,-1.7601
2007-08-02,-2.1898
2007-08-03,-7.5305
2007-08-06,1.2472
2007-08-07,8.550699999999999
2007-08-08,-3.9386
2007-08-09,-16.4698
2007-08-10,-0.0832
2007-08-13,-6.9109
2007-08-14,-29.6959
2007-08-15,1.7812000000000001
2007-08-16,1.75
2007-08-17,-3.6855
2007-08-20,2.0408
2007-08-21,-0.25
2007-08-22,5.0125
2007-08-23,-4.1766
2007-08-24,3.1133
2007-08-27,3.2609
2007-08-28,-0.117
2007-08-29,5.9719
2007-08-30,-3.6464
2007-08-31,-7.2248
2007-09-04,2.5958
2007-09-05,-3.012
2007-09-06,3.4783
2007-09-07,-2.401
2007-09-10,-0.984
2007-09-11,0.6211
2007-09-12,-1.2346
2007-09-13,0.125
2007-09-14,-0.8739
2007-09-17,-1.2594
2007-09-18,3.5714
2007-09-19,3.3251
2007-09-20,-6.317
2007-09-21,1.145
2007-09-24,-1.0063
2007-09-25,-4.8285
2007-09-26,0.1335
2007-09-27,2.5333
2007-09-28,-2.0806
2007-10-01,4.6481
2007-10-02,3.2995
2007-10-03,-0.4914
2007-10-04,-2.963
2007-10-05,5.7252
2007-10-08,-1.2034
2007-10-09,3.6541
2007-10-10,1.7626
2007-10-11,-4.0416
2007-10-12,1.083
2007-10-15,-2.6189999999999998
2007-10-16,0.0
2007-10-17,-0.2445
2007-10-18,-0.7353
2007-10-19,-4.8148
2007-10-22,0.0
2007-10-23,0.0
2007-10-24,-4.0208
2007-10-25,-3.1081
2007-10-26,10.0418
2007-10-29,2.7883
2007-10-30,-0.1233
2007-10-31,1.8519
2007-11-01,-3.2727
2007-11-02,2.7569
2007-11-05,-0.3659
2007-11-06,0.1224
2007-11-07,-8.5575
2007-11-08,-4.9465
2007-11-09,-9.8453
2007-11-12,-6.0842
2007-11-13,5.9801
2007-11-14,2.1944
2007-11-15,-0.3067
2007-11-16,2.3077
2007-11-19,-1.8045
2007-11-20,-1.3783
2007-11-21,0.1553
2007-11-23,4.031
2007-11-26,-4.0238
2007-11-27,1.087
2007-11-28,3.9939
2007-11-29,7.9764
2007-11-30,6.5663
2007-12-03,-4.4929
2007-12-04,-0.8065
2007-12-05,1.084
2007-12-06,1.2064
2007-12-07,-2.3841
2007-12-10,-3.3921
2007-12-11,-2.5281000000000002
2007-12-12,0.7205
2007-12-13,-7.1531
2007-12-14,2.7735
2007-12-17,-2.5487
2007-12-18,0.6154
2007-12-19,-1.9878
2007-12-20,-0.156
2007-12-21,0.0
2007-12-24,0.0
2007-12-26,0.0
2007-12-27,-1.875
2007-12-28,-0.4777
2007-12-31,0.64
2008-01-02,0.0
2008-01-03,-1.1129
2008-01-04,-7.074
2008-01-07,-15.2249
2008-01-08,-5.9184
2008-01-09,-4.3384
2008-01-10,11.5646
2008-01-11,-10.5691
2008-01-14,13.8636
2008-01-15,-2.1955999999999998
2008-01-16,2.0408
2008-01-17,-4.4
2008-01-18,-3.3473
2008-01-22,-2.1645
2008-01-23,21.4602
2008-01-24,-7.8324
2008-01-25,-2.1739
2008-01-28,-2.4242
2008-01-29,-2.2774
2008-01-30,-4.2373
2008-01-31,9.7345
2008-02-01,-1.4113
2008-02-04,-1.4315
2008-02-05,5.6017
2008-02-06,12.1807
2008-02-07,1.0508
2008-02-08,-1.0399
2008-02-11,-7.0053
2008-02-12,2.8249
2008-02-13,3.6630000000000003
2008-02-14,1.5901
2008-02-15,-0.5217
2008-02-19,0.5245
2008-02-20,-0.8696
2008-02-21,-1.0526
2008-02-22,-0.5319
2008-02-25,1.6042999999999998
2008-02-26,6.3158
2008-02-27,0.495
2008-02-28,-4.7619
2008-02-29,-1.7241
2008-03-03,-4.7368
2008-03-04,1.8416000000000001
2008-03-05,-9.2224
2008-03-06,-4.1833
2008-03-07,-4.3659
2008-03-10,4.7826
2008-03-11,14.1079
2008-03-12,-7.2727
2008-03-13,1.7647
2008-03-14,-3.8536
2008-03-17,-3.8076
2008-03-18,2.5
2008-03-19,3.0488
2008-03-20,6.3116
2008-03-24,0.7421
2008-03-25,-0.3683
2008-03-26,-0.9242
2008-03-27,-1.4925
2008-03-28,-2.8409
2008-03-31,-3.3138
2008-04-01,0.8065
2008-04-02,-0.6
2008-04-03,-0.6036
2008-04-04,-1.0121
2008-04-07,7.362
2008-04-08,1.1429
2008-04-09,0.0
2008-04-10,1.3183
2008-04-11,-1.487
2008-04-14,-1.8868
2008-04-15,-0.7692
2008-04-16,5.6202
2008-04-17,-5.1376
2008-04-18,5.6093
2008-04-21,4.9451
2008-04-22,-4.5375
2008-04-23,3.1079
2008-04-24,3.0142
2008-04-25,1.2048
2008-04-28,4.932
2008-04-29,-0.8104
2008-04-30,-3.7582
2008-05-01,3.7351
2008-05-02,-3.2733
2008-05-05,-0.5076
2008-05-06,-1.5306
2008-05-07,-5.6995000000000005
2008-05-08,1.2821
2008-05-09,-3.6166
2008-05-12,3.0019
2008-05-13,12.7505
2008-05-14,3.7157
2008-05-15,-0.7788
2008-05-16,4.8666
2008-05-19,-5.5389
2008-05-20,-2.8526
2008-05-21,0.0
2008-05-22,-2.9364
2008-05-23,-1.1764999999999999
2008-05-27,2.8912
2008-05-28,2.1488
2008-05-29,0.8091
2008-05-30,-0.6421
2008-06-02,-1.9386
2008-06-03,0.1647
2008-06-04,1.6447
2008-06-05,-0.1618
2008-06-06,-1.7828
2008-06-09,-4.4554
2008-06-10,0.1727
2008-06-11,-3.6207000000000003
2008-06-12,1.2522
2008-06-13,5.1237
2008-06-16,1.1764999999999999
2008-06-17,0.1661
2008-06-18,0.8292
2008-06-19,6.7434
2008-06-20,-2.9276
2008-06-23,-3.3333
2008-06-24,-2.6273
2008-06-25,6.0708
2008-06-26,-8.903
2008-06-27,-1.3961999999999999
2008-06-30,0.885
2008-07-01,-2.2807
2008-07-02,12.2083
2008-07-03,-4.48
2008-07-07,0.0
2008-07-08,1.8425
2008-07-09,-1.9737
2008-07-10,-4.3624
2008-07-11,5.2632
2008-07-14,1.0
2008-07-15,1.3201
2008-07-16,2.9316
2008-07-17,0.3165
2008-07-18,-1.4196
2008-07-21,2.7199999999999998
2008-07-22,-0.3115
2008-07-23,1.25
2008-07-24,-1.3889
2008-07-25,1.7214
2008-07-28,-2.7692
2008-07-29,-0.6329
2008-07-30,-0.6369
2008-07-31,6.5705
2008-08-01,1.6541000000000001
2008-08-04,-6.213
2008-08-05,7.2555
2008-08-06,-1.9118
2008-08-07,2.099
2008-08-08,-0.8811
2008-08-11,-8.1481
2008-08-12,-1.2903
2008-08-13,-1.634
2008-08-14,-1.9933999999999998
2008-08-15,0.5085
2008-08-18,-1.5177
2008-08-19,-2.0548
2008-08-20,1.2238
2008-08-21,-0.1727
2008-08-22,3.1142
2008-08-25,-3.5235
2008-08-26,-2.087
2008-08-27,-0.5329
2008-08-28,5.7143
2008-08-29,-2.7027
2008-09-02,0.6944
2008-09-03,-0.6897
2008-09-04,-0.1736
2008-09-05,-3.3043
2008-09-08,-3.2374
2008-09-09,-6.8773
2008-09-10,2.3952
2008-09-11,-3.1189
2008-09-12,-2.2133
2008-09-15,-3.0864
2008-09-16,4.8832
2008-09-17,-4.8583
2008-09-18,6.383
2008-09-19,8.0
2008-09-22,-10.9259
2008-09-23,2.7027
2008-09-24,3.4413
2008-09-25,-0.7828
2008-09-26,2.3669000000000002
2008-09-29,-10.9827
2008-09-30,6.71
2008-10-01,0.4057
2008-10-02,-12.5253
2008-10-03,-8.545
2008-10-06,-5.5556
2008-10-07,-11.7647
2008-10-08,-0.6061
2008-10-09,-7.3171
2008-10-10,8.5526
2008-10-13,16.6667
2008-10-14,-12.2078
2008-10-15,-12.7219
2008-10-16,16.6102
2008-10-17,-2.907
2008-10-20,4.7904
2008-10-21,-6.5714
2008-10-22,-7.6453
2008-10-23,0.3311
2008-10-24,-0.33
2008-10-27,-9.2715
2008-10-28,6.2044
2008-10-29,-2.7491
2008-10-30,6.0071
2008-10-31,0.0
2008-11-03,1.6667
2008-11-04,-0.3279
2008-11-05,-3.9474
2008-11-06,-4.1096
2008-11-07,0.3571
2008-11-10,-8.8968
2008-11-11,5.4688
2008-11-12,-11.1111
2008-11-13,16.25
2008-11-14,-12.5448
2008-11-17,-6.9672
2008-11-18,-8.37
2008-11-19,-9.6154
2008-11-20,-9.0426
2008-11-21,12.2807
2008-11-24,-4.1667
2008-11-25,-2.1739
2008-11-26,7.7778
2008-11-28,-4.6392
2008-12-01,-22.7027
2008-12-02,-2.0979
2008-12-03,-1.4285999999999999
2008-12-04,-1.4493
2008-12-05,8.8235
2008-12-08,10.8108
2008-12-09,2.439
2008-12-10,3.5714
2008-12-11,-13.2184
2008-12-12,10.596
2008-12-15,-1.1976
2008-12-16,13.3333
2008-12-17,-3.2086
2008-12-18,-4.9724
2008-12-19,8.1395
2008-12-22,0.0
2008-12-23,-2.1505
2008-12-24,4.3956
2008-12-26,2.1053
2008-12-29,0.5155
2008-12-30,1.0256
2008-12-31,9.6447
2009-01-02,-2.7778
2009-01-05,6.1905
2009-01-06,7.6233
2009-01-07,-9.5833
2009-01-08,33.1797
2009-01-09,-15.917
2009-01-12,-15.2263
2009-01-13,3.3981
2009-01-14,-10.7981
2009-01-15,-2.6316
2009-01-16,0.5405
2009-01-20,-16.6667
2009-01-21,16.7742
2009-01-22,-7.7348
2009-01-23,8.982
2009-01-26,3.8462
2009-01-27,1.5873
2009-01-28,4.1667
2009-01-29,-12.5
2009-01-30,-6.2857
2009-02-02,-5.4878
2009-02-03,-3.871
2009-02-04,4.698
2009-02-05,-1.2821
2009-02-06,-3.8961
2009-02-09,33.1081
2009-02-10,-12.6904
2009-02-11,13.3721
2009-02-12,-2.5641
2009-02-13,3.1579
2009-02-17,-13.2653
2009-02-18,2.3529
2009-02-19,-0.5747
2009-02-20,1.1561
2009-02-23,-1.7143000000000002
2009-02-24,11.6279
2009-02-25,-7.2917
2009-02-26,1.1236
2009-02-27,14.4444
2009-03-02,-12.1359
2009-03-03,-2.2099
2009-03-04,5.0847
2009-03-05,-5.914
2009-03-06,1.1429
2009-03-09,-6.7797
2009-03-10,0.0
2009-03-11,-1.8182
2009-03-12,1.8519
2009-03-13,-9.0909
2009-03-16,-15.3333
2009-03-17,8.6614
2009-03-18,11.5942
2009-03-19,1.9481000000000002
2009-03-20,-10.828
2009-03-23,13.5714
2009-03-24,-15.0943
2009-03-25,1.4815
2009-03-26,10.9489
2009-03-27,2.6316
2009-03-30,-8.9744
2009-03-31,3.5211
2009-04-01,2.0408
2009-04-02,9.3333
2009-04-03,-6.7073
2009-04-06,-2.6144
2009-04-07,-6.7114
2009-04-08,7.1942
2009-04-09,10.0671
2009-04-13,-2.439
2009-04-14,-8.75
2009-04-15,9.589
2009-04-16,0.0
2009-04-17,-3.125
2009-04-20,-5.1613
2009-04-21,2.0408
2009-04-22,4.6667
2009-04-23,-5.7325
2009-04-24,0.6757
2009-04-27,-6.0403
2009-04-28,-4.2857
2009-04-29,-2.9851
2009-04-30,-1.5385
2009-05-01,6.25
2009-05-04,-0.7353
2009-05-05,-0.7407
2009-05-06,-5.2239
2009-05-07,25.1969
2009-05-08,10.0629
2009-05-11,6.8571
2009-05-12,-1.6042999999999998
2009-05-13,-10.3261
2009-05-14,-4.2424
2009-05-15,-6.3291
2009-05-18,5.4054
2009-05-19,7.6923
2009-05-20,8.3333
2009-05-21,-2.1978
2009-05-22,-5.0562
2009-05-26,2.9586
2009-05-27,3.4483
2009-05-28,-7.2222
2009-05-29,-7.1856
2009-06-01,7.0968
2009-06-02,-1.2048
2009-06-03,-1.8293
2009-06-04,-0.6211
2009-06-05,3.75
2009-06-08,-0.6024
2009-06-09,-1.2121
2009-06-10,-6.7485
2009-06-11,5.9211
2009-06-12,0.0
2009-06-15,2.4845
2009-06-16,0.0
2009-06-17,-1.2121
2009-06-18,-3.0675
2009-06-19,1.2658
2009-06-22,-3.75
2009-06-23,2.5974
2009-06-24,6.962
2009-06-25,7.6923
2009-06-26,-12.0879
2009-06-29,1.25
2009-06-30,8.642
2009-07-01,-5.6818
2009-07-02,-9.0361
2009-07-06,5.298
2009-07-07,0.0
2009-07-08,1.2579
2009-07-09,0.6211
2009-07-10,0.0
2009-07-13,-1.2346
2009-07-14,11.25
2009-07-15,3.9326
2009-07-16,0.0
2009-07-17,2.1622
2009-07-20,-5.2381
2009-07-21,1.3959
2009-07-22,0.7709
2009-07-23,4.918
2009-07-24,6.7708
2009-07-27,3.4146
2009-07-28,1.4151
2009-07-29,-6.9767
2009-07-30,5.0
2009-07-31,6.381
2009-08-03,18.6213
2009-08-04,6.0377
2009-08-05,-4.2705
2009-08-06,-6.3197
2009-08-07,3.1746
2009-08-10,-13.461500000000001
2009-08-11,-8.8889
2009-08-12,5.3659
2009-08-13,-3.2407
2009-08-14,-0.9569
2009-08-17,-4.8309
2009-08-18,0.5076
2009-08-19,7.5758
2009-08-20,6.5728
2009-08-21,-5.7269
2009-08-24,0.0
2009-08-25,3.7382999999999997
2009-08-26,1.8018
2009-08-27,-0.885
2009-08-28,0.4464
2009-08-31,-4.4444
2009-09-01,-1.8605
2009-09-02,-1.4218
2009-09-03,1.4423
2009-09-04,7.109
2009-09-08,0.885
2009-09-09,0.0
2009-09-10,-0.4386
2009-09-11,2.6432
2009-09-14,3.0043
2009-09-15,1.6667
2009-09-16,-1.6393
2009-09-17,3.75
2009-09-18,3.6145
2009-09-21,-1.5504
2009-09-22,2.3622
2009-09-23,8.8462
2009-09-24,-2.4735
2009-09-25,0.3623
2009-09-28,3.2491
2009-09-29,-2.0979
2009-09-30,-2.8571
2009-10-01,0.7353
2009-10-02,-0.365
2009-10-05,3.6630000000000003
2009-10-06,4.5936
2009-10-07,2.027
2009-10-08,0.9934
2009-10-09,1.3115
2009-10-12,0.0
2009-10-13,-1.6181
2009-10-14,-1.9737
2009-10-15,-1.6779
2009-10-16,-5.1195
2009-10-19,6.1151
2009-10-20,-1.0169
2009-10-21,-0.3425
2009-10-22,-2.0619
2009-10-23,-3.5088
2009-10-26,-2.5455
2009-10-27,-5.9701
2009-10-28,-8.3333
2009-10-29,6.9264
2009-10-30,-4.0486
2009-11-02,-2.1097
2009-11-03,1.2931
2009-11-04,-1.2766
2009-11-05,1.2931
2009-11-06,1.2766
2009-11-09,0.8403
2009-11-10,-4.1667
2009-11-11,5.2174
2009-11-12,-3.3058
2009-11-13,2.5641
2009-11-16,2.9167
2009-11-17,-0.8097
2009-11-18,0.8163
2009-11-19,-1.2146
2009-11-20,1.6393
2009-11-23,0.4032
2009-11-24,4.4177
2009-11-25,-3.0769
2009-11-27,-6.3492
2009-11-30,0.0
2009-12-01,1.2711999999999999
2009-12-02,-0.4184
2009-12-03,-2.1008
2009-12-04,-0.4292
2009-12-07,-2.5862
2009-12-08,1.7699
2009-12-09,0.4348
2009-12-10,-2.1645
2009-12-11,1.3274
2009-12-14,-4.8035
2009-12-15,0.9174
2009-12-16,4.0909
2009-12-17,12.2271
2009-12-18,12.8405
2009-12-21,-6.5517
2009-12-22,-2.583
2009-12-23,-2.6515
2009-12-24,1.5564
2009-12-28,0.3831
2009-12-29,-5.3435
2009-12-30,7.6613
2009-12-31,1.1236
2010-01-04,1.4815
2010-01-05,-6.5693
2010-01-06,1.1719
2010-01-07,-0.7722
2010-01-08,0.7782
2010-01-11,-3.4749
2010-01-12,-0.8
2010-01-13,5.2419
2010-01-14,-7.6628
2010-01-15,2.0747
2010-01-19,2.439
2010-01-20,-3.9683
2010-01-21,-1.6529
2010-01-22,-2.9412000000000003
2010-01-25,1.7316
2010-01-26,-2.1277
2010-01-27,-1.3043
2010-01-28,0.0
2010-01-29,0.8811
2010-02-01,-0.8734
2010-02-02,1.3216
2010-02-03,-0.4348
2010-02-04,-1.31
2010-02-05,-1.7699
2010-02-08,-0.9009
2010-02-09,2.2727
2010-02-10,2.5778
2010-02-11,0.9532
2010-02-12,3.0043
2010-02-16,0.8333
2010-02-17,0.0
2010-02-18,-1.6529
2010-02-19,0.0
2010-02-22,1.2605
2010-02-23,-0.4149
2010-02-24,0.4167
2010-02-25,0.0
2010-02-26,0.4149
2010-03-01,0.8264
2010-03-02,0.8197
2010-03-03,0.0
2010-03-04,-0.4065
2010-03-05,-0.8163
2010-03-08,0.823
2010-03-09,-1.6327
2010-03-10,0.8299
2010-03-11,0.4115
2010-03-12,0.4098
2010-03-15,-4.0816
2010-03-16,0.8511
2010-03-17,0.0
2010-03-18,1.2658
2010-03-19,2.9167
2010-03-22,4.4534
2010-03-23,0.0
2010-03-24,-0.7752
2010-03-25,-8.5938
2010-03-26,-0.8547
2010-03-29,-0.431
2010-03-30,-3.0303
2010-03-31,-4.0179
2010-04-01,2.3256
2010-04-05,4.5455
2010-04-06,1.3043
2010-04-07,-2.1459
2010-04-08,1.3158
2010-04-09,1.2987
2010-04-12,-1.7094
2010-04-13,-1.3043
2010-04-14,-0.4405
2010-04-15,-3.0973
2010-04-16,0.0
2010-04-19,-0.9132
2010-04-20,-3.2258
2010-04-21,4.2857
2010-04-22,-1.8265
2010-04-23,1.8605
2010-04-26,4.1096
2010-04-27,-4.8246
2010-04-28,3.2258
2010-04-29,-2.2321
2010-04-30,0.9132
2010-05-03,1.81
2010-05-04,-0.8889
2010-05-05,-0.4484
2010-05-06,0.0
2010-05-07,0.4505
2010-05-10,4.9327
2010-05-11,-6.8376
2010-05-12,-0.4587
2010-05-13,0.0
2010-05-14,-0.4608
2010-05-17,0.9259
2010-05-18,-3.211
2010-05-19,2.3697
2010-05-20,-1.3889
2010-05-21,-1.4085
2010-05-24,0.4762
2010-05-25,-3.7915
2010-05-26,-1.4778
2010-05-27,4.0
2010-05-28,-1.4423
2010-06-01,0.9756
2010-06-02,-2.8986
2010-06-03,2.4876
2010-06-04,-2.4272
2010-06-07,-1.194
2010-06-08,-1.3092
2010-06-09,-0.5102
2010-06-10,-1.5385
2010-06-11,0.5208
2010-06-14,-1.5544
2010-06-15,3.1579
2010-06-16,1.0204
2010-06-17,-1.0101
2010-06-18,-0.5102
2010-06-21,-0.5128
2010-06-22,-1.5464
2010-06-23,-2.6178
2010-06-24,-4.8387
2010-06-25,1.6949
2010-06-28,3.8889
2010-06-29,-3.2086
2010-06-30,0.5525
2010-07-01,-6.5934
2010-07-02,4.7059
2010-07-06,-7.8652
2010-07-07,6.0976
2010-07-08,-1.1494
2010-07-09,0.0
2010-07-12,1.7442
2010-07-13,1.7143000000000002
2010-07-14,1.1236
2010-07-15,5.0
2010-07-16,-6.3492
2010-07-19,3.3898
2010-07-20,-0.5464
2010-07-21,1.0989
2010-07-22,1.087
2010-07-23,0.0
2010-07-26,0.5376
2010-07-27,3.7433
2010-07-28,-2.0619
2010-07-29,0.3487
2010-07-30,-1.3963999999999999
2010-08-02,-0.5319
2010-08-03,10.6952
2010-08-04,-2.4154999999999998
2010-08-05,4.0532
2010-08-06,7.9988
2010-08-09,-3.5242
2010-08-10,-1.8265
2010-08-11,3.2558
2010-08-12,1.3514
2010-08-13,1.3333
2010-08-16,-1.7544
2010-08-17,-4.0179
2010-08-18,-4.186
2010-08-19,0.9709
2010-08-20,0.4808
2010-08-23,-5.7416
2010-08-24,0.5076
2010-08-25,-7.5758
2010-08-26,2.7321999999999997
2010-08-27,1.0638
2010-08-30,0.5263
2010-08-31,-2.6178
2010-09-01,3.7634
2010-09-02,1.0363
2010-09-03,-0.5128
2010-09-07,2.5773
2010-09-08,0.5025
2010-09-09,1.0
2010-09-10,0.0
2010-09-13,0.495
2010-09-14,1.4778
2010-09-15,0.9709
2010-09-16,0.4808
2010-09-17,2.8708
2010-09-20,3.25
2010-09-21,-0.2647
2010-09-22,-0.175
2010-09-23,-0.0057
2010-09-24,-0.4525
2010-09-27,0.4545
2010-09-28,0.4525
2010-09-29,-0.4505
2010-09-30,2.7149
2010-10-01,5.2863
2010-10-04,0.8368
2010-10-05,-1.2448
2010-10-06,0.8403
2010-10-07,0.8333
2010-10-08,2.0661
2010-10-11,-2.834
2010-10-12,0.4167
2010-10-13,0.4149
2010-10-14,-4.9587
2010-10-15,-2.6087
2010-10-18,5.8036
2010-10-19,0.0
2010-10-20,-0.4219
2010-10-21,-0.4237
2010-10-22,-1.2766
2010-10-25,0.0
2010-10-26,1.7241
2010-10-27,-1.2711999999999999
2010-10-28,0.8584
2010-10-29,-1.7021
2010-11-01,2.5974
2010-11-02,3.7975
2010-11-03,0.813
2010-11-04,2.0161
2010-11-05,-1.581
2010-11-08,2.008
2010-11-09,-3.1496
2010-11-10,2.0325
2010-11-11,-1.992
2010-11-12,0.8537
2010-11-15,3.9903
2010-11-16,2.3256
2010-11-17,-1.8939
2010-11-18,2.7027
2010-11-19,0.7519
2010-11-22,0.7463
2010-11-23,-0.7407
2010-11-24,-2.6119
2010-11-26,1.5326
2010-11-29,-0.3774
2010-11-30,0.0
2010-12-01,-1.1364
2010-12-02,1.1494
2010-12-03,0.0
2010-12-06,-1.8939
2010-12-07,-1.1583
2010-12-08,1.5625
2010-12-09,1.5385
2010-12-10,0.3788
2010-12-13,1.5093999999999999
2010-12-14,-1.487
2010-12-15,1.5093999999999999
2010-12-16,-4.0892
2010-12-17,4.2636
2010-12-20,-4.8327
2010-12-21,0.0
2010-12-22,0.7813
2010-12-23,-2.7132
2010-12-27,2.7888
2010-12-28,0.5814
2010-12-29,0.578
2010-12-30,-0.3831
2010-12-31,-0.3846
2011-01-03,1.5444
2011-01-04,6.8441
2011-01-05,1.7793999999999999
2011-01-06,6.6434
2011-01-07,-5.2459
2011-01-10,1.3841
2011-01-11,3.7542999999999997
2011-01-12,-0.3289
2011-01-13,-0.6601
2011-01-14,-0.9967
2011-01-18,-2.6846
2011-01-19,-0.6897
2011-01-20,-3.125
2011-01-21,2.509
2011-01-24,-1.049
2011-01-25,-1.4134
2011-01-26,0.0
2011-01-27,1.7921
2011-01-28,4.9296
2011-01-31,0.0839
2011-02-01,0.5868
2011-02-02,0.3333
2011-02-03,0.3322
2011-02-04,-0.3311
2011-02-07,0.9967
2011-02-08,0.9868
2011-02-09,0.0
2011-02-10,-0.3257
2011-02-11,-1.3072
2011-02-14,0.3311
2011-02-15,0.0
2011-02-16,0.6601
2011-02-17,2.2951
2011-02-18,-2.5641
2011-02-22,0.9868
2011-02-23,-2.2801
2011-02-24,2.0
2011-02-25,13.0719
2011-02-28,2.6012
2011-03-01,0.2817
2011-03-02,2.5281000000000002
2011-03-03,-0.274
2011-03-04,-5.4945
2011-03-07,-1.4535
2011-03-08,-0.885
2011-03-09,0.8929
2011-03-10,-3.2448
2011-03-11,-2.7439
2011-03-14,-2.1944
2011-03-15,-0.641
2011-03-16,-1.6129
2011-03-17,1.9672
2011-03-18,2.6045
2011-03-21,1.849
2011-03-22,-0.9231
2011-03-23,3.4161
2011-03-24,-2.4024
2011-03-25,-0.6154
2011-03-28,-1.0836
2011-03-29,-1.0955
2011-03-30,6.0127
2011-03-31,-1.4925
2011-04-01,-4.8485
2011-04-04,1.2739
2011-04-05,1.5723
2011-04-06,7.1207
2011-04-07,-2.0231
2011-04-08,-0.885
2011-04-11,-2.6786
