ticker,PANW US Equity
2012-12-10,-4.8529
2012-12-11,0.1434
2012-12-12,0.7363
2012-12-13,-0.5888
2012-12-14,1.6953
2012-12-17,0.4419
2012-12-18,3.8992
2012-12-19,0.2502
2012-12-20,-0.5951
2012-12-21,5.562
2012-12-24,0.2195
2012-12-26,-2.7199999999999998
2012-12-27,-0.7881
2012-12-28,-0.4539
2012-12-31,1.6911
2013-01-02,-4.2788
2013-01-03,-3.6696999999999997
2013-01-04,-2.229
2013-01-07,-2.114
2013-01-08,0.8469
2013-01-09,4.9338999999999995
2013-01-10,1.2405
2013-01-11,4.3676
2013-01-14,-0.871
2013-01-15,3.2856
2013-01-16,1.2576
2013-01-17,-0.4749
2013-01-18,1.5966
2013-01-22,-0.1987
2013-01-23,1.1764999999999999
2013-01-24,0.2147
2013-01-25,1.2496
2013-01-28,1.2694
2013-01-29,-1.0794
2013-01-30,-5.0862
2013-01-31,2.6516
2013-02-01,-1.716
2013-02-04,-1.9482
2013-02-05,0.8997
2013-02-06,0.5759
2013-02-07,0.0369
2013-02-08,1.6617
2013-02-11,-0.1635
2013-02-12,3.1654
2013-02-13,-2.7332
2013-02-14,1.0334
2013-02-15,-0.951
2013-02-19,0.5435
2013-02-20,-1.2612999999999999
2013-02-21,-0.3285
2013-02-22,4.8883
2013-02-25,-0.1047
2013-02-26,-0.4194
2013-02-27,1.6319
2013-02-28,5.5421
2013-03-01,-4.2205
2013-03-04,-4.3553
2013-03-05,1.5
2013-03-06,-0.8093
2013-03-07,0.0177
2013-03-08,-0.7803
2013-03-11,-0.3575
2013-03-12,0.5561
2013-03-13,0.6065
2013-03-14,0.3191
2013-03-15,-0.5125
2013-03-18,-0.3198
2013-03-19,-0.2317
2013-03-20,-0.0893
2013-03-21,-0.5185
2013-03-22,-2.0129
2013-03-25,0.0367
2013-03-26,-1.0268
2013-03-27,4.7054
2013-03-28,0.1415
2013-04-01,-2.2261
2013-04-02,-0.8312
2013-04-03,-2.2413
2013-04-04,-1.1556
2013-04-05,-0.0377
2013-04-08,-2.2826
2013-04-09,2.2201
2013-04-10,3.3239
2013-04-11,-1.0053
2013-04-12,-1.8648
2013-04-15,-2.7093
2013-04-16,1.6244
2013-04-17,-1.1608
2013-04-18,-0.8471
2013-04-19,-1.534
2013-04-22,1.3212
2013-04-23,3.3670999999999998
2013-04-24,1.6945999999999999
2013-04-25,0.2777
2013-04-26,-1.0155
2013-04-29,0.858
2013-04-30,0.0555
2013-05-01,-4.4732
2013-05-02,2.1672
2013-05-03,3.0114
2013-05-06,-0.9377
2013-05-07,-2.1529
2013-05-08,-5.8042
2013-05-09,0.1007
2013-05-10,0.0402
2013-05-13,1.106
2013-05-14,3.9379
2013-05-15,0.708
2013-05-16,2.7741
2013-05-17,4.3261
2013-05-20,-3.8278
2013-05-21,-3.0219
2013-05-22,-0.798
2013-05-23,-0.1915
2013-05-24,0.5181
2013-05-28,2.6728
2013-05-29,1.8222
2013-05-30,-0.6757
2013-05-31,-10.7924
2013-06-03,-5.5441
2013-06-04,-3.8621
2013-06-05,0.7944
2013-06-06,1.3285
2013-06-07,2.6667
2013-06-10,0.5628
2013-06-11,0.6888
2013-06-12,-2.5438
2013-06-13,-0.8335
2013-06-14,-4.6229
2013-06-17,0.0696
2013-06-18,-3.5921
2013-06-19,1.1058
2013-06-20,-0.4755
2013-06-21,-1.935
2013-06-24,-3.6297
2013-06-25,5.0809
2013-06-26,1.2268
2013-06-27,5.4658
2013-06-28,-5.0023
2013-07-01,0.1423
2013-07-02,-2.5343
2013-07-03,4.2527
2013-07-05,-1.4219
2013-07-08,1.3005
2013-07-09,0.5836
2013-07-10,2.6224
2013-07-11,5.7666
2013-07-12,-0.727
2013-07-15,0.8184
2013-07-16,-0.6409
2013-07-17,1.7846
2013-07-18,2.8517
2013-07-19,2.3003
2013-07-22,-0.522
2013-07-23,-2.0383
2013-07-24,0.0
2013-07-25,2.7194000000000003
2013-07-26,-1.1432
2013-07-29,-1.1158
2013-07-30,0.0616
2013-07-31,0.3486
2013-08-01,0.4495
2013-08-02,0.3051
2013-08-05,1.4804
2013-08-06,-1.299
2013-08-07,-2.6929
2013-08-08,3.0171
2013-08-09,-0.7271
2013-08-12,0.1628
2013-08-13,-0.2438
2013-08-14,1.4661
2013-08-15,-2.1272
2013-08-16,-1.9479
2013-08-19,0.2509
2013-08-20,-0.146
2013-08-21,-0.4178
2013-08-22,0.1888
2013-08-23,-0.1256
2013-08-26,-0.1887
2013-08-27,-0.5461
2013-08-28,-0.1056
2013-08-29,0.9091
2013-08-30,0.6076
2013-09-03,-3.1445
2013-09-04,-1.075
2013-09-05,-1.065
2013-09-06,-1.5817
2013-09-09,4.5536
2013-09-10,2.3484
2013-09-11,-3.0455
2013-09-12,1.6997
2013-09-13,0.9308
2013-09-16,-0.4821
2013-09-17,1.2216
2013-09-18,-1.082
2013-09-19,0.9255
2013-09-20,2.105
2013-09-23,-3.1231
2013-09-24,-1.8331
2013-09-25,-0.6439
2013-09-26,0.6913
2013-09-27,-0.1073
2013-09-30,-1.5893000000000002
2013-10-01,-1.6587
2013-10-02,3.2622999999999998
2013-10-03,0.3009
2013-10-04,2.6784
2013-10-07,-0.1878
2013-10-08,-3.157
2013-10-09,-1.4033
2013-10-10,-0.7445
2013-10-11,0.5074
2013-10-14,-0.1317
2013-10-15,-3.4505
2013-10-16,-1.73
2013-10-17,0.2316
2013-10-18,-0.0462
2013-10-21,1.6185
2013-10-22,-1.3197
2013-10-23,1.2682
2013-10-24,1.776
2013-10-25,-1.9016
2013-10-28,-2.577
2013-10-29,1.8258
2013-10-30,-1.0345
2013-10-31,-2.0674
2013-11-01,-0.5455
2013-11-04,1.2163
2013-11-05,-2.1442
2013-11-06,0.6742
2013-11-07,-1.2437
2013-11-08,-0.7266
2013-11-11,2.1469
2013-11-12,-1.4091
2013-11-13,0.4118
2013-11-14,1.8094000000000001
2013-11-15,8.3175
2013-11-18,-2.7565
2013-11-19,-1.2147999999999999
2013-11-20,0.1594
2013-11-21,2.1373
2013-11-22,0.8459
2013-11-25,1.766
2013-11-26,7.3536
2013-11-27,0.7678
2013-11-29,0.1604
2013-12-02,-0.9209
2013-12-03,-1.2932000000000001
2013-12-04,2.3132
2013-12-05,-0.2401
2013-12-06,3.8307
2013-12-09,0.8113
2013-12-10,-0.3641
2013-12-11,-0.7115
2013-12-12,0.891
2013-12-13,3.5515
2013-12-16,1.4646
2013-12-17,2.0281
2013-12-18,1.5043
2013-12-19,1.4466999999999999
2013-12-20,-1.8087
2013-12-23,0.1417
2013-12-24,0.5483
2013-12-26,-1.1434
2013-12-27,2.847
2013-12-30,-0.5363
2013-12-31,-0.0348
2014-01-02,-3.1495
2014-01-03,3.198
2014-01-06,0.6964
2014-01-07,3.7172
2014-01-08,0.1
2014-01-09,0.9825
2014-01-10,0.0165
2014-01-13,-2.6051
2014-01-14,2.624
2014-01-15,3.7611
2014-01-16,1.2242
2014-01-17,-1.2408
2014-01-21,-2.2424
2014-01-22,0.8947
2014-01-23,-0.387
2014-01-24,-2.2337
2014-01-27,-1.1589
2014-01-28,2.9146
2014-01-29,-2.8646000000000003
2014-01-30,4.0885
2014-01-31,-4.2981
2014-02-03,-2.9268
2014-02-04,4.2973
2014-02-05,-0.3987
2014-02-06,11.6597
2014-02-07,-1.7628
2014-02-10,3.0414
2014-02-11,1.6677
2014-02-12,-0.1742
2014-02-13,5.3803
2014-02-14,0.4554
2014-02-18,1.1813
2014-02-19,-2.3894
2014-02-20,1.7246000000000001
2014-02-21,0.6563
2014-02-24,4.2923
2014-02-25,-2.3834
2014-02-26,1.4809999999999999
2014-02-27,-4.6937
2014-02-28,-1.8485
2014-03-03,-4.7084
2014-03-04,4.174
2014-03-05,-1.7415
2014-03-06,0.072
2014-03-07,11.0439
2014-03-10,1.4782
2014-03-11,-1.4056
2014-03-12,0.985
2014-03-13,-1.8994
2014-03-14,0.4579
2014-03-17,2.2399
2014-03-18,1.6686
2014-03-19,-1.4533
2014-03-20,-0.178
2014-03-21,-2.4962
2014-03-24,-4.4801
2014-03-25,-0.6017
2014-03-26,-4.5536
2014-03-27,2.6953
2014-03-28,-2.0912
2014-03-31,-1.6627999999999998
2014-04-01,3.4402
2014-04-02,0.1127
2014-04-03,-8.1081
2014-04-04,-3.4007
2014-04-07,-4.4878
2014-04-08,5.4126
2014-04-09,7.3082
2014-04-10,-6.3555
2014-04-11,0.7837
2014-04-14,2.5505
2014-04-15,3.67
2014-04-16,2.165
2014-04-17,0.1718
2014-04-21,-2.2584
2014-04-22,4.1094
2014-04-23,-3.006
2014-04-24,-1.5062
2014-04-25,-2.7202
2014-04-28,-2.7811
2014-04-29,0.0622
2014-04-30,-1.2119
2014-05-01,2.6581
2014-05-02,-0.2911
2014-05-05,2.9809
2014-05-06,-1.9546000000000001
2014-05-07,-8.7049
2014-05-08,-0.6334
2014-05-09,-1.8453
2014-05-12,6.3408
2014-05-13,-0.5464
2014-05-14,-2.8281
2014-05-15,-0.8648
2014-05-16,2.8686
2014-05-19,2.2179
2014-05-20,0.5424
2014-05-21,0.7934
2014-05-22,4.9118
2014-05-23,0.5252
2014-05-27,3.911
2014-05-28,-0.1437
2014-05-29,5.2654
2014-05-30,2.378
2014-06-02,-1.6286
2014-06-03,0.7735
2014-06-04,1.4543
2014-06-05,2.2033
2014-06-06,1.2727
2014-06-09,-0.7438
2014-06-10,0.9561
2014-06-11,0.0768
2014-06-12,0.3964
2014-06-13,0.3694
2014-06-16,2.3223
2014-06-17,0.0372
2014-06-18,-0.1984
2014-06-19,-0.3727
2014-06-20,0.0499
2014-06-23,-0.0872
2014-06-24,-1.7463
2014-06-25,1.2441
2014-06-26,1.4169
2014-06-27,0.408
2014-06-30,3.2508
2014-07-01,-1.8961999999999999
2014-07-02,-0.4741
2014-07-03,0.4275
2014-07-07,-3.2231
2014-07-08,-5.2909
2014-07-09,1.0616
2014-07-10,0.7222
2014-07-11,0.2738
2014-07-14,-0.91
2014-07-15,-0.3149
2014-07-16,2.1189999999999998
2014-07-17,-0.4253
2014-07-18,2.5239000000000003
2014-07-21,1.0352
2014-07-22,2.1492
2014-07-23,-0.318
2014-07-24,3.2397
2014-07-25,-1.2955999999999999
2014-07-28,-1.1199
2014-07-29,-0.0122
2014-07-30,2.57
2014-07-31,-3.9781
2014-08-01,-2.7084
2014-08-04,1.9957
2014-08-05,-0.5982
2014-08-06,-0.5391
2014-08-07,0.7942
2014-08-08,0.2876
2014-08-11,2.1574
2014-08-12,-0.8057
2014-08-13,4.3441
2014-08-14,0.8256
2014-08-15,-1.006
2014-08-18,1.1225
2014-08-19,-0.222
2014-08-20,-0.4919
2014-08-21,-0.0353
2014-08-22,0.0824
2014-08-25,-0.5176
2014-08-26,1.2061
2014-08-27,-3.7154
2014-08-28,-0.182
2014-08-29,3.3186999999999998
2014-09-02,5.5889
2014-09-03,-0.4123
2014-09-04,-2.3609999999999998
2014-09-05,2.0399
2014-09-08,1.0557
2014-09-09,-0.778
2014-09-10,10.607099999999999
2014-09-11,1.762
2014-09-12,-0.5075
2014-09-15,-2.5105
2014-09-16,0.8823
2014-09-17,0.2848
2014-09-18,0.3448
2014-09-19,0.3335
2014-09-22,-1.3598
2014-09-23,-0.5106
2014-09-24,1.7551
2014-09-25,-2.8646000000000003
2014-09-26,1.7134
2014-09-29,1.3578000000000001
2014-09-30,-1.1886
2014-10-01,-2.7625
2014-10-02,2.9248
2014-10-03,6.6409
2014-10-06,-2.34
2014-10-07,-2.4059
2014-10-08,2.4552
2014-10-09,0.4793
2014-10-10,-8.1476
2014-10-13,-5.2459
2014-10-14,5.4133
2014-10-15,3.374
2014-10-16,0.4619
2014-10-17,1.4814
2014-10-20,1.5605
2014-10-21,3.7669
2014-10-22,-2.0061
2014-10-23,4.7475000000000005
2014-10-24,0.5677
2014-10-27,-4.0626
2014-10-28,1.6784
2014-10-29,-1.7551
2014-10-30,1.3229
2014-10-31,0.7338
2014-11-03,0.246
2014-11-04,0.7078
2014-11-05,-3.9265
2014-11-06,3.5018000000000002
2014-11-07,0.8576
2014-11-10,1.8688
2014-11-11,-0.6604
2014-11-12,0.5448
2014-11-13,0.652
2014-11-14,1.0766
2014-11-17,-1.2908
2014-11-18,-0.3201
2014-11-19,-1.5321
2014-11-20,1.5932
2014-11-21,-0.1009
2014-11-24,3.975
2014-11-25,6.1187
2014-11-26,0.3411
2014-11-28,1.99
2014-12-01,-2.6748
2014-12-02,-1.6791
2014-12-03,0.7477
2014-12-04,-0.2446
2014-12-05,0.4988
2014-12-08,-1.6992
2014-12-09,1.6943000000000001
2014-12-10,-1.4304999999999999
2014-12-11,1.5110000000000001
2014-12-12,-0.7064
2014-12-15,0.0085
2014-12-16,-1.2195
2014-12-17,2.9064
2014-12-18,2.841
2014-12-19,0.7453
2014-12-22,1.0936
2014-12-23,-0.3977
2014-12-24,0.6149
2014-12-26,1.1429
2014-12-29,-3.5627
2014-12-30,-0.887
2014-12-31,0.6322
2015-01-02,-0.9382
2015-01-05,1.9024999999999999
2015-01-06,-1.5194
2015-01-07,3.0201
2015-01-08,1.3383
2015-01-09,-1.0927
2015-01-12,1.1604
2015-01-13,-1.9877
2015-01-14,1.2425
2015-01-15,-3.3413
2015-01-16,2.4001
2015-01-20,-0.44
2015-01-21,0.7151
2015-01-22,-1.3323
2015-01-23,2.5307
2015-01-26,0.0946
2015-01-27,-0.7327
2015-01-28,-0.4365
2015-01-29,3.061
2015-01-30,-2.243
2015-02-02,-1.0127
2015-02-03,-1.2629000000000001
2015-02-04,1.7405
2015-02-05,1.1378
2015-02-06,-1.1722
2015-02-09,-0.4697
2015-02-10,2.7193
2015-02-11,2.5617
2015-02-12,0.9794
2015-02-13,1.6991
2015-02-17,1.1976
2015-02-18,-0.0073
2015-02-19,0.7525
2015-02-20,2.6829
2015-02-23,-2.408
2015-02-24,0.2967
2015-02-25,2.489
2015-02-26,0.6969
2015-02-27,-0.5802
2015-03-02,2.6438
2015-03-03,2.0003
2015-03-04,-3.6199
2015-03-05,-0.2578
2015-03-06,-1.6837
2015-03-09,-1.4212
2015-03-10,-0.1297
2015-03-11,1.4506999999999999
2015-03-12,0.5549
2015-03-13,0.0
2015-03-16,1.974
2015-03-17,0.5481
2015-03-18,0.1656
2015-03-19,0.7096
2015-03-20,-1.4433
2015-03-23,-1.9156
2015-03-24,-0.7359
2015-03-25,-1.1833
2015-03-26,2.0416
2015-03-27,3.5277
2015-03-30,1.4818
2015-03-31,-1.7024
2015-04-01,-3.1147
2015-04-02,0.1978
2015-04-06,-0.1199
2015-04-07,2.2522
2015-04-08,1.6846999999999999
2015-04-09,-0.8284
2015-04-10,1.3146
2015-04-13,-1.9058000000000002
2015-04-14,-0.4203
2015-04-15,0.1176
2015-04-16,1.4374
2015-04-17,-2.9225
2015-04-20,2.814
2015-04-21,5.3648
2015-04-22,-0.3239
2015-04-23,0.5914
2015-04-24,-0.6073
2015-04-27,-0.0065
2015-04-28,-0.3575
2015-04-29,-0.822
2015-04-30,-2.8286
2015-05-01,2.0986
2015-05-04,1.2929
2015-05-05,-3.7573
2015-05-06,-0.8366
2015-05-07,2.476
2015-05-08,1.1311
2015-05-11,0.4765
2015-05-12,-0.0988
2015-05-13,-0.1253
2015-05-14,1.4721
2015-05-15,0.6571
2015-05-18,1.9454
2015-05-19,0.3804
2015-05-20,0.12
2015-05-21,1.022
2015-05-22,1.7048
2015-05-26,0.5956
2015-05-27,-1.947
2015-05-28,3.5605
2015-05-29,1.8753
2015-06-01,0.5959
2015-06-02,-1.173
2015-06-03,0.4095
2015-06-04,-0.2601
2015-06-05,2.8681
2015-06-08,-0.4436
2015-06-09,-0.4861
2015-06-10,1.5641
2015-06-11,-0.0229
2015-06-12,0.6986
2015-06-15,0.563
2015-06-16,-0.0792
2015-06-17,2.2298
2015-06-18,1.24
2015-06-19,0.6562
2015-06-22,-0.0217
2015-06-23,-1.1465
2015-06-24,-1.5335999999999999
2015-06-25,-0.1786
2015-06-26,-1.9908000000000001
2015-06-29,-1.9457
2015-06-30,1.6583999999999999
2015-07-01,0.8243
2015-07-02,-1.2717
2015-07-06,0.8166
2015-07-07,-2.1732
2015-07-08,0.5656
2015-07-09,1.3509
2015-07-10,3.4266
2015-07-13,0.1825
2015-07-14,1.7225000000000001
2015-07-15,0.483
2015-07-16,2.6574
2015-07-17,0.6261
2015-07-20,-0.6379
2015-07-21,1.0735
2015-07-22,0.1718
2015-07-23,2.4375999999999998
2015-07-24,-0.1066
2015-07-27,-5.3789
2015-07-28,0.2899
2015-07-29,-1.7021
2015-07-30,0.8386
2015-07-31,0.3456
2015-08-03,-0.4951
2015-08-04,0.3191
2015-08-05,2.5714
2015-08-06,-8.2935
2015-08-07,0.5903
2015-08-10,0.8204
2015-08-11,-1.7123
2015-08-12,-1.6846
2015-08-13,1.0292
2015-08-14,0.4515
2015-08-17,1.285
2015-08-18,-1.2061
2015-08-19,0.2707
2015-08-20,-7.7533
2015-08-21,-1.0148
2015-08-24,-2.5033
2015-08-25,2.187
2015-08-26,6.029
2015-08-27,-0.1012
2015-08-28,0.1311
2015-08-31,-2.25
2015-09-01,-1.4432
2015-09-02,1.0751
2015-09-03,-0.9475
2015-09-04,0.216
2015-09-08,2.5125
2015-09-09,-0.7809
2015-09-10,7.4045
2015-09-11,-0.0056
2015-09-14,1.212
2015-09-15,2.033
2015-09-16,-0.3494
2015-09-17,0.9477
2015-09-18,0.3799
2015-09-21,0.2271
2015-09-22,-2.8641
2015-09-23,-0.4387
2015-09-24,0.8199
2015-09-25,0.0221
2015-09-28,-2.8262
2015-09-29,-4.4906
2015-09-30,2.4969
2015-10-01,-0.1977
2015-10-02,2.068
2015-10-05,1.1586
2015-10-06,-1.7603
2015-10-07,0.4939
2015-10-08,-3.0804
2015-10-09,1.3503
2015-10-12,-2.3679
2015-10-13,-0.4052
2015-10-14,-1.6813
2015-10-15,3.8583
2015-10-16,0.6563
2015-10-19,-2.2237999999999998
2015-10-20,-1.1312
2015-10-21,-3.7637
2015-10-22,3.961
2015-10-23,-4.1772
2015-10-26,-3.1972
2015-10-27,2.9135
2015-10-28,3.3102
2015-10-29,-3.6314
2015-10-30,1.9633
2015-11-02,1.9441000000000002
2015-11-03,1.9192
2015-11-04,-0.5201
2015-11-05,-3.894
2015-11-06,1.1818
2015-11-09,-0.377
2015-11-10,-2.4316
2015-11-11,-0.96
2015-11-12,0.5906
2015-11-13,-0.0383
2015-11-16,1.347
2015-11-17,2.7843
2015-11-18,0.3064
2015-11-19,2.2729
2015-11-20,2.1387
2015-11-23,0.6141
2015-11-24,6.2958
2015-11-25,-0.35
2015-11-27,2.0306
2015-11-30,0.7692
2015-12-01,0.8541
2015-12-02,0.9791
2015-12-03,-1.6615
2015-12-04,2.1586
2015-12-07,0.1983
2015-12-08,0.7758
2015-12-09,-1.7877
2015-12-10,-0.0473
2015-12-11,-2.6107
2015-12-14,-0.7242
2015-12-15,1.1215
2015-12-16,0.8237
2015-12-17,-0.3791
2015-12-18,-1.9725000000000001
2015-12-21,-0.4265
2015-12-22,-0.2526
2015-12-23,-0.1927
2015-12-24,-1.4175
2015-12-28,-1.1694
2015-12-29,0.6397
2015-12-30,-0.5513
2015-12-31,-0.3677
2016-01-04,-2.6229
2016-01-05,-0.5597
2016-01-06,-1.9055
2016-01-07,-1.9304999999999999
2016-01-08,-0.8167
2016-01-11,-0.4424
2016-01-12,-0.3888
2016-01-13,-4.579
2016-01-14,3.3247
2016-01-15,-2.7024
2016-01-19,-3.6042
2016-01-20,-1.5678999999999998
2016-01-21,-1.5657
2016-01-22,2.6971
2016-01-25,-1.2997
2016-01-26,1.1599
2016-01-27,-1.2949
2016-01-28,-4.4892
2016-01-29,6.9466
2016-02-01,0.7091
2016-02-02,-3.0023
2016-02-03,-0.8765
2016-02-04,0.3731
2016-02-05,-12.2376
2016-02-08,-9.2699
2016-02-09,2.0486
2016-02-10,1.999
2016-02-11,3.2802
2016-02-12,-0.5066
2016-02-16,3.2326
2016-02-17,3.8594
2016-02-18,-7.2435
2016-02-19,3.3317
2016-02-22,2.3435
2016-02-23,-2.0209
2016-02-24,0.3372
2016-02-25,9.653
2016-02-26,5.2035
2016-02-29,-1.8971
2016-03-01,2.659
2016-03-02,-0.3498
2016-03-03,2.633
2016-03-04,-0.6907
2016-03-07,2.2984999999999998
2016-03-08,-1.172
2016-03-09,0.3407
2016-03-10,-1.5671
2016-03-11,4.6899
2016-03-14,-1.8058999999999998
2016-03-15,-1.0583
2016-03-16,0.9
2016-03-17,-0.6593
2016-03-18,1.3273
2016-03-21,-0.533
2016-03-22,2.2789
2016-03-23,-2.1713
2016-03-24,0.4775
2016-03-28,0.2954
2016-03-29,1.9912
2016-03-30,1.6886
2016-03-31,0.7099
2016-04-01,-1.2382
2016-04-04,0.2917
2016-04-05,-5.9843
2016-04-06,4.1469
2016-04-07,-5.4481
2016-04-08,-1.1698
2016-04-11,-5.0118
2016-04-12,-0.9969
2016-04-13,2.1864
2016-04-14,-0.9642
2016-04-15,-0.0355
2016-04-18,0.6256
2016-04-19,-0.8902
2016-04-20,0.0214
2016-04-21,4.376
2016-04-22,1.4135
2016-04-25,1.3399
2016-04-26,0.1927
2016-04-27,3.4549
2016-04-28,-2.9293
2016-04-29,-0.3764
2016-05-02,0.6695
2016-05-03,-3.2065
2016-05-04,-3.3603
2016-05-05,-0.9714
2016-05-06,-3.2341
2016-05-09,2.2843999999999998
2016-05-10,0.8546
2016-05-11,-0.6764
2016-05-12,-7.1403
2016-05-13,1.1117
2016-05-16,2.8785
2016-05-17,-0.4973
2016-05-18,1.999
2016-05-19,1.7989000000000002
2016-05-20,1.8317999999999999
2016-05-23,1.5590000000000002
2016-05-24,1.4864
2016-05-25,-0.2875
2016-05-26,1.7090999999999998
2016-05-27,-12.3633
2016-05-31,0.462
2016-06-01,3.0737
2016-06-02,4.6553
2016-06-03,-0.7745
2016-06-06,-0.0286
2016-06-07,-1.6762000000000001
2016-06-08,-0.2113
2016-06-09,-1.5551
2016-06-10,-2.6550000000000002
2016-06-13,0.3428
2016-06-14,-1.1161
2016-06-15,0.6373
2016-06-16,-0.8469
2016-06-17,-1.2772999999999999
2016-06-20,-0.1091
2016-06-21,-1.0066
2016-06-22,-1.8286
2016-06-23,1.6861000000000002
2016-06-24,-3.8452
2016-06-27,-4.1222
2016-06-28,1.4217
2016-06-29,4.0365
2016-06-30,-0.4545
2016-07-01,-1.2802
2016-07-05,-1.8089
2016-07-06,0.9169
2016-07-07,1.3837
2016-07-08,3.5435
2016-07-11,1.6516
2016-07-12,-0.8827
2016-07-13,0.3546
2016-07-14,-2.1282
2016-07-15,-0.7703
2016-07-18,0.2911
2016-07-19,1.1529
2016-07-20,3.2281
2016-07-21,-2.2469
2016-07-22,2.2828
2016-07-25,1.5676999999999999
2016-07-26,1.0949
2016-07-27,-1.4215
2016-07-28,1.2207
2016-07-29,-1.3417
2016-08-01,-1.8412
2016-08-02,-0.07
2016-08-03,0.9502
2016-08-04,1.4119
2016-08-05,0.2587
2016-08-08,-2.5648999999999997
2016-08-09,1.9003
2016-08-10,-4.41
2016-08-11,0.3198
2016-08-12,1.3629
2016-08-15,3.0036
2016-08-16,3.5115
2016-08-17,0.3687
2016-08-18,0.7274
2016-08-19,-0.2553
2016-08-22,0.5851
2016-08-23,3.3227
2016-08-24,-1.2244
2016-08-25,0.0142
2016-08-26,0.2066
2016-08-29,0.5758
2016-08-30,1.3853
2016-08-31,-7.1663
2016-09-01,5.6244
2016-09-02,3.2134
2016-09-06,-0.1446
2016-09-07,1.6279
2016-09-08,-0.2376
2016-09-09,-1.7485
2016-09-12,1.8974
2016-09-13,-0.0612
2016-09-14,0.8636
2016-09-15,0.1079
2016-09-16,0.4108
2016-09-19,1.0999
2016-09-20,-0.4445
2016-09-21,-0.2999
2016-09-22,1.9783
2016-09-23,-0.8913
2016-09-26,-0.9126
2016-09-27,1.3748
2016-09-28,1.7511999999999999
2016-09-29,0.9834
2016-09-30,2.0823
2016-10-03,-0.1569
2016-10-04,0.5909
2016-10-05,0.8311
2016-10-06,-1.0846
2016-10-07,0.2005
2016-10-10,-0.1126
2016-10-11,-2.6668
2016-10-12,-0.8104
2016-10-13,-1.8545
2016-10-14,-0.5748
2016-10-17,-2.9836
2016-10-18,1.6848999999999998
2016-10-19,-0.2021
2016-10-20,0.2565
2016-10-21,1.0973
2016-10-24,0.9056
2016-10-25,-1.1285
2016-10-26,1.088
2016-10-27,-1.1885
2016-10-28,1.2964
2016-10-31,1.4777
2016-11-01,-1.3131
2016-11-02,-3.287
2016-11-03,-0.8309
2016-11-04,1.6484
2016-11-07,2.9932
2016-11-08,0.328
2016-11-09,3.9821999999999997
2016-11-10,-4.4711
2016-11-11,2.699
2016-11-14,0.282
2016-11-15,1.9175
2016-11-16,0.6146
2016-11-17,2.3188
2016-11-18,-1.7058
2016-11-21,-0.1797
2016-11-22,-13.2435
2016-11-23,-0.0286
2016-11-25,1.3029
2016-11-28,-3.71
2016-11-29,-1.9668
2016-11-30,0.5914
2016-12-01,-3.535
2016-12-02,-2.2836
2016-12-05,1.808
2016-12-06,0.3102
2016-12-07,0.0155
