ticker,BLPH US Equity
2015-07-08,-0.6461
2015-07-09,-1.9024
2015-07-10,-1.8587
2015-07-13,-3.6616
2015-07-14,0.6553
2015-07-15,2.4089
2015-07-16,0.9536
2015-07-17,-2.3929
2015-07-20,-1.0323
2015-07-21,-3.6506
2015-07-22,3.5183
2015-07-23,-1.8300999999999998
2015-07-24,1.8641999999999999
2015-07-27,-55.6863
2015-07-28,9.7345
2015-07-29,2.4194
2015-07-30,-7.874
2015-07-31,-1.1396
2015-08-03,-8.5014
2015-08-04,1.7362
2015-08-05,2.1632
2015-08-06,-8.9394
2015-08-07,-0.2995
2015-08-10,2.8037
2015-08-11,7.7922
2015-08-12,-7.5301
2015-08-13,9.1205
2015-08-14,19.7052
2015-08-17,11.7172
2015-08-18,8.9286
2015-08-19,15.7787
2015-08-20,-2.4779
2015-08-21,-9.0744
2015-08-24,-3.7923999999999998
2015-08-25,4.1494
2015-08-26,-2.988
2015-08-27,4.5175
2015-08-28,-1.3752
2015-08-31,1.1952
2015-09-01,-10.6299
2015-09-02,-9.6916
2015-09-03,6.8293
2015-09-04,-8.2192
2015-09-08,6.7164
2015-09-09,-4.662
2015-09-10,9.0465
2015-09-11,-7.6205
2015-09-14,-6.3135
2015-09-15,3.6269
2015-09-16,-4.0
2015-09-17,3.6458
2015-09-18,-0.5025
2015-09-21,-0.1263
2015-09-22,-2.1492
2015-09-23,0.7752
2015-09-24,-4.6154
2015-09-25,69.3548
2015-09-28,-24.6032
2015-09-29,-13.2632
2015-09-30,25.9709
2015-10-01,-14.2582
2015-10-02,-1.7978
2015-10-05,-3.4325
2015-10-06,-4.0284
2015-10-07,-3.2099
2015-10-08,-3.0612
2015-10-09,-3.3158
2015-10-12,-1.4698
2015-10-13,-0.2762
2015-10-14,-0.277
2015-10-15,-1.3889
2015-10-16,2.5352
2015-10-19,0.2747
2015-10-20,-11.7808
2015-10-21,-2.4845
2015-10-22,-7.0064
2015-10-23,8.5616
2015-10-26,3.7855
2015-10-27,-6.383
2015-10-28,8.4416
2015-10-29,6.2874
2015-10-30,-12.1127
2015-11-02,8.9744
2015-11-03,3.5294
2015-11-04,-1.9886
2015-11-05,-0.5797
2015-11-06,-1.1662
2015-11-09,-5.6047
2015-11-10,-0.625
2015-11-11,-2.673
2015-11-12,-2.1002
2015-11-13,-1.9802
2015-11-16,-3.367
2015-11-17,1.0453
2015-11-18,0.3448
2015-11-19,1.8900000000000001
2015-11-20,2.1922
2015-11-23,11.2211
2015-11-24,-4.7478
2015-11-25,-1.5575999999999999
2015-11-27,3.7975
2015-11-30,-3.6585
2015-12-01,-2.8481
2015-12-02,-1.6287
2015-12-03,-1.3245
2015-12-04,4.6917
2015-12-07,-2.5582000000000003
2015-12-08,-2.8618
2015-12-09,-1.4561
2015-12-10,-0.3436
2015-12-11,-0.6897
2015-12-14,-1.3889
2015-12-15,-10.2113
2015-12-16,8.6275
2015-12-17,-0.722
2015-12-18,1.0909
2015-12-21,1.4388
2015-12-22,2.4823
2015-12-23,0.346
2015-12-24,-2.4138
2015-12-28,6.3604
2015-12-29,2.99
2015-12-30,0.0
2015-12-31,-4.5100999999999996
2016-01-04,-2.371
2016-01-05,1.7301
2016-01-06,-7.483
2016-01-07,-5.8824
2016-01-08,-3.9063
2016-01-11,-1.2195
2016-01-12,3.7088
2016-01-13,0.3918
2016-01-14,-3.1621
2016-01-15,-1.6327
2016-01-19,4.5643
2016-01-20,-3.5714
2016-01-21,1.2346
2016-01-22,-2.439
2016-01-25,3.75
2016-01-26,4.0161
2016-01-27,-3.8609999999999998
2016-01-28,-2.4096
2016-01-29,-4.9383
2016-02-01,3.0303
2016-02-02,-3.3613
2016-02-03,-3.9130000000000003
2016-02-04,-2.7149
2016-02-05,-5.5814
2016-02-08,-2.4631
2016-02-09,43.4343
2016-02-10,-16.919
2016-02-11,-6.3361
2016-02-12,-8.1448
2016-02-16,6.8966
2016-02-17,1.8433000000000002
2016-02-18,3.6199
2016-02-19,-6.1135
2016-02-22,5.5814
2016-02-23,-2.6432
2016-02-24,-1.81
2016-02-25,-4.6083
2016-02-26,4.3478
2016-02-29,6.4815
2016-03-01,1.6957
2016-03-02,-4.2326
2016-03-03,1.0658
2016-03-04,14.8473
2016-03-07,-7.3077
2016-03-08,2.4896
2016-03-09,11.336
2016-03-10,9.4545
2016-03-11,-4.3189
2016-03-14,1.3889
2016-03-15,0.3425
2016-03-16,4.4369
2016-03-17,-3.5948
2016-03-18,-2.3729
2016-03-21,0.3472
2016-03-22,-10.0346
2016-03-23,-7.6923
2016-03-24,10.0
2016-03-28,-7.5758
2016-03-29,0.8402
2016-03-30,8.1894
2016-03-31,-7.5883
2016-04-01,-4.06
2016-04-04,-5.9372
2016-04-05,-3.6036
2016-04-06,7.0093
2016-04-07,-6.1135
2016-04-08,3.2558
2016-04-11,-1.3514
2016-04-12,2.7397
2016-04-13,-3.1111
2016-04-14,5.9633
2016-04-15,-4.329
2016-04-18,2.2624
2016-04-19,-0.4425
2016-04-20,-3.1111
2016-04-21,-1.3761
2016-04-22,-0.9302
2016-04-25,1.8779
2016-04-26,1.3825
2016-04-27,-1.3636
2016-04-28,-5.53
2016-04-29,-3.9024
2016-05-02,2.5381
2016-05-03,-0.9963
2016-05-04,1.0063
2016-05-05,-10.396
2016-05-06,-4.4959
2016-05-09,-10.3334
2016-05-10,-9.6774
2016-05-11,-13.5714
2016-05-12,4.1322
2016-05-13,0.7937
2016-05-16,-0.7874
2016-05-17,4.7619
2016-05-18,2.2727
2016-05-19,-6.6667
2016-05-20,0.0
2016-05-23,-1.5873
2016-05-24,-1.6129
2016-05-25,-5.7377
2016-05-26,3.4783
2016-05-27,-2.521
2016-05-31,8.6207
2016-06-01,7.1429
2016-06-02,11.1019
2016-06-03,1.3418
2016-06-06,1.3158
2016-06-07,-2.6623
2016-06-08,31.4209
2016-06-09,52.7919
2016-06-10,-24.5847
2016-06-13,-4.4053
2016-06-14,-0.9217
2016-06-15,-3.2558
2016-06-16,-4.8077
2016-06-17,-2.0202
2016-06-20,1.0309
2016-06-21,-6.1224
2016-06-22,1.6303999999999998
2016-06-23,1.0695000000000001
2016-06-24,-10.582
2016-06-27,-7.1006
2016-06-28,12.1019
2016-06-29,-5.6818
2016-06-30,6.6265
2016-07-01,-5.0847
2016-07-05,-1.7856999999999998
2016-07-06,-0.6061
2016-07-07,6.7073
2016-07-08,-2.2857
2016-07-11,7.0175
2016-07-12,-1.6393
2016-07-13,-2.2222
2016-07-14,2.2727
2016-07-15,6.1111
2016-07-18,-1.0471
2016-07-19,-1.0582
2016-07-20,1.6042999999999998
2016-07-21,3.6842
2016-07-22,-6.0914
2016-07-25,1.0811
2016-07-26,-5.8824
2016-07-27,-5.6818
2016-07-28,-4.2169
2016-07-29,1.8868
2016-08-01,3.0864
2016-08-02,-1.7964
2016-08-03,1.8293
2016-08-04,-4.2515
2016-08-05,1.3133
2016-08-08,-4.321
2016-08-09,1.2903
2016-08-10,1.2739
2016-08-11,-3.7736
2016-08-12,2.6144
2016-08-15,-3.8217
2016-08-16,3.9735
2016-08-17,1.2739
2016-08-18,10.0629
2016-08-19,-1.7713999999999999
2016-08-22,-5.1774000000000004
2016-08-23,2.454
2016-08-24,-0.5988
2016-08-25,-1.8072
2016-08-26,2.454
2016-08-29,0.5389
2016-08-30,-0.536
2016-08-31,-8.7725
2016-09-01,4.3649000000000004
2016-09-02,-2.5157
2016-09-06,-9.0323
2016-09-07,-0.7092
2016-09-08,-1.4285999999999999
2016-09-09,0.0
2016-09-12,0.7246
2016-09-13,1.4388
2016-09-14,-2.8369
2016-09-15,5.1095
2016-09-16,-1.3889
2016-09-19,2.1127
2016-09-20,-2.069
2016-09-21,3.5211
2016-09-22,-2.6871
2016-09-23,4.1594
2016-09-26,-2.6846
2016-09-27,0.6897
2016-09-28,-1.3699
2016-09-29,0.6944
2016-09-30,-3.4483
2016-10-03,-0.7143
2016-10-04,0.7194
2016-10-05,-0.7143
2016-10-06,1.4388
2016-10-07,0.7092
2016-10-10,0.7042
2016-10-11,-3.4965
2016-10-12,-1.4493
2016-10-13,5.8824
2016-10-14,-5.5556
2016-10-17,2.9412000000000003
2016-10-18,0.7143
2016-10-19,2.1277
2016-10-20,-1.3889
2016-10-21,0.9859
2016-10-24,2.5105
2016-10-25,0.6803
2016-10-26,-14.8649
2016-10-27,-0.7937
2016-10-28,-8.0
2016-10-31,1.7391
2016-11-01,-3.4188
2016-11-02,0.0
2016-11-03,-0.885
2016-11-04,-3.5714
2016-11-07,-5.5556
2016-11-08,-6.8627
2016-11-09,-1.0526
2016-11-10,-8.5106
2016-11-11,13.9535
2016-11-14,4.0944
2016-11-15,-1.9727999999999999
2016-11-16,5.0
2016-11-17,-9.5238
2016-11-18,-2.1053
2016-11-21,-9.1398
2016-11-22,-11.2278
2016-11-23,-25.9957
2016-11-25,-0.6305
2016-11-28,-9.3587
2016-11-29,-4.0
2016-11-30,-2.0833
2016-12-01,27.6596
2016-12-02,-13.3333
2016-12-05,3.8462
2016-12-06,-3.7269
2016-12-07,-5.7466
2016-12-08,3.699
2016-12-09,10.2337
2016-12-12,-3.8942
2016-12-13,-4.3307
2016-12-14,-1.966
2016-12-15,-3.0082
2016-12-16,4.1736
2016-12-19,8.9684
2016-12-20,-4.385
2016-12-21,5.3622
2016-12-22,2.2879
2016-12-23,-5.03
2016-12-27,4.7794
2016-12-28,-0.3838
2016-12-29,-4.0396
2016-12-30,-4.5309
2017-01-03,4.025
2017-01-04,16.4241
2017-01-05,-5.0
2017-01-06,1.817
2017-01-09,0.1026
2017-01-10,-3.166
2017-01-11,-0.9629
2017-01-12,-0.6838
2017-01-13,18.3305
2017-01-17,14.1091
2017-01-18,-13.3206
2017-01-19,-6.6176
2017-01-20,5.5118
2017-01-23,2.8545
2017-01-24,4.4803
2017-01-25,-3.0556
2017-01-26,-6.8589
2017-01-27,1.5189
2017-01-30,-0.0473
2017-01-31,-1.4685000000000001
2017-02-01,2.3077
2017-02-02,-4.5395
2017-02-03,0.9747
2017-02-06,2.9641
2017-02-07,2.7273
2017-02-08,-0.1936
2017-02-09,-1.5794000000000001
2017-02-10,6.6066
2017-02-13,4.2254
2017-02-14,37.8378
2017-02-15,-11.7647
2017-02-16,1.125
2017-02-17,18.665
2017-02-21,37.963
2017-02-22,-12.7517
2017-02-23,-7.6923
2017-02-24,16.6667
2017-02-27,-7.8571
2017-02-28,7.7519
2017-03-01,-6.4748
2017-03-02,2.3077
2017-03-03,5.2632
2017-03-06,26.4286
2017-03-07,5.6497
2017-03-08,-9.6257
2017-03-09,-4.7337
2017-03-10,5.5901
2017-03-13,-1.7647
2017-03-14,-10.7784
2017-03-15,4.698
2017-03-16,-5.1282
2017-03-17,-30.4054
2017-03-20,34.9515
2017-03-21,1.4388
2017-03-22,-6.383
2017-03-23,-2.2727
2017-03-24,6.9767
2017-03-27,3.6231999999999998
2017-03-28,-2.0979
2017-03-29,5.0
2017-03-30,1.3605
2017-03-31,0.0
2017-04-03,2.6846
2017-04-04,-5.2288
2017-04-05,-2.069
2017-04-06,3.5211
2017-04-07,-10.2041
2017-04-10,-3.0303
2017-04-11,-4.6875
2017-04-12,-3.2787
2017-04-13,0.0
2017-04-17,12.7119
2017-04-18,-3.7594
2017-04-19,0.7813
2017-04-20,-2.3256
2017-04-21,6.3492
2017-04-24,0.7463
2017-04-25,2.2222
2017-04-26,5.7971
2017-04-27,4.1096
2017-04-28,-4.6053
2017-05-01,2.069
2017-05-02,-2.027
2017-05-03,-1.3793
2017-05-04,-2.0979
2017-05-05,-2.1429
2017-05-08,2.9196999999999997
2017-05-09,7.0922
2017-05-10,4.6358
2017-05-11,-1.8987
2017-05-12,1.2903
2017-05-15,-5.0955
2017-05-16,-0.6711
2017-05-17,-4.7297
2017-05-18,4.9645
2017-05-19,5.4054
2017-05-22,-3.8462
2017-05-23,-4.6667
2017-05-24,-2.7972
2017-05-25,-0.7194
2017-05-26,-0.7246
2017-05-30,-0.7299
2017-05-31,-2.2059
2017-06-01,-2.2556
2017-06-02,-3.0769
2017-06-05,1.5873
2017-06-06,1.5625
2017-06-07,1.5385
2017-06-08,0.0
2017-06-09,1.5152
2017-06-12,-5.2239
2017-06-13,0.0
2017-06-14,-0.7874
2017-06-15,0.7937
2017-06-16,-1.5748
2017-06-19,2.4
2017-06-20,4.6875
2017-06-21,3.7313
2017-06-22,-1.4388
2017-06-23,5.8394
2017-06-26,1.3793
2017-06-27,-3.4013999999999998
2017-06-28,-2.8169
2017-06-29,1.4493
2017-06-30,-4.2857
2017-07-03,2.9851
2017-07-05,-0.7246
2017-07-06,-1.4599
2017-07-07,7.4074
2017-07-10,-2.069
2017-07-11,0.0
2017-07-12,-0.7042
2017-07-13,0.7092
2017-07-14,3.5211
2017-07-17,6.1224
2017-07-18,-3.8462
2017-07-19,2.6667
2017-07-20,-0.6494
2017-07-21,-1.3072
2017-07-24,-1.9868000000000001
2017-07-25,-6.0811
2017-07-26,2.8777
2017-07-27,-6.993
2017-07-28,-2.2556
2017-07-31,0.0
2017-08-01,-3.0769
2017-08-02,-3.1746
2017-08-03,4.918
2017-08-04,-2.3437
2017-08-07,-4.8
2017-08-08,4.2017
2017-08-09,-4.8387
2017-08-10,-4.2373
2017-08-11,-4.8673
2017-08-14,6.0465
2017-08-15,-3.5088
2017-08-16,0.9091
2017-08-17,1.8018
2017-08-18,2.6549
2017-08-21,-4.3103
2017-08-22,-1.8018
2017-08-23,0.9174
2017-08-24,1.8182
2017-08-25,1.7856999999999998
2017-08-28,-4.386
2017-08-29,2.7523
2017-08-30,1.7856999999999998
2017-08-31,-3.5088
2017-09-01,2.7273
2017-09-05,4.4248
2017-09-06,-2.5423999999999998
2017-09-07,-0.8696
2017-09-08,1.7544
2017-09-11,1.7241
2017-09-12,-5.9322
2017-09-13,-6.3063
2017-09-14,-0.9615
2017-09-15,1.9417
2017-09-18,4.7619
2017-09-19,-2.7273
2017-09-20,3.7382999999999997
2017-09-21,-0.9009
2017-09-22,1.8182
2017-09-25,-0.8929
2017-09-26,-2.7027
2017-09-27,18.5185
2017-09-28,7.8125
2017-09-29,2.8986
2017-10-02,4.2254
2017-10-03,-5.4054
2017-10-04,5.0
2017-10-05,6.8027
2017-10-06,-1.2739
2017-10-09,0.0
2017-10-10,2.5806
2017-10-11,1.8868
2017-10-12,0.6173
2017-10-13,0.0
2017-10-16,-6.7485
2017-10-17,-3.7632
2017-10-18,3.2267
2017-10-19,-1.3245
2017-10-20,-2.6846
2017-10-23,-6.2069
2017-10-24,0.0
2017-10-25,0.0
2017-10-26,-1.4706000000000001
2017-10-27,2.2388
2017-10-30,0.7299
2017-10-31,-0.7246
2017-11-01,0.7299
2017-11-02,-1.4493
2017-11-03,2.9412000000000003
2017-11-06,-3.5714
2017-11-07,0.7407
2017-11-08,0.7353
2017-11-09,2.927
2017-11-10,-2.1346
2017-11-13,8.6957
2017-11-14,3.3333
2017-11-15,-10.9677
2017-11-16,6.5217
2017-11-17,-4.0816
2017-11-20,5.6738
2017-11-21,-1.3423
2017-11-22,4.7619
2017-11-24,1.9481000000000002
2017-11-27,9.5541
2017-11-28,6.9767
2017-11-29,2.4457
2017-11-30,2.3872999999999998
2017-12-01,5.6995000000000005
2017-12-04,8.3333
2017-12-05,-16.2896
2017-12-06,10.8108
2017-12-07,1.4634
2017-12-08,-0.9615
2017-12-11,1.4563
2017-12-12,7.6555
2017-12-13,3.5556
2017-12-14,3.8627000000000002
2017-12-15,8.2645
2017-12-18,-8.3969
2017-12-19,-8.3333
2017-12-20,5.4545
2017-12-21,0.431
2017-12-22,4.2918
2017-12-26,2.4691
2017-12-27,0.0
2017-12-28,4.4177
2017-12-29,-0.7692
2018-01-02,-1.938
2018-01-03,4.3478
2018-01-04,1.5152
2018-01-05,-6.7164
2018-01-08,-7.2
2018-01-09,-15.9483
2018-01-10,4.6154
2018-01-11,3.9215999999999998
2018-01-12,-4.2453
2018-01-16,5.4187
2018-01-17,0.0
2018-01-18,1.8692
2018-01-19,2.7523
2018-01-22,7.5893
2018-01-23,1.2448
2018-01-24,1.6393
2018-01-25,-3.2258
2018-01-26,0.4167
2018-01-29,2.9046
2018-01-30,-7.2581
2018-01-31,-3.4783
2018-02-01,4.5045
2018-02-02,-2.1552
2018-02-05,3.5242
2018-02-06,-4.2553
2018-02-07,-3.1111
2018-02-08,-4.1284
2018-02-09,-2.8708
2018-02-12,6.8966
2018-02-13,-1.3825
2018-02-14,2.8037
2018-02-15,0.0
2018-02-16,0.9091
2018-02-20,-9.009
2018-02-21,-0.495
2018-02-22,0.0
2018-02-23,-0.995
2018-02-26,-2.0151
2018-02-27,0.2616
2018-02-28,-1.2788
2018-03-01,-11.9171
2018-03-02,3.5294
2018-03-05,-3.9773
2018-03-06,-2.3669000000000002
2018-03-07,3.0303
2018-03-08,5.8824
2018-03-09,2.7778
2018-03-12,1.6216
2018-03-13,0.0
2018-03-14,0.5319
2018-03-15,0.5291
2018-03-16,3.1579
2018-03-19,-2.0408
2018-03-20,-1.0417
2018-03-21,1.5789
2018-03-22,14.2487
2018-03-23,-8.39
2018-03-26,14.8515
2018-03-27,-2.1552
2018-03-28,-7.489
2018-03-29,-0.9524
2018-04-02,-2.8846
2018-04-03,2.9703
2018-04-04,-4.8077
2018-04-05,-0.5051
2018-04-06,-1.5228000000000002
2018-04-09,2.5773
2018-04-10,0.5025
2018-04-11,1.41
2018-04-12,2.5540000000000003
2018-04-13,0.9615
2018-04-16,-2.3810000000000002
2018-04-17,0.4878
2018-04-18,0.4854
2018-04-19,5.314
2018-04-20,6.422
2018-04-23,1.2931
2018-04-24,-5.1064
2018-04-25,0.4484
2018-04-26,0.8929
2018-04-27,0.885
2018-04-30,0.8772
2018-05-01,-0.4348
2018-05-02,0.4367
2018-05-03,-1.7391
2018-05-04,0.885
2018-05-07,-0.4386
2018-05-08,-3.9648
2018-05-09,0.4587
2018-05-10,-0.9132
2018-05-11,1.8433000000000002
2018-05-14,0.4525
2018-05-15,0.9009
2018-05-16,3.125
2018-05-17,5.1948
2018-05-18,-1.2346
2018-05-21,1.6667
2018-05-22,-4.0984
2018-05-23,0.4274
2018-05-24,-3.7872
2018-05-25,0.3981
2018-05-29,-0.8811
2018-05-30,1.3333
2018-05-31,-3.0702
2018-06-01,0.905
2018-06-04,0.8969
2018-06-05,0.8889
2018-06-06,0.0
2018-06-07,6.1674
2018-06-08,4.9793
2018-06-11,-1.1858
2018-06-12,-6.0
2018-06-13,0.8511
2018-06-14,2.9536
2018-06-15,0.4098
2018-06-18,6.5306
2018-06-19,10.3448
2018-06-20,-0.6944
2018-06-21,2.0979
2018-06-22,-1.7123
2018-06-25,-6.9686
2018-06-26,-2.2472
2018-06-27,0.7663
2018-06-28,-9.1255
2018-06-29,1.2551999999999999
2018-07-02,2.8926
2018-07-03,0.8032
2018-07-05,1.992
2018-07-06,0.0
2018-07-09,5.4688
2018-07-10,-4.0741
2018-07-11,2.3166
2018-07-12,2.6414999999999997
2018-07-13,5.8824
2018-07-16,-3.125
2018-07-17,-2.1505
2018-07-18,0.0
2018-07-19,-2.1978
2018-07-20,-1.8727
2018-07-23,-3.8167999999999997
2018-07-24,2.7778
2018-07-25,2.3166
2018-07-26,0.0
2018-07-27,-6.2264
2018-07-30,-5.4326
2018-07-31,6.383
2018-08-01,1.2
2018-08-02,-0.3953
2018-08-03,-6.3492
2018-08-06,-3.3898
2018-08-07,-68.8596
2018-08-08,-15.338
2018-08-09,9.7987
2018-08-10,-4.6667
2018-08-13,2.5111
2018-08-14,1.3488
2018-08-15,-0.566
2018-08-16,0.0308
2018-08-17,21.5011
2018-08-20,10.7468
2018-08-21,-6.2636
2018-08-22,7.8039
2018-08-23,-1.5948
2018-08-24,-4.046
2018-08-27,0.6349
2018-08-28,-2.7735
2018-08-29,0.3918
2018-08-30,4.2683
2018-08-31,1.1696
2018-09-04,-3.4682
2018-09-05,1.7964
2018-09-06,-2.1882
2018-09-07,20.1107
2018-09-10,28.1795
2018-09-11,-16.4062
2018-09-12,5.6075
2018-09-13,7.9646
2018-09-14,-0.8197
2018-09-17,-2.4793
2018-09-18,0.0
2018-09-19,-5.0847
2018-09-20,3.5714
2018-09-21,1.7241
2018-09-24,-6.7797
2018-09-25,-2.7273
2018-09-26,0.9346
2018-09-27,1.8519
2018-09-28,-1.8182
2018-10-01,0.0
2018-10-02,0.0278
2018-10-03,2.4993
2018-10-04,-2.4655
2018-10-05,11.1111
2018-10-08,2.5
2018-10-09,-4.878
2018-10-10,-5.9829
2018-10-11,-5.4545
2018-10-12,4.8077
2018-10-15,-2.7523
2018-10-16,1.8868
2018-10-17,-5.5556
2018-10-18,-0.9804
2018-10-19,-5.5347
2018-10-22,-1.4674
2018-10-23,-6.3929
2018-10-24,-9.9205
2018-10-25,1.6147
2018-10-26,-0.6828
2018-10-29,-12.0
2018-10-30,10.0284
2018-10-31,1.0457
2018-11-01,-0.345
2018-11-02,2.5641
2018-11-05,2.5
2018-11-06,9.1707
2018-11-07,8.3333
2018-11-08,13.4254
2018-11-09,-3.6364
2018-11-12,-4.717
2018-11-13,-1.9802
2018-11-14,-4.596
2018-11-15,1.6517
2018-11-16,-1.4478
2018-11-19,0.4016
2018-11-20,-4.2105
2018-11-21,3.2967
2018-11-23,1.0638
2018-11-26,-5.0526
2018-11-27,3.2705
2018-11-28,-4.0258
2018-11-29,4.0268
2018-11-30,2.1505
2018-12-03,15.7895
2018-12-04,-3.6364
2018-12-06,-1.8868
2018-12-07,3.8462
2018-12-10,1.8519
2018-12-11,3.6364
2018-12-12,-2.6316
2018-12-13,2.7027
2018-12-14,-5.2632
2018-12-17,-2.7778
2018-12-18,-5.3333
2018-12-19,11.67
2018-12-20,-15.036
2018-12-21,-12.8194
2018-12-24,-6.3488
2018-12-26,0.013
2018-12-27,-7.116
2018-12-28,3.3133
2018-12-31,8.4438
2019-01-02,9.8078
2019-01-03,-4.5682
2019-01-04,2.4053
2019-01-07,26.7442
2019-01-08,-5.5046
2019-01-09,-2.9126
2019-01-10,4.0
2019-01-11,-2.8846
2019-01-14,-7.2574
2019-01-15,-1.2490999999999999
2019-01-16,-1.6216
2019-01-17,-0.5495
2019-01-18,5.2641
2019-01-22,-7.5725999999999996
2019-01-23,-23.9069
2019-01-24,-1.4925
2019-01-25,-0.0455
2019-01-28,1.5158
2019-01-29,4.2258
2019-01-30,-0.2579
2019-01-31,1.7093
2019-02-01,2.7115
2019-02-04,-2.3924
2019-02-05,-2.5215
2019-02-06,-0.737
2019-02-07,-3.0572
2019-02-08,-2.9884
2019-02-11,2.9412000000000003
2019-02-12,0.8271
2019-02-13,1.5362
2019-02-14,3.3196
2019-02-15,-1.9192
2019-02-19,-0.8407
2019-02-20,-2.0319
2019-02-21,-0.9848
2019-02-22,0.9795
2019-02-25,-0.8954
2019-02-26,-3.3278
2019-02-27,-3.053
2019-02-28,2.7635
2019-03-01,3.1895
2019-03-04,-1.8182
2019-03-05,0.3086
2019-03-06,-2.4615
2019-03-07,-3.7855
2019-03-08,-6.8197
2019-03-11,16.0978
2019-03-12,1.5457
2019-03-13,0.1343
2019-03-14,2.0864
2019-03-15,0.7299
2019-03-18,1.3188
2019-03-19,2.2744
2019-03-20,0.028
2019-03-21,2.0694
2019-03-22,-1.3699
2019-03-25,-3.2361
2019-03-26,-6.703
2019-03-27,-4.3077
2019-03-28,4.373
2019-03-29,0.5853
2019-04-01,-1.3783
2019-04-02,2.3602
2019-04-03,1.6383
2019-04-04,-6.5821
2019-04-05,3.8984
2019-04-08,7.535
2019-04-09,1.1011
2019-04-10,-3.4512
2019-04-11,-3.3109
2019-04-12,0.6061
2019-04-15,-2.8614
2019-04-16,3.7674
2019-04-17,-4.0789
2019-04-18,1.4019
2019-04-22,0.0768
2019-04-23,-0.2609
2019-04-24,-3.6165000000000003
2019-04-25,-1.0059
2019-04-26,3.0968
2019-04-29,3.2541
2019-04-30,-4.8182
2019-05-01,-0.8278
2019-05-02,-0.4815
2019-05-03,0.2419
2019-05-06,0.5632
2019-05-07,3.52
2019-05-08,0.5255
2019-05-09,3.0135
2019-05-10,-2.8806000000000003
2019-05-13,-1.3985
2019-05-14,0.5143
2019-05-15,4.7294
2019-05-16,1.1401
2019-05-17,-1.3761
2019-05-20,-3.5624000000000002
2019-05-21,-4.5713
2019-05-22,-1.0095
2019-05-23,-3.8682
2019-05-24,8.4746
2019-05-28,-1.6094
2019-05-29,-0.0635
2019-05-30,1.16
2019-05-31,-2.6076
2019-06-03,-2.0484
2019-06-04,0.4446
2019-06-05,-1.4918
2019-06-06,-1.5476999999999999
2019-06-07,2.7382999999999997
2019-06-10,-1.925
2019-06-11,-5.9386
2019-06-12,12.5022
2019-06-13,0.5073
2019-06-14,-2.1924
2019-06-17,1.8062
2019-06-18,5.1639
2019-06-19,-0.5874
2019-06-20,-1.5152
2019-06-21,0.7692
2019-06-24,-2.2748
2019-06-25,3.1089
2019-06-26,-5.6061
2019-06-27,-0.4655
2019-06-28,-3.3704
2019-07-01,1.8024
2019-07-02,-0.8197
2019-07-03,2.4793
2019-07-05,0.9677
2019-07-08,-0.1597
2019-07-09,-0.016
2019-07-10,1.0562
2019-07-11,1.346
