ticker,CHFI US Equity
2004-11-09,-0.5405
2004-11-10,0.0
2004-11-11,0.0
2004-11-12,0.5435
2004-11-15,-5.4054
2004-11-16,5.1429
2004-11-17,3.2609
2004-11-18,-7.3684
2004-11-19,2.8409
2004-11-22,7.7348
2004-11-23,5.1282
2004-11-24,2.439
2004-11-26,6.6667
2004-11-29,13.8393
2004-11-30,-1.9607999999999999
2004-12-01,10.0
2004-12-02,-5.0909
2004-12-03,2.2989
2004-12-06,-24.7191
2004-12-07,-5.4726
2004-12-08,-0.5263
2004-12-09,-5.8201
2004-12-13,12.3596
2004-12-14,0.0
2004-12-15,7.5
2004-12-16,13.9535
2004-12-17,6.1224
2004-12-20,2.6923
2004-12-21,1.1236
2004-12-22,-3.7037
2004-12-23,0.0
2004-12-27,-7.6923
2004-12-28,4.1667
2004-12-29,-6.0
2005-01-03,-6.383
2005-01-04,1.8182
2005-01-05,0.0
2005-01-06,0.0
2005-01-07,0.0
2005-01-10,4.9107
2005-01-11,-8.5106
2005-01-12,-16.2791
2005-01-14,0.5556
2005-01-19,-11.0497
2005-01-20,11.8012
2005-01-25,-11.1111
2005-01-26,-3.125
2005-01-31,-9.6774
2005-02-01,-3.5714
2005-02-02,3.7037
2005-02-09,0.0
2005-02-11,-3.5714
2005-02-14,22.2222
2005-02-17,0.0
2005-02-22,-15.1515
2005-02-23,0.0
2005-02-24,-7.1429
2005-02-25,-7.6923
2005-02-28,15.8333
2005-03-03,-13.6691
2005-03-04,-4.1667
2005-03-07,8.6957
2005-03-14,-1.6
2005-03-18,3.252
2005-03-21,-9.4488
2005-03-22,2.6087
2005-03-23,-11.0169
2005-03-24,-9.5238
2005-04-01,-5.2632
2005-04-04,12.2222
2005-04-06,-10.8911
2005-04-07,0.0
2005-04-11,0.0
2005-04-12,5.5556
2005-04-14,-1.0526
2005-04-18,-9.5745
2005-04-19,5.8824
2005-05-02,12.2222
2005-05-03,0.0
2005-05-04,0.0
2005-05-09,0.0
2005-05-10,0.0
2005-05-13,0.0
2005-05-18,0.0
2005-05-26,-15.8416
2005-05-27,-28.2353
2005-05-31,-16.3934
2005-06-10,-21.5686
2005-06-16,-25.0
2005-06-24,0.0
2005-06-28,0.0
2005-06-30,0.0
2005-07-01,0.0
2005-07-08,1.6667
2005-07-22,6.5574
2005-07-28,-6.1538
2005-08-15,0.0
2005-08-29,27.8689
2005-08-30,0.0
2005-08-31,-2.0513
2005-09-13,5.4974
2005-11-14,11.6625
2005-11-18,0.0
2005-11-21,0.0
2005-12-15,-11.1111
2005-12-16,-17.5
2005-12-21,21.2121
2005-12-22,-17.5
2005-12-29,21.2121
2006-01-03,0.0
2006-01-17,0.0
2006-02-03,87.5
2006-02-09,-46.6667
2006-03-03,7.75
2006-03-06,6.7285
2006-03-08,-9.3478
2006-03-13,-8.8729
2006-03-14,-7.8947
2006-03-15,5.7143
2006-03-30,48.6486
2006-03-31,83.6364
2006-04-03,0.0
2006-04-27,0.0
2006-04-28,-25.7426
2006-05-01,0.0
2006-05-15,33.3333
2006-05-23,-50.0
2006-05-24,94.0
2006-06-12,-7.2165
2006-07-19,0.0
2006-07-20,0.0
2006-07-21,-3.3333
2006-07-24,49.4253
2006-07-31,-26.9231
2006-08-01,0.0
2006-08-25,-31.5789
2006-09-05,15.3846
2006-09-08,-32.0
2006-09-15,0.0
2006-09-21,47.0588
2006-09-26,-30.6667
2006-09-29,-1.9231
2006-10-03,0.0
2006-10-11,66.6667
2006-10-12,0.0
2006-10-13,-29.4118
2006-10-16,41.6667
2006-10-17,-29.4118
2006-10-18,41.6667
2006-10-19,0.0
2006-10-20,0.0
2006-10-24,-5.8824
2006-10-30,25.0
2006-10-31,0.0
2006-11-02,2.0
2006-11-03,12.7451
2006-11-06,0.0
2006-11-07,4.3478
2006-11-08,-4.1667
2006-11-10,-12.1739
2006-11-16,-20.7921
2006-11-17,0.0
2006-11-21,26.25
2006-11-22,0.0
2006-11-24,0.0
2006-11-27,-0.9901
2006-11-28,0.0
2006-12-04,-2.0
2006-12-11,-18.3673
2006-12-18,0.0
2006-12-26,25.0
2006-12-27,-5.0
2006-12-28,0.0
2006-12-29,3.1579
2007-01-04,12.2449
2007-01-05,0.0
2007-01-08,0.0
2007-01-09,0.0
2007-01-10,1.8182
2007-01-22,33.9286
2007-01-23,-32.6667
2007-01-26,0.0
2007-02-02,0.0
2007-02-05,28.7129
2007-02-06,-19.2308
2007-02-22,14.2857
2007-02-23,116.6667
2007-02-26,0.0
2007-02-27,-48.0769
2007-02-28,3.7037
2007-03-02,0.0
2007-03-05,-10.7143
2007-03-07,-12.0
2007-03-08,4.5455
2007-03-09,0.0
2007-03-15,13.0435
2007-03-16,-3.8462
2007-03-21,-8.0
2007-03-30,0.0
2007-04-03,-2.6087
2007-04-04,-9.8214
2007-04-05,8.9109
2007-04-11,-7.2727
2007-04-12,5.8824
2007-04-13,6.4815
2007-04-17,4.3478
2007-04-18,-8.3333
2007-04-23,4.5455
2007-04-24,4.3478
2007-04-26,-5.8333
2007-04-27,0.0
2007-04-30,-0.885
2007-05-01,0.0
2007-05-02,0.0
2007-05-03,0.0
2007-05-04,0.0
2007-05-09,-9.8214
2007-05-10,8.9109
2007-05-11,0.0
2007-05-14,0.0
2007-05-15,0.0
2007-05-16,-1.8182
2007-05-17,6.4815
2007-05-21,0.8696
2007-05-23,5.1724
2007-05-24,-5.7377
2007-05-25,-1.7391
2007-05-29,-0.885
2007-05-30,-1.7856999999999998
2007-06-01,0.0
2007-06-04,1.8182
2007-06-07,0.8929
2007-06-08,5.3097
2007-06-11,-4.2017
2007-06-13,0.8772
2007-06-14,0.0
2007-06-15,0.0
2007-06-18,-4.3478
2007-06-19,4.5455
2007-06-20,0.0
2007-06-21,3.4783
2007-06-25,-15.1261
2007-06-27,0.0
2007-07-05,11.8812
2007-07-09,-1.7699
2007-07-11,0.9009
2007-07-12,1.7856999999999998
2007-07-13,0.8772
2007-07-16,0.0
2007-07-17,0.0
2007-07-19,3.4783
2007-07-20,17.647100000000002
2007-07-23,-10.7143
2007-07-24,0.0
2007-07-25,0.0
2007-07-27,0.0
2007-07-30,45.6
2007-08-02,-3.8462
2007-08-07,8.5714
2007-08-08,0.0
2007-08-14,-39.4737
2007-08-16,8.6957
2007-08-17,20.0
2007-08-20,0.0
2007-08-27,0.0
2007-08-28,10.0
2007-09-06,0.0
2007-09-11,0.0
2007-09-12,-33.3333
2007-09-13,50.0
2007-09-17,0.0
2007-09-21,0.0
2007-09-24,0.0
2007-09-25,0.0
2007-09-26,3.0303
2007-09-27,1.7647
2007-09-28,-15.6069
2007-10-01,-16.4384
2007-10-03,14.7541
2007-10-04,28.5714
2007-10-05,0.0
2007-10-08,-11.1111
2007-10-09,12.5
2007-10-10,5.5556
2007-10-11,15.7895
2007-10-12,-9.0909
2007-10-15,-1.0
2007-10-16,3.5354
2007-10-17,0.0
2007-10-18,-6.8293
2007-10-19,-5.2356
2007-10-22,0.0
2007-10-23,-9.3923
2007-10-24,0.0
2007-10-25,17.6829
2007-10-26,-14.5078
2007-10-29,0.0
2007-10-31,0.6061
2007-11-01,-0.6024
2007-11-02,0.0
2007-11-05,3.0303
2007-11-08,0.0
2007-11-12,-4.7059
2007-11-13,-1.2346
2007-11-15,0.0
2007-11-16,0.0
2007-11-20,-5.0
2007-11-21,0.0
2007-11-26,2.6316
2007-11-27,-29.4872
2007-11-28,0.0
2007-11-29,13.6364
2007-11-30,0.0
2007-12-03,0.0
2007-12-04,0.0
2007-12-06,0.0
2007-12-07,0.0
2007-12-14,-12.0
2007-12-19,0.0
2007-12-21,13.6364
2007-12-26,0.0
2007-12-28,-8.0
2007-12-31,0.0
2008-01-03,0.0
2008-01-04,0.0
2008-01-07,30.4348
2008-01-10,0.0
2008-01-18,-23.3333
2008-01-22,1.7391
2008-01-23,-1.7094
2008-02-01,-3.4783
2008-02-12,-9.009
2008-02-26,0.9901
2008-03-06,-0.9804
2008-03-07,1.9802
2008-03-10,11.6505
2008-03-12,0.0
2008-03-24,0.0
2008-03-27,-7.8261
2008-03-31,-4.717
2008-04-01,3.9604
2008-04-02,0.0
2008-04-14,-23.8095
2008-04-15,12.5
2008-04-25,11.1111
2008-04-29,5.0
2008-05-05,0.0
2008-05-06,0.0
2008-05-07,-27.619
2008-05-14,6.5789
2008-05-15,-1.2346
2008-05-19,0.0
2008-05-27,-15.0
2008-06-02,2.9412000000000003
2008-06-04,28.5714
2008-06-13,0.0
2008-07-02,-33.3333
2008-07-07,16.6667
2008-07-09,-14.2857
2008-07-10,8.3333
2008-07-11,-38.4615
2008-07-14,0.0
2008-07-15,47.5
2008-07-16,25.4237
2008-07-24,-1.3514
2008-07-30,0.0
2008-08-18,0.0
2008-08-19,-1.3699
2008-08-20,0.0
2008-08-25,136.1111
2008-08-26,82.3529
2008-08-27,22.5806
2008-08-28,-1.3158
2008-08-29,-1.6
2008-09-02,0.271
2008-09-03,8.1081
2008-09-04,12.5
2008-09-05,4.4444
2008-09-08,-17.0213
2008-09-09,-21.7949
2008-09-10,-1.6393
2008-09-11,8.3333
2008-09-12,-9.538499999999999
2008-09-15,-6.4626
2008-09-16,5.4545
2008-09-17,12.069
2008-09-18,-1.5385
2008-09-22,12.5
2008-09-23,-4.1667
2008-09-24,8.6957
2008-09-25,6.6667
2008-09-26,5.0
2008-09-29,14.2857
2008-09-30,25.0
2008-10-01,15.0
2008-10-02,-8.6957
2008-10-03,-1.5873
2008-10-06,-15.3226
2008-10-07,4.7619
2008-10-08,-1.8182
2008-10-09,1.6667
2008-10-10,0.1821
2008-10-13,0.0
2008-10-14,0.0
2008-10-15,-18.1818
2008-10-16,21.7778
2008-10-17,0.365
2008-10-20,0.0
2008-10-21,0.0
2008-10-22,0.0
2008-10-23,0.0
2008-10-24,0.0
2008-10-27,-0.9091
2008-10-28,0.0
2008-10-29,0.0
2008-10-30,-0.1835
2008-10-31,-3.4926
2008-11-03,-33.3333
2008-11-04,-14.5714
2008-11-05,-3.01
2008-11-06,0.0
2008-11-07,8.6207
2008-11-10,0.3175
2008-11-11,-39.8734
2008-11-13,-10.526299999999999
2008-11-14,-26.4706
2008-11-17,36.0
2008-11-18,0.0
2008-11-19,8.8235
2008-11-20,13.5135
2008-11-21,-4.7619
2008-11-26,0.0
2008-11-28,0.0
2008-12-01,-25.0
2008-12-02,59.3333
2008-12-10,-16.318
2008-12-11,100.0
2008-12-12,-40.0
2008-12-24,0.0
2008-12-26,-6.25
2008-12-29,6.6667
2008-12-30,-8.3333
2008-12-31,-9.0909
2009-01-02,50.0
2009-01-05,-6.6667
2009-01-13,-17.8571
2009-01-21,-2.1739
2009-01-28,0.0
2009-01-29,0.0
2009-02-04,-0.4444
2009-02-05,-10.7143
2009-02-06,0.0
2009-02-09,2.5
2009-02-10,-2.439
2009-02-11,6.0
2009-02-12,5.6604
2009-02-13,-8.482099999999999
2009-02-17,-2.439
2009-02-18,2.0
2009-02-19,-11.7647
2009-02-20,5.5556
2009-02-23,-28.947400000000002
2009-02-24,-25.1852
2009-02-25,23.7624
2009-02-26,-36.0
2009-02-27,18.75
2009-03-02,-26.3158
2009-03-03,28.5714
2009-03-04,11.1111
2009-03-06,-10.0
2009-03-11,-6.6667
2009-03-12,-22.619
2009-03-13,16.9231
2009-03-16,-51.9737
2009-03-17,82.1918
2009-03-18,20.3008
2009-03-19,-43.625
2009-03-20,-11.3082
2009-03-23,-17.5
2009-03-24,9.0909
2009-03-25,0.0
2009-03-26,-2.7778
2009-03-27,-37.1429
2009-03-30,27.2727
2009-03-31,0.0
2009-04-03,-14.2857
2009-04-06,-29.1667
2009-04-07,70.5882
2009-04-08,20.6897
2009-04-09,-42.8571
2009-04-13,25.0
2009-04-14,12.0
2009-04-15,0.0
2009-04-16,-10.7143
2009-04-17,-2.0
2009-04-20,0.0
2009-04-21,0.0
2009-04-22,-18.3673
2009-04-23,-37.5
2009-04-24,-44.0
2009-04-27,7.1429
2009-04-28,0.0
2009-04-29,-6.6667
2009-04-30,142.8571
2009-05-01,17.647100000000002
2009-05-04,-50.0
2009-05-05,55.0
2009-05-06,60.9677
2009-05-07,20.2405
2009-05-08,13.3333
2009-05-11,-17.647100000000002
2009-05-12,-7.1429
2009-05-13,-15.3846
2009-05-14,-9.0909
2009-05-15,25.0
2009-05-18,-4.0
2009-05-19,1.6667
2009-05-20,-5.7377
2009-05-21,0.0
2009-05-22,0.0
2009-05-26,-2.1739
2009-05-27,6.2222
2009-05-28,-3.7657
2009-05-29,3.9130000000000003
2009-06-01,8.7866
2009-06-02,0.0
2009-06-03,11.538499999999999
2009-06-04,6.8966
2009-06-05,9.354800000000001
2009-06-08,-2.6549
2009-06-09,-9.0909
2009-06-10,0.0
2009-06-11,-3.3333
2009-06-12,1.7241
2009-06-15,-1.6949
2009-06-16,0.0
2009-06-17,-13.7931
2009-06-18,-4.0
2009-06-19,-8.3333
2009-06-22,-7.0455
2009-06-23,-2.2005
2009-06-24,0.0
2009-06-25,5.0
2009-06-26,-2.3810000000000002
2009-06-29,6.8293
2009-06-30,-8.6758
2009-07-01,-10.0
2009-07-02,5.5556
2009-07-06,-5.2632
2009-07-07,5.5556
2009-07-08,0.0
2009-07-09,-5.2632
2009-07-10,5.5556
2009-07-13,5.1974
2009-07-14,-9.9437
2009-07-15,5.5556
2009-07-16,2.6316
2009-07-17,0.0
2009-07-20,-7.6923
2009-07-21,-5.5556
2009-07-22,13.5294
2009-07-23,1.0363
2009-07-24,-2.5641
2009-07-27,1.3158
2009-07-28,1.1364
2009-07-29,-0.8668
2009-07-30,-2.5907
2009-07-31,1.0638
2009-08-03,10.526299999999999
2009-08-04,33.3333
2009-08-05,3.5714
2009-08-06,-17.2414
2009-08-07,0.0
2009-08-10,16.6667
2009-08-11,-10.7143
2009-08-12,0.0
2009-08-13,8.0
2009-08-14,0.9259
2009-08-17,-4.5872
2009-08-18,-15.3846
2009-08-19,-11.3636
2009-08-20,2.5641
2009-08-21,-5.0
2009-08-24,5.1974
2009-08-25,7.5672
2009-08-26,4.6512
2009-08-27,-1.3333
2009-08-28,12.1622
2009-08-31,-19.6787
2009-09-01,-5.0
2009-09-02,-2.6316
2009-09-03,-2.7027
2009-09-04,5.0
2009-09-08,-4.7619
2009-09-09,0.0
2009-09-10,11.1111
2009-09-11,0.0
2009-09-14,-4.5
2009-09-15,0.0
2009-09-16,3.6649000000000003
2009-09-17,1.0101
2009-09-18,-4.5
2009-09-21,3.6649000000000003
2009-09-22,1.0101
2009-09-23,16.5
2009-09-24,-6.867
2009-09-25,-5.53
2009-09-28,12.1951
2009-09-29,0.0
2009-09-30,-0.0543
2009-10-01,-2.1207
2009-10-02,2.2222
2009-10-05,0.0
2009-10-06,-2.1739
2009-10-07,2.2222
2009-10-08,-4.3478
2009-10-09,4.5455
2009-10-12,4.3478
2009-10-13,12.5
2009-10-14,28.5185
2009-10-15,3.7464
2009-10-16,50.0
2009-10-19,42.5926
2009-10-20,27.2727
2009-10-21,-19.3878
2009-10-22,-6.3291
2009-10-23,-6.7568
2009-10-26,-15.942
2009-10-27,25.8621
2009-10-28,-9.589
2009-10-29,1.5152
2009-10-30,2.9851
2009-11-02,-5.7971
2009-11-03,0.0
2009-11-04,4.6154
2009-11-05,-5.8824
2009-11-06,-6.25
2009-11-09,-21.6667
2009-11-10,0.2128
2009-11-11,18.896
2009-11-12,-10.7143
2009-11-13,2.0
2009-11-16,-11.7647
2009-11-17,-6.6667
2009-11-18,14.2857
2009-11-19,24.7917
2009-11-20,-28.2137
2009-11-23,-16.2791
2009-11-24,-16.7014
2009-11-25,-13.2972
2009-11-27,26.9231
2009-11-30,-3.1439
2009-12-01,3.246
2009-12-02,-10.6061
2009-12-03,-5.0847
2009-12-04,-0.3571
2009-12-07,-13.9785
2009-12-08,0.0
2009-12-09,8.3333
2009-12-10,0.0
2009-12-11,0.0
2009-12-14,-5.7692
2009-12-15,-6.1224
2009-12-16,-1.3043
2009-12-17,-3.0837
2009-12-18,4.5455
2009-12-21,4.2663
2009-12-22,18.8428
2009-12-23,5.2632
2009-12-24,-0.3958
2009-12-28,-12.9889
2009-12-29,12.3077
2009-12-30,-2.3973
2009-12-31,1.4035
2010-01-04,-3.1142
2010-01-05,0.0
2010-01-06,2.8125
2010-01-07,7.3383
2010-01-08,16.5049
2010-01-11,32.5
2010-01-12,-3.5639
2010-01-13,-8.6957
2010-01-14,2.3810000000000002
2010-01-15,-2.3547000000000002
2010-01-19,-14.2304
2010-01-20,1.3537
2010-01-21,2.7397
2010-01-22,-10.6667
2010-01-25,1.4925
2010-01-26,-5.8824
2010-01-27,-3.125
2010-01-28,3.2258
2010-01-29,-9.375
2010-02-01,3.4483
2010-02-02,3.3333
2010-02-03,0.0
2010-02-04,-3.2862999999999998
2010-02-05,0.0625
2010-02-08,3.3333
2010-02-09,-3.2258
2010-02-10,-4.6667
2010-02-11,4.8951
2010-02-12,-5.0
2010-02-16,12.2807
2010-02-17,-4.6875
2010-02-18,1.6393
2010-02-19,0.0
2010-02-22,0.0
2010-02-23,-9.6774
2010-02-24,10.357099999999999
2010-02-25,-2.9126
2010-02-26,3.3333
2010-03-01,-3.2258
2010-03-02,3.3333
2010-03-03,12.2581
2010-03-04,6.3218
2010-03-05,2.4324
2010-03-08,0.2639
2010-03-09,5.2632
2010-03-10,-2.75
2010-03-11,-14.91
2010-03-12,-1.8127
2010-03-15,7.6923
2010-03-16,-1.1429
2010-03-17,-4.6243
2010-03-18,6.0606
2010-03-19,-5.7143
2010-03-22,-3.0303
2010-03-23,-6.25
2010-03-24,0.0
2010-03-25,10.0
2010-03-26,-6.0606
2010-03-29,16.129
2010-03-30,0.0
2010-03-31,-5.5556
2010-04-01,5.5882
2010-04-05,-10.8635
2010-04-06,-3.125
2010-04-07,3.2258
2010-04-08,0.0
2010-04-09,6.25
2010-04-12,-8.8235
2010-04-13,1.6129
2010-04-14,1.5873
2010-04-15,-3.125
2010-04-16,-6.4516
2010-04-19,-3.4483
2010-04-20,7.1429
2010-04-21,2.6667
2010-04-22,-9.0909
2010-04-23,0.0
2010-04-26,0.0
2010-04-27,-6.7857
2010-04-28,3.8314
2010-04-29,0.369
2010-04-30,1.1029
2010-05-03,0.0
2010-05-04,-1.8182
2010-05-05,-2.5926
2010-05-06,6.0837
2010-05-07,-20.7437
2010-05-10,-9.5534
2010-05-11,-10.0
2010-05-12,0.0
2010-05-13,11.1111
2010-05-14,-9.4375
2010-05-17,-22.7053
2010-05-18,-7.1429
2010-05-19,21.6827
2010-05-20,-12.1296
2010-05-21,0.7194
2010-05-24,28.5714
2010-05-25,-22.2222
2010-05-26,7.1429
2010-05-28,-6.6667
2010-06-01,-3.5714
2010-06-02,-3.7037
2010-06-03,15.288499999999999
2010-06-04,-13.2611
2010-06-07,0.0
2010-06-08,0.0
2010-06-09,-3.4615
2010-06-10,0.0
2010-06-11,0.0
2010-06-14,-4.3825
2010-06-15,4.1667
2010-06-16,12.0
2010-06-18,-7.1429
2010-06-21,0.0
2010-06-22,-7.6923
2010-06-24,-8.3333
2010-06-25,0.0
2010-06-28,-18.1818
2010-06-29,0.0
2010-06-30,0.0
2010-07-01,11.1111
2010-07-02,-20.0
2010-07-06,22.5
2010-07-07,-1.0204
2010-07-08,1.0309
2010-07-09,1.0204
2010-07-13,-9.0909
2010-07-14,33.3333
2010-07-15,-1.6667
2010-07-16,9.322
2010-07-19,0.7752
2010-07-21,-19.2308
2010-07-22,-9.5238
2010-07-27,5.1316
2010-07-28,28.1602
2010-08-03,-25.7813
2010-08-04,5.2632
2010-08-05,-10.0
2010-08-06,11.1111
2010-08-09,-10.0
2010-08-10,1.1111
2010-08-11,9.8901
2010-08-12,-9.0
2010-08-13,9.8901
2010-08-16,-9.0
2010-08-17,4.3956
2010-08-18,-10.526299999999999
2010-08-19,14.1176
2010-08-20,-12.3711
2010-08-23,-3.5294
2010-08-26,0.0
2010-08-27,0.1524
2010-08-31,8.9802
2010-09-01,-5.0279
2010-09-02,-17.647100000000002
2010-09-03,-14.4643
2010-09-07,13.5699
2010-09-08,-19.1176
2010-09-09,5.4545
2010-09-10,-5.1724
2010-09-13,0.0
2010-09-14,-9.0909
2010-09-15,0.0
2010-09-16,-10.0
2010-09-17,-11.1111
2010-09-20,50.0
2010-09-21,0.0
2010-09-22,25.0
2010-09-23,26.5
2010-09-24,4.3478
2010-09-27,-29.2929
2010-09-28,1.4285999999999999
2010-09-29,-1.4085
2010-09-30,30.7143
2010-10-01,-1.6393
2010-10-04,-22.2222
2010-10-06,0.0
2010-10-07,14.2857
2010-10-08,6.25
2010-10-11,5.8824
2010-10-12,-7.7778
2010-10-13,8.4337
2010-10-14,0.0
2010-10-15,0.0
2010-10-19,-11.1111
2010-10-20,0.0
2010-10-21,12.5
2010-10-22,-1.1111
2010-10-25,-32.5843
2010-10-27,-18.3333
2010-10-28,2.0408
2010-10-29,24.0
2010-11-01,-3.2258
2010-11-03,-8.3333
2010-11-04,0.0
2010-11-08,-1.8182
2010-11-09,29.6296
2010-11-10,-14.2857
2010-11-11,0.0
2010-11-12,0.0
2010-11-15,0.0
2010-11-16,0.0
2010-11-17,16.6667
2010-11-18,0.0
2010-11-19,0.0
2010-11-22,-14.2857
2010-11-23,-16.4583
2010-11-24,49.6259
2010-11-26,-6.6667
2010-11-29,-27.1429
2010-11-30,17.647100000000002
2010-12-01,16.6667
2010-12-03,7.1429
2010-12-07,-6.6667
2010-12-08,0.0
2010-12-09,-7.1429
2010-12-10,-7.6923
2010-12-13,8.3333
2010-12-14,-12.3077
2010-12-15,5.2632
2010-12-16,-16.3542
2010-12-17,0.0
2010-12-21,0.0
2010-12-23,0.2491
2010-12-27,23.2298
2010-12-28,-19.3548
2010-12-29,37.0
2010-12-30,-0.7299
2010-12-31,-2.2059
2011-01-05,-2.2556
2011-01-06,3.8462
2011-01-07,0.0
2011-01-10,0.0
2011-01-11,-15.5556
2011-01-14,0.0
2011-01-18,-21.0526
2011-01-19,-6.6667
2011-01-20,19.0476
2011-01-21,4.0
2011-01-24,-3.8462
2011-01-25,-12.75
2011-01-26,-6.0172
2011-01-28,7.3171
2011-01-31,2.2727
2011-02-01,-8.8889
2011-02-03,0.0
2011-02-07,0.0
2011-02-08,-2.439
2011-02-09,25.0
2011-02-11,0.0
2011-02-14,0.0
2011-02-15,-14.0
2011-02-16,-2.3256
2011-02-17,14.2857
2011-02-18,-6.25
2011-02-22,11.1111
2011-02-23,0.0
2011-02-24,0.0
2011-03-01,-12.0
2011-03-02,-9.0909
2011-03-04,-10.0
2011-03-07,11.1111
2011-03-08,12.5
2011-03-11,11.1111
2011-03-14,-34.0
2011-03-15,51.5152
2011-03-16,-20.0
2011-03-17,0.0
2011-03-21,-10.0
2011-03-22,0.0
2011-03-29,0.0
2011-03-30,-15.2778
2011-03-31,31.1475
2011-04-01,-12.5
2011-04-04,-14.2857
2011-04-05,0.0
2011-04-06,0.0
2011-04-07,0.0
2011-04-08,0.0
2011-04-11,-23.3333
2011-04-12,13.0435
2011-04-13,15.3846
2011-04-14,-13.3333
2011-04-15,15.3846
2011-04-21,0.0
2011-04-26,-0.4167
2011-04-27,-32.636
2011-04-28,0.0
2011-04-29,0.0
2011-05-02,24.2236
2011-05-03,18.0
2011-05-04,-2.3305
2011-05-06,0.0
2011-05-09,-0.4338
2011-05-11,-26.7974
2011-05-12,-4.7619
2011-05-13,30.0
2011-05-16,0.0
2011-05-18,0.0
2011-05-19,15.3846
2011-05-20,-6.6667
2011-05-25,-10.7143
2011-05-26,0.0
2011-05-31,20.0
2011-06-01,0.0
2011-06-13,-16.6667
2011-06-15,-4.0
2011-06-17,-25.5208
2011-06-20,0.0
2011-06-23,0.0
2011-06-24,5.5944
2011-06-27,0.0
2011-06-30,-62.9139
2011-07-01,42.8571
2011-07-05,0.0
2011-07-06,0.0
2011-07-07,0.0
2011-07-08,0.0
2011-07-11,0.0
2011-07-13,130.0
2011-07-15,-13.0435
2011-07-25,-50.0
2011-07-26,0.0
2011-07-27,0.0
2011-08-01,0.0
2011-08-02,0.0
2011-08-03,0.0
2011-08-04,-23.75
2011-08-05,0.0
2011-08-08,0.0
2011-08-09,0.0
2011-08-10,-1.6393
2011-08-11,0.0
2011-08-12,0.0
2011-08-15,33.3333
2011-08-26,0.0
2011-08-29,0.0
2011-08-30,-25.0
2011-09-02,-13.3333
2011-09-09,53.8462
2011-09-12,100.0
2011-09-13,-50.0
2011-09-15,-35.0
2011-09-19,0.0
2011-09-22,-53.8462
2011-09-30,0.0
2011-10-07,0.0
2011-10-10,0.0
2011-10-14,0.0
2011-10-19,-33.3333
2011-11-01,0.0
2011-11-03,25.0
2011-11-04,20.0
2011-11-09,133.3333
2011-11-10,0.0
2011-11-14,42.8571
2011-11-15,-1.25
2011-11-17,-69.6203
2011-11-18,0.0
2011-12-06,66.6667
2011-12-09,0.0
2011-12-15,60.0
2011-12-20,0.0
2011-12-23,18.75
2011-12-27,0.0
2011-12-28,-15.7895
2011-12-29,0.0
2011-12-30,0.0
2012-01-09,0.0
2012-01-10,0.0
2012-01-12,-50.0
2012-01-17,0.0
2012-01-18,150.0
2012-01-25,-60.0
2012-01-27,0.0
