ticker,MFON US Equity
2011-09-16,-0.5556
2011-09-19,-27.3743
2011-09-20,33.8462
2011-09-21,-0.5747
2011-09-23,0.0
2011-09-26,-7.5145
2011-09-28,-3.125
2011-09-29,-3.2258
2011-09-30,0.0
2011-10-03,3.3333
2011-10-04,-3.2258
2011-10-05,0.0
2011-10-06,-6.6667
2011-10-07,0.0
2011-10-10,0.0
2011-10-12,0.0
2011-10-14,0.0
2011-10-18,0.0
2011-10-19,0.0
2011-10-20,7.1429
2011-10-25,-6.6667
2011-10-27,-10.7143
2011-10-28,0.0
2011-10-31,0.0
2011-11-01,0.0
2011-11-02,0.0
2011-11-03,20.0
2011-11-04,0.0
2011-11-07,-10.0
2011-11-09,0.0
2011-11-10,3.7037
2011-11-15,0.0
2011-11-16,0.0
2011-11-18,-10.7143
2011-11-21,20.0
2011-11-22,0.0
2011-11-23,-20.0
2011-11-29,25.0
2011-11-30,-0.6667
2011-12-01,-12.7517
2011-12-02,0.0
2011-12-05,0.0
2011-12-06,17.6923
2011-12-07,0.0
2011-12-16,-11.7647
2011-12-21,-5.1852
2011-12-23,5.4688
2011-12-27,0.7407
2011-12-28,11.7647
2011-12-29,0.0
2011-12-30,0.0
2012-01-03,-7.8947
2012-01-04,-25.0
2012-01-05,42.8571
2012-01-06,-2.0
2012-01-10,-4.0816
2012-01-12,2.8369
2012-01-17,-3.4483
2012-01-18,-3.5714
2012-01-19,-3.7037
2012-01-20,3.8462
2012-01-23,-11.1111
2012-01-24,5.0
2012-01-25,-0.7937
2012-01-26,4.0
2012-01-27,-3.8462
2012-01-30,-5.6
2012-01-31,-5.0847
2012-02-01,3.5714
2012-02-02,-11.2069
2012-02-03,-1.9417
2012-02-06,1.9802
2012-02-07,0.0
2012-02-08,0.0
2012-02-09,8.7379
2012-02-10,-5.3571
2012-02-13,11.3208
2012-02-14,1.6949
2012-02-15,4.1667
2012-02-16,3.2
2012-02-17,0.0
2012-02-21,4.6512
2012-02-22,-3.7037
2012-02-23,-11.538499999999999
2012-02-24,4.3478
2012-02-27,-4.1667
2012-02-29,13.0435
2012-03-01,-6.1538
2012-03-05,-3.2787
2012-03-06,-5.0847
2012-03-07,0.0
2012-03-08,-6.25
2012-03-09,0.9524
2012-03-12,0.9434
2012-03-13,6.5421
2012-03-14,0.0
2012-03-15,0.0
2012-03-16,-1.7544
2012-03-19,-6.25
2012-03-20,-3.8095
2012-03-22,11.8812
2012-03-27,-7.0796
2012-03-29,-1.9048
2012-03-30,-2.9126
2012-04-02,4.0
2012-04-03,-0.9615
2012-04-04,-1.9417
2012-04-05,0.9901
2012-04-09,-0.9804
2012-04-10,1.9802
2012-04-11,-1.9417
2012-04-12,-0.9901
2012-04-13,1.0
2012-04-17,-21.7822
2012-04-18,15.1899
2012-04-19,5.4945
2012-04-20,-11.4583
2012-04-23,5.8824
2012-04-24,2.2222
2012-04-25,-2.1739
2012-04-26,-2.2222
2012-04-27,0.0
2012-04-30,0.0
2012-05-01,0.0
2012-05-02,0.0
2012-05-03,-4.5455
2012-05-07,-21.25
2012-05-08,26.9841
2012-05-09,0.0
2012-05-11,0.0
2012-05-14,-16.6667
2012-05-15,14.2857
2012-05-16,-12.5
2012-05-18,-7.1429
2012-05-21,-7.6923
2012-05-22,0.0
2012-05-23,40.0
2012-05-24,-16.6667
2012-05-25,0.0
2012-05-29,0.0
2012-06-01,0.0
2012-06-06,-1.4285999999999999
2012-06-11,0.0
2012-06-13,-7.2464
2012-06-15,0.0
2012-06-19,0.0
2012-06-20,0.0
2012-06-21,1.5625
2012-06-22,0.0
2012-06-25,0.0
2012-06-26,-7.6923
2012-06-28,-1.6667
2012-07-02,1.6949
2012-07-05,0.0
2012-07-09,-8.3333
2012-07-13,9.0909
2012-07-16,0.0
2012-07-17,2.5
2012-07-26,-4.065
2012-07-27,1.6949
2012-07-30,-1.6667
2012-07-31,-6.7797
2012-08-01,0.0
2012-08-02,-9.0909
2012-08-09,-4.0
2012-08-10,2.0833
2012-08-13,-8.1633
2012-08-14,0.0
2012-08-15,0.0
2012-08-16,-11.1111
2012-08-17,0.0
2012-08-21,12.5
2012-08-22,0.0
2012-08-23,-5.5556
2012-08-24,-1.1764999999999999
2012-08-28,7.1429
2012-08-29,0.0
2012-08-30,-3.3333
2012-08-31,3.4483
2012-09-04,-11.1111
2012-09-05,0.0
2012-09-06,0.0
2012-09-07,0.0
2012-09-12,0.0
2012-09-14,0.0
2012-09-17,0.0
2012-09-18,0.0
2012-09-24,-10.0
2012-09-27,5.5556
2012-09-28,-31.3158
2012-10-01,45.5939
2012-10-03,12.8947
2012-10-04,-6.7599
2012-10-12,-5.0
2012-10-15,-2.6316
2012-10-16,13.5135
2012-10-18,-9.5238
2012-10-19,2.6316
2012-10-22,5.1282
2012-10-24,-8.5366
2012-10-25,1.0667
2012-10-26,1.5831
2012-10-31,0.0
2012-11-02,-1.2987
2012-11-05,-1.3158
2012-11-07,-6.6667
2012-11-08,5.7143
2012-11-09,-2.7027
2012-11-12,-8.3333
2012-11-13,0.0
2012-11-14,12.1212
2012-11-15,-13.5135
2012-11-19,0.0
2012-11-20,0.0
2012-11-21,0.0
2012-11-26,6.25
2012-11-27,-2.9412000000000003
2012-11-29,-3.0303
2012-11-30,9.375
2012-12-03,0.0
2012-12-04,-8.5714
2012-12-05,0.0
2012-12-06,-3.125
2012-12-07,-1.6129
2012-12-10,-18.0328
2012-12-11,4.0
2012-12-12,17.2356
2012-12-13,-14.7017
2012-12-14,17.2596
2012-12-17,-17.9582
2012-12-18,-9.995
2012-12-19,15.0472
2012-12-20,-3.8609999999999998
2012-12-21,-0.4016
2012-12-26,-10.8871
2012-12-28,4.0724
2012-12-31,13.0435
2013-01-02,-7.6442
2013-01-03,-4.2166
2013-01-07,10.0815
2013-01-08,18.4893
2013-01-10,-6.6667
2013-01-14,-3.5714
2013-01-15,-7.4074
2013-01-17,19.95
2013-01-18,0.0
2013-01-22,-3.293
2013-01-23,-0.0431
2013-01-24,3.4497999999999998
2013-01-25,0.0417
2013-01-28,-16.0
2013-01-29,1.5873
2013-01-30,1.5625
2013-01-31,7.6923
2013-02-01,-9.5089
2013-02-04,14.4549
2013-02-05,-0.6897
2013-02-06,-2.7778
2013-02-08,7.1429
2013-02-11,13.3333
2013-02-12,-11.7647
2013-02-13,0.0
2013-02-14,0.0
2013-02-15,-3.3333
2013-02-19,3.4483
2013-02-20,-3.3333
2013-02-21,-3.4483
2013-02-22,0.0
2013-02-25,7.1429
2013-02-26,-16.6667
2013-02-27,8.0
2013-02-28,7.4074
2013-03-04,-13.7931
2013-03-05,18.0
2013-03-07,-3.3898
2013-03-08,-12.2807
2013-03-12,0.0
2013-03-14,-6.0
2013-03-15,6.383
2013-03-18,0.0
2013-03-19,-8.0
2013-03-20,8.6957
2013-03-21,-16.0
2013-03-22,19.0476
2013-03-25,-8.0
2013-03-26,-4.3478
2013-03-27,13.6364
2013-03-28,-8.0
2013-04-03,-4.3478
2013-04-04,0.0
2013-04-05,-4.5455
2013-04-08,0.0
2013-04-09,0.0
2013-04-10,9.5238
2013-04-11,-4.3478
2013-04-12,4.5455
2013-04-15,0.0
2013-04-16,0.0
2013-04-18,6.5217
2013-04-22,0.0
2013-04-23,-2.0408
2013-04-24,0.0
2013-04-25,-8.3333
2013-04-26,-9.0909
2013-04-29,27.5
2013-04-30,-1.9607999999999999
2013-05-01,0.0
2013-05-03,0.0
2013-05-06,0.0
2013-05-07,0.0
2013-05-08,0.0
2013-05-10,-2.0
2013-05-13,0.0
2013-05-14,0.0
2013-05-15,-3.1378
2013-05-16,0.0
2013-05-17,-15.7229
2013-05-20,-14.9375
2013-05-22,99.853
2013-05-23,-11.7647
2013-05-24,8.3333
2013-05-28,-1.5385
2013-05-29,-6.25
2013-05-30,23.3333
2013-05-31,-13.5135
2013-06-03,0.0
2013-06-04,0.0
2013-06-05,-6.25
2013-06-10,10.0
2013-06-11,-6.0606
2013-06-12,9.6774
2013-06-13,2.9412000000000003
2013-06-14,-14.25
2013-06-18,19.95
2013-06-19,8.3333
2013-06-20,5.1282
2013-06-21,-4.6341
2013-06-24,4.8593
2013-06-25,0.0
2013-06-26,2.439
2013-06-27,-4.7619
2013-06-28,2.5
2013-07-01,0.0
2013-07-02,-2.439
2013-07-05,0.0
2013-07-08,0.0
2013-07-09,0.0
2013-07-10,0.0
2013-07-12,5.0
2013-07-15,-4.7619
2013-07-16,12.5
2013-07-17,2.2222
2013-07-18,17.3913
2013-07-19,29.6296
2013-07-22,-1.4285999999999999
2013-07-23,0.0
2013-07-24,0.0
2013-07-25,0.0
2013-07-26,-5.7971
2013-07-29,3.0769
2013-07-30,-4.4776
2013-07-31,-3.9063
2013-08-01,-2.6016
2013-08-02,-6.5109
2013-08-05,5.3571
2013-08-06,-1.6949
2013-08-07,-1.7241
2013-08-08,-1.7544
2013-08-09,1.7856999999999998
2013-08-12,-3.5088
2013-08-13,14.5455
2013-08-14,-4.7619
2013-08-15,8.3333
2013-08-16,-15.3846
2013-08-19,8.9091
2013-08-20,-8.1803
2013-08-21,9.0909
2013-08-22,0.0
2013-08-23,3.3333
2013-08-26,-8.0645
2013-08-27,3.5088
2013-08-28,-11.5042
2013-08-29,14.915
2013-08-30,0.0
2013-09-03,-11.6667
2013-09-04,-5.6604
2013-09-05,2.0
2013-09-06,0.0
2013-09-09,-1.9607999999999999
2013-09-10,10.0
2013-09-11,8.1818
2013-09-12,-5.8824
2013-09-16,-7.1429
2013-09-18,0.0
2013-09-19,5.7692
2013-09-20,-5.4545
2013-09-23,0.0
2013-09-24,1.9231
2013-09-25,-7.9245
2013-09-26,2.459
2013-09-27,-4.0
2013-09-30,4.1667
2013-10-01,0.0
2013-10-02,0.0
2013-10-03,-2.025
2013-10-04,-0.3828
2013-10-09,-9.8361
2013-10-10,0.0
2013-10-11,2.2727
2013-10-14,-8.8889
2013-10-15,-2.439
2013-10-16,0.0
2013-10-18,-10.0
2013-10-21,11.0764
2013-10-22,0.0
2013-10-23,-2.4695
2013-10-24,0.0
2013-10-25,0.0
2013-10-29,0.0
2013-10-30,0.0
2013-10-31,-2.5641
2013-11-01,0.0
2013-11-04,0.0
2013-11-05,-7.8947
2013-11-06,-8.0
2013-11-07,18.0124
2013-11-08,15.7895
2013-11-11,-9.0909
2013-11-12,-5.0
2013-11-13,20.6141
2013-11-14,-18.1818
2013-11-15,15.5556
2013-11-18,-5.7692
2013-11-19,-0.8163
2013-11-26,-5.3498
2013-11-27,2.1739
2013-11-29,0.0
2013-12-02,-6.383
2013-12-03,-2.2727
2013-12-04,0.0
2013-12-05,-2.7907
2013-12-06,-4.3062000000000005
2013-12-09,-1.0
2013-12-11,-4.0404
2013-12-12,-9.473700000000001
2013-12-13,10.4651
2013-12-16,-5.2632
2013-12-17,2.2222
2013-12-19,-2.1739
2013-12-20,-2.7778
2013-12-23,0.0
2013-12-24,0.0
2013-12-26,0.0
2013-12-27,-2.8571
2013-12-31,11.1765
2014-01-06,-4.7619
2014-01-07,-5.5556
2014-01-08,-2.9412000000000003
2014-01-10,-3.0303
2014-01-13,0.0
2014-01-16,-5.625
2014-01-17,9.2715
2014-01-21,-3.0303
2014-01-22,9.375
2014-01-23,-7.4286
2014-01-24,0.0
2014-01-27,-5.5556
2014-01-28,0.6536
2014-01-29,-1.2987
2014-01-30,5.2632
2014-01-31,6.25
2014-02-03,-1.7647
2014-02-06,-4.1916
2014-02-10,-5.625
2014-02-11,0.0
2014-02-12,-3.9735
2014-02-14,0.0
2014-02-18,0.0
2014-02-19,-4.1379
2014-02-21,0.0
2014-02-24,6.4748
2014-02-25,0.0
2014-02-26,0.0
2014-02-27,-5.4054
2014-02-28,8.5714
2014-03-04,1.9737
2014-03-06,0.0
2014-03-10,-7.0968
2014-03-18,11.1111
2014-03-19,-5.625
2014-03-20,-0.6623
2014-03-21,0.0
2014-03-24,-6.6667
2014-03-26,10.7143
2014-03-27,0.0
2014-03-28,-3.2258
2014-04-01,-10.0
2014-04-02,-2.2222
2014-04-03,0.7576
2014-04-04,1.5038
2014-04-07,-5.1852
2014-04-08,3.125
2014-04-09,13.6364
2014-04-14,-4.0
2014-04-15,0.0
2014-04-16,-15.9722
2014-04-17,23.9669
2014-04-21,-22.0
2014-04-22,19.6581
2014-04-23,-1.4285999999999999
2014-04-29,4.3478
2014-05-07,-6.9444
2014-05-08,8.209
2014-05-12,-3.4483
2014-05-13,-3.5714
2014-05-15,0.0
2014-05-19,-3.7037
2014-05-20,0.0
2014-05-21,0.0
2014-05-22,-6.1538
2014-05-23,1.6393
2014-05-27,-3.2258
2014-05-28,0.0
2014-05-30,8.3333
2014-06-04,0.0
2014-06-05,1.5385
2014-06-06,-5.303
2014-06-10,-4.0
2014-06-17,0.0
2014-06-18,0.0
2014-06-23,-3.0573
2014-06-24,-9.7405
2014-06-25,0.0
2014-06-26,0.0
2014-06-30,14.2857
2014-07-07,-28.3333
2014-07-08,39.5349
2014-07-09,-26.6562
2014-07-10,30.6633
2014-07-11,-0.8696
2014-07-16,-3.5088
2014-07-17,4.5455
2014-07-18,0.0
2014-07-21,0.0
2014-07-24,-6.9565
2014-07-25,-5.6075
2014-07-28,-0.9901
2014-07-29,1.0
2014-07-30,-3.9604
2014-07-31,2.0619
2014-08-01,-2.0202
2014-08-04,3.0928
2014-08-05,-1.0
2014-08-06,-1.1111
2014-08-07,-3.9837
2014-08-08,0.0
2014-08-11,0.0
2014-08-12,-1.0638
2014-08-13,0.0
2014-08-14,-6.4516
2014-08-15,4.5977
2014-08-18,0.0
2014-08-19,6.5934
2014-08-21,-4.1237
2014-08-22,-1.0753
2014-08-26,-4.3342
2014-08-28,13.6202
2014-08-29,38.0
2014-09-02,-2.1739
2014-09-05,-31.8519
2014-09-08,8.6957
2014-09-09,0.0
2014-09-10,17.0
2014-09-11,-11.9658
2014-09-12,-2.9126
2014-09-19,5.0
2014-09-22,-3.8095
2014-09-23,0.9901
2014-09-24,11.7647
2014-09-25,-5.2632
2014-09-26,8.3333
2014-09-29,-1.7094
2014-09-30,8.6957
2014-10-01,-8.0
2014-10-02,20.0
2014-10-06,-8.6957
2014-10-07,-8.7302
2014-10-08,1.7391
2014-10-10,-8.547
2014-10-13,21.4953
2014-10-15,-7.6923
2014-10-16,8.3333
2014-10-17,3.8462
2014-10-21,-3.7037
2014-10-22,3.8462
2014-10-28,11.1111
2014-10-29,10.6667
2014-10-30,-24.6988
2014-10-31,20.0
2014-11-04,-10.0
2014-11-05,10.3704
2014-11-06,-10.7383
2014-11-07,-7.5188
2014-11-10,8.1301
2014-11-11,9.0226
2014-11-12,-3.4483
2014-11-14,3.5714
2014-11-17,2.069
2014-11-18,0.0
2014-11-19,-0.6757
2014-11-20,-2.0408
2014-11-24,0.6944
2014-11-25,0.0
2014-11-26,-3.4483
2014-11-28,3.5714
2014-12-01,0.0
2014-12-02,0.0
2014-12-03,-2.069
2014-12-04,-11.9718
2014-12-05,-2.4
2014-12-08,4.0984
2014-12-09,-7.0866
2014-12-10,1.6949
2014-12-11,0.0
2014-12-12,16.6667
2014-12-15,-8.5714
2014-12-16,1.5625
2014-12-17,-3.8462
2014-12-18,-4.0
2014-12-19,-2.5
2014-12-22,0.8547
2014-12-23,-2.5423999999999998
2014-12-24,0.0
2014-12-26,0.0
2014-12-29,6.9565
2014-12-31,-3.252
2015-01-05,-1.6806999999999999
2015-01-06,-0.8547
2015-01-07,0.0
2015-01-08,-2.5862
2015-01-09,1.7699
2015-01-12,3.4783
2015-01-13,0.8403
2015-01-14,6.6667
2015-01-15,-2.3438
2015-01-16,0.8
2015-01-20,-1.5873
2015-01-22,3.2258
2015-01-23,0.0
2015-01-26,0.0
2015-01-27,-2.3438
2015-01-29,0.0
2015-02-02,-4.8
2015-02-03,2.521
2015-02-04,-1.6393
2015-02-05,-3.3333
2015-02-10,2.5862
2015-02-11,0.8403
2015-02-12,8.3333
2015-02-13,0.0
2015-02-20,-3.0769
2015-02-23,1.5873
2015-02-24,-3.125
2015-02-25,0.0
2015-02-26,-2.4194
2015-02-27,-7.8512
2015-03-02,7.6233
2015-03-03,-4.1667
2015-03-04,11.3043
2015-03-05,9.375
2015-03-06,5.7143
2015-03-09,0.6757
2015-03-10,-12.7517
2015-03-11,3.8462
2015-03-12,0.0
2015-03-13,-5.1852
2015-03-16,-6.25
2015-03-17,0.0
2015-03-18,-1.6667
2015-03-19,4.2373
2015-03-20,9.7561
2015-03-23,0.0
2015-03-24,-4.4444
2015-03-25,-6.2016
2015-03-26,-3.3058
2015-03-27,-2.5641
2015-03-30,5.2632
2015-03-31,0.0
2015-04-01,-8.3333
2015-04-06,-0.9091
2015-04-07,0.0
2015-04-09,-3.6696999999999997
2015-04-13,0.0
2015-04-16,14.2857
2015-04-17,-12.5
2015-04-20,-2.8571
2015-04-21,-1.9607999999999999
2015-04-22,2.0
2015-04-23,0.0
2015-04-27,7.8431
2015-04-28,0.0
2015-04-29,-9.0909
2015-04-30,0.0
2015-05-01,0.0
2015-05-08,-5.0
2015-05-11,4.2105
2015-05-14,0.0
2015-05-15,-14.154
2015-05-18,-0.0074
2015-05-19,0.0221
2015-05-21,0.0
2015-05-29,0.0
2015-06-01,0.0
2015-06-04,0.0
2015-06-05,-5.8676
2015-06-08,-3.765
2015-06-12,3.8555
2015-06-15,0.0391
2015-06-16,0.0
2015-06-18,-6.25
2015-06-19,0.0
2015-06-22,0.0
2015-06-23,13.3333
2015-06-24,2.3529
2015-06-25,-2.069
2015-06-30,15.0235
2015-07-01,-14.7832
2015-07-02,4.176
2015-07-06,-4.023
2015-07-07,-0.5988
2015-07-08,0.0
2015-07-09,0.0
2015-07-10,20.4819
2015-07-13,-10.0
2015-07-14,-7.2222
2015-07-15,-3.0314
2015-07-16,2.4932
2015-07-17,-6.0099
2015-07-20,0.0
2015-07-27,2.5641
2015-07-30,-3.75
2015-08-03,-2.5974
2015-08-10,0.0
2015-08-13,0.0
2015-08-18,0.0
2015-08-21,6.6667
2015-08-26,-6.25
2015-08-28,-1.3333
2015-08-31,-1.3514
2015-09-02,-2.7397
2015-09-11,-8.4507
2015-09-14,7.6923
2015-09-21,-21.4286
2015-09-22,18.1818
2015-09-28,-13.8462
2015-10-01,-10.7143
2015-10-02,0.0
2015-10-05,0.0
2015-10-06,-14.0
2015-10-07,0.0
2015-10-08,11.6279
2015-10-09,4.1667
2015-10-12,-4.0
2015-10-13,0.0
2015-10-14,4.1667
2015-10-15,4.0
2015-10-16,-7.6923
2015-10-19,0.0
2015-10-20,4.1667
2015-10-21,0.0
2015-10-22,2.0
2015-10-29,-1.9607999999999999
2015-11-02,2.0
2015-11-10,-5.8824
2015-11-11,-4.1667
2015-11-13,-2.1739
2015-11-17,-4.4444
2015-11-18,-3.4884
2015-11-19,-1.2048
2015-11-20,0.2439
2015-11-25,16.7883
2015-11-30,4.1667
2015-12-01,-1.8
2015-12-02,0.0
2015-12-04,0.0
2015-12-07,1.833
2015-12-08,1.0
2015-12-09,-0.9901
2015-12-10,5.0
2015-12-11,6.6667
2015-12-15,-8.9286
2015-12-16,0.0
2015-12-17,17.647100000000002
2015-12-18,8.3333
2015-12-21,0.0
2015-12-22,0.0
2015-12-24,15.3846
2015-12-28,-3.3333
2015-12-29,8.9655
2015-12-30,-5.0633
2015-12-31,5.3333
2016-01-04,0.0
2016-01-06,0.0
2016-01-07,0.0
2016-01-08,1.2658
2016-01-11,-7.4844
2016-01-12,0.0
2016-01-13,8.0898
2016-01-14,0.0
2016-01-15,-12.5
2016-01-20,-14.2857
2016-01-21,16.6667
2016-01-22,-14.2857
2016-01-25,21.6667
2016-01-26,-4.1096
2016-01-28,-14.2857
2016-01-29,15.0
2016-02-02,-4.3478
2016-02-03,6.0606
2016-02-04,10.0
2016-02-05,-1.2987
2016-02-08,-1.3158
2016-02-09,0.0
2016-02-10,-3.3333
2016-02-11,-3.4483
2016-02-12,7.1429
2016-02-16,-6.6667
2016-02-17,-5.7143
2016-02-19,13.6364
2016-02-22,-13.35
2016-02-23,0.0
2016-02-29,-6.1358
2016-03-01,-7.7049
2016-03-02,6.5719
2016-03-10,16.6667
2016-03-15,-11.4286
2016-03-16,11.2903
2016-03-22,-7.971
2016-03-23,8.6614
2016-03-24,1.4493
2016-03-28,0.0
2016-03-29,0.0
2016-04-01,0.0
2016-04-04,0.0
2016-04-05,-7.1429
2016-04-06,0.0
2016-04-08,-3.8462
2016-04-12,2.24
2016-04-14,-2.9734
2016-04-15,1.4516
2016-04-19,-4.6105
2016-04-21,0.0
2016-04-22,-1.6667
2016-04-26,-5.0847
2016-04-27,10.7143
2016-05-11,0.0
2016-05-12,-4.8387
2016-05-13,5.0847
2016-05-16,1.6129
2016-05-17,-1.5873
2016-05-18,4.8387
2016-05-19,15.3846
2016-05-20,6.6667
2016-05-23,4.375
2016-05-24,-0.5988
2016-05-31,0.0
2016-06-01,-3.6145
2016-06-02,6.25
2016-06-03,17.647100000000002
2016-06-06,-5.0
2016-06-07,-7.3684
2016-06-10,7.9545
2016-06-13,-5.2632
2016-06-15,0.0
2016-06-17,0.0
2016-06-22,-5.5556
2016-06-23,5.8824
2016-06-27,0.0
2016-06-30,0.0
2016-07-01,-2.2222
2016-07-05,2.2727
2016-07-06,0.0
2016-07-07,-8.8889
2016-07-08,4.878
2016-07-12,-3.0451
2016-07-14,0.7421
2016-07-15,0.0
2016-07-18,0.0
2016-07-21,0.0
2016-07-25,-3.5714
2016-07-27,10.9877
2016-07-28,0.0
2016-08-01,-7.6752
2016-08-02,2.4096
2016-08-03,-11.7647
2016-08-04,6.6667
2016-08-08,-12.5
2016-08-09,0.0
2016-08-11,0.0
2016-08-16,21.4286
2016-08-17,0.0
2016-08-19,-10.5882
2016-08-22,11.7105
2016-08-23,-11.6608
2016-08-24,5.3333
2016-08-25,-2.5316
2016-08-26,-3.2468
2016-08-29,0.6711
2016-08-30,0.0
2016-08-31,0.0
2016-09-01,4.0
2016-09-06,-5.1282
2016-09-08,-5.4054
2016-09-12,1.4285999999999999
2016-09-13,5.6338
2016-09-14,13.3333
2016-09-15,-16.4706
2016-09-16,0.0
2016-09-19,-1.4085
2016-09-20,0.0
2016-09-21,4.2857
2016-09-22,-2.7397
2016-09-30,5.6338
2016-10-03,13.3333
2016-10-06,-11.7647
2016-10-07,0.0
2016-10-10,12.0
2016-10-11,-9.3452
2016-10-12,-1.5102
2016-10-14,-5.3333
2016-10-19,-1.4085
2016-10-20,0.0
2016-10-25,-0.7143
2016-10-26,-2.1583
2016-10-27,2.9412000000000003
2016-11-01,7.1429
2016-11-03,-10.6667
2016-11-04,1.4925
2016-11-07,-5.8824
2016-11-08,3.125
2016-11-09,0.0
2016-11-17,6.0606
2016-11-18,7.1429
2016-11-22,-4.0
2016-11-23,-1.3889
2016-11-25,-1.4085
2016-11-28,0.0
2016-11-30,7.1429
2016-12-01,-3.3333
2016-12-02,3.4483
2016-12-05,-6.6667
2016-12-06,0.0
2016-12-07,-7.125
2016-12-08,7.6716
2016-12-09,0.0
2016-12-12,0.0
2016-12-13,0.0
2016-12-15,-0.0179
2016-12-16,3.5899
2016-12-20,-2.069
2016-12-21,5.6338
2016-12-22,6.6667
2016-12-23,1.25
2016-12-27,0.0
2016-12-28,-2.4691
2016-12-29,0.0
2016-12-30,7.5949
2017-01-03,4.7059
2017-01-05,-15.7303
2017-01-09,13.3333
2017-01-10,-0.5882
2017-01-13,0.5917
2017-01-17,-5.8824
2017-01-18,-6.25
2017-01-19,6.6667
2017-01-23,-0.25
2017-01-24,0.0
2017-01-26,-12.2807
2017-01-27,7.1429
2017-01-31,0.0
2017-02-01,0.0167
2017-02-06,-0.0167
2017-02-08,-1.3333
2017-02-09,8.1081
2017-02-15,-1.25
2017-02-16,-6.3291
2017-02-21,4.0541
2017-02-23,-9.0909
2017-02-24,10.0
2017-02-27,-6.4935
2017-02-28,11.1111
2017-03-01,0.0
2017-03-06,-1.25
2017-03-08,0.0
2017-03-09,0.0
2017-03-15,0.0
2017-03-16,-11.3924
2017-03-21,2.8571
2017-03-31,8.3333
2017-04-03,-3.8462
2017-04-04,-0.9083
2017-04-05,2.2622
2017-04-07,-7.8947
2017-04-12,0.0
2017-04-17,4.2857
2017-04-18,-4.1096
2017-04-19,-10.0
2017-04-20,11.1111
2017-04-21,0.0
2017-04-24,-3.0
2017-04-25,0.0
2017-04-26,-4.271
2017-04-27,7.6923
2017-04-28,0.0
2017-05-09,-7.1429
2017-05-11,-7.6923
2017-05-17,15.0
2017-05-18,0.0
2017-05-19,8.6957
2017-05-22,4.0
2017-05-23,-3.2051
2017-05-24,-0.6623
2017-05-26,-6.6667
2017-05-31,12.857099999999999
2017-06-05,0.0
2017-06-09,0.0
2017-06-13,0.0
2017-06-14,-1.2658
2017-06-15,0.0
2017-06-16,0.0
2017-06-19,-3.8462
2017-06-20,5.3333
2017-06-21,0.0
2017-06-23,-5.0633
2017-06-26,2.6667
2017-06-27,-7.7922
2017-06-28,7.0423
2017-06-30,3.9474
2017-07-06,-5.0633
2017-07-07,0.0
2017-07-12,-5.3333
2017-07-14,5.6338
2017-07-17,0.0
2017-07-18,0.0
2017-07-20,-6.6667
2017-07-21,0.0
