ticker,YTRA US Equity
2017-05-15,0.6479
2017-05-16,0.4379
2017-05-17,-0.2223
2017-05-18,-1.1777
2017-05-19,-1.4085
2017-05-22,1.2088
2017-05-23,1.4115
2017-05-24,-1.3919000000000001
2017-05-25,-0.76
2017-05-26,-0.547
2017-05-30,1.1001
2017-05-31,-0.3264
2017-06-01,-0.1092
2017-06-02,1.4208
2017-06-05,0.5388
2017-06-06,0.7503
2017-06-07,5.5319
2017-06-08,4.9395
2017-06-09,3.6503
2017-06-12,-3.3364
2017-06-13,1.1505
2017-06-14,-2.1801
2017-06-15,3.2946
2017-06-16,1.1257
2017-06-19,-1.6698
2017-06-20,0.0
2017-06-21,1.6038000000000001
2017-06-22,-2.4141
2017-06-23,-2.2835
2017-06-26,1.4606
2017-06-27,0.7678
2017-06-28,3.2381
2017-06-29,0.0923
2017-06-30,3.6406
2017-07-03,1.5562
2017-07-05,-0.3503
2017-07-06,-0.8787
2017-07-07,1.5957
2017-07-10,5.7592
2017-07-11,1.2376
2017-07-12,-0.326
2017-07-13,-2.453
2017-07-14,0.5029
2017-07-17,-2.6689
2017-07-18,-2.485
2017-07-19,-0.0879
2017-07-20,-0.1759
2017-07-21,-2.8194
2017-07-24,4.1704
2017-07-25,-0.087
2017-07-26,0.1742
2017-07-27,-5.7391
2017-07-28,1.1993
2017-07-31,0.0912
2017-08-01,-1.7304
2017-08-02,-1.3902
2017-08-03,-2.3496
2017-08-04,-0.8662
2017-08-07,3.4951
2017-08-08,1.2195
2017-08-09,-5.2827
2017-08-10,-4.9902
2017-08-11,-2.1627
2017-08-14,2.5263
2017-08-15,2.4641
2017-08-16,-0.1002
2017-08-17,-1.1033
2017-08-18,0.0
2017-08-21,-3.5497
2017-08-22,2.3134
2017-08-23,-1.4388
2017-08-24,1.2513
2017-08-25,0.9269
2017-08-28,2.6531000000000002
2017-08-29,0.6958
2017-08-30,0.1974
2017-08-31,1.1823
2017-09-01,1.0711
2017-09-05,-0.3854
2017-09-06,2.0309
2017-09-07,1.8957000000000002
2017-09-08,0.186
2017-09-11,2.0427
2017-09-12,0.091
2017-09-13,0.0
2017-09-14,2.5455
2017-09-15,1.0638
2017-09-18,3.0702
2017-09-19,1.9574
2017-09-20,-1.2521
2017-09-21,-1.6061
2017-09-22,-1.6322999999999999
2017-09-25,-1.4847000000000001
2017-09-26,0.0887
2017-09-27,-3.1001
2017-09-28,-0.0914
2017-09-29,-0.9149
2017-10-02,3.8781
2017-10-03,1.0667
2017-10-04,-0.7036
2017-10-05,-1.6829
2017-10-06,0.2703
2017-10-09,-3.2345
2017-10-10,-1.7642
2017-10-11,-1.7013
2017-10-12,-0.4808
2017-10-13,-1.3527
2017-10-16,-1.5671
2017-10-17,-0.4975
2017-10-18,-1.5899999999999999
2017-10-19,-5.3958
2017-10-20,2.5779
2017-10-23,-2.4084
2017-10-24,-0.9657
2017-10-25,-6.8256
2017-10-26,-1.3953
2017-10-27,1.0613
2017-10-30,0.1167
2017-10-31,2.5641
2017-11-01,-2.8409
2017-11-02,-4.0936
2017-11-03,-0.122
2017-11-06,2.0757
2017-11-07,-2.2727
2017-11-08,-2.6928
2017-11-09,2.1384
2017-11-10,-0.2463
2017-11-13,-0.6173
2017-11-14,10.1863
2017-11-15,-2.9312
2017-11-16,0.2323
2017-11-17,-3.1286
2017-11-20,2.9904
2017-11-21,3.9489
2017-11-22,-0.8939
2017-11-24,3.2694
2017-11-27,-3.0568
2017-11-28,-1.1261
2017-11-29,-2.0501
2017-11-30,3.1395
2017-12-01,0.2255
2017-12-04,-0.4499
2017-12-05,0.678
2017-12-06,-5.275
2017-12-07,-0.7109
2017-12-08,-1.432
2017-12-11,-0.9685
2017-12-12,-0.1222
2017-12-13,-0.1224
2017-12-14,-1.1029
2017-12-15,0.9913
2017-12-18,-0.2454
2017-12-19,-2.8289999999999997
2017-12-20,-1.2658
2017-12-21,4.6154
2017-12-22,-0.4902
2017-12-26,-0.4926
2017-12-27,-1.1139000000000001
2017-12-28,-3.5044
2017-12-29,-2.9831
2018-01-02,-1.3369
2018-01-03,-1.355
2018-01-04,0.1374
2018-01-05,0.0
2018-01-08,-0.823
2018-01-09,-0.8299
2018-01-10,1.1158
2018-01-11,0.1379
2018-01-12,-0.2755
2018-01-16,-4.8343
2018-01-17,-1.016
2018-01-18,-0.4399
2018-01-19,1.3255
2018-01-22,-1.5988
2018-01-23,0.2954
2018-01-24,-0.4418
2018-01-25,0.4438
2018-01-26,4.8601
2018-01-29,-2.3876
2018-01-30,1.1511
2018-01-31,-5.6899
2018-02-01,4.5249
2018-02-02,-3.7518000000000002
2018-02-05,5.0975
2018-02-06,0.2853
2018-02-07,11.8065
2018-02-08,-5.8524
2018-02-09,-2.7027
2018-02-12,1.25
2018-02-13,0.823
2018-02-14,2.0408
2018-02-15,2.9333
2018-02-16,-3.4974
2018-02-20,4.8322
2018-02-21,-3.201
2018-02-22,-2.5132
2018-02-23,-4.6133
2018-02-26,0.1422
2018-02-27,-2.6989
2018-02-28,-0.7299
2018-03-01,3.6765
2018-03-02,0.5674
2018-03-05,0.7052
2018-03-06,0.7003
2018-03-07,-2.3644
2018-03-08,-1.4245
2018-03-09,0.8671
2018-03-12,3.1519
2018-03-13,0.6944
2018-03-14,-0.2759
2018-03-15,-3.1812
2018-03-16,0.0
2018-03-19,-3.8571
2018-03-20,1.1887
2018-03-21,-1.4684
2018-03-22,-0.5961
2018-03-23,-0.7496
2018-03-26,-2.4169
2018-03-27,-2.9412000000000003
2018-03-28,-4.1467
2018-03-29,9.9834
2018-04-02,0.1513
2018-04-03,0.4532
2018-04-04,2.7068
2018-04-05,7.0278
2018-04-06,-5.7456
2018-04-09,-1.4514
2018-04-10,3.5346
2018-04-11,4.1252
2018-04-12,-0.9563
2018-04-13,1.2414
2018-04-16,-0.4087
2018-04-17,-0.5472
2018-04-18,3.3012
2018-04-19,0.9321
2018-04-20,0.5277
2018-04-23,3.6745
2018-04-24,1.6456
2018-04-25,-1.8679999999999999
2018-04-26,-1.6497000000000002
2018-04-27,-3.0968
2018-04-30,2.5300000000000002
2018-05-01,0.0
2018-05-02,0.6494
2018-05-03,-1.5484
2018-05-04,-0.3932
2018-05-07,1.0526
2018-05-08,0.7813
2018-05-09,-1.6796
2018-05-10,-3.0223
2018-05-11,0.1355
2018-05-14,0.6766
2018-05-15,1.2097
2018-05-16,-3.5857
2018-05-17,-0.1377
2018-05-18,-1.7931
2018-05-21,-1.8258
2018-05-22,1.5737
2018-05-23,2.1127
2018-05-24,1.2414
2018-05-25,3.951
2018-05-29,-0.6553
2018-05-30,-3.6939
2018-05-31,3.2877
2018-06-01,0.2653
2018-06-04,-3.4392
2018-06-05,0.9589
2018-06-06,-0.1357
2018-06-07,-0.1359
2018-06-08,2.0408
2018-06-11,1.8667
2018-06-12,-1.8325
2018-06-13,-4.2667
2018-06-14,-3.8997
2018-06-15,-3.1884
2018-06-18,1.1976
2018-06-19,6.6568000000000005
2018-06-20,-0.5548
2018-06-21,-11.4365
2018-06-22,-8.189
2018-06-25,-0.0858
2018-06-26,-3.8627000000000002
2018-06-27,-2.1429
2018-06-28,-6.2044
2018-06-29,4.2802
2018-07-02,1.306
2018-07-03,0.5525
2018-07-05,2.5641
2018-07-06,2.6786
2018-07-09,3.6522
2018-07-10,-0.5034
2018-07-11,1.3491
2018-07-12,0.8319
2018-07-13,3.3003
2018-07-16,-0.1597
2018-07-17,-1.76
2018-07-18,0.0
2018-07-19,1.1401
2018-07-20,3.8647
2018-07-23,-3.7209
2018-07-24,-3.3816
2018-07-25,2.8333
2018-07-26,-4.5381
2018-07-27,-2.0374
2018-07-30,-2.773
2018-07-31,1.2478
2018-08-01,5.9859
2018-08-02,-2.8239
2018-08-03,0.6838
2018-08-06,1.3582
2018-08-07,-0.335
2018-08-08,-2.0168
2018-08-09,0.8576
2018-08-10,-1.5306
2018-08-13,-1.7271
2018-08-14,-8.0844
2018-08-15,-2.4857
2018-08-16,0.0
2018-08-17,0.1961
2018-08-20,-2.9354
2018-08-21,-2.4194
2018-08-22,-2.0661
2018-08-23,0.211
2018-08-24,-0.2105
2018-08-27,-3.1646
2018-08-28,3.9215999999999998
2018-08-29,9.0147
2018-08-30,2.5
2018-08-31,-2.6266
2018-09-04,-5.7803
2018-09-05,5.5215
2018-09-06,0.5814
2018-09-07,4.817
2018-09-10,-4.0441
2018-09-11,-1.7241
2018-09-12,-1.1696
2018-09-13,1.9724
2018-09-14,-1.5474
2018-09-17,-1.1788
2018-09-18,4.7714
2018-09-19,-2.4668
2018-09-20,4.0856
2018-09-21,4.486
2018-09-24,0.5367
2018-09-25,0.0
2018-09-26,-3.5587
2018-09-27,4.059
2018-09-28,-1.0638
2018-10-01,1.4337
2018-10-02,-2.4735
2018-10-03,-0.1812
2018-10-04,-4.5372
2018-10-05,-0.3802
2018-10-08,4.771
2018-10-09,-0.1821
2018-10-10,-7.2993
2018-10-11,-2.5591
2018-10-12,3.8384
2018-10-15,-1.751
2018-10-16,2.3762
2018-10-17,-3.675
2018-10-18,-2.2088
2018-10-19,-2.2587
2018-10-22,-1.8908
2018-10-23,-3.4261
2018-10-24,-5.9867
2018-10-25,-0.9434
2018-10-26,6.6667
2018-10-29,-3.3482
2018-10-30,-3.0023
2018-10-31,5.7143
2018-11-01,13.5135
2018-11-02,-0.3968
2018-11-05,6.3745
2018-11-06,-2.9962999999999997
2018-11-07,3.8609999999999998
2018-11-08,-0.3717
2018-11-09,-0.5597
2018-11-12,-0.1876
2018-11-13,-1.8797000000000001
2018-11-14,0.1916
2018-11-15,-1.3384
2018-11-16,1.7442
2018-11-19,-3.4286
2018-11-20,-1.5779
2018-11-21,0.4008
2018-11-23,-2.1955999999999998
2018-11-26,2.8571
2018-11-27,-3.7698
2018-11-28,2.8866
2018-11-29,1.6032
2018-11-30,3.5503
2018-12-03,0.7619
2018-12-04,-2.2684
2018-12-06,-3.4816
2018-12-07,-5.4108
2018-12-10,-6.1441
2018-12-11,-1.3544
2018-12-12,-2.0595
2018-12-13,-0.4673
2018-12-14,-2.3474
2018-12-17,-1.9231
2018-12-18,2.451
2018-12-19,-3.5885
2018-12-20,-0.2481
2018-12-21,-2.9851
2018-12-24,0.641
2018-12-26,2.9299
2018-12-27,0.7426
2018-12-28,-3.1941
2018-12-31,2.0305
2019-01-02,5.2239
2019-01-03,-2.3641
2019-01-04,4.8426
2019-01-07,2.7714
2019-01-08,7.191
2019-01-09,4.8218
2019-01-10,-0.8
2019-01-11,2.621
2019-01-14,1.3752
2019-01-15,-3.4884
2019-01-16,0.2008
2019-01-17,-2.2044
2019-01-18,-1.0246
2019-01-22,-1.2422
2019-01-23,-0.2096
2019-01-24,4.8319
2019-01-25,1.4028
2019-01-28,1.3834
2019-01-29,-0.5848
2019-01-30,0.0
2019-01-31,0.0
2019-02-01,-3.5294
2019-02-04,-3.8618
2019-02-05,-3.5941
2019-02-06,-1.0965
2019-02-07,-0.8869
2019-02-08,-3.5794
2019-02-11,-0.6961
2019-02-12,0.4673
2019-02-13,0.2326
2019-02-14,-1.3921000000000001
2019-02-15,-0.2353
2019-02-19,-1.8868
2019-02-20,0.9615
2019-02-21,-2.8571
2019-02-22,0.0
2019-02-25,0.2451
2019-02-26,-0.2445
2019-02-27,-1.9607999999999999
2019-02-28,-4.25
2019-03-01,4.9608
2019-03-04,-0.4975
2019-03-05,0.0
2019-03-06,-1.75
2019-03-07,-1.0178
2019-03-08,-2.3136
2019-03-11,30.7895
2019-03-12,-1.4085
2019-03-13,3.8776
2019-03-14,-1.7682
2019-03-15,4.2
2019-03-18,-0.5758
2019-03-19,-1.7375
2019-03-20,-1.7682
2019-03-21,1.0
2019-03-22,0.198
2019-03-25,-0.9881
2019-03-26,-0.1996
2019-03-27,0.4
2019-03-28,-1.7928
2019-03-29,-0.4057
2019-04-01,1.0183
2019-04-02,0.8065
2019-04-03,-2.0
2019-04-04,1.4285999999999999
2019-04-05,0.4024
2019-04-08,-2.004
2019-04-09,-0.2045
2019-04-10,-0.2049
2019-04-11,-1.6427
2019-04-12,0.0
2019-04-15,-2.0877
2019-04-16,-1.2793
2019-04-17,-3.6717
2019-04-18,0.0
2019-04-22,3.5874
2019-04-23,2.1645
2019-04-24,-0.4237
2019-04-25,-1.4894
2019-04-26,1.5119
2019-04-29,-4.4681
2019-04-30,1.7816999999999998
2019-05-01,-0.2188
2019-05-02,-2.6316
2019-05-03,3.1532
2019-05-06,0.0
2019-05-07,-3.0568
2019-05-08,0.4505
2019-05-09,2.0179
2019-05-10,-1.3187
2019-05-13,-6.0134
2019-05-14,5.2133
2019-05-15,2.4775
2019-05-16,1.0989
2019-05-17,-2.8261
2019-05-20,-0.2237
2019-05-21,0.4484
2019-05-22,-0.6696
2019-05-23,-0.8989
2019-05-24,0.2268
2019-05-28,-1.5836999999999999
2019-05-29,-2.7586
2019-05-30,-0.4728
2019-05-31,1.6627
2019-06-03,-4.4393
2019-06-04,0.0
2019-06-05,0.7335
2019-06-06,-4.8544
2019-06-07,1.5306
2019-06-10,-1.005
2019-06-11,-2.5381
2019-06-12,1.8229
2019-06-13,0.7673
2019-06-14,-0.2538
2019-06-17,2.5445
2019-06-18,-1.4888
2019-06-19,0.5038
2019-06-20,0.0
2019-06-21,5.0125
2019-06-24,-2.148
2019-06-25,0.0
2019-06-26,-2.1951
2019-06-27,-4.9875
2019-06-28,-1.8373
2019-07-01,-1.8717000000000001
2019-07-02,-2.7248
2019-07-03,0.5602
2019-07-05,-0.8357
2019-07-08,2.5281000000000002
2019-07-09,2.1918
2019-07-10,1.6086
2019-07-11,-1.5831
2019-07-12,1.0724
2019-07-15,-1.3263
2019-07-16,4.3011
2019-07-17,13.1443
2019-07-18,-2.0501
2019-07-19,2.093
2019-07-22,0.2278
2019-07-23,0.0
2019-07-24,0.4545
2019-07-25,1.1312
2019-07-26,0.4474
2019-07-29,0.6682
2019-07-30,0.6637
2019-07-31,0.8791
2019-08-01,-1.7429000000000001
2019-08-02,-1.5521
2019-08-05,-4.0541
2019-08-06,-0.4695
2019-08-07,-0.2358
2019-08-08,-2.8369
2019-08-09,0.9732
2019-08-12,0.0
2019-08-13,0.7229
2019-08-14,-2.3923
2019-08-15,-0.9804
2019-08-16,1.2376
2019-08-19,0.978
2019-08-20,0.4843
2019-08-21,1.6867
2019-08-22,0.4739
2019-08-23,-2.5943
2019-08-26,-0.2421
2019-08-27,0.2427
2019-08-28,0.2421
2019-08-29,-0.4831
2019-08-30,-1.4563
2019-09-03,-1.2315
2019-09-04,0.4988
2019-09-05,-0.7444
2019-09-06,0.5
2019-09-09,0.2488
2019-09-10,2.2333
2019-09-11,2.9126
2019-09-12,1.1792
2019-09-13,-0.2331
2019-09-16,2.1028000000000002
2019-09-17,-1.373
2019-09-18,-3.4803
2019-09-19,0.0
2019-09-20,2.6442
2019-09-23,-1.4052
2019-09-24,-1.9002
2019-09-25,1.2107
2019-09-26,0.2392
2019-09-27,-1.6705999999999999
2019-09-30,0.0
2019-10-01,0.0
2019-10-02,-1.4563
2019-10-03,0.9852
2019-10-04,0.0
2019-10-07,0.2439
2019-10-08,-1.9465
2019-10-09,-1.737
2019-10-10,-3.2828
2019-10-11,1.8277
2019-10-14,-4.6154
2019-10-15,2.6882
2019-10-16,-0.5236
2019-10-17,1.0526
2019-10-18,-1.0417
2019-10-21,2.3684
2019-10-22,-0.7712
2019-10-23,0.5181
2019-10-24,1.2887
2019-10-25,2.2901
2019-10-28,5.9701
2019-10-29,-0.4695
2019-10-30,0.2358
2019-10-31,0.0
2019-11-01,-0.2353
2019-11-04,-0.2358
2019-11-05,0.9456
2019-11-06,-1.7564
2019-11-07,0.1192
2019-11-08,0.119
2019-11-11,-0.5945
2019-11-12,-8.3732
2019-11-13,-2.0888
2019-11-14,-7.4667
2019-11-15,4.3228
2019-11-18,-3.3149
2019-11-19,0.2857
2019-11-20,-1.7094
2019-11-21,-3.4783
2019-11-22,3.003
2019-11-25,1.7492999999999999
2019-11-26,-0.2865
2019-11-27,1.1494
2019-11-29,1.9886
2019-12-02,-5.0139
2019-12-03,1.0264
2019-12-04,-0.8708
2019-12-05,-1.3176999999999999
2019-12-06,-1.4837
2019-12-09,-0.6024
2019-12-10,1.5152
2019-12-11,1.194
2019-12-12,0.295
2019-12-13,-2.3529
2019-12-16,-0.3012
2019-12-17,0.6042
2019-12-18,-1.2012
2019-12-19,-1.2158
2019-12-20,1.2308
2019-12-23,-4.2553
2019-12-24,0.0
2019-12-26,0.9524
2019-12-27,-1.2579
2019-12-30,-3.1847
2019-12-31,3.6184
2020-01-02,0.9524
2020-01-03,-1.2579
2020-01-06,-0.9554
2020-01-07,0.6431
2020-01-08,-0.639
2020-01-09,0.0
2020-01-10,-0.3215
2020-01-13,3.2258
2020-01-14,1.5625
2020-01-15,3.6923
2020-01-16,1.7804
2020-01-17,0.5831
2020-01-21,2.6087
2020-01-22,0.565
2020-01-23,-0.5618
2020-01-24,-0.565
2020-01-27,-1.7045
2020-01-28,3.4682
2020-01-29,1.5363
2020-01-30,-0.1376
2020-01-31,-1.1019
2020-02-03,-0.8357
2020-02-04,0.5618
2020-02-05,3.2123
2020-02-06,0.406
2020-02-07,-1.3477000000000001
2020-02-10,-0.8197
2020-02-11,1.1019
2020-02-12,2.9973
2020-02-13,-0.2646
2020-02-14,0.3979
2020-02-18,-1.9815
2020-02-19,-1.0782
2020-02-20,-1.9074
2020-02-21,-2.2222
2020-02-24,-3.125
2020-02-25,-7.9179
2020-02-26,-4.7771
2020-02-27,-15.0502
2020-02-28,12.2047
2020-03-02,1.2281
2020-03-03,-1.5598
2020-03-04,-2.8169
2020-03-05,-3.9855
2020-03-06,1.8868
2020-03-09,-7.4074
2020-03-10,-4.0
2020-03-11,-10.4167
2020-03-12,-11.6279
2020-03-13,5.2632
2020-03-16,-27.5
2020-03-17,-3.4483
2020-03-18,-38.5643
2020-03-19,11.6266
2020-03-20,9.3636
2020-03-23,-13.1619
2020-03-24,9.6732
2020-03-25,19.0
2020-03-26,-10.9244
2020-03-27,1.8868
2020-03-30,-1.8519
2020-03-31,-2.8302
2020-04-01,-2.9126
2020-04-02,-0.17
2020-04-03,-0.8314
2020-04-06,9.0909
2020-04-07,1.8519
2020-04-08,-1.8182
2020-04-09,-1.8519
2020-04-13,16.0377
2020-04-14,-4.878
2020-04-15,1.7094
2020-04-16,-0.8403
2020-04-17,2.5423999999999998
2020-04-20,1.6529
2020-04-21,13.8211
2020-04-22,-9.2857
2020-04-23,-5.5118
2020-04-24,5.8333
2020-04-27,-7.0866
2020-04-28,0.0
2020-04-29,0.8475
2020-04-30,-3.3613
2020-05-01,13.913
2020-05-04,-6.1068999999999996
2020-05-05,-1.626
2020-05-06,-17.3554
2020-05-07,4.0
2020-05-08,-4.7692
2020-05-11,0.6664
2020-05-12,-2.7081
2020-05-13,-6.3711
2020-05-14,6.8047
2020-05-15,0.0
2020-05-18,2.0619
2020-05-19,1.0101
2020-05-20,1.0
2020-05-21,2.9703
2020-05-22,-2.8846
2020-05-26,5.9406
2020-05-27,2.8037
2020-05-28,3.6364
2020-05-29,0.8772
2020-06-01,11.3043
2020-06-02,7.0313
2020-06-03,-5.1095
2020-06-04,-3.8462
2020-06-05,20.0
2020-06-08,-20.3333
2020-06-09,1.2551999999999999
2020-06-10,0.0
2020-06-11,-5.7851
2020-06-12,-5.2632
2020-06-15,-7.4074
2020-06-16,-0.01
2020-06-17,-2.4802
2020-06-18,-0.523
2020-06-19,-20.2165
2020-06-22,1.8090000000000002
2020-06-23,-2.2846
2020-06-24,-4.7539
2020-06-25,-0.45
2020-06-26,-5.0137
2020-06-29,-3.4828
2020-06-30,1.4867
2020-07-01,4.1225
2020-07-02,8.1731
2020-07-06,-1.9607999999999999
2020-07-07,-2.9333
2020-07-08,0.1374
2020-07-09,1.4815
2020-07-10,0.5542
2020-07-13,-0.4571
2020-07-14,2.8629
2020-07-15,0.9584
2020-07-16,-1.8192
2020-07-17,4.6344
2020-07-20,-3.8354
2020-07-21,1.7507000000000001
2020-07-22,0.3881
2020-07-23,-2.0619
2020-07-24,-0.0132
2020-07-27,4.3032
2020-07-28,-2.8514
2020-07-29,0.961
2020-07-30,-3.5117000000000003
2020-07-31,-3.4662
