ticker,MGMA US Equity
2000-06-15,-14.8148
2000-06-16,0.0
2000-06-19,19.5652
2000-06-22,-7.2727
2000-06-23,1.9607999999999999
2000-06-26,0.0
2000-06-27,0.0
2000-06-28,0.0
2000-06-29,0.0
2000-06-30,-11.538499999999999
2000-07-03,0.0
2000-07-06,0.0
2000-07-07,-2.1739
2000-07-10,4.4444
2000-07-12,-2.1277
2000-07-14,8.6957
2000-07-17,-6.0
2000-07-18,-4.2553
2000-07-19,-2.2222
2000-07-20,0.0
2000-07-21,0.0
2000-07-25,0.0
2000-07-31,4.5455
2000-08-02,15.2174
2000-08-03,-3.7736
2000-08-04,7.8431
2000-08-07,-12.7273
2000-08-09,-4.1667
2000-08-10,2.1739
2000-08-11,-2.1277
2000-08-14,13.0435
2000-08-16,-9.6154
2000-08-17,-2.1277
2000-08-18,0.0
2000-08-22,8.6957
2000-08-23,-6.0
2000-08-25,0.0
2000-08-28,-2.1277
2000-08-29,0.0
2000-08-30,8.6957
2000-08-31,-10.0
2000-09-01,-11.1111
2000-09-05,-37.5
2000-09-06,40.0
2000-09-07,0.0
2000-09-08,-11.4286
2000-09-13,61.6129
2000-09-14,-20.1597
2000-09-15,-10.0
2000-09-18,-2.7778
2000-09-19,2.8571
2000-09-20,13.8889
2000-09-21,0.0
2000-09-22,-24.3902
2000-09-25,32.2581
2000-09-26,-2.439
2000-09-28,-22.5
2000-09-29,0.0
2000-10-03,0.0
2000-10-05,0.0
2000-10-06,-3.2258
2000-10-09,36.6667
2000-10-10,-24.3902
2000-10-11,-3.2258
2000-10-12,13.3333
2000-10-16,-2.9412000000000003
2000-10-17,-9.0909
2000-10-19,0.0
2000-10-23,10.0
2000-10-24,-9.0909
2000-10-25,-6.6667
2000-10-26,7.1429
2000-10-30,-26.6667
2000-11-01,18.1818
2000-11-02,-11.538499999999999
2000-11-03,0.0
2000-11-06,0.0
2000-11-07,8.6957
2000-11-08,28.0
2000-11-10,-3.125
2000-11-13,0.0
2000-11-14,0.0
2000-11-15,0.0
2000-11-16,19.3548
2000-11-17,0.0
2000-11-20,-5.4054
2000-11-21,-14.2857
2000-11-22,-6.6667
2000-11-27,-10.7143
2000-11-28,0.0
2000-11-29,12.0
2000-11-30,-10.7143
2000-12-01,-12.0
2000-12-04,13.6364
2000-12-05,0.0
2000-12-06,0.0
2000-12-07,0.0
2000-12-08,0.0
2000-12-11,-12.0
2000-12-12,-18.1818
2000-12-13,0.0
2000-12-14,0.0
2000-12-18,-16.6667
2000-12-19,0.0
2000-12-20,0.0
2000-12-21,-16.6667
2000-12-22,4.0
2000-12-26,26.9231
2000-12-27,-15.1515
2000-12-28,-21.4286
2000-12-29,-4.5455
2001-01-02,0.0
2001-01-03,14.2857
2001-01-04,0.0
2001-01-05,16.6667
2001-01-08,-14.2857
2001-01-09,4.1667
2001-01-10,-4.0
2001-01-16,0.0
2001-01-19,4.1667
2001-01-22,-4.0
2001-01-29,-16.6667
2001-01-30,25.0
2001-02-01,4.0
2001-02-02,15.3846
2001-02-06,-6.6667
2001-02-07,0.0
2001-02-08,-14.2857
2001-02-09,-8.3333
2001-02-12,0.0
2001-02-13,0.0
2001-02-14,-27.2727
2001-02-15,37.5
2001-02-20,-18.1818
2001-02-22,33.3333
2001-02-23,-4.1667
2001-02-26,-21.7391
2001-02-27,33.3333
2001-02-28,-4.1667
2001-03-01,8.6957
2001-03-02,12.0
2001-03-05,5.3571
2001-03-06,-5.0847
2001-03-12,-21.4286
2001-03-13,18.1818
2001-03-19,3.8462
2001-03-21,-11.1111
2001-03-22,0.0
2001-03-26,-16.6667
2001-03-27,0.0
2001-03-28,0.0
2001-03-29,0.0
2001-03-30,0.0
2001-04-02,0.0
2001-04-04,-10.0
2001-04-16,22.2222
2001-04-17,0.0
2001-04-25,-9.0909
2001-04-26,0.0
2001-04-27,0.0
2001-05-07,10.0
2001-05-09,0.0
2001-05-10,0.0
2001-05-17,0.0
2001-05-23,-18.1818
2001-05-30,0.0
2001-06-01,0.0
2001-06-05,0.0
2001-06-07,11.1111
2001-06-18,-10.0
2001-06-19,0.0
2001-06-20,0.0
2001-06-25,11.1111
2001-06-26,0.0
2001-06-28,-20.0
2001-07-09,0.0
2001-07-12,0.0
2001-07-26,0.0
2001-08-02,0.0
2001-08-08,12.5
2001-08-10,-11.1111
2001-08-13,0.0
2001-08-15,0.0
2001-08-21,0.0
2001-08-22,0.0
2001-08-23,0.0
2001-08-24,0.0
2001-08-28,0.0
2001-08-30,0.0
2001-08-31,12.5
2001-09-04,0.0
2001-09-05,22.2222
2001-09-06,0.0
2001-09-07,-9.0909
2001-09-10,0.0
2001-09-17,20.0
2001-09-21,-8.3333
2001-09-24,9.0909
2001-09-26,25.0
2001-10-01,0.0
2001-10-02,6.6667
2001-10-03,0.0
2001-10-04,-25.0
2001-10-09,50.0
2001-10-15,11.1111
2001-10-16,-35.0
2001-10-17,7.6923
2001-10-18,0.0
2001-10-22,-14.2857
2001-10-24,50.0
2001-10-25,-22.2222
2001-10-26,0.0
2001-10-30,7.1429
2001-10-31,-33.3333
2001-11-02,50.0
2001-11-05,-33.3333
2001-11-06,0.0
2001-11-07,50.0
2001-11-12,0.0
2001-11-13,-33.3333
2001-11-15,0.0
2001-11-16,30.0
2001-11-19,15.3846
2001-11-20,-33.3333
2001-11-21,50.0
2001-11-26,-40.0
2001-11-27,0.0
2001-11-28,44.4444
2001-11-29,-38.4615
2001-11-30,0.0
2001-12-03,37.5
2001-12-04,-27.2727
2001-12-05,37.5
2001-12-06,-9.0909
2001-12-07,10.0
2001-12-10,-27.2727
2001-12-11,0.0
2001-12-12,37.5
2001-12-13,0.0
2001-12-14,-36.3636
2001-12-17,-28.5714
2001-12-18,40.0
2001-12-19,-28.5714
2001-12-20,0.0
2001-12-21,0.0
2001-12-24,0.0
2001-12-26,0.0
2001-12-27,0.0
2001-12-28,60.0
2001-12-31,-31.25
2002-01-03,0.0
2002-01-04,63.6364
2002-01-07,0.0
2002-01-08,0.0
2002-01-09,-11.1111
2002-01-11,0.0
2002-01-14,0.0
2002-01-15,0.0
2002-01-16,-12.5
2002-01-17,42.8571
2002-01-18,0.0
2002-01-22,-30.0
2002-01-29,-14.2857
2002-01-31,0.0
2002-02-04,0.0
2002-02-08,0.0
2002-02-21,-8.3333
2002-02-26,9.0909
2002-02-27,0.0
2002-03-05,0.0
2002-03-12,0.0
2002-03-15,-8.3333
2002-03-21,0.0
2002-03-25,-9.0909
2002-03-26,-10.0
2002-03-27,0.0
2002-03-28,0.0
2002-04-01,0.0
2002-04-02,0.0
2002-04-03,0.0
2002-04-04,0.0
2002-04-05,0.0
2002-04-08,22.2222
2002-04-09,-9.0909
2002-04-11,-20.0
2002-04-15,0.0
2002-04-17,0.0
2002-04-18,0.0
2002-04-22,0.0
2002-04-30,-45.0
2002-05-02,0.0
2002-05-07,0.0
2002-05-08,0.0
2002-05-09,-9.0909
2002-05-10,50.0
2002-05-22,-77.9167
2002-05-23,58.4906
2002-05-28,-28.5714
2002-06-20,0.0
2002-07-16,0.0
2002-07-29,0.0
2002-08-07,0.0
2002-08-08,0.0
2002-08-19,0.0
2002-08-21,0.0
2002-08-23,0.0
2002-08-26,0.0
2002-11-05,-56.6667
2002-11-06,0.0
2002-11-21,0.0
2002-12-05,0.0
2002-12-10,0.0
2002-12-13,0.0
2002-12-16,0.0
2002-12-17,0.0
2002-12-20,0.0
2002-12-30,-7.6923
2002-12-31,150.0
2003-01-06,-60.0
2003-01-14,0.0
2003-01-23,-41.6667
2003-01-27,0.0
2003-02-10,257.1429
2003-02-13,-72.0
2003-02-20,0.0
2003-03-13,0.0
2003-05-05,257.1429
2003-05-13,-72.0
2003-05-15,0.0
2003-07-14,0.0
2003-07-22,257.1429
2003-07-25,-72.0
2003-07-30,0.0
2003-09-03,142.8571
2003-09-15,-58.8235
2003-09-30,257.1429
2003-10-01,-72.0
2003-10-06,0.0
2003-10-15,0.0
2003-10-20,628.5714
2003-10-21,0.0
2003-10-23,-86.2745
2003-12-12,0.0
2003-12-26,0.0
2003-12-29,0.0
2004-01-02,0.0
2004-01-13,0.0
2004-02-19,0.0
2004-03-02,42.8571
2004-03-05,0.0
2004-04-27,-20.0
2004-06-04,0.0
2004-07-27,12.5
2004-07-30,122.2222
2004-08-02,0.0
2004-08-04,0.0
2004-08-11,-55.0
2004-08-26,0.0
2004-09-24,0.0
2004-09-30,0.0
2004-10-05,0.0
2004-10-06,177.7778
2004-10-18,-64.0
2004-11-01,0.0
2004-11-16,0.0
2004-11-17,0.0
2004-11-22,0.0
2004-11-23,0.0
2004-11-29,0.0
2004-12-03,0.0
2004-12-07,0.0
2004-12-10,0.0
2004-12-15,0.0
2004-12-17,0.0
2004-12-28,11.1111
2005-01-05,0.0
2005-01-07,0.0
2005-02-08,0.0
2005-02-25,0.0
2005-02-28,0.0
2005-06-21,0.0
2005-07-25,0.0
2005-11-09,-20.0
2005-11-23,0.0
2005-12-23,0.0
2006-02-22,0.0
2006-03-16,0.0
2006-04-25,0.0
2006-05-02,0.0
2006-05-08,0.0
2006-09-22,0.0
2006-09-28,0.0
2006-11-30,0.0
2006-12-06,0.0
2006-12-19,12.5
2006-12-22,-11.1111
2006-12-26,0.0
2007-01-09,0.0
2007-01-11,0.0
2007-01-22,525.0
2007-01-23,-70.0
2007-03-01,0.0
2007-05-03,0.0
2007-05-29,0.0
2007-05-31,0.0
2007-06-01,0.0
2007-06-14,0.0
2007-08-23,0.0
2007-09-28,0.0
2007-10-01,33.3333
2007-10-16,0.0
2007-10-19,-25.0
2007-10-30,0.0
2007-11-08,0.0
2007-11-27,0.0
2007-12-05,0.0
2007-12-06,-33.3333
2007-12-27,-20.0
2007-12-28,0.0
2008-01-28,0.0
2008-02-14,0.0
2008-02-15,-25.0
2008-03-07,-16.6667
2008-04-22,0.0
2008-10-07,-20.0
2008-11-19,0.0
2008-12-15,1525.0
2009-01-02,-92.3077
2009-01-16,0.0
2009-01-21,0.0
2009-04-20,1920.0
2009-04-22,-95.0495
2009-07-30,0.0
2009-08-26,0.0
2009-09-18,0.0
2009-09-24,0.0
2010-03-03,0.0
2010-05-21,0.0
2010-07-27,0.0
2010-08-03,0.0
2010-11-01,0.0
2010-12-28,0.0
2011-03-16,0.0
2011-04-18,-89.75
2011-05-06,0.0
2011-06-13,0.0
2011-06-15,0.0
2011-07-22,7.3171
2011-08-08,0.0
2011-08-17,18263.6364
2011-08-18,-99.4554
2012-05-04,0.0
2012-12-31,0.0
2013-01-07,0.0
2013-06-10,0.0
2013-08-19,1718.1818
2013-09-05,-90.0
2013-12-16,-40.0
2013-12-19,0.0
2014-01-07,66.6667
2014-03-28,0.0
2014-04-23,0.0
2014-05-05,0.0
2014-11-25,200.0
2015-07-23,73.3333
2015-09-18,0.0
2015-11-11,-3.8462
2015-12-15,-60.0
2016-01-21,0.0
2016-01-28,0.0
2016-09-08,50.0
2017-01-25,0.0
2017-10-19,0.0
2017-11-09,0.0
2017-12-19,231.0
2017-12-26,-69.6878
2018-04-09,-66.7774
2018-05-03,0.0
2018-05-29,0.0
2018-10-02,1900.0
2018-10-18,0.0
2018-10-19,-2.5
2018-10-29,-6.4103
2018-10-30,-85.6986
2018-11-05,0.0
2019-02-06,283.1418
2019-02-12,0.0
2019-03-01,-80.0
2019-03-11,0.0
2019-04-24,0.0
2019-07-02,25.0
2019-11-15,-20.0
2019-12-26,400.0
2019-12-27,0.0
2019-12-30,0.0
2020-01-02,0.0
2020-01-07,-75.0
2020-01-10,0.0
2020-01-14,0.0
2020-03-30,300.0
2020-04-03,-37.5
2020-04-07,60.0
2020-04-08,0.0
2020-04-13,0.0
2020-04-17,0.0
2020-04-21,0.0
2020-04-30,-75.0
2020-05-07,-20.0
2020-05-12,0.0
2020-05-19,0.0
2020-05-20,400.0
2020-05-21,0.0
2020-05-27,0.0
2020-06-05,0.0
2020-06-11,0.0
2020-06-12,0.0
2020-06-26,-68.0
2020-06-29,-37.5
2020-06-30,2.5
2020-07-10,-2.439
2020-07-17,900.0
2020-07-21,-45.0
2020-07-24,77.0455
2020-07-27,-89.6791
