ticker,NGRC US Equity
2013-01-09,-9.9375
2013-01-10,4.372
2013-01-11,6.383
2013-01-14,9.9375
2013-01-15,-17.6805
2013-01-16,10.4972
2013-01-17,-5.0
2013-01-18,0.0
2013-01-22,4.7368
2013-01-23,-14.5729
2013-01-24,11.7647
2013-01-25,-5.2632
2013-01-28,-5.5556
2013-01-29,-3.5294
2013-01-30,9.7561
2013-01-31,0.0
2013-02-01,0.0
2013-02-04,0.0
2013-02-05,2.7778
2013-02-06,1.6216
2013-02-07,-4.1888
2013-02-08,27.6891
2013-02-11,0.0
2013-02-12,-17.3913
2013-02-13,15.7895
2013-02-14,-9.0909
2013-02-15,0.0
2013-02-19,-7.5
2013-02-20,-2.3649
2013-02-21,0.2076
2013-02-22,4.9724
2013-02-25,5.2632
2013-02-26,5.0
2013-02-27,11.9048
2013-02-28,-4.2553
2013-03-01,-2.2222
2013-03-04,-4.5455
2013-03-05,4.7619
2013-03-06,-9.0341
2013-03-07,1.9363000000000001
2013-03-08,-10.2941
2013-03-11,3.8251
2013-03-12,0.0
2013-03-13,-0.0658
2013-03-14,-5.2008
2013-03-15,2.7083
2013-03-18,-5.3414
2013-03-19,-2.8571
2013-03-20,0.0
2013-03-21,-4.4118
2013-03-22,4.5385
2013-03-25,0.0736
2013-03-26,-5.8824
2013-03-27,0.0
2013-03-28,-6.3281
2013-04-01,0.0834
2013-04-02,6.6667
2013-04-03,-12.4219
2013-04-04,3.479
2013-04-05,-8.5345
2013-04-08,-3.4873
2013-04-09,5.4688
2013-04-10,-3.7037
2013-04-11,3.8462
2013-04-12,-10.2778
2013-04-15,3.1992
2013-04-16,0.0
2013-04-17,-12.0
2013-04-18,0.0
2013-04-19,0.0
2013-04-22,6.8182
2013-04-23,2.0213
2013-04-24,-4.0667
2013-04-25,-4.3478
2013-04-26,-9.0909
2013-04-29,0.0
2013-04-30,0.0
2013-05-01,7.5
2013-05-02,2.1512000000000002
2013-05-03,-2.5612
2013-05-06,1.8692
2013-05-07,5.5046
2013-05-08,-14.6196
2013-05-09,-0.191
2013-05-10,27.551
2013-05-13,19.85
2013-05-14,-6.2161
2013-05-15,3.1139
2013-05-16,3.5375
2013-05-17,16.0
2013-05-20,9.1954
2013-05-21,20.0
2013-05-22,0.8772
2013-05-23,-22.0109
2013-05-24,14.2857
2013-05-28,17.0732
2013-05-29,-16.6667
2013-05-30,4.9375
2013-05-31,-14.2347
2013-06-03,8.4028
2013-06-04,2.4343
2013-06-05,-8.4428
2013-06-06,-12.5683
2013-06-07,0.625
2013-06-10,6.7547
2013-06-11,-6.9091000000000005
2013-06-12,12.5
2013-06-13,-5.5556
2013-06-14,-5.8824
2013-06-17,6.875
2013-06-18,9.9415
2013-06-19,-9.5745
2013-06-20,-5.8824
2013-06-21,1.9922
2013-06-24,-9.3068
2013-06-25,-5.4054
2013-06-26,-0.9375
2013-06-27,-9.9594
2013-06-28,3.3033
2013-07-01,0.7752
2013-07-02,-1.5385
2013-07-03,-6.25
2013-07-05,-8.3333
2013-07-08,-14.5455
2013-07-09,-4.2553
2013-07-10,-11.1111
2013-07-11,-11.25
2013-07-12,-1.4085
2013-07-15,-14.2857
2013-07-16,8.3333
2013-07-17,-0.2885
2013-07-18,-19.7686
2013-07-19,9.6154
2013-07-22,-12.0614
2013-07-23,8.9776
2013-07-24,-3.2037
2013-07-25,-3.5461
2013-07-26,0.6127
2013-07-29,-0.609
2013-07-30,2.9412000000000003
2013-07-31,8.5714
2013-08-01,-8.443
2013-08-02,5.1497
2013-08-05,9.1116
2013-08-06,3.3403
2013-08-07,-4.6465
2013-08-08,-6.7797
2013-08-09,-2.5
2013-08-12,13.7529
2013-08-13,-3.2787
2013-08-14,-1.6949
2013-08-15,-8.4052
2013-08-16,2.3529
2013-08-19,-0.3448
2013-08-20,8.6505
2013-08-21,-3.1847
2013-08-22,0.8772
2013-08-23,-9.5652
2013-08-26,9.375
2013-08-27,-6.8132
2013-08-28,-3.184
2013-08-29,-0.609
2013-08-30,-1.9607999999999999
2013-09-03,7.25
2013-09-04,-2.331
2013-09-05,-9.0692
2013-09-06,0.1312
2013-09-09,-0.7864
2013-09-10,-4.8877
2013-09-11,9.7222
2013-09-12,-2.7848
2013-09-13,-6.25
2013-09-16,0.4167
2013-09-17,-0.1383
2013-09-18,0.1385
2013-09-19,10.6501
2013-09-20,-8.75
2013-09-23,1.9178
2013-09-24,3.2258
2013-09-25,-4.9479
2013-09-26,0.0
2013-09-27,-0.6849
2013-09-30,-0.6897
2013-10-01,10.8333
2013-10-02,-1.7544
2013-10-03,-6.7602
2013-10-04,1.7784
2013-10-07,5.1075
2013-10-08,2.046
2013-10-09,-6.5163
2013-10-10,-0.2681
2013-10-11,-4.3011
2013-10-14,-12.0787
2013-10-15,2.2364
2013-10-16,-2.0313
2013-10-17,5.9011
2013-10-18,-3.6145
2013-10-21,-5.0
2013-10-22,0.0
2013-10-23,0.0
2013-10-24,5.2632
2013-10-25,-4.6875
2013-10-28,-0.3279
2013-10-29,0.0
2013-10-30,1.6447
2013-10-31,-1.6181
2013-11-01,8.8816
2013-11-04,-8.1571
2013-11-05,-12.8289
2013-11-06,2.6414999999999997
2013-11-07,0.0
2013-11-08,0.0
2013-11-11,-2.9412000000000003
2013-11-12,-6.0606
2013-11-13,-2.8226
2013-11-14,-0.4149
2013-11-15,10.0
2013-11-18,16.6667
2013-11-19,-17.6948
2013-11-20,22.6824
2013-11-21,-12.0579
2013-11-22,-15.1737
2013-11-25,-27.5862
2013-11-26,19.9405
2013-11-27,-21.0918
2013-11-29,-23.5849
2013-12-02,30.4527
2013-12-03,-11.6719
2013-12-04,-3.9286
2013-12-05,-1.1152
2013-12-06,7.1429
2013-12-09,-10.1754
2013-12-10,12.5
2013-12-11,-5.5556
2013-12-12,-7.7206
2013-12-13,-0.3984
2013-12-16,-4.0
2013-12-17,-6.6667
2013-12-18,0.8929
2013-12-19,12.3894
2013-12-20,0.0
2013-12-23,-10.6299
2013-12-24,-1.3216
2013-12-26,0.0
2013-12-27,0.0
2013-12-30,0.0
2013-12-31,-13.392900000000001
2014-01-02,15.4639
2014-01-03,-8.482099999999999
2014-01-06,0.0
2014-01-07,17.0732
2014-01-08,6.6667
2014-01-09,5.4688
2014-01-10,0.0
2014-01-13,-0.3704
2014-01-14,7.0632
2014-01-15,32.2917
2014-01-16,17.5853
2014-01-17,6.6964
2014-01-21,-3.5564999999999998
2014-01-22,-2.82
2014-01-23,-0.6696
2014-01-24,-37.0787
2014-01-27,-2.8571
2014-01-28,0.0
2014-01-29,0.0
2014-01-30,16.9118
2014-01-31,-1.8868
2014-02-03,-8.3333
2014-02-04,-1.049
2014-02-05,-1.0601
2014-02-06,-2.1429
2014-02-07,0.0
2014-02-10,0.0
2014-02-11,9.1241
2014-02-12,-1.0033
2014-02-13,0.0
2014-02-14,0.0
2014-02-18,0.0
2014-02-19,-8.1081
2014-02-20,5.1471
2014-02-21,0.6993
2014-02-24,-5.5556
2014-02-25,-2.2059
2014-02-26,0.0
2014-02-27,2.2556
2014-02-28,0.0
2014-03-03,0.0
2014-03-04,8.8235
2014-03-05,1.6892
2014-03-06,0.9967
2014-03-07,0.0
2014-03-10,-5.2632
2014-03-11,7.2917
2014-03-12,-0.6472
2014-03-13,-11.4007
2014-03-14,12.8676
2014-03-17,-9.772
2014-03-18,5.7762
2014-03-19,3.7542999999999997
2014-03-20,0.0
2014-03-21,-13.1579
2014-03-24,2.2727
2014-03-25,6.6667
2014-03-26,-6.25
2014-03-27,1.4815
2014-03-28,10.219
2014-03-31,-5.298
2014-04-01,-6.993
2014-04-02,0.0
2014-04-03,2.2556
2014-04-04,0.0
2014-04-07,-9.5588
2014-04-08,10.5691
2014-04-09,-9.5588
2014-04-10,0.0
2014-04-11,5.2846
2014-04-14,4.2471
2014-04-15,-8.1481
2014-04-16,1.2097
2014-04-17,1.992
2014-04-21,1.1719
2014-04-22,4.2471
2014-04-23,-8.1481
2014-04-24,0.8065
2014-04-25,-0.8
2014-04-28,2.0161
2014-04-29,-1.9763
2014-04-30,9.6774
2014-05-01,-2.9412000000000003
2014-05-02,-3.0303
2014-05-05,0.0
2014-05-06,1.1719
2014-05-07,5.0193
2014-05-08,-2.9412000000000003
2014-05-09,-6.0606
2014-05-12,3.2258
2014-05-13,-3.125
2014-05-14,8.4677
2014-05-15,8.9219
2014-05-16,0.0
2014-05-19,-0.6826
2014-05-20,-8.5911
2014-05-21,1.5038
2014-05-22,0.7407
2014-05-23,-2.2059
2014-05-27,2.2556
2014-05-28,-1.8382
2014-05-30,9.7378
2014-06-02,0.0
2014-06-03,0.0
2014-06-04,-4.4369
2014-06-05,-2.8571
2014-06-06,1.1029
2014-06-09,5.4545
2014-06-10,-0.6897
2014-06-11,-5.5556
2014-06-13,0.0
2014-06-16,0.0
2014-06-17,0.0
2014-06-18,1.1029
2014-06-19,1.0909
2014-06-20,0.7194
2014-06-23,0.0
2014-06-24,5.7143
2014-06-25,-8.1081
2014-06-26,0.7353
2014-06-27,-5.8394
2014-07-01,4.6512
2014-07-02,-2.963
2014-07-03,12.9771
2014-07-07,-1.0135
2014-07-08,0.0
2014-07-09,0.0
2014-07-10,-12.628
2014-07-11,-1.1719
2014-07-14,13.834
2014-07-15,11.1111
2014-07-16,-13.125
2014-07-17,2.8777
2014-07-18,-4.8951
2014-07-21,0.0
2014-07-22,-5.8824
2014-07-23,0.0
2014-07-24,0.0
2014-07-25,16.7969
2014-07-28,0.6689
2014-07-29,-14.9502
2014-07-30,11.7187
2014-07-31,-9.7902
2014-08-01,-0.7752
2014-08-04,12.5
2014-08-06,-10.0694
2014-08-08,0.0
2014-08-11,0.0
2014-08-12,23.5521
2014-08-13,-2.5
2014-08-14,-12.8205
2014-08-19,-51.1029
2014-08-20,4.3108
2014-08-21,53.7722
2014-08-22,12.5
2014-08-25,6.6667
2014-08-26,0.0
2014-08-27,0.0
2014-08-28,0.0
2014-09-03,-6.25
2014-09-04,-15.4861
2014-09-05,13.0649
2014-09-08,4.6512
2014-09-09,0.0694
2014-09-10,11.034
2014-09-11,-10.0
2014-09-12,19.5556
2014-09-15,2.2305
2014-09-16,1.8182
2014-09-17,18.3259
2014-09-18,-3.4145
2014-09-19,9.375
2014-09-22,-7.1429
2014-09-23,-1.5385
2014-09-26,-0.0195
2014-09-29,0.0195
2014-09-30,-8.5742
2014-10-01,-1.7304
2014-10-02,-3.5
2014-10-03,15.2737
2014-10-06,-29.6463
2014-10-07,0.0278
2014-10-08,-0.0278
2014-10-09,8.8889
2014-10-10,34.6939
2014-10-13,1.5152
2014-10-15,-11.9123
2014-10-16,-16.9226
2014-10-17,-4.1428
2014-10-20,-1.0638
2014-10-21,9.8925
2014-10-22,-13.8943
2014-10-23,36.3636
2014-10-27,-33.3333
2014-10-28,6.25
2014-10-29,0.0
2014-10-30,-1.1764999999999999
2014-10-31,2.3810000000000002
2014-11-03,6.9767
2014-11-05,0.0
2014-11-06,8.6957
2014-11-07,-19.975
2014-11-10,9.9656
2014-11-11,-20.4545
2014-11-12,0.0
2014-11-13,2.8571
2014-11-14,-2.7431
2014-11-18,2.8204000000000002
2014-11-19,-2.7778
2014-11-20,7.4286
2014-11-21,-6.9149
2014-11-24,0.0
2014-11-25,0.0
2014-11-28,17.1429
2014-12-01,0.0
2014-12-03,17.0732
2014-12-04,-12.5
2014-12-05,-4.7619
2014-12-08,-12.5
2014-12-09,3.6607
2014-12-10,-7.3557
2014-12-11,-0.0372
2014-12-12,0.0
2014-12-15,-10.7143
2014-12-16,-26.625
2014-12-17,3.7479
2014-12-18,1.1494
2014-12-19,3.8961
2014-12-22,-2.0833
2014-12-23,0.0
2014-12-26,29.867
2014-12-29,-31.026
2014-12-30,-0.0594
2014-12-31,42.6025
2015-01-02,0.0
2015-01-05,-13.2917
2015-01-06,-1.9702
2015-01-07,-1.9607999999999999
2015-01-09,-12.0
2015-01-12,0.0
2015-01-13,-9.0909
2015-01-14,0.0
2015-01-16,10.0
2015-01-20,-9.0909
2015-01-21,3.0
2015-01-22,16.5049
2015-01-23,25.0
2015-01-26,-8.3125
2015-01-27,-12.7017
2015-01-28,-4.2166
2015-01-29,0.0543
2015-01-30,0.0
2015-02-02,4.2911
2015-02-03,0.0521
2015-02-05,3.2795
2015-02-09,-3.2258
2015-02-10,0.0
2015-02-12,16.6667
2015-02-13,-14.2857
2015-02-17,3.3333
2015-02-18,-7.2581
2015-02-26,-6.4674
2015-03-02,0.0
2015-03-03,16.2115
2015-03-05,-13.95
2015-03-10,0.0
2015-03-11,-0.0581
2015-03-12,-2.3256
2015-03-13,7.1429
2015-03-17,6.6667
2015-03-18,-8.75
2015-03-19,2.7397
2015-03-23,-11.1111
2015-03-24,0.0
2015-03-27,-7.5
2015-03-30,-8.1081
2015-03-31,0.0
2015-04-01,-5.9559
2015-04-06,-19.9375
2015-04-08,0.0488
2015-04-09,9.3216
2015-04-13,0.0
2015-04-15,-8.5268
2015-04-16,-10.2001
2015-04-17,-13.0435
2015-04-20,0.0
2015-04-21,-20.0
2015-04-22,-13.75
2015-04-23,0.0
2015-04-28,15.7609
2015-04-29,0.0
2015-04-30,-6.1033
2015-05-01,0.0
2015-05-04,-20.0
2015-05-05,8.3333
2015-05-06,0.0
2015-05-07,0.0
2015-05-08,23.0769
2015-05-11,-37.5
2015-05-28,0.125
2015-05-29,59.8002
2015-06-01,0.0
2015-06-02,-74.8438
2015-06-04,24.2236
2015-06-05,220.0
2015-06-09,0.0
2015-06-10,-74.8438
2015-06-19,49.0683
2015-06-24,0.0
2015-06-25,6.25
2015-06-30,150.9804
2015-07-02,0.0
2015-07-08,-71.0938
2015-07-09,137.8378
2015-07-15,-27.2727
2015-07-16,0.0
2015-07-22,0.0
2015-07-24,0.0
2015-07-28,25.0
2015-08-03,0.0
2015-08-10,0.0
2015-08-11,30.0
2015-08-12,-3.0769
2015-08-13,0.0
2015-08-25,-20.634900000000002
2015-09-11,30.0
2015-09-14,23.0769
2015-09-15,-25.0
2015-09-16,0.0
2015-09-23,0.0
2015-09-24,0.0
2015-09-29,0.0
2015-10-08,0.0
2015-10-15,0.0
2015-10-16,16.6667
2015-10-19,14.2857
2015-10-20,0.0
2015-10-22,-25.0
2015-10-28,0.0
2015-10-30,0.2083
2015-11-02,-0.2079
2015-11-09,-16.6667
2015-11-10,0.0
2015-11-16,0.0
2015-11-18,0.0
2015-11-19,0.0
2015-11-20,0.0
2015-11-24,0.0
2015-11-25,40.0
2015-11-27,42.8571
2015-12-04,-10.0
2015-12-11,11.1111
2015-12-14,-30.0
2015-12-15,-14.2857
2015-12-18,0.0
2015-12-21,0.0
2015-12-22,33.3333
2015-12-23,25.0
2015-12-24,-40.0
2015-12-28,0.0
2015-12-29,33.3333
2015-12-30,-12.5
2015-12-31,-14.2857
2016-01-13,50.0
2016-01-14,11.1111
2016-01-19,0.0
2016-01-20,-40.0
2016-01-25,0.0
2016-03-11,33.3333
2016-03-18,18.75
2016-03-23,-36.8421
2016-03-28,0.0
2016-03-29,33.3333
2016-04-01,0.0
2016-04-04,-25.0
2016-04-05,125.0
2016-04-12,-48.0556
2016-04-15,0.0891
2016-04-19,0.0
2016-04-20,0.1781
2016-04-25,0.0889
2016-04-28,63.4991
2016-04-29,-30.3639
2016-05-10,0.0
2016-05-11,1.092
2016-05-16,17.0525
2016-05-19,29.2024
2016-05-20,-2.0408
2016-05-23,-25.0
2016-05-24,0.0
2016-05-31,5.5556
2016-06-01,0.0
2016-06-08,0.0
2016-06-10,0.0
2016-06-16,2.6316
2016-06-20,-2.5
2016-06-23,-68.4418
2016-06-27,233.3333
2016-06-29,0.0
2016-06-30,-30.0
2016-07-25,0.0
2016-07-27,1.4285999999999999
2016-07-28,-1.4085
2016-07-29,0.0
2016-08-01,1.4285999999999999
2016-08-08,40.8451
2016-08-12,-30.0
2016-08-17,0.0
2016-08-26,5.7143
2016-09-06,-5.4054
2016-09-12,0.0
2016-09-14,0.0
2016-09-15,0.0
2016-09-16,1.4285999999999999
2016-09-20,-1.4085
2016-09-21,0.0
2016-09-22,57.1429
2016-09-23,-36.3636
2016-09-26,0.0
2016-09-27,0.1786
2016-10-06,15.508
2016-10-07,-13.5802
2016-10-13,0.0
2016-10-14,0.0
2016-10-20,-14.2857
2016-10-27,1.6667
2016-10-28,-1.6393
2016-11-02,1.6667
2016-11-09,-1.6393
2016-11-10,-66.0417
2016-11-11,194.4785
2016-11-14,150.0
2016-11-15,-83.25
2016-11-29,138.806
2016-12-20,-31.6667
2016-12-22,-37.8049
2016-12-27,0.4902
2016-12-30,133.4146
2017-01-04,-67.1891
2017-01-12,2.5478
2017-02-03,49.0683
2017-02-07,0.0
2017-02-09,0.0
2017-02-13,0.0
2017-02-17,0.0
2017-02-21,0.0
2017-03-02,33.3333
2017-03-06,-25.0
2017-03-07,0.0
2017-03-08,0.0
2017-03-29,100.0
2017-03-31,0.0
2017-04-20,-0.2083
2017-04-24,-16.4927
2017-04-25,0.0
2017-04-26,0.0
2017-05-02,0.0
2017-05-05,0.25
2017-05-09,-0.2494
2017-05-12,0.0
2017-05-17,0.25
2017-05-18,-0.2494
2017-05-19,0.0
2017-05-25,0.0
2017-05-30,0.0
2017-06-06,19.8
2017-06-12,-16.5275
2017-06-13,0.0
2017-06-27,0.0
2017-07-18,-20.0
2017-08-04,0.0
2017-08-08,0.0
2017-08-11,50.0
2017-08-21,-33.3333
2017-08-23,0.0
2017-08-28,50.0
2017-08-29,-33.3333
2017-08-31,0.0
2017-09-11,0.0
2017-09-19,0.0
2017-09-20,0.0
2017-09-21,0.0
2017-09-25,0.0
2017-10-10,0.25
2017-10-12,-0.2494
2017-10-13,0.0
2017-10-20,0.0
2017-10-25,0.0
2017-11-02,0.0
2017-11-08,0.0
2017-11-14,0.0
2017-11-16,0.0
2017-11-21,0.0
2017-12-04,23.75
2017-12-06,-19.1919
2017-12-08,0.0
2017-12-12,0.0
2017-12-14,0.0
2017-12-15,0.0
2017-12-18,0.0
2017-12-19,0.0
2017-12-20,0.0
2017-12-29,0.0
2018-01-04,0.0
2018-01-05,0.0
2018-01-11,47.5
2018-01-12,-30.5085
2018-01-17,-2.439
2018-01-18,0.0
2018-01-25,0.25
2018-01-31,23.4414
2018-02-06,-19.1919
2018-02-16,0.0
2018-02-20,0.0
2018-02-22,47.5
2018-02-23,-30.339
2018-03-02,-0.2433
2018-03-12,0.0
2018-03-14,9.7561
2018-03-20,-8.8889
2018-03-21,0.0
2018-03-22,0.0
2018-03-27,19.5122
2018-04-02,18.3673
2018-04-05,-25.8621
2018-04-10,15.1163
2018-04-11,-9.0909
2018-04-12,28.8889
2018-04-17,-12.931000000000001
2018-04-18,18.8119
2018-04-20,-31.6667
2018-04-24,-2.439
2018-04-26,0.0
2018-04-30,0.0
2018-05-08,32.5
2018-05-21,-24.5283
2018-05-22,0.0
2018-05-25,0.0
2018-05-29,0.0
2018-06-06,0.0
2018-06-19,0.0
2018-06-20,0.0
2018-06-21,0.0
2018-06-22,-40.0
2018-06-25,0.0
2018-07-02,0.0
2018-07-05,0.0
2018-07-09,0.0
2018-07-11,108.3333
2018-07-12,0.0
2018-07-17,-40.0
2018-07-24,33.3333
2018-07-25,0.0
2018-08-01,50.0
2018-08-02,-33.3333
2018-08-14,26.25
2018-08-22,-18.8119
2018-08-28,2.3171
2018-09-04,-2.2646
2018-09-05,0.0
2018-09-13,-2.439
2018-09-14,0.0
2018-09-17,0.0
2018-09-19,0.0
2018-09-20,0.0
2018-10-01,-21.25
2018-10-02,0.6349
2018-10-04,-2.2082
2018-10-05,-3.2258
2018-10-08,50.0
2018-10-11,0.0
2018-10-16,-33.3333
2018-10-17,0.0
2018-10-19,0.0
2018-10-29,-15.0
2018-10-31,-13.7255
2018-11-05,-4.5455
2018-11-12,0.0
2018-11-27,5.7143
2018-11-30,-0.9009
2018-12-03,-4.5455
2018-12-04,0.0
2018-12-06,4.7619
2018-12-10,104.5455
2018-12-12,0.0
2018-12-17,-8.8889
2018-12-19,-15.9756
2018-12-24,-10.0145
2018-12-26,0.0
2018-12-28,0.0
2019-01-15,0.0
2019-01-18,0.0
2019-01-24,0.0
2019-01-28,0.0
2019-02-01,10.645199999999999
2019-02-05,0.0
2019-02-13,162.3907
2019-02-25,-50.0
2019-03-06,77.7778
2019-03-07,-25.0
2019-03-08,-33.3333
2019-03-11,-12.5
2019-03-12,0.0
2019-03-13,40.7143
2019-03-14,-21.3198
2019-03-21,-7.0968
2019-03-26,38.8889
2019-04-01,20.0
2019-04-09,-40.0
2019-04-16,22.2222
2019-04-24,-18.1818
2019-04-26,0.0
2019-05-01,0.0
2019-05-14,11.1111
2019-05-21,25.0
2019-05-24,-28.0
2019-05-31,0.0
2019-06-07,1.9306
2019-06-11,-1.8940000000000001
2019-06-12,5.7917
2019-06-14,-5.4746
2019-06-20,0.0
2019-06-24,13.8889
2019-06-25,0.0
2019-06-26,-2.439
2019-07-08,-10.0
2019-07-10,0.0
2019-07-16,38.8889
2019-07-19,-28.0
2019-07-22,0.0
2019-08-07,0.0
2019-08-13,0.0
2019-08-27,0.0
2019-08-28,-13.8889
2019-08-29,58.0645
2019-08-30,-32.6531
2019-09-10,0.0
2019-09-17,0.0
2019-09-25,7.5758
2019-09-30,38.0282
2019-10-03,-27.551
2019-10-07,-15.493
2019-10-22,0.0
2019-11-11,0.0
2019-11-12,0.0
2019-11-15,0.0
2019-11-25,0.0
2019-11-26,0.0
2019-12-03,0.0
2019-12-05,0.0
2019-12-09,-29.6667
2019-12-16,42.1801
2019-12-20,3.3333
2019-12-24,0.0
2019-12-30,0.0
2019-12-31,0.0
2020-01-09,46.9484
2020-01-13,0.9791
2020-01-14,-32.6087
2020-01-21,12.9032
2020-01-22,0.0
2020-01-29,-11.4286
2020-02-03,12.9032
2020-02-05,-11.4286
2020-02-06,0.0
2020-02-10,6.4516
2020-02-18,39.3939
2020-02-19,-32.6087
2020-02-21,48.3871
2020-02-24,-26.087
2020-02-25,-8.8235
2020-03-03,0.0
2020-03-06,21.7742
2020-03-10,-20.5298
2020-03-11,0.0
2020-03-16,24.5
2020-04-02,19.6787
2020-04-03,-32.8859
2020-04-06,0.0
2020-04-09,0.0
2020-04-20,0.0
2020-04-22,0.0
2020-04-23,49.0
2020-04-27,-32.8859
2020-04-28,0.0
2020-04-29,0.0
2020-05-01,24.5
2020-05-05,-91.4324
2020-05-06,1296.875
2020-05-07,-32.8859
2020-05-15,0.0
2020-06-05,0.0
2020-06-08,0.0
2020-06-15,44.6667
2020-06-30,97.6959
2020-07-01,-63.8695
2020-07-07,64.5161
2020-07-09,66.6667
2020-07-16,-58.2353
2020-07-20,47.0423
