ticker,MTVX US Equity
2014-02-10,68.1818
2014-02-11,37.8378
2014-02-12,-43.1373
2014-02-13,3.4483
2014-02-14,6.6667
2014-02-18,40.625
2014-02-19,-11.1111
2014-02-20,12.5
2014-02-21,-24.4444
2014-02-24,211.7647
2014-02-25,15.0943
2014-02-26,-25.4098
2014-02-27,5.4945
2014-02-28,-16.6667
2014-03-03,-17.5
2014-03-04,30.303
2014-03-05,20.9302
2014-03-06,0.0
2014-03-07,-25.9615
2014-03-10,1.2987
2014-03-11,6.4103
2014-03-12,0.0
2014-03-13,38.5542
2014-03-14,23.4783
2014-03-17,-16.9014
2014-03-18,40.678
2014-03-19,-3.6145
2014-03-20,-1.25
2014-03-21,1.2658
2014-03-24,28.75
2014-03-25,-30.0971
2014-03-26,-4.1667
2014-03-27,10.1449
2014-03-28,-5.2632
2014-03-31,22.2222
2014-04-01,0.0
2014-04-02,-5.6818
2014-04-03,0.0
2014-04-04,0.0
2014-04-07,1.2048
2014-04-08,-3.5714
2014-04-09,-6.1728
2014-04-10,57.8947
2014-04-11,50.0
2014-04-14,0.0
2014-04-15,-6.6667
2014-04-16,-0.8929
2014-04-17,0.3003
2014-04-21,-12.8743
2014-04-22,-19.5876
2014-04-23,-8.547
2014-04-24,-20.5607
2014-04-25,6.4706
2014-04-28,-5.5249
2014-04-29,-15.7895
2014-04-30,-6.9444
2014-05-01,-30.597
2014-05-02,18.2796
2014-05-05,-15.4545
2014-05-06,-19.3548
2014-05-07,21.3333
2014-05-08,-14.2857
2014-05-09,5.1282
2014-05-12,14.6341
2014-05-13,-3.1915
2014-05-14,-9.8901
2014-05-15,-8.5366
2014-05-16,-1.3333
2014-05-19,-9.4595
2014-05-20,-25.3731
2014-05-21,-26.0
2014-05-22,43.2432
2014-05-23,-9.434
2014-05-27,-4.1667
2014-05-28,-6.5217
2014-05-29,4.6512
2014-05-30,17.7778
2014-06-02,30.1887
2014-06-03,-18.8406
2014-06-04,14.2857
2014-06-05,15.625
2014-06-06,-13.5135
2014-06-09,-12.5
2014-06-10,-3.5714
2014-06-11,-14.8148
2014-06-12,-2.1739
2014-06-13,-6.6667
2014-06-16,2.3810000000000002
2014-06-17,-2.3256
2014-06-18,-4.7619
2014-06-19,0.0
2014-06-20,12.5
2014-06-23,2.2222
2014-06-24,-6.5217
2014-06-25,0.0
2014-06-26,0.0
2014-06-27,0.0
2014-06-30,0.0
2014-07-01,0.0
2014-07-02,0.0
2014-07-03,0.0
2014-07-07,-6.9767
2014-07-08,0.0
2014-07-09,0.0
2014-07-10,-5.0
2014-07-11,21.0526
2014-07-14,0.0
2014-07-15,-17.3913
2014-07-16,-15.7895
2014-07-17,-15.625
2014-07-18,0.0
2014-07-21,-11.1111
2014-07-22,-12.5
2014-07-23,23.8095
2014-07-24,-7.6923
2014-07-25,0.0
2014-07-28,0.0
2014-07-29,-8.3333
2014-07-30,-4.5455
2014-07-31,0.0
2014-08-01,-14.2857
2014-08-04,-22.2222
2014-08-05,0.0
2014-08-06,50.0
2014-08-07,4.7619
2014-08-08,0.0
2014-08-11,22.7273
2014-08-12,-3.7037
2014-08-13,-7.6923
2014-08-14,0.0
2014-08-15,-8.3333
2014-08-18,9.0909
2014-08-19,8.3333
2014-08-20,-15.3846
2014-08-21,9.0909
2014-08-22,0.0
2014-08-25,-12.5
2014-08-26,-9.5238
2014-08-27,0.0
2014-08-28,-5.2632
2014-08-29,5.5556
2014-09-02,-15.7895
2014-09-03,-12.5
2014-09-04,0.0
2014-09-05,-7.1429
2014-09-08,0.0
2014-09-09,-15.3846
2014-09-10,0.0
2014-09-11,0.0
2014-09-12,18.1818
2014-09-15,7.6923
2014-09-16,14.2857
2014-09-17,0.0
2014-09-18,-12.5
2014-09-19,0.0
2014-09-22,0.0
2014-09-23,-21.4286
2014-09-24,18.1818
2014-09-25,-15.3846
2014-09-26,-9.0909
2014-09-29,-20.0
2014-09-30,37.5
2014-10-01,-27.2727
2014-10-02,0.0
2014-10-03,-25.0
2014-10-06,33.3333
2014-10-07,-25.0
2014-10-08,0.0
2014-10-09,0.0
2014-10-10,-16.6667
2014-10-13,20.0
2014-10-14,0.0
2014-10-15,-16.6667
2014-10-16,0.0
2014-10-17,0.0
2014-10-20,-40.0
2014-10-21,0.0
2014-10-22,66.6667
2014-10-23,0.0
2014-10-24,0.0
2014-10-27,0.0
2014-10-28,-60.0
2014-10-29,50.0
2014-10-30,0.0
2014-10-31,66.6667
2014-11-03,0.0
2014-11-04,-40.0
2014-11-05,-33.3333
2014-11-06,50.0
2014-11-10,0.0
2014-11-11,0.0
2014-11-12,0.0
2014-11-13,0.0
2014-11-14,0.0
2014-11-17,-33.3333
2014-11-18,0.0
2014-11-19,50.0
2014-11-20,0.0
2014-11-21,-33.3333
2014-11-24,50.0
2014-11-25,-33.3333
2014-11-26,-21.6
2014-11-28,27.551
2014-12-01,-28.0
2014-12-02,11.1111
2014-12-03,25.0
2014-12-04,-20.0
2014-12-05,0.0
2014-12-08,0.0
2014-12-09,-5.0
2014-12-10,0.0
2014-12-11,5.2632
2014-12-12,25.0
2014-12-15,-20.0
2014-12-16,25.0
2014-12-17,-20.0
2014-12-18,0.0
2014-12-19,0.0
2014-12-22,0.0
2014-12-23,25.0
2014-12-24,-20.0
2014-12-26,25.0
2014-12-29,-20.0
2014-12-30,0.0
2014-12-31,0.0
2015-01-02,25.0
2015-01-05,0.0
2015-01-06,-20.0
2015-01-07,25.0
2015-01-08,-20.0
2015-01-09,25.0
2015-01-12,0.0
2015-01-13,-21.6
2015-01-14,27.551
2015-01-15,-20.0
2015-01-16,25.0
2015-01-20,-20.0
2015-01-21,0.0
2015-01-22,0.0
2015-01-23,25.0
2015-01-26,0.0
2015-01-27,-20.0
2015-01-28,-2.0
2015-01-29,27.551
2015-01-30,-20.0
2015-02-03,25.0
2015-02-04,0.0
2015-02-05,-28.0
2015-02-06,38.8889
2015-02-09,-28.0
2015-02-10,38.8889
2015-02-11,0.0
2015-02-12,0.0
2015-02-13,0.0
2015-02-17,-20.0
2015-02-18,25.0
2015-02-19,0.0
2015-02-20,0.0
2015-02-23,0.0
2015-02-24,-92.0
2015-02-25,1150.0
2015-02-26,0.0
2015-02-27,-20.0
2015-03-02,0.0
2015-03-03,25.0
2015-03-04,0.0
2015-03-05,-20.0
2015-03-06,25.0
2015-03-09,-20.0
2015-03-10,25.0
2015-03-11,0.0
2015-03-12,0.0
2015-03-13,0.0
2015-03-16,0.0
2015-03-17,-20.0
2015-03-18,-2.0
2015-03-19,27.551
2015-03-20,-28.0
2015-03-24,38.8889
2015-03-25,0.0
2015-03-27,-20.0
2015-03-30,25.0
2015-03-31,0.0
2015-04-01,0.0
2015-04-02,-20.0
2015-04-06,-10.0
2015-04-07,38.8889
2015-04-08,0.0
2015-04-09,0.0
2015-04-10,0.0
2015-04-13,-20.0
2015-04-14,25.0
2015-04-15,-28.0
2015-04-16,0.0
2015-04-17,38.8889
2015-04-21,0.0
2015-04-22,0.0
2015-04-23,0.0
2015-04-24,0.0
2015-04-27,0.0
2015-04-28,-28.0
2015-04-29,38.8889
2015-04-30,0.0
2015-05-01,-28.0
2015-05-05,38.8889
2015-05-06,0.0
2015-05-07,0.0
2015-05-11,0.0
2015-05-13,0.0
2015-05-15,-20.0
2015-05-18,25.0
2015-05-19,0.0
2015-05-20,0.0
2015-05-21,0.0
2015-05-22,0.0
2015-05-27,0.0
2015-05-28,0.0
2015-05-29,0.0
2015-06-01,0.0
2015-06-03,0.0
2015-06-04,-20.0
2015-06-17,25.0
2015-06-23,0.0
2015-06-24,0.0
2015-06-25,0.0
2015-06-30,0.0
2015-07-01,0.0
2015-07-07,0.0
2015-07-08,0.0
2015-07-09,0.0
2015-07-10,0.0
2015-07-13,0.0
2015-07-16,0.0
2015-07-17,0.0
2015-08-03,0.0
2015-08-11,-20.0
2015-08-17,0.0
2015-08-19,25.0
2015-08-20,0.0
2015-08-21,0.0
2015-08-24,0.0
2015-08-25,0.0
2015-08-26,0.0
2015-08-28,0.0
2015-09-11,0.0
2015-09-14,0.0
2015-09-17,0.0
2015-09-18,0.0
2015-09-24,0.0
2015-10-12,0.0
2015-10-20,0.0
2015-10-21,0.0
2015-10-22,0.0
2015-10-23,0.0
2015-10-26,0.0
2015-10-27,0.0
2015-10-30,0.0
2015-11-03,-20.0
2015-11-09,25.0
2015-11-24,0.0
2015-12-04,0.0
2015-12-11,0.0
2015-12-21,0.0
2015-12-30,-20.0
2016-01-05,0.0
2016-02-02,25.0
2016-03-03,0.0
2016-03-14,0.0
2016-03-15,0.0
2016-03-16,0.0
2016-03-17,0.0
2016-03-18,0.0
2016-03-21,0.0
2016-03-23,-99.2
2016-03-24,12400.0
2016-03-28,0.0
2016-03-29,0.0
2016-03-30,0.0
2016-03-31,0.0
2016-04-07,0.0
2016-04-08,0.0
2016-04-12,0.0
2016-05-31,0.0
2016-06-07,0.0
2016-06-14,0.0
2016-06-29,0.0
2016-07-28,-99.2
2016-07-29,12400.0
2016-08-11,0.0
2016-08-17,0.0
2016-08-18,0.0
2016-08-24,0.0
2016-09-19,0.0
2016-10-05,0.0
2016-10-06,0.0
2016-10-11,0.0
2016-10-14,-20.0
2016-11-02,25.0
2016-11-10,0.0
2016-11-17,0.0
2016-12-02,0.0
2016-12-14,0.0
2016-12-16,0.0
2016-12-20,0.0
2016-12-21,-20.0
2016-12-27,25.0
2017-01-03,0.0
2017-01-05,0.0
2017-01-24,0.0
2017-01-25,0.0
2017-02-01,0.0
2017-02-06,0.0
2017-02-08,0.0
2017-02-13,0.0
2017-02-15,-20.0
2017-02-16,25.0
2017-02-17,0.0
2017-02-22,0.0
2017-02-28,0.0
2017-03-07,0.0
2017-03-09,-20.0
2017-03-10,87.5
2017-03-13,0.0
2017-03-14,-33.3333
2017-03-15,0.0
2017-03-16,0.0
2017-03-17,0.0
2017-03-20,0.0
2017-03-21,0.0
2017-03-22,0.0
2017-03-23,0.0
2017-03-24,0.0
2017-03-27,0.0
2017-03-28,0.0
2017-03-29,0.0
2017-03-30,0.0
2017-03-31,0.0
2017-04-03,0.0
2017-04-04,0.0
2017-04-05,0.0
2017-04-06,0.0
2017-04-07,0.0
2017-04-10,0.0
2017-04-11,0.0
2017-04-13,0.0
2017-04-17,0.0
2017-04-18,0.0
2017-04-19,0.0
2017-04-21,0.0
2017-04-24,0.0
2017-04-26,0.0
2017-04-28,0.0
2017-05-01,0.0
2017-05-02,0.0
2017-05-03,0.0
2017-06-22,-20.0
2017-06-29,-99.0
2017-07-06,9900.0
2017-07-18,0.0
2017-07-19,-99.0
2017-07-20,9900.0
2017-07-25,0.0
2017-08-07,-99.0
2017-08-09,9900.0
2017-08-28,0.0
2017-08-30,0.0
2017-08-31,0.0
2017-09-11,0.0
2017-09-20,0.0
2017-10-13,0.0
2017-10-20,-99.0
2017-10-23,9900.0
2017-10-25,0.0
2017-10-31,0.0
2017-11-01,-99.0
2017-11-02,9900.0
2017-11-03,0.0
2017-12-05,-99.0
2017-12-07,9900.0
2017-12-08,0.0
2017-12-13,0.0
2017-12-20,0.0
2017-12-22,0.0
2017-12-26,-99.0
2017-12-27,0.0
2018-01-03,9900.0
2018-01-09,-99.0
2018-01-18,9900.0
2018-01-23,0.0
2018-01-31,-99.0
2018-02-01,9900.0
2018-02-26,0.0
2018-03-01,-99.0
2018-03-05,9900.0
2018-03-14,0.0
2018-03-15,0.0
2018-03-16,0.0
2018-03-19,0.0
2018-03-20,0.0
2018-03-21,0.0
2018-03-27,0.0
2018-03-28,0.0
2018-04-09,0.0
2018-04-23,-90.0
2018-04-24,900.0
2018-04-26,0.0
2018-05-10,-90.0
2018-05-11,900.0
2018-05-16,-90.0
2018-05-17,900.0
2018-05-23,0.0
2018-06-08,0.0
2018-06-25,0.0
2018-08-07,0.0
2018-08-08,0.0
2018-08-17,0.0
2018-08-27,0.0
2018-09-14,0.0
2018-10-05,0.0
2018-10-10,0.0
2018-10-11,0.0
2018-10-22,-99.0
2018-10-23,0.0
2018-10-24,9900.0
2018-10-25,0.0
2018-11-09,0.0
2018-12-04,0.0
2018-12-07,0.0
2018-12-12,0.0
2018-12-21,-99.0
2018-12-31,0.0
2019-01-03,9900.0
2019-01-10,-99.0
2019-01-11,9900.0
2019-01-16,0.0
2019-01-18,0.0
2019-01-22,0.0
2019-01-23,0.0
2019-01-31,-99.0
2019-02-07,9900.0
2019-02-08,0.0
2019-02-19,0.0
2019-02-21,-99.0
2019-02-25,9900.0
2019-03-06,0.0
2019-03-08,0.0
2019-03-11,-99.0
2019-03-12,9900.0
2019-04-23,0.0
2019-05-07,-99.0
2019-05-14,0.0
2019-05-15,0.0
2019-05-16,0.0
2019-05-17,0.0
2019-06-21,9900.0
2019-07-08,0.0
2019-07-10,-99.0
2019-07-17,0.0
2019-07-19,9900.0
2019-07-23,0.0
2019-07-24,0.0
2019-08-01,0.0
2019-08-07,0.0
2019-08-12,0.0
2019-08-30,-99.0
2019-09-03,0.0
2019-09-04,9900.0
2019-09-05,0.0
2019-09-16,-99.0
2019-09-17,0.0
2019-09-23,9900.0
2019-09-27,0.0
2019-10-02,0.0
2019-10-03,0.0
2019-10-04,0.0
2019-10-07,0.0
2019-10-18,0.0
2019-10-29,-99.0
2019-11-06,0.0
2019-11-22,0.0
2019-12-02,0.0
2019-12-16,0.0
2019-12-17,9900.0
2019-12-18,0.0
2019-12-23,0.0
2019-12-27,-99.0
2020-01-14,0.0
2020-01-17,0.0
2020-01-21,0.0
2020-02-03,9900.0
2020-02-06,-99.0
2020-02-10,9900.0
2020-02-19,-99.0
2020-02-20,9900.0
2020-02-28,0.0
2020-03-04,-99.0
2020-03-13,9900.0
2020-03-16,-99.0
2020-03-18,0.0
2020-03-24,0.0
2020-03-31,0.0
2020-04-06,0.0
2020-04-08,0.0
2020-04-16,0.0
2020-05-12,9900.0
2020-05-13,-99.0
2020-05-14,0.0
2020-05-19,0.0
2020-05-20,0.0
2020-05-21,9900.0
2020-05-26,-97.0
2020-06-02,-66.6667
2020-06-10,900.0
2020-06-11,-90.0
2020-06-23,0.0
2020-06-25,0.0
2020-06-26,0.0
2020-07-14,9900.0
2020-07-15,-99.0
2020-07-17,0.0
2020-07-31,0.0
