ticker,JAMN US Equity
2011-04-21,2.7778
2011-04-25,2.1622
2011-04-26,2.1164
2011-04-27,3.6269
2011-04-28,4.5
2011-04-29,11.9617
2011-05-02,28.2051
2011-05-03,-7.6667
2011-05-04,8.3032
2011-05-05,3.6667
2011-05-06,0.3215
2011-05-09,2.5641
2011-05-10,4.6875
2011-05-11,20.0
2011-05-12,34.8259
2011-05-13,-4.6125
2011-05-16,-35.2031
2011-05-17,-31.3433
2011-05-18,-33.913
2011-05-19,51.3158
2011-05-20,-9.1304
2011-05-23,-4.7847
2011-05-24,1.005
2011-05-25,2.9851
2011-05-26,0.9662
2011-05-27,-2.3923
2011-05-31,-5.3922
2011-06-01,-16.5803
2011-06-02,-11.8012
2011-06-03,20.4225
2011-06-06,8.7719
2011-06-07,12.9032
2011-06-08,16.1905
2011-06-09,-17.2131
2011-06-10,-5.9406
2011-06-13,6.3158
2011-06-14,-16.3366
2011-06-15,2.9586
2011-06-16,-8.046
2011-06-17,4.375
2011-06-20,-7.7844
2011-06-21,-7.7922
2011-06-22,0.0
2011-06-23,-4.9296
2011-06-24,-7.4074
2011-06-27,-12.0
2011-06-28,21.8182
2011-06-29,-10.4478
2011-06-30,-4.1667
2011-07-01,0.8696
2011-07-05,5.1724
2011-07-06,-2.459
2011-07-07,-2.521
2011-07-08,0.8621
2011-07-11,0.0
2011-07-12,-1.7094
2011-07-13,-8.6957
2011-07-14,-5.2381
2011-07-15,-13.5678
2011-07-18,-3.4884
2011-07-19,-18.0723
2011-07-20,-13.3824
2011-07-21,34.1256
2011-07-22,1.6614
2011-07-25,-9.7276
2011-07-26,-7.5862
2011-07-27,-2.9851
2011-07-28,-6.9231
2011-07-29,4.1322
2011-08-01,3.1746
2011-08-02,84.6154
2011-08-03,-33.3333
2011-08-04,5.0
2011-08-05,-5.4762
2011-08-08,-9.4458
2011-08-09,14.0473
2011-08-10,6.2195
2011-08-11,-0.0574
2011-08-12,1.5508
2011-08-15,-4.7511
2011-08-16,5.7007
2011-08-17,1.1236
2011-08-18,-3.3333
2011-08-19,-5.7471
2011-08-22,2.439
2011-08-23,-1.1905000000000001
2011-08-24,-2.6506
2011-08-25,-0.9901
2011-08-26,-3.75
2011-08-29,3.8961
2011-08-30,-3.125
2011-08-31,0.0
2011-09-01,0.0
2011-09-02,0.0
2011-09-06,-3.2258
2011-09-07,0.0
2011-09-08,-15.8667
2011-09-09,-6.4976
2011-09-12,16.7797
2011-09-13,-2.4673
2011-09-14,-6.25
2011-09-15,-3.1746
2011-09-16,3.2787
2011-09-19,-3.1746
2011-09-20,-1.6393
2011-09-21,-8.1667
2011-09-22,-7.441
2011-09-23,13.7255
2011-09-26,-5.1724
2011-09-27,-5.4545
2011-09-28,1.9231
2011-09-29,0.0
2011-09-30,-4.5283
2011-10-03,-5.1383
2011-10-04,-14.5833
2011-10-05,0.9756
2011-10-06,8.6957
2011-10-07,10.0
2011-10-10,-8.0808
2011-10-11,7.2527
2011-10-12,-5.7377
2011-10-13,-1.087
2011-10-14,-6.1538
2011-10-17,5.3864
2011-10-18,4.4444
2011-10-19,0.0266
2011-10-20,-0.0266
2011-10-21,2.1277
2011-10-24,-4.1667
2011-10-25,0.0
2011-10-26,2.1739
2011-10-27,0.0
2011-10-28,-2.1277
2011-10-31,0.0
2011-11-01,-8.6957
2011-11-02,4.5238
2011-11-03,-4.328
2011-11-04,4.7619
2011-11-07,0.0
2011-11-08,-2.2727
2011-11-09,-4.186
2011-11-10,-0.7282
2011-11-11,-7.0905
2011-11-14,0.0
2011-11-15,-10.526299999999999
2011-11-16,14.7059
2011-11-17,0.641
2011-11-18,-1.9108
2011-11-21,-1.2987
2011-11-22,-5.2632
2011-11-23,5.5556
2011-11-25,0.0
2011-11-28,-2.6316
2011-11-29,2.4324
2011-11-30,-10.2902
2011-12-01,-2.9412000000000003
2011-12-02,-3.0303
2011-12-05,-6.25
2011-12-06,-8.3333
2011-12-07,-5.4545
2011-12-08,0.0
2011-12-09,23.0769
2011-12-12,2.8125
2011-12-13,11.5502
2011-12-14,2.1798
2011-12-15,-9.3333
2011-12-16,-7.3529
2011-12-19,-4.6032
2011-12-20,-5.1581
2011-12-21,-1.8202
2011-12-22,14.541
2011-12-23,6.0842
2011-12-27,-5.8824
2011-12-28,-12.5
2011-12-29,-1.7856999999999998
2011-12-30,-3.6364
2012-01-03,0.3774
2012-01-04,4.8872
2012-01-05,-1.7921
2012-01-06,1.4599
2012-01-09,-5.3957
2012-01-10,2.6616
2012-01-11,-0.1852
2012-01-12,0.1855
2012-01-13,-0.3704
2012-01-17,0.0
2012-01-18,-3.3457
2012-01-19,3.8462
2012-01-20,-3.7037
2012-01-23,3.0769
2012-01-24,0.0
2012-01-25,-8.209
2012-01-26,1.626
2012-01-27,0.8
2012-01-30,-4.7619
2012-01-31,2.0833
2012-02-01,-2.0408
2012-02-02,6.25
2012-02-03,-4.3137
2012-02-06,0.4098
2012-02-07,6.1224
2012-02-08,26.9231
2012-02-09,-3.0303
2012-02-10,-3.75
2012-02-13,-2.5974
2012-02-14,-3.3333
2012-02-15,-6.8966
2012-02-16,7.4074
2012-02-17,3.1034
2012-02-21,-2.6756
2012-02-22,0.6873
2012-02-23,0.6826
2012-02-24,1.6949
2012-02-27,-5.0
2012-02-28,1.7544
2012-02-29,-0.3448
2012-03-01,-7.6125
2012-03-02,4.8689
2012-03-05,-7.1429
2012-03-06,1.5385
2012-03-07,-1.5152
2012-03-08,5.3846
2012-03-09,2.1898
2012-03-12,0.0
2012-03-13,-6.7857
2012-03-14,0.3831
2012-03-15,-0.7634
2012-03-16,3.8462
2012-03-19,0.0
2012-03-20,0.0
2012-03-21,-2.963
2012-03-22,1.145
2012-03-23,-5.283
2012-03-26,3.5857
2012-03-27,0.0
2012-03-28,-3.8462
2012-03-29,3.6
2012-03-30,-3.4749
2012-04-02,8.0
2012-04-03,1.8519
2012-04-04,-7.2727
2012-04-05,1.9607999999999999
2012-04-09,1.5385
2012-04-10,2.2727
2012-04-11,-2.963
2012-04-12,1.145
2012-04-13,1.8868
2012-04-16,-3.7037
2012-04-17,1.5385
2012-04-18,-5.303
2012-04-19,7.6
2012-04-20,-4.8327
2012-04-23,-0.3906
2012-04-24,-0.7843
2012-04-25,6.7194
2012-04-26,-0.4167
2012-04-27,-0.5114
2012-04-30,-4.1121
2012-05-01,-0.5848
2012-05-02,0.0
2012-05-03,0.0
2012-05-04,0.0
2012-05-07,-2.3529
2012-05-08,-0.4016
2012-05-09,-1.2097
2012-05-10,0.0
2012-05-11,-2.0408
2012-05-14,-5.0
2012-05-15,-10.0877
2012-05-16,-13.1707
2012-05-17,-10.1124
2012-05-18,3.125
2012-05-21,3.0303
2012-05-22,11.7647
2012-05-23,-5.2632
2012-05-24,3.8889
2012-05-25,-3.7433
2012-05-29,3.3333
2012-05-30,-0.5376
2012-05-31,1.0811
2012-06-01,-3.7433
2012-06-04,-0.5556
2012-06-05,-5.0978
2012-06-06,10.0809
2012-06-07,-3.7433
2012-06-08,0.0
2012-06-11,9.7222
2012-06-12,-3.7975
2012-06-13,-10.526299999999999
2012-06-14,2.9412000000000003
2012-06-15,2.8571
2012-06-18,2.7778
2012-06-19,-5.4054
2012-06-20,0.0
2012-06-21,2.8571
2012-06-22,0.0
2012-06-25,-3.8889
2012-06-26,1.1561
2012-06-27,0.0
2012-06-28,0.0
2012-06-29,-1.4285999999999999
2012-07-02,-1.4493
2012-07-03,0.0
2012-07-05,-5.2941
2012-07-06,4.3478
2012-07-09,0.0
2012-07-10,1.1905000000000001
2012-07-11,0.0
2012-07-12,0.0
2012-07-13,0.0
2012-07-16,0.0
2012-07-17,0.0
2012-07-18,0.0
2012-07-19,0.0
2012-07-20,0.0
2012-07-23,0.0
2012-07-24,-2.9412000000000003
2012-07-25,3.0303
2012-07-26,0.0
2012-07-27,-2.2426
2012-07-30,1.0906
2012-07-31,-1.7856999999999998
2012-08-01,0.0
2012-08-02,-9.0909
2012-08-03,3.3333
2012-08-06,3.2258
2012-08-07,-3.125
2012-08-08,3.2258
2012-08-09,6.25
2012-08-10,-2.9412000000000003
2012-08-13,-5.4545
2012-08-14,1.2821
2012-08-15,-1.8987
2012-08-16,-3.2258
2012-08-17,5.3333
2012-08-20,-5.0633
2012-08-21,6.0
2012-08-22,-5.6604
2012-08-23,6.0
2012-08-24,0.0
2012-08-27,-5.6604
2012-08-28,9.9167
2012-08-29,1.8954
2012-08-30,-7.7381
2012-08-31,3.2258
2012-09-04,-0.0781
2012-09-05,3.1274
2012-09-06,0.0
2012-09-07,-5.9894
2012-09-10,3.2258
2012-09-11,-1.25
2012-09-12,1.2658
2012-09-13,-0.625
2012-09-14,-6.9182
2012-09-17,7.4324
2012-09-18,-5.5818
2012-09-19,6.5779
2012-09-20,-6.25
2012-09-21,0.0
2012-09-24,3.3333
2012-09-25,1.9355
2012-09-26,0.0
2012-09-27,0.0
2012-09-28,0.0
2012-10-01,-5.0633
2012-10-02,0.0
2012-10-03,2.0
2012-10-04,4.5752
2012-10-05,-0.625
2012-10-08,-8.805
2012-10-09,3.4483
2012-10-10,5.0
2012-10-11,0.0
2012-10-12,-1.5873
2012-10-15,-4.5161
2012-10-16,-0.0845
2012-10-17,-0.9298
2012-10-18,5.7167
2012-10-19,0.0
2012-10-22,-4.4391
2012-10-23,-2.027
2012-10-24,-8.5345
2012-10-25,5.5608
2012-10-26,5.3571
2012-10-31,1.6949
2012-11-01,-6.6667
2012-11-02,3.5714
2012-11-05,3.1034
2012-11-06,-3.01
2012-11-07,3.4483
2012-11-08,-3.3333
2012-11-09,3.4483
2012-11-12,-13.25
2012-11-13,7.5889
2012-11-14,0.0
2012-11-15,-6.2946
2012-11-16,13.5779
2012-11-19,-0.0839
2012-11-20,-2.6029
2012-11-21,-7.5862
2012-11-23,8.209
2012-11-26,-6.8966
2012-11-27,-2.7315
2012-11-28,10.4236
2012-11-29,-6.5517
2012-11-30,3.321
2012-12-03,-1.7856999999999998
2012-12-04,1.8182
2012-12-05,-3.5714
2012-12-06,-2.6852
2012-12-07,-1.0466
2012-12-10,3.8462
2012-12-11,0.0
2012-12-12,0.0
2012-12-13,0.0
2012-12-14,-2.963
2012-12-17,2.2901
2012-12-18,-2.9851
2012-12-19,-3.8462
2012-12-20,-0.3
2012-12-21,-7.7232
2012-12-24,-4.4565
2012-12-26,-13.5381
2012-12-27,-10.526299999999999
2012-12-28,11.7647
2012-12-31,-11.5789
2013-01-02,7.1429
2013-01-03,16.6667
2013-01-04,-2.8571
2013-01-07,-1.9607999999999999
2013-01-08,-0.125
2013-01-09,0.0
2013-01-10,15.1439
2013-01-11,0.0
2013-01-14,6.087
2013-01-15,10.6557
2013-01-16,17.7778
2013-01-17,25.7862
2013-01-18,0.0
2013-01-22,0.0
2013-01-23,-5.0
2013-01-24,2.6316
2013-01-25,13.8462
2013-01-28,66.6667
2013-01-29,45.9459
2013-01-30,-29.6296
2013-01-31,-31.5789
2013-02-01,3.8462
2013-02-04,-11.1111
2013-02-05,25.0
2013-02-06,30.0
2013-02-07,-22.5641
2013-02-08,5.9603
2013-02-11,15.625
2013-02-12,-3.3784
2013-02-13,3.1818
2013-02-14,-0.2372
2013-02-15,0.5435
2013-02-19,0.0
2013-02-20,-4.0541
2013-02-21,-14.6479
2013-02-22,5.6106
2013-02-25,-1.7187999999999999
2013-02-26,-7.5914
2013-02-27,-3.6559
2013-02-28,0.0
2013-03-01,8.5714
2013-03-04,11.8421
2013-03-05,2.9412000000000003
2013-03-06,-5.7143
2013-03-07,-0.6061
2013-03-08,6.6692
2013-03-11,0.0357
2013-03-12,0.0
2013-03-13,-1.1429
2013-03-14,2.6012
2013-03-15,-1.4085
2013-03-18,-5.7143
2013-03-19,-3.0303
2013-03-20,-3.4375
2013-03-21,1.9417
2013-03-22,1.2698
2013-03-25,9.7179
2013-03-26,2.0
2013-03-27,3.6414999999999997
2013-03-28,1.3514
2013-04-01,-4.0
2013-04-02,-2.7778
2013-04-03,-7.1429
2013-04-04,-3.0769
2013-04-05,1.2698
2013-04-08,-2.8213
2013-04-09,-9.6774
2013-04-10,1.8527
2013-04-11,8.7004
2013-04-12,-3.2258
2013-04-15,-3.3333
2013-04-16,-1.7241
2013-04-17,-1.7544
2013-04-18,0.0
2013-04-19,1.0714
2013-04-22,-7.2438
2013-04-23,2.8571
2013-04-24,-3.7037
2013-04-25,-7.6923
2013-04-26,16.6667
2013-04-29,0.0
2013-04-30,0.8929
2013-05-01,-6.1947
2013-05-02,1.8868
2013-05-03,7.4074
2013-05-06,6.5517
2013-05-07,-1.6181
2013-05-08,6.9079
2013-05-09,7.6923
2013-05-10,0.0
2013-05-13,-2.0
2013-05-14,-5.9767
2013-05-15,-0.7752
2013-05-16,0.625
2013-05-17,2.1739
2013-05-20,-5.0152
2013-05-21,-0.8
2013-05-22,0.0
2013-05-23,1.6129
2013-05-24,-5.0794
2013-05-28,3.8462
2013-05-29,2.8986
2013-05-30,-5.3208
2013-05-31,2.4793
2013-06-03,3.2258
2013-06-04,2.8125
2013-06-05,0.304
2013-06-06,12.1212
2013-06-07,21.6216
2013-06-10,-9.3333
2013-06-11,10.2941
2013-06-12,6.6667
2013-06-13,11.0417
2013-06-14,-4.3152
2013-06-17,19.6078
2013-06-18,-9.8361
2013-06-19,0.0
2013-06-20,-2.7273
2013-06-21,0.0
2013-06-24,-16.0748
2013-06-25,3.0067
2013-06-26,0.0
2013-06-27,-2.7027
2013-06-28,-2.2222
2013-07-01,-2.2727
2013-07-02,1.1628
2013-07-03,2.2989
2013-07-05,12.3596
2013-07-08,-5.975
2013-07-09,4.2276
2013-07-10,2.0408
2013-07-11,1.6
2013-07-12,8.4646
2013-07-15,0.726
2013-07-16,-1.0811
2013-07-17,-3.4608
2013-07-18,-7.5472
2013-07-19,5.102
2013-07-22,-0.9709
2013-07-23,0.0
2013-07-24,-3.799
2013-07-25,1.9108
2013-07-26,0.0
2013-07-29,-2.0
2013-07-30,0.0
2013-07-31,-1.0204
2013-08-01,1.0309
2013-08-02,-3.6734999999999998
2013-08-05,-2.5423999999999998
2013-08-06,2.1739
2013-08-07,-1.0239
2013-08-08,2.9692
2013-08-09,0.2088
2013-08-12,-3.125
2013-08-13,-5.3763
2013-08-14,-6.8182
2013-08-15,-2.439
2013-08-16,12.5
2013-08-19,-2.2222
2013-08-20,-4.5455
2013-08-21,2.3810000000000002
2013-08-22,2.3256
2013-08-23,-4.5455
2013-08-26,4.7619
2013-08-27,-1.1364
2013-08-28,-8.046
2013-08-29,0.0
2013-08-30,-0.5
2013-09-03,-2.7638
2013-09-04,3.3592
2013-09-05,2.5
2013-09-06,4.878
2013-09-09,6.9767
2013-09-10,0.0
2013-09-11,-1.9565000000000001
2013-09-12,5.3215
2013-09-13,0.0
2013-09-16,-1.0526
2013-09-17,-4.2553
2013-09-18,-5.1528
2013-09-19,-1.5960999999999999
2013-09-20,-1.1905000000000001
2013-09-23,0.0
2013-09-24,-1.2048
2013-09-25,0.0
2013-09-26,1.2195
2013-09-27,-1.2048
2013-09-30,-2.439
2013-10-01,-2.5
2013-10-02,-1.2821
2013-10-03,-1.2987
2013-10-04,0.0
2013-10-07,9.2105
2013-10-08,1.2048
2013-10-09,-0.4762
2013-10-10,-0.7177
2013-10-11,1.2048
2013-10-14,-1.1905000000000001
2013-10-15,2.8916
2013-10-16,-3.9813
2013-10-17,6.0976
2013-10-18,8.6207
2013-10-21,-4.7619
2013-10-22,6.6667
2013-10-23,0.0
2013-10-24,0.5208
2013-10-25,-4.6632
2013-10-28,-1.9565000000000001
2013-10-29,0.2217
2013-10-30,-0.4425
2013-10-31,0.0
2013-11-01,0.0
2013-11-04,-1.1111
2013-11-05,-5.618
2013-11-06,7.1429
2013-11-07,-2.2222
2013-11-08,0.0
2013-11-11,0.0
2013-11-12,-4.5455
2013-11-13,2.3810000000000002
2013-11-14,-1.8605
2013-11-15,1.8957000000000002
2013-11-18,-1.1628
2013-11-19,-1.1764999999999999
2013-11-20,0.0
2013-11-21,-1.1905000000000001
2013-11-22,-1.2048
2013-11-25,-2.439
2013-11-26,0.0
2013-11-27,2.5
2013-11-29,-1.2195
2013-12-02,-1.2346
2013-12-03,0.0
2013-12-04,0.0
2013-12-05,2.5
2013-12-06,0.0
2013-12-09,-4.3902
2013-12-10,2.0408
2013-12-11,1.25
2013-12-12,1.2346
2013-12-13,1.2195
2013-12-16,-3.1325
2013-12-17,1.99
2013-12-18,-1.2195
2013-12-19,-4.9383
2013-12-20,-9.0909
2013-12-23,5.7143
2013-12-24,-1.3514
2013-12-26,0.0
2013-12-27,4.1096
2013-12-30,-5.2303
2013-12-31,-0.0347
2014-01-02,2.7778
2014-01-03,0.0
2014-01-06,-3.2432
2014-01-07,0.5587
2014-01-08,-9.7222
2014-01-09,-7.6923
2014-01-10,6.6667
2014-01-13,-6.25
2014-01-14,0.0
2014-01-15,3.3333
2014-01-16,0.0
2014-01-17,3.2258
2014-01-21,1.5625
2014-01-22,4.6154
2014-01-23,0.0
2014-01-24,-2.9412000000000003
2014-01-27,-6.0606
2014-01-28,0.0
2014-01-29,0.0
2014-01-30,-6.4516
2014-01-31,8.6207
2014-02-03,1.5873
2014-02-04,0.0
2014-02-05,20.3125
2014-02-06,-3.8961
2014-02-07,-1.8919000000000001
2014-02-10,-1.1019
2014-02-11,3.0641
2014-02-12,-1.3514
2014-02-13,-1.3699
2014-02-14,2.7778
2014-02-18,-2.7027
2014-02-19,0.0
2014-02-20,-2.7431
2014-02-21,-2.8918
2014-02-24,2.9412000000000003
2014-02-25,-2.8571
2014-02-26,0.0
2014-02-27,4.4118
2014-02-28,-1.9718
2014-03-03,0.5747
2014-03-04,-2.5714
2014-03-05,0.0
2014-03-06,-0.2933
2014-03-07,2.5
2014-03-10,-2.2956
2014-03-11,2.4596
2014-03-12,-1.1107
2014-03-13,-1.4493
2014-03-14,-1.4706000000000001
2014-03-17,1.4925
2014-03-18,1.4706000000000001
2014-03-19,-4.3478
2014-03-20,5.303
2014-03-21,2.446
2014-03-24,-4.9157
2014-03-25,0.7386
2014-03-26,-3.8123
2014-03-27,3.3537
2014-03-28,0.295
2014-03-31,-1.1397
2014-04-01,0.8553
2014-04-02,-0.59
2014-04-03,-0.5935
2014-04-04,4.1791
2014-04-07,-4.0115
2014-04-08,0.2052
2014-04-09,4.2636
2014-04-10,-2.8571
2014-04-11,-2.9412000000000003
2014-04-14,3.4848
2014-04-15,1.0249
2014-04-16,-5.2174
2014-04-17,2.4465
2014-04-21,-1.1567
2014-04-22,10.8343
2014-04-23,0.545
2014-04-24,-3.3875
2014-04-25,-0.4208
2014-04-28,-2.6761
2014-04-29,-0.1447
2014-04-30,5.5072
2014-05-01,-3.8462
2014-05-02,5.7143
2014-05-05,0.1351
2014-05-06,14.7099
2014-05-07,-20.9118
2014-05-08,0.5578
2014-05-09,-1.6272
2014-05-12,-1.3534
2014-05-13,3.6585
2014-05-14,-1.4706000000000001
2014-05-15,0.0
2014-05-16,0.8955
2014-05-19,0.5917
2014-05-20,-7.3529
2014-05-21,0.0
2014-05-22,0.0
2014-05-23,-1.5873
2014-05-27,3.2258
2014-05-28,-1.5625
2014-05-29,-1.5873
2014-05-30,1.6129
2014-06-02,-1.5873
2014-06-03,1.6129
2014-06-04,-3.0159
2014-06-05,1.4729999999999999
2014-06-06,-3.2258
2014-06-09,3.3333
2014-06-10,-3.2258
2014-06-11,0.0
2014-06-12,-13.3333
2014-06-13,15.3846
2014-06-16,0.0
2014-06-17,3.0
2014-06-18,-1.2945
2014-06-19,-1.6393
2014-06-20,0.0
2014-06-23,0.6667
2014-06-24,-1.4901
2014-06-25,1.1764999999999999
2014-06-26,-1.1628
2014-06-27,3.8655
2014-06-30,-2.9126
2014-07-01,3.3333
2014-07-02,-2.9032
2014-07-03,-0.3322
2014-07-07,-3.0
2014-07-08,1.3746
2014-07-09,0.0
2014-07-10,1.6949
2014-07-11,-4.6667
2014-07-14,-5.5944
2014-07-15,0.9722
2014-07-16,2.7052
2014-07-17,0.0
2014-07-18,3.5714
2014-07-21,-2.4138
2014-07-22,0.7067
2014-07-23,-5.2632
2014-07-24,0.0
2014-07-25,0.0
2014-07-28,-3.7037
2014-07-29,-3.8462
2014-07-30,2.0
2014-07-31,-3.5294
2014-08-01,-4.4715
2014-08-04,10.6383
2014-08-05,0.0
2014-08-06,-3.8462
2014-08-07,0.0
2014-08-08,1.0
2014-08-11,-5.1485
2014-08-12,-0.6263
2014-08-13,5.042
2014-08-14,-4.05
2014-08-15,2.1365
2014-08-18,-1.5561
2014-08-19,3.6538
2014-08-20,4.0
2014-08-21,0.0
2014-08-22,-5.7692
2014-08-25,-2.0408
2014-08-26,3.9583
2014-08-27,0.2004
2014-08-28,2.2
2014-08-29,2.7885999999999997
2014-09-02,-2.9034
2014-09-03,-2.0833
2014-09-04,17.3467
2014-09-05,-2.0478
2014-09-08,-3.8327999999999998
2014-09-09,-5.7971
2014-09-10,3.8462
2014-09-11,-1.8519
2014-09-12,2.6414999999999997
2014-09-15,-4.4118
2014-09-16,-3.8942
2014-09-17,2.051
2014-09-18,-1.9607999999999999
2014-09-19,0.0
2014-09-22,-0.8
2014-09-23,0.8065
2014-09-24,-0.4
2014-09-25,-1.6064
2014-09-26,1.6327
2014-09-29,-3.6145
2014-09-30,-2.7603999999999997
2014-10-01,0.6427
2014-10-02,-2.0756
2014-10-03,-3.8587
2014-10-06,6.0486
2014-10-07,-6.1834
2014-10-08,2.2727
2014-10-09,2.2222
2014-10-10,-0.2174
2014-10-13,-3.4858000000000002
2014-10-14,-0.6772
2014-10-15,-5.6818
2014-10-16,6.0241
2014-10-17,-2.2727
2014-10-20,5.814
2014-10-21,1.0989
2014-10-22,-8.6957
2014-10-23,9.2857
2014-10-24,-4.3573
2014-10-27,-4.5558
2014-10-28,-0.9547
2014-10-29,0.0
2014-10-30,1.2048
2014-10-31,-0.2381
2014-11-03,-4.4749
2014-11-04,-0.0625
2014-11-05,2.4375
2014-11-06,-7.2605
2014-11-07,5.7895
2014-11-10,-0.4975
2014-11-11,-3.75
2014-11-12,3.7987
2014-11-13,-2.4085
2014-11-14,-2.5641
2014-11-17,2.6316
2014-11-18,-1.5385
2014-11-19,-1.1068
2014-11-20,0.3292
2014-11-21,-0.164
2014-11-24,5.1594
2014-11-25,-5.0
2014-11-26,-5.2632
2014-11-28,-2.7083
2014-12-01,0.4996
2014-12-02,6.5341000000000005
2014-12-03,-0.8
2014-12-04,0.0
2014-12-05,-5.3427
2014-12-08,-0.6745
2014-12-09,11.5082
2014-12-10,-0.2564
2014-12-11,-3.1491
2014-12-12,-4.4459
2014-12-15,0.2778
2014-12-16,-0.277
2014-12-17,5.5556
2014-12-18,-5.2632
2014-12-19,5.5556
2014-12-22,-15.2632
2014-12-23,-0.6211
2014-12-24,-0.0781
2014-12-26,0.0
2014-12-29,-7.6622
2014-12-30,-1.7782
2014-12-31,3.5345
2015-01-02,0.9575
2015-01-05,-0.3711
2015-01-06,5.8361
2015-01-07,7.3133
2015-01-08,16.035
2015-01-09,-5.0251
2015-01-12,-2.8439
2015-01-13,-5.2417
2015-01-14,-6.681
2015-01-15,-0.8468
2015-01-16,17.9348
2015-01-20,-7.8341
2015-01-21,-8.5714
2015-01-22,0.0
2015-01-23,-3.125
2015-01-26,4.4355
2015-01-27,-4.2471
2015-01-28,-1.2903
2015-01-29,6.2908
2015-01-30,4.535
2015-02-02,-4.5221
2015-02-03,-4.5052
2015-02-04,3.2258
2015-02-05,-0.8203
2015-02-06,6.3411
2015-02-09,0.1481
2015-02-10,-4.2899
2015-02-11,0.0386
2015-02-12,-2.2789
2015-02-13,-3.4783
2015-02-17,1.8837000000000002
2015-02-18,-0.9646
2015-02-19,-1.9481000000000002
2015-02-20,5.8774999999999995
2015-02-23,-0.5473
2015-02-24,-4.0094
2015-02-25,-4.914
2015-02-26,6.8045
2015-02-27,0.3226
2015-03-02,0.1608
2015-03-03,-0.4815
2015-03-04,6.4516
2015-03-05,1.5152
2015-03-06,0.2985
2015-03-09,1.1905000000000001
2015-03-10,-5.8088
2015-03-11,0.039
2015-03-12,-0.039
2015-03-13,4.6058
2015-03-16,-1.194
2015-03-17,2.719
2015-03-18,0.0
2015-03-19,11.7647
2015-03-20,-7.8947
2015-03-23,-2.0
2015-03-24,6.3411
2015-03-25,4.1809
2015-03-26,-7.3684
2015-03-27,2.3438
2015-03-30,-0.0694
2015-03-31,-2.8125
2015-04-01,-1.3934
2015-04-02,10.1449
2015-04-06,5.2632
2015-04-07,-2.4375
2015-04-08,-0.0641
2015-04-09,-0.5128
2015-04-10,-2.0619
2015-04-13,-2.8289
2015-04-14,-1.0833
2015-04-15,-1.4374
2015-04-16,0.0
2015-04-17,55.5556
2015-04-20,-10.7143
2015-04-21,0.0
2015-04-22,4.0
2015-04-23,1.9231
2015-04-24,5.6604
2015-04-27,0.0
2015-04-28,3.5714
2015-04-29,0.0
2015-04-30,0.0
2015-05-01,-1.7241
2015-05-04,1.7544
2015-05-05,-3.4483
2015-05-06,-7.1429
2015-05-07,-15.3846
2015-05-08,11.3636
2015-05-11,-0.4082
2015-05-12,-2.0492
2015-05-13,0.3661
