ticker,GSM US Equity
2009-12-18,1.0989
2009-12-21,-0.5435
2009-12-22,-0.5464
2009-12-23,4.614
2009-12-24,2.4173
2009-12-28,-0.6154
2009-12-29,-0.4128
2009-12-30,-1.5544
2009-12-31,-1.0526
2010-01-04,2.6596
2010-01-05,2.5887000000000002
2010-01-06,-0.3011
2010-01-07,0.4053
2010-01-08,3.4309
2010-01-11,2.2439
2010-01-12,-0.2385
2010-01-13,2.1521
2010-01-14,-1.9663
2010-01-15,0.0955
2010-01-19,2.0992
2010-01-20,0.1869
2010-01-21,-4.5709
2010-01-22,-3.8123
2010-01-25,-0.4065
2010-01-26,-0.3061
2010-01-27,-2.7636
2010-01-28,-1.0526
2010-01-29,-1.1702
2010-02-01,1.2917
2010-02-02,5.9511
2010-02-03,1.8054000000000001
2010-02-04,-7.7833
2010-02-05,-0.3739
2010-02-08,-0.4826
2010-02-09,1.7241
2010-02-10,0.0
2010-02-11,0.4237
2010-02-12,2.5316
2010-02-16,0.1029
2010-02-17,1.2333
2010-02-18,1.0152
2010-02-19,5.9296
2010-02-22,1.4231
2010-02-23,-2.3386
2010-02-24,-1.2452
2010-02-25,0.582
2010-02-26,-1.0608
2010-03-01,0.6823
2010-03-02,0.6776
2010-03-03,-0.1923
2010-03-04,2.1195
2010-03-05,1.0377
2010-03-08,3.1746
2010-03-09,-0.362
2010-03-10,0.2725
2010-03-11,0.9058
2010-03-12,-0.2693
2010-03-15,-1.5302
2010-03-16,0.0914
2010-03-17,0.1826
2010-03-18,0.3646
2010-03-19,3.0881
2010-03-22,-0.5286
2010-03-23,-1.8601
2010-03-24,0.1805
2010-03-25,0.1802
2010-03-26,-0.5396
2010-03-29,-0.4521
2010-03-30,-0.7266
2010-03-31,2.3788
2010-04-01,1.4298
2010-04-05,-0.9692
2010-04-06,0.089
2010-04-07,0.9778
2010-04-08,-0.7042
2010-04-09,0.1773
2010-04-12,2.3009
2010-04-13,-0.173
2010-04-14,0.9532
2010-04-15,4.2918
2010-04-16,0.0
2010-04-19,-2.0576
2010-04-20,0.2521
2010-04-21,-0.6706
2010-04-22,0.5907
2010-04-23,0.4195
2010-04-26,3.4252000000000002
2010-04-27,-4.2437
2010-04-28,2.4073
2010-04-29,4.9423
2010-04-30,-2.5903
2010-05-03,-1.0475
2010-05-04,-2.3616
2010-05-05,-1.8349
2010-05-06,-4.6729
2010-05-07,-4.1889
2010-05-10,7.1628
2010-05-11,0.6944
2010-05-12,4.1379
2010-05-13,1.4073
2010-05-14,-1.6327
2010-05-17,-0.4149
2010-05-18,-2.9167
2010-05-19,-1.8026
2010-05-20,-3.9336
2010-05-21,5.0955
2010-05-24,-1.8182
2010-05-25,-0.3527
2010-05-26,-1.4159
2010-05-27,3.5907
2010-05-28,1.1265
2010-06-01,-5.0557
2010-06-02,4.6029
2010-06-03,0.5177
2010-06-04,-4.8927
2010-06-07,-4.6931
2010-06-08,-4.072
2010-06-09,0.691
2010-06-10,-1.5686
2010-06-11,2.6892
2010-06-14,4.4617
2010-06-15,3.0641
2010-06-16,0.0901
2010-06-17,-0.8101
2010-06-18,1.2704
2010-06-21,3.0466
2010-06-22,-1.4783
2010-06-23,-0.6178
2010-06-24,-2.8419
2010-06-25,1.4625
2010-06-28,0.6306
2010-06-29,-6.8039
2010-06-30,-0.7685
2010-07-01,-0.0968
2010-07-02,-3.5853
2010-07-06,-1.5074999999999998
2010-07-07,7.8571
2010-07-08,1.3245
2010-07-09,1.4939
2010-07-12,-2.1159
2010-07-13,1.7856999999999998
2010-07-14,-0.3693
2010-07-15,-2.9657
2010-07-16,-4.0115
2010-07-19,-0.597
2010-07-20,8.008
2010-07-21,1.2974999999999999
2010-07-22,4.3001
2010-07-23,2.0175
2010-07-26,-2.7515
2010-07-27,2.9177999999999997
2010-07-28,-2.4055
2010-07-29,2.2887
2010-07-30,-0.7745
2010-08-02,1.5611000000000002
2010-08-03,-3.3305
2010-08-04,0.53
2010-08-05,1.4938
2010-08-06,-0.0866
2010-08-09,0.7799
2010-08-10,-0.6019
2010-08-11,-5.0173
2010-08-12,0.6375
2010-08-13,-1.7195
2010-08-16,4.7882
2010-08-17,1.9332
2010-08-18,0.431
2010-08-19,-2.0601
2010-08-20,-0.3506
2010-08-23,-1.9348999999999998
2010-08-24,-3.0493
2010-08-25,0.0925
2010-08-26,-2.403
2010-08-27,1.2311
2010-08-30,-0.2806
2010-08-31,1.97
2010-09-01,7.7277000000000005
2010-09-02,0.3416
2010-09-03,1.7872
2010-09-07,-3.0936
2010-09-08,1.8982
2010-09-09,1.1008
2010-09-10,0.4188
2010-09-13,5.588
2010-09-14,-0.3949
2010-09-15,-0.4758
2010-09-16,-0.239
2010-09-17,10.1637
2010-09-20,0.0544
2010-09-21,-3.1159
2010-09-22,-0.4488
2010-09-23,0.3005
2010-09-24,5.3184000000000005
2010-09-27,0.569
2010-09-28,0.2829
2010-09-29,-0.5642
2010-09-30,-0.4255
2010-10-01,1.1396
2010-10-04,0.2113
2010-10-05,-0.1405
2010-10-06,3.1668
2010-10-07,2.8649
2010-10-08,2.7188
2010-10-11,-0.9684
2010-10-12,0.8475
2010-10-13,1.4221
2010-10-14,-2.7671
2010-10-15,2.8458
2010-10-18,0.9653
2010-10-19,-5.7361
2010-10-20,1.6227
2010-10-21,-0.7984
2010-10-22,1.6097000000000001
2010-10-25,0.066
2010-10-26,0.7256
2010-10-27,-2.2266
2010-10-28,0.067
2010-10-29,4.0161
2010-11-01,0.3218
2010-11-02,2.3092
2010-11-03,0.0
2010-11-04,2.8213
2010-11-05,2.9268
2010-11-08,1.3033000000000001
2010-11-09,-5.4386
2010-11-10,1.3605
2010-11-11,0.9152
2010-11-12,0.3023
2010-11-15,-1.085
2010-11-16,-2.925
2010-11-17,1.3183
2010-11-18,3.7794
2010-11-19,-0.7164
2010-11-22,0.9621
2010-11-23,-2.1441
2010-11-24,4.0779
2010-11-26,-2.2807
2010-11-29,-1.1969
2010-11-30,-1.6959
2010-12-01,1.9100000000000001
2010-12-02,0.2418
2010-12-03,3.9204
2010-12-06,0.2322
2010-12-07,1.2739
2010-12-08,0.6289
2010-12-09,0.9091
2010-12-10,0.9009
2010-12-13,-1.7856999999999998
2010-12-14,0.0
2010-12-15,0.5114
2010-12-16,-2.0916
2010-12-17,1.4434
2010-12-20,-0.2277
2010-12-21,1.9966
2010-12-22,-1.1745
2010-12-23,-0.7357
2010-12-27,0.3991
2010-12-28,-3.8047
2010-12-29,1.7119
2010-12-30,-0.6965
2010-12-31,-0.1169
2011-01-03,1.0532
2011-01-04,-2.432
2011-01-05,3.9169
2011-01-06,2.2273
2011-01-07,2.7933
2011-01-10,1.7391
2011-01-11,1.4957
2011-01-12,0.0
2011-01-13,-0.2105
2011-01-14,1.2131
2011-01-18,2.6055
2011-01-19,-4.0122
2011-01-20,-3.7037
2011-01-21,-1.044
2011-01-24,1.055
2011-01-25,-1.0989
2011-01-26,2.3333
2011-01-27,-1.5744
2011-01-28,-0.4964
2011-01-31,1.7738
2011-02-01,5.6645
2011-02-02,-0.7732
2011-02-03,1.039
2011-02-04,-0.6684
2011-02-07,0.8799
2011-02-08,2.2576
2011-02-09,1.3547
2011-02-10,0.396
2011-02-11,3.9448
2011-02-14,-1.3283
2011-02-15,-1.4904
2011-02-16,1.3665
2011-02-17,11.7959
2011-02-18,-1.3780999999999999
2011-02-22,-5.1965
2011-02-23,-0.3685
2011-02-24,-1.988
2011-02-25,5.7075
2011-02-28,3.9268
2011-03-01,0.7299
2011-03-02,-2.7707
2011-03-03,3.5072
2011-03-04,0.1271
2011-03-07,-3.4264
2011-03-08,-0.219
2011-03-09,-2.4583
2011-03-10,-4.9505
2011-03-11,2.6989
2011-03-14,-3.2734
2011-03-15,0.3337
2011-03-16,-1.9952
2011-03-17,3.0538
2011-03-18,2.8692
2011-03-21,0.7773
2011-03-22,2.7677
2011-03-23,1.2362
2011-03-24,0.8286
2011-03-25,-2.3789
2011-03-28,-1.1077
2011-03-29,0.2688
2011-03-30,0.4468
2011-03-31,1.2456
2011-04-01,2.5923
2011-04-04,1.1135
2011-04-05,3.2613
2011-04-06,-2.8302
2011-04-07,-1.6463
2011-04-08,-2.5751
2011-04-11,-1.3656
2011-04-12,-1.8758
2011-04-13,-0.8648
2011-04-14,-1.2856
2011-04-15,-0.0465
2011-04-18,-2.8851
2011-04-19,1.8208
2011-04-20,1.6471
2011-04-21,0.3704
2011-04-25,-1.9603000000000002
2011-04-26,1.1527
2011-04-27,0.1395
2011-04-28,2.6939
2011-04-29,1.8091
2011-05-02,-1.5104
2011-05-03,-3.6085000000000003
2011-05-04,-2.6205
2011-05-05,-1.9702
2011-05-06,3.5784000000000002
2011-05-09,2.319
2011-05-10,5.7817
2011-05-11,-4.1102
2011-05-12,1.2312
2011-05-13,-5.6982
2011-05-16,-1.839
2011-05-17,2.3844
2011-05-18,1.7109999999999999
2011-05-19,-1.2617
2011-05-20,-0.4259
2011-05-23,-0.7129
2011-05-24,0.718
2011-05-25,3.1369
2011-05-26,2.5346
2011-05-27,-1.1236
2011-05-31,3.0
2011-06-01,-5.4722
2011-06-02,1.4939
2011-06-03,0.874
2011-06-06,-1.596
2011-06-07,0.0463
2011-06-08,-4.3539
2011-06-09,2.0339
2011-06-10,-0.3322
2011-06-13,-0.9524
2011-06-14,3.125
2011-06-15,-3.9627
2011-06-16,-0.6796
2011-06-17,-0.0489
2011-06-20,-0.978
2011-06-21,3.2593
2011-06-22,-1.1
2011-06-23,1.0638
2011-06-24,-1.4833
2011-06-27,1.0199
2011-06-28,3.8942
2011-06-29,-1.6659000000000002
2011-06-30,5.5059000000000005
2011-07-01,4.9955
2011-07-05,-0.4248
2011-07-06,2.6451000000000002
2011-07-07,1.5377999999999998
2011-07-08,-0.2047
2011-07-11,-2.297
2011-07-12,-0.9236
2011-07-13,5.5085
2011-07-14,-2.1285
2011-07-15,-0.4514
2011-07-18,-0.3298
2011-07-19,2.3987
2011-07-20,-1.4943
2011-07-21,1.107
2011-07-22,0.7705
2011-07-25,-0.0805
2011-07-26,-2.2956
2011-07-27,-6.3479
2011-07-28,-0.5722
2011-07-29,2.1691
2011-08-01,1.7330999999999999
2011-08-02,-3.7053000000000003
2011-08-03,-0.9288
2011-08-04,-9.5982
2011-08-05,-9.4321
2011-08-08,-6.434
2011-08-09,12.937100000000001
2011-08-10,-2.967
2011-08-11,5.0253
2011-08-12,1.4177
2011-08-15,2.7958
2011-08-16,-5.391
2011-08-17,-2.5667
2011-08-18,-8.8514
2011-08-19,-1.7341
2011-08-22,0.6471
2011-08-23,6.3705
2011-08-24,-11.2637
2011-08-25,-8.6068
2011-08-26,5.7588
2011-08-29,3.0109
2011-08-30,1.8657
2011-08-31,2.2589
2011-09-01,-3.6418
2011-09-02,-2.1685
2011-09-06,-1.7099
2011-09-07,3.866
2011-09-08,-1.737
2011-09-09,-3.851
2011-09-12,-1.7072
2011-09-13,1.67
2011-09-14,3.8108
2011-09-15,1.8354
2011-09-16,2.2374
2011-09-19,-0.304
2011-09-20,-7.0122
2011-09-21,2.623
2011-09-22,-9.0735
2011-09-23,3.0921
2011-09-26,1.7723
2011-09-27,1.4735
2011-09-28,-7.7228
2011-09-29,7.7969
2011-09-30,-3.6496
2011-10-03,-6.9559
2011-10-04,5.5514
2011-10-05,7.3633
2011-10-06,0.4572
2011-10-07,-1.2354
2011-10-10,2.5675
2011-10-11,6.0334
2011-10-12,2.3608000000000002
2011-10-13,0.0
2011-10-14,1.6756
2011-10-17,-7.4161
2011-10-18,6.548
2011-10-19,-5.4893
2011-10-20,-1.5152
2011-10-21,4.2949
2011-10-24,6.5765
2011-10-25,-5.248
2011-10-26,-0.6086
2011-10-27,9.7979
2011-10-28,-1.0597
2011-10-31,-6.0316
2011-11-01,-4.6190999999999995
2011-11-02,3.2075
2011-11-03,4.3876
2011-11-04,-1.1675
2011-11-07,-1.1813
2011-11-08,0.2391
2011-11-09,-7.5134
2011-11-10,1.354
2011-11-11,-5.1527
2011-11-14,-1.2743
2011-11-15,3.4647
2011-11-16,-8.7984
2011-11-17,0.7199
2011-11-18,-0.2144
2011-11-21,-0.8596
2011-11-22,0.1445
2011-11-23,-2.9582
2011-11-25,-2.4535
2011-11-28,6.0213
2011-11-29,-0.647
2011-11-30,8.0318
2011-12-01,-2.0094
2011-12-02,0.2051
2011-12-05,1.296
2011-12-06,-0.1347
2011-12-07,-0.4046
2011-12-08,-6.432
2011-12-09,4.848
2011-12-12,-3.8647
2011-12-13,-4.9533000000000005
2011-12-14,-1.8127
2011-12-15,-1.6923
2011-12-16,2.4257
2011-12-19,0.9167
2011-12-20,3.028
2011-12-21,1.9104
2011-12-22,1.1536
2011-12-23,-0.3564
2011-12-27,-1.9313
2011-12-28,-3.6470000000000002
2011-12-29,-0.2271
2011-12-30,1.5933000000000002
2012-01-03,6.348
2012-01-04,-2.7388
2012-01-05,-9.1697
2012-01-06,1.0334
2012-01-09,2.1243
2012-01-10,3.9291
2012-01-11,-0.593
2012-01-12,0.2983
2012-01-13,-2.6766
2012-01-17,3.285
2012-01-18,4.2899
2012-01-19,2.695
2012-01-20,-0.6215
2012-01-23,2.7797
2012-01-24,3.3807
2012-01-25,1.4388
2012-01-26,-0.3868
2012-01-27,0.3883
2012-01-30,-10.8317
2012-01-31,-1.0846
2012-02-01,2.1199
2012-02-02,0.5727
2012-02-03,3.0605
2012-02-06,3.5911999999999997
2012-02-07,-2.2667
2012-02-08,-0.7503
2012-02-09,-0.0687
2012-02-10,-2.6135
2012-02-13,1.6949
2012-02-14,-1.8056
2012-02-15,-0.7072
2012-02-16,7.1937
2012-02-17,-2.0598
2012-02-21,1.6961
2012-02-22,1.0007
2012-02-23,-0.9908
2012-02-24,-1.0007
2012-02-27,-1.5499
2012-02-28,0.2053
2012-02-29,-2.8689
2012-03-01,2.391
2012-03-02,-1.4423
2012-03-05,-0.6272
2012-03-06,-1.9285
2012-03-07,0.8938
2012-03-08,2.0553
2012-03-09,3.8889
2012-03-12,-2.6738
2012-03-13,4.0522
2012-03-14,-0.9241
2012-03-15,2.1319
2012-03-16,3.3268
2012-03-19,3.2197
2012-03-20,-3.2416
2012-03-21,-1.2642
2012-03-22,-4.8015
2012-03-23,1.4795
2012-03-26,1.9881
2012-03-27,-1.3645
2012-03-28,-1.1858
2012-03-29,-0.6667
2012-03-30,-0.2013
2012-04-02,1.076
2012-04-03,-2.7944
2012-04-04,-0.7529
2012-04-05,-2.3448
2012-04-09,0.4237
2012-04-10,-1.1252
2012-04-11,0.9957
2012-04-12,2.1831
2012-04-13,-3.8594
2012-04-16,1.2903
2012-04-17,3.3263
2012-04-18,-2.8082000000000003
2012-04-19,-1.6913
2012-04-20,-0.7885
2012-04-23,-2.8902
2012-04-24,-0.1488
2012-04-25,-0.6706
2012-04-26,0.5251
2012-04-27,0.5224
2012-04-30,-0.9651
2012-05-01,0.7496
2012-05-02,-3.0506
2012-05-03,-1.5349
2012-05-04,0.3118
2012-05-07,-0.3885
2012-05-08,-0.312
2012-05-09,-0.4695
2012-05-10,0.3145
2012-05-11,3.0564
2012-05-14,-1.1407
2012-05-15,0.3846
2012-05-16,-4.0613
2012-05-17,-4.1534
2012-05-18,-2.0833
2012-05-21,1.1064
2012-05-22,-2.6936
2012-05-23,5.3633
2012-05-24,-1.0673
2012-05-25,-1.6598000000000002
2012-05-29,3.4599
2012-05-30,-2.7732
2012-05-31,-1.6779
2012-06-01,0.3413
2012-06-04,0.7653
2012-06-05,2.7004
2012-06-06,3.2868
2012-06-07,0.6364
2012-06-08,-1.7391
2012-06-11,-3.2984999999999998
2012-06-12,2.7454
2012-06-13,-2.0243
2012-06-14,1.157
2012-06-15,4.8203
2012-06-18,-0.5456
2012-06-19,2.7429
2012-06-20,-1.373
2012-06-21,-2.3202
2012-06-22,1.5044
2012-06-25,-1.9501
2012-06-26,0.0
2012-06-27,3.0231
2012-06-28,0.3861
2012-06-29,3.3077
2012-07-02,-1.8615
2012-07-03,3.7178
2012-07-05,-1.5362
2012-07-06,-5.5721
2012-07-09,0.6294
2012-07-10,-2.8147
2012-07-11,3.6203
2012-07-12,2.4845
2012-07-13,1.2121
2012-07-16,-2.6946
2012-07-17,-0.6154
2012-07-18,-0.9288
2012-07-19,0.9375
2012-07-20,-2.6316
2012-07-23,0.9539
2012-07-24,-2.9920999999999998
2012-07-25,2.5974
2012-07-26,-0.8703
2012-07-27,2.3943
2012-07-30,-0.9353
2012-07-31,-1.4162
2012-08-01,-0.7183
2012-08-02,-1.9293
2012-08-03,6.2295
2012-08-06,1.6975
2012-08-07,1.5933000000000002
2012-08-08,-0.6721
2012-08-09,0.8271
2012-08-10,-1.3423
2012-08-13,-2.7211
2012-08-14,-1.0101
2012-08-15,1.0204
2012-08-16,4.5843
2012-08-17,3.1947
2012-08-20,1.7999
2012-08-21,5.7992
2012-08-22,1.4706000000000001
2012-08-23,-0.2635
2012-08-24,-1.321
2012-08-27,-1.2718
2012-08-28,0.4068
2012-08-29,0.6077
2012-08-30,-1.8121
2012-08-31,0.1538
2012-09-04,1.0281
2012-09-05,0.882
2012-09-06,2.8917
2012-09-07,1.2418
2012-09-10,0.1937
2012-09-11,-0.1289
2012-09-12,0.3226
2012-09-13,1.5434
2012-09-14,7.9164
2012-09-17,-7.4531
2012-09-18,-0.3171
2012-09-19,-0.5089
2012-09-20,-0.8312
2012-09-21,1.5474
2012-09-24,-1.2063
2012-09-25,-1.2852999999999999
2012-09-26,-1.6276000000000002
2012-09-27,1.6545
2012-09-28,-0.9115
2012-10-01,1.1137
2012-10-02,-0.6465
2012-10-03,-2.0275
2012-10-04,1.1348
2012-10-05,1.6502
2012-10-08,-0.9091
2012-10-09,3.3421
2012-10-10,-0.4439
2012-10-11,0.1274
2012-10-12,-1.9083999999999999
2012-10-15,0.6485
2012-10-16,0.5155
2012-10-17,1.2179
2012-10-18,-0.57
2012-10-19,-2.1019
2012-10-22,1.041
2012-10-23,-2.5113
2012-10-24,-1.255
2012-10-25,0.4682
2012-10-26,-0.0666
2012-10-31,0.1332
2012-11-01,2.1955999999999998
2012-11-02,-5.1432
2012-11-05,1.8531
2012-11-06,0.9434
2012-11-07,-4.0721
2012-11-08,-2.1573
2012-11-09,3.4851
2012-11-12,-1.4433
2012-11-13,-3.9749
2012-11-14,-1.9607999999999999
2012-11-15,-0.8148
2012-11-16,1.1389
2012-11-19,5.0445
2012-11-20,-0.9181
2012-11-21,0.1426
2012-11-23,0.2847
2012-11-26,-0.6742
2012-11-27,0.0357
2012-11-28,-0.2143
2012-11-29,-0.4295
2012-11-30,-0.3595
2012-12-03,-0.4329
2012-12-04,3.9855
2012-12-05,-1.115
2012-12-06,-1.0571
2012-12-07,-0.0712
2012-12-10,3.0649
2012-12-11,5.1867
2012-12-12,-1.3807
2012-12-13,1.1
2012-12-14,1.7287
2012-12-17,-1.4379
2012-12-18,0.3979
2012-12-19,-0.3963
2012-12-20,-4.6398
2012-12-21,-4.105
2012-12-24,-0.6526
2012-12-26,-0.219
2012-12-27,-0.5852
2012-12-28,-0.883
2012-12-31,2.0787
2013-01-02,5.0909
2013-01-03,-0.9689
2013-01-04,0.559
2013-01-07,3.0577
2013-01-08,-1.6183
2013-01-09,0.7539
2013-01-10,1.3605
2013-01-11,-0.7383
2013-01-14,-0.879
2013-01-15,0.4093
2013-01-16,0.2717
2013-01-17,1.084
2013-01-18,2.2118
2013-01-22,0.8525
2013-01-23,-1.3329
2013-01-24,-0.1647
2013-01-25,0.066
2013-01-28,-0.4617
2013-01-29,2.1206
2013-01-30,-3.634
2013-01-31,2.0875
2013-02-01,1.9788999999999999
2013-02-04,-0.9056
2013-02-05,1.6319
2013-02-06,1.2845
2013-02-07,-1.7121
2013-02-08,-0.6452
2013-02-11,0.0649
2013-02-12,-0.1947
2013-02-13,0.6502
2013-02-14,0.969
2013-02-15,0.064
2013-02-19,-2.1739
2013-02-20,-3.3987
2013-02-21,-0.406
2013-02-22,1.1549
2013-02-25,-1.8133
2013-02-26,-1.3679999999999999
2013-02-27,1.1096
2013-02-28,-1.9889999999999999
2013-03-01,-0.6298
2013-03-04,-0.1408
2013-03-05,0.4937
2013-03-06,0.7719
2013-03-07,0.2089
2013-03-08,2.3628
2013-03-11,-1.4936
2013-03-12,-0.7581
2013-03-13,-0.1215
2013-03-14,2.6885
2013-03-15,0.306
2013-03-18,-2.8475
2013-03-19,-0.5583
2013-03-20,0.6316
2013-03-21,-0.5579
2013-03-22,-0.7714
2013-03-25,-0.8481
2013-03-26,-0.2138
2013-03-27,0.0
2013-03-28,-0.5643
2013-04-01,-1.5875
2013-04-02,-0.365
2013-04-03,-1.4652
2013-04-04,1.6357
2013-04-05,-0.2195
2013-04-08,-0.9531
2013-04-09,0.9623
2013-04-10,1.5396
2013-04-11,-2.3105
2013-04-12,-0.1478
2013-04-15,-3.1828
2013-04-16,1.6055000000000001
2013-04-17,-3.9127
2013-04-18,-0.7831
2013-04-19,-1.1839
2013-04-22,1.4377
2013-04-23,0.7874
2013-04-24,2.9688
2013-04-25,-0.6829
2013-04-26,-1.2223
2013-04-29,-0.232
2013-04-30,1.2403
2013-05-01,-3.4455999999999998
2013-05-02,3.7272
2013-05-03,1.2997
2013-05-06,-0.2264
2013-05-07,-3.7821
2013-05-08,-0.3931
2013-05-09,-0.3157
2013-05-10,0.7126
2013-05-13,-1.3365
2013-05-14,0.3187
2013-05-15,-1.3106
2013-05-16,0.6036
2013-05-17,0.48
2013-05-20,1.2739
2013-05-21,-0.9434
2013-05-22,-0.0794
2013-05-23,-0.556
2013-05-24,-0.7188
2013-05-28,0.4023
2013-05-29,0.0
2013-05-30,0.7212
2013-05-31,-2.3866
2013-06-03,2.934
2013-06-04,-2.9295
2013-06-05,-0.8972
2013-06-06,1.1728
2013-06-07,-0.6541
2013-06-10,0.5761
2013-06-11,-2.2095
2013-06-12,-1.1715
2013-06-13,-0.6774
2013-06-14,-2.046
2013-06-17,-0.3481
2013-06-18,-0.8734
2013-06-19,-2.2907
2013-06-20,-2.0739
2013-06-21,-0.6446
2013-06-24,2.317
2013-06-25,-0.8152
2013-06-26,-1.3699
2013-06-27,2.963
2013-06-28,-2.2482
2013-07-01,2.9439
2013-07-02,-0.983
2013-07-03,-0.722
2013-07-05,0.2727
2013-07-08,-1.3599
2013-07-09,1.011
2013-07-10,1.5469
2013-07-11,1.0753
2013-07-12,-0.4433
2013-07-15,0.2671
2013-07-16,1.0657
2013-07-17,-0.3515
2013-07-18,-0.4409
2013-07-19,-0.7972
2013-07-22,2.9464
2013-07-23,5.8977
2013-07-24,-1.638
2013-07-25,-0.9992
2013-07-26,-0.1682
2013-07-29,-1.6848999999999998
2013-07-30,1.8852
2013-07-31,0.3364
2013-08-01,0.5029
2013-08-02,0.834
2013-08-05,0.4963
2013-08-06,-0.823
2013-08-07,0.5809
2013-08-08,1.9802
2013-08-09,2.8317
2013-08-12,0.5507
2013-08-13,-1.4867
2013-08-14,2.7006
2013-08-15,-1.3921000000000001
2013-08-16,-0.2353
2013-08-19,-2.3585
2013-08-20,0.9662
2013-08-21,2.0734
2013-08-22,1.5625
2013-08-23,1.6923
2013-08-26,0.6051
2013-08-27,-2.0301
2013-08-28,-0.8442
2013-08-29,0.5418
2013-08-30,-1.0778
2013-09-03,1.4008
2013-09-04,2.9931
2013-09-05,-1.1923
2013-09-06,0.3676
2013-09-09,1.8881999999999999
2013-09-10,2.5204
2013-09-11,1.6631
2013-09-12,-1.7781
2013-09-13,2.6068
2013-09-16,4.0932
2013-09-17,-0.0678
2013-09-18,1.8317999999999999
2013-09-19,-0.0666
2013-09-20,-0.4667
2013-09-23,0.6698
2013-09-24,1.4637
2013-09-25,1.0492
2013-09-26,0.0
2013-09-27,-0.6489
2013-09-30,0.6532
2013-10-01,1.9468
2013-10-02,1.5913
2013-10-03,0.2506
2013-10-04,1.125
2013-10-07,-0.618
2013-10-08,0.1866
2013-10-09,0.6207
2013-10-10,1.5423
2013-10-11,1.3366
2013-10-14,1.9184999999999999
2013-10-15,0.1176
2013-10-16,-0.8813
2013-10-17,1.8969
2013-10-18,1.338
2013-10-21,0.5166
2013-10-22,1.2564
2013-10-23,-0.564
2013-10-24,1.5882
2013-10-25,-0.7817
2013-10-28,2.4198
2013-10-29,-0.7143
2013-10-30,-2.767
2013-10-31,-0.3984
2013-11-01,-0.5143
2013-11-04,0.5744
2013-11-05,-1.4278
2013-11-06,2.6071999999999997
2013-11-07,-6.6629000000000005
2013-11-08,1.8149
2013-11-11,-1.8418999999999999
2013-11-12,-0.4237
2013-11-13,0.4255
2013-11-14,-0.1211
2013-11-15,0.3636
2013-11-18,0.3623
2013-11-19,-0.8424
2013-11-20,-0.4854
2013-11-21,5.6098
2013-11-22,1.9053
2013-11-25,-0.3399
2013-11-26,1.3075999999999999
2013-11-27,0.3928
2013-11-29,-0.5031
2013-12-02,-0.7303
2013-12-03,-0.6791
2013-12-04,0.6268
2013-12-05,-0.2336
2013-12-06,-0.1709
2013-12-09,1.3699
2013-12-10,-1.4077
2013-12-11,-1.8275000000000001
2013-12-12,-0.9308
2013-12-13,0.9982
2013-12-16,1.1047
2013-12-17,-0.115
2013-12-18,1.1514
