ticker,WTTR US Equity
2017-09-11,1.0667
2017-09-12,-1.0554
2017-09-13,1.6
2017-09-14,3.6089
2017-09-15,-2.8499
2017-09-18,2.2164
2017-09-19,0.9566
2017-09-20,3.6008
2017-09-21,-0.7317
2017-09-22,3.6855
2017-09-25,-0.7701
2017-09-26,-0.3582
2017-09-27,-5.0929
2017-09-28,0.947
2017-09-29,-0.4378
2017-10-02,-1.1307
2017-10-03,-1.4612
2017-10-04,-2.9657999999999998
2017-10-05,1.7276
2017-10-06,-2.1555
2017-10-09,1.0013
2017-10-10,0.9253
2017-10-11,2.4231
2017-10-12,-0.4476
2017-10-13,1.4772
2017-10-16,0.8861
2017-10-17,0.6274
2017-10-18,0.3741
2017-10-19,0.3727
2017-10-20,-1.6089
2017-10-23,-2.5786
2017-10-24,-1.6139000000000001
2017-10-25,0.3281
2017-10-26,3.9241
2017-10-27,0.6923
2017-10-30,0.25
2017-10-31,1.4963
2017-11-01,0.4914
2017-11-02,-2.5672
2017-11-03,-0.0627
2017-11-06,2.5738
2017-11-07,-0.2448
2017-11-08,-2.0245
2017-11-09,-2.0038
2017-11-10,-0.8307
2017-11-13,-0.5799
2017-11-14,-3.1756
2017-11-15,-1.4726
2017-11-16,-0.5435
2017-11-17,3.5519
2017-11-20,1.2533
2017-11-21,-1.4332
2017-11-22,0.9914
2017-11-24,1.7016
2017-11-27,-0.5792
2017-11-28,3.1068
2017-11-29,-0.8788
2017-11-30,4.3699
2017-12-01,0.4248
2017-12-04,2.1752
2017-12-05,-0.6505
2017-12-06,-4.7024
2017-12-07,-0.1874
2017-12-08,-1.9399
2017-12-11,1.7869000000000002
2017-12-12,1.5674000000000001
2017-12-13,-0.4321
2017-12-14,0.496
2017-12-15,1.3572
2017-12-18,3.7127
2017-12-19,-0.7629
2017-12-20,2.1289
2017-12-21,3.6479
2017-12-22,-1.8994
2017-12-26,3.3599
2017-12-27,-0.2204
2017-12-28,0.2761
2017-12-29,0.4405
2018-01-02,0.0
2018-01-03,-1.9737
2018-01-04,2.5727
2018-01-05,0.8179
2018-01-08,0.7031
2018-01-09,-0.1611
2018-01-10,2.6896
2018-01-11,3.5097
2018-01-12,5.7692
2018-01-16,-1.9139
2018-01-17,-0.0976
2018-01-18,1.9043
2018-01-19,3.7853
2018-01-22,0.1847
2018-01-23,-1.7511999999999999
2018-01-24,-4.878
2018-01-25,-3.5503
2018-01-26,-0.0511
2018-01-29,-3.9898
2018-01-30,-2.9835000000000003
2018-01-31,-1.5925
2018-02-01,3.404
2018-02-02,-6.3141
2018-02-05,-3.1682
2018-02-06,2.558
2018-02-07,-1.6240999999999999
2018-02-08,-4.4222
2018-02-09,-1.6038999999999999
2018-02-12,1.2539
2018-02-13,-0.8669
2018-02-14,2.2486
2018-02-15,-0.9774
2018-02-16,-2.2824999999999998
2018-02-20,-0.2525
2018-02-21,-2.2152
2018-02-22,0.3883
2018-02-23,-0.3868
2018-02-26,-1.6181
2018-02-27,-2.6316
2018-02-28,-2.973
2018-03-01,0.4178
2018-03-02,0.9015
2018-03-05,1.7869000000000002
2018-03-06,-0.135
2018-03-07,-2.7045
2018-03-08,-3.4051
2018-03-09,-2.3022
2018-03-12,2.3564
2018-03-13,-1.4388
2018-03-14,-2.0438
2018-03-15,1.5648
2018-03-16,0.3668
2018-03-19,-2.4123
2018-03-20,-2.0225
2018-03-21,2.6757999999999997
2018-03-22,-4.6165
2018-03-23,-1.4832
2018-03-26,-2.1395
2018-03-27,-2.3482
2018-03-28,-1.3267
2018-03-29,6.0504
2018-04-02,-5.8637
2018-04-03,2.3569
2018-04-04,0.3289
2018-04-05,3.8525
2018-04-06,-3.3149
2018-04-09,0.5714
2018-04-10,6.3312
2018-04-11,1.4504000000000001
2018-04-12,1.0534
2018-04-13,2.6061
2018-04-16,2.7576
2018-04-17,2.2599
2018-04-18,4.9033
2018-04-19,4.0158
2018-04-20,-2.4051
2018-04-23,-1.751
2018-04-24,2.2442
2018-04-25,-0.6456
2018-04-26,0.5848
2018-04-27,-1.1628
2018-04-30,-1.634
2018-05-01,-1.9268999999999998
2018-05-02,2.439
2018-05-03,-2.8439
2018-05-04,2.1784
2018-05-07,1.1992
2018-05-08,1.6458
2018-05-09,2.3316
2018-05-10,1.7722
2018-05-11,5.0373
2018-05-14,0.3552
2018-05-15,4.0708
2018-05-16,-2.7778
2018-05-17,-0.4665
2018-05-18,2.9877000000000002
2018-05-21,-3.1854
2018-05-22,-1.9976
2018-05-23,-1.199
2018-05-24,-3.0947
2018-05-25,-5.886
2018-05-29,-2.1955999999999998
2018-05-30,1.9048
2018-05-31,-4.7397
2018-06-01,-5.7463
2018-06-04,2.8253
2018-06-05,-2.1692
2018-06-06,3.7694
2018-06-07,6.6952
2018-06-08,-4.6729
2018-06-11,-3.2913
2018-06-12,0.5793
2018-06-13,2.6638
2018-06-14,-2.3142
2018-06-15,-1.5074999999999998
2018-06-18,0.2187
2018-06-19,0.0
2018-06-20,0.0
2018-06-21,-0.5818
2018-06-22,4.9012
2018-06-25,-0.9066
2018-06-26,5.841
2018-06-27,2.0612
2018-06-28,-2.4756
2018-06-29,-2.9392
2018-07-02,-2.4088
2018-07-03,2.6093
2018-07-05,0.4124
2018-07-06,2.2587
2018-07-09,1.004
2018-07-10,-0.4639
2018-07-11,-1.5979
2018-07-12,2.3004
2018-07-13,2.1164
2018-07-16,-2.3316
2018-07-17,1.1936
2018-07-18,-0.9174
2018-07-19,0.7937
2018-07-20,-0.9186
2018-07-23,-0.5298
2018-07-24,-1.3981
2018-07-25,0.4051
2018-07-26,0.9415
2018-07-27,0.3331
2018-07-30,2.2576
2018-07-31,-0.7792
2018-08-01,-2.1597
2018-08-02,0.1338
2018-08-03,-0.7348
2018-08-06,1.3458999999999999
2018-08-07,0.8632
2018-08-08,1.8433000000000002
2018-08-09,0.8403
2018-08-10,-5.7692
2018-08-13,-6.5986
2018-08-14,-4.0787
2018-08-15,-5.9226
2018-08-16,5.004
2018-08-17,-0.4612
2018-08-20,1.5444
2018-08-21,-0.076
2018-08-22,0.761
2018-08-23,-1.284
2018-08-24,-1.8363
2018-08-27,5.5339
2018-08-28,-1.4771
2018-08-29,3.2234
2018-08-30,-1.9607999999999999
2018-08-31,1.1111
2018-09-04,-3.7363
2018-09-05,-2.2831
2018-09-06,-7.6324
2018-09-07,-0.253
2018-09-10,-0.5072
2018-09-11,3.3135
2018-09-12,4.523
2018-09-13,-2.7537000000000003
2018-09-14,-0.89
2018-09-17,-2.1224
2018-09-18,1.0842
2018-09-19,0.4125
2018-09-20,0.2465
2018-09-21,0.7377
2018-09-24,-0.4882
2018-09-25,-0.4088
2018-09-26,-1.3136
2018-09-27,0.5824
2018-09-28,-2.0678
2018-10-01,-1.1824
2018-10-02,3.2479
2018-10-03,2.7318
2018-10-04,0.7252
2018-10-05,2.0
2018-10-08,-2.4314
2018-10-09,3.3762
2018-10-10,-4.5100999999999996
2018-10-11,-2.1173
2018-10-12,-0.2496
2018-10-15,-2.4187
2018-10-16,2.0513
2018-10-17,-2.8476
2018-10-18,-5.6897
2018-10-19,-0.3656
2018-10-22,-1.6514
2018-10-23,-4.3843
2018-10-24,-4.6829
2018-10-25,3.6847
2018-10-26,-0.0987
2018-10-29,-6.6206
2018-10-30,1.3757
2018-10-31,-0.2088
2018-11-01,1.6736
2018-11-02,3.9095
2018-11-05,-0.396
2018-11-06,-0.6958
2018-11-07,12.6126
2018-11-08,-2.8444000000000003
2018-11-09,-3.4767
2018-11-12,-3.4123
2018-11-13,-2.7478
2018-11-14,-1.5135999999999998
2018-11-15,3.791
2018-11-16,-2.8628
2018-11-19,8.2317
2018-11-20,-2.0657
2018-11-21,2.3969
2018-11-23,-6.4607
2018-11-26,0.5005
2018-11-27,-2.7888
2018-11-28,3.3811
2018-11-29,-1.4866
2018-11-30,-2.6157
2018-12-03,6.405
2018-12-04,-6.7961
2018-12-06,-6.4583
2018-12-07,2.0045
2018-12-10,-3.2751
2018-12-11,-5.3047
2018-12-12,0.4768
2018-12-13,-2.847
2018-12-14,-1.5873
2018-12-17,-0.6203
2018-12-18,-3.7453
2018-12-19,-4.4099
2018-12-20,-2.7137000000000002
2018-12-21,-3.2078
2018-12-24,-3.7464
2018-12-26,-5.0898
2018-12-27,-0.4732
2018-12-28,2.2187
2018-12-31,-2.0155
2019-01-02,7.5949
2019-01-03,2.6471
2019-01-04,1.4327
2019-01-07,1.2711999999999999
2019-01-08,1.9526
2019-01-09,6.4295
2019-01-10,2.4422
2019-01-11,-1.5056
2019-01-14,0.6369
2019-01-15,2.6582
2019-01-16,3.2059
2019-01-17,1.7921
2019-01-18,2.23
2019-01-22,-2.5258000000000003
2019-01-23,-4.0047
2019-01-24,2.8221
2019-01-25,4.8926
2019-01-28,-2.9579
2019-01-29,-0.8206
2019-01-30,2.8369
2019-01-31,-2.2989
2019-02-01,2.3529
2019-02-04,4.2529
2019-02-05,-1.6538
2019-02-06,-0.2242
2019-02-07,-6.4045
2019-02-08,-1.9207999999999998
2019-02-11,3.7944
2019-02-12,4.8349
2019-02-13,2.6997
2019-02-14,2.5192
2019-02-15,-0.1068
2019-02-19,2.5667999999999997
2019-02-20,2.5026
2019-02-21,-2.0346
2019-02-22,-0.3115
2019-02-25,0.2083
2019-02-26,-2.8067
2019-02-27,7.9144
2019-02-28,-0.0991
2019-03-01,0.0992
2019-03-04,4.559
2019-03-05,-1.327
2019-03-06,-2.8818
2019-03-07,0.3956
2019-03-08,-1.5764
2019-03-11,3.003
2019-03-12,4.6647
2019-03-13,2.1356
2019-03-14,0.9091
2019-03-15,0.2703
2019-03-18,1.4376
2019-03-19,1.3286
2019-03-20,1.486
2019-03-21,0.0
2019-03-22,-4.6512
2019-03-25,1.5356999999999998
2019-03-26,2.0463
2019-03-27,0.0872
2019-03-28,3.3971999999999998
2019-03-29,1.2637
2019-04-01,0.7488
2019-04-02,-2.3947
2019-04-03,-0.0846
2019-04-04,-0.508
2019-04-05,3.5745
2019-04-08,0.6574
2019-04-09,-3.6734999999999998
2019-04-10,1.7797
2019-04-11,0.0833
2019-04-12,0.6656
2019-04-15,-0.0826
2019-04-16,1.737
2019-04-17,-1.0569
2019-04-18,-1.8899
2019-04-22,2.3451
2019-04-23,2.455
2019-04-24,-4.5527
2019-04-25,-0.5858
2019-04-26,0.0842
2019-04-29,0.841
2019-04-30,-3.9199
2019-05-01,-4.7743
2019-05-02,0.1823
2019-05-03,2.8207
2019-05-06,1.3274
2019-05-07,-3.6681
2019-05-08,-0.0907
2019-05-09,4.9002
2019-05-10,-1.8166
2019-05-13,-1.7621
2019-05-14,3.4978
2019-05-15,0.9532
2019-05-16,1.7167
2019-05-17,5.4008
2019-05-20,0.5604
2019-05-21,-3.0255
2019-05-22,-5.1724
2019-05-23,-4.9351
2019-05-24,-0.3643
2019-05-28,1.2797
2019-05-29,0.0
2019-05-30,-1.9856
2019-05-31,-1.4733
2019-06-03,2.0561
2019-06-04,2.6557
2019-06-05,-2.4978
2019-06-06,0.6404
2019-06-07,1.0
2019-06-10,3.3303
2019-06-11,0.1742
2019-06-12,-2.0
2019-06-13,4.2591
2019-06-14,-2.5532
2019-06-17,1.6594
2019-06-18,3.1787
2019-06-19,-0.1665
2019-06-20,2.9191000000000003
2019-06-21,-1.8639000000000001
2019-06-24,-3.4682
2019-06-25,0.3422
2019-06-26,3.8363
2019-06-27,-3.5304
2019-06-28,-1.1915
2019-07-01,2.4117
2019-07-02,-10.8495
2019-07-03,0.4717
2019-07-05,0.0
2019-07-08,2.1596
2019-07-09,-2.3897
2019-07-10,2.7307
2019-07-11,-0.3666
2019-07-12,1.2879
2019-07-15,-1.2716
2019-07-16,-4.2318
2019-07-17,-5.3794
2019-07-18,-3.3503
2019-07-19,2.2059
2019-07-22,2.6721
2019-07-23,0.3003
2019-07-24,2.6946
2019-07-25,-3.9845
2019-07-26,-1.0121
2019-07-29,-3.2720000000000002
2019-07-30,6.0254
2019-07-31,1.3958
2019-08-01,-10.1278
2019-08-02,0.1094
2019-08-05,-4.3716
2019-08-06,-1.8286
2019-08-07,-2.3283
2019-08-08,1.5495
2019-08-09,-0.5869
2019-08-12,-0.1181
2019-08-13,1.0638
2019-08-14,-5.848
2019-08-15,-0.2484
2019-08-16,4.8568
2019-08-19,2.1378
2019-08-20,0.4651
2019-08-21,-0.3472
2019-08-22,-1.0453
2019-08-23,-7.0423
2019-08-26,-0.7576
2019-08-27,-0.2545
2019-08-28,2.6786
2019-08-29,1.4907
2019-08-30,-0.1224
2019-09-03,-0.2451
2019-09-04,0.4914
2019-09-05,3.3007
2019-09-06,-2.3669000000000002
2019-09-09,3.2727
2019-09-10,-0.1174
2019-09-11,-2.2327
2019-09-12,-1.8029
2019-09-13,3.9168
2019-09-16,10.4829
2019-09-17,-3.0917
2019-09-18,-1.1001
2019-09-19,-0.8899
2019-09-20,1.2346
2019-09-23,1.2195
2019-09-24,-3.0668
2019-09-25,2.8249
2019-09-26,-2.967
2019-09-27,-1.359
2019-09-30,-0.5741
2019-10-01,-1.7321
2019-10-02,-2.2327
2019-10-03,0.3606
2019-10-04,-1.9162
2019-10-07,-1.8315000000000001
2019-10-08,-3.9801
2019-10-09,0.7772
2019-10-10,0.5141
2019-10-11,3.5806
2019-10-14,-3.2099
2019-10-15,-2.8061
2019-10-16,-2.6247
2019-10-17,0.5391
2019-10-18,-2.5469
2019-10-21,3.1637
2019-10-22,2.1333
2019-10-23,0.7833
2019-10-24,-1.943
2019-10-25,-1.321
2019-10-28,1.4726
2019-10-29,1.1873
2019-10-30,-2.7379
2019-10-31,1.8767
2019-11-01,1.7105000000000001
2019-11-04,4.9159
2019-11-05,-0.1233
2019-11-06,-1.8519
2019-11-07,0.7547
2019-11-08,-1.2484
2019-11-11,2.1492
2019-11-12,-0.7426
2019-11-13,-2.4938000000000002
2019-11-14,-1.2788
2019-11-15,-1.943
2019-11-18,-4.6235
2019-11-19,0.554
2019-11-20,0.2755
2019-11-21,1.7856999999999998
2019-11-22,1.0796000000000001
2019-11-25,3.3378
2019-11-26,-1.0336
2019-11-27,1.6971
2019-11-29,-1.4121000000000001
2019-12-02,0.1302
2019-12-03,-1.9506000000000001
2019-12-04,3.8462
2019-12-05,0.1277
2019-12-06,3.3163
2019-12-09,0.8642
2019-12-10,0.3672
2019-12-11,3.2927
2019-12-12,3.5419
2019-12-13,1.4823
2019-12-16,0.2247
2019-12-17,1.9058000000000002
2019-12-18,2.4202
2019-12-19,0.1074
2019-12-20,-0.7511
2019-12-23,0.5405
2019-12-24,1.3978
2019-12-26,1.5907
2019-12-27,-3.1315
2019-12-30,-0.1078
2019-12-31,0.1079
2020-01-02,-1.9397
2020-01-03,1.6484
2020-01-06,1.2973
2020-01-07,1.0672
2020-01-08,-2.1119
2020-01-09,1.2945
2020-01-10,-0.1065
2020-01-13,-1.7058
2020-01-14,-2.2777
2020-01-15,-2.2198
2020-01-16,1.9296
2020-01-17,-1.4477
2020-01-21,-7.0056
2020-01-22,-1.5796000000000001
2020-01-23,-6.7901
2020-01-24,-1.3245
2020-01-27,-1.3423
2020-01-28,-0.2721
2020-01-29,-3.2742
2020-01-30,0.0
2020-01-31,-1.8336000000000001
2020-02-03,-2.7298999999999998
2020-02-04,0.7386
2020-02-05,4.3988
2020-02-06,-1.5449000000000002
2020-02-07,1.4264999999999999
2020-02-10,-3.5162
2020-02-11,3.3528000000000002
2020-02-12,1.4104
2020-02-13,0.5563
2020-02-14,-0.6916
2020-02-18,-0.4178
2020-02-19,1.8182
2020-02-20,2.1978
2020-02-21,-2.4194
2020-02-24,-7.8512
2020-02-25,7.3244
2020-02-26,-9.3315
2020-02-27,-4.1475
2020-02-28,4.1667
2020-03-02,-0.7692
2020-03-03,-6.5116
2020-03-04,1.3267
2020-03-05,-3.6007
2020-03-06,-8.8285
2020-03-09,-21.9739
2020-03-10,-12.8878
2020-03-11,-2.4657999999999998
2020-03-12,-14.887599999999999
2020-03-13,11.8812
2020-03-16,-0.295
2020-03-17,-3.2544
2020-03-18,-30.2752
2020-03-19,31.5789
2020-03-20,-4.6667
2020-03-23,-10.8392
2020-03-24,4.7059
2020-03-25,13.8577
2020-03-26,9.5395
2020-03-27,7.5075
2020-03-30,-18.4358
2020-03-31,10.6164
2020-04-01,-8.9783
2020-04-02,3.0612
2020-04-03,-10.8911
2020-04-06,-1.1111
2020-04-07,1.1236
2020-04-08,4.8148
2020-04-09,12.3675
2020-04-13,5.9748
2020-04-14,3.8576
2020-04-15,-0.2857
2020-04-16,-12.3209
2020-04-17,6.5359
2020-04-20,-5.8282
2020-04-21,-4.886
2020-04-22,5.1370000000000005
2020-04-23,31.5961
2020-04-24,-0.9901
2020-04-27,0.0
2020-04-28,1.5
2020-04-29,22.1675
2020-04-30,-3.2258
2020-05-01,-7.0833
2020-05-04,-3.8117
2020-05-05,3.9627
2020-05-06,0.2242
2020-05-07,-0.8949
2020-05-08,18.7359
2020-05-11,-0.5703
2020-05-12,-7.2658
2020-05-13,-5.3608
2020-05-14,-6.3181
2020-05-15,-2.5581
2020-05-18,15.2745
2020-05-19,-6.0041
2020-05-20,10.1322
2020-05-21,3.4
2020-05-22,-3.4816
2020-05-26,8.2164
2020-05-27,3.5185
2020-05-28,-2.5045
2020-05-29,8.9908
2020-06-01,-10.2694
2020-06-02,4.3152
2020-06-03,-0.1799
2020-06-04,1.4414
2020-06-05,16.8739
2020-06-08,1.9757
2020-06-09,0.2981
2020-06-10,-4.6062
2020-06-11,-19.1589
2020-06-12,1.3487
2020-06-15,4.943
2020-06-16,-5.6159
2020-06-17,1.3436
2020-06-18,-1.1364
2020-06-19,-0.3831
2020-06-22,-1.5385
2020-06-23,0.0
2020-06-24,-9.7656
2020-06-25,6.9264
2020-06-26,-7.085
2020-06-29,5.8824
2020-06-30,0.823
2020-07-01,-4.4898
2020-07-02,1.2821
2020-07-06,2.3207
2020-07-07,-9.0722
2020-07-08,1.8141
2020-07-09,-8.4633
2020-07-10,3.8929
2020-07-13,-3.7471
2020-07-14,7.056
2020-07-15,8.1818
2020-07-16,-2.3109
2020-07-17,-0.4301
2020-07-20,-2.5918
2020-07-21,4.878
2020-07-22,-2.9598
2020-07-23,4.3573
2020-07-24,-1.8789
2020-07-27,-1.9149
2020-07-28,-0.8677
2020-07-29,3.0635
2020-07-30,1.9108
2020-07-31,-7.5
