ticker,FHB US Equity
2016-12-22,0.6015
2016-12-23,-0.2563
2016-12-27,0.4568
2016-12-28,-0.3978
2016-12-29,-0.3424
2016-12-30,-0.3149
2017-01-03,-0.4595
2017-01-04,0.5482
2017-01-05,-0.373
2017-01-06,-0.5184
2017-01-09,-1.6792
2017-01-10,0.4417
2017-01-11,-2.316
2017-01-12,-0.8403
2017-01-13,0.454
2017-01-17,-3.4649
2017-01-18,0.6554
2017-01-19,-0.9922
2017-01-20,2.2549
2017-01-23,0.0919
2017-01-24,1.8972
2017-01-25,2.5526
2017-01-26,1.2884
2017-01-27,-1.937
2017-01-30,-2.7712
2017-01-31,0.0303
2017-02-01,-4.0618
2017-02-02,0.0316
2017-02-03,1.9266999999999999
2017-02-06,-1.1466
2017-02-07,-0.2821
2017-02-08,-1.3203
2017-02-09,0.9876
2017-02-10,-0.4732
2017-02-13,1.458
2017-02-14,1.0465
2017-02-15,-0.6956
2017-02-16,0.2491
2017-02-17,-0.559
2017-02-21,0.1562
2017-02-22,0.5301
2017-02-23,0.0931
2017-02-24,-0.78
2017-02-27,0.3774
2017-02-28,-0.7519
2017-03-01,1.0417
2017-03-02,-1.0934
2017-03-03,0.7581
2017-03-06,-0.1254
2017-03-07,-0.0942
2017-03-08,-1.5394
2017-03-09,0.0
2017-03-10,-0.2872
2017-03-13,0.896
2017-03-14,-0.1586
2017-03-15,-0.3812
2017-03-16,0.0319
2017-03-17,-0.4144
2017-03-20,-1.3124
2017-03-21,-3.8923
2017-03-22,-0.8437
2017-03-23,0.3404
2017-03-24,0.6106
2017-03-27,-1.7869000000000002
2017-03-28,2.2657
2017-03-29,-0.8056
2017-03-30,2.4365
2017-03-31,-1.1562999999999999
2017-04-03,-1.3703
2017-04-04,0.0
2017-04-05,-2.0671
2017-04-06,1.2111
2017-04-07,-0.4103
2017-04-10,-0.5149
2017-04-11,0.4486
2017-04-12,-1.2367
2017-04-13,-1.0783
2017-04-17,2.0042
2017-04-18,-0.4481
2017-04-19,0.7964
2017-04-20,2.3703
2017-04-21,-0.4027
2017-04-24,2.1563
2017-04-25,0.2309
2017-04-26,0.4607
2017-04-27,-0.7861
2017-04-28,-1.7167
2017-05-01,-0.5375
2017-05-02,-0.5066
2017-05-03,1.1881
2017-05-04,0.9057
2017-05-05,-1.2965
2017-05-08,-0.4042
2017-05-09,-0.7778
2017-05-10,0.3749
2017-05-11,-1.528
2017-05-12,-0.4828
2017-05-15,0.8663
2017-05-16,0.3435
2017-05-17,-4.3136
2017-05-18,1.2522
2017-05-19,0.1413
2017-05-22,0.3529
2017-05-23,1.6174
2017-05-24,-1.6263
2017-05-25,1.5476999999999999
2017-05-26,-1.9197
2017-05-30,-1.8505
2017-05-31,-0.0725
2017-06-01,2.3585
2017-06-02,-0.9926
2017-06-05,-0.2148
2017-06-06,-0.1435
2017-06-07,0.3953
2017-06-08,3.7938
2017-06-09,4.1034
2017-06-12,0.6956
2017-06-13,0.3618
2017-06-14,0.295
2017-06-15,-0.1307
2017-06-16,0.1636
2017-06-19,-1.1434
2017-06-20,-3.1064
2017-06-21,-1.9782
2017-06-22,-0.5915
2017-06-23,-1.2251
2017-06-26,1.8427
2017-06-27,0.9047
2017-06-28,3.069
2017-06-29,2.4088
2017-06-30,0.0327
2017-07-03,1.9922
2017-07-05,-1.4729
2017-07-06,-0.8125
2017-07-07,0.8847
2017-07-10,-1.5589
2017-07-11,-1.0887
2017-07-12,0.3002
2017-07-13,0.3326
2017-07-14,-0.3646
2017-07-17,0.499
2017-07-18,-0.662
2017-07-19,-1.9992999999999999
2017-07-20,-0.034
2017-07-21,0.3401
2017-07-24,1.8643999999999998
2017-07-25,1.8968
2017-07-26,-2.2534
2017-07-27,0.7685
2017-07-28,-3.0504
2017-07-31,0.8892
2017-08-01,1.5253999999999999
2017-08-02,-0.4674
2017-08-03,-1.8115
2017-08-04,0.4441
2017-08-07,-0.3401
2017-08-08,0.0341
2017-08-09,-1.433
2017-08-10,-2.0422
2017-08-11,-0.3534
2017-08-14,1.5248
2017-08-15,-0.6986
2017-08-16,-0.598
2017-08-17,-2.5832
2017-08-18,-0.8718
2017-08-21,-0.1832
2017-08-22,0.5507
2017-08-23,0.5842
2017-08-24,1.1252
2017-08-25,-0.5427
2017-08-28,-0.8367
2017-08-29,-0.1467
2017-08-30,0.4409
2017-08-31,-0.9144
2017-09-01,1.1443
2017-09-05,-2.6642
2017-09-06,1.3123
2017-09-07,-1.9245
2017-09-08,1.0943
2017-09-11,2.1277
2017-09-12,2.4854
2017-09-13,0.9629
2017-09-14,0.0
2017-09-15,-0.4592
2017-09-18,1.6678
2017-09-19,0.0
2017-09-20,0.9075
2017-09-21,-0.3459
2017-09-22,0.5554
2017-09-25,1.1046
2017-09-26,0.0683
2017-09-27,2.1836
2017-09-28,1.0017
2017-09-29,0.1322
2017-10-02,0.033
2017-10-03,-0.165
2017-10-04,-2.0826000000000002
2017-10-05,0.6077
2017-10-06,0.1678
2017-10-09,0.335
2017-10-10,0.2003
2017-10-11,-1.3329
2017-10-12,0.1351
2017-10-13,0.1349
2017-10-16,1.583
2017-10-17,-1.1936
2017-10-18,0.6376
2017-10-19,0.5335
2017-10-20,1.0282
2017-10-23,-1.4445000000000001
2017-10-24,0.3331
2017-10-25,-1.0956
2017-10-26,0.4028
2017-10-27,-2.541
2017-10-30,-1.0977999999999999
2017-10-31,1.4221
2017-11-01,-0.3078
2017-11-02,1.0635
2017-11-03,-0.3055
2017-11-06,-0.4426
2017-11-07,-3.933
2017-11-08,-0.534
2017-11-09,-1.2169
2017-11-10,0.471
2017-11-13,1.6228
2017-11-14,-0.3903
2017-11-15,-1.8525
2017-11-16,0.98
2017-11-17,1.5457
2017-11-20,0.4602
2017-11-21,0.0705
2017-11-22,-0.8451
2017-11-24,-0.071
2017-11-27,0.788
2017-11-28,4.1578
2017-11-29,1.74
2017-11-30,-1.8444
2017-12-01,1.1958
2017-12-04,2.8022
2017-12-05,-1.3465
2017-12-06,-1.0985
2017-12-07,0.1346
2017-12-08,-0.6723
2017-12-11,0.2707
2017-12-12,-0.6075
2017-12-13,-1.2564
2017-12-14,0.6534
2017-12-15,-0.3075
2017-12-18,1.5079
2017-12-19,-0.709
2017-12-20,-1.1561
2017-12-21,1.032
2017-12-22,0.8512
2017-12-26,-0.7427
2017-12-27,0.2381
2017-12-28,-0.2715
2017-12-29,-0.7145
2018-01-02,2.3646
2018-01-03,0.8035
2018-01-04,-0.6642
2018-01-05,1.4711
2018-01-08,-0.0329
2018-01-09,-0.0659
2018-01-10,0.5607
2018-01-11,2.919
2018-01-12,2.645
2018-01-16,-0.9003
2018-01-17,-0.6892
2018-01-18,-0.5994
2018-01-19,1.2694
2018-01-22,0.4074
2018-01-23,-0.8427
2018-01-24,-1.1646
2018-01-25,-1.5605
2018-01-26,-6.341
2018-01-29,-0.7254
2018-01-30,-0.8699
2018-01-31,1.4391
2018-02-01,0.4152
2018-02-02,-1.7919
2018-02-05,-3.0526
2018-02-06,-1.0134
2018-02-07,1.3528
2018-02-08,-1.1544
2018-02-09,0.073
2018-02-12,1.5682
2018-02-13,1.0772
2018-02-14,0.7105
2018-02-15,-0.5644
2018-02-16,0.3902
2018-02-20,-1.1307
2018-02-21,0.6791
2018-02-22,-0.7455
2018-02-23,2.1817
2018-02-26,-0.4942
2018-02-27,-0.4257
2018-02-28,-0.9975
2018-03-01,0.6837
2018-03-02,0.6076
2018-03-05,0.5329
2018-03-06,1.5194
2018-03-07,1.2530000000000001
2018-03-08,-1.2375
2018-03-09,1.1834
2018-03-12,-0.9288
2018-03-13,-0.5903
2018-03-14,2.1656
2018-03-15,0.0
2018-03-16,-0.1368
2018-03-19,-0.7532
2018-03-20,-0.9314
2018-03-21,0.6267
2018-03-22,-2.1799
2018-03-23,-3.1836
2018-03-26,2.8498
2018-03-27,-1.3854
2018-03-28,-0.036
2018-03-29,0.2883
2018-04-02,-1.3295
2018-04-03,1.2382
2018-04-04,0.9353
2018-04-05,-0.1069
2018-04-06,-1.6411
2018-04-09,-0.2902
2018-04-10,0.9458
2018-04-11,-0.5045
2018-04-12,1.7747000000000002
2018-04-13,-1.5657999999999999
2018-04-16,1.1208
2018-04-17,-1.1798
2018-04-18,-0.398
2018-04-19,1.3077
2018-04-20,0.4303
2018-04-23,1.1067
2018-04-24,-0.6709
2018-04-25,0.5688
2018-04-26,-0.0353
2018-04-27,-0.7072
2018-04-30,-1.8875
2018-05-01,0.1452
2018-05-02,1.486
2018-05-03,-0.2857
2018-05-04,1.5043
2018-05-07,-0.4587
2018-05-08,0.4963
2018-05-09,-2.1517
2018-05-10,1.9827
2018-05-11,0.1767
2018-05-14,-0.6351
2018-05-15,0.8168
2018-05-16,-0.7749
2018-05-17,1.207
2018-05-18,-0.6664
2018-05-21,1.1653
2018-05-22,0.8028
2018-05-23,0.2078
2018-05-24,-0.1728
2018-05-25,0.5884
2018-05-29,-1.4573
2018-05-30,2.8521
2018-05-31,0.2396
2018-06-01,1.0929
2018-06-04,1.8919000000000001
2018-06-05,-0.0332
2018-06-06,2.0232
2018-06-07,0.2926
2018-06-08,0.2269
2018-06-11,0.0647
2018-06-12,-1.0666
2018-06-13,-0.1307
2018-06-14,-0.1963
2018-06-15,-0.9833
2018-06-18,0.6951
2018-06-19,0.8876
2018-06-20,-0.9123
2018-06-21,-0.1644
2018-06-22,0.8564
2018-06-25,-1.9922
2018-06-26,0.1999
2018-06-27,-2.4277
2018-06-28,-0.409
2018-06-29,-0.6845
2018-07-02,0.9993
2018-07-03,-0.1365
2018-07-05,0.0
2018-07-06,0.1367
2018-07-09,1.2624
2018-07-10,-1.8194
2018-07-11,-0.8236
2018-07-12,-1.0727
2018-07-13,-0.8045
2018-07-16,0.67
2018-07-17,-0.035
2018-07-18,0.946
2018-07-19,-0.243
2018-07-20,0.2088
2018-07-23,-0.1042
2018-07-24,-0.9037
2018-07-25,-1.7888
2018-07-26,1.0
2018-07-27,-0.5658
2018-07-30,-0.0711
2018-07-31,0.5694
2018-08-01,0.4954
2018-08-02,1.0211
2018-08-03,-0.3137
2018-08-06,0.7692
2018-08-07,-0.1735
2018-08-08,0.7647
2018-08-09,-0.6209
2018-08-10,-0.6248
2018-08-13,0.0699
2018-08-14,0.8726
2018-08-15,-1.0035
2018-08-16,1.2583
2018-08-17,0.3452
2018-08-20,0.688
2018-08-21,1.7082000000000002
2018-08-22,-1.2093
2018-08-23,-0.34
2018-08-24,-0.58
2018-08-27,0.3114
2018-08-28,-1.0003
2018-08-29,-0.3833
2018-08-30,0.1399
2018-08-31,1.2574
2018-09-04,0.2415
2018-09-05,-0.1032
2018-09-06,-1.2056
2018-09-07,0.802
2018-09-10,-0.3805
2018-09-11,-1.3542
2018-09-12,-2.1119
2018-09-13,-0.9709
2018-09-14,1.3435000000000001
2018-09-17,0.4658
2018-09-18,-0.4993
2018-09-19,0.6452
2018-09-20,1.6026
2018-09-21,-1.0165
2018-09-24,-1.1686
2018-09-25,-0.1433
2018-09-26,-1.1482
2018-09-27,-1.5971
2018-09-28,0.1844
2018-10-01,-0.5891
2018-10-02,-0.963
2018-10-03,1.4959
2018-10-04,0.4053
2018-10-05,-1.1009
2018-10-08,0.6308
2018-10-09,-1.4381
2018-10-10,-1.7208999999999999
2018-10-11,-2.0556
2018-10-12,-0.7773
2018-10-15,0.1958
2018-10-16,-0.3127
2018-10-17,-0.2745
2018-10-18,-1.2977
2018-10-19,-1.6733
2018-10-22,-3.1605
2018-10-23,0.9205
2018-10-24,-3.8557
2018-10-25,2.458
2018-10-26,-1.0522
2018-10-29,1.7439
2018-10-30,2.6756
2018-10-31,0.8958
2018-11-01,2.4213
2018-11-02,-1.3396
2018-11-05,0.599
2018-11-06,-0.4764
2018-11-07,1.1966
2018-11-08,0.9854
2018-11-09,-0.4684
2018-11-12,-0.8627
2018-11-13,0.5934
2018-11-14,-1.9662
2018-11-15,1.5644
2018-11-16,0.158
2018-11-19,-0.1972
2018-11-20,-1.8965
2018-11-21,0.3222
2018-11-23,1.0438
2018-11-26,1.2435
2018-11-27,-0.0396
2018-11-28,-0.0396
2018-11-29,1.3878
2018-11-30,1.7599
2018-12-03,-0.3459
2018-12-04,-4.5507
2018-12-06,-1.9798
2018-12-07,1.1954
2018-12-10,-1.3035
2018-12-11,-0.5365
2018-12-12,0.8714
2018-12-13,-2.9617
2018-12-14,-1.0598
2018-12-17,-0.1714
2018-12-18,-1.2876
2018-12-19,-2.6522
2018-12-20,-1.4739
2018-12-21,-1.6772
2018-12-24,-1.1987
2018-12-26,4.5264
2018-12-27,-1.6964000000000001
2018-12-28,0.8174
2018-12-31,1.3963999999999999
2019-01-02,2.6211
2019-01-03,-0.7359
2019-01-04,1.6136
2019-01-07,1.8026
2019-01-08,1.1383
2019-01-09,1.0838
2019-01-10,-0.0825
2019-01-11,0.4127
2019-01-14,-0.8631
2019-01-15,-0.1658
2019-01-16,2.4502
2019-01-17,0.8107
2019-01-18,1.5279
2019-01-22,-0.8713
2019-01-23,-0.6392
2019-01-24,0.8042
2019-01-25,3.6696999999999997
2019-01-28,1.7699
2019-01-29,0.7561
2019-01-30,-2.2139
2019-01-31,-1.2663
2019-02-01,0.3109
2019-02-04,0.9686
2019-02-05,0.6523
2019-02-06,1.0675
2019-02-07,1.1694
2019-02-08,-0.8576
2019-02-11,0.9402
2019-02-12,0.5216
2019-02-13,0.7784
2019-02-14,-1.3608
2019-02-15,1.5659999999999998
2019-02-19,0.9178
2019-02-20,0.291
2019-02-21,-0.8342
2019-02-22,0.695
2019-02-25,-0.5501
2019-02-26,-1.6223999999999998
2019-02-27,0.3748
2019-02-28,0.6721
2019-03-01,-0.3709
2019-03-04,0.5212
2019-03-05,-0.4815
2019-03-06,-2.3074
2019-03-07,-0.6857
2019-03-08,-0.7288
2019-03-11,0.6955
2019-03-12,0.614
2019-03-13,0.4958
2019-03-14,0.9488
2019-03-15,0.3008
2019-03-18,1.1994
2019-03-19,-1.8889
2019-03-20,-2.6803
2019-03-21,-0.6982
2019-03-22,-2.6953
2019-03-25,0.1606
2019-03-26,2.6854
2019-03-27,-0.1952
2019-03-28,0.9386
2019-03-29,0.9299
2019-04-01,1.6891
2019-04-02,-0.453
2019-04-03,0.6826
2019-04-04,0.7156
2019-04-05,-0.1496
2019-04-08,-0.1124
2019-04-09,-2.1372
2019-04-10,1.0345
2019-04-11,0.5309
2019-04-12,1.5466
2019-04-15,-1.5602
2019-04-16,2.1887
2019-04-17,0.2216
2019-04-18,-1.3633
2019-04-22,-0.2988
2019-04-23,1.3488
2019-04-24,-0.037
2019-04-25,-0.8136
2019-04-26,2.1253
2019-04-29,0.6937
2019-04-30,0.2538
2019-05-01,-1.5552000000000001
2019-05-02,1.3593
2019-05-03,1.8123
2019-05-06,-0.1068
2019-05-07,-0.9979
2019-05-08,-0.8999
2019-05-09,-0.5449
2019-05-10,0.2922
2019-05-13,-2.9133
2019-05-14,1.838
2019-05-15,-1.6206
2019-05-16,0.9734
2019-05-17,-0.4079
2019-05-20,0.968
2019-05-21,0.4794
2019-05-22,-2.2752
2019-05-23,-2.6662
2019-05-24,1.1574
2019-05-28,-0.5778
2019-05-29,0.0
2019-05-30,-1.7823
2019-05-31,-1.8146
2019-06-03,1.7276
2019-06-04,3.0411
2019-06-05,-0.7282
2019-06-06,-0.5405
2019-06-07,-0.3106
2019-06-10,0.3115
2019-06-11,-0.1165
2019-06-12,0.1555
2019-06-13,-0.2716
2019-06-14,-0.1946
2019-06-17,-0.9747
2019-06-18,1.7323
2019-06-19,-1.1997
2019-06-20,0.1958
2019-06-21,-0.1955
2019-06-24,-0.6659
2019-06-25,-0.276
2019-06-26,0.3954
2019-06-27,1.0634
2019-06-28,0.8184
2019-07-01,-0.5798
2019-07-02,-1.8662999999999998
2019-07-03,0.832
2019-07-05,1.1788
2019-07-08,-0.7767
2019-07-09,0.1174
2019-07-10,-1.2901
2019-07-11,0.7921
2019-07-12,1.1395
2019-07-15,-2.6418
2019-07-16,0.3591
2019-07-17,-0.0398
2019-07-18,1.2331
2019-07-19,1.0216
2019-07-22,-0.5445
2019-07-23,1.2906
2019-07-24,1.8533
2019-07-25,-1.0993
2019-07-26,4.0629
2019-07-29,-1.9521
2019-07-30,0.7513
2019-07-31,-0.2237
2019-08-01,-4.4096
2019-08-02,0.3909
2019-08-05,-2.2975
2019-08-06,1.395
2019-08-07,-0.6289
2019-08-08,0.6725
2019-08-09,-0.8644
2019-08-12,-0.872
2019-08-13,0.6797
2019-08-14,-0.7546
2019-08-15,-1.1605
2019-08-16,2.1053
2019-08-19,1.3085
2019-08-20,-0.9785
2019-08-21,1.3834
2019-08-22,0.3119
2019-08-23,-3.3035
2019-08-26,0.6093
2019-08-27,-1.5341
2019-08-28,2.009
2019-08-29,2.1704
2019-08-30,1.1015
2019-09-03,-2.6459
2019-09-04,0.6395
2019-09-05,2.7800000000000002
2019-09-06,-0.9274
2019-09-09,3.2371
2019-09-10,1.9266999999999999
2019-09-11,1.5937999999999999
2019-09-12,-0.5837
2019-09-13,1.1376
2019-09-16,-0.5443
2019-09-17,-0.8391
2019-09-18,0.9934
2019-09-19,0.2186
2019-09-20,0.3999
2019-09-23,-1.4482
2019-09-24,-1.1756
2019-09-25,1.8216
2019-09-26,-1.5333999999999999
2019-09-27,0.0185
2019-09-30,-1.0195
2019-10-01,-1.7978
2019-10-02,-0.9916
2019-10-03,-0.1156
2019-10-04,1.3884
2019-10-07,-0.1521
2019-10-08,-1.6762000000000001
2019-10-09,1.976
2019-10-10,0.7979
2019-10-11,0.9423
2019-10-14,-0.5601
2019-10-15,1.7837
2019-10-16,0.867
2019-10-17,0.7315
2019-10-18,0.3631
2019-10-21,0.7959
2019-10-22,0.8256
2019-10-23,0.178
2019-10-24,-0.9595
2019-10-25,-0.7535
2019-10-28,-0.4338
2019-10-29,1.0167
2019-10-30,-1.0784
2019-10-31,-0.6904
2019-11-01,1.9026999999999998
2019-11-04,1.149
2019-11-05,0.6745
2019-11-06,0.4937
2019-11-07,1.0175
2019-11-08,0.4515
2019-11-11,0.0
2019-11-12,-0.242
2019-11-13,-0.7279
2019-11-14,0.2793
2019-11-15,-0.9401
2019-11-18,-0.2109
2019-11-19,0.4227
2019-11-20,-0.1578
2019-11-21,-0.1932
2019-11-22,0.4928
2019-11-25,0.2828
2019-11-26,0.5992
2019-11-27,0.6657
2019-11-29,-0.6613
2019-12-02,-0.5256
2019-12-03,-1.1623999999999999
2019-12-04,1.1048
2019-12-05,-0.0705
2019-12-06,1.0229
2019-12-09,-0.3841
2019-12-10,0.0701
2019-12-11,0.0525
2019-12-12,2.398
2019-12-13,-1.0598
2019-12-16,1.3822
2019-12-17,0.3067
2019-12-18,-0.7815
2019-12-19,-0.5479
2019-12-20,0.9298
2019-12-23,-0.8188
2019-12-24,0.5504
2019-12-26,-0.6158
2019-12-27,-0.5852
2019-12-30,-0.0693
2019-12-31,-0.0347
2020-01-02,-0.4159
2020-01-03,-0.0696
2020-01-06,-0.7489
2020-01-07,-1.1055
2020-01-08,0.3194
2020-01-09,0.336
2020-01-10,0.0176
2020-01-13,0.282
2020-01-14,0.3515
2020-01-15,0.0701
2020-01-16,1.1551
2020-01-17,0.1038
2020-01-21,-0.7777
2020-01-22,0.4006
2020-01-23,0.347
2020-01-24,-1.0719
2020-01-27,-0.2796
2020-01-28,0.9814
2020-01-29,1.0413000000000001
2020-01-30,0.4809
2020-01-31,-0.6496
2020-02-03,2.4776
2020-02-04,0.638
2020-02-05,3.003
2020-02-06,-1.7979
2020-02-07,-2.0287
2020-02-10,-0.7071
2020-02-11,-0.1356
2020-02-12,-0.0679
2020-02-13,0.5437
2020-02-14,0.1014
2020-02-18,-2.7346
2020-02-19,0.4165
2020-02-20,0.9679
2020-02-21,-2.2253
2020-02-24,-2.5088
2020-02-25,-4.0232
2020-02-26,-1.9826000000000001
2020-02-27,-3.6409000000000002
2020-02-28,-4.2383
2020-03-02,4.0501
2020-03-03,-2.8891999999999998
2020-03-04,-1.1983
2020-03-05,-4.4333
2020-03-06,-3.6324
2020-03-09,-11.580400000000001
2020-03-10,2.5681000000000003
2020-03-11,-6.3595
2020-03-12,-5.508
2020-03-13,8.3192
2020-03-16,-5.9561
2020-03-17,9.3889
2020-03-18,-2.2854
2020-03-19,-0.6237
2020-03-20,-9.0481
2020-03-23,-9.8332
2020-03-24,5.1658
2020-03-25,-0.7277
2020-03-26,7.0861
2020-03-27,-6.6172
2020-03-30,1.8937
2020-03-31,-0.8993
2020-04-01,-9.0744
2020-04-02,-0.1996
2020-04-03,-4.4
2020-04-06,5.7183
2020-04-07,0.066
2020-04-08,6.2624
2020-04-09,9.3052
2020-04-13,-6.3564
2020-04-14,-2.9091
2020-04-15,-5.9925
2020-04-16,2.324
2020-04-17,6.3595
2020-04-20,0.3051
2020-04-21,-1.5207000000000002
2020-04-22,-1.7295
2020-04-23,2.577
2020-04-24,2.3284000000000002
2020-04-27,8.503
2020-04-28,-2.8146
2020-04-29,3.8047
2020-04-30,-3.7746
2020-05-01,-3.0131
2020-05-04,-0.5275
2020-05-05,-3.3589
2020-05-06,-2.561
2020-05-07,0.1252
2020-05-08,3.2188
2020-05-11,-3.6028000000000002
2020-05-12,-6.7839
2020-05-13,-4.4474
2020-05-14,0.141
2020-05-15,-1.5493000000000001
2020-05-18,10.5866
2020-05-19,-3.8163
2020-05-20,6.3887
2020-05-21,2.8445
2020-05-22,-0.7376
2020-05-26,7.8037
2020-05-27,4.6702
2020-05-28,-2.8444000000000003
2020-05-29,-0.9759
2020-06-01,-0.2899
2020-06-02,0.2326
2020-06-03,4.4084
2020-06-04,4.0278
2020-06-05,7.0761
2020-06-08,5.611
2020-06-09,-3.5183
2020-06-10,-7.9785
2020-06-11,-7.3404
2020-06-12,2.0092
2020-06-15,-0.5627
2020-06-16,3.9049
2020-06-17,-3.3224
2020-06-18,0.6197
2020-06-19,0.4479
2020-06-22,-0.9476
2020-06-23,-0.2251
2020-06-24,-5.1889
2020-06-25,3.0934
2020-06-26,-6.2608
2020-06-29,2.5545999999999998
2020-06-30,3.4814
2020-07-01,-3.0742
2020-07-02,-0.8378
2020-07-06,1.026
2020-07-07,-6.5711
2020-07-08,-0.3836
2020-07-09,-3.7227
2020-07-10,5.3333
2020-07-13,1.5823
2020-07-14,-2.6791
2020-07-15,6.338
2020-07-16,-1.0836999999999999
2020-07-17,-3.2867
2020-07-20,-2.2656
2020-07-21,14.4237
2020-07-22,0.9004
2020-07-23,3.681
2020-07-24,-5.1103
2020-07-27,-4.195
2020-07-28,0.5917
2020-07-29,3.0588
2020-07-30,-1.2557
2020-07-31,0.4624
