ticker,SFBS US Equity
2014-10-03,0.7599
2014-10-06,0.1028
2014-10-07,-0.5489
2014-10-08,-0.3105
2014-10-09,-1.2803
2014-10-10,-0.3155
2014-10-13,1.1252
2014-10-14,-0.3129
2014-10-15,0.2093
2014-10-16,0.3829
2014-10-17,-0.0347
2014-10-20,-0.1734
2014-10-21,0.0347
2014-10-22,-0.66
2014-10-23,1.014
2014-10-24,2.0422
2014-10-27,-0.9159
2014-10-28,2.4649
2014-10-29,-0.4343
2014-10-30,-1.443
2014-10-31,0.4086
2014-11-03,-0.5765
2014-11-04,0.2729
2014-11-05,0.6463
2014-11-06,-0.1352
2014-11-07,2.7073
2014-11-10,0.2306
2014-11-11,-1.8738000000000001
2014-11-12,3.0151
2014-11-13,0.9756
2014-11-14,0.4831
2014-11-17,0.0321
2014-11-18,0.8971
2014-11-19,-0.4763
2014-11-20,-1.0849
2014-11-21,1.1613
2014-11-24,0.1913
2014-11-25,0.3183
2014-11-26,-1.8084
2014-11-28,2.1002
2014-12-01,-3.038
2014-12-02,-0.1632
2014-12-03,-0.7192
2014-12-04,0.1646
2014-12-05,0.4274
2014-12-08,-0.5565
2014-12-09,-0.395
2014-12-10,0.0661
2014-12-11,0.6605
2014-12-12,-0.3609
2014-12-15,-0.2963
2014-12-16,0.3633
2014-12-17,-1.6124
2014-12-18,1.9731999999999998
2014-12-19,3.3782
2014-12-22,1.2056
2014-12-23,-0.4075
2014-12-24,1.4794
2014-12-26,-0.062
2014-12-29,0.3414
2014-12-30,0.0619
2014-12-31,1.8547
2015-01-02,-1.3657
2015-01-05,-1.8462
2015-01-06,-1.5987
2015-01-07,2.0421
2015-01-08,-0.1563
2015-01-09,-3.1632
2015-01-12,-3.2665
2015-01-13,1.9057
2015-01-14,-0.2297
2015-01-15,-0.7563
2015-01-16,1.0603
2015-01-20,-1.082
2015-01-21,0.2983
2015-01-22,3.8994999999999997
2015-01-23,1.0178
2015-01-26,-0.5982
2015-01-27,-1.0136
2015-01-28,-2.912
2015-01-29,-0.1648
2015-01-30,0.3632
2015-02-02,0.2961
2015-02-03,2.2958
2015-02-04,-0.0641
2015-02-05,0.2887
2015-02-06,0.9597
2015-02-09,-0.5703
2015-02-10,0.1275
2015-02-11,-0.5411
2015-02-12,2.336
2015-02-13,0.2814
2015-02-17,-1.8397000000000001
2015-02-18,-0.9212
2015-02-19,0.6412
2015-02-20,-1.0513
2015-02-23,-0.0322
2015-02-24,1.256
2015-02-25,0.3181
2015-02-26,1.3633
2015-02-27,0.5317
2015-03-02,0.4978
2015-03-03,-0.4334
2015-03-04,-0.4664
2015-03-05,-0.3436
2015-03-06,-0.3135
2015-03-09,0.6289
2015-03-10,-1.125
2015-03-11,0.8534
2015-03-12,0.282
2015-03-13,-0.4375
2015-03-16,-0.5964
2015-03-17,0.6631
2015-03-18,0.3764
2015-03-19,0.7812
2015-03-20,-0.3101
2015-03-23,0.0622
2015-03-24,0.1554
2015-03-25,-0.4035
2015-03-26,-0.3116
2015-03-27,0.4689
2015-03-30,1.6179000000000001
2015-03-31,1.0104
2015-04-01,-0.6972
2015-04-02,0.4884
2015-04-06,2.0049
2015-04-07,-0.8055
2015-04-08,1.8647
2015-04-09,0.7972
2015-04-10,0.3222
2015-04-13,0.7007
2015-04-14,-0.5509
2015-04-15,-1.2245
2015-04-16,1.7414
2015-04-17,-1.1604
2015-04-20,0.8512
2015-04-21,1.1932
2015-04-22,0.6327
2015-04-23,-0.1715
2015-04-24,0.6585
2015-04-27,0.1991
2015-04-28,0.2838
2015-04-29,-0.3397
2015-04-30,-0.994
2015-05-01,2.3236
2015-05-04,2.411
2015-05-05,-1.8615
2015-05-06,-0.9763
2015-05-07,-0.7606
2015-05-08,-0.4542
2015-05-11,0.4277
2015-05-12,-0.2839
2015-05-13,0.5695
2015-05-14,-0.1416
2015-05-15,-0.4536
2015-05-18,0.6551
2015-05-19,0.0
2015-05-20,1.528
2015-05-21,-0.7525
2015-05-22,-0.337
2015-05-26,-1.2398
2015-05-27,1.5121
2015-05-28,0.2248
2015-05-29,-1.7106
2015-06-01,1.2268
2015-06-02,0.451
2015-06-03,1.2626
2015-06-04,-0.6927
2015-06-05,0.3906
2015-06-08,-0.1668
2015-06-09,0.529
2015-06-10,2.3816
2015-06-11,0.0811
2015-06-12,0.0
2015-06-15,0.3784
2015-06-16,2.0732
2015-06-17,-0.5012
2015-06-18,-0.1856
2015-06-19,-1.0624
2015-06-22,0.0
2015-06-23,-0.2148
2015-06-24,0.0269
2015-06-25,-0.7531
2015-06-26,-0.2981
2015-06-29,1.0601
2015-06-30,1.049
2015-07-01,2.3689
2015-07-02,-0.39
2015-07-06,1.8794
2015-07-07,-2.4634
2015-07-08,0.0789
2015-07-09,-0.0263
2015-07-10,1.7881
2015-07-13,0.5683
2015-07-14,0.6422
2015-07-15,-0.2297
2015-07-16,1.4838
2015-07-17,-0.5294
2015-07-20,-0.2788
2015-07-21,-1.5502
2015-07-22,1.6261999999999999
2015-07-23,-1.3208
2015-07-24,-0.9009
2015-07-27,-0.3636
2015-07-28,0.0782
2015-07-29,-0.547
2015-07-30,1.7548
2015-07-31,-0.0257
2015-08-03,-1.0556
2015-08-04,-0.1301
2015-08-05,0.1824
2015-08-06,-1.3004
2015-08-07,0.7115
2015-08-10,3.5322
2015-08-11,0.1264
2015-08-12,-2.2968
2015-08-13,-0.0517
2015-08-14,1.1889
2015-08-17,0.613
2015-08-18,-2.0056
2015-08-19,0.0
2015-08-20,-2.5907
2015-08-21,0.5053
2015-08-24,-6.9066
2015-08-25,1.1086
2015-08-26,3.9920999999999998
2015-08-27,0.027
2015-08-28,0.2432
2015-08-31,1.0785
2015-09-01,-1.307
2015-09-02,1.5676
2015-09-03,0.4258
2015-09-04,-0.5299
2015-09-08,4.342
2015-09-09,0.1276
2015-09-10,1.8103
2015-09-11,1.2271
2015-09-14,0.8906
2015-09-15,2.5012
2015-09-16,0.8373
2015-09-17,-1.1625
2015-09-18,-1.7523
2015-09-21,1.1972
2015-09-22,0.1449
2015-09-23,1.0366
2015-09-24,0.7158
2015-09-25,-2.4638999999999998
2015-09-28,-0.8258
2015-09-29,-0.4164
2015-09-30,2.1397
2015-10-01,-4.7436
2015-10-02,-0.7331
2015-10-05,0.6366
2015-10-06,-0.8097
2015-10-07,2.6316
2015-10-08,-0.8464
2015-10-09,-1.3307
2015-10-12,1.6539000000000001
2015-10-13,-1.2015
2015-10-14,-2.4322
2015-10-15,3.8951000000000002
2015-10-16,0.2999
2015-10-19,-0.1495
2015-10-20,4.3674
2015-10-21,-2.439
2015-10-22,2.3039
2015-10-23,2.276
2015-10-26,0.773
2015-10-27,-0.2092
2015-10-28,3.5406
2015-10-29,0.09
2015-10-30,-4.7426
2015-11-02,1.5101
2015-11-03,0.7671
2015-11-04,1.3841
2015-11-05,2.0933
2015-11-06,2.8973
2015-11-09,0.2599
2015-11-10,2.2251
2015-11-11,-1.268
2015-11-12,-0.5993
2015-11-13,-0.9475
2015-11-16,1.7174
2015-11-17,0.5984
2015-11-18,0.7011
2015-11-19,0.0
2015-11-20,1.3291
2015-11-23,0.4997
2015-11-24,0.3108
2015-11-25,0.5783
2015-11-27,-0.6366
2015-11-30,1.7151999999999998
2015-12-01,-0.0406
2015-12-02,-0.3862
2015-12-03,-1.0202
2015-12-04,0.804
2015-12-07,-0.409
2015-12-08,-1.8686
2015-12-09,-2.3227
2015-12-10,1.4353
2015-12-11,-3.2313
2015-12-14,0.4365
2015-12-15,0.9996
2015-12-16,1.506
2015-12-17,-0.8478
2015-12-18,-1.2826
2015-12-21,1.754
2015-12-22,1.8940000000000001
2015-12-23,0.4804
2015-12-24,0.291
2015-12-28,1.5751
2015-12-29,0.5713
2015-12-30,-0.1217
2015-12-31,-3.4532
2016-01-04,-3.9764
2016-01-05,-0.6354
2016-01-06,-0.7277
2016-01-07,-3.5141999999999998
2016-01-08,-4.426
2016-01-11,2.7738
2016-01-12,-3.3091
2016-01-13,-1.0922
2016-01-14,0.4908
2016-01-15,-2.1978
2016-01-19,-1.3483
2016-01-20,-1.6198000000000001
2016-01-21,-2.2640000000000002
2016-01-22,3.7904999999999998
2016-01-25,-2.8405
2016-01-26,2.1926
2016-01-27,-2.4521
2016-01-28,2.5661
2016-01-29,2.2977
2016-02-01,-1.4974
2016-02-02,-2.0775
2016-02-03,-1.7335
2016-02-04,-2.08
2016-02-05,-3.0922
2016-02-08,-0.6382
2016-02-09,0.2234
2016-02-10,-0.5015
2016-02-11,-2.1283
2016-02-12,2.7182
2016-02-16,2.0334
2016-02-17,-0.0546
2016-02-18,-0.8194
2016-02-19,0.9915
2016-02-22,0.3272
2016-02-23,-2.3648
2016-02-24,0.3898
2016-02-25,-0.2219
2016-02-26,1.8620999999999999
2016-02-29,-0.2729
2016-03-01,4.4323
2016-03-02,-0.655
2016-03-03,1.3713
2016-03-04,1.1967
2016-03-07,0.3599
2016-03-08,-1.8955
2016-03-09,-1.9060000000000001
2016-03-10,0.905
2016-03-11,2.7697000000000003
2016-03-14,-0.2567
2016-03-15,-2.6763
2016-03-16,0.5024
2016-03-17,1.7890000000000001
2016-03-18,1.3439999999999999
2016-03-21,0.5101
2016-03-22,1.1545
2016-03-23,-0.9156
2016-03-24,-0.1772
2016-03-28,7.5323
2016-03-29,1.4151
2016-03-30,2.8605
2016-03-31,0.3844
2016-04-01,1.7793
2016-04-04,-1.3056
2016-04-05,0.1794
2016-04-06,0.0895
2016-04-07,-2.4821
2016-04-08,3.9054
2016-04-11,0.7959
2016-04-12,0.9871
2016-04-13,2.9539999999999997
2016-04-14,0.654
2016-04-15,-0.8594
2016-04-18,2.2199
2016-04-19,3.1851
2016-04-20,-0.1002
2016-04-21,-0.6822
2016-04-22,0.2424
2016-04-25,0.0605
2016-04-26,0.3021
2016-04-27,1.2651
2016-04-28,-1.9433
2016-04-29,-0.3438
2016-05-02,1.0146
2016-05-03,-1.4665
2016-05-04,0.1835
2016-05-05,-0.0204
2016-05-06,0.7124
2016-05-09,-0.4244
2016-05-10,1.3801999999999999
2016-05-11,-1.1011
2016-05-12,1.2146
2016-05-13,-1.8599999999999999
2016-05-16,0.8967
2016-05-17,-2.0804
2016-05-18,2.7847
2016-05-19,-1.6456
2016-05-20,1.4895
2016-05-23,-1.0253
2016-05-24,1.7469000000000001
2016-05-25,0.7786
2016-05-26,0.9707
2016-05-27,0.4905
2016-05-31,1.6009
2016-06-01,0.8071
2016-06-02,0.0381
2016-06-03,-2.096
2016-06-06,0.4671
2016-06-07,-0.5231
2016-06-08,0.3311
2016-06-09,-0.1747
2016-06-10,-0.4278
2016-06-13,-2.0113
2016-06-14,-1.3551
2016-06-15,0.0606
2016-06-16,-0.7268
2016-06-17,0.3051
2016-06-20,2.1492
2016-06-21,0.2977
2016-06-22,-0.851
2016-06-23,2.3453
2016-06-24,-7.7913
2016-06-27,-3.4264
2016-06-28,1.7302
2016-06-29,3.3369
2016-06-30,2.8958
2016-07-01,-1.2958
2016-07-05,-2.5846
2016-07-06,0.2527
2016-07-07,0.1683
2016-07-08,2.2894
2016-07-11,2.0534
2016-07-12,1.3883
2016-07-13,0.3572
2016-07-14,0.8305
2016-07-15,-0.1765
2016-07-18,-0.4519
2016-07-19,4.0458
2016-07-20,-0.7208
2016-07-21,-1.6813
2016-07-22,0.2526
2016-07-25,-0.3295
2016-07-26,-0.0972
2016-07-27,0.4477
2016-07-28,-1.2984
2016-07-29,-0.589
2016-08-01,-1.0468
2016-08-02,-1.2575
2016-08-03,-0.1213
2016-08-04,0.3845
2016-08-05,3.8911
2016-08-08,-1.0285
2016-08-09,0.5882
2016-08-10,-1.7349
2016-08-11,-0.2579
2016-08-12,0.6961
2016-08-15,1.6591
2016-08-16,-1.088
2016-08-17,0.4125
2016-08-18,0.7629
2016-08-19,-0.4853
2016-08-22,0.9754
2016-08-23,-0.5603
2016-08-24,0.7189
2016-08-25,0.2701
2016-08-26,0.4425
2016-08-29,0.1532
2016-08-30,0.2104
2016-08-31,0.0191
2016-09-01,0.0
2016-09-02,1.3929
2016-09-06,-1.9947
2016-09-07,1.2865
2016-09-08,-0.455
2016-09-09,-1.6378
2016-09-12,0.7357
2016-09-13,-1.7682
2016-09-14,-1.2522
2016-09-15,1.7238
2016-09-16,-0.9544
2016-09-19,-0.059
2016-09-20,0.1968
2016-09-21,1.7478
2016-09-22,1.5634000000000001
2016-09-23,-0.9502
2016-09-26,-3.1082
2016-09-27,1.901
2016-09-28,1.0493999999999999
2016-09-29,-2.2115
2016-09-30,2.2419000000000002
2016-10-03,-0.1734
2016-10-04,0.3281
2016-10-05,0.2885
2016-10-06,1.3042
2016-10-07,-0.2461
2016-10-10,0.3416
2016-10-11,-0.5863
2016-10-12,-0.0381
2016-10-13,-0.552
2016-10-14,1.3589
2016-10-17,-2.1903
2016-10-18,-0.5019
2016-10-19,3.2984
2016-10-20,-0.0188
2016-10-21,0.1879
2016-10-24,0.525
2016-10-25,-0.0373
2016-10-26,-0.056
2016-10-27,0.3174
2016-10-28,-0.2233
2016-10-31,0.9886
2016-11-01,-0.5356
2016-11-02,-0.6871
2016-11-03,0.1122
2016-11-04,-0.4669
2016-11-07,1.276
2016-11-08,0.352
2016-11-09,6.4254
2016-11-10,3.6954000000000002
2016-11-11,5.655
2016-11-14,1.7419
2016-11-15,-0.7004
2016-11-16,1.4263
2016-11-17,2.5035
2016-11-18,1.3115999999999999
2016-11-21,1.2649
2016-11-22,2.7039
2016-11-23,0.8013
2016-11-25,2.1434
2016-11-28,-0.6809
2016-11-29,2.1827
2016-11-30,0.8079
2016-12-01,1.5621
2016-12-02,-1.2572
2016-12-05,1.0023
2016-12-06,-1.2873999999999999
2016-12-07,-0.2445
2016-12-08,1.7023000000000001
2016-12-09,-0.3348
2016-12-12,-2.8886
2016-12-13,-0.1384
2016-12-14,-1.3439
2016-12-15,1.966
2016-12-16,-0.7712
2016-12-19,1.6239
2016-12-20,1.0653
2016-12-21,2.5946
2016-12-22,-0.6322
2016-12-23,-1.087
2016-12-27,1.3937
2016-12-28,0.3172
2016-12-29,-1.8445
2016-12-30,0.6181
2017-01-03,0.4541
2017-01-04,2.5259
2017-01-05,-2.5934
2017-01-06,0.9052
2017-01-09,-1.5567
2017-01-10,1.6886
2017-01-11,0.5008
2017-01-12,-2.4653
2017-01-13,1.8553
2017-01-17,-3.4055
2017-01-18,1.6945000000000001
2017-01-19,-0.4569
2017-01-20,0.486
2017-01-23,0.1881
2017-01-24,2.4403
2017-01-25,1.7539
2017-01-26,0.7975
2017-01-27,-0.6381
2017-01-30,-2.2348
2017-01-31,5.2023
2017-02-01,0.1249
2017-02-02,-1.322
2017-02-03,2.5278
2017-02-06,-1.2574
2017-02-07,-0.3995
2017-02-08,-0.5766
2017-02-09,2.8744
2017-02-10,0.6863
2017-02-13,1.5823
2017-02-14,0.2396
2017-02-15,0.6216
2017-02-16,0.4989
2017-02-17,-1.0165
2017-02-21,0.1911
2017-02-22,0.3337
2017-02-23,1.2354
2017-02-24,-1.3847
2017-02-27,0.5236
2017-02-28,-1.5862
2017-03-01,1.0344
2017-03-02,-2.0952
2017-03-03,1.07
2017-03-06,-0.2166
2017-03-07,-0.627
2017-03-08,-1.917
2017-03-09,-0.5443
2017-03-10,-0.4975
2017-03-13,0.725
2017-03-14,-0.4716
2017-03-15,-0.0249
2017-03-16,0.1497
2017-03-17,-2.2167
2017-03-20,-1.1461999999999999
2017-03-21,-5.9263
2017-03-22,-1.5338
2017-03-23,-0.1669
2017-03-24,-0.6408
2017-03-27,-0.673
2017-03-28,0.8752
2017-03-29,-1.3994
2017-03-30,3.5765000000000002
2017-03-31,-0.1644
2017-04-03,-2.4327
2017-04-04,0.1268
2017-04-05,-2.3073
2017-04-06,1.4401
2017-04-07,-0.5111
2017-04-10,-2.0833
2017-04-11,1.2533
2017-04-12,-1.5832000000000002
2017-04-13,-2.7201
2017-04-17,3.2471
2017-04-18,2.7373
2017-04-19,1.8707
2017-04-20,2.6433
2017-04-21,-0.3253
2017-04-24,2.5836
2017-04-25,1.6702
2017-04-26,1.3299
2017-04-27,-2.0072
2017-04-28,-0.7353
2017-05-01,1.9312
2017-05-02,-1.6091
2017-05-03,1.4508
2017-05-04,0.52
2017-05-05,-1.4485000000000001
2017-05-08,-0.1837
2017-05-09,-0.9729
2017-05-10,-0.1328
2017-05-11,-1.6484999999999999
2017-05-12,-0.6488
2017-05-15,0.7619
2017-05-16,0.5401
2017-05-17,-5.2109
2017-05-18,-0.5242
2017-05-19,-0.7264
2017-05-22,0.6026
2017-05-23,2.3388
2017-05-24,-1.5886
2017-05-25,0.8213
2017-05-26,-0.2528
2017-05-30,-1.915
2017-05-31,-1.6939
2017-06-01,2.6869
2017-06-02,0.5688
2017-06-05,-0.2262
2017-06-06,-0.4252
2017-06-07,-0.0285
2017-06-08,3.8724
2017-06-09,4.5504
2017-06-12,-0.603
2017-06-13,-1.0288
2017-06-14,-0.1066
2017-06-15,0.4536
2017-06-16,-1.4607999999999999
2017-06-19,0.2156
2017-06-20,-1.7214
2017-06-21,-0.6021
2017-06-22,0.6608
2017-06-23,0.0821
2017-06-26,-0.328
2017-06-27,-0.4387
2017-06-28,4.076
2017-06-29,-2.1963
2017-06-30,-0.0542
2017-07-03,1.8433000000000002
2017-07-05,-0.0799
2017-07-06,-1.252
2017-07-07,1.3893
2017-07-10,-1.8491
2017-07-11,-1.0572
2017-07-12,-0.9041
2017-07-13,-0.3041
2017-07-14,-0.1664
2017-07-17,0.1667
2017-07-18,0.0832
2017-07-19,1.6071
2017-07-20,0.2727
2017-07-21,-1.5230000000000001
2017-07-24,1.3256000000000001
2017-07-25,2.1804
2017-07-26,-2.454
2017-07-27,-0.6289
2017-07-28,-0.7155
2017-07-31,0.7206
2017-08-01,0.055
2017-08-02,-0.6051
2017-08-03,-1.4388
2017-08-04,1.8529
2017-08-07,-1.5711
2017-08-08,0.6161
2017-08-09,-2.1709
2017-08-10,-2.8734
2017-08-11,-0.1465
2017-08-14,4.1654
2017-08-15,-3.4074999999999998
2017-08-16,-0.2041
2017-08-17,-2.1618
2017-08-18,0.209
2017-08-21,0.0
2017-08-22,1.3707
2017-08-23,0.3233
2017-08-24,0.7618
2017-08-25,0.0
2017-08-28,-0.1745
2017-08-29,-0.4952
2017-08-30,0.0293
2017-08-31,-0.1756
2017-09-01,0.2639
2017-09-05,-1.2281
2017-09-06,0.2664
2017-09-07,-2.3029
2017-09-08,-0.6044
2017-09-11,2.6148
2017-09-12,2.7852
2017-09-13,-0.2306
2017-09-14,-0.9535
2017-09-15,1.6336
2017-09-18,2.2675
2017-09-19,0.2245
2017-09-20,1.5122
2017-09-21,-0.2759
2017-09-22,0.6362
2017-09-25,0.7697
2017-09-26,1.6367
2017-09-27,3.3011
2017-09-28,0.7794
2017-09-29,0.2836
2017-10-02,-0.0515
2017-10-03,1.4937
2017-10-04,-1.6493
2017-10-05,1.4964
2017-10-06,0.2034
2017-10-09,-1.1669
2017-10-10,1.463
2017-10-11,0.253
2017-10-12,-0.5047
2017-10-13,-0.2283
2017-10-16,0.9151
2017-10-17,2.1662
2017-10-18,1.0108
2017-10-19,-0.8299
2017-10-20,2.1413
2017-10-23,0.506
2017-10-24,-1.3186
2017-10-25,-0.8746
2017-10-26,1.152
2017-10-27,0.8965
2017-10-30,-2.6897
2017-10-31,1.2093
2017-11-01,0.0488
2017-11-02,1.1699
2017-11-03,-1.0118
2017-11-06,-0.0243
2017-11-07,-3.5054
2017-11-08,-0.5298
2017-11-09,-1.0145
2017-11-10,0.5124
2017-11-13,1.7843
2017-11-14,-0.551
2017-11-15,0.2015
2017-11-16,0.4775
2017-11-17,-0.05
2017-11-20,1.026
2017-11-21,1.189
2017-11-22,-0.563
2017-11-24,-0.8124
2017-11-27,-0.3723
2017-11-28,3.9112999999999998
2017-11-29,4.2196
2017-11-30,-3.4046
2017-12-01,-0.6668
2017-12-04,1.2947
2017-12-05,-2.5562
2017-12-06,-0.3643
2017-12-07,-0.5119
2017-12-08,-0.4656
2017-12-11,-1.034
2017-12-12,0.398
2017-12-13,0.6194
2017-12-14,-1.5513
2017-12-15,2.8014
2017-12-18,1.3382
2017-12-19,-0.8643
2017-12-20,0.4602
2017-12-21,1.2054
2017-12-22,-0.4764
2017-12-26,-0.718
2017-12-27,0.0482
2017-12-28,2.4337
2017-12-29,-2.2583
2018-01-02,-0.506
2018-01-03,-0.6297
2018-01-04,0.4143
2018-01-05,0.6553
2018-01-08,-0.3376
2018-01-09,1.1856
2018-01-10,0.0
2018-01-11,0.7891
2018-01-12,-1.7319
2018-01-16,0.0966
2018-01-17,1.5194999999999999
2018-01-18,-1.6869
2018-01-19,2.8275
2018-01-22,0.282
2018-01-23,2.1561
2018-01-24,-1.3075999999999999
2018-01-25,-1.3017
2018-01-26,0.3062
2018-01-29,0.7514
2018-01-30,0.1165
2018-01-31,-1.2570000000000001
2018-02-01,1.3673
2018-02-02,-0.8605
2018-02-05,-5.7237
2018-02-06,-0.6967
2018-02-07,1.2779
2018-02-08,-2.6719
2018-02-09,2.5164999999999997
2018-02-12,0.248
2018-02-13,-0.2226
2018-02-14,1.6360999999999999
2018-02-15,1.3171
2018-02-16,0.7703
2018-02-20,-1.5528
2018-02-21,2.2567
2018-02-22,-2.3968
2018-02-23,1.8963999999999999
2018-02-26,0.6681
2018-02-27,-2.0621
2018-02-28,-2.8074
2018-03-01,0.5976
2018-03-02,2.797
2018-03-05,1.2039
2018-03-06,1.6179000000000001
2018-03-07,1.3346
2018-03-08,-1.5943
2018-03-09,2.6062
2018-03-12,1.0984
2018-03-13,-0.9959
2018-03-14,-1.5318
2018-03-15,1.2770000000000001
2018-03-16,1.536
2018-03-19,-0.4064
2018-03-20,-0.9748
2018-03-21,0.0458
2018-03-22,-4.1419
2018-03-23,-3.8911
2018-03-26,3.0551
2018-03-27,-1.6872
2018-03-28,0.711
2018-03-29,-0.3651
2018-04-02,-1.3229
2018-04-03,1.1668
2018-04-04,1.2515
2018-04-05,1.3572
2018-04-06,-3.0129
2018-04-09,0.5178
2018-04-10,1.9132
2018-04-11,-0.5535
2018-04-12,1.4279
2018-04-13,-1.5748
2018-04-16,1.9879
2018-04-17,3.6843
2018-04-18,-1.1233
2018-04-19,-0.3942
2018-04-20,0.0466
2018-04-23,1.0935
2018-04-24,-0.3222
2018-04-25,-0.4156
2018-04-26,-0.2087
2018-04-27,-0.4182
2018-04-30,-2.0999
2018-05-01,0.4766
2018-05-02,0.0
2018-05-03,-1.8738000000000001
2018-05-04,1.3536000000000001
2018-05-07,1.3594
2018-05-08,1.2471
2018-05-09,1.2317
2018-05-10,0.0
2018-05-11,0.1377
2018-05-14,-2.3842
2018-05-15,0.6576
2018-05-16,0.5133
2018-05-17,0.8821
2018-05-18,-0.6443
2018-05-21,1.1579
2018-05-22,-0.0229
2018-05-23,-0.2977
2018-05-24,-0.8039
2018-05-25,-1.1114
2018-05-29,-1.7793999999999999
2018-05-30,1.2872
2018-05-31,-1.1297
2018-06-01,1.1663999999999999
2018-06-04,1.8353000000000002
2018-06-05,0.7394
2018-06-06,1.8921999999999999
2018-06-07,-0.0788
2018-06-08,0.1802
2018-06-11,-1.0119
2018-06-12,-1.2267000000000001
2018-06-13,-0.598
2018-06-14,-0.3239
2018-06-15,0.1393
2018-06-18,1.5299
2018-06-19,1.3014000000000001
2018-06-20,0.4958
2018-06-21,-0.5382
2018-06-22,-0.5862
2018-06-25,-1.2474
2018-06-26,-0.0919
2018-06-27,-2.5057
2018-06-28,0.0707
2018-06-29,-1.4138
2018-07-02,2.1328
2018-07-03,-0.1877
2018-07-05,0.7522
2018-07-06,0.9566
2018-07-09,1.8951
2018-07-10,-1.4969000000000001
2018-07-11,-0.3684
2018-07-12,-0.9938
2018-07-13,-0.4202
2018-07-16,0.6329
2018-07-17,0.4892
2018-07-18,0.765
2018-07-19,-0.115
2018-07-20,-4.4219
2018-07-23,1.3976
2018-07-24,-1.3783
2018-07-25,-0.8675
2018-07-26,1.896
2018-07-27,0.2147
2018-07-30,0.1666
2018-07-31,0.404
2018-08-01,0.8521
2018-08-02,1.1734
2018-08-03,-1.9485000000000001
2018-08-06,-0.2129
2018-08-07,-0.1185
2018-08-08,0.9257
2018-08-09,-0.2352
2018-08-10,-0.4715
2018-08-13,0.0947
2018-08-14,1.2541
2018-08-15,-1.1919
2018-08-16,2.4125
2018-08-17,0.5543
2018-08-20,-0.9187
2018-08-21,1.5994000000000002
2018-08-22,-0.0456
2018-08-23,-0.7761
2018-08-24,-0.9202
2018-08-27,0.3947
2018-08-28,-0.4394
2018-08-29,-0.0465
2018-08-30,0.3021
2018-08-31,-0.139
2018-09-04,0.3016
2018-09-05,-0.1157
2018-09-06,-1.4127
2018-09-07,0.3993
2018-09-10,-0.9125
2018-09-11,-0.5667
2018-09-12,-2.3985
2018-09-13,-0.9732
2018-09-14,2.3833
2018-09-17,-1.1759
2018-09-18,-0.7771
2018-09-19,-0.2203
2018-09-20,0.3679
2018-09-21,-0.5376
2018-09-24,-1.6461999999999999
2018-09-25,-1.0242
2018-09-26,-1.4639
2018-09-27,-0.0256
2018-09-28,0.5893
2018-10-01,-2.5032
