ticker,BRKK US Equity
2016-06-02,-7.8644
2016-06-03,-14.2857
2016-06-08,-15.8333
2016-06-09,-0.9901
2016-06-13,0.0
2016-06-14,48.0
2016-06-16,0.0
2016-06-17,8.1081
2016-06-21,-2.5
2016-06-22,-23.0769
2016-06-29,7.3333
2016-06-30,4.0373
2016-07-05,19.403
2016-07-11,-15.5
2016-07-14,-11.2426
2016-07-18,30.0
2016-07-19,0.0
2016-07-20,-48.7179
2016-07-21,0.0
2016-07-22,115.0
2016-07-25,0.0291
2016-07-26,9.2706
2016-07-27,17.0213
2016-07-28,-36.3636
2016-07-29,2.8571
2016-08-01,11.1111
2016-08-02,-3.0
2016-08-03,3.0928
2016-08-04,17.5
2016-08-05,27.6596
2016-08-08,-25.0
2016-08-09,14.4444
2016-08-10,-2.9126
2016-08-11,2.0
2016-08-12,3.9215999999999998
2016-08-15,-11.3208
2016-08-16,6.383
2016-08-17,-2.0
2016-08-18,-18.3673
2016-08-19,7.5
2016-08-22,11.6279
2016-08-23,-18.75
2016-08-24,7.6923
2016-08-25,7.1429
2016-08-26,6.6667
2016-08-29,-2.0833
2016-08-30,-2.0213
2016-08-31,-6.6232
2016-09-01,6.9767
2016-09-02,-20.1902
2016-09-06,6.2308
2016-09-07,-5.0962
2016-09-08,-0.0338
2016-09-09,-5.4054
2016-09-12,-2.8571
2016-09-13,2.9412000000000003
2016-09-14,-11.4286
2016-09-15,-3.2258
2016-09-16,-26.6667
2016-09-19,-13.6364
2016-09-20,15.7895
2016-09-21,3.6364
2016-09-22,0.0
2016-09-23,-12.2807
2016-09-28,10.0
2016-09-29,13.6364
2016-09-30,-12.0
2016-10-03,3.125
2016-10-04,-3.0303
2016-10-05,-13.6364
2016-10-06,7.8947
2016-10-07,-2.439
2016-10-11,-8.5
2016-10-12,20.2186
2016-10-13,13.6364
2016-10-17,8.0
2016-10-18,3.7037
2016-10-19,7.1429
2016-10-20,10.0
2016-10-21,9.0909
2016-10-24,-16.6667
2016-10-25,-23.3333
2016-10-26,0.0
2016-10-27,30.4348
2016-10-28,0.0
2016-10-31,12.5
2016-11-01,-39.5926
2016-11-02,-11.7106
2016-11-03,46.875
2016-11-04,-5.4374
2016-11-07,17.425
2016-11-09,9.0057
2016-11-10,0.0
2016-11-14,-32.7734
2016-11-16,30.1569
2016-11-17,10.7143
2016-11-22,-12.9032
2016-11-23,-33.3333
2016-11-29,22.8472
2016-11-30,-7.2923
2016-12-02,-24.3902
2016-12-05,67.7419
2016-12-09,-31.1058
2016-12-13,-13.4682
2016-12-19,0.0
2016-12-20,41.9355
2016-12-21,-25.2273
2016-12-29,21.5805
2016-12-30,10.0
2017-01-03,-26.8182
2017-01-04,2.4845
2017-01-05,15.1515
2017-01-09,0.0
2017-01-10,0.0
2017-01-11,0.0
2017-01-12,0.0
2017-01-13,21.0526
2017-01-17,0.0
2017-01-18,-8.6957
2017-01-20,-0.4762
2017-01-23,-2.4522
2017-01-25,-1.9007
2017-01-27,15.0
2017-01-30,0.0
2017-02-01,28.2609
2017-02-02,-5.0847
2017-02-03,-10.7143
2017-02-07,-11.85
2017-02-08,13.443
2017-02-09,20.0
2017-02-10,0.0
2017-02-14,-13.3333
2017-02-15,10.7692
2017-02-16,-6.25
2017-02-17,-16.6667
2017-02-21,28.8889
2017-02-22,-22.4138
2017-02-23,15.5556
2017-02-24,3.8462
2017-02-27,0.0
2017-02-28,-3.7037
2017-03-01,28.8462
2017-03-02,-22.3881
2017-03-03,3.8462
2017-03-06,-3.7037
2017-03-07,11.538499999999999
2017-03-08,-4.7844999999999995
2017-03-09,-4.3911
2017-03-10,9.8485
2017-03-13,-13.4483
2017-03-15,19.5219
2017-03-16,6.6667
2017-03-17,15.625
2017-03-20,11.6216
2017-03-21,-3.1477
2017-03-22,-22.5
2017-03-23,-9.6774
2017-03-24,10.7143
2017-03-27,13.2258
2017-03-28,6.8376
2017-03-29,-2.6667
2017-03-30,-8.2192
2017-03-31,-3.7873
2017-04-03,3.0056
2017-04-04,-3.6521
2017-04-05,17.2333
2017-04-06,-6.6667
2017-04-07,-2.8571
2017-04-10,10.8824
2017-04-11,-4.5093
2017-04-12,-11.1111
2017-04-13,-3.125
2017-04-17,4.0121
2017-04-18,-13.1615
2017-04-19,1.0937999999999999
2017-04-20,-0.3754
2017-04-21,2.8369
2017-04-24,-10.3448
2017-04-25,-3.8942
2017-04-26,-23.962
2017-04-27,-5.2632
2017-04-28,-12.2569
2017-05-01,-15.7103
2017-05-02,-19.2488
2017-05-03,12.8488
2017-05-04,-6.8521
2017-05-05,1.604
2017-05-08,-4.1916
2017-05-09,-37.8977
2017-05-10,-10.7045
2017-05-11,-3.8933999999999997
2017-05-12,-11.3006
2017-05-15,-3.4856
2017-05-16,0.0
2017-05-17,18.929
2017-05-18,-14.555
2017-05-19,6.8627
2017-05-22,0.0
2017-05-23,-8.2569
2017-05-24,-10.125
2017-05-25,-21.8359
2017-05-26,29.8932
2017-05-30,-21.0959
2017-05-31,-16.6667
2017-06-01,13.3333
2017-06-02,47.0588
2017-06-05,3.75
2017-06-06,6.0241
2017-06-07,-2.0
2017-06-08,-23.0056
2017-06-09,-3.6145
2017-06-12,16.25
2017-06-13,-13.9785
2017-06-14,9.4325
2017-06-15,-3.3651
2017-06-16,-0.7092
2017-06-19,0.0
2017-06-20,-9.5238
2017-06-21,5.2632
2017-06-23,-12.5
2017-06-26,8.5714
2017-06-27,-10.526299999999999
2017-06-28,1.3529
2017-06-29,1.567
2017-06-30,-17.1429
2017-07-03,-13.7931
2017-07-05,19.6
2017-07-07,-16.388
2017-07-10,-12.0
2017-07-11,-27.2727
2017-07-12,-25.0
2017-07-13,25.0
2017-07-14,0.0
2017-07-17,-3.3333
2017-07-18,-24.1379
2017-07-19,9.0909
2017-07-20,41.6667
2017-07-21,-20.0
2017-07-24,-11.7647
2017-07-25,15.0
2017-07-26,-9.4203
2017-07-27,-4.0
2017-07-28,-6.5417
2017-07-31,-7.383
2017-08-03,7.8271
2017-08-04,51.7857
2017-08-07,-29.4118
2017-08-10,-5.8333
2017-08-11,-2.6549
2017-08-14,-25.0
2017-08-15,21.2121
2017-08-16,0.0
2017-08-17,0.0
2017-08-18,39.0
2017-08-21,-15.1079
2017-08-22,-15.2542
2017-08-23,0.0
2017-08-25,0.0
2017-08-28,-20.0
2017-08-29,-12.5
2017-08-30,0.0
2017-08-31,-20.0
2017-09-05,-10.7143
2017-09-06,0.0
2017-09-07,0.0
2017-09-08,9.2
2017-09-11,-1.0989
2017-09-12,-25.9259
2017-09-13,-7.5
2017-09-14,45.9459
2017-09-15,-18.5185
2017-09-18,-6.8182
2017-09-19,-7.3171
2017-09-20,-8.9474
2017-09-21,-33.526
2017-09-22,30.4348
2017-09-25,56.0
2017-09-26,15.3846
2017-09-27,-3.7037
2017-09-28,38.4615
2017-09-29,-31.9444
2017-10-02,-12.2449
2017-10-04,-6.9767
2017-10-05,0.0
2017-10-06,1.25
2017-10-09,-38.2716
2017-10-10,-12.0
2017-10-11,4.5455
2017-10-12,21.7391
2017-10-13,0.0
2017-10-16,-17.8571
2017-10-17,4.3478
2017-10-19,-0.625
2017-10-20,4.8218
2017-10-23,28.0
2017-10-24,6.25
2017-10-25,-26.4706
2017-10-26,0.0
2017-10-27,4.0
2017-10-30,23.0769
2017-10-31,-18.75
2017-11-02,-3.8462
2017-11-03,0.0
2017-11-06,-8.0
2017-11-07,4.3478
2017-11-08,0.0
2017-11-09,-4.1667
2017-11-10,39.1304
2017-11-13,-21.875
2017-11-14,28.0
2017-11-15,-18.75
2017-11-16,-3.8462
2017-11-17,20.0
2017-11-20,0.0
2017-11-21,-33.3333
2017-11-22,40.0
2017-11-24,-3.5714
2017-11-27,-22.2222
2017-11-28,33.3333
2017-11-29,-28.5714
2017-11-30,0.0
2017-12-01,0.0
2017-12-04,20.0
2017-12-05,-18.2917
2017-12-06,-8.2101
2017-12-07,-16.9444
2017-12-08,0.3344
2017-12-11,0.0
2017-12-12,180.0
2017-12-13,-69.0476
2017-12-14,7.6923
2017-12-15,-14.2857
2017-12-18,25.0
2017-12-19,-13.3333
2017-12-20,0.0
2017-12-21,0.0
2017-12-22,7.6923
2017-12-26,0.0
2017-12-27,-7.1429
2017-12-28,0.0
2017-12-29,7.6923
2018-01-02,-7.1429
2018-01-03,76.9231
2018-01-04,-8.6957
2018-01-05,-14.2857
2018-01-08,-11.1111
2018-01-09,-6.25
2018-01-10,126.0
2018-01-11,-20.354
2018-01-12,-29.6296
2018-01-16,31.5789
2018-01-17,-4.0
2018-01-18,-16.6667
2018-01-19,0.0
2018-01-22,0.0
2018-01-24,19.5
2018-01-25,-4.3933
2018-01-26,-16.849
2018-01-30,0.0
2018-01-31,26.3158
2018-02-01,-20.8333
2018-02-05,17.0
2018-02-06,-10.0315
2018-02-07,10.0
2018-02-08,2.0909
2018-02-13,-6.5004
2018-02-14,-9.5238
2018-02-16,26.3158
2018-02-20,-8.3333
2018-02-21,0.0
2018-02-23,-20.4545
2018-02-26,-8.5714
2018-02-27,0.0
2018-02-28,0.0
2018-03-01,0.0
2018-03-02,9.375
2018-03-05,-14.2857
2018-03-06,6.6667
2018-03-08,25.0
2018-03-12,0.0
2018-03-13,-20.0
2018-03-14,25.0
2018-03-20,-17.5
2018-03-22,27.2727
2018-03-23,0.0
2018-03-26,0.0
2018-03-28,0.0
2018-04-06,109.5238
2018-04-09,400.0
2018-04-10,-14.681799999999999
2018-04-11,-12.6265
2018-04-12,34.1463
2018-04-13,50.0
2018-04-16,-39.3939
2018-04-17,20.0
2018-04-18,16.6667
2018-04-19,7.1429
2018-04-20,6.6667
2018-04-23,-31.5625
2018-04-24,3.653
2018-04-25,-9.6916
2018-04-26,21.9512
2018-04-27,67.6
2018-04-30,122.9356
2018-05-01,-17.5677
2018-05-02,9.0909
2018-05-03,-7.7381
2018-05-04,-18.7097
2018-05-07,-11.1111
2018-05-08,35.3571
2018-05-09,-5.6728
2018-05-10,-18.7413
2018-05-11,21.1532
2018-05-14,-13.34
2018-05-15,-9.8361
2018-05-16,-25.4545
2018-05-17,31.7073
2018-05-18,-22.037
2018-05-21,-16.8646
2018-05-22,-1.4285999999999999
2018-05-23,1.4493
2018-05-24,-20.0
2018-05-25,7.1429
2018-05-29,-4.3333
2018-05-30,20.4181
2018-05-31,-4.5139
2018-06-01,4.5455
2018-06-04,-1.4493
2018-06-05,23.5294
2018-06-06,-9.5238
2018-06-07,-21.0526
2018-06-08,5.0
2018-06-11,-4.7619
2018-06-12,-7.3333
2018-06-13,-0.3597
2018-06-14,-24.1877
2018-06-15,-4.7619
2018-06-18,-5.0
2018-06-19,-16.8421
2018-06-20,89.2405
2018-06-21,-1.3378
2018-06-22,-1.6949
2018-06-25,-44.8276
2018-06-26,31.25
2018-06-27,9.5238
2018-06-28,1.7391
2018-06-29,17.5214
2018-07-02,-6.1818
2018-07-03,-12.4031
2018-07-05,0.0
2018-07-06,0.0
2018-07-09,14.1593
2018-07-10,-0.7752
2018-07-11,-22.2656
2018-07-12,-15.0754
2018-07-13,32.5444
2018-07-16,-6.25
2018-07-17,-5.2381
2018-07-18,-1.005
2018-07-19,-24.3655
2018-07-20,-3.3557
2018-07-23,0.6944
2018-07-24,36.5517
2018-07-25,1.0101
2018-07-26,0.0
2018-07-27,-5.05
2018-07-30,-5.2133
2018-07-31,0.0
2018-08-01,-1.3056
2018-08-02,-0.9288
2018-08-03,-1.9602
2018-08-06,-4.3755
2018-08-07,-37.5758
2018-08-08,21.3592
2018-08-09,-16.0
2018-08-10,-37.1429
2018-08-13,22.7273
2018-08-14,44.4444
2018-08-15,0.0
2018-08-16,-1.7094
2018-08-17,-5.3478
2018-08-20,-4.3638
2018-08-21,-8.7416
2018-08-22,-9.1579
2018-08-23,-1.5064
2018-08-24,1.7647
2018-08-27,27.1676
2018-08-28,8.1818
2018-08-29,34.4538
2018-08-30,-28.125
2018-08-31,1.7391
2018-09-04,-6.6239
2018-09-05,-0.2288
2018-09-06,6.422
2018-09-07,-0.8621
2018-09-10,-1.7391
2018-09-11,1.7699
2018-09-12,0.0
2018-09-14,1.7391
2018-09-17,-6.5385
2018-09-18,-22.2679
2018-09-19,28.2353
2018-09-20,-22.0183
2018-09-21,17.647100000000002
2018-09-24,-15.0
2018-09-25,-11.7647
2018-09-26,-2.6667
2018-09-27,24.6575
2018-09-28,-1.0989
2018-10-01,-5.5556
2018-10-02,-51.7647
2018-10-03,94.6341
2018-10-04,-14.787
2018-10-05,-26.4706
2018-10-08,29.8
2018-10-09,-29.1217
2018-10-10,35.1087
2018-10-11,1.3677000000000001
2018-10-12,-9.5238
2018-10-15,-1.7544
2018-10-17,-1.7856999999999998
2018-10-18,3.6364
2018-10-23,-21.0526
2018-10-24,22.2222
2018-10-25,-38.1818
2018-10-26,55.8824
2018-10-29,137.7358
2018-10-30,-7.381
2018-10-31,-32.3051
2018-11-01,-16.4557
2018-11-02,33.3333
2018-11-05,-13.6364
2018-11-06,-21.0526
2018-11-07,0.0
2018-11-08,-8.3333
2018-11-09,-9.0909
2018-11-12,32.0
2018-11-13,-24.2424
2018-11-14,10.0
2018-11-15,-27.2727
2018-11-16,7.5
2018-11-19,-2.6744
2018-11-20,-6.8100000000000005
2018-11-21,48.7179
2018-11-23,1.7241
2018-11-26,-30.5085
2018-11-27,-9.7561
2018-11-28,17.7027
2018-11-29,-17.7956
2018-11-30,-10.6145
2018-12-03,-9.375
2018-12-04,16.3793
2018-12-06,-2.2222
2018-12-07,-15.1515
2018-12-10,-3.5714
2018-12-11,11.1111
2018-12-12,6.6667
2018-12-13,-6.25
2018-12-14,2.6667
2018-12-17,-2.5974
2018-12-18,-3.3333
2018-12-19,-13.7931
2018-12-20,8.0
2018-12-21,0.0
2018-12-24,-7.4074
2018-12-26,6.0
2018-12-27,13.2075
2018-12-28,30.0
2018-12-31,64.1026
2019-01-02,12.5
2019-01-03,-2.7778
2019-01-04,5.7143
2019-01-07,-13.7838
2019-01-08,-27.8997
2019-01-09,-8.6957
2019-01-10,0.0
2019-01-11,-21.4286
2019-01-14,-12.1212
2019-01-15,10.0
2019-01-16,-12.2257
2019-01-17,10.7143
2019-01-18,6.4516
2019-01-22,-9.0909
2019-01-23,6.6667
2019-01-24,0.0
2019-01-25,6.25
2019-01-28,11.7647
2019-01-29,13.1579
2019-01-30,2.3256
2019-01-31,-15.9091
2019-02-01,-5.4054
2019-02-04,-37.1429
2019-02-05,13.6364
2019-02-06,7.4
2019-02-07,-18.0633
2019-02-08,-13.6364
2019-02-11,73.6842
2019-02-12,66.6667
2019-02-13,7.2727
2019-02-14,-13.5593
2019-02-15,-23.5294
2019-02-19,74.359
2019-02-20,89.7059
2019-02-21,-33.3333
2019-02-22,20.639499999999998
2019-02-25,110.1205
2019-02-26,-25.6881
2019-02-27,-16.0494
2019-02-28,-8.0882
2019-03-01,-25.6
2019-03-04,-30.1075
2019-03-05,31.7692
2019-03-06,-21.7747
2019-03-07,-3.5075
2019-03-08,-11.8329
2019-03-11,-36.8421
2019-03-12,-5.5556
2019-03-13,14.7059
2019-03-14,12.5641
2019-03-15,19.59
2019-03-18,-0.1905
2019-03-19,-25.5725
2019-03-20,0.0
2019-03-21,9.1026
2019-03-22,-15.3937
2019-03-25,19.4444
2019-03-26,-13.9535
2019-03-27,-21.6216
2019-03-28,6.8966
2019-03-29,-19.3548
2019-04-01,31.2
2019-04-02,15.8537
2019-04-03,28.947400000000002
2019-04-04,-10.2041
2019-04-05,9.0909
2019-04-08,14.5833
2019-04-09,3.6364
2019-04-10,4.5614
2019-04-11,-7.7181
2019-04-12,9.0909
2019-04-15,-28.3333
2019-04-16,-2.3256
2019-04-17,-4.7619
2019-04-18,-17.5
2019-04-22,-15.1515
2019-04-23,10.7143
2019-04-24,-3.2258
2019-04-25,26.6667
2019-04-26,-15.7895
2019-04-29,-6.25
2019-04-30,10.0
2019-05-01,9.0909
2019-05-02,2.7778
2019-05-03,-18.9189
2019-05-06,-3.3333
2019-05-07,-3.4483
2019-05-08,-7.1429
2019-05-09,0.0
2019-05-10,-11.538499999999999
2019-05-13,-4.3478
2019-05-14,4.5455
2019-05-15,8.6957
2019-05-16,-4.0
2019-05-17,4.1667
2019-05-20,-8.0
2019-05-21,0.0
2019-05-22,-4.3478
2019-05-23,0.0
2019-05-24,0.0
2019-05-28,-13.6364
2019-05-29,15.7895
2019-05-30,-13.6364
2019-05-31,-10.526299999999999
2019-06-03,0.0
2019-06-04,0.0
2019-06-05,11.7647
2019-06-06,-0.5263
2019-06-07,-10.0529
2019-06-10,5.8824
2019-06-11,-5.5556
2019-06-12,-11.7647
2019-06-13,-20.0
2019-06-14,-8.3333
2019-06-17,0.0
2019-06-18,9.0909
2019-06-19,-25.0
2019-06-20,-11.1111
2019-06-21,12.5
2019-06-24,-33.3333
2019-06-25,16.6667
2019-06-26,42.8571
2019-06-27,-20.5
2019-06-28,0.6289
2019-07-01,25.0
2019-07-02,50.0
2019-07-03,-6.6667
2019-07-05,-14.2857
2019-07-08,0.0
2019-07-09,8.3333
2019-07-10,-7.6923
2019-07-11,0.0
2019-07-12,0.0
2019-07-15,-8.3333
2019-07-16,-18.1818
2019-07-17,11.1111
2019-07-18,-20.0
2019-07-19,0.0
2019-07-22,-25.0
2019-07-23,16.6667
2019-07-24,-28.5714
2019-07-25,-20.0
2019-07-26,25.0
2019-07-29,-20.0
2019-07-30,25.0
2019-07-31,-20.0
2019-08-01,0.0
2019-08-02,0.0
2019-08-05,-25.0
2019-08-06,33.3333
2019-08-07,0.0
2019-08-08,0.0
2019-08-09,25.0
2019-08-12,0.0
2019-08-13,0.0
2019-08-14,0.0
2019-08-15,0.0
2019-08-16,20.0
2019-08-19,0.0
2019-08-20,0.0
2019-08-21,0.0
2019-08-22,0.0
2019-08-23,0.0
2019-08-26,-16.6667
2019-08-27,0.0
2019-08-28,0.0
2019-08-29,10.0
2019-08-30,-27.2727
2019-09-03,0.0
2019-09-04,0.0
2019-09-05,0.0
2019-09-06,0.0
2019-09-09,0.0
2019-09-10,0.0
2019-09-11,0.0
2019-09-12,0.0
2019-09-13,0.0
2019-09-16,0.0
2019-09-17,0.0
2019-09-18,25.0
2019-09-19,-20.0
2019-09-20,0.0
2019-09-23,70.0
2019-09-24,2.9412000000000003
2019-09-25,-20.0
2019-09-26,7.1429
2019-09-27,0.0
2019-09-30,0.0
2019-10-01,10.0
2019-10-02,-9.0909
2019-10-03,-16.6667
2019-10-04,0.0
2019-10-07,0.0
2019-10-08,0.0
2019-10-09,0.0
2019-10-11,20.0
2019-10-14,0.0
2019-10-15,0.0
2019-10-16,-23.3333
2019-10-17,52.1739
2019-10-18,-14.2857
2019-10-21,33.3333
2019-10-22,-12.5
2019-10-23,0.0
2019-10-24,-28.5714
2019-10-25,-20.0
2019-10-28,0.0
2019-10-29,0.0
2019-10-30,0.0
2019-10-31,-25.0
2019-11-01,0.0
2019-11-04,0.0
2019-11-05,0.0
2019-11-06,0.0
2019-11-07,0.0
2019-11-08,33.3333
2019-11-11,0.0
2019-11-12,-25.0
2019-11-13,0.0
2019-11-14,33.3333
2019-11-15,-25.0
2019-11-18,0.0
2019-11-19,0.0
2019-11-20,0.0
2019-11-21,33.3333
2019-11-22,0.0
2019-11-25,-25.0
2019-11-26,33.3333
2019-11-27,0.0
2019-12-02,0.0
2019-12-03,-25.0
2019-12-04,0.0
2019-12-05,0.0
2019-12-06,0.0
2019-12-09,0.0
2019-12-10,0.0
2019-12-11,0.0
2019-12-12,-33.3333
2019-12-13,0.0
2019-12-16,50.0
2019-12-17,-33.3333
2019-12-18,0.0
2019-12-19,-1.5
2019-12-20,52.2843
2019-12-23,0.0
2019-12-24,0.0
2019-12-26,0.0
2019-12-27,0.0
2019-12-30,-33.3333
2019-12-31,0.0
2020-01-02,50.0
2020-01-03,-33.3333
2020-01-06,50.0
2020-01-07,0.0
2020-01-08,0.0
2020-01-09,0.0
2020-01-10,-33.3333
2020-01-13,50.0
2020-01-14,0.0
2020-01-15,0.0
2020-01-16,0.0
2020-01-17,0.0
2020-01-21,-33.3333
2020-01-22,50.0
2020-01-23,0.0
2020-01-24,0.0
2020-01-27,0.0
2020-01-28,-33.3333
2020-01-29,0.0
2020-01-30,50.0
2020-01-31,0.0
2020-02-03,0.0
2020-02-04,-16.6667
2020-02-05,20.0
2020-02-06,0.0
2020-02-07,0.0
2020-02-10,-33.3333
2020-02-11,0.0
2020-02-12,-1.5
2020-02-13,52.2843
2020-02-14,-33.3333
2020-02-18,0.0
2020-02-19,0.0
2020-02-20,-50.0
2020-02-21,200.0
2020-02-24,-33.3333
2020-02-25,50.0
2020-02-26,0.0
2020-02-27,-33.3333
2020-02-28,50.0
2020-03-02,0.0
2020-03-03,0.0
2020-03-04,-33.3333
2020-03-05,0.0
2020-03-06,0.0
2020-03-09,50.0
2020-03-10,-33.3333
2020-03-11,50.0
2020-03-12,0.0
2020-03-13,-33.3333
2020-03-16,0.0
2020-03-17,0.0
2020-03-18,0.0
2020-03-19,0.0
2020-03-20,0.0
2020-03-23,0.0
2020-03-24,0.0
2020-03-25,0.0
2020-03-26,0.0
2020-03-27,0.0
2020-03-30,0.0
2020-03-31,-50.0
2020-04-01,200.0
2020-04-02,66.6667
2020-04-03,-40.0
2020-04-06,0.0
2020-04-07,-30.0
2020-04-08,-4.7619
2020-04-09,0.0
2020-04-13,-50.0
2020-04-14,0.0
2020-04-15,100.0
2020-04-16,0.0
2020-04-17,0.0
2020-04-20,0.0
2020-04-21,-50.0
2020-04-22,0.0
2020-04-23,100.0
2020-04-24,0.0
2020-04-27,0.0
2020-04-28,0.0
2020-04-29,0.0
2020-04-30,100.0
2020-05-01,-25.0
2020-05-04,-66.6667
2020-05-05,0.0
2020-05-06,100.0
2020-05-07,0.0
2020-05-08,0.0
2020-05-11,0.0
2020-05-13,-72.5
2020-05-21,-80.0
2020-05-28,-79.5455
2020-05-29,33.3333
2020-06-01,-15.1667
2020-06-02,-0.9823
2020-06-03,-0.7937
2020-06-04,-3.6
2020-06-05,-12.8631
2020-06-08,35.7143
2020-06-09,15.7895
2020-06-10,15.1515
2020-06-11,57.8947
2020-06-12,11.6667
2020-06-15,-9.5522
2020-06-16,7.2607
2020-06-17,-3.8462
2020-06-18,8.0
2020-06-19,3.7037
2020-06-22,30.1429
2020-06-23,12.5137
2020-06-24,0.0
2020-06-25,-12.1951
2020-06-26,1.6667
2020-06-29,-18.0328
2020-06-30,-32.6667
2020-07-01,8.9109
2020-07-02,-3.6364
2020-07-06,29.8113
2020-07-07,27.907
2020-07-08,4.5455
2020-07-09,-18.4783
2020-07-10,1.0
2020-07-13,-14.1914
2020-07-14,15.3846
2020-07-15,23.3333
2020-07-16,18.9189
2020-07-17,-9.0909
2020-07-20,-10.0
2020-07-21,-1.1111
2020-07-22,-4.4944
2020-07-23,11.7647
2020-07-24,0.0
2020-07-27,-10.526299999999999
2020-07-28,5.8824
2020-07-29,-5.5556
2020-07-30,-2.9412000000000003
2020-07-31,12.0
