ticker,WINSF US Equity
2016-01-14,-1.0539
2016-01-15,0.8174
2016-01-19,-0.1638
2016-01-20,-0.082
2016-01-21,0.4926
2016-01-22,-0.2926
2016-01-25,-0.6816
2016-01-26,0.4868
2016-01-27,0.5747
2016-01-28,0.4082
2016-01-29,-0.6992
2016-02-01,-0.9334
2016-02-02,-0.1653
2016-02-03,1.0844
2016-02-04,1.1383
2016-02-05,-1.2146
2016-02-08,0.1639
2016-02-09,0.7692
2016-02-10,-0.6116
2016-02-11,-0.692
2016-02-12,1.6949
2016-02-16,-2.6699
2016-02-17,-5.9019
2016-02-18,0.0088
2016-02-19,1.24
2016-02-22,1.1222
2016-02-24,-8.9646
2016-02-25,4.5399
2016-02-26,6.0743
2016-02-29,-1.7094
2016-03-01,0.087
2016-03-02,-0.6082
2016-03-03,-7.7797
2016-03-04,8.1517
2016-03-07,0.7888
2016-03-08,-0.8696
2016-03-09,0.0
2016-03-10,0.0
2016-03-11,0.0
2016-03-15,-4.4737
2016-03-16,1.0101
2016-03-17,7.5455
2016-03-18,-10.3128
2016-03-21,8.3883
2016-03-22,-0.4348
2016-03-23,2.9694000000000003
2016-03-24,-14.7583
2016-03-29,14.1294
2016-03-31,-0.6975
2016-04-01,-6.9288
2016-04-06,6.3126
2016-04-07,3.0524
2016-04-08,2.3764
2016-04-11,-0.3364
2016-04-12,-4.6414
2016-04-14,3.5398
2016-04-15,2.5641
2016-04-18,-7.3333
2016-04-19,7.7338000000000005
2016-04-20,-1.2521
2016-04-21,-5.3254
2016-04-22,0.0
2016-04-25,-1.4615
2016-04-27,4.2026
2016-04-28,1.2163
2016-05-04,-0.3436
2016-05-05,2.4138
2016-05-06,-4.0404
2016-05-09,3.9474
2016-05-10,4.9789
2016-05-11,-1.1254
2016-05-12,-2.0325
2016-05-13,0.0
2016-05-16,0.4149
2016-05-17,0.4132
2016-05-18,-0.4115
2016-05-19,4.1322
2016-05-20,-1.4285999999999999
2016-05-23,-0.161
2016-05-24,-0.8871
2016-05-25,0.7323
2016-05-31,4.9273
2016-06-02,-1.7706
2016-06-13,-3.2122
2016-06-14,-8.503
2016-06-15,0.0885
2016-06-16,12.29
2016-06-17,-5.9055
2016-06-20,2.5105
2016-06-21,6.2857
2016-06-22,5.4531
2016-06-23,-4.2972
2016-06-24,-0.3805
2016-06-27,12.7578
2016-06-28,4.336
2016-06-29,1.2987
2016-06-30,-0.641
2016-07-01,-7.6129
2016-07-05,-5.7263
2016-07-06,19.6296
2016-07-07,4.0248
2016-07-08,0.0
2016-07-11,22.5595
2016-07-12,-5.2453
2016-07-13,-1.1789
2016-07-14,1.0373
2016-07-15,7.6421
2016-07-18,3.2253
2016-07-19,-7.8771
2016-07-20,-0.677
2016-07-21,-0.2777
2016-07-22,3.3418
2016-07-25,-3.2337
2016-07-26,0.8861
2016-07-27,1.6311
2016-07-28,0.4938
2016-07-29,0.2457
2016-08-01,-2.6961
2016-08-02,-0.4534
2016-08-03,5.415
2016-08-04,-4.7048
2016-08-05,3.0227
2016-08-08,0.8661
2016-08-09,-1.295
2016-08-10,-4.4198
2016-08-12,-2.8269
2016-08-15,2.0624
2016-08-16,5.2056000000000004
2016-08-17,-2.6826
2016-08-18,-3.8462
2016-08-19,15.6842
2016-08-22,-0.3185
2016-08-23,7.2113
2016-08-24,6.1303
2016-08-26,-3.8909000000000002
2016-08-31,6.0518
2016-09-01,-4.3684
2016-09-02,-7.3663
2016-09-06,2.8432
2016-09-07,0.0437
2016-09-08,-3.757
2016-09-09,0.0
2016-09-12,3.4096
2016-09-13,-3.4707
2016-09-14,0.4494
2016-09-15,20.2685
2016-09-16,7.1429
2016-09-19,6.9757
2016-09-20,3.2491
2016-09-21,3.8353
2016-09-22,5.6918
2016-09-23,4.2681000000000004
2016-09-26,-13.7912
2016-09-27,-6.3098
2016-09-28,2.9252000000000002
2016-09-29,-2.8094
2016-09-30,0.5445
2016-10-03,13.6625
2016-10-04,-11.6334
2016-10-05,7.4074
2016-10-06,-5.9561
2016-10-07,-6.2
2016-10-10,-1.1727
2016-10-11,1.6541000000000001
2016-10-13,-10.7888
2016-10-14,13.2435
2016-10-17,14.951
2016-10-18,5.1173
2016-10-19,2.2602
2016-10-20,-0.7934
2016-10-21,-1.9708999999999999
2016-10-24,-2.4476
2016-10-25,-12.4851
2016-10-26,-5.9727
2016-10-27,-2.0327
2016-10-28,-4.0015
2016-10-31,13.8557
2016-11-01,-1.1525
2016-11-02,5.3498
2016-11-04,-6.4128
2016-11-07,-2.9913
2016-11-08,23.1266
2016-11-09,-8.270199999999999
2016-11-10,9.746
2016-11-11,7.0292
2016-11-14,10.6216
2016-11-15,38.7735
2016-11-16,91.9014
2016-11-17,30.5321
2016-11-18,-30.4189
2016-11-21,22.2222
2016-11-22,4.3347
2016-11-23,6.127
2016-11-25,4.4932
2016-11-28,5.6
2016-11-29,-3.9502
2016-11-30,7.4366
2016-12-01,-1.3503
2016-12-02,16.2458
2016-12-05,4.3898
2016-12-06,4.1669
2016-12-07,-1.188
2016-12-08,-8.2296
2016-12-09,-20.0046
2016-12-12,-19.8406
2016-12-13,-16.3804
2016-12-14,10.2595
2016-12-15,10.403
2016-12-16,44.4405
2016-12-19,-1.6232
2016-12-20,8.75
2016-12-21,-1.7299
2016-12-22,3.2458
2016-12-23,2.4697
2016-12-27,0.6025
2016-12-28,3.3299
2016-12-29,9.556000000000001
2016-12-30,-12.6298
2017-01-03,8.25
2017-01-04,0.077
2017-01-05,3.6667
2017-01-06,-4.2493
2017-01-09,3.8438
2017-01-10,3.4826
2017-01-11,18.5048
2017-01-12,2.4423
2017-01-13,-7.568
2017-01-17,0.6427
2017-01-18,-3.5504
2017-01-19,0.2163
2017-01-20,-2.6646
2017-01-23,-1.0498
2017-01-24,5.1719
2017-01-25,3.4219
2017-01-26,3.3970000000000002
2017-01-27,-8.1077
2017-01-30,-1.6814
2017-01-31,8.9919
2017-02-01,20.0553
2017-02-02,18.6586
2017-02-03,-2.2058
2017-02-06,-8.1212
2017-02-07,18.3877
2017-02-08,23.1641
2017-02-09,-14.8451
2017-02-10,-22.8371
2017-02-13,9.0909
2017-02-14,-1.9136
2017-02-15,4.6098
2017-02-16,-8.5577
2017-02-17,3.6184
2017-02-21,2.2222
2017-02-22,-0.6211
2017-02-23,-0.1563
2017-02-24,-0.7856
2017-02-27,-5.3598
2017-02-28,-6.96
2017-03-01,2.1066
2017-03-02,-3.5053
2017-03-03,3.0872
2017-03-06,-0.1764
2017-03-07,7.6148
2017-03-08,1.3627
2017-03-09,2.6855
2017-03-10,-11.6407
2017-03-13,0.3249
2017-03-15,-4.5445
2017-03-16,-0.0895
2017-03-17,0.7463
2017-03-20,16.6636
2017-03-21,-6.6576
2017-03-22,-2.8638
2017-03-23,-1.6072
2017-03-24,1.9502000000000002
2017-03-27,4.6495
2017-03-28,-0.2035
2017-03-29,-6.2134
2017-03-30,-20.0249
2017-03-31,-35.3906
2017-04-03,-2.9933
2017-04-04,-2.5951
2017-04-05,-1.4599
2017-04-06,-11.7778
2017-04-07,-13.3501
2017-04-10,-5.0388
2017-04-11,-1.3061
2017-04-12,-12.1071
2017-04-13,-5.8934
2017-04-17,-14.75
2017-04-18,-13.4897
2017-04-19,0.0169
2017-04-20,-3.4909
2017-04-21,-3.1607
2017-04-24,3.4451
2017-04-25,9.973700000000001
2017-04-26,-4.415
2017-04-27,-21.5941
2017-04-28,-2.5096
2017-05-01,-1.8325
2017-05-02,-3.9333
2017-05-03,0.4164
2017-05-04,5.2753
2017-05-05,-9.8249
2017-05-08,-2.9362
2017-05-09,0.0
2017-05-10,-2.5
2017-05-11,-5.6154
2017-05-12,0.5162
2017-05-15,-7.8378
2017-05-16,-1.7008999999999999
2017-05-17,-7.3986
2017-05-18,5.6379
2017-05-19,0.6099
2017-05-22,1.3944
2017-05-23,-8.2212
2017-05-24,-6.9707
2017-05-25,-4.0616
2017-05-26,-2.3723
2017-05-30,-11.028
2017-05-31,-13.0252
2017-06-01,-3.3333
2017-06-02,33.5332
2017-06-05,46.3323
2017-06-06,107.1611
2017-06-07,153.0988
2017-12-04,-58.5435
2017-12-05,-2.412
2017-12-06,-35.1097
2017-12-07,7.7666
2017-12-08,-0.3276
2017-12-11,-16.9521
2017-12-12,6.7694
2017-12-13,49.4815
2017-12-14,59.8712
2017-12-15,20.0082
2017-12-18,48.2892
2017-12-19,48.6193
2017-12-20,11.1145
2017-12-21,-48.0556
2017-12-22,-4.2674
2017-12-26,34.6218
2017-12-27,-12.3049
2017-12-28,-9.1533
2017-12-29,-6.25
2018-01-02,20.5556
2018-01-03,-6.1797
2018-01-04,-5.9728
2018-01-05,4.4768
2018-01-08,-1.0
2018-01-09,-3.4545
2018-01-10,-5.838
2018-01-11,-1.4722
2018-01-12,-12.5966
2018-01-16,-4.5222
2018-01-17,0.7432
2018-01-19,-4.5272
2018-01-22,-1.6509
2018-01-23,-9.2786
2018-01-24,7.6773
2018-01-25,-1.0892
2018-01-29,1.278
2018-01-30,-1.4599
2018-01-31,0.0
2018-02-01,-2.037
2018-02-02,3.5917
2018-02-05,-3.6496
2018-02-06,2.6742
2018-02-07,1.8077
2018-02-12,0.7392
2018-02-14,0.0001
2018-02-20,-1.4389
2018-02-21,1.4599
2018-02-23,0.7122
2018-02-27,0.0071
2018-03-01,-0.7143
2018-03-02,0.7194
2018-03-06,0.0
2018-03-07,0.0
2018-03-09,0.0071
2018-03-12,-0.0071
2018-03-14,-0.3071
2018-03-15,0.3081
2018-03-16,0.0
2018-03-19,0.0071
2018-03-20,-3.4926
2018-03-21,2.8715
2018-03-22,0.0
2018-03-23,0.7194
2018-03-28,-3.4143
2018-03-29,1.3164
2018-04-02,1.0949
2018-04-03,0.361
2018-04-04,0.0
2018-04-05,-3.9281
2018-04-06,1.1307
2018-04-09,3.8874
2018-04-10,-0.2138
2018-04-11,0.0
2018-04-12,0.0
2018-04-13,-2.85
2018-04-16,2.1984
2018-04-17,15.1079
2018-04-18,-10.5625
2018-04-19,-1.8098999999999998
2018-04-25,-2.4126
2018-04-26,2.1004
2018-04-30,0.0
2018-05-01,0.0071
2018-05-04,-0.0071
2018-05-09,0.0
2018-05-23,0.0
2018-05-24,0.6429
2018-05-29,-0.5323
2018-05-30,-0.107
2018-06-01,0.0
2018-06-04,-1.0
2018-06-08,-0.6799
2018-06-11,-0.8584
2018-06-12,-13.5379
2018-06-15,-30.5085
2018-06-19,1.2195
2018-07-06,-27.6988
2018-07-09,9.9817
2018-07-10,-3.0303
2018-07-11,-3.125
2018-07-17,-3.2258
2018-07-20,-2.9167
2018-07-25,-0.824
2018-07-26,-8.2569
2018-07-30,-13.9623
2018-07-31,-1.7544
2018-08-01,-10.6027
2018-08-02,-11.236
2018-08-03,-6.1041
2018-08-06,82.6842
2018-08-07,96.7858
2018-08-08,-22.4583
2018-08-09,-17.2488
2018-08-13,-20.7792
2018-08-14,50.8197
2018-08-15,-18.3478
2018-08-28,6.4963
2018-08-29,30.0
2018-08-30,-8.7067
2018-09-05,-34.1198
2018-09-06,15.1079
2018-09-07,-2.7778
2018-09-12,-8.5714
2018-09-13,-3.9531
2018-09-17,-6.2144
2018-09-19,13.3738
2018-09-20,-2.5396
2018-09-21,-12.0881
2018-09-24,-1.7856999999999998
2018-09-25,-12.818200000000001
2018-09-26,4.2753
2018-09-27,0.0
2018-09-28,-3.0
2018-10-01,-1.0309
2018-10-02,4.1667
2018-10-04,-5.0
2018-10-08,5.2632
2018-10-09,-10.0
2018-10-12,-10.0
2018-10-15,-1.7168
2018-10-16,1.6639
2018-10-17,-1.1293
2018-10-18,-4.2489
2018-10-19,-0.5221
2018-10-22,1.6989999999999998
2018-10-23,-5.7731
2018-10-24,-0.534
2018-10-25,-3.6475999999999997
2018-10-26,19.7143
2018-10-29,-8.1146
2018-10-30,-1.2987
2018-10-31,-3.9476
2018-11-01,35.6168
2018-11-02,-17.959600000000002
2018-11-05,-11.3273
2018-11-06,5.5262
2018-11-07,7.895
2018-11-08,0.2093
2018-11-09,-7.5108
2018-11-13,-4.7371
2018-11-14,-0.5522
2018-11-15,-2.7778
2018-11-16,-3.7786
2018-11-19,-9.4351
2018-11-20,-10.9836
2018-11-21,3.1308
2018-11-23,-7.1429
2018-11-26,0.0
2018-11-27,33.8227
2018-11-28,-13.778
2018-11-29,-8.4077
2018-11-30,1.9008
2018-12-03,7.1429
2018-12-04,-5.0
2018-12-06,-3.1228
2018-12-07,-9.4531
2018-12-10,1.08
2018-12-11,4.076
2018-12-12,-4.5626999999999995
2018-12-13,-0.3984
2018-12-14,4.0
2018-12-18,-6.5769
2018-12-20,-5.3932
2018-12-24,0.087
2018-12-27,-2.2496
2018-12-28,-2.1465
2018-12-31,-2.2273
2019-01-02,2.4175
2019-01-03,1.9064999999999999
2019-01-04,-1.8187
2019-01-07,-0.1892
2019-01-08,-1.3636
2019-01-09,140.7834
2019-01-10,-19.9426
2019-01-11,-15.1327
2019-01-14,-9.4366
2019-01-15,-5.1325
2019-01-16,-4.9177
2019-01-17,-0.4828
2019-01-18,-9.9099
2019-01-22,1.9226999999999999
2019-01-23,-6.2261
2019-01-24,0.1376
2019-01-25,0.4654
2019-01-28,0.0
2019-01-30,-0.2352
2019-01-31,-3.7737
2019-02-01,20.8329
2019-02-04,0.0003
2019-02-05,-8.5172
2019-02-06,-1.0554
2019-02-07,-4.7619
2019-02-08,-1.6
2019-02-11,-3.2516
2019-02-12,2.7307
2019-02-13,1.3906
2019-02-14,-3.5902
2019-02-15,4.2226
2019-02-19,-2.646
2019-02-20,-3.7117
2019-02-21,6.2094
2019-02-22,3.7504
2019-02-25,0.855
2019-02-26,-5.5873
2019-02-27,1.4282
2019-02-28,0.2012
2019-03-01,-4.7486
2019-03-04,2.7481999999999998
2019-03-05,0.5359
2019-03-06,6.0812
2019-03-07,-7.6564
2019-03-08,4.1667
2019-03-11,4.044
2019-03-12,-3.1179
2019-03-13,2.3810000000000002
2019-03-14,-2.8682
2019-03-15,-3.8308
2019-03-18,3.734
2019-03-19,-2.7996
2019-03-20,0.823
2019-03-21,2.0192
2019-03-22,-1.179
2019-03-25,-4.5748999999999995
2019-03-26,16.6733
2019-03-27,-5.9011
2019-03-28,-1.0712
2019-03-29,-4.2965
2019-04-01,0.449
2019-04-02,1.5034999999999998
2019-04-03,-3.803
2019-04-04,-1.7062
2019-04-05,2.7942
2019-04-08,-1.4003
2019-04-09,-0.66
2019-04-10,-1.1858
2019-04-11,-1.8723
2019-04-15,-2.4553
2019-04-16,-0.4606
2019-04-17,-2.1447
2019-04-22,-0.9128
2019-04-23,0.4146
2019-04-24,0.4587
2019-04-25,-0.6845
2019-04-29,-6.0694
2019-04-30,4.7479
2019-05-02,-0.0005
2019-05-03,-3.7379
2019-05-06,0.9709
2019-05-07,1.4663
2019-05-08,-0.4975
2019-05-09,-1.3924
2019-05-10,-8.2462
2019-05-13,-11.8421
2019-05-14,3.2836
2019-05-15,-1.0983
2019-05-16,-2.7469
2019-05-17,1.4423
2019-05-20,-1.9177
2019-05-21,2.6793
2019-05-23,-1.47
2019-05-24,-4.2388
2019-05-29,-6.1721
2019-05-30,3.1229
2019-05-31,0.7732
2019-06-03,1.3427
2019-06-05,-5.3628
2019-06-10,1.6667
2019-06-12,1.7705
2019-06-13,-1.9973999999999998
2019-06-18,11.7022
2019-06-19,-8.2396
2019-06-20,8.4246
2019-06-21,-0.0201
2019-06-24,-8.1065
2019-06-25,3.9923
2019-06-26,-3.3437
2019-07-01,-1.2172
2019-07-02,-0.7782
2019-07-03,-1.568
2019-07-05,-8.0351
2019-07-09,-1.0823
2019-07-10,0.0723
2019-07-11,-0.0729
2019-07-12,2.1898
2019-07-16,0.0
2019-07-22,7.1429
2019-07-23,-4.466
2019-07-29,3.8827
2019-07-30,-5.9551
2019-07-31,-3.5714
2019-08-01,3.7037
2019-08-05,0.0
2019-08-06,-4.8836
2019-08-07,-2.3753
2019-08-08,3.7692
2019-08-09,-11.0452
2019-08-12,-7.5
2019-08-14,0.4505
2019-08-15,-8.5211
2019-08-16,-5.4902
2019-08-19,0.1048
2019-08-20,-6.7358
2019-08-21,-3.3344
2019-08-22,-0.1138
2019-08-26,-8.5155
2019-08-27,-1.2579
2019-08-29,-5.7325
2019-08-30,4.0541
2019-09-03,12.2078
2019-09-04,9.9537
2019-09-05,-5.4737
2019-09-06,-10.8018
2019-09-09,5.1186
2019-09-10,-3.2067
2019-09-11,-1.227
2019-09-12,3.072
2019-09-13,104.6449
2019-09-16,61.3663
2019-09-17,-27.0073
2019-09-18,-24.9995
2019-09-19,9.5993
2019-09-20,-5.7786
2019-09-23,-14.5255
2019-09-24,0.9275
2019-09-25,-6.9056999999999995
2019-09-26,-11.414
2019-09-27,-0.6361
2019-09-30,-0.1799
2019-10-01,-1.6505
2019-10-02,2.3265000000000002
2019-10-03,-0.1818
2019-10-04,-3.1875999999999998
2019-10-07,12.0809
2019-10-08,-5.0914
2019-10-09,4.7968
2019-10-10,-2.2928
2019-10-11,1.8284
2019-10-14,-2.8838
2019-10-15,-0.6306
2019-10-16,-2.7932
2019-10-17,2.2667
2019-10-18,-6.2834
2019-10-21,-3.3962
2019-10-22,-1.3662
2019-10-23,0.1277
2019-10-24,-0.0297
2019-10-25,-0.0989
2019-10-28,-0.297
2019-10-29,39.5233
2019-10-30,-20.711
2019-10-31,6.8204
2019-11-01,-5.8807
2019-11-04,-1.608
2019-11-05,4.6915
2019-11-06,-3.3111
2019-11-07,0.4034
2019-11-08,0.0
2019-11-11,-0.8902
2019-11-12,3.5098000000000003
2019-11-13,-0.195
2019-11-14,-0.7334
2019-11-15,-3.3672
2019-11-18,-4.2709
2019-11-19,2.6941
2019-11-20,-1.0542
2019-11-21,0.0
2019-11-22,2.8037
2019-11-25,-2.0909
2019-11-26,-0.1857
2019-11-27,4.186
2019-11-29,0.3571
2019-12-02,5.9431
2019-12-03,0.3863
2019-12-05,-6.6421
2019-12-09,0.0896
2019-12-11,0.2686
2019-12-12,-0.1786
2019-12-13,-0.1789
2019-12-16,1.2545
2019-12-17,-2.6336
2019-12-20,3.1593
2019-12-23,-8.1938
2019-12-26,4.9904
2019-12-27,-0.34
2019-12-30,0.8915
2019-12-31,-4.4545
2020-01-02,4.9477
2020-01-03,0.8504
2020-01-06,0.5502
2020-01-07,-1.1176
2020-01-08,2.3508
2020-01-09,-2.2986
2020-01-10,6.6918
2020-01-13,-3.4737999999999998
2020-01-14,25.1317
2020-01-15,-11.5678
2020-01-16,11.0776
2020-01-17,-7.1429
2020-01-21,-4.3846
2020-01-22,2.1722
2020-01-23,-5.5118
2020-01-24,-4.1008
2020-01-27,-0.7638
2020-01-28,0.0
2020-01-29,0.5254
2020-01-30,-1.7143000000000002
2020-01-31,2.3646
2020-02-04,0.2165
2020-02-05,11.0151
2020-02-07,0.0
2020-02-11,-9.842
2020-02-12,-0.3047
2020-02-14,0.0
2020-02-18,0.0
2020-02-19,3.0736
2020-02-20,-5.7514
2020-02-24,4.1416
2020-02-25,-6.985
2020-02-26,-5.6934000000000005
2020-02-27,-2.2439
2020-02-28,-1.4969999999999999
2020-03-02,9.9291
2020-03-03,-3.6866
2020-03-05,-3.0622
2020-03-06,-6.2192
2020-03-09,-4.2105
2020-03-10,7.511
2020-03-11,2.1107
2020-03-12,-14.9149
2020-03-13,4.9929
2020-03-16,6.3377
2020-03-17,21.1802
2020-03-18,-19.5652
2020-03-19,16.8649
2020-03-23,-3.1452
2020-03-24,-4.107
2020-03-26,-0.0558
2020-03-27,1.152
2020-03-30,5.2217
2020-03-31,2.3407999999999998
2020-04-01,-9.4236
2020-04-02,-4.6465
2020-04-03,0.1059
2020-04-06,1.8656000000000001
2020-04-07,-2.3498
2020-04-08,-0.9574
2020-04-09,-0.0011
2020-04-13,0.0
2020-04-14,-3.2223
2020-04-15,5.4828
2020-04-16,0.484
2020-04-17,1.3613
2020-04-20,-0.1033
2020-04-21,5.6876999999999995
2020-04-22,14.4814
2020-04-23,-6.8376
2020-04-24,-1.2844
2020-04-27,-6.1329
2020-04-28,-2.9713000000000003
2020-04-29,8.6735
2020-04-30,-0.3756
2020-05-01,-1.3195000000000001
2020-05-06,0.2865
2020-05-07,3.6095
2020-05-14,-7.7120999999999995
2020-05-15,-0.0996
2020-05-18,-0.7976
2020-05-19,7.5377
2020-05-20,-5.2252
2020-05-21,-0.995
2020-05-22,0.1992
2020-05-26,-22.3658
2020-05-27,-7.8105
2020-05-28,-3.3346999999999998
2020-05-29,1.5819
2020-06-01,-0.1372
2020-06-02,-1.1274
2020-06-03,-1.156
2020-06-04,1.7391
2020-06-05,2.2792
2020-06-08,-3.8997
2020-06-09,8.6957
2020-06-10,170.8
2020-06-11,146.1841
2020-06-12,-28.02
2020-06-15,-7.3909
2020-06-16,-20.6421
2020-06-17,17.2023
2020-06-18,-6.4516
2020-06-19,-6.069
2020-06-22,-13.8399
2020-06-23,-16.2335
2020-06-24,118.7182
2020-06-25,7.0
2020-06-26,-22.4082
2020-06-29,11.9048
2020-06-30,-0.8761
2020-07-01,-6.4899000000000004
2020-07-02,-6.4272
2020-07-06,-2.5541
2020-07-07,-6.1158
2020-07-08,-6.9401
2020-07-09,1.4237
2020-07-10,-1.6377000000000002
2020-07-13,-7.9171
2020-07-14,7.3801
2020-07-15,4.811
2020-07-16,-2.0656
2020-07-17,-2.0757
2020-07-20,4.2735
2020-07-21,7.3443
2020-07-22,-6.4753
2020-07-23,-1.9922
2020-07-24,-0.5665
2020-07-27,-1.307
2020-07-28,-3.8026999999999997
2020-07-29,0.5997
2020-07-30,-4.8772
2020-07-31,3.6518
