ticker,MGRC US Equity
2000-05-25,5.0
2000-05-26,-4.7619
2000-05-30,3.3333
2000-05-31,0.6048
2000-06-01,1.4028
2000-06-02,-6.7194
2000-06-05,8.4746
2000-06-06,-6.25
2000-06-07,0.0
2000-06-08,3.3333
2000-06-09,3.2258
2000-06-12,-6.25
2000-06-13,0.0
2000-06-14,3.75
2000-06-15,-5.2209
2000-06-16,1.6949
2000-06-19,3.3333
2000-06-20,-0.4032
2000-06-21,0.4049
2000-06-22,-3.2258
2000-06-23,0.0
2000-06-26,0.0
2000-06-27,6.25
2000-06-28,1.1764999999999999
2000-06-29,3.876
2000-06-30,1.4925
2000-07-03,-7.3529
2000-07-05,7.9365
2000-07-06,0.7353
2000-07-07,-6.5693
2000-07-10,6.25
2000-07-11,2.9412000000000003
2000-07-12,0.0857
2000-07-13,-10.4317
2000-07-14,-1.2048
2000-07-17,2.439
2000-07-18,0.0
2000-07-19,-1.1905000000000001
2000-07-20,3.6145
2000-07-21,-3.4884
2000-07-24,-2.008
2000-07-25,-0.4098
2000-07-26,5.3498
2000-07-27,-0.3906
2000-07-28,-3.9215999999999998
2000-07-31,-1.2245
2000-08-01,2.4793
2000-08-02,2.8226
2000-08-03,0.7843
2000-08-04,3.8911
2000-08-07,-0.7491
2000-08-08,-1.1320999999999999
2000-08-09,4.9618
2000-08-10,-0.7273
2000-08-11,-2.5641
2000-08-14,3.1955
2000-08-15,-2.8233
2000-08-17,2.7179
2000-08-18,-1.0949
2000-08-21,-0.369
2000-08-22,1.4815
2000-08-23,2.1898
2000-08-24,0.7143
2000-08-25,-4.9645
2000-08-28,2.9851
2000-08-29,-0.7246
2000-08-30,1.0949
2000-08-31,-1.444
2000-09-01,0.0
2000-09-05,4.0293
2000-09-06,-1.4085
2000-09-07,2.5
2000-09-08,-5.2265
2000-09-11,1.4706000000000001
2000-09-12,1.4493
2000-09-13,1.0714
2000-09-14,2.1201
2000-09-15,0.0
2000-09-18,1.0381
2000-09-19,0.0856
2000-09-20,1.0265
2000-09-21,2.9636
2000-09-22,1.9737
2000-09-25,0.0
2000-09-26,0.9677
2000-09-27,1.5974
2000-09-28,-1.8868
2000-09-29,-2.5641
2000-10-02,0.0
2000-10-03,2.9605
2000-10-04,-3.5144
2000-10-05,-0.6623
2000-10-06,2.25
2000-10-09,-6.1125
2000-10-10,0.6944
2000-10-11,0.4276
2000-10-12,0.346
2000-10-13,3.9655
2000-10-16,-4.4776
2000-10-17,-0.3472
2000-10-18,-0.6969
2000-10-19,1.6667
2000-10-20,7.679
2000-10-23,-4.4872
2000-10-24,-2.6846
2000-10-25,-0.6897
2000-10-26,-1.9965000000000002
2000-10-27,-2.2143
2000-10-30,-1.4493
2000-10-31,1.4706000000000001
2000-11-01,-0.3623
2000-11-02,-0.3636
2000-11-03,-5.1095
2000-11-06,-3.5577
2000-11-07,4.4865
2000-11-08,-2.6718
2000-11-09,-4.3137
2000-11-10,0.0
2000-11-13,11.0656
2000-11-14,-2.583
2000-11-15,-4.5455
2000-11-16,1.1905000000000001
2000-11-17,5.8824
2000-11-20,-4.0741
2000-11-21,1.1583
2000-11-22,4.5802
2000-11-24,4.0146
2000-11-27,-0.3509
2000-11-28,-2.1127
2000-11-29,2.1583
2000-11-30,0.7042
2000-12-01,3.1469
2000-12-04,-2.3729
2000-12-05,0.3472
2000-12-06,1.0381
2000-12-07,-0.3425
2000-12-08,2.0619
2000-12-11,-1.6835
2000-12-12,-1.0274
2000-12-13,2.4221
2000-12-14,0.3378
2000-12-15,0.5892
2000-12-18,-0.251
2000-12-19,-3.6913
2000-12-20,-1.7422
2000-12-21,2.1277
2000-12-22,0.0
2000-12-26,-7.6389
2000-12-27,10.9023
2000-12-28,7.1186
2000-12-29,-1.8987
2001-01-02,-5.4032
2001-01-03,1.6198000000000001
2001-01-04,-0.6711
2001-01-05,-1.6892
2001-01-08,3.0928
2001-01-09,-3.3333
2001-01-10,8.3586
2001-01-11,-0.9615
2001-01-12,-3.5599
2001-01-16,2.6846
2001-01-17,1.9607999999999999
2001-01-18,10.2564
2001-01-19,-3.1977
2001-01-22,-4.5045
2001-01-23,6.2893
2001-01-24,-0.2959
2001-01-25,-2.6706
2001-01-26,4.878
2001-01-29,3.4884
2001-01-30,-5.618
2001-01-31,1.1905000000000001
2001-02-01,2.0588
2001-02-02,-0.2882
2001-02-05,1.7341
2001-02-06,-3.125
2001-02-07,-0.2933
2001-02-08,-7.0588
2001-02-09,3.481
2001-02-12,2.4465
2001-02-13,-6.8657
2001-02-14,0.0
2001-02-15,2.8846
2001-02-16,-2.1807
2001-02-20,2.2293
2001-02-21,-1.8692
2001-02-22,-1.5873
2001-02-23,-5.4839
2001-02-26,0.6826
2001-02-27,2.3729
2001-02-28,2.9801
2001-03-01,5.4662
2001-03-02,6.7073
2001-03-05,-0.5714
2001-03-06,-0.5747
2001-03-07,-1.4451
2001-03-08,0.8798
2001-03-09,1.4535
2001-03-12,-6.0172
2001-03-13,4.878
2001-03-14,-2.6163
2001-03-15,-0.2985
2001-03-16,0.0
2001-03-19,1.1976
2001-03-20,-0.8876
2001-03-21,-0.2985
2001-03-22,0.5988
2001-03-23,2.3810000000000002
2001-03-26,1.4535
2001-03-27,-1.4327
2001-03-28,0.0
2001-03-30,1.7442
2001-04-02,-0.5714
2001-04-03,-0.5747
2001-04-04,1.4451
2001-04-05,5.9829
2001-04-06,0.0
2001-04-09,1.4194
2001-04-10,2.4596999999999998
2001-04-11,-1.0417
2001-04-12,1.2631999999999999
2001-04-16,-1.6632
2001-04-17,-0.6342
2001-04-18,1.0638
2001-04-19,-0.0421
2001-04-20,1.0952
2001-04-23,0.0
2001-04-24,-3.3333
2001-04-25,1.5086
2001-04-26,-0.1699
2001-04-27,5.6997
2001-04-30,-0.9658
2001-05-01,0.5689
2001-05-02,0.202
2001-05-03,-1.8145
2001-05-04,-0.4107
2001-05-07,-4.0825
2001-05-08,0.043
2001-05-09,1.633
2001-05-10,-4.4397
2001-05-11,1.4602
2001-05-14,4.0122
2001-05-15,-3.7736
2001-05-16,3.0501
2001-05-17,5.0317
2001-05-18,0.1409
2001-05-21,3.5176
2001-05-22,0.5437
2001-05-23,1.0042
2001-05-24,2.1033
2001-05-25,-0.2622
2001-05-29,2.5911
2001-05-30,-3.0015
2001-05-31,3.7358000000000002
2001-06-01,-1.7825
2001-06-04,-0.1852
2001-06-05,0.0
2001-06-06,-0.9276
2001-06-07,0.7491
2001-06-08,-1.1152
2001-06-11,-1.3534
2001-06-12,-2.8201
2001-06-13,1.9607999999999999
2001-06-14,-4.8077
2001-06-15,-0.6061
2001-06-18,-0.8537
2001-06-19,-0.574
2001-06-20,-1.4433
2001-06-21,3.3054
2001-06-22,-1.9846
2001-06-25,-4.5455
2001-06-26,1.4719
2001-06-27,-0.5973
2001-06-28,1.8883999999999999
2001-06-29,1.6848999999999998
2001-07-02,-3.2726
2001-07-03,-0.2141
2001-07-05,-2.1459
2001-07-06,-1.7544
2001-07-09,2.6339
2001-07-10,2.6532999999999998
2001-07-11,-1.1017
2001-07-12,2.6747
2001-07-13,4.6218
2001-07-16,-2.2892
2001-07-17,4.2335
2001-07-18,-1.8138999999999998
2001-07-19,1.6064
2001-07-20,0.751
2001-07-23,0.0392
2001-07-24,0.6275
2001-07-25,-0.6235
2001-07-26,-0.1961
2001-07-27,-0.1965
2001-07-30,0.9843
2001-07-31,1.3645
2001-08-01,0.1154
2001-08-02,-3.7649
2001-08-03,0.3992
2001-08-06,-1.1928
2001-08-07,3.34
2001-08-08,-2.9984
2001-08-09,6.4633
2001-08-10,-2.3379
2001-08-13,-1.1197
2001-08-14,1.7962
2001-08-15,0.6904
2001-08-16,-0.6095
2001-08-17,-0.8049
2001-08-20,0.3478
2001-08-21,-3.3885
2001-08-22,0.0399
2001-08-23,-1.4343
2001-08-24,0.0404
2001-08-27,0.202
2001-08-28,1.25
2001-08-29,-2.4293
2001-08-30,2.2449
2001-08-31,-0.2395
2001-09-04,0.3601
2001-09-05,-1.5152
2001-09-06,-0.8097
2001-09-07,-1.0204
2001-09-10,2.8866
2001-09-17,-0.8016
2001-09-18,-0.5253
2001-09-19,0.6093
2001-09-20,-5.6924
2001-09-21,-10.9589
2001-09-24,1.9712
2001-09-25,-0.7072
2001-09-26,4.226
2001-09-27,-2.9613
2001-09-28,0.9859
2001-10-01,1.9061
2001-10-02,3.0109
2001-10-03,-4.7387
2001-10-04,-0.186
2001-10-05,-3.6795999999999998
2001-10-08,2.38
2001-10-09,2.8236
2001-10-10,0.8268
2001-10-11,10.3417
2001-10-12,0.1663
2001-10-15,-0.4149
2001-10-16,5.25
2001-10-17,0.5542
2001-10-18,-4.0157
2001-10-19,-1.5587
2001-10-22,0.0
2001-10-23,0.4167
2001-10-24,1.6598000000000002
2001-10-25,1.1837
2001-10-26,-0.242
2001-10-29,-0.7279
2001-10-30,3.7882
2001-10-31,-0.9027
2001-11-01,-2.4554
2001-11-02,0.6902
2001-11-05,1.8145
2001-11-06,-0.1188
2001-11-07,1.1102
2001-11-08,-1.0196
2001-11-09,-0.7528
2001-11-12,-0.1996
2001-11-13,0.08
2001-11-14,0.9193
2001-11-15,1.1881
2001-11-16,-0.1957
2001-11-19,-0.2353
2001-11-20,0.4324
2001-11-21,0.3914
2001-11-23,-0.3119
2001-11-26,-0.0782
2001-11-27,0.0
2001-11-28,-0.2348
2001-11-29,0.3138
2001-11-30,0.0
2001-12-03,0.0
2001-12-04,-1.447
2001-12-05,1.4683
2001-12-06,-2.2292
2001-12-07,-2.96
2001-12-10,-1.69
2001-12-11,0.6289
2001-12-12,4.1667
2001-12-13,-0.8
2001-12-14,0.6855
2001-12-17,0.3204
2001-12-18,-0.3194
2001-12-19,0.0
2001-12-20,50.1802
2001-12-21,0.0267
2001-12-24,0.0
2001-12-26,0.0533
2001-12-27,-0.0533
2001-12-28,0.0267
2001-12-31,0.0
2002-01-02,-0.0533
2002-01-03,-0.0533
2002-01-04,0.0
2002-01-07,-0.0267
2002-01-08,-0.0534
2002-01-09,0.4005
2002-01-10,0.1064
2002-01-11,0.0531
2002-01-14,0.24
2002-01-15,-1.5695999999999999
2002-01-16,0.0
2002-01-17,-0.4054
2002-01-18,-0.5156
2002-01-22,-1.8822
2002-01-23,-2.6967
2002-01-24,0.0
2002-01-25,-0.1143
2002-01-28,-3.5755
2002-01-29,-6.5559
2002-01-30,1.6825
2002-01-31,4.5582
2002-02-01,-0.1194
2002-02-04,-8.0419
2002-02-05,-6.502
2002-02-06,2.5382
2002-02-07,0.373
2002-02-08,0.0
2002-02-11,0.6875
2002-02-12,-1.8572
2002-02-13,-0.3419
2002-02-14,-1.2006999999999999
2002-02-15,-0.1736
2002-02-19,1.3565
2002-02-20,1.2011
2002-02-21,-2.5093
2002-02-22,0.0
2002-02-25,1.113
2002-02-26,0.0378
2002-02-27,0.5846
2002-02-28,0.3726
2002-03-01,0.4802
2002-03-04,3.6914
2002-03-05,-1.2749
2002-03-06,2.9834
2002-03-07,0.6399
2002-03-08,1.4377
2002-03-11,-0.2803
2002-03-12,-0.5085
2002-03-13,-0.1556
2002-03-14,-1.4022000000000001
2002-03-15,-0.258
2002-03-18,0.7113
2002-03-19,0.1605
2002-03-20,0.3205
2002-03-21,-0.9585
2002-03-22,-0.3871
2002-03-25,0.4534
2002-03-26,-0.8704
2002-03-27,-0.0976
2002-03-28,0.0977
2002-04-01,-0.813
2002-04-02,-1.4426
2002-04-03,0.9647
2002-04-04,0.3295
2002-04-05,-1.642
2002-04-08,1.0017
2002-04-09,-0.6612
2002-04-10,-0.1664
2002-04-11,-0.7667
2002-04-12,0.7768
2002-04-15,0.5362
2002-04-16,0.1633
2002-04-17,-0.1963
2002-04-18,0.0333
2002-04-19,0.0
2002-04-22,-1.6667
2002-04-23,-1.2881
2002-04-24,-2.3008
2002-04-25,-6.8541
2002-04-26,-1.8868
2002-04-29,-0.3846
2002-04-30,2.5097
2002-05-01,4.4821
2002-05-02,-0.0721
2002-05-03,-0.1804
2002-05-06,-0.3253
2002-05-07,-0.145
2002-05-08,-0.2179
2002-05-09,-0.9461
2002-05-10,0.147
2002-05-13,-0.9538
2002-05-14,0.1449
2002-05-15,-3.843
2002-05-16,1.7308
2002-05-17,2.0794
2002-05-20,-1.0704
2002-05-21,-0.4156
2002-05-22,1.3158
2002-05-23,0.334
2002-05-24,0.4068
2002-05-28,0.7366
2002-05-29,0.4022
2002-05-30,-0.437
2002-05-31,0.0
2002-06-03,-4.9012
2002-06-04,0.7308
2002-06-05,-0.1527
2002-06-06,-1.6825999999999999
2002-06-07,-0.8168
2002-06-10,1.9216
2002-06-11,-0.077
2002-06-12,0.0385
2002-06-13,0.077
2002-06-14,-0.3462
2002-06-17,0.1544
2002-06-18,-1.3873
2002-06-19,-1.2896
2002-06-20,0.7126
2002-06-21,0.6284
2002-06-24,0.1958
2002-06-25,-0.1949
2002-06-26,-0.3516
2002-06-27,-0.0392
2002-06-28,1.6471
2002-07-01,-5.6713000000000005
2002-07-02,1.0225
2002-07-03,-0.4049
2002-07-05,0.0
2002-07-08,0.0
2002-07-09,0.0813
2002-07-10,-1.2185
2002-07-11,1.1924
2002-07-12,-0.3275
2002-07-15,0.6119
2002-07-16,-0.2
2002-07-17,0.1227
2002-07-18,-1.9199000000000002
2002-07-19,-0.4998
2002-07-22,-0.1256
2002-07-23,-1.5088
2002-07-24,-1.3617
2002-07-25,-5.7377
2002-07-26,-0.7323
2002-07-29,-2.0646
2002-07-30,-0.9518
2002-07-31,-6.3688
2002-08-01,2.0305
2002-08-02,0.6965
2002-08-05,-0.4447
2002-08-06,0.4963
2002-08-07,-0.7407
2002-08-08,-1.4925
2002-08-09,-4.9495000000000005
2002-08-12,0.6908
2002-08-13,-0.2639
2002-08-14,0.0
2002-08-15,-0.5291
2002-08-16,1.0638
2002-08-19,0.7895
2002-08-20,-0.6266
2002-08-21,0.8933
2002-08-22,0.0
2002-08-23,-0.1563
2002-08-26,0.6781
2002-08-27,-0.2591
2002-08-28,0.0
2002-08-29,0.2597
2002-08-30,0.1036
2002-09-03,-0.3623
2002-09-04,0.7273
2002-09-05,0.5673
2002-09-06,1.8974
2002-09-09,1.5601
2002-09-10,1.9822
2002-09-11,-0.7289
2002-09-12,0.4895
2002-09-13,1.5587
2002-09-16,-2.3501
2002-09-17,0.7417
2002-09-18,0.2389
2002-09-19,-1.8481999999999998
2002-09-20,-0.2478
2002-09-23,0.5961
2002-09-24,0.0
2002-09-25,1.0864
2002-09-26,0.0977
2002-09-27,-0.9273
2002-09-30,0.3448
2002-10-01,0.7855
2002-10-02,-0.1461
2002-10-03,0.9756
2002-10-04,0.2899
2002-10-07,-1.2524
2002-10-08,2.439
2002-10-09,-2.1952
2002-10-10,1.8453
2002-10-11,1.2634
2002-10-14,0.7619
2002-10-15,0.8979
2002-10-16,-1.1194
2002-10-17,0.8005
2002-10-18,-1.5508
2002-10-21,2.1957
2002-10-22,-0.7006
2002-10-23,1.8815
2002-10-24,-0.4617
2002-10-25,1.7625
2002-10-28,-0.5971
2002-10-29,-0.0413
2002-10-30,0.2294
2002-10-31,0.4577
2002-11-01,-0.2278
2002-11-04,0.2283
2002-11-05,-0.6834
2002-11-06,0.367
2002-11-07,-0.0046
2002-11-08,0.0503
2002-11-11,0.4111
2002-11-12,1.6833
2002-11-13,-0.4027
2002-11-14,1.0332
2002-11-15,-0.4446
2002-11-18,-2.4118
2002-11-19,1.6934
2002-11-20,1.2601
2002-11-21,0.2222
2002-11-22,-0.133
2002-11-25,-0.1776
2002-11-26,0.6673
2002-11-27,1.635
2002-11-29,2.087
2002-12-02,-0.6388
2002-12-03,0.1286
2002-12-04,-0.3767
2002-12-05,-0.7821
2002-12-06,0.2599
2002-12-09,-2.5054
2002-12-10,0.5317
2002-12-11,1.1459
2002-12-12,-0.0436
2002-12-13,-1.9573
2002-12-16,2.1297
2002-12-17,0.0871
2002-12-18,-0.8699
2002-12-19,0.6582
2002-12-20,2.3976
2002-12-23,0.0426
2002-12-24,0.0
2002-12-26,-0.1277
2002-12-27,-0.9374
2002-12-30,-0.2151
2002-12-31,-0.2112
2003-01-02,1.8961999999999999
2003-01-03,0.763
2003-01-06,0.2945
2003-01-07,-0.797
2003-01-08,-0.5497
2003-01-09,0.5527
2003-01-10,-0.2114
2003-01-13,0.7627
2003-01-14,0.6356
2003-01-15,0.0
2003-01-16,-0.6316
2003-01-17,2.5423999999999998
2003-01-21,-0.9091
2003-01-22,0.0834
2003-01-23,-0.7083
2003-01-24,-0.7554
2003-01-27,-0.8034
2003-01-28,0.162
2003-01-29,0.2213
2003-01-30,-1.1847
2003-01-31,-0.911
2003-02-03,-3.6818999999999997
2003-02-04,1.9811
2003-02-05,-0.7064
2003-02-06,-1.7341
2003-02-07,-0.9502
2003-02-10,3.2892
2003-02-11,-2.6978999999999997
2003-02-12,1.7727
2003-02-13,2.7244
2003-02-14,-0.0826
2003-02-18,-1.0052
2003-02-19,-3.5604
2003-02-20,-0.5925
2003-02-21,2.0633
2003-02-24,0.2201
2003-02-25,2.425
2003-02-26,0.1313
2003-02-27,0.2622
2003-02-28,-1.4821
2003-03-03,0.5265
2003-03-04,1.1884000000000001
2003-03-05,0.0478
2003-03-06,-0.2609
2003-03-07,-0.1744
2003-03-10,-2.6201
2003-03-11,0.4933
2003-03-12,-0.0446
2003-03-13,0.4464
2003-03-14,1.3778000000000001
2003-03-17,0.0395
2003-03-18,0.7932
2003-03-19,1.3043
2003-03-20,0.7296
2003-03-21,0.4687
2003-03-24,-1.0602
2003-03-25,-0.2572
2003-03-26,-1.0314
2003-03-27,-1.2158
2003-03-28,-0.6989
2003-03-31,0.0398
2003-04-01,-0.1327
2003-04-02,0.4431
2003-04-03,0.4808
2003-04-04,0.619
2003-04-07,1.3961999999999999
2003-04-08,0.043
2003-04-09,-1.7633999999999999
2003-04-10,1.5762
2003-04-11,0.1724
2003-04-14,-0.1736
2003-04-15,0.4348
2003-04-16,-0.4329
2003-04-17,-0.1739
2003-04-21,0.9146
2003-04-22,0.9063
2003-04-23,0.4705
2003-04-24,-0.596
2003-04-25,0.0428
2003-04-28,1.0274
2003-04-29,2.7542
2003-04-30,2.0619
2003-05-01,-1.0505
2003-05-02,1.5966
2003-05-05,-0.848
2003-05-06,1.9457
2003-05-07,-1.3121
2003-05-08,-0.5238
2003-05-09,0.1215
2003-05-12,1.7395
2003-05-13,0.0
2003-05-14,-0.3976
2003-05-15,0.0399
2003-05-16,-0.2354
2003-05-19,-0.004
2003-05-20,0.08
2003-05-21,0.4317
2003-05-22,1.3212
2003-05-23,0.1571
2003-05-27,1.3686
2003-05-28,-1.1057
2003-05-29,1.1219999999999999
2003-05-30,0.1934
2003-06-02,0.2317
2003-06-03,0.7319
2003-06-04,1.1472
2003-06-05,0.6805
2003-06-06,1.1265
2003-06-09,-0.1857
2003-06-10,0.6324
2003-06-11,0.3697
2003-06-12,0.4052
2003-06-13,0.2605
2003-06-16,-1.3940000000000001
2003-06-17,-0.1855
2003-06-18,-0.4833
2003-06-19,-0.7845
2003-06-20,-0.7154
2003-06-23,-1.441
2003-06-24,-0.0385
2003-06-25,-0.3849
2003-06-26,1.7002000000000002
2003-06-27,1.5577999999999999
2003-06-30,0.0
2003-07-01,2.095
2003-07-02,0.8428
2003-07-03,-1.6715
2003-07-07,2.5129
2003-07-08,-0.9012
2003-07-09,0.6912
2003-07-10,-1.0838
2003-07-11,2.0088
2003-07-14,0.0361
2003-07-15,-0.7931
2003-07-16,0.4724
2003-07-17,-1.4466999999999999
2003-07-18,-1.2477
2003-07-21,-0.4125
2003-07-22,0.6754
2003-07-23,-0.808
2003-07-24,-0.1943
2003-07-25,0.2995
2003-07-28,0.1493
2003-07-29,0.9318
2003-07-30,0.1846
2003-07-31,0.0737
2003-08-01,-1.4733
2003-08-04,-1.0093
2003-08-05,-0.7553
2003-08-06,0.2283
2003-08-07,1.5566
2003-08-08,0.8598
2003-08-11,0.0741
2003-08-12,0.0
2003-08-13,-1.4444
2003-08-14,2.5554
2003-08-15,-0.0366
2003-08-18,0.6598
2003-08-19,0.1457
2003-08-20,0.0
2003-08-21,1.8545
2003-08-22,-1.7851
2003-08-25,-2.3264
2003-08-26,-0.4466
2003-08-27,4.0748
2003-08-28,0.1078
2003-08-29,-0.61
2003-09-02,1.4801
2003-09-03,2.2768
2003-09-04,0.0
2003-09-05,-1.7043
2003-09-08,2.0524
2003-09-09,-1.0055
2003-09-10,-3.2574
2003-09-11,1.4844
2003-09-12,0.8919
2003-09-15,-0.2475
2003-09-16,0.1418
2003-09-17,-0.2832
2003-09-18,0.1775
2003-09-19,0.6733
2003-09-22,-1.6191
2003-09-23,0.0
2003-09-24,1.9678
2003-09-25,-1.8246
2003-09-26,-0.2502
2003-09-29,1.5765
2003-09-30,-1.2346
2003-10-01,2.6786
2003-10-02,0.0348
2003-10-03,0.8345
2003-10-06,0.0
2003-10-07,-0.1034
2003-10-08,-0.4142
2003-10-09,0.5546
2003-10-10,0.6549
2003-10-13,0.8276
2003-10-14,0.0
2003-10-15,-0.2736
2003-10-16,-0.6173
2003-10-17,-1.6562999999999999
2003-10-20,0.0
2003-10-21,-0.9123
2003-10-22,-2.5496
2003-10-23,1.1991
2003-10-24,-1.2567
2003-10-27,4.5418
2003-10-28,1.3599999999999999
2003-10-29,2.1277
2003-10-30,-1.9825
2003-10-31,-2.2969
2003-11-03,1.7544
2003-11-04,-1.1034
2003-11-05,-0.6276
2003-11-06,0.8421
2003-11-07,0.3132
2003-11-10,-2.0118
2003-11-11,-0.3858
2003-11-12,0.8493
2003-11-13,0.3876
2003-11-14,-1.1232
2003-11-17,-1.5619
2003-11-18,-1.5867
2003-11-19,1.1726
2003-11-20,-1.4125
2003-11-21,2.4247
2003-11-24,0.3587
2003-11-25,0.0715
2003-11-26,-0.4286
2003-11-28,-1.9727000000000001
2003-12-01,-0.4391
2003-12-02,1.9478
2003-12-03,-2.7037
2003-12-04,2.5195
2003-12-05,-1.6985999999999999
2003-12-08,2.0221
2003-12-09,-1.8018
2003-12-10,-0.1835
2003-12-11,2.0221
2003-12-12,0.0
2003-12-15,-1.982
2003-12-16,1.3971
2003-12-17,-1.3416000000000001
2003-12-18,0.9923
2003-12-19,-0.2911
2003-12-22,0.2555
2003-12-23,0.1092
2003-12-24,-0.2545
2003-12-26,-0.6562
2003-12-29,1.0275
2003-12-30,-1.0171
2003-12-31,0.0
2004-01-02,2.0183
2004-01-05,-1.6187
2004-01-06,-0.0366
2004-01-07,1.2802
2004-01-08,0.0361
2004-01-09,0.1083
2004-01-12,0.1442
2004-01-13,1.5484
2004-01-14,0.8929
2004-01-15,0.0
2004-01-16,-0.1416
2004-01-20,-1.0989
2004-01-21,1.9713
2004-01-22,0.9104
2004-01-23,2.5462
2004-01-26,-0.6454
2004-01-27,-0.4444
2004-01-28,1.2706
2004-01-29,0.0339
2004-01-30,0.0339
2004-02-02,-0.0339
2004-02-03,0.0983
2004-02-04,-1.7915
2004-02-05,0.0345
2004-02-06,2.2751
2004-02-09,-0.2696
2004-02-10,0.2366
2004-02-11,1.1463
2004-02-12,1.7667000000000002
2004-02-13,-1.736
2004-02-17,0.6667
2004-02-18,0.6954
2004-02-19,-1.3219
2004-02-20,2.4727
2004-02-23,-1.4634
2004-02-24,-1.0165
2004-02-25,2.2273
2004-02-26,-0.5219
2004-02-27,-0.0656
2004-03-01,1.3780000000000001
2004-03-02,-0.712
2004-03-03,-1.6949
2004-03-04,1.061
2004-03-05,0.164
2004-03-08,0.131
2004-03-09,-1.3085
2004-03-10,-0.4972
2004-03-11,0.0999
2004-03-12,1.4642
2004-03-15,-2.1646
2004-03-16,2.112
2004-03-17,1.4117
2004-03-18,-0.9388
2004-03-19,-2.451
2004-03-22,-0.1675
2004-03-23,1.9463
2004-03-24,-2.0408
2004-03-25,2.2849
2004-03-26,0.5256
2004-03-29,-0.3268
2004-03-30,-0.1639
2004-03-31,0.1314
2004-04-01,0.164
2004-04-02,3.1762
2004-04-05,-0.2222
2004-04-06,0.5089
2004-04-07,0.443
2004-04-08,0.0945
2004-04-12,0.1574
2004-04-13,0.0
2004-04-14,1.3924
2004-04-15,-2.2784
2004-04-16,3.0342
2004-04-19,0.0
2004-04-20,0.744
2004-04-21,-0.7692
2004-04-22,0.7442
2004-04-23,0.0308
2004-04-26,1.5385
2004-04-27,0.5455
2004-04-28,-1.3261
2004-04-29,-0.6414
2004-04-30,-4.1992
2004-05-03,1.6558000000000002
2004-05-04,-0.0631
2004-05-05,0.6001
2004-05-06,-0.7221
2004-05-07,0.4111
2004-05-10,-2.3622
2004-05-11,0.3226
2004-05-12,-0.3215
2004-05-13,-1.9677
2004-05-14,0.0987
2004-05-17,1.9066
2004-05-18,0.6452
2004-05-19,-5.4167
2004-05-20,1.7282
2004-05-21,1.2658
2004-05-24,2.9276
2004-05-25,2.2691
2004-05-26,0.0625
2004-05-27,1.4365999999999999
2004-05-28,-4.0948
2004-06-01,4.6228
2004-06-02,1.1967
2004-06-03,0.2122
2004-06-04,2.8139
2004-06-07,-2.2072
2004-06-08,-0.1505
2004-06-09,-0.3617
2004-06-10,0.5747
2004-06-14,-0.391
