ticker,NSLPQ US Equity
2013-07-03,-2.6475999999999997
2013-07-05,-2.074
2013-07-08,-0.3497
2013-07-09,2.1554
2013-07-10,1.0795
2013-07-11,-0.4854
2013-07-12,-0.4878
2013-07-15,0.0
2013-07-16,1.4216
2013-07-17,0.0483
2013-07-18,-1.1111
2013-07-19,0.6351
2013-07-22,0.0
2013-07-23,-0.2427
2013-07-24,-0.4866
2013-07-25,-1.2713999999999999
2013-07-26,1.0401
2013-07-29,-0.2941
2013-07-30,1.5241
2013-07-31,0.4975
2013-08-01,0.2475
2013-08-02,0.3457
2013-08-05,0.1476
2013-08-06,0.4914
2013-08-07,-0.7335
2013-08-08,0.0
2013-08-09,0.0985
2013-08-12,-1.3287
2013-08-13,-1.9969000000000001
2013-08-14,0.8162
2013-08-15,0.7067
2013-08-16,-0.401
2013-08-19,-0.2516
2013-08-20,0.0511
2013-08-21,0.7558
2013-08-22,0.3504
2013-08-23,0.1995
2013-08-26,0.0498
2013-08-27,0.0
2013-08-28,0.995
2013-08-29,0.0493
2013-08-30,-1.2309
2013-09-03,-1.2961
2013-09-04,1.0101
2013-09-05,0.15
2013-09-06,-0.0999
2013-09-09,0.6997
2013-09-10,-0.1935
2013-09-11,0.3431
2013-09-12,-1.0406
2013-09-13,1.8027
2013-09-16,1.9675
2013-09-17,0.8201
2013-09-18,-2.1531000000000002
2013-09-19,-0.978
2013-09-20,-0.4938
2013-09-23,0.3474
2013-09-24,1.3848
2013-09-25,-0.8293
2013-09-26,0.0984
2013-09-27,-0.8354
2013-09-30,-0.0991
2013-10-01,0.9425
2013-10-02,0.4914
2013-10-03,-0.2934
2013-10-04,1.9617
2013-10-07,0.5291
2013-10-08,0.6699
2013-10-09,1.5875
2013-10-10,1.7591
2013-10-11,0.0
2013-10-14,0.9195
2013-10-15,-1.9134
2013-10-16,1.347
2013-10-17,4.8121
2013-10-18,-1.2243
2013-10-21,-1.4166
2013-10-22,3.1881
2013-10-23,0.5222
2013-10-24,1.5152
2013-10-25,1.0235
2013-10-28,-1.0553
2013-10-29,-0.5973
2013-10-30,0.3219
2013-10-31,-0.4386
2013-11-01,2.7525
2013-11-04,-2.6787
2013-11-05,-1.7181
2013-11-06,-1.5688
2013-11-07,-2.1403
2013-11-08,6.4216
2013-11-11,-0.5247
2013-11-12,-0.4835
2013-11-13,-1.7226
2013-11-14,-3.7302999999999997
2013-11-15,3.6881
2013-11-18,1.7650000000000001
2013-11-19,-1.0265
2013-11-20,-1.1176
2013-11-21,3.123
2013-11-22,1.2678
2013-11-25,0.2165
2013-11-26,0.0
2013-11-27,-4.9676
2013-11-29,-0.1818
2013-12-02,1.4572
2013-12-03,-0.2244
2013-12-04,-0.09
2013-12-05,2.8816
2013-12-06,0.5252
2013-12-09,2.9604
2013-12-10,-0.7611
2013-12-11,-2.386
2013-12-12,1.8769
2013-12-13,-2.5707
2013-12-16,0.6069
2013-12-17,-0.3846
2013-12-18,-1.0531
2013-12-19,-1.9956
2013-12-20,4.4796
2013-12-23,-0.8662
2013-12-24,-2.4902
2013-12-26,3.181
2013-12-27,0.5211
2013-12-30,-1.5983
2013-12-31,2.59
2014-01-02,-2.8356
2014-01-03,0.144
2014-01-06,0.3958
2014-01-07,-0.9636
2014-01-08,-1.0172
2014-01-09,-0.8043
2014-01-10,5.9003
2014-01-13,0.2983
2014-01-14,-0.2545
2014-01-15,1.7431999999999999
2014-01-16,-0.0423
2014-01-17,-0.0831
2014-01-21,0.3347
2014-01-22,1.1259000000000001
2014-01-23,0.7835
2014-01-24,0.3273
2014-01-27,0.0408
2014-01-28,0.1223
2014-01-29,0.7533
2014-01-30,-1.6549
2014-01-31,0.0421
2014-02-03,-1.1388
2014-02-04,0.1311
2014-02-05,-1.5752000000000002
2014-02-06,0.5214
2014-02-07,1.2452
2014-02-10,-0.5937
2014-02-11,0.0427
2014-02-12,0.4264
2014-02-13,1.9533
2014-02-14,0.7497
2014-02-18,0.248
2014-02-19,-0.2474
2014-02-20,0.7854
2014-02-21,-0.3281
2014-02-24,1.6296
2014-02-25,0.0972
2014-02-26,-0.6877
2014-02-27,-3.2587
2014-02-28,2.1895
2014-03-03,2.9666
2014-03-04,2.4785
2014-03-05,-5.8938
2014-03-06,-3.2365
2014-03-07,0.1286
2014-03-10,-0.1285
2014-03-11,1.1578
2014-03-12,-0.9326
2014-03-13,-0.2995
2014-03-14,1.3734
2014-03-17,-1.6088
2014-03-18,-0.1721
2014-03-19,0.2551
2014-03-20,-0.8564
2014-03-21,0.9974
2014-03-24,0.1717
2014-03-25,-0.9859
2014-03-26,-1.8182
2014-03-27,3.3229
2014-03-28,-0.6172
2014-03-31,-0.6398
2014-04-01,-2.6361
2014-04-02,3.416
2014-04-03,0.4737
2014-04-04,0.2136
2014-04-07,1.2361
2014-04-08,0.9684
2014-04-09,1.1155
2014-04-10,-1.1444
2014-04-11,0.5507
2014-04-14,0.6141
2014-04-15,-0.0412
2014-04-16,0.6601
2014-04-17,0.1148
2014-04-21,0.3608
2014-04-22,1.3211
2014-04-23,-5.3945
2014-04-24,-1.0638
2014-04-25,0.5591
2014-04-28,-0.1711
2014-04-29,0.7284
2014-04-30,-0.1308
2014-05-01,-0.9607
2014-05-02,-0.485
2014-05-05,0.1329
2014-05-06,-0.177
2014-05-07,-5.0089
2014-05-08,2.4732
2014-05-09,1.5027
2014-05-12,2.6917999999999997
2014-05-13,-1.0922
2014-05-14,1.9876
2014-05-15,-0.0866
2014-05-16,-0.3468
2014-05-19,0.435
2014-05-20,-0.3032
2014-05-21,0.6516
2014-05-22,0.1726
2014-05-23,0.7755
2014-05-27,-0.9833
2014-05-28,-0.2591
2014-05-29,-0.1732
2014-05-30,-0.477
2014-06-02,-0.4793
2014-06-03,-0.0438
2014-06-04,0.4818
2014-06-05,-0.5667
2014-06-06,0.7891
2014-06-09,-0.4785
2014-06-10,0.9178
2014-06-11,-0.0433
2014-06-12,0.3899
2014-06-13,0.1295
2014-06-16,1.25
2014-06-17,-0.7242
2014-06-18,-0.8571
2014-06-19,1.2111
2014-06-20,-0.0427
2014-06-23,0.342
2014-06-24,0.1278
2014-06-25,0.2979
2014-06-26,-0.5091
2014-06-27,2.3028
2014-06-30,-0.2501
2014-07-01,0.5015
2014-07-02,0.3742
2014-07-03,1.4085
2014-07-07,-0.9395
2014-07-08,-0.7423
2014-07-09,0.2077
2014-07-10,1.3267
2014-07-11,0.2455
2014-07-14,1.9592
2014-07-15,-0.2402
2014-07-16,1.2841
2014-07-17,-0.7924
2014-07-18,1.1581
2014-07-21,4.1058
2014-07-22,2.5028
2014-07-23,0.8509
2014-07-24,0.4402
2014-07-25,1.0226
2014-07-28,-1.2292
2014-07-29,0.2196
2014-07-30,-1.9175
2014-07-31,-4.1112
2014-08-01,-0.3573
2014-08-04,2.3904
2014-08-05,-1.1673
2014-08-06,1.1811
2014-08-07,0.0
2014-08-08,1.5564
2014-08-11,0.4598
2014-08-12,0.0763
2014-08-13,-0.8765
2014-08-14,0.7305
2014-08-15,2.0611
2014-08-18,-0.2618
2014-08-19,-0.4124
2014-08-20,0.0
2014-08-21,-1.2048
2014-08-22,-0.3811
2014-08-25,0.6121
2014-08-26,-0.038
2014-08-27,1.4454
2014-08-28,-0.3375
2014-08-29,0.0376
2014-09-02,-1.5043
2014-09-03,-2.4055
2014-09-04,-2.1909
2014-09-05,-0.52
2014-09-08,-1.4475
2014-09-09,-0.1632
2014-09-10,-4.0458
2014-09-11,2.5554
2014-09-12,-1.3704
2014-09-15,-2.8211
2014-09-16,3.8994999999999997
2014-09-17,-2.7106
2014-09-18,1.0287
2014-09-19,3.3093
2014-09-22,1.7248
2014-09-23,0.9285
2014-09-24,-3.44
2014-09-25,-3.1069
2014-09-26,-0.2993
2014-09-29,3.3448
2014-09-30,-1.0373
2014-10-01,0.9224
2014-10-02,-3.4483
2014-10-03,-0.9466
2014-10-06,-2.6064
2014-10-07,-5.397
2014-10-08,-4.9033
2014-10-09,5.057
2014-10-10,2.1708
2014-10-13,-4.157
2014-10-14,-2.4577999999999998
2014-10-15,-6.3241
2014-10-16,3.1112
2014-10-17,7.0084
2014-10-20,4.3499
2014-10-21,2.6569000000000003
2014-10-22,-0.5355
2014-10-23,0.9421
2014-10-24,-0.7556
2014-10-27,-8.5983
2014-10-28,2.4988
2014-10-29,3.8958
2014-10-30,-6.3357
2014-10-31,-7.0671
2014-11-03,-1.032
2014-11-04,-4.5005
2014-11-05,3.1609
2014-11-06,-0.8357
2014-11-07,1.236
2014-11-10,-0.3885
2014-11-11,-8.078
2014-11-12,0.3636
2014-11-13,-5.9179
2014-11-14,3.9795
2014-11-17,3.3951000000000002
2014-11-18,0.6567
2014-11-19,-4.9822
2014-11-20,3.8702
2014-11-21,-1.1418
2014-11-24,-2.1884
2014-11-25,-4.9719999999999995
2014-11-26,-5.1668
2014-11-28,-19.5862
2014-12-01,-12.1784
2014-12-02,-4.3945
2014-12-03,11.236
2014-12-04,-7.2544
2014-12-05,8.8119
2014-12-08,-19.4722
2014-12-09,1.3559
2014-12-10,-4.7938
2014-12-11,-3.1616
2014-12-12,-0.1209
2014-12-15,-15.6174
2014-12-16,5.8824
2014-12-17,12.1951
2014-12-18,-4.8309
2014-12-19,3.0457
2014-12-22,-6.2808
2014-12-23,1.1827
2014-12-24,-6.2338000000000005
2014-12-26,-3.0471
2014-12-29,-5.0
2014-12-30,3.7594
2014-12-31,4.3478
2015-01-02,5.4167
2015-01-05,-7.6416
2015-01-06,-4.2796
2015-01-07,0.8942
2015-01-08,3.5451
2015-01-09,-1.1412
2015-01-12,-5.3391
2015-01-13,0.9146
2015-01-14,-0.9063
2015-01-15,-2.8963
2015-01-16,5.0235
2015-01-20,-2.9895
2015-01-21,-1.5408
2015-01-22,-0.626
2015-01-23,2.8346
2015-01-26,7.0444
2015-01-27,4.8641
2015-01-28,-7.6398
2015-01-29,0.1477
2015-01-30,-4.8632
2015-02-02,10.0639
2015-02-03,9.434
2015-02-04,-4.5093
2015-02-05,5.6944
2015-02-06,-4.4678
2015-02-09,5.9147
2015-02-10,-1.2987
2015-02-11,0.6579
2015-02-12,6.0131
2015-02-13,11.0974
2015-02-17,3.7736
2015-02-18,-4.385
2015-02-19,1.5659999999999998
2015-02-20,-5.9471
2015-02-23,-6.7916
2015-02-24,-1.2563
2015-02-25,0.1272
2015-02-26,-0.6353
2015-02-27,1.9182000000000001
2015-03-02,-4.5169
2015-03-03,4.3364
2015-03-04,-1.5112999999999999
2015-03-05,-1.5345
2015-03-06,-0.6494
2015-03-09,-6.4052
2015-03-10,-5.8659
2015-03-11,-1.9287999999999998
2015-03-12,-1.3616
2015-03-13,-1.6871
2015-03-16,-22.4649
2015-03-17,-1.4085
2015-03-18,2.2449
2015-03-19,8.5828
2015-03-20,5.6985
2015-03-23,0.1739
2015-03-24,-7.9861
2015-03-25,0.0
2015-03-26,-2.4528
2015-03-27,-1.354
2015-03-30,-1.3725
2015-03-31,-2.5845000000000002
2015-04-01,2.8571
2015-04-02,-1.3889
2015-04-06,4.3737
2015-04-07,6.0267
2015-04-08,-0.3636
2015-04-09,-1.8248
2015-04-10,-8.7361
2015-04-13,-4.0733
2015-04-14,0.8493
2015-04-15,9.0526
2015-04-16,3.0888
2015-04-17,-0.1873
2015-04-20,0.0
2015-04-21,-6.5666
2015-04-22,4.0161
2015-04-23,6.1776
2015-04-24,-5.4545
2015-04-27,-1.3462
2015-04-28,0.3899
2015-04-29,-0.7767
2015-04-30,9.3933
2015-05-01,4.6512
2015-05-04,1.0256
2015-05-05,-2.7073
2015-05-06,-0.8696
2015-05-07,-2.4561
2015-05-08,0.8993
2015-05-11,-3.9215999999999998
2015-05-12,4.0816
2015-05-13,-0.7394
2015-05-14,-1.6760000000000002
2015-05-15,-1.3258
2015-05-18,1.1516
2015-05-19,1.8975
2015-05-20,1.3035
2015-05-21,0.7353
2015-05-22,-6.3869
2015-05-26,-1.3645
2015-05-27,-0.1976
2015-05-28,4.1584
2015-05-29,-0.7605
2015-06-01,-2.2989
2015-06-02,1.3725
2015-06-03,-2.5532
2015-06-04,-0.7543
2015-06-05,-0.2
2015-06-08,-3.4068
2015-06-09,-0.4149
2015-06-10,2.0833
2015-06-11,-1.2245
2015-06-12,-5.9917
2015-06-15,-0.6593
2015-06-16,1.5487
2015-06-17,-3.268
2015-06-18,-9.9099
2015-06-19,-6.75
2015-06-22,10.992
2015-06-23,5.7971
2015-06-24,0.9132
2015-06-25,-2.7149
2015-06-26,-5.5814
2015-06-29,-4.4335
2015-06-30,10.0515
2015-07-01,-9.8361
2015-07-02,-5.4545
2015-07-06,-3.022
2015-07-07,-4.2493
2015-07-08,4.7337
2015-07-09,-0.2825
2015-07-10,-1.983
2015-07-13,-5.2023
2015-07-14,3.6585
2015-07-15,-8.8235
2015-07-16,-8.0645
2015-07-17,-3.8596
2015-07-20,0.365
2015-07-21,-3.2727
2015-07-22,-14.2857
2015-07-23,-7.4561
2015-07-24,14.6919
2015-07-27,2.4793
2015-07-28,4.8387
2015-07-29,-40.3846
2015-07-30,-7.0968
2015-07-31,-0.6944
2015-08-03,-14.6853
2015-08-04,-13.1148
2015-08-05,-5.6604
2015-08-06,-1.0
2015-08-07,-5.0505
2015-08-10,-41.4894
2015-08-11,6.0341
2015-08-12,20.03
2015-08-13,-17.1429
2015-08-14,0.0
2015-08-17,-1.7241
2015-08-18,-4.0351
2015-08-19,0.2514
2015-08-20,5.767
2015-08-21,-3.4483
2015-08-24,-12.5
2015-08-25,4.0816
2015-08-26,-6.299
2015-08-27,2.5373
2015-08-28,13.8776
2015-08-31,40.289
2015-09-01,-19.521
2015-09-02,4.7619
2015-09-03,0.0
2015-09-04,3.8447
2015-09-08,-4.1401
2015-09-09,-7.0015
2015-09-10,-34.5336
2015-09-11,-37.5
2015-09-14,0.0
2015-09-15,0.0
2015-09-16,4.0
2015-09-17,-3.8462
2015-09-18,-8.0
2015-09-21,-4.3478
2015-09-22,-13.6364
2015-09-23,0.0
2015-09-24,0.0
2015-09-25,-15.7895
2015-09-28,0.0
2015-09-29,-37.5
2015-09-30,0.0
2015-10-01,0.0
2015-10-02,0.0
2015-10-05,10.0
2015-10-06,36.3636
2015-10-07,66.6667
2015-10-08,20.0
2015-10-09,50.0
2015-10-12,-22.2222
2015-10-13,2.8571
2015-10-14,-13.8889
2015-10-15,-3.2258
2015-10-16,-16.6667
2015-10-19,8.0
2015-10-20,-11.1111
2015-10-21,-20.8333
2015-10-22,-5.2632
2015-10-23,-33.3333
2015-10-26,8.3333
2015-10-27,0.0
2015-10-28,0.0
2015-10-29,15.3846
2015-10-30,-20.0
2015-11-02,-16.6667
2015-11-03,10.0
2015-11-04,0.0
2015-11-05,0.0
2015-11-06,-9.0909
2015-11-09,5.0
2015-11-10,-4.7619
2015-11-11,0.0
2015-11-12,-5.0
2015-11-13,5.2632
2015-11-16,0.0
2015-11-17,10.0
2015-11-18,-9.0909
2015-11-19,10.0
2015-11-20,0.0
2015-11-23,-18.1818
2015-11-24,0.0
2015-11-25,-11.1111
2015-11-27,-12.5
2015-11-30,0.0
2015-12-01,-14.2857
2015-12-02,0.0
2015-12-03,0.0
2015-12-04,-33.3333
2015-12-07,25.0
2015-12-08,0.0
2015-12-09,0.0
2015-12-10,-20.0
2015-12-11,0.0
2015-12-14,22.5
2015-12-15,-38.7755
2015-12-16,0.0
2015-12-17,0.0
2015-12-18,33.3333
2015-12-21,0.0
2015-12-22,50.0
2015-12-23,-16.6667
2015-12-24,-20.0
2015-12-28,25.0
2015-12-29,-38.0
2015-12-30,-35.4839
2015-12-31,25.0
2016-01-04,0.0
2016-01-05,20.0
2016-01-06,0.0
2016-01-07,0.0
2016-01-08,0.0
2016-01-11,0.0
2016-01-12,0.0
2016-01-13,33.3333
2016-01-14,25.0
2016-01-15,-38.0
2016-01-19,29.0323
2016-01-20,50.0
2016-01-21,-16.6667
2016-01-22,-20.0
2016-01-25,-25.0
2016-01-26,33.3333
2016-01-27,50.0
2016-01-28,-33.3333
2016-01-29,0.0
2016-02-01,0.0
2016-02-02,0.0
2016-02-03,25.0
2016-02-04,-20.0
2016-02-05,0.0
2016-02-08,0.0
2016-02-09,25.0
2016-02-10,-20.0
2016-02-11,0.0
2016-02-12,-20.0
2016-02-16,43.75
2016-02-17,8.6957
2016-02-18,10.0
2016-02-19,-9.0909
2016-02-22,0.0
2016-02-23,-20.0
2016-02-24,2.5
2016-02-25,-2.439
2016-02-26,0.0
2016-02-29,-37.5
2016-03-01,20.0
2016-03-02,6.6667
2016-03-03,-6.25
2016-03-04,66.6667
2016-03-07,0.0
2016-03-08,20.0
2016-03-09,-16.6667
2016-03-10,0.0
2016-03-11,-18.0
2016-03-14,0.0
2016-03-15,21.9512
2016-03-16,0.0
2016-03-17,20.0
2016-03-18,-31.6667
2016-03-21,0.0
2016-03-22,-75.6098
2016-03-23,100.0
2016-03-24,-20.0
2016-03-28,0.0
2016-03-29,-18.75
2016-03-30,7.6923
2016-03-31,42.8571
2016-04-01,-90.0
2016-04-04,400.0
2016-04-05,-80.0
2016-04-06,0.0
2016-04-07,50.0
2016-04-08,-29.1667
2016-04-11,0.0
2016-04-12,0.0
2016-04-13,0.0
2016-04-14,841.1765
2016-04-15,-30.0
2016-04-18,-85.7143
2016-04-19,50.0
2016-04-20,-16.6667
2016-04-21,20.0
2016-04-22,0.0
2016-04-25,0.0
2016-04-26,-27.0833
2016-04-27,14.2857
2016-04-28,-15.0
2016-04-29,2.9412000000000003
2016-05-02,0.0
2016-05-03,0.0
2016-05-04,0.0
2016-05-05,0.0
2016-05-06,-8.5714
2016-05-09,0.0
2016-05-10,0.0
2016-05-11,0.0
2016-05-12,0.0
2016-05-13,-90.625
2016-05-16,966.6667
2016-05-17,0.0
2016-05-18,0.0
2016-05-19,0.0
2016-05-20,0.0
2016-05-23,0.0
2016-05-24,0.0
2016-05-25,0.0
2016-05-26,0.0
2016-05-27,0.0
2016-05-31,0.0
2016-06-01,0.0
2016-06-02,0.0
2016-06-03,0.0
2016-06-06,-50.0
2016-06-07,100.0
2016-06-08,0.0
2016-06-09,6.25
2016-06-10,-5.8824
2016-06-13,0.0
2016-06-14,0.0
2016-06-15,0.0
2016-06-16,0.0
2016-06-17,0.0
2016-06-20,0.0
2016-06-21,0.0
2016-06-22,0.0
2016-06-23,0.0
2016-06-24,0.0
2016-06-27,0.0
2016-06-29,0.0
2016-06-30,0.0
2016-07-01,0.0
2016-07-06,-93.75
2016-07-07,0.0
2016-07-08,0.0
2016-07-11,0.0
2016-07-12,0.0
2016-07-13,0.0
2016-07-14,0.0
2016-07-18,0.0
2016-07-19,0.0
2016-07-20,0.0
2016-07-21,0.0
2016-07-22,0.0
2016-07-25,0.0
2016-07-26,0.0
2016-07-27,0.0
2016-07-28,0.0
2016-07-29,-92.0
2016-08-01,1150.0
2016-08-03,150.0
2016-08-04,-60.0
2016-08-05,0.0
2016-08-08,0.0
2016-08-09,0.0
2016-08-10,150.0
2016-08-11,-60.0
2016-08-12,150.0
2016-08-15,-60.0
2016-08-16,150.0
2016-08-17,-60.0
2016-08-18,150.0
2016-08-22,0.0
2016-08-23,-60.0
2016-08-24,0.0
2016-08-25,0.0
2016-08-30,-20.0
2016-08-31,212.5
2016-09-06,0.0
2016-09-07,60.0
2016-09-08,-75.0
2016-09-09,300.0
2016-09-12,-37.5
2016-09-15,60.0
2016-09-16,0.0
2016-09-19,0.0
2016-09-20,-37.5
2016-09-21,-60.0
2016-09-22,150.0
2016-09-23,-60.0
2016-09-26,150.0
2016-09-28,0.0
2016-09-29,0.0
2016-09-30,0.0
2016-10-03,0.0
2016-10-04,-60.0
2016-10-07,0.0
2016-10-10,150.0
2016-10-11,-60.0
2016-10-12,150.0
2016-10-13,-60.0
2016-10-14,0.0
2016-10-17,0.0
2016-10-18,0.0
2016-10-19,-20.0
2016-10-21,25.0
2016-10-24,0.0
2016-10-25,-20.0
2016-10-27,212.5
2016-10-28,0.0
2016-10-31,0.0
2016-11-03,0.0
2016-11-04,3100.0
2016-11-08,-96.875
2016-11-09,20.0
2016-11-10,0.0
2016-11-11,0.0
2016-11-14,-50.0
2016-11-15,100.0
2016-11-16,-16.6667
2016-11-17,20.0
2016-11-18,0.0
2016-11-21,0.0
2016-11-22,0.0
2016-11-23,-66.6667
2016-11-25,150.0
2016-11-28,0.0
2016-11-30,0.0
2016-12-01,-60.0
2016-12-02,0.0
2016-12-05,150.0
2016-12-06,-40.0
2016-12-07,0.0
2016-12-08,0.0
2016-12-09,-33.3333
2016-12-12,-92.0
2016-12-13,1150.0
2016-12-14,0.0
2016-12-15,0.0
2016-12-16,0.0
2016-12-19,0.0
2016-12-20,700.0
2016-12-21,-87.5
2016-12-22,0.0
2016-12-23,0.0
2016-12-27,-99.2
2016-12-28,12400.0
2016-12-29,0.0
2016-12-30,0.0
2017-01-03,200.0
2017-01-04,0.0
2017-01-05,33.3333
2017-01-06,-25.0
2017-01-09,0.0
2017-01-10,0.0
2017-01-11,-50.0
2017-01-12,0.0
2017-01-13,-33.3333
2017-01-17,0.0
2017-01-18,0.0
2017-01-19,0.0
2017-01-20,0.0
2017-01-23,0.0
2017-01-24,0.0
2017-01-25,50.0
2017-01-27,4166.6667
2017-01-30,-97.6563
2017-01-31,-33.3333
2017-02-03,0.0
2017-02-06,0.0
2017-02-07,0.0
2017-02-08,700.0
2017-02-09,-87.5
2017-02-10,0.0
2017-02-13,800.0
2017-02-14,-11.1111
2017-02-15,0.0
2017-02-16,0.0
2017-02-17,-87.5
2017-02-21,0.0
2017-02-22,0.0
2017-02-23,0.0
2017-02-27,700.0
2017-02-28,0.0
2017-03-01,0.0
2017-03-02,-87.5
2017-03-06,0.0
2017-03-07,0.0
2017-03-09,50.0
2017-03-10,-33.3333
2017-03-13,0.0
2017-03-14,0.0
2017-03-15,0.0
2017-03-16,0.0
2017-03-20,0.0
2017-03-21,0.0
2017-03-22,0.0
2017-03-23,0.0
2017-03-24,0.0
2017-03-27,0.0
2017-03-28,0.0
2017-03-29,0.0
2017-03-30,0.0
2017-03-31,0.0
2017-04-03,0.0
2017-04-04,0.0
2017-04-05,0.0
2017-04-10,0.0
2017-04-12,-20.0
2017-04-13,0.0
2017-04-17,25.0
2017-04-21,400.0
2017-04-24,-80.0
2017-04-25,0.0
2017-04-28,0.0
2017-05-02,0.0
2017-05-03,0.0
2017-05-05,0.0
2017-05-11,0.0
2017-05-17,0.0
2017-05-19,0.0
2017-05-22,0.0
2017-05-24,0.0
2017-05-25,0.0
2017-05-30,0.0
2017-05-31,-20.0
2017-06-01,25.0
2017-06-06,-20.0
2017-06-08,0.0
2017-06-09,0.0
2017-06-12,0.0
2017-06-13,0.0
2017-06-14,0.0
2017-06-16,0.0
2017-06-19,0.0
2017-06-21,0.0
2017-06-22,0.0
2017-06-28,0.0
2017-07-06,-90.0
2017-07-11,9900.0
2017-07-13,-90.0
2017-07-17,-90.0
2017-07-18,900.0
2017-07-24,0.0
2017-07-26,900.0
2017-07-31,-90.0
2017-08-01,0.0
2017-08-02,0.0
2017-08-03,0.0
2017-08-08,0.0
2017-08-10,300.0
2017-08-11,25.0
2017-08-14,0.0
2017-08-16,0.0
2017-08-18,0.0
2017-08-22,-80.0
2017-08-23,0.0
2017-08-25,400.0
2017-08-28,0.0
2017-08-29,-80.0
2017-08-30,400.0
2017-08-31,0.0
2017-09-01,0.0
2017-09-05,-80.0
2017-09-06,0.0
2017-09-11,-90.0
2017-09-19,900.0
2017-09-27,0.0
2017-09-28,0.0
2017-09-29,-90.0
2017-10-04,5460.0
2017-10-06,-82.0144
2017-10-09,0.0
2017-10-10,0.0
2017-10-13,0.0
2017-10-17,0.0
2017-10-19,900.0
2017-10-23,0.0
2017-10-24,-99.0
2017-10-25,0.0
2017-11-01,2900.0
2017-11-02,100.0
2017-11-03,-16.6667
2017-11-07,0.0
2017-11-08,0.0
2017-11-09,-80.0
2017-11-10,0.0
2017-11-13,0.0
2017-11-14,0.0
2017-11-15,0.0
2017-11-16,0.0
2017-11-17,0.0
2017-11-27,0.0
2017-11-28,0.0
2017-11-29,0.0
2017-11-30,0.0
2017-12-04,0.0
2017-12-06,0.0
2017-12-07,0.0
2017-12-12,0.0
2017-12-13,100.0
2017-12-14,-50.0
2017-12-15,0.0
2017-12-18,0.0
2017-12-19,-90.0
2017-12-21,900.0
2017-12-26,-90.0
2017-12-27,900.0
2017-12-28,0.0
2017-12-29,0.0
2018-01-02,0.0
2018-01-03,-99.0
2018-01-10,0.0
2018-01-16,0.0
2018-01-17,19900.0
2018-01-22,-50.0
2018-01-23,0.0
2018-01-25,0.0
2018-01-26,0.0
2018-01-30,0.0
2018-02-05,200.0
2018-02-06,-99.6667
2018-02-08,9900.0
2018-02-09,0.0
2018-02-13,0.0
2018-02-15,0.0
2018-02-16,600.0
2018-02-20,-85.7143
2018-03-05,0.0
2018-03-13,-99.0
2018-03-19,9900.0
2018-03-20,0.0
2018-03-26,0.0
2018-04-02,0.0
2018-04-05,0.0
2018-04-10,0.0
2018-04-11,0.0
2018-04-17,-90.0
2018-04-19,900.0
2018-04-23,0.0
2018-04-26,400.0
2018-05-01,-80.0
2018-05-04,0.0
