ticker,ADVM US Equity
2014-12-18,-0.1784
2014-12-19,2.3828
2014-12-22,0.2715
2014-12-23,-6.1896
2014-12-24,-2.4742
2014-12-26,2.833
2014-12-29,6.7434
2014-12-30,7.6464
2014-12-31,-3.3816
2015-01-02,9.1111
2015-01-05,0.0424
2015-01-06,-8.474
2015-01-07,11.3624
2015-01-08,-1.5146
2015-01-09,-0.8619
2015-01-12,0.3239
2015-01-13,0.051
2015-01-14,-3.2779
2015-01-15,-9.4644
2015-01-16,-6.187
2015-01-20,-1.5091999999999999
2015-01-21,-12.657399999999999
2015-01-22,4.0375
2015-01-23,-7.7847
2015-01-26,10.0952
2015-01-27,-4.3231
2015-01-28,-2.4732
2015-01-29,-3.7064
2015-01-30,0.4811
2015-02-02,-5.2167
2015-02-03,-4.334
2015-02-04,-6.726
2015-02-05,-0.8343
2015-02-06,-0.03
2015-02-09,8.927
2015-02-10,7.2848
2015-02-11,-7.0216
2015-02-12,0.3596
2015-02-13,0.0276
2015-02-17,1.488
2015-02-18,7.9012
2015-02-19,0.5284
2015-02-20,0.2753
2015-02-23,-7.9381
2015-02-24,-0.5152
2015-02-25,0.7359
2015-02-26,-0.5682
2015-02-27,-1.5510000000000002
2015-03-02,1.7137
2015-03-03,-5.7337
2015-03-04,5.5347
2015-03-05,3.6329000000000002
2015-03-06,-5.2188
2015-03-09,3.1146
2015-03-10,2.2384
2015-03-11,1.7673
2015-03-12,5.0026
2015-03-13,6.7391
2015-03-16,-3.4459
2015-03-17,0.8383
2015-03-18,-1.6152
2015-03-19,6.8324
2015-03-20,0.8136
2015-03-23,-3.4521
2015-03-24,1.3931
2015-03-25,-6.0224
2015-03-26,-6.4327
2015-03-27,0.5208
2015-03-30,2.0984
2015-03-31,2.8165
2015-04-01,-3.6032
2015-04-02,-2.7138
2015-04-06,1.3158
2015-04-07,0.9091
2015-04-08,4.1956
2015-04-09,-2.6186
2015-04-10,3.2217000000000002
2015-04-13,-3.6372999999999998
2015-04-14,2.1423
2015-04-15,3.5206
2015-04-16,1.5194999999999999
2015-04-17,-4.1815
2015-04-20,-2.0084
2015-04-21,-0.4302
2015-04-22,-1.0673
2015-04-23,-1.1302
2015-04-24,-2.3902
2015-04-27,-5.8824
2015-04-28,2.7149
2015-04-29,-3.5242
2015-04-30,-9.0753
2015-05-01,4.1117
2015-05-04,-6.5421
2015-05-05,-5.0323
2015-05-06,13.4171
2015-05-07,-1.0482
2015-05-08,-1.7252
2015-05-11,7.3298
2015-05-12,-2.7834
2015-05-13,5.2243
2015-05-14,0.8415
2015-05-15,-2.3644
2015-05-18,4.4729
2015-05-19,4.2814
2015-05-20,2.1182
2015-05-21,-0.5634
2015-05-22,-2.0603
2015-05-26,-2.6558
2015-05-27,5.6996
2015-05-28,-4.7789
2015-05-29,0.0537
2015-06-01,-0.1073
2015-06-02,0.7519
2015-06-03,-0.0267
2015-06-04,3.4924
2015-06-05,3.7609
2015-06-08,-6.4052
2015-06-09,-1.7772000000000001
2015-06-10,7.2914
2015-06-11,2.668
2015-06-12,1.4955
2015-06-15,-6.087
2015-06-16,-56.1471
2015-06-17,-0.7625
2015-06-18,-4.7872
2015-06-19,-2.8554
2015-06-22,3.77
2015-06-23,0.6158
2015-06-24,2.2032
2015-06-25,-2.6347
2015-06-26,-2.5215
2015-06-29,-3.5962
2015-06-30,6.2827
2015-07-01,-1.0468
2015-07-02,-0.2489
2015-07-06,1.8091
2015-07-07,-2.2059
2015-07-08,-3.1328
2015-07-09,1.0996
2015-07-10,3.9667
2015-07-13,1.1692
2015-07-14,1.6423
2015-07-15,-1.3166
2015-07-16,0.1213
2015-07-17,1.0297
2015-07-20,0.5995
2015-07-21,-0.9535
2015-07-22,-0.722
2015-07-23,-2.0606
2015-07-24,-8.849
2015-07-27,-2.9871
2015-07-28,0.07
2015-07-29,-0.0699
2015-07-30,-0.07
2015-07-31,3.0812
2015-08-03,4.5516
2015-08-04,-1.6894
2015-08-05,-0.8592
2015-08-06,-4.4667
2015-08-07,-2.3029
2015-08-10,3.7143
2015-08-11,-4.0634
2015-08-12,2.8715
2015-08-13,-3.4892
2015-08-14,-27.6211
2015-08-17,9.7902
2015-08-18,0.546
2015-08-19,-1.9005
2015-08-20,-5.3506
2015-08-21,3.5088
2015-08-24,-4.5198
2015-08-25,-0.5917
2015-08-26,4.2659
2015-08-27,1.5224
2015-08-28,1.0309
2015-08-31,-2.9685
2015-09-01,-2.1033
2015-09-02,3.9063
2015-09-03,-4.6053
2015-09-04,0.197
2015-09-08,4.1298
2015-09-09,1.7941
2015-09-10,2.1336
2015-09-11,-3.3606
2015-09-14,-0.5639
2015-09-15,1.6068
2015-09-16,2.5116
2015-09-17,2.7223
2015-09-18,-0.7067
2015-09-21,-6.4947
2015-09-22,-3.235
2015-09-23,-3.3432
2015-09-24,0.1017
2015-09-25,-7.2154
2015-09-28,-4.9288
2015-09-29,-7.3733
2015-09-30,2.4876
2015-10-01,-2.5484999999999998
2015-10-02,5.7285
2015-10-05,2.2379
2015-10-06,-2.4194
2015-10-07,2.1250999999999998
2015-10-08,-2.0809
2015-10-09,0.1181
2015-10-12,-3.3019
2015-10-13,-4.6341
2015-10-14,2.1739
2015-10-15,4.5056
2015-10-16,1.6766
2015-10-19,0.5889
2015-10-20,-3.2787
2015-10-21,-5.0847
2015-10-22,-2.551
2015-10-23,0.2618
2015-10-26,-2.2193
2015-10-27,7.2096
2015-10-28,6.4757
2015-10-29,-1.0526
2015-10-30,-0.3546
2015-11-02,7.3547
2015-11-03,2.5414
2015-11-04,1.4009
2015-11-05,-3.4006
2015-11-06,2.5303
2015-11-09,0.4292
2015-11-10,-14.636800000000001
2015-11-11,-1.1264
2015-11-12,-1.5190000000000001
2015-11-13,3.856
2015-11-16,-2.9703
2015-11-17,-1.148
2015-11-18,8.7742
2015-11-19,0.3559
2015-11-20,2.9551
2015-11-23,5.0517
2015-11-24,3.9344
2015-11-25,4.6267
2015-11-27,1.5074999999999998
2015-11-30,3.7624
2015-12-01,-5.1527
2015-12-02,0.8048
2015-12-03,-7.7844
2015-12-04,1.5152
2015-12-07,-4.7974
2015-12-08,4.0314
2015-12-09,-2.6911
2015-12-10,0.1106
2015-12-11,-5.6354
2015-12-14,-2.1077
2015-12-15,5.8612
2015-12-16,2.7119
2015-12-17,-2.0902
2015-12-18,3.7079
2015-12-21,4.9837
2015-12-22,-4.3344
2015-12-23,0.4315
2015-12-24,2.5779
2015-12-28,-3.0366
2015-12-29,4.8596
2015-12-30,-2.6776999999999997
2015-12-31,0.7407
2016-01-04,-8.7185
2016-01-05,1.2658
2016-01-06,-9.6591
2016-01-07,-5.5346
2016-01-08,-3.0626
2016-01-11,-8.6538
2016-01-12,-4.812
2016-01-13,-4.8972999999999995
2016-01-14,-0.3322
2016-01-15,1.1667
2016-01-19,-5.2718
2016-01-20,7.4783
2016-01-21,0.9709
2016-01-22,2.8846
2016-01-25,-0.6231
2016-01-26,1.8809
2016-01-27,-3.0769
2016-01-28,-7.3016
2016-01-29,2.7397
2016-02-01,-13.0
2016-02-02,-7.7586
2016-02-03,-2.3884
2016-02-04,0.2128
2016-02-05,-5.7325
2016-02-08,-5.6306
2016-02-09,-0.9547
2016-02-10,10.1205
2016-02-11,3.9387
2016-02-12,1.0526
2016-02-16,3.3333
2016-02-17,4.8387
2016-02-18,0.9615
2016-02-19,4.7619
2016-02-22,0.1818
2016-02-23,-2.9038
2016-02-24,-1.1215
2016-02-25,0.189
2016-02-26,4.3396
2016-02-29,-7.4141
2016-03-01,6.25
2016-03-02,4.7794
2016-03-03,-6.4912
2016-03-04,0.5629
2016-03-07,5.5969999999999995
2016-03-08,-8.4806
2016-03-09,-1.1583
2016-03-10,-0.9766
2016-03-11,2.1696
2016-03-14,1.9304999999999999
2016-03-15,-7.7652
2016-03-16,0.616
2016-03-17,1.8367
2016-03-18,4.4088
2016-03-21,3.263
2016-03-22,0.3717
2016-03-23,-8.1481
2016-03-24,2.621
2016-03-28,-1.7682
2016-03-29,1.6
2016-03-30,-2.1654
2016-03-31,4.0241
2016-04-01,0.5803
2016-04-04,4.0385
2016-04-05,-1.1091
2016-04-06,2.6168
2016-04-07,-3.643
2016-04-08,-1.7013
2016-04-11,-1.7308
2016-04-12,-0.3914
2016-04-13,4.9116
2016-04-14,-0.7491
2016-04-15,1.1320999999999999
2016-04-18,4.1045
2016-04-19,-0.8961
2016-04-20,2.17
2016-04-21,8.1416
2016-04-22,2.1277
2016-04-25,-2.0833
2016-04-26,0.491
2016-04-27,-6.3518
2016-04-28,-1.2174
2016-04-29,-0.7042
2016-05-02,1.0638
2016-05-03,-5.7895
2016-05-04,-7.0764
2016-05-05,-3.2064
2016-05-06,-14.2857
2016-05-09,-2.657
2016-05-10,7.196
2016-05-11,-4.1667
2016-05-12,-6.2802
2016-05-13,-6.1856
2016-05-16,6.044
2016-05-17,0.0
2016-05-18,5.6995000000000005
2016-05-19,-3.9215999999999998
2016-05-20,4.3367
2016-05-23,5.868
2016-05-24,2.0785
2016-05-25,-2.2624
2016-05-26,-1.8519
2016-05-27,6.1321
2016-05-31,0.4444
2016-06-01,0.0
2016-06-02,3.5398
2016-06-03,-4.7009
2016-06-06,0.0
2016-06-07,1.3453
2016-06-08,-7.7434
2016-06-09,-5.9952
2016-06-10,-0.7653
2016-06-13,-4.8843
2016-06-14,-7.027
2016-06-15,0.0
2016-06-16,1.7442
2016-06-17,-5.4286
2016-06-20,0.9063
2016-06-21,-2.0958
2016-06-22,1.2232
2016-06-23,7.2508
2016-06-24,-9.0141
2016-06-27,-6.5015
2016-06-28,8.2781
2016-06-29,-0.3058
2016-06-30,-3.0675
2016-07-01,5.3797
2016-07-05,-4.8048
2016-07-06,-1.5773000000000001
2016-07-07,2.2436
2016-07-08,5.9561
2016-07-11,-1.1834
2016-07-12,1.4969999999999999
2016-07-13,-7.3746
2016-07-14,-3.1847
2016-07-15,4.9342
2016-07-18,0.0
2016-07-19,-3.7618
2016-07-20,-0.6515
2016-07-21,0.0
2016-07-22,5.9016
2016-07-25,0.6192
2016-07-26,-0.3077
2016-07-27,2.7778
2016-07-28,8.7087
2016-07-29,0.0
2016-08-01,-3.5911999999999997
2016-08-02,1.4327
2016-08-03,22.3164
2016-08-04,8.545
2016-08-05,-9.5745
2016-08-08,3.5294
2016-08-09,0.2273
2016-08-10,2.0408
2016-08-11,0.6667
2016-08-12,2.649
2016-08-15,2.3656
2016-08-16,-5.4622
2016-08-17,-5.1111
2016-08-18,2.3419
2016-08-19,-3.6612999999999998
2016-08-22,0.7126
2016-08-23,5.4245
2016-08-24,-9.396
2016-08-25,-9.1358
2016-08-26,2.9891
2016-08-29,-2.1108
2016-08-30,0.8086
2016-08-31,-4.2781
2016-09-01,-0.838
2016-09-02,5.3521
2016-09-06,-6.9519
2016-09-07,2.8736
2016-09-08,3.9106
2016-09-09,3.7634
2016-09-12,4.6632
2016-09-13,-9.1584
2016-09-14,-1.3624
2016-09-15,3.8674
2016-09-16,0.7979
2016-09-19,0.2639
2016-09-20,7.6316
2016-09-21,-0.2445
2016-09-22,2.6961
2016-09-23,0.2387
2016-09-26,-4.2857
2016-09-27,4.7264
2016-09-28,-1.1876
2016-09-29,-3.6058
2016-09-30,2.4938000000000002
2016-10-03,3.163
2016-10-04,-1.4151
2016-10-05,4.067
2016-10-06,-0.4598
2016-10-07,-6.6975
2016-10-10,3.4653
2016-10-11,-4.5455
2016-10-12,-4.5113
2016-10-13,-3.6745
2016-10-14,-2.7248
2016-10-17,-5.6022
2016-10-18,2.0772
2016-10-19,-1.4535
2016-10-20,-0.885
2016-10-21,-6.25
2016-10-24,-1.9048
2016-10-25,-5.5016
2016-10-26,3.4247
2016-10-27,-0.9934
2016-10-28,-0.6689
2016-10-31,-0.6734
2016-11-01,1.6949
2016-11-02,1.6667
2016-11-03,-6.5574
2016-11-04,0.0
2016-11-07,3.5088
2016-11-08,-1.6949
2016-11-09,13.7931
2016-11-10,8.3333
2016-11-11,2.0979
2016-11-14,-1.3699
2016-11-15,-5.5556
2016-11-16,4.4118
2016-11-17,-1.4085
2016-11-18,1.4285999999999999
2016-11-21,-15.493
2016-11-22,0.0
2016-11-23,0.0
2016-11-25,-1.6667
2016-11-28,0.0
2016-11-29,-1.6949
2016-11-30,-1.7241
2016-12-01,-1.7544
2016-12-02,1.7856999999999998
2016-12-05,5.2632
2016-12-06,0.0
2016-12-07,-1.6667
2016-12-08,8.4746
2016-12-09,0.0
2016-12-12,-7.8125
2016-12-13,0.0
2016-12-14,-1.6949
2016-12-15,1.7241
2016-12-16,5.0847
2016-12-19,1.6129
2016-12-20,9.5238
2016-12-21,-2.8986
2016-12-22,-1.4925
2016-12-23,0.0
2016-12-27,-1.5152
2016-12-28,-7.6923
2016-12-29,-1.6667
2016-12-30,-1.6949
2017-01-03,1.7241
2017-01-04,13.5593
2017-01-05,-8.9552
2017-01-06,-1.6393
2017-01-09,1.6667
2017-01-10,-1.6393
2017-01-11,-3.3333
2017-01-12,3.4483
2017-01-13,5.0
2017-01-17,-3.1746
2017-01-18,0.0
2017-01-19,-3.2787
2017-01-20,0.0
2017-01-23,-1.6949
2017-01-24,-1.7241
2017-01-25,1.7544
2017-01-26,0.0
2017-01-27,-1.7241
2017-01-30,0.0
2017-01-31,1.7544
2017-02-01,1.7241
2017-02-02,-1.6949
2017-02-03,0.0
2017-02-06,1.7241
2017-02-07,-3.3898
2017-02-08,-1.7544
2017-02-09,-3.5714
2017-02-10,11.1111
2017-02-13,0.0
2017-02-14,-3.3333
2017-02-15,0.0
2017-02-16,-3.4483
2017-02-17,0.0
2017-02-21,-1.7856999999999998
2017-02-22,0.0
2017-02-23,0.0
2017-02-24,-3.6364
2017-02-27,3.7736
2017-02-28,-3.6364
2017-03-01,5.6604
2017-03-02,0.0
2017-03-03,1.7856999999999998
2017-03-06,-1.7544
2017-03-07,-1.7856999999999998
2017-03-08,1.8182
2017-03-09,1.7856999999999998
2017-03-10,-3.5088
2017-03-13,1.8182
2017-03-14,-1.7856999999999998
2017-03-15,0.0
2017-03-16,0.0
2017-03-17,0.0
2017-03-20,-1.8182
2017-03-21,-5.5556
2017-03-22,1.9607999999999999
2017-03-23,0.0
2017-03-24,1.9231
2017-03-27,3.7736
2017-03-28,0.0
2017-03-29,1.8182
2017-03-30,-3.5714
2017-03-31,0.0
2017-04-03,-1.8519
2017-04-04,1.8868
2017-04-05,0.0
2017-04-06,-4.6296
2017-04-07,-0.9709
2017-04-10,5.8824
2017-04-11,1.8519
2017-04-12,-3.6364
2017-04-13,0.0
2017-04-17,0.0
2017-04-18,-2.8302
2017-04-19,0.9709
2017-04-20,1.9231
2017-04-21,1.8868
2017-04-24,-3.7037
2017-04-25,1.9231
2017-04-26,5.6604
2017-04-27,-5.3571
2017-04-28,7.5472
2017-05-01,5.2632
2017-05-02,-6.6667
2017-05-03,0.0
2017-05-04,1.7856999999999998
2017-05-05,0.0
2017-05-08,-1.7544
2017-05-09,0.0
2017-05-10,-1.7856999999999998
2017-05-11,5.4545
2017-05-12,5.1724
2017-05-15,1.6393
2017-05-16,-4.8387
2017-05-17,-5.0847
2017-05-18,0.0
2017-05-19,-2.6786
2017-05-22,2.7523
2017-05-23,-2.6786
2017-05-24,0.9174
2017-05-25,-3.6364
2017-05-26,1.8868
2017-05-30,-3.7037
2017-05-31,-1.9231
2017-06-01,1.9607999999999999
2017-06-02,5.7692
2017-06-05,-3.6364
2017-06-06,0.0
2017-06-07,1.8868
2017-06-08,1.8519
2017-06-09,-1.8182
2017-06-12,1.8519
2017-06-13,0.0
2017-06-14,0.0
2017-06-15,-1.8182
2017-06-16,1.8519
2017-06-19,5.4545
2017-06-20,-1.7241
2017-06-21,5.2632
2017-06-22,-5.0
2017-06-23,-3.5088
2017-06-26,0.0
2017-06-27,-1.8182
2017-06-28,-4.6296
2017-06-29,-2.9126
2017-06-30,0.0
2017-07-03,0.0
2017-07-05,2.0
2017-07-06,-3.9215999999999998
2017-07-07,4.0816
2017-07-10,-1.9607999999999999
2017-07-11,0.0
2017-07-12,2.0
2017-07-13,1.9607999999999999
2017-07-14,0.0
2017-07-17,3.8462
2017-07-18,-1.8519
2017-07-19,0.0
2017-07-20,0.0
2017-07-21,0.0
2017-07-24,1.8868
2017-07-25,-3.7037
2017-07-26,0.0
2017-07-27,-1.9231
2017-07-28,0.0
2017-07-31,0.0
2017-08-01,-1.9607999999999999
2017-08-02,0.0
2017-08-03,2.0
2017-08-04,-1.9607999999999999
2017-08-07,2.0
2017-08-08,-0.9804
2017-08-09,-0.9901
2017-08-10,2.0
2017-08-11,0.0
2017-08-14,0.0
2017-08-15,0.0
2017-08-16,-1.9607999999999999
2017-08-17,-2.0
2017-08-18,0.0
2017-08-21,2.0408
2017-08-22,0.0
2017-08-23,-1.0
2017-08-24,9.0909
2017-08-25,-3.7037
2017-08-28,1.9231
2017-08-29,3.7736
2017-08-30,1.8182
2017-08-31,-1.7856999999999998
2017-09-01,1.8182
2017-09-05,-8.9286
2017-09-06,6.8627
2017-09-07,-0.9174
2017-09-08,3.7037
2017-09-11,7.1429
2017-09-12,0.0
2017-09-13,5.0
2017-09-14,9.5238
2017-09-15,1.4493
2017-09-18,-1.4285999999999999
2017-09-19,1.4493
2017-09-20,-1.4285999999999999
2017-09-21,2.8986
2017-09-22,-4.2254
2017-09-25,-2.9412000000000003
2017-09-26,1.5152
2017-09-27,2.9851
2017-09-28,0.0
2017-09-29,5.7971
2017-10-02,6.8493
2017-10-03,-2.5641
2017-10-04,-1.3158
2017-10-05,-2.6667
2017-10-06,-2.7397
2017-10-09,0.0
2017-10-10,2.8169
2017-10-11,-1.3699
2017-10-12,9.7222
2017-10-13,-3.7975
2017-10-16,-2.6316
2017-10-17,-2.7027
2017-10-18,-4.1667
2017-10-19,-1.4493
2017-10-20,2.2059
2017-10-23,-3.5971
2017-10-24,-4.4776
2017-10-25,-1.5625
2017-10-26,0.0
2017-10-27,1.5873
2017-10-30,1.5625
2017-10-31,0.0
2017-11-01,-3.0769
2017-11-02,3.1746
2017-11-03,0.0
2017-11-06,-1.5385
2017-11-07,-1.5625
2017-11-08,-4.7619
2017-11-09,-1.6667
2017-11-10,-3.3898
2017-11-13,5.2632
2017-11-14,3.3333
2017-11-15,-3.2258
2017-11-16,5.0
2017-11-17,0.0
2017-11-20,-6.3492
2017-11-21,1.6949
2017-11-22,0.8333
2017-11-24,0.8264
2017-11-27,0.0
2017-11-28,0.0
2017-11-29,-1.6393
2017-11-30,1.6667
2017-12-01,0.0
2017-12-04,-1.6393
2017-12-05,1.6667
2017-12-06,3.2787
2017-12-07,3.1746
2017-12-08,6.1538
2017-12-11,-4.3478
2017-12-12,-4.5455
2017-12-13,-1.5873
2017-12-14,0.0
2017-12-15,-3.2258
2017-12-18,6.6667
2017-12-19,4.6875
2017-12-20,1.4925
2017-12-21,1.4706000000000001
2017-12-22,0.0
2017-12-26,0.0
2017-12-27,2.8986
2017-12-28,1.4085
2017-12-29,-2.7778
2018-01-02,4.2857
2018-01-03,17.8082
2018-01-04,2.3256
2018-01-05,1.1364
2018-01-08,-4.4944
2018-01-09,-3.5294
2018-01-10,3.6585
2018-01-11,-6.4706
2018-01-12,-0.6289
2018-01-16,10.1266
2018-01-17,6.8966
2018-01-18,0.0
2018-01-19,5.3763
2018-01-22,5.102
2018-01-23,4.8544
2018-01-24,6.4815
2018-01-25,12.1739
2018-01-26,8.5271
2018-01-29,7.8571
2018-01-30,5.298
2018-01-31,-8.1761
2018-02-01,5.4795
2018-02-02,-5.1948
2018-02-05,1.3699
2018-02-06,-6.7568
2018-02-07,2.8986
2018-02-08,5.6338
2018-02-09,-6.0
2018-02-12,-2.8369
2018-02-13,0.7299
2018-02-14,-5.7971
2018-02-15,-1.5385
2018-02-16,0.0
2018-02-20,-3.125
2018-02-21,3.2258
2018-02-22,6.25
2018-02-23,2.2059
2018-02-26,-4.3165
2018-02-27,2.2556
2018-02-28,1.8382
2018-03-01,-3.9711
2018-03-02,6.015
2018-03-05,2.8369
2018-03-06,-0.6897
2018-03-07,-3.4722
2018-03-08,-2.1583
2018-03-09,-1.4706000000000001
2018-03-12,2.9851
2018-03-13,0.7246
2018-03-14,5.7554
2018-03-15,3.4013999999999998
2018-03-16,-5.2632
2018-03-19,-9.0278
2018-03-20,0.7634
2018-03-21,0.0
2018-03-22,-3.0303
2018-03-23,0.0
2018-03-26,0.3906
2018-03-27,-12.8405
2018-03-28,0.8929
2018-03-29,2.6549
2018-04-02,-1.7241
2018-04-03,-2.6316
2018-04-04,3.6036
2018-04-05,0.8696
2018-04-06,-6.0345
2018-04-09,6.422
2018-04-10,7.7586
2018-04-11,-4.8
2018-04-12,8.4034
2018-04-13,0.0
2018-04-16,-1.5504
2018-04-17,5.5118
2018-04-18,-2.6119
2018-04-19,-1.1494
2018-04-20,-2.3256
2018-04-23,-4.7619
2018-04-24,-2.5
2018-04-25,0.8547
2018-04-26,3.3898
2018-04-27,6.5574
2018-04-30,-3.8462
2018-05-01,-1.6
2018-05-02,3.252
2018-05-03,0.0
2018-05-04,-16.1417
2018-05-07,6.1033
2018-05-08,-1.7699
2018-05-09,5.4054
2018-05-10,-1.7094
2018-05-11,1.7391
2018-05-14,2.5641
2018-05-15,0.0
2018-05-16,2.5
2018-05-17,-2.439
2018-05-18,1.6667
2018-05-21,-3.2787
2018-05-22,0.8475
2018-05-23,3.3613
2018-05-24,0.0
2018-05-25,0.0
2018-05-29,-1.626
2018-05-30,4.9587
2018-05-31,-1.5748
2018-06-01,1.6
2018-06-04,0.0
2018-06-05,1.5748
2018-06-06,6.9767
2018-06-07,-7.2464
2018-06-08,-2.3438
2018-06-11,-0.8
2018-06-12,-6.4516
2018-06-13,-2.5862
2018-06-14,-1.7699
2018-06-15,0.0
2018-06-18,0.0
2018-06-19,4.5045
2018-06-20,3.4483
2018-06-21,-4.1667
2018-06-22,5.2174
2018-06-25,-0.8264
2018-06-26,1.6667
2018-06-27,-11.4754
2018-06-28,-0.9259
2018-06-29,-0.9346
2018-07-02,1.8868
2018-07-03,2.7778
2018-07-05,0.0
2018-07-06,7.2072
2018-07-09,2.521
2018-07-10,-7.377
2018-07-11,0.0
2018-07-12,-4.4248
2018-07-13,-4.6296
2018-07-16,0.9709
2018-07-17,1.4423
2018-07-18,-6.1611
2018-07-19,4.0404
2018-07-20,-1.9417
2018-07-23,0.9901
2018-07-24,-1.9607999999999999
2018-07-25,4.0
2018-07-26,1.9231
2018-07-27,-10.8491
2018-07-30,-0.5291
2018-07-31,0.0
2018-08-01,-2.1277
2018-08-02,0.0
2018-08-03,-1.087
2018-08-06,-1.0989
2018-08-07,2.2222
2018-08-08,3.2609
2018-08-09,7.3684
2018-08-10,2.9412000000000003
2018-08-13,0.9524
2018-08-14,-0.9434
2018-08-15,-2.8571
2018-08-16,-0.9804
2018-08-17,2.9703
2018-08-20,1.4423
2018-08-21,4.2654
2018-08-22,6.3636
2018-08-23,-0.8547
2018-08-24,2.5862
2018-08-27,-5.042
2018-08-28,3.5398
2018-08-29,4.7009
2018-08-30,16.7347
2018-08-31,6.2937
2018-09-04,-7.8947
2018-09-05,2.8571
2018-09-06,-9.0278
2018-09-07,2.2901
2018-09-10,0.0
2018-09-11,-4.4776
2018-09-12,-2.3438
2018-09-13,-1.6
2018-09-14,0.0
2018-09-17,-4.065
2018-09-18,-0.8475
2018-09-19,0.0
2018-09-20,-1.7094
2018-09-21,2.6087
2018-09-24,1.6949
2018-09-25,0.0
2018-09-26,-0.8333
2018-09-27,2.521
2018-09-28,-0.8197
2018-10-01,-2.314
2018-10-02,-3.3841
2018-10-03,3.6778
2018-10-04,-5.7432
2018-10-05,0.0
2018-10-08,-1.2545
2018-10-09,4.1742
2018-10-10,-10.9756
2018-10-11,-0.0978
2018-10-12,0.8815
2018-10-15,-1.9417
2018-10-16,3.3663
2018-10-17,-3.4483
2018-10-18,-6.746
2018-10-19,-4.4681
2018-10-22,-1.5590000000000002
2018-10-23,0.905
2018-10-24,-8.7444
2018-10-25,3.9312
2018-10-26,0.9456
2018-10-29,-4.6838
2018-10-30,-0.4914
2018-10-31,3.7037
2018-11-01,8.3333
2018-11-02,-26.5934
2018-11-05,-0.8982
2018-11-06,7.2508
2018-11-07,3.9436999999999998
2018-11-08,1.355
2018-11-09,0.5348
2018-11-12,-1.3298
2018-11-13,-2.1563
2018-11-14,-1.9284
2018-11-15,4.7753
2018-11-16,2.4129
2018-11-19,-3.1414
2018-11-20,-2.1622
2018-11-21,3.8674
2018-11-23,2.1277
2018-11-26,-4.1667
2018-11-27,-3.8043
2018-11-28,4.2373
2018-11-29,-1.626
2018-11-30,-1.1019
2018-12-03,4.7354
2018-12-04,-2.9255
2018-12-06,-1.0959
2018-12-07,0.831
2018-12-10,1.0989
2018-12-11,0.2717
2018-12-12,3.252
2018-12-13,-3.9370000000000003
2018-12-14,-1.9125999999999999
2018-12-17,-3.8997
2018-12-18,-0.5797
2018-12-19,0.0
2018-12-20,-6.414
2018-12-21,-10.5919
2018-12-24,7.3171
2018-12-26,1.9481000000000002
2018-12-27,1.2739
2018-12-28,0.6289
2018-12-31,-1.5625
2019-01-02,8.254
