ticker,BGEM US Equity
2010-04-29,-0.6211
2010-04-30,0.0
2010-05-03,12.5
2010-05-04,-11.1111
2010-05-05,0.0
2010-05-06,-4.375
2010-05-07,-1.9607999999999999
2010-05-10,13.3333
2010-05-11,-10.0
2010-05-12,-1.9607999999999999
2010-05-13,0.6667
2010-05-14,-3.9735
2010-05-17,16.2069
2010-05-18,-8.0119
2010-05-19,-7.7419
2010-05-20,-2.0979
2010-05-21,7.1429
2010-05-24,0.0
2010-05-25,-10.0
2010-05-26,11.1111
2010-05-27,-0.6667
2010-05-28,-6.0403
2010-06-01,-7.1429
2010-06-02,-3.0769
2010-06-03,11.1111
2010-06-04,-10.7143
2010-06-07,-4.0
2010-06-08,8.3333
2010-06-09,-7.6923
2010-06-10,0.0
2010-06-11,0.0
2010-06-14,1.6667
2010-06-15,2.459
2010-06-16,8.0
2010-06-17,-5.1852
2010-06-18,-6.25
2010-06-21,8.3333
2010-06-22,-7.6923
2010-06-23,8.3333
2010-06-24,-11.538499999999999
2010-06-25,0.0
2010-06-28,0.8696
2010-06-29,-3.4483
2010-06-30,2.6786
2010-07-01,4.3478
2010-07-02,-7.5
2010-07-06,-5.4054
2010-07-07,28.5714
2010-07-08,-7.4074
2010-07-09,-4.0
2010-07-12,6.25
2010-07-13,0.3922
2010-07-14,0.0
2010-07-15,-10.1563
2010-07-16,4.3478
2010-07-19,-5.0
2010-07-20,5.2632
2010-07-21,-2.5
2010-07-22,-5.1282
2010-07-23,3.6036
2010-07-26,-4.3478
2010-07-27,4.5455
2010-07-28,-4.3478
2010-07-29,12.2727
2010-07-30,5.1619
2010-08-02,-13.7632
2010-08-03,7.1429
2010-08-04,0.0
2010-08-05,0.0
2010-08-06,-5.8333
2010-08-09,3.5398
2010-08-10,-5.1282
2010-08-11,0.9009
2010-08-12,7.1429
2010-08-13,0.0
2010-08-16,-7.5
2010-08-17,-0.9009
2010-08-18,0.0
2010-08-19,1.8182
2010-08-20,-1.7856999999999998
2010-08-23,-2.7273
2010-08-24,-6.5421
2010-08-25,2.0
2010-08-26,0.0
2010-08-27,7.8431
2010-08-30,-17.2727
2010-08-31,20.8791
2010-09-01,-13.4659
2010-09-02,5.0558
2010-09-03,0.0
2010-09-07,0.0
2010-09-08,-3.0
2010-09-09,2.5773
2010-09-10,0.5025
2010-09-13,-5.0
2010-09-14,0.0
2010-09-15,-2.1053
2010-09-16,-3.2258
2010-09-17,-0.9722
2010-09-20,-10.2384
2010-09-21,-6.25
2010-09-22,6.6667
2010-09-23,-12.5
2010-09-24,-3.0357
2010-09-27,-4.2357
2010-09-28,13.0769
2010-09-29,-4.7619
2010-09-30,-7.1429
2010-10-01,0.0
2010-10-04,-7.6923
2010-10-05,0.0
2010-10-06,8.3333
2010-10-07,6.1538
2010-10-08,-7.971
2010-10-11,-2.0669
2010-10-12,-0.3015
2010-10-13,-11.2903
2010-10-14,7.2727
2010-10-15,-15.2542
2010-10-18,18.0
2010-10-19,0.0
2010-10-20,-15.2542
2010-10-21,2.0
2010-10-22,14.4608
2010-10-25,-5.7816
2010-10-26,-5.4545
2010-10-27,5.7692
2010-10-28,1.8182
2010-10-29,3.3482
2010-11-01,-4.9676
2010-11-02,0.0
2010-11-03,0.0
2010-11-04,3.6364
2010-11-05,5.2632
2010-11-08,8.3333
2010-11-09,7.6923
2010-11-10,14.2857
2010-11-11,6.25
2010-11-12,11.7647
2010-11-15,15.7895
2010-11-16,-4.5455
2010-11-17,0.0
2010-11-18,-2.8571
2010-11-19,-1.9607999999999999
2010-11-22,-10.0
2010-11-23,13.3333
2010-11-24,12.7451
2010-11-26,-12.1739
2010-11-29,-0.9901
2010-11-30,10.0
2010-12-01,-8.1818
2010-12-02,0.9901
2010-12-03,-4.4118
2010-12-06,0.0
2010-12-07,-7.6923
2010-12-08,-16.6667
2010-12-09,0.0
2010-12-10,0.0
2010-12-13,-12.0
2010-12-14,0.0
2010-12-15,0.0
2010-12-16,6.8182
2010-12-17,-2.1277
2010-12-20,15.942
2010-12-21,-18.75
2010-12-22,7.6923
2010-12-23,0.0
2010-12-27,14.2857
2010-12-28,0.0
2010-12-29,0.0
2010-12-30,-8.75
2010-12-31,-4.1096
2011-01-03,0.0
2011-01-04,-4.2857
2011-01-05,4.4776
2011-01-06,0.0
2011-01-07,0.0
2011-01-10,14.2857
2011-01-11,-12.5
2011-01-12,14.2857
2011-01-13,0.0
2011-01-14,0.0
2011-01-18,-6.25
2011-01-19,-6.5
2011-01-20,2.6738
2011-01-21,-2.6042
2011-01-24,1.2478
2011-01-25,0.0
2011-01-26,-1.4085
2011-01-27,0.0
2011-01-28,-7.1429
2011-01-31,-23.0769
2011-02-01,0.0
2011-02-02,0.0
2011-02-03,20.0
2011-02-04,-8.3333
2011-02-07,0.0
2011-02-08,0.0
2011-02-09,0.0
2011-02-10,9.0909
2011-02-11,0.0
2011-02-14,-8.3333
2011-02-15,0.0
2011-02-16,9.0909
2011-02-17,0.0
2011-02-18,-8.3333
2011-02-22,2.9545
2011-02-23,-11.6998
2011-02-24,0.0
2011-02-25,20.0
2011-02-28,-3.3333
2011-03-01,-13.7931
2011-03-02,-32.0
2011-03-03,2.9412000000000003
2011-03-04,-8.5714
2011-03-07,-6.25
2011-03-08,3.3333
2011-03-09,-3.629
2011-03-10,33.8912
2011-03-11,0.0
2011-03-14,0.0
2011-03-15,-20.0
2011-03-16,0.0
2011-03-17,25.0
2011-03-18,-18.75
2011-03-21,-1.5385
2011-03-22,-3.125
2011-03-23,-3.2258
2011-03-24,21.6667
2011-03-25,-9.589
2011-03-28,-5.4924
2011-03-29,0.0
2011-03-30,0.4008
2011-03-31,13.7725
2011-04-01,-11.2281
2011-04-04,0.7905
2011-04-05,11.7647
2011-04-06,-12.6316
2011-04-07,13.6546
2011-04-08,-8.1272
2011-04-11,7.6923
2011-04-12,-11.0714
2011-04-13,0.0
2011-04-14,12.4498
2011-04-15,-11.0714
2011-04-18,-0.4016
2011-04-19,3.2258
2011-04-20,1.5625
2011-04-21,-3.0769
2011-04-25,12.3016
2011-04-26,-3.8869
2011-04-27,4.7794
2011-04-28,-1.7544
2011-04-29,-9.642900000000001
2011-05-02,0.5929
2011-05-03,0.0
2011-05-04,2.1611
2011-05-05,-7.6923
2011-05-06,15.4167
2011-05-09,-13.3574
2011-05-10,2.2917
2011-05-11,-2.2403
2011-05-12,0.0
2011-05-13,9.5833
2011-05-16,-8.7452
2011-05-17,0.0
2011-05-18,16.6667
2011-05-19,-22.8571
2011-05-20,29.6296
2011-05-23,-25.7143
2011-05-24,0.0
2011-05-25,0.0
2011-05-26,0.0
2011-05-27,-3.8462
2011-05-31,12.0
2011-06-01,-14.2857
2011-06-02,4.1667
2011-06-03,16.0
2011-06-06,-20.6897
2011-06-07,0.0
2011-06-08,-8.6957
2011-06-09,0.0
2011-06-10,-4.7619
2011-06-14,25.0
2011-06-15,0.0
2011-06-16,-20.0
2011-06-17,-46.5625
2011-06-20,-6.4327
2011-06-21,60.0
2011-06-22,0.0
2011-06-23,0.0
2011-06-24,-12.5
2011-06-27,14.2857
2011-06-28,56.25
2011-06-29,0.0
2011-06-30,0.0
2011-07-01,-12.0
2011-07-05,-22.7273
2011-07-06,0.0
2011-07-07,0.0
2011-07-08,5.8824
2011-07-11,22.2222
2011-07-12,-18.1818
2011-07-13,-11.1111
2011-07-14,-6.25
2011-07-15,33.3333
2011-07-18,-20.0
2011-07-19,-6.25
2011-07-20,6.6667
2011-07-21,0.0
2011-07-22,-6.25
2011-07-25,-13.3333
2011-07-26,0.0
2011-07-27,0.0
2011-07-28,-15.3846
2011-07-29,45.4545
2011-08-01,-25.0
2011-08-02,16.6667
2011-08-03,-14.2857
2011-08-04,0.0
2011-08-05,0.0
2011-08-08,-8.3333
2011-08-09,27.2727
2011-08-10,-14.2857
2011-08-11,0.0
2011-08-12,0.0
2011-08-16,-16.6667
2011-08-17,10.0
2011-08-19,0.0
2011-08-22,-9.0909
2011-08-23,0.0
2011-08-24,-30.0
2011-08-25,42.8571
2011-08-26,-30.0
2011-08-29,71.4286
2011-08-30,-37.5
2011-08-31,66.6667
2011-09-01,-4.0
2011-09-02,-41.6667
2011-09-06,0.0
2011-09-07,0.0
2011-09-09,71.4286
2011-09-12,-16.6667
2011-09-13,-10.0
2011-09-14,0.0
2011-09-15,11.1111
2011-09-16,-20.0
2011-09-19,12.5
2011-09-20,-22.2222
2011-09-21,0.0
2011-09-22,-14.2857
2011-09-23,0.0
2011-09-26,0.0
2011-09-27,-14.5833
2011-09-28,1.2195
2011-09-29,-1.2048
2011-09-30,-31.7073
2011-10-03,-37.5
2011-10-04,5.7143
2011-10-05,8.1081
2011-10-07,0.0
2011-10-10,0.0
2011-10-11,0.0
2011-10-12,-12.5
2011-10-13,128.5714
2011-10-14,0.0
2011-10-17,0.0
2011-10-18,-56.25
2011-10-19,-8.5714
2011-10-20,0.0
2011-10-21,0.0
2011-10-24,0.0
2011-10-25,100.0
2011-10-26,-50.0
2011-10-27,0.0
2011-10-28,6.25
2011-10-31,88.2353
2011-11-02,53.125
2011-11-04,-2.0408
2011-11-07,50.0
2011-11-08,-33.3333
2011-11-09,50.0
2011-11-10,-61.1111
2011-11-11,-10.7143
2011-11-14,0.0
2011-11-15,0.0
2011-11-16,184.0
2011-11-17,-2.1127
2011-11-18,0.0
2011-11-21,-48.2014
2011-11-25,0.0
2011-11-28,0.0
2011-11-30,-11.1111
2011-12-01,50.0
2011-12-02,-33.3333
2011-12-05,12.5
2011-12-06,2.7778
2011-12-07,8.1081
2011-12-08,-17.5
2011-12-09,-3.0303
2011-12-12,7.8125
2011-12-13,4.3478
2011-12-14,0.0
2011-12-15,-4.1667
2011-12-16,4.3478
2011-12-19,-33.3333
2011-12-20,39.5833
2011-12-21,0.0
2011-12-22,-4.4776
2011-12-23,-25.0
2011-12-27,0.0
2011-12-28,0.0
2011-12-29,0.0
2011-12-30,0.0
2012-01-03,0.0
2012-01-05,0.0
2012-01-06,0.0
2012-01-09,0.0
2012-01-11,0.0
2012-01-12,0.0
2012-01-17,0.0
2012-01-19,0.0
2012-01-20,0.0
2012-01-24,66.6667
2012-01-25,-40.0
2012-01-27,66.6667
2012-02-01,-40.0
2012-02-03,0.0
2012-02-06,0.0
2012-02-09,62.5
2012-02-10,-35.8974
2012-02-15,0.0
2012-02-22,0.0
2012-02-23,0.0
2012-02-27,0.0
2012-02-28,0.0
2012-02-29,0.0
2012-03-01,-4.0
2012-03-02,0.0
2012-03-05,0.0
2012-03-08,0.0
2012-03-09,62.5
2012-03-12,-7.6923
2012-03-13,6.9444
2012-03-14,-3.8961
2012-03-19,-2.7027
2012-03-20,0.0
2012-03-21,0.0
2012-03-22,4.1667
2012-03-23,0.0
2012-03-27,0.0
2012-03-28,-36.0
2012-03-29,0.0
2012-03-30,0.0
2012-04-02,0.0
2012-04-03,0.0
2012-04-04,-50.0
2012-04-05,100.0
2012-04-09,-33.3333
2012-04-10,-40.625
2012-04-11,152.6316
2012-04-12,-60.4167
2012-04-16,0.0
2012-04-17,0.0
2012-04-18,0.0
2012-04-20,0.0
2012-04-23,0.0
2012-04-24,0.0
2012-04-25,0.0
2012-04-27,0.0
2012-05-01,-73.6842
2012-05-02,160.0
2012-05-03,0.0
2012-05-04,0.0
2012-05-07,-15.3846
2012-05-08,0.0
2012-05-09,18.1818
2012-05-10,7.6923
2012-05-16,14.2857
2012-05-17,-12.5
2012-05-18,0.0
2012-05-22,0.0
2012-05-23,0.0
2012-05-24,-7.1429
2012-05-25,146.1538
2012-05-29,-50.0
2012-05-30,0.0
2012-05-31,0.0
2012-06-04,0.0
2012-06-05,0.0
2012-06-06,0.0
2012-06-12,100.0
2012-06-15,-50.0
2012-06-19,0.0
2012-06-20,0.0
2012-06-21,-12.5
2012-06-22,0.0
2012-06-25,0.0
2012-06-26,0.0
2012-06-27,0.0
2012-06-28,0.0
2012-06-29,14.2857
2012-07-05,0.0
2012-07-06,87.5
2012-07-09,0.0
2012-07-10,0.0
2012-07-13,6.6667
2012-07-16,0.0
2012-07-17,25.0
2012-07-18,-20.0
2012-07-19,-6.25
2012-07-20,33.3333
2012-07-23,0.0
2012-07-25,-25.0
2012-07-26,0.0
2012-07-27,0.0
2012-08-01,0.0
2012-08-03,0.0
2012-08-06,0.0
2012-08-07,-40.0
2012-08-08,0.0
2012-08-10,-22.2222
2012-08-14,28.5714
2012-08-16,0.0
2012-08-17,0.0
2012-08-23,0.0
2012-08-24,0.0
2012-08-27,0.0
2012-09-05,0.0
2012-09-06,77.7778
2012-09-07,-43.75
2012-09-10,0.0
2012-09-11,0.0
2012-09-13,0.0
2012-09-14,0.0
2012-09-17,0.0
2012-09-18,0.0
2012-09-21,0.0
2012-09-27,0.0
2012-10-01,0.0
2012-10-02,0.0
2012-10-03,0.0
2012-10-04,5.5556
2012-10-05,0.0
2012-10-08,0.0
2012-10-10,0.0
2012-10-11,0.0
2012-10-15,0.0
2012-10-16,0.0
2012-10-17,0.0
2012-10-18,0.0
2012-10-19,0.0
2012-10-24,0.0
2012-10-26,0.0
2012-10-31,-5.2632
2012-11-01,5.5556
2012-11-02,0.0
2012-11-05,10.526299999999999
2012-11-07,-9.5238
2012-11-12,-42.1053
2012-11-13,0.0
2012-11-16,27.2727
2012-11-19,0.0
2012-11-20,0.0
2012-11-23,57.1429
2012-11-26,0.0
2012-11-27,-36.3636
2012-11-28,0.0
2012-11-29,0.0
2012-12-03,0.0
2012-12-04,0.0
2012-12-05,14.2857
2012-12-06,0.0
2012-12-10,-12.5
2012-12-11,28.5714
2012-12-12,-11.1111
2012-12-13,0.0
2012-12-14,12.5
2012-12-17,5.5556
2012-12-18,0.0
2012-12-19,-26.3158
2012-12-20,35.7143
2012-12-21,0.0
2012-12-24,0.0
2012-12-26,0.0
2012-12-27,10.526299999999999
2012-12-28,-9.5238
2012-12-31,0.0
2013-01-02,0.0
2013-01-03,36.8421
2013-01-04,-7.6923
2013-01-07,0.0
2013-01-08,0.0
2013-01-09,0.0
2013-01-11,0.0
2013-01-14,0.0
2013-01-15,0.0
2013-01-16,-12.5
2013-01-18,14.2857
2013-01-22,-33.3333
2013-01-25,0.0
2013-01-29,0.0
2013-02-04,0.0
2013-02-05,0.0
2013-02-06,0.0
2013-02-08,0.0
2013-02-11,0.0
2013-02-12,0.0
2013-02-21,0.0
2013-03-05,0.0
2013-03-06,0.0
2013-03-11,0.0
2013-03-12,0.0
2013-03-13,0.0
2013-03-14,0.0
2013-03-15,0.0
2013-03-18,12.5
2013-03-19,-11.1111
2013-03-20,150.0
2013-03-21,-55.0
2013-03-25,5.5556
2013-04-02,0.0
2013-04-03,0.0
2013-04-05,0.0
2013-04-08,0.0
2013-04-10,0.0
2013-04-11,0.0
2013-04-15,0.0
2013-04-16,10.526299999999999
2013-04-18,-9.5238
2013-04-23,0.0
2013-04-25,10.526299999999999
2013-05-01,0.0
2013-05-03,-9.5238
2013-05-06,0.0
2013-05-07,10.526299999999999
2013-05-08,-9.5238
2013-05-10,0.0
2013-05-14,-26.3158
2013-05-15,0.0
2013-05-16,-7.1429
2013-05-20,7.6923
2013-05-21,0.0
2013-05-22,14.2857
2013-05-24,0.0
2013-05-29,0.0
2013-05-30,-12.5
2013-06-03,0.0
2013-06-04,0.0
2013-06-10,0.0
2013-06-18,0.0
2013-06-20,0.0
2013-06-21,14.2857
2013-06-24,-12.5
2013-06-28,0.0
2013-07-05,0.0
2013-07-08,0.0
2013-07-09,0.0
2013-07-10,114.2857
2013-07-12,166.6667
2013-07-15,0.0
2013-07-16,0.0
2013-07-17,-20.0
2013-07-18,3.125
2013-07-19,0.0
2013-07-23,-3.0303
2013-07-24,0.0
2013-07-25,-25.0
2013-07-29,4.1667
2013-07-30,0.0
2013-07-31,0.0
2013-08-02,0.0
2013-08-05,-4.0
2013-08-07,0.0
2013-08-08,0.0
2013-08-09,4.1667
2013-08-12,-4.0
2013-08-13,0.0
2013-08-14,0.0
2013-08-16,0.0
2013-08-19,0.0
2013-08-20,0.0
2013-08-21,-27.0833
2013-08-22,14.2857
2013-08-23,0.0
2013-08-26,0.0
2013-08-27,5.0
2013-08-29,-4.7619
2013-08-30,-7.5
2013-09-03,0.0
2013-09-04,35.1351
2013-09-05,28.0
2013-09-06,-25.0
2013-09-09,0.0
2013-09-10,0.0
2013-09-12,0.0
2013-09-16,-4.1667
2013-09-17,0.0
2013-09-19,0.0
2013-09-20,0.0
2013-09-23,4.3478
2013-09-24,0.0
2013-09-25,-4.1667
2013-09-26,0.0
2013-09-30,0.0
2013-10-01,0.0
2013-10-07,0.0
2013-10-09,4.3478
2013-10-10,-4.1667
2013-10-14,0.0
2013-10-16,0.0
2013-10-22,0.0
2013-10-23,0.0
2013-10-25,4.3478
2013-10-28,-4.1667
2013-10-29,0.0
2013-10-30,0.0
2013-10-31,0.0
2013-11-01,0.0
2013-11-04,0.0
2013-11-05,4.3478
2013-11-06,-4.1667
2013-11-07,0.0
2013-11-11,0.0
2013-11-12,0.0
2013-11-14,0.0
2013-11-15,-19.5652
2013-11-18,29.7297
2013-11-19,-22.9167
2013-11-21,0.0
2013-11-22,0.0
2013-11-25,0.0
2013-12-02,0.0
2013-12-03,0.0
2013-12-04,0.0
2013-12-05,0.0
2013-12-06,0.0
2013-12-09,0.0
2013-12-10,0.0
2013-12-11,29.7297
2013-12-13,-16.6667
2013-12-16,-7.5
2013-12-17,0.0
2013-12-18,8.1081
2013-12-20,0.0
2013-12-23,0.0
2013-12-26,-7.5
2013-12-27,-5.4054
2013-12-30,-8.5714
2013-12-31,0.0
2014-01-03,0.0
2014-01-06,0.0
2014-01-07,0.0
2014-01-13,6.25
2014-01-14,-5.8824
2014-01-15,-18.75
2014-01-17,23.0769
2014-01-22,-25.0
2014-01-23,0.0
2014-01-24,0.0
2014-01-29,33.3333
2014-01-31,0.0
2014-02-03,-25.0
2014-02-05,0.0
2014-02-06,0.0
2014-02-07,0.0
2014-02-11,0.0
2014-02-12,0.0
2014-02-14,0.0
2014-02-18,0.0
2014-02-19,0.0
2014-02-20,0.0
2014-02-21,0.0
2014-02-24,0.0
2014-02-25,0.0
2014-02-26,0.0
2014-02-27,0.0
2014-02-28,0.0
2014-03-05,0.0
2014-03-10,0.0
2014-03-12,0.0
2014-03-14,0.0
2014-03-17,0.0
2014-03-18,0.0
2014-03-19,-33.3333
2014-03-26,0.0
2014-03-31,0.0
2014-04-01,0.0
2014-04-03,0.0
2014-04-08,0.0
2014-04-10,0.0
2014-04-15,0.0
2014-04-21,0.0
2014-04-22,0.0
2014-04-23,87.5
2014-04-24,-63.3333
2014-04-25,27.2727
2014-04-29,128.5714
2014-05-02,0.0
2014-05-05,0.0
2014-05-06,6.25
2014-05-12,-11.7647
2014-05-22,0.0
2014-05-27,0.0
2014-05-30,-13.3333
2014-06-04,0.0
2014-06-05,0.0
2014-06-09,-7.6923
2014-06-11,0.0
2014-06-13,154.1667
2014-06-16,34.4262
2014-06-17,24.3902
2014-06-18,-5.8824
2014-06-19,-33.3333
2014-06-20,0.0
2014-06-23,50.0
2014-06-24,-16.6667
2014-06-25,-40.0
2014-06-26,66.6667
2014-07-01,-40.0
2014-07-02,0.0
2014-07-07,0.0
2014-07-09,0.0
2014-07-10,4.1667
2014-07-11,-4.0
2014-07-14,0.0
2014-07-15,33.3333
2014-07-16,25.0
2014-07-17,0.0
2014-07-18,0.0
2014-07-21,-40.0
2014-07-22,0.0
2014-07-23,0.0
2014-07-25,66.6667
2014-07-28,-40.0
2014-07-29,66.6667
2014-07-30,-40.0
2014-08-04,0.0
2014-08-05,0.0
2014-08-07,0.0
2014-08-11,0.0
2014-08-14,0.0
2014-08-18,0.0
2014-08-19,-6.25
2014-08-20,0.0
2014-08-25,-4.4444
2014-08-26,0.0
2014-08-27,-2.3256
2014-08-28,0.0
2014-08-29,90.4762
2014-09-03,0.0
2014-09-04,-33.75
2014-09-10,-3.7736
2014-09-11,0.0
2014-09-15,0.0
2014-09-16,0.0
2014-09-17,0.0
2014-09-18,0.0
2014-09-19,0.0
2014-09-24,0.0
2014-09-25,0.0
2014-09-29,25.4902
2014-09-30,0.0
2014-10-01,25.0
2014-10-02,-20.0
2014-10-07,-20.3125
2014-10-09,0.0
2014-10-10,0.0
2014-10-13,0.0
2014-10-20,0.0
2014-10-21,0.0
2014-10-22,0.0
2014-10-23,0.0
2014-10-24,-5.8824
2014-10-27,0.0
2014-10-28,0.0
2014-10-30,0.0
2014-11-04,0.0
2014-11-05,0.0
2014-11-06,0.0
2014-11-10,0.0
2014-11-11,0.0
2014-11-13,0.0
2014-11-19,4.1667
2014-11-20,-4.0
2014-11-24,0.0
2014-11-25,0.0
2014-11-26,0.0
2014-12-01,0.0
2014-12-02,0.0
2014-12-03,0.0
2014-12-04,0.0
2014-12-05,0.0
2014-12-08,0.0
2014-12-09,0.0
2014-12-10,0.0
2014-12-12,0.0
2014-12-15,0.0
2014-12-16,0.0
2014-12-17,0.0
2014-12-18,0.0
2014-12-19,0.0
2014-12-22,0.0
2014-12-23,0.0
2014-12-24,0.0
2014-12-26,0.0
2014-12-29,0.0
2014-12-30,0.0
2014-12-31,0.0
2015-01-06,-27.0833
2015-01-09,0.0
2015-01-12,0.0
2015-01-13,0.0
2015-01-14,0.0
2015-01-20,0.0
2015-01-21,0.0
2015-01-22,0.0
2015-01-23,0.0
2015-01-26,0.0
2015-01-28,128.5714
2015-01-29,-52.5
2015-02-02,0.0
2015-02-04,0.0
2015-02-09,0.0
2015-02-10,0.0
2015-02-12,0.0
2015-02-17,10.526299999999999
2015-02-18,-9.5238
2015-02-19,26.3158
2015-02-23,-22.9167
2015-02-24,0.0
2015-02-26,72.973
2015-02-27,-42.1875
2015-03-04,0.0
2015-03-10,0.0
2015-03-13,5.4054
2015-03-18,-5.1282
2015-03-20,0.0
2015-03-23,-29.7297
2015-03-25,3.8462
2015-03-27,-3.7037
2015-04-01,0.0
2015-04-02,0.0
2015-04-07,0.0
2015-04-08,0.0
2015-04-09,3.8462
2015-04-10,-3.7037
2015-04-13,0.0
2015-04-14,0.0
2015-04-16,0.0
2015-04-17,0.0
2015-04-20,0.0
2015-04-21,-7.6923
2015-04-23,0.0
2015-04-28,0.0
2015-04-29,0.0
2015-05-01,8.3333
2015-05-05,-7.6923
2015-05-06,4.1667
2015-05-07,-4.0
2015-05-08,0.0
2015-05-13,0.0
2015-05-15,0.0
2015-05-18,0.0
2015-05-20,0.0
2015-05-21,0.0
2015-05-22,0.0
2015-05-26,0.0
2015-05-29,0.0
2015-06-01,0.0
2015-06-03,-12.5
2015-06-04,4.7619
2015-06-08,-4.5455
2015-06-09,47.619
2015-06-16,-32.2581
2015-06-17,0.0
2015-06-23,-14.2857
2015-06-24,0.0
2015-06-25,0.0
2015-07-02,0.0
2015-07-06,0.0
2015-07-07,0.0
2015-07-10,0.0
2015-07-14,5.5556
2015-07-21,-5.2632
2015-07-23,0.0
2015-07-24,0.0
2015-07-27,0.0
2015-07-28,0.0
2015-08-03,-11.1111
2015-08-04,12.5
2015-08-07,66.6667
2015-08-12,-46.6667
2015-08-17,0.0
2015-08-18,12.5
2015-08-19,-11.1111
2015-08-20,12.5
2015-08-26,-11.1111
2015-08-27,0.0
2015-08-31,0.0
2015-09-03,12.5
2015-09-04,-11.1111
2015-09-09,0.0
2015-09-11,0.0
2015-09-18,0.0
2015-10-06,0.0
2015-10-07,0.0
2015-10-09,0.0
2015-10-12,6.25
2015-10-19,-5.8824
2015-10-20,0.0
2015-10-26,0.0
2015-10-27,0.0
2015-10-28,0.0
2015-10-30,0.0
2015-11-06,0.0
2015-11-09,0.0
2015-11-10,0.0
2015-11-11,0.0
2015-11-13,-12.5
2015-11-17,14.2857
2015-11-19,0.0
2015-11-24,0.0
2015-11-30,0.0
2015-12-01,0.0
2015-12-02,0.0
2015-12-03,0.0
2015-12-04,0.0
2015-12-10,0.0
2015-12-14,0.0
2015-12-15,-6.25
2015-12-16,-6.6667
2015-12-17,0.0
2015-12-18,14.2857
2015-12-21,-12.5
2015-12-23,7.1429
2015-12-28,-6.6667
2015-12-29,0.0
2015-12-30,0.0
2015-12-31,-21.4286
2016-01-06,0.0
2016-01-08,0.0
2016-01-11,0.0
2016-01-12,9.0909
2016-01-14,-8.3333
2016-01-19,0.0
2016-01-27,18.1818
2016-02-01,-15.3846
2016-02-08,0.0
2016-02-11,0.0
2016-02-17,0.0
2016-03-01,0.0
2016-03-03,0.0
2016-03-04,0.0
2016-03-07,0.0
2016-03-10,0.0
2016-03-11,0.0
2016-03-14,0.0
2016-03-17,18.1818
2016-03-18,0.0
2016-03-23,-15.3846
2016-03-24,18.1818
2016-03-29,61.5385
2016-04-04,-47.619
2016-04-05,0.0
2016-04-06,0.0
2016-04-12,0.0
2016-04-13,0.0
2016-04-15,0.0
2016-04-18,0.0
2016-04-19,0.0
2016-04-21,0.0
2016-04-22,0.0
2016-04-27,0.0
2016-05-03,0.0
2016-05-16,0.0
2016-05-19,0.0
2016-05-20,0.0
2016-05-23,0.0
2016-05-25,0.0
2016-06-10,0.0
2016-06-16,0.0
2016-06-17,18.1818
2016-06-20,-15.3846
2016-06-23,9.0909
2016-07-07,-8.3333
2016-07-11,0.0
