ticker,MRTX US Equity
2013-12-04,-0.0602
2013-12-05,0.241
2013-12-06,-0.6611
2013-12-09,-2.4198
2013-12-10,5.3937
2013-12-11,0.9412
2013-12-12,-0.641
2013-12-13,-2.0528
2013-12-16,0.0599
2013-12-17,-0.4189
2013-12-18,-0.4808
2013-12-19,1.2681
2013-12-20,2.5641
2013-12-23,-3.314
2013-12-24,1.804
2013-12-26,-3.3668
2013-12-27,2.6895
2013-12-30,-0.4762
2013-12-31,-0.5383
2014-01-02,2.1046
2014-01-03,6.0071
2014-01-06,-5.3333
2014-01-07,-0.3521
2014-01-08,4.2403
2014-01-09,3.0508
2014-01-10,-0.1645
2014-01-13,9.6643
2014-01-14,0.0006
2014-01-15,8.1122
2014-01-16,0.7411
2014-01-17,1.3333
2014-01-21,-14.7005
2014-01-22,13.8298
2014-01-23,2.0561
2014-01-24,-0.1374
2014-01-27,-0.8024
2014-01-28,-6.1243
2014-01-29,-2.5111
2014-01-30,5.6566
2014-01-31,-0.478
2014-02-03,0.9606
2014-02-04,-3.9962
2014-02-05,3.5679
2014-02-06,0.4785
2014-02-07,-0.2381
2014-02-10,2.673
2014-02-11,1.9526
2014-02-12,0.3192
2014-02-13,-0.4545
2014-02-14,-6.7123
2014-02-18,2.79
2014-02-19,-0.9048
2014-02-20,2.7871
2014-02-21,1.0753
2014-02-24,7.6781
2014-02-25,6.0567
2014-02-26,0.4455
2014-02-27,-0.2016
2014-02-28,-1.697
2014-03-03,-5.9186
2014-03-04,0.4369
2014-03-05,-2.0009
2014-03-06,-6.8353
2014-03-07,0.0476
2014-03-10,-1.1429
2014-03-11,0.7225
2014-03-12,0.8608
2014-03-13,-0.4267
2014-03-14,2.9524
2014-03-17,-2.7752
2014-03-18,1.5224
2014-03-19,-0.328
2014-03-20,0.141
2014-03-21,-4.2722999999999995
2014-03-24,-10.103
2014-03-25,1.6367
2014-03-26,-1.8787
2014-03-27,4.7046
2014-03-28,-0.6792
2014-03-31,0.3156
2014-04-01,2.2549
2014-04-02,-1.7436
2014-04-03,-0.3132
2014-04-04,-5.3403
2014-04-07,2.4336
2014-04-08,1.0259
2014-04-09,1.1224
2014-04-10,-0.37
2014-04-11,-3.9257
2014-04-14,0.0552
2014-04-15,-7.2848
2014-04-16,11.8452
2014-04-17,1.6498
2014-04-21,0.3141
2014-04-22,2.6618
2014-04-23,-3.0757
2014-04-24,1.3375
2014-04-25,-2.1222
2014-04-28,0.5288
2014-04-29,-0.526
2014-04-30,-0.3702
2014-05-01,-2.1762
2014-05-02,-1.248
2014-05-05,-1.1538
2014-05-06,0.0556
2014-05-07,-1.7222
2014-05-08,-2.0916
2014-05-09,-6.2933
2014-05-12,0.7394
2014-05-13,2.5688
2014-05-14,2.5641
2014-05-15,-0.5814
2014-05-16,-1.345
2014-05-19,0.8892
2014-05-20,-0.3525
2014-05-21,2.6532999999999998
2014-05-22,2.0678
2014-05-23,1.0129
2014-05-27,6.9081
2014-05-28,6.4096
2014-05-29,5.4848
2014-05-30,-0.6964
2014-06-02,-5.9374
2014-06-03,0.0994
2014-06-04,1.7875
2014-06-05,1.9512
2014-06-06,1.4833
2014-06-09,3.8661
2014-06-10,-5.2202
2014-06-11,3.0651
2014-06-12,-2.4164
2014-06-13,-3.1429
2014-06-16,-2.7039999999999997
2014-06-17,-0.5053
2014-06-18,6.7547
2014-06-19,-1.1418
2014-06-20,2.8393
2014-06-23,5.241
2014-06-24,2.8012
2014-06-25,-3.6332
2014-06-26,2.9623
2014-06-27,-5.0131
2014-06-30,-8.2148
2014-07-01,-0.35
2014-07-02,-3.5625
2014-07-03,-1.1967
2014-07-07,-6.7404
2014-07-08,-3.8396
2014-07-09,2.0552
2014-07-10,-0.5178
2014-07-11,3.0075
2014-07-14,-1.123
2014-07-15,-1.4764
2014-07-16,-2.5937
2014-07-17,-6.0355
2014-07-18,5.7305
2014-07-21,-0.2382
2014-07-22,7.8806
2014-07-23,0.9408
2014-07-24,-0.6031
2014-07-25,-0.6067
2014-07-28,-0.9989
2014-07-29,0.2803
2014-07-30,4.9748
2014-07-31,-3.2481
2014-08-01,0.9906
2014-08-04,0.9809
2014-08-05,1.8888
2014-08-06,-3.7076000000000002
2014-08-07,-2.1452
2014-08-08,0.1686
2014-08-11,1.7396
2014-08-12,-0.3861
2014-08-13,5.2049
2014-08-14,5.0526
2014-08-15,-3.1563
2014-08-18,-1.7072
2014-08-19,3.1579
2014-08-20,-4.4388
2014-08-21,-1.0144
2014-08-22,1.4563
2014-08-25,2.8177
2014-08-26,-0.7756
2014-08-27,3.9083
2014-08-28,2.8084
2014-08-29,0.2439
2014-09-02,2.6764
2014-09-03,-5.1185
2014-09-04,5.4945
2014-09-05,-2.036
2014-09-08,1.015
2014-09-09,-1.7225000000000001
2014-09-10,0.8277
2014-09-11,-1.5934
2014-09-12,-3.6310000000000002
2014-09-15,-2.2912
2014-09-16,-0.8338
2014-09-17,-0.2627
2014-09-18,-1.1064
2014-09-19,-2.4507
2014-09-22,-2.2392
2014-09-23,-3.0168
2014-09-24,3.629
2014-09-25,-1.3897
2014-09-26,2.6494
2014-09-29,0.659
2014-09-30,-4.4735
2014-10-01,-1.3706
2014-10-02,7.5275
2014-10-03,2.2617
2014-10-06,0.3686
2014-10-07,-4.4596
2014-10-08,0.1647
2014-10-09,-5.3728
2014-10-10,-1.4484
2014-10-13,-0.823
2014-10-14,0.2371
2014-10-15,-0.7096
2014-10-16,1.0721
2014-10-17,-1.65
2014-10-20,2.3367
2014-10-21,0.0585
2014-10-22,-1.931
2014-10-23,6.8019
2014-10-24,-3.5754
2014-10-27,-1.5064
2014-10-28,0.0
2014-10-29,0.0
2014-10-30,1.3529
2014-10-31,-2.6698
2014-11-03,1.4311
2014-11-04,-0.0588
2014-11-05,-0.9412
2014-11-06,0.8907
2014-11-07,-3.5903
2014-11-10,1.7705
2014-11-11,-0.24
2014-11-12,-1.0222
2014-11-13,1.2758
2014-11-14,-4.0192
2014-11-17,1.875
2014-11-18,-0.7362
2014-11-19,-2.3486000000000002
2014-11-20,0.6962
2014-11-21,0.6285
2014-11-24,-3.123
2014-11-25,-3.7395
2014-11-26,2.4112999999999998
2014-11-28,-3.0739
2014-12-01,-4.1835
2014-12-02,0.8451
2014-12-03,2.5838
2014-12-04,-0.5446
2014-12-05,2.6694
2014-12-08,0.4
2014-12-09,4.4489
2014-12-10,-1.5257
2014-12-11,-0.7747
2014-12-12,1.9519
2014-12-15,-0.1276
2014-12-16,6.1981
2014-12-17,5.1745
2014-12-18,9.2105
2014-12-19,-1.3096
2014-12-22,3.6624
2014-12-23,-0.768
2014-12-24,0.1548
2014-12-26,-0.1546
2014-12-29,-0.774
2014-12-30,-4.6802
2014-12-31,1.0366
2015-01-02,3.8877
2015-01-05,0.2079
2015-01-06,2.3859
2015-01-07,9.9291
2015-01-08,2.4424
2015-01-09,0.1799
2015-01-12,-1.3022
2015-01-13,-0.7734
2015-01-14,-0.321
2015-01-15,-2.9899
2015-01-16,0.7587
2015-01-20,-1.6941000000000002
2015-01-21,-5.4572
2015-01-22,-1.6709
2015-01-23,-0.7724
2015-01-26,3.2693
2015-01-27,5.4271
2015-01-28,-2.4786
2015-01-29,4.0567
2015-01-30,-2.5364
2015-02-02,1.012
2015-02-03,0.8588
2015-02-04,1.7502
2015-02-05,6.7411
2015-02-06,-1.3502
2015-02-09,-2.1192
2015-02-10,0.7217
2015-02-11,0.0896
2015-02-12,1.0738
2015-02-13,-0.3541
2015-02-17,0.0444
2015-02-18,0.1776
2015-02-19,2.305
2015-02-20,2.6863
2015-02-23,2.0253
2015-02-24,-4.3424
2015-02-25,0.8214
2015-02-26,2.7873
2015-02-27,-0.8344
2015-03-02,1.7669000000000001
2015-03-03,-2.6457
2015-03-04,3.6093
2015-03-05,9.2213
2015-03-06,-5.8911999999999995
2015-03-09,-0.4386
2015-03-10,-1.7221
2015-03-11,-1.956
2015-03-12,1.4546999999999999
2015-03-13,4.916
2015-03-16,3.9047
2015-03-17,3.5324999999999998
2015-03-18,7.2958
2015-03-19,1.2179
2015-03-20,-0.234
2015-03-23,-9.1122
2015-03-24,1.4007
2015-03-25,-6.5067
2015-03-26,2.5272
2015-03-27,7.774
2015-03-30,2.4279
2015-03-31,0.7214
2015-04-01,-0.7162
2015-04-02,-4.7406
2015-04-06,-3.6783
2015-04-07,0.8985
2015-04-08,2.3748
2015-04-09,-2.9358
2015-04-10,2.3898
2015-04-13,2.7352
2015-04-14,-1.6684
2015-04-15,0.6137
2015-04-16,-0.2512
2015-04-17,-0.7554
2015-04-20,1.0149
2015-04-21,0.6459
2015-04-22,-0.6774
2015-04-23,0.5743
2015-04-24,-0.5353
2015-04-27,-3.1934
2015-04-28,3.7805999999999997
2015-04-29,0.0357
2015-04-30,-0.7854
2015-05-01,-2.8068
2015-05-04,4.702
2015-05-05,-0.7072
2015-05-06,1.1396
2015-05-07,5.2817
2015-05-08,2.8763
2015-05-11,-2.5033
2015-05-12,2.8676
2015-05-13,-1.3614
2015-05-14,-2.0375
2015-05-15,-4.9983
2015-05-18,-0.0706
2015-05-19,-6.7844999999999995
2015-05-20,3.4117
2015-05-21,-5.2786
2015-05-22,3.7539
2015-05-26,5.7068
2015-05-27,19.0896
2015-05-28,7.2
2015-05-29,1.3267
2015-06-01,-26.7049
2015-06-02,3.0889
2015-06-03,8.3394
2015-06-04,5.4648
2015-06-05,10.6161
2015-06-08,-3.3419
2015-06-09,-7.9492
2015-06-10,0.1605
2015-06-11,-2.2115
2015-06-12,-0.3605
2015-06-15,2.1053
2015-06-16,-0.2255
2015-06-17,1.3239
2015-06-18,1.4659
2015-06-19,-1.6332
2015-06-22,1.4049
2015-06-23,-0.8501
2015-06-24,-1.429
2015-06-25,-1.1598
2015-06-26,1.5971
2015-06-29,-0.9945
2015-06-30,1.9767000000000001
2015-07-01,0.6991
2015-07-02,-1.2307
2015-07-06,1.7572
2015-07-07,-0.5338
2015-07-08,-2.7462
2015-07-09,0.1623
2015-07-10,2.6248
2015-07-13,6.1888
2015-07-14,0.6542
2015-07-15,-1.0931
2015-07-16,0.0
2015-07-17,-1.583
2015-07-20,0.0607
2015-07-21,-4.5799
2015-07-22,-0.89
2015-07-23,-4.0731
2015-07-24,-3.9786
2015-07-27,-1.6713
2015-07-28,3.7535
2015-07-29,-6.2799
2015-07-30,0.1457
2015-07-31,4.0364
2015-08-03,-2.2719
2015-08-04,-0.5007
2015-08-05,1.0784
2015-08-06,-3.5562
2015-08-07,-11.1357
2015-08-10,-1.3693
2015-08-11,-5.9318
2015-08-12,0.8945
2015-08-13,-0.3103
2015-08-14,0.0445
2015-08-17,6.2222
2015-08-18,-2.0502
2015-08-19,-2.7339
2015-08-20,-4.7431
2015-08-21,2.2591
2015-08-24,-2.7051
2015-08-25,4.5412
2015-08-26,10.461
2015-08-27,2.2873
2015-08-28,4.59
2015-08-31,-3.1508
2015-09-01,2.9047
2015-09-02,4.7798
2015-09-03,-6.681
2015-09-04,-0.5004
2015-09-08,8.3172
2015-09-09,14.8214
2015-09-10,8.2426
2015-09-11,24.6552
2015-09-14,6.7082
2015-09-15,3.046
2015-09-16,-7.044
2015-09-17,-3.9919000000000002
2015-09-18,2.3491
2015-09-21,-6.0363
2015-09-22,-14.4602
2015-09-23,-1.1708
2015-09-24,1.5602
2015-09-25,-8.7909
2015-09-28,-6.9869
2015-09-29,4.7619
2015-09-30,10.1793
2015-10-01,-3.4863
2015-10-02,-0.7827
2015-10-05,-0.7282
2015-10-06,-1.8949
2015-10-07,4.8286999999999995
2015-10-08,-4.5765
2015-10-09,0.1246
2015-10-12,-0.2177
2015-10-13,-2.2444
2015-10-14,3.8265000000000002
2015-10-15,5.1597
2015-10-16,1.8692
2015-10-19,5.9633
2015-10-20,-7.9004
2015-10-21,-1.4982
2015-10-22,1.7
2015-10-23,0.4985
2015-10-26,-1.0213
2015-10-27,0.3243
2015-10-28,2.0864
2015-10-29,0.5757
2015-10-30,1.2593
2015-11-02,7.9989
2015-11-03,0.4973
2015-11-04,1.849
2015-11-05,-6.6991
2015-11-06,5.2891
2015-11-09,3.3316
2015-11-10,6.7506
2015-11-11,-1.227
2015-11-12,-2.2695
2015-11-13,0.4644
2015-11-16,-3.4307
2015-11-17,-0.8566
2015-11-18,0.0508
2015-11-19,-2.2098
2015-11-20,-2.7273
2015-11-23,3.4446
2015-11-24,-3.0459
2015-11-25,1.1715
2015-11-27,1.1842
2015-11-30,-1.0923
2015-12-01,-4.0757
2015-12-02,3.4265
2015-12-03,-5.5924
2015-12-04,1.7406000000000001
2015-12-07,0.0828
2015-12-08,1.7094
2015-12-09,-1.762
2015-12-10,-8.223
2015-12-11,-0.9321
2015-12-14,-3.0653
2015-12-15,1.5341
2015-12-16,1.1409
2015-12-17,-0.8841
2015-12-18,-1.9071
2015-12-21,2.8222
2015-12-22,2.1653000000000002
2015-12-23,0.0597
2015-12-24,-4.3556
2015-12-28,-3.7118
2015-12-29,-0.5507
2015-12-30,-0.5212
2015-12-31,3.4709
2016-01-04,-8.0063
2016-01-05,0.0
2016-01-06,-1.5135999999999998
2016-01-07,-4.4708
2016-01-08,-1.1335
2016-01-11,-4.6967
2016-01-12,2.5999
2016-01-13,-6.9213000000000005
2016-01-14,9.0207
2016-01-15,-4.7708
2016-01-19,-9.1585
2016-01-20,5.8165
2016-01-21,-3.5831
2016-01-22,5.5321
2016-01-25,-0.04
2016-01-26,-2.9624
2016-01-27,-12.2525
2016-01-28,-2.2096999999999998
2016-01-29,3.5096
2016-02-01,1.347
2016-02-02,-4.0788
2016-02-03,-3.01
2016-02-04,5.2217
2016-02-05,-5.1498
2016-02-08,-7.6012
2016-02-09,0.641
2016-02-10,3.7155
2016-02-11,-0.7677
2016-02-12,3.7133000000000003
2016-02-16,4.4754
2016-02-17,7.2347
2016-02-18,-1.5979
2016-02-19,1.4885
2016-02-22,6.2222
2016-02-23,-11.5063
2016-02-24,2.1277
2016-02-25,2.1296
2016-02-26,0.1813
2016-02-29,-4.5701
2016-03-01,6.4486
2016-03-02,6.0579
2016-03-03,-2.7298999999999998
2016-03-04,-3.0225
2016-03-07,6.0107
2016-03-08,-8.8618
2016-03-09,-2.1659
2016-03-10,0.0471
2016-03-11,-3.1073
2016-03-14,3.4013999999999998
2016-03-15,-11.1842
2016-03-16,0.7407
2016-03-17,2.0483
2016-03-18,1.4411
2016-03-21,3.5008
2016-03-22,4.5588
2016-03-23,-5.6259
2016-03-24,-0.6955
2016-03-28,-2.6013
2016-03-29,6.8824
2016-03-30,-0.0961
2016-03-31,2.9341
2016-04-01,4.486
2016-04-04,3.7567
2016-04-05,-2.8017
2016-04-06,6.3858
2016-04-07,-3.3764
2016-04-08,-4.6592
2016-04-11,-0.543
2016-04-12,2.8207
2016-04-13,1.5044
2016-04-14,0.6975
2016-04-15,-0.2165
2016-04-18,1.4751
2016-04-19,-3.7622999999999998
2016-04-20,-2.1768
2016-04-21,1.4532
2016-04-22,0.0448
2016-04-25,-1.8345
2016-04-26,-1.8232
2016-04-27,-0.8821
2016-04-28,-1.452
2016-04-29,-1.5209000000000001
2016-05-02,4.0058
2016-05-03,-6.2181
2016-05-04,-7.2241
2016-05-05,0.8
2016-05-06,-15.873
2016-05-09,4.9056999999999995
2016-05-10,-5.036
2016-05-11,-0.947
2016-05-12,-2.4857
2016-05-13,1.3072
2016-05-16,0.9032
2016-05-17,-0.1279
2016-05-18,0.6402
2016-05-19,-1.145
2016-05-20,2.9600999999999997
2016-05-23,5.375
2016-05-24,3.6773
2016-05-25,2.0595
2016-05-26,-2.1861
2016-05-27,2.4069
2016-05-31,1.455
2016-06-01,0.0
2016-06-02,5.2399000000000004
2016-06-03,-3.826
2016-06-06,-44.4142
2016-06-07,-9.3137
2016-06-08,-1.0811
2016-06-09,5.1366
2016-06-10,-15.9044
2016-06-13,-7.6638
2016-06-14,-4.6854
2016-06-15,-1.5449000000000002
2016-06-16,0.5706
2016-06-17,-3.5461
2016-06-20,-2.0588
2016-06-21,-3.3033
2016-06-22,-1.2422
2016-06-23,1.5723
2016-06-24,-7.4303
2016-06-27,-7.1906
2016-06-28,0.3604
2016-06-29,-1.4363000000000001
2016-06-30,-0.5464
2016-07-01,2.1978
2016-07-05,-4.1219
2016-07-06,2.6168
2016-07-07,1.275
2016-07-08,0.3597
2016-07-11,-1.7921
2016-07-12,1.4599
2016-07-13,-5.3957
2016-07-14,-3.0418
2016-07-15,2.7451
2016-07-18,1.9083999999999999
2016-07-19,-6.367
2016-07-20,1.8
2016-07-21,0.0
2016-07-22,-0.1965
2016-07-25,-2.7559
2016-07-26,-4.8583
2016-07-27,2.9787
2016-07-28,-5.7851
2016-07-29,1.7544
2016-08-01,2.3707
2016-08-02,-2.7368
2016-08-03,12.3377
2016-08-04,0.1927
2016-08-05,5.0
2016-08-08,2.3810000000000002
2016-08-09,0.8945
2016-08-10,-6.7376000000000005
2016-08-11,2.2814
2016-08-12,1.3011
2016-08-15,3.1193
2016-08-16,-4.2705
2016-08-17,-0.7435
2016-08-18,-1.4981
2016-08-19,-2.6616
2016-08-22,5.8594
2016-08-23,0.738
2016-08-24,-2.5641
2016-08-25,-6.391
2016-08-26,2.2088
2016-08-29,2.3576
2016-08-30,0.3839
2016-08-31,-3.4417
2016-09-01,2.5743
2016-09-02,-0.5792
2016-09-06,-0.3883
2016-09-07,1.5594999999999999
2016-09-08,-1.7274
2016-09-09,-2.3438
2016-09-12,0.0
2016-09-13,-1.0
2016-09-14,-2.2222
2016-09-15,1.4463
2016-09-16,0.8147
2016-09-19,0.8081
2016-09-20,0.8016
2016-09-21,9.1451
2016-09-22,17.6685
2016-09-23,-8.9783
2016-09-26,5.4422
2016-09-27,9.354800000000001
2016-09-28,-0.885
2016-09-29,-2.9762
2016-09-30,1.3804
2016-10-03,-2.4206
2016-10-04,-3.4109
2016-10-05,2.5682
2016-10-06,-5.3208
2016-10-07,-2.314
2016-10-10,1.0152
2016-10-11,-9.0452
2016-10-12,-6.2615
2016-10-13,5.6974
2016-10-14,-2.6022
2016-10-17,-3.626
2016-10-18,1.9802
2016-10-19,-2.9126
2016-10-20,1.0
2016-10-21,0.9901
2016-10-24,3.9215999999999998
2016-10-25,3.7736
2016-10-26,-0.9091
2016-10-27,0.9174
2016-10-28,-7.2727
2016-10-31,-0.9804
2016-11-01,1.9802
2016-11-02,-1.9417
2016-11-03,-5.9406
2016-11-04,4.2105
2016-11-07,2.0202
2016-11-08,-0.9901
2016-11-09,5.0
2016-11-10,1.9048
2016-11-11,4.6729
2016-11-14,5.3571
2016-11-15,-1.6949
2016-11-16,-1.7241
2016-11-17,5.2632
2016-11-18,0.0
2016-11-21,-1.6667
2016-11-22,-2.5423999999999998
2016-11-23,2.6087
2016-11-25,-1.6949
2016-11-28,-6.0345
2016-11-29,-0.9174
2016-11-30,-0.9259
2016-12-01,-1.8692
2016-12-02,-3.8095
2016-12-05,1.9802
2016-12-06,-0.9709
2016-12-07,4.902
2016-12-08,4.6729
2016-12-09,5.3571
2016-12-12,-3.3898
2016-12-13,-2.6316
2016-12-14,-2.7027
2016-12-15,-0.9259
2016-12-16,2.8037
2016-12-19,1.8182
2016-12-20,0.0
2016-12-21,-2.6786
2016-12-22,-1.8349
2016-12-23,0.0
2016-12-27,-1.8692
2016-12-28,-3.8095
2016-12-29,-1.9802
2016-12-30,-4.0404
2017-01-03,9.473700000000001
2017-01-04,5.7692
2017-01-05,7.2727
2017-01-06,-3.3898
2017-01-09,-2.6316
2017-01-10,-1.8018
2017-01-11,-0.9174
2017-01-12,0.9259
2017-01-13,-0.9174
2017-01-17,0.9259
2017-01-18,0.9174
2017-01-19,-0.9091
2017-01-20,-3.6696999999999997
2017-01-23,0.9524
2017-01-24,0.0
2017-01-25,2.8302
2017-01-26,-0.9174
2017-01-27,0.9259
2017-01-30,-7.3394
2017-01-31,0.9901
2017-02-01,0.0
2017-02-02,3.9215999999999998
2017-02-03,-0.9434
2017-02-06,0.0
2017-02-07,2.8571
2017-02-08,2.7778
2017-02-09,4.5045
2017-02-10,3.4483
2017-02-13,1.6667
2017-02-14,-0.8197
2017-02-15,-0.8264
2017-02-16,0.0
2017-02-17,3.3333
2017-02-21,-0.8065
2017-02-22,-6.5041
2017-02-23,-0.8696
2017-02-24,-1.7544
2017-02-27,6.25
2017-02-28,-6.7227
2017-03-01,3.6036
2017-03-02,0.8696
2017-03-03,-3.4483
2017-03-06,-3.5714
2017-03-07,0.9259
2017-03-08,-1.8349
2017-03-09,-0.9346
2017-03-10,-0.9434
2017-03-13,0.9524
2017-03-14,-0.9434
2017-03-15,6.6667
2017-03-16,-2.6786
2017-03-17,0.0
2017-03-20,0.0
2017-03-21,-4.5872
2017-03-22,-0.9615
2017-03-23,-0.9709
2017-03-24,0.9804
2017-03-27,0.9709
2017-03-28,-0.9615
2017-03-29,0.0
2017-03-30,0.0
2017-03-31,0.9709
2017-04-03,-1.9231
2017-04-04,0.9804
2017-04-05,0.0
2017-04-06,-2.9126
2017-04-07,-3.0
2017-04-10,0.0
2017-04-11,-4.1237
2017-04-12,-4.3011
2017-04-13,-4.4944
2017-04-17,-2.3529
2017-04-18,4.8193
2017-04-19,2.2989
2017-04-20,3.3708
2017-04-21,-7.6087
2017-04-24,3.5294
2017-04-25,4.5455
2017-04-26,2.7174
2017-04-27,1.0582
2017-04-28,-4.712
2017-05-01,-4.3956
2017-05-02,-4.5977
2017-05-03,-1.2048
2017-05-04,0.0
2017-05-05,-1.2195
2017-05-08,-11.1111
2017-05-09,2.0833
2017-05-10,-2.0408
2017-05-11,-9.7222
2017-05-12,4.6154
2017-05-15,1.4706000000000001
2017-05-16,-2.8986
2017-05-17,8.9552
2017-05-18,-1.3699
2017-05-19,1.3889
2017-05-22,0.0
2017-05-23,-6.8493
2017-05-24,0.0
2017-05-25,-2.9412000000000003
2017-05-26,-1.5152
2017-05-30,-4.6154
2017-05-31,-9.6774
2017-06-01,1.7856999999999998
2017-06-02,3.5088
2017-06-05,1.6949
2017-06-06,-1.6667
2017-06-07,1.6949
2017-06-08,3.3333
2017-06-09,-1.6129
2017-06-12,3.2787
2017-06-13,3.1746
2017-06-14,1.5385
2017-06-15,-4.5455
2017-06-16,-4.7619
2017-06-19,13.3333
2017-06-20,4.4118
2017-06-21,8.4507
2017-06-22,5.1948
2017-06-23,-6.1728
2017-06-26,6.5789
2017-06-27,-7.4074
2017-06-28,-2.6667
2017-06-29,0.0
2017-06-30,0.0
2017-07-03,1.3699
2017-07-05,-4.0541
2017-07-06,-7.0423
2017-07-07,15.1515
2017-07-10,-3.9474
2017-07-11,-1.3699
2017-07-12,2.7778
2017-07-13,4.0541
2017-07-14,1.2987
2017-07-17,11.538499999999999
2017-07-18,3.4483
2017-07-19,3.3333
2017-07-20,0.0
2017-07-21,5.3763
2017-07-24,1.0204
2017-07-25,1.0101
2017-07-26,-2.0
2017-07-27,0.0
2017-07-28,-2.0408
2017-07-31,4.1667
2017-08-01,-2.0
2017-08-02,-3.0612
2017-08-03,-1.0526
2017-08-04,2.1277
2017-08-07,-1.0417
2017-08-08,0.0
2017-08-09,-1.0526
2017-08-10,1.0638
2017-08-11,0.5263
2017-08-14,1.5707
2017-08-15,1.0309
2017-08-16,0.0
2017-08-17,3.0612
2017-08-18,10.8911
2017-08-21,-2.6786
2017-08-22,-2.7523
2017-08-23,-1.8868
2017-08-24,3.8462
2017-08-25,-3.7037
2017-08-28,3.8462
2017-08-29,2.7778
2017-08-30,0.9009
2017-08-31,-3.5714
2017-09-01,-5.5556
2017-09-05,-0.9804
2017-09-06,-0.9901
2017-09-07,1.0
2017-09-08,-0.9901
2017-09-11,-1.0
2017-09-12,-1.0101
2017-09-13,-2.0408
2017-09-14,-1.0417
2017-09-15,135.7895
2017-09-18,-3.5714
2017-09-19,-2.7778
2017-09-20,-0.4762
2017-09-21,-0.9569
2017-09-22,-4.8309
2017-09-25,2.5381
2017-09-26,3.9604
2017-09-27,2.3810000000000002
2017-09-28,5.5814
2017-09-29,3.0837
2017-10-02,13.6752
2017-10-03,0.0
2017-10-04,12.406
2017-10-05,-0.3344
2017-10-06,-2.6846
2017-10-09,-5.1724
2017-10-10,3.6364
2017-10-11,1.0526
2017-10-12,-1.7361
2017-10-13,1.7668
2017-10-16,-4.8611
2017-10-17,4.0146
2017-10-18,0.7018
2017-10-19,8.3624
2017-10-20,1.2862
2017-10-23,-9.8413
2017-10-24,-1.9365999999999999
2017-10-25,-3.7702
2017-10-26,-5.5969999999999995
2017-10-27,2.7668
2017-10-30,1.1538
2017-10-31,-0.7605
2017-11-01,-2.682
2017-11-02,7.0866
2017-11-03,3.3088
2017-11-06,-2.847
2017-11-07,-0.7326
2017-11-08,1.845
2017-11-09,1.4493
2017-11-10,7.5
2017-11-13,2.99
2017-11-14,-14.8387
2017-11-15,6.4394
2017-11-16,35.2313
2017-11-17,-9.2105
2017-11-20,5.7971
2017-11-21,-6.5753
2017-11-22,3.2258
2017-11-24,-0.5682
2017-11-27,-1.7143000000000002
2017-11-28,0.0
2017-11-29,-2.0349
2017-11-30,1.7804
2017-12-01,-2.3324
2017-12-04,-3.8806000000000003
2017-12-05,-0.3106
2017-12-06,-0.9346
