ticker,APO US Equity
2011-08-17,1.9054
2011-08-18,-1.5234999999999999
2011-08-19,-0.9299
2011-08-22,-4.5487
2011-08-23,0.9834
2011-08-24,-1.2734
2011-08-25,-1.3657
2011-08-26,-3.7692
2011-08-29,0.7994
2011-08-30,1.5067
2011-08-31,1.3281
2011-09-01,-0.4626
2011-09-02,-6.1193
2011-09-06,0.5776
2011-09-07,-2.2149
2011-09-08,-5.8725000000000005
2011-09-09,2.4955
2011-09-12,-5.6522
2011-09-13,4.424
2011-09-14,4.4131
2011-09-15,0.0845
2011-09-16,1.3514
2011-09-19,-1.1667
2011-09-20,-2.1079
2011-09-21,-4.3065999999999995
2011-09-22,-6.8407
2011-09-23,-2.8986
2011-09-26,-0.4975
2011-09-27,1.5
2011-09-28,-1.7734
2011-09-29,2.8084
2011-09-30,-0.0976
2011-10-03,-6.1523
2011-10-04,3.0177
2011-10-05,4.0404
2011-10-06,0.3883
2011-10-07,-0.8704
2011-10-10,1.9512
2011-10-11,0.6699
2011-10-12,3.0418
2011-10-13,-1.0148
2011-10-14,0.3728
2011-10-17,0.0
2011-10-18,-0.3714
2011-10-19,-1.7707000000000002
2011-10-20,3.4156
2011-10-21,3.3945
2011-10-24,4.4366
2011-10-25,-0.6797
2011-10-26,3.8494
2011-10-27,9.4728
2011-10-28,-0.0752
2011-10-31,-0.2259
2011-11-01,-3.2453
2011-11-02,2.1061
2011-11-03,-0.382
2011-11-04,1.3804
2011-11-07,5.2194
2011-11-08,-0.7189
2011-11-09,0.0
2011-11-10,-4.2722999999999995
2011-11-11,-0.6051
2011-11-14,-1.2938
2011-11-15,-1.7732999999999999
2011-11-16,1.8053
2011-11-17,-6.7078
2011-11-18,1.6529
2011-11-21,-4.7154
2011-11-22,0.5119
2011-11-23,-2.1589
2011-11-25,-1.8535
2011-11-28,4.3165
2011-11-29,4.1379
2011-11-30,3.6424
2011-12-01,1.0383
2011-12-02,2.7668
2011-12-05,6.3077
2011-12-06,1.0854
2011-12-07,-2.7201
2011-12-08,-3.0905
2011-12-09,2.9613
2011-12-12,-2.7286
2011-12-13,0.4549
2011-12-14,-4.1509
2011-12-15,-1.0236
2011-12-16,-6.4439
2011-12-19,0.6803
2011-12-20,2.2889
2011-12-21,1.0651
2011-12-22,0.2451
2011-12-23,0.2445
2011-12-27,0.0
2011-12-28,1.4634
2011-12-29,-1.5224
2011-12-30,0.9764
2012-01-03,5.1571
2012-01-04,0.4598
2012-01-05,2.2121
2012-01-06,3.9552
2012-01-09,-2.9433
2012-01-10,2.5148
2012-01-11,-2.0202
2012-01-12,0.8837
2012-01-13,-0.365
2012-01-17,3.4432
2012-01-18,2.4788
2012-01-19,1.935
2012-01-20,1.4237
2012-01-23,1.2701
2012-01-24,-1.6502
2012-01-25,-2.8859
2012-01-26,1.244
2012-01-27,3.1399
2012-01-30,-4.5665
2012-01-31,3.19
2012-02-01,-1.3441
2012-02-02,-0.3406
2012-02-03,1.5038
2012-02-06,-0.0673
2012-02-07,1.6846
2012-02-08,-0.5302
2012-02-09,2.1985
2012-02-10,-6.1278
2012-02-13,0.0
2012-02-14,0.7639
2012-02-15,2.1365
2012-02-16,-2.969
2012-02-17,0.765
2012-02-21,-0.7591
2012-02-22,1.7241
2012-02-23,-1.6242999999999999
2012-02-24,1.6511
2012-02-27,-0.9181
2012-02-28,-0.5702
2012-02-29,0.5018
2012-03-01,-0.428
2012-03-02,-0.2865
2012-03-05,1.0057
2012-03-06,-1.6358000000000001
2012-03-07,0.1446
2012-03-08,1.2274
2012-03-09,1.4264999999999999
2012-03-12,0.3516
2012-03-13,-0.1402
2012-03-14,0.9123
2012-03-15,-0.1347
2012-03-16,1.5276
2012-03-19,-1.0974
2012-03-20,-0.6935
2012-03-21,1.6760000000000002
2012-03-22,-1.9918
2012-03-23,-0.0701
2012-03-26,1.0519
2012-03-27,-1.5960999999999999
2012-03-28,0.4937
2012-03-29,1.0526
2012-03-30,-0.8333
2012-04-02,0.8403
2012-04-03,0.3472
2012-04-04,-2.2145
2012-04-05,1.557
2012-04-09,-1.324
2012-04-10,-3.6017
2012-04-11,2.4908
2012-04-12,-1.0007
2012-04-13,-2.0939
2012-04-16,-1.7699
2012-04-17,1.4264000000000001
2012-04-18,1.5544
2012-04-19,-1.5306
2012-04-20,-3.849
2012-04-23,-0.3079
2012-04-24,2.0849
2012-04-25,0.0756
2012-04-26,-0.9826
2012-04-27,0.0763
2012-04-30,-2.0595
2012-05-01,0.5452
2012-05-02,-2.0139
2012-05-03,-2.4506
2012-05-04,-1.4586999999999999
2012-05-07,0.3289
2012-05-08,5.3279
2012-05-09,-6.3035
2012-05-10,-0.0831
2012-05-11,-0.665
2012-05-14,-0.5021
2012-05-15,-2.3548999999999998
2012-05-16,-1.292
2012-05-17,-3.9267
2012-05-18,-2.0446
2012-05-21,4.4592
2012-05-22,1.6349
2012-05-23,4.3789
2012-05-24,0.4281
2012-05-25,0.7673
2012-05-29,1.6074000000000002
2012-05-30,-2.7477
2012-05-31,-0.0856
2012-06-01,-2.6564
2012-06-04,0.5282
2012-06-05,1.5762
2012-06-06,3.4483
2012-06-07,4.1667
2012-06-08,1.52
2012-06-11,-0.5516
2012-06-12,0.3962
2012-06-13,0.2368
2012-06-14,0.4724
2012-06-15,0.5486
2012-06-18,-0.3897
2012-06-19,1.0172
2012-06-20,0.0
2012-06-21,0.0
2012-06-22,-0.0775
2012-06-25,-1.3953
2012-06-26,-0.3145
2012-06-27,-0.1577
2012-06-28,-3.2385
2012-06-29,1.2245
2012-07-02,2.6612999999999998
2012-07-03,-0.4713
2012-07-05,0.7893
2012-07-06,-1.5662
2012-07-09,-1.5114999999999998
2012-07-10,0.9693
2012-07-11,0.4
2012-07-12,1.8327
2012-07-13,1.252
2012-07-16,0.2318
2012-07-17,0.4626
2012-07-18,0.9977
2012-07-19,-0.076
2012-07-20,1.9771999999999998
2012-07-23,0.0
2012-07-24,-0.6711
2012-07-25,-0.6757
2012-07-26,-2.3432
2012-07-27,2.1672
2012-07-30,1.0606
2012-07-31,1.7241
2012-08-01,3.1688
2012-08-02,-3.5
2012-08-03,1.6284
2012-08-06,-1.8937
2012-08-07,0.5939
2012-08-08,1.476
2012-08-09,-1.5272999999999999
2012-08-10,-0.1477
2012-08-13,-2.145
2012-08-14,0.0756
2012-08-15,0.2266
2012-08-16,0.3768
2012-08-17,-0.3754
2012-08-20,1.5072
2012-08-21,0.1485
2012-08-22,2.5945
2012-08-23,0.8671
2012-08-24,-1.9679
2012-08-27,-1.2639
2012-08-28,1.506
2012-08-29,0.1484
2012-08-30,-0.7407
2012-08-31,-1.0448
2012-09-04,0.2262
2012-09-05,1.4296
2012-09-06,0.816
2012-09-07,2.3547000000000002
2012-09-10,-0.0719
2012-09-11,0.1439
2012-09-12,0.2874
2012-09-13,1.4327
2012-09-14,2.6836
2012-09-17,2.8198
2012-09-18,-0.8027
2012-09-19,1.0789
2012-09-20,-0.467
2012-09-21,0.2681
2012-09-24,-0.8021
2012-09-25,-1.2803
2012-09-26,0.8874
2012-09-27,0.2706
2012-09-28,-1.0796000000000001
2012-10-01,-0.955
2012-10-02,-1.0331
2012-10-03,0.3479
2012-10-04,2.0111
2012-10-05,0.2039
2012-10-08,1.0855
2012-10-09,-2.0805
2012-10-10,0.4798
2012-10-11,-0.4775
2012-10-12,-0.7539
2012-10-15,3.0387
2012-10-16,0.7373
2012-10-17,0.1996
2012-10-18,0.0
2012-10-19,-0.1328
2012-10-22,0.4654
2012-10-23,-0.5295
2012-10-24,-0.7319
2012-10-25,1.8096999999999999
2012-10-26,-2.5016
2012-10-31,2.5658
2012-11-01,1.58
2012-11-02,-3.3052
2012-11-05,-0.7373
2012-11-06,2.0257
2012-11-07,-4.368
2012-11-08,-2.7682
2012-11-09,1.21
2012-11-12,2.1097
2012-11-13,0.6198
2012-11-14,-3.833
2012-11-15,1.4235
2012-11-16,-0.7719
2012-11-19,5.3748000000000005
2012-11-20,4.2282
2012-11-21,0.3305
2012-11-23,0.9881
2012-11-26,-0.3914
2012-11-27,0.4584
2012-11-28,0.7823
2012-11-29,0.7115
2012-11-30,0.7707
2012-12-03,0.4461
2012-12-04,0.2538
2012-12-05,0.7595
2012-12-06,1.7588
2012-12-07,-1.0493999999999999
2012-12-10,1.4348
2012-12-11,0.738
2012-12-12,-1.5263
2012-12-13,2.4798999999999998
2012-12-14,-0.605
2012-12-17,1.3999
2012-12-18,1.5606
2012-12-19,0.1182
2012-12-20,0.8264
2012-12-21,-0.7026
2012-12-24,-0.1769
2012-12-26,1.1223
2012-12-27,0.9346
2012-12-28,-0.2894
2012-12-31,0.7545
2013-01-02,3.2834
2013-01-03,0.3904
2013-01-04,1.6667
2013-01-07,0.765
2013-01-08,1.2473
2013-01-09,1.5533000000000001
2013-01-10,2.057
2013-01-11,-0.2584
2013-01-14,3.3161
2013-01-15,-1.3541
2013-01-16,0.8134
2013-01-17,1.1094
2013-01-18,4.4888
2013-01-22,2.148
2013-01-23,-0.7477
2013-01-24,-1.0829
2013-01-25,1.1899
2013-01-28,-0.3293
2013-01-29,0.0472
2013-01-30,-1.2264
2013-01-31,6.3515
2013-02-01,2.2452
2013-02-04,-2.4594
2013-02-05,-1.0806
2013-02-06,0.1821
2013-02-07,0.6361
2013-02-08,2.4379
2013-02-11,-2.2918
2013-02-12,-0.857
2013-02-13,-1.7288000000000001
2013-02-14,3.1019
2013-02-15,4.4005
2013-02-19,2.4775
2013-02-20,-2.0659
2013-02-21,-4.8474
2013-02-22,3.1604
2013-02-25,2.652
2013-02-26,-0.0445
2013-02-27,2.0945
2013-02-28,2.6189
2013-03-01,-0.4254
2013-03-04,1.2388
2013-03-05,1.2658
2013-03-06,-0.375
2013-03-07,0.3346
2013-03-08,0.0417
2013-03-11,0.0
2013-03-12,-0.4167
2013-03-13,0.4184
2013-03-14,-1.3333
2013-03-15,-0.8868
2013-03-18,-1.8747
2013-03-19,-1.129
2013-03-20,-1.0979
2013-03-21,-0.9325
2013-03-22,-0.4931
2013-03-25,-2.3874
2013-03-26,2.3073
2013-03-27,-1.1728
2013-03-28,-1.2323
2013-04-01,3.0037
2013-04-02,5.6528
2013-04-03,-0.4246
2013-04-04,2.4733
2013-04-05,0.8739
2013-04-08,3.5066
2013-04-09,5.2611
2013-04-10,-1.4767000000000001
2013-04-11,-2.2291
2013-04-12,-2.9088000000000003
2013-04-15,-7.1255
2013-04-16,6.0157
2013-04-17,-0.699
2013-04-18,0.207
2013-04-19,3.1405
2013-04-22,0.7612
2013-04-23,1.6301999999999999
2013-04-24,-2.1127
2013-04-25,3.9968
2013-04-26,-0.5765
2013-04-29,0.4639
2013-04-30,3.5783
2013-05-01,-3.9747
2013-05-02,1.5474
2013-05-03,1.2952
2013-05-06,-0.3385
2013-05-07,2.4151
2013-05-08,-0.7001
2013-05-09,-5.0835
2013-05-10,-2.8538
2013-05-13,0.6036
2013-05-14,4.68
2013-05-15,2.7734
2013-05-16,1.4062999999999999
2013-05-17,2.4737999999999998
2013-05-20,-4.1697
2013-05-21,0.4962
2013-05-22,-4.5575
2013-05-23,-4.8149999999999995
2013-05-24,4.6823
2013-05-28,-1.5974
2013-05-29,-1.9075
2013-05-30,2.3583
2013-05-31,-2.789
2013-06-03,-2.9106
2013-06-04,-0.5996
2013-06-05,-2.4558
2013-06-06,4.4611
2013-06-07,1.6068
2013-06-10,1.4981
2013-06-11,-3.567
2013-06-12,1.148
2013-06-13,1.0088
2013-06-14,-1.3733
2013-06-17,1.2658
2013-06-18,0.875
2013-06-19,-0.2891
2013-06-20,-4.0182
2013-06-21,-2.158
2013-06-24,-4.0141
2013-06-25,2.7114000000000003
2013-06-26,1.7896999999999998
2013-06-27,3.2967
2013-06-28,2.5532
2013-07-01,-1.9087
2013-07-02,-1.4382
2013-07-03,-1.2446
2013-07-05,2.3468
2013-07-08,2.2505
2013-07-09,-0.2907
2013-07-10,-0.7913
2013-07-11,3.9463
2013-07-12,0.9289
2013-07-15,0.9604
2013-07-16,-2.3385
2013-07-17,-0.6088
2013-07-18,5.7575
2013-07-19,0.9266
2013-07-22,2.7544
2013-07-23,-0.7074
2013-07-24,-0.1125
2013-07-25,-0.0375
2013-07-26,1.2768
2013-07-29,-1.3719000000000001
2013-07-30,-0.9398
2013-07-31,1.4042
2013-08-01,2.2829
2013-08-02,0.1098
2013-08-05,0.731
2013-08-06,1.1611
2013-08-07,0.0359
2013-08-08,0.5737
2013-08-09,-0.2496
2013-08-12,0.2859
2013-08-13,3.9558
2013-08-14,0.4114
2013-08-15,-1.9802
2013-08-16,0.9404
2013-08-19,-1.3458
2013-08-20,-0.3847
2013-08-21,-1.861
2013-08-22,-1.6816
2013-08-23,-0.6116
2013-08-26,0.3846
2013-08-27,-2.4138
2013-08-28,-0.6675
2013-08-29,1.1461999999999999
2013-08-30,-0.7816
2013-09-03,1.3391
2013-09-04,2.9149000000000003
2013-09-05,-0.0378
2013-09-06,0.0
2013-09-09,1.0956
2013-09-10,2.3916
2013-09-11,4.2701
2013-09-12,-0.07
2013-09-13,-0.5954
2013-09-16,2.9246
2013-09-17,1.3352
2013-09-18,0.6081
2013-09-19,-1.5782
2013-09-20,-3.7871
2013-09-23,-1.0638
2013-09-24,-0.6093
2013-09-25,0.1803
2013-09-26,0.216
2013-09-27,1.7241
2013-09-30,-0.2119
2013-10-01,2.6185
2013-10-02,2.6552
2013-10-03,-0.907
2013-10-04,2.8814
2013-10-07,-1.1862
2013-10-08,-1.5005
2013-10-09,-1.0156
2013-10-10,2.6334
2013-10-11,2.2659000000000002
2013-10-14,-0.2933
2013-10-15,1.6993
2013-10-16,3.4704
2013-10-17,2.1429
2013-10-18,2.7972
2013-10-21,-1.1831
2013-10-22,2.2149
2013-10-23,-0.4685
2013-10-24,1.1179999999999999
2013-10-25,-2.3567
2013-10-28,-1.6091
2013-10-29,1.0297
2013-10-30,-3.8369
2013-10-31,0.5611
2013-11-01,1.9219
2013-11-04,1.1557
2013-11-05,2.6458
2013-11-06,-1.8161
2013-11-07,-4.5346
2013-11-08,-1.5
2013-11-11,-4.4734
2013-11-12,-2.5241
2013-11-13,1.8399
2013-11-14,0.8364
2013-11-15,0.2654
2013-11-18,0.1655
2013-11-19,-0.7268
2013-11-20,-1.8303
2013-11-21,3.0888
2013-11-22,2.7579000000000002
2013-11-25,-0.0663
2013-11-26,0.4973
2013-11-27,-0.9238
2013-11-29,0.5328
2013-12-02,-0.4306
2013-12-03,-2.2621
2013-12-04,2.1784
2013-12-05,-0.3664
2013-12-06,0.9696
2013-12-09,0.1656
2013-12-10,0.0
2013-12-11,-1.157
2013-12-12,-0.6689
2013-12-13,1.4478
2013-12-16,1.1948
2013-12-17,-1.2463
2013-12-18,0.8303
2013-12-19,0.2306
2013-12-20,2.1689
2013-12-23,-0.9971
2013-12-24,-0.4873
2013-12-26,0.555
2013-12-27,1.526
2013-12-30,-0.9914
2013-12-31,2.0995
2014-01-02,2.2145
2014-01-03,2.5998
2014-01-06,0.3017
2014-01-07,2.1353
2014-01-08,3.2391
2014-01-09,0.2282
2014-01-10,1.6505
2014-01-13,-0.252
2014-01-14,1.6559
2014-01-15,-1.2976
2014-01-16,0.8392
2014-01-17,-2.7462
2014-01-21,0.3993
2014-01-22,-0.2273
2014-01-23,-3.844
2014-01-24,-4.6491
2014-01-27,-1.4285999999999999
2014-01-28,1.5753
2014-01-29,-1.83
2014-01-30,3.3491
2014-01-31,-0.7949
2014-02-03,-5.4237
2014-02-04,3.1606
2014-02-05,-0.1579
2014-02-06,0.5378
2014-02-07,0.3776
2014-02-10,1.8809
2014-02-11,-1.0154
2014-02-12,-0.2487
2014-02-13,-0.8102
2014-02-14,0.2199
2014-02-18,-0.7787
2014-02-19,1.3734
2014-02-20,-0.0968
2014-02-21,1.7759
2014-02-24,0.6028
2014-02-25,-0.2523
2014-02-26,1.2014
2014-02-27,0.0312
2014-02-28,0.5309
2014-03-03,-0.9009
2014-03-04,1.1285
2014-03-05,2.3249
2014-03-06,0.6362
2014-03-07,-2.1673999999999998
2014-03-10,0.0
2014-03-11,0.8615
2014-03-12,-0.5796
2014-03-13,-1.4115
2014-03-14,-0.9337
2014-03-17,1.0053
2014-03-18,0.0622
2014-03-19,1.1501000000000001
2014-03-20,-0.8297
2014-03-21,-1.6423999999999999
2014-03-24,-2.0794
2014-03-25,-0.74
2014-03-26,-1.329
2014-03-27,2.5624000000000002
2014-03-28,3.1390000000000002
2014-03-31,-1.2422
2014-04-01,0.0629
2014-04-02,-1.5085
2014-04-03,1.4359
2014-04-04,-2.4851
2014-04-07,-5.0645
2014-04-08,-4.0435
2014-04-09,2.7266
2014-04-10,-3.2747
2014-04-11,-2.0314
2014-04-14,0.2183
2014-04-15,-0.4719
2014-04-16,2.7352
2014-04-17,0.497
2014-04-21,3.9915000000000003
2014-04-22,2.5815
2014-04-23,-1.6886999999999999
2014-04-24,-2.1219
2014-04-25,-2.8562
2014-04-28,-4.4279
2014-04-29,1.4085
2014-04-30,-0.8406
2014-05-01,-0.4792
2014-05-02,1.0741
2014-05-05,-0.6229
2014-05-06,-0.3319
2014-05-07,-0.7399
2014-05-08,-3.2054
2014-05-09,0.8471
2014-05-12,-2.0619
2014-05-13,-0.078
2014-05-14,0.2341
2014-05-15,-1.596
2014-05-16,-0.6329
2014-05-19,-0.3707
2014-05-20,0.2067
2014-05-21,0.6188
2014-05-22,0.902
2014-05-23,0.4063
2014-05-27,1.0927
2014-05-28,0.2002
2014-05-29,-0.3196
2014-05-30,-0.481
2014-06-02,0.5638
2014-06-03,-0.8811
2014-06-04,2.3838
2014-06-05,4.9329
2014-06-06,1.9180000000000001
2014-06-09,-0.7749
2014-06-10,0.4091
2014-06-11,0.7778
2014-06-12,0.5145
2014-06-13,-0.4753
2014-06-16,-0.0735
2014-06-17,3.0147
2014-06-18,2.2484
2014-06-19,-2.0593
2014-06-20,-0.3564
2014-06-23,-1.073
2014-06-24,-2.1692
2014-06-25,-0.4065
2014-06-26,0.0
2014-06-27,2.8571
2014-06-30,0.0
2014-07-01,-0.3247
2014-07-02,0.7962
2014-07-03,-1.2208
2014-07-07,-0.0364
2014-07-08,-2.6909
2014-07-09,-2.8026999999999997
2014-07-10,-1.5763
2014-07-11,0.0781
2014-07-14,4.6058
2014-07-15,1.194
2014-07-16,1.8437000000000001
2014-07-17,-1.1586
2014-07-18,0.9158
2014-07-21,0.2904
2014-07-22,-0.9772
2014-07-23,0.9503
2014-07-24,-0.9413
2014-07-25,-1.2792
2014-07-28,-1.1847
2014-07-29,-0.2623
2014-07-30,0.9391
2014-07-31,-2.2702
2014-08-01,-0.2285
2014-08-04,-0.6489
2014-08-05,-0.5378
2014-08-06,-2.472
2014-08-07,-2.0594
2014-08-08,-1.0109
2014-08-11,0.1634
2014-08-12,-1.8352
2014-08-13,1.5787
2014-08-14,-0.2045
2014-08-15,-1.3115
2014-08-18,0.9136
2014-08-19,-0.8642
2014-08-20,0.0415
2014-08-21,1.4382
2014-08-22,-0.834
2014-08-25,1.9344000000000001
2014-08-26,0.5363
2014-08-27,-0.041
2014-08-28,-0.2463
2014-08-29,0.4115
2014-09-02,-1.7213
2014-09-03,-2.4187
2014-09-04,-0.6838
2014-09-05,1.1188
2014-09-08,0.7234
2014-09-09,-0.5492
2014-09-10,0.5098
2014-09-11,0.0845
2014-09-12,-0.3378
2014-09-15,-1.8643999999999998
2014-09-16,-0.9067
2014-09-17,0.5664
2014-09-18,-0.6066
2014-09-19,-1.2642
2014-09-22,-0.1766
2014-09-23,1.2826
2014-09-24,2.4454000000000002
2014-09-25,-0.2984
2014-09-26,2.608
2014-09-29,-0.5417
2014-09-30,-0.1257
2014-10-01,-2.307
2014-10-02,-0.1288
2014-10-03,1.7627000000000002
2014-10-06,0.9294
2014-10-07,-2.3022
2014-10-08,1.7995
2014-10-09,-3.9562
2014-10-10,-3.5495
2014-10-13,-4.1799
2014-10-14,-0.9483
2014-10-15,1.6276000000000002
2014-10-16,0.0
2014-10-17,3.7211
2014-10-20,3.2698
2014-10-21,3.3861
2014-10-22,-1.829
2014-10-23,-0.26
2014-10-24,1.8245
2014-10-27,-1.1519
2014-10-28,2.8917
2014-10-29,-1.8456000000000001
2014-10-30,-3.1197
2014-10-31,0.3529
2014-11-03,-0.6154
2014-11-04,-0.973
2014-11-05,0.5806
2014-11-06,0.2664
2014-11-07,3.543
2014-11-10,0.2994
2014-11-11,0.2985
2014-11-12,-0.9354
2014-11-13,0.2658
2014-11-14,1.1047
2014-11-17,-0.8304
2014-11-18,2.8647
2014-11-19,-0.9854
2014-11-20,2.7694
2014-11-21,1.5158
2014-11-24,1.5346
2014-11-25,0.7761
2014-11-26,1.2971
2014-11-28,-2.2009
2014-12-01,-3.437
2014-12-02,0.1695
2014-12-03,1.5651000000000002
2014-12-04,-0.1249
2014-12-05,-1.5847
2014-12-08,-3.0508
2014-12-09,0.6993
2014-12-10,-2.7778
2014-12-11,1.5625
2014-12-12,0.2637
2014-12-15,-3.3319
2014-12-16,-1.1338
2014-12-17,0.9174
2014-12-18,2.5455
2014-12-19,0.6206
2014-12-22,0.0
2014-12-23,3.1718
2014-12-24,-0.3843
2014-12-26,0.9859
2014-12-29,-0.5942
2014-12-30,0.9394
2014-12-31,-0.2538
2015-01-02,-0.0424
2015-01-05,-3.0547
2015-01-06,-3.151
2015-01-07,2.9372
2015-01-08,4.5654
2015-01-09,0.2099
2015-01-12,-1.8014000000000001
2015-01-13,2.2184
2015-01-14,0.5843
2015-01-15,-2.4066
2015-01-16,1.8282
2015-01-20,-0.1253
2015-01-21,1.296
2015-01-22,2.3112
2015-01-23,-0.6858
2015-01-26,2.1933
2015-01-27,0.3975
2015-01-28,-0.1979
2015-01-29,-0.6347
2015-01-30,-0.7186
2015-02-02,-0.1206
2015-02-03,3.4219
2015-02-04,-2.0631
2015-02-05,-2.4245
2015-02-06,-1.0183
2015-02-09,-1.5226
2015-02-10,-0.7104
2015-02-11,1.1364
2015-02-12,0.7074
2015-02-13,1.5424
2015-02-17,-0.0844
2015-02-18,-1.478
2015-02-19,0.6429
2015-02-20,0.0852
2015-02-23,-2.0851
2015-02-24,0.4781
2015-02-25,1.7734
2015-02-26,-1.8275000000000001
2015-02-27,0.9524
2015-03-02,-0.5575
2015-03-03,0.0431
2015-03-04,-1.5516999999999999
2015-03-05,-0.613
2015-03-06,-1.8502
2015-03-09,-1.9748999999999999
2015-03-10,-1.0073
2015-03-11,1.8039
2015-03-12,1.2267000000000001
2015-03-13,1.1221
2015-03-16,0.9765
2015-03-17,-2.022
2015-03-18,-0.987
2015-03-19,0.5437
2015-03-20,0.2253
2015-03-23,-0.6745
2015-03-24,-0.3622
2015-03-25,-1.1358
2015-03-26,-2.2518000000000002
2015-03-27,-0.9403
2015-03-30,2.0408
2015-03-31,0.4651
2015-04-01,-0.5093
2015-04-02,0.0
2015-04-06,0.0
2015-04-07,-0.3723
2015-04-08,-1.8683
2015-04-09,0.1428
2015-04-10,0.9981
2015-04-13,0.5647
2015-04-14,1.4974
2015-04-15,1.1065
2015-04-16,0.684
2015-04-17,-0.0906
2015-04-20,0.2267
2015-04-21,-0.8593
2015-04-22,-0.7755
2015-04-23,0.0
2015-04-24,1.2414
2015-04-27,1.1353
2015-04-28,0.4041
2015-04-29,0.8945
2015-04-30,1.3298
2015-05-01,0.0875
2015-05-04,1.1801
2015-05-05,-1.8143
2015-05-06,-0.6159
2015-05-07,-1.7264
2015-05-08,-1.1261
2015-05-11,-1.2301
2015-05-12,-0.4151
2015-05-13,0.2779
2015-05-14,0.0462
2015-05-15,0.9695
2015-05-18,0.823
2015-05-19,-0.7366
2015-05-20,1.1132
2015-05-21,-0.5505
2015-05-22,0.3229
2015-05-26,0.2299
2015-05-27,0.7798
2015-05-28,1.2288999999999999
2015-05-29,-0.1799
2015-06-01,0.3604
2015-06-02,0.5386
2015-06-03,2.1875
2015-06-04,-0.699
2015-06-05,-1.3638
2015-06-08,-0.9813
2015-06-09,-3.4234
2015-06-10,0.2332
2015-06-11,0.2327
2015-06-12,-0.6035
2015-06-15,-0.5138
2015-06-16,-0.0469
2015-06-17,0.0939
2015-06-18,1.5016
2015-06-19,0.1849
2015-06-22,2.815
2015-06-23,1.6606999999999998
2015-06-24,-0.3091
2015-06-25,0.2214
2015-06-26,-0.9722
2015-06-29,-1.1602000000000001
2015-06-30,0.0
2015-07-01,-0.5418
2015-07-02,0.5447
2015-07-06,-0.8126
2015-07-07,-0.5917
2015-07-08,-2.6557
2015-07-09,1.0348
2015-07-10,1.7225000000000001
2015-07-13,0.6865
2015-07-14,1.6364
2015-07-15,-0.3131
2015-07-16,-0.8524
2015-07-17,0.2715
2015-07-20,-1.6697
2015-07-21,0.2754
2015-07-22,-2.9291
2015-07-23,-2.4045
2015-07-24,-1.6425
2015-07-27,-0.8841
2015-07-28,0.892
2015-07-29,0.3438
2015-07-30,1.1747
2015-07-31,-0.4838
2015-08-03,-1.0695000000000001
2015-08-04,0.9337
2015-08-05,-1.5579
2015-08-06,-0.3956
2015-08-07,5.1639
2015-08-10,3.3994
2015-08-11,-4.4749
2015-08-12,-0.4302
2015-08-13,0.8161
2015-08-14,0.619
