ticker,IPI US Equity
2008-09-10,5.5434
2008-09-11,2.819
2008-09-12,5.1371
2008-09-15,-12.0231
2008-09-16,6.0842
2008-09-17,-10.2647
2008-09-18,4.7853
2008-09-19,10.7601
2008-09-22,0.5083
2008-09-23,-8.8508
2008-09-24,-1.0173
2008-09-25,-1.5883
2008-09-26,-6.519
2008-09-29,-3.216
2008-09-30,5.4215
2008-10-01,-1.6257000000000001
2008-10-02,-21.3153
2008-10-03,1.8003
2008-10-06,-7.9158
2008-10-07,-5.8985
2008-10-08,5.5394
2008-10-09,-2.6243
2008-10-10,-0.7092
2008-10-13,16.7143
2008-10-14,-1.0608
2008-10-15,-18.9278
2008-10-16,-4.6287
2008-10-17,-3.8933
2008-10-20,14.3174
2008-10-21,-7.233
2008-10-22,-12.2449
2008-10-23,3.22
2008-10-24,-4.275
2008-10-27,-2.9572000000000003
2008-10-28,5.9701
2008-10-29,7.2183
2008-10-30,15.052
2008-10-31,3.4253
2008-11-03,-4.6458
2008-11-04,13.8447
2008-11-05,-11.3983
2008-11-06,-6.9345
2008-11-07,4.7276
2008-11-10,0.5397
2008-11-11,-5.0268
2008-11-12,-20.9661
2008-11-13,24.2523
2008-11-14,3.7153
2008-11-17,-11.7558
2008-11-18,2.0583
2008-11-19,-7.507
2008-11-20,-13.1435
2008-11-21,11.4365
2008-11-24,9.8874
2008-11-25,1.9362
2008-11-26,7.5978
2008-11-28,-0.3115
2008-12-01,-13.9062
2008-12-02,-6.5941
2008-12-03,1.4249
2008-12-04,-4.917
2008-12-05,5.1713000000000005
2008-12-08,9.4508
2008-12-09,-1.8086
2008-12-10,8.3779
2008-12-11,-3.6184
2008-12-12,7.2241
2008-12-15,-0.9549
2008-12-16,6.0525
2008-12-17,4.899
2008-12-18,-2.6962
2008-12-19,-7.1252
2008-12-22,-7.2456
2008-12-23,-2.2975
2008-12-24,0.2352
2008-12-26,5.9824
2008-12-29,10.6807
2008-12-30,-0.4
2008-12-31,4.2671
2009-01-02,3.0814
2009-01-05,1.3078
2009-01-06,1.0143
2009-01-07,-0.5477
2009-01-08,-1.698
2009-01-09,0.2801
2009-01-12,-9.5438
2009-01-13,1.2352
2009-01-14,-5.6431000000000004
2009-01-15,5.819
2009-01-16,1.833
2009-01-20,-4.9
2009-01-21,5.7308
2009-01-22,5.3705
2009-01-23,3.8226
2009-01-26,1.6364
2009-01-27,-2.4596999999999998
2009-01-28,0.4127
2009-01-29,-3.7443
2009-01-30,-3.3207
2009-02-02,-2.6006
2009-02-03,6.3476
2009-02-04,4.4055
2009-02-05,1.8603
2009-02-06,1.6036000000000001
2009-02-09,6.7514
2009-02-10,-3.4086
2009-02-11,-6.4626
2009-02-12,6.2727
2009-02-13,2.6090999999999998
2009-02-17,-9.5456
2009-02-18,2.9032
2009-02-19,1.5674000000000001
2009-02-20,0.6614
2009-02-23,-13.1844
2009-02-24,7.5177
2009-02-25,-2.3932
2009-02-26,1.25
2009-02-27,6.5527
2009-03-02,-11.7201
2009-03-03,1.3125
2009-03-04,-11.6592
2009-03-05,-3.8917
2009-03-06,-14.9648
2009-03-09,6.5562000000000005
2009-03-10,9.6503
2009-03-11,-1.0041
2009-03-12,-6.5632
2009-03-13,1.2133
2009-03-16,0.3785
2009-03-17,-1.1314
2009-03-18,1.0807
2009-03-19,8.6792
2009-03-20,-4.0509
2009-03-23,11.8818
2009-03-24,1.5093999999999999
2009-03-25,2.5491
2009-03-26,5.1787
2009-03-27,1.1324
2009-03-30,-13.2425
2009-03-31,3.5354
2009-04-01,3.7398
2009-04-02,4.7544
2009-04-03,3.3416
2009-04-06,-1.7856999999999998
2009-04-07,-4.8649000000000004
2009-04-08,7.3347
2009-04-09,2.0212
2009-04-13,-0.1887
2009-04-14,4.1115
2009-04-15,1.1802
2009-04-16,0.5384
2009-04-17,-2.0973
2009-04-20,-7.9763
2009-04-21,5.0025
2009-04-22,-7.3113
2009-04-23,-0.8142
2009-04-24,8.0554
2009-04-27,14.9573
2009-04-28,-4.9153
2009-04-29,6.0817
2009-04-30,1.1057
2009-05-01,5.9133
2009-05-04,4.2065
2009-05-05,1.8349
2009-05-06,-3.3874
2009-05-07,-2.4991
2009-05-08,6.9243
2009-05-11,-5.0805
2009-05-12,0.2639
2009-05-13,-2.8571
2009-05-14,9.9845
2009-05-15,0.2463
2009-05-18,7.8273
2009-05-19,5.4687
2009-05-20,2.8395
2009-05-21,-7.383
2009-05-22,3.6292999999999997
2009-05-26,4.4715
2009-05-27,-4.5196
2009-05-28,3.1661
2009-05-29,-0.942
2009-06-01,3.2209
2009-06-02,-3.0015
2009-06-03,-4.4118
2009-06-04,6.5705
2009-06-05,-0.9023
2009-06-08,-3.1866
2009-06-09,1.4734
2009-06-10,-1.5137
2009-06-11,3.2936
2009-06-12,-2.0346
2009-06-15,-5.1767
2009-06-16,-5.3612
2009-06-17,-9.0501
2009-06-18,1.823
2009-06-19,0.8952
2009-06-22,-8.9094
2009-06-23,6.6964
2009-06-24,1.2551999999999999
2009-06-25,2.6296
2009-06-26,1.9766
2009-06-29,2.9433
2009-06-30,-2.0921
2009-07-01,-3.1695
2009-07-02,1.6181999999999999
2009-07-06,-4.4517
2009-07-07,-4.8485
2009-07-08,-1.5525
2009-07-09,3.2349
2009-07-10,-8.0298
2009-07-13,-2.1295
2009-07-14,1.6101
2009-07-15,3.5545999999999998
2009-07-16,7.4442
2009-07-17,-4.465
2009-07-20,0.0806
2009-07-21,-3.2206
2009-07-22,-2.2047
2009-07-23,10.6763
2009-07-24,3.6895
2009-07-27,2.7057
2009-07-28,-2.7066
2009-07-29,-3.9688
2009-07-30,0.8497
2009-07-31,-3.2555
2009-08-03,2.4149
2009-08-04,-1.8168
2009-08-05,2.9920999999999998
2009-08-06,0.1529
2009-08-07,-0.8779
2009-08-10,1.8868
2009-08-11,-1.8141
2009-08-12,0.9238
2009-08-13,1.7544
2009-08-14,-1.3493
2009-08-17,-6.6489
2009-08-18,2.1164
2009-08-19,0.4783
2009-08-20,1.1107
2009-08-21,1.53
2009-08-24,1.5070000000000001
2009-08-25,-3.0834
2009-08-26,-1.9639
2009-08-27,-0.3606
2009-08-28,-0.6836
2009-08-31,-4.8988
2009-09-01,-4.2997
2009-09-02,5.7829
2009-09-03,2.5231
2009-09-04,1.3536000000000001
2009-09-08,1.5783
2009-09-09,-1.7928
2009-09-10,-2.0284
2009-09-11,-1.4493
2009-09-14,-1.8908
2009-09-15,3.0407
2009-09-16,0.9559
2009-09-17,3.7052
2009-09-18,2.3422
2009-09-21,-6.4779
2009-09-22,1.6176
2009-09-23,-2.9388
2009-09-24,-1.5139
2009-09-25,-1.9214
2009-09-28,3.3087
2009-09-29,-0.885
2009-09-30,0.2976
2009-10-01,-5.8075
2009-10-02,-1.4401
2009-10-05,0.8219
2009-10-06,3.125
2009-10-07,2.1959
2009-10-08,6.4461
2009-10-09,0.7267
2009-10-12,-0.6012
2009-10-13,-0.4435
2009-10-14,3.4022
2009-10-15,3.3686
2009-10-16,2.5009
2009-10-19,5.878
2009-10-20,-2.5489
2009-10-21,1.2899
2009-10-22,1.0258
2009-10-23,0.4202
2009-10-26,-3.3124000000000002
2009-10-27,-1.9473
2009-10-28,-4.4134
2009-10-29,1.5775000000000001
2009-10-30,-2.4242
2009-11-02,1.087
2009-11-03,1.6897
2009-11-04,0.642
2009-11-05,2.6266
2009-11-06,-0.7313
2009-11-09,-4.5672
2009-11-10,-1.2736
2009-11-11,1.7201
2009-11-12,2.9593
2009-11-13,-2.9489
2009-11-16,0.2308
2009-11-17,7.5211
2009-11-18,3.3191
2009-11-19,0.3109
2009-11-20,2.7204
2009-11-23,0.6369
2009-11-24,2.4317
2009-11-25,2.8293
2009-11-27,-2.024
2009-11-30,-1.7431
2009-12-01,2.661
2009-12-02,3.296
2009-12-03,-2.974
2009-12-04,-0.9898
2009-12-07,-0.258
2009-12-08,-2.1662
2009-12-09,1.421
2009-12-10,-0.1955
2009-12-11,-0.7835
2009-12-14,-3.7841
2009-12-15,1.2312
2009-12-16,1.0135
2009-12-17,-6.0201
2009-12-18,-1.9929000000000001
2009-12-21,1.4161000000000001
2009-12-22,2.7211
2009-12-23,2.5096
2009-12-24,2.5162
2009-12-28,-0.398
2009-12-29,-1.998
2009-12-30,-0.3738
2009-12-31,-0.5116
2010-01-04,4.3881
2010-01-05,3.6782
2010-01-06,3.8961
2010-01-07,1.6159
2010-01-08,-0.06
2010-01-11,-0.6605
2010-01-12,-3.6567
2010-01-13,1.2547
2010-01-14,-2.943
2010-01-15,-4.2451
2010-01-19,1.9667
2010-01-20,-1.5364
2010-01-21,-4.7477
2010-01-22,-2.5444
2010-01-25,-0.1788
2010-01-26,-0.1791
2010-01-27,-3.3022
2010-01-28,-5.605
2010-01-29,-3.6964
2010-02-01,6.7374
2010-02-02,0.9181
2010-02-03,2.8052
2010-02-04,-6.0841
2010-02-05,0.5104
2010-02-08,-1.7187999999999999
2010-02-09,1.6296
2010-02-10,-0.2346
2010-02-11,6.076
2010-02-12,0.2217
2010-02-16,4.7198
2010-02-17,-0.9155
2010-02-18,-0.3909
2010-02-19,1.7838
2010-02-22,-0.5258
2010-02-23,-2.7484
2010-02-24,-0.5797
2010-02-25,0.2551
2010-02-26,0.0364
2010-03-01,3.5974
2010-03-02,2.1747
2010-03-03,-1.3388
2010-03-04,-1.3222
2010-03-05,0.1058
2010-03-08,-0.9863
2010-03-09,0.7115
2010-03-10,1.1657
2010-03-11,-0.7682
2010-03-12,10.9782
2010-03-15,-0.2854
2010-03-16,2.7663
2010-03-17,-2.4752
2010-03-18,-2.5381
2010-03-19,-2.2135
2010-03-22,2.1971
2010-03-23,-0.0326
2010-03-24,-2.2809
2010-03-25,-4.1347
2010-03-26,1.2174
2010-03-29,-0.5155
2010-03-30,4.4214
2010-03-31,0.3308
2010-04-01,-1.4177
2010-04-05,-2.6756
2010-04-06,-1.2027
2010-04-07,-1.2174
2010-04-08,0.669
2010-04-09,-0.5596
2010-04-12,-0.4573
2010-04-13,-0.8834
2010-04-14,-3.2442
2010-04-15,-1.2528000000000001
2010-04-16,-2.3134
2010-04-19,-1.8335
2010-04-20,5.1362
2010-04-21,-1.3323
2010-04-22,0.0
2010-04-23,0.075
2010-04-26,0.3373
2010-04-27,-3.2873
2010-04-28,0.7725
2010-04-29,0.4216
2010-04-30,0.229
2010-05-03,0.2285
2010-05-04,-3.0775
2010-05-05,3.6848
2010-05-06,-3.1758
2010-05-07,-1.679
2010-05-10,5.4408
2010-05-11,-2.1469
2010-05-12,3.0793
2010-05-13,1.8296999999999999
2010-05-14,-3.8137
2010-05-17,-1.7917999999999998
2010-05-18,-1.0093
2010-05-19,-0.8627
2010-05-20,-4.4304
2010-05-21,1.904
2010-05-24,-2.3558
2010-05-25,0.2496
2010-05-26,-1.3693
2010-05-27,5.0905
2010-05-28,-1.2810000000000001
2010-06-01,-3.2036
2010-06-02,2.6393
2010-06-03,-1.0204
2010-06-04,-5.1546
2010-06-07,-1.6522000000000001
2010-06-08,-4.1114
2010-06-09,-2.8585000000000003
2010-06-10,6.7394
2010-06-11,-0.2223
2010-06-14,-1.7825
2010-06-15,2.5862
2010-06-16,-1.1057
2010-06-17,0.6261
2010-06-18,-0.3556
2010-06-21,-4.3711
2010-06-22,-0.8396
2010-06-23,-0.4704
2010-06-24,-2.8355
2010-06-25,2.1887
2010-06-28,-1.7610999999999999
2010-06-29,-3.343
2010-06-30,-1.9048
2010-07-01,1.9417
2010-07-02,0.1504
2010-07-06,0.0
2010-07-07,3.8539
2010-07-08,2.988
2010-07-09,3.416
2010-07-12,-2.4434
2010-07-13,1.8553
2010-07-14,1.275
2010-07-15,4.4065
2010-07-16,-3.1869
2010-07-19,-1.379
2010-07-20,4.0595
2010-07-21,-2.5574
2010-07-22,1.8683
2010-07-23,3.3624
2010-07-26,0.8027
2010-07-27,-1.2154
2010-07-28,-0.1697
2010-07-29,1.7850000000000001
2010-07-30,1.0438
2010-08-02,1.9835
2010-08-03,-2.0665
2010-08-04,2.6479
2010-08-05,2.499
2010-08-06,-2.0448
2010-08-09,-0.6022
2010-08-10,-3.1502
2010-08-11,-3.8365
2010-08-12,4.3799
2010-08-13,-2.1604
2010-08-16,1.741
2010-08-17,5.5927
2010-08-18,-0.8696
2010-08-19,-4.1068999999999996
2010-08-20,-1.3721
2010-08-23,-0.2951
2010-08-24,-4.186
2010-08-25,-2.1183
2010-08-26,-0.0902
2010-08-27,4.0162
2010-08-30,-2.039
2010-08-31,-0.5757
2010-09-01,2.539
2010-09-02,3.6924
2010-09-03,2.346
2010-09-07,-1.7191999999999998
2010-09-08,5.4561
2010-09-09,-2.9226
2010-09-10,-0.6103
2010-09-13,0.6959
2010-09-14,1.748
2010-09-15,1.8378
2010-09-16,1.3338999999999999
2010-09-17,2.4777
2010-09-20,4.6468
2010-09-21,-2.4549
2010-09-22,0.148
2010-09-23,-3.5846
2010-09-24,3.6029
2010-09-27,-1.7758
2010-09-28,1.8079
2010-09-29,-0.7399
2010-09-30,-2.8327
2010-10-01,1.4576
2010-10-04,-4.3478
2010-10-05,2.9249
2010-10-06,1.9969000000000001
2010-10-07,0.7907
2010-10-08,8.1061
2010-10-11,0.5874
2010-10-12,2.7824999999999998
2010-10-13,3.9773
2010-10-14,-0.5143
2010-10-15,-1.2924
2010-10-18,-1.6694
2010-10-19,-2.763
2010-10-20,3.2181
2010-10-21,-0.5307
2010-10-22,-2.034
2010-10-25,6.2287
2010-10-26,3.7488
2010-10-27,-0.4941
2010-10-28,2.3277
2010-10-29,4.125
2010-11-01,-1.2234
2010-11-02,-3.1554
2010-11-03,1.0962
2010-11-04,-1.5361
2010-11-05,-0.9483
2010-11-08,0.4015
2010-11-09,0.0308
2010-11-10,0.7995
2010-11-11,-0.5186
2010-11-12,-3.1892
2010-11-15,-0.3484
2010-11-16,-5.213
2010-11-17,0.3018
2010-11-18,2.9756
2010-11-19,1.0714
2010-11-22,0.1927
2010-11-23,-0.8657
2010-11-24,2.0375
2010-11-26,-1.4263
2010-11-29,-0.6109
2010-11-30,-0.8412
2010-12-01,2.6754
2010-12-02,0.4131
2010-12-03,2.5
2010-12-06,1.4511
2010-12-07,-1.7651
2010-12-08,-2.0446
2010-12-09,0.7906
2010-12-10,2.2906
2010-12-13,-1.1963
2010-12-14,0.2484
2010-12-15,3.9021
2010-12-16,0.5067
2010-12-17,1.9276
2010-12-20,0.3782
2010-12-21,3.8261
2010-12-22,-0.0838
2010-12-23,1.2015
2010-12-27,0.138
2010-12-28,-3.4188
2010-12-29,4.539
2010-12-30,0.6281
2010-12-31,1.194
2011-01-03,-3.1912
2011-01-04,-2.3546
2011-01-05,1.617
2011-01-06,0.5304
2011-01-07,-0.361
2011-01-10,1.8115999999999999
2011-01-11,-1.8067
2011-01-12,5.966
2011-01-13,-0.6314
2011-01-14,2.1446
2011-01-18,1.9699
2011-01-19,-9.634
2011-01-20,-2.7004
2011-01-21,3.4114
2011-01-24,0.3355
2011-01-25,-1.1702
2011-01-26,4.1443
2011-01-27,0.758
2011-01-28,-3.0091
2011-01-31,0.1108
2011-02-01,3.0714
2011-02-02,0.2953
2011-02-03,-0.8298
2011-02-04,-0.1619
2011-02-07,0.5677
2011-02-08,1.8817
2011-02-09,1.6623
2011-02-10,-0.545
2011-02-11,1.9832999999999998
2011-02-14,2.3541
2011-02-15,-4.325
2011-02-16,2.6391
2011-02-17,0.2291
2011-02-18,-5.0292
2011-02-22,-2.3268
2011-02-23,-2.2727
2011-02-24,3.8386
2011-02-25,3.6158
2011-02-28,0.5208
2011-03-01,-1.8135
2011-03-02,-1.7149999999999999
2011-03-03,3.4093999999999998
2011-03-04,-0.7529
2011-03-07,-3.1127
2011-03-08,1.2959
2011-03-09,-5.1972
2011-03-10,-4.695
2011-03-11,0.531
2011-03-14,-0.6749
2011-03-15,1.1521
2011-03-16,-2.278
2011-03-17,-0.2989
2011-03-18,0.4796
2011-03-21,2.0585
2011-03-22,-2.1339
2011-03-23,0.4182
2011-03-24,1.1005
2011-03-25,0.8826
2011-03-28,-1.7498
2011-03-29,0.564
2011-03-30,1.2397
2011-03-31,1.516
2011-04-01,1.0913
2011-04-04,0.9659
2011-04-05,1.6320000000000001
2011-04-06,-2.6024000000000003
2011-04-07,-2.4446
2011-04-08,0.4371
2011-04-11,-1.4215
2011-04-12,-0.618
2011-04-13,-0.7107
2011-04-14,-1.2824
2011-04-15,0.4532
2011-04-18,-2.1955
2011-04-19,3.3518
2011-04-20,1.8744
2011-04-21,1.4895
2011-04-25,-1.7553999999999998
2011-04-26,0.4979
2011-04-27,-0.0583
2011-04-28,-0.7874
2011-04-29,0.7055
2011-05-02,-1.2551
2011-05-03,-3.9019
2011-05-04,-1.1996
2011-05-05,-5.1059
2011-05-06,1.5748
2011-05-09,1.0982
2011-05-10,-2.0128
2011-05-11,-3.0323
2011-05-12,-0.7061
2011-05-13,-1.998
2011-05-16,0.4492
2011-05-17,0.172
2011-05-18,3.6745
2011-05-19,-1.2918
2011-05-20,-1.1074
2011-05-23,0.6108
2011-05-24,2.6981
2011-05-25,2.4302
2011-05-26,0.1282
2011-05-27,1.2168
2011-05-31,1.8349
2011-06-01,-3.9143
2011-06-02,0.291
2011-06-03,-1.1283
2011-06-06,-3.7822
2011-06-07,0.5761
2011-06-08,-2.4596
2011-06-09,7.2539
2011-06-10,1.4815
2011-06-13,-1.7772000000000001
2011-06-14,2.1971
2011-06-15,-3.9203
2011-06-16,-3.3235
2011-06-17,-1.2594
2011-06-20,0.2068
2011-06-21,6.7423
2011-06-22,-1.1924
2011-06-23,-1.5329000000000002
2011-06-24,1.1593
2011-06-27,1.5716999999999999
2011-06-28,3.0303
2011-06-29,3.1915
2011-06-30,-1.4554
2011-07-01,-0.0923
2011-07-05,-0.3696
2011-07-06,-0.9274
2011-07-07,0.156
2011-07-08,0.9034
2011-07-11,-3.9210000000000003
2011-07-12,0.6748
2011-07-13,0.8937
2011-07-14,0.4429
2011-07-15,1.4173
2011-07-18,-1.7702
2011-07-19,4.1733
2011-07-20,1.2747
2011-07-21,0.7791
2011-07-22,1.7247
2011-07-25,-0.4969
2011-07-26,-0.5288
2011-07-27,-3.0715
2011-07-28,2.8336
2011-07-29,-1.4815
2011-08-01,-0.6917
2011-08-02,-4.785
2011-08-03,0.159
2011-08-04,-9.4633
2011-08-05,0.0
2011-08-08,-8.4882
2011-08-09,4.8678
2011-08-10,-3.8012
2011-08-11,10.7143
2011-08-12,2.3679
2011-08-15,3.8217
2011-08-16,-0.4521
2011-08-17,0.1946
2011-08-18,-4.4675
2011-08-19,0.305
2011-08-22,-1.0473
2011-08-23,3.9945
2011-08-24,0.2955
2011-08-25,-0.8838
2011-08-26,3.6328
2011-08-29,5.9273
2011-08-30,1.7147999999999999
2011-08-31,1.2127
2011-09-01,-1.5779999999999998
2011-09-02,-1.5735999999999999
2011-09-06,1.4781
2011-09-07,4.1914
2011-09-08,-2.6248
2011-09-09,-3.0179
2011-09-12,0.4532
2011-09-13,0.0301
2011-09-14,3.0367
2011-09-15,1.6049
2011-09-16,-1.9529
2011-09-19,-0.0879
2011-09-20,-3.8698
2011-09-21,-5.7335
2011-09-22,-8.2498
2011-09-23,-1.0931
2011-09-26,0.2852
2011-09-27,3.0928
2011-09-28,-5.9655000000000005
2011-09-29,-0.6601
2011-09-30,-8.1949
2011-10-03,-4.7849
2011-10-04,1.3514
2011-10-05,5.1667
2011-10-06,5.3487
2011-10-07,-4.7386
2011-10-10,5.9613
2011-10-11,3.465
2011-10-12,0.144
2011-10-13,-0.3596
2011-10-14,1.3713
2011-10-17,-5.6248000000000005
2011-10-18,2.1501
2011-10-19,-3.8773999999999997
2011-10-20,3.7265
2011-10-21,2.5926
2011-10-24,3.3213
2011-10-25,-3.8435
2011-10-26,2.5436
2011-10-27,5.6343
2011-10-28,0.2348
2011-10-31,-6.8608
2011-11-01,-4.779
2011-11-02,4.2264
2011-11-03,-7.0601
2011-11-04,2.2205
2011-11-07,0.8384
2011-11-08,-0.2268
2011-11-09,-5.8712
2011-11-10,2.0523
2011-11-11,0.8675
2011-11-14,-1.1337
2011-11-15,-0.514
2011-11-16,-1.4308
2011-11-17,-3.4677
2011-11-18,-0.1671
2011-11-21,-2.9289
2011-11-22,-0.819
2011-11-23,-3.4767
2011-11-25,-1.5758999999999999
2011-11-28,3.4309
2011-11-29,-1.4595
2011-11-30,3.9497
2011-12-01,0.7772
2011-12-02,-1.5853000000000002
2011-12-05,-0.1741
2011-12-06,1.7008
2011-12-07,-0.3431
2011-12-08,-5.895
2011-12-09,-0.3201
2011-12-12,-3.7156000000000002
2011-12-13,0.6193
2011-12-14,1.4205
2011-12-15,0.9804
2011-12-16,1.1558
2011-12-19,-4.2962
2011-12-20,8.3572
2011-12-21,0.2644
2011-12-22,3.2527
2011-12-23,0.2129
2011-12-27,-0.1699
2011-12-28,-5.0213
2011-12-29,0.6272
2011-12-30,0.7569
2012-01-03,3.3584
2012-01-04,-2.0522
2012-01-05,0.3492
2012-01-06,-0.8699
2012-01-09,1.0531
2012-01-10,6.383
2012-01-11,0.8571
2012-01-12,-0.8903
2012-01-13,1.3883
2012-01-17,0.5638
2012-01-18,0.04
2012-01-19,0.8006
2012-01-20,0.7546
2012-01-23,-0.946
2012-01-24,-1.9499
2012-01-25,1.4205
2012-01-26,-0.04
2012-01-27,2.5620000000000003
2012-01-30,-1.5222
2012-01-31,-5.3111
2012-02-01,2.6371
2012-02-02,1.1011
2012-02-03,0.8471
2012-02-06,-1.2
2012-02-07,1.4575
2012-02-08,0.2394
2012-02-09,1.0748
2012-02-10,-3.269
2012-02-13,1.6694
2012-02-14,-2.7633
2012-02-15,0.0824
2012-02-16,4.4444
2012-02-17,-1.4971999999999999
2012-02-21,0.36
2012-02-22,3.1487
2012-02-23,0.8887
2012-02-24,-0.8043
2012-02-27,-0.6564
2012-02-28,0.9328
2012-02-29,-2.6184
2012-03-01,1.7003
2012-03-02,-1.3997
2012-03-05,-4.7713
2012-03-06,-5.1346
2012-03-07,0.0
2012-03-08,1.8769
2012-03-09,0.8141
2012-03-12,0.1275
2012-03-13,1.9525000000000001
2012-03-14,-2.6228
2012-03-15,0.9833
2012-03-16,4.8264
2012-03-19,-0.0404
2012-03-20,1.2929
2012-03-21,-0.5983
2012-03-22,-2.3676
2012-03-23,0.6987
2012-03-26,1.9592
2012-03-27,-0.6805
2012-03-28,-1.8944
2012-03-29,-0.6163
2012-03-30,0.5788
2012-04-02,1.1097
2012-04-03,-0.5285
2012-04-04,-2.0842
2012-04-05,-1.6694
2012-04-09,-1.7827
2012-04-10,-3.9326
2012-04-11,-0.135
2012-04-12,4.955
2012-04-13,-2.618
2012-04-16,0.3085
2012-04-17,1.0984
2012-04-18,0.2173
2012-04-19,1.3443
2012-04-20,0.6418
2012-04-23,-1.1905000000000001
2012-04-24,-1.3769
2012-04-25,6.5881
2012-04-26,1.3508
2012-04-27,1.1309
2012-04-30,-0.7588
2012-05-01,1.1268
2012-05-02,-0.9948
2012-05-03,-7.6768
2012-05-04,-4.2664
2012-05-07,-1.2732999999999999
2012-05-08,0.6449
2012-05-09,-2.1968
2012-05-10,-0.5615
2012-05-11,-1.6471
2012-05-14,-1.8182
2012-05-15,-2.4366
2012-05-16,-3.047
2012-05-17,-1.391
2012-05-18,-0.627
2012-05-21,2.8391
2012-05-22,-2.8119
2012-05-23,0.7365
2012-05-24,2.8198
2012-05-25,0.1016
2012-05-29,2.7397
2012-05-30,-2.321
2012-05-31,-0.7583
2012-06-01,-3.4641
2012-06-04,0.0
2012-06-05,2.058
2012-06-06,4.9638
2012-06-07,-0.8867
2012-06-08,1.4910999999999999
2012-06-11,-1.9588999999999999
2012-06-12,3.2967
2012-06-13,-1.4022999999999999
2012-06-14,-0.2943
2012-06-15,1.2297
2012-06-18,1.3605
2012-06-19,1.7258
2012-06-20,-1.3195000000000001
2012-06-21,-3.5339
2012-06-22,3.3168
2012-06-25,0.4312
2012-06-26,2.3378
2012-06-27,4.0093
2012-06-28,0.9861
2012-06-29,1.0209
2012-07-02,-0.8348
2012-07-03,2.9685
2012-07-05,1.5920999999999998
2012-07-06,-1.1436
2012-07-09,-0.1285
2012-07-10,-2.4882
2012-07-11,4.5315
2012-07-12,-2.1044
2012-07-13,1.3758
2012-07-16,0.212
2012-07-17,0.5078
2012-07-18,0.9684
2012-07-19,0.1668
2012-07-20,-0.5828
2012-07-23,-1.3819
2012-07-24,-2.6327
2012-07-25,-0.0436
2012-07-26,-0.4363
2012-07-27,3.1113
2012-07-30,-1.445
2012-07-31,0.6468
2012-08-01,-0.5141
2012-08-02,-5.211
2012-08-03,-0.8178
2012-08-06,-0.3665
2012-08-07,0.7356
2012-08-08,-0.8672
2012-08-09,2.5783
2012-08-10,-0.4488
2012-08-13,-1.4878
2012-08-14,-0.3204
2012-08-15,0.8264
2012-08-16,0.1366
2012-08-17,-0.4093
2012-08-20,-0.3196
2012-08-21,-0.5955
2012-08-22,4.424
2012-08-23,-0.9267
2012-08-24,-0.7572
2012-08-27,-0.4937
2012-08-28,0.0
2012-08-29,1.0374
2012-08-30,-1.8304
2012-08-31,2.0009
2012-09-04,-1.7833
2012-09-05,2.1335
